,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity,ETR US Equity
2023-07-18,95.529,96.4701,93.9927,95.6546,2069214.0
2023-07-19,96.1667,98.1957,96.1667,97.8479,2433757.0
2023-07-20,98.3986,100.5243,97.872,100.2151,2411862.0
2023-07-21,100.5243,101.2586,99.8479,100.476,1120114.0
2023-07-22,100.5243,101.2586,99.8479,100.476,1120114.0
2023-07-23,100.5243,101.2586,99.8479,100.476,1120114.0
2023-07-24,100.6499,101.1909,99.8479,100.9301,806346.0
2023-07-25,100.8141,101.6451,100.5243,100.9204,717224.0
2023-07-26,100.8721,102.1765,100.7755,100.8624,1255402.0
2023-07-27,100.5436,101.1813,99.7513,100.1281,1304935.0
2023-07-28,100.8914,101.3407,99.0894,99.7803,1050124.0
2023-07-29,100.8914,101.3407,99.0894,99.7803,1050124.0
2023-07-30,100.8914,101.3407,99.0894,99.7803,1050124.0
2023-07-31,100.4566,100.4953,98.5629,99.2295,1316910.0
2023-08-01,99.1522,99.3213,97.5097,97.7512,1300616.0
2023-08-02,98.6595,99.2827,97.2536,97.9735,1720651.0
2023-08-03,97.2875,97.3648,94.3695,94.9589,1698134.0
2023-08-04,95.3744,96.1957,93.4806,94.3405,1862946.0
2023-08-05,95.3744,96.1957,93.4806,94.3405,1862946.0
2023-08-06,95.3744,96.1957,93.4806,94.3405,1862946.0
2023-08-07,94.7947,95.3436,93.9347,93.9444,1306969.0
2023-08-08,93.6932,94.1473,92.4371,94.0893,2028570.0
2023-08-09,93.7995,94.6594,93.2496,93.6255,1786616.0
2023-08-10,93.987,94.5732,93.4682,93.9479,1124081.0
2023-08-11,94.2801,94.5243,93.6548,94.0945,1462597.0
2023-08-12,94.2801,94.5243,93.6548,94.0945,1462597.0
2023-08-13,94.2801,94.5243,93.6548,94.0945,1462597.0
2023-08-14,93.7232,94.2948,93.1077,94.114,1714317.0
2023-08-15,93.5376,94.0554,92.16,92.4433,1313045.0
2023-08-16,92.883,93.6744,92.5704,93.3813,1387540.0
2023-08-17,93.3422,94.4364,92.8439,92.8635,881741.0
2023-08-18,92.9221,93.8111,92.9026,93.3813,3446720.0
2023-08-19,92.9221,93.8111,92.9026,93.3813,3446720.0
2023-08-20,92.9221,93.8111,92.9026,93.3813,3446720.0
2023-08-21,93.3422,93.6988,91.8474,92.8928,825141.0
2023-08-22,92.7364,93.0589,92.2724,92.5508,819650.0
2023-08-23,92.9025,93.3129,91.8865,93.3031,1319344.0
2023-08-24,92.8928,94.1726,92.6094,92.6192,1486216.0
2023-08-25,92.7853,93.645,92.4824,92.6192,1099770.0
2023-08-26,92.7853,93.645,92.4824,92.6192,1099770.0
2023-08-27,92.7853,93.645,92.4824,92.6192,1099770.0
2023-08-28,92.7071,93.9479,92.7071,93.0882,949130.0
2023-08-29,93.6548,96.3269,93.5083,95.7261,2759225.0
2023-08-30,95.1496,95.9117,94.4364,94.495,1859922.0
2023-08-31,94.8174,95.0226,93.0491,93.0589,1677770.0
2023-09-01,93.5571,93.6939,91.3686,92.1698,1184657.0
2023-09-02,93.5571,93.6939,91.3686,92.1698,1184657.0
2023-09-03,93.5571,93.6939,91.3686,92.1698,1184657.0
2023-09-04,93.5571,93.6939,91.3686,92.1698,1184657.0
2023-09-05,91.8571,92.1698,89.6882,90.5382,1191317.0
2023-09-06,90.7336,91.8181,90.3477,91.6911,1423377.0
2023-09-07,92.2773,92.7272,91.7204,92.1796,1508144.0
2023-09-08,92.3359,93.2836,91.8181,93.0784,1329873.0
2023-09-09,92.3359,93.2836,91.8181,93.0784,1329873.0
2023-09-10,92.3359,93.2836,91.8181,93.0784,1329873.0
2023-09-11,93.0393,93.86,92.9025,93.137,1128316.0
2023-09-12,93.2445,93.9088,92.7169,93.5376,1060323.0
2023-09-13,93.3324,95.1545,93.2836,94.8565,1210617.0
2023-09-14,95.8042,96.5272,95.2473,96.4783,1027583.0
2023-09-15,96.4686,97.1622,95.9508,96.1364,1745156.0
2023-09-16,96.4686,97.1622,95.9508,96.1364,1745156.0
2023-09-17,96.4686,97.1622,95.9508,96.1364,1745156.0
2023-09-18,96.3611,96.5614,95.0959,96.5076,1045522.0
2023-09-19,96.6151,97.128,96.1559,96.195,928245.0
2023-09-20,96.8398,97.2306,95.6381,95.9508,1127357.0
2023-09-21,95.7261,95.9801,94.6856,94.7295,854590.0
2023-09-22,94.3485,94.9884,93.8502,94.3289,821966.0
2023-09-23,94.3485,94.9884,93.8502,94.3289,821966.0
2023-09-24,94.3485,94.9884,93.8502,94.3289,821966.0
2023-09-25,93.7427,94.495,93.0784,93.9479,737111.0
2023-09-26,93.2836,93.4106,90.7531,91.056,1481091.0
2023-09-27,91.0072,91.9255,90.6164,91.1049,1369685.0
2023-09-28,91.4468,91.4761,89.2339,90.1669,1754533.0
2023-09-29,91.0169,91.5201,89.8445,90.3721,1242483.0
2023-09-30,91.0169,91.5201,89.8445,90.3721,1242483.0
2023-10-01,91.0169,91.5201,89.8445,90.3721,1242483.0
2023-10-02,89.7859,89.9471,86.0147,86.8256,3026432.0
2023-10-03,85.9072,88.3888,85.0963,88.0176,2446987.0
2023-10-04,88.1153,89.1118,86.9233,88.9262,1722312.0
2023-10-05,89.3853,90.0404,88.0469,89.6491,1491482.0
2023-10-06,88.5354,90.333,87.5095,89.8738,2099559.0
2023-10-07,88.5354,90.333,87.5095,89.8738,2099559.0
2023-10-08,88.5354,90.333,87.5095,89.8738,2099559.0
2023-10-09,89.7957,90.8802,89.483,90.8802,1358597.0
2023-10-10,90.8118,91.8669,90.6261,91.4566,1433019.0
2023-10-11,92.1698,92.8244,91.1342,92.7755,1388062.0
2023-10-12,92.4629,92.6876,91.0658,91.437,1196268.0
2023-10-13,92.3261,92.629,91.3296,91.398,1270883.0
2023-10-14,92.3261,92.629,91.3296,91.398,1270883.0
2023-10-15,92.3261,92.629,91.3296,91.398,1270883.0
2023-10-16,92.3652,93.3568,91.1342,93.01,1968219.0
2023-10-17,92.4238,93.5913,92.2675,92.5899,1705565.0
2023-10-18,92.5313,93.0198,91.6227,92.5508,1948422.0
2023-10-19,92.3456,93.0295,91.1635,91.2221,1885886.0
2023-10-20,91.3296,92.5313,90.929,90.9388,1189522.0
2023-10-21,91.3296,92.5313,90.929,90.9388,1189522.0
2023-10-22,91.3296,92.5313,90.929,90.9388,1189522.0
2023-10-23,89.8836,90.5577,88.7698,88.8285,1386465.0
2023-10-24,89.7957,90.8802,89.6101,90.2744,1539168.0
2023-10-25,89.9325,91.0756,89.9129,90.4307,2452628.0
2023-10-26,90.5968,91.9842,90.3233,91.056,1786752.0
2023-10-27,90.7922,90.8802,88.6917,89.2779,1364927.0
2023-10-28,90.7922,90.8802,88.6917,89.2779,1364927.0
2023-10-29,90.7922,90.8802,88.6917,89.2779,1364927.0
2023-10-30,90.1865,92.9612,90.1865,92.5899,2576458.0
2023-10-31,92.8146,93.7476,92.4531,93.391,2484422.0
2023-11-01,93.733,96.0778,92.7658,95.4916,2737065.0
2023-11-02,95.3646,97.3967,94.5927,96.3806,1999534.0
2023-11-03,97.8754,98.464,95.7065,95.9215,1578116.0
2023-11-04,97.8754,98.464,95.7065,95.9215,1578116.0
2023-11-05,97.8754,98.464,95.7065,95.9215,1578116.0
2023-11-06,96.5956,96.7324,95.7065,95.814,1470940.0
2023-11-07,96.2341,96.2341,95.135,95.4036,1641759.0
2023-11-08,94.6318,94.9933,93.645,94.7686,1627850.0
2023-11-09,94.964,95.6284,94.3973,94.6025,2108288.0
2023-11-10,95.1692,95.1887,94.0555,94.3876,1753108.0
2023-11-11,95.1692,95.1887,94.0555,94.3876,1753108.0
2023-11-12,95.1692,95.1887,94.0555,94.3876,1753108.0
2023-11-13,94.3875,94.8917,93.7598,93.9921,1919326.0
2023-11-14,95.6924,97.3532,95.5787,97.2247,2650827.0
2023-11-15,97.0072,98.0452,96.7304,97.195,2146999.0
2023-11-16,98.065,98.2726,97.2247,97.719,3432895.0
2023-11-17,98.3912,98.7372,97.6102,97.976,2194806.0
2023-11-18,98.3912,98.7372,97.6102,97.976,2194806.0
2023-11-19,98.3912,98.7372,97.6102,97.976,2194806.0
2023-11-20,97.3631,98.322,96.5525,97.8277,1283972.0
2023-11-21,98.322,99.5379,97.719,99.4489,1679223.0
2023-11-22,99.7356,100.1755,98.9052,100.0322,1114139.0
2023-11-23,99.7356,100.1755,98.9052,100.0322,1114139.0
2023-11-24,100.0717,100.2991,99.3515,99.9432,372144.0
2023-11-25,100.0717,100.2991,99.3515,99.9432,372144.0
2023-11-26,100.0717,100.2991,99.3515,99.9432,372144.0
2023-11-27,100.1113,100.9318,99.0931,100.4671,1211707.0
2023-11-28,100.309,101.6139,100.052,100.4869,1408939.0
2023-11-29,100.3881,101.0306,98.925,99.439,1481016.0
2023-11-30,99.6862,100.7086,99.1524,100.2497,2052450.0
2023-12-01,100.2398,101.0603,99.8542,100.8626,1929978.0
2023-12-02,100.2398,101.0603,99.8542,100.8626,1929978.0
2023-12-03,100.2398,101.0603,99.8542,100.8626,1929978.0
2023-12-04,100.0717,101.3074,99.4094,100.2299,1477425.0
2023-12-05,100.3189,100.4078,99.1524,99.271,1001470.0
2023-12-06,99.7257,100.398,99.2117,100.3881,1273191.0
2023-12-07,100.566,101.2382,99.7208,100.7242,1544355.0
2023-12-08,100.5957,101.0207,99.9037,100.8428,1523371.0
2023-12-09,100.5957,101.0207,99.9037,100.8428,1523371.0
2023-12-10,100.5957,101.0207,99.9037,100.8428,1523371.0
2023-12-11,100.5265,101.1937,99.9432,100.9417,1264253.0
2023-12-12,101.2382,101.2382,99.3007,100.4276,1452987.0
2023-12-13,100.4276,104.2533,99.8048,104.194,1628364.0
2023-12-14,104.797,105.232,102.0686,102.0884,2208051.0
2023-12-15,100.7835,101.3667,98.8756,99.7257,3148163.0
2023-12-16,100.7835,101.3667,98.8756,99.7257,3148163.0
2023-12-17,100.7835,101.3667,98.8756,99.7257,3148163.0
2023-12-18,99.8444,100.9268,99.8444,100.3683,2042470.0
2023-12-19,99.963,100.8329,99.7356,100.3881,1541184.0
2023-12-20,100.1706,100.8329,98.4505,98.49,1190190.0
2023-12-21,98.6087,99.0634,97.6794,98.5889,985368.0
2023-12-22,99.2018,100.1113,98.836,99.0733,1170589.0
2023-12-23,99.2018,100.1113,98.836,99.0733,1170589.0
2023-12-24,99.2018,100.1113,98.836,99.0733,1170589.0
2023-12-25,99.2018,100.1113,98.836,99.0733,1170589.0
2023-12-26,98.8558,99.785,98.8558,99.2018,1519807.0
2023-12-27,98.9744,99.2216,98.5889,99.1623,744782.0
2023-12-28,99.1721,100.0421,99.1524,99.7554,716618.0
2023-12-29,99.2216,100.1014,99.0535,100.0322,844128.0
2023-12-30,99.2216,100.1014,99.0535,100.0322,844128.0
2023-12-31,99.2216,100.1014,99.0535,100.0322,844128.0
2024-01-01,99.2216,100.1014,99.0535,100.0322,844128.0
2024-01-02,99.4588,101.4952,99.3501,101.4656,1079562.0
2024-01-03,101.5546,102.0291,100.823,101.8907,1260832.0
2024-01-04,102.2367,103.2252,101.5842,101.861,1240152.0
2024-01-05,101.6139,102.9484,101.4508,102.7507,1072978.0
2024-01-06,101.6139,102.9484,101.4508,102.7507,1072978.0
2024-01-07,101.6139,102.9484,101.4508,102.7507,1072978.0
2024-01-08,102.7606,103.5218,102.3432,103.4823,1033243.0
2024-01-09,102.8792,103.3537,102.5036,103.1758,885234.0
2024-01-10,103.1758,103.7047,102.6865,103.3439,767947.0
2024-01-11,103.0868,103.1758,100.7637,101.2975,1129399.0
2024-01-12,101.9401,102.2614,101.5447,101.95,972064.0
2024-01-13,101.9401,102.2614,101.5447,101.95,972064.0
2024-01-14,101.9401,102.2614,101.5447,101.95,972064.0
2024-01-15,101.9401,102.2614,101.5447,101.95,972064.0
2024-01-16,101.6238,102.5283,100.9417,101.7819,1461924.0
2024-01-17,101.1493,101.5447,98.3121,99.5577,1929099.0
2024-01-18,98.8558,99.0842,97.63,97.7288,1218864.0
2024-01-19,98.065,98.2923,97.2741,97.9463,1420219.0
2024-01-20,98.065,98.2923,97.2741,97.9463,1420219.0
2024-01-21,98.065,98.2923,97.2741,97.9463,1420219.0
2024-01-22,97.9364,98.5691,96.7007,97.2148,1322203.0
2024-01-23,97.3136,97.6646,96.3745,97.2049,1125254.0
2024-01-24,97.9068,98.1144,95.989,96.0878,2014439.0
2024-01-25,97.798,98.1835,96.4437,97.9463,1290840.0
2024-01-26,98.0847,98.7273,97.7387,98.1737,1114707.0
2024-01-27,98.0847,98.7273,97.7387,98.1737,1114707.0
2024-01-28,98.0847,98.7273,97.7387,98.1737,1114707.0
2024-01-29,98.2429,98.9744,97.6399,98.5988,1130477.0
2024-01-30,98.5988,99.5478,97.8277,99.1029,1401580.0
2024-01-31,99.7653,99.9333,97.9908,98.6185,2715193.0
2024-02-01,98.2132,100.912,97.6201,100.823,931639.0
2024-02-02,99.8542,100.398,98.1144,99.439,1648379.0
2024-02-03,99.8542,100.398,98.1144,99.439,1648379.0
2024-02-04,99.8542,100.398,98.1144,99.439,1648379.0
2024-02-05,98.4604,99.182,97.6695,98.4604,1789527.0
2024-02-06,98.2429,98.6877,97.5707,98.3121,2232332.0
2024-02-07,98.668,98.9052,97.4718,97.63,1517053.0
2024-02-08,97.22,97.76,96.24,97.4,1337133.0
2024-02-09,97.07,98.03,96.8,97.95,948143.0
2024-02-10,97.07,98.03,96.8,97.95,948143.0
2024-02-11,97.07,98.03,96.8,97.95,948143.0
2024-02-12,98.05,99.355,97.54,99.05,1347373.0
2024-02-13,98.52,98.99,96.15,98.25,1932950.0
2024-02-14,98.46,98.87,97.61,98.08,1028352.0
2024-02-15,98.4,100.05,97.86,100.0,1257089.0
2024-02-16,99.35,100.77,99.0,100.15,1576502.0
2024-02-17,99.35,100.77,99.0,100.15,1576502.0
2024-02-18,99.35,100.77,99.0,100.15,1576502.0
2024-02-19,99.35,100.77,99.0,100.15,1576502.0
2024-02-20,100.19,101.09,99.755,100.01,1257683.0
2024-02-21,100.71,101.69,100.14,101.26,1556225.0
2024-02-22,100.29,101.56,99.82,101.52,1899938.0
2024-02-23,102.0,103.09,101.57,102.5,2042999.0
2024-02-24,102.0,103.09,101.57,102.5,2042999.0
2024-02-25,102.0,103.09,101.57,102.5,2042999.0
2024-02-26,102.23,102.265,99.79,99.95,1537712.0
2024-02-27,100.58,100.84,99.96,100.77,875349.0
2024-02-28,100.71,100.92,100.0875,100.57,798134.0
2024-02-29,101.14,101.81,100.585,101.57,1387311.0
2024-03-01,101.26,101.29,99.6,100.47,1247237.0
2024-03-02,101.26,101.29,99.6,100.47,1247237.0
2024-03-03,101.26,101.29,99.6,100.47,1247237.0
2024-03-04,100.0,102.38,99.84,102.02,1084500.0
2024-03-05,102.51,103.92,101.64,102.04,1105533.0
2024-03-06,102.72,103.25,102.05,102.7,1113300.0
2024-03-07,103.73,103.97,102.675,102.84,1471034.0
2024-03-08,102.98,103.57,102.39,103.35,1243044.0
2024-03-09,102.98,103.57,102.39,103.35,1243044.0
2024-03-10,102.98,103.57,102.39,103.35,1243044.0
2024-03-11,103.13,104.245,102.845,103.36,1045614.0
2024-03-12,103.0,103.39,101.92,102.77,1124592.0
2024-03-13,103.11,103.89,102.81,102.99,1017263.0
2024-03-14,101.23,102.5,101.11,102.49,1705449.0
2024-03-15,101.85,103.11,101.61,101.96,2643806.0
2024-03-16,101.85,103.11,101.61,101.96,2643806.0
2024-03-17,101.85,103.11,101.61,101.96,2643806.0
2024-03-18,101.96,102.79,101.64,102.61,1455365.0
2024-03-19,102.89,103.6,102.45,103.24,1327580.0
2024-03-20,103.03,103.99,102.61,103.02,1227087.0
2024-03-21,103.22,104.18,103.05,103.37,1285789.0
2024-03-22,103.98,104.095,102.91,103.17,924921.0
2024-03-23,103.98,104.095,102.91,103.17,924921.0
2024-03-24,103.98,104.095,102.91,103.17,924921.0
2024-03-25,103.35,103.56,102.76,103.09,1269542.0
2024-03-26,103.02,103.34,102.15,102.35,1021704.0
2024-03-27,102.86,104.91,102.68,104.88,1669088.0
2024-03-28,105.0,105.795,104.785,105.68,1007163.0
2024-03-29,105.0,105.795,104.785,105.68,1007163.0
2024-03-30,105.0,105.795,104.785,105.68,1007163.0
2024-03-31,105.0,105.795,104.785,105.68,1007163.0
2024-04-01,105.51,105.62,104.245,104.74,917929.0
2024-04-02,104.83,106.33,104.83,105.27,1015166.0
2024-04-03,105.31,105.63,104.2,104.4,1529837.0
2024-04-04,105.34,105.51,103.36,104.32,1492986.0
2024-04-05,103.88,104.805,103.365,104.23,2044078.0
2024-04-06,103.88,104.805,103.365,104.23,2044078.0
2024-04-07,103.88,104.805,103.365,104.23,2044078.0
2024-04-08,104.15,105.79,104.15,105.76,1495582.0
