,BKE US Equity,BKE US Equity,BKE US Equity,BKE US Equity,BKE US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-08-03,25.2601,25.8615,24.8424,25.5274,391753.0
2022-08-04,25.636,25.8949,25.3353,25.4856,291606.0
2022-08-05,25.1181,25.6485,25.068,25.4272,254990.0
2022-08-06,25.1181,25.6485,25.068,25.4272,254990.0
2022-08-07,25.1181,25.6485,25.068,25.4272,254990.0
2022-08-08,25.6276,26.9976,25.5692,26.4797,436476.0
2022-08-09,26.3377,26.3377,24.8633,25.093,526120.0
2022-08-10,25.9116,26.4379,25.5692,25.7696,515667.0
2022-08-11,26.1789,27.1813,26.1789,27.0727,447198.0
2022-08-12,27.2565,27.4486,26.6133,27.3484,334322.0
2022-08-13,27.2565,27.4486,26.6133,27.3484,334322.0
2022-08-14,27.2565,27.4486,26.6133,27.3484,334322.0
2022-08-15,27.3484,27.3985,26.7553,27.0477,347239.0
2022-08-16,27.0644,29.1861,27.0644,28.3842,816181.0
2022-08-17,27.8663,28.0918,27.3526,27.7744,324845.0
2022-08-18,27.4987,28.1921,27.1479,28.1587,382716.0
2022-08-19,28.6974,28.8018,27.6491,28.6515,666260.0
2022-08-20,28.6974,28.8018,27.6491,28.6515,666260.0
2022-08-21,28.6974,28.8018,27.6491,28.6515,666260.0
2022-08-22,28.1921,28.2798,27.4319,28.2171,660407.0
2022-08-23,28.426,28.8269,28.1002,28.2255,670334.0
2022-08-24,27.8162,28.2505,27.1897,27.9749,553876.0
2022-08-25,27.7661,29.0775,27.6073,28.6097,311798.0
2022-08-26,28.71,28.9226,27.8329,27.9415,351303.0
2022-08-27,28.71,28.9226,27.8329,27.9415,351303.0
2022-08-28,28.71,28.9226,27.8329,27.9415,351303.0
2022-08-29,27.8245,27.9832,27.4737,27.7995,307629.0
2022-08-30,28.0501,28.1754,27.173,27.3484,324436.0
2022-08-31,27.3066,27.3651,26.488,26.9641,660946.0
2022-09-01,27.0393,27.3818,26.5632,27.2732,405818.0
2022-09-02,27.3985,27.7493,26.7553,27.1145,349455.0
2022-09-03,27.3985,27.7493,26.7553,27.1145,349455.0
2022-09-04,27.3985,27.7493,26.7553,27.1145,349455.0
2022-09-05,27.3985,27.7493,26.7553,27.1145,349455.0
2022-09-06,27.2314,27.4361,26.4379,26.889,365602.0
2022-09-07,26.889,28.0334,26.889,27.9415,428321.0
2022-09-08,27.5656,27.8078,26.9976,27.7744,336704.0
2022-09-09,27.9498,28.8436,27.8955,28.4677,321105.0
2022-09-10,27.9498,28.8436,27.8955,28.4677,321105.0
2022-09-11,27.9498,28.8436,27.8955,28.4677,321105.0
2022-09-12,28.7601,29.3406,28.7601,29.1276,361273.0
2022-09-13,27.9832,28.2845,27.0435,27.3651,371428.0
2022-09-14,27.5489,27.883,27.056,27.6658,394527.0
2022-09-15,27.6324,28.1503,27.3651,27.7661,291356.0
2022-09-16,27.4319,28.2547,27.0351,28.0835,599021.0
2022-09-17,27.4319,28.2547,27.0351,28.0835,599021.0
2022-09-18,27.4319,28.2547,27.0351,28.0835,599021.0
2022-09-19,27.8913,28.7267,27.812,28.4677,443451.0
2022-09-20,28.2589,28.2589,26.9307,27.5739,351249.0
2022-09-21,27.8913,28.3257,27.3902,27.3902,299215.0
2022-09-22,27.5572,27.5572,26.8639,27.1479,341571.0
2022-09-23,26.6551,26.9474,26.1455,26.9307,485615.0
2022-09-24,26.6551,26.9474,26.1455,26.9307,485615.0
2022-09-25,26.6551,26.9474,26.1455,26.9307,485615.0
2022-09-26,26.6885,27.6324,26.2875,26.3711,376857.0
2022-09-27,26.8472,27.2314,26.2875,26.6718,283189.0
2022-09-28,26.747,27.4319,26.747,27.1479,394445.0
2022-09-29,26.772,26.9976,26.2625,26.6801,338687.0
2022-09-30,26.2291,27.315,25.519,26.4462,362920.0
2022-10-01,26.2291,27.315,25.519,26.4462,362920.0
2022-10-02,26.2291,27.315,25.519,26.4462,362920.0
2022-10-03,26.7804,27.457,26.6384,27.1813,287833.0
2022-10-04,27.8663,28.6933,27.8663,28.6766,410901.0
2022-10-05,28.2338,29.1861,28.1252,29.1276,495795.0
2022-10-06,28.9522,29.587,28.639,28.8353,416286.0
2022-10-07,28.5847,28.7601,28.0334,28.4176,403931.0
2022-10-08,28.5847,28.7601,28.0334,28.4176,403931.0
2022-10-09,28.5847,28.7601,28.0334,28.4176,403931.0
2022-10-10,28.7016,28.8419,27.7159,28.0668,362458.0
2022-10-11,28.0417,29.0107,27.8137,28.3341,404570.0
2022-10-12,28.3758,28.5763,27.9415,28.1085,320225.0
2022-10-13,27.7202,29.2903,27.18,29.037,378897.0
2022-10-14,29.2565,29.4386,28.5137,28.8007,288285.0
2022-10-15,29.2565,29.4386,28.5137,28.8007,288285.0
2022-10-16,29.2565,29.4386,28.5137,28.8007,288285.0
2022-10-17,29.4506,29.8136,29.0711,29.7461,442192.0
2022-10-18,30.2863,30.8096,29.7461,29.8558,389196.0
2022-10-19,29.7039,29.8558,28.978,29.3747,359235.0
2022-10-20,29.5688,30.5058,29.1974,29.3831,368732.0
2022-10-21,29.5857,30.6239,29.4886,30.5733,399578.0
2022-10-22,29.5857,30.6239,29.4886,30.5733,399578.0
2022-10-23,29.5857,30.6239,29.4886,30.5733,399578.0
2022-10-24,30.6577,31.1726,30.396,31.1388,420380.0
2022-10-25,31.1895,32.3037,30.9152,32.2868,552900.0
2022-10-26,32.2953,33.4559,32.0252,33.0296,618342.0
2022-10-27,33.114,33.4854,32.5907,33.2322,426985.0
2022-10-28,33.2575,34.2198,32.8017,34.1354,471431.0
2022-10-29,33.2575,34.2198,32.8017,34.1354,471431.0
2022-10-30,33.2575,34.2198,32.8017,34.1354,471431.0
2022-10-31,33.9497,34.2283,33.1858,33.1984,426921.0
2022-11-01,33.6374,33.7387,32.6582,32.9368,328977.0
2022-11-02,32.7933,33.477,31.9154,31.9829,399249.0
2022-11-03,31.9154,32.3797,31.4005,32.1011,445384.0
2022-11-04,32.8017,32.8777,32.0758,32.7342,252194.0
2022-11-05,32.8017,32.8777,32.0758,32.7342,252194.0
2022-11-06,32.8017,32.8777,32.0758,32.7342,252194.0
2022-11-07,32.8861,33.2407,32.3881,33.2069,272425.0
2022-11-08,33.6205,33.9666,32.8017,33.1647,272205.0
2022-11-09,32.8355,33.2407,31.9407,32.2531,286968.0
2022-11-10,33.3588,34.4646,33.1056,33.7302,407179.0
2022-11-11,34.0257,34.6425,33.6796,33.7134,414082.0
2022-11-12,34.0257,34.6425,33.6796,33.7134,414082.0
2022-11-13,34.0257,34.6425,33.6796,33.7134,414082.0
2022-11-14,33.3757,34.2029,33.0718,33.6289,340935.0
2022-11-15,34.1692,34.8951,33.9244,34.1185,449614.0
2022-11-16,33.2238,33.5614,31.8817,32.903,444393.0
2022-11-17,32.5401,33.4939,32.0842,33.4939,618893.0
2022-11-18,35.1399,36.271,34.5743,34.6503,659114.0
2022-11-19,35.1399,36.271,34.5743,34.6503,659114.0
2022-11-20,35.1399,36.271,34.5743,34.6503,659114.0
2022-11-21,34.338,35.5957,34.2367,35.5535,487484.0
2022-11-22,36.3216,37.2712,35.8827,37.191,445654.0
2022-11-23,36.904,37.3092,36.2034,36.4398,322163.0
2022-11-24,36.904,37.3092,36.2034,36.4398,322163.0
2022-11-25,36.5073,37.2417,36.4567,37.1742,201134.0
2022-11-26,36.5073,37.2417,36.4567,37.1742,201134.0
2022-11-27,36.5073,37.2417,36.4567,37.1742,201134.0
2022-11-28,36.7606,37.4189,36.6424,37.3092,328869.0
2022-11-29,37.4021,37.9507,37.1404,37.6131,402540.0
2022-11-30,37.63,37.6975,36.5073,37.0982,647091.0
2022-12-01,37.0898,37.6722,36.7521,37.3177,337817.0
2022-12-02,37.1573,37.5456,36.7606,37.4949,416059.0
2022-12-03,37.1573,37.5456,36.7606,37.4949,416059.0
2022-12-04,37.1573,37.5456,36.7606,37.4949,416059.0
2022-12-05,37.2164,37.9127,36.8787,37.6975,343871.0
2022-12-06,38.1533,38.5838,37.4527,37.9423,579784.0
2022-12-07,37.8832,38.6767,37.3936,38.5922,387747.0
2022-12-08,38.8117,39.3941,38.5838,38.9299,415329.0
2022-12-09,38.4825,38.4825,37.6131,37.7313,597028.0
2022-12-10,38.4825,38.4825,37.6131,37.7313,597028.0
2022-12-11,38.4825,38.4825,37.6131,37.7313,597028.0
2022-12-12,37.917,38.1618,37.343,37.8241,493916.0
2022-12-13,39.0396,39.1831,37.2071,37.2586,537550.0
2022-12-14,37.4612,38.0605,37.0602,37.7397,369082.0
2022-12-15,37.3767,37.3767,36.6339,36.9547,396756.0
2022-12-16,36.693,37.8705,36.6508,37.4274,1387545.0
2022-12-17,36.693,37.8705,36.6508,37.4274,1387545.0
2022-12-18,36.693,37.8705,36.6508,37.4274,1387545.0
2022-12-19,37.5371,37.8157,37.1066,37.5034,468088.0
2022-12-20,37.478,37.4949,36.3554,36.4314,589910.0
2022-12-21,37.1066,37.3177,36.7226,37.3177,343311.0
2022-12-22,36.9209,37.2923,36.482,37.2164,384387.0
2022-12-23,37.2586,38.1786,36.9933,38.1786,309305.0
2022-12-24,37.2586,38.1786,36.9933,38.1786,309305.0
2022-12-25,37.2586,38.1786,36.9933,38.1786,309305.0
2022-12-26,37.2586,38.1786,36.9933,38.1786,309305.0
2022-12-27,38.4488,38.4926,37.6215,37.7144,291295.0
2022-12-28,37.7313,37.9845,37.0644,37.6891,298634.0
2022-12-29,37.9423,38.5669,37.7819,38.2208,399012.0
2022-12-30,38.0436,38.5416,37.8916,38.2799,387646.0
2022-12-31,38.0436,38.5416,37.8916,38.2799,387646.0
2023-01-01,38.0436,38.5416,37.8916,38.2799,387646.0
2023-01-02,38.0436,38.5416,37.8916,38.2799,387646.0
2023-01-03,38.5416,38.5754,37.7735,38.2377,493359.0
2023-01-04,38.626,40.0525,38.5586,39.6811,549283.0
2023-01-05,40.3058,40.5759,39.458,39.5798,524216.0
2023-01-06,39.7318,41.209,39.6811,40.4155,507786.0
2023-01-07,39.7318,41.209,39.6811,40.4155,507786.0
2023-01-08,39.7318,41.209,39.6811,40.4155,507786.0
2023-01-09,40.3986,41.1583,40.0507,40.1116,643930.0
2023-01-10,40.5843,41.268,40.4408,41.2005,774931.0
2023-01-11,41.4031,42.504,41.4031,41.9855,925404.0
2023-01-12,42.0676,42.0945,40.0383,40.577,946915.0
2023-01-13,40.0473,40.9048,39.9126,40.4783,462233.0
2023-01-14,40.0473,40.9048,39.9126,40.4783,462233.0
2023-01-15,40.0473,40.9048,39.9126,40.4783,462233.0
2023-01-16,40.0473,40.9048,39.9126,40.4783,462233.0
2023-01-17,40.2717,40.4157,38.5387,39.8587,694317.0
2023-01-18,40.1191,40.4783,39.5444,39.733,388039.0
2023-01-19,39.5085,39.724,39.0999,39.2481,503570.0
2023-01-20,39.275,39.275,38.7363,39.2301,604641.0
2023-01-21,39.275,39.275,38.7363,39.2301,604641.0
2023-01-22,39.275,39.275,38.7363,39.2301,604641.0
2023-01-23,39.4007,39.5803,38.5657,38.88,563040.0
2023-01-24,38.88,38.88,38.1437,38.3053,446873.0
2023-01-25,38.2245,38.871,38.1167,38.7094,447412.0
2023-01-26,39.1044,39.4367,38.4041,38.871,479650.0
2023-01-27,38.9249,39.0685,38.2604,38.9249,409429.0
2023-01-28,38.9249,39.0685,38.2604,38.9249,409429.0
2023-01-29,38.9249,39.0685,38.2604,38.9249,409429.0
2023-01-30,38.5926,39.5354,38.5926,38.9518,352424.0
2023-01-31,39.1942,39.5265,38.7722,39.5085,567870.0
2023-02-01,39.5354,40.0921,38.6375,39.6073,561003.0
2023-02-02,40.4334,41.0591,39.4816,39.8946,605250.0
2023-02-03,39.8946,40.4275,39.5624,40.0921,408109.0
2023-02-04,39.8946,40.4275,39.5624,40.0921,408109.0
2023-02-05,39.8946,40.4275,39.5624,40.0921,408109.0
2023-02-06,39.6971,39.9575,38.8979,39.0506,455740.0
2023-02-07,38.6914,39.2032,38.2604,39.0236,355550.0
2023-02-08,38.5387,38.642,37.8608,38.2424,357284.0
2023-02-09,38.7991,39.0299,38.0718,38.0808,374213.0
2023-02-10,37.8563,38.2918,37.7216,37.8922,387353.0
2023-02-11,37.8563,38.2918,37.7216,37.8922,387353.0
2023-02-12,37.8563,38.2918,37.7216,37.8922,387353.0
2023-02-13,38.0,39.0595,37.4972,39.0416,357344.0
2023-02-14,38.8171,39.0865,38.3592,38.9069,255854.0
2023-02-15,38.6555,38.9877,38.3188,38.5028,420855.0
2023-02-16,38.0539,38.4759,37.9641,38.2065,225333.0
2023-02-17,38.2694,38.449,38.0503,38.2335,243699.0
2023-02-18,38.2694,38.449,38.0503,38.2335,243699.0
2023-02-19,38.2694,38.449,38.0503,38.2335,243699.0
2023-02-20,38.2694,38.449,38.0503,38.2335,243699.0
2023-02-21,37.6767,37.7127,36.4601,36.5364,540064.0
2023-02-22,36.6082,37.0033,36.3029,36.5543,356381.0
2023-02-23,36.7788,36.8327,36.3209,36.6441,320894.0
2023-02-24,36.267,36.6352,36.0246,36.4825,287581.0
2023-02-25,36.267,36.6352,36.0246,36.4825,287581.0
2023-02-26,36.267,36.6352,36.0246,36.4825,287581.0
2023-02-27,36.8507,36.9135,36.3658,36.5454,386645.0
2023-02-28,36.6531,37.4253,36.6172,36.6262,350826.0
2023-03-01,36.5543,37.4298,36.5454,36.8507,384967.0
2023-03-02,36.8327,36.8327,33.4924,33.7887,1026149.0
2023-03-03,34.0402,34.2085,33.5912,34.0761,583661.0
2023-03-04,34.0402,34.2085,33.5912,34.0761,583661.0
2023-03-05,34.0402,34.2085,33.5912,34.0761,583661.0
2023-03-06,34.13,34.1479,33.3039,33.4655,504968.0
2023-03-07,33.5463,33.9638,33.3757,33.8875,374789.0
2023-03-08,33.9953,34.1622,33.4207,33.699,333219.0
2023-03-09,33.5104,33.8067,32.7786,32.819,618904.0
2023-03-10,32.819,34.7001,32.4329,33.8516,813834.0
2023-03-11,32.819,34.7001,32.4329,33.8516,813834.0
2023-03-12,32.819,34.7001,32.4329,33.8516,813834.0
2023-03-13,33.1602,33.2994,32.0378,32.2982,769944.0
2023-03-14,33.268,33.268,32.1456,32.6304,553414.0
2023-03-15,31.8133,32.8684,31.7684,32.5227,589163.0
2023-03-16,32.0468,32.5317,31.6876,32.4059,428379.0
2023-03-17,31.9929,32.3072,31.2566,31.6158,1077774.0
2023-03-18,31.9929,32.3072,31.2566,31.6158,1077774.0
2023-03-19,31.9929,32.3072,31.2566,31.6158,1077774.0
2023-03-20,31.9121,32.379,31.297,31.6068,436185.0
2023-03-21,32.4059,32.837,31.7235,31.7594,335516.0
2023-03-22,31.939,32.177,31.2027,31.2117,370461.0
2023-03-23,31.526,31.5888,30.5024,30.8077,437152.0
2023-03-24,30.673,31.2925,30.5562,31.1938,369721.0
2023-03-25,30.673,31.2925,30.5562,31.1938,369721.0
2023-03-26,30.673,31.2925,30.5562,31.1938,369721.0
2023-03-27,31.517,31.517,30.6011,30.8166,374213.0
2023-03-28,30.9603,31.7774,30.8436,30.9244,366276.0
2023-03-29,30.9334,31.499,30.655,31.4631,443058.0
2023-03-30,31.7415,31.8403,31.2027,31.2746,269659.0
2023-03-31,31.517,32.0827,31.3464,32.0468,469460.0
2023-04-01,31.517,32.0827,31.3464,32.0468,469460.0
2023-04-02,31.517,32.0827,31.3464,32.0468,469460.0
2023-04-03,32.2802,33.0255,32.1186,32.7472,487897.0
2023-04-04,33.0165,33.0165,31.9301,32.0827,371870.0
2023-04-05,31.7954,31.7954,30.9783,31.3105,397720.0
2023-04-06,29.8469,30.8436,29.2991,30.5652,559095.0
2023-04-07,29.8469,30.8436,29.2991,30.5652,559095.0
2023-04-08,29.8469,30.8436,29.2991,30.5652,559095.0
2023-04-09,29.8469,30.8436,29.2991,30.5652,559095.0
2023-04-10,30.5652,30.857,30.224,30.4126,585799.0
2023-04-11,30.664,30.9648,30.4575,30.8795,449780.0
2023-04-12,31.086,31.1758,30.233,30.3318,560166.0
2023-04-13,30.4588,30.8988,29.8962,30.7673,444819.0
2023-04-14,31.0939,31.6247,30.9487,31.3933,440580.0
2023-04-15,31.0939,31.6247,30.9487,31.3933,440580.0
2023-04-16,31.0939,31.6247,30.9487,31.3933,440580.0
2023-04-17,31.484,31.6292,31.2099,31.3298,266532.0
2023-04-18,31.3479,31.5294,30.8353,31.0667,260346.0
2023-04-19,30.985,31.2572,30.8761,31.1665,325023.0
2023-04-20,30.9578,31.4251,30.7491,31.0032,306421.0
2023-04-21,31.0576,31.2118,30.7128,30.8852,223366.0
2023-04-22,31.0576,31.2118,30.7128,30.8852,223366.0
2023-04-23,31.0576,31.2118,30.7128,30.8852,223366.0
2023-04-24,30.8943,31.0395,30.4588,30.6947,215069.0
2023-04-25,30.4316,30.6221,29.7329,30.1866,383596.0
2023-04-26,30.1321,30.5858,30.1321,30.5223,213076.0
2023-04-27,30.4951,30.8898,30.1412,30.8308,239153.0
2023-04-28,30.7582,30.9215,30.2864,30.4225,219228.0
2023-04-29,30.7582,30.9215,30.2864,30.4225,219228.0
2023-04-30,30.7582,30.9215,30.2864,30.4225,219228.0
2023-05-01,30.4769,30.7128,29.9779,30.1956,317843.0
2023-05-02,30.0414,30.4225,29.2339,30.4043,326906.0
2023-05-03,30.4497,30.8308,29.8872,30.0414,354815.0
2023-05-04,29.4335,29.9597,29.1069,29.8962,381176.0
2023-05-05,30.368,30.6675,30.0686,30.6221,314689.0
2023-05-06,30.368,30.6675,30.0686,30.6221,314689.0
2023-05-07,30.368,30.6675,30.0686,30.6221,314689.0
2023-05-08,30.6675,30.9124,29.987,30.2501,224473.0
2023-05-09,30.0051,30.1684,29.6966,29.9325,238387.0
2023-05-10,30.2864,30.613,29.4879,29.6966,243882.0
2023-05-11,29.7148,30.2229,29.6376,29.9507,307332.0
2023-05-12,30.1684,30.3408,29.869,30.3136,245772.0
2023-05-13,30.1684,30.3408,29.869,30.3136,245772.0
2023-05-14,30.1684,30.3408,29.869,30.3136,245772.0
2023-05-15,30.3862,30.5132,29.9779,30.2138,280843.0
2023-05-16,29.9053,29.9779,29.4789,29.5333,292455.0
2023-05-17,29.742,30.3499,29.6331,30.2773,320055.0
2023-05-18,30.241,30.8308,30.1457,30.74,244236.0
2023-05-19,30.6584,30.6584,29.2339,29.2974,346424.0
2023-05-20,30.6584,30.6584,29.2339,29.2974,346424.0
2023-05-21,30.6584,30.6584,29.2339,29.2974,346424.0
2023-05-22,29.4154,29.5877,28.7802,28.8437,347273.0
2023-05-23,28.7893,29.3065,28.6532,28.8347,319886.0
2023-05-24,29.7692,29.9235,28.9345,29.1159,424399.0
2023-05-25,28.7621,29.0615,28.3447,28.3629,409826.0
2023-05-26,28.1043,29.4244,28.0725,28.88,633655.0
2023-05-27,28.1043,29.4244,28.0725,28.88,633655.0
2023-05-28,28.1043,29.4244,28.0725,28.88,633655.0
2023-05-29,28.1043,29.4244,28.0725,28.88,633655.0
2023-05-30,28.7167,28.9345,28.1451,28.7258,557593.0
2023-05-31,28.499,28.8437,27.383,27.8638,877687.0
2023-06-01,27.9092,28.499,27.4782,28.3175,475066.0
2023-06-02,28.7349,29.869,28.694,29.7692,420582.0
2023-06-03,28.7349,29.869,28.694,29.7692,420582.0
2023-06-04,28.7349,29.869,28.694,29.7692,420582.0
2023-06-05,29.4879,29.5061,28.8374,29.0978,295293.0
2023-06-06,28.9254,30.0414,28.88,29.6603,350013.0
2023-06-07,29.8418,30.8671,29.801,30.731,441550.0
2023-06-08,30.6947,30.8852,30.1457,30.8126,289250.0
2023-06-09,30.9941,31.0485,30.3408,30.5858,280372.0
2023-06-10,30.9941,31.0485,30.3408,30.5858,280372.0
2023-06-11,30.9941,31.0485,30.3408,30.5858,280372.0
2023-06-12,30.7673,31.112,30.3953,30.9306,334039.0
2023-06-13,30.9397,31.3298,30.6357,30.985,399717.0
2023-06-14,30.8761,31.3026,30.4406,30.7037,276090.0
2023-06-15,30.5767,30.985,30.359,30.9034,291980.0
2023-06-16,31.0304,31.0304,30.4134,30.8308,820588.0
2023-06-17,31.0304,31.0304,30.4134,30.8308,820588.0
2023-06-18,31.0304,31.0304,30.4134,30.8308,820588.0
2023-06-19,31.0304,31.0304,30.4134,30.8308,820588.0
2023-06-20,30.7491,31.2844,30.5677,30.9487,467962.0
2023-06-21,30.9759,32.0829,30.7718,31.8651,453964.0
2023-06-22,31.9468,31.9468,31.3479,31.4115,371907.0
2023-06-23,31.2572,31.475,30.5858,30.7945,662482.0
2023-06-24,31.2572,31.475,30.5858,30.7945,662482.0
2023-06-25,31.2572,31.475,30.5858,30.7945,662482.0
2023-06-26,30.731,31.3026,30.7037,30.8036,412479.0
2023-06-27,30.6675,31.5339,30.6675,31.1302,326059.0
2023-06-28,30.9578,31.103,30.4134,30.6312,344082.0
2023-06-29,30.6765,31.6455,30.6765,31.484,428579.0
2023-06-30,31.6474,31.6474,30.7945,31.3933,506217.0
2023-07-01,31.6474,31.6474,30.7945,31.3933,506217.0
2023-07-02,31.6474,31.6474,30.7945,31.3933,506217.0
2023-07-03,31.5566,32.092,31.5566,32.0466,228862.0
2023-07-04,31.5566,32.092,31.5566,32.0466,228862.0
2023-07-05,31.7925,31.8334,31.2663,31.484,481477.0
2023-07-06,31.0485,31.3298,30.5858,30.9124,297458.0
2023-07-07,30.9578,31.5839,30.9578,31.3207,388455.0
2023-07-08,30.9578,31.5839,30.9578,31.3207,388455.0
2023-07-09,30.9578,31.5839,30.9578,31.3207,388455.0
2023-07-10,31.3752,32.1918,31.3752,31.5022,498430.0
2023-07-11,31.6655,32.2462,31.5657,32.0012,344490.0
2023-07-12,32.4367,32.6545,31.357,31.3842,677660.0
2023-07-13,31.4667,31.4667,30.8068,30.9993,394300.0
2023-07-14,30.8801,31.1734,30.321,31.1551,312630.0
2023-07-15,30.8801,31.1734,30.321,31.1551,312630.0
2023-07-16,30.8801,31.1734,30.321,31.1551,312630.0
2023-07-17,31.2009,31.9754,30.7059,31.9342,439866.0
2023-07-18,31.9983,32.3192,31.7784,32.1633,253641.0
2023-07-19,32.3375,32.365,31.9158,32.2825,309772.0
2023-07-20,32.3375,32.4475,32.0121,32.3466,337605.0
2023-07-21,32.4933,32.5483,31.9525,32.0717,293057.0
2023-07-22,32.4933,32.5483,31.9525,32.0717,293057.0
2023-07-23,32.4933,32.5483,31.9525,32.0717,293057.0
2023-07-24,32.145,32.7316,32.0946,32.475,249760.0
2023-07-25,32.3741,32.5025,32.1542,32.1725,262119.0
2023-07-26,32.365,32.8049,32.3238,32.7774,316784.0
2023-07-27,32.8691,33.2541,32.6033,32.7774,270921.0
2023-07-28,32.9974,33.7857,32.9974,33.1441,265304.0
2023-07-29,32.9974,33.7857,32.9974,33.1441,265304.0
2023-07-30,32.9974,33.7857,32.9974,33.1441,265304.0
2023-07-31,33.2816,33.5886,33.2357,33.5107,277336.0
2023-08-01,33.4741,33.5474,32.9578,33.0983,269625.0
2023-08-02,32.8233,33.1074,32.6766,32.6858,255772.0
2023-08-03,32.7408,33.3182,32.6308,32.9149,271948.0
2023-08-04,33.1074,33.3045,32.7774,33.1624,233639.0
2023-08-05,33.1074,33.3045,32.7774,33.1624,233639.0
2023-08-06,33.1074,33.3045,32.7774,33.1624,233639.0
2023-08-07,33.1624,33.4649,32.9424,33.4374,273130.0
2023-08-08,33.5841,34.0607,33.1166,34.0515,360940.0
2023-08-09,34.024,34.0515,33.6024,33.9324,267046.0
2023-08-10,34.1432,34.9314,33.8774,33.9324,247465.0
2023-08-11,33.8407,34.2348,33.8086,34.0607,235325.0
2023-08-12,33.8407,34.2348,33.8086,34.0607,235325.0
2023-08-13,33.8407,34.2348,33.8086,34.0607,235325.0
2023-08-14,33.9049,34.1157,33.6125,33.914,237031.0
2023-08-15,33.9324,33.9324,33.2999,33.4832,302596.0
2023-08-16,33.6482,34.1432,33.5474,33.5566,306233.0
2023-08-17,33.7032,33.969,33.3916,33.4007,316645.0
2023-08-18,33.0983,34.519,32.6216,34.244,476603.0
2023-08-19,33.0983,34.519,32.6216,34.244,476603.0
2023-08-20,33.0983,34.519,32.6216,34.244,476603.0
2023-08-21,34.2532,35.1698,34.079,34.5556,422248.0
2023-08-22,34.189,34.2532,33.5199,33.6482,304178.0
2023-08-23,33.5474,33.7674,33.0295,33.6299,250595.0
2023-08-24,33.4466,33.7582,32.7408,32.8416,318785.0
2023-08-25,33.0799,33.3366,32.3925,32.7041,259622.0
2023-08-26,33.0799,33.3366,32.3925,32.7041,259622.0
2023-08-27,33.0799,33.3366,32.3925,32.7041,259622.0
2023-08-28,32.7041,33.0983,32.7041,32.7774,217735.0
2023-08-29,32.7774,33.2174,32.7408,33.1533,208493.0
2023-08-30,32.8599,33.6299,32.8599,33.1166,214378.0
2023-08-31,33.0341,33.5841,32.9791,33.4924,294942.0
2023-09-01,33.6207,33.8774,33.5474,33.8315,280246.0
2023-09-02,33.6207,33.8774,33.5474,33.8315,280246.0
2023-09-03,33.6207,33.8774,33.5474,33.8315,280246.0
2023-09-04,33.6207,33.8774,33.5474,33.8315,280246.0
2023-09-05,33.5291,33.5291,32.3741,32.4016,403819.0
2023-09-06,32.365,32.5666,31.6042,31.8884,334579.0
2023-09-07,31.9708,31.9708,31.3943,31.4301,281519.0
2023-09-08,31.2651,31.3546,30.7334,30.7518,331593.0
2023-09-09,31.2651,31.3546,30.7334,30.7518,331593.0
2023-09-10,31.2651,31.3546,30.7334,30.7518,331593.0
2023-09-11,30.9809,31.4117,30.6876,31.2467,318194.0
2023-09-12,31.1001,31.4667,30.9076,31.1734,263799.0
2023-09-13,31.2467,31.3109,30.6555,30.7518,284114.0
2023-09-14,30.8343,31.3476,30.8343,31.3017,323838.0
2023-09-15,31.2376,31.2376,30.6143,30.7243,819432.0
2023-09-16,31.2376,31.2376,30.6143,30.7243,819432.0
2023-09-17,31.2376,31.2376,30.6143,30.7243,819432.0
2023-09-18,30.7609,30.7609,29.7985,29.8902,261229.0
2023-09-19,29.826,30.0918,29.4135,29.5052,457350.0
2023-09-20,29.7985,30.046,29.606,29.6885,348156.0
2023-09-21,29.5327,29.7435,29.2027,29.5785,306030.0
2023-09-22,29.6335,29.8352,29.551,29.5785,205363.0
2023-09-23,29.6335,29.8352,29.551,29.5785,205363.0
2023-09-24,29.6335,29.8352,29.551,29.5785,205363.0
2023-09-25,29.3311,30.1468,29.3311,29.9085,190060.0
2023-09-26,29.7069,30.0827,29.6885,29.771,235629.0
2023-09-27,29.8718,30.1102,29.7518,29.9268,269245.0
2023-09-28,30.1835,30.7059,30.046,30.6051,439644.0
2023-09-29,31.0542,31.1734,30.3943,30.6051,324019.0
2023-09-30,31.0542,31.1734,30.3943,30.6051,324019.0
2023-10-01,31.0542,31.1734,30.3943,30.6051,324019.0
2023-10-02,30.5593,30.8159,30.2797,30.4951,482511.0
2023-10-03,30.4493,30.5135,30.0277,30.3851,464398.0
2023-10-04,30.4035,30.6693,29.9543,30.046,439391.0
2023-10-05,29.4044,29.5419,27.782,28.112,707591.0
2023-10-06,28.0936,29.3585,27.9012,29.1477,556333.0
2023-10-07,28.0936,29.3585,27.9012,29.1477,556333.0
2023-10-08,28.0936,29.3585,27.9012,29.1477,556333.0
2023-10-09,29.0744,30.0368,29.0423,29.881,392430.0
2023-10-10,30.0277,31.0542,29.881,30.7059,449967.0
2023-10-11,30.8434,31.0817,30.6326,30.9351,409927.0
2023-10-12,30.9907,31.2129,30.5461,30.8795,330717.0
2023-10-13,30.8888,30.9629,30.3238,30.8517,312794.0
2023-10-14,30.8888,30.9629,30.3238,30.8517,312794.0
2023-10-15,30.8888,30.9629,30.3238,30.8517,312794.0
2023-10-16,31.2037,31.9817,31.2037,31.7409,365267.0
