,IBP US Equity,IBP US Equity,IBP US Equity,IBP US Equity,IBP US Equity
2022-08-14,99.8837,101.3535,98.4333,101.3341,83301.0
2022-08-15,101.044,102.2866,99.3132,100.4155,81011.0
2022-08-16,100.2995,103.0311,98.6654,101.7789,178132.0
2022-08-17,100.3672,101.8466,99.3423,100.5316,66797.0
2022-08-18,99.9998,102.0787,99.671,101.0247,73115.0
2022-08-19,100.2222,100.2222,96.4125,96.9539,106248.0
2022-08-20,100.2222,100.2222,96.4125,96.9539,106248.0
2022-08-21,100.2222,100.2222,96.4125,96.9539,106248.0
2022-08-22,95.784,96.9829,94.3916,94.9524,120760.0
2022-08-23,95.2908,96.8379,94.5608,95.2425,71593.0
2022-08-24,93.8694,96.6929,93.6857,95.4842,61972.0
2022-08-25,95.2038,98.1239,95.2038,96.9249,86639.0
2022-08-26,97.7081,97.7081,88.8898,89.6633,156360.0
2022-08-27,97.7081,97.7081,88.8898,89.6633,156360.0
2022-08-28,97.7081,97.7081,88.8898,89.6633,156360.0
2022-08-29,88.8027,90.6447,88.8027,90.1081,90170.0
2022-08-30,90.2241,91.1862,88.6529,89.2475,139635.0
2022-08-31,89.6246,90.5432,86.893,87.5651,178226.0
2022-09-01,86.2307,86.3177,83.591,85.9503,208860.0
2022-09-02,87.2943,87.9583,85.4862,86.4628,139077.0
2022-09-03,87.2943,87.9583,85.4862,86.4628,139077.0
2022-09-04,87.2943,87.9583,85.4862,86.4628,139077.0
2022-09-05,87.2943,87.9583,85.4862,86.4628,139077.0
2022-09-06,86.2307,86.9946,84.2775,84.9834,142562.0
2022-09-07,85.3605,88.3773,85.3605,88.2129,165573.0
2022-09-08,87.1686,88.2322,86.8109,88.2032,66573.0
2022-09-09,88.7641,88.9574,87.6714,88.0969,123408.0
2022-09-10,88.7641,88.9574,87.6714,88.0969,123408.0
2022-09-11,88.7641,88.9574,87.6714,88.0969,123408.0
2022-09-12,88.6674,90.2918,88.6674,89.3345,78007.0
2022-09-13,85.9213,86.7858,84.0841,84.7513,137865.0
2022-09-14,84.4844,85.843,82.0196,82.99,159778.0
2022-09-15,82.6504,84.4262,80.9618,81.35,123550.0
2022-09-16,80.3214,83.0676,80.2001,82.8736,267918.0
2022-09-17,80.3214,83.0676,80.2001,82.8736,267918.0
2022-09-18,80.3214,83.0676,80.2001,82.8736,267918.0
2022-09-19,82.6407,84.0672,82.2525,83.6693,109439.0
2022-09-20,82.563,82.563,80.4378,81.5441,102984.0
2022-09-21,82.4272,84.2515,81.2141,81.4082,119296.0
2022-09-22,80.4281,80.8163,76.1777,77.3422,198021.0
2022-09-23,76.2747,77.9535,75.4014,76.8473,148727.0
2022-09-24,76.2747,77.9535,75.4014,76.8473,148727.0
2022-09-25,76.2747,77.9535,75.4014,76.8473,148727.0
2022-09-26,76.595,78.0118,74.1592,74.2369,138349.0
2022-09-27,75.7313,76.7017,74.3824,76.5853,267391.0
2022-09-28,77.8662,81.7382,77.1675,81.3015,379949.0
2022-09-29,79.7391,80.1758,78.4193,79.1277,180841.0
2022-09-30,78.8657,81.1171,78.1476,78.594,201550.0
2022-10-01,78.8657,81.1171,78.1476,78.594,201550.0
2022-10-02,78.8657,81.1171,78.1476,78.594,201550.0
2022-10-03,80.6222,83.1162,79.9429,82.4272,183745.0
2022-10-04,84.6882,87.8421,84.6882,87.3763,174081.0
2022-10-05,85.4743,87.0269,84.0186,86.0759,157878.0
2022-10-06,85.9886,87.2501,84.8726,86.9299,81213.0
2022-10-07,85.3481,85.3481,83.0628,83.844,127143.0
2022-10-08,85.3481,85.3481,83.0628,83.844,127143.0
2022-10-09,85.3481,85.3481,83.0628,83.844,127143.0
2022-10-10,84.3777,84.9842,82.6212,83.5431,97230.0
2022-10-11,83.3199,85.5131,82.0681,84.1545,141134.0
2022-10-12,83.9895,83.9895,80.9279,81.5538,124342.0
2022-10-13,79.3218,82.136,76.7939,81.1268,83017.0
2022-10-14,81.8934,82.4078,76.9152,76.9734,98051.0
2022-10-15,81.8934,82.4078,76.9152,76.9734,98051.0
2022-10-16,81.8934,82.4078,76.9152,76.9734,98051.0
2022-10-17,79.1083,80.8939,78.3611,79.7391,97725.0
2022-10-18,81.8061,83.3879,81.0298,82.7862,101628.0
2022-10-19,81.2238,81.2238,76.5853,77.3325,107392.0
2022-10-20,76.9249,79.4965,75.6537,75.7507,124231.0
2022-10-21,76.333,79.6178,76.168,79.3315,145796.0
2022-10-22,76.333,79.6178,76.168,79.3315,145796.0
2022-10-23,76.333,79.6178,76.168,79.3315,145796.0
2022-10-24,79.7973,79.8798,77.4926,78.2253,282414.0
2022-10-25,78.8366,84.368,78.8366,83.4849,202701.0
2022-10-26,83.6984,84.4165,81.4762,81.7673,135201.0
2022-10-27,82.8056,84.334,81.3597,81.9128,140017.0
2022-10-28,81.6605,84.5912,80.0691,84.465,201464.0
2022-10-29,81.6605,84.5912,80.0691,84.465,201464.0
2022-10-30,81.6605,84.5912,80.0691,84.465,201464.0
2022-10-31,83.3102,84.1795,82.3641,83.4558,103048.0
2022-11-01,85.6392,85.6392,78.7105,80.3117,343668.0
2022-11-02,80.5251,81.1656,76.0612,76.7405,227740.0
2022-11-03,74.7221,76.1583,72.4804,74.955,275858.0
2022-11-04,76.5173,78.167,75.052,77.9633,198006.0
2022-11-05,76.5173,78.167,75.052,77.9633,198006.0
2022-11-06,76.5173,78.167,75.052,77.9633,198006.0
2022-11-07,78.2544,78.4582,75.149,76.8376,176842.0
2022-11-08,77.1772,77.9535,75.0617,75.8963,146257.0
2022-11-09,74.7027,77.5557,74.7027,75.6343,152463.0
2022-11-10,81.6508,87.0269,81.0783,81.9808,382210.0
2022-11-11,82.3786,84.1739,79.9429,82.1457,190361.0
2022-11-12,82.3786,84.1739,79.9429,82.1457,190361.0
2022-11-13,82.3786,84.1739,79.9429,82.1457,190361.0
2022-11-14,81.4276,82.7571,76.9249,77.1287,184275.0
2022-11-15,80.3311,81.8061,78.1379,79.7973,333869.0
2022-11-16,79.2539,79.2539,76.8764,77.0414,108125.0
2022-11-17,75.1005,76.7017,74.0234,76.6629,135769.0
2022-11-18,78.4291,78.7784,75.2946,75.7798,96735.0
2022-11-19,78.4291,78.7784,75.2946,75.7798,96735.0
2022-11-20,78.4291,78.7784,75.2946,75.7798,96735.0
2022-11-21,75.9739,75.9836,74.8385,75.0423,110249.0
2022-11-22,76.2359,76.9783,75.3237,76.7114,121294.0
2022-11-23,76.1874,78.9434,76.0127,78.5649,164675.0
2022-11-24,76.1874,78.9434,76.0127,78.5649,164675.0
2022-11-25,77.9244,79.7197,77.9147,79.1763,83930.0
2022-11-26,77.9244,79.7197,77.9147,79.1763,83930.0
2022-11-27,77.9244,79.7197,77.9147,79.1763,83930.0
2022-11-28,78.5067,79.7876,77.4877,78.167,195117.0
2022-11-29,77.546,80.5251,77.4586,80.2049,160004.0
2022-11-30,79.8167,82.9318,77.5461,82.4175,274036.0
2022-12-01,83.1841,86.4932,83.1841,85.2802,244803.0
2022-12-02,83.252,85.8042,83.252,84.8435,229225.0
2022-12-03,83.252,85.8042,83.252,84.8435,229225.0
2022-12-04,83.252,85.8042,83.252,84.8435,229225.0
2022-12-05,82.8056,84.334,82.466,83.4752,162014.0
2022-12-06,84.4456,86.1342,80.9133,81.5926,164113.0
2022-12-07,81.8449,85.0813,81.8449,84.0284,205218.0
2022-12-08,83.9604,86.9396,83.1841,84.9891,235203.0
2022-12-09,83.6984,86.2894,83.6984,84.9502,198079.0
2022-12-10,83.6984,86.2894,83.6984,84.9502,198079.0
2022-12-11,83.6984,86.2894,83.6984,84.9502,198079.0
2022-12-12,84.8823,86.6727,83.7275,86.173,152598.0
2022-12-13,91.3938,92.5098,87.6496,89.3656,255962.0
2022-12-14,88.3286,89.5848,87.871,88.4358,265109.0
2022-12-15,87.0336,90.4904,86.8826,90.023,247995.0
2022-12-16,88.5818,89.8185,88.314,89.3998,609903.0
2022-12-17,88.5818,89.8185,88.314,89.3998,609903.0
2022-12-18,88.5818,89.8185,88.314,89.3998,609903.0
2022-12-19,88.611,88.835,86.6051,86.9654,333056.0
2022-12-20,86.1669,86.7025,84.7647,84.9497,240541.0
2022-12-21,86.3519,86.8997,85.5875,85.9916,138329.0
2022-12-22,85.0082,85.1932,83.1873,84.9205,120285.0
2022-12-23,84.6381,85.8651,84.1415,85.2321,119369.0
2022-12-24,84.6381,85.8651,84.1415,85.2321,119369.0
2022-12-25,84.6381,85.8651,84.1415,85.2321,119369.0
2022-12-26,84.6381,85.8651,84.1415,85.2321,119369.0
2022-12-27,85.2419,88.3427,83.7812,84.8816,89638.0
2022-12-28,85.1153,86.1474,81.8143,81.8532,101021.0
2022-12-29,82.8757,85.3977,82.1648,84.8816,143949.0
2022-12-30,83.6157,84.6381,83.0412,83.3528,83379.0
2022-12-31,83.6157,84.6381,83.0412,83.3528,83379.0
2023-01-01,83.6157,84.6381,83.0412,83.3528,83379.0
2023-01-02,83.6157,84.6381,83.0412,83.3528,83379.0
2023-01-03,85.2711,86.1961,83.937,85.4561,158330.0
2023-01-04,87.1017,88.2702,86.3665,88.2702,339901.0
2023-01-05,87.6178,88.8106,86.3227,87.7347,162316.0
2023-01-06,89.1661,90.6754,87.9294,90.2859,155672.0
2023-01-07,89.1661,90.6754,87.9294,90.2859,155672.0
2023-01-08,89.1661,90.6754,87.9294,90.2859,155672.0
2023-01-09,91.0551,91.7562,90.4125,91.0064,145850.0
2023-01-10,90.3053,91.0941,89.3608,90.3053,133491.0
2023-01-11,93.47,96.44,93.3824,96.44,508281.0
2023-01-12,97.1313,97.4234,93.0026,96.8781,382311.0
2023-01-13,95.6999,101.2259,95.6999,100.8802,211396.0
2023-01-14,95.6999,101.2259,95.6999,100.8802,211396.0
2023-01-15,95.6999,101.2259,95.6999,100.8802,211396.0
2023-01-16,95.6999,101.2259,95.6999,100.8802,211396.0
2023-01-17,100.0818,101.1529,98.2998,98.6991,181368.0
2023-01-18,99.4391,101.1724,99.4391,100.7244,223629.0
2023-01-19,99.741,99.741,95.2228,95.7875,233191.0
2023-01-20,96.7321,99.9162,95.5733,99.9162,227686.0
2023-01-21,96.7321,99.9162,95.5733,99.9162,227686.0
2023-01-22,96.7321,99.9162,95.5733,99.9162,227686.0
2023-01-23,99.6533,100.5784,99.3904,100.3252,135527.0
2023-01-24,100.257,101.8345,99.9552,101.8345,170661.0
2023-01-25,100.2668,102.0974,100.0039,101.6592,125221.0
2023-01-26,102.6914,105.6711,102.3798,105.3595,259293.0
2023-01-27,104.6779,105.8366,103.7333,105.3108,105170.0
2023-01-28,104.6779,105.8366,103.7333,105.3108,105170.0
2023-01-29,104.6779,105.8366,103.7333,105.3108,105170.0
2023-01-30,104.006,105.3223,100.9289,101.1139,135893.0
2023-01-31,101.7371,107.1999,101.7371,107.1999,173156.0
2023-02-01,106.4403,110.3353,105.0966,109.3129,133970.0
2023-02-02,110.8027,115.1554,110.7102,114.1719,303924.0
2023-02-03,111.2312,113.7629,110.8027,112.2439,232676.0
2023-02-04,111.2312,113.7629,110.8027,112.2439,232676.0
2023-02-05,111.2312,113.7629,110.8027,112.2439,232676.0
2023-02-06,110.8612,111.7862,109.6927,110.4619,163383.0
2023-02-07,109.3421,110.8027,107.6283,110.2769,206279.0
2023-02-08,109.0695,110.4035,106.9175,107.3167,131866.0
2023-02-09,108.6215,109.7315,106.0119,106.0801,115118.0
2023-02-10,105.155,106.4052,104.6,104.6681,112260.0
2023-02-11,105.155,106.4052,104.6,104.6681,112260.0
2023-02-12,105.155,106.4052,104.6,104.6681,112260.0
2023-02-13,104.9505,109.8387,104.9505,108.865,196775.0
2023-02-14,107.3362,110.3938,106.4014,110.1211,193541.0
2023-02-15,108.6508,110.9001,107.5017,110.7151,188362.0
2023-02-16,108.2807,111.2993,108.2661,108.9721,200611.0
2023-02-17,108.7287,108.7287,104.8823,106.8785,264698.0
2023-02-18,108.7287,108.7287,104.8823,106.8785,264698.0
2023-02-19,108.7287,108.7287,104.8823,106.8785,264698.0
2023-02-20,108.7287,108.7287,104.8823,106.8785,264698.0
2023-02-21,103.967,105.2718,100.6465,101.4548,354723.0
2023-02-22,106.1774,112.4094,104.4539,108.8942,592484.0
2023-02-23,113.2761,113.2761,106.9272,112.2828,285880.0
2023-02-24,110.423,111.9225,108.6897,110.8319,278903.0
2023-02-25,110.423,111.9225,108.6897,110.8319,278903.0
2023-02-26,110.423,111.9225,108.6897,110.8319,278903.0
2023-02-27,112.6236,113.8311,111.2409,113.6558,192278.0
2023-02-28,112.906,114.0502,112.2195,112.351,302431.0
2023-03-01,112.1562,115.1116,111.7035,114.7561,386203.0
2023-03-02,112.7113,114.6782,112.0102,114.4251,265195.0
2023-03-03,115.5741,117.8916,113.4854,117.6579,322725.0
2023-03-04,115.5741,117.8916,113.4854,117.6579,322725.0
2023-03-05,115.5741,117.8916,113.4854,117.6579,322725.0
2023-03-06,118.3103,118.4077,112.9645,114.7269,219170.0
2023-03-07,114.7659,115.5108,111.6888,111.8446,313749.0
2023-03-08,112.4581,112.4581,109.0841,111.4357,374285.0
2023-03-09,111.0267,112.8914,110.8806,111.4551,363847.0
2023-03-10,111.4162,111.4162,105.2329,106.4209,222704.0
2023-03-11,111.4162,111.4162,105.2329,106.4209,222704.0
2023-03-12,111.4162,111.4162,105.2329,106.4209,222704.0
2023-03-13,104.0936,107.2972,101.9124,106.5669,412691.0
2023-03-14,110.0926,110.3289,105.0996,106.1927,411116.0
2023-03-15,103.967,105.8825,101.9186,103.6617,221661.0
2023-03-16,102.1156,106.0056,101.0088,104.7155,309602.0
2023-03-17,104.4397,104.9026,101.8694,102.1451,693379.0
2023-03-18,104.4397,104.9026,101.8694,102.1451,693379.0
2023-03-19,104.4397,104.9026,101.8694,102.1451,693379.0
2023-03-20,102.9133,104.9912,102.9133,103.5239,170554.0
2023-03-21,105.0996,107.5518,105.0996,107.0692,223681.0
2023-03-22,106.8033,107.5616,104.1689,104.3216,163449.0
2023-03-23,105.5723,108.0245,103.1496,104.3413,244562.0
2023-03-24,103.6519,107.6305,102.0466,107.2957,391604.0
2023-03-25,103.6519,107.6305,102.0466,107.2957,391604.0
2023-03-26,103.6519,107.6305,102.0466,107.2957,391604.0
2023-03-27,108.7926,108.8123,105.6067,106.5374,228552.0
2023-03-28,106.4685,109.4918,106.1632,107.7192,235137.0
2023-03-29,108.5464,109.482,107.6207,109.0782,209542.0
2023-03-30,109.9547,110.6933,108.1919,108.4676,97737.0
2023-03-31,108.6646,112.3872,108.1426,112.2986,176280.0
2023-04-01,108.6646,112.3872,108.1426,112.2986,176280.0
2023-04-02,108.6646,112.3872,108.1426,112.2986,176280.0
2023-04-03,111.7963,112.9387,110.6884,112.269,197804.0
2023-04-04,113.116,113.4114,106.626,107.8669,269625.0
2023-04-05,106.951,107.4533,105.7699,106.0745,172560.0
2023-04-06,106.4192,106.4192,102.7557,105.2473,186218.0
2023-04-07,106.4192,106.4192,102.7557,105.2473,186218.0
2023-04-08,106.4192,106.4192,102.7557,105.2473,186218.0
2023-04-09,106.4192,106.4192,102.7557,105.2473,186218.0
2023-04-10,104.6564,107.5124,103.5337,106.301,161689.0
2023-04-11,107.5124,110.9888,107.4828,109.8562,162373.0
2023-04-12,111.6486,112.269,109.1373,109.6199,208818.0
2023-04-13,110.3979,111.3827,109.0044,109.9153,240754.0
2023-04-14,109.7479,111.0971,108.8566,110.1714,115867.0
2023-04-15,109.7479,111.0971,108.8566,110.1714,115867.0
2023-04-16,109.7479,111.0971,108.8566,110.1714,115867.0
2023-04-17,110.3289,111.4615,109.738,111.0676,101322.0
2023-04-18,112.5251,118.4241,112.068,117.0158,458713.0
2023-04-19,116.9961,118.2863,115.0442,117.8529,239769.0
2023-04-20,117.7151,123.9588,117.7151,119.9703,329520.0
2023-04-21,120.7975,121.5066,119.6059,120.3642,203612.0
2023-04-22,120.7975,121.5066,119.6059,120.3642,203612.0
2023-04-23,120.7975,121.5066,119.6059,120.3642,203612.0
2023-04-24,120.1968,121.6937,119.9112,121.3195,168537.0
2023-04-25,120.3544,121.5017,118.759,118.759,189244.0
2023-04-26,118.2961,119.1135,116.3265,116.5727,201848.0
2023-04-27,117.4393,120.7581,117.4393,120.1082,180806.0
2023-04-28,119.4976,122.649,119.4976,122.3831,277237.0
2023-04-29,119.4976,122.649,119.4976,122.3831,277237.0
2023-04-30,119.4976,122.649,119.4976,122.3831,277237.0
2023-05-01,122.0286,123.8024,120.5316,120.8369,171690.0
2023-05-02,119.8324,119.9407,116.9863,119.665,165450.0
2023-05-03,119.6059,123.3679,119.6059,120.7975,252837.0
2023-05-04,118.1779,120.5809,109.2062,110.3782,512807.0
2023-05-05,113.2538,115.4401,112.0973,115.381,312596.0
2023-05-06,113.2538,115.4401,112.0973,115.381,312596.0
2023-05-07,113.2538,115.4401,112.0973,115.381,312596.0
2023-05-08,115.9621,115.9621,111.2645,112.338,223123.0
2023-05-09,111.6584,114.8197,110.4176,112.6039,251600.0
2023-05-10,114.5833,114.5833,109.61,111.9736,155124.0
2023-05-11,111.363,113.0667,110.1911,112.791,155528.0
2023-05-12,112.7811,114.6227,110.5358,111.3827,150305.0
2023-05-13,112.7811,114.6227,110.5358,111.3827,150305.0
2023-05-14,112.7811,114.6227,110.5358,111.3827,150305.0
2023-05-15,111.5994,113.6478,110.7623,112.8993,99215.0
2023-05-16,111.944,112.0031,109.7873,111.2547,147149.0
2023-05-17,111.8653,113.2637,110.7623,112.338,165257.0
2023-05-18,111.816,113.2046,111.0971,112.8698,143998.0
2023-05-19,113.7856,113.7856,109.6002,109.679,145488.0
2023-05-20,113.7856,113.7856,109.6002,109.679,145488.0
2023-05-21,113.7856,113.7856,109.6002,109.679,145488.0
2023-05-22,109.6593,111.2842,108.1131,108.2411,120479.0
2023-05-23,107.6305,108.6154,105.7397,106.498,190392.0
2023-05-24,105.9071,106.5866,104.9715,105.7298,149036.0
2023-05-25,106.1336,108.2313,105.1882,105.4246,99171.0
2023-05-26,105.4049,105.981,103.9473,105.3556,108160.0
2023-05-27,105.4049,105.981,103.9473,105.3556,108160.0
2023-05-28,105.4049,105.981,103.9473,105.3556,108160.0
2023-05-29,105.4049,105.981,103.9473,105.3556,108160.0
2023-05-30,106.1927,107.3547,104.5136,105.1882,116547.0
2023-05-31,104.617,106.3601,101.9334,102.9527,165745.0
2023-06-01,103.189,105.0897,101.958,104.814,122029.0
2023-06-02,106.1435,112.6531,105.8185,112.0721,261868.0
2023-06-03,106.1435,112.6531,105.8185,112.0721,261868.0
2023-06-04,106.1435,112.6531,105.8185,112.0721,261868.0
2023-06-05,109.8858,111.3138,108.2854,110.3486,153348.0
2023-06-06,110.3486,115.6371,109.9252,115.381,115468.0
2023-06-07,115.9818,119.7635,115.9818,118.2961,235486.0
2023-06-08,117.8135,120.768,116.4643,117.0257,198209.0
2023-06-09,117.2719,117.37,114.4455,114.7508,223158.0
2023-06-10,117.2719,117.37,114.4455,114.7508,223158.0
2023-06-11,117.2719,117.37,114.4455,114.7508,223158.0
2023-06-12,114.9576,119.3942,113.8349,118.9658,182030.0
2023-06-13,118.9461,121.4771,118.5275,118.9953,220439.0
2023-06-14,119.5088,120.9506,116.4673,118.2349,246269.0
2023-06-15,118.8176,125.7203,118.6497,125.5326,304230.0
2023-06-16,127.4978,127.4978,123.2614,125.1771,583371.0
2023-06-17,127.4978,127.4978,123.2614,125.1771,583371.0
2023-06-18,127.4978,127.4978,123.2614,125.1771,583371.0
2023-06-19,127.4978,127.4978,123.2614,125.1771,583371.0
2023-06-20,125.5228,128.0854,125.1771,126.2338,181256.0
2023-06-21,125.5129,129.2556,125.4141,127.7052,163293.0
2023-06-22,127.32,128.8704,125.1574,127.6064,182904.0
2023-06-23,126.1844,132.5045,126.1844,131.0825,659826.0
2023-06-24,126.1844,132.5045,126.1844,131.0825,659826.0
2023-06-25,126.1844,132.5045,126.1844,131.0825,659826.0
2023-06-26,131.4083,134.0746,130.8553,131.359,320474.0
2023-06-27,131.1911,134.8745,131.1911,133.8771,213293.0
2023-06-28,133.8376,134.8251,131.438,132.4156,167948.0
2023-06-29,132.1292,137.6791,131.4676,137.1063,257717.0
2023-06-30,139.0418,139.3874,136.81,138.4098,202155.0
2023-07-01,139.0418,139.3874,136.81,138.4098,202155.0
2023-07-02,139.0418,139.3874,136.81,138.4098,202155.0
2023-07-03,137.6791,138.9233,134.7363,136.5533,74861.0
2023-07-04,137.6791,138.9233,134.7363,136.5533,74861.0
2023-07-05,136.7113,136.7113,132.8797,135.3386,186887.0
2023-07-06,133.2649,134.4449,131.3787,132.86,190879.0
2023-07-07,133.2945,136.0497,132.6329,133.4229,180498.0
2023-07-08,133.2945,136.0497,132.6329,133.4229,180498.0
2023-07-09,133.2945,136.0497,132.6329,133.4229,180498.0
2023-07-10,132.6032,136.9285,132.6032,136.5928,163529.0
2023-07-11,137.2445,138.5777,136.8693,137.9654,138490.0
2023-07-12,140.8687,145.0459,139.7825,143.693,174052.0
2023-07-13,144.5916,145.7075,142.113,144.6114,152963.0
2023-07-14,144.483,144.962,141.5501,144.0781,243992.0
2023-07-15,144.483,144.962,141.5501,144.0781,243992.0
2023-07-16,144.483,144.962,141.5501,144.0781,243992.0
2023-07-17,142.9919,145.8063,142.745,144.4139,95716.0
2023-07-18,144.4238,146.8629,143.0412,145.2632,168016.0
2023-07-19,144.4435,147.0407,144.3053,146.4383,206743.0
2023-07-20,147.2777,148.0479,140.8292,143.5745,192574.0
2023-07-21,144.8879,144.8879,142.2512,142.271,150308.0
2023-07-22,144.8879,144.8879,142.2512,142.271,150308.0
2023-07-23,144.8879,144.8879,142.2512,142.271,150308.0
2023-07-24,141.8957,145.115,141.8957,143.1992,172434.0
2023-07-25,142.113,146.1815,141.5474,145.5792,174147.0
2023-07-26,144.8681,147.5739,144.2756,147.2184,155265.0
2023-07-27,148.1269,148.9959,143.3474,144.3448,233877.0
2023-07-28,146.0927,148.5812,145.9692,146.537,181269.0
2023-07-29,146.0927,148.5812,145.9692,146.537,181269.0
2023-07-30,146.0927,148.5812,145.9692,146.537,181269.0
2023-07-31,147.2184,148.2849,144.8435,146.1717,153898.0
2023-08-01,147.0604,148.6799,146.063,146.8728,218032.0
2023-08-02,149.628,152.1165,147.2974,149.8847,356029.0
2023-08-03,148.9466,150.5217,145.3125,148.3047,347518.0
2023-08-04,148.6503,154.3186,148.5318,152.1955,232658.0
2023-08-05,148.6503,154.3186,148.5318,152.1955,232658.0
2023-08-06,148.6503,154.3186,148.5318,152.1955,232658.0
2023-08-07,152.4127,156.2048,151.5536,154.9013,165362.0
2023-08-08,153.5583,154.3384,150.2797,154.131,171329.0
2023-08-09,153.7163,154.1675,151.0796,152.0869,210415.0
2023-08-10,153.5879,154.131,148.7491,152.3337,271583.0
2023-08-11,151.8005,153.4891,151.366,151.6524,129135.0
2023-08-12,151.8005,153.4891,151.366,151.6524,129135.0
2023-08-13,151.8005,153.4891,151.366,151.6524,129135.0
2023-08-14,150.9117,153.4595,150.2402,152.946,188161.0
2023-08-15,153.2521,154.6544,150.655,153.025,208474.0
2023-08-16,152.8571,155.3629,149.8699,149.9242,171003.0
2023-08-17,150.9611,151.3166,142.0439,142.0439,242245.0
2023-08-18,140.7798,144.164,140.0491,142.5179,361753.0
2023-08-19,140.7798,144.164,140.0491,142.5179,361753.0
2023-08-20,140.7798,144.164,140.0491,142.5179,361753.0
2023-08-21,142.1327,143.7325,139.6417,141.6587,174966.0
2023-08-22,142.508,143.2634,140.1775,142.4882,209613.0
2023-08-23,142.7944,145.3027,140.8687,143.4363,156710.0
2023-08-24,142.4882,143.4066,139.4961,139.4961,248929.0
2023-08-25,140.3947,140.3947,132.4946,135.309,529946.0
2023-08-26,140.3947,140.3947,132.4946,135.309,529946.0
2023-08-27,140.3947,140.3947,132.4946,135.309,529946.0
2023-08-28,136.4644,138.9529,135.1806,136.3854,155168.0
2023-08-29,135.0819,141.3417,133.7987,140.8193,315514.0
2023-08-30,140.4836,143.2091,140.0195,142.3895,252853.0
2023-08-31,142.2611,145.115,142.2611,142.9227,173635.0
2023-09-01,143.8313,146.2605,143.0116,144.4731,158142.0
2023-09-02,143.8313,146.2605,143.0116,144.4731,158142.0
2023-09-03,143.8313,146.2605,143.0116,144.4731,158142.0
2023-09-04,143.8313,146.2605,143.0116,144.4731,158142.0
2023-09-05,142.7055,142.7055,132.1786,134.9239,381451.0
2023-09-06,135.2893,137.2939,134.4301,137.1063,152213.0
2023-09-07,136.5039,138.1136,134.4499,137.126,215549.0
2023-09-08,137.2742,138.6518,135.4769,135.8225,133692.0
2023-09-09,137.2742,138.6518,135.4769,135.8225,133692.0
2023-09-10,137.2742,138.6518,135.4769,135.8225,133692.0
2023-09-11,137.2643,138.3654,134.9634,135.5855,127350.0
2023-09-12,135.0226,136.9779,132.8106,134.3314,145608.0
2023-09-13,134.4894,134.7856,128.4656,130.3517,383688.0
2023-09-14,131.807,133.5692,131.3615,132.1535,265513.0
2023-09-15,130.0844,130.3022,124.4118,126.273,568278.0
2023-09-16,130.0844,130.3022,124.4118,126.273,568278.0
2023-09-17,130.0844,130.3022,124.4118,126.273,568278.0
2023-09-18,126.273,129.0251,126.2037,127.0847,219042.0
2023-09-19,126.956,127.5698,125.5453,126.7877,294743.0
2023-09-20,128.4608,129.6191,125.5008,125.5998,189894.0
2023-09-21,123.3327,124.194,120.9864,122.2338,347785.0
2023-09-22,123.7881,124.1692,121.4517,122.0952,232438.0
2023-09-23,123.7881,124.1692,121.4517,122.0952,232438.0
2023-09-24,123.7881,124.1692,121.4517,122.0952,232438.0
2023-09-25,122.1051,124.9414,121.8873,122.5704,158633.0
2023-09-26,121.9368,123.1842,120.234,120.4023,227107.0
2023-09-27,121.8972,123.5802,120.6498,120.9765,167058.0
2023-09-28,121.026,124.6345,120.6691,123.105,234655.0
2023-09-29,124.3326,124.7187,122.7139,123.6396,237056.0
2023-09-30,124.3326,124.7187,122.7139,123.6396,237056.0
2023-10-01,124.3326,124.7187,122.7139,123.6396,237056.0
2023-10-02,122.5704,124.9365,120.6597,121.7091,167088.0
2023-10-03,120.5508,120.729,116.8384,117.9472,177037.0
2023-10-04,118.5807,120.4469,117.5413,119.1054,153566.0
2023-10-05,118.5016,119.8578,118.0264,118.8084,179201.0
2023-10-06,117.1849,120.9072,116.086,119.442,183254.0
2023-10-07,117.1849,120.9072,116.086,119.442,183254.0
2023-10-08,117.1849,120.9072,116.086,119.442,183254.0
2023-10-09,118.165,119.6796,113.3041,119.5806,157300.0
2023-10-10,119.937,122.709,119.8529,120.7983,142424.0
2023-10-11,121.0359,123.204,120.0657,122.1348,182998.0
2023-10-12,120.6795,120.6795,114.4228,116.2543,194405.0
2023-10-13,116.6107,117.4621,115.3237,116.3434,133537.0
2023-10-14,116.6107,117.4621,115.3237,116.3434,133537.0
2023-10-15,116.6107,117.4621,115.3237,116.3434,133537.0
2023-10-16,117.4225,118.3234,115.1504,116.9077,132483.0
2023-10-17,115.4722,118.655,115.0564,116.5216,170282.0
2023-10-18,115.195,115.7593,111.5518,111.6013,182521.0
2023-10-19,111.9775,112.423,108.9333,109.4729,248045.0
2023-10-20,110.156,112.0072,109.0224,109.7105,399215.0
2023-10-21,110.156,112.0072,109.0224,109.7105,399215.0
2023-10-22,110.156,112.0072,109.0224,109.7105,399215.0
2023-10-23,108.8987,111.7003,108.8987,109.7897,148247.0
2023-10-24,110.0075,111.0667,108.7403,109.6115,173716.0
2023-10-25,108.7106,108.7106,104.9536,105.2753,235106.0
2023-10-26,107.186,109.5075,105.8487,107.7107,295422.0
2023-10-27,108.1859,109.5719,106.0475,107.8295,162406.0
2023-10-28,108.1859,109.5719,106.0475,107.8295,162406.0
2023-10-29,108.1859,109.5719,106.0475,107.8295,162406.0
