,PARAA US Equity,PARAA US Equity,PARAA US Equity,PARAA US Equity,PARAA US Equity
2022-08-14,28.2034,28.3474,27.7618,28.3186,33959.0
2022-08-15,28.1266,29.2209,27.973,28.5585,64509.0
2022-08-16,28.9521,29.5953,28.4817,29.2785,67196.0
2022-08-17,29.0097,29.0097,28.2994,28.3378,33525.0
2022-08-18,28.3186,28.3186,27.5986,27.8386,47939.0
2022-08-19,27.7906,28.069,27.4162,27.8482,36931.0
2022-08-20,27.7906,28.069,27.4162,27.8482,36931.0
2022-08-21,27.7906,28.069,27.4162,27.8482,36931.0
2022-08-22,27.6946,27.6946,26.3795,26.4275,48078.0
2022-08-23,26.4563,26.6962,26.3219,26.4467,24382.0
2022-08-24,26.3219,27.2962,26.3219,27.1186,37504.0
2022-08-25,27.4354,27.8962,27.3874,27.8962,27405.0
2022-08-26,27.8962,28.0018,26.8402,26.8978,32988.0
2022-08-27,27.8962,28.0018,26.8402,26.8978,32988.0
2022-08-28,27.8962,28.0018,26.8402,26.8978,32988.0
2022-08-29,26.5522,26.8172,26.3219,26.3795,18190.0
2022-08-30,26.6386,26.6578,25.2947,25.9379,55292.0
2022-08-31,26.2835,26.2835,25.3619,25.3619,28941.0
2022-09-01,25.3235,25.4387,24.8627,25.2755,37989.0
2022-09-02,25.3907,25.6019,24.8051,24.8435,45284.0
2022-09-03,25.3907,25.6019,24.8051,24.8435,45284.0
2022-09-04,25.3907,25.6019,24.8051,24.8435,45284.0
2022-09-05,25.3907,25.6019,24.8051,24.8435,45284.0
2022-09-06,25.1315,25.1315,23.9796,24.6515,60838.0
2022-09-07,24.5939,24.8915,24.5172,24.7091,37886.0
2022-09-08,24.5555,24.5747,24.1716,24.498,59149.0
2022-09-09,24.6707,25.5059,24.6707,25.5059,36291.0
2022-09-10,24.6707,25.5059,24.6707,25.5059,36291.0
2022-09-11,24.6707,25.5059,24.6707,25.5059,36291.0
2022-09-12,25.7747,26.2835,25.7666,26.1107,69017.0
2022-09-13,25.2467,25.4195,24.402,24.4212,80610.0
2022-09-14,24.5374,24.5568,23.4711,24.3146,95863.0
2022-09-15,24.4018,25.7294,24.2758,25.3903,55523.0
2022-09-16,25.4969,25.4969,24.0723,24.082,355790.0
2022-09-17,25.4969,25.4969,24.0723,24.082,355790.0
2022-09-18,25.4969,25.4969,24.0723,24.082,355790.0
2022-09-19,24.0529,24.77,24.0529,24.77,85965.0
2022-09-20,24.5956,24.8476,24.2951,24.4308,43291.0
2022-09-21,24.5665,24.5665,23.297,23.3067,61995.0
2022-09-22,23.3552,23.4521,22.6768,22.6768,42705.0
2022-09-23,22.2116,22.512,21.7077,22.0469,88229.0
2022-09-24,22.2116,22.512,21.7077,22.0469,88229.0
2022-09-25,22.2116,22.512,21.7077,22.0469,88229.0
2022-09-26,21.8724,22.2116,21.4267,21.5526,95152.0
2022-09-27,21.8046,22.076,21.0778,21.1456,41183.0
2022-09-28,21.2716,21.8143,21.1941,21.6786,28710.0
2022-09-29,21.4363,21.4363,20.6659,20.8258,57881.0
2022-09-30,20.913,21.5526,20.8258,20.8743,42744.0
2022-10-01,20.913,21.5526,20.8258,20.8743,42744.0
2022-10-02,20.913,21.5526,20.8258,20.8743,42744.0
2022-10-03,21.1844,21.6883,20.9744,21.6011,45886.0
2022-10-04,21.7561,22.0081,21.3201,21.9112,71189.0
2022-10-05,21.7077,21.7077,20.8258,21.446,43672.0
2022-10-06,21.5333,21.6786,20.9324,21.0196,45025.0
2022-10-07,20.7871,20.9809,20.4769,20.5932,110953.0
2022-10-08,20.7871,20.9809,20.4769,20.5932,110953.0
2022-10-09,20.7871,20.9809,20.4769,20.5932,110953.0
2022-10-10,20.8549,20.9301,20.4648,20.5739,83746.0
2022-10-11,20.3994,20.7967,20.0215,20.3607,133471.0
2022-10-12,20.4576,20.8064,20.0215,20.7289,53290.0
2022-10-13,20.3025,21.4889,20.1475,21.4557,47690.0
2022-10-14,21.6592,21.6786,20.8743,20.9227,67239.0
2022-10-15,21.6592,21.6786,20.8743,20.9227,67239.0
2022-10-16,21.6592,21.6786,20.8743,20.9227,67239.0
2022-10-17,21.3394,21.7852,21.1069,21.417,62149.0
2022-10-18,21.7561,22.076,21.5333,21.8531,66264.0
2022-10-19,21.9984,22.3085,21.2038,21.3201,62070.0
2022-10-20,21.5333,21.7658,21.2135,21.417,41696.0
2022-10-21,21.3588,21.824,21.0875,21.4751,94724.0
2022-10-22,21.3588,21.824,21.0875,21.4751,94724.0
2022-10-23,21.3588,21.824,21.0875,21.4751,94724.0
2022-10-24,21.5139,21.6495,21.0196,21.3201,74550.0
2022-10-25,21.2813,22.042,21.2813,21.9112,50365.0
2022-10-26,21.8046,22.357,21.5623,21.5914,35179.0
2022-10-27,21.7174,21.7174,20.6223,20.6901,67981.0
2022-10-28,20.8258,21.3104,20.6901,21.3104,62530.0
2022-10-29,20.8258,21.3104,20.6901,21.3104,62530.0
2022-10-30,20.8258,21.3104,20.6901,21.3104,62530.0
2022-10-31,20.9421,20.9421,20.0312,20.4285,132188.0
2022-11-01,20.4188,21.7949,20.4188,21.3879,103224.0
2022-11-02,19.2559,19.8761,18.7956,18.8489,240701.0
2022-11-03,18.6744,18.781,17.6278,18.1511,144854.0
2022-11-04,18.6841,18.6841,17.2014,17.4534,143075.0
2022-11-05,18.6841,18.6841,17.2014,17.4534,143075.0
2022-11-06,18.6841,18.6841,17.2014,17.4534,143075.0
2022-11-07,17.589,18.3546,17.5503,18.3352,136375.0
2022-11-08,18.4612,19.4497,18.3449,18.7326,83123.0
2022-11-09,18.3546,18.3837,17.5369,17.589,99608.0
2022-11-10,18.5194,19.3819,18.1095,18.8198,90558.0
2022-11-11,18.9458,21.5914,18.6647,21.1553,135418.0
2022-11-12,18.9458,21.5914,18.6647,21.1553,135418.0
2022-11-13,18.9458,21.5914,18.6647,21.1553,135418.0
2022-11-14,20.884,21.3782,20.7774,20.8549,51497.0
2022-11-15,22.2892,22.8889,21.4363,21.7755,113956.0
2022-11-16,21.7658,21.7901,20.2055,20.4188,113002.0
2022-11-17,20.0118,20.7967,19.5117,20.7967,47820.0
2022-11-18,21.2813,21.3879,20.884,21.0196,56033.0
2022-11-19,21.2813,21.3879,20.884,21.0196,56033.0
2022-11-20,21.2813,21.3879,20.884,21.0196,56033.0
2022-11-21,21.3297,21.3297,20.5739,20.6223,89095.0
2022-11-22,20.7871,21.1892,20.5448,21.1553,144887.0
2022-11-23,21.1262,21.8672,21.1262,21.7658,51394.0
2022-11-24,21.1262,21.8672,21.1262,21.7658,51394.0
2022-11-25,21.6689,22.0663,21.573,22.0081,17364.0
2022-11-26,21.6689,22.0663,21.573,22.0081,17364.0
2022-11-27,21.6689,22.0663,21.573,22.0081,17364.0
2022-11-28,21.7465,21.8531,21.165,21.2231,47751.0
2022-11-29,21.446,21.8724,21.3509,21.8046,50442.0
2022-11-30,21.9694,22.1826,21.2135,22.1729,85962.0
2022-12-01,22.2892,22.5217,21.8337,22.1438,54336.0
2022-12-02,21.6592,22.4636,21.6592,22.3861,40628.0
2022-12-03,21.6592,22.4636,21.6592,22.3861,40628.0
2022-12-04,21.6592,22.4636,21.6592,22.3861,40628.0
2022-12-05,22.2213,22.2504,21.1844,21.3201,100265.0
2022-12-06,21.2716,21.5429,19.4497,19.9343,115401.0
2022-12-07,19.6823,20.1668,19.314,19.7114,129544.0
2022-12-08,19.9633,20.0263,19.5757,19.818,102024.0
2022-12-09,19.7695,21.039,19.6726,21.0196,151292.0
2022-12-10,19.7695,21.039,19.6726,21.0196,151292.0
2022-12-11,19.7695,21.039,19.6726,21.0196,151292.0
2022-12-12,21.0196,21.8918,20.7483,21.5236,121219.0
2022-12-13,22.2892,22.7737,21.3879,21.5333,247958.0
2022-12-14,21.6998,22.0329,21.2296,21.5137,85012.0
2022-12-15,21.112,21.2002,19.6229,19.6817,108497.0
2022-12-16,19.5935,19.6425,19.0253,19.6033,243185.0
2022-12-17,19.5935,19.6425,19.0253,19.6033,243185.0
2022-12-18,19.5935,19.6425,19.0253,19.6033,243185.0
2022-12-19,19.5935,19.5935,19.0351,19.3878,141963.0
2022-12-20,19.3094,19.4955,18.8155,19.3094,97747.0
2022-12-21,19.5935,19.7405,19.2996,19.4074,76097.0
2022-12-22,19.1526,19.378,18.5844,19.378,145444.0
2022-12-23,19.2408,19.3532,18.7678,19.0155,76828.0
2022-12-24,19.2408,19.3532,18.7678,19.0155,76828.0
2022-12-25,19.2408,19.3532,18.7678,19.0155,76828.0
2022-12-26,19.2408,19.3532,18.7678,19.0155,76828.0
2022-12-27,18.9763,19.0272,18.3983,18.8783,72873.0
2022-12-28,18.9077,18.9259,18.3689,18.4081,87557.0
2022-12-29,18.6236,19.3584,18.5942,19.1722,135771.0
2022-12-30,18.9469,19.2408,18.8049,19.2114,148845.0
2022-12-31,18.9469,19.2408,18.8049,19.2114,148845.0
2023-01-01,18.9469,19.2408,18.8049,19.2114,148845.0
2023-01-02,18.9469,19.2408,18.8049,19.2114,148845.0
2023-01-03,19.9168,20.1176,19.2355,19.427,113628.0
2023-01-04,19.809,21.1512,19.6033,21.0826,123386.0
2023-01-05,20.8083,21.4059,20.5144,21.2981,53460.0
2023-01-06,21.5431,21.8565,20.9944,21.8174,58918.0
2023-01-07,21.5431,21.8565,20.9944,21.8174,58918.0
2023-01-08,21.5431,21.8565,20.9944,21.8174,58918.0
2023-01-09,21.641,22.4052,21.641,22.2582,136597.0
2023-01-10,22.1505,22.8068,22.0427,22.7089,83286.0
2023-01-11,22.7285,22.9832,22.3072,22.8656,58257.0
2023-01-12,23.1203,23.3359,22.7187,23.2085,42376.0
2023-01-13,22.8852,22.9529,22.6011,22.944,38192.0
2023-01-14,22.8852,22.9529,22.6011,22.944,38192.0
2023-01-15,22.8852,22.9529,22.6011,22.944,38192.0
2023-01-16,22.8852,22.9529,22.6011,22.944,38192.0
2023-01-17,22.9342,23.7081,22.797,23.522,70031.0
2023-01-18,23.6592,23.8355,22.7774,22.8166,49129.0
2023-01-19,22.5325,22.6599,21.8761,22.2876,95023.0
2023-01-20,22.6305,23.2967,22.1505,23.1595,72933.0
2023-01-21,22.6305,23.2967,22.1505,23.1595,72933.0
2023-01-22,22.6305,23.2967,22.1505,23.1595,72933.0
2023-01-23,23.375,24.2861,23.2771,24.0804,59759.0
2023-01-24,23.9433,24.1882,23.7767,23.8649,42031.0
2023-01-25,23.6689,25.0111,23.3652,24.9229,93230.0
2023-01-26,25.1581,25.7165,24.918,25.5303,57113.0
2023-01-27,25.5891,26.4218,25.3834,26.2455,65085.0
2023-01-28,25.5891,26.4218,25.3834,26.2455,65085.0
2023-01-29,25.5891,26.4218,25.3834,26.2455,65085.0
2023-01-30,25.8438,26.2749,25.5499,25.5989,81277.0
2023-01-31,25.7655,26.1671,24.7466,26.1083,114169.0
2023-02-01,26.03,27.5485,25.9124,27.2448,96341.0
2023-02-02,27.7738,28.9102,27.6856,28.1852,88508.0
2023-02-03,27.3231,28.0579,27.2448,27.4799,46181.0
2023-02-04,27.3231,28.0579,27.2448,27.4799,46181.0
2023-02-05,27.3231,28.0579,27.2448,27.4799,46181.0
2023-02-06,26.8823,27.1762,26.624,26.8333,45395.0
2023-02-07,26.6668,26.6668,25.5497,25.981,41556.0
2023-02-08,25.8634,26.0496,25.305,25.3736,184558.0
2023-02-09,25.8928,25.8928,24.5409,24.6486,46225.0
2023-02-10,24.4919,24.776,24.2078,24.3547,54493.0
2023-02-11,24.4919,24.776,24.2078,24.3547,54493.0
2023-02-12,24.4919,24.776,24.2078,24.3547,54493.0
2023-02-13,24.3547,25.0405,23.9824,25.0307,45591.0
2023-02-14,25.0307,25.1874,24.4821,25.1483,39212.0
2023-02-15,25.785,27.3818,25.5205,27.2937,132455.0
2023-02-16,25.2854,27.0096,25.0797,26.1279,114403.0
2023-02-17,26.1475,26.6961,26.0692,26.4414,62206.0
2023-02-18,26.1475,26.6961,26.0692,26.4414,62206.0
2023-02-19,26.1475,26.6961,26.0692,26.4414,62206.0
2023-02-20,26.1475,26.6961,26.0692,26.4414,62206.0
2023-02-21,25.9614,25.9712,25.4324,25.5303,35088.0
2023-02-22,25.6479,26.2798,25.6116,26.0202,59671.0
2023-02-23,26.3141,26.3631,25.5597,26.1867,31065.0
2023-02-24,25.4226,25.4226,24.4037,24.8935,34308.0
2023-02-25,25.4226,25.4226,24.4037,24.8935,34308.0
2023-02-26,25.4226,25.4226,24.4037,24.8935,34308.0
2023-02-27,25.2266,25.3148,24.6271,24.8054,44138.0
2023-02-28,24.6976,24.8054,23.8257,24.0804,77372.0
2023-03-01,24.0118,24.5017,23.7179,24.3743,29660.0
2023-03-02,24.2861,25.0797,24.2861,25.0601,24101.0
2023-03-03,25.2266,25.5205,25.1581,25.4128,30264.0
2023-03-04,25.2266,25.5205,25.1581,25.4128,30264.0
2023-03-05,25.2266,25.5205,25.1581,25.4128,30264.0
2023-03-06,25.6479,25.7655,24.825,24.8348,46165.0
2023-03-07,24.8837,24.9915,24.247,24.2959,28374.0
2023-03-08,24.5507,24.776,24.0755,24.7074,26690.0
2023-03-09,24.5996,24.7858,23.522,23.6004,22275.0
2023-03-10,23.5122,23.5122,22.3072,22.5325,45692.0
2023-03-11,23.5122,23.5122,22.3072,22.5325,45692.0
2023-03-12,23.5122,23.5122,22.3072,22.5325,45692.0
2023-03-13,22.219,22.7285,21.8174,22.2778,68061.0
2023-03-14,22.6501,23.2379,22.3366,22.5717,82050.0
2023-03-15,21.9839,22.7089,21.7586,22.5913,52888.0
2023-03-16,22.5815,22.993,22.2876,22.8656,39181.0
2023-03-17,22.7765,23.0438,22.6676,22.826,51779.0
2023-03-18,22.7765,23.0438,22.6676,22.826,51779.0
2023-03-19,22.7765,23.0438,22.6676,22.826,51779.0
2023-03-20,23.0933,23.3987,22.8953,23.1923,39250.0
2023-03-21,23.3111,24.583,23.3111,24.4989,37897.0
2023-03-22,24.6771,24.7859,23.8852,23.8951,31482.0
2023-03-23,24.004,24.7166,23.7565,23.9743,26425.0
2023-03-24,23.6773,23.6773,22.93,23.3803,25433.0
2023-03-25,23.6773,23.6773,22.93,23.3803,25433.0
2023-03-26,23.6773,23.6773,22.93,23.3803,25433.0
2023-03-27,23.5882,24.1994,23.5437,23.9941,25136.0
2023-03-28,25.5283,26.0826,24.5484,24.6474,40879.0
2023-03-29,24.9839,25.0235,24.3999,24.776,34224.0
2023-03-30,25.1423,25.1423,24.8354,24.8948,34559.0
2023-03-31,24.9839,25.6273,24.9443,25.5778,38878.0
2023-04-01,24.9839,25.6273,24.9443,25.5778,38878.0
2023-04-02,24.9839,25.6273,24.9443,25.5778,38878.0
2023-04-03,25.7362,25.7362,24.8156,24.9641,27580.0
2023-04-04,25.0334,25.1037,24.6177,24.9542,39025.0
2023-04-05,24.8156,24.8156,23.7169,23.8357,172507.0
2023-04-06,23.8258,24.7265,23.6377,24.7265,66918.0
2023-04-07,23.8258,24.7265,23.6377,24.7265,66918.0
2023-04-08,23.8258,24.7265,23.6377,24.7265,66918.0
2023-04-09,23.8258,24.7265,23.6377,24.7265,66918.0
2023-04-10,24.1326,25.3897,24.1326,25.3897,31369.0
2023-04-11,25.3798,26.4885,25.3798,25.9441,36290.0
2023-04-12,26.2212,26.2806,25.0532,25.1621,42668.0
2023-04-13,25.2611,25.3237,24.9691,25.1324,23564.0
2023-04-14,25.0928,25.0928,24.1425,24.4692,19918.0
2023-04-15,25.0928,25.0928,24.1425,24.4692,19918.0
2023-04-16,25.0928,25.0928,24.1425,24.4692,19918.0
2023-04-17,24.5583,25.1027,24.5583,25.1027,25926.0
2023-04-18,25.2512,25.2512,24.6028,24.8453,26533.0
2023-04-19,24.6573,25.7461,24.4345,25.5184,31554.0
2023-04-20,25.0829,25.3059,24.9691,25.0928,17208.0
2023-04-21,25.1522,25.4788,24.8215,25.4194,18146.0
2023-04-22,25.1522,25.4788,24.8215,25.4194,18146.0
2023-04-23,25.1522,25.4788,24.8215,25.4194,18146.0
2023-04-24,25.3502,25.7857,25.2215,25.459,18617.0
2023-04-25,25.3304,25.3403,24.7166,24.875,22740.0
2023-04-26,24.7463,25.073,24.3999,24.489,27215.0
2023-04-27,24.7562,26.0628,24.687,26.0134,34302.0
2023-04-28,25.9342,26.4441,25.5976,26.1915,21674.0
2023-04-29,25.9342,26.4441,25.5976,26.1915,21674.0
2023-04-30,25.9342,26.4441,25.5976,26.1915,21674.0
2023-05-01,26.2014,26.9488,25.8005,26.5479,69400.0
2023-05-02,26.3301,26.3301,25.6669,25.9738,24108.0
2023-05-03,25.8847,26.3994,25.751,25.756,31400.0
2023-05-04,21.7768,21.7768,18.7775,18.8468,517960.0
2023-05-05,19.5694,19.7872,18.144,19.3417,356437.0
2023-05-06,19.5694,19.7872,18.144,19.3417,356437.0
2023-05-07,19.5694,19.7872,18.144,19.3417,356437.0
2023-05-08,19.7377,19.7377,18.7578,19.4308,106809.0
2023-05-09,19.3021,19.5397,18.6983,18.7082,146491.0
2023-05-10,19.0547,19.0547,17.7738,18.045,99841.0
2023-05-11,17.7283,17.8075,17.2334,17.3719,124827.0
2023-05-12,17.3818,17.4322,16.9507,17.0057,62243.0
2023-05-13,17.3818,17.4322,16.9507,17.0057,62243.0
2023-05-14,17.3818,17.4322,16.9507,17.0057,62243.0
2023-05-15,17.1245,17.8174,17.0057,17.7679,87233.0
2023-05-16,17.8273,17.8669,16.9562,16.976,126441.0
2023-05-17,17.1146,17.7629,16.9463,17.6095,75100.0
2023-05-18,17.6788,18.271,17.56,17.8471,69560.0
2023-05-19,18.1539,18.1539,17.2531,17.2927,69099.0
2023-05-20,18.1539,18.1539,17.2531,17.2927,69099.0
2023-05-21,18.1539,18.1539,17.2531,17.2927,69099.0
2023-05-22,17.5006,17.5006,16.8374,16.9859,73307.0
2023-05-23,16.8572,17.6589,16.8572,16.9661,59464.0
2023-05-24,16.8572,16.8572,16.387,16.7384,71659.0
2023-05-25,16.7483,16.7483,15.897,16.1643,67883.0
2023-05-26,16.9265,17.3521,16.7483,17.2531,129325.0
2023-05-27,16.9265,17.3521,16.7483,17.2531,129325.0
2023-05-28,16.9265,17.3521,16.7483,17.2531,129325.0
2023-05-29,16.9265,17.3521,16.7483,17.2531,129325.0
2023-05-30,17.5105,18.1935,17.3818,18.1539,112771.0
2023-05-31,17.9065,18.0224,17.3917,17.3917,64494.0
2023-06-01,17.461,17.857,17.0849,17.6194,50697.0
2023-06-02,17.857,18.0945,17.5402,17.5501,53792.0
2023-06-03,17.857,18.0945,17.5402,17.5501,53792.0
2023-06-04,17.857,18.0945,17.5402,17.5501,53792.0
2023-06-05,17.56,17.6679,17.1344,17.2531,75379.0
2023-06-06,17.1245,18.2529,17.1245,17.9065,42171.0
2023-06-07,18.0945,19.4308,17.9708,18.6092,120600.0
2023-06-08,18.5895,19.0744,18.2628,18.7577,56587.0
2023-06-09,18.9161,18.9161,18.1242,18.3222,30376.0
2023-06-10,18.9161,18.9161,18.1242,18.3222,30376.0
2023-06-11,18.9161,18.9161,18.1242,18.3222,30376.0
2023-06-12,18.5796,19.2446,18.5301,18.7577,47315.0
2023-06-13,18.9755,19.2427,18.8369,18.8666,32799.0
2023-06-14,18.9659,19.5117,18.7502,18.9162,29826.0
2023-06-15,18.9857,19.0055,18.6979,18.9162,31187.0
2023-06-16,19.075,19.075,18.549,18.6284,68570.0
2023-06-17,19.075,19.075,18.549,18.6284,68570.0
2023-06-18,19.075,19.075,18.549,18.6284,68570.0
2023-06-19,19.075,19.075,18.549,18.6284,68570.0
2023-06-20,18.6383,18.6383,17.8741,17.9337,68340.0
2023-06-21,17.8741,18.5788,17.7104,18.0826,61695.0
2023-06-22,17.9436,18.1024,17.6955,17.8047,57802.0
2023-06-23,17.6161,17.9734,17.5814,17.5963,118296.0
2023-06-24,17.6161,17.9734,17.5814,17.5963,118296.0
2023-06-25,17.6161,17.9734,17.5814,17.5963,118296.0
2023-06-26,17.5963,18.0627,17.5963,17.8841,28642.0
2023-06-27,17.9436,18.42,17.7139,18.2513,30657.0
2023-06-28,18.2612,18.2612,17.9436,18.1123,30055.0
2023-06-29,18.1818,18.6135,18.1123,18.3505,92642.0
2023-06-30,18.6582,18.7078,18.42,18.42,101854.0
2023-07-01,18.6582,18.7078,18.42,18.42,101854.0
2023-07-02,18.6582,18.7078,18.42,18.42,101854.0
2023-07-03,18.42,18.9956,18.42,18.9559,26660.0
2023-07-04,18.42,18.9956,18.42,18.9559,26660.0
2023-07-05,18.6383,18.8765,18.2017,18.7078,108341.0
2023-07-06,18.4299,19.0949,18.3257,19.0651,60417.0
2023-07-07,18.688,19.214,18.3307,18.6483,69270.0
2023-07-08,18.688,19.214,18.3307,18.6483,69270.0
2023-07-09,18.688,19.214,18.3307,18.6483,69270.0
2023-07-10,18.8269,19.1543,18.4101,18.4398,64641.0
2023-07-11,18.4597,19.2636,18.4597,19.0949,41654.0
2023-07-12,19.3529,19.5117,18.7971,18.7971,51048.0
2023-07-13,18.9559,19.3231,18.678,19.2537,68901.0
2023-07-14,19.3132,19.3132,18.2215,18.2314,70198.0
2023-07-15,19.3132,19.3132,18.2215,18.2314,70198.0
2023-07-16,19.3132,19.3132,18.2215,18.2314,70198.0
2023-07-17,18.1421,18.1421,17.5268,17.6856,100434.0
2023-07-18,17.636,18.3605,17.5665,17.8642,46637.0
2023-07-19,17.9337,18.7574,17.9337,18.4795,37758.0
2023-07-20,18.4498,18.5093,18.2116,18.291,37727.0
2023-07-21,18.4597,18.4597,17.8841,18.023,84441.0
2023-07-22,18.4597,18.4597,17.8841,18.023,84441.0
2023-07-23,18.4597,18.4597,17.8841,18.023,84441.0
2023-07-24,18.1818,18.2811,17.8841,18.0329,44613.0
2023-07-25,18.0826,18.0826,17.6757,17.6757,55317.0
2023-07-26,17.8345,18.1024,17.7551,18.0131,106473.0
2023-07-27,18.2215,18.3009,17.6856,17.7253,80787.0
2023-07-28,17.9635,18.3208,17.9337,18.2811,67302.0
2023-07-29,17.9635,18.3208,17.9337,18.2811,67302.0
2023-07-30,17.9635,18.3208,17.9337,18.2811,67302.0
2023-07-31,18.3704,19.3231,18.2314,19.1147,145869.0
2023-08-01,19.0155,19.4025,18.8765,19.2834,57212.0
2023-08-02,19.0552,19.2189,18.6632,18.7078,129281.0
2023-08-03,18.5292,18.5292,17.9535,18.2414,109855.0
2023-08-04,18.3605,19.2735,18.3605,19.2239,124145.0
2023-08-05,18.3605,19.2735,18.3605,19.2239,124145.0
2023-08-06,18.3605,19.2735,18.3605,19.2239,124145.0
2023-08-07,19.3728,19.869,19.3728,19.7499,191347.0
2023-08-08,19.9484,20.4843,18.9956,20.0774,112948.0
2023-08-09,20.0774,20.2263,18.9162,18.9162,90337.0
2023-08-10,19.0353,19.3653,18.8071,19.0155,55650.0
2023-08-11,18.9559,19.1445,18.6284,18.6284,59073.0
2023-08-12,18.9559,19.1445,18.6284,18.6284,59073.0
2023-08-13,18.9559,19.1445,18.6284,18.6284,59073.0
2023-08-14,18.5887,18.7059,17.9932,18.2414,59922.0
2023-08-15,18.0429,18.8765,17.9436,18.7277,48185.0
2023-08-16,18.7078,18.8071,18.291,18.3406,48972.0
2023-08-17,18.4597,18.4597,17.6657,17.6657,61960.0
2023-08-18,17.6161,17.9932,17.6161,17.9238,41397.0
2023-08-19,17.6161,17.9932,17.6161,17.9238,41397.0
2023-08-20,17.6161,17.9932,17.6161,17.9238,41397.0
2023-08-21,17.9039,17.9337,17.5665,17.6856,40580.0
2023-08-22,17.7154,17.8146,17.5169,17.5169,66007.0
2023-08-23,17.6657,18.1917,17.5268,18.1024,55673.0
2023-08-24,18.1322,18.1536,17.7155,17.8047,32639.0
2023-08-25,17.8047,18.0429,17.4176,17.4176,24350.0
2023-08-26,17.8047,18.0429,17.4176,17.4176,24350.0
2023-08-27,17.8047,18.0429,17.4176,17.4176,24350.0
2023-08-28,17.5169,17.8528,17.5169,17.765,43571.0
2023-08-29,17.8444,18.0677,17.7749,17.9635,52428.0
2023-08-30,17.9238,18.397,17.8842,18.2017,50988.0
2023-08-31,18.2215,18.5093,18.2017,18.2215,39441.0
2023-09-01,18.2811,18.2811,16.6733,16.703,118234.0
2023-09-02,18.2811,18.2811,16.6733,16.703,118234.0
2023-09-03,18.2811,18.2811,16.6733,16.703,118234.0
2023-09-04,18.2811,18.2811,16.6733,16.703,118234.0
2023-09-05,16.8817,17.11,16.4946,16.6336,54658.0
2023-09-06,16.3061,16.4549,16.2068,16.2763,102291.0
2023-09-07,16.2763,16.2763,15.8396,16.0877,114465.0
2023-09-08,16.0877,17.1298,16.0083,17.0901,79885.0
2023-09-09,16.0877,17.1298,16.0083,17.0901,79885.0
2023-09-10,16.0877,17.1298,16.0083,17.0901,79885.0
2023-09-11,17.1497,17.8196,16.8718,17.1397,74720.0
2023-09-12,17.0107,17.2588,16.7931,16.8718,38207.0
2023-09-13,16.9115,17.1298,16.445,16.6435,46692.0
2023-09-14,16.8525,17.3702,16.8525,17.2806,42891.0
2023-09-15,17.2507,18.1528,17.2208,17.2208,112420.0
2023-09-16,17.2507,18.1528,17.2208,17.2208,112420.0
2023-09-17,17.2507,18.1528,17.2208,17.2208,112420.0
2023-09-18,17.3204,17.3204,16.8717,16.972,68300.0
2023-09-19,16.972,17.0798,16.8426,16.8525,35218.0
2023-09-20,16.9919,16.9919,16.3548,16.3548,43399.0
2023-09-21,16.3548,16.8227,16.3548,16.4245,35718.0
2023-09-22,16.5041,16.753,15.5684,15.6779,75758.0
2023-09-23,16.5041,16.753,15.5684,15.6779,75758.0
2023-09-24,16.5041,16.753,15.5684,15.6779,75758.0
2023-09-25,15.658,15.7775,15.1404,15.5883,144813.0
2023-09-26,15.4589,15.7377,15.3295,15.3295,70953.0
2023-09-27,15.439,15.8571,15.3992,15.6978,57813.0
2023-09-28,15.7476,15.8322,15.5187,15.658,53710.0
2023-09-29,15.7675,15.9766,15.5983,15.7177,59178.0
2023-09-30,15.7675,15.9766,15.5983,15.7177,59178.0
2023-10-01,15.7675,15.9766,15.5983,15.7177,59178.0
2023-10-02,15.7775,15.7974,15.2599,15.4291,61507.0
2023-10-03,15.2698,15.439,14.6327,14.6327,58395.0
2023-10-04,14.7223,14.7422,14.4038,14.5133,59420.0
2023-10-05,14.5531,14.583,14.1649,14.3441,27797.0
2023-10-06,14.145,14.782,14.0753,14.5332,45972.0
2023-10-07,14.145,14.782,14.0753,14.5332,45972.0
2023-10-08,14.145,14.782,14.0753,14.5332,45972.0
2023-10-09,14.3341,14.6818,14.0056,14.6029,44814.0
2023-10-10,14.7323,15.3494,14.7223,15.2997,96457.0
2023-10-11,15.2599,15.3893,15.0309,15.1006,117774.0
2023-10-12,15.0608,15.0608,14.4735,14.6626,81842.0
2023-10-13,14.6029,14.9711,14.6029,14.8418,58918.0
2023-10-14,14.6029,14.9711,14.6029,14.8418,58918.0
2023-10-15,14.6029,14.9711,14.6029,14.8418,58918.0
2023-10-16,14.9214,15.3395,14.8219,15.2499,46908.0
2023-10-17,15.1105,15.7277,15.1105,15.4589,50881.0
2023-10-18,15.3793,15.4191,15.1603,15.2399,57512.0
2023-10-19,15.2001,15.2001,14.7024,14.7024,54233.0
2023-10-20,14.6526,14.7522,14.3839,14.4038,47771.0
2023-10-21,14.6526,14.7522,14.3839,14.4038,47771.0
2023-10-22,14.6526,14.7522,14.3839,14.4038,47771.0
2023-10-23,14.3839,14.4337,13.9459,14.0753,81667.0
2023-10-24,14.2346,14.4486,14.0753,14.2047,95035.0
2023-10-25,14.2047,14.3142,13.8264,13.8364,60050.0
2023-10-26,13.8165,13.9957,13.498,13.7369,80465.0
2023-10-27,13.8065,13.9061,13.3885,13.3885,89976.0
2023-10-28,13.8065,13.9061,13.3885,13.3885,89976.0
