,UFS US Equity,UFS US Equity,UFS US Equity,UFS US Equity,UFS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2023-09-22,55.48,55.5,55.47,55.49,3952659.0
2023-09-23,55.48,55.5,55.47,55.49,3952659.0
2023-09-24,55.48,55.5,55.47,55.49,3952659.0
2023-09-25,55.48,55.5,55.47,55.49,3952659.0
2023-09-26,55.48,55.5,55.47,55.49,3952659.0
2023-09-27,55.48,55.5,55.47,55.49,3952659.0
2023-09-28,55.48,55.5,55.47,55.49,3952659.0
2023-09-29,55.48,55.5,55.47,55.49,3952659.0
2023-09-30,55.48,55.5,55.47,55.49,3952659.0
2023-10-01,55.48,55.5,55.47,55.49,3952659.0
2023-10-02,55.48,55.5,55.47,55.49,3952659.0
2023-10-03,55.48,55.5,55.47,55.49,3952659.0
2023-10-04,55.48,55.5,55.47,55.49,3952659.0
2023-10-05,55.48,55.5,55.47,55.49,3952659.0
2023-10-06,55.48,55.5,55.47,55.49,3952659.0
2023-10-07,55.48,55.5,55.47,55.49,3952659.0
2023-10-08,55.48,55.5,55.47,55.49,3952659.0
2023-10-09,55.48,55.5,55.47,55.49,3952659.0
2023-10-10,55.48,55.5,55.47,55.49,3952659.0
2023-10-11,55.48,55.5,55.47,55.49,3952659.0
2023-10-12,55.48,55.5,55.47,55.49,3952659.0
2023-10-13,55.48,55.5,55.47,55.49,3952659.0
2023-10-14,55.48,55.5,55.47,55.49,3952659.0
2023-10-15,55.48,55.5,55.47,55.49,3952659.0
2023-10-16,55.48,55.5,55.47,55.49,3952659.0
2023-10-17,55.48,55.5,55.47,55.49,3952659.0
2023-10-18,55.48,55.5,55.47,55.49,3952659.0
2023-10-19,55.48,55.5,55.47,55.49,3952659.0
2023-10-20,55.48,55.5,55.47,55.49,3952659.0
2023-10-21,55.48,55.5,55.47,55.49,3952659.0
2023-10-22,55.48,55.5,55.47,55.49,3952659.0
2023-10-23,55.48,55.5,55.47,55.49,3952659.0
2023-10-24,55.48,55.5,55.47,55.49,3952659.0
2023-10-25,55.48,55.5,55.47,55.49,3952659.0
2023-10-26,55.48,55.5,55.47,55.49,3952659.0
2023-10-27,55.48,55.5,55.47,55.49,3952659.0
2023-10-28,55.48,55.5,55.47,55.49,3952659.0
2023-10-29,55.48,55.5,55.47,55.49,3952659.0
2023-10-30,55.48,55.5,55.47,55.49,3952659.0
2023-10-31,55.48,55.5,55.47,55.49,3952659.0
2023-11-01,55.48,55.5,55.47,55.49,3952659.0
2023-11-02,55.48,55.5,55.47,55.49,3952659.0
2023-11-03,55.48,55.5,55.47,55.49,3952659.0
2023-11-04,55.48,55.5,55.47,55.49,3952659.0
2023-11-05,55.48,55.5,55.47,55.49,3952659.0
2023-11-06,55.48,55.5,55.47,55.49,3952659.0
2023-11-07,55.48,55.5,55.47,55.49,3952659.0
2023-11-08,55.48,55.5,55.47,55.49,3952659.0
2023-11-09,55.48,55.5,55.47,55.49,3952659.0
2023-11-10,55.48,55.5,55.47,55.49,3952659.0
2023-11-11,55.48,55.5,55.47,55.49,3952659.0
2023-11-12,55.48,55.5,55.47,55.49,3952659.0
2023-11-13,55.48,55.5,55.47,55.49,3952659.0
2023-11-14,55.48,55.5,55.47,55.49,3952659.0
2023-11-15,55.48,55.5,55.47,55.49,3952659.0
2023-11-16,55.48,55.5,55.47,55.49,3952659.0
2023-11-17,55.48,55.5,55.47,55.49,3952659.0
2023-11-18,55.48,55.5,55.47,55.49,3952659.0
2023-11-19,55.48,55.5,55.47,55.49,3952659.0
2023-11-20,55.48,55.5,55.47,55.49,3952659.0
2023-11-21,55.48,55.5,55.47,55.49,3952659.0
2023-11-22,55.48,55.5,55.47,55.49,3952659.0
2023-11-23,55.48,55.5,55.47,55.49,3952659.0
2023-11-24,55.48,55.5,55.47,55.49,3952659.0
2023-11-25,55.48,55.5,55.47,55.49,3952659.0
2023-11-26,55.48,55.5,55.47,55.49,3952659.0
2023-11-27,55.48,55.5,55.47,55.49,3952659.0
2023-11-28,55.48,55.5,55.47,55.49,3952659.0
2023-11-29,55.48,55.5,55.47,55.49,3952659.0
2023-11-30,55.48,55.5,55.47,55.49,3952659.0
2023-12-01,55.48,55.5,55.47,55.49,3952659.0
2023-12-02,55.48,55.5,55.47,55.49,3952659.0
2023-12-03,55.48,55.5,55.47,55.49,3952659.0
2023-12-04,55.48,55.5,55.47,55.49,3952659.0
2023-12-05,55.48,55.5,55.47,55.49,3952659.0
2023-12-06,55.48,55.5,55.47,55.49,3952659.0
2023-12-07,55.48,55.5,55.47,55.49,3952659.0
2023-12-08,55.48,55.5,55.47,55.49,3952659.0
2023-12-09,55.48,55.5,55.47,55.49,3952659.0
2023-12-10,55.48,55.5,55.47,55.49,3952659.0
2023-12-11,55.48,55.5,55.47,55.49,3952659.0
2023-12-12,55.48,55.5,55.47,55.49,3952659.0
2023-12-13,55.48,55.5,55.47,55.49,3952659.0
2023-12-14,55.48,55.5,55.47,55.49,3952659.0
2023-12-15,55.48,55.5,55.47,55.49,3952659.0
2023-12-16,55.48,55.5,55.47,55.49,3952659.0
2023-12-17,55.48,55.5,55.47,55.49,3952659.0
2023-12-18,55.48,55.5,55.47,55.49,3952659.0
2023-12-19,55.48,55.5,55.47,55.49,3952659.0
2023-12-20,55.48,55.5,55.47,55.49,3952659.0
2023-12-21,55.48,55.5,55.47,55.49,3952659.0
2023-12-22,55.48,55.5,55.47,55.49,3952659.0
2023-12-23,55.48,55.5,55.47,55.49,3952659.0
2023-12-24,55.48,55.5,55.47,55.49,3952659.0
2023-12-25,55.48,55.5,55.47,55.49,3952659.0
2023-12-26,55.48,55.5,55.47,55.49,3952659.0
2023-12-27,55.48,55.5,55.47,55.49,3952659.0
2023-12-28,55.48,55.5,55.47,55.49,3952659.0
2023-12-29,55.48,55.5,55.47,55.49,3952659.0
2023-12-30,55.48,55.5,55.47,55.49,3952659.0
2023-12-31,55.48,55.5,55.47,55.49,3952659.0
2024-01-01,55.48,55.5,55.47,55.49,3952659.0
2024-01-02,55.48,55.5,55.47,55.49,3952659.0
2024-01-03,55.48,55.5,55.47,55.49,3952659.0
2024-01-04,55.48,55.5,55.47,55.49,3952659.0
2024-01-05,55.48,55.5,55.47,55.49,3952659.0
2024-01-06,55.48,55.5,55.47,55.49,3952659.0
2024-01-07,55.48,55.5,55.47,55.49,3952659.0
2024-01-08,55.48,55.5,55.47,55.49,3952659.0
2024-01-09,55.48,55.5,55.47,55.49,3952659.0
2024-01-10,55.48,55.5,55.47,55.49,3952659.0
2024-01-11,55.48,55.5,55.47,55.49,3952659.0
2024-01-12,55.48,55.5,55.47,55.49,3952659.0
2024-01-13,55.48,55.5,55.47,55.49,3952659.0
2024-01-14,55.48,55.5,55.47,55.49,3952659.0
2024-01-15,55.48,55.5,55.47,55.49,3952659.0
2024-01-16,55.48,55.5,55.47,55.49,3952659.0
2024-01-17,55.48,55.5,55.47,55.49,3952659.0
2024-01-18,55.48,55.5,55.47,55.49,3952659.0
2024-01-19,55.48,55.5,55.47,55.49,3952659.0
2024-01-20,55.48,55.5,55.47,55.49,3952659.0
2024-01-21,55.48,55.5,55.47,55.49,3952659.0
2024-01-22,55.48,55.5,55.47,55.49,3952659.0
2024-01-23,55.48,55.5,55.47,55.49,3952659.0
2024-01-24,55.48,55.5,55.47,55.49,3952659.0
2024-01-25,55.48,55.5,55.47,55.49,3952659.0
2024-01-26,55.48,55.5,55.47,55.49,3952659.0
2024-01-27,55.48,55.5,55.47,55.49,3952659.0
2024-01-28,55.48,55.5,55.47,55.49,3952659.0
2024-01-29,55.48,55.5,55.47,55.49,3952659.0
2024-01-30,55.48,55.5,55.47,55.49,3952659.0
2024-01-31,55.48,55.5,55.47,55.49,3952659.0
2024-02-01,55.48,55.5,55.47,55.49,3952659.0
2024-02-02,55.48,55.5,55.47,55.49,3952659.0
2024-02-03,55.48,55.5,55.47,55.49,3952659.0
2024-02-04,55.48,55.5,55.47,55.49,3952659.0
2024-02-05,55.48,55.5,55.47,55.49,3952659.0
2024-02-06,55.48,55.5,55.47,55.49,3952659.0
2024-02-07,55.48,55.5,55.47,55.49,3952659.0
2024-02-08,55.48,55.5,55.47,55.49,3952659.0
2024-02-09,55.48,55.5,55.47,55.49,3952659.0
2024-02-10,55.48,55.5,55.47,55.49,3952659.0
2024-02-11,55.48,55.5,55.47,55.49,3952659.0
2024-02-12,55.48,55.5,55.47,55.49,3952659.0
2024-02-13,55.48,55.5,55.47,55.49,3952659.0
2024-02-14,55.48,55.5,55.47,55.49,3952659.0
2024-02-15,55.48,55.5,55.47,55.49,3952659.0
2024-02-16,55.48,55.5,55.47,55.49,3952659.0
2024-02-17,55.48,55.5,55.47,55.49,3952659.0
2024-02-18,55.48,55.5,55.47,55.49,3952659.0
2024-02-19,55.48,55.5,55.47,55.49,3952659.0
2024-02-20,55.48,55.5,55.47,55.49,3952659.0
2024-02-21,55.48,55.5,55.47,55.49,3952659.0
2024-02-22,55.48,55.5,55.47,55.49,3952659.0
2024-02-23,55.48,55.5,55.47,55.49,3952659.0
2024-02-24,55.48,55.5,55.47,55.49,3952659.0
2024-02-25,55.48,55.5,55.47,55.49,3952659.0
2024-02-26,55.48,55.5,55.47,55.49,3952659.0
2024-02-27,55.48,55.5,55.47,55.49,3952659.0
2024-02-28,55.48,55.5,55.47,55.49,3952659.0
2024-02-29,55.48,55.5,55.47,55.49,3952659.0
2024-03-01,55.48,55.5,55.47,55.49,3952659.0
2024-03-02,55.48,55.5,55.47,55.49,3952659.0
2024-03-03,55.48,55.5,55.47,55.49,3952659.0
2024-03-04,55.48,55.5,55.47,55.49,3952659.0
2024-03-05,55.48,55.5,55.47,55.49,3952659.0
2024-03-06,55.48,55.5,55.47,55.49,3952659.0
2024-03-07,55.48,55.5,55.47,55.49,3952659.0
2024-03-08,55.48,55.5,55.47,55.49,3952659.0
2024-03-09,55.48,55.5,55.47,55.49,3952659.0
2024-03-10,55.48,55.5,55.47,55.49,3952659.0
2024-03-11,55.48,55.5,55.47,55.49,3952659.0
2024-03-12,55.48,55.5,55.47,55.49,3952659.0
2024-03-13,55.48,55.5,55.47,55.49,3952659.0
2024-03-14,55.48,55.5,55.47,55.49,3952659.0
2024-03-15,55.48,55.5,55.47,55.49,3952659.0
2024-03-16,55.48,55.5,55.47,55.49,3952659.0
2024-03-17,55.48,55.5,55.47,55.49,3952659.0
2024-03-18,55.48,55.5,55.47,55.49,3952659.0
2024-03-19,55.48,55.5,55.47,55.49,3952659.0
2024-03-20,55.48,55.5,55.47,55.49,3952659.0
2024-03-21,55.48,55.5,55.47,55.49,3952659.0
2024-03-22,55.48,55.5,55.47,55.49,3952659.0
2024-03-23,55.48,55.5,55.47,55.49,3952659.0
2024-03-24,55.48,55.5,55.47,55.49,3952659.0
2024-03-25,55.48,55.5,55.47,55.49,3952659.0
2024-03-26,55.48,55.5,55.47,55.49,3952659.0
2024-03-27,55.48,55.5,55.47,55.49,3952659.0
2024-03-28,55.48,55.5,55.47,55.49,3952659.0
2024-03-29,55.48,55.5,55.47,55.49,3952659.0
2024-03-30,55.48,55.5,55.47,55.49,3952659.0
2024-03-31,55.48,55.5,55.47,55.49,3952659.0
2024-04-01,55.48,55.5,55.47,55.49,3952659.0
2024-04-02,55.48,55.5,55.47,55.49,3952659.0
2024-04-03,55.48,55.5,55.47,55.49,3952659.0
2024-04-04,55.48,55.5,55.47,55.49,3952659.0
2024-04-05,55.48,55.5,55.47,55.49,3952659.0
2024-04-06,55.48,55.5,55.47,55.49,3952659.0
2024-04-07,55.48,55.5,55.47,55.49,3952659.0
2024-04-08,55.48,55.5,55.47,55.49,3952659.0
