,USB US Equity,USB US Equity,USB US Equity,USB US Equity,USB US Equity
2023-07-06,31.7884,31.8462,30.8733,31.7788,12009138.0
2023-07-07,31.6536,32.559,31.6343,32.3086,9052879.0
2023-07-08,31.6536,32.559,31.6343,32.3086,9052879.0
2023-07-09,31.6536,32.559,31.6343,32.3086,9052879.0
2023-07-10,32.0003,32.5879,31.9374,32.5013,11720230.0
2023-07-11,33.243,33.8884,32.8143,33.6379,15975815.0
2023-07-12,34.3411,34.8902,33.7872,33.821,11534395.0
2023-07-13,34.0329,34.5819,33.9606,34.4953,10710818.0
2023-07-14,34.765,34.8806,33.9486,34.0329,13063812.0
2023-07-15,34.765,34.8806,33.9486,34.0329,13063812.0
2023-07-16,34.765,34.8806,33.9486,34.0329,13063812.0
2023-07-17,33.9462,34.1485,33.7198,33.9654,13413977.0
2023-07-18,34.0907,35.2177,34.0329,35.2081,15115856.0
2023-07-19,35.0443,37.8282,34.3219,37.4814,32806987.0
2023-07-20,37.1443,37.7223,36.8746,37.703,19108585.0
2023-07-21,37.7608,37.7849,36.9613,37.0094,16354828.0
2023-07-22,37.7608,37.7849,36.9613,37.0094,16354828.0
2023-07-23,37.7608,37.7849,36.9613,37.0094,16354828.0
2023-07-24,37.1443,37.9823,37.048,37.8186,12796844.0
2023-07-25,37.7512,37.8764,36.3977,36.47,14708736.0
2023-07-26,37.0287,37.6259,36.8842,37.4622,13001230.0
2023-07-27,37.6548,37.9727,37.3177,37.3947,16144804.0
2023-07-28,37.7512,38.0979,37.3273,38.0883,11512663.0
2023-07-29,37.7512,38.0979,37.3273,38.0883,11512663.0
2023-07-30,37.7512,38.0979,37.3273,38.0883,11512663.0
2023-07-31,38.2906,38.4255,37.8619,38.2232,12238040.0
2023-08-01,37.992,38.069,37.0576,37.2888,11885863.0
2023-08-02,36.6145,37.0961,36.2581,37.0191,9943770.0
2023-08-03,36.9227,38.1533,36.6482,38.0016,14720822.0
2023-08-04,37.8956,38.9649,37.7993,38.3966,14108597.0
2023-08-05,37.8956,38.9649,37.7993,38.3966,14108597.0
2023-08-06,37.8956,38.9649,37.7993,38.3966,14108597.0
2023-08-07,38.464,38.7722,38.3966,38.647,8022496.0
2023-08-08,36.3544,38.8397,36.3544,38.753,15354140.0
2023-08-09,38.4255,38.8445,38.1365,38.1943,10583738.0
2023-08-10,38.4736,38.6759,37.9631,38.0401,10206642.0
2023-08-11,37.7512,38.4447,37.703,38.0112,8582964.0
2023-08-12,37.7512,38.4447,37.703,38.0112,8582964.0
2023-08-13,37.7512,38.4447,37.703,38.0112,8582964.0
2023-08-14,37.6452,37.6741,37.125,37.2984,9536777.0
2023-08-15,36.6048,36.8601,36.1569,36.2581,11157213.0
2023-08-16,36.0654,36.2292,35.5645,35.6897,10647830.0
2023-08-17,35.9402,36.0558,35.3429,35.4585,9766841.0
2023-08-18,35.0347,35.5163,34.8998,35.4874,8280139.0
2023-08-19,35.0347,35.5163,34.8998,35.4874,8280139.0
2023-08-20,35.0347,35.5163,34.8998,35.4874,8280139.0
2023-08-21,35.5452,35.5838,35.0732,35.4104,8615834.0
2023-08-22,35.4104,35.5163,34.4134,34.5242,8279890.0
2023-08-23,34.5049,34.9287,34.0714,34.9191,8159174.0
2023-08-24,34.948,35.5308,34.7216,34.8035,10346013.0
2023-08-25,35.0732,35.1696,33.9173,34.2063,11005863.0
2023-08-26,35.0732,35.1696,33.9173,34.2063,11005863.0
2023-08-27,35.0732,35.1696,33.9173,34.2063,11005863.0
2023-08-28,34.5242,35.0251,34.3604,34.6975,9638541.0
2023-08-29,34.8613,35.1888,34.5338,35.1407,7942579.0
2023-08-30,35.2081,35.3574,34.8709,35.0443,8461725.0
2023-08-31,35.1696,35.314,34.9721,35.1888,10404538.0
2023-09-01,35.4874,35.9209,35.4634,35.709,13758246.0
2023-09-02,35.4874,35.9209,35.4634,35.709,13758246.0
2023-09-03,35.4874,35.9209,35.4634,35.709,13758246.0
2023-09-04,35.4874,35.9209,35.4634,35.709,13758246.0
2023-09-05,35.7379,36.1521,35.1358,35.1792,14762524.0
2023-09-06,34.9287,35.1985,34.3893,34.7939,8712001.0
2023-09-07,34.5723,34.9619,34.2014,34.3219,7296895.0
2023-09-08,34.4567,34.8709,33.9751,34.7842,8362162.0
2023-09-09,34.4567,34.8709,33.9751,34.7842,8362162.0
2023-09-10,34.4567,34.8709,33.9751,34.7842,8362162.0
2023-09-11,35.1599,35.3526,34.7842,34.8709,7300182.0
2023-09-12,35.054,35.8535,34.6301,35.6416,10376396.0
2023-09-13,35.8824,35.998,33.7246,33.8595,15995489.0
2023-09-14,34.293,34.7505,34.1292,34.4086,19880517.0
2023-09-15,34.0232,34.3998,33.6379,33.8595,46217261.0
2023-09-16,34.0232,34.3998,33.6379,33.8595,46217261.0
2023-09-17,34.0232,34.3998,33.6379,33.8595,46217261.0
2023-09-18,33.5609,33.6861,33.2141,33.4742,10955045.0
2023-09-19,33.2911,33.7054,32.9251,33.32,10904451.0
2023-09-20,33.4742,33.9462,33.1274,33.1467,8391194.0
2023-09-21,33.0311,33.1081,32.1424,32.2219,11360821.0
2023-09-22,32.2219,32.3953,31.9811,32.1545,10259817.0
2023-09-23,32.2219,32.3953,31.9811,32.1545,10259817.0
2023-09-24,32.2219,32.3953,31.9811,32.1545,10259817.0
2023-09-25,31.9907,32.4435,31.8077,32.3568,8737954.0
2023-09-26,31.9907,32.2797,31.538,31.8077,13742857.0
2023-09-27,31.9233,31.9474,31.0756,31.326,12600674.0
2023-09-28,31.3847,32.0593,31.326,31.7465,8619534.0
2023-09-29,31.8345,32.7731,31.8247,32.3233,10981338.0
2023-09-30,31.8345,32.7731,31.8247,32.3233,10981338.0
2023-10-01,31.8345,32.7731,31.8247,32.3233,10981338.0
2023-10-02,31.8931,32.2744,31.2772,31.4238,9649349.0
2023-10-03,31.1794,31.2185,30.505,30.6416,10300635.0
2023-10-04,30.7003,30.8372,30.1919,30.5439,13407894.0
2023-10-05,30.3092,31.2087,29.9475,31.1598,10572015.0
2023-10-06,30.8372,31.4727,30.4021,31.15,9414577.0
2023-10-07,30.8372,31.4727,30.4021,31.15,9414577.0
2023-10-08,30.8372,31.4727,30.4021,31.15,9414577.0
2023-10-09,30.8861,31.4336,30.7492,31.2967,7764754.0
2023-10-10,31.7562,32.2158,31.6096,31.8638,10108064.0
2023-10-11,31.8638,32.3575,31.5851,31.7856,7855078.0
2023-10-12,31.8149,32.03,31.2185,31.5411,10285921.0
2023-10-13,31.8051,32.1571,31.1708,31.4531,10943445.0
2023-10-14,31.8051,32.1571,31.1708,31.4531,10943445.0
2023-10-15,31.8051,32.1571,31.1708,31.4531,10943445.0
2023-10-16,31.854,32.0398,31.238,31.8931,11409668.0
2023-10-17,31.7367,35.4031,31.6976,34.1125,36729899.0
2023-10-18,33.8877,34.5134,32.5433,32.6264,24960286.0
2023-10-19,32.5775,33.0566,31.9958,32.0202,15105704.0
2023-10-20,31.8931,32.0984,30.1039,30.2408,19087816.0
2023-10-21,31.8931,32.0984,30.1039,30.2408,19087816.0
2023-10-22,31.8931,32.0984,30.1039,30.2408,19087816.0
2023-10-23,30.5048,31.0523,29.9768,30.5634,14932293.0
2023-10-24,30.7101,30.8763,30.0942,30.6905,15076218.0
2023-10-25,30.3874,30.8665,29.9866,30.5928,13054513.0
2023-10-26,30.6416,31.5705,30.5439,31.0621,15956626.0
2023-10-27,30.6025,30.9154,29.791,29.9572,10909382.0
2023-10-28,30.6025,30.9154,29.791,29.9572,10909382.0
2023-10-29,30.6025,30.9154,29.791,29.9572,10909382.0
2023-10-30,30.2701,30.6319,29.9083,30.6123,9653031.0
2023-10-31,30.7492,31.1794,30.1919,31.1696,12582404.0
2023-11-01,31.1598,31.3554,30.7052,31.15,14876765.0
2023-11-02,31.7073,33.5748,31.6682,33.5748,15473500.0
2023-11-03,34.5232,35.0609,34.3765,34.6992,13100717.0
2023-11-04,34.5232,35.0609,34.3765,34.6992,13100717.0
2023-11-05,34.5232,35.0609,34.3765,34.6992,13100717.0
2023-11-06,34.8556,35.0414,34.2543,34.4841,7622713.0
2023-11-07,34.3081,34.3765,33.8828,34.0343,8439775.0
2023-11-08,34.0734,34.1321,33.6139,33.741,6956947.0
2023-11-09,33.9659,34.1028,33.0517,33.1544,7172804.0
2023-11-10,33.4184,33.5259,32.9442,33.4379,5939460.0
2023-11-11,33.4184,33.5259,32.9442,33.4379,5939460.0
2023-11-12,33.4184,33.5259,32.9442,33.4379,5939460.0
2023-11-13,33.2717,33.4868,32.8611,33.2424,5772899.0
2023-11-14,34.4156,35.76,34.2396,35.3445,11843671.0
2023-11-15,35.4031,36.4884,35.4031,36.3515,12672784.0
2023-11-16,36.2244,36.547,35.936,36.4884,10218497.0
2023-11-17,36.8208,36.9479,36.5275,36.8013,8916107.0
2023-11-18,36.8208,36.9479,36.5275,36.8013,8916107.0
2023-11-19,36.8208,36.9479,36.5275,36.8013,8916107.0
2023-11-20,36.6937,37.0066,36.4003,36.7915,6272861.0
2023-11-21,36.3808,36.7328,36.1657,36.1853,6051169.0
2023-11-22,36.4395,36.547,35.9018,36.0093,6742562.0
2023-11-23,36.4395,36.547,35.9018,36.0093,6742562.0
2023-11-24,35.98,36.5324,35.8529,36.3711,2796765.0
2023-11-25,35.98,36.5324,35.8529,36.3711,2796765.0
2023-11-26,35.98,36.5324,35.8529,36.3711,2796765.0
2023-11-27,36.0093,36.1951,35.7746,35.9702,5971957.0
2023-11-28,35.8529,36.3124,35.6818,36.2146,9666026.0
2023-11-29,36.5177,37.2559,36.4297,36.9479,7772316.0
2023-11-30,37.1532,37.4319,36.8355,37.2706,10283466.0
2023-12-01,37.0555,38.6247,36.9968,38.5025,10124297.0
2023-12-02,37.0555,38.6247,36.9968,38.5025,10124297.0
2023-12-03,37.0555,38.6247,36.9968,38.5025,10124297.0
2023-12-04,38.3363,39.0549,38.3363,38.61,10125927.0
2023-12-05,38.3852,38.7762,38.1798,38.522,9212586.0
2023-12-06,38.8153,39.5095,38.1896,38.2092,8774311.0
2023-12-07,38.4438,39.0109,38.2385,38.8447,8087069.0
2023-12-08,38.8936,39.6953,38.7176,39.5291,9485036.0
2023-12-09,38.8936,39.6953,38.7176,39.5291,9485036.0
2023-12-10,38.8936,39.6953,38.7176,39.5291,9485036.0
2023-12-11,39.3922,39.754,39.1087,39.6269,10921046.0
2023-12-12,39.49,39.6562,39.2358,39.5486,8818837.0
2023-12-13,39.6171,41.6214,39.4558,41.5432,15133015.0
2023-12-14,42.912,44.8283,42.6578,44.3199,28236837.0
2023-12-15,43.7235,44.4665,43.4399,44.007,25971702.0
2023-12-16,43.7235,44.4665,43.4399,44.007,25971702.0
2023-12-17,43.7235,44.4665,43.4399,44.007,25971702.0
2023-12-18,44.2906,44.2906,43.0537,43.0684,9678673.0
2023-12-19,43.1466,43.5768,42.8435,43.2248,8609536.0
2023-12-20,42.7555,43.0146,41.2108,41.5138,15460158.0
2023-12-21,41.9245,42.4818,41.7827,42.3449,8134208.0
2023-12-22,42.384,42.8435,42.2422,42.5404,6899098.0
2023-12-23,42.384,42.8435,42.2422,42.5404,6899098.0
2023-12-24,42.384,42.8435,42.2422,42.5404,6899098.0
2023-12-25,42.384,42.8435,42.2422,42.5404,6899098.0
2023-12-26,42.648,43.2444,42.4525,43.088,5343575.0
2023-12-27,42.9706,43.2346,42.7458,42.9609,5083452.0
2023-12-28,42.9411,43.2526,42.7829,43.1389,5172015.0
2023-12-29,43.0301,43.3168,42.7434,42.7928,6441020.0
2023-12-30,43.0301,43.3168,42.7434,42.7928,6441020.0
2023-12-31,43.0301,43.3168,42.7434,42.7928,6441020.0
2024-01-01,43.0301,43.3168,42.7434,42.7928,6441020.0
2024-01-02,42.6346,43.5245,42.4072,43.4157,9050498.0
2024-01-03,42.8917,42.9213,42.1303,42.2688,7133329.0
2024-01-04,42.4566,43.1092,42.3231,42.7236,7192781.0
2024-01-05,42.4665,43.831,42.4566,43.3168,7616824.0
2024-01-06,42.4665,43.831,42.4566,43.3168,7616824.0
2024-01-07,42.4665,43.831,42.4566,43.3168,7616824.0
2024-01-08,43.1191,43.5492,42.7038,43.4651,6459254.0
2024-01-09,42.8818,43.3762,42.7038,42.9708,5132888.0
2024-01-10,42.8225,42.951,42.4121,42.9114,7885978.0
2024-01-11,42.8126,42.8126,41.5766,42.338,10017447.0
2024-01-12,42.3874,42.6247,41.2306,41.6755,9493950.0
2024-01-13,42.3874,42.6247,41.2306,41.6755,9493950.0
2024-01-14,42.3874,42.6247,41.2306,41.6755,9493950.0
2024-01-15,42.3874,42.6247,41.2306,41.6755,9493950.0
2024-01-16,41.2009,41.3047,40.4989,40.9142,14398990.0
2024-01-17,40.8845,41.2701,39.703,40.3605,14567041.0
2024-01-18,40.4297,40.5385,38.6055,39.698,15244048.0
2024-01-19,39.8365,41.5766,39.5299,41.5371,14397723.0
2024-01-20,39.8365,41.5766,39.5299,41.5371,14397723.0
2024-01-21,39.8365,41.5766,39.5299,41.5371,14397723.0
2024-01-22,41.6261,41.8733,40.8796,41.3097,10374276.0
2024-01-23,41.4975,41.6607,40.845,41.4975,7420262.0
2024-01-24,41.9029,42.4962,41.7645,42.0018,11196608.0
2024-01-25,42.4962,42.5753,41.7348,42.3281,8173610.0
2024-01-26,42.1402,42.5258,41.8189,42.16,7242508.0
2024-01-27,42.1402,42.5258,41.8189,42.16,7242508.0
2024-01-28,42.1402,42.5258,41.8189,42.16,7242508.0
2024-01-29,42.1402,42.4863,41.8579,42.4665,7475843.0
2024-01-30,42.3874,42.9114,42.1995,42.8521,8055408.0
2024-01-31,41.982,42.5061,40.929,41.0724,13026134.0
2024-02-01,41.1119,41.2207,39.5201,40.4297,16002806.0
2024-02-02,40.0441,40.6472,39.6189,40.3803,11269408.0
2024-02-03,40.0441,40.6472,39.6189,40.3803,11269408.0
2024-02-04,40.0441,40.6472,39.6189,40.3803,11269408.0
2024-02-05,39.9848,40.0342,39.4706,39.6486,8880323.0
2024-02-06,39.5992,40.054,39.4706,39.6486,8728548.0
2024-02-07,39.787,39.8661,38.4275,39.4607,12255313.0
2024-02-08,39.2531,39.9699,38.9416,39.9156,7601841.0
2024-02-09,39.8463,39.9353,39.3223,39.7277,10684758.0
2024-02-10,39.8463,39.9353,39.3223,39.7277,10684758.0
2024-02-11,39.8463,39.9353,39.3223,39.7277,10684758.0
2024-02-12,39.7771,40.9686,39.6881,40.6077,10304784.0
2024-02-13,39.7771,40.0243,38.9614,39.4805,9106218.0
2024-02-14,40.0045,40.2418,39.6338,40.0441,5904873.0
2024-02-15,40.4,41.2504,40.3111,41.0823,7064240.0
2024-02-16,40.6868,41.3492,40.3605,41.0229,7287467.0
2024-02-17,40.6868,41.3492,40.3605,41.0229,7287467.0
2024-02-18,40.6868,41.3492,40.3605,41.0229,7287467.0
2024-02-19,40.6868,41.3492,40.3605,41.0229,7287467.0
2024-02-20,40.6472,41.0773,40.4495,40.6769,7328458.0
2024-02-21,40.4989,40.5978,39.8711,40.3605,8312209.0
2024-02-22,40.8845,41.5668,40.6176,40.8845,10999943.0
2024-02-23,40.9043,41.2108,40.6274,40.8944,6424510.0
2024-02-24,40.9043,41.2108,40.6274,40.8944,6424510.0
2024-02-25,40.9043,41.2108,40.6274,40.8944,6424510.0
2024-02-26,40.6472,40.9636,40.1925,40.3803,6154103.0
2024-02-27,40.7856,41.3888,40.6126,40.9043,6489174.0
2024-02-28,40.6373,41.0823,40.3902,40.756,6767996.0
2024-02-29,41.2701,41.7052,41.018,41.4877,9000691.0
2024-03-01,41.1416,41.4283,40.4693,40.9537,8899448.0
2024-03-02,41.1416,41.4283,40.4693,40.9537,8899448.0
2024-03-03,41.1416,41.4283,40.4693,40.9537,8899448.0
2024-03-04,41.9425,43.0054,41.6557,42.2193,10499727.0
2024-03-05,42.0315,43.2773,42.0315,42.7631,9523731.0
2024-03-06,42.5753,42.7928,41.6459,42.6049,10526735.0
2024-03-07,42.9609,43.2674,42.5753,42.8521,7524584.0
2024-03-08,43.2773,43.3267,42.684,42.773,6678216.0
2024-03-09,43.2773,43.3267,42.684,42.773,6678216.0
2024-03-10,43.2773,43.3267,42.684,42.773,6678216.0
2024-03-11,42.684,43.2872,42.5456,43.0301,8241925.0
2024-03-12,42.9016,43.1438,42.6049,42.7236,5941539.0
2024-03-13,42.7384,43.5739,42.7384,42.9807,5756787.0
2024-03-14,42.6049,43.0598,41.6162,41.8733,7461148.0
2024-03-15,41.458,42.2984,41.458,41.6063,32597116.0
2024-03-16,41.458,42.2984,41.458,41.6063,32597116.0
2024-03-17,41.458,42.2984,41.458,41.6063,32597116.0
2024-03-18,41.9919,42.0117,41.2207,41.9919,8168227.0
2024-03-19,41.9227,42.1737,41.6162,41.7447,6080345.0
2024-03-20,41.4481,43.1834,41.4184,42.9708,7998433.0
2024-03-21,43.2575,44.2364,43.2081,43.9496,8572337.0
2024-03-22,44.4242,44.533,43.0894,43.0993,6700250.0
2024-03-23,44.4242,44.533,43.0894,43.0993,6700250.0
2024-03-24,44.4242,44.533,43.0894,43.0993,6700250.0
2024-03-25,43.2575,43.8013,42.9708,43.0598,6424563.0
2024-03-26,43.5047,43.5047,42.9807,43.04,5267546.0
2024-03-27,43.3,44.02,43.26,44.0,6167325.0
2024-03-28,44.42,44.91,44.3,44.7,7595162.0
2024-03-29,44.42,44.91,44.3,44.7,7595162.0
2024-03-30,44.42,44.91,44.3,44.7,7595162.0
2024-03-31,44.42,44.91,44.3,44.7,7595162.0
2024-04-01,44.58,44.75,43.885,43.95,4824901.0
2024-04-02,43.69,43.95,43.12,43.23,6462179.0
2024-04-03,43.23,43.77,43.01,43.11,5866409.0
2024-04-04,43.57,44.03,42.725,42.92,6491396.0
2024-04-05,42.75,43.295,42.66,43.03,4580870.0
2024-04-06,42.75,43.295,42.66,43.03,4580870.0
2024-04-07,42.75,43.295,42.66,43.03,4580870.0
2024-04-08,43.29,44.005,43.06,43.72,6159473.0
