,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity,NTRS US Equity
2023-07-26,76.6259,77.9769,76.3663,77.6076,680701.0
2023-07-27,77.7534,78.3754,76.7426,76.9467,754161.0
2023-07-28,78.1324,78.1664,77.1702,77.8117,982621.0
2023-07-29,78.1324,78.1664,77.1702,77.8117,982621.0
2023-07-30,78.1324,78.1664,77.1702,77.8117,982621.0
2023-07-31,78.113,78.667,77.4375,77.87,2267980.0
2023-08-01,77.2285,78.1227,76.7815,77.9672,1038440.0
2023-08-02,77.1896,77.9866,76.3927,77.8797,835292.0
2023-08-03,77.5687,79.2112,77.141,78.5406,902137.0
2023-08-04,78.4143,79.289,77.8894,77.9963,662308.0
2023-08-05,78.4143,79.289,77.8894,77.9963,662308.0
2023-08-06,78.4143,79.289,77.8894,77.9963,662308.0
2023-08-07,78.4434,79.289,78.2879,78.5795,506076.0
2023-08-08,75.9164,77.4812,75.4791,77.3549,791668.0
2023-08-09,77.3743,77.8408,76.6745,76.7814,642658.0
2023-08-10,77.5104,78.2588,77.1596,77.5395,764212.0
2023-08-11,77.1119,78.0255,76.9758,77.6659,672789.0
2023-08-12,77.1119,78.0255,76.9758,77.6659,672789.0
2023-08-13,77.1119,78.0255,76.9758,77.6659,672789.0
2023-08-14,77.2188,77.2188,75.965,76.5093,722746.0
2023-08-15,75.7318,75.7318,74.5946,74.789,685331.0
2023-08-16,74.2933,75.1292,74.0892,74.3711,1079165.0
2023-08-17,74.6918,75.4888,74.2156,74.789,813304.0
2023-08-18,73.8948,75.0709,73.8754,74.5849,952985.0
2023-08-19,73.8948,75.0709,73.8754,74.5849,952985.0
2023-08-20,73.8948,75.0709,73.8754,74.5849,952985.0
2023-08-21,74.5849,74.9056,73.0493,74.0504,1038652.0
2023-08-22,74.0212,74.3614,72.0871,72.1746,1016412.0
2023-08-23,72.2134,73.613,72.0482,73.2631,976332.0
2023-08-24,73.3992,74.5363,72.7736,73.2631,691421.0
2023-08-25,73.6227,74.0989,72.3592,72.573,931129.0
2023-08-26,73.6227,74.0989,72.3592,72.573,931129.0
2023-08-27,73.6227,74.0989,72.3592,72.573,931129.0
2023-08-28,73.0298,74.2982,72.8792,73.4089,730944.0
2023-08-29,73.4089,74.1184,73.0687,73.9143,794186.0
2023-08-30,74.0309,74.5849,73.7393,73.9726,848630.0
2023-08-31,74.0698,74.3662,73.3992,73.9337,2053921.0
2023-09-01,74.6432,75.2458,74.3031,75.1195,1211582.0
2023-09-02,74.6432,75.2458,74.3031,75.1195,1211582.0
2023-09-03,74.6432,75.2458,74.3031,75.1195,1211582.0
2023-09-04,74.6432,75.2458,74.3031,75.1195,1211582.0
2023-09-05,74.8084,75.6492,74.1573,74.2836,1066442.0
2023-09-06,73.9143,74.8765,73.5158,74.1864,850898.0
2023-09-07,73.7938,74.5692,73.1951,74.157,1198216.0
2023-09-08,74.2257,75.0208,73.4306,74.9815,913785.0
2023-09-09,74.2257,75.0208,73.4306,74.9815,913785.0
2023-09-10,74.2257,75.0208,73.4306,74.9815,913785.0
2023-09-11,75.3938,76.6992,75.3938,75.6588,1173798.0
2023-09-12,75.6195,76.4342,68.5228,70.5252,3676035.0
2023-09-13,71.3006,71.3497,69.7449,70.5841,1316173.0
2023-09-14,71.0258,72.3067,71.0258,72.1055,1302018.0
2023-09-15,72.0957,72.3411,71.1534,71.3792,1747124.0
2023-09-16,72.0957,72.3411,71.1534,71.3792,1747124.0
2023-09-17,72.0957,72.3411,71.1534,71.3792,1747124.0
2023-09-18,71.0749,71.0749,69.9461,70.4369,720261.0
2023-09-19,70.2798,70.7804,69.0921,69.151,949448.0
2023-09-20,69.6124,69.7105,68.5425,68.5817,712739.0
2023-09-21,68.2676,68.6406,67.7572,68.2578,1161713.0
2023-09-22,68.3363,68.5621,67.4529,68.1498,1338677.0
2023-09-23,68.3363,68.5621,67.4529,68.1498,1338677.0
2023-09-24,68.3363,68.5621,67.4529,68.1498,1338677.0
2023-09-25,67.9143,68.1204,67.502,67.9437,752310.0
2023-09-26,67.2664,68.2529,67.0996,67.6885,1160403.0
2023-09-27,68.032,68.032,66.5793,67.1879,907877.0
2023-09-28,67.3548,68.2823,67.2174,67.9339,1204377.0
2023-09-29,68.3756,69.1118,68.0173,68.1989,961508.0
2023-09-30,68.3756,69.1118,68.0173,68.1989,961508.0
2023-10-01,68.3756,69.1118,68.0173,68.1989,961508.0
2023-10-02,67.8554,67.8554,66.3045,66.5892,1320430.0
2023-10-03,66.2554,66.7756,65.1561,65.588,1807501.0
2023-10-04,65.7941,66.0984,64.2874,65.264,1348363.0
2023-10-05,64.9598,65.588,64.3512,65.4407,1524611.0
2023-10-06,65.0874,66.8247,64.7193,66.2162,1332027.0
2023-10-07,65.0874,66.8247,64.7193,66.2162,1332027.0
2023-10-08,65.0874,66.8247,64.7193,66.2162,1332027.0
2023-10-09,64.999,65.9904,64.9304,65.9315,1110137.0
2023-10-10,67.1094,67.5805,66.3634,66.4812,1335229.0
2023-10-11,66.4419,67.3499,66.4419,67.0897,1019397.0
2023-10-12,67.0897,67.34,65.2346,65.8628,1188973.0
2023-10-13,66.226,66.7266,65.7156,66.1769,1080683.0
2023-10-14,66.226,66.7266,65.7156,66.1769,1080683.0
2023-10-15,66.226,66.7266,65.7156,66.1769,1080683.0
2023-10-16,66.8444,67.7916,66.3536,67.5805,1149920.0
2023-10-17,66.9425,69.5338,66.7168,69.3081,2696363.0
2023-10-18,67.875,68.8026,63.1341,64.7242,4735145.0
2023-10-19,64.6751,66.2456,63.9242,64.2923,3027586.0
2023-10-20,64.5868,64.9205,63.0752,63.0948,1895403.0
2023-10-21,64.5868,64.9205,63.0752,63.0948,1895403.0
2023-10-22,64.5868,64.9205,63.0752,63.0948,1895403.0
2023-10-23,62.6531,64.0764,62.4283,62.9966,1398002.0
2023-10-24,62.977,63.6052,62.2016,62.3783,1733692.0
2023-10-25,62.1132,62.3783,61.2838,61.8973,3172314.0
2023-10-26,62.7218,64.3021,62.3881,63.7524,3510976.0
2023-10-27,64.0273,64.3216,62.2605,62.3684,1321075.0
2023-10-28,64.0273,64.3216,62.2605,62.3684,1321075.0
2023-10-29,64.0273,64.3216,62.2605,62.3684,1321075.0
2023-10-30,62.9868,64.3708,62.9476,63.9193,1486149.0
2023-10-31,63.9193,64.9598,63.7623,64.6947,1318423.0
2023-11-01,64.7929,66.1082,64.5377,65.6469,2070124.0
2023-11-02,66.2947,68.886,66.2162,68.8075,1779104.0
2023-11-03,69.8381,71.1436,69.7694,70.0344,1688965.0
2023-11-04,69.8381,71.1436,69.7694,70.0344,1688965.0
2023-11-05,69.8381,71.1436,69.7694,70.0344,1688965.0
2023-11-06,69.897,70.0541,68.1989,69.0234,1674199.0
2023-11-07,68.8762,69.151,68.1204,68.2382,949438.0
2023-11-08,68.2185,68.3854,67.713,68.0713,643729.0
2023-11-09,68.6014,69.2001,68.0517,68.1204,1305942.0
2023-11-10,68.4541,69.4062,67.6983,69.3964,1382536.0
2023-11-11,68.4541,69.4062,67.6983,69.3964,1382536.0
2023-11-12,68.4541,69.4062,67.6983,69.3964,1382536.0
2023-11-13,68.994,69.789,68.6897,69.6713,1703611.0
2023-11-14,70.9473,73.3227,70.9473,72.4785,1587448.0
2023-11-15,72.4883,73.838,72.4883,73.4993,1000712.0
2023-11-16,73.6269,74.0785,72.6159,73.2638,1358307.0
2023-11-17,73.8331,74.1275,73.3619,73.9901,992690.0
2023-11-18,73.8331,74.1275,73.3619,73.9901,992690.0
2023-11-19,73.8331,74.1275,73.3619,73.9901,992690.0
2023-11-20,73.4306,74.687,73.254,74.4515,959331.0
2023-11-21,74.2453,74.5398,73.8723,74.1668,877857.0
2023-11-22,74.7656,74.8538,74.0343,74.7459,789547.0
2023-11-23,74.7656,74.8538,74.0343,74.7459,789547.0
2023-11-24,74.157,75.256,74.157,74.9521,468361.0
2023-11-25,74.157,75.256,74.157,74.9521,468361.0
2023-11-26,74.157,75.256,74.157,74.9521,468361.0
2023-11-27,74.8048,74.9393,74.2895,74.8245,801754.0
2023-11-28,74.8932,75.4232,74.3042,75.2858,863175.0
2023-11-29,75.8453,77.2882,75.8453,76.8367,1202066.0
2023-11-30,77.2882,78.3483,76.817,77.7888,2133848.0
2023-12-01,77.5925,79.2317,77.2342,78.7998,1571407.0
2023-12-02,77.5925,79.2317,77.2342,78.7998,1571407.0
2023-12-03,77.5925,79.2317,77.2342,78.7998,1571407.0
2023-12-04,78.0734,79.5458,78.0538,79.2807,1288819.0
2023-12-05,78.8979,79.5948,78.1519,79.2709,1152534.0
2023-12-06,79.5948,82.0782,79.0354,79.1826,2491206.0
2023-12-07,79.1628,79.569,78.4692,79.1231,1579314.0
2023-12-08,79.3906,80.0247,78.9844,79.6482,1280944.0
2023-12-09,79.3906,80.0247,78.9844,79.6482,1280944.0
2023-12-10,79.3906,80.0247,78.9844,79.6482,1280944.0
2023-12-11,79.7572,80.431,79.3015,80.0842,922448.0
2023-12-12,80.0446,80.1634,79.46,79.7176,1100572.0
2023-12-13,79.7077,82.1242,79.2717,82.0855,1193737.0
2023-12-14,83.5123,86.118,83.5123,85.1371,2129222.0
2023-12-15,84.6417,85.2065,83.8491,84.6616,2341074.0
2023-12-16,84.6417,85.2065,83.8491,84.6616,2341074.0
2023-12-17,84.6417,85.2065,83.8491,84.6616,2341074.0
2023-12-18,85.0182,85.038,84.186,84.8003,1136337.0
2023-12-19,84.8102,85.6028,84.404,85.0678,1302703.0
2023-12-20,84.8498,85.0975,82.1648,82.3233,1493652.0
2023-12-21,83.007,83.5123,82.3332,83.0268,1087646.0
2023-12-22,83.6411,83.7352,82.6998,83.0664,860141.0
2023-12-23,83.6411,83.7352,82.6998,83.0664,860141.0
2023-12-24,83.6411,83.7352,82.6998,83.0664,860141.0
2023-12-25,83.6411,83.7352,82.6998,83.0664,860141.0
2023-12-26,83.2249,83.7302,82.9574,83.4726,638292.0
2023-12-27,83.3636,83.8491,83.0466,83.7897,832153.0
2023-12-28,84.077,84.2553,83.646,84.1761,634283.0
2023-12-29,84.0671,84.4139,83.1457,83.6014,777571.0
2023-12-30,84.0671,84.4139,83.1457,83.6014,777571.0
2023-12-31,84.0671,84.4139,83.1457,83.6014,777571.0
2024-01-01,84.0671,84.4139,83.1457,83.6014,777571.0
2024-01-02,83.4132,84.6318,83.1936,84.0869,968064.0
2024-01-03,82.7097,82.9475,81.501,81.818,1240729.0
2024-01-04,81.9865,82.5908,81.501,81.6001,910028.0
2024-01-05,81.174,83.6014,81.0948,82.6998,1059872.0
2024-01-06,81.174,83.6014,81.0948,82.6998,1059872.0
2024-01-07,81.174,83.6014,81.0948,82.6998,1059872.0
2024-01-08,82.8881,83.5222,82.2193,83.4033,1000784.0
2024-01-09,84.186,85.9644,83.0763,83.5519,1147451.0
2024-01-10,83.4132,83.5717,82.2044,83.3735,1353631.0
2024-01-11,82.7097,83.0268,81.8874,82.6701,1025998.0
2024-01-12,83.0961,83.8689,81.9964,83.0367,1092170.0
2024-01-13,83.0961,83.8689,81.9964,83.0367,1092170.0
2024-01-14,83.0961,83.8689,81.9964,83.0367,1092170.0
2024-01-15,83.0961,83.8689,81.9964,83.0367,1092170.0
2024-01-16,82.7593,82.7593,81.5902,82.5017,1544629.0
2024-01-17,80.9957,82.7494,80.961,82.1747,1549581.0
2024-01-18,84.2157,84.2157,79.0736,80.1634,2542458.0
2024-01-19,80.5697,80.966,79.4105,80.3913,2306158.0
2024-01-20,80.5697,80.966,79.4105,80.3913,2306158.0
2024-01-21,80.5697,80.966,79.4105,80.3913,2306158.0
2024-01-22,80.5994,81.1963,79.8068,80.6588,1592135.0
2024-01-23,80.6786,81.3326,80.2922,80.5003,1419889.0
2024-01-24,81.3821,81.3821,79.8751,80.1337,1150093.0
2024-01-25,81.0254,81.5109,80.1734,81.0353,1792340.0
2024-01-26,81.4911,82.036,80.4557,80.8471,968976.0
2024-01-27,81.4911,82.036,80.4557,80.8471,968976.0
2024-01-28,81.4911,82.036,80.4557,80.8471,968976.0
2024-01-29,80.4805,80.7183,79.8513,80.5498,1101048.0
2024-01-30,79.8266,80.3963,79.6482,80.1139,1278987.0
2024-01-31,79.8563,80.535,78.7268,78.9052,2670771.0
2024-02-01,79.0241,79.2717,77.0029,78.5683,1827564.0
2024-02-02,77.8351,80.0545,77.6766,79.6383,1340753.0
2024-02-03,77.8351,80.0545,77.6766,79.6383,1340753.0
2024-02-04,77.8351,80.0545,77.6766,79.6383,1340753.0
2024-02-05,78.4791,78.7318,77.7559,78.0135,992211.0
2024-02-06,77.954,78.4692,77.3001,77.4784,1077067.0
2024-02-07,77.8252,78.39,76.1508,78.39,1670742.0
2024-02-08,78.2612,78.6674,77.2407,77.746,945962.0
2024-02-09,77.528,78.9943,77.528,78.9052,1282849.0
2024-02-10,77.528,78.9943,77.528,78.9052,1282849.0
2024-02-11,77.528,78.9943,77.528,78.9052,1282849.0
2024-02-12,78.6377,81.0155,78.6377,80.5994,1502780.0
2024-02-13,79.5194,79.9058,75.9576,76.7552,1512574.0
2024-02-14,77.9342,78.4296,77.5181,78.3107,1105711.0
2024-02-15,78.4494,80.421,78.2116,80.0545,1039294.0
2024-02-16,79.46,79.7176,78.7764,79.2123,1072325.0
2024-02-17,79.46,79.7176,78.7764,79.2123,1072325.0
2024-02-18,79.46,79.7176,78.7764,79.2123,1072325.0
2024-02-19,79.46,79.7176,78.7764,79.2123,1072325.0
2024-02-20,78.1522,79.5194,78.0234,78.8754,1186144.0
2024-02-21,78.8259,79.7077,78.2314,79.1529,998170.0
2024-02-22,79.2618,80.099,78.7187,79.242,740077.0
2024-02-23,79.5987,80.9214,78.9151,80.7282,1098178.0
2024-02-24,79.5987,80.9214,78.9151,80.7282,1098178.0
2024-02-25,79.5987,80.9214,78.9151,80.7282,1098178.0
2024-02-26,80.3418,81.5406,80.2784,80.4508,1237194.0
2024-02-27,80.8768,81.174,80.3715,81.0254,925230.0
2024-02-28,80.7579,81.7883,80.2526,80.6886,820190.0
2024-02-29,81.6298,82.1351,81.0056,81.3722,1771294.0
2024-03-01,81.2335,82.036,80.2427,81.8973,1398427.0
2024-03-02,81.2335,82.036,80.2427,81.8973,1398427.0
2024-03-03,81.2335,82.036,80.2427,81.8973,1398427.0
2024-03-04,84.1464,85.365,83.3934,83.7699,2636158.0
2024-03-05,82.898,85.1024,82.898,84.3742,1691118.0
2024-03-06,82.2738,82.7196,78.7665,80.53,4532510.0
2024-03-07,81.23,82.32,81.01,81.92,2128978.0
2024-03-08,82.19,82.71,81.56,81.81,1225456.0
2024-03-09,82.19,82.71,81.56,81.81,1225456.0
2024-03-10,82.19,82.71,81.56,81.81,1225456.0
2024-03-11,81.81,82.35,80.87,81.95,1210103.0
2024-03-12,81.92,82.39,80.73,80.92,907820.0
2024-03-13,80.83,82.35,80.83,81.73,1194606.0
2024-03-14,81.44,81.58,79.3,80.25,1604735.0
2024-03-15,79.77,82.34,79.77,81.46,11972797.0
2024-03-16,79.77,82.34,79.77,81.46,11972797.0
2024-03-17,79.77,82.34,79.77,81.46,11972797.0
2024-03-18,81.58,82.04,80.67,81.95,1416914.0
2024-03-19,82.23,82.865,81.79,82.24,1322869.0
2024-03-20,81.89,84.13,81.7274,84.1,1366613.0
2024-03-21,84.7,86.635,84.475,86.5,1134874.0
2024-03-22,86.87,87.05,85.51,85.54,1128782.0
2024-03-23,86.87,87.05,85.51,85.54,1128782.0
2024-03-24,86.87,87.05,85.51,85.54,1128782.0
2024-03-25,85.54,86.31,85.53,85.85,854786.0
2024-03-26,86.2,86.75,85.72,86.62,1058651.0
2024-03-27,87.32,88.35,86.81,87.75,1157802.0
2024-03-28,88.04,89.25,87.745,88.92,1092623.0
2024-03-29,88.04,89.25,87.745,88.92,1092623.0
2024-03-30,88.04,89.25,87.745,88.92,1092623.0
2024-03-31,88.04,89.25,87.745,88.92,1092623.0
2024-04-01,88.55,89.18,87.88,88.44,709650.0
2024-04-02,88.35,88.805,86.96,87.57,1508423.0
2024-04-03,87.17,88.37,87.17,87.93,1638075.0
2024-04-04,88.8,88.96,86.52,86.57,1088998.0
2024-04-05,86.48,86.985,85.5,86.78,1257559.0
2024-04-06,86.48,86.985,85.5,86.78,1257559.0
2024-04-07,86.48,86.985,85.5,86.78,1257559.0
2024-04-08,87.3,88.44,86.88,88.01,1166366.0
