,MC US Equity,MC US Equity,MC US Equity,MC US Equity,MC US Equity
2022-08-12,42.9604,43.5517,42.442,43.4607,367313.0
2022-08-13,42.9604,43.5517,42.442,43.4607,367313.0
2022-08-14,42.9604,43.5517,42.442,43.4607,367313.0
2022-08-15,42.8604,43.347,42.4784,43.2515,304242.0
2022-08-16,43.106,43.5426,42.8331,43.3243,314513.0
2022-08-17,42.7512,43.4562,42.5756,43.1242,492199.0
2022-08-18,43.3243,43.4698,42.915,43.1242,572605.0
2022-08-19,42.8058,42.8058,41.6006,41.9963,326946.0
2022-08-20,42.8058,42.8058,41.6006,41.9963,326946.0
2022-08-21,42.8058,42.8058,41.6006,41.9963,326946.0
2022-08-22,41.2595,41.2595,39.9292,40.0315,301792.0
2022-08-23,39.8951,40.7046,39.8951,40.4681,309385.0
2022-08-24,40.2953,40.5682,39.8951,40.0861,241536.0
2022-08-25,40.0861,40.8502,40.0861,40.8411,151243.0
2022-08-26,41.023,41.023,39.6131,39.6222,271688.0
2022-08-27,41.023,41.023,39.6131,39.6222,271688.0
2022-08-28,41.023,41.023,39.6131,39.6222,271688.0
2022-08-29,39.222,39.6131,38.6762,38.9855,368332.0
2022-08-30,39.1128,39.2766,38.0577,38.1305,350211.0
2022-08-31,38.3124,38.3488,37.7666,37.894,406186.0
2022-09-01,37.6575,37.9667,37.2999,37.894,410880.0
2022-09-02,38.3488,38.4306,36.8661,37.0026,292615.0
2022-09-03,38.3488,38.4306,36.8661,37.0026,292615.0
2022-09-04,38.3488,38.4306,36.8661,37.0026,292615.0
2022-09-05,38.3488,38.4306,36.8661,37.0026,292615.0
2022-09-06,37.1026,37.4028,36.4877,36.9935,292310.0
2022-09-07,36.9935,37.7666,36.8115,37.7393,299894.0
2022-09-08,37.33,38.2305,37.0662,38.1578,424771.0
2022-09-09,38.4215,39.6859,38.3579,39.504,364151.0
2022-09-10,38.4215,39.6859,38.3579,39.504,364151.0
2022-09-11,38.4215,39.6859,38.3579,39.504,364151.0
2022-09-12,39.9315,40.1771,39.1401,39.3675,464137.0
2022-09-13,38.276,38.4008,36.4022,36.4295,551695.0
2022-09-14,36.384,36.3924,34.4943,35.2288,760118.0
2022-09-15,35.2288,36.0657,35.2288,35.7746,756046.0
2022-09-16,35.338,35.6291,34.5375,35.6018,975804.0
2022-09-17,35.338,35.6291,34.5375,35.6018,975804.0
2022-09-18,35.338,35.6291,34.5375,35.6018,975804.0
2022-09-19,35.2561,36.5705,35.2561,35.9747,704443.0
2022-09-20,35.5745,35.6018,34.9059,35.2652,388277.0
2022-09-21,35.62,35.8747,34.5375,34.5557,403277.0
2022-09-22,34.5375,34.8104,33.3733,33.6916,334856.0
2022-09-23,31.8178,32.0771,30.1214,31.7996,1638462.0
2022-09-24,31.8178,32.0771,30.1214,31.7996,1638462.0
2022-09-25,31.8178,32.0771,30.1214,31.7996,1638462.0
2022-09-26,31.5541,31.8178,30.6217,30.7445,648779.0
2022-09-27,31.1356,31.5541,30.1442,30.6808,483921.0
2022-09-28,30.8537,31.7269,30.7263,31.545,868069.0
2022-09-29,31.1265,31.363,30.4034,30.7354,455873.0
2022-09-30,30.5353,31.5086,30.4807,30.7536,548415.0
2022-10-01,30.5353,31.5086,30.4807,30.7536,548415.0
2022-10-02,30.5353,31.5086,30.4807,30.7536,548415.0
2022-10-03,30.9901,31.9534,30.3443,31.4358,551947.0
2022-10-04,32.1271,34.9469,32.1271,34.8741,1417110.0
2022-10-05,34.0464,34.392,33.3369,33.8099,817183.0
2022-10-06,33.6007,34.3723,33.2641,33.7007,378307.0
2022-10-07,33.155,33.4733,32.1453,32.5273,541185.0
2022-10-08,33.155,33.4733,32.1453,32.5273,541185.0
2022-10-09,33.155,33.4733,32.1453,32.5273,541185.0
2022-10-10,32.9276,33.2732,32.6092,32.9548,353801.0
2022-10-11,32.8184,32.8184,31.8451,32.4091,382954.0
2022-10-12,32.4637,33.9281,31.7951,33.1186,654721.0
2022-10-13,32.3909,35.4744,31.7633,34.7558,1029143.0
2022-10-14,34.8013,35.1288,33.8099,33.9281,528361.0
2022-10-15,34.8013,35.1288,33.8099,33.9281,528361.0
2022-10-16,34.8013,35.1288,33.8099,33.9281,528361.0
2022-10-17,34.5375,35.0924,33.3914,33.4915,443407.0
2022-10-18,34.6558,35.2379,34.2192,34.6467,324271.0
2022-10-19,34.3556,34.7649,33.9645,34.2647,380639.0
2022-10-20,34.1828,34.8195,33.637,33.9008,319585.0
2022-10-21,34.2101,36.3658,33.8644,36.1202,584948.0
2022-10-22,34.2101,36.3658,33.8644,36.1202,584948.0
2022-10-23,34.2101,36.3658,33.8644,36.1202,584948.0
2022-10-24,36.3749,36.5751,35.6018,36.566,484067.0
2022-10-25,36.4113,36.5478,34.6376,35.0014,819811.0
2022-10-26,35.3744,37.0299,35.2152,36.4204,647928.0
2022-10-27,36.9389,37.894,36.7297,37.3027,518753.0
2022-10-28,37.4483,38.6762,37.1754,38.4761,549786.0
2022-10-29,37.4483,38.6762,37.1754,38.4761,549786.0
2022-10-30,37.4483,38.6762,37.1754,38.4761,549786.0
2022-10-31,38.2032,38.99,38.0304,38.6217,496114.0
2022-11-01,38.9127,39.6859,38.7672,39.6586,610900.0
2022-11-02,39.7132,40.2362,38.7354,39.1219,952923.0
2022-11-03,34.7013,37.5301,32.7547,36.3113,1538752.0
2022-11-04,37.2663,37.5938,36.3476,36.8115,770294.0
2022-11-05,37.2663,37.5938,36.3476,36.8115,770294.0
2022-11-06,37.2663,37.5938,36.3476,36.8115,770294.0
2022-11-07,37.3118,37.6629,35.6291,36.8843,718410.0
2022-11-08,37.2845,37.7484,36.5478,37.1117,469564.0
2022-11-09,36.8388,37.1936,36.0657,36.2021,380386.0
2022-11-10,37.7721,41.42,37.7721,41.2907,907038.0
2022-11-11,41.1337,43.3317,40.9305,42.7499,615365.0
2022-11-12,41.1337,43.3317,40.9305,42.7499,615365.0
2022-11-13,41.1337,43.3317,40.9305,42.7499,615365.0
2022-11-14,42.3158,42.8976,41.6093,42.2974,891879.0
2022-11-15,42.8884,43.8119,42.5282,42.8422,888712.0
2022-11-16,42.5652,42.5652,41.6278,41.891,347933.0
2022-11-17,41.0044,41.0044,38.8388,39.8408,709241.0
2022-11-18,40.9675,41.1245,38.6771,38.8988,627376.0
2022-11-19,40.9675,41.1245,38.6771,38.8988,627376.0
2022-11-20,40.9675,41.1245,38.6771,38.8988,627376.0
2022-11-21,38.6679,39.4021,38.5944,38.9173,515099.0
2022-11-22,38.8896,39.3236,38.6125,39.1851,368477.0
2022-11-23,39.1481,39.476,38.8111,39.2497,380072.0
2022-11-24,39.1481,39.476,38.8111,39.2497,380072.0
2022-11-25,38.9727,39.8131,38.9357,39.4529,253727.0
2022-11-26,38.9727,39.8131,38.9357,39.4529,253727.0
2022-11-27,38.9727,39.8131,38.9357,39.4529,253727.0
2022-11-28,39.0004,39.2497,38.1507,38.3816,340614.0
2022-11-29,38.4278,39.0604,38.3262,38.594,312653.0
2022-11-30,38.908,39.9239,37.6151,39.9147,493872.0
2022-12-01,39.8962,40.635,39.5823,40.358,327563.0
2022-12-02,39.73,41.2191,39.3698,40.8197,440796.0
2022-12-03,39.73,41.2191,39.3698,40.8197,440796.0
2022-12-04,39.73,41.2191,39.3698,40.8197,440796.0
2022-12-05,40.4503,40.5196,38.5848,39.2128,534026.0
2022-12-06,39.0743,39.0927,37.0333,37.6243,583212.0
2022-12-07,37.4396,37.6243,36.3314,37.3196,713083.0
2022-12-08,37.5135,38.123,37.218,38.1046,520412.0
2022-12-09,37.7813,38.631,37.7813,38.474,405748.0
2022-12-10,37.7813,38.631,37.7813,38.474,405748.0
2022-12-11,37.7813,38.631,37.7813,38.474,405748.0
2022-12-12,38.1692,39.1943,37.9106,39.1389,466805.0
2022-12-13,40.8197,41.3277,39.6745,39.7669,669441.0
2022-12-14,39.4991,40.4688,39.1758,39.4344,546344.0
2022-12-15,38.7972,38.9542,37.5874,38.0491,494147.0
2022-12-16,37.4119,37.7259,36.8947,37.652,989799.0
2022-12-17,37.4119,37.7259,36.8947,37.652,989799.0
2022-12-18,37.4119,37.7259,36.8947,37.652,989799.0
2022-12-19,37.652,37.9383,36.4632,36.5346,591972.0
2022-12-20,36.396,37.2087,36.2852,36.7747,368289.0
2022-12-21,37.2826,37.966,37.2826,37.6428,280175.0
2022-12-22,36.9963,37.0979,36.1744,36.6269,467109.0
2022-12-23,36.5346,36.8024,35.9158,36.0359,552088.0
2022-12-24,36.5346,36.8024,35.9158,36.0359,552088.0
2022-12-25,36.5346,36.8024,35.9158,36.0359,552088.0
2022-12-26,36.5346,36.8024,35.9158,36.0359,552088.0
2022-12-27,36.1744,36.3406,35.5649,36.0451,310380.0
2022-12-28,36.0451,36.2852,35.3248,35.3709,399051.0
2022-12-29,35.648,36.1005,35.5695,35.8235,407198.0
2022-12-30,35.2416,35.6618,34.9415,35.4356,346432.0
2022-12-31,35.2416,35.6618,34.9415,35.4356,346432.0
2023-01-01,35.2416,35.6618,34.9415,35.4356,346432.0
2023-01-02,35.2416,35.6618,34.9415,35.4356,346432.0
2023-01-03,35.8789,36.6731,35.4356,35.9897,430854.0
2023-01-04,36.3591,37.2549,35.7403,36.8393,775407.0
2023-01-05,36.5715,38.0584,36.1744,38.0491,662326.0
2023-01-06,38.5201,39.4806,38.3585,39.1943,681755.0
2023-01-07,38.5201,39.4806,38.3585,39.1943,681755.0
2023-01-08,38.5201,39.4806,38.3585,39.1943,681755.0
2023-01-09,39.2313,40.2841,39.1112,39.5637,506754.0
2023-01-10,39.1851,40.8567,39.1851,40.5334,467708.0
2023-01-11,39.6376,41.1476,39.6376,40.9582,799114.0
2023-01-12,41.0968,41.891,40.2822,41.8725,803038.0
2023-01-13,41.4477,42.1681,41.3646,41.6878,428737.0
2023-01-14,41.4477,42.1681,41.3646,41.6878,428737.0
2023-01-15,41.4477,42.1681,41.3646,41.6878,428737.0
2023-01-16,41.4477,42.1681,41.3646,41.6878,428737.0
2023-01-17,41.4754,42.3528,41.3092,41.4569,445989.0
2023-01-18,41.5401,42.3989,41.1937,41.7063,396306.0
2023-01-19,41.263,41.7617,40.478,41.4477,523116.0
2023-01-20,41.734,42.3251,41.3554,41.8818,536342.0
2023-01-21,41.734,42.3251,41.3554,41.8818,536342.0
2023-01-22,41.734,42.3251,41.3554,41.8818,536342.0
2023-01-23,41.7063,42.5836,41.6878,42.5375,438208.0
2023-01-24,42.1404,42.5929,41.9372,41.9556,241038.0
2023-01-25,41.4108,41.6509,41.0691,41.6509,277497.0
2023-01-26,41.9741,42.2327,41.2861,42.1496,327712.0
2023-01-27,42.1034,42.8792,41.9649,42.6391,627565.0
2023-01-28,42.1034,42.8792,41.9649,42.6391,627565.0
2023-01-29,42.1034,42.8792,41.9649,42.6391,627565.0
2023-01-30,42.2142,42.8515,41.8818,42.3343,642263.0
2023-01-31,42.4913,43.1747,42.1126,43.1747,538589.0
2023-02-01,42.9992,44.1906,42.0849,43.7011,612997.0
2023-02-02,44.1352,46.3886,43.9228,45.2526,839397.0
2023-02-03,44.6339,45.8899,44.6339,45.5666,478552.0
2023-02-04,44.6339,45.8899,44.6339,45.5666,478552.0
2023-02-05,44.6339,45.8899,44.6339,45.5666,478552.0
2023-02-06,45.188,45.8621,45.0402,45.2619,622805.0
2023-02-07,44.8001,44.9432,43.1378,44.0336,694363.0
2023-02-08,43.5256,44.6339,43.2301,43.461,557259.0
2023-02-09,42.5929,42.8976,39.2867,40.3949,1956481.0
2023-02-10,40.321,41.5031,40.321,40.8659,878269.0
2023-02-11,40.321,41.5031,40.321,40.8659,878269.0
2023-02-12,40.321,41.5031,40.321,40.8659,878269.0
2023-02-13,40.8105,43.4148,40.5981,43.3779,734836.0
2023-02-14,43.2116,43.7842,42.5652,43.1008,626710.0
2023-02-15,43.0823,43.3594,42.362,43.147,413118.0
2023-02-16,42.4451,42.9069,41.9464,42.0203,420305.0
2023-02-17,42.1981,42.666,41.5149,42.4789,398598.0
2023-02-18,42.1981,42.666,41.5149,42.4789,398598.0
2023-02-19,42.1981,42.666,41.5149,42.4789,398598.0
2023-02-20,42.1981,42.666,41.5149,42.4789,398598.0
2023-02-21,41.4026,42.0109,40.5791,40.7756,594642.0
2023-02-22,40.7101,41.3465,39.952,40.5416,809131.0
2023-02-23,40.2422,41.0751,39.6245,40.0269,764519.0
2023-02-24,39.428,39.8163,39.0068,39.559,663880.0
2023-02-25,39.428,39.8163,39.0068,39.559,663880.0
2023-02-26,39.428,39.8163,39.0068,39.559,663880.0
2023-02-27,39.9333,40.4948,39.5543,40.2702,804518.0
2023-02-28,40.2702,40.7943,39.9614,40.0831,717697.0
2023-03-01,40.1018,40.785,39.9052,40.1766,765757.0
2023-03-02,39.5777,40.2141,39.2548,40.1392,496493.0
2023-03-03,40.3077,40.6633,39.6619,40.3357,548367.0
2023-03-04,40.3077,40.6633,39.6619,40.3357,548367.0
2023-03-05,40.3077,40.6633,39.6619,40.3357,548367.0
2023-03-06,40.289,40.3222,39.4092,39.5309,490149.0
2023-03-07,39.3999,39.7836,38.7635,38.7822,488395.0
2023-03-08,38.8103,39.1846,38.567,39.0723,515094.0
2023-03-09,39.0068,39.1566,37.7902,37.8744,399032.0
2023-03-10,37.4346,37.6217,35.8998,36.5549,572888.0
2023-03-11,37.4346,37.6217,35.8998,36.5549,572888.0
2023-03-12,37.4346,37.6217,35.8998,36.5549,572888.0
2023-03-13,35.75,36.0776,34.8141,35.4786,775275.0
2023-03-14,37.0134,37.224,35.2166,36.1244,588822.0
2023-03-15,34.7954,36.2928,34.6551,36.2647,658902.0
2023-03-16,35.9372,37.5094,35.736,37.3316,666429.0
2023-03-17,37.1819,37.3129,35.8905,36.5642,895656.0
2023-03-18,37.1819,37.3129,35.8905,36.5642,895656.0
2023-03-19,37.1819,37.3129,35.8905,36.5642,895656.0
2023-03-20,37.1538,37.603,36.4893,36.9386,428355.0
2023-03-21,37.968,38.1926,37.0789,37.3223,452131.0
2023-03-22,37.3971,37.603,36.0869,36.1431,472567.0
2023-03-23,36.246,36.8637,35.9138,36.1056,400045.0
2023-03-24,34.9545,35.3944,33.6911,35.3289,820274.0
2023-03-25,34.9545,35.3944,33.6911,35.3289,820274.0
2023-03-26,34.9545,35.3944,33.6911,35.3289,820274.0
2023-03-27,36.0963,36.115,35.5535,35.6564,458888.0
2023-03-28,35.488,35.7126,34.5708,35.1043,663279.0
2023-03-29,35.6564,35.6751,34.5334,35.0855,805939.0
2023-03-30,35.5067,35.9091,34.7206,34.7674,486299.0
2023-03-31,35.0294,35.9933,34.9171,35.9746,776402.0
2023-04-01,35.0294,35.9933,34.9171,35.9746,776402.0
2023-04-02,35.0294,35.9933,34.9171,35.9746,776402.0
2023-04-03,35.8998,36.3396,35.254,35.5254,550022.0
2023-04-04,35.6564,35.6564,34.4398,34.9265,381144.0
2023-04-05,34.524,35.6377,34.3088,35.6003,525640.0
2023-04-06,35.853,36.115,35.5909,36.0588,342621.0
2023-04-07,35.853,36.115,35.5909,36.0588,342621.0
2023-04-08,35.853,36.115,35.5909,36.0588,342621.0
2023-04-09,35.853,36.115,35.5909,36.0588,342621.0
2023-04-10,35.9746,37.0462,35.867,36.6391,738503.0
2023-04-11,36.9011,37.7902,36.6297,37.6498,447177.0
2023-04-12,37.8276,38.1411,37.4159,37.5188,418284.0
2023-04-13,37.5562,38.6184,37.3971,38.2394,596955.0
2023-04-14,38.6138,39.1846,38.3517,38.9132,676482.0
2023-04-15,38.6138,39.1846,38.3517,38.9132,676482.0
2023-04-16,38.6138,39.1846,38.3517,38.9132,676482.0
2023-04-17,38.8758,39.6526,38.7822,38.9039,691204.0
2023-04-18,38.8664,39.1659,38.2488,38.9132,557193.0
2023-04-19,38.7073,39.5309,38.3236,39.0068,435458.0
2023-04-20,38.7167,39.3578,38.6418,39.0536,394673.0
2023-04-21,39.2969,40.1392,38.698,40.0363,556786.0
2023-04-22,39.2969,40.1392,38.698,40.0363,556786.0
2023-04-23,39.2969,40.1392,38.698,40.0363,556786.0
2023-04-24,40.1205,40.2422,38.9039,39.8678,558056.0
2023-04-25,39.4935,39.4935,38.8852,39.2501,603923.0
2023-04-26,38.8571,39.428,37.7247,37.9961,1039657.0
2023-04-27,36.9666,36.9666,34.0046,34.9732,1720221.0
2023-04-28,35.0855,36.3022,34.7112,35.4505,811538.0
2023-04-29,35.0855,36.3022,34.7112,35.4505,811538.0
2023-04-30,35.0855,36.3022,34.7112,35.4505,811538.0
2023-05-01,35.4505,36.1244,34.8703,35.1511,576891.0
2023-05-02,34.7861,34.8282,33.532,34.3462,715618.0
2023-05-03,34.3462,34.7252,33.7098,33.7379,818711.0
2023-05-04,33.1857,33.4571,32.3622,33.3074,804198.0
2023-05-05,33.9738,34.7734,33.2122,33.2979,611100.0
2023-05-06,33.9738,34.7734,33.2122,33.2979,611100.0
2023-05-07,33.9738,34.7734,33.2122,33.2979,611100.0
2023-05-08,33.5454,33.7625,32.7315,33.0123,418367.0
2023-05-09,32.7839,33.3455,32.5649,33.2408,342736.0
2023-05-10,33.7643,33.9547,32.9267,33.3741,442115.0
2023-05-11,33.0028,33.2027,32.2413,32.5744,397414.0
2023-05-12,32.8219,32.9742,32.3507,32.7743,377248.0
2023-05-13,32.8219,32.9742,32.3507,32.7743,377248.0
2023-05-14,32.8219,32.9742,32.3507,32.7743,377248.0
2023-05-15,32.9838,33.5835,32.6411,33.4026,355805.0
2023-05-16,33.2789,33.2789,32.3936,32.9552,542328.0
2023-05-17,33.2598,34.4307,33.1742,34.364,600334.0
2023-05-18,34.2784,34.9162,33.7072,34.8305,467951.0
2023-05-19,35.097,35.097,34.3926,34.7162,453664.0
2023-05-20,35.097,35.097,34.3926,34.7162,453664.0
2023-05-21,35.097,35.097,34.3926,34.7162,453664.0
2023-05-22,34.8971,36.0013,34.5782,35.8205,528527.0
2023-05-23,35.8014,36.6201,35.6967,36.0775,526932.0
2023-05-24,35.8966,36.482,34.6782,36.0584,681742.0
2023-05-25,35.9061,36.6772,35.6967,36.2679,461211.0
2023-05-26,36.2583,36.7914,36.1441,36.6106,386600.0
2023-05-27,36.2583,36.7914,36.1441,36.6106,386600.0
2023-05-28,36.2583,36.7914,36.1441,36.6106,386600.0
2023-05-29,36.2583,36.7914,36.1441,36.6106,386600.0
2023-05-30,36.6391,37.1436,36.4107,36.8485,369232.0
2023-05-31,36.6296,36.6296,35.6967,36.0489,515505.0
2023-06-01,36.2012,36.4582,35.5444,36.2869,443262.0
2023-06-02,36.8866,38.0765,36.8581,37.8671,579515.0
2023-06-03,36.8866,38.0765,36.8581,37.8671,579515.0
2023-06-04,36.8866,38.0765,36.8581,37.8671,579515.0
2023-06-05,40.5515,40.6943,37.7624,37.9147,1287100.0
2023-06-06,37.5054,39.4044,37.4482,38.6952,750581.0
2023-06-07,39.0094,40.2373,38.9142,39.8185,957453.0
2023-06-08,39.6852,40.561,39.2854,40.5134,659541.0
2023-06-09,40.5229,41.5605,40.5229,41.056,950453.0
2023-06-10,40.5229,41.5605,40.5229,41.056,950453.0
2023-06-11,40.5229,41.5605,40.5229,41.056,950453.0
2023-06-12,40.9037,41.827,40.7038,41.5415,925918.0
2023-06-13,41.8841,43.5214,41.8175,43.3596,1251630.0
2023-06-14,43.2549,45.1064,43.1788,44.064,1404135.0
2023-06-15,43.9117,44.5685,43.4262,44.2925,1576200.0
2023-06-16,44.3306,44.7208,41.9032,43.1978,15139886.0
2023-06-17,44.3306,44.7208,41.9032,43.1978,15139886.0
2023-06-18,44.3306,44.7208,41.9032,43.1978,15139886.0
2023-06-19,44.3306,44.7208,41.9032,43.1978,15139886.0
2023-06-20,42.7504,43.293,41.8461,41.8746,1771296.0
2023-06-21,41.6176,41.9603,40.7419,41.2464,1642788.0
2023-06-22,41.2368,41.4558,40.3516,41.2749,802943.0
2023-06-23,40.799,41.2178,40.0374,40.2469,1680508.0
2023-06-24,40.799,41.2178,40.0374,40.2469,1680508.0
2023-06-25,40.799,41.2178,40.0374,40.2469,1680508.0
2023-06-26,40.2469,41.5034,40.1612,40.9322,781059.0
2023-06-27,41.0845,42.5886,40.7704,42.4743,1053970.0
2023-06-28,42.3887,43.5786,41.9317,43.3501,762145.0
2023-06-29,43.5786,44.5495,43.4929,44.0735,894231.0
2023-06-30,44.3972,44.3972,43.0264,43.1597,793636.0
2023-07-01,44.3972,44.3972,43.0264,43.1597,793636.0
2023-07-02,44.3972,44.3972,43.0264,43.1597,793636.0
2023-07-03,43.2263,43.55,43.0836,43.2739,367595.0
2023-07-04,43.2263,43.55,43.0836,43.2739,367595.0
2023-07-05,43.0836,43.1074,42.284,42.6171,922391.0
2023-07-06,42.284,42.3315,41.3082,42.1507,746014.0
2023-07-07,42.2364,43.3787,42.1697,42.4743,969011.0
2023-07-08,42.2364,43.3787,42.1697,42.4743,969011.0
2023-07-09,42.2364,43.3787,42.1697,42.4743,969011.0
2023-07-10,42.1412,43.6737,42.1412,43.6642,630535.0
2023-07-11,44.1878,45.1778,44.0735,45.1207,1018169.0
2023-07-12,46.0916,46.7675,45.4729,45.5585,1400280.0
2023-07-13,45.7108,46.7294,45.7108,46.1582,1238304.0
2023-07-14,46.1963,46.3962,44.797,46.2058,961134.0
2023-07-15,46.1963,46.3962,44.797,46.2058,961134.0
2023-07-16,46.1963,46.3962,44.797,46.2058,961134.0
2023-07-17,45.9203,47.2434,45.9203,47.0435,909582.0
2023-07-18,46.9578,48.1001,46.9578,47.9764,935541.0
2023-07-19,47.9764,48.8046,47.529,48.7665,681975.0
2023-07-20,48.9473,48.9473,48.0811,48.3762,723468.0
2023-07-21,48.7189,48.9283,48.0049,48.0811,614327.0
2023-07-22,48.7189,48.9283,48.0049,48.0811,614327.0
2023-07-23,48.7189,48.9283,48.0049,48.0811,614327.0
2023-07-24,48.043,48.5951,47.805,48.3,797857.0
2023-07-25,48.519,49.9754,48.3619,49.29,862533.0
2023-07-26,48.9093,49.7184,48.5475,49.509,1117800.0
2023-07-27,43.7689,48.0525,43.074,45.5871,1962405.0
2023-07-28,46.1678,46.3343,44.9779,45.3206,967207.0
2023-07-29,46.1678,46.3343,44.9779,45.3206,967207.0
2023-07-30,46.1678,46.3343,44.9779,45.3206,967207.0
2023-07-31,45.3206,46.8722,45.1968,46.4819,805425.0
2023-08-01,45.4157,46.4724,45.273,46.4057,472233.0
2023-08-02,45.806,45.9869,45.1207,45.5966,506982.0
2023-08-03,45.1968,46.1202,44.9969,46.0821,540775.0
2023-08-04,46.3809,46.9158,46.0435,46.3809,345846.0
2023-08-05,46.3809,46.9158,46.0435,46.3809,345846.0
2023-08-06,46.3809,46.9158,46.0435,46.3809,345846.0
2023-08-07,46.805,46.964,46.2363,46.6989,454024.0
2023-08-08,46.3134,46.3423,45.3399,46.0724,674900.0
2023-08-09,46.352,46.352,45.4459,46.0146,429737.0
2023-08-10,46.2074,46.8773,46.0532,46.2845,367784.0
2023-08-11,46.352,46.6315,46.0339,46.2652,640302.0
2023-08-12,46.352,46.6315,46.0339,46.2652,640302.0
2023-08-13,46.352,46.6315,46.0339,46.2652,640302.0
2023-08-14,46.0821,46.2074,45.4652,45.8026,609789.0
2023-08-15,45.4845,45.5423,44.2989,44.3086,684854.0
2023-08-16,44.3182,44.7616,43.3254,43.3351,647132.0
2023-08-17,43.5568,43.6532,42.6748,42.805,441847.0
2023-08-18,42.3809,43.258,42.3809,42.9206,605803.0
2023-08-19,42.3809,43.258,42.3809,42.9206,605803.0
2023-08-20,42.3809,43.258,42.3809,42.9206,605803.0
2023-08-21,42.9881,43.2925,42.1881,42.5447,664587.0
2023-08-22,42.5062,42.7278,42.0628,42.2941,425441.0
2023-08-23,42.458,42.9881,42.217,42.7182,426659.0
2023-08-24,42.4869,43.3158,42.3423,43.1712,441796.0
2023-08-25,43.3929,43.87,42.4194,43.5086,474362.0
2023-08-26,43.3929,43.87,42.4194,43.5086,474362.0
2023-08-27,43.3929,43.87,42.4194,43.5086,474362.0
2023-08-28,43.6146,44.6267,43.6146,44.3857,353768.0
2023-08-29,44.2797,46.1977,44.2797,46.1785,442139.0
2023-08-30,46.2459,46.4146,45.5712,45.9279,649731.0
2023-08-31,45.7447,46.429,45.5616,45.6965,1062135.0
2023-09-01,45.7833,46.4917,45.6965,46.1688,477599.0
2023-09-02,45.7833,46.4917,45.6965,46.1688,477599.0
2023-09-03,45.7833,46.4917,45.6965,46.1688,477599.0
2023-09-04,45.7833,46.4917,45.6965,46.1688,477599.0
2023-09-05,45.7062,45.764,43.6821,43.711,728228.0
2023-09-06,43.3929,44.405,43.3254,43.9519,540940.0
2023-09-07,43.5375,44.3471,43.0556,44.2122,523440.0
2023-09-08,44.3568,45.4363,44.0387,45.205,414840.0
2023-09-09,44.3568,45.4363,44.0387,45.205,414840.0
2023-09-10,44.3568,45.4363,44.0387,45.205,414840.0
2023-09-11,45.523,45.6001,44.8483,44.9254,339333.0
2023-09-12,44.7905,45.7158,44.7375,45.7158,306112.0
2023-09-13,45.9471,46.1398,44.9785,45.2242,563637.0
2023-09-14,45.7833,46.352,45.5712,46.2748,477650.0
2023-09-15,46.217,46.8917,46.0724,46.67,1650882.0
2023-09-16,46.217,46.8917,46.0724,46.67,1650882.0
2023-09-17,46.217,46.8917,46.0724,46.67,1650882.0
2023-09-18,46.6218,47.2869,46.1881,46.2941,601854.0
2023-09-19,46.0146,46.4869,44.723,44.7616,757136.0
2023-09-20,45.205,45.523,43.9423,43.9809,652531.0
2023-09-21,43.4507,43.711,42.9399,43.2098,1107147.0
2023-09-22,43.4507,43.7977,42.7568,42.9977,476100.0
2023-09-23,43.4507,43.7977,42.7568,42.9977,476100.0
2023-09-24,43.4507,43.7977,42.7568,42.9977,476100.0
2023-09-25,42.5254,43.7592,42.458,43.711,502608.0
2023-09-26,43.6146,43.9038,42.5392,42.8242,538343.0
2023-09-27,43.0652,43.605,42.9544,43.2194,373587.0
2023-09-28,43.3062,44.5303,43.2175,44.2026,600744.0
2023-09-29,44.5592,44.6556,43.364,43.4989,549131.0
2023-09-30,44.5592,44.6556,43.364,43.4989,549131.0
2023-10-01,44.5592,44.6556,43.364,43.4989,549131.0
2023-10-02,43.1905,43.4604,42.0435,42.4676,562848.0
2023-10-03,42.0917,42.1785,41.3495,42.0724,648436.0
2023-10-04,42.1881,42.5158,41.2531,42.2459,485438.0
2023-10-05,42.3134,43.2676,42.1785,43.0074,591633.0
2023-10-06,42.7278,42.9736,41.4074,41.976,582662.0
2023-10-07,42.7278,42.9736,41.4074,41.976,582662.0
2023-10-08,42.7278,42.9736,41.4074,41.976,582662.0
2023-10-09,41.4941,42.6459,41.4941,42.4772,490196.0
2023-10-10,42.564,43.3785,42.564,42.8628,774776.0
2023-10-11,43.3062,43.7688,43.0363,43.711,466661.0
2023-10-12,43.9809,43.9809,42.1881,42.217,581917.0
2023-10-13,42.3327,42.564,41.5616,42.0339,669210.0
2023-10-14,42.3327,42.564,41.5616,42.0339,669210.0
2023-10-15,42.3327,42.564,41.5616,42.0339,669210.0
2023-10-16,42.5544,42.7568,41.8797,42.3519,597105.0
2023-10-17,42.111,42.9592,42.111,42.7182,800245.0
2023-10-18,42.0435,42.0435,40.7357,41.0122,563693.0
2023-10-19,40.9158,41.3495,39.8363,39.9327,607131.0
2023-10-20,39.9519,40.1399,39.3254,39.3736,726045.0
2023-10-21,39.9519,40.1399,39.3254,39.3736,726045.0
2023-10-22,39.9519,40.1399,39.3254,39.3736,726045.0
2023-10-23,39.2098,40.2025,38.9979,39.229,742858.0
2023-10-24,39.6146,39.8796,38.8531,38.9592,752345.0
2023-10-25,38.458,38.9399,37.1857,37.6676,833435.0
2023-10-26,37.6676,39.2869,37.6676,38.9688,1019700.0
