,NBHC US Equity,NBHC US Equity,NBHC US Equity,NBHC US Equity,NBHC US Equity
2023-08-13,33.4058,33.8644,33.3668,33.601,90953.0
2023-08-14,33.357,33.3863,32.7131,33.0839,126548.0
2023-08-15,32.5375,32.7522,32.0204,32.0302,157547.0
2023-08-16,31.9814,32.2643,31.6107,31.6692,95797.0
2023-08-17,31.9033,32.2107,31.7277,31.9326,230281.0
2023-08-18,31.5911,32.2009,31.5911,31.8838,264367.0
2023-08-19,31.5911,32.2009,31.5911,31.8838,264367.0
2023-08-20,31.5911,32.2009,31.5911,31.8838,264367.0
2023-08-21,32.0887,32.2741,31.318,31.4643,100715.0
2023-08-22,31.435,31.7082,30.5472,30.596,114935.0
2023-08-23,30.6643,31.0399,30.5667,30.9082,70751.0
2023-08-24,30.7803,31.4787,30.741,31.164,216036.0
2023-08-25,31.282,31.282,30.4754,30.859,79257.0
2023-08-26,31.282,31.282,30.4754,30.859,79257.0
2023-08-27,31.282,31.282,30.4754,30.859,79257.0
2023-08-28,31.0066,31.4689,31.0066,31.2033,90908.0
2023-08-29,31.2328,31.2722,30.8738,30.9967,246342.0
2023-08-30,30.8885,31.1148,30.6918,30.8197,198982.0
2023-08-31,30.7803,31.164,30.7115,31.0262,188758.0
2023-09-01,31.3312,32.1182,31.3312,32.0296,131344.0
2023-09-02,31.3312,32.1182,31.3312,32.0296,131344.0
2023-09-03,31.3312,32.1182,31.3312,32.0296,131344.0
2023-09-04,31.3312,32.1182,31.3312,32.0296,131344.0
2023-09-05,31.6952,31.6952,30.6426,30.7311,157185.0
2023-09-06,30.7016,30.9672,30.2639,30.3672,148265.0
2023-09-07,30.2786,30.5442,29.8753,29.9933,84822.0
2023-09-08,30.013,30.2098,29.5802,30.0622,60959.0
2023-09-09,30.013,30.2098,29.5802,30.0622,60959.0
2023-09-10,30.013,30.2098,29.5802,30.0622,60959.0
2023-09-11,30.2196,30.436,29.8556,29.9442,84456.0
2023-09-12,30.1409,30.3672,29.9146,30.1507,103696.0
2023-09-13,30.3081,30.3081,29.5999,29.7671,100862.0
2023-09-14,30.1016,30.6721,30.0622,30.6229,139279.0
2023-09-15,30.2983,30.6819,29.9933,30.1802,692945.0
2023-09-16,30.2983,30.6819,29.9933,30.1802,692945.0
2023-09-17,30.2983,30.6819,29.9933,30.1802,692945.0
2023-09-18,30.2688,30.2688,29.7277,29.8064,98939.0
2023-09-19,29.9245,30.072,29.5802,29.6097,107840.0
2023-09-20,29.8064,29.9933,29.2457,29.2752,79159.0
2023-09-21,29.0687,29.3441,28.8031,28.9211,106649.0
2023-09-22,28.9309,29.2359,28.6653,28.7735,89428.0
2023-09-23,28.9309,29.2359,28.6653,28.7735,89428.0
2023-09-24,28.9309,29.2359,28.6653,28.7735,89428.0
2023-09-25,28.5866,29.108,28.5129,29.0588,69613.0
2023-09-26,28.6752,29.2949,28.6752,28.7145,131697.0
2023-09-27,28.9604,29.1965,28.5375,28.6457,137480.0
2023-09-28,28.6948,29.2113,28.6457,28.8916,200364.0
2023-09-29,29.108,29.6687,29.0982,29.2752,192334.0
2023-09-30,29.108,29.6687,29.0982,29.2752,192334.0
2023-10-01,29.108,29.6687,29.0982,29.2752,192334.0
2023-10-02,29.2064,29.472,28.9604,29.226,207437.0
2023-10-03,29.0588,29.1867,28.5325,28.9408,153754.0
2023-10-04,28.8916,29.2015,28.6506,29.049,198427.0
2023-10-05,28.9408,30.0032,28.8621,29.9245,199660.0
2023-10-06,29.5507,30.6819,29.4326,30.2491,126659.0
2023-10-07,29.5507,30.6819,29.4326,30.2491,126659.0
2023-10-08,29.5507,30.6819,29.4326,30.2491,126659.0
2023-10-09,29.8655,30.5245,29.8212,30.2885,127717.0
2023-10-10,30.4262,30.8787,30.4262,30.495,185132.0
2023-10-11,30.495,31.0361,30.4754,30.5442,111674.0
2023-10-12,30.5049,30.5049,29.8704,30.0524,100407.0
2023-10-13,30.2786,30.4803,29.2752,29.3539,110795.0
2023-10-14,30.2786,30.4803,29.2752,29.3539,110795.0
2023-10-15,30.2786,30.4803,29.2752,29.3539,110795.0
2023-10-16,29.6589,30.1704,29.6392,30.1606,180853.0
2023-10-17,29.954,30.8197,29.954,30.3868,246440.0
2023-10-18,30.0524,30.1016,29.4523,29.6294,104068.0
2023-10-19,29.6982,29.9933,29.226,29.2654,128368.0
2023-10-20,29.3834,29.3834,28.6948,28.6948,160739.0
2023-10-21,29.3834,29.3834,28.6948,28.6948,160739.0
2023-10-22,29.3834,29.3834,28.6948,28.6948,160739.0
2023-10-23,28.4686,29.2359,28.4686,28.5473,132703.0
2023-10-24,28.7342,28.7342,27.9177,28.0554,182727.0
2023-10-25,29.3638,29.4228,28.1341,29.3834,221720.0
2023-10-26,29.5408,30.6032,29.3736,30.3081,184577.0
2023-10-27,30.1606,30.4261,29.6048,30.1704,240814.0
2023-10-28,30.1606,30.4261,29.6048,30.1704,240814.0
2023-10-29,30.1606,30.4261,29.6048,30.1704,240814.0
2023-10-30,30.5639,30.8197,30.1016,30.1409,110181.0
2023-10-31,30.072,30.6967,29.8458,30.6721,182999.0
2023-11-01,30.5049,30.7164,30.0229,30.1999,136571.0
2023-11-02,30.6229,31.4394,30.6229,31.2131,138361.0
2023-11-03,31.8722,32.3543,31.2722,31.7542,204014.0
2023-11-04,31.8722,32.3543,31.2722,31.7542,204014.0
2023-11-05,31.8722,32.3543,31.2722,31.7542,204014.0
2023-11-06,31.8329,31.8329,31.341,31.4492,114839.0
2023-11-07,31.282,31.9854,30.9869,31.7837,170066.0
2023-11-08,32.3051,32.3051,30.8885,31.3607,111155.0
2023-11-09,31.4886,31.8722,31.0435,31.3115,204693.0
2023-11-10,31.3607,31.4296,30.7311,31.2918,304908.0
2023-11-11,31.3607,31.4296,30.7311,31.2918,304908.0
2023-11-12,31.3607,31.4296,30.7311,31.2918,304908.0
2023-11-13,30.9672,31.6558,30.741,31.4394,118086.0
2023-11-14,32.7871,33.7806,32.4693,33.4757,254725.0
2023-11-15,33.3773,33.9675,33.0625,33.3675,221909.0
2023-11-16,33.5445,33.5445,32.7772,32.9248,301187.0
2023-11-17,33.2199,33.4068,32.8461,32.8461,149035.0
2023-11-18,33.2199,33.4068,32.8461,32.8461,149035.0
2023-11-19,33.2199,33.4068,32.8461,32.8461,149035.0
2023-11-20,32.8953,32.8953,32.2657,32.6494,158536.0
2023-11-21,32.5805,32.6002,32.0198,32.0493,91358.0
2023-11-22,32.3965,32.4857,32.1485,32.3072,71985.0
2023-11-23,32.3965,32.4857,32.1485,32.3072,71985.0
2023-11-24,32.4758,32.6345,32.1584,32.4262,37657.0
2023-11-25,32.4758,32.6345,32.1584,32.4262,37657.0
2023-11-26,32.4758,32.6345,32.1584,32.4262,37657.0
2023-11-27,32.1782,32.3865,31.8807,32.2774,98789.0
2023-11-28,32.3766,32.3766,31.8807,32.1386,249653.0
2023-11-29,32.4361,33.071,32.4361,32.5949,116576.0
2023-11-30,32.5552,32.9817,32.4064,32.7436,289774.0
2023-12-01,32.4957,34.3307,32.4957,34.2018,158873.0
2023-12-02,32.4957,34.3307,32.4957,34.2018,158873.0
2023-12-03,32.4957,34.3307,32.4957,34.2018,158873.0
2023-12-04,33.9935,35.0548,33.9935,34.8366,202616.0
2023-12-05,34.7573,34.8168,34.42,34.5093,99576.0
2023-12-06,34.7969,35.6698,34.4994,34.539,307993.0
2023-12-07,34.6878,35.7988,34.6878,35.65,120060.0
2023-12-08,35.5905,35.9773,35.5905,35.779,146575.0
2023-12-09,35.5905,35.9773,35.5905,35.779,146575.0
2023-12-10,35.5905,35.9773,35.5905,35.779,146575.0
2023-12-11,35.6599,35.9277,35.5954,35.8881,178183.0
2023-12-12,35.8186,36.1162,35.4219,35.4417,186827.0
2023-12-13,35.7492,37.2768,35.2532,37.1875,253682.0
2023-12-14,37.4652,38.3877,36.4435,37.6438,250426.0
2023-12-15,37.9513,37.9513,37.0288,37.128,926415.0
2023-12-16,37.9513,37.9513,37.0288,37.128,926415.0
2023-12-17,37.9513,37.9513,37.0288,37.128,926415.0
2023-12-18,37.5942,37.5942,36.7213,36.7808,166327.0
2023-12-19,36.8304,37.862,36.8304,37.4851,171154.0
2023-12-20,37.6041,38.3976,36.999,37.0486,232042.0
2023-12-21,37.3164,37.3958,36.8304,37.1974,135709.0
2023-12-22,37.5148,38.0009,37.5148,37.5942,117512.0
2023-12-23,37.5148,38.0009,37.5148,37.5942,117512.0
2023-12-24,37.5148,38.0009,37.5148,37.5942,117512.0
2023-12-25,37.5148,38.0009,37.5148,37.5942,117512.0
2023-12-26,37.862,38.11,37.6537,37.7628,121008.0
2023-12-27,38.0108,38.0108,37.4057,37.495,121683.0
2023-12-28,37.5148,37.614,37.2272,37.4156,83906.0
2023-12-29,37.4057,37.4057,36.8304,36.8899,109957.0
2023-12-30,37.4057,37.4057,36.8304,36.8899,109957.0
2023-12-31,37.4057,37.4057,36.8304,36.8899,109957.0
2024-01-01,37.4057,37.4057,36.8304,36.8899,109957.0
2024-01-02,36.4435,37.4256,36.4435,36.8106,116959.0
2024-01-03,36.6023,36.7114,35.6996,35.7294,131764.0
2024-01-04,35.9178,36.2154,35.4764,35.5607,213393.0
2024-01-05,35.3227,36.1063,35.3227,35.6996,163799.0
2024-01-06,35.3227,36.1063,35.3227,35.6996,163799.0
2024-01-07,35.3227,36.1063,35.3227,35.6996,163799.0
2024-01-08,35.7095,35.7988,35.2185,35.779,139573.0
2024-01-09,35.2334,35.4715,35.0152,35.3524,90300.0
2024-01-10,35.0846,35.5706,35.0052,35.5607,134681.0
2024-01-11,35.1739,35.2235,34.5589,35.0747,316050.0
2024-01-12,35.521,35.6202,34.5688,34.7969,89974.0
2024-01-13,35.521,35.6202,34.5688,34.7969,89974.0
2024-01-14,35.521,35.6202,34.5688,34.7969,89974.0
2024-01-15,35.521,35.6202,34.5688,34.7969,89974.0
2024-01-16,34.2712,34.4002,33.9141,34.0232,153579.0
2024-01-17,33.5173,34.2216,33.2991,33.6661,168525.0
2024-01-18,33.9141,34.2315,33.7257,34.0629,105647.0
2024-01-19,34.1919,34.6382,33.7058,34.5986,129172.0
2024-01-20,34.1919,34.6382,33.7058,34.5986,129172.0
2024-01-21,34.1919,34.6382,33.7058,34.5986,129172.0
2024-01-22,35.035,35.7889,34.9953,35.7889,244270.0
2024-01-23,36.0964,36.0964,35.1342,35.3028,143596.0
2024-01-24,35.898,37.1974,35.5905,36.5824,478415.0
2024-01-25,36.9098,36.9098,35.283,35.531,201783.0
2024-01-26,35.9377,36.2452,35.6649,35.6996,136872.0
2024-01-27,35.9377,36.2452,35.6649,35.6996,136872.0
2024-01-28,35.9377,36.2452,35.6649,35.6996,136872.0
2024-01-29,35.8087,36.3245,35.645,36.3146,157547.0
2024-01-30,36.0964,36.4931,35.9724,36.1162,103018.0
2024-01-31,35.4615,36.0071,34.549,34.7176,241432.0
2024-02-01,34.7573,35.3028,33.2495,34.2315,187873.0
2024-02-02,33.4975,34.4894,33.4033,34.2911,160721.0
2024-02-03,33.4975,34.4894,33.4033,34.2911,160721.0
2024-02-04,33.4975,34.4894,33.4033,34.2911,160721.0
2024-02-05,33.7852,33.9439,33.2694,33.4281,119897.0
2024-02-06,33.3686,33.9389,32.8726,33.1503,127724.0
2024-02-07,33.2297,33.3884,32.3766,33.1702,141305.0
2024-02-08,32.9718,33.5769,32.9718,33.5273,110252.0
2024-02-09,33.557,34.2811,33.1999,34.2811,133393.0
2024-02-10,33.557,34.2811,33.1999,34.2811,133393.0
2024-02-11,33.557,34.2811,33.1999,34.2811,133393.0
2024-02-12,34.2712,35.1044,34.2712,34.4498,236020.0
2024-02-13,33.19,33.5173,32.4163,33.19,257614.0
2024-02-14,33.5967,33.7852,33.0115,33.4777,354770.0
2024-02-15,33.6761,35.0251,33.6761,34.7771,180841.0
2024-02-16,34.4894,34.6234,34.0232,34.1224,113721.0
2024-02-17,34.4894,34.6234,34.0232,34.1224,113721.0
2024-02-18,34.4894,34.6234,34.0232,34.1224,113721.0
2024-02-19,34.4894,34.6234,34.0232,34.1224,113721.0
2024-02-20,33.686,34.2811,33.5372,33.6463,92308.0
2024-02-21,33.438,33.6265,33.1206,33.19,216044.0
2024-02-22,33.11,33.4,32.725,33.32,171254.0
2024-02-23,33.39,33.65,32.94,33.15,95226.0
2024-02-24,33.39,33.65,32.94,33.15,95226.0
2024-02-25,33.39,33.65,32.94,33.15,95226.0
2024-02-26,33.13,33.465,32.59,33.04,110820.0
2024-02-27,33.22,33.5,32.96,33.3,241981.0
2024-02-28,32.95,33.255,32.88,33.19,273686.0
2024-02-29,33.64,34.18,33.5,33.84,211010.0
2024-03-01,33.6,33.675,32.9437,33.63,124647.0
2024-03-02,33.6,33.675,32.9437,33.63,124647.0
2024-03-03,33.6,33.675,32.9437,33.63,124647.0
2024-03-04,33.87,34.24,33.331,33.39,98672.0
2024-03-05,33.33,34.4,33.33,34.38,141423.0
2024-03-06,34.38,35.45,34.035,34.76,181333.0
2024-03-07,35.18,35.34,34.4,34.62,147742.0
2024-03-08,35.18,35.3361,34.32,34.41,147676.0
2024-03-09,35.18,35.3361,34.32,34.41,147676.0
2024-03-10,35.18,35.3361,34.32,34.41,147676.0
2024-03-11,34.43,34.91,34.39,34.78,104432.0
2024-03-12,34.74,34.75,34.17,34.22,113732.0
2024-03-13,34.16,34.705,34.16,34.32,95694.0
2024-03-14,34.13,34.31,33.35,33.64,143906.0
2024-03-15,33.57,34.35,33.57,34.13,385346.0
2024-03-16,33.57,34.35,33.57,34.13,385346.0
2024-03-17,33.57,34.35,33.57,34.13,385346.0
2024-03-18,34.09,34.15,33.68,33.81,144682.0
2024-03-19,33.69,34.19,33.57,33.67,96540.0
2024-03-20,33.5,34.86,33.42,34.51,176072.0
2024-03-21,34.84,35.55,34.84,35.51,318842.0
2024-03-22,35.58,35.58,34.48,35.03,251192.0
2024-03-23,35.58,35.58,34.48,35.03,251192.0
2024-03-24,35.58,35.58,34.48,35.03,251192.0
2024-03-25,35.21,35.58,34.74,34.82,119730.0
2024-03-26,35.08,35.19,34.72,35.12,153054.0
2024-03-27,35.14,35.98,35.08,35.97,225786.0
2024-03-28,36.07,36.38,35.805,36.07,271902.0
2024-03-29,36.07,36.38,35.805,36.07,271902.0
2024-03-30,36.07,36.38,35.805,36.07,271902.0
2024-03-31,36.07,36.38,35.805,36.07,271902.0
2024-04-01,36.2,36.2,35.1,35.41,185928.0
2024-04-02,35.15,35.45,34.5,34.95,187253.0
2024-04-03,34.7,35.185,34.29,34.32,143975.0
2024-04-04,34.77,35.11,34.26,34.27,135129.0
2024-04-05,34.23,34.71,34.2,34.4,100922.0
2024-04-06,34.23,34.71,34.2,34.4,100922.0
2024-04-07,34.23,34.71,34.2,34.4,100922.0
2024-04-08,34.51,35.05,34.51,34.85,71338.0
