,SPR US Equity,SPR US Equity,SPR US Equity,SPR US Equity,SPR US Equity
2022-07-14,30.5096,31.9691,30.5096,31.8592,1676328.0
2022-07-15,32.419,32.6589,31.4893,32.1191,930144.0
2022-07-16,32.419,32.6589,31.4893,32.1191,930144.0
2022-07-17,32.419,32.6589,31.4893,32.1191,930144.0
2022-07-18,34.1984,34.5882,32.199,32.339,2153755.0
2022-07-19,32.8688,35.0581,32.8688,34.8282,2890454.0
2022-07-20,34.6982,35.4329,34.4033,35.408,2336362.0
2022-07-21,35.5879,35.5879,34.4483,35.198,1760086.0
2022-07-22,35.4579,35.5779,33.5986,33.8485,2189659.0
2022-07-23,35.4579,35.5779,33.5986,33.8485,2189659.0
2022-07-24,35.4579,35.5779,33.5986,33.8485,2189659.0
2022-07-25,33.6586,34.0883,32.9888,33.5986,1660648.0
2022-07-26,33.2087,33.9085,32.9888,33.5686,2260971.0
2022-07-27,34.6382,34.8781,32.239,32.5289,3606239.0
2022-07-28,32.249,33.3087,31.4593,33.0987,2085172.0
2022-07-29,33.0887,33.3786,31.9691,32.8088,1576859.0
2022-07-30,33.0887,33.3786,31.9691,32.8088,1576859.0
2022-07-31,33.0887,33.3786,31.9691,32.8088,1576859.0
2022-08-01,33.3287,35.358,32.8288,35.0081,4362528.0
2022-08-02,34.9881,35.1331,33.8885,34.0184,2384597.0
2022-08-03,32.7389,33.1187,30.7564,31.4893,5325685.0
2022-08-04,31.3793,31.3793,30.3347,30.4097,3155250.0
2022-08-05,29.9898,31.0733,29.9098,30.3897,2171118.0
2022-08-06,29.9898,31.0733,29.9098,30.3897,2171118.0
2022-08-07,29.9898,31.0733,29.9098,30.3897,2171118.0
2022-08-08,30.7096,31.5393,30.1397,30.5996,2454871.0
2022-08-09,30.5796,30.5796,29.9148,30.2697,1630737.0
2022-08-10,31.2194,32.9688,31.1656,32.6589,2591599.0
2022-08-11,34.0184,34.3183,33.0088,33.4586,2034331.0
2022-08-12,33.7585,34.3783,33.6985,34.2883,1275296.0
2022-08-13,33.7585,34.3783,33.6985,34.2883,1275296.0
2022-08-14,33.7585,34.3783,33.6985,34.2883,1275296.0
2022-08-15,34.1684,34.9781,33.9085,34.9381,1206240.0
2022-08-16,34.8282,35.0781,33.9684,34.7582,2012149.0
2022-08-17,33.9185,34.1084,33.264,33.6586,1456165.0
2022-08-18,33.4886,33.8035,33.2687,33.6486,1582300.0
2022-08-19,33.2887,33.6486,32.0341,32.0491,1698594.0
2022-08-20,33.2887,33.6486,32.0341,32.0491,1698594.0
2022-08-21,33.2887,33.6486,32.0341,32.0491,1698594.0
2022-08-22,31.1894,31.6092,30.4297,30.7995,1511888.0
2022-08-23,30.9595,31.6492,30.8095,30.8495,1243247.0
2022-08-24,31.3493,32.214,31.2494,32.0491,1218972.0
2022-08-25,32.449,33.9085,32.449,33.8885,1421656.0
2022-08-26,34.2583,34.4883,32.279,32.489,1685344.0
2022-08-27,34.2583,34.4883,32.279,32.489,1685344.0
2022-08-28,34.2583,34.4883,32.279,32.489,1685344.0
2022-08-29,31.9291,32.7289,31.6492,32.1791,997196.0
2022-08-30,32.5989,32.8988,30.9045,31.3593,1227487.0
2022-08-31,31.6192,31.7692,30.0298,30.0898,1629008.0
2022-09-01,29.54,29.5999,28.1004,28.8802,2560125.0
2022-09-02,29.37,29.6599,28.7402,28.7902,1623768.0
2022-09-03,29.37,29.6599,28.7402,28.7902,1623768.0
2022-09-04,29.37,29.6599,28.7402,28.7902,1623768.0
2022-09-05,29.37,29.6599,28.7402,28.7902,1623768.0
2022-09-06,28.7802,29.45,28.4053,28.5403,1407704.0
2022-09-07,28.3604,29.7549,28.2504,29.6299,1674094.0
2022-09-08,28.5103,29.7199,28.5103,29.4,3044358.0
2022-09-09,29.58,30.205,29.41,29.78,1717415.0
2022-09-10,29.58,30.205,29.41,29.78,1717415.0
2022-09-11,29.58,30.205,29.41,29.78,1717415.0
2022-09-12,30.15,31.367,30.08,30.98,2061837.0
2022-09-13,29.56,29.93,28.0,28.0,2391918.0
2022-09-14,28.37,28.42,26.49,27.43,3138709.0
2022-09-15,26.67,27.5811,26.33,26.53,3390924.0
2022-09-16,25.75,26.13,24.9005,25.8,3862488.0
2022-09-17,25.75,26.13,24.9005,25.8,3862488.0
2022-09-18,25.75,26.13,24.9005,25.8,3862488.0
2022-09-19,25.37,26.65,25.09,25.14,2321423.0
2022-09-20,25.04,25.96,25.04,25.51,1853315.0
2022-09-21,25.91,26.54,25.1,25.12,1969565.0
2022-09-22,25.14,25.27,24.04,24.83,1810573.0
2022-09-23,24.24,24.335,23.045,24.0,2874177.0
2022-09-24,24.24,24.335,23.045,24.0,2874177.0
2022-09-25,24.24,24.335,23.045,24.0,2874177.0
2022-09-26,23.86,24.29,22.88,22.91,2017124.0
2022-09-27,23.49,24.06,22.63,23.1,1850229.0
2022-09-28,23.32,24.2,23.21,23.83,2336147.0
2022-09-29,23.37,23.37,21.77,22.12,2364927.0
2022-09-30,21.82,22.52,21.61,21.92,2182090.0
2022-10-01,21.82,22.52,21.61,21.92,2182090.0
2022-10-02,21.82,22.52,21.61,21.92,2182090.0
2022-10-03,22.3,23.09,21.51,22.89,2211714.0
2022-10-04,23.66,25.305,23.66,25.27,3169626.0
2022-10-05,24.55,25.67,24.23,25.36,2287899.0
2022-10-06,25.0,25.43,24.4,24.74,1660705.0
2022-10-07,24.26,24.7,23.56,24.68,1823209.0
2022-10-08,24.26,24.7,23.56,24.68,1823209.0
2022-10-09,24.26,24.7,23.56,24.68,1823209.0
2022-10-10,25.01,25.54,24.3956,24.95,1375798.0
2022-10-11,24.87,25.2,23.51,23.84,2118461.0
2022-10-12,23.62,23.73,22.9,23.29,1634490.0
2022-10-13,22.58,24.42,22.3,23.71,1818123.0
2022-10-14,24.13,24.37,23.03,23.58,1297915.0
2022-10-15,24.13,24.37,23.03,23.58,1297915.0
2022-10-16,24.13,24.37,23.03,23.58,1297915.0
2022-10-17,24.51,24.74,23.92,24.68,1228381.0
2022-10-18,25.43,25.7,24.39,24.68,1437959.0
2022-10-19,24.47,25.14,24.16,24.25,1190566.0
2022-10-20,24.26,24.8,23.97,24.22,1399354.0
2022-10-21,24.03,25.13,23.64,25.1,1423591.0
2022-10-22,24.03,25.13,23.64,25.1,1423591.0
2022-10-23,24.03,25.13,23.64,25.1,1423591.0
2022-10-24,25.35,25.66,24.16,24.68,1853809.0
2022-10-25,24.54,25.05,24.39,24.7,2519101.0
2022-10-26,24.7,25.6338,22.59,23.03,5402205.0
2022-10-27,23.39,24.0,22.7,22.74,3443476.0
2022-10-28,22.74,23.52,22.56,23.17,2504072.0
2022-10-29,22.74,23.52,22.56,23.17,2504072.0
2022-10-30,22.74,23.52,22.56,23.17,2504072.0
2022-10-31,22.9,23.62,22.2219,23.16,4406109.0
2022-11-01,23.7,24.0,23.405,23.75,1797174.0
2022-11-02,23.46,24.88,23.46,23.62,4177927.0
2022-11-03,23.0,23.47,21.14,22.25,12006885.0
2022-11-04,22.51,23.55,22.39,23.43,2451599.0
2022-11-05,22.51,23.55,22.39,23.43,2451599.0
2022-11-06,22.51,23.55,22.39,23.43,2451599.0
2022-11-07,24.18,27.26,24.05,27.22,4533726.0
2022-11-08,27.16,27.72,26.32,27.39,3984548.0
2022-11-09,26.95,27.35,26.5,26.69,1835256.0
2022-11-10,28.28,29.36,27.8,29.36,3158620.0
2022-11-11,27.79,29.26,27.7775,28.24,3655771.0
2022-11-12,27.79,29.26,27.7775,28.24,3655771.0
2022-11-13,27.79,29.26,27.7775,28.24,3655771.0
2022-11-14,27.93,27.9891,26.46,26.46,2117357.0
2022-11-15,27.16,27.42,26.38,26.69,2112184.0
2022-11-16,26.19,26.2999,25.49,25.54,1711272.0
2022-11-17,24.82,25.285,24.59,25.24,2189744.0
2022-11-18,25.71,25.9,24.65,25.24,2026381.0
2022-11-19,25.71,25.9,24.65,25.24,2026381.0
2022-11-20,25.71,25.9,24.65,25.24,2026381.0
2022-11-21,24.98,25.4209,24.43,25.0,1096373.0
2022-11-22,25.26,25.49,24.91,25.42,1175049.0
2022-11-23,25.29,25.87,25.105,25.79,801758.0
2022-11-24,25.29,25.87,25.105,25.79,801758.0
2022-11-25,25.66,26.16,25.59,26.0,518127.0
2022-11-26,25.66,26.16,25.59,26.0,518127.0
2022-11-27,25.66,26.16,25.59,26.0,518127.0
2022-11-28,25.43,25.77,24.37,24.55,1986966.0
2022-11-29,24.64,25.55,24.64,25.46,1232858.0
2022-11-30,25.9,26.58,25.44,26.21,2079339.0
2022-12-01,26.29,27.18,26.25,26.74,2074845.0
2022-12-02,26.21,27.43,25.91,27.4,1981019.0
2022-12-03,26.21,27.43,25.91,27.4,1981019.0
2022-12-04,26.21,27.43,25.91,27.4,1981019.0
2022-12-05,26.98,27.69,26.96,27.24,2034568.0
2022-12-06,27.69,27.91,26.02,26.68,2343507.0
2022-12-07,26.45,26.75,26.23,26.33,1474534.0
2022-12-08,26.83,27.63,26.74,26.9,2041828.0
2022-12-09,26.48,28.37,26.241,27.72,2299540.0
2022-12-10,26.48,28.37,26.241,27.72,2299540.0
2022-12-11,26.48,28.37,26.241,27.72,2299540.0
2022-12-12,28.05,28.97,27.91,28.91,2204459.0
2022-12-13,30.0,30.49,28.3189,28.98,3289059.0
2022-12-14,29.01,29.33,28.57,29.06,2139504.0
2022-12-15,28.55,28.735,27.98,28.2,1491305.0
2022-12-16,27.9,28.4428,26.56,27.38,2375218.0
2022-12-17,27.9,28.4428,26.56,27.38,2375218.0
2022-12-18,27.9,28.4428,26.56,27.38,2375218.0
2022-12-19,27.33,28.24,27.12,27.46,2746230.0
2022-12-20,27.26,28.55,27.26,27.78,2020090.0
2022-12-21,28.3,29.545,28.3,29.3,1914329.0
2022-12-22,28.85,29.07,28.21,28.77,1837601.0
2022-12-23,28.72,29.12,28.11,28.83,756930.0
2022-12-24,28.72,29.12,28.11,28.83,756930.0
2022-12-25,28.72,29.12,28.11,28.83,756930.0
2022-12-26,28.72,29.12,28.11,28.83,756930.0
2022-12-27,28.83,29.23,28.4616,28.7,1488436.0
2022-12-28,28.69,28.96,28.25,28.41,1672680.0
2022-12-29,28.53,28.87,28.4,28.67,1305364.0
2022-12-30,28.37,29.62,28.3044,29.6,1493003.0
2022-12-31,28.37,29.62,28.3044,29.6,1493003.0
2023-01-01,28.37,29.62,28.3044,29.6,1493003.0
2023-01-02,28.37,29.62,28.3044,29.6,1493003.0
2023-01-03,29.96,30.979,29.94,30.62,3008226.0
2023-01-04,31.0,33.47,30.845,33.44,3346224.0
2023-01-05,33.2,33.3,32.08,32.65,4110083.0
2023-01-06,32.69,33.645,31.8,33.43,3677189.0
2023-01-07,32.69,33.645,31.8,33.43,3677189.0
2023-01-08,32.69,33.645,31.8,33.43,3677189.0
2023-01-09,33.93,34.28,32.49,32.8,2968764.0
2023-01-10,32.23,33.1,32.1,32.65,2079799.0
2023-01-11,32.77,33.76,32.75,33.32,1614864.0
2023-01-12,33.47,34.76,33.01,34.69,1830918.0
2023-01-13,33.96,35.55,33.85,34.39,1413301.0
2023-01-14,33.96,35.55,33.85,34.39,1413301.0
2023-01-15,33.96,35.55,33.85,34.39,1413301.0
2023-01-16,33.96,35.55,33.85,34.39,1413301.0
2023-01-17,34.01,34.27,33.3415,33.69,1497844.0
2023-01-18,33.89,33.92,32.76,33.05,1569816.0
2023-01-19,32.47,33.1354,32.085,32.57,1341622.0
2023-01-20,33.15,33.27,32.13,32.32,1667273.0
2023-01-21,33.15,33.27,32.13,32.32,1667273.0
2023-01-22,33.15,33.27,32.13,32.32,1667273.0
2023-01-23,32.51,32.92,32.3,32.82,1086807.0
2023-01-24,32.44,33.8,32.4,33.77,859053.0
2023-01-25,33.14,33.315,31.92,32.85,2138671.0
2023-01-26,33.11,33.46,32.39,33.43,1488907.0
2023-01-27,33.3,34.05,33.2721,33.87,1609760.0
2023-01-28,33.3,34.05,33.2721,33.87,1609760.0
2023-01-29,33.3,34.05,33.2721,33.87,1609760.0
2023-01-30,33.57,35.5399,33.13,34.77,2966648.0
2023-01-31,34.7,36.23,34.411,36.15,1790897.0
2023-02-01,35.98,37.04,35.24,36.14,1816644.0
2023-02-02,36.81,37.179,35.7,36.06,1382722.0
2023-02-03,35.18,35.93,34.1,34.43,2298037.0
2023-02-04,35.18,35.93,34.1,34.43,2298037.0
2023-02-05,35.18,35.93,34.1,34.43,2298037.0
2023-02-06,33.67,34.44,33.67,34.31,3094609.0
2023-02-07,33.45,38.55,33.4,38.28,9446945.0
2023-02-08,38.11,38.34,36.6,36.66,3633386.0
2023-02-09,37.34,37.65,34.575,34.76,2494617.0
2023-02-10,34.67,35.0,33.71,34.58,2719029.0
2023-02-11,34.67,35.0,33.71,34.58,2719029.0
2023-02-12,34.67,35.0,33.71,34.58,2719029.0
2023-02-13,35.13,37.705,34.71,37.35,3112656.0
2023-02-14,36.8,37.98,36.26,37.04,2309188.0
2023-02-15,36.78,37.205,36.4414,37.02,1516344.0
2023-02-16,36.3,36.99,35.45,35.48,1473128.0
2023-02-17,35.31,36.18,34.36,35.62,2264175.0
2023-02-18,35.31,36.18,34.36,35.62,2264175.0
2023-02-19,35.31,36.18,34.36,35.62,2264175.0
2023-02-20,35.31,36.18,34.36,35.62,2264175.0
2023-02-21,35.47,35.49,34.22,34.51,1374675.0
2023-02-22,34.84,35.1,34.165,34.37,1168790.0
2023-02-23,34.8,35.37,34.31,35.1,1352805.0
2023-02-24,34.35,34.3563,33.63,33.95,2108152.0
2023-02-25,34.35,34.3563,33.63,33.95,2108152.0
2023-02-26,34.35,34.3563,33.63,33.95,2108152.0
2023-02-27,34.45,35.13,33.7425,33.9,1149347.0
2023-02-28,33.87,34.4,33.54,34.18,1434149.0
2023-03-01,33.75,34.06,33.095,33.58,2155228.0
2023-03-02,33.16,33.86,32.938,33.65,1051105.0
2023-03-03,33.94,34.8025,33.43,34.3,1407260.0
2023-03-04,33.94,34.8025,33.43,34.3,1407260.0
2023-03-05,33.94,34.8025,33.43,34.3,1407260.0
2023-03-06,34.34,34.7,33.38,33.83,1591830.0
2023-03-07,33.69,34.3,33.57,33.61,1071541.0
2023-03-08,33.75,34.095,33.165,33.69,1185383.0
2023-03-09,33.85,34.0779,31.99,32.0,1848290.0
2023-03-10,31.91,31.93,30.33,31.71,3652836.0
2023-03-11,31.91,31.93,30.33,31.71,3652836.0
2023-03-12,31.91,31.93,30.33,31.71,3652836.0
2023-03-13,31.03,31.53,29.9,30.76,1947464.0
2023-03-14,31.51,32.5,30.75,30.94,1600172.0
2023-03-15,30.03,30.35,29.08,30.14,1782535.0
2023-03-16,29.73,30.6839,29.21,30.2,1265480.0
2023-03-17,29.81,30.06,29.2,29.71,1910462.0
2023-03-18,29.81,30.06,29.2,29.71,1910462.0
2023-03-19,29.81,30.06,29.2,29.71,1910462.0
2023-03-20,29.96,31.06,29.71,30.77,1552511.0
2023-03-21,31.39,31.8,31.25,31.76,1529996.0
2023-03-22,31.7,32.13,30.9,31.0,1694532.0
2023-03-23,31.37,31.95,30.09,30.42,1321045.0
2023-03-24,29.99,30.71,29.65,30.67,622247.0
2023-03-25,29.99,30.71,29.65,30.67,622247.0
2023-03-26,29.99,30.71,29.65,30.67,622247.0
2023-03-27,31.06,31.195,30.34,30.86,1082574.0
2023-03-28,30.92,32.8863,30.68,32.84,1454983.0
2023-03-29,33.29,34.0,33.215,33.94,1274726.0
2023-03-30,34.19,34.61,33.27,34.33,2185511.0
2023-03-31,34.66,35.11,34.16,34.53,1266498.0
2023-04-01,34.66,35.11,34.16,34.53,1266498.0
2023-04-02,34.66,35.11,34.16,34.53,1266498.0
2023-04-03,34.57,35.965,34.47,35.46,1766295.0
2023-04-04,35.33,35.52,34.525,35.28,1346762.0
2023-04-05,34.89,35.37,34.2418,34.62,1577221.0
2023-04-06,34.69,34.79,33.61,34.47,2341312.0
2023-04-07,34.69,34.79,33.61,34.47,2341312.0
2023-04-08,34.69,34.79,33.61,34.47,2341312.0
2023-04-09,34.69,34.79,33.61,34.47,2341312.0
2023-04-10,33.92,35.1,33.71,34.95,1522830.0
2023-04-11,35.35,35.95,35.215,35.3,1280077.0
2023-04-12,35.53,35.795,34.99,35.69,1170224.0
2023-04-13,36.0,36.0,35.195,35.6,1346327.0
2023-04-14,30.2,30.77,27.94,28.22,19654106.0
2023-04-15,30.2,30.77,27.94,28.22,19654106.0
2023-04-16,30.2,30.77,27.94,28.22,19654106.0
2023-04-17,28.01,29.4099,27.53,28.07,6495395.0
2023-04-18,28.28,30.57,27.62,30.26,10021367.0
2023-04-19,30.26,31.6699,30.08,30.87,4031969.0
2023-04-20,30.77,31.46,30.5,31.18,2251496.0
2023-04-21,31.35,31.54,30.155,30.6,1790385.0
2023-04-22,31.35,31.54,30.155,30.6,1790385.0
2023-04-23,31.35,31.54,30.155,30.6,1790385.0
2023-04-24,30.82,30.8857,30.14,30.68,856839.0
2023-04-25,30.2,30.45,29.45,29.5,2099299.0
2023-04-26,30.72,31.24,29.44,29.5,3027990.0
2023-04-27,29.75,29.89,28.59,28.81,2526682.0
2023-04-28,28.64,29.815,28.64,29.76,2209154.0
2023-04-29,28.64,29.815,28.64,29.76,2209154.0
2023-04-30,28.64,29.815,28.64,29.76,2209154.0
2023-05-01,29.66,30.35,29.25,29.45,1686245.0
2023-05-02,29.17,30.22,28.69,29.96,2997670.0
2023-05-03,30.8,32.09,26.04,26.28,9568946.0
2023-05-04,25.33,26.78,23.92,24.61,5373705.0
2023-05-05,25.05,25.543,24.47,24.54,2991921.0
2023-05-06,25.05,25.543,24.47,24.54,2991921.0
2023-05-07,25.05,25.543,24.47,24.54,2991921.0
2023-05-08,24.68,25.52,24.465,24.51,3355115.0
2023-05-09,24.82,24.92,24.15,24.26,3441534.0
2023-05-10,24.32,24.6699,23.395,23.96,3077847.0
2023-05-11,23.65,23.83,23.38,23.73,2895206.0
2023-05-12,23.7,24.09,23.21,23.61,1943992.0
2023-05-13,23.7,24.09,23.21,23.61,1943992.0
2023-05-14,23.7,24.09,23.21,23.61,1943992.0
2023-05-15,23.56,24.43,23.41,24.0,2344120.0
2023-05-16,23.84,24.18,23.455,23.6,1720010.0
2023-05-17,23.96,24.81,23.8,24.8,2414927.0
2023-05-18,24.72,25.23,24.46,25.19,1605590.0
2023-05-19,25.3,25.63,24.85,25.58,2510303.0
2023-05-20,25.3,25.63,24.85,25.58,2510303.0
2023-05-21,25.3,25.63,24.85,25.58,2510303.0
2023-05-22,25.58,26.71,25.51,26.58,2351143.0
2023-05-23,26.5,27.51,26.1,26.85,3615161.0
2023-05-24,26.51,26.62,25.43,26.02,2649703.0
2023-05-25,26.1,26.4399,25.43,25.54,2060725.0
2023-05-26,25.78,26.375,25.62,25.92,1423827.0
2023-05-27,25.78,26.375,25.62,25.92,1423827.0
2023-05-28,25.78,26.375,25.62,25.92,1423827.0
2023-05-29,25.78,26.375,25.62,25.92,1423827.0
2023-05-30,25.67,26.1993,25.47,25.71,1954417.0
2023-05-31,25.46,26.73,25.4,26.59,1726889.0
2023-06-01,26.92,28.03,26.71,27.71,2221334.0
2023-06-02,28.32,28.57,27.955,28.47,1520162.0
2023-06-03,28.32,28.57,27.955,28.47,1520162.0
2023-06-04,28.32,28.57,27.955,28.47,1520162.0
2023-06-05,28.37,28.55,27.66,27.82,1634001.0
2023-06-06,27.68,28.355,25.83,27.87,5315670.0
2023-06-07,28.12,30.25,27.82,29.94,6011732.0
2023-06-08,29.91,31.51,29.81,30.95,3156861.0
2023-06-09,30.92,31.42,30.73,31.11,2114227.0
2023-06-10,30.92,31.42,30.73,31.11,2114227.0
2023-06-11,30.92,31.42,30.73,31.11,2114227.0
2023-06-12,31.15,31.8016,30.66,31.31,2183243.0
2023-06-13,31.66,32.045,31.09,31.18,1442380.0
2023-06-14,31.47,31.48,30.485,30.97,1279690.0
2023-06-15,30.65,31.02,30.06,30.24,2151528.0
2023-06-16,30.72,31.39,30.14,30.92,2076880.0
2023-06-17,30.72,31.39,30.14,30.92,2076880.0
2023-06-18,30.72,31.39,30.14,30.92,2076880.0
2023-06-19,30.72,31.39,30.14,30.92,2076880.0
2023-06-20,30.8,30.92,29.245,29.57,2755742.0
2023-06-21,29.58,29.895,28.81,29.68,1973092.0
2023-06-22,26.78,27.275,25.25,26.88,8621988.0
2023-06-23,26.65,28.45,26.54,28.1,5226132.0
2023-06-24,26.65,28.45,26.54,28.1,5226132.0
2023-06-25,26.65,28.45,26.54,28.1,5226132.0
2023-06-26,28.11,29.29,28.11,28.7,3220441.0
2023-06-27,28.96,29.49,28.62,29.26,2796688.0
2023-06-28,29.36,29.6,28.609,28.98,2536061.0
2023-06-29,28.8,29.92,28.5,29.41,1740684.0
2023-06-30,29.8,29.87,28.86,29.19,2038837.0
2023-07-01,29.8,29.87,28.86,29.19,2038837.0
2023-07-02,29.8,29.87,28.86,29.19,2038837.0
2023-07-03,29.27,30.07,29.1953,29.76,800501.0
2023-07-04,29.27,30.07,29.1953,29.76,800501.0
2023-07-05,29.53,30.01,29.045,29.76,1818876.0
2023-07-06,29.9,29.97,29.05,29.43,2862963.0
2023-07-07,29.39,29.89,29.005,29.06,1397870.0
2023-07-08,29.39,29.89,29.005,29.06,1397870.0
2023-07-09,29.39,29.89,29.005,29.06,1397870.0
2023-07-10,29.1,29.85,28.81,29.67,1489477.0
2023-07-11,29.67,29.97,29.34,29.72,1196176.0
2023-07-12,30.21,30.29,28.68,28.74,2058954.0
2023-07-13,28.75,29.21,28.43,29.13,2211648.0
2023-07-14,29.06,29.2175,27.9201,28.43,1821615.0
2023-07-15,29.06,29.2175,27.9201,28.43,1821615.0
2023-07-16,29.06,29.2175,27.9201,28.43,1821615.0
2023-07-17,28.38,28.59,27.96,28.31,1325987.0
2023-07-18,28.19,28.72,27.89,28.56,1677886.0
2023-07-19,28.7,29.3,28.25,28.39,1654009.0
2023-07-20,28.48,29.62,28.36,29.06,1770551.0
2023-07-21,29.24,29.53,28.802,28.82,1097615.0
2023-07-22,29.24,29.53,28.802,28.82,1097615.0
2023-07-23,29.24,29.53,28.802,28.82,1097615.0
2023-07-24,28.94,29.27,28.5657,29.16,1328683.0
2023-07-25,28.6,29.65,28.32,29.52,1751486.0
2023-07-26,30.0,30.87,29.95,30.81,2244703.0
2023-07-27,30.99,31.37,30.5,30.54,1700493.0
2023-07-28,30.79,31.35,30.79,31.31,1241437.0
2023-07-29,30.79,31.35,30.79,31.31,1241437.0
2023-07-30,30.79,31.35,30.79,31.31,1241437.0
2023-07-31,31.5,31.89,31.26,31.82,1357811.0
2023-08-01,31.41,31.99,31.17,31.44,2529253.0
2023-08-02,30.19,30.34,21.8,22.86,21686588.0
2023-08-03,22.52,22.78,20.6,22.35,12414202.0
2023-08-04,22.42,23.33,21.84,22.35,5378409.0
2023-08-05,22.42,23.33,21.84,22.35,5378409.0
2023-08-06,22.42,23.33,21.84,22.35,5378409.0
2023-08-07,22.3,23.48,22.3,23.19,3789494.0
2023-08-08,22.75,22.92,22.253,22.55,2453640.0
2023-08-09,22.9,23.1,22.16,22.72,2325945.0
2023-08-10,22.64,23.74,22.55,23.32,2979595.0
2023-08-11,23.14,23.65,22.89,23.13,1518031.0
2023-08-12,23.14,23.65,22.89,23.13,1518031.0
2023-08-13,23.14,23.65,22.89,23.13,1518031.0
2023-08-14,22.99,23.655,22.97,23.54,1919374.0
2023-08-15,23.33,23.37,21.66,21.79,4474769.0
2023-08-16,21.6,21.95,21.3,21.59,2662435.0
2023-08-17,21.73,21.9894,21.18,21.19,2385460.0
2023-08-18,20.89,21.525,20.75,21.47,2093155.0
2023-08-19,20.89,21.525,20.75,21.47,2093155.0
2023-08-20,20.89,21.525,20.75,21.47,2093155.0
2023-08-21,21.42,21.715,21.21,21.62,1170813.0
2023-08-22,21.75,23.19,21.31,22.99,7471788.0
2023-08-23,22.99,23.375,22.62,22.97,2182694.0
2023-08-24,21.17,21.3,18.8,20.06,12287864.0
2023-08-25,20.02,20.865,19.04,20.65,7083588.0
2023-08-26,20.02,20.865,19.04,20.65,7083588.0
2023-08-27,20.02,20.865,19.04,20.65,7083588.0
2023-08-28,20.8,22.055,20.77,21.91,3189730.0
2023-08-29,21.88,22.49,21.72,22.0,2441885.0
2023-08-30,22.0,22.54,21.76,21.84,2377720.0
2023-08-31,22.18,22.18,21.18,21.32,2777423.0
2023-09-01,21.57,21.7,21.12,21.37,1609719.0
2023-09-02,21.57,21.7,21.12,21.37,1609719.0
2023-09-03,21.57,21.7,21.12,21.37,1609719.0
2023-09-04,21.57,21.7,21.12,21.37,1609719.0
2023-09-05,20.99,21.1699,20.37,21.0,2815318.0
2023-09-06,20.88,21.1911,20.45,20.71,2101031.0
2023-09-07,20.56,20.6,19.19,19.19,5127127.0
2023-09-08,19.19,19.21,18.29,18.93,4647276.0
2023-09-09,19.19,19.21,18.29,18.93,4647276.0
2023-09-10,19.19,19.21,18.29,18.93,4647276.0
2023-09-11,19.18,19.25,17.62,17.84,6522932.0
2023-09-12,17.39,18.18,17.1,17.53,3125171.0
2023-09-13,17.5,17.5,16.635,16.69,4824702.0
2023-09-14,16.81,17.31,16.3,16.38,5201328.0
2023-09-15,16.33,16.935,16.27,16.83,6413686.0
2023-09-16,16.33,16.935,16.27,16.83,6413686.0
2023-09-17,16.33,16.935,16.27,16.83,6413686.0
2023-09-18,16.59,16.675,15.85,15.86,3532843.0
2023-09-19,15.82,16.0591,15.36,15.48,3676561.0
2023-09-20,15.58,15.71,14.92,14.94,2995830.0
2023-09-21,14.74,15.36,14.65,14.84,3369562.0
2023-09-22,14.92,15.42,14.89,15.16,6114126.0
2023-09-23,14.92,15.42,14.89,15.16,6114126.0
2023-09-24,14.92,15.42,14.89,15.16,6114126.0
2023-09-25,15.1,15.42,14.89,15.05,6281497.0
2023-09-26,14.96,15.52,14.96,15.16,2622773.0
2023-09-27,15.38,16.04,15.38,15.81,5462543.0
2023-09-28,15.86,16.67,15.7275,16.29,4115725.0
2023-09-29,16.56,16.75,15.9,16.14,3686269.0
2023-09-30,16.56,16.75,15.9,16.14,3686269.0
2023-10-01,16.56,16.75,15.9,16.14,3686269.0
2023-10-02,16.07,16.945,15.5201,16.84,5597618.0
2023-10-03,16.73,17.56,16.68,16.74,4803280.0
2023-10-04,16.68,17.045,16.085,16.21,5377658.0
2023-10-05,16.12,16.39,15.81,16.05,2651328.0
2023-10-06,15.99,16.86,15.45,16.7,3574242.0
2023-10-07,15.99,16.86,15.45,16.7,3574242.0
2023-10-08,15.99,16.86,15.45,16.7,3574242.0
2023-10-09,16.81,16.98,16.14,16.79,2371987.0
2023-10-10,17.0,17.94,16.96,17.61,3107509.0
2023-10-11,17.63,18.14,17.35,17.55,2866144.0
2023-10-12,17.67,17.67,16.925,17.15,2400223.0
2023-10-13,16.43,17.09,16.37,16.87,3049770.0
2023-10-14,16.43,17.09,16.37,16.87,3049770.0
2023-10-15,16.43,17.09,16.37,16.87,3049770.0
2023-10-16,16.86,17.08,16.36,17.04,2257160.0
2023-10-17,16.85,17.82,16.77,17.19,1884145.0
2023-10-18,20.83,22.09,19.82,21.16,31701943.0
2023-10-19,21.5,22.41,21.43,22.21,7908927.0
2023-10-20,22.1,22.48,21.38,21.43,4329153.0
2023-10-21,22.1,22.48,21.38,21.43,4329153.0
2023-10-22,22.1,22.48,21.38,21.43,4329153.0
2023-10-23,21.96,22.915,21.75,21.93,4398058.0
2023-10-24,22.09,22.775,21.65,22.15,3016661.0
2023-10-25,22.23,22.3799,21.08,21.14,2635392.0
2023-10-26,21.35,22.38,21.2,21.82,2201763.0
2023-10-27,21.76,21.98,21.145,21.27,3251180.0
2023-10-28,21.76,21.98,21.145,21.27,3251180.0
