,PCAR US Equity,PCAR US Equity,PCAR US Equity,PCAR US Equity,PCAR US Equity
2021-05-03,53.5353,53.7416,53.3171,53.5294,2006462.0
2021-05-04,53.4055,53.606,52.5094,53.099,3627078.0
2021-05-05,53.1225,54.001,52.5565,53.7888,4849416.0
2021-05-06,54.1072,55.3099,53.9834,55.2628,2924978.0
2021-05-07,55.0977,55.8111,54.6024,55.7168,2977595.0
2021-05-08,55.0977,55.8111,54.6024,55.7168,2977595.0
2021-05-09,55.0977,55.8111,54.6024,55.7168,2977595.0
2021-05-10,56.0057,57.0198,55.758,56.442,3533946.0
2021-05-11,56.2526,56.6195,55.726,56.0692,3031125.0
2021-05-12,55.6964,56.1402,54.2468,54.3474,2185761.0
2021-05-13,54.1403,56.2645,53.9273,55.7556,3670425.0
2021-05-14,56.1166,56.1284,55.4243,56.01,1738577.0
2021-05-15,56.1166,56.1284,55.4243,56.01,1738577.0
2021-05-16,56.1166,56.1284,55.4243,56.01,1738577.0
2021-05-17,56.0041,56.2112,55.3,55.5012,1532178.0
2021-05-18,55.6136,55.6136,53.8148,53.8681,2367281.0
2021-05-19,53.2232,54.0279,52.4717,54.0042,2953440.0
2021-05-20,54.0042,54.0456,53.5545,53.732,1939994.0
2021-05-21,54.0515,54.6077,53.8799,54.4539,3646344.0
2021-05-22,54.0515,54.6077,53.8799,54.4539,3646344.0
2021-05-23,54.0515,54.6077,53.8799,54.4539,3646344.0
2021-05-24,54.8681,54.8681,54.3119,54.3415,1350825.0
2021-05-25,54.3474,54.7201,53.4776,53.5782,1220876.0
2021-05-26,53.5723,53.7853,53.3297,53.7202,1742723.0
2021-05-27,54.2645,54.4243,53.7143,54.0634,2629346.0
2021-05-28,54.2586,54.2766,53.732,54.1758,1759767.0
2021-05-29,54.2586,54.2766,53.732,54.1758,1759767.0
2021-05-30,54.2586,54.2766,53.732,54.1758,1759767.0
2021-05-31,54.2586,54.2766,53.732,54.1758,1759767.0
2021-06-01,54.6314,55.0692,54.4835,54.7083,1644432.0
2021-06-02,55.0574,55.0574,54.4006,54.6077,1924281.0
2021-06-03,54.1935,55.5012,54.1876,55.0397,2397936.0
2021-06-04,55.1698,56.4242,55.0574,56.1698,2592302.0
2021-06-05,55.1698,56.4242,55.0574,56.1698,2592302.0
2021-06-06,55.1698,56.4242,55.0574,56.1698,2592302.0
2021-06-07,56.3591,56.3828,54.9982,55.2468,1953699.0
2021-06-08,55.3592,55.4716,54.8562,55.3118,1768392.0
2021-06-09,55.5544,55.5544,54.7793,54.7852,1234599.0
2021-06-10,55.1817,55.2586,54.1935,54.2645,1984407.0
2021-06-11,54.5722,54.7527,54.1403,54.6551,1938435.0
2021-06-12,54.5722,54.7527,54.1403,54.6551,1938435.0
2021-06-13,54.5722,54.7527,54.1403,54.6551,1938435.0
2021-06-14,54.5308,54.6018,53.5723,53.8859,2405738.0
2021-06-15,54.4391,54.6491,53.8622,54.6314,1927317.0
2021-06-16,54.5308,54.5693,53.8208,54.0574,2057679.0
2021-06-17,53.9332,54.2409,52.4894,53.0042,2789595.0
2021-06-18,52.3534,52.593,51.454,51.5013,4738346.0
2021-06-19,52.3534,52.593,51.454,51.5013,4738346.0
2021-06-20,52.3534,52.593,51.454,51.5013,4738346.0
2021-06-21,51.8267,52.4125,51.6907,51.7143,2897699.0
2021-06-22,51.6788,51.9392,51.1995,51.6966,5001014.0
2021-06-23,52.4066,52.4066,51.3652,51.9155,3834012.0
2021-06-24,52.4303,52.7974,52.2291,52.3534,2585288.0
2021-06-25,52.5368,52.9983,52.306,52.6492,3782673.0
2021-06-26,52.5368,52.9983,52.306,52.6492,3782673.0
2021-06-27,52.5368,52.9983,52.306,52.6492,3782673.0
2021-06-28,52.809,52.88,52.2409,52.448,2190824.0
2021-06-29,52.6965,52.8681,51.8534,52.1699,1800410.0
2021-06-30,52.4421,52.9214,52.1522,52.809,2261270.0
2021-07-01,53.0161,53.306,52.4599,52.5368,1835759.0
2021-07-02,52.6788,52.6906,52.093,52.2469,2247374.0
2021-07-03,52.6788,52.6906,52.093,52.2469,2247374.0
2021-07-04,52.6788,52.6906,52.093,52.2469,2247374.0
2021-07-05,52.6788,52.6906,52.093,52.2469,2247374.0
2021-07-06,52.0693,52.1374,50.3002,51.3297,2911056.0
2021-07-07,51.3534,51.6019,50.8623,51.3948,2386757.0
2021-07-08,50.9392,51.3356,50.5309,50.6848,2321225.0
2021-07-09,50.8978,52.0043,50.8978,51.7735,1972658.0
2021-07-10,50.8978,52.0043,50.8978,51.7735,1972658.0
2021-07-11,50.8978,52.0043,50.8978,51.7735,1972658.0
2021-07-12,51.5723,52.4806,51.0694,52.2528,2176055.0
2021-07-13,53.093,53.093,51.6611,51.8327,1850456.0
2021-07-14,51.8338,52.0338,51.525,51.9214,1842770.0
2021-07-15,52.0753,52.7232,51.8563,52.2705,2752614.0
2021-07-16,52.1699,52.7143,51.7676,51.8386,2798798.0
2021-07-17,52.1699,52.7143,51.7676,51.8386,2798798.0
2021-07-18,52.1699,52.7143,51.7676,51.8386,2798798.0
2021-07-19,51.2853,51.7143,51.022,51.3061,3898563.0
2021-07-20,51.3948,52.5841,51.2055,52.1226,2599241.0
2021-07-21,52.1522,52.8563,52.0516,52.1581,1934190.0
2021-07-22,52.0753,52.0753,51.4007,51.5605,2228547.0
2021-07-23,51.7143,51.9924,51.5191,51.8208,1920882.0
2021-07-24,51.7143,51.9924,51.5191,51.8208,1920882.0
2021-07-25,51.7143,51.9924,51.5191,51.8208,1920882.0
2021-07-26,51.7557,52.1285,51.2528,51.4244,2029197.0
2021-07-27,50.8859,51.6552,49.5665,50.0635,5145662.0
2021-07-28,49.7736,49.815,48.9452,48.9629,3850334.0
2021-07-29,49.4304,49.8801,49.0517,49.2825,7510664.0
2021-07-30,49.0221,49.5783,48.9896,49.1049,5666201.0
2021-07-31,49.0221,49.5783,48.9896,49.1049,5666201.0
2021-08-01,49.0221,49.5783,48.9896,49.1049,5666201.0
2021-08-02,49.6671,49.9037,48.5073,48.5783,4045977.0
2021-08-03,48.6967,49.2529,47.9334,48.4304,4812723.0
2021-08-04,48.2825,48.631,47.892,47.9866,5411337.0
2021-08-05,48.247,48.3061,47.3358,47.389,4869458.0
2021-08-06,47.75,47.9215,47.318,47.3594,5815082.0
2021-08-07,47.75,47.9215,47.318,47.3594,5815082.0
2021-08-08,47.75,47.9215,47.318,47.3594,5815082.0
2021-08-09,47.2884,47.8713,47.0577,47.2766,5415357.0
2021-08-10,47.3121,47.7795,46.8831,47.1878,5142705.0
2021-08-11,47.5488,48.9925,47.3298,48.9807,3644523.0
2021-08-12,48.9866,49.2292,48.4127,48.531,3454512.0
2021-08-13,48.6268,48.7055,47.9275,48.0103,1637361.0
2021-08-14,48.6268,48.7055,47.9275,48.0103,1637361.0
2021-08-15,48.6268,48.7055,47.9275,48.0103,1637361.0
2021-08-16,47.8742,48.2588,47.4485,48.0221,1744089.0
2021-08-17,47.7547,47.832,46.9704,47.6181,2801283.0
2021-08-18,47.3745,47.6716,47.3091,47.4755,2968377.0
2021-08-19,47.2081,47.93,47.0893,47.7547,6726408.0
2021-08-20,47.7666,47.9389,47.3091,47.6953,2639226.0
2021-08-21,47.7666,47.9389,47.3091,47.6953,2639226.0
2021-08-22,47.7666,47.9389,47.3091,47.6953,2639226.0
2021-08-23,47.8142,48.0771,47.4636,47.7726,2231790.0
2021-08-24,47.9865,48.6282,47.9152,48.5747,2824370.0
2021-08-25,48.343,48.8718,48.2954,48.7054,2487845.0
2021-08-26,48.6044,48.6282,48.2509,48.4083,2770986.0
2021-08-27,48.4796,48.9728,48.3668,48.8718,2765283.0
2021-08-28,48.4796,48.9728,48.3668,48.8718,2765283.0
2021-08-29,48.4796,48.9728,48.3668,48.8718,2765283.0
2021-08-30,48.9847,49.0084,48.5569,48.753,1856367.0
2021-08-31,48.7233,48.8005,48.4143,48.646,2865933.0
2021-09-01,48.955,49.154,48.5688,49.1154,2430686.0
2021-09-02,49.1986,50.0305,49.1243,49.8582,3655602.0
2021-09-03,49.7393,50.6365,49.6176,50.1671,3080060.0
2021-09-04,49.7393,50.6365,49.6176,50.1671,3080060.0
2021-09-05,49.7393,50.6365,49.6176,50.1671,3080060.0
2021-09-06,49.7393,50.6365,49.6176,50.1671,3080060.0
2021-09-07,49.8047,50.2266,48.8124,49.0322,3771960.0
2021-09-08,48.8064,48.9728,48.2479,48.9015,3086936.0
2021-09-09,49.1867,49.5967,48.9134,49.4422,5366912.0
2021-09-10,49.4898,50.0008,49.3026,49.6799,3743279.0
2021-09-11,49.4898,50.0008,49.3026,49.6799,3743279.0
2021-09-12,49.4898,50.0008,49.3026,49.6799,3743279.0
2021-09-13,50.2979,50.5058,49.3947,50.1374,5179799.0
2021-09-14,50.3394,50.4167,49.567,49.87,4129178.0
2021-09-15,49.9711,50.7019,49.7869,50.2563,6230079.0
2021-09-16,50.3276,50.3692,48.9312,48.9847,5197502.0
2021-09-17,49.7204,49.7204,48.0994,48.4559,6923024.0
2021-09-18,49.7204,49.7204,48.0994,48.4559,6923024.0
2021-09-19,49.7204,49.7204,48.0994,48.4559,6923024.0
2021-09-20,47.826,47.8736,47.1903,47.4576,8808512.0
2021-09-21,47.4636,47.6597,46.7743,46.9229,4573620.0
2021-09-22,47.4814,47.9033,47.1308,47.1903,4730408.0
2021-09-23,47.3091,48.444,47.2378,48.034,3102866.0
2021-09-24,47.832,48.2004,47.6894,47.8498,1718877.0
2021-09-25,47.832,48.2004,47.6894,47.8498,1718877.0
2021-09-26,47.832,48.2004,47.6894,47.8498,1718877.0
2021-09-27,47.9686,48.8302,47.9449,48.4618,2349743.0
2021-09-28,48.5034,48.8005,47.9033,48.0221,2504808.0
2021-09-29,47.9686,48.5094,47.6418,48.1647,1766502.0
2021-09-30,48.3014,48.3905,46.8872,46.8932,2763528.0
2021-10-01,47.0417,47.6537,46.6317,47.2081,2375283.0
2021-10-02,47.0417,47.6537,46.6317,47.2081,2375283.0
2021-10-03,47.0417,47.6537,46.6317,47.2081,2375283.0
2021-10-04,47.2497,47.5765,46.6198,46.804,2421135.0
2021-10-05,46.8219,48.9075,46.3228,48.6104,5650194.0
2021-10-06,48.0697,48.6579,47.6775,48.6282,1904108.0
2021-10-07,49.1451,49.5848,49.0204,49.3234,3230018.0
2021-10-08,49.6056,50.6128,49.3769,50.3632,3235728.0
2021-10-09,49.6056,50.6128,49.3769,50.3632,3235728.0
2021-10-10,49.6056,50.6128,49.3769,50.3632,3235728.0
2021-10-11,50.381,50.4702,49.6977,49.7928,2332299.0
2021-10-12,49.7809,50.2444,49.5224,49.6621,2751422.0
2021-10-13,49.87,50.2028,49.1422,49.9948,2633813.0
2021-10-14,50.2622,51.5872,50.179,51.4149,2981904.0
2021-10-15,51.6853,51.9675,51.3496,51.6288,2619530.0
2021-10-16,51.6853,51.9675,51.3496,51.6288,2619530.0
2021-10-17,51.6853,51.9675,51.3496,51.6288,2619530.0
2021-10-18,51.0109,51.5754,50.7732,50.9693,2948522.0
2021-10-19,51.3674,51.4149,50.8326,51.3971,1871678.0
2021-10-20,51.1,51.718,50.9515,51.6526,2340560.0
2021-10-21,51.3793,51.5932,50.958,51.5397,2385908.0
2021-10-22,51.6942,52.119,51.5456,51.6942,1346655.0
2021-10-23,51.6942,52.119,51.5456,51.6942,1346655.0
2021-10-24,51.6942,52.119,51.5456,51.6942,1346655.0
2021-10-25,51.92,51.92,51.3793,51.8309,2941068.0
2021-10-26,50.3929,52.6448,50.2681,51.6229,5619716.0
2021-10-27,51.6051,51.6051,49.8106,50.9633,3584561.0
2021-10-28,52.4785,53.245,51.4446,53.1202,3138668.0
2021-10-29,52.9955,53.7085,52.9598,53.251,2564571.0
2021-10-30,52.9955,53.7085,52.9598,53.251,2564571.0
2021-10-31,52.9955,53.7085,52.9598,53.251,2564571.0
2021-11-01,53.3104,54.6414,53.2985,54.1244,2295192.0
2021-11-02,53.9878,54.5938,53.6134,54.4631,2703083.0
2021-11-03,54.1957,54.3027,53.5689,53.7798,1875770.0
2021-11-04,53.7263,54.0472,53.0014,53.2272,2460470.0
2021-11-05,53.655,54.0531,53.3549,53.4768,2360192.0
2021-11-06,53.655,54.0531,53.3549,53.4768,2360192.0
2021-11-07,53.655,54.0531,53.3549,53.4768,2360192.0
2021-11-08,54.2135,54.3977,52.2943,52.841,2705706.0
2021-11-09,52.7637,53.2034,52.2824,52.3003,2704956.0
2021-11-10,52.0982,53.2747,52.0032,53.1559,3557726.0
2021-11-11,53.0727,53.7323,52.8885,53.4411,1451370.0
2021-11-12,53.554,53.7025,53.0311,53.3817,1366746.0
2021-11-13,53.554,53.7025,53.0311,53.3817,1366746.0
2021-11-14,53.554,53.7025,53.0311,53.3817,1366746.0
2021-11-15,53.4711,53.6739,53.0715,53.2325,1612533.0
2021-11-16,53.3399,53.8976,53.2445,53.3459,2422335.0
2021-11-17,53.1252,53.2803,52.5943,53.0775,1567775.0
2021-11-18,52.9761,52.982,51.7713,51.8786,2138865.0
2021-11-19,51.807,51.8548,50.9601,51.5148,2367281.0
2021-11-20,51.807,51.8548,50.9601,51.5148,2367281.0
2021-11-21,51.807,51.8548,50.9601,51.5148,2367281.0
2021-11-22,51.485,53.7634,51.2345,52.9701,5142254.0
2021-11-23,52.7971,53.7604,52.7077,53.6441,2475261.0
2021-11-24,53.6083,53.7574,52.7017,52.9164,1690365.0
2021-11-25,53.6083,53.7574,52.7017,52.9164,1690365.0
2021-11-26,51.8428,52.0158,51.2404,51.6162,1530932.0
2021-11-27,51.8428,52.0158,51.2404,51.6162,1530932.0
2021-11-28,51.8428,52.0158,51.2404,51.6162,1530932.0
2021-11-29,51.8786,51.8995,50.9661,51.3657,2273481.0
2021-11-30,51.0555,51.2941,49.4093,49.7553,3786570.0
2021-12-01,50.6499,51.0138,49.1171,49.1767,3113957.0
2021-12-02,49.642,50.3338,49.4988,50.0774,2919000.0
2021-12-03,50.6798,51.5267,50.638,51.0973,3420834.0
2021-12-04,50.6798,51.5267,50.638,51.0973,3420834.0
2021-12-05,50.6798,51.5267,50.638,51.0973,3420834.0
2021-12-06,51.473,52.6779,51.3418,52.2544,2814090.0
2021-12-07,52.5228,52.9224,52.0874,52.2544,2776088.0
2021-12-08,52.2663,53.1789,52.2663,53.0298,2571042.0
2021-12-09,52.5347,53.2982,52.5347,52.8508,1860884.0
2021-12-10,53.3817,53.7574,52.991,53.1669,2339094.0
2021-12-11,53.3817,53.7574,52.991,53.1669,2339094.0
2021-12-12,53.3817,53.7574,52.991,53.1669,2339094.0
2021-12-13,53.1073,53.2445,52.2603,52.6957,2923827.0
2021-12-14,52.6659,53.7514,52.4572,52.5884,2223084.0
2021-12-15,52.6003,53.0178,51.7713,52.5407,3538328.0
2021-12-16,53.0868,53.2567,51.9642,52.1281,3936108.0
2021-12-17,51.7252,51.8429,50.0923,50.6657,7805532.0
2021-12-18,51.7252,51.8429,50.0923,50.6657,7805532.0
2021-12-19,51.7252,51.8429,50.0923,50.6657,7805532.0
2021-12-20,49.9133,50.6354,49.1791,49.8284,3932408.0
2021-12-21,50.3199,51.0237,50.0923,50.5929,3144441.0
2021-12-22,51.1147,51.5213,50.7811,51.1269,2084619.0
2021-12-23,51.23,52.0006,51.139,51.5456,1901232.0
2021-12-24,51.23,52.0006,51.139,51.5456,1901232.0
2021-12-25,51.23,52.0006,51.139,51.5456,1901232.0
2021-12-26,51.23,52.0006,51.139,51.5456,1901232.0
2021-12-27,51.7822,52.1159,51.3575,52.0613,1197104.0
2021-12-28,51.9824,52.7894,51.9036,52.7288,1204524.0
2021-12-29,52.747,53.287,52.5437,53.1717,1172855.0
2021-12-30,53.2627,53.3994,53.02,53.0443,957765.0
2021-12-31,52.929,53.7906,52.8926,53.554,1330995.0
2022-01-01,52.929,53.7906,52.8926,53.554,1330995.0
2022-01-02,52.929,53.7906,52.8926,53.554,1330995.0
2022-01-03,53.554,54.1608,53.3598,53.6875,2118197.0
2022-01-04,53.9666,56.4301,53.6571,56.2723,3665937.0
2022-01-05,56.4786,57.5102,56.3087,56.4786,3734298.0
2022-01-06,56.782,57.5223,56.1935,57.0429,2782496.0
2022-01-07,56.8548,57.2553,56.509,56.6849,2508014.0
2022-01-08,56.8548,57.2553,56.509,56.6849,2508014.0
2022-01-09,56.8548,57.2553,56.509,56.6849,2508014.0
2022-01-10,56.4422,57.0915,55.6959,56.0418,2790737.0
2022-01-11,56.0175,56.1753,55.0588,56.0539,2192777.0
2022-01-12,56.0782,56.2602,55.4168,56.151,1726761.0
2022-01-13,56.3634,58.1109,56.3451,57.8378,2903066.0
2022-01-14,57.5769,58.6084,57.1522,58.5538,3235475.0
2022-01-15,57.5769,58.6084,57.1522,58.5538,3235475.0
2022-01-16,57.5769,58.6084,57.1522,58.5538,3235475.0
2022-01-17,57.5769,58.6084,57.1522,58.5538,3235475.0
2022-01-18,58.1048,58.6327,57.4798,58.2322,2714274.0
2022-01-19,58.4264,58.4264,57.0187,57.134,2160573.0
2022-01-20,57.2068,57.3797,55.8961,56.0054,2072487.0
2022-01-21,56.1449,56.5697,55.4411,55.5563,2734088.0
2022-01-22,56.1449,56.5697,55.4411,55.5563,2734088.0
2022-01-23,56.1449,56.5697,55.4411,55.5563,2734088.0
2022-01-24,54.9374,55.6474,53.821,55.3076,5371091.0
2022-01-25,55.5442,58.2504,53.1747,57.0065,7207736.0
2022-01-26,57.7286,59.197,56.2723,56.9641,4149767.0
2022-01-27,57.1643,58.0593,56.0721,56.5636,2786142.0
2022-01-28,56.3394,56.8609,55.3986,56.8306,2776188.0
2022-01-29,56.3394,56.8609,55.3986,56.8306,2776188.0
2022-01-30,56.3394,56.8609,55.3986,56.8306,2776188.0
2022-01-31,56.4119,56.5484,55.5563,56.424,2896275.0
2022-02-01,56.3209,57.9228,55.9022,57.8439,2942960.0
2022-02-02,57.4313,58.4325,57.015,58.305,2978022.0
2022-02-03,58.2565,58.6054,57.3888,57.5466,3016154.0
2022-02-04,57.2614,57.8047,56.3209,57.3585,2024747.0
2022-02-05,57.2614,57.8047,56.3209,57.3585,2024747.0
2022-02-06,57.2614,57.8047,56.3209,57.3585,2024747.0
2022-02-07,57.5655,57.8152,56.9444,57.4255,1865022.0
2022-02-08,57.8517,57.9674,56.6308,57.0357,2681244.0
2022-02-09,57.596,57.8457,57.1332,57.6569,2071766.0
2022-02-10,57.1758,57.8517,56.3171,56.6277,2228742.0
2022-02-11,56.6825,57.663,56.2136,56.5181,1990166.0
2022-02-12,56.6825,57.663,56.2136,56.5181,1990166.0
2022-02-13,56.6825,57.663,56.2136,56.5181,1990166.0
2022-02-14,56.6338,56.987,56.0066,56.6216,1817003.0
2022-02-15,57.1088,58.0223,56.8652,57.4376,2460338.0
2022-02-16,57.3585,58.0649,56.7647,57.8396,2135082.0
2022-02-17,57.5533,58.0892,56.8896,57.0235,2417222.0
2022-02-18,56.8774,57.7543,56.7373,57.1271,2253044.0
2022-02-19,56.8774,57.7543,56.7373,57.1271,2253044.0
2022-02-20,56.8774,57.7543,56.7373,57.1271,2253044.0
2022-02-21,56.8774,57.7543,56.7373,57.1271,2253044.0
2022-02-22,57.2001,57.7452,56.6277,57.0053,2240633.0
2022-02-23,57.1575,57.255,55.5255,55.5864,2366021.0
2022-02-24,55.2758,56.1771,54.4598,55.9944,3405524.0
2022-02-25,56.2989,56.7252,55.489,55.8482,3029354.0
2022-02-26,56.2989,56.7252,55.489,55.8482,3029354.0
2022-02-27,56.2989,56.7252,55.489,55.8482,3029354.0
2022-02-28,55.087,56.104,54.9287,55.9091,2480730.0
2022-03-01,55.7143,55.9761,53.8813,54.3745,2904948.0
2022-03-02,54.6973,56.1253,54.5207,55.8056,3483354.0
2022-03-03,55.9944,56.4511,55.2027,55.8178,2334860.0
2022-03-04,55.3793,55.3793,53.0013,53.5585,4094370.0
2022-03-05,55.3793,55.3793,53.0013,53.5585,4094370.0
2022-03-06,55.3793,55.3793,53.0013,53.5585,4094370.0
2022-03-07,53.4611,53.5464,50.5259,50.6599,3702068.0
2022-03-08,51.0374,52.6329,50.7147,50.8547,3873770.0
2022-03-09,51.8352,53.7656,51.6525,53.1749,4179645.0
2022-03-10,52.2066,52.706,51.619,52.4624,2608082.0
2022-03-11,52.7912,53.3758,51.9904,52.1031,2051175.0
2022-03-12,52.7912,53.3758,51.9904,52.1031,2051175.0
2022-03-13,52.7912,53.3758,51.9904,52.1031,2051175.0
2022-03-14,52.7121,53.4976,52.5294,53.0774,3181887.0
2022-03-15,53.455,53.8204,52.7547,53.388,2271660.0
2022-03-16,53.796,55.4098,53.6499,54.9957,2940533.0
2022-03-17,54.1736,55.6473,53.9239,54.9713,2794250.0
2022-03-18,54.5085,54.612,53.1627,53.997,4801872.0
2022-03-19,54.5085,54.612,53.1627,53.997,4801872.0
2022-03-20,54.5085,54.612,53.1627,53.997,4801872.0
2022-03-21,54.0518,54.5816,53.2967,54.0274,2229410.0
2022-03-22,54.3563,54.8933,54.0031,54.2954,1945475.0
2022-03-23,54.0213,54.2406,53.4185,53.5464,2169032.0
2022-03-24,53.589,54.8069,53.2662,54.1675,2158382.0
2022-03-25,54.131,54.5268,53.7169,54.1797,1146479.0
2022-03-26,54.131,54.5268,53.7169,54.1797,1146479.0
2022-03-27,54.131,54.5268,53.7169,54.1797,1146479.0
2022-03-28,53.9909,54.4537,53.2662,54.3806,1764731.0
2022-03-29,54.3928,55.5651,54.3928,55.3854,2262176.0
2022-03-30,55.3733,55.3733,54.0883,54.4415,1883529.0
2022-03-31,54.5816,54.5999,53.6072,53.6316,2996261.0
2022-04-01,53.9483,54.2954,51.4272,51.8961,2970203.0
2022-04-02,53.9483,54.2954,51.4272,51.8961,2970203.0
2022-04-03,53.9483,54.2954,51.4272,51.8961,2970203.0
2022-04-04,51.482,51.8717,49.9291,51.4637,3493794.0
2022-04-05,50.4284,50.9887,49.8317,50.4467,4093722.0
2022-04-06,50.2153,50.9765,49.8134,50.8365,2985600.0
2022-04-07,50.5929,51.0679,50.1118,50.7086,2598138.0
2022-04-08,50.7877,51.0191,50.3554,50.5746,2486624.0
2022-04-09,50.7877,51.0191,50.3554,50.5746,2486624.0
2022-04-10,50.7877,51.0191,50.3554,50.5746,2486624.0
2022-04-11,50.4954,51.7743,50.2397,50.2884,2365532.0
2022-04-12,50.0631,50.9917,49.9535,50.1849,2685705.0
2022-04-13,50.1301,50.7695,50.0539,50.6903,2096664.0
2022-04-14,50.7512,51.3358,50.6629,50.9765,6718821.0
2022-04-15,50.7512,51.3358,50.6629,50.9765,6718821.0
2022-04-16,50.7512,51.3358,50.6629,50.9765,6718821.0
2022-04-17,50.7512,51.3358,50.6629,50.9765,6718821.0
2022-04-18,50.6659,51.3845,50.6294,51.0557,2040218.0
2022-04-19,51.1531,52.4502,50.9887,52.3102,1857849.0
2022-04-20,52.8278,53.5342,52.8278,53.3454,1986870.0
2022-04-21,53.6377,54.2528,53.388,53.6499,2115825.0
2022-04-22,53.0774,53.3393,52.097,52.1823,2459285.0
2022-04-23,53.0774,53.3393,52.097,52.1823,2459285.0
2022-04-24,53.0774,53.3393,52.097,52.1823,2459285.0
2022-04-25,51.9813,52.7547,50.806,52.5842,4128303.0
2022-04-26,52.371,53.6742,50.1027,51.0435,4432916.0
2022-04-27,51.4272,52.1579,50.8669,51.3602,3000866.0
2022-04-28,51.7073,52.1305,50.8669,51.7986,2997414.0
2022-04-29,51.4576,52.2736,50.4467,50.5746,2812005.0
2022-04-30,51.4576,52.2736,50.4467,50.5746,2812005.0
2022-05-01,51.4576,52.2736,50.4467,50.5746,2812005.0
2022-05-02,50.8304,51.6403,50.2336,51.1592,2657451.0
2022-05-03,51.3784,52.5416,51.2993,51.8108,2311770.0
2022-05-04,51.9448,53.7412,51.622,53.5951,2701158.0
2022-05-05,52.98,53.1323,51.2993,51.8839,2782043.0
2022-05-06,51.7682,51.9326,50.4711,51.4576,2108154.0
2022-05-07,51.7682,51.9326,50.4711,51.4576,2108154.0
2022-05-08,51.7682,51.9326,50.4711,51.4576,2108154.0
2022-05-09,51.0313,52.3406,50.8669,51.9752,3342584.0
2022-05-10,52.9902,52.9963,50.9114,51.2049,2536505.0
2022-05-11,50.9603,51.7246,50.3367,50.5079,2569352.0
2022-05-12,50.3978,51.1865,50.1166,51.0459,1752021.0
2022-05-13,51.2354,51.8316,50.9053,51.2049,2185727.0
2022-05-14,51.2354,51.8316,50.9053,51.2049,2185727.0
2022-05-15,51.2354,51.8316,50.9053,51.2049,2185727.0
2022-05-16,51.3822,51.3822,50.0921,50.9175,2338173.0
2022-05-17,51.6695,52.1587,51.2354,52.0303,2358306.0
2022-05-18,51.8041,51.908,49.5296,49.6275,3701570.0
2022-05-19,49.1811,50.4223,48.7165,49.7803,2385831.0
2022-05-20,49.7864,50.0371,47.7994,48.796,2494926.0
2022-05-21,49.7864,50.0371,47.7994,48.796,2494926.0
2022-05-22,49.7864,50.0371,47.7994,48.796,2494926.0
2022-05-23,49.493,50.624,49.4357,50.0493,2826722.0
2022-05-24,49.8781,50.3734,49.2545,50.2817,2447040.0
2022-05-25,50.3061,51.2721,50.1105,51.0643,2607443.0
2022-05-26,51.3577,51.9966,51.2293,51.4433,3104762.0
2022-05-27,52.0119,52.501,51.9202,52.3788,3520889.0
2022-05-28,52.0119,52.501,51.9202,52.3788,3520889.0
2022-05-29,52.0119,52.501,51.9202,52.3788,3520889.0
2022-05-30,52.0119,52.501,51.9202,52.3788,3520889.0
2022-05-31,52.2565,53.5588,51.5778,53.0941,5674991.0
2022-06-01,53.2286,54.3383,52.2748,54.1335,3992874.0
2022-06-02,54.4331,54.7816,53.6077,54.3842,2536385.0
2022-06-03,54.1151,54.268,53.6566,53.9806,2854946.0
2022-06-04,54.1151,54.268,53.6566,53.9806,2854946.0
2022-06-05,54.1151,54.268,53.6566,53.9806,2854946.0
2022-06-06,54.4147,54.592,54.0968,54.1946,2511704.0
2022-06-07,54.0112,54.6532,53.1124,54.4025,4175103.0
2022-06-08,54.1702,54.9283,53.8828,54.6471,4465871.0
2022-06-09,54.482,54.9528,53.8033,53.8217,2236667.0
2022-06-10,53.143,53.1614,51.9202,52.0303,2609358.0
2022-06-11,53.143,53.1614,51.9202,52.0303,2609358.0
2022-06-12,53.143,53.1614,51.9202,52.0303,2609358.0
2022-06-13,51.1437,51.6879,50.4712,50.7341,2876064.0
2022-06-14,51.1009,51.8346,50.7647,51.4556,2551250.0
2022-06-15,51.963,53.1614,51.7123,52.4888,3809417.0
2022-06-16,51.7185,51.8224,49.5235,49.872,2690259.0
2022-06-17,49.8415,50.3917,49.2545,50.086,4294664.0
2022-06-18,49.8415,50.3917,49.2545,50.086,4294664.0
2022-06-19,49.8415,50.3917,49.2545,50.086,4294664.0
2022-06-20,49.8415,50.3917,49.2545,50.086,4294664.0
2022-06-21,51.3333,51.7857,50.5446,51.6695,2039559.0
2022-06-22,51.0398,51.4861,50.6424,51.0948,2137644.0
2022-06-23,51.211,51.4286,49.3951,49.8781,2954768.0
2022-06-24,50.245,51.6818,50.1533,51.4861,3331047.0
2022-06-25,50.245,51.6818,50.1533,51.4861,3331047.0
2022-06-26,50.245,51.6818,50.1533,51.4861,3331047.0
2022-06-27,51.8102,51.9814,50.8686,51.2477,2202029.0
2022-06-28,51.3883,52.2748,50.8258,50.8747,1888943.0
2022-06-29,50.9787,51.0948,50.2389,50.8258,1868567.0
2022-06-30,50.245,51.052,49.7069,50.3428,2842256.0
2022-07-01,50.2755,50.997,49.7559,50.6791,1693664.0
2022-07-02,50.2755,50.997,49.7559,50.6791,1693664.0
2022-07-03,50.2755,50.997,49.7559,50.6791,1693664.0
2022-07-04,50.2755,50.997,49.7559,50.6791,1693664.0
