,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity,WDP BB Equity
2020-09-17,27.4744,28.3548,27.3644,28.1531,239094.0
2020-09-18,28.1897,28.5199,27.9696,28.5199,614530.0
2020-09-19,28.1897,28.5199,27.9696,28.5199,614530.0
2020-09-20,28.1897,28.5199,27.9696,28.5199,614530.0
2020-09-21,28.3181,28.3181,27.4194,27.6762,186434.0
2020-09-22,27.7679,28.0613,27.126,27.4744,303422.0
2020-09-23,27.5111,27.6945,26.8875,27.181,228805.0
2020-09-24,27.0526,27.7312,27.0526,27.3827,148206.0
2020-09-25,27.4378,27.6578,27.0893,27.4928,184219.0
2020-09-26,27.4378,27.6578,27.0893,27.4928,184219.0
2020-09-27,27.4378,27.6578,27.0893,27.4928,184219.0
2020-09-28,27.6028,28.098,27.5478,27.7496,177744.0
2020-09-29,27.9696,28.1347,27.5295,28.0797,170026.0
2020-09-30,28.043,28.74,27.9513,28.4832,344885.0
2020-10-01,28.6299,29.1251,28.5932,28.6666,219655.0
2020-10-02,28.4832,28.9234,28.3915,28.8133,199591.0
2020-10-03,28.4832,28.9234,28.3915,28.8133,199591.0
2020-10-04,28.4832,28.9234,28.3915,28.8133,199591.0
2020-10-05,28.8133,28.9967,28.5199,28.6849,184286.0
2020-10-06,28.6666,28.74,28.4648,28.5015,232916.0
2020-10-07,28.4282,28.4832,27.933,27.9513,206790.0
2020-10-08,28.1164,28.2448,27.6578,27.8413,219531.0
2020-10-09,27.7312,27.9696,27.6945,27.8779,131581.0
2020-10-10,27.7312,27.9696,27.6945,27.8779,131581.0
2020-10-11,27.7312,27.9696,27.6945,27.8779,131581.0
2020-10-12,27.8779,27.9696,27.5845,27.8779,309192.0
2020-10-13,27.7129,28.043,27.7129,28.043,156493.0
2020-10-14,28.0063,28.2814,27.7679,28.1347,146237.0
2020-10-15,28.0797,28.3365,27.7862,27.9146,226588.0
2020-10-16,28.1347,28.1347,27.3461,27.3461,224997.0
2020-10-17,28.1347,28.1347,27.3461,27.3461,224997.0
2020-10-18,28.1347,28.1347,27.3461,27.3461,224997.0
2020-10-19,27.4744,27.8779,27.3827,27.7496,79086.0
2020-10-20,28.2631,28.3181,27.4378,27.4744,203360.0
2020-10-21,27.7496,28.9967,27.291,27.3461,316643.0
2020-10-22,27.2727,27.2727,26.6308,26.8325,285349.0
2020-10-23,26.6858,26.7958,26.4657,26.6124,176570.0
2020-10-24,26.6858,26.7958,26.4657,26.6124,176570.0
2020-10-25,26.6858,26.7958,26.4657,26.6124,176570.0
2020-10-26,26.4107,26.5941,25.8788,26.0439,163374.0
2020-10-27,26.0439,26.2456,25.4936,25.8605,317191.0
2020-10-28,25.677,25.8605,24.6133,25.1085,407416.0
2020-10-29,25.0351,26.2273,25.0351,25.8971,348256.0
2020-10-30,25.8605,26.3373,25.6587,26.3373,234048.0
2020-10-31,25.8605,26.3373,25.6587,26.3373,234048.0
2020-11-01,25.8605,26.3373,25.6587,26.3373,234048.0
2020-11-02,26.4107,26.6674,26.0439,26.4107,182327.0
2020-11-03,26.6124,27.1076,26.4107,26.9976,228242.0
2020-11-04,27.0159,27.7862,26.9426,27.7862,228909.0
2020-11-05,27.9696,28.4465,27.9696,28.2081,199723.0
2020-11-06,28.1531,28.4098,27.988,28.3548,188670.0
2020-11-07,28.1531,28.4098,27.988,28.3548,188670.0
2020-11-08,28.1531,28.4098,27.988,28.3548,188670.0
2020-11-09,28.3365,29.7854,27.988,27.988,355107.0
2020-11-10,27.8963,28.2264,26.2823,26.2823,437090.0
2020-11-11,26.4657,26.7592,26.1356,26.264,480338.0
2020-11-12,26.1722,27.291,26.1539,27.2177,429113.0
2020-11-13,27.181,27.181,26.4474,26.4657,217937.0
2020-11-14,27.181,27.181,26.4474,26.4657,217937.0
2020-11-15,27.181,27.181,26.4474,26.4657,217937.0
2020-11-16,26.5757,27.1626,26.3557,26.5574,285837.0
2020-11-17,26.5574,26.6308,26.1539,26.2456,263878.0
2020-11-18,26.2273,26.5574,26.0072,26.3373,298783.0
2020-11-19,26.1356,26.4474,25.9705,26.429,266309.0
2020-11-20,26.5024,26.5574,26.2273,26.5207,187027.0
2020-11-21,26.5024,26.5574,26.2273,26.5207,187027.0
2020-11-22,26.5024,26.5574,26.2273,26.5207,187027.0
2020-11-23,26.5941,26.6858,25.8238,25.8238,227057.0
2020-11-24,26.0072,26.0622,25.4203,25.4753,232921.0
2020-11-25,25.567,25.7137,25.3653,25.677,199264.0
2020-11-26,25.677,26.0255,25.4203,25.4203,216867.0
2020-11-27,25.512,25.9338,25.4019,25.8421,172265.0
2020-11-28,25.512,25.9338,25.4019,25.8421,172265.0
2020-11-29,25.512,25.9338,25.4019,25.8421,172265.0
2020-11-30,25.8238,26.3006,25.7321,26.0439,336890.0
2020-12-01,26.2273,26.2273,25.6587,25.7871,199832.0
2020-12-02,25.8054,25.9338,25.0901,25.1268,293670.0
2020-12-03,25.1268,25.677,24.8701,25.567,263204.0
2020-12-04,25.512,25.567,25.1268,25.1452,215455.0
2020-12-05,25.512,25.567,25.1268,25.1452,215455.0
2020-12-06,25.512,25.567,25.1268,25.1452,215455.0
2020-12-07,25.1635,25.3836,24.8884,25.0718,350254.0
2020-12-08,25.0718,25.6037,24.9434,25.6037,245726.0
2020-12-09,25.677,25.6954,25.2919,25.4203,199246.0
2020-12-10,25.5853,25.6037,25.2552,25.5303,204700.0
2020-12-11,25.4203,25.6404,25.2919,25.6404,138414.0
2020-12-12,25.4203,25.6404,25.2919,25.6404,138414.0
2020-12-13,25.4203,25.6404,25.2919,25.6404,138414.0
2020-12-14,25.7137,25.7137,25.3286,25.4203,187544.0
2020-12-15,25.3836,25.4753,25.1268,25.2185,256067.0
2020-12-16,25.3102,25.9522,25.1818,25.8421,358098.0
2020-12-17,25.8605,25.9522,25.5487,25.6587,198222.0
2020-12-18,25.512,25.7871,25.1085,25.2552,408712.0
2020-12-19,25.512,25.7871,25.1085,25.2552,408712.0
2020-12-20,25.512,25.7871,25.1085,25.2552,408712.0
2020-12-21,25.0535,25.3653,24.815,25.2919,315723.0
2020-12-22,25.3836,25.6404,25.2919,25.6404,206062.0
2020-12-23,25.677,25.9705,25.6587,25.8238,140512.0
2020-12-24,25.8788,25.9888,25.5853,25.8054,29314.0
2020-12-25,25.8788,25.9888,25.5853,25.8054,29314.0
2020-12-26,25.8788,25.9888,25.5853,25.8054,29314.0
2020-12-27,25.8788,25.9888,25.5853,25.8054,29314.0
2020-12-28,26.0072,26.0072,25.7688,25.9338,88142.0
2020-12-29,25.9522,26.319,25.9522,26.2273,116448.0
2020-12-30,26.1722,26.3557,26.0255,26.0989,125297.0
2020-12-31,26.0439,26.0622,25.7504,25.9155,126801.0
2021-01-01,26.0439,26.0622,25.7504,25.9155,126801.0
2021-01-02,26.0439,26.0622,25.7504,25.9155,126801.0
2021-01-03,26.0439,26.0622,25.7504,25.9155,126801.0
2021-01-04,26.1539,26.5574,25.9522,26.3923,186859.0
2021-01-05,26.3373,26.4474,26.0805,26.4474,178032.0
2021-01-06,26.4474,26.5757,26.0805,26.1539,287780.0
2021-01-07,26.0989,26.0989,25.7504,26.0072,256510.0
2021-01-08,26.0622,26.484,26.0072,26.2823,185242.0
2021-01-09,26.0622,26.484,26.0072,26.2823,185242.0
2021-01-10,26.0622,26.484,26.0072,26.2823,185242.0
2021-01-11,26.3006,26.5574,25.9888,26.0805,158887.0
2021-01-12,26.0622,26.2273,25.9705,25.9888,121513.0
2021-01-13,26.0072,26.0622,25.7321,25.8971,282411.0
2021-01-14,25.8971,25.9155,25.6037,25.8605,353606.0
2021-01-15,26.0255,26.0989,25.6404,25.8238,277626.0
2021-01-16,26.0255,26.0989,25.6404,25.8238,277626.0
2021-01-17,26.0255,26.0989,25.6404,25.8238,277626.0
2021-01-18,26.1356,26.6674,26.0805,26.6124,249866.0
2021-01-19,26.6491,26.9059,26.429,26.7958,317796.0
2021-01-20,26.8325,26.9609,26.5757,26.8509,174066.0
2021-01-21,26.9426,27.0709,26.5391,26.7225,231162.0
2021-01-22,26.7408,26.9242,26.5574,26.9242,164030.0
2021-01-23,26.7408,26.9242,26.5574,26.9242,164030.0
2021-01-24,26.7408,26.9242,26.5574,26.9242,164030.0
2021-01-25,26.9426,27.0159,26.5024,26.6308,211381.0
2021-01-26,26.4107,26.8509,26.4107,26.7408,245473.0
2021-01-27,26.7225,26.8509,26.0805,26.1906,290093.0
2021-01-28,26.0989,26.0989,25.512,26.0255,194640.0
2021-01-29,26.9609,27.7496,26.3557,27.181,443137.0
2021-01-30,26.9609,27.7496,26.3557,27.181,443137.0
2021-01-31,26.9609,27.7496,26.3557,27.181,443137.0
2021-02-01,27.4194,27.4928,26.9059,27.181,209499.0
2021-02-02,27.3644,27.6395,27.1076,27.5111,192025.0
2021-02-03,27.6212,27.9146,27.5845,27.7312,101173.0
2021-02-04,26.5941,27.0343,26.3006,26.7041,783223.0
2021-02-05,26.7958,26.9609,26.4107,26.6674,401313.0
2021-02-06,26.7958,26.9609,26.4107,26.6674,401313.0
2021-02-07,26.7958,26.9609,26.4107,26.6674,401313.0
2021-02-08,26.7958,26.9976,26.5757,26.8142,213401.0
2021-02-09,26.9059,26.9059,26.5574,26.7408,184048.0
2021-02-10,26.8509,26.8509,26.429,26.5207,261705.0
2021-02-11,26.4107,26.7408,26.2823,26.7408,333315.0
2021-02-12,26.6858,26.8325,26.5574,26.6491,182109.0
2021-02-13,26.6858,26.8325,26.5574,26.6491,182109.0
2021-02-14,26.6858,26.8325,26.5574,26.6491,182109.0
2021-02-15,26.7775,26.7775,26.429,26.5574,109674.0
2021-02-16,26.5207,26.7775,26.374,26.484,239265.0
2021-02-17,26.5024,26.5024,26.2089,26.484,269449.0
2021-02-18,26.264,26.3557,25.9888,26.0989,248192.0
2021-02-19,26.1356,26.6124,26.0805,26.374,260462.0
2021-02-20,26.1356,26.6124,26.0805,26.374,260462.0
2021-02-21,26.1356,26.6124,26.0805,26.374,260462.0
2021-02-22,26.3557,26.374,26.0439,26.1722,198870.0
2021-02-23,26.3006,26.319,25.9888,26.2456,244565.0
2021-02-24,26.3006,26.5207,26.0622,26.2089,326471.0
2021-02-25,26.2089,26.5757,26.1539,26.4107,224704.0
2021-02-26,26.2273,26.4107,25.9888,25.9888,355513.0
2021-02-27,26.2273,26.4107,25.9888,25.9888,355513.0
2021-02-28,26.2273,26.4107,25.9888,25.9888,355513.0
2021-03-01,26.1722,26.4657,26.0439,26.0989,226494.0
2021-03-02,26.0622,26.1722,25.8605,25.9522,292166.0
2021-03-03,26.0439,26.1356,25.3469,25.5303,251766.0
2021-03-04,25.4203,25.4753,25.2736,25.4019,179369.0
2021-03-05,25.2552,25.3102,24.6866,24.7417,273619.0
2021-03-06,25.2552,25.3102,24.6866,24.7417,273619.0
2021-03-07,25.2552,25.3102,24.6866,24.7417,273619.0
2021-03-08,24.815,24.9984,24.705,24.705,325887.0
2021-03-09,24.76,25.1085,24.5032,24.8884,286773.0
2021-03-10,24.9434,25.2185,24.8517,24.9984,200372.0
2021-03-11,25.0535,25.5303,24.9984,25.457,283346.0
2021-03-12,25.3836,25.4203,25.0168,25.1268,194362.0
2021-03-13,25.3836,25.4203,25.0168,25.1268,194362.0
2021-03-14,25.3836,25.4203,25.0168,25.1268,194362.0
2021-03-15,25.2185,25.3836,25.0535,25.3469,202428.0
2021-03-16,25.3836,25.5853,25.2919,25.3653,218709.0
2021-03-17,25.3653,25.3836,24.705,24.7784,336948.0
2021-03-18,24.7967,25.3286,24.7967,24.8701,246404.0
2021-03-19,24.9434,25.4386,24.8517,24.9984,2635747.0
2021-03-20,24.9434,25.4386,24.8517,24.9984,2635747.0
2021-03-21,24.9434,25.4386,24.8517,24.9984,2635747.0
2021-03-22,25.2185,25.7688,24.9801,25.4753,329116.0
2021-03-23,25.5303,25.7688,25.3286,25.6954,199141.0
2021-03-24,25.6037,26.1356,25.4386,26.1356,486628.0
2021-03-25,26.0439,26.0439,24.8517,25.2919,338306.0
2021-03-26,25.4386,25.9155,25.3469,25.8788,198893.0
2021-03-27,25.4386,25.9155,25.3469,25.8788,198893.0
2021-03-28,25.4386,25.9155,25.3469,25.8788,198893.0
2021-03-29,25.9522,26.0622,25.7688,25.8971,140175.0
2021-03-30,26.0072,26.0072,25.6037,25.6587,159079.0
2021-03-31,25.677,26.0439,25.622,25.8421,235308.0
2021-04-01,25.9522,26.3006,25.7871,26.1539,212909.0
2021-04-02,25.9522,26.3006,25.7871,26.1539,212909.0
2021-04-03,25.9522,26.3006,25.7871,26.1539,212909.0
2021-04-04,25.9522,26.3006,25.7871,26.1539,212909.0
2021-04-05,25.9522,26.3006,25.7871,26.1539,212909.0
2021-04-06,26.319,26.319,26.0989,26.2823,188579.0
2021-04-07,26.3373,26.5391,26.2456,26.5024,152437.0
2021-04-08,26.5757,26.7958,26.484,26.6491,178465.0
2021-04-09,26.6124,26.7408,26.5207,26.6308,134881.0
2021-04-10,26.6124,26.7408,26.5207,26.6308,134881.0
2021-04-11,26.6124,26.7408,26.5207,26.6308,134881.0
2021-04-12,26.6308,26.7408,26.4474,26.4474,129668.0
2021-04-13,26.5574,27.0709,26.5024,27.0709,237682.0
2021-04-14,27.0526,27.3461,26.9609,27.0709,170651.0
2021-04-15,27.1076,27.2177,26.6491,26.8875,201432.0
2021-04-16,26.9059,27.0709,26.8325,26.9609,159394.0
2021-04-17,26.9059,27.0709,26.8325,26.9609,159394.0
2021-04-18,26.9059,27.0709,26.8325,26.9609,159394.0
2021-04-19,27.291,27.4378,27.1076,27.1626,174396.0
2021-04-20,27.181,27.7862,27.181,27.7862,249464.0
2021-04-21,27.6945,27.9146,27.3461,27.4011,201311.0
2021-04-22,27.5478,27.6578,27.3277,27.6028,159703.0
2021-04-23,27.6578,27.6762,27.3094,27.4011,169492.0
2021-04-24,27.6578,27.6762,27.3094,27.4011,169492.0
2021-04-25,27.6578,27.6762,27.3094,27.4011,169492.0
2021-04-26,27.5111,27.6212,27.291,27.6212,224305.0
2021-04-27,27.6028,28.0613,27.5661,27.7496,179921.0
2021-04-28,27.7862,27.9513,27.6028,27.8229,226662.0
2021-04-29,27.8418,28.2939,27.8229,28.0678,236352.0
2021-04-30,28.0678,28.0866,27.5027,27.6157,199865.0
2021-05-01,28.0678,28.0866,27.5027,27.6157,199865.0
2021-05-02,28.0678,28.0866,27.5027,27.6157,199865.0
2021-05-03,27.6534,27.8983,27.3897,27.8983,171576.0
2021-05-04,27.9548,27.9736,27.6345,27.7852,192624.0
2021-05-05,27.8794,27.9548,27.578,27.7099,146561.0
2021-05-06,27.7476,27.7664,27.4273,27.7099,175710.0
2021-05-07,27.6534,27.8794,27.6345,27.8794,212450.0
2021-05-08,27.6534,27.8794,27.6345,27.8794,212450.0
2021-05-09,27.6534,27.8794,27.6345,27.8794,212450.0
2021-05-10,27.9736,28.1997,27.8229,27.9359,135691.0
2021-05-11,27.6911,27.8229,27.2766,27.465,177072.0
2021-05-12,27.5027,27.6534,27.2955,27.4085,194975.0
2021-05-13,27.4462,27.6534,27.3143,27.6157,106479.0
2021-05-14,27.7287,27.9171,27.6722,27.8606,103708.0
2021-05-15,27.7287,27.9171,27.6722,27.8606,103708.0
2021-05-16,27.7287,27.9171,27.6722,27.8606,103708.0
2021-05-17,27.9548,28.2185,27.8983,28.1055,106554.0
2021-05-18,28.1808,28.1808,27.8606,28.1432,167139.0
2021-05-19,28.0678,28.3692,27.9548,28.3504,252247.0
2021-05-20,28.4069,28.746,28.3315,28.746,220338.0
2021-05-21,28.7648,28.9155,28.6141,28.7648,211038.0
2021-05-22,28.7648,28.9155,28.6141,28.7648,211038.0
2021-05-23,28.7648,28.9155,28.6141,28.7648,211038.0
2021-05-24,28.859,29.0285,28.8213,29.0285,144243.0
2021-05-25,29.1039,29.4241,29.1039,29.3111,238190.0
2021-05-26,29.3111,29.4806,29.2546,29.4429,131814.0
2021-05-27,29.4429,29.5748,29.3488,29.3676,216971.0
2021-05-28,29.4053,29.5748,29.3299,29.4241,120260.0
2021-05-29,29.4053,29.5748,29.3299,29.4241,120260.0
2021-05-30,29.4053,29.5748,29.3299,29.4241,120260.0
2021-05-31,29.3864,29.556,29.3299,29.3864,72941.0
2021-06-01,29.4995,29.669,29.4241,29.6313,189078.0
2021-06-02,29.6313,29.9139,29.5371,29.8009,241871.0
2021-06-03,29.8197,29.8197,29.3299,29.4429,172206.0
2021-06-04,29.5371,29.8762,29.4053,29.8009,91872.0
2021-06-05,29.5371,29.8762,29.4053,29.8009,91872.0
2021-06-06,29.5371,29.8762,29.4053,29.8009,91872.0
2021-06-07,29.8574,30.3283,29.8385,30.1964,134578.0
2021-06-08,30.1399,30.2906,29.9892,30.253,120662.0
2021-06-09,30.2153,30.4037,30.1399,30.3471,90214.0
2021-06-10,30.3283,30.4978,30.2718,30.2906,176917.0
2021-06-11,30.3283,30.4602,30.0457,30.1211,183865.0
2021-06-12,30.3283,30.4602,30.0457,30.1211,183865.0
2021-06-13,30.3283,30.4602,30.0457,30.1211,183865.0
2021-06-14,30.1399,30.5167,30.1211,30.5167,371804.0
2021-06-15,30.4978,30.6674,30.4037,30.5167,173013.0
2021-06-16,30.5355,30.7616,30.4978,30.5544,238218.0
2021-06-17,30.4413,30.5355,30.1776,30.4602,138775.0
2021-06-18,30.6109,31.2137,30.5544,31.0253,721542.0
2021-06-19,30.6109,31.2137,30.5544,31.0253,721542.0
2021-06-20,30.6109,31.2137,30.5544,31.0253,721542.0
2021-06-21,31.0441,31.1006,30.6862,30.8746,174724.0
2021-06-22,30.9311,30.9876,30.7427,30.8181,126131.0
2021-06-23,30.7616,30.8558,30.5167,30.6297,156912.0
2021-06-24,30.6485,30.7616,30.4413,30.6109,184256.0
2021-06-25,30.7616,31.176,30.6862,31.1006,194788.0
2021-06-26,30.7616,31.176,30.6862,31.1006,194788.0
2021-06-27,30.7616,31.176,30.6862,31.1006,194788.0
2021-06-28,31.1006,31.1948,30.7804,30.9123,137510.0
2021-06-29,30.9311,30.9499,30.7616,30.7616,157929.0
2021-06-30,30.7804,30.8181,30.2153,30.3283,235253.0
2021-07-01,30.2906,30.5355,30.0834,30.479,159262.0
2021-07-02,30.6109,31.0818,30.4978,31.0818,166915.0
2021-07-03,30.6109,31.0818,30.4978,31.0818,166915.0
2021-07-04,30.6109,31.0818,30.4978,31.0818,166915.0
2021-07-05,31.0818,31.1572,30.8369,31.0818,86534.0
2021-07-06,31.0818,31.7034,30.9876,31.6658,127386.0
2021-07-07,31.9106,32.4381,31.873,32.4004,243940.0
2021-07-08,32.4004,32.5323,32.099,32.099,212674.0
2021-07-09,32.0613,32.3627,32.0048,32.3062,200214.0
2021-07-10,32.0613,32.3627,32.0048,32.3062,200214.0
2021-07-11,32.0613,32.3627,32.0048,32.3062,200214.0
2021-07-12,32.4004,33.2104,32.4004,33.2104,179739.0
2021-07-13,33.2104,33.4365,33.0597,33.38,181925.0
2021-07-14,33.2293,33.2481,32.4569,32.8148,174108.0
2021-07-15,32.8714,32.909,32.4569,32.6265,114291.0
2021-07-16,32.7772,33.0974,32.6265,33.0974,185132.0
2021-07-17,32.7772,33.0974,32.6265,33.0974,185132.0
2021-07-18,32.7772,33.0974,32.6265,33.0974,185132.0
2021-07-19,33.0221,33.0786,32.5888,33.0786,135891.0
2021-07-20,33.1539,33.3988,33.0409,33.3988,227394.0
2021-07-21,33.493,33.6814,33.1539,33.5683,133517.0
2021-07-22,33.6437,34.0581,33.5683,34.0204,206396.0
2021-07-23,34.0958,34.19,33.7756,33.9639,186533.0
2021-07-24,34.0958,34.19,33.7756,33.9639,186533.0
2021-07-25,34.0958,34.19,33.7756,33.9639,186533.0
2021-07-26,33.5495,34.0581,33.5495,33.6625,776395.0
2021-07-27,33.719,33.9074,33.5118,33.5118,101891.0
2021-07-28,33.5683,33.9263,33.493,33.8321,211386.0
2021-07-29,33.8132,33.9074,33.4365,33.5872,138106.0
2021-07-30,33.7756,34.4349,33.493,34.1711,223372.0
2021-07-31,33.7756,34.4349,33.493,34.1711,223372.0
2021-08-01,33.7756,34.4349,33.493,34.1711,223372.0
2021-08-02,34.4725,34.5479,33.8697,34.4349,164969.0
2021-08-03,34.303,34.4914,34.2465,34.416,115662.0
2021-08-04,34.5667,35.2072,34.416,35.2072,241271.0
2021-08-05,35.226,35.6781,35.226,35.3579,120235.0
2021-08-06,35.3391,35.3391,35.0377,35.1319,105465.0
2021-08-07,35.3391,35.3391,35.0377,35.1319,105465.0
2021-08-08,35.3391,35.3391,35.0377,35.1319,105465.0
2021-08-09,35.1507,35.3014,34.9812,35.113,94315.0
2021-08-10,35.1319,35.3014,34.9623,35.1319,184453.0
2021-08-11,35.0942,35.5274,35.0565,35.5086,153027.0
2021-08-12,35.4898,35.8477,35.3579,35.8288,121876.0
2021-08-13,35.7912,36.1868,35.4709,36.0737,145609.0
2021-08-14,35.7912,36.1868,35.4709,36.0737,145609.0
2021-08-15,35.7912,36.1868,35.4709,36.0737,145609.0
2021-08-16,36.0926,36.5258,36.0737,36.5258,193661.0
2021-08-17,36.4316,36.62,36.2809,36.3563,126528.0
2021-08-18,36.3563,36.6954,36.3563,36.5447,104648.0
2021-08-19,36.4316,36.4693,36.0172,36.3751,124808.0
2021-08-20,36.3186,36.7896,36.2433,36.6389,102747.0
2021-08-21,36.3186,36.7896,36.2433,36.6389,102747.0
2021-08-22,36.3186,36.7896,36.2433,36.6389,102747.0
2021-08-23,36.6389,36.7142,36.2244,36.3186,152685.0
2021-08-24,36.3375,36.4316,35.7158,35.7158,85879.0
2021-08-25,35.6405,35.923,35.3391,35.4333,213839.0
2021-08-26,35.3202,35.5086,35.0565,35.3767,115156.0
2021-08-27,35.3767,36.0737,35.3767,35.9795,92315.0
2021-08-28,35.3767,36.0737,35.3767,35.9795,92315.0
2021-08-29,35.3767,36.0737,35.3767,35.9795,92315.0
2021-08-30,35.8854,36.2809,35.8288,36.2809,110108.0
2021-08-31,36.4316,36.7707,36.2998,36.6765,313871.0
2021-09-01,36.2621,36.7519,36.2621,36.5823,169662.0
2021-09-02,36.6389,37.0344,36.5823,36.7707,228892.0
2021-09-03,36.8084,37.0909,36.3563,36.6012,157036.0
2021-09-04,36.8084,37.0909,36.3563,36.6012,157036.0
2021-09-05,36.8084,37.0909,36.3563,36.6012,157036.0
2021-09-06,36.6012,36.6765,36.3186,36.5823,84627.0
2021-09-07,36.6012,36.6765,36.0549,36.2056,128226.0
2021-09-08,36.2056,36.2056,35.2826,35.584,174428.0
2021-09-09,35.5086,36.0172,35.3956,35.7912,208657.0
2021-09-10,35.8854,35.8854,35.2637,35.5086,233477.0
2021-09-11,35.8854,35.8854,35.2637,35.5086,233477.0
2021-09-12,35.8854,35.8854,35.2637,35.5086,233477.0
2021-09-13,35.5086,35.6028,35.3202,35.5086,189778.0
2021-09-14,35.4333,35.7535,35.3579,35.7535,134155.0
2021-09-15,35.7912,35.81,35.0942,35.1319,209509.0
2021-09-16,35.2637,35.7347,35.2072,35.7347,204858.0
2021-09-17,35.7535,36.2244,35.5086,35.5274,656939.0
2021-09-18,35.7535,36.2244,35.5086,35.5274,656939.0
2021-09-19,35.7535,36.2244,35.5086,35.5274,656939.0
2021-09-20,35.3391,35.6216,34.9246,35.3391,152218.0
2021-09-21,35.4521,36.4505,35.3767,36.2244,175598.0
2021-09-22,36.1491,36.4693,35.8854,35.9419,133302.0
2021-09-23,35.9607,36.507,35.9607,36.2621,176573.0
2021-09-24,36.2809,36.2809,35.3014,35.3014,112784.0
2021-09-25,36.2809,36.2809,35.3014,35.3014,112784.0
2021-09-26,36.2809,36.2809,35.3014,35.3014,112784.0
2021-09-27,35.4521,35.6216,34.2088,34.2088,230639.0
2021-09-28,34.1146,34.1335,32.6641,33.0786,282269.0
2021-09-29,33.1539,33.9074,32.7207,32.8337,259276.0
2021-09-30,33.0221,33.5307,32.9279,32.9655,268535.0
2021-10-01,32.796,33.493,32.5888,33.4553,219990.0
2021-10-02,32.796,33.493,32.5888,33.4553,219990.0
2021-10-03,32.796,33.493,32.5888,33.4553,219990.0
2021-10-04,33.4365,33.6625,33.1916,33.2858,164912.0
2021-10-05,33.1539,33.3988,32.8902,32.909,112828.0
2021-10-06,32.7772,33.0786,32.4569,33.0221,156584.0
2021-10-07,33.3235,33.7379,33.1539,33.6814,852378.0
2021-10-08,33.6814,33.8697,33.606,33.606,218525.0
2021-10-09,33.6814,33.8697,33.606,33.606,218525.0
2021-10-10,33.6814,33.8697,33.606,33.606,218525.0
2021-10-11,33.5307,34.0204,33.2481,34.0204,322595.0
2021-10-12,33.7944,34.6044,33.6814,34.416,590241.0
2021-10-13,34.3972,35.0942,34.2653,35.0753,164988.0
2021-10-14,35.226,35.5463,35.1319,35.4521,141070.0
2021-10-15,35.6028,35.923,35.1507,35.9042,322781.0
2021-10-16,35.6028,35.923,35.1507,35.9042,322781.0
2021-10-17,35.6028,35.923,35.1507,35.9042,322781.0
2021-10-18,35.6405,35.9607,35.584,35.7912,197295.0
2021-10-19,35.7158,36.0926,35.4521,36.0926,167622.0
2021-10-20,36.0361,36.7519,35.923,36.1114,205045.0
2021-10-21,36.1679,36.4505,35.9607,36.0926,164341.0
2021-10-22,36.1114,36.8272,36.0549,36.8272,186864.0
2021-10-23,36.1114,36.8272,36.0549,36.8272,186864.0
2021-10-24,36.1114,36.8272,36.0549,36.8272,186864.0
2021-10-25,36.8272,36.9026,36.5635,36.8272,210603.0
2021-10-26,36.8837,37.3923,36.733,37.1098,218636.0
2021-10-27,37.1286,37.4677,37.0721,37.204,151499.0
2021-10-28,37.2793,37.8633,37.1663,37.8633,262575.0
2021-10-29,37.7126,37.7126,36.6765,37.1098,221337.0
2021-10-30,37.7126,37.7126,36.6765,37.1098,221337.0
2021-10-31,37.7126,37.7126,36.6765,37.1098,221337.0
2021-11-01,37.0721,37.1475,36.3375,36.6012,138116.0
2021-11-02,36.6389,37.1098,36.4693,36.7707,155621.0
2021-11-03,36.6954,37.1475,36.4505,37.1098,131265.0
2021-11-04,37.204,38.1835,37.204,38.1835,196572.0
2021-11-05,38.0328,38.127,37.7126,37.8444,145013.0
2021-11-06,38.0328,38.127,37.7126,37.8444,145013.0
2021-11-07,38.0328,38.127,37.7126,37.8444,145013.0
2021-11-08,37.8444,37.9198,37.4865,37.6749,194542.0
2021-11-09,37.5054,37.9198,37.4489,37.8633,145910.0
2021-11-10,37.9198,38.0517,37.2982,37.5996,151219.0
2021-11-11,37.43,37.8633,37.2793,37.8444,85832.0
2021-11-12,37.8633,38.4661,37.8633,38.1647,106456.0
2021-11-13,37.8633,38.4661,37.8633,38.1647,106456.0
2021-11-14,37.8633,38.4661,37.8633,38.1647,106456.0
2021-11-15,38.2212,38.3907,38.0705,38.3907,109583.0
2021-11-16,38.3154,38.3154,37.8256,38.1835,134552.0
2021-11-17,38.0705,38.4096,37.6937,37.8256,109475.0
2021-11-18,37.7126,38.127,37.2605,38.127,228752.0
2021-11-19,38.1458,39.0877,38.014,38.9935,182656.0
2021-11-20,38.1458,39.0877,38.014,38.9935,182656.0
2021-11-21,38.1458,39.0877,38.014,38.9935,182656.0
2021-11-22,38.9747,39.1066,38.7486,38.9559,116670.0
2021-11-23,38.8805,39.1819,38.4472,38.4472,306759.0
2021-11-24,38.5414,39.4645,38.5414,38.9935,210069.0
2021-11-25,38.937,39.1631,38.5979,39.1066,176594.0
2021-11-26,38.2965,39.3326,38.1647,39.1819,321237.0
2021-11-27,38.2965,39.3326,38.1647,39.1819,321237.0
2021-11-28,38.2965,39.3326,38.1647,39.1819,321237.0
2021-11-29,39.1819,39.3514,38.824,38.824,174787.0
2021-11-30,38.8052,39.1442,38.5791,38.5791,313912.0
