,OMV AV Equity,OMV AV Equity,OMV AV Equity,OMV AV Equity,OMV AV Equity
2017-07-28,34.399,34.519,34.12,34.293,282500.0
2017-07-29,34.399,34.519,34.12,34.293,282500.0
2017-07-30,34.399,34.519,34.12,34.293,282500.0
2017-07-31,34.212,34.314,33.697,33.708,416468.0
2017-08-01,33.208,34.536,33.208,34.311,287063.0
2017-08-02,34.536,34.631,34.106,34.198,386290.0
2017-08-03,34.219,34.853,33.919,34.769,305268.0
2017-08-04,34.642,34.762,34.247,34.762,194813.0
2017-08-05,34.642,34.762,34.247,34.762,194813.0
2017-08-06,34.642,34.762,34.247,34.762,194813.0
2017-08-07,34.54,34.892,34.49,34.882,220391.0
2017-08-08,34.892,35.026,34.586,34.741,235817.0
2017-08-09,34.54,34.984,34.286,34.713,328414.0
2017-08-10,33.06,34.078,32.732,33.877,674115.0
2017-08-11,33.511,33.715,32.496,32.915,312213.0
2017-08-12,33.511,33.715,32.496,32.915,312213.0
2017-08-13,33.511,33.715,32.496,32.915,312213.0
2017-08-14,33.014,33.296,32.76,33.105,212943.0
2017-08-15,33.014,33.296,32.76,33.105,212943.0
2017-08-16,33.236,33.504,32.644,32.816,320813.0
2017-08-17,32.647,33.652,32.538,32.778,272983.0
2017-08-18,32.524,32.845,31.967,32.122,218544.0
2017-08-19,32.524,32.845,31.967,32.122,218544.0
2017-08-20,32.524,32.845,31.967,32.122,218544.0
2017-08-21,32.355,32.778,32.249,32.393,251976.0
2017-08-22,32.436,32.763,32.302,32.647,172009.0
2017-08-23,32.778,33.32,32.771,33.105,235431.0
2017-08-24,33.151,34.117,33.13,33.13,306979.0
2017-08-25,32.778,33.098,32.362,33.007,252751.0
2017-08-26,32.778,33.098,32.362,33.007,252751.0
2017-08-27,32.778,33.098,32.362,33.007,252751.0
2017-08-28,32.88,33.003,32.503,32.672,142770.0
2017-08-29,32.432,32.749,31.903,32.718,323889.0
2017-08-30,32.735,33.282,32.735,33.282,292305.0
2017-08-31,33.419,34.039,33.225,34.039,502349.0
2017-09-01,33.842,34.321,33.842,34.173,221464.0
2017-09-02,33.842,34.321,33.842,34.173,221464.0
2017-09-03,33.842,34.321,33.842,34.173,221464.0
2017-09-04,33.983,34.283,33.927,34.191,148373.0
2017-09-05,34.064,34.751,34.064,34.212,383746.0
2017-09-06,34.117,34.318,33.638,33.835,362102.0
2017-09-07,33.835,34.469,33.729,34.469,320565.0
2017-09-08,34.23,34.512,33.761,33.761,291224.0
2017-09-09,34.23,34.512,33.761,33.761,291224.0
2017-09-10,34.23,34.512,33.761,33.761,291224.0
2017-09-11,33.729,34.173,33.595,33.697,192971.0
2017-09-12,33.437,33.807,33.299,33.602,238064.0
2017-09-13,33.377,33.923,33.377,33.881,315350.0
2017-09-14,33.835,34.24,33.525,33.874,373556.0
2017-09-15,33.694,33.888,33.19,33.19,726266.0
2017-09-16,33.694,33.888,33.19,33.19,726266.0
2017-09-17,33.694,33.888,33.19,33.19,726266.0
2017-09-18,33.208,34.145,33.208,33.994,229910.0
2017-09-19,33.835,34.293,33.835,34.237,234386.0
2017-09-20,34.187,34.395,33.764,34.251,306470.0
2017-09-21,34.18,34.445,33.916,33.916,333419.0
2017-09-22,33.881,34.79,33.86,34.79,228724.0
2017-09-23,33.881,34.79,33.86,34.79,228724.0
2017-09-24,33.881,34.79,33.86,34.79,228724.0
2017-09-25,34.54,35.16,34.462,34.956,329696.0
2017-09-26,35.047,35.245,34.822,35.044,347307.0
2017-09-27,35.135,35.181,34.815,34.815,203542.0
2017-09-28,34.755,35.238,34.66,35.213,215856.0
2017-09-29,34.832,35.065,34.48,34.744,222568.0
2017-09-30,34.832,35.065,34.48,34.744,222568.0
2017-10-01,34.832,35.065,34.48,34.744,222568.0
2017-10-02,34.635,35.153,34.543,34.741,215225.0
2017-10-03,34.646,34.825,34.29,34.681,249223.0
2017-10-04,34.653,35.012,33.144,33.144,363195.0
2017-10-05,33.377,33.994,33.377,33.994,325938.0
2017-10-06,33.68,34.265,33.595,33.779,217380.0
2017-10-07,33.68,34.265,33.595,33.779,217380.0
2017-10-08,33.68,34.265,33.595,33.779,217380.0
2017-10-09,33.764,34.201,33.373,33.905,213776.0
2017-10-10,33.912,34.057,33.497,33.888,207512.0
2017-10-11,33.891,34.258,33.722,34.258,243262.0
2017-10-12,34.258,34.261,33.719,33.86,230745.0
2017-10-13,33.955,36.514,33.955,36.288,687010.0
2017-10-14,33.955,36.514,33.955,36.288,687010.0
2017-10-15,33.955,36.514,33.955,36.288,687010.0
2017-10-16,35.773,36.859,35.703,36.119,383630.0
2017-10-17,36.013,36.647,35.992,36.055,255294.0
2017-10-18,36.02,36.647,35.562,36.492,255758.0
2017-10-19,36.196,36.577,35.534,35.809,232761.0
2017-10-20,35.809,36.14,35.654,35.654,297973.0
2017-10-21,35.809,36.14,35.654,35.654,297973.0
2017-10-22,35.809,36.14,35.654,35.654,297973.0
2017-10-23,35.632,36.267,35.527,36.119,141905.0
2017-10-24,36.091,36.295,35.78,36.062,183666.0
2017-10-25,35.71,36.112,35.076,35.076,270253.0
2017-10-26,35.71,36.112,35.076,35.076,270253.0
2017-10-27,35.809,36.302,35.259,36.302,417818.0
2017-10-28,35.809,36.302,35.259,36.302,417818.0
2017-10-29,35.809,36.302,35.259,36.302,417818.0
2017-10-30,36.302,36.774,36.154,36.774,327314.0
2017-10-31,36.753,37.352,36.302,36.358,337714.0
2017-11-01,36.753,37.352,36.302,36.358,337714.0
2017-11-02,36.373,37.345,36.373,37.296,443329.0
2017-11-03,37.113,37.486,36.767,37.486,322750.0
2017-11-04,37.113,37.486,36.767,37.486,322750.0
2017-11-05,37.113,37.486,36.767,37.486,322750.0
2017-11-06,37.359,37.486,36.358,36.436,277462.0
2017-11-07,36.788,37.712,36.584,37.43,418152.0
2017-11-08,37.261,37.613,36.704,37.585,366484.0
2017-11-09,37.183,38.064,36.02,37.099,475489.0
2017-11-10,37.155,37.655,37.141,37.359,280378.0
2017-11-11,37.155,37.655,37.141,37.359,280378.0
2017-11-12,37.155,37.655,37.141,37.359,280378.0
2017-11-13,37.218,37.916,37.141,37.359,253980.0
2017-11-14,37.43,38.029,37.134,37.218,322093.0
2017-11-15,36.901,36.929,35.766,36.232,343741.0
2017-11-16,36.302,36.499,35.639,36.02,234153.0
2017-11-17,36.02,36.358,35.858,36.161,222469.0
2017-11-18,36.02,36.358,35.858,36.161,222469.0
2017-11-19,36.02,36.358,35.858,36.161,222469.0
2017-11-20,35.985,36.549,35.844,36.182,201862.0
2017-11-21,36.196,37.204,36.126,36.591,235883.0
2017-11-22,36.69,37.007,36.105,36.57,337856.0
2017-11-23,36.57,36.704,36.232,36.429,131627.0
2017-11-24,36.161,36.626,36.084,36.288,169851.0
2017-11-25,36.161,36.626,36.084,36.288,169851.0
2017-11-26,36.161,36.626,36.084,36.288,169851.0
2017-11-27,35.985,36.471,35.95,35.95,228580.0
2017-11-28,35.809,36.619,35.809,36.422,242745.0
2017-11-29,36.584,37.127,36.457,36.739,318319.0
2017-11-30,36.654,37.698,36.563,36.838,684307.0
2017-12-01,36.929,37.331,36.584,36.866,248852.0
2017-12-02,36.929,37.331,36.584,36.866,248852.0
2017-12-03,36.929,37.331,36.584,36.866,248852.0
2017-12-04,36.936,37.289,36.908,37.19,153951.0
2017-12-05,37.359,37.98,37.014,37.12,370235.0
2017-12-06,36.774,37.789,36.774,37.472,376499.0
2017-12-07,37.324,37.74,37.0,37.0,282004.0
2017-12-08,37.324,37.74,37.0,37.0,282004.0
2017-12-09,37.324,37.74,37.0,37.0,282004.0
2017-12-10,37.324,37.74,37.0,37.0,282004.0
2017-12-11,37.0,37.895,36.499,37.888,374869.0
2017-12-12,37.853,37.959,36.584,37.077,411482.0
2017-12-13,36.852,37.077,36.302,36.302,358809.0
2017-12-14,36.344,36.993,36.295,36.838,355498.0
2017-12-15,36.478,37.042,34.864,35.209,1021278.0
2017-12-16,36.478,37.042,34.864,35.209,1021278.0
2017-12-17,36.478,37.042,34.864,35.209,1021278.0
2017-12-18,35.583,37.275,35.4,37.275,360351.0
2017-12-19,37.007,37.275,36.401,36.817,304084.0
2017-12-20,37.007,38.367,37.007,37.373,553244.0
2017-12-21,37.359,38.417,37.324,38.156,317052.0
2017-12-22,37.712,38.417,37.712,38.163,220614.0
2017-12-23,37.712,38.417,37.712,38.163,220614.0
2017-12-24,37.712,38.417,37.712,38.163,220614.0
2017-12-25,37.712,38.417,37.712,38.163,220614.0
2017-12-26,37.712,38.417,37.712,38.163,220614.0
2017-12-27,38.071,38.389,37.451,37.578,226027.0
2017-12-28,37.571,38.219,37.571,38.022,197978.0
2017-12-29,37.923,38.233,37.24,37.24,168582.0
2017-12-30,37.923,38.233,37.24,37.24,168582.0
2017-12-31,37.923,38.233,37.24,37.24,168582.0
2018-01-01,37.923,38.233,37.24,37.24,168582.0
2018-01-02,37.303,37.712,37.176,37.67,272782.0
2018-01-03,37.726,38.417,37.726,38.135,228446.0
2018-01-04,38.417,38.826,38.36,38.586,290590.0
2018-01-05,38.572,38.967,38.558,38.699,254206.0
2018-01-06,38.572,38.967,38.558,38.699,254206.0
2018-01-07,38.572,38.967,38.558,38.699,254206.0
2018-01-08,38.727,39.22,38.135,38.459,302497.0
2018-01-09,38.248,39.178,38.248,38.501,320675.0
2018-01-10,38.473,39.7,38.473,39.643,373241.0
2018-01-11,39.305,39.629,38.854,39.516,337341.0
2018-01-12,39.474,39.573,39.122,39.178,352882.0
2018-01-13,39.474,39.573,39.122,39.178,352882.0
2018-01-14,39.474,39.573,39.122,39.178,352882.0
2018-01-15,39.277,39.333,38.91,39.192,142474.0
2018-01-16,39.122,39.164,38.248,38.811,240212.0
2018-01-17,38.769,39.46,38.586,39.122,355274.0
2018-01-18,39.22,39.46,39.037,39.432,257091.0
2018-01-19,39.093,39.488,38.572,38.699,288302.0
2018-01-20,39.093,39.488,38.572,38.699,288302.0
2018-01-21,39.093,39.488,38.572,38.699,288302.0
2018-01-22,38.769,39.404,38.769,39.277,165987.0
2018-01-23,39.122,39.404,38.544,38.67,263666.0
2018-01-24,38.769,39.192,38.713,38.91,279752.0
2018-01-25,38.967,39.065,38.191,38.417,257478.0
2018-01-26,38.628,38.938,38.318,38.938,177740.0
2018-01-27,38.628,38.938,38.318,38.938,177740.0
2018-01-28,38.628,38.938,38.318,38.938,177740.0
2018-01-29,38.797,38.84,38.346,38.346,190504.0
2018-01-30,38.262,38.614,37.345,37.345,372240.0
2018-01-31,37.007,37.726,35.456,36.556,561880.0
2018-02-01,36.654,37.416,36.119,36.119,515973.0
2018-02-02,36.288,36.81,35.428,35.597,325815.0
2018-02-03,36.288,36.81,35.428,35.597,325815.0
2018-02-04,36.288,36.81,35.428,35.597,325815.0
2018-02-05,35.245,35.555,34.201,35.442,471702.0
2018-02-06,33.588,34.723,32.531,33.764,798029.0
2018-02-07,34.364,35.097,34.011,34.519,715621.0
2018-02-08,34.892,34.892,33.201,33.271,638314.0
2018-02-09,33.13,33.391,31.953,32.312,595796.0
2018-02-10,33.13,33.391,31.953,32.312,595796.0
2018-02-11,33.13,33.391,31.953,32.312,595796.0
2018-02-12,32.559,33.271,32.559,33.095,456249.0
2018-02-13,33.482,33.694,33.081,33.081,350943.0
2018-02-14,33.201,33.349,32.425,32.749,393634.0
2018-02-15,33.306,34.173,33.151,33.186,504668.0
2018-02-16,33.905,33.99,33.095,33.771,310503.0
2018-02-17,33.905,33.99,33.095,33.771,310503.0
2018-02-18,33.905,33.99,33.095,33.771,310503.0
2018-02-19,33.905,34.399,33.835,34.075,230038.0
2018-02-20,34.046,34.54,33.814,33.962,460930.0
2018-02-21,33.764,34.751,33.532,33.955,424630.0
2018-02-22,33.659,33.927,33.215,33.814,500336.0
2018-02-23,33.56,33.764,32.714,33.13,568683.0
2018-02-24,33.56,33.764,32.714,33.13,568683.0
2018-02-25,33.56,33.764,32.714,33.13,568683.0
2018-02-26,33.553,34.244,33.13,33.891,384005.0
2018-02-27,34.082,34.117,33.525,33.849,409462.0
2018-02-28,33.821,34.011,33.201,33.201,655540.0
2018-03-01,33.313,33.363,32.503,32.904,422113.0
2018-03-02,32.425,32.566,31.389,31.882,464103.0
2018-03-03,32.425,32.566,31.389,31.882,464103.0
2018-03-04,32.425,32.566,31.389,31.882,464103.0
2018-03-05,32.143,33.306,32.143,33.06,526057.0
2018-03-06,33.511,33.863,33.045,33.574,436429.0
2018-03-07,33.482,33.553,32.848,33.017,345158.0
2018-03-08,33.13,33.32,32.63,32.763,298243.0
2018-03-09,32.707,33.327,32.503,33.215,286922.0
2018-03-10,32.707,33.327,32.503,33.215,286922.0
2018-03-11,32.707,33.327,32.503,33.215,286922.0
2018-03-12,33.623,33.623,32.968,33.236,216901.0
2018-03-13,33.482,33.659,32.489,32.566,397875.0
2018-03-14,32.693,32.721,31.671,31.692,443697.0
2018-03-15,32.249,32.911,32.214,32.214,563775.0
2018-03-16,32.841,33.877,32.594,33.588,1031551.0
2018-03-17,32.841,33.877,32.594,33.588,1031551.0
2018-03-18,32.841,33.877,32.594,33.588,1031551.0
2018-03-19,33.567,33.567,33.123,33.539,345361.0
2018-03-20,33.56,34.011,33.067,33.743,320257.0
2018-03-21,33.694,34.3,33.504,33.976,381925.0
2018-03-22,33.68,34.85,33.271,33.504,454766.0
2018-03-23,33.271,33.391,32.721,33.017,331387.0
2018-03-24,33.271,33.391,32.721,33.017,331387.0
2018-03-25,33.271,33.391,32.721,33.017,331387.0
2018-03-26,33.13,33.595,32.862,32.862,359640.0
2018-03-27,33.419,33.546,33.13,33.172,226231.0
2018-03-28,33.172,33.786,32.869,33.377,441388.0
2018-03-29,33.659,33.659,32.792,33.327,332800.0
2018-03-30,33.659,33.659,32.792,33.327,332800.0
2018-03-31,33.659,33.659,32.792,33.327,332800.0
2018-04-01,33.659,33.659,32.792,33.327,332800.0
2018-04-02,33.659,33.659,32.792,33.327,332800.0
2018-04-03,33.341,33.722,33.045,33.229,368487.0
2018-04-04,33.271,33.708,32.714,33.271,515165.0
2018-04-05,33.835,34.878,33.419,34.878,423687.0
2018-04-06,34.617,35.428,34.61,35.146,505087.0
2018-04-07,34.617,35.428,34.61,35.146,505087.0
2018-04-08,34.617,35.428,34.61,35.146,505087.0
2018-04-09,34.829,34.829,33.271,33.694,389793.0
2018-04-10,34.025,34.61,33.764,34.589,359307.0
2018-04-11,34.498,34.646,33.208,33.962,567943.0
2018-04-12,34.54,35.09,34.201,34.201,296193.0
2018-04-13,34.462,34.716,34.223,34.561,264618.0
2018-04-14,34.462,34.716,34.223,34.561,264618.0
2018-04-15,34.462,34.716,34.223,34.561,264618.0
2018-04-16,34.681,35.287,34.328,34.702,371471.0
2018-04-17,35.026,35.273,34.399,34.801,254223.0
2018-04-18,35.139,35.139,34.314,34.942,293404.0
2018-04-19,34.822,35.625,34.822,35.484,356254.0
2018-04-20,35.357,36.302,35.125,35.921,378743.0
2018-04-21,35.357,36.302,35.125,35.921,378743.0
2018-04-22,35.357,36.302,35.125,35.921,378743.0
2018-04-23,35.766,36.443,35.766,36.105,365219.0
2018-04-24,36.288,37.599,36.189,37.599,415423.0
2018-04-25,36.838,36.993,35.639,35.639,442295.0
2018-04-26,35.921,36.415,35.809,36.161,309722.0
2018-04-27,36.161,36.457,35.837,36.344,214204.0
2018-04-28,36.161,36.457,35.837,36.344,214204.0
2018-04-29,36.161,36.457,35.837,36.344,214204.0
2018-04-30,35.809,36.387,35.625,36.302,397947.0
2018-05-01,35.809,36.387,35.625,36.302,397947.0
2018-05-02,35.95,36.64,35.893,36.189,259639.0
2018-05-03,36.217,36.64,35.71,36.64,271830.0
2018-05-04,36.584,36.965,36.105,36.965,299820.0
2018-05-05,36.584,36.965,36.105,36.965,299820.0
2018-05-06,36.584,36.965,36.105,36.965,299820.0
2018-05-07,36.979,37.627,36.795,37.063,203195.0
2018-05-08,36.936,37.585,36.866,37.514,425837.0
2018-05-09,37.641,38.417,37.585,38.417,488557.0
2018-05-10,37.641,38.417,37.585,38.417,488557.0
2018-05-11,37.726,38.783,37.613,38.783,380328.0
2018-05-12,37.726,38.783,37.613,38.783,380328.0
2018-05-13,37.726,38.783,37.613,38.783,380328.0
2018-05-14,38.431,38.826,38.191,38.459,271884.0
2018-05-15,38.276,39.023,38.276,38.868,291105.0
2018-05-16,38.699,38.868,38.008,38.008,323859.0
2018-05-17,37.923,38.374,37.359,38.304,271211.0
2018-05-18,37.994,38.374,37.655,37.811,257881.0
2018-05-19,37.994,38.374,37.655,37.811,257881.0
2018-05-20,37.994,38.374,37.655,37.811,257881.0
2018-05-21,37.994,38.374,37.655,37.811,257881.0
2018-05-22,38.064,38.262,37.768,37.867,270300.0
2018-05-23,37.825,37.853,36.669,36.922,430113.0
2018-05-24,36.993,37.162,35.71,36.288,422508.0
2018-05-25,36.175,36.203,34.765,35.083,342490.0
2018-05-26,36.175,36.203,34.765,35.083,342490.0
2018-05-27,36.175,36.203,34.765,35.083,342490.0
2018-05-28,34.822,35.654,34.822,35.442,186185.0
2018-05-29,35.253,35.842,34.323,35.842,508696.0
2018-05-30,35.704,36.401,35.653,35.747,809006.0
2018-05-31,35.704,36.401,35.653,35.747,809006.0
2018-06-01,34.875,36.823,34.875,36.445,746871.0
2018-06-02,34.875,36.823,34.875,36.445,746871.0
2018-06-03,34.875,36.823,34.875,36.445,746871.0
2018-06-04,36.328,36.401,35.13,35.398,497309.0
2018-06-05,35.813,35.813,33.982,34.665,564039.0
2018-06-06,34.665,35.682,34.665,35.58,712958.0
2018-06-07,35.842,37.244,35.602,36.924,518871.0
2018-06-08,36.692,36.91,36.43,36.881,302548.0
2018-06-09,36.692,36.91,36.43,36.881,302548.0
2018-06-10,36.692,36.91,36.43,36.881,302548.0
2018-06-11,37.186,37.36,36.721,37.055,357961.0
2018-06-12,36.779,37.099,36.59,36.692,434197.0
2018-06-13,36.721,36.91,36.154,36.372,416307.0
2018-06-14,35.98,36.75,35.849,36.75,422176.0
2018-06-15,36.692,36.895,36.031,36.292,1213883.0
2018-06-16,36.692,36.895,36.031,36.292,1213883.0
2018-06-17,36.692,36.895,36.031,36.292,1213883.0
2018-06-18,35.965,36.546,35.391,36.125,341681.0
2018-06-19,35.602,35.907,35.028,35.493,396853.0
2018-06-20,35.348,35.805,34.12,34.243,568759.0
2018-06-21,34.323,34.919,34.127,34.774,401190.0
2018-06-22,34.89,36.06,34.846,35.769,325848.0
2018-06-23,34.89,36.06,34.846,35.769,325848.0
2018-06-24,34.89,36.06,34.846,35.769,325848.0
2018-06-25,36.234,36.234,34.374,34.374,359221.0
2018-06-26,34.403,35.217,34.294,34.628,335124.0
2018-06-27,34.527,35.972,34.527,35.972,433673.0
2018-06-28,35.9,36.241,35.013,35.362,336685.0
2018-06-29,35.369,35.704,35.181,35.289,422248.0
2018-06-30,35.369,35.704,35.181,35.289,422248.0
2018-07-01,35.369,35.704,35.181,35.289,422248.0
2018-07-02,34.766,34.999,34.33,34.33,415788.0
2018-07-03,34.839,35.522,34.621,34.73,287614.0
2018-07-04,34.963,35.304,34.766,34.832,245797.0
2018-07-05,34.832,35.98,34.723,35.108,350381.0
2018-07-06,34.897,35.515,34.454,34.926,367934.0
2018-07-07,34.897,35.515,34.454,34.926,367934.0
2018-07-08,34.897,35.515,34.454,34.926,367934.0
2018-07-09,34.737,35.042,34.563,34.737,282908.0
2018-07-10,35.006,35.646,34.781,35.646,366995.0
2018-07-11,34.933,35.471,33.64,34.033,542486.0
2018-07-12,34.047,34.846,33.677,34.846,448087.0
2018-07-13,34.512,34.745,34.229,34.367,316080.0
2018-07-14,34.512,34.745,34.229,34.367,316080.0
2018-07-15,34.512,34.745,34.229,34.367,316080.0
2018-07-16,34.149,34.541,34.105,34.301,254052.0
2018-07-17,34.207,34.221,33.502,33.793,290867.0
2018-07-18,33.887,33.902,33.095,33.568,355646.0
2018-07-19,33.27,33.771,33.255,33.655,276525.0
2018-07-20,33.698,33.858,33.255,33.785,238392.0
2018-07-21,33.698,33.858,33.255,33.785,238392.0
2018-07-22,33.698,33.858,33.255,33.785,238392.0
2018-07-23,33.785,33.938,33.379,33.589,161847.0
2018-07-24,33.873,34.461,33.851,34.134,359211.0
2018-07-25,34.149,34.258,33.887,34.033,190305.0
2018-07-26,34.243,34.468,34.033,34.468,260297.0
2018-07-27,34.316,34.839,34.272,34.715,155795.0
2018-07-28,34.316,34.839,34.272,34.715,155795.0
2018-07-29,34.316,34.839,34.272,34.715,155795.0
2018-07-30,34.73,34.89,34.527,34.679,200579.0
2018-07-31,34.41,35.391,34.41,35.137,386365.0
2018-08-01,35.369,35.369,34.49,34.875,298412.0
2018-08-02,34.439,35.021,33.974,34.309,494783.0
2018-08-03,34.541,35.747,34.541,34.984,370148.0
2018-08-04,34.541,35.747,34.541,34.984,370148.0
2018-08-05,34.541,35.747,34.541,34.984,370148.0
2018-08-06,34.984,35.108,34.701,34.73,243390.0
2018-08-07,34.548,35.297,34.548,35.006,318297.0
2018-08-08,34.875,35.137,34.381,34.585,223103.0
2018-08-09,34.439,34.454,33.132,33.706,471125.0
2018-08-10,33.706,33.706,32.994,33.059,216501.0
2018-08-11,33.706,33.706,32.994,33.059,216501.0
2018-08-12,33.706,33.706,32.994,33.059,216501.0
2018-08-13,33.357,33.357,32.463,32.906,293792.0
2018-08-14,32.783,33.044,32.754,32.841,232733.0
2018-08-15,32.783,33.044,32.754,32.841,232733.0
2018-08-16,32.478,33.001,32.223,32.223,359730.0
2018-08-17,32.332,32.485,31.976,32.173,160731.0
2018-08-18,32.332,32.485,31.976,32.173,160731.0
2018-08-19,32.332,32.485,31.976,32.173,160731.0
2018-08-20,32.056,32.274,31.388,31.599,289943.0
2018-08-21,31.46,32.281,31.46,32.02,278295.0
2018-08-22,32.223,32.732,32.093,32.529,245659.0
2018-08-23,32.63,32.826,32.492,32.623,230664.0
2018-08-24,32.376,33.117,32.376,33.117,234681.0
2018-08-25,32.376,33.117,32.376,33.117,234681.0
2018-08-26,32.376,33.117,32.376,33.117,234681.0
2018-08-27,33.117,33.291,32.543,33.291,194278.0
2018-08-28,33.4,33.582,33.059,33.277,230437.0
2018-08-29,33.204,33.524,33.168,33.495,222133.0
2018-08-30,33.509,33.698,33.328,33.328,312934.0
2018-08-31,33.553,33.568,33.015,33.153,476463.0
2018-09-01,33.553,33.568,33.015,33.153,476463.0
2018-09-02,33.553,33.568,33.015,33.153,476463.0
2018-09-03,33.212,33.851,33.168,33.647,242413.0
2018-09-04,33.785,33.785,33.117,33.27,307857.0
2018-09-05,33.059,33.713,32.587,32.812,378182.0
2018-09-06,32.805,33.306,32.572,32.572,317124.0
2018-09-07,32.587,32.667,32.071,32.558,375558.0
2018-09-08,32.587,32.667,32.071,32.558,375558.0
2018-09-09,32.587,32.667,32.071,32.558,375558.0
2018-09-10,32.405,32.645,32.245,32.245,238678.0
2018-09-11,32.26,32.463,31.984,32.376,218575.0
2018-09-12,32.579,33.291,32.441,33.008,311020.0
2018-09-13,33.204,33.626,33.023,33.364,316479.0
2018-09-14,33.568,33.568,33.059,33.488,254974.0
2018-09-15,33.568,33.568,33.059,33.488,254974.0
2018-09-16,33.568,33.568,33.059,33.488,254974.0
2018-09-17,33.357,33.713,32.819,32.819,244962.0
2018-09-18,33.066,33.066,32.521,32.79,290031.0
2018-09-19,33.495,33.677,33.132,33.241,301754.0
2018-09-20,33.408,33.706,33.19,33.706,292191.0
2018-09-21,33.64,34.003,33.328,33.379,738438.0
2018-09-22,33.64,34.003,33.328,33.379,738438.0
2018-09-23,33.64,34.003,33.328,33.379,738438.0
2018-09-24,33.553,34.919,33.553,34.686,491561.0
2018-09-25,34.781,35.522,34.65,35.239,459381.0
2018-09-26,35.602,35.871,35.333,35.66,386960.0
2018-09-27,35.602,35.675,35.289,35.289,408967.0
2018-09-28,34.999,35.58,34.999,35.159,477387.0
2018-09-29,34.999,35.58,34.999,35.159,477387.0
2018-09-30,34.999,35.58,34.999,35.159,477387.0
2018-10-01,35.282,36.205,35.282,35.791,359604.0
2018-10-02,35.747,35.951,34.948,35.398,426116.0
2018-10-03,35.398,36.074,35.333,35.754,244342.0
2018-10-04,35.486,36.605,35.369,36.263,447366.0
2018-10-05,36.234,36.387,35.871,36.227,363772.0
2018-10-06,36.234,36.387,35.871,36.227,363772.0
2018-10-07,36.234,36.387,35.871,36.227,363772.0
2018-10-08,36.176,36.176,35.689,35.914,252900.0
2018-10-09,35.856,36.576,35.856,36.474,460164.0
2018-10-10,36.19,37.157,35.827,35.98,582485.0
2018-10-11,34.948,35.718,34.512,35.173,659787.0
2018-10-12,35.369,35.682,34.963,35.159,381385.0
2018-10-13,35.369,35.682,34.963,35.159,381385.0
2018-10-14,35.369,35.682,34.963,35.159,381385.0
2018-10-15,35.173,36.27,35.159,36.016,419880.0
2018-10-16,36.038,36.038,35.122,35.638,359451.0
2018-10-17,35.893,36.328,35.624,35.965,391408.0
2018-10-18,36.052,36.089,35.515,35.711,331256.0
2018-10-19,35.74,35.893,35.369,35.58,383508.0
2018-10-20,35.74,35.893,35.369,35.58,383508.0
2018-10-21,35.74,35.893,35.369,35.58,383508.0
2018-10-22,35.929,35.943,35.072,35.072,271933.0
2018-10-23,34.875,34.999,33.219,33.764,442915.0
2018-10-24,33.858,34.323,32.841,32.841,476031.0
2018-10-25,32.841,33.764,32.841,33.27,454420.0
2018-10-26,32.841,33.764,32.841,33.27,454420.0
2018-10-27,32.841,33.764,32.841,33.27,454420.0
2018-10-28,32.841,33.764,32.841,33.27,454420.0
2018-10-29,33.451,34.556,33.451,33.713,418058.0
2018-10-30,34.149,34.766,33.691,34.105,333744.0
2018-10-31,34.527,36.176,34.527,35.696,662839.0
2018-11-01,34.527,36.176,34.527,35.696,662839.0
2018-11-02,36.576,36.576,35.311,35.609,543758.0
2018-11-03,36.576,36.576,35.311,35.609,543758.0
2018-11-04,36.576,36.576,35.311,35.609,543758.0
2018-11-05,35.181,36.314,34.556,35.936,372641.0
2018-11-06,36.219,36.219,35.551,35.551,440180.0
2018-11-07,35.369,36.619,35.275,35.972,445776.0
2018-11-08,36.314,36.619,35.929,36.517,600462.0
2018-11-09,36.314,36.328,34.781,35.478,440132.0
2018-11-10,36.314,36.328,34.781,35.478,440132.0
2018-11-11,36.314,36.328,34.781,35.478,440132.0
2018-11-12,35.602,36.118,34.607,34.621,346783.0
2018-11-13,35.021,35.021,33.357,33.546,405425.0
2018-11-14,33.277,33.473,32.39,33.473,453018.0
2018-11-15,33.778,34.214,33.56,33.764,295962.0
2018-11-16,33.989,34.396,33.778,33.793,329889.0
2018-11-17,33.989,34.396,33.778,33.793,329889.0
2018-11-18,33.989,34.396,33.778,33.793,329889.0
2018-11-19,33.8,34.142,33.023,33.11,344539.0
2018-11-20,33.015,33.4,32.754,32.899,404732.0
2018-11-21,33.139,34.28,32.877,33.953,449955.0
2018-11-22,33.64,33.953,33.132,33.132,295407.0
2018-11-23,33.095,33.422,31.787,32.114,376652.0
2018-11-24,33.095,33.422,31.787,32.114,376652.0
2018-11-25,33.095,33.422,31.787,32.114,376652.0
2018-11-26,32.47,32.645,31.86,31.962,355533.0
2018-11-27,31.969,31.976,31.351,31.882,310708.0
2018-11-28,31.62,32.39,31.62,32.39,471037.0
2018-11-29,32.478,33.103,32.107,32.79,405078.0
2018-11-30,33.175,33.175,32.42,32.42,594717.0
2018-12-01,33.175,33.175,32.42,32.42,594717.0
2018-12-02,33.175,33.175,32.42,32.42,594717.0
2018-12-03,33.306,33.575,32.601,32.834,365655.0
2018-12-04,32.696,33.139,32.347,32.449,302979.0
2018-12-05,31.969,32.143,31.577,31.591,281425.0
2018-12-06,31.424,31.424,29.935,30.167,481601.0
2018-12-07,30.044,31.889,29.797,31.315,535640.0
