,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity,ONGC IN Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2014-07-23,169.25,170.07,166.83,167.31,6371961.0
2014-07-24,168.38,168.77,165.95,167.14,4611848.0
2014-07-25,167.18,168.18,164.79,165.58,5120574.0
2014-07-26,167.18,168.18,164.79,165.58,5120574.0
2014-07-27,167.18,168.18,164.79,165.58,5120574.0
2014-07-28,165.53,166.63,161.45,163.0,4154868.0
2014-07-29,165.53,166.63,161.45,163.0,4154868.0
2014-07-30,163.26,165.86,163.0,164.69,7581756.0
2014-07-31,164.36,165.86,162.44,163.2,9838625.0
2014-08-01,162.71,163.45,158.72,159.49,7055250.0
2014-08-02,162.71,163.45,158.72,159.49,7055250.0
2014-08-03,162.71,163.45,158.72,159.49,7055250.0
2014-08-04,160.17,163.12,158.58,162.13,3808356.0
2014-08-05,162.69,167.97,162.69,167.29,9199944.0
2014-08-06,166.83,167.78,163.1,163.84,5145026.0
2014-08-07,162.64,166.77,162.64,165.14,5375187.0
2014-08-08,163.06,163.49,160.99,162.73,5068857.0
2014-08-09,163.06,163.49,160.99,162.73,5068857.0
2014-08-10,163.06,163.49,160.99,162.73,5068857.0
2014-08-11,163.88,164.05,161.74,162.52,3288573.0
2014-08-12,162.91,168.22,162.91,167.41,8056569.0
2014-08-13,169.66,170.65,165.12,165.95,9973932.0
2014-08-14,164.25,169.66,162.29,169.29,10696292.0
2014-08-15,164.25,169.66,162.29,169.29,10696292.0
2014-08-16,164.25,169.66,162.29,169.29,10696292.0
2014-08-17,164.25,169.66,162.29,169.29,10696292.0
2014-08-18,170.07,179.26,169.29,178.04,14222181.0
2014-08-19,179.9,181.84,176.33,179.65,18166119.0
2014-08-20,179.65,179.98,174.16,175.03,9750428.0
2014-08-21,175.21,177.46,174.0,175.81,8629983.0
2014-08-22,176.68,179.34,175.65,176.29,8320499.0
2014-08-23,176.68,179.34,175.65,176.29,8320499.0
2014-08-24,176.68,179.34,175.65,176.29,8320499.0
2014-08-25,177.09,179.53,176.33,176.99,8959353.0
2014-08-26,177.51,178.19,170.07,172.55,9922754.0
2014-08-27,175.44,177.46,174.78,176.74,11919302.0
2014-08-28,177.09,181.22,175.03,179.57,13612371.0
2014-08-29,177.09,181.22,175.03,179.57,13612371.0
2014-08-30,177.09,181.22,175.03,179.57,13612371.0
2014-08-31,177.09,181.22,175.03,179.57,13612371.0
2014-09-01,181.57,182.44,180.09,181.45,6125718.0
2014-09-02,181.22,183.8,179.24,183.51,7516806.0
2014-09-03,185.76,185.86,179.57,180.35,9222251.0
2014-09-04,180.39,181.63,177.96,180.6,4077768.0
2014-09-05,180.48,184.36,179.98,183.1,7566374.0
2014-09-06,180.48,184.36,179.98,183.1,7566374.0
2014-09-07,180.48,184.36,179.98,183.1,7566374.0
2014-09-08,184.94,188.44,184.52,187.89,9973023.0
2014-09-09,189.02,189.46,183.22,185.51,5840996.0
2014-09-10,183.74,186.13,182.69,183.86,3578321.0
2014-09-11,184.42,184.96,176.78,177.4,9451725.0
2014-09-12,178.08,179.67,175.62,177.05,4416612.0
2014-09-13,178.08,179.67,175.62,177.05,4416612.0
2014-09-14,178.08,179.67,175.62,177.05,4416612.0
2014-09-15,175.54,176.68,173.49,173.83,3133298.0
2014-09-16,174.26,175.54,168.15,168.83,10284120.0
2014-09-17,169.24,170.42,166.91,168.33,8548377.0
2014-09-18,168.85,171.9,166.97,170.95,7051068.0
2014-09-19,172.03,172.65,165.85,166.87,13121291.0
2014-09-20,172.03,172.65,165.85,166.87,13121291.0
2014-09-21,172.03,172.65,165.85,166.87,13121291.0
2014-09-22,166.85,173.58,166.27,173.1,5882694.0
2014-09-23,173.89,174.3,167.82,168.23,5826696.0
2014-09-24,168.06,171.82,166.12,170.87,6609497.0
2014-09-25,168.93,170.58,163.19,165.36,8207739.0
2014-09-26,164.59,170.81,164.59,170.19,6467031.0
2014-09-27,164.59,170.81,164.59,170.19,6467031.0
2014-09-28,164.59,170.81,164.59,170.19,6467031.0
2014-09-29,170.17,171.53,167.51,168.31,3892521.0
2014-09-30,166.74,171.99,166.74,168.75,5347008.0
2014-10-01,169.28,169.67,165.67,166.39,4478376.0
2014-10-02,169.28,169.67,165.67,166.39,4478376.0
2014-10-03,169.28,169.67,165.67,166.39,4478376.0
2014-10-04,169.28,169.67,165.67,166.39,4478376.0
2014-10-05,169.28,169.67,165.67,166.39,4478376.0
2014-10-06,169.28,169.67,165.67,166.39,4478376.0
2014-10-07,165.01,167.51,162.45,163.87,7173995.0
2014-10-08,163.87,168.31,163.87,167.75,5971370.0
2014-10-09,168.1,171.14,168.1,169.94,4915941.0
2014-10-10,168.52,169.34,166.45,166.95,4229799.0
2014-10-11,168.52,169.34,166.45,166.95,4229799.0
2014-10-12,168.52,169.34,166.45,166.95,4229799.0
2014-10-13,166.37,168.72,164.33,168.0,4240799.0
2014-10-14,168.13,169.14,165.17,166.1,5285267.0
2014-10-15,168.13,169.14,165.17,166.1,5285267.0
2014-10-16,164.43,168.72,163.15,164.02,9980633.0
2014-10-17,164.06,165.28,161.91,164.02,7112085.0
2014-10-18,164.06,165.28,161.91,164.02,7112085.0
2014-10-19,164.06,165.28,161.91,164.02,7112085.0
2014-10-20,177.19,178.43,171.41,173.06,25253532.0
2014-10-21,173.47,174.3,167.51,168.52,10548603.0
2014-10-22,169.94,170.17,163.79,164.99,12427175.0
2014-10-23,167.24,167.69,165.54,166.64,1188629.0
2014-10-24,167.24,167.69,165.54,166.64,1188629.0
2014-10-25,167.24,167.69,165.54,166.64,1188629.0
2014-10-26,167.24,167.69,165.54,166.64,1188629.0
2014-10-27,167.34,167.69,162.49,163.0,5122950.0
2014-10-28,163.77,164.39,160.53,161.79,8755779.0
2014-10-29,163.4,163.85,161.64,162.24,6819194.0
2014-10-30,162.24,164.39,162.14,163.52,8156378.0
2014-10-31,164.86,167.96,164.24,167.34,9445047.0
2014-11-01,164.86,167.96,164.24,167.34,9445047.0
2014-11-02,164.86,167.96,164.24,167.34,9445047.0
2014-11-03,167.69,168.52,166.47,167.09,6184595.0
2014-11-04,167.69,168.52,166.47,167.09,6184595.0
2014-11-05,167.8,168.35,165.25,166.7,7749567.0
2014-11-06,167.8,168.35,165.25,166.7,7749567.0
2014-11-07,165.34,170.05,165.34,169.2,8780988.0
2014-11-08,165.34,170.05,165.34,169.2,8780988.0
2014-11-09,165.34,170.05,165.34,169.2,8780988.0
2014-11-10,170.13,170.38,162.57,162.82,10386503.0
2014-11-11,163.36,165.03,160.48,163.09,8446577.0
2014-11-12,163.33,164.68,162.14,162.59,4859019.0
2014-11-13,163.75,164.08,157.99,159.35,6725208.0
2014-11-14,159.45,163.02,159.06,162.43,7827258.0
2014-11-15,159.45,163.02,159.06,162.43,7827258.0
2014-11-16,159.45,163.02,159.06,162.43,7827258.0
2014-11-17,162.51,164.84,161.72,163.75,6048722.0
2014-11-18,164.26,164.47,161.08,161.35,5203185.0
2014-11-19,160.67,162.98,157.57,158.67,7539809.0
2014-11-20,158.61,161.08,157.78,159.33,5209577.0
2014-11-21,158.38,160.96,157.94,158.32,5536464.0
2014-11-22,158.38,160.96,157.94,158.32,5536464.0
2014-11-23,158.38,160.96,157.94,158.32,5536464.0
2014-11-24,158.19,160.01,156.27,157.32,4483554.0
2014-11-25,156.95,160.59,154.89,159.62,7681095.0
2014-11-26,158.27,161.33,157.78,159.39,5797430.0
2014-11-27,158.83,160.2,156.95,157.9,10089731.0
2014-11-28,157.06,160.77,155.69,156.71,7696680.0
2014-11-29,157.06,160.77,155.69,156.71,7696680.0
2014-11-30,157.06,160.77,155.69,156.71,7696680.0
2014-12-01,156.21,157.78,149.95,150.53,12763722.0
2014-12-02,150.86,152.97,148.22,148.9,7922643.0
2014-12-03,148.9,155.67,148.71,153.42,15152915.0
2014-12-04,155.09,156.29,152.45,153.15,7425071.0
2014-12-05,154.06,154.89,150.67,150.88,7314863.0
2014-12-06,154.06,154.89,150.67,150.88,7314863.0
2014-12-07,154.06,154.89,150.67,150.88,7314863.0
2014-12-08,150.53,153.65,150.14,152.12,5752929.0
2014-12-09,151.25,151.96,144.77,145.43,10070132.0
2014-12-10,144.25,149.46,144.25,149.15,6711839.0
2014-12-11,148.28,148.69,143.55,144.33,6360030.0
2014-12-12,144.77,145.33,138.68,139.23,9568397.0
2014-12-13,144.77,145.33,138.68,139.23,9568397.0
2014-12-14,144.77,145.33,138.68,139.23,9568397.0
2014-12-15,138.76,142.91,138.37,141.69,7963788.0
2014-12-16,141.63,141.96,137.94,140.64,8354561.0
2014-12-17,140.41,144.6,138.74,143.77,10406847.0
2014-12-18,146.72,147.12,143.75,144.58,8166281.0
2014-12-19,145.07,148.38,144.21,146.47,6609755.0
2014-12-20,145.07,148.38,144.21,146.47,6609755.0
2014-12-21,145.07,148.38,144.21,146.47,6609755.0
2014-12-22,146.7,150.18,146.7,149.86,4577598.0
2014-12-23,149.63,150.05,146.78,147.56,3338109.0
2014-12-24,147.94,148.38,143.28,144.19,12677693.0
2014-12-25,147.94,148.38,143.28,144.19,12677693.0
2014-12-26,144.6,145.86,142.95,144.37,2293151.0
2014-12-27,144.6,145.86,142.95,144.37,2293151.0
2014-12-28,144.6,145.86,142.95,144.37,2293151.0
2014-12-29,144.79,147.33,144.6,145.4,2497908.0
2014-12-30,144.6,145.02,142.86,143.2,2926518.0
2014-12-31,142.55,144.52,142.3,143.07,2976897.0
2015-01-01,142.61,144.6,142.51,144.21,2112752.0
2015-01-02,144.23,147.75,144.23,146.36,4130382.0
2015-01-03,144.23,147.75,144.23,146.36,4130382.0
2015-01-04,144.23,147.75,144.23,146.36,4130382.0
2015-01-05,145.44,150.05,145.02,148.02,6756806.0
2015-01-06,146.09,146.55,138.57,139.64,10536989.0
2015-01-07,139.57,143.22,137.52,141.69,10431774.0
2015-01-08,143.75,144.12,140.62,143.26,7102008.0
2015-01-09,145.48,149.59,141.0,147.12,14828495.0
2015-01-10,145.48,149.59,141.0,147.12,14828495.0
2015-01-11,145.48,149.59,141.0,147.12,14828495.0
2015-01-12,147.56,148.33,144.37,145.74,3600624.0
2015-01-13,145.86,146.11,141.8,142.49,8223956.0
2015-01-14,142.51,145.07,142.09,144.21,7242543.0
2015-01-15,146.28,147.96,143.62,145.23,11468630.0
2015-01-16,144.6,147.54,143.91,145.48,4569972.0
2015-01-17,144.6,147.54,143.91,145.48,4569972.0
2015-01-18,144.6,147.54,143.91,145.48,4569972.0
2015-01-19,146.32,147.96,144.94,145.65,3357851.0
2015-01-20,147.33,147.33,145.57,146.83,5141714.0
2015-01-21,146.76,147.12,144.19,145.04,9543732.0
2015-01-22,145.44,148.73,144.81,147.92,8542335.0
2015-01-23,148.8,149.21,145.63,146.2,6905465.0
2015-01-24,148.8,149.21,145.63,146.2,6905465.0
2015-01-25,148.8,149.21,145.63,146.2,6905465.0
2015-01-26,148.8,149.21,145.63,146.2,6905465.0
2015-01-27,146.7,147.37,145.04,146.8,5085087.0
2015-01-28,146.7,149.42,146.09,148.33,7404311.0
2015-01-29,147.54,149.01,145.65,147.5,11010089.0
2015-01-30,147.5,148.98,145.88,147.27,6563351.0
2015-01-31,147.5,148.98,145.88,147.27,6563351.0
2015-02-01,147.5,148.98,145.88,147.27,6563351.0
2015-02-02,148.8,149.97,146.11,146.64,4078419.0
2015-02-03,147.79,151.48,147.54,150.66,8379711.0
2015-02-04,153.47,156.68,151.77,154.48,13599768.0
2015-02-05,154.29,154.66,148.38,149.49,4349367.0
2015-02-06,150.89,151.42,145.74,147.12,6402323.0
2015-02-07,150.89,151.42,145.74,147.12,6402323.0
2015-02-08,150.89,151.42,145.74,147.12,6402323.0
2015-02-09,146.32,149.99,146.32,149.36,4575578.0
2015-02-10,148.8,150.58,147.12,148.65,3797786.0
2015-02-11,148.8,149.38,144.19,144.58,4218503.0
2015-02-12,145.02,147.12,142.24,145.21,7452416.0
2015-02-13,142.32,144.14,141.78,142.32,9894467.0
2015-02-14,142.32,144.14,141.78,142.32,9894467.0
2015-02-15,142.32,144.14,141.78,142.32,9894467.0
2015-02-16,141.46,144.56,141.25,142.7,6322317.0
2015-02-17,141.46,144.56,141.25,142.7,6322317.0
2015-02-18,143.07,144.14,139.16,139.41,8523887.0
2015-02-19,139.99,140.81,138.57,139.76,5988774.0
2015-02-20,140.16,140.79,138.32,138.61,5198343.0
2015-02-21,140.16,140.79,138.32,138.61,5198343.0
2015-02-22,140.16,140.79,138.32,138.61,5198343.0
2015-02-23,139.03,139.99,135.68,136.16,5070417.0
2015-02-24,136.68,136.98,131.05,132.05,12345257.0
2015-02-25,133.2,135.53,132.09,132.93,8393061.0
2015-02-26,134.13,135.05,132.26,133.85,9402788.0
2015-02-27,133.71,136.64,133.71,136.12,10955291.0
2015-02-28,138.19,139.34,134.9,136.2,8337459.0
2015-03-01,138.19,139.34,134.9,136.2,8337459.0
2015-03-02,137.9,138.23,133.04,134.15,9930395.0
2015-03-03,134.15,136.64,132.81,134.34,9965349.0
2015-03-04,135.15,136.96,133.62,134.36,13191777.0
2015-03-05,134.57,134.78,133.02,134.1,5712309.0
2015-03-06,134.57,134.78,133.02,134.1,5712309.0
2015-03-07,134.57,134.78,133.02,134.1,5712309.0
2015-03-08,134.57,134.78,133.02,134.1,5712309.0
2015-03-09,133.22,134.04,131.65,132.45,9458637.0
2015-03-10,133.29,133.69,129.16,131.78,12329544.0
2015-03-11,132.03,132.93,129.52,129.72,8763608.0
2015-03-12,130.35,131.59,129.47,130.86,5985365.0
2015-03-13,131.23,132.78,130.48,131.57,6856758.0
2015-03-14,131.23,132.78,130.48,131.57,6856758.0
2015-03-15,131.23,132.78,130.48,131.57,6856758.0
2015-03-16,131.55,131.86,130.4,130.77,4884695.0
2015-03-17,131.15,132.24,129.96,131.69,4297577.0
2015-03-18,132.03,132.22,129.1,129.6,5800127.0
2015-03-19,129.89,131.57,129.6,130.73,6467082.0
2015-03-20,130.86,131.19,129.26,130.5,6068666.0
2015-03-21,130.86,131.19,129.26,130.5,6068666.0
2015-03-22,130.86,131.19,129.26,130.5,6068666.0
2015-03-23,130.35,132.18,130.29,131.78,4995686.0
2015-03-24,131.86,133.73,131.18,133.05,4374761.0
2015-03-25,134.01,134.35,130.99,131.46,4918026.0
2015-03-26,132.03,132.2,126.85,128.04,13091985.0
2015-03-27,128.62,130.91,127.79,129.46,6606341.0
2015-03-28,128.62,130.91,127.79,129.46,6606341.0
2015-03-29,128.62,130.91,127.79,129.46,6606341.0
2015-03-30,129.49,134.75,128.96,133.82,7459098.0
2015-03-31,134.13,135.68,129.27,130.06,7272993.0
2015-04-01,130.34,131.29,129.46,130.1,3666503.0
2015-04-02,130.34,131.29,129.46,130.1,3666503.0
2015-04-03,130.34,131.29,129.46,130.1,3666503.0
2015-04-04,130.34,131.29,129.46,130.1,3666503.0
2015-04-05,130.34,131.29,129.46,130.1,3666503.0
2015-04-06,130.8,135.11,130.55,134.69,6014385.0
2015-04-07,135.85,136.07,133.73,135.43,3783051.0
2015-04-08,135.43,135.68,132.42,132.88,6384797.0
2015-04-09,133.52,134.07,130.95,131.67,6525905.0
2015-04-10,131.69,134.07,131.18,131.5,9130553.0
2015-04-11,131.69,134.07,131.18,131.5,9130553.0
2015-04-12,131.69,134.07,131.18,131.5,9130553.0
2015-04-13,133.09,133.41,131.65,132.39,3077343.0
2015-04-14,133.09,133.41,131.65,132.39,3077343.0
2015-04-15,132.8,137.06,132.25,134.64,9997371.0
2015-04-16,135.26,139.57,135.22,139.1,10654830.0
2015-04-17,139.89,141.31,139.25,140.1,7076418.0
2015-04-18,139.89,141.31,139.25,140.1,7076418.0
2015-04-19,139.89,141.31,139.25,140.1,7076418.0
2015-04-20,140.04,141.37,134.24,136.62,5041464.0
2015-04-21,136.96,139.0,135.13,136.0,6254364.0
2015-04-22,136.3,137.51,131.42,132.59,8696406.0
2015-04-23,133.73,133.9,130.25,130.74,5810162.0
2015-04-24,131.61,135.39,130.61,134.52,7879040.0
2015-04-25,131.61,135.39,130.61,134.52,7879040.0
2015-04-26,131.61,135.39,130.61,134.52,7879040.0
2015-04-27,134.98,134.98,130.78,131.33,3590486.0
2015-04-28,131.18,133.14,129.08,130.57,5384571.0
2015-04-29,130.57,131.46,129.1,130.04,4771202.0
2015-04-30,130.27,131.1,128.68,129.06,10249170.0
2015-05-01,130.27,131.1,128.68,129.06,10249170.0
2015-05-02,130.27,131.1,128.68,129.06,10249170.0
2015-05-03,130.27,131.1,128.68,129.06,10249170.0
2015-05-04,129.95,140.31,129.95,139.4,17919471.0
2015-05-05,140.52,145.7,139.46,145.26,25733543.0
2015-05-06,144.18,145.19,138.02,139.21,11144076.0
2015-05-07,140.1,140.74,134.16,135.88,7955823.0
2015-05-08,136.26,137.72,133.24,133.94,7049079.0
2015-05-09,136.26,137.72,133.24,133.94,7049079.0
2015-05-10,136.26,137.72,133.24,133.94,7049079.0
2015-05-11,134.54,136.22,133.75,135.43,5760362.0
2015-05-12,135.9,136.05,130.42,131.46,4860177.0
2015-05-13,132.52,134.88,130.97,132.08,6164439.0
2015-05-14,132.5,134.58,131.25,134.22,4671579.0
2015-05-15,134.11,135.73,132.67,135.39,3667641.0
2015-05-16,134.11,135.73,132.67,135.39,3667641.0
2015-05-17,134.11,135.73,132.67,135.39,3667641.0
2015-05-18,135.98,137.81,135.43,136.6,4930170.0
2015-05-19,135.58,136.41,133.97,134.84,4744916.0
2015-05-20,134.58,135.85,133.31,133.54,3389793.0
2015-05-21,134.33,135.41,133.48,135.13,3339339.0
2015-05-22,137.34,137.98,135.51,137.15,4270412.0
2015-05-23,137.34,137.98,135.51,137.15,4270412.0
2015-05-24,137.34,137.98,135.51,137.15,4270412.0
2015-05-25,137.55,140.42,136.28,139.91,6013829.0
2015-05-26,140.1,140.46,136.49,136.92,3171696.0
2015-05-27,137.55,141.52,136.13,140.95,3835667.0
2015-05-28,142.22,143.16,137.68,139.21,9345716.0
2015-05-29,135.01,140.93,132.97,140.04,13881185.0
2015-05-30,135.01,140.93,132.97,140.04,13881185.0
2015-05-31,135.01,140.93,132.97,140.04,13881185.0
2015-06-01,139.68,140.1,136.87,137.59,3143031.0
2015-06-02,139.57,139.57,135.13,135.98,4936580.0
2015-06-03,135.98,137.26,130.12,130.7,5892404.0
2015-06-04,131.52,132.03,127.43,127.94,7751957.0
2015-06-05,128.4,132.65,126.22,130.84,9045881.0
2015-06-06,128.4,132.65,126.22,130.84,9045881.0
2015-06-07,128.4,132.65,126.22,130.84,9045881.0
2015-06-08,131.61,132.33,129.53,130.08,3613586.0
2015-06-09,129.53,130.34,127.38,127.98,3451497.0
2015-06-10,128.21,130.82,128.21,129.63,4847901.0
2015-06-11,129.95,130.95,127.53,127.79,4282520.0
2015-06-12,127.79,128.62,127.15,127.53,3154115.0
2015-06-13,127.79,128.62,127.15,127.53,3154115.0
2015-06-14,127.79,128.62,127.15,127.53,3154115.0
2015-06-15,127.79,130.29,126.75,129.04,4471140.0
2015-06-16,129.04,129.91,127.36,129.25,4078473.0
2015-06-17,129.49,130.44,128.79,129.91,7626996.0
2015-06-18,130.08,133.82,129.59,132.82,6524855.0
2015-06-19,133.63,136.28,132.67,135.49,6148428.0
2015-06-20,133.63,136.28,132.67,135.49,6148428.0
2015-06-21,133.63,136.28,132.67,135.49,6148428.0
2015-06-22,135.85,136.07,133.31,135.18,4779756.0
2015-06-23,135.43,137.3,134.84,135.39,3741441.0
2015-06-24,135.83,137.13,134.18,134.96,3895727.0
2015-06-25,134.45,135.98,132.33,132.86,8750211.0
2015-06-26,132.88,133.99,131.86,132.97,1982132.0
2015-06-27,132.88,133.99,131.86,132.97,1982132.0
2015-06-28,132.88,133.99,131.86,132.97,1982132.0
2015-06-29,131.23,131.95,129.91,131.21,2443533.0
2015-06-30,130.84,132.2,130.55,131.44,3450252.0
2015-07-01,131.18,134.62,131.06,133.26,4621196.0
2015-07-02,133.31,133.84,131.38,131.61,3628205.0
2015-07-03,132.46,133.54,130.91,131.27,5258963.0
2015-07-04,132.46,133.54,130.91,131.27,5258963.0
2015-07-05,132.46,133.54,130.91,131.27,5258963.0
2015-07-06,129.72,131.18,129.15,130.87,3360071.0
2015-07-07,130.97,131.23,129.1,129.46,3834708.0
2015-07-08,128.64,130.72,128.13,128.62,3753969.0
2015-07-09,128.74,129.44,126.26,126.81,5805335.0
2015-07-10,128.13,128.64,123.71,124.77,11890521.0
2015-07-11,128.13,128.64,123.71,124.77,11890521.0
2015-07-12,128.13,128.64,123.71,124.77,11890521.0
2015-07-13,125.37,125.62,122.12,123.37,8438067.0
2015-07-14,123.12,124.35,122.14,122.99,5048990.0
2015-07-15,123.65,125.43,123.18,123.63,5079396.0
2015-07-16,123.75,125.13,123.16,123.8,3725048.0
2015-07-17,124.26,124.96,123.48,124.31,2995020.0
2015-07-18,124.26,124.96,123.48,124.31,2995020.0
2015-07-19,124.26,124.96,123.48,124.31,2995020.0
2015-07-20,124.39,125.2,123.33,123.9,2129349.0
2015-07-21,123.88,123.92,118.96,119.4,4623071.0
2015-07-22,119.51,122.25,119.51,120.93,4087850.0
2015-07-23,121.0,121.33,118.68,120.51,6234113.0
2015-07-24,120.36,121.38,119.57,120.08,4293809.0
2015-07-25,120.36,121.38,119.57,120.08,4293809.0
2015-07-26,120.36,121.38,119.57,120.08,4293809.0
2015-07-27,119.72,120.15,114.63,115.26,11485571.0
2015-07-28,115.52,115.9,111.85,114.56,9262457.0
2015-07-29,115.05,115.43,112.5,114.52,10551501.0
2015-07-30,115.86,116.5,114.67,115.01,5911977.0
2015-07-31,115.26,117.39,115.09,115.77,4328886.0
2015-08-01,115.26,117.39,115.09,115.77,4328886.0
2015-08-02,115.26,117.39,115.09,115.77,4328886.0
2015-08-03,115.86,117.81,113.8,116.18,5320353.0
2015-08-04,116.22,116.33,112.38,113.08,8933309.0
2015-08-05,114.2,115.48,113.74,114.63,5219907.0
2015-08-06,115.05,116.11,114.39,115.03,4307364.0
2015-08-07,114.63,120.55,114.44,120.08,14987865.0
2015-08-08,114.63,120.55,114.44,120.08,14987865.0
2015-08-09,114.63,120.55,114.44,120.08,14987865.0
2015-08-10,120.57,120.87,116.33,116.77,4430960.0
2015-08-11,117.45,118.0,114.22,114.65,2968665.0
2015-08-12,114.63,115.69,112.76,114.35,6686787.0
2015-08-13,115.05,116.33,112.78,114.52,8358512.0
2015-08-14,115.5,116.11,113.8,114.8,4180208.0
2015-08-15,115.5,116.11,113.8,114.8,4180208.0
2015-08-16,115.5,116.11,113.8,114.8,4180208.0
2015-08-17,114.67,114.69,111.0,112.08,8624414.0
2015-08-18,112.93,113.16,110.38,110.72,4612005.0
2015-08-19,110.38,111.57,109.15,110.64,6636033.0
2015-08-20,109.53,110.38,107.88,108.6,8681663.0
2015-08-21,107.86,109.28,106.6,108.66,7246863.0
2015-08-22,107.86,109.28,106.6,108.66,7246863.0
2015-08-23,107.86,109.28,106.6,108.66,7246863.0
2015-08-24,106.14,106.99,96.03,96.67,20618394.0
2015-08-25,97.96,100.02,88.31,97.92,11868197.0
2015-08-26,98.07,100.45,94.67,95.46,7777263.0
2015-08-27,98.49,99.19,95.97,97.77,12109467.0
2015-08-28,101.42,104.61,101.0,103.44,11904828.0
2015-08-29,101.42,104.61,101.0,103.44,11904828.0
2015-08-30,101.42,104.61,101.0,103.44,11904828.0
2015-08-31,105.16,105.71,100.91,101.59,10219505.0
2015-09-01,103.08,103.31,98.49,99.39,10908378.0
2015-09-02,99.41,100.13,95.25,95.61,10133870.0
2015-09-03,97.11,98.41,96.16,97.28,3972392.0
2015-09-04,98.77,99.22,93.93,95.76,8307528.0
2015-09-05,98.77,99.22,93.93,95.76,8307528.0
2015-09-06,98.77,99.22,93.93,95.76,8307528.0
2015-09-07,96.59,97.37,95.12,96.18,5711384.0
2015-09-08,96.99,98.07,95.35,97.82,7808631.0
2015-09-09,99.16,99.56,97.54,98.03,11826902.0
2015-09-10,97.22,97.86,95.18,96.54,7090841.0
2015-09-11,97.29,98.67,96.67,97.16,6559041.0
2015-09-12,97.29,98.67,96.67,97.16,6559041.0
2015-09-13,97.29,98.67,96.67,97.16,6559041.0
2015-09-14,97.82,98.03,96.16,97.71,3537597.0
2015-09-15,97.82,98.67,96.08,97.56,4034585.0
2015-09-16,99.05,99.05,97.12,98.07,4575278.0
2015-09-17,99.05,99.05,97.12,98.07,4575278.0
2015-09-18,98.33,102.63,97.82,101.78,10493661.0
2015-09-19,98.33,102.63,97.82,101.78,10493661.0
2015-09-20,98.33,102.63,97.82,101.78,10493661.0
2015-09-21,100.33,102.07,99.99,101.67,3055848.0
2015-09-22,102.88,102.88,99.14,99.78,6570384.0
2015-09-23,97.9,101.24,97.76,100.65,3719889.0
2015-09-24,100.67,100.84,96.2,96.8,11428034.0
2015-09-25,100.67,100.84,96.2,96.8,11428034.0
2015-09-26,100.67,100.84,96.2,96.8,11428034.0
2015-09-27,100.67,100.84,96.2,96.8,11428034.0
2015-09-28,97.12,97.56,95.35,95.78,5051118.0
2015-09-29,95.22,96.76,92.61,96.33,8573229.0
2015-09-30,97.22,98.22,94.5,97.59,8333850.0
2015-10-01,97.59,99.56,97.01,98.86,4801451.0
2015-10-02,97.59,99.56,97.01,98.86,4801451.0
2015-10-03,97.59,99.56,97.01,98.86,4801451.0
2015-10-04,97.59,99.56,97.01,98.86,4801451.0
2015-10-05,99.56,102.63,97.44,102.33,5778791.0
2015-10-06,102.54,105.8,101.95,105.24,8250479.0
2015-10-07,106.8,110.99,106.8,109.67,11163638.0
2015-10-08,110.8,110.8,107.33,109.63,5865744.0
2015-10-09,111.05,112.75,110.65,112.18,8948642.0
2015-10-10,111.05,112.75,110.65,112.18,8948642.0
2015-10-11,111.05,112.75,110.65,112.18,8948642.0
2015-10-12,112.22,113.92,111.52,112.07,4622246.0
2015-10-13,110.44,111.44,107.33,108.03,5025551.0
2015-10-14,108.07,112.03,107.82,108.5,4965524.0
2015-10-15,109.39,111.07,108.12,110.69,3758153.0
2015-10-16,111.05,112.88,109.35,112.37,3560072.0
2015-10-17,111.05,112.88,109.35,112.37,3560072.0
2015-10-18,111.05,112.88,109.35,112.37,3560072.0
2015-10-19,112.37,112.75,108.92,109.71,2956338.0
2015-10-20,108.75,109.92,107.22,107.71,3821075.0
2015-10-21,107.22,109.73,107.01,107.84,2648160.0
2015-10-22,107.22,109.73,107.01,107.84,2648160.0
2015-10-23,108.5,111.18,108.07,109.48,3782642.0
2015-10-24,108.5,111.18,108.07,109.48,3782642.0
2015-10-25,108.5,111.18,108.07,109.48,3782642.0
2015-10-26,109.35,110.97,108.24,109.12,4014861.0
2015-10-27,107.84,108.16,105.14,105.48,8356122.0
2015-10-28,104.5,107.44,103.54,107.14,9154716.0
2015-10-29,108.5,108.61,106.39,106.73,11869337.0
2015-10-30,106.33,106.88,103.86,105.07,5981750.0
2015-10-31,106.33,106.88,103.86,105.07,5981750.0
2015-11-01,106.33,106.88,103.86,105.07,5981750.0
2015-11-02,105.07,105.86,103.01,105.27,2303967.0
2015-11-03,105.18,107.1,104.35,106.67,3235284.0
2015-11-04,107.88,108.16,106.29,107.27,4017852.0
2015-11-05,106.37,108.03,106.22,106.65,5737331.0
2015-11-06,105.82,109.18,105.52,106.99,6513165.0
2015-11-07,105.82,109.18,105.52,106.99,6513165.0
2015-11-08,105.82,109.18,105.52,106.99,6513165.0
2015-11-09,104.76,106.8,104.24,106.07,4711977.0
2015-11-10,106.2,107.46,102.09,102.56,7340591.0
2015-11-11,103.52,103.73,102.28,102.69,709457.0
2015-11-12,103.52,103.73,102.28,102.69,709457.0
2015-11-13,100.98,101.39,98.79,99.18,7606212.0
