,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity
2014-06-29,73.22,73.74,71.56,72.11,1583876.0
2014-06-30,71.85,74.02,71.85,73.54,1481945.0
2014-07-01,73.4,74.83,73.16,73.76,3086638.0
2014-07-02,74.44,75.63,74.18,74.48,2563963.0
2014-07-03,74.69,75.21,73.94,74.67,2670497.0
2014-07-04,74.95,75.27,73.56,74.1,1689393.0
2014-07-05,74.95,75.27,73.56,74.1,1689393.0
2014-07-06,74.95,75.27,73.56,74.1,1689393.0
2014-07-07,74.55,74.93,72.93,73.58,1802926.0
2014-07-08,74.3,74.63,68.98,70.19,4603386.0
2014-07-09,70.25,71.08,68.5,69.81,3316970.0
2014-07-10,70.11,71.81,67.05,69.75,5499908.0
2014-07-11,69.31,69.75,63.97,64.79,4580412.0
2014-07-12,69.31,69.75,63.97,64.79,4580412.0
2014-07-13,69.31,69.75,63.97,64.79,4580412.0
2014-07-14,64.91,66.51,64.23,65.38,3182022.0
2014-07-15,65.92,68.02,65.56,67.72,5126891.0
2014-07-16,67.82,69.11,66.79,68.48,3954899.0
2014-07-17,68.6,69.89,68.5,69.31,2102004.0
2014-07-18,69.31,70.72,67.49,70.29,4034290.0
2014-07-19,69.31,70.72,67.49,70.29,4034290.0
2014-07-20,69.31,70.72,67.49,70.29,4034290.0
2014-07-21,70.29,71.6,69.51,70.78,1680970.0
2014-07-22,71.72,71.81,69.67,70.56,1918179.0
2014-07-23,70.74,71.12,69.81,70.7,1202290.0
2014-07-24,70.62,72.47,70.46,71.83,3512288.0
2014-07-25,71.74,72.49,70.7,71.02,1597868.0
2014-07-26,71.74,72.49,70.7,71.02,1597868.0
2014-07-27,71.74,72.49,70.7,71.02,1597868.0
2014-07-28,71.32,71.32,69.19,69.67,1051042.0
2014-07-29,71.32,71.32,69.19,69.67,1051042.0
2014-07-30,69.71,70.15,68.1,69.37,2618873.0
2014-07-31,68.94,69.67,68.2,68.52,2977043.0
2014-08-01,68.1,69.31,67.33,68.4,3931785.0
2014-08-02,68.1,69.31,67.33,68.4,3931785.0
2014-08-03,68.1,69.31,67.33,68.4,3931785.0
2014-08-04,68.56,70.98,68.5,70.74,2033134.0
2014-08-05,71.32,71.32,69.57,70.29,2413229.0
2014-08-06,70.74,70.74,69.45,69.69,1550019.0
2014-08-07,69.35,70.42,69.33,70.03,1424546.0
2014-08-08,69.67,69.67,68.5,69.02,1819542.0
2014-08-09,69.67,69.67,68.5,69.02,1819542.0
2014-08-10,69.67,69.67,68.5,69.02,1819542.0
2014-08-11,70.07,70.07,68.66,69.33,1260732.0
2014-08-12,69.73,70.44,69.35,69.89,1276927.0
2014-08-13,70.7,72.17,69.71,70.15,3596200.0
2014-08-14,70.5,70.78,69.95,70.29,1462203.0
2014-08-15,70.5,70.78,69.95,70.29,1462203.0
2014-08-16,70.5,70.78,69.95,70.29,1462203.0
2014-08-17,70.5,70.78,69.95,70.29,1462203.0
2014-08-18,70.33,71.4,69.97,70.82,1783978.0
2014-08-19,71.72,71.87,70.92,71.3,1118416.0
2014-08-20,71.3,71.87,70.76,71.02,1870071.0
2014-08-21,70.52,70.96,68.54,70.5,1391034.0
2014-08-22,70.19,70.8,69.97,70.23,884871.0
2014-08-23,70.19,70.8,69.97,70.23,884871.0
2014-08-24,70.19,70.8,69.97,70.23,884871.0
2014-08-25,70.72,70.88,68.74,69.11,1291337.0
2014-08-26,69.07,69.23,67.7,68.88,1521840.0
2014-08-27,68.9,69.17,67.74,68.02,1001391.0
2014-08-28,68.1,69.41,67.41,68.32,2597470.0
2014-08-29,68.1,69.41,67.41,68.32,2597470.0
2014-08-30,68.1,69.41,67.41,68.32,2597470.0
2014-08-31,68.1,69.41,67.41,68.32,2597470.0
2014-09-01,68.2,70.21,68.2,68.78,2262370.0
2014-09-02,69.27,70.72,69.11,70.29,2174117.0
2014-09-03,70.52,72.29,70.19,72.07,4162984.0
2014-09-04,72.61,73.32,70.44,71.12,2949314.0
2014-09-05,71.14,74.95,71.14,74.87,8146177.0
2014-09-06,71.14,74.95,71.14,74.87,8146177.0
2014-09-07,71.14,74.95,71.14,74.87,8146177.0
2014-09-08,75.33,75.67,73.74,74.12,2380690.0
2014-09-09,74.32,74.32,72.93,73.2,2481015.0
2014-09-10,73.34,74.04,72.53,72.81,2860357.0
2014-09-11,72.67,73.42,71.08,71.22,1709938.0
2014-09-12,70.88,71.72,70.52,71.14,1440998.0
2014-09-13,70.88,71.72,70.52,71.14,1440998.0
2014-09-14,70.88,71.72,70.52,71.14,1440998.0
2014-09-15,70.56,72.15,70.15,70.64,1243875.0
2014-09-16,70.19,73.34,69.02,69.91,2812917.0
2014-09-17,69.53,72.01,69.53,70.58,3430003.0
2014-09-18,70.58,71.34,70.01,70.76,1369121.0
2014-09-19,70.72,71.1,68.52,70.27,1535684.0
2014-09-20,70.72,71.1,68.52,70.27,1535684.0
2014-09-21,70.72,71.1,68.52,70.27,1535684.0
2014-09-22,70.05,70.23,68.76,69.69,2495226.0
2014-09-23,69.71,69.87,67.8,68.24,3434782.0
2014-09-24,67.9,68.5,67.09,68.0,3018212.0
2014-09-25,68.0,68.9,63.22,64.29,8947545.0
2014-09-26,64.43,67.9,64.07,67.15,2733417.0
2014-09-27,64.43,67.9,64.07,67.15,2733417.0
2014-09-28,64.43,67.9,64.07,67.15,2733417.0
2014-09-29,66.95,67.86,65.38,66.57,2361257.0
2014-09-30,66.49,67.59,65.98,66.65,4198391.0
2014-10-01,67.39,67.47,65.76,67.27,3320636.0
2014-10-02,67.39,67.47,65.76,67.27,3320636.0
2014-10-03,67.39,67.47,65.76,67.27,3320636.0
2014-10-04,67.39,67.47,65.76,67.27,3320636.0
2014-10-05,67.39,67.47,65.76,67.27,3320636.0
2014-10-06,67.39,67.47,65.76,67.27,3320636.0
2014-10-07,66.85,67.57,63.48,64.57,2769997.0
2014-10-08,63.67,65.56,63.32,65.08,2197731.0
2014-10-09,64.69,65.98,64.33,64.71,1618483.0
2014-10-10,64.71,64.91,60.89,61.25,2813452.0
2014-10-11,64.71,64.91,60.89,61.25,2813452.0
2014-10-12,64.71,64.91,60.89,61.25,2813452.0
2014-10-13,61.25,62.86,60.28,62.7,1381664.0
2014-10-14,62.98,63.14,60.32,62.03,3612176.0
2014-10-15,62.98,63.14,60.32,62.03,3612176.0
2014-10-16,61.65,64.35,61.35,63.5,5725767.0
2014-10-17,63.79,64.75,62.76,64.41,4784027.0
2014-10-18,63.79,64.75,62.76,64.41,4784027.0
2014-10-19,63.79,64.75,62.76,64.41,4784027.0
2014-10-20,65.3,65.76,63.97,64.35,3068404.0
2014-10-21,64.35,66.04,64.23,65.64,1997869.0
2014-10-22,66.04,66.39,64.63,64.87,1166230.0
2014-10-23,65.44,65.68,64.79,65.24,201284.0
2014-10-24,65.44,65.68,64.79,65.24,201284.0
2014-10-25,65.44,65.68,64.79,65.24,201284.0
2014-10-26,65.44,65.68,64.79,65.24,201284.0
2014-10-27,65.46,66.16,64.67,65.92,2009406.0
2014-10-28,66.08,67.15,65.42,66.51,1198333.0
2014-10-29,66.63,67.23,65.98,66.63,1442658.0
2014-10-30,66.61,68.34,66.49,67.82,6001954.0
2014-10-31,68.42,70.03,68.16,68.86,2573308.0
2014-11-01,68.42,70.03,68.16,68.86,2573308.0
2014-11-02,68.42,70.03,68.16,68.86,2573308.0
2014-11-03,69.31,69.75,66.69,66.85,5957596.0
2014-11-04,69.31,69.75,66.69,66.85,5957596.0
2014-11-05,66.89,67.33,63.93,64.25,5346770.0
2014-11-06,66.89,67.33,63.93,64.25,5346770.0
2014-11-07,63.28,64.33,62.62,63.56,4729707.0
2014-11-08,63.28,64.33,62.62,63.56,4729707.0
2014-11-09,63.28,64.33,62.62,63.56,4729707.0
2014-11-10,64.23,64.63,62.8,64.21,3208979.0
2014-11-11,64.47,64.51,62.78,63.26,4387496.0
2014-11-12,63.22,63.42,62.01,62.88,4420364.0
2014-11-13,63.52,63.89,61.87,62.14,3220276.0
2014-11-14,62.18,64.13,62.14,63.62,3191944.0
2014-11-15,62.18,64.13,62.14,63.62,3191944.0
2014-11-16,62.18,64.13,62.14,63.62,3191944.0
2014-11-17,63.27,63.68,62.37,62.55,2135225.0
2014-11-18,62.45,63.35,62.04,62.28,3518487.0
2014-11-19,62.45,62.9,61.17,61.36,2590505.0
2014-11-20,60.93,61.67,59.16,59.49,3385501.0
2014-11-21,59.53,60.44,59.16,60.02,1707144.0
2014-11-22,59.53,60.44,59.16,60.02,1707144.0
2014-11-23,59.53,60.44,59.16,60.02,1707144.0
2014-11-24,60.39,61.59,59.47,59.98,3749744.0
2014-11-25,59.88,59.92,57.52,57.7,4569967.0
2014-11-26,57.62,58.22,57.23,57.83,3536233.0
2014-11-27,57.93,58.22,57.25,57.58,3561343.0
2014-11-28,57.91,58.59,57.15,57.5,3922728.0
2014-11-29,57.91,58.59,57.15,57.5,3922728.0
2014-11-30,57.91,58.59,57.15,57.5,3922728.0
2014-12-01,57.42,57.72,54.77,55.22,3713095.0
2014-12-02,55.46,56.78,55.32,56.41,4453595.0
2014-12-03,56.7,57.81,56.41,56.76,4575916.0
2014-12-04,56.94,57.83,56.41,57.44,2855014.0
2014-12-05,57.62,58.07,57.15,57.48,3191698.0
2014-12-06,57.62,58.07,57.15,57.48,3191698.0
2014-12-07,57.62,58.07,57.15,57.48,3191698.0
2014-12-08,57.48,58.05,57.05,57.48,2151499.0
2014-12-09,57.07,57.68,56.64,57.52,3898148.0
2014-12-10,57.13,57.79,55.96,56.18,3752259.0
2014-12-11,55.88,56.9,55.09,56.57,2144825.0
2014-12-12,56.9,57.72,56.53,57.15,3702856.0
2014-12-13,56.9,57.72,56.53,57.15,3702856.0
2014-12-14,56.9,57.72,56.53,57.15,3702856.0
2014-12-15,56.57,56.78,56.2,56.49,2851178.0
2014-12-16,56.0,56.47,54.27,55.22,2623709.0
2014-12-17,56.08,57.27,54.68,56.41,4021635.0
2014-12-18,56.78,57.44,55.98,57.27,3797822.0
2014-12-19,57.52,58.71,57.15,57.79,4863561.0
2014-12-20,57.52,58.71,57.15,57.79,4863561.0
2014-12-21,57.52,58.71,57.15,57.79,4863561.0
2014-12-22,57.93,60.19,57.93,59.78,4057528.0
2014-12-23,60.17,60.62,59.41,59.61,1950295.0
2014-12-24,60.23,60.39,59.02,59.53,3189340.0
2014-12-25,60.23,60.39,59.02,59.53,3189340.0
2014-12-26,59.61,59.98,58.38,59.37,1051276.0
2014-12-27,59.61,59.98,58.38,59.37,1051276.0
2014-12-28,59.61,59.98,58.38,59.37,1051276.0
2014-12-29,59.92,60.11,58.42,58.96,1634475.0
2014-12-30,59.22,59.92,58.75,59.74,1706595.0
2014-12-31,59.98,60.0,59.24,59.57,1350192.0
2015-01-01,59.57,61.09,59.31,60.91,1315411.0
2015-01-02,61.22,61.22,60.07,60.37,1087993.0
2015-01-03,61.22,61.22,60.07,60.37,1087993.0
2015-01-04,61.22,61.22,60.07,60.37,1087993.0
2015-01-05,60.5,61.15,59.65,60.07,1351538.0
2015-01-06,59.94,59.94,57.17,57.5,2601742.0
2015-01-07,57.81,57.93,55.67,55.81,2463036.0
2015-01-08,56.39,56.7,55.98,56.51,3336620.0
2015-01-09,56.74,57.09,55.3,55.61,2825927.0
2015-01-10,56.74,57.09,55.3,55.61,2825927.0
2015-01-11,56.74,57.09,55.3,55.61,2825927.0
2015-01-12,56.24,56.27,54.85,54.93,1989731.0
2015-01-13,55.05,56.16,54.64,55.46,2734087.0
2015-01-14,55.67,56.49,54.23,54.52,2205752.0
2015-01-15,54.68,55.46,54.48,54.95,2600377.0
2015-01-16,54.77,55.96,54.48,55.63,3366107.0
2015-01-17,54.77,55.96,54.48,55.63,3366107.0
2015-01-18,54.77,55.96,54.48,55.63,3366107.0
2015-01-19,55.88,56.53,55.53,56.35,1365796.0
2015-01-20,56.53,58.09,56.37,57.81,3452244.0
2015-01-21,58.13,58.22,56.41,56.78,2795071.0
2015-01-22,56.35,57.44,55.83,56.29,3830570.0
2015-01-23,56.7,57.52,55.55,57.23,2264330.0
2015-01-24,56.7,57.52,55.55,57.23,2264330.0
2015-01-25,56.7,57.52,55.55,57.23,2264330.0
2015-01-26,56.7,57.52,55.55,57.23,2264330.0
2015-01-27,57.31,58.55,56.37,57.99,3030398.0
2015-01-28,57.93,58.16,56.9,57.91,2707941.0
2015-01-29,57.76,58.32,57.11,57.58,4470336.0
2015-01-30,57.52,59.35,57.29,58.13,4047782.0
2015-01-31,57.52,59.35,57.29,58.13,4047782.0
2015-02-01,57.52,59.35,57.29,58.13,4047782.0
2015-02-02,57.52,58.73,57.33,58.07,1671638.0
2015-02-03,58.34,58.81,57.66,58.11,1425313.0
2015-02-04,57.93,58.75,57.35,57.52,2409732.0
2015-02-05,57.52,57.85,56.47,56.8,3041710.0
2015-02-06,56.7,58.22,55.65,57.95,5132403.0
2015-02-07,56.7,58.22,55.65,57.95,5132403.0
2015-02-08,56.7,58.22,55.65,57.95,5132403.0
2015-02-09,57.93,57.93,56.92,57.62,2457360.0
2015-02-10,57.37,58.03,57.11,57.48,2328078.0
2015-02-11,57.54,57.93,56.7,57.27,1272189.0
2015-02-12,57.48,57.79,57.0,57.62,1550766.0
2015-02-13,57.52,58.65,56.92,58.48,2171409.0
2015-02-14,57.52,58.65,56.92,58.48,2171409.0
2015-02-15,57.52,58.65,56.92,58.48,2171409.0
2015-02-16,58.57,60.27,58.26,59.98,3010807.0
2015-02-17,58.57,60.27,58.26,59.98,3010807.0
2015-02-18,61.15,61.36,58.82,59.09,2656569.0
2015-02-19,59.24,61.06,58.44,59.92,2085965.0
2015-02-20,60.13,60.79,59.5,60.28,1640143.0
2015-02-21,60.13,60.79,59.5,60.28,1640143.0
2015-02-22,60.13,60.79,59.5,60.28,1640143.0
2015-02-23,60.28,60.51,57.8,58.21,1850871.0
2015-02-24,58.48,58.52,57.72,58.25,1007267.0
2015-02-25,58.4,58.65,57.38,57.53,1099895.0
2015-02-26,57.93,58.38,57.28,58.12,1370171.0
2015-02-27,58.14,61.13,58.12,60.51,3355581.0
2015-02-28,61.32,61.36,58.61,58.86,2934695.0
2015-03-01,61.32,61.36,58.61,58.86,2934695.0
2015-03-02,59.67,59.67,58.23,58.48,1583730.0
2015-03-03,58.78,59.41,57.7,58.52,1968893.0
2015-03-04,59.03,59.03,55.86,56.11,3246061.0
2015-03-05,56.28,56.62,53.74,53.89,4749058.0
2015-03-06,56.28,56.62,53.74,53.89,4749058.0
2015-03-07,56.28,56.62,53.74,53.89,4749058.0
2015-03-08,56.28,56.62,53.74,53.89,4749058.0
2015-03-09,53.89,54.59,52.47,54.04,4062713.0
2015-03-10,54.04,55.22,53.74,54.91,3672768.0
2015-03-11,54.91,55.12,53.87,54.5,2666084.0
2015-03-12,54.38,55.86,54.38,55.73,1394197.0
2015-03-13,55.86,56.26,54.95,55.52,3288847.0
2015-03-14,55.86,56.26,54.95,55.52,3288847.0
2015-03-15,55.86,56.26,54.95,55.52,3288847.0
2015-03-16,55.35,55.48,53.45,54.36,2724657.0
2015-03-17,54.5,55.18,53.87,54.82,2279342.0
2015-03-18,54.84,55.98,54.63,55.88,3430687.0
2015-03-19,55.92,56.92,55.67,56.22,2558929.0
2015-03-20,56.22,56.22,54.82,55.58,2641191.0
2015-03-21,56.22,56.22,54.82,55.58,2641191.0
2015-03-22,56.22,56.22,54.82,55.58,2641191.0
2015-03-23,55.46,55.79,53.36,54.19,2674000.0
2015-03-24,54.17,54.61,53.42,53.89,2310626.0
2015-03-25,53.89,54.12,52.22,52.6,3246563.0
2015-03-26,52.43,53.45,52.05,53.02,3498443.0
2015-03-27,52.98,53.72,52.15,52.98,2023366.0
2015-03-28,52.98,53.72,52.15,52.98,2023366.0
2015-03-29,52.98,53.72,52.15,52.98,2023366.0
2015-03-30,53.04,55.86,52.77,54.76,2247133.0
2015-03-31,56.3,56.3,53.38,54.48,3887419.0
2015-04-01,53.89,54.99,53.59,54.44,1277384.0
2015-04-02,53.89,54.99,53.59,54.44,1277384.0
2015-04-03,53.89,54.99,53.59,54.44,1277384.0
2015-04-04,53.89,54.99,53.59,54.44,1277384.0
2015-04-05,53.89,54.99,53.59,54.44,1277384.0
2015-04-06,54.29,54.86,53.74,54.19,2855052.0
2015-04-07,54.38,55.67,53.61,55.01,1839948.0
2015-04-08,55.01,55.43,53.95,55.12,1723803.0
2015-04-09,55.24,56.11,54.63,55.94,1849432.0
2015-04-10,55.86,57.53,55.27,57.21,2483441.0
2015-04-11,55.86,57.53,55.27,57.21,2483441.0
2015-04-12,55.86,57.53,55.27,57.21,2483441.0
2015-04-13,58.23,58.99,56.87,57.11,2533966.0
2015-04-14,58.23,58.99,56.87,57.11,2533966.0
2015-04-15,57.21,58.02,56.75,57.15,1888414.0
2015-04-16,57.21,57.55,56.28,57.11,1693297.0
2015-04-17,57.13,57.63,56.28,56.51,1296925.0
2015-04-18,57.13,57.63,56.28,56.51,1296925.0
2015-04-19,57.13,57.63,56.28,56.51,1296925.0
2015-04-20,54.8,55.1,53.36,53.64,3386638.0
2015-04-21,53.64,54.31,53.32,53.85,1089185.0
2015-04-22,53.53,54.21,52.92,53.72,1187724.0
2015-04-23,54.14,54.25,52.51,52.73,1602451.0
2015-04-24,53.06,54.72,52.79,54.5,4110073.0
2015-04-25,53.06,54.72,52.79,54.5,4110073.0
2015-04-26,53.06,54.72,52.79,54.5,4110073.0
2015-04-27,54.5,54.88,53.45,53.74,1706104.0
2015-04-28,53.7,54.59,53.47,54.31,978509.0
2015-04-29,54.19,54.42,53.55,54.06,1181970.0
2015-04-30,53.74,55.1,52.94,54.27,2478781.0
2015-05-01,53.74,55.1,52.94,54.27,2478781.0
2015-05-02,53.74,55.1,52.94,54.27,2478781.0
2015-05-03,53.74,55.1,52.94,54.27,2478781.0
2015-05-04,54.8,55.71,54.38,54.99,1276638.0
2015-05-05,54.8,57.87,54.46,57.23,3238086.0
2015-05-06,57.44,57.78,54.67,55.35,1856943.0
2015-05-07,55.41,55.41,53.76,54.02,1399910.0
2015-05-08,54.44,55.84,54.0,55.43,1889561.0
2015-05-09,54.44,55.84,54.0,55.43,1889561.0
2015-05-10,54.44,55.84,54.0,55.43,1889561.0
2015-05-11,56.58,56.58,55.05,55.84,1934012.0
2015-05-12,55.84,56.2,53.93,54.95,3147723.0
2015-05-13,55.14,56.3,54.33,55.79,3015692.0
2015-05-14,55.79,56.41,54.99,56.26,2066236.0
2015-05-15,56.41,56.81,55.22,55.79,1524832.0
2015-05-16,56.41,56.81,55.22,55.79,1524832.0
2015-05-17,56.41,56.81,55.22,55.79,1524832.0
2015-05-18,55.79,56.62,55.69,56.47,2001467.0
2015-05-19,56.39,56.7,55.54,56.07,1554778.0
2015-05-20,56.2,56.41,55.56,55.96,1773331.0
2015-05-21,55.96,56.22,54.97,55.31,2720627.0
2015-05-22,55.22,55.54,54.67,54.84,2912686.0
2015-05-23,55.22,55.54,54.67,54.84,2912686.0
2015-05-24,55.22,55.54,54.67,54.84,2912686.0
2015-05-25,54.8,55.39,54.48,55.2,1237651.0
2015-05-26,55.29,55.29,54.5,54.8,1808235.0
2015-05-27,54.8,56.11,54.63,56.05,2736164.0
2015-05-28,56.05,56.49,55.03,55.58,2677564.0
2015-05-29,54.59,54.99,53.26,54.61,2375076.0
2015-05-30,54.59,54.99,53.26,54.61,2375076.0
2015-05-31,54.59,54.99,53.26,54.61,2375076.0
2015-06-01,54.52,54.97,54.25,54.46,544596.0
2015-06-02,54.17,54.59,53.09,53.68,1422019.0
2015-06-03,53.45,53.66,51.41,51.99,1327760.0
2015-06-04,51.84,52.9,48.83,49.66,2583979.0
2015-06-05,49.49,51.41,49.04,50.82,1852400.0
2015-06-06,49.49,51.41,49.04,50.82,1852400.0
2015-06-07,49.49,51.41,49.04,50.82,1852400.0
2015-06-08,51.39,51.84,49.89,51.48,2080446.0
2015-06-09,51.44,52.01,50.4,51.56,1595468.0
2015-06-10,51.63,51.84,50.78,51.05,1330069.0
2015-06-11,51.31,51.52,49.72,50.0,1203546.0
2015-06-12,49.55,50.02,48.41,48.71,1643282.0
2015-06-13,49.55,50.02,48.41,48.71,1643282.0
2015-06-14,49.55,50.02,48.41,48.71,1643282.0
2015-06-15,48.77,49.26,47.86,49.04,1228605.0
2015-06-16,49.09,50.44,48.66,50.21,1133473.0
2015-06-17,50.34,50.44,49.36,49.91,2438604.0
2015-06-18,50.0,50.25,49.17,49.79,2033000.0
2015-06-19,50.21,51.27,49.51,50.42,1719919.0
2015-06-20,50.21,51.27,49.51,50.42,1719919.0
2015-06-21,50.21,51.27,49.51,50.42,1719919.0
2015-06-22,50.59,50.95,49.95,50.61,2148125.0
2015-06-23,50.67,51.2,50.06,50.17,2226857.0
2015-06-24,50.59,51.12,49.43,49.81,2627838.0
2015-06-25,49.89,50.25,49.26,49.85,3314575.0
2015-06-26,49.85,50.25,49.32,49.93,2101102.0
2015-06-27,49.85,50.25,49.32,49.93,2101102.0
2015-06-28,49.85,50.25,49.32,49.93,2101102.0
2015-06-29,49.66,49.98,48.41,49.76,1510791.0
2015-06-30,49.76,50.4,49.53,50.23,1419837.0
2015-07-01,50.14,50.29,49.68,50.02,1196731.0
2015-07-02,50.04,50.46,49.59,49.79,1582625.0
2015-07-03,49.72,50.08,49.45,49.83,2547364.0
2015-07-04,49.72,50.08,49.45,49.83,2547364.0
2015-07-05,49.72,50.08,49.45,49.83,2547364.0
2015-07-06,49.28,49.28,48.2,48.9,2378449.0
2015-07-07,48.9,49.21,48.66,48.94,1002111.0
2015-07-08,48.64,48.81,47.25,47.69,3070126.0
2015-07-09,47.69,48.62,47.35,48.22,1310804.0
2015-07-10,48.41,48.92,47.54,48.33,1828408.0
2015-07-11,48.41,48.92,47.54,48.33,1828408.0
2015-07-12,48.41,48.92,47.54,48.33,1828408.0
2015-07-13,48.16,49.09,47.82,48.69,934377.0
2015-07-14,49.0,49.26,48.43,48.62,722074.0
2015-07-15,48.62,49.13,48.45,48.62,598876.0
2015-07-16,49.09,49.09,47.78,48.01,1049870.0
2015-07-17,48.2,48.45,47.97,48.11,575581.0
2015-07-18,48.2,48.45,47.97,48.11,575581.0
2015-07-19,48.2,48.45,47.97,48.11,575581.0
2015-07-20,48.2,48.54,45.72,48.09,823807.0
2015-07-21,48.2,48.64,47.82,48.09,885881.0
2015-07-22,47.9,49.02,47.78,48.45,1217676.0
2015-07-23,48.58,48.92,48.11,48.45,976634.0
2015-07-24,48.11,48.39,47.82,48.01,672576.0
2015-07-25,48.11,48.39,47.82,48.01,672576.0
2015-07-26,48.11,48.39,47.82,48.01,672576.0
2015-07-27,47.82,48.24,46.55,46.82,1328582.0
2015-07-28,46.55,46.55,44.43,44.54,2737891.0
2015-07-29,44.56,44.96,43.8,44.22,2423154.0
2015-07-30,44.28,45.07,42.76,43.29,4527617.0
2015-07-31,43.35,43.52,42.76,43.12,5649911.0
2015-08-01,43.35,43.52,42.76,43.12,5649911.0
2015-08-02,43.35,43.52,42.76,43.12,5649911.0
2015-08-03,43.33,43.61,42.68,42.8,1970724.0
2015-08-04,42.87,43.37,42.57,43.04,2560792.0
2015-08-05,43.33,43.97,42.87,43.06,2851318.0
2015-08-06,43.06,43.92,42.89,43.44,2511814.0
2015-08-07,43.73,44.22,43.37,44.01,2762194.0
2015-08-08,43.73,44.22,43.37,44.01,2762194.0
2015-08-09,43.73,44.22,43.37,44.01,2762194.0
2015-08-10,44.37,44.43,43.92,44.18,2430853.0
2015-08-11,44.18,44.2,43.06,43.56,2620193.0
2015-08-12,42.53,43.08,41.47,42.25,4603795.0
2015-08-13,42.27,42.27,40.54,41.07,4343943.0
2015-08-14,41.11,41.64,39.78,41.15,2253234.0
2015-08-15,41.11,41.64,39.78,41.15,2253234.0
2015-08-16,41.11,41.64,39.78,41.15,2253234.0
2015-08-17,41.07,42.15,39.9,41.91,1832157.0
2015-08-18,42.1,42.1,40.24,40.37,2314453.0
2015-08-19,40.41,40.88,39.54,40.6,1959451.0
2015-08-20,39.99,40.62,39.44,39.74,2974194.0
2015-08-21,39.38,39.99,38.95,39.38,2429372.0
2015-08-22,39.38,39.99,38.95,39.38,2429372.0
2015-08-23,39.38,39.99,38.95,39.38,2429372.0
2015-08-24,38.3,40.2,38.08,39.5,4305046.0
2015-08-25,40.2,40.52,38.13,39.33,3254476.0
2015-08-26,39.57,39.86,38.63,39.08,2604187.0
2015-08-27,39.52,42.19,38.3,40.94,5504714.0
2015-08-28,41.68,43.16,40.69,42.32,2573166.0
2015-08-29,41.68,43.16,40.69,42.32,2573166.0
2015-08-30,41.68,43.16,40.69,42.32,2573166.0
2015-08-31,42.17,44.28,41.32,42.74,4294876.0
2015-09-01,42.32,42.65,41.75,42.19,2230204.0
2015-09-02,42.32,42.95,41.47,42.34,2277625.0
2015-09-03,42.42,43.88,42.32,43.52,1398244.0
2015-09-04,43.46,43.59,40.86,41.58,2246265.0
2015-09-05,43.46,43.59,40.86,41.58,2246265.0
2015-09-06,43.46,43.59,40.86,41.58,2246265.0
2015-09-07,41.43,41.43,39.48,39.71,1987751.0
2015-09-08,40.18,41.51,39.69,40.45,1591783.0
2015-09-09,41.47,44.43,41.07,44.09,4126338.0
2015-09-10,42.89,43.27,42.0,42.8,2342373.0
2015-09-11,42.85,43.73,42.17,42.4,1681890.0
2015-09-12,42.85,43.73,42.17,42.4,1681890.0
2015-09-13,42.85,43.73,42.17,42.4,1681890.0
2015-09-14,42.53,43.88,42.34,43.59,1097089.0
2015-09-15,43.46,43.67,42.91,43.23,984957.0
2015-09-16,43.52,43.97,42.34,42.46,1567793.0
2015-09-17,43.52,43.97,42.34,42.46,1567793.0
2015-09-18,42.91,44.52,42.65,43.63,3408584.0
2015-09-19,42.91,44.52,42.65,43.63,3408584.0
2015-09-20,42.91,44.52,42.65,43.63,3408584.0
2015-09-21,43.71,44.96,43.2,44.46,1616443.0
2015-09-22,44.57,44.96,43.39,43.86,1139888.0
2015-09-23,43.24,43.71,41.87,42.11,3831820.0
2015-09-24,41.98,42.11,40.37,40.61,9492733.0
2015-09-25,41.98,42.11,40.37,40.61,9492733.0
2015-09-26,41.98,42.11,40.37,40.61,9492733.0
2015-09-27,41.98,42.11,40.37,40.61,9492733.0
2015-09-28,40.84,41.14,39.99,40.05,1924656.0
2015-09-29,39.43,39.99,38.19,39.13,2127659.0
2015-09-30,39.43,40.29,39.43,39.9,1231453.0
2015-10-01,40.41,40.5,39.9,40.24,856429.0
2015-10-02,40.41,40.5,39.9,40.24,856429.0
2015-10-03,40.41,40.5,39.9,40.24,856429.0
2015-10-04,40.41,40.5,39.9,40.24,856429.0
2015-10-05,40.29,41.1,39.69,40.8,1502539.0
2015-10-06,41.06,41.14,40.18,40.74,1746846.0
2015-10-07,40.93,41.66,40.29,41.06,3464113.0
2015-10-08,41.4,41.57,40.56,40.95,2796104.0
2015-10-09,41.25,41.68,41.06,41.21,1775811.0
2015-10-10,41.25,41.68,41.06,41.21,1775811.0
2015-10-11,41.25,41.68,41.06,41.21,1775811.0
2015-10-12,41.53,43.16,41.21,42.47,3610819.0
2015-10-13,42.43,43.2,42.21,42.47,2342694.0
2015-10-14,42.43,43.24,41.91,42.24,1284048.0
2015-10-15,42.45,43.22,42.36,43.09,2228636.0
2015-10-16,43.11,45.21,42.88,44.96,3330909.0
2015-10-17,43.11,45.21,42.88,44.96,3330909.0
2015-10-18,43.11,45.21,42.88,44.96,3330909.0
2015-10-19,45.0,45.21,44.19,44.46,1406460.0
2015-10-20,44.23,44.46,43.26,43.56,1196164.0
2015-10-21,43.56,44.08,43.03,43.37,910629.0
2015-10-22,43.56,44.08,43.03,43.37,910629.0
2015-10-23,43.91,44.08,42.88,43.07,994099.0
