,CAB MK Equity
2016-06-10,61.8891
2016-06-11,61.8891
2016-06-12,61.8891
2016-06-13,61.8891
2016-06-14,61.8891
2016-06-15,61.8891
2016-06-16,61.8891
2016-06-17,61.8891
2016-06-18,61.8891
2016-06-19,61.8891
2016-06-20,61.8891
2016-06-21,61.8891
2016-06-22,61.8891
2016-06-23,61.8891
2016-06-24,61.8891
2016-06-25,61.8891
2016-06-26,61.8891
2016-06-27,61.8891
2016-06-28,61.8891
2016-06-29,61.8891
2016-06-30,116.1827
2016-07-01,116.1827
2016-07-02,116.1827
2016-07-03,116.1827
2016-07-04,116.1827
2016-07-05,116.1827
2016-07-06,116.1827
2016-07-07,116.1827
2016-07-08,116.1827
2016-07-09,116.1827
2016-07-10,116.1827
2016-07-11,116.1827
2016-07-12,116.1827
2016-07-13,116.1827
2016-07-14,116.1827
2016-07-15,116.1827
2016-07-16,116.1827
2016-07-17,116.1827
2016-07-18,116.1827
2016-07-19,116.1827
2016-07-20,116.1827
2016-07-21,116.1827
2016-07-22,116.1827
2016-07-23,116.1827
2016-07-24,116.1827
2016-07-25,116.1827
2016-07-26,116.1827
2016-07-27,116.1827
2016-07-28,116.1827
2016-07-29,116.1827
2016-07-30,116.1827
2016-07-31,116.1827
2016-08-01,116.1827
2016-08-02,116.1827
2016-08-03,116.1827
2016-08-04,116.1827
2016-08-05,116.1827
2016-08-06,116.1827
2016-08-07,116.1827
2016-08-08,116.1827
2016-08-09,116.1827
2016-08-10,116.1827
2016-08-11,116.1827
2016-08-12,116.1827
2016-08-13,116.1827
2016-08-14,116.1827
2016-08-15,116.1827
2016-08-16,116.1827
2016-08-17,116.1827
2016-08-18,116.1827
2016-08-19,116.1827
2016-08-20,116.1827
2016-08-21,116.1827
2016-08-22,116.1827
2016-08-23,116.1827
2016-08-24,116.1827
2016-08-25,116.1827
2016-08-26,116.1827
2016-08-27,116.1827
2016-08-28,116.1827
2016-08-29,116.1827
2016-08-30,116.1827
2016-08-31,116.1827
2016-09-01,116.1827
2016-09-02,116.1827
2016-09-03,116.1827
2016-09-04,116.1827
2016-09-05,116.1827
2016-09-06,116.1827
2016-09-07,116.1827
2016-09-08,116.1827
2016-09-09,116.1827
2016-09-10,116.1827
2016-09-11,116.1827
2016-09-12,116.1827
2016-09-13,116.1827
2016-09-14,116.1827
2016-09-15,116.1827
2016-09-16,116.1827
2016-09-17,116.1827
2016-09-18,116.1827
2016-09-19,116.1827
2016-09-20,116.1827
2016-09-21,116.1827
2016-09-22,116.1827
2016-09-23,116.1827
2016-09-24,116.1827
2016-09-25,116.1827
2016-09-26,116.1827
2016-09-27,116.1827
2016-09-28,116.1827
2016-09-29,116.1827
2016-09-30,82.1689
2016-10-01,82.1689
2016-10-02,82.1689
2016-10-03,82.1689
2016-10-04,82.1689
2016-10-05,82.1689
2016-10-06,82.1689
2016-10-07,82.1689
2016-10-08,82.1689
2016-10-09,82.1689
2016-10-10,82.1689
2016-10-11,82.1689
2016-10-12,82.1689
2016-10-13,82.1689
2016-10-14,82.1689
2016-10-15,82.1689
2016-10-16,82.1689
2016-10-17,82.1689
2016-10-18,82.1689
2016-10-19,82.1689
2016-10-20,82.1689
2016-10-21,82.1689
2016-10-22,82.1689
2016-10-23,82.1689
2016-10-24,82.1689
2016-10-25,82.1689
2016-10-26,82.1689
2016-10-27,82.1689
2016-10-28,82.1689
2016-10-29,82.1689
2016-10-30,82.1689
2016-10-31,82.1689
2016-11-01,82.1689
2016-11-02,82.1689
2016-11-03,82.1689
2016-11-04,82.1689
2016-11-05,82.1689
2016-11-06,82.1689
2016-11-07,82.1689
2016-11-08,82.1689
2016-11-09,82.1689
2016-11-10,82.1689
2016-11-11,82.1689
2016-11-12,82.1689
2016-11-13,82.1689
2016-11-14,82.1689
2016-11-15,82.1689
2016-11-16,82.1689
2016-11-17,82.1689
2016-11-18,82.1689
2016-11-19,82.1689
2016-11-20,82.1689
2016-11-21,82.1689
2016-11-22,82.1689
2016-11-23,82.1689
2016-11-24,82.1689
2016-11-25,82.1689
2016-11-26,82.1689
2016-11-27,82.1689
2016-11-28,82.1689
2016-11-29,82.1689
2016-11-30,82.1689
2016-12-01,82.1689
2016-12-02,82.1689
2016-12-03,82.1689
2016-12-04,82.1689
2016-12-05,82.1689
2016-12-06,82.1689
2016-12-07,82.1689
2016-12-08,82.1689
2016-12-09,82.1689
2016-12-10,82.1689
2016-12-11,82.1689
2016-12-12,82.1689
2016-12-13,82.1689
2016-12-14,82.1689
2016-12-15,82.1689
2016-12-16,82.1689
2016-12-17,82.1689
2016-12-18,82.1689
2016-12-19,82.1689
2016-12-20,82.1689
2016-12-21,82.1689
2016-12-22,82.1689
2016-12-23,82.1689
2016-12-24,82.1689
2016-12-25,82.1689
2016-12-26,82.1689
2016-12-27,82.1689
2016-12-28,82.1689
2016-12-29,82.1689
2016-12-30,82.1689
2016-12-31,62.3734
2017-01-01,62.3734
2017-01-02,62.3734
2017-01-03,62.3734
2017-01-04,62.3734
2017-01-05,62.3734
2017-01-06,62.3734
2017-01-07,62.3734
2017-01-08,62.3734
2017-01-09,62.3734
2017-01-10,62.3734
2017-01-11,62.3734
2017-01-12,62.3734
2017-01-13,62.3734
2017-01-14,62.3734
2017-01-15,62.3734
2017-01-16,62.3734
2017-01-17,62.3734
2017-01-18,62.3734
2017-01-19,62.3734
2017-01-20,62.3734
2017-01-21,62.3734
2017-01-22,62.3734
2017-01-23,62.3734
2017-01-24,62.3734
2017-01-25,62.3734
2017-01-26,62.3734
2017-01-27,62.3734
2017-01-28,62.3734
2017-01-29,62.3734
2017-01-30,62.3734
2017-01-31,62.3734
2017-02-01,62.3734
2017-02-02,62.3734
2017-02-03,62.3734
2017-02-04,62.3734
2017-02-05,62.3734
2017-02-06,62.3734
2017-02-07,62.3734
2017-02-08,62.3734
2017-02-09,62.3734
2017-02-10,62.3734
2017-02-11,62.3734
2017-02-12,62.3734
2017-02-13,62.3734
2017-02-14,62.3734
2017-02-15,62.3734
2017-02-16,62.3734
2017-02-17,62.3734
2017-02-18,62.3734
2017-02-19,62.3734
2017-02-20,62.3734
2017-02-21,62.3734
2017-02-22,62.3734
2017-02-23,62.3734
2017-02-24,62.3734
2017-02-25,62.3734
2017-02-26,62.3734
2017-02-27,62.3734
2017-02-28,62.3734
2017-03-01,62.3734
2017-03-02,62.3734
2017-03-03,62.3734
2017-03-04,62.3734
2017-03-05,62.3734
2017-03-06,62.3734
2017-03-07,62.3734
2017-03-08,62.3734
2017-03-09,62.3734
2017-03-10,62.3734
2017-03-11,62.3734
2017-03-12,62.3734
2017-03-13,62.3734
2017-03-14,62.3734
2017-03-15,62.3734
2017-03-16,62.3734
2017-03-17,62.3734
2017-03-18,62.3734
2017-03-19,62.3734
2017-03-20,62.3734
2017-03-21,62.3734
2017-03-22,62.3734
2017-03-23,62.3734
2017-03-24,62.3734
2017-03-25,62.3734
2017-03-26,62.3734
2017-03-27,62.3734
2017-03-28,62.3734
2017-03-29,62.3734
2017-03-30,62.3734
2017-03-31,54.0954
2017-04-01,54.0954
2017-04-02,54.0954
2017-04-03,54.0954
2017-04-04,54.0954
2017-04-05,54.0954
2017-04-06,54.0954
2017-04-07,54.0954
2017-04-08,54.0954
2017-04-09,54.0954
2017-04-10,54.0954
2017-04-11,54.0954
2017-04-12,54.0954
2017-04-13,54.0954
2017-04-14,54.0954
2017-04-15,54.0954
2017-04-16,54.0954
2017-04-17,54.0954
2017-04-18,54.0954
2017-04-19,54.0954
2017-04-20,54.0954
2017-04-21,54.0954
2017-04-22,54.0954
2017-04-23,54.0954
2017-04-24,54.0954
2017-04-25,54.0954
2017-04-26,54.0954
2017-04-27,54.0954
2017-04-28,54.0954
2017-04-29,54.0954
2017-04-30,54.0954
2017-05-01,54.0954
2017-05-02,54.0954
2017-05-03,54.0954
2017-05-04,54.0954
2017-05-05,54.0954
2017-05-06,54.0954
2017-05-07,54.0954
2017-05-08,54.0954
2017-05-09,54.0954
2017-05-10,54.0954
2017-05-11,54.0954
2017-05-12,54.0954
2017-05-13,54.0954
2017-05-14,54.0954
2017-05-15,54.0954
2017-05-16,54.0954
2017-05-17,54.0954
2017-05-18,54.0954
2017-05-19,54.0954
2017-05-20,54.0954
2017-05-21,54.0954
2017-05-22,54.0954
2017-05-23,54.0954
2017-05-24,54.0954
2017-05-25,54.0954
2017-05-26,54.0954
2017-05-27,54.0954
2017-05-28,54.0954
2017-05-29,54.0954
2017-05-30,54.0954
2017-05-31,54.0954
2017-06-01,54.0954
2017-06-02,54.0954
2017-06-03,54.0954
2017-06-04,54.0954
2017-06-05,54.0954
2017-06-06,54.0954
2017-06-07,54.0954
2017-06-08,54.0954
2017-06-09,54.0954
2017-06-10,54.0954
2017-06-11,54.0954
2017-06-12,54.0954
2017-06-13,54.0954
2017-06-14,54.0954
2017-06-15,54.0954
2017-06-16,54.0954
2017-06-17,54.0954
2017-06-18,54.0954
2017-06-19,54.0954
2017-06-20,54.0954
2017-06-21,54.0954
2017-06-22,54.0954
2017-06-23,54.0954
2017-06-24,54.0954
2017-06-25,54.0954
2017-06-26,54.0954
2017-06-27,54.0954
2017-06-28,54.0954
2017-06-29,54.0954
2017-06-30,91.7604
2017-07-01,91.7604
2017-07-02,91.7604
2017-07-03,91.7604
2017-07-04,91.7604
2017-07-05,91.7604
2017-07-06,91.7604
2017-07-07,91.7604
2017-07-08,91.7604
2017-07-09,91.7604
2017-07-10,91.7604
2017-07-11,91.7604
2017-07-12,91.7604
2017-07-13,91.7604
2017-07-14,91.7604
2017-07-15,91.7604
2017-07-16,91.7604
2017-07-17,91.7604
2017-07-18,91.7604
2017-07-19,91.7604
2017-07-20,91.7604
2017-07-21,91.7604
2017-07-22,91.7604
2017-07-23,91.7604
2017-07-24,91.7604
2017-07-25,91.7604
2017-07-26,91.7604
2017-07-27,91.7604
2017-07-28,91.7604
2017-07-29,91.7604
2017-07-30,91.7604
2017-07-31,91.7604
2017-08-01,91.7604
2017-08-02,91.7604
2017-08-03,91.7604
2017-08-04,91.7604
2017-08-05,91.7604
2017-08-06,91.7604
2017-08-07,91.7604
2017-08-08,91.7604
2017-08-09,91.7604
2017-08-10,91.7604
2017-08-11,91.7604
2017-08-12,91.7604
2017-08-13,91.7604
2017-08-14,91.7604
2017-08-15,91.7604
2017-08-16,91.7604
2017-08-17,91.7604
2017-08-18,91.7604
2017-08-19,91.7604
2017-08-20,91.7604
2017-08-21,91.7604
2017-08-22,91.7604
2017-08-23,91.7604
2017-08-24,91.7604
2017-08-25,91.7604
2017-08-26,91.7604
2017-08-27,91.7604
2017-08-28,91.7604
2017-08-29,91.7604
2017-08-30,91.7604
2017-08-31,91.7604
2017-09-01,91.7604
2017-09-02,91.7604
2017-09-03,91.7604
2017-09-04,91.7604
2017-09-05,91.7604
2017-09-06,91.7604
2017-09-07,91.7604
2017-09-08,91.7604
2017-09-09,91.7604
2017-09-10,91.7604
2017-09-11,91.7604
2017-09-12,91.7604
2017-09-13,91.7604
2017-09-14,91.7604
2017-09-15,91.7604
2017-09-16,91.7604
2017-09-17,91.7604
2017-09-18,91.7604
2017-09-19,91.7604
2017-09-20,91.7604
2017-09-21,91.7604
2017-09-22,91.7604
2017-09-23,91.7604
2017-09-24,91.7604
2017-09-25,91.7604
2017-09-26,91.7604
2017-09-27,91.7604
2017-09-28,91.7604
2017-09-29,91.7604
2017-09-30,81.4113
2017-10-01,81.4113
2017-10-02,81.4113
2017-10-03,81.4113
2017-10-04,81.4113
2017-10-05,81.4113
2017-10-06,81.4113
2017-10-07,81.4113
2017-10-08,81.4113
2017-10-09,81.4113
2017-10-10,81.4113
2017-10-11,81.4113
2017-10-12,81.4113
2017-10-13,81.4113
2017-10-14,81.4113
2017-10-15,81.4113
2017-10-16,81.4113
2017-10-17,81.4113
2017-10-18,81.4113
2017-10-19,81.4113
2017-10-20,81.4113
2017-10-21,81.4113
2017-10-22,81.4113
2017-10-23,81.4113
2017-10-24,81.4113
2017-10-25,81.4113
2017-10-26,81.4113
2017-10-27,81.4113
2017-10-28,81.4113
2017-10-29,81.4113
2017-10-30,81.4113
2017-10-31,81.4113
2017-11-01,81.4113
2017-11-02,81.4113
2017-11-03,81.4113
2017-11-04,81.4113
2017-11-05,81.4113
2017-11-06,81.4113
2017-11-07,81.4113
2017-11-08,81.4113
2017-11-09,81.4113
2017-11-10,81.4113
2017-11-11,81.4113
2017-11-12,81.4113
2017-11-13,81.4113
2017-11-14,81.4113
2017-11-15,81.4113
2017-11-16,81.4113
2017-11-17,81.4113
2017-11-18,81.4113
2017-11-19,81.4113
2017-11-20,81.4113
2017-11-21,81.4113
2017-11-22,81.4113
2017-11-23,81.4113
2017-11-24,81.4113
2017-11-25,81.4113
2017-11-26,81.4113
2017-11-27,81.4113
2017-11-28,81.4113
2017-11-29,81.4113
2017-11-30,81.4113
2017-12-01,81.4113
2017-12-02,81.4113
2017-12-03,81.4113
2017-12-04,81.4113
2017-12-05,81.4113
2017-12-06,81.4113
2017-12-07,81.4113
2017-12-08,81.4113
2017-12-09,81.4113
2017-12-10,81.4113
2017-12-11,81.4113
2017-12-12,81.4113
2017-12-13,81.4113
2017-12-14,81.4113
2017-12-15,81.4113
2017-12-16,81.4113
2017-12-17,81.4113
2017-12-18,81.4113
2017-12-19,81.4113
2017-12-20,81.4113
2017-12-21,81.4113
2017-12-22,81.4113
2017-12-23,81.4113
2017-12-24,81.4113
2017-12-25,81.4113
2017-12-26,81.4113
2017-12-27,81.4113
2017-12-28,81.4113
2017-12-29,81.4113
2017-12-30,81.4113
2017-12-31,71.2623
2018-01-01,71.2623
2018-01-02,71.2623
2018-01-03,71.2623
2018-01-04,71.2623
2018-01-05,71.2623
2018-01-06,71.2623
2018-01-07,71.2623
2018-01-08,71.2623
2018-01-09,71.2623
2018-01-10,71.2623
2018-01-11,71.2623
2018-01-12,71.2623
2018-01-13,71.2623
2018-01-14,71.2623
2018-01-15,71.2623
2018-01-16,71.2623
2018-01-17,71.2623
2018-01-18,71.2623
2018-01-19,71.2623
2018-01-20,71.2623
2018-01-21,71.2623
2018-01-22,71.2623
2018-01-23,71.2623
2018-01-24,71.2623
2018-01-25,71.2623
2018-01-26,71.2623
2018-01-27,71.2623
2018-01-28,71.2623
2018-01-29,71.2623
2018-01-30,71.2623
2018-01-31,71.2623
2018-02-01,71.2623
2018-02-02,71.2623
2018-02-03,71.2623
2018-02-04,71.2623
2018-02-05,71.2623
2018-02-06,71.2623
2018-02-07,71.2623
2018-02-08,71.2623
2018-02-09,71.2623
2018-02-10,71.2623
2018-02-11,71.2623
2018-02-12,71.2623
2018-02-13,71.2623
2018-02-14,71.2623
2018-02-15,71.2623
2018-02-16,71.2623
2018-02-17,71.2623
2018-02-18,71.2623
2018-02-19,71.2623
2018-02-20,71.2623
2018-02-21,71.2623
2018-02-22,71.2623
2018-02-23,71.2623
2018-02-24,71.2623
2018-02-25,71.2623
2018-02-26,71.2623
2018-02-27,71.2623
2018-02-28,71.2623
2018-03-01,71.2623
2018-03-02,71.2623
2018-03-03,71.2623
2018-03-04,71.2623
2018-03-05,71.2623
2018-03-06,71.2623
2018-03-07,71.2623
2018-03-08,71.2623
2018-03-09,71.2623
2018-03-10,71.2623
2018-03-11,71.2623
2018-03-12,71.2623
2018-03-13,71.2623
2018-03-14,71.2623
2018-03-15,71.2623
2018-03-16,71.2623
2018-03-17,71.2623
2018-03-18,71.2623
2018-03-19,71.2623
2018-03-20,71.2623
2018-03-21,71.2623
2018-03-22,71.2623
2018-03-23,71.2623
2018-03-24,71.2623
2018-03-25,71.2623
2018-03-26,71.2623
2018-03-27,71.2623
2018-03-28,71.2623
2018-03-29,71.2623
2018-03-30,71.2623
2018-03-31,61.583
2018-04-01,61.583
2018-04-02,61.583
2018-04-03,61.583
2018-04-04,61.583
2018-04-05,61.583
2018-04-06,61.583
2018-04-07,61.583
2018-04-08,61.583
2018-04-09,61.583
2018-04-10,61.583
2018-04-11,61.583
2018-04-12,61.583
2018-04-13,61.583
2018-04-14,61.583
2018-04-15,61.583
2018-04-16,61.583
2018-04-17,61.583
2018-04-18,61.583
2018-04-19,61.583
2018-04-20,61.583
2018-04-21,61.583
2018-04-22,61.583
2018-04-23,61.583
2018-04-24,61.583
2018-04-25,61.583
2018-04-26,61.583
2018-04-27,61.583
2018-04-28,61.583
2018-04-29,61.583
2018-04-30,61.583
2018-05-01,61.583
2018-05-02,61.583
2018-05-03,61.583
2018-05-04,61.583
2018-05-05,61.583
2018-05-06,61.583
2018-05-07,61.583
2018-05-08,61.583
2018-05-09,61.583
2018-05-10,61.583
2018-05-11,61.583
2018-05-12,61.583
2018-05-13,61.583
2018-05-14,61.583
2018-05-15,61.583
2018-05-16,61.583
2018-05-17,61.583
2018-05-18,61.583
2018-05-19,61.583
2018-05-20,61.583
2018-05-21,61.583
2018-05-22,61.583
2018-05-23,61.583
2018-05-24,61.583
2018-05-25,61.583
2018-05-26,61.583
2018-05-27,61.583
2018-05-28,61.583
2018-05-29,61.583
2018-05-30,61.583
2018-05-31,61.583
2018-06-01,61.583
2018-06-02,61.583
2018-06-03,61.583
2018-06-04,61.583
2018-06-05,61.583
2018-06-06,61.583
2018-06-07,61.583
2018-06-08,61.583
2018-06-09,61.583
2018-06-10,61.583
2018-06-11,61.583
2018-06-12,61.583
2018-06-13,61.583
2018-06-14,61.583
2018-06-15,61.583
2018-06-16,61.583
2018-06-17,61.583
2018-06-18,61.583
2018-06-19,61.583
2018-06-20,61.583
2018-06-21,61.583
2018-06-22,61.583
2018-06-23,61.583
2018-06-24,61.583
2018-06-25,61.583
2018-06-26,61.583
2018-06-27,61.583
2018-06-28,61.583
2018-06-29,61.583
2018-06-30,123.8665
2018-07-01,123.8665
2018-07-02,123.8665
2018-07-03,123.8665
2018-07-04,123.8665
2018-07-05,123.8665
2018-07-06,123.8665
2018-07-07,123.8665
2018-07-08,123.8665
2018-07-09,123.8665
2018-07-10,123.8665
2018-07-11,123.8665
2018-07-12,123.8665
2018-07-13,123.8665
2018-07-14,123.8665
2018-07-15,123.8665
2018-07-16,123.8665
2018-07-17,123.8665
2018-07-18,123.8665
2018-07-19,123.8665
2018-07-20,123.8665
2018-07-21,123.8665
2018-07-22,123.8665
2018-07-23,123.8665
2018-07-24,123.8665
2018-07-25,123.8665
2018-07-26,123.8665
2018-07-27,123.8665
2018-07-28,123.8665
2018-07-29,123.8665
2018-07-30,123.8665
2018-07-31,123.8665
2018-08-01,123.8665
2018-08-02,123.8665
2018-08-03,123.8665
2018-08-04,123.8665
2018-08-05,123.8665
2018-08-06,123.8665
2018-08-07,123.8665
2018-08-08,123.8665
2018-08-09,123.8665
2018-08-10,123.8665
2018-08-11,123.8665
2018-08-12,123.8665
2018-08-13,123.8665
2018-08-14,123.8665
2018-08-15,123.8665
2018-08-16,123.8665
2018-08-17,123.8665
2018-08-18,123.8665
2018-08-19,123.8665
2018-08-20,123.8665
2018-08-21,123.8665
2018-08-22,123.8665
2018-08-23,123.8665
2018-08-24,123.8665
2018-08-25,123.8665
2018-08-26,123.8665
2018-08-27,123.8665
2018-08-28,123.8665
2018-08-29,123.8665
2018-08-30,123.8665
2018-08-31,123.8665
2018-09-01,123.8665
2018-09-02,123.8665
2018-09-03,123.8665
2018-09-04,123.8665
2018-09-05,123.8665
2018-09-06,123.8665
2018-09-07,123.8665
2018-09-08,123.8665
2018-09-09,123.8665
2018-09-10,123.8665
2018-09-11,123.8665
2018-09-12,123.8665
2018-09-13,123.8665
2018-09-14,123.8665
2018-09-15,123.8665
2018-09-16,123.8665
2018-09-17,123.8665
2018-09-18,123.8665
2018-09-19,123.8665
2018-09-20,123.8665
2018-09-21,123.8665
2018-09-22,123.8665
2018-09-23,123.8665
2018-09-24,123.8665
2018-09-25,123.8665
2018-09-26,123.8665
2018-09-27,123.8665
2018-09-28,123.8665
2018-09-29,123.8665
2018-09-30,126.8624
2018-10-01,126.8624
2018-10-02,126.8624
2018-10-03,126.8624
2018-10-04,126.8624
2018-10-05,126.8624
2018-10-06,126.8624
2018-10-07,126.8624
2018-10-08,126.8624
2018-10-09,126.8624
2018-10-10,126.8624
2018-10-11,126.8624
2018-10-12,126.8624
2018-10-13,126.8624
2018-10-14,126.8624
2018-10-15,126.8624
2018-10-16,126.8624
2018-10-17,126.8624
2018-10-18,126.8624
2018-10-19,126.8624
2018-10-20,126.8624
2018-10-21,126.8624
2018-10-22,126.8624
2018-10-23,126.8624
2018-10-24,126.8624
2018-10-25,126.8624
2018-10-26,126.8624
2018-10-27,126.8624
2018-10-28,126.8624
2018-10-29,126.8624
2018-10-30,126.8624
2018-10-31,126.8624
2018-11-01,126.8624
2018-11-02,126.8624
2018-11-03,126.8624
2018-11-04,126.8624
2018-11-05,126.8624
2018-11-06,126.8624
2018-11-07,126.8624
2018-11-08,126.8624
2018-11-09,126.8624
2018-11-10,126.8624
2018-11-11,126.8624
2018-11-12,126.8624
2018-11-13,126.8624
2018-11-14,126.8624
2018-11-15,126.8624
2018-11-16,126.8624
2018-11-17,126.8624
2018-11-18,126.8624
2018-11-19,126.8624
2018-11-20,126.8624
2018-11-21,126.8624
2018-11-22,126.8624
2018-11-23,126.8624
2018-11-24,126.8624
2018-11-25,126.8624
2018-11-26,126.8624
2018-11-27,126.8624
2018-11-28,126.8624
2018-11-29,126.8624
2018-11-30,126.8624
2018-12-01,126.8624
2018-12-02,126.8624
2018-12-03,126.8624
2018-12-04,126.8624
2018-12-05,126.8624
2018-12-06,126.8624
2018-12-07,126.8624
2018-12-08,126.8624
2018-12-09,126.8624
2018-12-10,126.8624
2018-12-11,126.8624
2018-12-12,126.8624
2018-12-13,126.8624
2018-12-14,126.8624
2018-12-15,126.8624
2018-12-16,126.8624
2018-12-17,126.8624
2018-12-18,126.8624
2018-12-19,126.8624
2018-12-20,126.8624
2018-12-21,126.8624
2018-12-22,126.8624
2018-12-23,126.8624
2018-12-24,126.8624
2018-12-25,126.8624
2018-12-26,126.8624
2018-12-27,126.8624
2018-12-28,126.8624
2018-12-29,126.8624
2018-12-30,126.8624
2018-12-31,118.4082
2019-01-01,118.4082
2019-01-02,118.4082
2019-01-03,118.4082
2019-01-04,118.4082
2019-01-05,118.4082
2019-01-06,118.4082
2019-01-07,118.4082
2019-01-08,118.4082
2019-01-09,118.4082
2019-01-10,118.4082
2019-01-11,118.4082
2019-01-12,118.4082
2019-01-13,118.4082
2019-01-14,118.4082
2019-01-15,118.4082
2019-01-16,118.4082
2019-01-17,118.4082
2019-01-18,118.4082
2019-01-19,118.4082
2019-01-20,118.4082
2019-01-21,118.4082
2019-01-22,118.4082
2019-01-23,118.4082
2019-01-24,118.4082
2019-01-25,118.4082
2019-01-26,118.4082
2019-01-27,118.4082
2019-01-28,118.4082
2019-01-29,118.4082
2019-01-30,118.4082
2019-01-31,118.4082
2019-02-01,118.4082
2019-02-02,118.4082
2019-02-03,118.4082
2019-02-04,118.4082
2019-02-05,118.4082
2019-02-06,118.4082
2019-02-07,118.4082
2019-02-08,118.4082
2019-02-09,118.4082
2019-02-10,118.4082
2019-02-11,118.4082
2019-02-12,118.4082
2019-02-13,118.4082
2019-02-14,118.4082
2019-02-15,118.4082
2019-02-16,118.4082
2019-02-17,118.4082
2019-02-18,118.4082
2019-02-19,118.4082
2019-02-20,118.4082
2019-02-21,118.4082
2019-02-22,118.4082
2019-02-23,118.4082
2019-02-24,118.4082
2019-02-25,118.4082
2019-02-26,118.4082
2019-02-27,118.4082
2019-02-28,118.4082
2019-03-01,118.4082
2019-03-02,118.4082
2019-03-03,118.4082
2019-03-04,118.4082
2019-03-05,118.4082
2019-03-06,118.4082
2019-03-07,118.4082
2019-03-08,118.4082
2019-03-09,118.4082
2019-03-10,118.4082
2019-03-11,118.4082
2019-03-12,118.4082
2019-03-13,118.4082
2019-03-14,118.4082
2019-03-15,118.4082
2019-03-16,118.4082
2019-03-17,118.4082
2019-03-18,118.4082
2019-03-19,118.4082
2019-03-20,118.4082
2019-03-21,118.4082
2019-03-22,118.4082
2019-03-23,118.4082
2019-03-24,118.4082
2019-03-25,118.4082
2019-03-26,118.4082
2019-03-27,118.4082
2019-03-28,118.4082
2019-03-29,118.4082
2019-03-30,118.4082
2019-03-31,97.5173
2019-04-01,97.5173
2019-04-02,97.5173
2019-04-03,97.5173
2019-04-04,97.5173
2019-04-05,97.5173
2019-04-06,97.5173
2019-04-07,97.5173
2019-04-08,97.5173
2019-04-09,97.5173
2019-04-10,97.5173
2019-04-11,97.5173
2019-04-12,97.5173
2019-04-13,97.5173
2019-04-14,97.5173
2019-04-15,97.5173
2019-04-16,97.5173
2019-04-17,97.5173
2019-04-18,97.5173
2019-04-19,97.5173
2019-04-20,97.5173
2019-04-21,97.5173
2019-04-22,97.5173
2019-04-23,97.5173
2019-04-24,97.5173
2019-04-25,97.5173
2019-04-26,97.5173
2019-04-27,97.5173
2019-04-28,97.5173
2019-04-29,97.5173
2019-04-30,97.5173
2019-05-01,97.5173
2019-05-02,97.5173
2019-05-03,97.5173
2019-05-04,97.5173
2019-05-05,97.5173
2019-05-06,97.5173
2019-05-07,97.5173
2019-05-08,97.5173
2019-05-09,97.5173
2019-05-10,97.5173
2019-05-11,97.5173
2019-05-12,97.5173
2019-05-13,97.5173
2019-05-14,97.5173
2019-05-15,97.5173
2019-05-16,97.5173
2019-05-17,97.5173
2019-05-18,97.5173
2019-05-19,97.5173
2019-05-20,97.5173
2019-05-21,97.5173
2019-05-22,97.5173
2019-05-23,97.5173
2019-05-24,97.5173
2019-05-25,97.5173
2019-05-26,97.5173
2019-05-27,97.5173
2019-05-28,97.5173
2019-05-29,97.5173
2019-05-30,97.5173
2019-05-31,97.5173
2019-06-01,97.5173
2019-06-02,97.5173
2019-06-03,97.5173
2019-06-04,97.5173
2019-06-05,97.5173
2019-06-06,97.5173
2019-06-07,97.5173
2019-06-08,97.5173
2019-06-09,97.5173
2019-06-10,97.5173
2019-06-11,97.5173
2019-06-12,97.5173
2019-06-13,97.5173
2019-06-14,97.5173
2019-06-15,97.5173
2019-06-16,97.5173
2019-06-17,97.5173
2019-06-18,97.5173
2019-06-19,97.5173
2019-06-20,97.5173
2019-06-21,97.5173
2019-06-22,97.5173
2019-06-23,97.5173
2019-06-24,97.5173
2019-06-25,97.5173
2019-06-26,97.5173
2019-06-27,97.5173
2019-06-28,97.5173
2019-06-29,97.5173
2019-06-30,222.4297
2019-07-01,222.4297
2019-07-02,222.4297
2019-07-03,222.4297
2019-07-04,222.4297
2019-07-05,222.4297
2019-07-06,222.4297
2019-07-07,222.4297
2019-07-08,222.4297
2019-07-09,222.4297
2019-07-10,222.4297
2019-07-11,222.4297
2019-07-12,222.4297
2019-07-13,222.4297
2019-07-14,222.4297
2019-07-15,222.4297
2019-07-16,222.4297
2019-07-17,222.4297
2019-07-18,222.4297
2019-07-19,222.4297
2019-07-20,222.4297
2019-07-21,222.4297
2019-07-22,222.4297
2019-07-23,222.4297
2019-07-24,222.4297
2019-07-25,222.4297
2019-07-26,222.4297
2019-07-27,222.4297
2019-07-28,222.4297
2019-07-29,222.4297
2019-07-30,222.4297
2019-07-31,222.4297
2019-08-01,222.4297
2019-08-02,222.4297
2019-08-03,222.4297
2019-08-04,222.4297
2019-08-05,222.4297
2019-08-06,222.4297
2019-08-07,222.4297
2019-08-08,222.4297
2019-08-09,222.4297
2019-08-10,222.4297
2019-08-11,222.4297
2019-08-12,222.4297
2019-08-13,222.4297
2019-08-14,222.4297
2019-08-15,222.4297
2019-08-16,222.4297
2019-08-17,222.4297
2019-08-18,222.4297
2019-08-19,222.4297
2019-08-20,222.4297
2019-08-21,222.4297
2019-08-22,222.4297
2019-08-23,222.4297
2019-08-24,222.4297
2019-08-25,222.4297
2019-08-26,222.4297
