,NESZ MK Equity
2016-05-17,69.0527
2016-05-18,69.0527
2016-05-19,69.0527
2016-05-20,69.0527
2016-05-21,69.0527
2016-05-22,69.0527
2016-05-23,69.0527
2016-05-24,69.0527
2016-05-25,69.0527
2016-05-26,69.0527
2016-05-27,69.0527
2016-05-28,69.0527
2016-05-29,69.0527
2016-05-30,69.0527
2016-05-31,69.0527
2016-06-01,69.0527
2016-06-02,69.0527
2016-06-03,69.0527
2016-06-04,69.0527
2016-06-05,69.0527
2016-06-06,69.0527
2016-06-07,69.0527
2016-06-08,69.0527
2016-06-09,69.0527
2016-06-10,69.0527
2016-06-11,69.0527
2016-06-12,69.0527
2016-06-13,69.0527
2016-06-14,69.0527
2016-06-15,69.0527
2016-06-16,69.0527
2016-06-17,69.0527
2016-06-18,69.0527
2016-06-19,69.0527
2016-06-20,69.0527
2016-06-21,69.0527
2016-06-22,69.0527
2016-06-23,69.0527
2016-06-24,69.0527
2016-06-25,69.0527
2016-06-26,69.0527
2016-06-27,69.0527
2016-06-28,69.0527
2016-06-29,69.0527
2016-06-30,97.3633
2016-07-01,97.3633
2016-07-02,97.3633
2016-07-03,97.3633
2016-07-04,97.3633
2016-07-05,97.3633
2016-07-06,97.3633
2016-07-07,97.3633
2016-07-08,97.3633
2016-07-09,97.3633
2016-07-10,97.3633
2016-07-11,97.3633
2016-07-12,97.3633
2016-07-13,97.3633
2016-07-14,97.3633
2016-07-15,97.3633
2016-07-16,97.3633
2016-07-17,97.3633
2016-07-18,97.3633
2016-07-19,97.3633
2016-07-20,97.3633
2016-07-21,97.3633
2016-07-22,97.3633
2016-07-23,97.3633
2016-07-24,97.3633
2016-07-25,97.3633
2016-07-26,97.3633
2016-07-27,97.3633
2016-07-28,97.3633
2016-07-29,97.3633
2016-07-30,97.3633
2016-07-31,97.3633
2016-08-01,97.3633
2016-08-02,97.3633
2016-08-03,97.3633
2016-08-04,97.3633
2016-08-05,97.3633
2016-08-06,97.3633
2016-08-07,97.3633
2016-08-08,97.3633
2016-08-09,97.3633
2016-08-10,97.3633
2016-08-11,97.3633
2016-08-12,97.3633
2016-08-13,97.3633
2016-08-14,97.3633
2016-08-15,97.3633
2016-08-16,97.3633
2016-08-17,97.3633
2016-08-18,97.3633
2016-08-19,97.3633
2016-08-20,97.3633
2016-08-21,97.3633
2016-08-22,97.3633
2016-08-23,97.3633
2016-08-24,97.3633
2016-08-25,97.3633
2016-08-26,97.3633
2016-08-27,97.3633
2016-08-28,97.3633
2016-08-29,97.3633
2016-08-30,97.3633
2016-08-31,97.3633
2016-09-01,97.3633
2016-09-02,97.3633
2016-09-03,97.3633
2016-09-04,97.3633
2016-09-05,97.3633
2016-09-06,97.3633
2016-09-07,97.3633
2016-09-08,97.3633
2016-09-09,97.3633
2016-09-10,97.3633
2016-09-11,97.3633
2016-09-12,97.3633
2016-09-13,97.3633
2016-09-14,97.3633
2016-09-15,97.3633
2016-09-16,97.3633
2016-09-17,97.3633
2016-09-18,97.3633
2016-09-19,97.3633
2016-09-20,97.3633
2016-09-21,97.3633
2016-09-22,97.3633
2016-09-23,97.3633
2016-09-24,97.3633
2016-09-25,97.3633
2016-09-26,97.3633
2016-09-27,97.3633
2016-09-28,97.3633
2016-09-29,97.3633
2016-09-30,86.243
2016-10-01,86.243
2016-10-02,86.243
2016-10-03,86.243
2016-10-04,86.243
2016-10-05,86.243
2016-10-06,86.243
2016-10-07,86.243
2016-10-08,86.243
2016-10-09,86.243
2016-10-10,86.243
2016-10-11,86.243
2016-10-12,86.243
2016-10-13,86.243
2016-10-14,86.243
2016-10-15,86.243
2016-10-16,86.243
2016-10-17,86.243
2016-10-18,86.243
2016-10-19,86.243
2016-10-20,86.243
2016-10-21,86.243
2016-10-22,86.243
2016-10-23,86.243
2016-10-24,86.243
2016-10-25,86.243
2016-10-26,86.243
2016-10-27,86.243
2016-10-28,86.243
2016-10-29,86.243
2016-10-30,86.243
2016-10-31,86.243
2016-11-01,86.243
2016-11-02,86.243
2016-11-03,86.243
2016-11-04,86.243
2016-11-05,86.243
2016-11-06,86.243
2016-11-07,86.243
2016-11-08,86.243
2016-11-09,86.243
2016-11-10,86.243
2016-11-11,86.243
2016-11-12,86.243
2016-11-13,86.243
2016-11-14,86.243
2016-11-15,86.243
2016-11-16,86.243
2016-11-17,86.243
2016-11-18,86.243
2016-11-19,86.243
2016-11-20,86.243
2016-11-21,86.243
2016-11-22,86.243
2016-11-23,86.243
2016-11-24,86.243
2016-11-25,86.243
2016-11-26,86.243
2016-11-27,86.243
2016-11-28,86.243
2016-11-29,86.243
2016-11-30,86.243
2016-12-01,86.243
2016-12-02,86.243
2016-12-03,86.243
2016-12-04,86.243
2016-12-05,86.243
2016-12-06,86.243
2016-12-07,86.243
2016-12-08,86.243
2016-12-09,86.243
2016-12-10,86.243
2016-12-11,86.243
2016-12-12,86.243
2016-12-13,86.243
2016-12-14,86.243
2016-12-15,86.243
2016-12-16,86.243
2016-12-17,86.243
2016-12-18,86.243
2016-12-19,86.243
2016-12-20,86.243
2016-12-21,86.243
2016-12-22,86.243
2016-12-23,86.243
2016-12-24,86.243
2016-12-25,86.243
2016-12-26,86.243
2016-12-27,86.243
2016-12-28,86.243
2016-12-29,86.243
2016-12-30,86.243
2016-12-31,93.9844
2017-01-01,93.9844
2017-01-02,93.9844
2017-01-03,93.9844
2017-01-04,93.9844
2017-01-05,93.9844
2017-01-06,93.9844
2017-01-07,93.9844
2017-01-08,93.9844
2017-01-09,93.9844
2017-01-10,93.9844
2017-01-11,93.9844
2017-01-12,93.9844
2017-01-13,93.9844
2017-01-14,93.9844
2017-01-15,93.9844
2017-01-16,93.9844
2017-01-17,93.9844
2017-01-18,93.9844
2017-01-19,93.9844
2017-01-20,93.9844
2017-01-21,93.9844
2017-01-22,93.9844
2017-01-23,93.9844
2017-01-24,93.9844
2017-01-25,93.9844
2017-01-26,93.9844
2017-01-27,93.9844
2017-01-28,93.9844
2017-01-29,93.9844
2017-01-30,93.9844
2017-01-31,93.9844
2017-02-01,93.9844
2017-02-02,93.9844
2017-02-03,93.9844
2017-02-04,93.9844
2017-02-05,93.9844
2017-02-06,93.9844
2017-02-07,93.9844
2017-02-08,93.9844
2017-02-09,93.9844
2017-02-10,93.9844
2017-02-11,93.9844
2017-02-12,93.9844
2017-02-13,93.9844
2017-02-14,93.9844
2017-02-15,93.9844
2017-02-16,93.9844
2017-02-17,93.9844
2017-02-18,93.9844
2017-02-19,93.9844
2017-02-20,93.9844
2017-02-21,93.9844
2017-02-22,93.9844
2017-02-23,93.9844
2017-02-24,93.9844
2017-02-25,93.9844
2017-02-26,93.9844
2017-02-27,93.9844
2017-02-28,93.9844
2017-03-01,93.9844
2017-03-02,93.9844
2017-03-03,93.9844
2017-03-04,93.9844
2017-03-05,93.9844
2017-03-06,93.9844
2017-03-07,93.9844
2017-03-08,93.9844
2017-03-09,93.9844
2017-03-10,93.9844
2017-03-11,93.9844
2017-03-12,93.9844
2017-03-13,93.9844
2017-03-14,93.9844
2017-03-15,93.9844
2017-03-16,93.9844
2017-03-17,93.9844
2017-03-18,93.9844
2017-03-19,93.9844
2017-03-20,93.9844
2017-03-21,93.9844
2017-03-22,93.9844
2017-03-23,93.9844
2017-03-24,93.9844
2017-03-25,93.9844
2017-03-26,93.9844
2017-03-27,93.9844
2017-03-28,93.9844
2017-03-29,93.9844
2017-03-30,93.9844
2017-03-31,75.8815
2017-04-01,75.8815
2017-04-02,75.8815
2017-04-03,75.8815
2017-04-04,75.8815
2017-04-05,75.8815
2017-04-06,75.8815
2017-04-07,75.8815
2017-04-08,75.8815
2017-04-09,75.8815
2017-04-10,75.8815
2017-04-11,75.8815
2017-04-12,75.8815
2017-04-13,75.8815
2017-04-14,75.8815
2017-04-15,75.8815
2017-04-16,75.8815
2017-04-17,75.8815
2017-04-18,75.8815
2017-04-19,75.8815
2017-04-20,75.8815
2017-04-21,75.8815
2017-04-22,75.8815
2017-04-23,75.8815
2017-04-24,75.8815
2017-04-25,75.8815
2017-04-26,75.8815
2017-04-27,75.8815
2017-04-28,75.8815
2017-04-29,75.8815
2017-04-30,75.8815
2017-05-01,75.8815
2017-05-02,75.8815
2017-05-03,75.8815
2017-05-04,75.8815
2017-05-05,75.8815
2017-05-06,75.8815
2017-05-07,75.8815
2017-05-08,75.8815
2017-05-09,75.8815
2017-05-10,75.8815
2017-05-11,75.8815
2017-05-12,75.8815
2017-05-13,75.8815
2017-05-14,75.8815
2017-05-15,75.8815
2017-05-16,75.8815
2017-05-17,75.8815
2017-05-18,75.8815
2017-05-19,75.8815
2017-05-20,75.8815
2017-05-21,75.8815
2017-05-22,75.8815
2017-05-23,75.8815
2017-05-24,75.8815
2017-05-25,75.8815
2017-05-26,75.8815
2017-05-27,75.8815
2017-05-28,75.8815
2017-05-29,75.8815
2017-05-30,75.8815
2017-05-31,75.8815
2017-06-01,75.8815
2017-06-02,75.8815
2017-06-03,75.8815
2017-06-04,75.8815
2017-06-05,75.8815
2017-06-06,75.8815
2017-06-07,75.8815
2017-06-08,75.8815
2017-06-09,75.8815
2017-06-10,75.8815
2017-06-11,75.8815
2017-06-12,75.8815
2017-06-13,75.8815
2017-06-14,75.8815
2017-06-15,75.8815
2017-06-16,75.8815
2017-06-17,75.8815
2017-06-18,75.8815
2017-06-19,75.8815
2017-06-20,75.8815
2017-06-21,75.8815
2017-06-22,75.8815
2017-06-23,75.8815
2017-06-24,75.8815
2017-06-25,75.8815
2017-06-26,75.8815
2017-06-27,75.8815
2017-06-28,75.8815
2017-06-29,75.8815
2017-06-30,86.3808
2017-07-01,86.3808
2017-07-02,86.3808
2017-07-03,86.3808
2017-07-04,86.3808
2017-07-05,86.3808
2017-07-06,86.3808
2017-07-07,86.3808
2017-07-08,86.3808
2017-07-09,86.3808
2017-07-10,86.3808
2017-07-11,86.3808
2017-07-12,86.3808
2017-07-13,86.3808
2017-07-14,86.3808
2017-07-15,86.3808
2017-07-16,86.3808
2017-07-17,86.3808
2017-07-18,86.3808
2017-07-19,86.3808
2017-07-20,86.3808
2017-07-21,86.3808
2017-07-22,86.3808
2017-07-23,86.3808
2017-07-24,86.3808
2017-07-25,86.3808
2017-07-26,86.3808
2017-07-27,86.3808
2017-07-28,86.3808
2017-07-29,86.3808
2017-07-30,86.3808
2017-07-31,86.3808
2017-08-01,86.3808
2017-08-02,86.3808
2017-08-03,86.3808
2017-08-04,86.3808
2017-08-05,86.3808
2017-08-06,86.3808
2017-08-07,86.3808
2017-08-08,86.3808
2017-08-09,86.3808
2017-08-10,86.3808
2017-08-11,86.3808
2017-08-12,86.3808
2017-08-13,86.3808
2017-08-14,86.3808
2017-08-15,86.3808
2017-08-16,86.3808
2017-08-17,86.3808
2017-08-18,86.3808
2017-08-19,86.3808
2017-08-20,86.3808
2017-08-21,86.3808
2017-08-22,86.3808
2017-08-23,86.3808
2017-08-24,86.3808
2017-08-25,86.3808
2017-08-26,86.3808
2017-08-27,86.3808
2017-08-28,86.3808
2017-08-29,86.3808
2017-08-30,86.3808
2017-08-31,86.3808
2017-09-01,86.3808
2017-09-02,86.3808
2017-09-03,86.3808
2017-09-04,86.3808
2017-09-05,86.3808
2017-09-06,86.3808
2017-09-07,86.3808
2017-09-08,86.3808
2017-09-09,86.3808
2017-09-10,86.3808
2017-09-11,86.3808
2017-09-12,86.3808
2017-09-13,86.3808
2017-09-14,86.3808
2017-09-15,86.3808
2017-09-16,86.3808
2017-09-17,86.3808
2017-09-18,86.3808
2017-09-19,86.3808
2017-09-20,86.3808
2017-09-21,86.3808
2017-09-22,86.3808
2017-09-23,86.3808
2017-09-24,86.3808
2017-09-25,86.3808
2017-09-26,86.3808
2017-09-27,86.3808
2017-09-28,86.3808
2017-09-29,86.3808
2017-09-30,81.5003
2017-10-01,81.5003
2017-10-02,81.5003
2017-10-03,81.5003
2017-10-04,81.5003
2017-10-05,81.5003
2017-10-06,81.5003
2017-10-07,81.5003
2017-10-08,81.5003
2017-10-09,81.5003
2017-10-10,81.5003
2017-10-11,81.5003
2017-10-12,81.5003
2017-10-13,81.5003
2017-10-14,81.5003
2017-10-15,81.5003
2017-10-16,81.5003
2017-10-17,81.5003
2017-10-18,81.5003
2017-10-19,81.5003
2017-10-20,81.5003
2017-10-21,81.5003
2017-10-22,81.5003
2017-10-23,81.5003
2017-10-24,81.5003
2017-10-25,81.5003
2017-10-26,81.5003
2017-10-27,81.5003
2017-10-28,81.5003
2017-10-29,81.5003
2017-10-30,81.5003
2017-10-31,81.5003
2017-11-01,81.5003
2017-11-02,81.5003
2017-11-03,81.5003
2017-11-04,81.5003
2017-11-05,81.5003
2017-11-06,81.5003
2017-11-07,81.5003
2017-11-08,81.5003
2017-11-09,81.5003
2017-11-10,81.5003
2017-11-11,81.5003
2017-11-12,81.5003
2017-11-13,81.5003
2017-11-14,81.5003
2017-11-15,81.5003
2017-11-16,81.5003
2017-11-17,81.5003
2017-11-18,81.5003
2017-11-19,81.5003
2017-11-20,81.5003
2017-11-21,81.5003
2017-11-22,81.5003
2017-11-23,81.5003
2017-11-24,81.5003
2017-11-25,81.5003
2017-11-26,81.5003
2017-11-27,81.5003
2017-11-28,81.5003
2017-11-29,81.5003
2017-11-30,81.5003
2017-12-01,81.5003
2017-12-02,81.5003
2017-12-03,81.5003
2017-12-04,81.5003
2017-12-05,81.5003
2017-12-06,81.5003
2017-12-07,81.5003
2017-12-08,81.5003
2017-12-09,81.5003
2017-12-10,81.5003
2017-12-11,81.5003
2017-12-12,81.5003
2017-12-13,81.5003
2017-12-14,81.5003
2017-12-15,81.5003
2017-12-16,81.5003
2017-12-17,81.5003
2017-12-18,81.5003
2017-12-19,81.5003
2017-12-20,81.5003
2017-12-21,81.5003
2017-12-22,81.5003
2017-12-23,81.5003
2017-12-24,81.5003
2017-12-25,81.5003
2017-12-26,81.5003
2017-12-27,81.5003
2017-12-28,81.5003
2017-12-29,81.5003
2017-12-30,81.5003
2017-12-31,99.3663
2018-01-01,99.3663
2018-01-02,99.3663
2018-01-03,99.3663
2018-01-04,99.3663
2018-01-05,99.3663
2018-01-06,99.3663
2018-01-07,99.3663
2018-01-08,99.3663
2018-01-09,99.3663
2018-01-10,99.3663
2018-01-11,99.3663
2018-01-12,99.3663
2018-01-13,99.3663
2018-01-14,99.3663
2018-01-15,99.3663
2018-01-16,99.3663
2018-01-17,99.3663
2018-01-18,99.3663
2018-01-19,99.3663
2018-01-20,99.3663
2018-01-21,99.3663
2018-01-22,99.3663
2018-01-23,99.3663
2018-01-24,99.3663
2018-01-25,99.3663
2018-01-26,99.3663
2018-01-27,99.3663
2018-01-28,99.3663
2018-01-29,99.3663
2018-01-30,99.3663
2018-01-31,99.3663
2018-02-01,99.3663
2018-02-02,99.3663
2018-02-03,99.3663
2018-02-04,99.3663
2018-02-05,99.3663
2018-02-06,99.3663
2018-02-07,99.3663
2018-02-08,99.3663
2018-02-09,99.3663
2018-02-10,99.3663
2018-02-11,99.3663
2018-02-12,99.3663
2018-02-13,99.3663
2018-02-14,99.3663
2018-02-15,99.3663
2018-02-16,99.3663
2018-02-17,99.3663
2018-02-18,99.3663
2018-02-19,99.3663
2018-02-20,99.3663
2018-02-21,99.3663
2018-02-22,99.3663
2018-02-23,99.3663
2018-02-24,99.3663
2018-02-25,99.3663
2018-02-26,99.3663
2018-02-27,99.3663
2018-02-28,99.3663
2018-03-01,99.3663
2018-03-02,99.3663
2018-03-03,99.3663
2018-03-04,99.3663
2018-03-05,99.3663
2018-03-06,99.3663
2018-03-07,99.3663
2018-03-08,99.3663
2018-03-09,99.3663
2018-03-10,99.3663
2018-03-11,99.3663
2018-03-12,99.3663
2018-03-13,99.3663
2018-03-14,99.3663
2018-03-15,99.3663
2018-03-16,99.3663
2018-03-17,99.3663
2018-03-18,99.3663
2018-03-19,99.3663
2018-03-20,99.3663
2018-03-21,99.3663
2018-03-22,99.3663
2018-03-23,99.3663
2018-03-24,99.3663
2018-03-25,99.3663
2018-03-26,99.3663
2018-03-27,99.3663
2018-03-28,99.3663
2018-03-29,99.3663
2018-03-30,99.3663
2018-03-31,73.9839
2018-04-01,73.9839
2018-04-02,73.9839
2018-04-03,73.9839
2018-04-04,73.9839
2018-04-05,73.9839
2018-04-06,73.9839
2018-04-07,73.9839
2018-04-08,73.9839
2018-04-09,73.9839
2018-04-10,73.9839
2018-04-11,73.9839
2018-04-12,73.9839
2018-04-13,73.9839
2018-04-14,73.9839
2018-04-15,73.9839
2018-04-16,73.9839
2018-04-17,73.9839
2018-04-18,73.9839
2018-04-19,73.9839
2018-04-20,73.9839
2018-04-21,73.9839
2018-04-22,73.9839
2018-04-23,73.9839
2018-04-24,73.9839
2018-04-25,73.9839
2018-04-26,73.9839
2018-04-27,73.9839
2018-04-28,73.9839
2018-04-29,73.9839
2018-04-30,73.9839
2018-05-01,73.9839
2018-05-02,73.9839
2018-05-03,73.9839
2018-05-04,73.9839
2018-05-05,73.9839
2018-05-06,73.9839
2018-05-07,73.9839
2018-05-08,73.9839
2018-05-09,73.9839
2018-05-10,73.9839
2018-05-11,73.9839
2018-05-12,73.9839
2018-05-13,73.9839
2018-05-14,73.9839
2018-05-15,73.9839
2018-05-16,73.9839
2018-05-17,73.9839
2018-05-18,73.9839
2018-05-19,73.9839
2018-05-20,73.9839
2018-05-21,73.9839
2018-05-22,73.9839
2018-05-23,73.9839
2018-05-24,73.9839
2018-05-25,73.9839
2018-05-26,73.9839
2018-05-27,73.9839
2018-05-28,73.9839
2018-05-29,73.9839
2018-05-30,73.9839
2018-05-31,73.9839
2018-06-01,73.9839
2018-06-02,73.9839
2018-06-03,73.9839
2018-06-04,73.9839
2018-06-05,73.9839
2018-06-06,73.9839
2018-06-07,73.9839
2018-06-08,73.9839
2018-06-09,73.9839
2018-06-10,73.9839
2018-06-11,73.9839
2018-06-12,73.9839
2018-06-13,73.9839
2018-06-14,73.9839
2018-06-15,73.9839
2018-06-16,73.9839
2018-06-17,73.9839
2018-06-18,73.9839
2018-06-19,73.9839
2018-06-20,73.9839
2018-06-21,73.9839
2018-06-22,73.9839
2018-06-23,73.9839
2018-06-24,73.9839
2018-06-25,73.9839
2018-06-26,73.9839
2018-06-27,73.9839
2018-06-28,73.9839
2018-06-29,73.9839
2018-06-30,88.777
2018-07-01,88.777
2018-07-02,88.777
2018-07-03,88.777
2018-07-04,88.777
2018-07-05,88.777
2018-07-06,88.777
2018-07-07,88.777
2018-07-08,88.777
2018-07-09,88.777
2018-07-10,88.777
2018-07-11,88.777
2018-07-12,88.777
2018-07-13,88.777
2018-07-14,88.777
2018-07-15,88.777
2018-07-16,88.777
2018-07-17,88.777
2018-07-18,88.777
2018-07-19,88.777
2018-07-20,88.777
2018-07-21,88.777
2018-07-22,88.777
2018-07-23,88.777
2018-07-24,88.777
2018-07-25,88.777
2018-07-26,88.777
2018-07-27,88.777
2018-07-28,88.777
2018-07-29,88.777
2018-07-30,88.777
2018-07-31,88.777
2018-08-01,88.777
2018-08-02,88.777
2018-08-03,88.777
2018-08-04,88.777
2018-08-05,88.777
2018-08-06,88.777
2018-08-07,88.777
2018-08-08,88.777
2018-08-09,88.777
2018-08-10,88.777
2018-08-11,88.777
2018-08-12,88.777
2018-08-13,88.777
2018-08-14,88.777
2018-08-15,88.777
2018-08-16,88.777
2018-08-17,88.777
2018-08-18,88.777
2018-08-19,88.777
2018-08-20,88.777
2018-08-21,88.777
2018-08-22,88.777
2018-08-23,88.777
2018-08-24,88.777
2018-08-25,88.777
2018-08-26,88.777
2018-08-27,88.777
2018-08-28,88.777
2018-08-29,88.777
2018-08-30,88.777
2018-08-31,88.777
2018-09-01,88.777
2018-09-02,88.777
2018-09-03,88.777
2018-09-04,88.777
2018-09-05,88.777
2018-09-06,88.777
2018-09-07,88.777
2018-09-08,88.777
2018-09-09,88.777
2018-09-10,88.777
2018-09-11,88.777
2018-09-12,88.777
2018-09-13,88.777
2018-09-14,88.777
2018-09-15,88.777
2018-09-16,88.777
2018-09-17,88.777
2018-09-18,88.777
2018-09-19,88.777
2018-09-20,88.777
2018-09-21,88.777
2018-09-22,88.777
2018-09-23,88.777
2018-09-24,88.777
2018-09-25,88.777
2018-09-26,88.777
2018-09-27,88.777
2018-09-28,88.777
2018-09-29,88.777
2018-09-30,95.7225
2018-10-01,95.7225
2018-10-02,95.7225
2018-10-03,95.7225
2018-10-04,95.7225
2018-10-05,95.7225
2018-10-06,95.7225
2018-10-07,95.7225
2018-10-08,95.7225
2018-10-09,95.7225
2018-10-10,95.7225
2018-10-11,95.7225
2018-10-12,95.7225
2018-10-13,95.7225
2018-10-14,95.7225
2018-10-15,95.7225
2018-10-16,95.7225
2018-10-17,95.7225
2018-10-18,95.7225
2018-10-19,95.7225
2018-10-20,95.7225
2018-10-21,95.7225
2018-10-22,95.7225
2018-10-23,95.7225
2018-10-24,95.7225
2018-10-25,95.7225
2018-10-26,95.7225
2018-10-27,95.7225
2018-10-28,95.7225
2018-10-29,95.7225
2018-10-30,95.7225
2018-10-31,95.7225
2018-11-01,95.7225
2018-11-02,95.7225
2018-11-03,95.7225
2018-11-04,95.7225
2018-11-05,95.7225
2018-11-06,95.7225
2018-11-07,95.7225
2018-11-08,95.7225
2018-11-09,95.7225
2018-11-10,95.7225
2018-11-11,95.7225
2018-11-12,95.7225
2018-11-13,95.7225
2018-11-14,95.7225
2018-11-15,95.7225
2018-11-16,95.7225
2018-11-17,95.7225
2018-11-18,95.7225
2018-11-19,95.7225
2018-11-20,95.7225
2018-11-21,95.7225
2018-11-22,95.7225
2018-11-23,95.7225
2018-11-24,95.7225
2018-11-25,95.7225
2018-11-26,95.7225
2018-11-27,95.7225
2018-11-28,95.7225
2018-11-29,95.7225
2018-11-30,95.7225
2018-12-01,95.7225
2018-12-02,95.7225
2018-12-03,95.7225
2018-12-04,95.7225
2018-12-05,95.7225
2018-12-06,95.7225
2018-12-07,95.7225
2018-12-08,95.7225
2018-12-09,95.7225
2018-12-10,95.7225
2018-12-11,95.7225
2018-12-12,95.7225
2018-12-13,95.7225
2018-12-14,95.7225
2018-12-15,95.7225
2018-12-16,95.7225
2018-12-17,95.7225
2018-12-18,95.7225
2018-12-19,95.7225
2018-12-20,95.7225
2018-12-21,95.7225
2018-12-22,95.7225
2018-12-23,95.7225
2018-12-24,95.7225
2018-12-25,95.7225
2018-12-26,95.7225
2018-12-27,95.7225
2018-12-28,95.7225
2018-12-29,95.7225
2018-12-30,95.7225
2018-12-31,102.1354
2019-01-01,102.1354
2019-01-02,102.1354
2019-01-03,102.1354
2019-01-04,102.1354
2019-01-05,102.1354
2019-01-06,102.1354
2019-01-07,102.1354
2019-01-08,102.1354
2019-01-09,102.1354
2019-01-10,102.1354
2019-01-11,102.1354
2019-01-12,102.1354
2019-01-13,102.1354
2019-01-14,102.1354
2019-01-15,102.1354
2019-01-16,102.1354
2019-01-17,102.1354
2019-01-18,102.1354
2019-01-19,102.1354
2019-01-20,102.1354
2019-01-21,102.1354
2019-01-22,102.1354
2019-01-23,102.1354
2019-01-24,102.1354
2019-01-25,102.1354
2019-01-26,102.1354
2019-01-27,102.1354
2019-01-28,102.1354
2019-01-29,102.1354
2019-01-30,102.1354
2019-01-31,102.1354
2019-02-01,102.1354
2019-02-02,102.1354
2019-02-03,102.1354
2019-02-04,102.1354
2019-02-05,102.1354
2019-02-06,102.1354
2019-02-07,102.1354
2019-02-08,102.1354
2019-02-09,102.1354
2019-02-10,102.1354
2019-02-11,102.1354
2019-02-12,102.1354
2019-02-13,102.1354
2019-02-14,102.1354
2019-02-15,102.1354
2019-02-16,102.1354
2019-02-17,102.1354
2019-02-18,102.1354
2019-02-19,102.1354
2019-02-20,102.1354
2019-02-21,102.1354
2019-02-22,102.1354
2019-02-23,102.1354
2019-02-24,102.1354
2019-02-25,102.1354
2019-02-26,102.1354
2019-02-27,102.1354
2019-02-28,102.1354
2019-03-01,102.1354
2019-03-02,102.1354
2019-03-03,102.1354
2019-03-04,102.1354
2019-03-05,102.1354
2019-03-06,102.1354
2019-03-07,102.1354
2019-03-08,102.1354
2019-03-09,102.1354
2019-03-10,102.1354
2019-03-11,102.1354
2019-03-12,102.1354
2019-03-13,102.1354
2019-03-14,102.1354
2019-03-15,102.1354
2019-03-16,102.1354
2019-03-17,102.1354
2019-03-18,102.1354
2019-03-19,102.1354
2019-03-20,102.1354
2019-03-21,102.1354
2019-03-22,102.1354
2019-03-23,102.1354
2019-03-24,102.1354
2019-03-25,102.1354
2019-03-26,102.1354
2019-03-27,102.1354
2019-03-28,102.1354
2019-03-29,102.1354
2019-03-30,102.1354
2019-03-31,75.879
2019-04-01,75.879
2019-04-02,75.879
2019-04-03,75.879
2019-04-04,75.879
2019-04-05,75.879
2019-04-06,75.879
2019-04-07,75.879
2019-04-08,75.879
2019-04-09,75.879
2019-04-10,75.879
2019-04-11,75.879
2019-04-12,75.879
2019-04-13,75.879
2019-04-14,75.879
2019-04-15,75.879
2019-04-16,75.879
2019-04-17,75.879
2019-04-18,75.879
2019-04-19,75.879
2019-04-20,75.879
2019-04-21,75.879
2019-04-22,75.879
2019-04-23,75.879
2019-04-24,75.879
2019-04-25,75.879
2019-04-26,75.879
2019-04-27,75.879
2019-04-28,75.879
2019-04-29,75.879
2019-04-30,75.879
2019-05-01,75.879
2019-05-02,75.879
2019-05-03,75.879
2019-05-04,75.879
2019-05-05,75.879
2019-05-06,75.879
2019-05-07,75.879
2019-05-08,75.879
2019-05-09,75.879
2019-05-10,75.879
2019-05-11,75.879
2019-05-12,75.879
2019-05-13,75.879
2019-05-14,75.879
2019-05-15,75.879
2019-05-16,75.879
2019-05-17,75.879
2019-05-18,75.879
2019-05-19,75.879
2019-05-20,75.879
2019-05-21,75.879
2019-05-22,75.879
2019-05-23,75.879
2019-05-24,75.879
2019-05-25,75.879
2019-05-26,75.879
2019-05-27,75.879
2019-05-28,75.879
2019-05-29,75.879
2019-05-30,75.879
2019-05-31,75.879
2019-06-01,75.879
2019-06-02,75.879
2019-06-03,75.879
2019-06-04,75.879
2019-06-05,75.879
2019-06-06,75.879
2019-06-07,75.879
2019-06-08,75.879
2019-06-09,75.879
2019-06-10,75.879
2019-06-11,75.879
2019-06-12,75.879
2019-06-13,75.879
2019-06-14,75.879
2019-06-15,75.879
2019-06-16,75.879
2019-06-17,75.879
2019-06-18,75.879
2019-06-19,75.879
2019-06-20,75.879
2019-06-21,75.879
2019-06-22,75.879
2019-06-23,75.879
2019-06-24,75.879
2019-06-25,75.879
2019-06-26,75.879
2019-06-27,75.879
2019-06-28,75.879
2019-06-29,75.879
2019-06-30,90.1515
2019-07-01,90.1515
2019-07-02,90.1515
2019-07-03,90.1515
2019-07-04,90.1515
2019-07-05,90.1515
2019-07-06,90.1515
2019-07-07,90.1515
2019-07-08,90.1515
2019-07-09,90.1515
2019-07-10,90.1515
2019-07-11,90.1515
2019-07-12,90.1515
2019-07-13,90.1515
2019-07-14,90.1515
2019-07-15,90.1515
2019-07-16,90.1515
2019-07-17,90.1515
2019-07-18,90.1515
2019-07-19,90.1515
2019-07-20,90.1515
2019-07-21,90.1515
2019-07-22,90.1515
2019-07-23,90.1515
2019-07-24,90.1515
2019-07-25,90.1515
2019-07-26,90.1515
2019-07-27,90.1515
2019-07-28,90.1515
2019-07-29,90.1515
2019-07-30,90.1515
2019-07-31,90.1515
2019-08-01,90.1515
2019-08-02,90.1515
2019-08-03,90.1515
2019-08-04,90.1515
2019-08-05,90.1515
2019-08-06,90.1515
2019-08-07,90.1515
2019-08-08,90.1515
2019-08-09,90.1515
2019-08-10,90.1515
2019-08-11,90.1515
2019-08-12,90.1515
2019-08-13,90.1515
2019-08-14,90.1515
2019-08-15,90.1515
2019-08-16,90.1515
2019-08-17,90.1515
