,HEIM MK Equity
2016-06-07,61.246
2016-06-08,61.246
2016-06-09,61.246
2016-06-10,61.246
2016-06-11,61.246
2016-06-12,61.246
2016-06-13,61.246
2016-06-14,61.246
2016-06-15,61.246
2016-06-16,61.246
2016-06-17,61.246
2016-06-18,61.246
2016-06-19,61.246
2016-06-20,61.246
2016-06-21,61.246
2016-06-22,61.246
2016-06-23,61.246
2016-06-24,61.246
2016-06-25,61.246
2016-06-26,61.246
2016-06-27,61.246
2016-06-28,61.246
2016-06-29,61.246
2016-06-30,56.5989
2016-07-01,56.5989
2016-07-02,56.5989
2016-07-03,56.5989
2016-07-04,56.5989
2016-07-05,56.5989
2016-07-06,56.5989
2016-07-07,56.5989
2016-07-08,56.5989
2016-07-09,56.5989
2016-07-10,56.5989
2016-07-11,56.5989
2016-07-12,56.5989
2016-07-13,56.5989
2016-07-14,56.5989
2016-07-15,56.5989
2016-07-16,56.5989
2016-07-17,56.5989
2016-07-18,56.5989
2016-07-19,56.5989
2016-07-20,56.5989
2016-07-21,56.5989
2016-07-22,56.5989
2016-07-23,56.5989
2016-07-24,56.5989
2016-07-25,56.5989
2016-07-26,56.5989
2016-07-27,56.5989
2016-07-28,56.5989
2016-07-29,56.5989
2016-07-30,56.5989
2016-07-31,56.5989
2016-08-01,56.5989
2016-08-02,56.5989
2016-08-03,56.5989
2016-08-04,56.5989
2016-08-05,56.5989
2016-08-06,56.5989
2016-08-07,56.5989
2016-08-08,56.5989
2016-08-09,56.5989
2016-08-10,56.5989
2016-08-11,56.5989
2016-08-12,56.5989
2016-08-13,56.5989
2016-08-14,56.5989
2016-08-15,56.5989
2016-08-16,56.5989
2016-08-17,56.5989
2016-08-18,56.5989
2016-08-19,56.5989
2016-08-20,56.5989
2016-08-21,56.5989
2016-08-22,56.5989
2016-08-23,56.5989
2016-08-24,56.5989
2016-08-25,56.5989
2016-08-26,56.5989
2016-08-27,56.5989
2016-08-28,56.5989
2016-08-29,56.5989
2016-08-30,56.5989
2016-08-31,56.5989
2016-09-01,56.5989
2016-09-02,56.5989
2016-09-03,56.5989
2016-09-04,56.5989
2016-09-05,56.5989
2016-09-06,56.5989
2016-09-07,56.5989
2016-09-08,56.5989
2016-09-09,56.5989
2016-09-10,56.5989
2016-09-11,56.5989
2016-09-12,56.5989
2016-09-13,56.5989
2016-09-14,56.5989
2016-09-15,56.5989
2016-09-16,56.5989
2016-09-17,56.5989
2016-09-18,56.5989
2016-09-19,56.5989
2016-09-20,56.5989
2016-09-21,56.5989
2016-09-22,56.5989
2016-09-23,56.5989
2016-09-24,56.5989
2016-09-25,56.5989
2016-09-26,56.5989
2016-09-27,56.5989
2016-09-28,56.5989
2016-09-29,56.5989
2016-09-30,62.511
2016-10-01,62.511
2016-10-02,62.511
2016-10-03,62.511
2016-10-04,62.511
2016-10-05,62.511
2016-10-06,62.511
2016-10-07,62.511
2016-10-08,62.511
2016-10-09,62.511
2016-10-10,62.511
2016-10-11,62.511
2016-10-12,62.511
2016-10-13,62.511
2016-10-14,62.511
2016-10-15,62.511
2016-10-16,62.511
2016-10-17,62.511
2016-10-18,62.511
2016-10-19,62.511
2016-10-20,62.511
2016-10-21,62.511
2016-10-22,62.511
2016-10-23,62.511
2016-10-24,62.511
2016-10-25,62.511
2016-10-26,62.511
2016-10-27,62.511
2016-10-28,62.511
2016-10-29,62.511
2016-10-30,62.511
2016-10-31,62.511
2016-11-01,62.511
2016-11-02,62.511
2016-11-03,62.511
2016-11-04,62.511
2016-11-05,62.511
2016-11-06,62.511
2016-11-07,62.511
2016-11-08,62.511
2016-11-09,62.511
2016-11-10,62.511
2016-11-11,62.511
2016-11-12,62.511
2016-11-13,62.511
2016-11-14,62.511
2016-11-15,62.511
2016-11-16,62.511
2016-11-17,62.511
2016-11-18,62.511
2016-11-19,62.511
2016-11-20,62.511
2016-11-21,62.511
2016-11-22,62.511
2016-11-23,62.511
2016-11-24,62.511
2016-11-25,62.511
2016-11-26,62.511
2016-11-27,62.511
2016-11-28,62.511
2016-11-29,62.511
2016-11-30,62.511
2016-12-01,62.511
2016-12-02,62.511
2016-12-03,62.511
2016-12-04,62.511
2016-12-05,62.511
2016-12-06,62.511
2016-12-07,62.511
2016-12-08,62.511
2016-12-09,62.511
2016-12-10,62.511
2016-12-11,62.511
2016-12-12,62.511
2016-12-13,62.511
2016-12-14,62.511
2016-12-15,62.511
2016-12-16,62.511
2016-12-17,62.511
2016-12-18,62.511
2016-12-19,62.511
2016-12-20,62.511
2016-12-21,62.511
2016-12-22,62.511
2016-12-23,62.511
2016-12-24,62.511
2016-12-25,62.511
2016-12-26,62.511
2016-12-27,62.511
2016-12-28,62.511
2016-12-29,62.511
2016-12-30,62.511
2016-12-31,71.1128
2017-01-01,71.1128
2017-01-02,71.1128
2017-01-03,71.1128
2017-01-04,71.1128
2017-01-05,71.1128
2017-01-06,71.1128
2017-01-07,71.1128
2017-01-08,71.1128
2017-01-09,71.1128
2017-01-10,71.1128
2017-01-11,71.1128
2017-01-12,71.1128
2017-01-13,71.1128
2017-01-14,71.1128
2017-01-15,71.1128
2017-01-16,71.1128
2017-01-17,71.1128
2017-01-18,71.1128
2017-01-19,71.1128
2017-01-20,71.1128
2017-01-21,71.1128
2017-01-22,71.1128
2017-01-23,71.1128
2017-01-24,71.1128
2017-01-25,71.1128
2017-01-26,71.1128
2017-01-27,71.1128
2017-01-28,71.1128
2017-01-29,71.1128
2017-01-30,71.1128
2017-01-31,71.1128
2017-02-01,71.1128
2017-02-02,71.1128
2017-02-03,71.1128
2017-02-04,71.1128
2017-02-05,71.1128
2017-02-06,71.1128
2017-02-07,71.1128
2017-02-08,71.1128
2017-02-09,71.1128
2017-02-10,71.1128
2017-02-11,71.1128
2017-02-12,71.1128
2017-02-13,71.1128
2017-02-14,71.1128
2017-02-15,71.1128
2017-02-16,71.1128
2017-02-17,71.1128
2017-02-18,71.1128
2017-02-19,71.1128
2017-02-20,71.1128
2017-02-21,71.1128
2017-02-22,71.1128
2017-02-23,71.1128
2017-02-24,71.1128
2017-02-25,71.1128
2017-02-26,71.1128
2017-02-27,71.1128
2017-02-28,71.1128
2017-03-01,71.1128
2017-03-02,71.1128
2017-03-03,71.1128
2017-03-04,71.1128
2017-03-05,71.1128
2017-03-06,71.1128
2017-03-07,71.1128
2017-03-08,71.1128
2017-03-09,71.1128
2017-03-10,71.1128
2017-03-11,71.1128
2017-03-12,71.1128
2017-03-13,71.1128
2017-03-14,71.1128
2017-03-15,71.1128
2017-03-16,71.1128
2017-03-17,71.1128
2017-03-18,71.1128
2017-03-19,71.1128
2017-03-20,71.1128
2017-03-21,71.1128
2017-03-22,71.1128
2017-03-23,71.1128
2017-03-24,71.1128
2017-03-25,71.1128
2017-03-26,71.1128
2017-03-27,71.1128
2017-03-28,71.1128
2017-03-29,71.1128
2017-03-30,71.1128
2017-03-31,75.6812
2017-04-01,75.6812
2017-04-02,75.6812
2017-04-03,75.6812
2017-04-04,75.6812
2017-04-05,75.6812
2017-04-06,75.6812
2017-04-07,75.6812
2017-04-08,75.6812
2017-04-09,75.6812
2017-04-10,75.6812
2017-04-11,75.6812
2017-04-12,75.6812
2017-04-13,75.6812
2017-04-14,75.6812
2017-04-15,75.6812
2017-04-16,75.6812
2017-04-17,75.6812
2017-04-18,75.6812
2017-04-19,75.6812
2017-04-20,75.6812
2017-04-21,75.6812
2017-04-22,75.6812
2017-04-23,75.6812
2017-04-24,75.6812
2017-04-25,75.6812
2017-04-26,75.6812
2017-04-27,75.6812
2017-04-28,75.6812
2017-04-29,75.6812
2017-04-30,75.6812
2017-05-01,75.6812
2017-05-02,75.6812
2017-05-03,75.6812
2017-05-04,75.6812
2017-05-05,75.6812
2017-05-06,75.6812
2017-05-07,75.6812
2017-05-08,75.6812
2017-05-09,75.6812
2017-05-10,75.6812
2017-05-11,75.6812
2017-05-12,75.6812
2017-05-13,75.6812
2017-05-14,75.6812
2017-05-15,75.6812
2017-05-16,75.6812
2017-05-17,75.6812
2017-05-18,75.6812
2017-05-19,75.6812
2017-05-20,75.6812
2017-05-21,75.6812
2017-05-22,75.6812
2017-05-23,75.6812
2017-05-24,75.6812
2017-05-25,75.6812
2017-05-26,75.6812
2017-05-27,75.6812
2017-05-28,75.6812
2017-05-29,75.6812
2017-05-30,75.6812
2017-05-31,75.6812
2017-06-01,75.6812
2017-06-02,75.6812
2017-06-03,75.6812
2017-06-04,75.6812
2017-06-05,75.6812
2017-06-06,75.6812
2017-06-07,75.6812
2017-06-08,75.6812
2017-06-09,75.6812
2017-06-10,75.6812
2017-06-11,75.6812
2017-06-12,75.6812
2017-06-13,75.6812
2017-06-14,75.6812
2017-06-15,75.6812
2017-06-16,75.6812
2017-06-17,75.6812
2017-06-18,75.6812
2017-06-19,75.6812
2017-06-20,75.6812
2017-06-21,75.6812
2017-06-22,75.6812
2017-06-23,75.6812
2017-06-24,75.6812
2017-06-25,75.6812
2017-06-26,75.6812
2017-06-27,75.6812
2017-06-28,75.6812
2017-06-29,75.6812
2017-06-30,82.653
2017-07-01,82.653
2017-07-02,82.653
2017-07-03,82.653
2017-07-04,82.653
2017-07-05,82.653
2017-07-06,82.653
2017-07-07,82.653
2017-07-08,82.653
2017-07-09,82.653
2017-07-10,82.653
2017-07-11,82.653
2017-07-12,82.653
2017-07-13,82.653
2017-07-14,82.653
2017-07-15,82.653
2017-07-16,82.653
2017-07-17,82.653
2017-07-18,82.653
2017-07-19,82.653
2017-07-20,82.653
2017-07-21,82.653
2017-07-22,82.653
2017-07-23,82.653
2017-07-24,82.653
2017-07-25,82.653
2017-07-26,82.653
2017-07-27,82.653
2017-07-28,82.653
2017-07-29,82.653
2017-07-30,82.653
2017-07-31,82.653
2017-08-01,82.653
2017-08-02,82.653
2017-08-03,82.653
2017-08-04,82.653
2017-08-05,82.653
2017-08-06,82.653
2017-08-07,82.653
2017-08-08,82.653
2017-08-09,82.653
2017-08-10,82.653
2017-08-11,82.653
2017-08-12,82.653
2017-08-13,82.653
2017-08-14,82.653
2017-08-15,82.653
2017-08-16,82.653
2017-08-17,82.653
2017-08-18,82.653
2017-08-19,82.653
2017-08-20,82.653
2017-08-21,82.653
2017-08-22,82.653
2017-08-23,82.653
2017-08-24,82.653
2017-08-25,82.653
2017-08-26,82.653
2017-08-27,82.653
2017-08-28,82.653
2017-08-29,82.653
2017-08-30,82.653
2017-08-31,82.653
2017-09-01,82.653
2017-09-02,82.653
2017-09-03,82.653
2017-09-04,82.653
2017-09-05,82.653
2017-09-06,82.653
2017-09-07,82.653
2017-09-08,82.653
2017-09-09,82.653
2017-09-10,82.653
2017-09-11,82.653
2017-09-12,82.653
2017-09-13,82.653
2017-09-14,82.653
2017-09-15,82.653
2017-09-16,82.653
2017-09-17,82.653
2017-09-18,82.653
2017-09-19,82.653
2017-09-20,82.653
2017-09-21,82.653
2017-09-22,82.653
2017-09-23,82.653
2017-09-24,82.653
2017-09-25,82.653
2017-09-26,82.653
2017-09-27,82.653
2017-09-28,82.653
2017-09-29,82.653
2017-09-30,101.3419
2017-10-01,101.3419
2017-10-02,101.3419
2017-10-03,101.3419
2017-10-04,101.3419
2017-10-05,101.3419
2017-10-06,101.3419
2017-10-07,101.3419
2017-10-08,101.3419
2017-10-09,101.3419
2017-10-10,101.3419
2017-10-11,101.3419
2017-10-12,101.3419
2017-10-13,101.3419
2017-10-14,101.3419
2017-10-15,101.3419
2017-10-16,101.3419
2017-10-17,101.3419
2017-10-18,101.3419
2017-10-19,101.3419
2017-10-20,101.3419
2017-10-21,101.3419
2017-10-22,101.3419
2017-10-23,101.3419
2017-10-24,101.3419
2017-10-25,101.3419
2017-10-26,101.3419
2017-10-27,101.3419
2017-10-28,101.3419
2017-10-29,101.3419
2017-10-30,101.3419
2017-10-31,101.3419
2017-11-01,101.3419
2017-11-02,101.3419
2017-11-03,101.3419
2017-11-04,101.3419
2017-11-05,101.3419
2017-11-06,101.3419
2017-11-07,101.3419
2017-11-08,101.3419
2017-11-09,101.3419
2017-11-10,101.3419
2017-11-11,101.3419
2017-11-12,101.3419
2017-11-13,101.3419
2017-11-14,101.3419
2017-11-15,101.3419
2017-11-16,101.3419
2017-11-17,101.3419
2017-11-18,101.3419
2017-11-19,101.3419
2017-11-20,101.3419
2017-11-21,101.3419
2017-11-22,101.3419
2017-11-23,101.3419
2017-11-24,101.3419
2017-11-25,101.3419
2017-11-26,101.3419
2017-11-27,101.3419
2017-11-28,101.3419
2017-11-29,101.3419
2017-11-30,101.3419
2017-12-01,101.3419
2017-12-02,101.3419
2017-12-03,101.3419
2017-12-04,101.3419
2017-12-05,101.3419
2017-12-06,101.3419
2017-12-07,101.3419
2017-12-08,101.3419
2017-12-09,101.3419
2017-12-10,101.3419
2017-12-11,101.3419
2017-12-12,101.3419
2017-12-13,101.3419
2017-12-14,101.3419
2017-12-15,101.3419
2017-12-16,101.3419
2017-12-17,101.3419
2017-12-18,101.3419
2017-12-19,101.3419
2017-12-20,101.3419
2017-12-21,101.3419
2017-12-22,101.3419
2017-12-23,101.3419
2017-12-24,101.3419
2017-12-25,101.3419
2017-12-26,101.3419
2017-12-27,101.3419
2017-12-28,101.3419
2017-12-29,101.3419
2017-12-30,101.3419
2017-12-31,101.3419
2018-01-01,101.3419
2018-01-02,101.3419
2018-01-03,101.3419
2018-01-04,101.3419
2018-01-05,101.3419
2018-01-06,101.3419
2018-01-07,101.3419
2018-01-08,101.3419
2018-01-09,101.3419
2018-01-10,101.3419
2018-01-11,101.3419
2018-01-12,101.3419
2018-01-13,101.3419
2018-01-14,101.3419
2018-01-15,101.3419
2018-01-16,101.3419
2018-01-17,101.3419
2018-01-18,101.3419
2018-01-19,101.3419
2018-01-20,101.3419
2018-01-21,101.3419
2018-01-22,101.3419
2018-01-23,101.3419
2018-01-24,101.3419
2018-01-25,101.3419
2018-01-26,101.3419
2018-01-27,101.3419
2018-01-28,101.3419
2018-01-29,101.3419
2018-01-30,101.3419
2018-01-31,101.3419
2018-02-01,101.3419
2018-02-02,101.3419
2018-02-03,101.3419
2018-02-04,101.3419
2018-02-05,101.3419
2018-02-06,101.3419
2018-02-07,101.3419
2018-02-08,101.3419
2018-02-09,101.3419
2018-02-10,101.3419
2018-02-11,101.3419
2018-02-12,101.3419
2018-02-13,101.3419
2018-02-14,101.3419
2018-02-15,101.3419
2018-02-16,101.3419
2018-02-17,101.3419
2018-02-18,101.3419
2018-02-19,101.3419
2018-02-20,101.3419
2018-02-21,101.3419
2018-02-22,101.3419
2018-02-23,101.3419
2018-02-24,101.3419
2018-02-25,101.3419
2018-02-26,101.3419
2018-02-27,101.3419
2018-02-28,101.3419
2018-03-01,101.3419
2018-03-02,101.3419
2018-03-03,101.3419
2018-03-04,101.3419
2018-03-05,101.3419
2018-03-06,101.3419
2018-03-07,101.3419
2018-03-08,101.3419
2018-03-09,101.3419
2018-03-10,101.3419
2018-03-11,101.3419
2018-03-12,101.3419
2018-03-13,101.3419
2018-03-14,101.3419
2018-03-15,101.3419
2018-03-16,101.3419
2018-03-17,101.3419
2018-03-18,101.3419
2018-03-19,101.3419
2018-03-20,101.3419
2018-03-21,101.3419
2018-03-22,101.3419
2018-03-23,101.3419
2018-03-24,101.3419
2018-03-25,101.3419
2018-03-26,101.3419
2018-03-27,101.3419
2018-03-28,101.3419
2018-03-29,101.3419
2018-03-30,101.3419
2018-03-31,101.3419
2018-04-01,101.3419
2018-04-02,101.3419
2018-04-03,101.3419
2018-04-04,101.3419
2018-04-05,101.3419
2018-04-06,101.3419
2018-04-07,101.3419
2018-04-08,101.3419
2018-04-09,101.3419
2018-04-10,101.3419
2018-04-11,101.3419
2018-04-12,101.3419
2018-04-13,101.3419
2018-04-14,101.3419
2018-04-15,101.3419
2018-04-16,101.3419
2018-04-17,101.3419
2018-04-18,101.3419
2018-04-19,101.3419
2018-04-20,101.3419
2018-04-21,101.3419
2018-04-22,101.3419
2018-04-23,101.3419
2018-04-24,101.3419
2018-04-25,101.3419
2018-04-26,101.3419
2018-04-27,101.3419
2018-04-28,101.3419
2018-04-29,101.3419
2018-04-30,101.3419
2018-05-01,101.3419
2018-05-02,101.3419
2018-05-03,101.3419
2018-05-04,101.3419
2018-05-05,101.3419
2018-05-06,101.3419
2018-05-07,101.3419
2018-05-08,101.3419
2018-05-09,101.3419
2018-05-10,101.3419
2018-05-11,101.3419
2018-05-12,101.3419
2018-05-13,101.3419
2018-05-14,101.3419
2018-05-15,101.3419
2018-05-16,101.3419
2018-05-17,101.3419
2018-05-18,101.3419
2018-05-19,101.3419
2018-05-20,101.3419
2018-05-21,101.3419
2018-05-22,101.3419
2018-05-23,101.3419
2018-05-24,101.3419
2018-05-25,101.3419
2018-05-26,101.3419
2018-05-27,101.3419
2018-05-28,101.3419
2018-05-29,101.3419
2018-05-30,101.3419
2018-05-31,101.3419
2018-06-01,101.3419
2018-06-02,101.3419
2018-06-03,101.3419
2018-06-04,101.3419
2018-06-05,101.3419
2018-06-06,101.3419
2018-06-07,101.3419
2018-06-08,101.3419
2018-06-09,101.3419
2018-06-10,101.3419
2018-06-11,101.3419
2018-06-12,101.3419
2018-06-13,101.3419
2018-06-14,101.3419
2018-06-15,101.3419
2018-06-16,101.3419
2018-06-17,101.3419
2018-06-18,101.3419
2018-06-19,101.3419
2018-06-20,101.3419
2018-06-21,101.3419
2018-06-22,101.3419
2018-06-23,101.3419
2018-06-24,101.3419
2018-06-25,101.3419
2018-06-26,101.3419
2018-06-27,101.3419
2018-06-28,101.3419
2018-06-29,101.3419
2018-06-30,101.3419
2018-07-01,101.3419
2018-07-02,101.3419
2018-07-03,101.3419
2018-07-04,101.3419
2018-07-05,101.3419
2018-07-06,101.3419
2018-07-07,101.3419
2018-07-08,101.3419
2018-07-09,101.3419
2018-07-10,101.3419
2018-07-11,101.3419
2018-07-12,101.3419
2018-07-13,101.3419
2018-07-14,101.3419
2018-07-15,101.3419
2018-07-16,101.3419
2018-07-17,101.3419
2018-07-18,101.3419
2018-07-19,101.3419
2018-07-20,101.3419
2018-07-21,101.3419
2018-07-22,101.3419
2018-07-23,101.3419
2018-07-24,101.3419
2018-07-25,101.3419
2018-07-26,101.3419
2018-07-27,101.3419
2018-07-28,101.3419
2018-07-29,101.3419
2018-07-30,101.3419
2018-07-31,101.3419
2018-08-01,101.3419
2018-08-02,101.3419
2018-08-03,101.3419
2018-08-04,101.3419
2018-08-05,101.3419
2018-08-06,101.3419
2018-08-07,101.3419
2018-08-08,101.3419
2018-08-09,101.3419
2018-08-10,101.3419
2018-08-11,101.3419
2018-08-12,101.3419
2018-08-13,101.3419
2018-08-14,101.3419
2018-08-15,101.3419
2018-08-16,101.3419
2018-08-17,101.3419
2018-08-18,101.3419
2018-08-19,101.3419
2018-08-20,101.3419
2018-08-21,101.3419
2018-08-22,101.3419
2018-08-23,101.3419
2018-08-24,101.3419
2018-08-25,101.3419
2018-08-26,101.3419
2018-08-27,101.3419
2018-08-28,101.3419
2018-08-29,101.3419
2018-08-30,101.3419
2018-08-31,101.3419
2018-09-01,101.3419
2018-09-02,101.3419
2018-09-03,101.3419
2018-09-04,101.3419
2018-09-05,101.3419
2018-09-06,101.3419
2018-09-07,101.3419
2018-09-08,101.3419
2018-09-09,101.3419
2018-09-10,101.3419
2018-09-11,101.3419
2018-09-12,101.3419
2018-09-13,101.3419
2018-09-14,101.3419
2018-09-15,101.3419
2018-09-16,101.3419
2018-09-17,101.3419
2018-09-18,101.3419
2018-09-19,101.3419
2018-09-20,101.3419
2018-09-21,101.3419
2018-09-22,101.3419
2018-09-23,101.3419
2018-09-24,101.3419
2018-09-25,101.3419
2018-09-26,101.3419
2018-09-27,101.3419
2018-09-28,101.3419
2018-09-29,101.3419
2018-09-30,101.3419
2018-10-01,101.3419
2018-10-02,101.3419
2018-10-03,101.3419
2018-10-04,101.3419
2018-10-05,101.3419
2018-10-06,101.3419
2018-10-07,101.3419
2018-10-08,101.3419
2018-10-09,101.3419
2018-10-10,101.3419
2018-10-11,101.3419
2018-10-12,101.3419
2018-10-13,101.3419
2018-10-14,101.3419
2018-10-15,101.3419
2018-10-16,101.3419
2018-10-17,101.3419
2018-10-18,101.3419
2018-10-19,101.3419
2018-10-20,101.3419
2018-10-21,101.3419
2018-10-22,101.3419
2018-10-23,101.3419
2018-10-24,101.3419
2018-10-25,101.3419
2018-10-26,101.3419
2018-10-27,101.3419
2018-10-28,101.3419
2018-10-29,101.3419
2018-10-30,101.3419
2018-10-31,101.3419
2018-11-01,101.3419
2018-11-02,101.3419
2018-11-03,101.3419
2018-11-04,101.3419
2018-11-05,101.3419
2018-11-06,101.3419
2018-11-07,101.3419
2018-11-08,101.3419
2018-11-09,101.3419
2018-11-10,101.3419
2018-11-11,101.3419
2018-11-12,101.3419
2018-11-13,101.3419
2018-11-14,101.3419
2018-11-15,101.3419
2018-11-16,101.3419
2018-11-17,101.3419
2018-11-18,101.3419
2018-11-19,101.3419
2018-11-20,101.3419
2018-11-21,101.3419
2018-11-22,101.3419
2018-11-23,101.3419
2018-11-24,101.3419
2018-11-25,101.3419
2018-11-26,101.3419
2018-11-27,101.3419
2018-11-28,101.3419
2018-11-29,101.3419
2018-11-30,101.3419
2018-12-01,101.3419
2018-12-02,101.3419
2018-12-03,101.3419
2018-12-04,101.3419
2018-12-05,101.3419
2018-12-06,101.3419
2018-12-07,101.3419
2018-12-08,101.3419
2018-12-09,101.3419
2018-12-10,101.3419
2018-12-11,101.3419
2018-12-12,101.3419
2018-12-13,101.3419
2018-12-14,101.3419
2018-12-15,101.3419
2018-12-16,101.3419
2018-12-17,101.3419
2018-12-18,101.3419
2018-12-19,101.3419
2018-12-20,101.3419
2018-12-21,101.3419
2018-12-22,101.3419
2018-12-23,101.3419
2018-12-24,101.3419
2018-12-25,101.3419
2018-12-26,101.3419
2018-12-27,101.3419
2018-12-28,101.3419
2018-12-29,101.3419
2018-12-30,101.3419
2018-12-31,101.3419
2019-01-01,101.3419
2019-01-02,101.3419
2019-01-03,101.3419
2019-01-04,101.3419
2019-01-05,101.3419
2019-01-06,101.3419
2019-01-07,101.3419
2019-01-08,101.3419
2019-01-09,101.3419
2019-01-10,101.3419
2019-01-11,101.3419
2019-01-12,101.3419
2019-01-13,101.3419
2019-01-14,101.3419
2019-01-15,101.3419
2019-01-16,101.3419
2019-01-17,101.3419
2019-01-18,101.3419
2019-01-19,101.3419
2019-01-20,101.3419
2019-01-21,101.3419
2019-01-22,101.3419
2019-01-23,101.3419
2019-01-24,101.3419
2019-01-25,101.3419
2019-01-26,101.3419
2019-01-27,101.3419
2019-01-28,101.3419
2019-01-29,101.3419
2019-01-30,101.3419
2019-01-31,101.3419
2019-02-01,101.3419
2019-02-02,101.3419
2019-02-03,101.3419
2019-02-04,101.3419
2019-02-05,101.3419
2019-02-06,101.3419
2019-02-07,101.3419
2019-02-08,101.3419
2019-02-09,101.3419
2019-02-10,101.3419
2019-02-11,101.3419
2019-02-12,101.3419
2019-02-13,101.3419
2019-02-14,101.3419
2019-02-15,101.3419
2019-02-16,101.3419
2019-02-17,101.3419
2019-02-18,101.3419
2019-02-19,101.3419
2019-02-20,101.3419
2019-02-21,101.3419
2019-02-22,101.3419
2019-02-23,101.3419
2019-02-24,101.3419
2019-02-25,101.3419
2019-02-26,101.3419
2019-02-27,101.3419
2019-02-28,101.3419
2019-03-01,101.3419
2019-03-02,101.3419
2019-03-03,101.3419
2019-03-04,101.3419
2019-03-05,101.3419
2019-03-06,101.3419
2019-03-07,101.3419
2019-03-08,101.3419
2019-03-09,101.3419
2019-03-10,101.3419
2019-03-11,101.3419
2019-03-12,101.3419
2019-03-13,101.3419
2019-03-14,101.3419
2019-03-15,101.3419
2019-03-16,101.3419
2019-03-17,101.3419
2019-03-18,101.3419
2019-03-19,101.3419
2019-03-20,101.3419
2019-03-21,101.3419
2019-03-22,101.3419
2019-03-23,101.3419
2019-03-24,101.3419
2019-03-25,101.3419
2019-03-26,101.3419
2019-03-27,101.3419
2019-03-28,101.3419
2019-03-29,101.3419
2019-03-30,101.3419
2019-03-31,68.7859
2019-04-01,68.7859
2019-04-02,68.7859
2019-04-03,68.7859
2019-04-04,68.7859
2019-04-05,68.7859
2019-04-06,68.7859
2019-04-07,68.7859
2019-04-08,68.7859
2019-04-09,68.7859
2019-04-10,68.7859
2019-04-11,68.7859
2019-04-12,68.7859
2019-04-13,68.7859
2019-04-14,68.7859
2019-04-15,68.7859
2019-04-16,68.7859
2019-04-17,68.7859
2019-04-18,68.7859
2019-04-19,68.7859
2019-04-20,68.7859
2019-04-21,68.7859
2019-04-22,68.7859
2019-04-23,68.7859
2019-04-24,68.7859
2019-04-25,68.7859
2019-04-26,68.7859
2019-04-27,68.7859
2019-04-28,68.7859
2019-04-29,68.7859
2019-04-30,68.7859
2019-05-01,68.7859
2019-05-02,68.7859
2019-05-03,68.7859
2019-05-04,68.7859
2019-05-05,68.7859
2019-05-06,68.7859
2019-05-07,68.7859
2019-05-08,68.7859
2019-05-09,68.7859
2019-05-10,68.7859
2019-05-11,68.7859
2019-05-12,68.7859
2019-05-13,68.7859
2019-05-14,68.7859
2019-05-15,68.7859
2019-05-16,68.7859
2019-05-17,68.7859
2019-05-18,68.7859
2019-05-19,68.7859
2019-05-20,68.7859
2019-05-21,68.7859
2019-05-22,68.7859
2019-05-23,68.7859
2019-05-24,68.7859
2019-05-25,68.7859
2019-05-26,68.7859
2019-05-27,68.7859
2019-05-28,68.7859
2019-05-29,68.7859
2019-05-30,68.7859
2019-05-31,68.7859
2019-06-01,68.7859
2019-06-02,68.7859
2019-06-03,68.7859
2019-06-04,68.7859
2019-06-05,68.7859
2019-06-06,68.7859
2019-06-07,68.7859
2019-06-08,68.7859
2019-06-09,68.7859
2019-06-10,68.7859
2019-06-11,68.7859
2019-06-12,68.7859
2019-06-13,68.7859
2019-06-14,68.7859
2019-06-15,68.7859
2019-06-16,68.7859
2019-06-17,68.7859
2019-06-18,68.7859
2019-06-19,68.7859
2019-06-20,68.7859
2019-06-21,68.7859
2019-06-22,68.7859
2019-06-23,68.7859
2019-06-24,68.7859
2019-06-25,68.7859
2019-06-26,68.7859
2019-06-27,68.7859
2019-06-28,68.7859
2019-06-29,68.7859
2019-06-30,92.9796
2019-07-01,92.9796
2019-07-02,92.9796
2019-07-03,92.9796
2019-07-04,92.9796
2019-07-05,92.9796
2019-07-06,92.9796
2019-07-07,92.9796
2019-07-08,92.9796
2019-07-09,92.9796
2019-07-10,92.9796
2019-07-11,92.9796
2019-07-12,92.9796
2019-07-13,92.9796
2019-07-14,92.9796
2019-07-15,92.9796
2019-07-16,92.9796
2019-07-17,92.9796
2019-07-18,92.9796
2019-07-19,92.9796
2019-07-20,92.9796
2019-07-21,92.9796
2019-07-22,92.9796
2019-07-23,92.9796
2019-07-24,92.9796
2019-07-25,92.9796
2019-07-26,92.9796
2019-07-27,92.9796
2019-07-28,92.9796
2019-07-29,92.9796
2019-07-30,92.9796
2019-07-31,92.9796
2019-08-01,92.9796
2019-08-02,92.9796
2019-08-03,92.9796
2019-08-04,92.9796
2019-08-05,92.9796
2019-08-06,92.9796
2019-08-07,92.9796
2019-08-08,92.9796
2019-08-09,92.9796
2019-08-10,92.9796
2019-08-11,92.9796
2019-08-12,92.9796
2019-08-13,92.9796
2019-08-14,92.9796
2019-08-15,92.9796
2019-08-16,92.9796
2019-08-17,92.9796
2019-08-18,92.9796
2019-08-19,92.9796
2019-08-20,92.9796
2019-08-21,92.9796
2019-08-22,92.9796
2019-08-23,92.9796
2019-08-24,92.9796
2019-08-25,92.9796
2019-08-26,92.9796
2019-08-27,92.9796
2019-08-28,92.9796
2019-08-29,92.9796
2019-08-30,92.9796
2019-08-31,92.9796
2019-09-01,92.9796
2019-09-02,92.9796
