,ROG SW Equity
2016-06-01,43.6978
2016-06-02,43.6978
2016-06-03,43.6978
2016-06-04,43.6978
2016-06-05,43.6978
2016-06-06,43.6978
2016-06-07,43.6978
2016-06-08,43.6978
2016-06-09,43.6978
2016-06-10,43.6978
2016-06-11,43.6978
2016-06-12,43.6978
2016-06-13,43.6978
2016-06-14,43.6978
2016-06-15,43.6978
2016-06-16,43.6978
2016-06-17,43.6978
2016-06-18,43.6978
2016-06-19,43.6978
2016-06-20,43.6978
2016-06-21,43.6978
2016-06-22,43.6978
2016-06-23,43.6978
2016-06-24,43.6978
2016-06-25,43.6978
2016-06-26,43.6978
2016-06-27,43.6978
2016-06-28,43.6978
2016-06-29,43.6978
2016-06-30,51.1022
2016-07-01,51.1022
2016-07-02,51.1022
2016-07-03,51.1022
2016-07-04,51.1022
2016-07-05,51.1022
2016-07-06,51.1022
2016-07-07,51.1022
2016-07-08,51.1022
2016-07-09,51.1022
2016-07-10,51.1022
2016-07-11,51.1022
2016-07-12,51.1022
2016-07-13,51.1022
2016-07-14,51.1022
2016-07-15,51.1022
2016-07-16,51.1022
2016-07-17,51.1022
2016-07-18,51.1022
2016-07-19,51.1022
2016-07-20,51.1022
2016-07-21,51.1022
2016-07-22,51.1022
2016-07-23,51.1022
2016-07-24,51.1022
2016-07-25,51.1022
2016-07-26,51.1022
2016-07-27,51.1022
2016-07-28,51.1022
2016-07-29,51.1022
2016-07-30,51.1022
2016-07-31,51.1022
2016-08-01,51.1022
2016-08-02,51.1022
2016-08-03,51.1022
2016-08-04,51.1022
2016-08-05,51.1022
2016-08-06,51.1022
2016-08-07,51.1022
2016-08-08,51.1022
2016-08-09,51.1022
2016-08-10,51.1022
2016-08-11,51.1022
2016-08-12,51.1022
2016-08-13,51.1022
2016-08-14,51.1022
2016-08-15,51.1022
2016-08-16,51.1022
2016-08-17,51.1022
2016-08-18,51.1022
2016-08-19,51.1022
2016-08-20,51.1022
2016-08-21,51.1022
2016-08-22,51.1022
2016-08-23,51.1022
2016-08-24,51.1022
2016-08-25,51.1022
2016-08-26,51.1022
2016-08-27,51.1022
2016-08-28,51.1022
2016-08-29,51.1022
2016-08-30,51.1022
2016-08-31,51.1022
2016-09-01,51.1022
2016-09-02,51.1022
2016-09-03,51.1022
2016-09-04,51.1022
2016-09-05,51.1022
2016-09-06,51.1022
2016-09-07,51.1022
2016-09-08,51.1022
2016-09-09,51.1022
2016-09-10,51.1022
2016-09-11,51.1022
2016-09-12,51.1022
2016-09-13,51.1022
2016-09-14,51.1022
2016-09-15,51.1022
2016-09-16,51.1022
2016-09-17,51.1022
2016-09-18,51.1022
2016-09-19,51.1022
2016-09-20,51.1022
2016-09-21,51.1022
2016-09-22,51.1022
2016-09-23,51.1022
2016-09-24,51.1022
2016-09-25,51.1022
2016-09-26,51.1022
2016-09-27,51.1022
2016-09-28,51.1022
2016-09-29,51.1022
2016-09-30,51.1022
2016-10-01,51.1022
2016-10-02,51.1022
2016-10-03,51.1022
2016-10-04,51.1022
2016-10-05,51.1022
2016-10-06,51.1022
2016-10-07,51.1022
2016-10-08,51.1022
2016-10-09,51.1022
2016-10-10,51.1022
2016-10-11,51.1022
2016-10-12,51.1022
2016-10-13,51.1022
2016-10-14,51.1022
2016-10-15,51.1022
2016-10-16,51.1022
2016-10-17,51.1022
2016-10-18,51.1022
2016-10-19,51.1022
2016-10-20,51.1022
2016-10-21,51.1022
2016-10-22,51.1022
2016-10-23,51.1022
2016-10-24,51.1022
2016-10-25,51.1022
2016-10-26,51.1022
2016-10-27,51.1022
2016-10-28,51.1022
2016-10-29,51.1022
2016-10-30,51.1022
2016-10-31,51.1022
2016-11-01,51.1022
2016-11-02,51.1022
2016-11-03,51.1022
2016-11-04,51.1022
2016-11-05,51.1022
2016-11-06,51.1022
2016-11-07,51.1022
2016-11-08,51.1022
2016-11-09,51.1022
2016-11-10,51.1022
2016-11-11,51.1022
2016-11-12,51.1022
2016-11-13,51.1022
2016-11-14,51.1022
2016-11-15,51.1022
2016-11-16,51.1022
2016-11-17,51.1022
2016-11-18,51.1022
2016-11-19,51.1022
2016-11-20,51.1022
2016-11-21,51.1022
2016-11-22,51.1022
2016-11-23,51.1022
2016-11-24,51.1022
2016-11-25,51.1022
2016-11-26,51.1022
2016-11-27,51.1022
2016-11-28,51.1022
2016-11-29,51.1022
2016-11-30,51.1022
2016-12-01,51.1022
2016-12-02,51.1022
2016-12-03,51.1022
2016-12-04,51.1022
2016-12-05,51.1022
2016-12-06,51.1022
2016-12-07,51.1022
2016-12-08,51.1022
2016-12-09,51.1022
2016-12-10,51.1022
2016-12-11,51.1022
2016-12-12,51.1022
2016-12-13,51.1022
2016-12-14,51.1022
2016-12-15,51.1022
2016-12-16,51.1022
2016-12-17,51.1022
2016-12-18,51.1022
2016-12-19,51.1022
2016-12-20,51.1022
2016-12-21,51.1022
2016-12-22,51.1022
2016-12-23,51.1022
2016-12-24,51.1022
2016-12-25,51.1022
2016-12-26,51.1022
2016-12-27,51.1022
2016-12-28,51.1022
2016-12-29,51.1022
2016-12-30,51.1022
2016-12-31,42.6643
2017-01-01,42.6643
2017-01-02,42.6643
2017-01-03,42.6643
2017-01-04,42.6643
2017-01-05,42.6643
2017-01-06,42.6643
2017-01-07,42.6643
2017-01-08,42.6643
2017-01-09,42.6643
2017-01-10,42.6643
2017-01-11,42.6643
2017-01-12,42.6643
2017-01-13,42.6643
2017-01-14,42.6643
2017-01-15,42.6643
2017-01-16,42.6643
2017-01-17,42.6643
2017-01-18,42.6643
2017-01-19,42.6643
2017-01-20,42.6643
2017-01-21,42.6643
2017-01-22,42.6643
2017-01-23,42.6643
2017-01-24,42.6643
2017-01-25,42.6643
2017-01-26,42.6643
2017-01-27,42.6643
2017-01-28,42.6643
2017-01-29,42.6643
2017-01-30,42.6643
2017-01-31,42.6643
2017-02-01,42.6643
2017-02-02,42.6643
2017-02-03,42.6643
2017-02-04,42.6643
2017-02-05,42.6643
2017-02-06,42.6643
2017-02-07,42.6643
2017-02-08,42.6643
2017-02-09,42.6643
2017-02-10,42.6643
2017-02-11,42.6643
2017-02-12,42.6643
2017-02-13,42.6643
2017-02-14,42.6643
2017-02-15,42.6643
2017-02-16,42.6643
2017-02-17,42.6643
2017-02-18,42.6643
2017-02-19,42.6643
2017-02-20,42.6643
2017-02-21,42.6643
2017-02-22,42.6643
2017-02-23,42.6643
2017-02-24,42.6643
2017-02-25,42.6643
2017-02-26,42.6643
2017-02-27,42.6643
2017-02-28,42.6643
2017-03-01,42.6643
2017-03-02,42.6643
2017-03-03,42.6643
2017-03-04,42.6643
2017-03-05,42.6643
2017-03-06,42.6643
2017-03-07,42.6643
2017-03-08,42.6643
2017-03-09,42.6643
2017-03-10,42.6643
2017-03-11,42.6643
2017-03-12,42.6643
2017-03-13,42.6643
2017-03-14,42.6643
2017-03-15,42.6643
2017-03-16,42.6643
2017-03-17,42.6643
2017-03-18,42.6643
2017-03-19,42.6643
2017-03-20,42.6643
2017-03-21,42.6643
2017-03-22,42.6643
2017-03-23,42.6643
2017-03-24,42.6643
2017-03-25,42.6643
2017-03-26,42.6643
2017-03-27,42.6643
2017-03-28,42.6643
2017-03-29,42.6643
2017-03-30,42.6643
2017-03-31,42.6643
2017-04-01,42.6643
2017-04-02,42.6643
2017-04-03,42.6643
2017-04-04,42.6643
2017-04-05,42.6643
2017-04-06,42.6643
2017-04-07,42.6643
2017-04-08,42.6643
2017-04-09,42.6643
2017-04-10,42.6643
2017-04-11,42.6643
2017-04-12,42.6643
2017-04-13,42.6643
2017-04-14,42.6643
2017-04-15,42.6643
2017-04-16,42.6643
2017-04-17,42.6643
2017-04-18,42.6643
2017-04-19,42.6643
2017-04-20,42.6643
2017-04-21,42.6643
2017-04-22,42.6643
2017-04-23,42.6643
2017-04-24,42.6643
2017-04-25,42.6643
2017-04-26,42.6643
2017-04-27,42.6643
2017-04-28,42.6643
2017-04-29,42.6643
2017-04-30,42.6643
2017-05-01,42.6643
2017-05-02,42.6643
2017-05-03,42.6643
2017-05-04,42.6643
2017-05-05,42.6643
2017-05-06,42.6643
2017-05-07,42.6643
2017-05-08,42.6643
2017-05-09,42.6643
2017-05-10,42.6643
2017-05-11,42.6643
2017-05-12,42.6643
2017-05-13,42.6643
2017-05-14,42.6643
2017-05-15,42.6643
2017-05-16,42.6643
2017-05-17,42.6643
2017-05-18,42.6643
2017-05-19,42.6643
2017-05-20,42.6643
2017-05-21,42.6643
2017-05-22,42.6643
2017-05-23,42.6643
2017-05-24,42.6643
2017-05-25,42.6643
2017-05-26,42.6643
2017-05-27,42.6643
2017-05-28,42.6643
2017-05-29,42.6643
2017-05-30,42.6643
2017-05-31,42.6643
2017-06-01,42.6643
2017-06-02,42.6643
2017-06-03,42.6643
2017-06-04,42.6643
2017-06-05,42.6643
2017-06-06,42.6643
2017-06-07,42.6643
2017-06-08,42.6643
2017-06-09,42.6643
2017-06-10,42.6643
2017-06-11,42.6643
2017-06-12,42.6643
2017-06-13,42.6643
2017-06-14,42.6643
2017-06-15,42.6643
2017-06-16,42.6643
2017-06-17,42.6643
2017-06-18,42.6643
2017-06-19,42.6643
2017-06-20,42.6643
2017-06-21,42.6643
2017-06-22,42.6643
2017-06-23,42.6643
2017-06-24,42.6643
2017-06-25,42.6643
2017-06-26,42.6643
2017-06-27,42.6643
2017-06-28,42.6643
2017-06-29,42.6643
2017-06-30,46.8818
2017-07-01,46.8818
2017-07-02,46.8818
2017-07-03,46.8818
2017-07-04,46.8818
2017-07-05,46.8818
2017-07-06,46.8818
2017-07-07,46.8818
2017-07-08,46.8818
2017-07-09,46.8818
2017-07-10,46.8818
2017-07-11,46.8818
2017-07-12,46.8818
2017-07-13,46.8818
2017-07-14,46.8818
2017-07-15,46.8818
2017-07-16,46.8818
2017-07-17,46.8818
2017-07-18,46.8818
2017-07-19,46.8818
2017-07-20,46.8818
2017-07-21,46.8818
2017-07-22,46.8818
2017-07-23,46.8818
2017-07-24,46.8818
2017-07-25,46.8818
2017-07-26,46.8818
2017-07-27,46.8818
2017-07-28,46.8818
2017-07-29,46.8818
2017-07-30,46.8818
2017-07-31,46.8818
2017-08-01,46.8818
2017-08-02,46.8818
2017-08-03,46.8818
2017-08-04,46.8818
2017-08-05,46.8818
2017-08-06,46.8818
2017-08-07,46.8818
2017-08-08,46.8818
2017-08-09,46.8818
2017-08-10,46.8818
2017-08-11,46.8818
2017-08-12,46.8818
2017-08-13,46.8818
2017-08-14,46.8818
2017-08-15,46.8818
2017-08-16,46.8818
2017-08-17,46.8818
2017-08-18,46.8818
2017-08-19,46.8818
2017-08-20,46.8818
2017-08-21,46.8818
2017-08-22,46.8818
2017-08-23,46.8818
2017-08-24,46.8818
2017-08-25,46.8818
2017-08-26,46.8818
2017-08-27,46.8818
2017-08-28,46.8818
2017-08-29,46.8818
2017-08-30,46.8818
2017-08-31,46.8818
2017-09-01,46.8818
2017-09-02,46.8818
2017-09-03,46.8818
2017-09-04,46.8818
2017-09-05,46.8818
2017-09-06,46.8818
2017-09-07,46.8818
2017-09-08,46.8818
2017-09-09,46.8818
2017-09-10,46.8818
2017-09-11,46.8818
2017-09-12,46.8818
2017-09-13,46.8818
2017-09-14,46.8818
2017-09-15,46.8818
2017-09-16,46.8818
2017-09-17,46.8818
2017-09-18,46.8818
2017-09-19,46.8818
2017-09-20,46.8818
2017-09-21,46.8818
2017-09-22,46.8818
2017-09-23,46.8818
2017-09-24,46.8818
2017-09-25,46.8818
2017-09-26,46.8818
2017-09-27,46.8818
2017-09-28,46.8818
2017-09-29,46.8818
2017-09-30,46.8818
2017-10-01,46.8818
2017-10-02,46.8818
2017-10-03,46.8818
2017-10-04,46.8818
2017-10-05,46.8818
2017-10-06,46.8818
2017-10-07,46.8818
2017-10-08,46.8818
2017-10-09,46.8818
2017-10-10,46.8818
2017-10-11,46.8818
2017-10-12,46.8818
2017-10-13,46.8818
2017-10-14,46.8818
2017-10-15,46.8818
2017-10-16,46.8818
2017-10-17,46.8818
2017-10-18,46.8818
2017-10-19,46.8818
2017-10-20,46.8818
2017-10-21,46.8818
2017-10-22,46.8818
2017-10-23,46.8818
2017-10-24,46.8818
2017-10-25,46.8818
2017-10-26,46.8818
2017-10-27,46.8818
2017-10-28,46.8818
2017-10-29,46.8818
2017-10-30,46.8818
2017-10-31,46.8818
2017-11-01,46.8818
2017-11-02,46.8818
2017-11-03,46.8818
2017-11-04,46.8818
2017-11-05,46.8818
2017-11-06,46.8818
2017-11-07,46.8818
2017-11-08,46.8818
2017-11-09,46.8818
2017-11-10,46.8818
2017-11-11,46.8818
2017-11-12,46.8818
2017-11-13,46.8818
2017-11-14,46.8818
2017-11-15,46.8818
2017-11-16,46.8818
2017-11-17,46.8818
2017-11-18,46.8818
2017-11-19,46.8818
2017-11-20,46.8818
2017-11-21,46.8818
2017-11-22,46.8818
2017-11-23,46.8818
2017-11-24,46.8818
2017-11-25,46.8818
2017-11-26,46.8818
2017-11-27,46.8818
2017-11-28,46.8818
2017-11-29,46.8818
2017-11-30,46.8818
2017-12-01,46.8818
2017-12-02,46.8818
2017-12-03,46.8818
2017-12-04,46.8818
2017-12-05,46.8818
2017-12-06,46.8818
2017-12-07,46.8818
2017-12-08,46.8818
2017-12-09,46.8818
2017-12-10,46.8818
2017-12-11,46.8818
2017-12-12,46.8818
2017-12-13,46.8818
2017-12-14,46.8818
2017-12-15,46.8818
2017-12-16,46.8818
2017-12-17,46.8818
2017-12-18,46.8818
2017-12-19,46.8818
2017-12-20,46.8818
2017-12-21,46.8818
2017-12-22,46.8818
2017-12-23,46.8818
2017-12-24,46.8818
2017-12-25,46.8818
2017-12-26,46.8818
2017-12-27,46.8818
2017-12-28,46.8818
2017-12-29,46.8818
2017-12-30,46.8818
2017-12-31,34.2906
2018-01-01,34.2906
2018-01-02,34.2906
2018-01-03,34.2906
2018-01-04,34.2906
2018-01-05,34.2906
2018-01-06,34.2906
2018-01-07,34.2906
2018-01-08,34.2906
2018-01-09,34.2906
2018-01-10,34.2906
2018-01-11,34.2906
2018-01-12,34.2906
2018-01-13,34.2906
2018-01-14,34.2906
2018-01-15,34.2906
2018-01-16,34.2906
2018-01-17,34.2906
2018-01-18,34.2906
2018-01-19,34.2906
2018-01-20,34.2906
2018-01-21,34.2906
2018-01-22,34.2906
2018-01-23,34.2906
2018-01-24,34.2906
2018-01-25,34.2906
2018-01-26,34.2906
2018-01-27,34.2906
2018-01-28,34.2906
2018-01-29,34.2906
2018-01-30,34.2906
2018-01-31,34.2906
2018-02-01,34.2906
2018-02-02,34.2906
2018-02-03,34.2906
2018-02-04,34.2906
2018-02-05,34.2906
2018-02-06,34.2906
2018-02-07,34.2906
2018-02-08,34.2906
2018-02-09,34.2906
2018-02-10,34.2906
2018-02-11,34.2906
2018-02-12,34.2906
2018-02-13,34.2906
2018-02-14,34.2906
2018-02-15,34.2906
2018-02-16,34.2906
2018-02-17,34.2906
2018-02-18,34.2906
2018-02-19,34.2906
2018-02-20,34.2906
2018-02-21,34.2906
2018-02-22,34.2906
2018-02-23,34.2906
2018-02-24,34.2906
2018-02-25,34.2906
2018-02-26,34.2906
2018-02-27,34.2906
2018-02-28,34.2906
2018-03-01,34.2906
2018-03-02,34.2906
2018-03-03,34.2906
2018-03-04,34.2906
2018-03-05,34.2906
2018-03-06,34.2906
2018-03-07,34.2906
2018-03-08,34.2906
2018-03-09,34.2906
2018-03-10,34.2906
2018-03-11,34.2906
2018-03-12,34.2906
2018-03-13,34.2906
2018-03-14,34.2906
2018-03-15,34.2906
2018-03-16,34.2906
2018-03-17,34.2906
2018-03-18,34.2906
2018-03-19,34.2906
2018-03-20,34.2906
2018-03-21,34.2906
2018-03-22,34.2906
2018-03-23,34.2906
2018-03-24,34.2906
2018-03-25,34.2906
2018-03-26,34.2906
2018-03-27,34.2906
2018-03-28,34.2906
2018-03-29,34.2906
2018-03-30,34.2906
2018-03-31,34.2906
2018-04-01,34.2906
2018-04-02,34.2906
2018-04-03,34.2906
2018-04-04,34.2906
2018-04-05,34.2906
2018-04-06,34.2906
2018-04-07,34.2906
2018-04-08,34.2906
2018-04-09,34.2906
2018-04-10,34.2906
2018-04-11,34.2906
2018-04-12,34.2906
2018-04-13,34.2906
2018-04-14,34.2906
2018-04-15,34.2906
2018-04-16,34.2906
2018-04-17,34.2906
2018-04-18,34.2906
2018-04-19,34.2906
2018-04-20,34.2906
2018-04-21,34.2906
2018-04-22,34.2906
2018-04-23,34.2906
2018-04-24,34.2906
2018-04-25,34.2906
2018-04-26,34.2906
2018-04-27,34.2906
2018-04-28,34.2906
2018-04-29,34.2906
2018-04-30,34.2906
2018-05-01,34.2906
2018-05-02,34.2906
2018-05-03,34.2906
2018-05-04,34.2906
2018-05-05,34.2906
2018-05-06,34.2906
2018-05-07,34.2906
2018-05-08,34.2906
2018-05-09,34.2906
2018-05-10,34.2906
2018-05-11,34.2906
2018-05-12,34.2906
2018-05-13,34.2906
2018-05-14,34.2906
2018-05-15,34.2906
2018-05-16,34.2906
2018-05-17,34.2906
2018-05-18,34.2906
2018-05-19,34.2906
2018-05-20,34.2906
2018-05-21,34.2906
2018-05-22,34.2906
2018-05-23,34.2906
2018-05-24,34.2906
2018-05-25,34.2906
2018-05-26,34.2906
2018-05-27,34.2906
2018-05-28,34.2906
2018-05-29,34.2906
2018-05-30,34.2906
2018-05-31,34.2906
2018-06-01,34.2906
2018-06-02,34.2906
2018-06-03,34.2906
2018-06-04,34.2906
2018-06-05,34.2906
2018-06-06,34.2906
2018-06-07,34.2906
2018-06-08,34.2906
2018-06-09,34.2906
2018-06-10,34.2906
2018-06-11,34.2906
2018-06-12,34.2906
2018-06-13,34.2906
2018-06-14,34.2906
2018-06-15,34.2906
2018-06-16,34.2906
2018-06-17,34.2906
2018-06-18,34.2906
2018-06-19,34.2906
2018-06-20,34.2906
2018-06-21,34.2906
2018-06-22,34.2906
2018-06-23,34.2906
2018-06-24,34.2906
2018-06-25,34.2906
2018-06-26,34.2906
2018-06-27,34.2906
2018-06-28,34.2906
2018-06-29,34.2906
2018-06-30,41.7223
2018-07-01,41.7223
2018-07-02,41.7223
2018-07-03,41.7223
2018-07-04,41.7223
2018-07-05,41.7223
2018-07-06,41.7223
2018-07-07,41.7223
2018-07-08,41.7223
2018-07-09,41.7223
2018-07-10,41.7223
2018-07-11,41.7223
2018-07-12,41.7223
2018-07-13,41.7223
2018-07-14,41.7223
2018-07-15,41.7223
2018-07-16,41.7223
2018-07-17,41.7223
2018-07-18,41.7223
2018-07-19,41.7223
2018-07-20,41.7223
2018-07-21,41.7223
2018-07-22,41.7223
2018-07-23,41.7223
2018-07-24,41.7223
2018-07-25,41.7223
2018-07-26,41.7223
2018-07-27,41.7223
2018-07-28,41.7223
2018-07-29,41.7223
2018-07-30,41.7223
2018-07-31,41.7223
2018-08-01,41.7223
2018-08-02,41.7223
2018-08-03,41.7223
2018-08-04,41.7223
2018-08-05,41.7223
2018-08-06,41.7223
2018-08-07,41.7223
2018-08-08,41.7223
2018-08-09,41.7223
2018-08-10,41.7223
2018-08-11,41.7223
2018-08-12,41.7223
2018-08-13,41.7223
2018-08-14,41.7223
2018-08-15,41.7223
2018-08-16,41.7223
2018-08-17,41.7223
2018-08-18,41.7223
2018-08-19,41.7223
2018-08-20,41.7223
2018-08-21,41.7223
2018-08-22,41.7223
2018-08-23,41.7223
2018-08-24,41.7223
2018-08-25,41.7223
2018-08-26,41.7223
2018-08-27,41.7223
2018-08-28,41.7223
2018-08-29,41.7223
2018-08-30,41.7223
2018-08-31,41.7223
2018-09-01,41.7223
2018-09-02,41.7223
2018-09-03,41.7223
2018-09-04,41.7223
2018-09-05,41.7223
2018-09-06,41.7223
2018-09-07,41.7223
2018-09-08,41.7223
2018-09-09,41.7223
2018-09-10,41.7223
2018-09-11,41.7223
2018-09-12,41.7223
2018-09-13,41.7223
2018-09-14,41.7223
2018-09-15,41.7223
2018-09-16,41.7223
2018-09-17,41.7223
2018-09-18,41.7223
2018-09-19,41.7223
2018-09-20,41.7223
2018-09-21,41.7223
2018-09-22,41.7223
2018-09-23,41.7223
2018-09-24,41.7223
2018-09-25,41.7223
2018-09-26,41.7223
2018-09-27,41.7223
2018-09-28,41.7223
2018-09-29,41.7223
2018-09-30,41.7223
2018-10-01,41.7223
2018-10-02,41.7223
2018-10-03,41.7223
2018-10-04,41.7223
2018-10-05,41.7223
2018-10-06,41.7223
2018-10-07,41.7223
2018-10-08,41.7223
2018-10-09,41.7223
2018-10-10,41.7223
2018-10-11,41.7223
2018-10-12,41.7223
2018-10-13,41.7223
2018-10-14,41.7223
2018-10-15,41.7223
2018-10-16,41.7223
2018-10-17,41.7223
2018-10-18,41.7223
2018-10-19,41.7223
2018-10-20,41.7223
2018-10-21,41.7223
2018-10-22,41.7223
2018-10-23,41.7223
2018-10-24,41.7223
2018-10-25,41.7223
2018-10-26,41.7223
2018-10-27,41.7223
2018-10-28,41.7223
2018-10-29,41.7223
2018-10-30,41.7223
2018-10-31,41.7223
2018-11-01,41.7223
2018-11-02,41.7223
2018-11-03,41.7223
2018-11-04,41.7223
2018-11-05,41.7223
2018-11-06,41.7223
2018-11-07,41.7223
2018-11-08,41.7223
2018-11-09,41.7223
2018-11-10,41.7223
2018-11-11,41.7223
2018-11-12,41.7223
2018-11-13,41.7223
2018-11-14,41.7223
2018-11-15,41.7223
2018-11-16,41.7223
2018-11-17,41.7223
2018-11-18,41.7223
2018-11-19,41.7223
2018-11-20,41.7223
2018-11-21,41.7223
2018-11-22,41.7223
2018-11-23,41.7223
2018-11-24,41.7223
2018-11-25,41.7223
2018-11-26,41.7223
2018-11-27,41.7223
2018-11-28,41.7223
2018-11-29,41.7223
2018-11-30,41.7223
2018-12-01,41.7223
2018-12-02,41.7223
2018-12-03,41.7223
2018-12-04,41.7223
2018-12-05,41.7223
2018-12-06,41.7223
2018-12-07,41.7223
2018-12-08,41.7223
2018-12-09,41.7223
2018-12-10,41.7223
2018-12-11,41.7223
2018-12-12,41.7223
2018-12-13,41.7223
2018-12-14,41.7223
2018-12-15,41.7223
2018-12-16,41.7223
2018-12-17,41.7223
2018-12-18,41.7223
2018-12-19,41.7223
2018-12-20,41.7223
2018-12-21,41.7223
2018-12-22,41.7223
2018-12-23,41.7223
2018-12-24,41.7223
2018-12-25,41.7223
2018-12-26,41.7223
2018-12-27,41.7223
2018-12-28,41.7223
2018-12-29,41.7223
2018-12-30,41.7223
2018-12-31,38.8436
2019-01-01,38.8436
2019-01-02,38.8436
2019-01-03,38.8436
2019-01-04,38.8436
2019-01-05,38.8436
2019-01-06,38.8436
2019-01-07,38.8436
2019-01-08,38.8436
2019-01-09,38.8436
2019-01-10,38.8436
2019-01-11,38.8436
2019-01-12,38.8436
2019-01-13,38.8436
2019-01-14,38.8436
2019-01-15,38.8436
2019-01-16,38.8436
2019-01-17,38.8436
2019-01-18,38.8436
2019-01-19,38.8436
2019-01-20,38.8436
2019-01-21,38.8436
2019-01-22,38.8436
2019-01-23,38.8436
2019-01-24,38.8436
2019-01-25,38.8436
2019-01-26,38.8436
2019-01-27,38.8436
2019-01-28,38.8436
2019-01-29,38.8436
2019-01-30,38.8436
2019-01-31,38.8436
2019-02-01,38.8436
2019-02-02,38.8436
2019-02-03,38.8436
2019-02-04,38.8436
2019-02-05,38.8436
2019-02-06,38.8436
2019-02-07,38.8436
2019-02-08,38.8436
2019-02-09,38.8436
2019-02-10,38.8436
2019-02-11,38.8436
2019-02-12,38.8436
2019-02-13,38.8436
2019-02-14,38.8436
2019-02-15,38.8436
2019-02-16,38.8436
2019-02-17,38.8436
2019-02-18,38.8436
2019-02-19,38.8436
2019-02-20,38.8436
2019-02-21,38.8436
2019-02-22,38.8436
2019-02-23,38.8436
2019-02-24,38.8436
2019-02-25,38.8436
2019-02-26,38.8436
2019-02-27,38.8436
2019-02-28,38.8436
2019-03-01,38.8436
2019-03-02,38.8436
2019-03-03,38.8436
2019-03-04,38.8436
2019-03-05,38.8436
2019-03-06,38.8436
2019-03-07,38.8436
2019-03-08,38.8436
2019-03-09,38.8436
2019-03-10,38.8436
2019-03-11,38.8436
2019-03-12,38.8436
2019-03-13,38.8436
2019-03-14,38.8436
2019-03-15,38.8436
2019-03-16,38.8436
2019-03-17,38.8436
2019-03-18,38.8436
2019-03-19,38.8436
2019-03-20,38.8436
2019-03-21,38.8436
2019-03-22,38.8436
2019-03-23,38.8436
2019-03-24,38.8436
2019-03-25,38.8436
2019-03-26,38.8436
2019-03-27,38.8436
2019-03-28,38.8436
2019-03-29,38.8436
2019-03-30,38.8436
2019-03-31,38.8436
2019-04-01,38.8436
2019-04-02,38.8436
2019-04-03,38.8436
2019-04-04,38.8436
2019-04-05,38.8436
2019-04-06,38.8436
2019-04-07,38.8436
2019-04-08,38.8436
2019-04-09,38.8436
2019-04-10,38.8436
2019-04-11,38.8436
2019-04-12,38.8436
2019-04-13,38.8436
2019-04-14,38.8436
2019-04-15,38.8436
2019-04-16,38.8436
2019-04-17,38.8436
2019-04-18,38.8436
2019-04-19,38.8436
2019-04-20,38.8436
2019-04-21,38.8436
2019-04-22,38.8436
2019-04-23,38.8436
2019-04-24,38.8436
2019-04-25,38.8436
2019-04-26,38.8436
2019-04-27,38.8436
2019-04-28,38.8436
2019-04-29,38.8436
2019-04-30,38.8436
2019-05-01,38.8436
2019-05-02,38.8436
2019-05-03,38.8436
2019-05-04,38.8436
2019-05-05,38.8436
2019-05-06,38.8436
2019-05-07,38.8436
2019-05-08,38.8436
2019-05-09,38.8436
2019-05-10,38.8436
2019-05-11,38.8436
2019-05-12,38.8436
2019-05-13,38.8436
2019-05-14,38.8436
2019-05-15,38.8436
2019-05-16,38.8436
2019-05-17,38.8436
2019-05-18,38.8436
2019-05-19,38.8436
2019-05-20,38.8436
2019-05-21,38.8436
2019-05-22,38.8436
2019-05-23,38.8436
2019-05-24,38.8436
2019-05-25,38.8436
2019-05-26,38.8436
2019-05-27,38.8436
2019-05-28,38.8436
2019-05-29,38.8436
2019-05-30,38.8436
2019-05-31,38.8436
2019-06-01,38.8436
2019-06-02,38.8436
2019-06-03,38.8436
2019-06-04,38.8436
2019-06-05,38.8436
2019-06-06,38.8436
2019-06-07,38.8436
2019-06-08,38.8436
2019-06-09,38.8436
2019-06-10,38.8436
2019-06-11,38.8436
2019-06-12,38.8436
2019-06-13,38.8436
2019-06-14,38.8436
2019-06-15,38.8436
2019-06-16,38.8436
2019-06-17,38.8436
2019-06-18,38.8436
2019-06-19,38.8436
2019-06-20,38.8436
2019-06-21,38.8436
2019-06-22,38.8436
2019-06-23,38.8436
2019-06-24,38.8436
2019-06-25,38.8436
2019-06-26,38.8436
2019-06-27,38.8436
2019-06-28,38.8436
2019-06-29,38.8436
2019-06-30,42.6292
2019-07-01,42.6292
2019-07-02,42.6292
2019-07-03,42.6292
2019-07-04,42.6292
2019-07-05,42.6292
2019-07-06,42.6292
2019-07-07,42.6292
2019-07-08,42.6292
2019-07-09,42.6292
2019-07-10,42.6292
2019-07-11,42.6292
2019-07-12,42.6292
2019-07-13,42.6292
2019-07-14,42.6292
2019-07-15,42.6292
2019-07-16,42.6292
2019-07-17,42.6292
2019-07-18,42.6292
2019-07-19,42.6292
2019-07-20,42.6292
2019-07-21,42.6292
2019-07-22,42.6292
2019-07-23,42.6292
2019-07-24,42.6292
2019-07-25,42.6292
2019-07-26,42.6292
2019-07-27,42.6292
2019-07-28,42.6292
2019-07-29,42.6292
2019-07-30,42.6292
2019-07-31,42.6292
2019-08-01,42.6292
2019-08-02,42.6292
2019-08-03,42.6292
2019-08-04,42.6292
2019-08-05,42.6292
2019-08-06,42.6292
2019-08-07,42.6292
2019-08-08,42.6292
2019-08-09,42.6292
