,SGSN SW Equity
2016-07-18,38.4565
2016-07-19,38.4565
2016-07-20,38.4565
2016-07-21,38.4565
2016-07-22,38.4565
2016-07-23,38.4565
2016-07-24,38.4565
2016-07-25,38.4565
2016-07-26,38.4565
2016-07-27,38.4565
2016-07-28,38.4565
2016-07-29,38.4565
2016-07-30,38.4565
2016-07-31,38.4565
2016-08-01,38.4565
2016-08-02,38.4565
2016-08-03,38.4565
2016-08-04,38.4565
2016-08-05,38.4565
2016-08-06,38.4565
2016-08-07,38.4565
2016-08-08,38.4565
2016-08-09,38.4565
2016-08-10,38.4565
2016-08-11,38.4565
2016-08-12,38.4565
2016-08-13,38.4565
2016-08-14,38.4565
2016-08-15,38.4565
2016-08-16,38.4565
2016-08-17,38.4565
2016-08-18,38.4565
2016-08-19,38.4565
2016-08-20,38.4565
2016-08-21,38.4565
2016-08-22,38.4565
2016-08-23,38.4565
2016-08-24,38.4565
2016-08-25,38.4565
2016-08-26,38.4565
2016-08-27,38.4565
2016-08-28,38.4565
2016-08-29,38.4565
2016-08-30,38.4565
2016-08-31,38.4565
2016-09-01,38.4565
2016-09-02,38.4565
2016-09-03,38.4565
2016-09-04,38.4565
2016-09-05,38.4565
2016-09-06,38.4565
2016-09-07,38.4565
2016-09-08,38.4565
2016-09-09,38.4565
2016-09-10,38.4565
2016-09-11,38.4565
2016-09-12,38.4565
2016-09-13,38.4565
2016-09-14,38.4565
2016-09-15,38.4565
2016-09-16,38.4565
2016-09-17,38.4565
2016-09-18,38.4565
2016-09-19,38.4565
2016-09-20,38.4565
2016-09-21,38.4565
2016-09-22,38.4565
2016-09-23,38.4565
2016-09-24,38.4565
2016-09-25,38.4565
2016-09-26,38.4565
2016-09-27,38.4565
2016-09-28,38.4565
2016-09-29,38.4565
2016-09-30,38.4565
2016-10-01,38.4565
2016-10-02,38.4565
2016-10-03,38.4565
2016-10-04,38.4565
2016-10-05,38.4565
2016-10-06,38.4565
2016-10-07,38.4565
2016-10-08,38.4565
2016-10-09,38.4565
2016-10-10,38.4565
2016-10-11,38.4565
2016-10-12,38.4565
2016-10-13,38.4565
2016-10-14,38.4565
2016-10-15,38.4565
2016-10-16,38.4565
2016-10-17,38.4565
2016-10-18,38.4565
2016-10-19,38.4565
2016-10-20,38.4565
2016-10-21,38.4565
2016-10-22,38.4565
2016-10-23,38.4565
2016-10-24,38.4565
2016-10-25,38.4565
2016-10-26,38.4565
2016-10-27,38.4565
2016-10-28,38.4565
2016-10-29,38.4565
2016-10-30,38.4565
2016-10-31,38.4565
2016-11-01,38.4565
2016-11-02,38.4565
2016-11-03,38.4565
2016-11-04,38.4565
2016-11-05,38.4565
2016-11-06,38.4565
2016-11-07,38.4565
2016-11-08,38.4565
2016-11-09,38.4565
2016-11-10,38.4565
2016-11-11,38.4565
2016-11-12,38.4565
2016-11-13,38.4565
2016-11-14,38.4565
2016-11-15,38.4565
2016-11-16,38.4565
2016-11-17,38.4565
2016-11-18,38.4565
2016-11-19,38.4565
2016-11-20,38.4565
2016-11-21,38.4565
2016-11-22,38.4565
2016-11-23,38.4565
2016-11-24,38.4565
2016-11-25,38.4565
2016-11-26,38.4565
2016-11-27,38.4565
2016-11-28,38.4565
2016-11-29,38.4565
2016-11-30,38.4565
2016-12-01,38.4565
2016-12-02,38.4565
2016-12-03,38.4565
2016-12-04,38.4565
2016-12-05,38.4565
2016-12-06,38.4565
2016-12-07,38.4565
2016-12-08,38.4565
2016-12-09,38.4565
2016-12-10,38.4565
2016-12-11,38.4565
2016-12-12,38.4565
2016-12-13,38.4565
2016-12-14,38.4565
2016-12-15,38.4565
2016-12-16,38.4565
2016-12-17,38.4565
2016-12-18,38.4565
2016-12-19,38.4565
2016-12-20,38.4565
2016-12-21,38.4565
2016-12-22,38.4565
2016-12-23,38.4565
2016-12-24,38.4565
2016-12-25,38.4565
2016-12-26,38.4565
2016-12-27,38.4565
2016-12-28,38.4565
2016-12-29,38.4565
2016-12-30,38.4565
2016-12-31,29.5189
2017-01-01,29.5189
2017-01-02,29.5189
2017-01-03,29.5189
2017-01-04,29.5189
2017-01-05,29.5189
2017-01-06,29.5189
2017-01-07,29.5189
2017-01-08,29.5189
2017-01-09,29.5189
2017-01-10,29.5189
2017-01-11,29.5189
2017-01-12,29.5189
2017-01-13,29.5189
2017-01-14,29.5189
2017-01-15,29.5189
2017-01-16,29.5189
2017-01-17,29.5189
2017-01-18,29.5189
2017-01-19,29.5189
2017-01-20,29.5189
2017-01-21,29.5189
2017-01-22,29.5189
2017-01-23,29.5189
2017-01-24,29.5189
2017-01-25,29.5189
2017-01-26,29.5189
2017-01-27,29.5189
2017-01-28,29.5189
2017-01-29,29.5189
2017-01-30,29.5189
2017-01-31,29.5189
2017-02-01,29.5189
2017-02-02,29.5189
2017-02-03,29.5189
2017-02-04,29.5189
2017-02-05,29.5189
2017-02-06,29.5189
2017-02-07,29.5189
2017-02-08,29.5189
2017-02-09,29.5189
2017-02-10,29.5189
2017-02-11,29.5189
2017-02-12,29.5189
2017-02-13,29.5189
2017-02-14,29.5189
2017-02-15,29.5189
2017-02-16,29.5189
2017-02-17,29.5189
2017-02-18,29.5189
2017-02-19,29.5189
2017-02-20,29.5189
2017-02-21,29.5189
2017-02-22,29.5189
2017-02-23,29.5189
2017-02-24,29.5189
2017-02-25,29.5189
2017-02-26,29.5189
2017-02-27,29.5189
2017-02-28,29.5189
2017-03-01,29.5189
2017-03-02,29.5189
2017-03-03,29.5189
2017-03-04,29.5189
2017-03-05,29.5189
2017-03-06,29.5189
2017-03-07,29.5189
2017-03-08,29.5189
2017-03-09,29.5189
2017-03-10,29.5189
2017-03-11,29.5189
2017-03-12,29.5189
2017-03-13,29.5189
2017-03-14,29.5189
2017-03-15,29.5189
2017-03-16,29.5189
2017-03-17,29.5189
2017-03-18,29.5189
2017-03-19,29.5189
2017-03-20,29.5189
2017-03-21,29.5189
2017-03-22,29.5189
2017-03-23,29.5189
2017-03-24,29.5189
2017-03-25,29.5189
2017-03-26,29.5189
2017-03-27,29.5189
2017-03-28,29.5189
2017-03-29,29.5189
2017-03-30,29.5189
2017-03-31,29.5189
2017-04-01,29.5189
2017-04-02,29.5189
2017-04-03,29.5189
2017-04-04,29.5189
2017-04-05,29.5189
2017-04-06,29.5189
2017-04-07,29.5189
2017-04-08,29.5189
2017-04-09,29.5189
2017-04-10,29.5189
2017-04-11,29.5189
2017-04-12,29.5189
2017-04-13,29.5189
2017-04-14,29.5189
2017-04-15,29.5189
2017-04-16,29.5189
2017-04-17,29.5189
2017-04-18,29.5189
2017-04-19,29.5189
2017-04-20,29.5189
2017-04-21,29.5189
2017-04-22,29.5189
2017-04-23,29.5189
2017-04-24,29.5189
2017-04-25,29.5189
2017-04-26,29.5189
2017-04-27,29.5189
2017-04-28,29.5189
2017-04-29,29.5189
2017-04-30,29.5189
2017-05-01,29.5189
2017-05-02,29.5189
2017-05-03,29.5189
2017-05-04,29.5189
2017-05-05,29.5189
2017-05-06,29.5189
2017-05-07,29.5189
2017-05-08,29.5189
2017-05-09,29.5189
2017-05-10,29.5189
2017-05-11,29.5189
2017-05-12,29.5189
2017-05-13,29.5189
2017-05-14,29.5189
2017-05-15,29.5189
2017-05-16,29.5189
2017-05-17,29.5189
2017-05-18,29.5189
2017-05-19,29.5189
2017-05-20,29.5189
2017-05-21,29.5189
2017-05-22,29.5189
2017-05-23,29.5189
2017-05-24,29.5189
2017-05-25,29.5189
2017-05-26,29.5189
2017-05-27,29.5189
2017-05-28,29.5189
2017-05-29,29.5189
2017-05-30,29.5189
2017-05-31,29.5189
2017-06-01,29.5189
2017-06-02,29.5189
2017-06-03,29.5189
2017-06-04,29.5189
2017-06-05,29.5189
2017-06-06,29.5189
2017-06-07,29.5189
2017-06-08,29.5189
2017-06-09,29.5189
2017-06-10,29.5189
2017-06-11,29.5189
2017-06-12,29.5189
2017-06-13,29.5189
2017-06-14,29.5189
2017-06-15,29.5189
2017-06-16,29.5189
2017-06-17,29.5189
2017-06-18,29.5189
2017-06-19,29.5189
2017-06-20,29.5189
2017-06-21,29.5189
2017-06-22,29.5189
2017-06-23,29.5189
2017-06-24,29.5189
2017-06-25,29.5189
2017-06-26,29.5189
2017-06-27,29.5189
2017-06-28,29.5189
2017-06-29,29.5189
2017-06-30,37.5879
2017-07-01,37.5879
2017-07-02,37.5879
2017-07-03,37.5879
2017-07-04,37.5879
2017-07-05,37.5879
2017-07-06,37.5879
2017-07-07,37.5879
2017-07-08,37.5879
2017-07-09,37.5879
2017-07-10,37.5879
2017-07-11,37.5879
2017-07-12,37.5879
2017-07-13,37.5879
2017-07-14,37.5879
2017-07-15,37.5879
2017-07-16,37.5879
2017-07-17,37.5879
2017-07-18,37.5879
2017-07-19,37.5879
2017-07-20,37.5879
2017-07-21,37.5879
2017-07-22,37.5879
2017-07-23,37.5879
2017-07-24,37.5879
2017-07-25,37.5879
2017-07-26,37.5879
2017-07-27,37.5879
2017-07-28,37.5879
2017-07-29,37.5879
2017-07-30,37.5879
2017-07-31,37.5879
2017-08-01,37.5879
2017-08-02,37.5879
2017-08-03,37.5879
2017-08-04,37.5879
2017-08-05,37.5879
2017-08-06,37.5879
2017-08-07,37.5879
2017-08-08,37.5879
2017-08-09,37.5879
2017-08-10,37.5879
2017-08-11,37.5879
2017-08-12,37.5879
2017-08-13,37.5879
2017-08-14,37.5879
2017-08-15,37.5879
2017-08-16,37.5879
2017-08-17,37.5879
2017-08-18,37.5879
2017-08-19,37.5879
2017-08-20,37.5879
2017-08-21,37.5879
2017-08-22,37.5879
2017-08-23,37.5879
2017-08-24,37.5879
2017-08-25,37.5879
2017-08-26,37.5879
2017-08-27,37.5879
2017-08-28,37.5879
2017-08-29,37.5879
2017-08-30,37.5879
2017-08-31,37.5879
2017-09-01,37.5879
2017-09-02,37.5879
2017-09-03,37.5879
2017-09-04,37.5879
2017-09-05,37.5879
2017-09-06,37.5879
2017-09-07,37.5879
2017-09-08,37.5879
2017-09-09,37.5879
2017-09-10,37.5879
2017-09-11,37.5879
2017-09-12,37.5879
2017-09-13,37.5879
2017-09-14,37.5879
2017-09-15,37.5879
2017-09-16,37.5879
2017-09-17,37.5879
2017-09-18,37.5879
2017-09-19,37.5879
2017-09-20,37.5879
2017-09-21,37.5879
2017-09-22,37.5879
2017-09-23,37.5879
2017-09-24,37.5879
2017-09-25,37.5879
2017-09-26,37.5879
2017-09-27,37.5879
2017-09-28,37.5879
2017-09-29,37.5879
2017-09-30,37.5879
2017-10-01,37.5879
2017-10-02,37.5879
2017-10-03,37.5879
2017-10-04,37.5879
2017-10-05,37.5879
2017-10-06,37.5879
2017-10-07,37.5879
2017-10-08,37.5879
2017-10-09,37.5879
2017-10-10,37.5879
2017-10-11,37.5879
2017-10-12,37.5879
2017-10-13,37.5879
2017-10-14,37.5879
2017-10-15,37.5879
2017-10-16,37.5879
2017-10-17,37.5879
2017-10-18,37.5879
2017-10-19,37.5879
2017-10-20,37.5879
2017-10-21,37.5879
2017-10-22,37.5879
2017-10-23,37.5879
2017-10-24,37.5879
2017-10-25,37.5879
2017-10-26,37.5879
2017-10-27,37.5879
2017-10-28,37.5879
2017-10-29,37.5879
2017-10-30,37.5879
2017-10-31,37.5879
2017-11-01,37.5879
2017-11-02,37.5879
2017-11-03,37.5879
2017-11-04,37.5879
2017-11-05,37.5879
2017-11-06,37.5879
2017-11-07,37.5879
2017-11-08,37.5879
2017-11-09,37.5879
2017-11-10,37.5879
2017-11-11,37.5879
2017-11-12,37.5879
2017-11-13,37.5879
2017-11-14,37.5879
2017-11-15,37.5879
2017-11-16,37.5879
2017-11-17,37.5879
2017-11-18,37.5879
2017-11-19,37.5879
2017-11-20,37.5879
2017-11-21,37.5879
2017-11-22,37.5879
2017-11-23,37.5879
2017-11-24,37.5879
2017-11-25,37.5879
2017-11-26,37.5879
2017-11-27,37.5879
2017-11-28,37.5879
2017-11-29,37.5879
2017-11-30,37.5879
2017-12-01,37.5879
2017-12-02,37.5879
2017-12-03,37.5879
2017-12-04,37.5879
2017-12-05,37.5879
2017-12-06,37.5879
2017-12-07,37.5879
2017-12-08,37.5879
2017-12-09,37.5879
2017-12-10,37.5879
2017-12-11,37.5879
2017-12-12,37.5879
2017-12-13,37.5879
2017-12-14,37.5879
2017-12-15,37.5879
2017-12-16,37.5879
2017-12-17,37.5879
2017-12-18,37.5879
2017-12-19,37.5879
2017-12-20,37.5879
2017-12-21,37.5879
2017-12-22,37.5879
2017-12-23,37.5879
2017-12-24,37.5879
2017-12-25,37.5879
2017-12-26,37.5879
2017-12-27,37.5879
2017-12-28,37.5879
2017-12-29,37.5879
2017-12-30,37.5879
2017-12-31,33.6403
2018-01-01,33.6403
2018-01-02,33.6403
2018-01-03,33.6403
2018-01-04,33.6403
2018-01-05,33.6403
2018-01-06,33.6403
2018-01-07,33.6403
2018-01-08,33.6403
2018-01-09,33.6403
2018-01-10,33.6403
2018-01-11,33.6403
2018-01-12,33.6403
2018-01-13,33.6403
2018-01-14,33.6403
2018-01-15,33.6403
2018-01-16,33.6403
2018-01-17,33.6403
2018-01-18,33.6403
2018-01-19,33.6403
2018-01-20,33.6403
2018-01-21,33.6403
2018-01-22,33.6403
2018-01-23,33.6403
2018-01-24,33.6403
2018-01-25,33.6403
2018-01-26,33.6403
2018-01-27,33.6403
2018-01-28,33.6403
2018-01-29,33.6403
2018-01-30,33.6403
2018-01-31,33.6403
2018-02-01,33.6403
2018-02-02,33.6403
2018-02-03,33.6403
2018-02-04,33.6403
2018-02-05,33.6403
2018-02-06,33.6403
2018-02-07,33.6403
2018-02-08,33.6403
2018-02-09,33.6403
2018-02-10,33.6403
2018-02-11,33.6403
2018-02-12,33.6403
2018-02-13,33.6403
2018-02-14,33.6403
2018-02-15,33.6403
2018-02-16,33.6403
2018-02-17,33.6403
2018-02-18,33.6403
2018-02-19,33.6403
2018-02-20,33.6403
2018-02-21,33.6403
2018-02-22,33.6403
2018-02-23,33.6403
2018-02-24,33.6403
2018-02-25,33.6403
2018-02-26,33.6403
2018-02-27,33.6403
2018-02-28,33.6403
2018-03-01,33.6403
2018-03-02,33.6403
2018-03-03,33.6403
2018-03-04,33.6403
2018-03-05,33.6403
2018-03-06,33.6403
2018-03-07,33.6403
2018-03-08,33.6403
2018-03-09,33.6403
2018-03-10,33.6403
2018-03-11,33.6403
2018-03-12,33.6403
2018-03-13,33.6403
2018-03-14,33.6403
2018-03-15,33.6403
2018-03-16,33.6403
2018-03-17,33.6403
2018-03-18,33.6403
2018-03-19,33.6403
2018-03-20,33.6403
2018-03-21,33.6403
2018-03-22,33.6403
2018-03-23,33.6403
2018-03-24,33.6403
2018-03-25,33.6403
2018-03-26,33.6403
2018-03-27,33.6403
2018-03-28,33.6403
2018-03-29,33.6403
2018-03-30,33.6403
2018-03-31,33.6403
2018-04-01,33.6403
2018-04-02,33.6403
2018-04-03,33.6403
2018-04-04,33.6403
2018-04-05,33.6403
2018-04-06,33.6403
2018-04-07,33.6403
2018-04-08,33.6403
2018-04-09,33.6403
2018-04-10,33.6403
2018-04-11,33.6403
2018-04-12,33.6403
2018-04-13,33.6403
2018-04-14,33.6403
2018-04-15,33.6403
2018-04-16,33.6403
2018-04-17,33.6403
2018-04-18,33.6403
2018-04-19,33.6403
2018-04-20,33.6403
2018-04-21,33.6403
2018-04-22,33.6403
2018-04-23,33.6403
2018-04-24,33.6403
2018-04-25,33.6403
2018-04-26,33.6403
2018-04-27,33.6403
2018-04-28,33.6403
2018-04-29,33.6403
2018-04-30,33.6403
2018-05-01,33.6403
2018-05-02,33.6403
2018-05-03,33.6403
2018-05-04,33.6403
2018-05-05,33.6403
2018-05-06,33.6403
2018-05-07,33.6403
2018-05-08,33.6403
2018-05-09,33.6403
2018-05-10,33.6403
2018-05-11,33.6403
2018-05-12,33.6403
2018-05-13,33.6403
2018-05-14,33.6403
2018-05-15,33.6403
2018-05-16,33.6403
2018-05-17,33.6403
2018-05-18,33.6403
2018-05-19,33.6403
2018-05-20,33.6403
2018-05-21,33.6403
2018-05-22,33.6403
2018-05-23,33.6403
2018-05-24,33.6403
2018-05-25,33.6403
2018-05-26,33.6403
2018-05-27,33.6403
2018-05-28,33.6403
2018-05-29,33.6403
2018-05-30,33.6403
2018-05-31,33.6403
2018-06-01,33.6403
2018-06-02,33.6403
2018-06-03,33.6403
2018-06-04,33.6403
2018-06-05,33.6403
2018-06-06,33.6403
2018-06-07,33.6403
2018-06-08,33.6403
2018-06-09,33.6403
2018-06-10,33.6403
2018-06-11,33.6403
2018-06-12,33.6403
2018-06-13,33.6403
2018-06-14,33.6403
2018-06-15,33.6403
2018-06-16,33.6403
2018-06-17,33.6403
2018-06-18,33.6403
2018-06-19,33.6403
2018-06-20,33.6403
2018-06-21,33.6403
2018-06-22,33.6403
2018-06-23,33.6403
2018-06-24,33.6403
2018-06-25,33.6403
2018-06-26,33.6403
2018-06-27,33.6403
2018-06-28,33.6403
2018-06-29,33.6403
2018-06-30,40.7237
2018-07-01,40.7237
2018-07-02,40.7237
2018-07-03,40.7237
2018-07-04,40.7237
2018-07-05,40.7237
2018-07-06,40.7237
2018-07-07,40.7237
2018-07-08,40.7237
2018-07-09,40.7237
2018-07-10,40.7237
2018-07-11,40.7237
2018-07-12,40.7237
2018-07-13,40.7237
2018-07-14,40.7237
2018-07-15,40.7237
2018-07-16,40.7237
2018-07-17,40.7237
2018-07-18,40.7237
2018-07-19,40.7237
2018-07-20,40.7237
2018-07-21,40.7237
2018-07-22,40.7237
2018-07-23,40.7237
2018-07-24,40.7237
2018-07-25,40.7237
2018-07-26,40.7237
2018-07-27,40.7237
2018-07-28,40.7237
2018-07-29,40.7237
2018-07-30,40.7237
2018-07-31,40.7237
2018-08-01,40.7237
2018-08-02,40.7237
2018-08-03,40.7237
2018-08-04,40.7237
2018-08-05,40.7237
2018-08-06,40.7237
2018-08-07,40.7237
2018-08-08,40.7237
2018-08-09,40.7237
2018-08-10,40.7237
2018-08-11,40.7237
2018-08-12,40.7237
2018-08-13,40.7237
2018-08-14,40.7237
2018-08-15,40.7237
2018-08-16,40.7237
2018-08-17,40.7237
2018-08-18,40.7237
2018-08-19,40.7237
2018-08-20,40.7237
2018-08-21,40.7237
2018-08-22,40.7237
2018-08-23,40.7237
2018-08-24,40.7237
2018-08-25,40.7237
2018-08-26,40.7237
2018-08-27,40.7237
2018-08-28,40.7237
2018-08-29,40.7237
2018-08-30,40.7237
2018-08-31,40.7237
2018-09-01,40.7237
2018-09-02,40.7237
2018-09-03,40.7237
2018-09-04,40.7237
2018-09-05,40.7237
2018-09-06,40.7237
2018-09-07,40.7237
2018-09-08,40.7237
2018-09-09,40.7237
2018-09-10,40.7237
2018-09-11,40.7237
2018-09-12,40.7237
2018-09-13,40.7237
2018-09-14,40.7237
2018-09-15,40.7237
2018-09-16,40.7237
2018-09-17,40.7237
2018-09-18,40.7237
2018-09-19,40.7237
2018-09-20,40.7237
2018-09-21,40.7237
2018-09-22,40.7237
2018-09-23,40.7237
2018-09-24,40.7237
2018-09-25,40.7237
2018-09-26,40.7237
2018-09-27,40.7237
2018-09-28,40.7237
2018-09-29,40.7237
2018-09-30,40.7237
2018-10-01,40.7237
2018-10-02,40.7237
2018-10-03,40.7237
2018-10-04,40.7237
2018-10-05,40.7237
2018-10-06,40.7237
2018-10-07,40.7237
2018-10-08,40.7237
2018-10-09,40.7237
2018-10-10,40.7237
2018-10-11,40.7237
2018-10-12,40.7237
2018-10-13,40.7237
2018-10-14,40.7237
2018-10-15,40.7237
2018-10-16,40.7237
2018-10-17,40.7237
2018-10-18,40.7237
2018-10-19,40.7237
2018-10-20,40.7237
2018-10-21,40.7237
2018-10-22,40.7237
2018-10-23,40.7237
2018-10-24,40.7237
2018-10-25,40.7237
2018-10-26,40.7237
2018-10-27,40.7237
2018-10-28,40.7237
2018-10-29,40.7237
2018-10-30,40.7237
2018-10-31,40.7237
2018-11-01,40.7237
2018-11-02,40.7237
2018-11-03,40.7237
2018-11-04,40.7237
2018-11-05,40.7237
2018-11-06,40.7237
2018-11-07,40.7237
2018-11-08,40.7237
2018-11-09,40.7237
2018-11-10,40.7237
2018-11-11,40.7237
2018-11-12,40.7237
2018-11-13,40.7237
2018-11-14,40.7237
2018-11-15,40.7237
2018-11-16,40.7237
2018-11-17,40.7237
2018-11-18,40.7237
2018-11-19,40.7237
2018-11-20,40.7237
2018-11-21,40.7237
2018-11-22,40.7237
2018-11-23,40.7237
2018-11-24,40.7237
2018-11-25,40.7237
2018-11-26,40.7237
2018-11-27,40.7237
2018-11-28,40.7237
2018-11-29,40.7237
2018-11-30,40.7237
2018-12-01,40.7237
2018-12-02,40.7237
2018-12-03,40.7237
2018-12-04,40.7237
2018-12-05,40.7237
2018-12-06,40.7237
2018-12-07,40.7237
2018-12-08,40.7237
2018-12-09,40.7237
2018-12-10,40.7237
2018-12-11,40.7237
2018-12-12,40.7237
2018-12-13,40.7237
2018-12-14,40.7237
2018-12-15,40.7237
2018-12-16,40.7237
2018-12-17,40.7237
2018-12-18,40.7237
2018-12-19,40.7237
2018-12-20,40.7237
2018-12-21,40.7237
2018-12-22,40.7237
2018-12-23,40.7237
2018-12-24,40.7237
2018-12-25,40.7237
2018-12-26,40.7237
2018-12-27,40.7237
2018-12-28,40.7237
2018-12-29,40.7237
2018-12-30,40.7237
2018-12-31,35.8517
2019-01-01,35.8517
2019-01-02,35.8517
2019-01-03,35.8517
2019-01-04,35.8517
2019-01-05,35.8517
2019-01-06,35.8517
2019-01-07,35.8517
2019-01-08,35.8517
2019-01-09,35.8517
2019-01-10,35.8517
2019-01-11,35.8517
2019-01-12,35.8517
2019-01-13,35.8517
2019-01-14,35.8517
2019-01-15,35.8517
2019-01-16,35.8517
2019-01-17,35.8517
2019-01-18,35.8517
2019-01-19,35.8517
2019-01-20,35.8517
2019-01-21,35.8517
2019-01-22,35.8517
2019-01-23,35.8517
2019-01-24,35.8517
2019-01-25,35.8517
2019-01-26,35.8517
2019-01-27,35.8517
2019-01-28,35.8517
2019-01-29,35.8517
2019-01-30,35.8517
2019-01-31,35.8517
2019-02-01,35.8517
2019-02-02,35.8517
2019-02-03,35.8517
2019-02-04,35.8517
2019-02-05,35.8517
2019-02-06,35.8517
2019-02-07,35.8517
2019-02-08,35.8517
2019-02-09,35.8517
2019-02-10,35.8517
2019-02-11,35.8517
2019-02-12,35.8517
2019-02-13,35.8517
2019-02-14,35.8517
2019-02-15,35.8517
2019-02-16,35.8517
2019-02-17,35.8517
2019-02-18,35.8517
2019-02-19,35.8517
2019-02-20,35.8517
2019-02-21,35.8517
2019-02-22,35.8517
2019-02-23,35.8517
2019-02-24,35.8517
2019-02-25,35.8517
2019-02-26,35.8517
2019-02-27,35.8517
2019-02-28,35.8517
2019-03-01,35.8517
2019-03-02,35.8517
2019-03-03,35.8517
2019-03-04,35.8517
2019-03-05,35.8517
2019-03-06,35.8517
2019-03-07,35.8517
2019-03-08,35.8517
2019-03-09,35.8517
2019-03-10,35.8517
2019-03-11,35.8517
2019-03-12,35.8517
2019-03-13,35.8517
2019-03-14,35.8517
2019-03-15,35.8517
2019-03-16,35.8517
2019-03-17,35.8517
2019-03-18,35.8517
2019-03-19,35.8517
2019-03-20,35.8517
2019-03-21,35.8517
2019-03-22,35.8517
2019-03-23,35.8517
2019-03-24,35.8517
2019-03-25,35.8517
2019-03-26,35.8517
2019-03-27,35.8517
2019-03-28,35.8517
2019-03-29,35.8517
2019-03-30,35.8517
2019-03-31,35.8517
2019-04-01,35.8517
2019-04-02,35.8517
2019-04-03,35.8517
2019-04-04,35.8517
2019-04-05,35.8517
2019-04-06,35.8517
2019-04-07,35.8517
2019-04-08,35.8517
2019-04-09,35.8517
2019-04-10,35.8517
2019-04-11,35.8517
2019-04-12,35.8517
2019-04-13,35.8517
2019-04-14,35.8517
2019-04-15,35.8517
2019-04-16,35.8517
2019-04-17,35.8517
2019-04-18,35.8517
2019-04-19,35.8517
2019-04-20,35.8517
2019-04-21,35.8517
2019-04-22,35.8517
2019-04-23,35.8517
2019-04-24,35.8517
2019-04-25,35.8517
2019-04-26,35.8517
2019-04-27,35.8517
2019-04-28,35.8517
2019-04-29,35.8517
2019-04-30,35.8517
2019-05-01,35.8517
2019-05-02,35.8517
2019-05-03,35.8517
2019-05-04,35.8517
2019-05-05,35.8517
2019-05-06,35.8517
2019-05-07,35.8517
2019-05-08,35.8517
2019-05-09,35.8517
2019-05-10,35.8517
2019-05-11,35.8517
2019-05-12,35.8517
2019-05-13,35.8517
2019-05-14,35.8517
2019-05-15,35.8517
2019-05-16,35.8517
2019-05-17,35.8517
2019-05-18,35.8517
2019-05-19,35.8517
2019-05-20,35.8517
2019-05-21,35.8517
2019-05-22,35.8517
2019-05-23,35.8517
2019-05-24,35.8517
2019-05-25,35.8517
2019-05-26,35.8517
2019-05-27,35.8517
2019-05-28,35.8517
2019-05-29,35.8517
2019-05-30,35.8517
2019-05-31,35.8517
2019-06-01,35.8517
2019-06-02,35.8517
2019-06-03,35.8517
2019-06-04,35.8517
2019-06-05,35.8517
2019-06-06,35.8517
2019-06-07,35.8517
2019-06-08,35.8517
2019-06-09,35.8517
2019-06-10,35.8517
2019-06-11,35.8517
2019-06-12,35.8517
2019-06-13,35.8517
2019-06-14,35.8517
2019-06-15,35.8517
2019-06-16,35.8517
2019-06-17,35.8517
2019-06-18,35.8517
2019-06-19,35.8517
2019-06-20,35.8517
2019-06-21,35.8517
2019-06-22,35.8517
2019-06-23,35.8517
2019-06-24,35.8517
2019-06-25,35.8517
2019-06-26,35.8517
2019-06-27,35.8517
2019-06-28,35.8517
2019-06-29,35.8517
2019-06-30,52.1678
2019-07-01,52.1678
2019-07-02,52.1678
2019-07-03,52.1678
2019-07-04,52.1678
2019-07-05,52.1678
2019-07-06,52.1678
2019-07-07,52.1678
2019-07-08,52.1678
2019-07-09,52.1678
2019-07-10,52.1678
2019-07-11,52.1678
2019-07-12,52.1678
2019-07-13,52.1678
2019-07-14,52.1678
2019-07-15,52.1678
2019-07-16,52.1678
2019-07-17,52.1678
2019-07-18,52.1678
2019-07-19,52.1678
2019-07-20,52.1678
2019-07-21,52.1678
2019-07-22,52.1678
2019-07-23,52.1678
2019-07-24,52.1678
2019-07-25,52.1678
2019-07-26,52.1678
2019-07-27,52.1678
2019-07-28,52.1678
2019-07-29,52.1678
2019-07-30,52.1678
2019-07-31,52.1678
2019-08-01,52.1678
2019-08-02,52.1678
2019-08-03,52.1678
2019-08-04,52.1678
2019-08-05,52.1678
2019-08-06,52.1678
2019-08-07,52.1678
2019-08-08,52.1678
2019-08-09,52.1678
2019-08-10,52.1678
2019-08-11,52.1678
2019-08-12,52.1678
2019-08-13,52.1678
2019-08-14,52.1678
2019-08-15,52.1678
2019-08-16,52.1678
2019-08-17,52.1678
2019-08-18,52.1678
2019-08-19,52.1678
2019-08-20,52.1678
2019-08-21,52.1678
2019-08-22,52.1678
2019-08-23,52.1678
2019-08-24,52.1678
2019-08-25,52.1678
2019-08-26,52.1678
2019-08-27,52.1678
2019-08-28,52.1678
2019-08-29,52.1678
2019-08-30,52.1678
2019-08-31,52.1678
2019-09-01,52.1678
2019-09-02,52.1678
2019-09-03,52.1678
2019-09-04,52.1678
2019-09-05,52.1678
2019-09-06,52.1678
2019-09-07,52.1678
2019-09-08,52.1678
2019-09-09,52.1678
2019-09-10,52.1678
2019-09-11,52.1678
2019-09-12,52.1678
2019-09-13,52.1678
2019-09-14,52.1678
2019-09-15,52.1678
2019-09-16,52.1678
2019-09-17,52.1678
2019-09-18,52.1678
2019-09-19,52.1678
2019-09-20,52.1678
2019-09-21,52.1678
2019-09-22,52.1678
2019-09-23,52.1678
2019-09-24,52.1678
2019-09-25,52.1678
