,DOKA SW Equity
2016-06-18,24.0608
2016-06-19,24.0608
2016-06-20,24.0608
2016-06-21,24.0608
2016-06-22,24.0608
2016-06-23,24.0608
2016-06-24,24.0608
2016-06-25,24.0608
2016-06-26,24.0608
2016-06-27,24.0608
2016-06-28,24.0608
2016-06-29,24.0608
2016-06-30,12.2195
2016-07-01,12.2195
2016-07-02,12.2195
2016-07-03,12.2195
2016-07-04,12.2195
2016-07-05,12.2195
2016-07-06,12.2195
2016-07-07,12.2195
2016-07-08,12.2195
2016-07-09,12.2195
2016-07-10,12.2195
2016-07-11,12.2195
2016-07-12,12.2195
2016-07-13,12.2195
2016-07-14,12.2195
2016-07-15,12.2195
2016-07-16,12.2195
2016-07-17,12.2195
2016-07-18,12.2195
2016-07-19,12.2195
2016-07-20,12.2195
2016-07-21,12.2195
2016-07-22,12.2195
2016-07-23,12.2195
2016-07-24,12.2195
2016-07-25,12.2195
2016-07-26,12.2195
2016-07-27,12.2195
2016-07-28,12.2195
2016-07-29,12.2195
2016-07-30,12.2195
2016-07-31,12.2195
2016-08-01,12.2195
2016-08-02,12.2195
2016-08-03,12.2195
2016-08-04,12.2195
2016-08-05,12.2195
2016-08-06,12.2195
2016-08-07,12.2195
2016-08-08,12.2195
2016-08-09,12.2195
2016-08-10,12.2195
2016-08-11,12.2195
2016-08-12,12.2195
2016-08-13,12.2195
2016-08-14,12.2195
2016-08-15,12.2195
2016-08-16,12.2195
2016-08-17,12.2195
2016-08-18,12.2195
2016-08-19,12.2195
2016-08-20,12.2195
2016-08-21,12.2195
2016-08-22,12.2195
2016-08-23,12.2195
2016-08-24,12.2195
2016-08-25,12.2195
2016-08-26,12.2195
2016-08-27,12.2195
2016-08-28,12.2195
2016-08-29,12.2195
2016-08-30,12.2195
2016-08-31,12.2195
2016-09-01,12.2195
2016-09-02,12.2195
2016-09-03,12.2195
2016-09-04,12.2195
2016-09-05,12.2195
2016-09-06,12.2195
2016-09-07,12.2195
2016-09-08,12.2195
2016-09-09,12.2195
2016-09-10,12.2195
2016-09-11,12.2195
2016-09-12,12.2195
2016-09-13,12.2195
2016-09-14,12.2195
2016-09-15,12.2195
2016-09-16,12.2195
2016-09-17,12.2195
2016-09-18,12.2195
2016-09-19,12.2195
2016-09-20,12.2195
2016-09-21,12.2195
2016-09-22,12.2195
2016-09-23,12.2195
2016-09-24,12.2195
2016-09-25,12.2195
2016-09-26,12.2195
2016-09-27,12.2195
2016-09-28,12.2195
2016-09-29,12.2195
2016-09-30,12.2195
2016-10-01,12.2195
2016-10-02,12.2195
2016-10-03,12.2195
2016-10-04,12.2195
2016-10-05,12.2195
2016-10-06,12.2195
2016-10-07,12.2195
2016-10-08,12.2195
2016-10-09,12.2195
2016-10-10,12.2195
2016-10-11,12.2195
2016-10-12,12.2195
2016-10-13,12.2195
2016-10-14,12.2195
2016-10-15,12.2195
2016-10-16,12.2195
2016-10-17,12.2195
2016-10-18,12.2195
2016-10-19,12.2195
2016-10-20,12.2195
2016-10-21,12.2195
2016-10-22,12.2195
2016-10-23,12.2195
2016-10-24,12.2195
2016-10-25,12.2195
2016-10-26,12.2195
2016-10-27,12.2195
2016-10-28,12.2195
2016-10-29,12.2195
2016-10-30,12.2195
2016-10-31,12.2195
2016-11-01,12.2195
2016-11-02,12.2195
2016-11-03,12.2195
2016-11-04,12.2195
2016-11-05,12.2195
2016-11-06,12.2195
2016-11-07,12.2195
2016-11-08,12.2195
2016-11-09,12.2195
2016-11-10,12.2195
2016-11-11,12.2195
2016-11-12,12.2195
2016-11-13,12.2195
2016-11-14,12.2195
2016-11-15,12.2195
2016-11-16,12.2195
2016-11-17,12.2195
2016-11-18,12.2195
2016-11-19,12.2195
2016-11-20,12.2195
2016-11-21,12.2195
2016-11-22,12.2195
2016-11-23,12.2195
2016-11-24,12.2195
2016-11-25,12.2195
2016-11-26,12.2195
2016-11-27,12.2195
2016-11-28,12.2195
2016-11-29,12.2195
2016-11-30,12.2195
2016-12-01,12.2195
2016-12-02,12.2195
2016-12-03,12.2195
2016-12-04,12.2195
2016-12-05,12.2195
2016-12-06,12.2195
2016-12-07,12.2195
2016-12-08,12.2195
2016-12-09,12.2195
2016-12-10,12.2195
2016-12-11,12.2195
2016-12-12,12.2195
2016-12-13,12.2195
2016-12-14,12.2195
2016-12-15,12.2195
2016-12-16,12.2195
2016-12-17,12.2195
2016-12-18,12.2195
2016-12-19,12.2195
2016-12-20,12.2195
2016-12-21,12.2195
2016-12-22,12.2195
2016-12-23,12.2195
2016-12-24,12.2195
2016-12-25,12.2195
2016-12-26,12.2195
2016-12-27,12.2195
2016-12-28,12.2195
2016-12-29,12.2195
2016-12-30,12.2195
2016-12-31,18.4324
2017-01-01,18.4324
2017-01-02,18.4324
2017-01-03,18.4324
2017-01-04,18.4324
2017-01-05,18.4324
2017-01-06,18.4324
2017-01-07,18.4324
2017-01-08,18.4324
2017-01-09,18.4324
2017-01-10,18.4324
2017-01-11,18.4324
2017-01-12,18.4324
2017-01-13,18.4324
2017-01-14,18.4324
2017-01-15,18.4324
2017-01-16,18.4324
2017-01-17,18.4324
2017-01-18,18.4324
2017-01-19,18.4324
2017-01-20,18.4324
2017-01-21,18.4324
2017-01-22,18.4324
2017-01-23,18.4324
2017-01-24,18.4324
2017-01-25,18.4324
2017-01-26,18.4324
2017-01-27,18.4324
2017-01-28,18.4324
2017-01-29,18.4324
2017-01-30,18.4324
2017-01-31,18.4324
2017-02-01,18.4324
2017-02-02,18.4324
2017-02-03,18.4324
2017-02-04,18.4324
2017-02-05,18.4324
2017-02-06,18.4324
2017-02-07,18.4324
2017-02-08,18.4324
2017-02-09,18.4324
2017-02-10,18.4324
2017-02-11,18.4324
2017-02-12,18.4324
2017-02-13,18.4324
2017-02-14,18.4324
2017-02-15,18.4324
2017-02-16,18.4324
2017-02-17,18.4324
2017-02-18,18.4324
2017-02-19,18.4324
2017-02-20,18.4324
2017-02-21,18.4324
2017-02-22,18.4324
2017-02-23,18.4324
2017-02-24,18.4324
2017-02-25,18.4324
2017-02-26,18.4324
2017-02-27,18.4324
2017-02-28,18.4324
2017-03-01,18.4324
2017-03-02,18.4324
2017-03-03,18.4324
2017-03-04,18.4324
2017-03-05,18.4324
2017-03-06,18.4324
2017-03-07,18.4324
2017-03-08,18.4324
2017-03-09,18.4324
2017-03-10,18.4324
2017-03-11,18.4324
2017-03-12,18.4324
2017-03-13,18.4324
2017-03-14,18.4324
2017-03-15,18.4324
2017-03-16,18.4324
2017-03-17,18.4324
2017-03-18,18.4324
2017-03-19,18.4324
2017-03-20,18.4324
2017-03-21,18.4324
2017-03-22,18.4324
2017-03-23,18.4324
2017-03-24,18.4324
2017-03-25,18.4324
2017-03-26,18.4324
2017-03-27,18.4324
2017-03-28,18.4324
2017-03-29,18.4324
2017-03-30,18.4324
2017-03-31,18.4324
2017-04-01,18.4324
2017-04-02,18.4324
2017-04-03,18.4324
2017-04-04,18.4324
2017-04-05,18.4324
2017-04-06,18.4324
2017-04-07,18.4324
2017-04-08,18.4324
2017-04-09,18.4324
2017-04-10,18.4324
2017-04-11,18.4324
2017-04-12,18.4324
2017-04-13,18.4324
2017-04-14,18.4324
2017-04-15,18.4324
2017-04-16,18.4324
2017-04-17,18.4324
2017-04-18,18.4324
2017-04-19,18.4324
2017-04-20,18.4324
2017-04-21,18.4324
2017-04-22,18.4324
2017-04-23,18.4324
2017-04-24,18.4324
2017-04-25,18.4324
2017-04-26,18.4324
2017-04-27,18.4324
2017-04-28,18.4324
2017-04-29,18.4324
2017-04-30,18.4324
2017-05-01,18.4324
2017-05-02,18.4324
2017-05-03,18.4324
2017-05-04,18.4324
2017-05-05,18.4324
2017-05-06,18.4324
2017-05-07,18.4324
2017-05-08,18.4324
2017-05-09,18.4324
2017-05-10,18.4324
2017-05-11,18.4324
2017-05-12,18.4324
2017-05-13,18.4324
2017-05-14,18.4324
2017-05-15,18.4324
2017-05-16,18.4324
2017-05-17,18.4324
2017-05-18,18.4324
2017-05-19,18.4324
2017-05-20,18.4324
2017-05-21,18.4324
2017-05-22,18.4324
2017-05-23,18.4324
2017-05-24,18.4324
2017-05-25,18.4324
2017-05-26,18.4324
2017-05-27,18.4324
2017-05-28,18.4324
2017-05-29,18.4324
2017-05-30,18.4324
2017-05-31,18.4324
2017-06-01,18.4324
2017-06-02,18.4324
2017-06-03,18.4324
2017-06-04,18.4324
2017-06-05,18.4324
2017-06-06,18.4324
2017-06-07,18.4324
2017-06-08,18.4324
2017-06-09,18.4324
2017-06-10,18.4324
2017-06-11,18.4324
2017-06-12,18.4324
2017-06-13,18.4324
2017-06-14,18.4324
2017-06-15,18.4324
2017-06-16,18.4324
2017-06-17,18.4324
2017-06-18,18.4324
2017-06-19,18.4324
2017-06-20,18.4324
2017-06-21,18.4324
2017-06-22,18.4324
2017-06-23,18.4324
2017-06-24,18.4324
2017-06-25,18.4324
2017-06-26,18.4324
2017-06-27,18.4324
2017-06-28,18.4324
2017-06-29,18.4324
2017-06-30,37.7677
2017-07-01,37.7677
2017-07-02,37.7677
2017-07-03,37.7677
2017-07-04,37.7677
2017-07-05,37.7677
2017-07-06,37.7677
2017-07-07,37.7677
2017-07-08,37.7677
2017-07-09,37.7677
2017-07-10,37.7677
2017-07-11,37.7677
2017-07-12,37.7677
2017-07-13,37.7677
2017-07-14,37.7677
2017-07-15,37.7677
2017-07-16,37.7677
2017-07-17,37.7677
2017-07-18,37.7677
2017-07-19,37.7677
2017-07-20,37.7677
2017-07-21,37.7677
2017-07-22,37.7677
2017-07-23,37.7677
2017-07-24,37.7677
2017-07-25,37.7677
2017-07-26,37.7677
2017-07-27,37.7677
2017-07-28,37.7677
2017-07-29,37.7677
2017-07-30,37.7677
2017-07-31,37.7677
2017-08-01,37.7677
2017-08-02,37.7677
2017-08-03,37.7677
2017-08-04,37.7677
2017-08-05,37.7677
2017-08-06,37.7677
2017-08-07,37.7677
2017-08-08,37.7677
2017-08-09,37.7677
2017-08-10,37.7677
2017-08-11,37.7677
2017-08-12,37.7677
2017-08-13,37.7677
2017-08-14,37.7677
2017-08-15,37.7677
2017-08-16,37.7677
2017-08-17,37.7677
2017-08-18,37.7677
2017-08-19,37.7677
2017-08-20,37.7677
2017-08-21,37.7677
2017-08-22,37.7677
2017-08-23,37.7677
2017-08-24,37.7677
2017-08-25,37.7677
2017-08-26,37.7677
2017-08-27,37.7677
2017-08-28,37.7677
2017-08-29,37.7677
2017-08-30,37.7677
2017-08-31,37.7677
2017-09-01,37.7677
2017-09-02,37.7677
2017-09-03,37.7677
2017-09-04,37.7677
2017-09-05,37.7677
2017-09-06,37.7677
2017-09-07,37.7677
2017-09-08,37.7677
2017-09-09,37.7677
2017-09-10,37.7677
2017-09-11,37.7677
2017-09-12,37.7677
2017-09-13,37.7677
2017-09-14,37.7677
2017-09-15,37.7677
2017-09-16,37.7677
2017-09-17,37.7677
2017-09-18,37.7677
2017-09-19,37.7677
2017-09-20,37.7677
2017-09-21,37.7677
2017-09-22,37.7677
2017-09-23,37.7677
2017-09-24,37.7677
2017-09-25,37.7677
2017-09-26,37.7677
2017-09-27,37.7677
2017-09-28,37.7677
2017-09-29,37.7677
2017-09-30,37.7677
2017-10-01,37.7677
2017-10-02,37.7677
2017-10-03,37.7677
2017-10-04,37.7677
2017-10-05,37.7677
2017-10-06,37.7677
2017-10-07,37.7677
2017-10-08,37.7677
2017-10-09,37.7677
2017-10-10,37.7677
2017-10-11,37.7677
2017-10-12,37.7677
2017-10-13,37.7677
2017-10-14,37.7677
2017-10-15,37.7677
2017-10-16,37.7677
2017-10-17,37.7677
2017-10-18,37.7677
2017-10-19,37.7677
2017-10-20,37.7677
2017-10-21,37.7677
2017-10-22,37.7677
2017-10-23,37.7677
2017-10-24,37.7677
2017-10-25,37.7677
2017-10-26,37.7677
2017-10-27,37.7677
2017-10-28,37.7677
2017-10-29,37.7677
2017-10-30,37.7677
2017-10-31,37.7677
2017-11-01,37.7677
2017-11-02,37.7677
2017-11-03,37.7677
2017-11-04,37.7677
2017-11-05,37.7677
2017-11-06,37.7677
2017-11-07,37.7677
2017-11-08,37.7677
2017-11-09,37.7677
2017-11-10,37.7677
2017-11-11,37.7677
2017-11-12,37.7677
2017-11-13,37.7677
2017-11-14,37.7677
2017-11-15,37.7677
2017-11-16,37.7677
2017-11-17,37.7677
2017-11-18,37.7677
2017-11-19,37.7677
2017-11-20,37.7677
2017-11-21,37.7677
2017-11-22,37.7677
2017-11-23,37.7677
2017-11-24,37.7677
2017-11-25,37.7677
2017-11-26,37.7677
2017-11-27,37.7677
2017-11-28,37.7677
2017-11-29,37.7677
2017-11-30,37.7677
2017-12-01,37.7677
2017-12-02,37.7677
2017-12-03,37.7677
2017-12-04,37.7677
2017-12-05,37.7677
2017-12-06,37.7677
2017-12-07,37.7677
2017-12-08,37.7677
2017-12-09,37.7677
2017-12-10,37.7677
2017-12-11,37.7677
2017-12-12,37.7677
2017-12-13,37.7677
2017-12-14,37.7677
2017-12-15,37.7677
2017-12-16,37.7677
2017-12-17,37.7677
2017-12-18,37.7677
2017-12-19,37.7677
2017-12-20,37.7677
2017-12-21,37.7677
2017-12-22,37.7677
2017-12-23,37.7677
2017-12-24,37.7677
2017-12-25,37.7677
2017-12-26,37.7677
2017-12-27,37.7677
2017-12-28,37.7677
2017-12-29,37.7677
2017-12-30,37.7677
2017-12-31,48.8327
2018-01-01,48.8327
2018-01-02,48.8327
2018-01-03,48.8327
2018-01-04,48.8327
2018-01-05,48.8327
2018-01-06,48.8327
2018-01-07,48.8327
2018-01-08,48.8327
2018-01-09,48.8327
2018-01-10,48.8327
2018-01-11,48.8327
2018-01-12,48.8327
2018-01-13,48.8327
2018-01-14,48.8327
2018-01-15,48.8327
2018-01-16,48.8327
2018-01-17,48.8327
2018-01-18,48.8327
2018-01-19,48.8327
2018-01-20,48.8327
2018-01-21,48.8327
2018-01-22,48.8327
2018-01-23,48.8327
2018-01-24,48.8327
2018-01-25,48.8327
2018-01-26,48.8327
2018-01-27,48.8327
2018-01-28,48.8327
2018-01-29,48.8327
2018-01-30,48.8327
2018-01-31,48.8327
2018-02-01,48.8327
2018-02-02,48.8327
2018-02-03,48.8327
2018-02-04,48.8327
2018-02-05,48.8327
2018-02-06,48.8327
2018-02-07,48.8327
2018-02-08,48.8327
2018-02-09,48.8327
2018-02-10,48.8327
2018-02-11,48.8327
2018-02-12,48.8327
2018-02-13,48.8327
2018-02-14,48.8327
2018-02-15,48.8327
2018-02-16,48.8327
2018-02-17,48.8327
2018-02-18,48.8327
2018-02-19,48.8327
2018-02-20,48.8327
2018-02-21,48.8327
2018-02-22,48.8327
2018-02-23,48.8327
2018-02-24,48.8327
2018-02-25,48.8327
2018-02-26,48.8327
2018-02-27,48.8327
2018-02-28,48.8327
2018-03-01,48.8327
2018-03-02,48.8327
2018-03-03,48.8327
2018-03-04,48.8327
2018-03-05,48.8327
2018-03-06,48.8327
2018-03-07,48.8327
2018-03-08,48.8327
2018-03-09,48.8327
2018-03-10,48.8327
2018-03-11,48.8327
2018-03-12,48.8327
2018-03-13,48.8327
2018-03-14,48.8327
2018-03-15,48.8327
2018-03-16,48.8327
2018-03-17,48.8327
2018-03-18,48.8327
2018-03-19,48.8327
2018-03-20,48.8327
2018-03-21,48.8327
2018-03-22,48.8327
2018-03-23,48.8327
2018-03-24,48.8327
2018-03-25,48.8327
2018-03-26,48.8327
2018-03-27,48.8327
2018-03-28,48.8327
2018-03-29,48.8327
2018-03-30,48.8327
2018-03-31,48.8327
2018-04-01,48.8327
2018-04-02,48.8327
2018-04-03,48.8327
2018-04-04,48.8327
2018-04-05,48.8327
2018-04-06,48.8327
2018-04-07,48.8327
2018-04-08,48.8327
2018-04-09,48.8327
2018-04-10,48.8327
2018-04-11,48.8327
2018-04-12,48.8327
2018-04-13,48.8327
2018-04-14,48.8327
2018-04-15,48.8327
2018-04-16,48.8327
2018-04-17,48.8327
2018-04-18,48.8327
2018-04-19,48.8327
2018-04-20,48.8327
2018-04-21,48.8327
2018-04-22,48.8327
2018-04-23,48.8327
2018-04-24,48.8327
2018-04-25,48.8327
2018-04-26,48.8327
2018-04-27,48.8327
2018-04-28,48.8327
2018-04-29,48.8327
2018-04-30,48.8327
2018-05-01,48.8327
2018-05-02,48.8327
2018-05-03,48.8327
2018-05-04,48.8327
2018-05-05,48.8327
2018-05-06,48.8327
2018-05-07,48.8327
2018-05-08,48.8327
2018-05-09,48.8327
2018-05-10,48.8327
2018-05-11,48.8327
2018-05-12,48.8327
2018-05-13,48.8327
2018-05-14,48.8327
2018-05-15,48.8327
2018-05-16,48.8327
2018-05-17,48.8327
2018-05-18,48.8327
2018-05-19,48.8327
2018-05-20,48.8327
2018-05-21,48.8327
2018-05-22,48.8327
2018-05-23,48.8327
2018-05-24,48.8327
2018-05-25,48.8327
2018-05-26,48.8327
2018-05-27,48.8327
2018-05-28,48.8327
2018-05-29,48.8327
2018-05-30,48.8327
2018-05-31,48.8327
2018-06-01,48.8327
2018-06-02,48.8327
2018-06-03,48.8327
2018-06-04,48.8327
2018-06-05,48.8327
2018-06-06,48.8327
2018-06-07,48.8327
2018-06-08,48.8327
2018-06-09,48.8327
2018-06-10,48.8327
2018-06-11,48.8327
2018-06-12,48.8327
2018-06-13,48.8327
2018-06-14,48.8327
2018-06-15,48.8327
2018-06-16,48.8327
2018-06-17,48.8327
2018-06-18,48.8327
2018-06-19,48.8327
2018-06-20,48.8327
2018-06-21,48.8327
2018-06-22,48.8327
2018-06-23,48.8327
2018-06-24,48.8327
2018-06-25,48.8327
2018-06-26,48.8327
2018-06-27,48.8327
2018-06-28,48.8327
2018-06-29,48.8327
2018-06-30,71.3134
2018-07-01,71.3134
2018-07-02,71.3134
2018-07-03,71.3134
2018-07-04,71.3134
2018-07-05,71.3134
2018-07-06,71.3134
2018-07-07,71.3134
2018-07-08,71.3134
2018-07-09,71.3134
2018-07-10,71.3134
2018-07-11,71.3134
2018-07-12,71.3134
2018-07-13,71.3134
2018-07-14,71.3134
2018-07-15,71.3134
2018-07-16,71.3134
2018-07-17,71.3134
2018-07-18,71.3134
2018-07-19,71.3134
2018-07-20,71.3134
2018-07-21,71.3134
2018-07-22,71.3134
2018-07-23,71.3134
2018-07-24,71.3134
2018-07-25,71.3134
2018-07-26,71.3134
2018-07-27,71.3134
2018-07-28,71.3134
2018-07-29,71.3134
2018-07-30,71.3134
2018-07-31,71.3134
2018-08-01,71.3134
2018-08-02,71.3134
2018-08-03,71.3134
2018-08-04,71.3134
2018-08-05,71.3134
2018-08-06,71.3134
2018-08-07,71.3134
2018-08-08,71.3134
2018-08-09,71.3134
2018-08-10,71.3134
2018-08-11,71.3134
2018-08-12,71.3134
2018-08-13,71.3134
2018-08-14,71.3134
2018-08-15,71.3134
2018-08-16,71.3134
2018-08-17,71.3134
2018-08-18,71.3134
2018-08-19,71.3134
2018-08-20,71.3134
2018-08-21,71.3134
2018-08-22,71.3134
2018-08-23,71.3134
2018-08-24,71.3134
2018-08-25,71.3134
2018-08-26,71.3134
2018-08-27,71.3134
2018-08-28,71.3134
2018-08-29,71.3134
2018-08-30,71.3134
2018-08-31,71.3134
2018-09-01,71.3134
2018-09-02,71.3134
2018-09-03,71.3134
2018-09-04,71.3134
2018-09-05,71.3134
2018-09-06,71.3134
2018-09-07,71.3134
2018-09-08,71.3134
2018-09-09,71.3134
2018-09-10,71.3134
2018-09-11,71.3134
2018-09-12,71.3134
2018-09-13,71.3134
2018-09-14,71.3134
2018-09-15,71.3134
2018-09-16,71.3134
2018-09-17,71.3134
2018-09-18,71.3134
2018-09-19,71.3134
2018-09-20,71.3134
2018-09-21,71.3134
2018-09-22,71.3134
2018-09-23,71.3134
2018-09-24,71.3134
2018-09-25,71.3134
2018-09-26,71.3134
2018-09-27,71.3134
2018-09-28,71.3134
2018-09-29,71.3134
2018-09-30,71.3134
2018-10-01,71.3134
2018-10-02,71.3134
2018-10-03,71.3134
2018-10-04,71.3134
2018-10-05,71.3134
2018-10-06,71.3134
2018-10-07,71.3134
2018-10-08,71.3134
2018-10-09,71.3134
2018-10-10,71.3134
2018-10-11,71.3134
2018-10-12,71.3134
2018-10-13,71.3134
2018-10-14,71.3134
2018-10-15,71.3134
2018-10-16,71.3134
2018-10-17,71.3134
2018-10-18,71.3134
2018-10-19,71.3134
2018-10-20,71.3134
2018-10-21,71.3134
2018-10-22,71.3134
2018-10-23,71.3134
2018-10-24,71.3134
2018-10-25,71.3134
2018-10-26,71.3134
2018-10-27,71.3134
2018-10-28,71.3134
2018-10-29,71.3134
2018-10-30,71.3134
2018-10-31,71.3134
2018-11-01,71.3134
2018-11-02,71.3134
2018-11-03,71.3134
2018-11-04,71.3134
2018-11-05,71.3134
2018-11-06,71.3134
2018-11-07,71.3134
2018-11-08,71.3134
2018-11-09,71.3134
2018-11-10,71.3134
2018-11-11,71.3134
2018-11-12,71.3134
2018-11-13,71.3134
2018-11-14,71.3134
2018-11-15,71.3134
2018-11-16,71.3134
2018-11-17,71.3134
2018-11-18,71.3134
2018-11-19,71.3134
2018-11-20,71.3134
2018-11-21,71.3134
2018-11-22,71.3134
2018-11-23,71.3134
2018-11-24,71.3134
2018-11-25,71.3134
2018-11-26,71.3134
2018-11-27,71.3134
2018-11-28,71.3134
2018-11-29,71.3134
2018-11-30,71.3134
2018-12-01,71.3134
2018-12-02,71.3134
2018-12-03,71.3134
2018-12-04,71.3134
2018-12-05,71.3134
2018-12-06,71.3134
2018-12-07,71.3134
2018-12-08,71.3134
2018-12-09,71.3134
2018-12-10,71.3134
2018-12-11,71.3134
2018-12-12,71.3134
2018-12-13,71.3134
2018-12-14,71.3134
2018-12-15,71.3134
2018-12-16,71.3134
2018-12-17,71.3134
2018-12-18,71.3134
2018-12-19,71.3134
2018-12-20,71.3134
2018-12-21,71.3134
2018-12-22,71.3134
2018-12-23,71.3134
2018-12-24,71.3134
2018-12-25,71.3134
2018-12-26,71.3134
2018-12-27,71.3134
2018-12-28,71.3134
2018-12-29,71.3134
2018-12-30,71.3134
2018-12-31,97.3655
2019-01-01,97.3655
2019-01-02,97.3655
2019-01-03,97.3655
2019-01-04,97.3655
2019-01-05,97.3655
2019-01-06,97.3655
2019-01-07,97.3655
2019-01-08,97.3655
2019-01-09,97.3655
2019-01-10,97.3655
2019-01-11,97.3655
2019-01-12,97.3655
2019-01-13,97.3655
2019-01-14,97.3655
2019-01-15,97.3655
2019-01-16,97.3655
2019-01-17,97.3655
2019-01-18,97.3655
2019-01-19,97.3655
2019-01-20,97.3655
2019-01-21,97.3655
2019-01-22,97.3655
2019-01-23,97.3655
2019-01-24,97.3655
2019-01-25,97.3655
2019-01-26,97.3655
2019-01-27,97.3655
2019-01-28,97.3655
2019-01-29,97.3655
2019-01-30,97.3655
2019-01-31,97.3655
2019-02-01,97.3655
2019-02-02,97.3655
2019-02-03,97.3655
2019-02-04,97.3655
2019-02-05,97.3655
2019-02-06,97.3655
2019-02-07,97.3655
2019-02-08,97.3655
2019-02-09,97.3655
2019-02-10,97.3655
2019-02-11,97.3655
2019-02-12,97.3655
2019-02-13,97.3655
2019-02-14,97.3655
2019-02-15,97.3655
2019-02-16,97.3655
2019-02-17,97.3655
2019-02-18,97.3655
2019-02-19,97.3655
2019-02-20,97.3655
2019-02-21,97.3655
2019-02-22,97.3655
2019-02-23,97.3655
2019-02-24,97.3655
2019-02-25,97.3655
2019-02-26,97.3655
2019-02-27,97.3655
2019-02-28,97.3655
2019-03-01,97.3655
2019-03-02,97.3655
2019-03-03,97.3655
2019-03-04,97.3655
2019-03-05,97.3655
2019-03-06,97.3655
2019-03-07,97.3655
2019-03-08,97.3655
2019-03-09,97.3655
2019-03-10,97.3655
2019-03-11,97.3655
2019-03-12,97.3655
2019-03-13,97.3655
2019-03-14,97.3655
2019-03-15,97.3655
2019-03-16,97.3655
2019-03-17,97.3655
2019-03-18,97.3655
2019-03-19,97.3655
2019-03-20,97.3655
2019-03-21,97.3655
2019-03-22,97.3655
2019-03-23,97.3655
2019-03-24,97.3655
2019-03-25,97.3655
2019-03-26,97.3655
2019-03-27,97.3655
2019-03-28,97.3655
2019-03-29,97.3655
2019-03-30,97.3655
2019-03-31,97.3655
2019-04-01,97.3655
2019-04-02,97.3655
2019-04-03,97.3655
2019-04-04,97.3655
2019-04-05,97.3655
2019-04-06,97.3655
2019-04-07,97.3655
2019-04-08,97.3655
2019-04-09,97.3655
2019-04-10,97.3655
2019-04-11,97.3655
2019-04-12,97.3655
2019-04-13,97.3655
2019-04-14,97.3655
2019-04-15,97.3655
2019-04-16,97.3655
2019-04-17,97.3655
2019-04-18,97.3655
2019-04-19,97.3655
2019-04-20,97.3655
2019-04-21,97.3655
2019-04-22,97.3655
2019-04-23,97.3655
2019-04-24,97.3655
2019-04-25,97.3655
2019-04-26,97.3655
2019-04-27,97.3655
2019-04-28,97.3655
2019-04-29,97.3655
2019-04-30,97.3655
2019-05-01,97.3655
2019-05-02,97.3655
2019-05-03,97.3655
2019-05-04,97.3655
2019-05-05,97.3655
2019-05-06,97.3655
2019-05-07,97.3655
2019-05-08,97.3655
2019-05-09,97.3655
2019-05-10,97.3655
2019-05-11,97.3655
2019-05-12,97.3655
2019-05-13,97.3655
2019-05-14,97.3655
2019-05-15,97.3655
2019-05-16,97.3655
2019-05-17,97.3655
2019-05-18,97.3655
2019-05-19,97.3655
2019-05-20,97.3655
2019-05-21,97.3655
2019-05-22,97.3655
2019-05-23,97.3655
2019-05-24,97.3655
2019-05-25,97.3655
2019-05-26,97.3655
2019-05-27,97.3655
2019-05-28,97.3655
2019-05-29,97.3655
2019-05-30,97.3655
2019-05-31,97.3655
2019-06-01,97.3655
2019-06-02,97.3655
2019-06-03,97.3655
2019-06-04,97.3655
2019-06-05,97.3655
2019-06-06,97.3655
2019-06-07,97.3655
2019-06-08,97.3655
2019-06-09,97.3655
2019-06-10,97.3655
2019-06-11,97.3655
2019-06-12,97.3655
2019-06-13,97.3655
2019-06-14,97.3655
2019-06-15,97.3655
2019-06-16,97.3655
2019-06-17,97.3655
2019-06-18,97.3655
2019-06-19,97.3655
2019-06-20,97.3655
2019-06-21,97.3655
2019-06-22,97.3655
2019-06-23,97.3655
2019-06-24,97.3655
2019-06-25,97.3655
2019-06-26,97.3655
2019-06-27,97.3655
2019-06-28,97.3655
2019-06-29,97.3655
2019-06-30,71.2048
2019-07-01,71.2048
2019-07-02,71.2048
2019-07-03,71.2048
2019-07-04,71.2048
2019-07-05,71.2048
2019-07-06,71.2048
2019-07-07,71.2048
2019-07-08,71.2048
2019-07-09,71.2048
2019-07-10,71.2048
2019-07-11,71.2048
2019-07-12,71.2048
2019-07-13,71.2048
2019-07-14,71.2048
2019-07-15,71.2048
2019-07-16,71.2048
2019-07-17,71.2048
2019-07-18,71.2048
2019-07-19,71.2048
2019-07-20,71.2048
2019-07-21,71.2048
2019-07-22,71.2048
2019-07-23,71.2048
2019-07-24,71.2048
2019-07-25,71.2048
2019-07-26,71.2048
2019-07-27,71.2048
2019-07-28,71.2048
2019-07-29,71.2048
2019-07-30,71.2048
2019-07-31,71.2048
2019-08-01,71.2048
2019-08-02,71.2048
2019-08-03,71.2048
2019-08-04,71.2048
2019-08-05,71.2048
2019-08-06,71.2048
2019-08-07,71.2048
2019-08-08,71.2048
2019-08-09,71.2048
2019-08-10,71.2048
2019-08-11,71.2048
2019-08-12,71.2048
2019-08-13,71.2048
2019-08-14,71.2048
2019-08-15,71.2048
2019-08-16,71.2048
2019-08-17,71.2048
2019-08-18,71.2048
2019-08-19,71.2048
2019-08-20,71.2048
2019-08-21,71.2048
2019-08-22,71.2048
2019-08-23,71.2048
2019-08-24,71.2048
2019-08-25,71.2048
2019-08-26,71.2048
