,AC PM Equity,AC PM Equity,AC PM Equity,AC PM Equity,AC PM Equity
2020-04-30,542.5974,546.3234,540.7344,542.1317,342060.0
2020-05-01,542.5974,546.3234,540.7344,542.1317,342060.0
2020-05-02,542.5974,546.3234,540.7344,542.1317,342060.0
2020-05-03,542.5974,546.3234,540.7344,542.1317,342060.0
2020-05-04,537.9399,537.9399,516.9812,521.6387,276190.0
2020-05-05,536.5427,603.1448,530.9537,598.4873,1537780.0
2020-05-06,592.4325,596.1585,563.5561,595.227,626730.0
2020-05-07,595.227,618.5145,584.5148,616.6515,465750.0
2020-05-08,613.857,660.4319,606.405,655.7744,1087160.0
2020-05-09,613.857,660.4319,606.405,655.7744,1087160.0
2020-05-10,613.857,660.4319,606.405,655.7744,1087160.0
2020-05-11,656.7059,656.7059,634.3499,651.1169,481860.0
2020-05-12,652.0484,656.7059,642.7334,655.7744,483420.0
2020-05-13,655.7744,655.7744,635.7472,643.6649,419340.0
2020-05-14,640.8704,642.7334,624.1035,642.7334,190520.0
2020-05-15,633.4184,640.4047,614.7885,624.1035,285320.0
2020-05-16,633.4184,640.4047,614.7885,624.1035,285320.0
2020-05-17,633.4184,640.4047,614.7885,624.1035,285320.0
2020-05-18,624.1035,624.5692,596.1585,596.1585,341240.0
2020-05-19,612.9255,618.5145,605.4735,605.4735,322310.0
2020-05-20,606.405,619.446,598.0215,619.446,186240.0
2020-05-21,619.446,640.4047,619.446,637.6102,314430.0
2020-05-22,638.5417,642.7334,620.3775,620.3775,226650.0
2020-05-23,638.5417,642.7334,620.3775,620.3775,226650.0
2020-05-24,638.5417,642.7334,620.3775,620.3775,226650.0
2020-05-25,638.5417,642.7334,620.3775,620.3775,226650.0
2020-05-26,614.7885,626.898,601.7475,609.1995,289700.0
2020-05-27,622.2405,628.761,610.131,628.761,327370.0
2020-05-28,631.5554,643.6649,619.9117,639.9389,228110.0
2020-05-29,639.9389,696.2945,629.2267,696.2945,1362450.0
2020-05-30,639.9389,696.2945,629.2267,696.2945,1362450.0
2020-05-31,639.9389,696.2945,629.2267,696.2945,1362450.0
2020-06-01,679.0618,697.6918,670.6784,693.9658,643170.0
2020-06-02,689.3083,693.9658,681.8563,691.1713,232360.0
2020-06-03,689.3083,704.2123,681.8563,703.7465,429440.0
2020-06-04,693.9658,743.3352,693.9658,743.3352,998270.0
2020-06-05,735.8832,741.4722,698.6233,738.6777,622110.0
2020-06-06,735.8832,741.4722,698.6233,738.6777,622110.0
2020-06-07,735.8832,741.4722,698.6233,738.6777,622110.0
2020-06-08,735.8832,743.3352,734.0202,743.3352,265950.0
2020-06-09,742.4037,748.9242,725.6367,745.1982,485960.0
2020-06-10,738.6777,738.6777,721.9107,727.4997,463470.0
2020-06-11,726.5682,738.6777,712.5957,735.8832,398890.0
2020-06-12,726.5682,738.6777,712.5957,735.8832,398890.0
2020-06-13,726.5682,738.6777,712.5957,735.8832,398890.0
2020-06-14,726.5682,738.6777,712.5957,735.8832,398890.0
2020-06-15,717.2532,717.2532,693.9658,698.6233,328250.0
2020-06-16,707.0068,732.623,703.2808,721.9107,556590.0
2020-06-17,735.8832,743.3352,727.4997,736.3489,525740.0
2020-06-18,736.8147,740.0749,721.9107,735.8832,310010.0
2020-06-19,721.9107,753.1159,718.6505,753.1159,1241900.0
2020-06-20,721.9107,753.1159,718.6505,753.1159,1241900.0
2020-06-21,721.9107,753.1159,718.6505,753.1159,1241900.0
2020-06-22,749.8557,749.8557,734.0202,745.1982,187100.0
2020-06-23,745.1982,754.5131,736.3489,754.5131,322970.0
2020-06-24,745.1982,749.8557,732.1572,732.1572,181010.0
2020-06-25,734.4588,742.8793,725.1026,725.1026,290100.0
2020-06-26,725.1026,735.8622,717.1499,734.4588,241160.0
2020-06-27,725.1026,735.8622,717.1499,734.4588,241160.0
2020-06-28,725.1026,735.8622,717.1499,734.4588,241160.0
2020-06-29,724.6348,724.6348,706.8581,712.9396,240210.0
2020-06-30,713.8752,734.4588,713.8752,726.9739,477410.0
2020-07-01,729.7807,730.7163,709.1972,725.1026,170120.0
2020-07-02,725.1026,745.6862,713.8752,730.2485,275400.0
2020-07-03,726.9739,738.6691,715.7465,719.9567,198140.0
2020-07-04,726.9739,738.6691,715.7465,719.9567,198140.0
2020-07-05,726.9739,738.6691,715.7465,719.9567,198140.0
2020-07-06,718.5533,725.1026,712.4718,712.4718,323850.0
2020-07-07,722.2958,723.2314,702.6478,702.6478,294820.0
2020-07-08,703.1156,720.4245,697.0341,699.841,316680.0
2020-07-09,706.3903,718.0855,699.841,712.9396,199480.0
2020-07-10,712.9396,712.9396,692.3561,697.0341,270230.0
2020-07-11,712.9396,712.9396,692.3561,697.0341,270230.0
2020-07-12,712.9396,712.9396,692.3561,697.0341,270230.0
2020-07-13,695.1629,696.0985,685.8067,685.8067,344630.0
2020-07-14,684.8711,709.1972,684.8711,701.7122,158790.0
2020-07-15,694.2273,697.0341,674.5793,677.3862,340830.0
2020-07-16,678.3218,699.841,678.3218,692.3561,189680.0
2020-07-17,684.8711,701.7122,674.5793,701.7122,207870.0
2020-07-18,684.8711,701.7122,674.5793,701.7122,207870.0
2020-07-19,684.8711,701.7122,674.5793,701.7122,207870.0
2020-07-20,697.0341,701.7122,683.4677,701.7122,129180.0
2020-07-21,699.3732,719.4889,695.6307,715.7465,200280.0
2020-07-22,712.004,720.4245,697.9698,697.9698,197550.0
2020-07-23,699.841,706.3903,683.9355,701.7122,90100.0
2020-07-24,692.3561,700.7766,680.193,694.2273,74430.0
2020-07-25,692.3561,700.7766,680.193,694.2273,74430.0
2020-07-26,692.3561,700.7766,680.193,694.2273,74430.0
2020-07-27,685.8067,685.8067,664.2876,664.2876,185060.0
2020-07-28,664.2876,678.3218,655.3992,675.515,179710.0
2020-07-29,673.6437,676.4506,660.0773,676.4506,176990.0
2020-07-30,676.4506,687.2102,671.7725,679.7252,179660.0
2020-07-31,676.4506,687.2102,671.7725,679.7252,179660.0
2020-08-01,676.4506,687.2102,671.7725,679.7252,179660.0
2020-08-02,676.4506,687.2102,671.7725,679.7252,179660.0
2020-08-03,661.4807,664.2876,649.3177,654.9314,499950.0
2020-08-04,651.6567,661.9485,651.1889,659.6095,256220.0
2020-08-05,664.2876,667.0944,654.9314,654.9314,200870.0
2020-08-06,665.2232,673.6437,652.5924,673.6437,95690.0
2020-08-07,672.7081,672.7081,654.9314,655.867,108830.0
2020-08-08,672.7081,672.7081,654.9314,655.867,108830.0
2020-08-09,672.7081,672.7081,654.9314,655.867,108830.0
2020-08-10,654.9314,682.9999,653.9958,682.9999,179340.0
2020-08-11,682.9999,709.1972,673.6437,699.841,215060.0
2020-08-12,698.9054,698.9054,680.193,691.4204,147940.0
2020-08-13,691.4204,704.5191,682.9999,704.5191,129990.0
2020-08-14,699.841,706.3903,689.5492,701.2444,333910.0
2020-08-15,699.841,706.3903,689.5492,701.2444,333910.0
2020-08-16,699.841,706.3903,689.5492,701.2444,333910.0
2020-08-17,701.2444,711.0684,692.8239,711.0684,66210.0
2020-08-18,706.8581,712.9396,697.5019,712.9396,240530.0
2020-08-19,703.1156,712.9396,687.678,687.678,201760.0
2020-08-20,696.0985,696.0985,675.515,682.9999,109690.0
2020-08-21,696.0985,696.0985,675.515,682.9999,109690.0
2020-08-22,696.0985,696.0985,675.515,682.9999,109690.0
2020-08-23,696.0985,696.0985,675.515,682.9999,109690.0
2020-08-24,682.9999,696.0985,674.5793,695.1629,182320.0
2020-08-25,694.2273,694.2273,682.9999,684.8711,76610.0
2020-08-26,693.2917,693.2917,668.9657,671.3047,254640.0
2020-08-27,673.6437,687.678,672.2403,687.678,148800.0
2020-08-28,682.9999,687.2102,674.1115,686.2746,331850.0
2020-08-29,682.9999,687.2102,674.1115,686.2746,331850.0
2020-08-30,682.9999,687.2102,674.1115,686.2746,331850.0
2020-08-31,682.9999,687.2102,674.1115,686.2746,331850.0
2020-09-01,687.678,694.2273,664.2876,664.2876,311750.0
2020-09-02,673.6437,673.6437,640.8972,647.4465,464970.0
2020-09-03,658.6739,660.5451,650.2533,654.9314,369960.0
2020-09-04,654.9314,654.9314,642.3006,645.5752,307330.0
2020-09-05,654.9314,654.9314,642.3006,645.5752,307330.0
2020-09-06,654.9314,654.9314,642.3006,645.5752,307330.0
2020-09-07,645.5752,658.2061,643.704,656.8026,329100.0
2020-09-08,657.2704,673.6437,657.2704,671.7725,362230.0
2020-09-09,672.7081,677.3862,662.4163,669.9013,277530.0
2020-09-10,668.03,672.7081,647.4465,654.9314,400550.0
2020-09-11,654.9314,662.8841,654.9314,654.9314,216960.0
2020-09-12,654.9314,662.8841,654.9314,654.9314,216960.0
2020-09-13,654.9314,662.8841,654.9314,654.9314,216960.0
2020-09-14,655.3992,663.352,653.0602,654.9314,243540.0
2020-09-15,654.9314,659.6095,653.0602,659.6095,107030.0
2020-09-16,659.6095,660.5451,651.1889,653.0602,165610.0
2020-09-17,653.0602,668.9657,653.0602,668.9657,140410.0
2020-09-18,668.9657,673.6437,656.8026,673.6437,280770.0
2020-09-19,668.9657,673.6437,656.8026,673.6437,280770.0
2020-09-20,668.9657,673.6437,656.8026,673.6437,280770.0
2020-09-21,671.7725,671.7725,660.0773,671.7725,94540.0
2020-09-22,670.8369,673.6437,659.6095,673.6437,99960.0
2020-09-23,673.6437,673.6437,665.691,668.9657,187330.0
2020-09-24,668.4978,668.4978,655.3992,655.3992,128140.0
2020-09-25,656.8026,657.2704,647.9143,647.9143,132680.0
2020-09-26,656.8026,657.2704,647.9143,647.9143,132680.0
2020-09-27,656.8026,657.2704,647.9143,647.9143,132680.0
2020-09-28,653.9958,653.9958,640.8972,640.8972,157040.0
2020-09-29,644.6396,646.5109,640.8972,641.8328,90410.0
2020-09-30,645.5752,648.3821,643.704,644.6396,335830.0
2020-10-01,644.6396,648.3821,643.704,648.3821,396580.0
2020-10-02,645.5752,664.2876,643.704,664.2876,226360.0
2020-10-03,645.5752,664.2876,643.704,664.2876,226360.0
2020-10-04,645.5752,664.2876,643.704,664.2876,226360.0
2020-10-05,661.0129,673.6437,658.6739,673.6437,155220.0
2020-10-06,673.6437,673.6437,661.4807,671.7725,164550.0
2020-10-07,662.4163,670.3691,662.4163,669.9013,155260.0
2020-10-08,669.9013,672.7081,663.352,672.7081,153100.0
2020-10-09,671.7725,671.7725,663.352,664.7554,198740.0
2020-10-10,671.7725,671.7725,663.352,664.7554,198740.0
2020-10-11,671.7725,671.7725,663.352,664.7554,198740.0
2020-10-12,664.7554,664.7554,660.5451,661.4807,160810.0
2020-10-13,661.4807,661.9485,654.9314,654.9314,165660.0
2020-10-14,654.9314,658.2061,648.3821,653.9958,177940.0
2020-10-15,654.9314,657.7383,650.2533,651.6567,100230.0
2020-10-16,651.6567,652.1246,645.5752,645.5752,146760.0
2020-10-17,651.6567,652.1246,645.5752,645.5752,146760.0
2020-10-18,651.6567,652.1246,645.5752,645.5752,146760.0
2020-10-19,646.5109,660.5451,646.5109,660.5451,148780.0
2020-10-20,660.5451,668.9657,657.2704,657.2704,166050.0
2020-10-21,664.2876,692.3561,664.2876,684.8711,339710.0
2020-10-22,687.678,711.0684,687.678,696.0985,692440.0
2020-10-23,702.6478,726.0382,702.6478,725.1026,474180.0
2020-10-24,702.6478,726.0382,702.6478,725.1026,474180.0
2020-10-25,702.6478,726.0382,702.6478,725.1026,474180.0
2020-10-26,729.7807,737.2656,702.6478,716.6821,442710.0
2020-10-27,714.8108,723.6992,695.6307,711.0684,325170.0
2020-10-28,710.6006,719.4889,703.5835,711.0684,334450.0
2020-10-29,701.7122,706.3903,693.2917,697.0341,276150.0
2020-10-30,695.1629,718.5533,688.6136,713.8752,216900.0
2020-10-31,695.1629,718.5533,688.6136,713.8752,216900.0
2020-11-01,695.1629,718.5533,688.6136,713.8752,216900.0
2020-11-02,695.1629,718.5533,688.6136,713.8752,216900.0
2020-11-03,697.9698,711.0684,697.9698,701.7122,277120.0
2020-11-04,706.3903,719.4889,701.7122,715.7465,220040.0
2020-11-05,719.4889,743.815,719.0211,743.815,334990.0
2020-11-06,743.815,759.7204,729.7807,753.1711,533260.0
2020-11-07,743.815,759.7204,729.7807,753.1711,533260.0
2020-11-08,743.815,759.7204,729.7807,753.1711,533260.0
2020-11-09,752.2355,752.2355,734.4588,738.2013,355570.0
2020-11-10,756.9136,787.7889,756.9136,785.9177,869400.0
2020-11-11,771.8834,813.9862,768.141,813.9862,478290.0
2020-11-12,771.8834,813.9862,768.141,813.9862,478290.0
2020-11-13,781.2396,799.4841,777.4971,789.6602,388260.0
2020-11-14,781.2396,799.4841,777.4971,789.6602,388260.0
2020-11-15,781.2396,799.4841,777.4971,789.6602,388260.0
2020-11-16,789.6602,794.806,770.48,780.304,243780.0
2020-11-17,785.9177,794.806,778.4328,793.4026,480380.0
2020-11-18,793.4026,809.7759,784.0465,809.7759,595930.0
2020-11-19,806.5012,806.5012,781.2396,795.2739,313520.0
2020-11-20,791.5314,807.9047,785.9177,799.9519,544690.0
2020-11-21,791.5314,807.9047,785.9177,799.9519,544690.0
2020-11-22,791.5314,807.9047,785.9177,799.9519,544690.0
2020-11-23,799.9519,801.3554,785.9177,785.9177,409920.0
2020-11-24,791.5314,791.5314,771.4156,778.4328,222660.0
2020-11-25,774.6903,792.467,774.6903,787.7889,272140.0
2020-11-26,781.2396,782.1752,768.141,771.4156,240870.0
2020-11-27,771.4156,792.9348,759.7204,770.48,1111390.0
2020-11-28,771.4156,792.9348,759.7204,770.48,1111390.0
2020-11-29,771.4156,792.9348,759.7204,770.48,1111390.0
2020-11-30,771.4156,792.9348,759.7204,770.48,1111390.0
2020-12-01,762.5273,776.5615,754.1067,776.5615,386930.0
2020-12-02,776.5615,794.3382,771.8834,794.3382,391140.0
2020-12-03,794.3382,804.63,786.3855,804.63,494610.0
2020-12-04,804.1622,808.8403,786.8533,808.8403,454520.0
2020-12-05,804.1622,808.8403,786.8533,808.8403,454520.0
2020-12-06,804.1622,808.8403,786.8533,808.8403,454520.0
2020-12-07,808.3725,808.8403,790.5958,804.63,559280.0
2020-12-08,808.3725,808.8403,790.5958,804.63,559280.0
2020-12-09,808.3725,810.7115,767.2054,767.2054,415850.0
2020-12-10,782.1752,785.9177,777.0293,785.9177,177150.0
2020-12-11,781.2396,802.7588,778.9006,790.5958,340920.0
2020-12-12,781.2396,802.7588,778.9006,790.5958,340920.0
2020-12-13,781.2396,802.7588,778.9006,790.5958,340920.0
2020-12-14,785.9177,794.3382,785.9177,789.6602,254730.0
2020-12-15,789.6222,793.38,789.1524,791.0314,189690.0
2020-12-16,795.7287,797.6076,782.5762,797.6076,213580.0
2020-12-17,797.6076,797.6076,780.6972,789.1524,316950.0
2020-12-18,793.38,793.38,775.9999,775.9999,990900.0
2020-12-19,793.38,793.38,775.9999,775.9999,990900.0
2020-12-20,793.38,793.38,775.9999,775.9999,990900.0
2020-12-21,789.1524,789.1524,775.9999,784.4551,122110.0
2020-12-22,775.0604,787.2735,771.3025,787.2735,129450.0
2020-12-23,781.6367,786.334,773.1815,782.5762,180170.0
2020-12-24,781.6367,786.334,773.1815,782.5762,180170.0
2020-12-25,781.6367,786.334,773.1815,782.5762,180170.0
2020-12-26,781.6367,786.334,773.1815,782.5762,180170.0
2020-12-27,781.6367,786.334,773.1815,782.5762,180170.0
2020-12-28,778.8183,779.7578,763.7868,763.7868,211040.0
2020-12-29,767.5447,786.334,767.5447,776.9394,264770.0
2020-12-30,767.5447,786.334,767.5447,776.9394,264770.0
2020-12-31,767.5447,786.334,767.5447,776.9394,264770.0
2021-01-01,767.5447,786.334,767.5447,776.9394,264770.0
2021-01-02,767.5447,786.334,767.5447,776.9394,264770.0
2021-01-03,767.5447,786.334,767.5447,776.9394,264770.0
2021-01-04,776.9394,786.8038,773.1815,785.3946,161610.0
2021-01-05,781.6367,781.6367,771.3025,771.3025,141540.0
2021-01-06,771.3025,772.242,723.3897,746.8764,270310.0
2021-01-07,746.8764,779.288,737.012,777.8788,194410.0
2021-01-08,777.8788,787.2735,773.1815,783.9854,178930.0
2021-01-09,777.8788,787.2735,773.1815,783.9854,178930.0
2021-01-10,777.8788,787.2735,773.1815,783.9854,178930.0
2021-01-11,784.4551,797.6076,779.7578,789.1524,247790.0
2021-01-12,787.2735,793.8498,780.2275,789.1524,107220.0
2021-01-13,789.1524,789.1524,762.3776,768.9539,278110.0
2021-01-14,760.9684,775.0604,759.0895,759.0895,339790.0
2021-01-15,760.4987,775.0604,760.4987,770.3631,166370.0
2021-01-16,760.4987,775.0604,760.4987,770.3631,166370.0
2021-01-17,760.4987,775.0604,760.4987,770.3631,166370.0
2021-01-18,769.8933,778.3486,762.8473,775.0604,149190.0
2021-01-19,770.3631,776.4696,770.3631,775.9999,183380.0
2021-01-20,775.9999,775.9999,726.2081,746.8764,511890.0
2021-01-21,754.3921,760.0289,746.8764,746.8764,185640.0
2021-01-22,746.8764,760.4987,733.7239,760.4987,332170.0
2021-01-23,746.8764,760.4987,733.7239,760.4987,332170.0
2021-01-24,746.8764,760.4987,733.7239,760.4987,332170.0
2021-01-25,744.9975,756.2711,744.9975,750.6343,105450.0
2021-01-26,751.5737,754.3921,742.1791,743.1185,291910.0
2021-01-27,745.9369,746.8764,724.3292,727.6173,335900.0
2021-01-28,727.1476,751.5737,710.2372,751.5737,261120.0
2021-01-29,737.4817,743.5883,713.995,723.3897,560020.0
2021-01-30,737.4817,743.5883,713.995,723.3897,560020.0
2021-01-31,737.4817,743.5883,713.995,723.3897,560020.0
2021-02-01,729.0265,736.5423,715.4043,715.4043,390490.0
2021-02-02,725.2687,748.7553,723.3897,735.6028,237740.0
2021-02-03,741.2396,748.7553,723.3897,742.1791,153580.0
2021-02-04,729.966,740.3001,729.0265,729.0265,114590.0
2021-02-05,732.7844,751.5737,729.4963,751.5737,222230.0
2021-02-06,732.7844,751.5737,729.4963,751.5737,222230.0
2021-02-07,732.7844,751.5737,729.4963,751.5737,222230.0
2021-02-08,742.6488,755.8013,739.3607,753.4527,195110.0
2021-02-09,751.5737,760.0289,740.3001,754.3921,179540.0
2021-02-10,754.3921,768.4841,752.5132,768.4841,253560.0
2021-02-11,758.15,766.1355,753.4527,753.4527,257370.0
2021-02-12,758.15,766.1355,753.4527,753.4527,257370.0
2021-02-13,758.15,766.1355,753.4527,753.4527,257370.0
2021-02-14,758.15,766.1355,753.4527,753.4527,257370.0
2021-02-15,753.4527,754.3921,732.7844,735.1331,238150.0
2021-02-16,735.1331,748.2856,735.1331,744.9975,187300.0
2021-02-17,744.058,744.058,736.0725,742.1791,246270.0
2021-02-18,742.1791,745.9369,726.2081,726.2081,208060.0
2021-02-19,726.6779,748.7553,723.8595,748.7553,292560.0
2021-02-20,726.6779,748.7553,723.8595,748.7553,292560.0
2021-02-21,726.6779,748.7553,723.8595,748.7553,292560.0
2021-02-22,736.5423,736.5423,713.995,713.995,436740.0
2021-02-23,712.1161,718.6924,693.3268,715.874,394420.0
2021-02-24,709.2977,713.995,698.9636,706.0096,272840.0
2021-02-25,709.2977,713.995,698.9636,706.0096,272840.0
2021-02-26,704.6004,722.4503,693.3268,702.7214,820260.0
2021-02-27,704.6004,722.4503,693.3268,702.7214,820260.0
2021-02-28,704.6004,722.4503,693.3268,702.7214,820260.0
2021-03-01,705.0701,733.7239,705.0701,732.7844,229400.0
2021-03-02,737.4817,737.9515,723.8595,732.7844,334840.0
2021-03-03,731.8449,734.6633,720.5713,734.6633,198760.0
2021-03-04,732.7844,736.0725,718.2227,718.2227,186120.0
2021-03-05,719.6319,734.6633,706.4793,723.3897,280030.0
2021-03-06,719.6319,734.6633,706.4793,723.3897,280030.0
2021-03-07,719.6319,734.6633,706.4793,723.3897,280030.0
2021-03-08,728.0871,731.8449,712.5858,714.9345,112590.0
2021-03-09,714.9345,731.8449,704.6004,731.8449,223540.0
2021-03-10,729.966,733.7239,713.995,731.8449,355420.0
2021-03-11,722.92,728.0871,718.6924,726.2081,155600.0
2021-03-12,723.3897,728.0871,710.2372,728.0871,213140.0
2021-03-13,723.3897,728.0871,710.2372,728.0871,213140.0
2021-03-14,723.3897,728.0871,710.2372,728.0871,213140.0
2021-03-15,723.3897,723.3897,688.6294,688.6294,274500.0
2021-03-16,694.736,711.1766,690.9781,711.1766,154370.0
2021-03-17,713.995,715.874,701.782,710.7069,116230.0
2021-03-18,711.1766,726.6779,709.2977,709.2977,169770.0
2021-03-19,707.4188,720.1016,694.736,694.736,515810.0
2021-03-20,707.4188,720.1016,694.736,694.736,515810.0
2021-03-21,707.4188,720.1016,694.736,694.736,515810.0
2021-03-22,685.811,709.2977,681.1137,690.5084,117330.0
2021-03-23,690.0386,699.4333,678.2953,681.1137,424520.0
2021-03-24,685.811,692.857,674.5374,686.7505,239160.0
2021-03-25,690.5084,713.5253,686.7505,713.5253,101280.0
2021-03-26,711.1766,711.1766,695.2057,697.0846,100830.0
2021-03-27,711.1766,711.1766,695.2057,697.0846,100830.0
2021-03-28,711.1766,711.1766,695.2057,697.0846,100830.0
2021-03-29,695.2057,718.2227,681.1137,716.8135,181360.0
2021-03-30,702.7214,709.7674,695.2057,706.4793,87550.0
2021-03-31,706.4793,709.2977,693.3268,695.2057,236180.0
2021-04-01,706.4793,709.2977,693.3268,695.2057,236180.0
2021-04-02,706.4793,709.2977,693.3268,695.2057,236180.0
2021-04-03,706.4793,709.2977,693.3268,695.2057,236180.0
2021-04-04,706.4793,709.2977,693.3268,695.2057,236180.0
2021-04-05,695.2057,704.6004,690.9781,704.6004,126650.0
2021-04-06,704.6004,742.1791,704.6004,742.1791,107980.0
2021-04-07,737.4817,737.4817,725.2687,728.0871,162560.0
2021-04-08,723.3897,736.5423,710.2372,713.995,172120.0
2021-04-09,723.3897,736.5423,710.2372,713.995,172120.0
2021-04-10,723.3897,736.5423,710.2372,713.995,172120.0
2021-04-11,723.3897,736.5423,710.2372,713.995,172120.0
2021-04-12,713.995,717.7529,705.5398,705.5398,162130.0
2021-04-13,704.6004,717.2832,698.9636,709.7674,150580.0
2021-04-14,709.7674,726.2081,704.6004,722.4503,196640.0
2021-04-15,713.995,718.2227,710.2372,717.7529,207690.0
2021-04-16,717.7529,717.7529,710.2372,712.1161,124260.0
2021-04-17,717.7529,717.7529,710.2372,712.1161,124260.0
2021-04-18,717.7529,717.7529,710.2372,712.1161,124260.0
2021-04-19,713.0556,713.0556,699.903,699.903,147660.0
2021-04-20,701.782,712.1161,700.3728,704.6004,161640.0
2021-04-21,702.7214,706.4793,699.903,699.903,83460.0
2021-04-22,700.3728,702.7214,694.736,699.903,277490.0
2021-04-23,699.903,708.828,695.2057,708.828,197630.0
2021-04-24,699.903,708.828,695.2057,708.828,197630.0
2021-04-25,699.903,708.828,695.2057,708.828,197630.0
2021-04-26,707.8885,721.5108,701.782,721.5108,165010.0
2021-04-27,721.5108,721.5108,705.0701,713.995,171220.0
2021-04-28,713.995,723.3897,713.995,723.3897,110180.0
2021-04-29,723.3897,724.3292,706.949,721.5108,206690.0
2021-04-30,722.4503,722.4503,696.1452,696.1452,209990.0
2021-05-01,722.4503,722.4503,696.1452,696.1452,209990.0
2021-05-02,722.4503,722.4503,696.1452,696.1452,209990.0
2021-05-03,699.903,711.1766,699.903,704.1306,121800.0
2021-05-04,704.6004,710.2372,704.6004,708.3582,75950.0
2021-05-05,708.3582,708.3582,699.903,699.903,74750.0
2021-05-06,699.903,704.6004,675.4769,681.1137,462520.0
2021-05-07,682.9926,689.5689,677.3558,677.3558,226550.0
2021-05-08,682.9926,689.5689,677.3558,677.3558,226550.0
2021-05-09,682.9926,689.5689,677.3558,677.3558,226550.0
2021-05-10,681.1137,692.857,681.1137,688.6294,87820.0
2021-05-11,685.811,697.0846,685.811,695.2057,188440.0
2021-05-12,695.2057,695.2057,676.4164,682.9926,209540.0
2021-05-13,695.2057,695.2057,676.4164,682.9926,209540.0
2021-05-14,683.9321,684.8716,648.7021,681.1137,510610.0
2021-05-15,683.9321,684.8716,648.7021,681.1137,510610.0
2021-05-16,683.9321,684.8716,648.7021,681.1137,510610.0
2021-05-17,676.4164,684.8716,667.0217,676.4164,244930.0
2021-05-18,668.9006,674.5374,665.1428,667.0217,218720.0
2021-05-19,671.2493,675.9466,664.2033,675.4769,160830.0
2021-05-20,675.4769,675.4769,666.552,667.9612,371840.0
2021-05-21,667.0217,667.4914,654.3389,657.627,413140.0
2021-05-22,667.0217,667.4914,654.3389,657.627,413140.0
2021-05-23,667.0217,667.4914,654.3389,657.627,413140.0
2021-05-24,661.3849,665.1428,657.627,660.9152,227080.0
2021-05-25,663.2638,675.4769,663.2638,675.4769,239390.0
2021-05-26,676.4164,710.7069,675.4769,697.0846,330990.0
2021-05-27,697.0846,751.5737,688.6294,751.5737,925840.0
2021-05-28,732.7844,741.7093,721.5108,731.8449,457590.0
2021-05-29,732.7844,741.7093,721.5108,731.8449,457590.0
2021-05-30,732.7844,741.7093,721.5108,731.8449,457590.0
2021-05-31,733.7239,745.9369,723.3897,745.9369,297570.0
2021-06-01,742.1791,742.1791,724.3292,732.7844,197610.0
2021-06-02,732.7844,761.4381,732.7844,761.4381,359380.0
2021-06-03,760.4987,760.4987,747.8159,749.6948,119150.0
2021-06-04,749.6948,758.15,746.8764,757.2105,146770.0
2021-06-05,749.6948,758.15,746.8764,757.2105,146770.0
2021-06-06,749.6948,758.15,746.8764,757.2105,146770.0
2021-06-07,757.2105,757.2105,746.8764,746.8764,82870.0
2021-06-08,746.8764,756.2711,746.8764,752.5132,90290.0
2021-06-09,744.9975,788.6827,744.9975,784.4551,382670.0
2021-06-10,783.5156,783.5156,759.5592,759.5592,228080.0
2021-06-11,762.8473,774.5907,762.8473,768.4841,157460.0
2021-06-12,762.8473,774.5907,762.8473,768.4841,157460.0
2021-06-13,762.8473,774.5907,762.8473,768.4841,157460.0
2021-06-14,768.4841,770.3631,758.15,770.3631,93300.0
2021-06-15,770.3631,770.3631,762.3776,768.9539,302270.0
2021-06-16,768.0144,774.5907,765.6657,769.8933,285740.0
2021-06-17,768.4841,768.4841,756.2711,757.2105,149400.0
2021-06-18,757.2105,765.196,743.1185,751.5737,446970.0
2021-06-19,757.2105,765.196,743.1185,751.5737,446970.0
2021-06-20,757.2105,765.196,743.1185,751.5737,446970.0
2021-06-21,750.6343,752.5132,742.1791,746.8764,88960.0
2021-06-22,751.5737,762.8473,746.8764,760.9684,85310.0
2021-06-23,761.9079,769.4236,753.9224,769.4236,43060.0
2021-06-24,765.6657,765.6657,753.9224,753.9224,174990.0
2021-06-25,753.4527,760.9684,753.4527,760.9684,62380.0
2021-06-26,753.4527,760.9684,753.4527,760.9684,62380.0
2021-06-27,753.4527,760.9684,753.4527,760.9684,62380.0
2021-06-28,756.7408,759.0895,749.6948,753.4527,185300.0
2021-06-29,752.5132,765.6657,748.2856,760.9684,179350.0
2021-06-30,759.0895,760.9684,751.5737,751.5737,240760.0
2021-07-01,756.2711,767.5447,753.9224,756.2711,183880.0
2021-07-02,758.15,766.6052,757.2105,763.7868,177000.0
2021-07-03,758.15,766.6052,757.2105,763.7868,177000.0
2021-07-04,758.15,766.6052,757.2105,763.7868,177000.0
2021-07-05,758.15,770.3631,758.15,766.6052,89960.0
2021-07-06,766.6052,767.5447,760.4987,762.3776,112590.0
2021-07-07,761.9079,762.3776,747.8159,749.6948,221160.0
2021-07-08,749.6948,762.3776,749.6948,753.4527,84840.0
2021-07-09,753.4527,755.3316,726.2081,736.5423,341610.0
2021-07-10,753.4527,755.3316,726.2081,736.5423,341610.0
2021-07-11,753.4527,755.3316,726.2081,736.5423,341610.0
2021-07-12,742.6488,751.5737,742.1791,751.5737,87050.0
2021-07-13,749.6948,751.5737,741.2396,742.1791,403210.0
2021-07-14,742.6488,745.9369,735.6028,742.1791,109160.0
