,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity
2011-05-11,459.246,476.334,459.246,475.266,141349.0
2011-05-12,474.198,474.198,461.916,469.926,49901.0
2011-05-13,466.188,466.188,462.984,462.984,27461.0
2011-05-14,466.188,466.188,462.984,462.984,27461.0
2011-05-15,466.188,466.188,462.984,462.984,27461.0
2011-05-16,462.984,462.984,458.178,458.178,11078.0
2011-05-17,456.042,459.246,456.042,459.246,5600.0
2011-05-18,459.246,459.246,453.906,456.576,22084.0
2011-05-19,456.576,459.246,455.508,459.246,19706.0
2011-05-20,459.246,459.246,455.508,455.508,15763.0
2011-05-21,459.246,459.246,455.508,455.508,15763.0
2011-05-22,459.246,459.246,455.508,455.508,15763.0
2011-05-23,453.639,453.906,451.77,451.77,26526.0
2011-05-24,451.236,461.916,451.236,459.246,54617.0
2011-05-25,453.906,459.246,453.906,459.246,5651.0
2011-05-26,459.246,474.198,459.246,474.198,32807.0
2011-05-27,474.198,475.266,472.596,475.266,26577.0
2011-05-28,474.198,475.266,472.596,475.266,26577.0
2011-05-29,474.198,475.266,472.596,475.266,26577.0
2011-05-30,472.596,472.596,469.926,471.261,26434.0
2011-05-31,469.926,475.266,459.246,475.266,31922.0
2011-06-01,474.732,474.732,461.916,461.916,17664.0
2011-06-02,461.916,464.586,461.916,464.586,33660.0
2011-06-03,464.586,464.853,464.586,464.586,73977.0
2011-06-04,464.586,464.853,464.586,464.586,73977.0
2011-06-05,464.586,464.853,464.586,464.586,73977.0
2011-06-06,464.586,464.586,456.576,459.246,8669.0
2011-06-07,454.173,459.513,454.173,459.246,28040.0
2011-06-08,459.246,464.586,459.246,464.586,30865.0
2011-06-09,464.586,464.586,462.45,463.785,20845.0
2011-06-10,463.785,464.586,463.785,464.586,73652.0
2011-06-11,463.785,464.586,463.785,464.586,73652.0
2011-06-12,463.785,464.586,463.785,464.586,73652.0
2011-06-13,461.916,464.586,461.916,464.586,81874.0
2011-06-14,464.586,469.392,464.586,469.392,51497.0
2011-06-15,465.12,469.926,465.12,467.256,34860.0
2011-06-16,467.256,476.334,467.256,469.926,118482.0
2011-06-17,474.732,474.999,450.168,450.168,105188.0
2011-06-18,474.732,474.999,450.168,450.168,105188.0
2011-06-19,474.732,474.999,450.168,450.168,105188.0
2011-06-20,474.732,474.999,450.168,450.168,105188.0
2011-06-21,469.926,469.926,461.916,467.256,93836.0
2011-06-22,467.256,470.994,467.256,469.926,109680.0
2011-06-23,469.659,469.926,459.246,469.659,19981.0
2011-06-24,464.586,469.926,462.984,465.12,152640.0
2011-06-25,464.586,469.926,462.984,465.12,152640.0
2011-06-26,464.586,469.926,462.984,465.12,152640.0
2011-06-27,465.12,467.79,465.12,467.256,11017.0
2011-06-28,467.256,469.926,467.256,468.858,18720.0
2011-06-29,469.926,469.926,467.256,467.256,70115.0
2011-06-30,467.256,477.402,467.256,477.402,129997.0
2011-07-01,468.858,474.198,468.858,472.863,59139.0
2011-07-02,468.858,474.198,468.858,472.863,59139.0
2011-07-03,468.858,474.198,468.858,472.863,59139.0
2011-07-04,474.198,474.198,472.863,473.664,50358.0
2011-07-05,477.936,477.936,464.586,475.266,68896.0
2011-07-06,473.664,483.276,472.596,483.276,152294.0
2011-07-07,480.072,480.606,469.926,469.926,15641.0
2011-07-08,480.072,480.339,480.072,480.072,42512.0
2011-07-09,480.072,480.339,480.072,480.072,42512.0
2011-07-10,480.072,480.339,480.072,480.072,42512.0
2011-07-11,477.936,480.072,475.266,480.072,7399.0
2011-07-12,477.402,477.936,477.135,477.936,8486.0
2011-07-13,477.402,481.674,477.402,481.14,30357.0
2011-07-14,480.606,481.941,477.936,481.941,16800.0
2011-07-15,480.606,483.276,480.606,482.208,46710.0
2011-07-16,480.606,483.276,480.606,482.208,46710.0
2011-07-17,480.606,483.276,480.606,482.208,46710.0
2011-07-18,480.873,482.208,480.873,481.941,18517.0
2011-07-19,481.941,484.611,481.941,483.81,76020.0
2011-07-20,485.946,495.825,485.946,495.825,115067.0
2011-07-21,496.092,506.238,496.092,503.034,102068.0
2011-07-22,505.17,514.782,505.17,512.646,88633.0
2011-07-23,505.17,514.782,505.17,512.646,88633.0
2011-07-24,505.17,514.782,505.17,512.646,88633.0
2011-07-25,514.782,514.782,504.636,507.84,14594.0
2011-07-26,512.646,517.986,512.646,517.986,53641.0
2011-07-27,517.986,519.321,517.986,519.054,58092.0
2011-07-28,519.054,519.054,507.84,515.85,50074.0
2011-07-29,515.85,515.85,511.044,512.112,46466.0
2011-07-30,515.85,515.85,511.044,512.112,46466.0
2011-07-31,515.85,515.85,511.044,512.112,46466.0
2011-08-01,512.112,512.112,507.306,512.112,25692.0
2011-08-02,512.646,514.782,512.646,514.782,146146.0
2011-08-03,514.782,528.667,512.646,528.667,74994.0
2011-08-04,528.667,528.667,515.316,521.19,43275.0
2011-08-05,506.772,512.646,501.966,509.976,64038.0
2011-08-06,506.772,512.646,501.966,509.976,64038.0
2011-08-07,506.772,512.646,501.966,509.976,64038.0
2011-08-08,504.636,504.636,483.276,504.636,43468.0
2011-08-09,480.606,489.684,480.606,489.684,39992.0
2011-08-10,494.49,507.306,480.606,480.606,138605.0
2011-08-11,480.606,493.956,480.606,493.956,49159.0
2011-08-12,493.956,496.626,493.956,496.626,50663.0
2011-08-13,493.956,496.626,493.956,496.626,50663.0
2011-08-14,493.956,496.626,493.956,496.626,50663.0
2011-08-15,506.772,506.772,498.762,498.762,18548.0
2011-08-16,498.762,499.563,498.228,498.228,39169.0
2011-08-17,514.799,514.799,504.856,506.513,30439.0
2011-08-18,507.894,507.894,504.304,504.58,11515.0
2011-08-19,497.123,497.123,488.286,489.667,87088.0
2011-08-20,497.123,497.123,488.286,489.667,87088.0
2011-08-21,497.123,497.123,488.286,489.667,87088.0
2011-08-22,488.562,488.562,481.105,485.524,69993.0
2011-08-23,486.629,495.466,486.076,494.914,28325.0
2011-08-24,497.123,498.228,496.847,497.952,32746.0
2011-08-25,497.952,506.513,497.676,506.513,15387.0
2011-08-26,499.609,499.609,491.047,496.847,48082.0
2011-08-27,499.609,499.609,491.047,496.847,48082.0
2011-08-28,499.609,499.609,491.047,496.847,48082.0
2011-08-29,499.609,499.609,491.047,496.847,48082.0
2011-08-30,499.609,499.609,491.047,496.847,48082.0
2011-08-31,497.123,497.123,494.362,497.123,58245.0
2011-09-01,488.838,497.123,488.838,497.123,80919.0
2011-09-02,497.123,497.123,494.914,497.123,22725.0
2011-09-03,497.123,497.123,494.914,497.123,22725.0
2011-09-04,497.123,497.123,494.914,497.123,22725.0
2011-09-05,494.362,497.123,494.362,497.123,12612.0
2011-09-06,491.6,492.704,482.21,486.076,28955.0
2011-09-07,486.076,497.123,486.076,497.123,106113.0
2011-09-08,488.838,490.495,486.629,488.838,33823.0
2011-09-09,491.876,494.362,491.876,494.085,40022.0
2011-09-10,491.876,494.362,491.876,494.085,40022.0
2011-09-11,491.876,494.362,491.876,494.085,40022.0
2011-09-12,494.085,494.085,490.495,490.771,24778.0
2011-09-13,490.771,498.78,490.771,498.78,36984.0
2011-09-14,499.333,500.99,499.333,500.99,52066.0
2011-09-15,500.161,513.694,500.161,513.694,87311.0
2011-09-16,510.932,513.97,510.932,513.142,103461.0
2011-09-17,510.932,513.97,510.932,513.142,103461.0
2011-09-18,510.932,513.97,510.932,513.142,103461.0
2011-09-19,512.589,513.142,512.313,513.142,16840.0
2011-09-20,513.142,513.142,503.199,511.485,22654.0
2011-09-21,516.456,516.456,503.199,510.38,70928.0
2011-09-22,502.647,502.647,487.181,488.286,45561.0
2011-09-23,472.267,487.181,472.267,480.0,106581.0
2011-09-24,472.267,487.181,472.267,480.0,106581.0
2011-09-25,472.267,487.181,472.267,480.0,106581.0
2011-09-26,480.0,480.0,467.02,472.267,80248.0
2011-09-27,480.0,480.0,467.02,472.267,80248.0
2011-09-28,486.076,491.6,475.029,475.029,44291.0
2011-09-29,469.505,472.267,468.953,469.505,128157.0
2011-09-30,469.505,491.324,469.505,490.495,52696.0
2011-10-01,469.505,491.324,469.505,490.495,52696.0
2011-10-02,469.505,491.324,469.505,490.495,52696.0
2011-10-03,486.076,490.495,470.058,470.058,23944.0
2011-10-04,469.505,475.029,459.011,459.011,38112.0
2011-10-05,461.22,469.505,461.22,461.772,18029.0
2011-10-06,462.325,471.162,462.325,469.505,41903.0
2011-10-07,486.076,503.199,469.505,503.199,80929.0
2011-10-08,486.076,503.199,469.505,503.199,80929.0
2011-10-09,486.076,503.199,469.505,503.199,80929.0
2011-10-10,503.199,503.199,490.771,491.6,56649.0
2011-10-11,502.647,507.066,502.647,505.409,90076.0
2011-10-12,507.066,510.932,507.066,510.932,36669.0
2011-10-13,508.171,515.351,508.171,513.142,67849.0
2011-10-14,522.532,522.532,508.723,508.723,37939.0
2011-10-15,522.532,522.532,508.723,508.723,37939.0
2011-10-16,522.532,522.532,508.723,508.723,37939.0
2011-10-17,510.932,513.97,510.932,512.589,27115.0
2011-10-18,510.932,510.932,497.123,497.123,12867.0
2011-10-19,497.123,507.618,491.6,507.618,22156.0
2011-10-20,507.618,507.618,497.123,499.057,13781.0
2011-10-21,499.057,499.333,498.78,499.057,47106.0
2011-10-22,499.057,499.333,498.78,499.057,47106.0
2011-10-23,499.057,499.333,498.78,499.057,47106.0
2011-10-24,499.057,499.333,498.78,499.057,23599.0
2011-10-25,499.057,499.057,495.466,497.123,37929.0
2011-10-26,494.362,494.362,492.704,492.704,21963.0
2011-10-27,492.981,502.647,492.981,502.095,71691.0
2011-10-28,508.171,513.418,502.095,502.095,75969.0
2011-10-29,508.171,513.418,502.095,502.095,75969.0
2011-10-30,508.171,513.418,502.095,502.095,75969.0
2011-10-31,508.171,513.418,502.095,502.095,75969.0
2011-11-01,508.171,513.418,502.095,502.095,75969.0
2011-11-02,502.095,502.095,500.714,500.99,49931.0
2011-11-03,513.694,513.694,491.6,491.6,21769.0
2011-11-04,494.638,509.828,494.638,508.171,21332.0
2011-11-05,494.638,509.828,494.638,508.171,21332.0
2011-11-06,494.638,509.828,494.638,508.171,21332.0
2011-11-07,494.638,509.828,494.638,508.171,21332.0
2011-11-08,508.171,521.427,508.171,520.322,31313.0
2011-11-09,518.665,527.503,518.665,524.741,40907.0
2011-11-10,519.218,520.322,516.456,519.77,18192.0
2011-11-11,520.046,533.027,519.77,533.027,112892.0
2011-11-12,520.046,533.027,519.77,533.027,112892.0
2011-11-13,520.046,533.027,519.77,533.027,112892.0
2011-11-14,535.789,557.883,535.789,552.359,102983.0
2011-11-15,536.341,552.083,536.341,552.083,36018.0
2011-11-16,552.083,552.083,546.836,550.426,26373.0
2011-11-17,543.798,551.255,541.312,541.312,43173.0
2011-11-18,535.789,538.55,534.684,536.065,34463.0
2011-11-19,535.789,538.55,534.684,536.065,34463.0
2011-11-20,535.789,538.55,534.684,536.065,34463.0
2011-11-21,536.065,546.836,536.065,546.836,41852.0
2011-11-22,530.541,549.597,491.324,549.597,30195.0
2011-11-23,549.597,552.083,549.597,552.083,68601.0
2011-11-24,552.083,552.083,525.294,550.15,31577.0
2011-11-25,549.597,549.874,546.836,549.045,44413.0
2011-11-26,549.597,549.874,546.836,549.045,44413.0
2011-11-27,549.597,549.874,546.836,549.045,44413.0
2011-11-28,549.597,549.874,549.045,549.045,29951.0
2011-11-29,549.045,549.321,520.875,520.875,87809.0
2011-11-30,549.045,549.321,520.875,520.875,87809.0
2011-12-01,546.836,546.836,527.503,542.969,100473.0
2011-12-02,542.969,546.836,535.789,546.836,32705.0
2011-12-03,542.969,546.836,535.789,546.836,32705.0
2011-12-04,542.969,546.836,535.789,546.836,32705.0
2011-12-05,541.312,550.15,541.312,549.597,54464.0
2011-12-06,547.94,552.083,547.94,552.083,200600.0
2011-12-07,544.902,551.807,544.074,545.731,151105.0
2011-12-08,545.731,545.731,536.893,538.55,48265.0
2011-12-09,524.741,533.027,524.741,524.741,23954.0
2011-12-10,524.741,533.027,524.741,524.741,23954.0
2011-12-11,524.741,533.027,524.741,524.741,23954.0
2011-12-12,524.741,527.227,519.218,519.218,87311.0
2011-12-13,513.694,527.779,513.694,524.741,40358.0
2011-12-14,527.503,534.131,527.503,530.265,24950.0
2011-12-15,524.741,550.15,524.741,550.15,33711.0
2011-12-16,536.341,552.083,536.341,551.807,59627.0
2011-12-17,536.341,552.083,536.341,551.807,59627.0
2011-12-18,536.341,552.083,536.341,551.807,59627.0
2011-12-19,551.807,551.807,550.15,551.807,24910.0
2011-12-20,551.807,563.406,549.045,563.406,129692.0
2011-12-21,559.54,591.024,559.54,591.024,71960.0
2011-12-22,574.454,591.024,574.454,589.92,43178.0
2011-12-23,591.024,595.443,591.024,595.443,23716.0
2011-12-24,591.024,595.443,591.024,595.443,23716.0
2011-12-25,591.024,595.443,591.024,595.443,23716.0
2011-12-26,595.443,595.443,591.024,593.234,6159.0
2011-12-27,592.682,592.682,591.024,591.577,115407.0
2011-12-28,595.996,596.548,592.129,596.548,58301.0
2011-12-29,602.072,625.823,602.072,625.823,164378.0
2011-12-30,602.072,625.823,602.072,625.823,164378.0
2011-12-31,602.072,625.823,602.072,625.823,164378.0
2012-01-01,602.072,625.823,602.072,625.823,164378.0
2012-01-02,625.823,625.823,593.234,624.166,13659.0
2012-01-03,624.166,662.831,624.166,652.889,29011.0
2012-01-04,654.546,686.583,654.546,685.478,103374.0
2012-01-05,684.926,685.478,679.402,679.402,52071.0
2012-01-06,657.308,673.878,617.538,626.928,146756.0
2012-01-07,657.308,673.878,617.538,626.928,146756.0
2012-01-08,657.308,673.878,617.538,626.928,146756.0
2012-01-09,626.928,626.928,605.938,610.357,97251.0
2012-01-10,610.357,628.585,610.357,612.014,175792.0
2012-01-11,612.014,623.061,612.014,619.747,175599.0
2012-01-12,623.061,626.928,615.328,618.642,98547.0
2012-01-13,619.747,637.975,619.747,628.033,88501.0
2012-01-14,619.747,637.975,619.747,628.033,88501.0
2012-01-15,619.747,637.975,619.747,628.033,88501.0
2012-01-16,628.033,637.975,628.033,635.213,8593.0
2012-01-17,635.213,658.965,635.213,658.965,67742.0
2012-01-18,635.213,668.355,635.213,661.726,120433.0
2012-01-19,660.069,701.496,660.069,689.897,61782.0
2012-01-20,690.449,692.659,684.373,684.926,56421.0
2012-01-21,690.449,692.659,684.373,684.926,56421.0
2012-01-22,690.449,692.659,684.373,684.926,56421.0
2012-01-23,690.449,692.659,684.373,684.926,56421.0
2012-01-24,679.402,679.402,640.737,642.394,39606.0
2012-01-25,656.203,657.308,642.946,646.26,46979.0
2012-01-26,646.26,662.279,640.737,643.499,52620.0
2012-01-27,643.499,643.499,618.642,640.737,120225.0
2012-01-28,643.499,643.499,618.642,640.737,120225.0
2012-01-29,643.499,643.499,618.642,640.737,120225.0
2012-01-30,640.737,641.841,640.737,640.737,118959.0
2012-01-31,642.946,643.499,624.718,643.499,197907.0
2012-02-01,643.499,663.936,643.499,657.308,67183.0
2012-02-02,657.308,662.831,655.098,655.098,92032.0
2012-02-03,651.784,651.784,646.813,650.127,48214.0
2012-02-04,651.784,651.784,646.813,650.127,48214.0
2012-02-05,651.784,651.784,646.813,650.127,48214.0
2012-02-06,650.127,658.965,650.127,658.412,31689.0
2012-02-07,658.412,658.412,640.737,640.737,24701.0
2012-02-08,651.784,651.784,640.737,640.737,29651.0
2012-02-09,643.499,644.051,630.794,633.556,94055.0
2012-02-10,634.108,635.213,630.794,634.108,109061.0
2012-02-11,634.108,635.213,630.794,634.108,109061.0
2012-02-12,634.108,635.213,630.794,634.108,109061.0
2012-02-13,636.318,658.412,635.213,649.575,43391.0
2012-02-14,649.575,649.575,640.737,646.26,83541.0
2012-02-15,647.365,662.831,646.26,661.726,29275.0
2012-02-16,661.174,662.279,658.965,662.279,36206.0
2012-02-17,662.831,693.211,660.069,689.344,147157.0
2012-02-18,662.831,693.211,660.069,689.344,147157.0
2012-02-19,662.831,693.211,660.069,689.344,147157.0
2012-02-20,689.344,690.449,679.402,684.373,51024.0
2012-02-21,689.195,689.195,680.686,680.686,63408.0
2012-02-22,680.119,680.119,667.64,672.178,203959.0
2012-02-23,671.61,671.61,657.997,663.102,32573.0
2012-02-24,663.102,663.102,652.324,652.324,91519.0
2012-02-25,663.102,663.102,652.324,652.324,91519.0
2012-02-26,663.102,663.102,652.324,652.324,91519.0
2012-02-27,652.324,652.324,646.652,646.652,46659.0
2012-02-28,646.652,647.219,640.98,640.98,73916.0
2012-02-29,646.652,657.997,642.114,657.997,138213.0
2012-03-01,667.64,667.64,652.892,663.669,23548.0
2012-03-02,663.669,673.879,663.669,673.879,55135.0
2012-03-03,663.669,673.879,663.669,673.879,55135.0
2012-03-04,663.669,673.879,663.669,673.879,55135.0
2012-03-05,673.879,675.014,668.207,675.014,17105.0
2012-03-06,675.014,676.148,671.043,671.043,50155.0
2012-03-07,671.043,672.178,652.324,667.64,84781.0
2012-03-08,668.207,678.417,668.207,675.581,39382.0
2012-03-09,675.581,676.716,673.879,676.148,72006.0
2012-03-10,675.581,676.716,673.879,676.148,72006.0
2012-03-11,675.581,676.716,673.879,676.148,72006.0
2012-03-12,676.148,678.985,675.014,678.985,59419.0
2012-03-13,676.148,681.821,676.148,680.686,71467.0
2012-03-14,680.686,688.628,658.564,658.564,95945.0
2012-03-15,680.119,680.119,663.669,678.985,42792.0
2012-03-16,678.985,679.552,671.043,679.552,114401.0
2012-03-17,678.985,679.552,671.043,679.552,114401.0
2012-03-18,678.985,679.552,671.043,679.552,114401.0
2012-03-19,679.552,679.552,675.014,677.85,72743.0
2012-03-20,675.014,675.014,657.429,657.429,73810.0
2012-03-21,657.429,657.429,644.383,646.652,70141.0
2012-03-22,646.652,655.16,646.085,652.324,85182.0
2012-03-23,652.324,652.324,651.19,652.324,26226.0
2012-03-24,652.324,652.324,651.19,652.324,26226.0
2012-03-25,652.324,652.324,651.19,652.324,26226.0
2012-03-26,652.892,652.892,634.173,635.307,166970.0
2012-03-27,635.307,640.98,635.307,636.442,77402.0
2012-03-28,636.442,646.085,635.874,638.143,118568.0
2012-03-29,638.711,643.816,638.143,640.98,93811.0
2012-03-30,640.98,644.383,640.98,643.248,91036.0
2012-03-31,640.98,644.383,640.98,643.248,91036.0
2012-04-01,640.98,644.383,640.98,643.248,91036.0
2012-04-02,643.816,643.816,638.143,639.278,12887.0
2012-04-03,639.278,639.278,634.74,635.307,35220.0
2012-04-04,635.307,638.143,632.471,632.471,5996.0
2012-04-05,635.307,638.143,632.471,632.471,5996.0
2012-04-06,635.307,638.143,632.471,632.471,5996.0
2012-04-07,635.307,638.143,632.471,632.471,5996.0
2012-04-08,635.307,638.143,632.471,632.471,5996.0
2012-04-09,635.307,638.143,632.471,632.471,5996.0
2012-04-10,629.635,631.904,628.5,630.202,27949.0
2012-04-11,630.202,634.173,630.202,634.173,34478.0
2012-04-12,634.173,639.278,634.173,639.278,66690.0
2012-04-13,639.278,647.786,639.278,643.248,21556.0
2012-04-14,639.278,647.786,639.278,643.248,21556.0
2012-04-15,639.278,647.786,639.278,643.248,21556.0
2012-04-16,643.248,648.921,638.711,645.517,6001.0
2012-04-17,645.517,651.757,639.845,644.95,62061.0
2012-04-18,649.488,649.488,635.307,635.307,41948.0
2012-04-19,635.307,635.307,634.74,635.307,48026.0
2012-04-20,635.307,635.874,618.29,625.664,60547.0
2012-04-21,635.307,635.874,618.29,625.664,60547.0
2012-04-22,635.307,635.874,618.29,625.664,60547.0
2012-04-23,626.799,633.605,626.799,629.635,28579.0
2012-04-24,629.635,632.471,627.933,632.471,23619.0
2012-04-25,632.471,638.143,629.635,629.635,133803.0
2012-04-26,629.635,635.307,629.068,635.307,82591.0
2012-04-27,632.471,635.307,631.336,635.307,35241.0
2012-04-28,632.471,635.307,631.336,635.307,35241.0
2012-04-29,632.471,635.307,631.336,635.307,35241.0
2012-04-30,631.336,638.143,631.336,636.442,38518.0
2012-05-01,631.336,638.143,631.336,636.442,38518.0
2012-05-02,636.442,636.442,625.097,625.097,105900.0
2012-05-03,625.097,630.769,625.097,630.202,67951.0
2012-05-04,630.202,636.442,629.635,635.874,91804.0
2012-05-05,630.202,636.442,629.635,635.874,91804.0
2012-05-06,630.202,636.442,629.635,635.874,91804.0
2012-05-07,635.874,635.874,626.799,631.904,63052.0
2012-05-08,625.097,626.799,625.097,626.799,73932.0
2012-05-09,626.799,626.799,618.29,618.29,49378.0
2012-05-10,618.29,623.962,597.302,621.126,37614.0
2012-05-11,601.273,618.29,598.437,598.437,24412.0
2012-05-12,601.273,618.29,598.437,598.437,24412.0
2012-05-13,601.273,618.29,598.437,598.437,24412.0
2012-05-14,601.273,612.618,595.6,612.618,8862.0
2012-05-15,584.256,595.6,578.583,595.6,55333.0
2012-05-16,595.6,595.6,566.671,567.239,61497.0
2012-05-17,567.806,601.273,567.806,595.6,46191.0
2012-05-18,595.6,596.735,570.075,578.583,31816.0
2012-05-19,595.6,596.735,570.075,578.583,31816.0
2012-05-20,595.6,596.735,570.075,578.583,31816.0
2012-05-21,578.583,609.214,567.239,609.214,23675.0
2012-05-22,612.618,612.618,605.811,606.945,27689.0
2012-05-23,606.945,606.945,584.256,584.256,27776.0
2012-05-24,589.928,598.437,589.928,592.764,17506.0
2012-05-25,592.764,606.945,592.764,606.945,12562.0
2012-05-26,592.764,606.945,592.764,606.945,12562.0
2012-05-27,592.764,606.945,592.764,606.945,12562.0
2012-05-28,606.945,618.29,601.273,618.29,22217.0
2012-05-29,612.618,629.635,601.273,623.962,22191.0
2012-05-30,624.53,624.53,610.349,614.887,5071.0
2012-05-31,614.887,640.98,605.811,640.98,53417.0
2012-06-01,636.442,636.442,612.618,622.261,12485.0
2012-06-02,636.442,636.442,612.618,622.261,12485.0
2012-06-03,636.442,636.442,612.618,622.261,12485.0
2012-06-04,622.261,622.261,589.928,589.928,18532.0
2012-06-05,595.6,601.84,595.6,595.6,24021.0
