,MER PM Equity,MER PM Equity,MER PM Equity,MER PM Equity,MER PM Equity
2016-07-16,207.345,208.814,206.544,207.612,528920.0
2016-07-17,207.345,208.814,206.544,207.612,528920.0
2016-07-18,207.612,208.013,205.743,205.743,171440.0
2016-07-19,206.01,207.212,206.01,206.277,93460.0
2016-07-20,206.945,207.612,206.01,206.01,282570.0
2016-07-21,206.143,207.879,205.476,206.277,346620.0
2016-07-22,206.945,209.615,206.277,208.947,271200.0
2016-07-23,206.945,209.615,206.277,208.947,271200.0
2016-07-24,206.945,209.615,206.277,208.947,271200.0
2016-07-25,208.947,214.955,207.612,211.617,635450.0
2016-07-26,215.222,215.222,212.953,214.688,283450.0
2016-07-27,213.62,217.759,213.62,217.091,398240.0
2016-07-28,217.091,217.091,215.623,216.691,275100.0
2016-07-29,216.023,216.958,216.023,216.29,350100.0
2016-07-30,216.023,216.958,216.023,216.29,350100.0
2016-07-31,216.023,216.958,216.023,216.29,350100.0
2016-08-01,215.623,216.958,215.623,216.157,78640.0
2016-08-02,215.89,216.691,215.489,216.157,69890.0
2016-08-03,215.89,216.29,214.154,216.29,92710.0
2016-08-04,216.958,217.626,216.157,216.424,111540.0
2016-08-05,216.691,217.358,216.557,216.824,113020.0
2016-08-06,216.691,217.358,216.557,216.824,113020.0
2016-08-07,216.691,217.358,216.557,216.824,113020.0
2016-08-08,216.824,216.958,216.157,216.557,315290.0
2016-08-09,216.29,216.691,216.157,216.29,165030.0
2016-08-10,216.29,216.424,216.157,216.29,237810.0
2016-08-11,216.958,216.958,216.023,216.824,91220.0
2016-08-12,216.824,217.225,216.824,216.958,120680.0
2016-08-13,216.824,217.225,216.824,216.958,120680.0
2016-08-14,216.824,217.225,216.824,216.958,120680.0
2016-08-15,217.492,218.293,216.824,217.626,356620.0
2016-08-16,216.958,218.026,216.958,217.225,230140.0
2016-08-17,217.626,217.893,217.358,217.626,139340.0
2016-08-18,217.759,218.16,216.557,216.958,355420.0
2016-08-19,219.103,219.103,215.899,217.989,374480.0
2016-08-20,219.103,219.103,215.899,217.989,374480.0
2016-08-21,219.103,219.103,215.899,217.989,374480.0
2016-08-22,218.546,218.546,217.292,217.989,96160.0
2016-08-23,217.989,217.989,216.735,217.71,176790.0
2016-08-24,217.292,217.989,217.292,217.989,125240.0
2016-08-25,217.292,217.849,217.153,217.849,48630.0
2016-08-26,217.71,217.989,217.292,217.989,88040.0
2016-08-27,217.71,217.989,217.292,217.989,88040.0
2016-08-28,217.71,217.989,217.292,217.989,88040.0
2016-08-29,217.71,217.989,217.292,217.989,88040.0
2016-08-30,217.989,218.267,216.596,217.292,239300.0
2016-08-31,216.039,217.989,216.039,216.596,77360.0
2016-09-01,217.849,217.849,216.039,216.596,122050.0
2016-09-02,216.317,217.989,216.317,217.292,148670.0
2016-09-03,216.317,217.989,216.317,217.292,148670.0
2016-09-04,216.317,217.989,216.317,217.292,148670.0
2016-09-05,217.292,217.849,216.874,217.014,28870.0
2016-09-06,217.292,218.406,216.456,217.989,271860.0
2016-09-07,217.989,217.989,216.596,217.153,112670.0
2016-09-08,217.153,217.153,215.899,215.899,171910.0
2016-09-09,215.899,217.849,213.81,213.81,154360.0
2016-09-10,215.899,217.849,213.81,213.81,154360.0
2016-09-11,215.899,217.849,213.81,213.81,154360.0
2016-09-12,215.899,217.849,213.81,213.81,154360.0
2016-09-13,216.456,216.456,215.203,215.621,102270.0
2016-09-14,215.203,217.292,213.531,217.153,305990.0
2016-09-15,217.153,217.153,215.063,217.153,149670.0
2016-09-16,217.153,217.989,216.735,217.153,207310.0
2016-09-17,217.153,217.989,216.735,217.153,207310.0
2016-09-18,217.153,217.989,216.735,217.153,207310.0
2016-09-19,217.153,217.153,215.203,217.153,226750.0
2016-09-20,217.431,218.128,217.153,217.71,53450.0
2016-09-21,217.989,219.381,217.71,219.381,179240.0
2016-09-22,219.381,220.635,219.381,219.521,131290.0
2016-09-23,220.635,220.774,218.128,218.685,175030.0
2016-09-24,220.635,220.774,218.128,218.685,175030.0
2016-09-25,220.635,220.774,218.128,218.685,175030.0
2016-09-26,218.685,218.685,217.71,217.989,49210.0
2016-09-27,218.546,218.546,214.924,215.76,91480.0
2016-09-28,215.76,217.989,215.342,215.481,66760.0
2016-09-29,215.342,217.153,215.342,215.899,90560.0
2016-09-30,217.153,217.153,215.899,216.178,182870.0
2016-10-01,217.153,217.153,215.899,216.178,182870.0
2016-10-02,217.153,217.153,215.899,216.178,182870.0
2016-10-03,216.178,216.456,215.621,215.76,33790.0
2016-10-04,215.76,215.899,214.646,214.646,88750.0
2016-10-05,214.646,215.899,214.367,214.506,73720.0
2016-10-06,215.481,215.899,214.367,215.203,114300.0
2016-10-07,215.621,215.621,214.785,214.924,176350.0
2016-10-08,215.621,215.621,214.785,214.924,176350.0
2016-10-09,215.621,215.621,214.785,214.924,176350.0
2016-10-10,215.203,215.203,213.81,214.367,38670.0
2016-10-11,215.342,215.76,210.188,210.328,256410.0
2016-10-12,210.328,212.278,202.667,202.667,492010.0
2016-10-13,204.756,208.935,200.02,200.577,490250.0
2016-10-14,200.577,206.845,200.577,202.249,280470.0
2016-10-15,200.577,206.845,200.577,202.249,280470.0
2016-10-16,200.577,206.845,200.577,202.249,280470.0
2016-10-17,207.542,207.542,197.234,197.234,540130.0
2016-10-18,200.995,200.995,197.095,197.792,820290.0
2016-10-19,199.881,200.856,198.349,198.488,871250.0
2016-10-20,199.742,203.224,199.742,202.527,530520.0
2016-10-21,202.388,202.806,200.577,202.806,244130.0
2016-10-22,202.388,202.806,200.577,202.806,244130.0
2016-10-23,202.388,202.806,200.577,202.806,244130.0
2016-10-24,202.806,202.806,201.552,201.831,115350.0
2016-10-25,201.97,202.388,200.577,200.577,72780.0
2016-10-26,200.577,201.831,198.209,198.488,111750.0
2016-10-27,198.488,198.488,190.131,192.916,378900.0
2016-10-28,194.727,194.727,191.524,192.22,337680.0
2016-10-29,194.727,194.727,191.524,192.22,337680.0
2016-10-30,194.727,194.727,191.524,192.22,337680.0
2016-10-31,194.727,194.727,191.524,192.22,337680.0
2016-11-01,194.727,194.727,191.524,192.22,337680.0
2016-11-02,192.916,195.284,190.409,191.524,128550.0
2016-11-03,191.524,194.866,191.524,194.309,147040.0
2016-11-04,194.309,198.209,194.309,195.702,203170.0
2016-11-05,194.309,198.209,194.309,195.702,203170.0
2016-11-06,194.309,198.209,194.309,195.702,203170.0
2016-11-07,196.259,198.488,193.195,196.12,222040.0
2016-11-08,196.259,197.095,194.031,195.981,111480.0
2016-11-09,195.981,196.399,191.663,195.702,240950.0
2016-11-10,195.702,197.095,192.916,193.613,211110.0
2016-11-11,193.891,193.891,191.802,193.891,177540.0
2016-11-12,193.891,193.891,191.802,193.891,177540.0
2016-11-13,193.891,193.891,191.802,193.891,177540.0
2016-11-14,193.613,193.613,192.081,192.081,123810.0
2016-11-15,192.916,193.613,191.524,191.941,99250.0
2016-11-16,191.941,196.399,191.802,196.399,87540.0
2016-11-17,196.399,197.095,194.031,195.702,184290.0
2016-11-18,196.399,197.652,195.563,197.652,78240.0
2016-11-19,196.399,197.652,195.563,197.652,78240.0
2016-11-20,196.399,197.652,195.563,197.652,78240.0
2016-11-21,197.792,197.792,195.702,196.12,84300.0
2016-11-22,196.538,196.538,190.131,190.27,355600.0
2016-11-23,190.827,190.827,186.37,186.648,485120.0
2016-11-24,187.345,190.409,186.648,186.648,143900.0
2016-11-25,186.788,189.852,184.838,185.255,186340.0
2016-11-26,186.788,189.852,184.838,185.255,186340.0
2016-11-27,186.788,189.852,184.838,185.255,186340.0
2016-11-28,186.648,188.041,184.559,184.559,192280.0
2016-11-29,184.559,188.041,184.559,184.559,120450.0
2016-11-30,184.559,188.041,184.559,184.559,120450.0
2016-12-01,184.838,189.156,178.987,178.987,778110.0
2016-12-02,181.077,182.748,179.545,179.684,225940.0
2016-12-03,181.077,182.748,179.545,179.684,225940.0
2016-12-04,181.077,182.748,179.545,179.684,225940.0
2016-12-05,180.38,182.33,179.266,179.684,111180.0
2016-12-06,180.102,182.33,178.709,178.848,147500.0
2016-12-07,179.684,181.773,179.127,179.405,95130.0
2016-12-08,181.773,183.305,181.077,181.634,296660.0
2016-12-09,182.33,184.838,182.191,183.166,330660.0
2016-12-10,182.33,184.838,182.191,183.166,330660.0
2016-12-11,182.33,184.838,182.191,183.166,330660.0
2016-12-12,184.838,188.041,180.937,181.077,274610.0
2016-12-13,186.648,186.648,179.684,179.684,225640.0
2016-12-14,179.962,183.305,179.962,182.33,144230.0
2016-12-15,183.027,183.027,179.684,179.684,261370.0
2016-12-16,181.355,182.47,179.266,179.266,2987620.0
2016-12-17,181.355,182.47,179.266,179.266,2987620.0
2016-12-18,181.355,182.47,179.266,179.266,2987620.0
2016-12-19,181.077,182.47,180.241,180.52,412330.0
2016-12-20,180.52,180.937,177.734,178.987,429990.0
2016-12-21,181.077,181.355,178.987,180.52,223120.0
2016-12-22,181.077,181.077,179.962,180.38,74570.0
2016-12-23,180.38,181.077,179.266,180.241,244220.0
2016-12-24,180.38,181.077,179.266,180.241,244220.0
2016-12-25,180.38,181.077,179.266,180.241,244220.0
2016-12-26,180.38,181.077,179.266,180.241,244220.0
2016-12-27,181.773,185.255,181.773,184.838,222690.0
2016-12-28,185.673,187.902,185.673,185.673,151850.0
2016-12-29,187.345,187.345,183.305,184.559,152480.0
2016-12-30,187.345,187.345,183.305,184.559,152480.0
2016-12-31,187.345,187.345,183.305,184.559,152480.0
2017-01-01,187.345,187.345,183.305,184.559,152480.0
2017-01-02,187.345,187.345,183.305,184.559,152480.0
2017-01-03,184.698,188.459,184.559,188.041,133560.0
2017-01-04,188.041,192.916,188.041,192.916,542540.0
2017-01-05,193.056,196.399,193.056,194.588,662620.0
2017-01-06,194.588,195.006,192.916,193.334,439750.0
2017-01-07,194.588,195.006,192.916,193.334,439750.0
2017-01-08,194.588,195.006,192.916,193.334,439750.0
2017-01-09,193.334,195.006,193.195,193.474,98770.0
2017-01-10,194.727,200.577,193.613,200.577,365100.0
2017-01-11,200.577,201.97,195.702,196.956,195870.0
2017-01-12,196.956,197.792,193.752,194.17,239220.0
2017-01-13,194.17,197.374,192.777,193.613,218570.0
2017-01-14,194.17,197.374,192.777,193.613,218570.0
2017-01-15,194.17,197.374,192.777,193.613,218570.0
2017-01-16,196.12,196.12,192.638,192.777,304950.0
2017-01-17,192.916,193.474,187.763,189.434,582140.0
2017-01-18,189.713,194.449,189.713,194.17,267780.0
2017-01-19,194.588,198.488,194.588,197.792,352180.0
2017-01-20,197.792,198.488,197.652,198.07,114500.0
2017-01-21,197.792,198.488,197.652,198.07,114500.0
2017-01-22,197.792,198.488,197.652,198.07,114500.0
2017-01-23,198.07,200.438,198.07,199.881,287380.0
2017-01-24,199.881,200.577,198.488,199.324,194880.0
2017-01-25,199.324,202.667,199.184,201.274,426710.0
2017-01-26,201.97,201.97,198.488,198.488,167880.0
2017-01-27,200.577,200.577,197.095,198.488,140680.0
2017-01-28,200.577,200.577,197.095,198.488,140680.0
2017-01-29,200.577,200.577,197.095,198.488,140680.0
2017-01-30,198.488,199.881,198.488,199.324,28880.0
2017-01-31,199.324,199.881,196.399,198.349,38590.0
2017-02-01,198.488,198.906,197.792,198.488,39320.0
2017-02-02,198.488,199.184,197.792,197.792,83160.0
2017-02-03,198.488,201.692,197.792,201.692,248380.0
2017-02-04,198.488,201.692,197.792,201.692,248380.0
2017-02-05,198.488,201.692,197.792,201.692,248380.0
2017-02-06,201.413,201.552,198.627,198.767,188480.0
2017-02-07,199.184,200.995,199.045,199.184,101350.0
2017-02-08,200.577,201.97,198.767,200.995,222700.0
2017-02-09,200.577,201.413,199.463,201.413,189060.0
2017-02-10,201.97,204.06,201.97,201.97,301200.0
2017-02-11,201.97,204.06,201.97,201.97,301200.0
2017-02-12,201.97,204.06,201.97,201.97,301200.0
2017-02-13,202.11,206.706,201.552,205.592,419750.0
2017-02-14,205.592,205.87,204.06,205.452,176590.0
2017-02-15,205.452,205.452,201.97,201.97,167160.0
2017-02-16,201.97,202.667,201.274,201.274,284850.0
2017-02-17,201.274,201.413,199.184,200.159,259290.0
2017-02-18,201.274,201.413,199.184,200.159,259290.0
2017-02-19,201.274,201.413,199.184,200.159,259290.0
2017-02-20,200.299,201.135,199.602,199.602,282110.0
2017-02-21,199.602,201.552,198.767,200.02,222610.0
2017-02-22,201.135,203.363,200.438,201.274,415100.0
2017-02-23,201.97,204.617,201.97,204.06,242870.0
2017-02-24,204.06,204.06,200.856,201.97,364390.0
2017-02-25,204.06,204.06,200.856,201.97,364390.0
2017-02-26,204.06,204.06,200.856,201.97,364390.0
2017-02-27,201.97,205.035,201.97,204.06,109620.0
2017-02-28,204.06,204.06,201.97,203.224,182050.0
2017-03-01,203.363,204.617,202.667,202.667,98370.0
2017-03-02,204.06,204.06,202.806,203.363,30540.0
2017-03-03,204.06,204.477,203.224,204.477,38620.0
2017-03-04,204.06,204.477,203.224,204.477,38620.0
2017-03-05,204.06,204.477,203.224,204.477,38620.0
2017-03-06,204.617,205.731,203.642,204.477,231320.0
2017-03-07,204.477,204.756,203.502,204.617,115930.0
2017-03-08,204.617,204.895,204.199,204.617,146680.0
2017-03-09,204.756,204.895,204.338,204.338,101960.0
2017-03-10,204.617,207.124,204.338,205.035,174660.0
2017-03-11,204.617,207.124,204.338,205.035,174660.0
2017-03-12,204.617,207.124,204.338,205.035,174660.0
2017-03-13,205.452,206.845,201.274,202.11,193590.0
2017-03-14,201.97,204.199,201.831,201.97,235810.0
2017-03-15,202.249,203.363,201.97,202.667,245090.0
2017-03-16,203.363,204.477,201.831,202.388,133610.0
2017-03-17,204.199,204.199,201.831,201.97,395770.0
2017-03-18,204.199,204.199,201.831,201.97,395770.0
2017-03-19,204.199,204.199,201.831,201.97,395770.0
2017-03-20,201.97,203.363,201.97,202.667,157060.0
2017-03-21,202.667,202.667,200.856,201.692,614290.0
2017-03-22,202.915,203.635,201.476,203.491,296080.0
2017-03-23,204.21,204.21,198.885,199.029,243530.0
2017-03-24,199.173,202.771,199.029,199.893,371940.0
2017-03-25,199.173,202.771,199.029,199.893,371940.0
2017-03-26,199.173,202.771,199.029,199.893,371940.0
2017-03-27,200.037,200.037,198.742,198.885,167430.0
2017-03-28,198.885,199.317,198.022,198.022,235830.0
2017-03-29,198.598,198.885,195.0,195.0,183780.0
2017-03-30,195.719,199.317,195.575,197.734,211650.0
2017-03-31,197.59,197.59,195.719,197.158,61370.0
2017-04-01,197.59,197.59,195.719,197.158,61370.0
2017-04-02,197.59,197.59,195.719,197.158,61370.0
2017-04-03,197.158,199.317,197.158,198.598,81540.0
2017-04-04,199.317,199.461,196.007,197.734,184880.0
2017-04-05,199.173,200.037,196.295,196.295,381440.0
2017-04-06,197.878,199.605,196.871,199.605,126570.0
2017-04-07,199.605,203.778,199.605,200.037,307460.0
2017-04-08,199.605,203.778,199.605,200.037,307460.0
2017-04-09,199.605,203.778,199.605,200.037,307460.0
2017-04-10,200.756,202.915,200.181,200.181,99030.0
2017-04-11,201.332,204.786,200.756,203.491,247470.0
2017-04-12,203.491,204.786,203.203,204.354,125150.0
2017-04-13,203.491,204.786,203.203,204.354,125150.0
2017-04-14,203.491,204.786,203.203,204.354,125150.0
2017-04-15,203.491,204.786,203.203,204.354,125150.0
2017-04-16,203.491,204.786,203.203,204.354,125150.0
2017-04-17,204.354,204.642,203.635,203.635,78510.0
2017-04-18,203.635,204.354,203.635,203.635,46750.0
2017-04-19,203.635,204.354,202.627,202.915,222150.0
2017-04-20,203.059,203.059,201.188,201.62,174680.0
2017-04-21,202.195,204.354,201.764,202.195,247460.0
2017-04-22,202.195,204.354,201.764,202.195,247460.0
2017-04-23,202.195,204.354,201.764,202.195,247460.0
2017-04-24,202.483,204.354,201.908,201.908,53040.0
2017-04-25,202.483,204.354,201.908,202.915,126830.0
2017-04-26,203.059,204.354,203.059,203.635,120960.0
2017-04-27,203.778,204.354,201.476,201.476,214620.0
2017-04-28,203.778,204.354,201.476,201.476,214620.0
2017-04-29,203.778,204.354,201.476,201.476,214620.0
2017-04-30,203.778,204.354,201.476,201.476,214620.0
2017-05-01,203.778,204.354,201.476,201.476,214620.0
2017-05-02,201.476,203.491,200.612,200.756,255050.0
2017-05-03,201.044,202.771,200.756,200.756,208550.0
2017-05-04,200.9,201.476,198.598,198.598,421040.0
2017-05-05,198.742,200.468,197.878,197.878,529400.0
2017-05-06,198.742,200.468,197.878,197.878,529400.0
2017-05-07,198.742,200.468,197.878,197.878,529400.0
2017-05-08,199.893,199.893,197.59,197.59,410860.0
2017-05-09,198.166,199.749,195.575,196.007,433610.0
2017-05-10,198.598,198.598,194.28,194.568,462140.0
2017-05-11,195.0,196.151,195.0,195.0,394930.0
2017-05-12,195.719,197.878,195.0,197.878,326780.0
2017-05-13,195.719,197.878,195.0,197.878,326780.0
2017-05-14,195.719,197.878,195.0,197.878,326780.0
2017-05-15,197.878,198.598,196.439,197.158,107710.0
2017-05-16,197.158,197.878,196.439,197.302,103390.0
2017-05-17,197.59,200.756,197.59,200.756,108560.0
2017-05-18,200.756,200.756,197.878,197.878,200970.0
2017-05-19,198.022,200.756,198.022,200.612,104860.0
2017-05-20,198.022,200.756,198.022,200.612,104860.0
2017-05-21,198.022,200.756,198.022,200.612,104860.0
2017-05-22,200.037,200.037,199.461,199.605,110080.0
2017-05-23,199.749,199.893,198.598,198.742,162500.0
2017-05-24,198.598,202.339,197.878,199.317,831480.0
2017-05-25,199.317,199.317,197.158,197.158,168860.0
2017-05-26,197.878,197.878,193.561,194.424,446970.0
2017-05-27,197.878,197.878,193.561,194.424,446970.0
2017-05-28,197.878,197.878,193.561,194.424,446970.0
2017-05-29,195.719,197.878,195.719,196.295,102500.0
2017-05-30,197.878,198.022,196.295,197.734,108550.0
2017-05-31,197.878,197.878,196.295,197.158,124300.0
2017-06-01,197.158,197.878,196.727,197.302,141680.0
2017-06-02,197.302,197.878,195.0,195.0,195720.0
2017-06-03,197.302,197.878,195.0,195.0,195720.0
2017-06-04,197.302,197.878,195.0,195.0,195720.0
2017-06-05,197.878,198.31,195.0,195.0,287880.0
2017-06-06,196.439,197.015,195.288,195.432,315980.0
2017-06-07,197.158,197.158,194.424,194.424,321270.0
2017-06-08,195.719,195.719,191.546,192.122,886830.0
2017-06-09,193.992,193.992,191.258,191.402,900140.0
2017-06-10,193.992,193.992,191.258,191.402,900140.0
2017-06-11,193.992,193.992,191.258,191.402,900140.0
2017-06-12,193.992,193.992,191.258,191.402,900140.0
2017-06-13,191.402,193.417,191.258,192.409,539420.0
2017-06-14,184.638,189.387,182.767,185.502,5660220.0
2017-06-15,185.933,188.524,184.494,188.38,2432760.0
2017-06-16,188.38,190.395,188.38,188.956,1480480.0
2017-06-17,188.38,190.395,188.38,188.956,1480480.0
2017-06-18,188.38,190.395,188.38,188.956,1480480.0
2017-06-19,189.243,190.682,188.668,189.819,1748540.0
2017-06-20,190.395,191.402,189.963,190.682,1631970.0
2017-06-21,190.682,190.682,188.812,189.099,307180.0
2017-06-22,189.099,189.531,187.516,187.804,842540.0
2017-06-23,187.804,189.243,187.804,187.804,1572160.0
2017-06-24,187.804,189.243,187.804,187.804,1572160.0
2017-06-25,187.804,189.243,187.804,187.804,1572160.0
2017-06-26,187.804,189.243,187.804,187.804,1572160.0
2017-06-27,189.243,190.682,187.804,189.099,744010.0
2017-06-28,189.243,189.963,188.092,188.668,490060.0
2017-06-29,189.243,189.963,186.365,186.653,1202920.0
2017-06-30,187.085,187.804,186.653,187.66,529590.0
2017-07-01,187.085,187.804,186.653,187.66,529590.0
2017-07-02,187.085,187.804,186.653,187.66,529590.0
2017-07-03,188.38,190.682,187.804,189.243,713420.0
2017-07-04,189.243,192.841,189.243,192.409,1137860.0
2017-07-05,192.409,192.553,190.97,192.266,568140.0
2017-07-06,192.409,192.553,191.69,192.122,876660.0
2017-07-07,192.553,192.553,191.114,191.834,479090.0
2017-07-08,192.553,192.553,191.114,191.834,479090.0
2017-07-09,192.553,192.553,191.114,191.834,479090.0
2017-07-10,191.834,192.266,191.402,191.402,423700.0
2017-07-11,191.978,192.122,191.402,191.978,546160.0
2017-07-12,191.978,192.985,191.402,192.553,1376860.0
2017-07-13,192.841,195.0,192.122,192.841,413040.0
2017-07-14,193.561,194.136,192.266,194.136,579820.0
2017-07-15,193.561,194.136,192.266,194.136,579820.0
2017-07-16,193.561,194.136,192.266,194.136,579820.0
2017-07-17,194.28,197.158,193.561,197.158,664230.0
2017-07-18,197.59,198.022,197.158,197.59,664250.0
2017-07-19,197.59,197.59,196.439,196.583,347000.0
2017-07-20,197.59,197.878,195.0,195.0,596900.0
2017-07-21,195.719,199.317,195.144,199.317,605050.0
2017-07-22,195.719,199.317,195.144,199.317,605050.0
2017-07-23,195.719,199.317,195.144,199.317,605050.0
2017-07-24,199.317,201.476,198.598,201.332,599630.0
2017-07-25,201.476,202.771,201.332,202.771,648080.0
2017-07-26,202.771,205.074,202.483,204.066,366620.0
2017-07-27,204.21,204.786,202.771,203.491,266290.0
2017-07-28,203.635,204.21,199.317,201.476,639520.0
2017-07-29,203.635,204.21,199.317,201.476,639520.0
2017-07-30,203.635,204.21,199.317,201.476,639520.0
2017-07-31,203.491,203.491,199.893,200.756,162610.0
2017-08-01,200.756,200.756,198.742,200.037,110960.0
2017-08-02,200.037,200.325,196.007,196.871,312440.0
2017-08-03,197.158,201.188,197.158,201.188,658630.0
2017-08-04,201.476,201.764,200.9,201.476,664960.0
2017-08-05,201.476,201.764,200.9,201.476,664960.0
2017-08-06,201.476,201.764,200.9,201.476,664960.0
2017-08-07,201.476,202.051,200.9,201.476,171770.0
2017-08-08,201.476,201.908,197.878,198.022,408300.0
2017-08-09,198.022,200.756,198.022,198.885,154730.0
2017-08-10,200.468,201.188,198.885,199.317,245880.0
2017-08-11,199.317,199.317,197.158,199.317,136810.0
2017-08-12,199.317,199.317,197.158,199.317,136810.0
2017-08-13,199.317,199.317,197.158,199.317,136810.0
2017-08-14,199.893,200.756,199.317,200.612,137970.0
2017-08-15,200.612,201.188,199.893,200.037,189340.0
2017-08-16,200.037,200.612,199.461,199.605,352740.0
2017-08-17,199.605,200.181,199.317,199.317,235100.0
2017-08-18,199.605,199.893,199.173,199.605,378180.0
2017-08-19,199.605,199.893,199.173,199.605,378180.0
2017-08-20,199.605,199.893,199.173,199.605,378180.0
2017-08-21,199.605,199.893,199.173,199.605,378180.0
2017-08-22,199.893,200.325,199.173,199.317,587470.0
2017-08-23,199.317,200.756,199.029,199.317,686750.0
2017-08-24,201.79,202.087,199.559,199.559,530610.0
2017-08-25,200.749,201.343,200.005,201.195,259290.0
2017-08-26,200.749,201.343,200.005,201.195,259290.0
2017-08-27,200.749,201.343,200.005,201.195,259290.0
2017-08-28,200.749,201.343,200.005,201.195,259290.0
2017-08-29,201.195,201.195,200.154,200.451,323310.0
2017-08-30,199.708,202.087,199.708,201.343,426370.0
2017-08-31,202.087,202.087,201.195,201.492,161150.0
2017-09-01,202.087,202.087,201.195,201.492,161150.0
2017-09-02,202.087,202.087,201.195,201.492,161150.0
2017-09-03,202.087,202.087,201.195,201.492,161150.0
2017-09-04,201.492,201.938,200.154,200.303,269410.0
2017-09-05,200.749,201.046,200.005,200.749,271210.0
2017-09-06,200.303,200.451,200.005,200.451,210130.0
2017-09-07,200.451,200.749,200.005,200.451,436280.0
2017-09-08,200.451,200.451,199.856,200.451,457190.0
2017-09-09,200.451,200.451,199.856,200.451,457190.0
2017-09-10,200.451,200.451,199.856,200.451,457190.0
2017-09-11,200.749,202.087,200.749,201.938,208710.0
2017-09-12,200.749,202.087,200.749,201.938,208710.0
2017-09-13,201.938,202.236,199.856,200.303,367550.0
2017-09-14,200.451,200.6,200.154,200.451,296920.0
2017-09-15,200.451,205.21,200.154,205.21,727510.0
2017-09-16,200.451,205.21,200.154,205.21,727510.0
2017-09-17,200.451,205.21,200.154,205.21,727510.0
2017-09-18,204.466,204.466,202.087,202.979,314440.0
2017-09-19,202.979,202.979,201.195,201.195,315430.0
2017-09-20,202.236,203.723,201.046,201.195,326970.0
2017-09-21,202.236,208.184,202.236,208.035,731630.0
2017-09-22,208.035,208.184,206.697,208.035,178300.0
2017-09-23,208.035,208.184,206.697,208.035,178300.0
2017-09-24,208.035,208.184,206.697,208.035,178300.0
2017-09-25,208.035,208.184,205.805,205.805,232830.0
2017-09-26,205.805,207.589,205.21,205.507,226170.0
2017-09-27,206.548,208.184,204.912,208.184,509310.0
2017-09-28,208.184,208.184,205.656,205.953,475010.0
2017-09-29,205.953,210.414,205.953,210.414,606210.0
2017-09-30,205.953,210.414,205.953,210.414,606210.0
2017-10-01,205.953,210.414,205.953,210.414,606210.0
2017-10-02,210.414,211.901,209.671,211.901,542340.0
2017-10-03,211.158,211.753,210.86,211.158,239030.0
2017-10-04,211.158,212.199,210.86,212.199,337410.0
2017-10-05,212.05,212.645,209.671,211.158,576280.0
2017-10-06,211.901,214.281,211.158,212.05,808130.0
2017-10-07,211.901,214.281,211.158,212.05,808130.0
2017-10-08,211.901,214.281,211.158,212.05,808130.0
2017-10-09,212.645,213.388,211.901,211.901,1421080.0
2017-10-10,213.388,214.281,212.347,212.645,394770.0
2017-10-11,212.645,215.024,212.645,212.645,422860.0
2017-10-12,212.794,219.039,212.794,217.106,1008960.0
2017-10-13,217.106,217.106,215.173,215.321,224320.0
2017-10-14,217.106,217.106,215.173,215.321,224320.0
2017-10-15,217.106,217.106,215.173,215.321,224320.0
2017-10-16,217.106,217.106,215.173,215.321,224320.0
2017-10-17,216.214,217.106,211.901,211.901,390220.0
2017-10-18,212.645,214.875,211.901,214.132,261720.0
2017-10-19,214.875,216.214,212.645,213.983,309330.0
2017-10-20,213.983,217.403,212.645,216.065,1274530.0
2017-10-21,213.983,217.403,212.645,216.065,1274530.0
2017-10-22,213.983,217.403,212.645,216.065,1274530.0
2017-10-23,215.619,216.214,213.834,214.132,373650.0
2017-10-24,214.578,214.578,212.645,213.834,1114880.0
2017-10-25,213.834,213.834,208.481,209.968,376740.0
2017-10-26,209.968,212.199,209.968,212.199,241420.0
2017-10-27,211.901,215.619,209.373,215.619,471210.0
2017-10-28,211.901,215.619,209.373,215.619,471210.0
2017-10-29,211.901,215.619,209.373,215.619,471210.0
2017-10-30,215.619,217.552,215.173,216.957,805980.0
2017-10-31,215.619,217.552,215.173,216.957,805980.0
2017-11-01,215.619,217.552,215.173,216.957,805980.0
2017-11-02,216.957,217.849,216.809,217.106,651990.0
2017-11-03,217.106,220.08,215.768,215.768,847110.0
2017-11-04,217.106,220.08,215.768,215.768,847110.0
2017-11-05,217.106,220.08,215.768,215.768,847110.0
2017-11-06,219.336,220.823,218.147,219.783,1067250.0
2017-11-07,219.783,219.783,217.106,219.039,389970.0
2017-11-08,219.039,220.229,218.444,219.783,521100.0
2017-11-09,219.783,225.731,219.783,220.823,3537320.0
2017-11-10,223.054,223.054,217.849,219.336,682170.0
2017-11-11,223.054,223.054,217.849,219.336,682170.0
2017-11-12,223.054,223.054,217.849,219.336,682170.0
2017-11-13,220.526,228.556,220.526,227.366,2320720.0
2017-11-14,234.653,241.642,233.612,239.411,3866300.0
2017-11-15,239.263,239.263,236.437,237.181,947800.0
2017-11-16,237.181,238.519,234.95,236.883,506080.0
2017-11-17,236.883,240.898,236.586,239.411,1533970.0
2017-11-18,236.883,240.898,236.586,239.411,1533970.0
2017-11-19,236.883,240.898,236.586,239.411,1533970.0
2017-11-20,239.411,241.493,239.411,239.411,1028740.0
2017-11-21,239.263,240.898,239.114,240.155,1029090.0
2017-11-22,240.155,240.898,240.006,240.75,616610.0
2017-11-23,240.452,240.75,239.709,240.155,222810.0
2017-11-24,240.75,240.75,234.95,237.181,1117910.0
