,APL PA Equity
2016-06-02,25.6962
2016-06-03,25.6962
2016-06-04,25.6962
2016-06-05,25.6962
2016-06-06,25.6962
2016-06-07,25.6962
2016-06-08,25.6962
2016-06-09,25.6962
2016-06-10,25.6962
2016-06-11,25.6962
2016-06-12,25.6962
2016-06-13,25.6962
2016-06-14,25.6962
2016-06-15,25.6962
2016-06-16,25.6962
2016-06-17,25.6962
2016-06-18,25.6962
2016-06-19,25.6962
2016-06-20,25.6962
2016-06-21,25.6962
2016-06-22,25.6962
2016-06-23,25.6962
2016-06-24,25.6962
2016-06-25,25.6962
2016-06-26,25.6962
2016-06-27,25.6962
2016-06-28,25.6962
2016-06-29,25.6962
2016-06-30,23.972
2016-07-01,23.972
2016-07-02,23.972
2016-07-03,23.972
2016-07-04,23.972
2016-07-05,23.972
2016-07-06,23.972
2016-07-07,23.972
2016-07-08,23.972
2016-07-09,23.972
2016-07-10,23.972
2016-07-11,23.972
2016-07-12,23.972
2016-07-13,23.972
2016-07-14,23.972
2016-07-15,23.972
2016-07-16,23.972
2016-07-17,23.972
2016-07-18,23.972
2016-07-19,23.972
2016-07-20,23.972
2016-07-21,23.972
2016-07-22,23.972
2016-07-23,23.972
2016-07-24,23.972
2016-07-25,23.972
2016-07-26,23.972
2016-07-27,23.972
2016-07-28,23.972
2016-07-29,23.972
2016-07-30,23.972
2016-07-31,23.972
2016-08-01,23.972
2016-08-02,23.972
2016-08-03,23.972
2016-08-04,23.972
2016-08-05,23.972
2016-08-06,23.972
2016-08-07,23.972
2016-08-08,23.972
2016-08-09,23.972
2016-08-10,23.972
2016-08-11,23.972
2016-08-12,23.972
2016-08-13,23.972
2016-08-14,23.972
2016-08-15,23.972
2016-08-16,23.972
2016-08-17,23.972
2016-08-18,23.972
2016-08-19,23.972
2016-08-20,23.972
2016-08-21,23.972
2016-08-22,23.972
2016-08-23,23.972
2016-08-24,23.972
2016-08-25,23.972
2016-08-26,23.972
2016-08-27,23.972
2016-08-28,23.972
2016-08-29,23.972
2016-08-30,23.972
2016-08-31,23.972
2016-09-01,23.972
2016-09-02,23.972
2016-09-03,23.972
2016-09-04,23.972
2016-09-05,23.972
2016-09-06,23.972
2016-09-07,23.972
2016-09-08,23.972
2016-09-09,23.972
2016-09-10,23.972
2016-09-11,23.972
2016-09-12,23.972
2016-09-13,23.972
2016-09-14,23.972
2016-09-15,23.972
2016-09-16,23.972
2016-09-17,23.972
2016-09-18,23.972
2016-09-19,23.972
2016-09-20,23.972
2016-09-21,23.972
2016-09-22,23.972
2016-09-23,23.972
2016-09-24,23.972
2016-09-25,23.972
2016-09-26,23.972
2016-09-27,23.972
2016-09-28,23.972
2016-09-29,23.972
2016-09-30,32.1269
2016-10-01,32.1269
2016-10-02,32.1269
2016-10-03,32.1269
2016-10-04,32.1269
2016-10-05,32.1269
2016-10-06,32.1269
2016-10-07,32.1269
2016-10-08,32.1269
2016-10-09,32.1269
2016-10-10,32.1269
2016-10-11,32.1269
2016-10-12,32.1269
2016-10-13,32.1269
2016-10-14,32.1269
2016-10-15,32.1269
2016-10-16,32.1269
2016-10-17,32.1269
2016-10-18,32.1269
2016-10-19,32.1269
2016-10-20,32.1269
2016-10-21,32.1269
2016-10-22,32.1269
2016-10-23,32.1269
2016-10-24,32.1269
2016-10-25,32.1269
2016-10-26,32.1269
2016-10-27,32.1269
2016-10-28,32.1269
2016-10-29,32.1269
2016-10-30,32.1269
2016-10-31,32.1269
2016-11-01,32.1269
2016-11-02,32.1269
2016-11-03,32.1269
2016-11-04,32.1269
2016-11-05,32.1269
2016-11-06,32.1269
2016-11-07,32.1269
2016-11-08,32.1269
2016-11-09,32.1269
2016-11-10,32.1269
2016-11-11,32.1269
2016-11-12,32.1269
2016-11-13,32.1269
2016-11-14,32.1269
2016-11-15,32.1269
2016-11-16,32.1269
2016-11-17,32.1269
2016-11-18,32.1269
2016-11-19,32.1269
2016-11-20,32.1269
2016-11-21,32.1269
2016-11-22,32.1269
2016-11-23,32.1269
2016-11-24,32.1269
2016-11-25,32.1269
2016-11-26,32.1269
2016-11-27,32.1269
2016-11-28,32.1269
2016-11-29,32.1269
2016-11-30,32.1269
2016-12-01,32.1269
2016-12-02,32.1269
2016-12-03,32.1269
2016-12-04,32.1269
2016-12-05,32.1269
2016-12-06,32.1269
2016-12-07,32.1269
2016-12-08,32.1269
2016-12-09,32.1269
2016-12-10,32.1269
2016-12-11,32.1269
2016-12-12,32.1269
2016-12-13,32.1269
2016-12-14,32.1269
2016-12-15,32.1269
2016-12-16,32.1269
2016-12-17,32.1269
2016-12-18,32.1269
2016-12-19,32.1269
2016-12-20,32.1269
2016-12-21,32.1269
2016-12-22,32.1269
2016-12-23,32.1269
2016-12-24,32.1269
2016-12-25,32.1269
2016-12-26,32.1269
2016-12-27,32.1269
2016-12-28,32.1269
2016-12-29,32.1269
2016-12-30,32.1269
2016-12-31,33.7687
2017-01-01,33.7687
2017-01-02,33.7687
2017-01-03,33.7687
2017-01-04,33.7687
2017-01-05,33.7687
2017-01-06,33.7687
2017-01-07,33.7687
2017-01-08,33.7687
2017-01-09,33.7687
2017-01-10,33.7687
2017-01-11,33.7687
2017-01-12,33.7687
2017-01-13,33.7687
2017-01-14,33.7687
2017-01-15,33.7687
2017-01-16,33.7687
2017-01-17,33.7687
2017-01-18,33.7687
2017-01-19,33.7687
2017-01-20,33.7687
2017-01-21,33.7687
2017-01-22,33.7687
2017-01-23,33.7687
2017-01-24,33.7687
2017-01-25,33.7687
2017-01-26,33.7687
2017-01-27,33.7687
2017-01-28,33.7687
2017-01-29,33.7687
2017-01-30,33.7687
2017-01-31,33.7687
2017-02-01,33.7687
2017-02-02,33.7687
2017-02-03,33.7687
2017-02-04,33.7687
2017-02-05,33.7687
2017-02-06,33.7687
2017-02-07,33.7687
2017-02-08,33.7687
2017-02-09,33.7687
2017-02-10,33.7687
2017-02-11,33.7687
2017-02-12,33.7687
2017-02-13,33.7687
2017-02-14,33.7687
2017-02-15,33.7687
2017-02-16,33.7687
2017-02-17,33.7687
2017-02-18,33.7687
2017-02-19,33.7687
2017-02-20,33.7687
2017-02-21,33.7687
2017-02-22,33.7687
2017-02-23,33.7687
2017-02-24,33.7687
2017-02-25,33.7687
2017-02-26,33.7687
2017-02-27,33.7687
2017-02-28,33.7687
2017-03-01,33.7687
2017-03-02,33.7687
2017-03-03,33.7687
2017-03-04,33.7687
2017-03-05,33.7687
2017-03-06,33.7687
2017-03-07,33.7687
2017-03-08,33.7687
2017-03-09,33.7687
2017-03-10,33.7687
2017-03-11,33.7687
2017-03-12,33.7687
2017-03-13,33.7687
2017-03-14,33.7687
2017-03-15,33.7687
2017-03-16,33.7687
2017-03-17,33.7687
2017-03-18,33.7687
2017-03-19,33.7687
2017-03-20,33.7687
2017-03-21,33.7687
2017-03-22,33.7687
2017-03-23,33.7687
2017-03-24,33.7687
2017-03-25,33.7687
2017-03-26,33.7687
2017-03-27,33.7687
2017-03-28,33.7687
2017-03-29,33.7687
2017-03-30,33.7687
2017-03-31,23.7128
2017-04-01,23.7128
2017-04-02,23.7128
2017-04-03,23.7128
2017-04-04,23.7128
2017-04-05,23.7128
2017-04-06,23.7128
2017-04-07,23.7128
2017-04-08,23.7128
2017-04-09,23.7128
2017-04-10,23.7128
2017-04-11,23.7128
2017-04-12,23.7128
2017-04-13,23.7128
2017-04-14,23.7128
2017-04-15,23.7128
2017-04-16,23.7128
2017-04-17,23.7128
2017-04-18,23.7128
2017-04-19,23.7128
2017-04-20,23.7128
2017-04-21,23.7128
2017-04-22,23.7128
2017-04-23,23.7128
2017-04-24,23.7128
2017-04-25,23.7128
2017-04-26,23.7128
2017-04-27,23.7128
2017-04-28,23.7128
2017-04-29,23.7128
2017-04-30,23.7128
2017-05-01,23.7128
2017-05-02,23.7128
2017-05-03,23.7128
2017-05-04,23.7128
2017-05-05,23.7128
2017-05-06,23.7128
2017-05-07,23.7128
2017-05-08,23.7128
2017-05-09,23.7128
2017-05-10,23.7128
2017-05-11,23.7128
2017-05-12,23.7128
2017-05-13,23.7128
2017-05-14,23.7128
2017-05-15,23.7128
2017-05-16,23.7128
2017-05-17,23.7128
2017-05-18,23.7128
2017-05-19,23.7128
2017-05-20,23.7128
2017-05-21,23.7128
2017-05-22,23.7128
2017-05-23,23.7128
2017-05-24,23.7128
2017-05-25,23.7128
2017-05-26,23.7128
2017-05-27,23.7128
2017-05-28,23.7128
2017-05-29,23.7128
2017-05-30,23.7128
2017-05-31,23.7128
2017-06-01,23.7128
2017-06-02,23.7128
2017-06-03,23.7128
2017-06-04,23.7128
2017-06-05,23.7128
2017-06-06,23.7128
2017-06-07,23.7128
2017-06-08,23.7128
2017-06-09,23.7128
2017-06-10,23.7128
2017-06-11,23.7128
2017-06-12,23.7128
2017-06-13,23.7128
2017-06-14,23.7128
2017-06-15,23.7128
2017-06-16,23.7128
2017-06-17,23.7128
2017-06-18,23.7128
2017-06-19,23.7128
2017-06-20,23.7128
2017-06-21,23.7128
2017-06-22,23.7128
2017-06-23,23.7128
2017-06-24,23.7128
2017-06-25,23.7128
2017-06-26,23.7128
2017-06-27,23.7128
2017-06-28,23.7128
2017-06-29,23.7128
2017-06-30,34.6219
2017-07-01,34.6219
2017-07-02,34.6219
2017-07-03,34.6219
2017-07-04,34.6219
2017-07-05,34.6219
2017-07-06,34.6219
2017-07-07,34.6219
2017-07-08,34.6219
2017-07-09,34.6219
2017-07-10,34.6219
2017-07-11,34.6219
2017-07-12,34.6219
2017-07-13,34.6219
2017-07-14,34.6219
2017-07-15,34.6219
2017-07-16,34.6219
2017-07-17,34.6219
2017-07-18,34.6219
2017-07-19,34.6219
2017-07-20,34.6219
2017-07-21,34.6219
2017-07-22,34.6219
2017-07-23,34.6219
2017-07-24,34.6219
2017-07-25,34.6219
2017-07-26,34.6219
2017-07-27,34.6219
2017-07-28,34.6219
2017-07-29,34.6219
2017-07-30,34.6219
2017-07-31,34.6219
2017-08-01,34.6219
2017-08-02,34.6219
2017-08-03,34.6219
2017-08-04,34.6219
2017-08-05,34.6219
2017-08-06,34.6219
2017-08-07,34.6219
2017-08-08,34.6219
2017-08-09,34.6219
2017-08-10,34.6219
2017-08-11,34.6219
2017-08-12,34.6219
2017-08-13,34.6219
2017-08-14,34.6219
2017-08-15,34.6219
2017-08-16,34.6219
2017-08-17,34.6219
2017-08-18,34.6219
2017-08-19,34.6219
2017-08-20,34.6219
2017-08-21,34.6219
2017-08-22,34.6219
2017-08-23,34.6219
2017-08-24,34.6219
2017-08-25,34.6219
2017-08-26,34.6219
2017-08-27,34.6219
2017-08-28,34.6219
2017-08-29,34.6219
2017-08-30,34.6219
2017-08-31,34.6219
2017-09-01,34.6219
2017-09-02,34.6219
2017-09-03,34.6219
2017-09-04,34.6219
2017-09-05,34.6219
2017-09-06,34.6219
2017-09-07,34.6219
2017-09-08,34.6219
2017-09-09,34.6219
2017-09-10,34.6219
2017-09-11,34.6219
2017-09-12,34.6219
2017-09-13,34.6219
2017-09-14,34.6219
2017-09-15,34.6219
2017-09-16,34.6219
2017-09-17,34.6219
2017-09-18,34.6219
2017-09-19,34.6219
2017-09-20,34.6219
2017-09-21,34.6219
2017-09-22,34.6219
2017-09-23,34.6219
2017-09-24,34.6219
2017-09-25,34.6219
2017-09-26,34.6219
2017-09-27,34.6219
2017-09-28,34.6219
2017-09-29,34.6219
2017-09-30,32.2381
2017-10-01,32.2381
2017-10-02,32.2381
2017-10-03,32.2381
2017-10-04,32.2381
2017-10-05,32.2381
2017-10-06,32.2381
2017-10-07,32.2381
2017-10-08,32.2381
2017-10-09,32.2381
2017-10-10,32.2381
2017-10-11,32.2381
2017-10-12,32.2381
2017-10-13,32.2381
2017-10-14,32.2381
2017-10-15,32.2381
2017-10-16,32.2381
2017-10-17,32.2381
2017-10-18,32.2381
2017-10-19,32.2381
2017-10-20,32.2381
2017-10-21,32.2381
2017-10-22,32.2381
2017-10-23,32.2381
2017-10-24,32.2381
2017-10-25,32.2381
2017-10-26,32.2381
2017-10-27,32.2381
2017-10-28,32.2381
2017-10-29,32.2381
2017-10-30,32.2381
2017-10-31,32.2381
2017-11-01,32.2381
2017-11-02,32.2381
2017-11-03,32.2381
2017-11-04,32.2381
2017-11-05,32.2381
2017-11-06,32.2381
2017-11-07,32.2381
2017-11-08,32.2381
2017-11-09,32.2381
2017-11-10,32.2381
2017-11-11,32.2381
2017-11-12,32.2381
2017-11-13,32.2381
2017-11-14,32.2381
2017-11-15,32.2381
2017-11-16,32.2381
2017-11-17,32.2381
2017-11-18,32.2381
2017-11-19,32.2381
2017-11-20,32.2381
2017-11-21,32.2381
2017-11-22,32.2381
2017-11-23,32.2381
2017-11-24,32.2381
2017-11-25,32.2381
2017-11-26,32.2381
2017-11-27,32.2381
2017-11-28,32.2381
2017-11-29,32.2381
2017-11-30,32.2381
2017-12-01,32.2381
2017-12-02,32.2381
2017-12-03,32.2381
2017-12-04,32.2381
2017-12-05,32.2381
2017-12-06,32.2381
2017-12-07,32.2381
2017-12-08,32.2381
2017-12-09,32.2381
2017-12-10,32.2381
2017-12-11,32.2381
2017-12-12,32.2381
2017-12-13,32.2381
2017-12-14,32.2381
2017-12-15,32.2381
2017-12-16,32.2381
2017-12-17,32.2381
2017-12-18,32.2381
2017-12-19,32.2381
2017-12-20,32.2381
2017-12-21,32.2381
2017-12-22,32.2381
2017-12-23,32.2381
2017-12-24,32.2381
2017-12-25,32.2381
2017-12-26,32.2381
2017-12-27,32.2381
2017-12-28,32.2381
2017-12-29,32.2381
2017-12-30,32.2381
2017-12-31,30.7417
2018-01-01,30.7417
2018-01-02,30.7417
2018-01-03,30.7417
2018-01-04,30.7417
2018-01-05,30.7417
2018-01-06,30.7417
2018-01-07,30.7417
2018-01-08,30.7417
2018-01-09,30.7417
2018-01-10,30.7417
2018-01-11,30.7417
2018-01-12,30.7417
2018-01-13,30.7417
2018-01-14,30.7417
2018-01-15,30.7417
2018-01-16,30.7417
2018-01-17,30.7417
2018-01-18,30.7417
2018-01-19,30.7417
2018-01-20,30.7417
2018-01-21,30.7417
2018-01-22,30.7417
2018-01-23,30.7417
2018-01-24,30.7417
2018-01-25,30.7417
2018-01-26,30.7417
2018-01-27,30.7417
2018-01-28,30.7417
2018-01-29,30.7417
2018-01-30,30.7417
2018-01-31,30.7417
2018-02-01,30.7417
2018-02-02,30.7417
2018-02-03,30.7417
2018-02-04,30.7417
2018-02-05,30.7417
2018-02-06,30.7417
2018-02-07,30.7417
2018-02-08,30.7417
2018-02-09,30.7417
2018-02-10,30.7417
2018-02-11,30.7417
2018-02-12,30.7417
2018-02-13,30.7417
2018-02-14,30.7417
2018-02-15,30.7417
2018-02-16,30.7417
2018-02-17,30.7417
2018-02-18,30.7417
2018-02-19,30.7417
2018-02-20,30.7417
2018-02-21,30.7417
2018-02-22,30.7417
2018-02-23,30.7417
2018-02-24,30.7417
2018-02-25,30.7417
2018-02-26,30.7417
2018-02-27,30.7417
2018-02-28,30.7417
2018-03-01,30.7417
2018-03-02,30.7417
2018-03-03,30.7417
2018-03-04,30.7417
2018-03-05,30.7417
2018-03-06,30.7417
2018-03-07,30.7417
2018-03-08,30.7417
2018-03-09,30.7417
2018-03-10,30.7417
2018-03-11,30.7417
2018-03-12,30.7417
2018-03-13,30.7417
2018-03-14,30.7417
2018-03-15,30.7417
2018-03-16,30.7417
2018-03-17,30.7417
2018-03-18,30.7417
2018-03-19,30.7417
2018-03-20,30.7417
2018-03-21,30.7417
2018-03-22,30.7417
2018-03-23,30.7417
2018-03-24,30.7417
2018-03-25,30.7417
2018-03-26,30.7417
2018-03-27,30.7417
2018-03-28,30.7417
2018-03-29,30.7417
2018-03-30,30.7417
2018-03-31,19.5683
2018-04-01,19.5683
2018-04-02,19.5683
2018-04-03,19.5683
2018-04-04,19.5683
2018-04-05,19.5683
2018-04-06,19.5683
2018-04-07,19.5683
2018-04-08,19.5683
2018-04-09,19.5683
2018-04-10,19.5683
2018-04-11,19.5683
2018-04-12,19.5683
2018-04-13,19.5683
2018-04-14,19.5683
2018-04-15,19.5683
2018-04-16,19.5683
2018-04-17,19.5683
2018-04-18,19.5683
2018-04-19,19.5683
2018-04-20,19.5683
2018-04-21,19.5683
2018-04-22,19.5683
2018-04-23,19.5683
2018-04-24,19.5683
2018-04-25,19.5683
2018-04-26,19.5683
2018-04-27,19.5683
2018-04-28,19.5683
2018-04-29,19.5683
2018-04-30,19.5683
2018-05-01,19.5683
2018-05-02,19.5683
2018-05-03,19.5683
2018-05-04,19.5683
2018-05-05,19.5683
2018-05-06,19.5683
2018-05-07,19.5683
2018-05-08,19.5683
2018-05-09,19.5683
2018-05-10,19.5683
2018-05-11,19.5683
2018-05-12,19.5683
2018-05-13,19.5683
2018-05-14,19.5683
2018-05-15,19.5683
2018-05-16,19.5683
2018-05-17,19.5683
2018-05-18,19.5683
2018-05-19,19.5683
2018-05-20,19.5683
2018-05-21,19.5683
2018-05-22,19.5683
2018-05-23,19.5683
2018-05-24,19.5683
2018-05-25,19.5683
2018-05-26,19.5683
2018-05-27,19.5683
2018-05-28,19.5683
2018-05-29,19.5683
2018-05-30,19.5683
2018-05-31,19.5683
2018-06-01,19.5683
2018-06-02,19.5683
2018-06-03,19.5683
2018-06-04,19.5683
2018-06-05,19.5683
2018-06-06,19.5683
2018-06-07,19.5683
2018-06-08,19.5683
2018-06-09,19.5683
2018-06-10,19.5683
2018-06-11,19.5683
2018-06-12,19.5683
2018-06-13,19.5683
2018-06-14,19.5683
2018-06-15,19.5683
2018-06-16,19.5683
2018-06-17,19.5683
2018-06-18,19.5683
2018-06-19,19.5683
2018-06-20,19.5683
2018-06-21,19.5683
2018-06-22,19.5683
2018-06-23,19.5683
2018-06-24,19.5683
2018-06-25,19.5683
2018-06-26,19.5683
2018-06-27,19.5683
2018-06-28,19.5683
2018-06-29,19.5683
2018-06-30,32.59
2018-07-01,32.59
2018-07-02,32.59
2018-07-03,32.59
2018-07-04,32.59
2018-07-05,32.59
2018-07-06,32.59
2018-07-07,32.59
2018-07-08,32.59
2018-07-09,32.59
2018-07-10,32.59
2018-07-11,32.59
2018-07-12,32.59
2018-07-13,32.59
2018-07-14,32.59
2018-07-15,32.59
2018-07-16,32.59
2018-07-17,32.59
2018-07-18,32.59
2018-07-19,32.59
2018-07-20,32.59
2018-07-21,32.59
2018-07-22,32.59
2018-07-23,32.59
2018-07-24,32.59
2018-07-25,32.59
2018-07-26,32.59
2018-07-27,32.59
2018-07-28,32.59
2018-07-29,32.59
2018-07-30,32.59
2018-07-31,32.59
2018-08-01,32.59
2018-08-02,32.59
2018-08-03,32.59
2018-08-04,32.59
2018-08-05,32.59
2018-08-06,32.59
2018-08-07,32.59
2018-08-08,32.59
2018-08-09,32.59
2018-08-10,32.59
2018-08-11,32.59
2018-08-12,32.59
2018-08-13,32.59
2018-08-14,32.59
2018-08-15,32.59
2018-08-16,32.59
2018-08-17,32.59
2018-08-18,32.59
2018-08-19,32.59
2018-08-20,32.59
2018-08-21,32.59
2018-08-22,32.59
2018-08-23,32.59
2018-08-24,32.59
2018-08-25,32.59
2018-08-26,32.59
2018-08-27,32.59
2018-08-28,32.59
2018-08-29,32.59
2018-08-30,32.59
2018-08-31,32.59
2018-09-01,32.59
2018-09-02,32.59
2018-09-03,32.59
2018-09-04,32.59
2018-09-05,32.59
2018-09-06,32.59
2018-09-07,32.59
2018-09-08,32.59
2018-09-09,32.59
2018-09-10,32.59
2018-09-11,32.59
2018-09-12,32.59
2018-09-13,32.59
2018-09-14,32.59
2018-09-15,32.59
2018-09-16,32.59
2018-09-17,32.59
2018-09-18,32.59
2018-09-19,32.59
2018-09-20,32.59
2018-09-21,32.59
2018-09-22,32.59
2018-09-23,32.59
2018-09-24,32.59
2018-09-25,32.59
2018-09-26,32.59
2018-09-27,32.59
2018-09-28,32.59
2018-09-29,32.59
2018-09-30,33.0809
2018-10-01,33.0809
2018-10-02,33.0809
2018-10-03,33.0809
2018-10-04,33.0809
2018-10-05,33.0809
2018-10-06,33.0809
2018-10-07,33.0809
2018-10-08,33.0809
2018-10-09,33.0809
2018-10-10,33.0809
2018-10-11,33.0809
2018-10-12,33.0809
2018-10-13,33.0809
2018-10-14,33.0809
2018-10-15,33.0809
2018-10-16,33.0809
2018-10-17,33.0809
2018-10-18,33.0809
2018-10-19,33.0809
2018-10-20,33.0809
2018-10-21,33.0809
2018-10-22,33.0809
2018-10-23,33.0809
2018-10-24,33.0809
2018-10-25,33.0809
2018-10-26,33.0809
2018-10-27,33.0809
2018-10-28,33.0809
2018-10-29,33.0809
2018-10-30,33.0809
2018-10-31,33.0809
2018-11-01,33.0809
2018-11-02,33.0809
2018-11-03,33.0809
2018-11-04,33.0809
2018-11-05,33.0809
2018-11-06,33.0809
2018-11-07,33.0809
2018-11-08,33.0809
2018-11-09,33.0809
2018-11-10,33.0809
2018-11-11,33.0809
2018-11-12,33.0809
2018-11-13,33.0809
2018-11-14,33.0809
2018-11-15,33.0809
2018-11-16,33.0809
2018-11-17,33.0809
2018-11-18,33.0809
2018-11-19,33.0809
2018-11-20,33.0809
2018-11-21,33.0809
2018-11-22,33.0809
2018-11-23,33.0809
2018-11-24,33.0809
2018-11-25,33.0809
2018-11-26,33.0809
2018-11-27,33.0809
2018-11-28,33.0809
2018-11-29,33.0809
2018-11-30,33.0809
2018-12-01,33.0809
2018-12-02,33.0809
2018-12-03,33.0809
2018-12-04,33.0809
2018-12-05,33.0809
2018-12-06,33.0809
2018-12-07,33.0809
2018-12-08,33.0809
2018-12-09,33.0809
2018-12-10,33.0809
2018-12-11,33.0809
2018-12-12,33.0809
2018-12-13,33.0809
2018-12-14,33.0809
2018-12-15,33.0809
2018-12-16,33.0809
2018-12-17,33.0809
2018-12-18,33.0809
2018-12-19,33.0809
2018-12-20,33.0809
2018-12-21,33.0809
2018-12-22,33.0809
2018-12-23,33.0809
2018-12-24,33.0809
2018-12-25,33.0809
2018-12-26,33.0809
2018-12-27,33.0809
2018-12-28,33.0809
2018-12-29,33.0809
2018-12-30,33.0809
2018-12-31,28.0655
2019-01-01,28.0655
2019-01-02,28.0655
2019-01-03,28.0655
2019-01-04,28.0655
2019-01-05,28.0655
2019-01-06,28.0655
2019-01-07,28.0655
2019-01-08,28.0655
2019-01-09,28.0655
2019-01-10,28.0655
2019-01-11,28.0655
2019-01-12,28.0655
2019-01-13,28.0655
2019-01-14,28.0655
2019-01-15,28.0655
2019-01-16,28.0655
2019-01-17,28.0655
2019-01-18,28.0655
2019-01-19,28.0655
2019-01-20,28.0655
2019-01-21,28.0655
2019-01-22,28.0655
2019-01-23,28.0655
2019-01-24,28.0655
2019-01-25,28.0655
2019-01-26,28.0655
2019-01-27,28.0655
2019-01-28,28.0655
2019-01-29,28.0655
2019-01-30,28.0655
2019-01-31,28.0655
2019-02-01,28.0655
2019-02-02,28.0655
2019-02-03,28.0655
2019-02-04,28.0655
2019-02-05,28.0655
2019-02-06,28.0655
2019-02-07,28.0655
2019-02-08,28.0655
2019-02-09,28.0655
2019-02-10,28.0655
2019-02-11,28.0655
2019-02-12,28.0655
2019-02-13,28.0655
2019-02-14,28.0655
2019-02-15,28.0655
2019-02-16,28.0655
2019-02-17,28.0655
2019-02-18,28.0655
2019-02-19,28.0655
2019-02-20,28.0655
2019-02-21,28.0655
2019-02-22,28.0655
2019-02-23,28.0655
2019-02-24,28.0655
2019-02-25,28.0655
2019-02-26,28.0655
2019-02-27,28.0655
2019-02-28,28.0655
2019-03-01,28.0655
2019-03-02,28.0655
2019-03-03,28.0655
2019-03-04,28.0655
2019-03-05,28.0655
2019-03-06,28.0655
2019-03-07,28.0655
2019-03-08,28.0655
2019-03-09,28.0655
2019-03-10,28.0655
2019-03-11,28.0655
2019-03-12,28.0655
2019-03-13,28.0655
2019-03-14,28.0655
2019-03-15,28.0655
2019-03-16,28.0655
2019-03-17,28.0655
2019-03-18,28.0655
2019-03-19,28.0655
2019-03-20,28.0655
2019-03-21,28.0655
2019-03-22,28.0655
2019-03-23,28.0655
2019-03-24,28.0655
2019-03-25,28.0655
2019-03-26,28.0655
2019-03-27,28.0655
2019-03-28,28.0655
2019-03-29,28.0655
2019-03-30,28.0655
2019-03-31,21.7453
2019-04-01,21.7453
2019-04-02,21.7453
2019-04-03,21.7453
2019-04-04,21.7453
2019-04-05,21.7453
2019-04-06,21.7453
2019-04-07,21.7453
2019-04-08,21.7453
2019-04-09,21.7453
2019-04-10,21.7453
2019-04-11,21.7453
2019-04-12,21.7453
2019-04-13,21.7453
2019-04-14,21.7453
2019-04-15,21.7453
2019-04-16,21.7453
2019-04-17,21.7453
2019-04-18,21.7453
2019-04-19,21.7453
2019-04-20,21.7453
2019-04-21,21.7453
2019-04-22,21.7453
2019-04-23,21.7453
2019-04-24,21.7453
2019-04-25,21.7453
2019-04-26,21.7453
2019-04-27,21.7453
2019-04-28,21.7453
2019-04-29,21.7453
2019-04-30,21.7453
2019-05-01,21.7453
2019-05-02,21.7453
2019-05-03,21.7453
2019-05-04,21.7453
2019-05-05,21.7453
2019-05-06,21.7453
2019-05-07,21.7453
2019-05-08,21.7453
2019-05-09,21.7453
2019-05-10,21.7453
2019-05-11,21.7453
2019-05-12,21.7453
2019-05-13,21.7453
2019-05-14,21.7453
2019-05-15,21.7453
2019-05-16,21.7453
2019-05-17,21.7453
2019-05-18,21.7453
2019-05-19,21.7453
2019-05-20,21.7453
2019-05-21,21.7453
2019-05-22,21.7453
2019-05-23,21.7453
2019-05-24,21.7453
2019-05-25,21.7453
2019-05-26,21.7453
2019-05-27,21.7453
2019-05-28,21.7453
2019-05-29,21.7453
2019-05-30,21.7453
2019-05-31,21.7453
2019-06-01,21.7453
2019-06-02,21.7453
2019-06-03,21.7453
2019-06-04,21.7453
2019-06-05,21.7453
2019-06-06,21.7453
2019-06-07,21.7453
2019-06-08,21.7453
2019-06-09,21.7453
2019-06-10,21.7453
2019-06-11,21.7453
2019-06-12,21.7453
2019-06-13,21.7453
2019-06-14,21.7453
2019-06-15,21.7453
2019-06-16,21.7453
2019-06-17,21.7453
2019-06-18,21.7453
2019-06-19,21.7453
2019-06-20,21.7453
2019-06-21,21.7453
2019-06-22,21.7453
2019-06-23,21.7453
2019-06-24,21.7453
2019-06-25,21.7453
2019-06-26,21.7453
2019-06-27,21.7453
2019-06-28,21.7453
2019-06-29,21.7453
2019-06-30,21.2112
2019-07-01,21.2112
2019-07-02,21.2112
2019-07-03,21.2112
2019-07-04,21.2112
2019-07-05,21.2112
2019-07-06,21.2112
2019-07-07,21.2112
2019-07-08,21.2112
2019-07-09,21.2112
2019-07-10,21.2112
2019-07-11,21.2112
2019-07-12,21.2112
2019-07-13,21.2112
2019-07-14,21.2112
2019-07-15,21.2112
2019-07-16,21.2112
2019-07-17,21.2112
2019-07-18,21.2112
2019-07-19,21.2112
2019-07-20,21.2112
2019-07-21,21.2112
2019-07-22,21.2112
2019-07-23,21.2112
2019-07-24,21.2112
2019-07-25,21.2112
2019-07-26,21.2112
2019-07-27,21.2112
2019-07-28,21.2112
2019-07-29,21.2112
2019-07-30,21.2112
2019-07-31,21.2112
2019-08-01,21.2112
2019-08-02,21.2112
2019-08-03,21.2112
2019-08-04,21.2112
2019-08-05,21.2112
2019-08-06,21.2112
2019-08-07,21.2112
2019-08-08,21.2112
2019-08-09,21.2112
2019-08-10,21.2112
2019-08-11,21.2112
2019-08-12,21.2112
2019-08-13,21.2112
2019-08-14,21.2112
2019-08-15,21.2112
2019-08-16,21.2112
2019-08-17,21.2112
2019-08-18,21.2112
2019-08-19,21.2112
2019-08-20,21.2112
2019-08-21,21.2112
2019-08-22,21.2112
2019-08-23,21.2112
2019-08-24,21.2112
2019-08-25,21.2112
2019-08-26,21.2112
