,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity
2011-05-11,74.136,74.584,73.81,73.973,45520.0
2011-05-12,73.973,74.787,73.973,74.298,57120.0
2011-05-13,74.136,74.136,72.425,73.158,65850.0
2011-05-14,74.136,74.136,72.425,73.158,65850.0
2011-05-15,74.136,74.136,72.425,73.158,65850.0
2011-05-16,73.321,74.787,72.751,74.624,71520.0
2011-05-17,73.402,74.624,73.321,74.054,39860.0
2011-05-18,74.054,74.624,73.565,73.891,28860.0
2011-05-19,74.543,75.683,73.321,74.624,66040.0
2011-05-20,74.543,75.683,73.321,74.624,66040.0
2011-05-21,74.543,75.683,73.321,74.624,66040.0
2011-05-22,74.543,75.683,73.321,74.624,66040.0
2011-05-23,75.765,75.765,72.506,73.402,155750.0
2011-05-24,73.81,75.113,73.728,74.461,130030.0
2011-05-25,74.136,74.95,74.136,74.136,54740.0
2011-05-26,74.95,76.172,74.136,75.683,202330.0
2011-05-27,76.172,76.824,76.172,76.661,156920.0
2011-05-28,76.172,76.824,76.172,76.661,156920.0
2011-05-29,76.172,76.824,76.172,76.661,156920.0
2011-05-30,76.824,79.187,76.824,78.209,129190.0
2011-05-31,78.209,79.024,78.046,78.535,60000.0
2011-06-01,78.535,80.327,77.557,80.001,82010.0
2011-06-02,78.535,80.327,77.557,80.001,82010.0
2011-06-03,78.535,80.327,77.557,80.001,82010.0
2011-06-04,78.535,80.327,77.557,80.001,82010.0
2011-06-05,78.535,80.327,77.557,80.001,82010.0
2011-06-06,79.431,83.504,79.431,82.445,525360.0
2011-06-07,82.69,85.297,82.038,84.319,246930.0
2011-06-08,83.26,83.504,81.305,81.468,223040.0
2011-06-09,78.535,81.956,75.276,80.653,129920.0
2011-06-10,80.653,82.69,80.653,81.06,197610.0
2011-06-11,80.653,82.69,80.653,81.06,197610.0
2011-06-12,80.653,82.69,80.653,81.06,197610.0
2011-06-13,80.653,82.69,80.653,81.06,197610.0
2011-06-14,80.734,82.771,80.734,81.793,93380.0
2011-06-15,82.282,82.282,80.246,81.223,67780.0
2011-06-16,81.468,81.468,78.616,79.024,196930.0
2011-06-17,79.024,80.653,76.58,79.838,68950.0
2011-06-18,79.024,80.653,76.58,79.838,68950.0
2011-06-19,79.024,80.653,76.58,79.838,68950.0
2011-06-20,80.49,81.468,78.29,79.838,40740.0
2011-06-21,79.594,80.327,79.024,79.838,67140.0
2011-06-22,79.838,80.653,78.861,80.246,59040.0
2011-06-23,79.838,79.838,77.802,77.965,88040.0
2011-06-24,79.105,79.268,77.231,77.394,40200.0
2011-06-25,79.105,79.268,77.231,77.394,40200.0
2011-06-26,79.105,79.268,77.231,77.394,40200.0
2011-06-27,77.068,77.639,76.742,77.639,212750.0
2011-06-28,77.639,77.802,76.498,77.15,62480.0
2011-06-29,77.394,80.653,77.394,80.653,136960.0
2011-06-30,79.187,83.015,79.187,82.69,111660.0
2011-07-01,82.282,83.097,81.468,82.282,53270.0
2011-07-02,82.282,83.097,81.468,82.282,53270.0
2011-07-03,82.282,83.097,81.468,82.282,53270.0
2011-07-04,81.468,82.527,81.468,82.445,67530.0
2011-07-05,81.712,82.608,81.631,82.282,121330.0
2011-07-06,82.364,82.364,81.386,81.549,85460.0
2011-07-07,81.549,81.875,81.386,81.875,92440.0
2011-07-08,81.386,82.282,81.386,81.875,27270.0
2011-07-09,81.386,82.282,81.386,81.875,27270.0
2011-07-10,81.386,82.282,81.386,81.875,27270.0
2011-07-11,81.468,82.445,81.468,81.793,32650.0
2011-07-12,80.897,81.712,79.838,81.712,94740.0
2011-07-13,80.653,83.097,80.653,82.69,46060.0
2011-07-14,81.631,82.282,81.468,81.468,33830.0
2011-07-15,80.816,81.631,80.816,80.816,28780.0
2011-07-16,80.816,81.631,80.816,80.816,28780.0
2011-07-17,80.816,81.631,80.816,80.816,28780.0
2011-07-18,80.653,80.653,78.209,79.024,31770.0
2011-07-19,78.453,79.838,77.476,79.431,38280.0
2011-07-20,77.394,79.838,77.394,79.431,30970.0
2011-07-21,79.512,79.512,77.231,78.861,27540.0
2011-07-22,79.349,79.675,78.372,79.349,36830.0
2011-07-23,79.349,79.675,78.372,79.349,36830.0
2011-07-24,79.349,79.675,78.372,79.349,36830.0
2011-07-25,77.394,79.024,77.394,78.453,12060.0
2011-07-26,77.394,78.535,74.95,76.172,52860.0
2011-07-27,73.484,77.313,73.484,75.358,54770.0
2011-07-28,75.602,75.928,74.298,75.195,58880.0
2011-07-29,73.973,78.209,73.402,78.209,47740.0
2011-07-30,73.973,78.209,73.402,78.209,47740.0
2011-07-31,73.973,78.209,73.402,78.209,47740.0
2011-08-01,78.861,78.861,76.335,76.987,26530.0
2011-08-02,75.52,76.172,75.032,75.276,22510.0
2011-08-03,74.95,74.95,73.484,73.484,11140.0
2011-08-04,73.891,74.787,71.284,71.284,93380.0
2011-08-05,66.478,69.655,66.478,68.433,148710.0
2011-08-06,66.478,69.655,66.478,68.433,148710.0
2011-08-07,66.478,69.655,66.478,68.433,148710.0
2011-08-08,66.722,68.107,65.418,67.292,63660.0
2011-08-09,65.581,68.27,64.034,67.211,59000.0
2011-08-10,69.247,69.247,66.966,68.351,113720.0
2011-08-11,66.152,68.596,65.174,67.211,42440.0
2011-08-12,68.27,71.203,66.722,70.225,151370.0
2011-08-13,68.27,71.203,66.722,70.225,151370.0
2011-08-14,68.27,71.203,66.722,70.225,151370.0
2011-08-15,70.307,72.506,70.307,72.099,28600.0
2011-08-16,75.358,75.358,69.41,69.573,28110.0
2011-08-17,69.247,69.41,68.433,69.085,11340.0
2011-08-18,68.433,68.433,65.663,65.744,18650.0
2011-08-19,65.744,65.744,61.508,65.093,220170.0
2011-08-20,65.744,65.744,61.508,65.093,220170.0
2011-08-21,65.744,65.744,61.508,65.093,220170.0
2011-08-22,65.256,65.581,63.789,65.174,75530.0
2011-08-23,66.07,66.07,65.093,65.581,95220.0
2011-08-24,63.952,65.989,63.789,65.989,73480.0
2011-08-25,65.174,66.396,64.848,65.174,118960.0
2011-08-26,65.256,65.989,64.359,65.174,12820.0
2011-08-27,65.256,65.989,64.359,65.174,12820.0
2011-08-28,65.256,65.989,64.359,65.174,12820.0
2011-08-29,62.73,72.832,62.73,71.773,172770.0
2011-08-30,71.61,71.61,68.27,68.84,110350.0
2011-08-31,68.84,72.506,68.84,71.691,378130.0
2011-09-01,71.691,72.995,69.085,70.877,78130.0
2011-09-02,70.307,71.61,68.922,69.736,26520.0
2011-09-03,70.307,71.61,68.922,69.736,26520.0
2011-09-04,70.307,71.61,68.922,69.736,26520.0
2011-09-05,69.41,70.469,67.211,67.537,43890.0
2011-09-06,67.781,69.247,67.211,68.759,492740.0
2011-09-07,69.655,70.551,68.025,69.41,42360.0
2011-09-08,69.247,70.714,68.433,70.714,40670.0
2011-09-09,69.573,69.573,67.944,68.188,68220.0
2011-09-10,69.573,69.573,67.944,68.188,68220.0
2011-09-11,69.573,69.573,67.944,68.188,68220.0
2011-09-12,65.989,65.989,63.952,64.522,98750.0
2011-09-13,65.174,65.174,62.16,63.952,47090.0
2011-09-14,63.056,64.278,62.567,63.545,99420.0
2011-09-15,64.767,66.803,64.115,66.396,59560.0
2011-09-16,65.989,67.292,65.011,67.292,80190.0
2011-09-17,65.989,67.292,65.011,67.292,80190.0
2011-09-18,65.989,67.292,65.011,67.292,80190.0
2011-09-19,65.256,66.07,64.196,65.093,45270.0
2011-09-20,64.685,65.256,64.359,64.604,21880.0
2011-09-21,64.441,67.374,63.789,65.826,64150.0
2011-09-22,64.848,64.93,63.137,64.359,82530.0
2011-09-23,64.359,69.247,63.789,64.359,64390.0
2011-09-24,64.359,69.247,63.789,64.359,64390.0
2011-09-25,64.359,69.247,63.789,64.359,64390.0
2011-09-26,61.019,65.174,61.019,64.034,43400.0
2011-09-27,63.952,65.581,62.567,63.789,45530.0
2011-09-28,63.545,65.5,63.219,64.359,46340.0
2011-09-29,64.93,65.989,64.522,64.604,35700.0
2011-09-30,63.871,65.093,63.871,65.093,40800.0
2011-10-01,63.871,65.093,63.871,65.093,40800.0
2011-10-02,63.871,65.093,63.871,65.093,40800.0
2011-10-03,64.196,68.188,64.196,67.7,46760.0
2011-10-04,67.618,67.618,65.337,65.337,39720.0
2011-10-05,66.152,66.152,64.359,65.093,35240.0
2011-10-06,64.522,65.5,64.441,64.522,98680.0
2011-10-07,65.256,65.256,64.604,64.604,12900.0
2011-10-08,65.256,65.256,64.604,64.604,12900.0
2011-10-09,65.256,65.256,64.604,64.604,12900.0
2011-10-10,65.174,65.256,64.685,65.011,74340.0
2011-10-11,65.174,67.292,65.093,67.292,299260.0
2011-10-12,66.966,70.714,66.722,70.062,67720.0
2011-10-13,70.388,70.958,68.759,69.899,24790.0
2011-10-14,71.529,72.832,69.41,72.832,64340.0
2011-10-15,71.529,72.832,69.41,72.832,64340.0
2011-10-16,71.529,72.832,69.41,72.832,64340.0
2011-10-17,71.284,74.136,71.284,71.529,23350.0
2011-10-18,71.529,71.61,70.144,70.795,10470.0
2011-10-19,71.284,73.321,70.632,73.321,26940.0
2011-10-20,73.239,73.891,72.914,72.914,56920.0
2011-10-21,72.588,73.973,72.588,73.321,17900.0
2011-10-22,72.588,73.973,72.588,73.321,17900.0
2011-10-23,72.588,73.973,72.588,73.321,17900.0
2011-10-24,73.239,75.52,72.914,74.706,20800.0
2011-10-25,74.38,74.787,73.973,74.217,18270.0
2011-10-26,74.787,74.787,73.484,74.298,25670.0
2011-10-27,75.52,79.024,75.195,77.72,68180.0
2011-10-28,79.105,79.105,74.95,75.602,73880.0
2011-10-29,79.105,79.105,74.95,75.602,73880.0
2011-10-30,79.105,79.105,74.95,75.602,73880.0
2011-10-31,75.358,76.824,74.869,75.358,48380.0
2011-11-01,75.358,75.358,73.321,73.402,33030.0
2011-11-02,73.402,77.231,73.402,73.728,54110.0
2011-11-03,73.484,75.602,73.402,74.95,57620.0
2011-11-04,76.172,77.313,75.52,76.172,278800.0
2011-11-05,76.172,77.313,75.52,76.172,278800.0
2011-11-06,76.172,77.313,75.52,76.172,278800.0
2011-11-07,75.276,75.439,74.217,74.95,29710.0
2011-11-08,75.276,76.091,74.298,76.091,24650.0
2011-11-09,76.172,76.172,73.402,73.402,12600.0
2011-11-10,73.076,73.321,71.854,73.158,19270.0
2011-11-11,73.158,73.158,71.121,71.773,61320.0
2011-11-12,73.158,73.158,71.121,71.773,61320.0
2011-11-13,73.158,73.158,71.121,71.773,61320.0
2011-11-14,71.61,72.914,71.61,72.588,31700.0
2011-11-15,72.18,73.81,72.099,73.321,30640.0
2011-11-16,70.144,75.358,70.144,74.298,74010.0
2011-11-17,74.706,74.706,72.262,74.054,12060.0
2011-11-18,74.054,74.136,69.736,69.818,74870.0
2011-11-19,74.054,74.136,69.736,69.818,74870.0
2011-11-20,74.054,74.136,69.736,69.818,74870.0
2011-11-21,70.225,70.388,67.618,67.944,63500.0
2011-11-22,68.025,69.247,67.618,68.433,86950.0
2011-11-23,67.374,69.247,67.374,68.922,59990.0
2011-11-24,68.433,69.573,68.433,68.84,49810.0
2011-11-25,70.225,70.225,68.759,68.922,15780.0
2011-11-26,70.225,70.225,68.759,68.922,15780.0
2011-11-27,70.225,70.225,68.759,68.922,15780.0
2011-11-28,69.655,69.981,68.677,69.166,37120.0
2011-11-29,68.677,69.981,67.7,69.981,33780.0
2011-11-30,70.062,71.04,68.759,70.714,90260.0
2011-12-01,69.981,70.469,68.759,69.085,89770.0
2011-12-02,70.307,70.307,68.107,68.84,218970.0
2011-12-03,70.307,70.307,68.107,68.84,218970.0
2011-12-04,70.307,70.307,68.107,68.84,218970.0
2011-12-05,69.247,70.307,68.84,70.062,52750.0
2011-12-06,70.307,71.691,69.655,71.284,27810.0
2011-12-07,70.877,72.017,69.981,70.388,63550.0
2011-12-08,70.714,70.714,68.514,69.247,47170.0
2011-12-09,67.781,68.84,67.781,68.351,21060.0
2011-12-10,67.781,68.84,67.781,68.351,21060.0
2011-12-11,67.781,68.84,67.781,68.351,21060.0
2011-12-12,68.025,68.025,67.211,67.618,34950.0
2011-12-13,67.211,68.433,67.211,67.618,150970.0
2011-12-14,68.025,68.025,67.618,67.618,56870.0
2011-12-15,67.781,67.863,67.455,67.618,169120.0
2011-12-16,68.351,69.247,67.618,69.003,46750.0
2011-12-17,68.351,69.247,67.618,69.003,46750.0
2011-12-18,68.351,69.247,67.618,69.003,46750.0
2011-12-19,69.329,69.329,68.025,68.025,17850.0
2011-12-20,68.433,70.225,68.025,69.329,13460.0
2011-12-21,69.247,70.551,68.84,68.84,18910.0
2011-12-22,68.759,70.795,68.759,69.818,114690.0
2011-12-23,69.818,70.307,69.818,70.307,17960.0
2011-12-24,69.818,70.307,69.818,70.307,17960.0
2011-12-25,69.818,70.307,69.818,70.307,17960.0
2011-12-26,69.818,70.307,69.818,70.307,17960.0
2011-12-27,69.899,70.388,69.899,70.144,16310.0
2011-12-28,70.469,71.203,70.144,70.877,29270.0
2011-12-29,71.203,72.262,70.877,71.854,12400.0
2011-12-30,71.529,72.425,70.795,71.447,92910.0
2011-12-31,71.529,72.425,70.795,71.447,92910.0
2012-01-01,71.529,72.425,70.795,71.447,92910.0
2012-01-02,70.714,70.958,69.899,70.225,51540.0
2012-01-03,70.469,70.469,66.722,66.885,137200.0
2012-01-04,66.803,67.618,65.826,65.989,194060.0
2012-01-05,66.396,67.048,65.989,66.559,65420.0
2012-01-06,66.315,67.211,66.315,66.966,17000.0
2012-01-07,66.315,67.211,66.315,66.966,17000.0
2012-01-08,66.315,67.211,66.315,66.966,17000.0
2012-01-09,67.374,67.374,66.315,66.478,30170.0
2012-01-10,66.641,67.863,66.641,67.618,46080.0
2012-01-11,67.863,67.863,67.211,67.455,31150.0
2012-01-12,67.292,67.618,67.211,67.374,27840.0
2012-01-13,67.048,67.048,65.826,65.826,276500.0
2012-01-14,67.048,67.048,65.826,65.826,276500.0
2012-01-15,67.048,67.048,65.826,65.826,276500.0
2012-01-16,65.744,66.803,65.174,66.396,178420.0
2012-01-17,66.722,67.537,66.641,67.455,47220.0
2012-01-18,66.966,68.351,66.315,67.944,485030.0
2012-01-19,68.27,69.247,67.374,69.247,41760.0
2012-01-20,69.492,72.588,69.247,70.307,140390.0
2012-01-21,69.492,72.588,69.247,70.307,140390.0
2012-01-22,69.492,72.588,69.247,70.307,140390.0
2012-01-23,70.144,71.284,69.736,70.144,26440.0
2012-01-24,70.469,70.469,69.247,69.41,19450.0
2012-01-25,69.329,70.062,67.781,69.085,50130.0
2012-01-26,68.514,69.41,67.618,69.41,24620.0
2012-01-27,68.596,70.551,68.27,70.144,56760.0
2012-01-28,68.596,70.551,68.27,70.144,56760.0
2012-01-29,68.596,70.551,68.27,70.144,56760.0
2012-01-30,70.225,70.958,69.41,69.818,46940.0
2012-01-31,69.818,71.284,69.818,70.307,36880.0
2012-02-01,71.203,72.506,70.225,71.936,185000.0
2012-02-02,71.691,73.728,71.691,73.158,105740.0
2012-02-03,72.506,74.706,72.506,74.543,106250.0
2012-02-04,72.506,74.706,72.506,74.543,106250.0
2012-02-05,72.506,74.706,72.506,74.543,106250.0
2012-02-06,74.543,74.543,73.158,73.647,45960.0
2012-02-07,73.402,74.461,72.669,73.484,27400.0
2012-02-08,73.484,73.81,73.239,73.728,19320.0
2012-02-09,73.321,75.683,72.914,73.565,32680.0
2012-02-10,73.402,74.543,73.321,73.891,11120.0
2012-02-11,73.402,74.543,73.321,73.891,11120.0
2012-02-12,73.402,74.543,73.321,73.891,11120.0
2012-02-13,74.461,75.358,73.647,73.973,50070.0
2012-02-14,73.484,74.869,73.402,74.869,33650.0
2012-02-15,74.95,75.276,74.054,74.624,33050.0
2012-02-16,74.624,75.358,73.973,74.38,54510.0
2012-02-17,74.38,75.113,73.402,73.81,35530.0
2012-02-18,74.38,75.113,73.402,73.81,35530.0
2012-02-19,74.38,75.113,73.402,73.81,35530.0
2012-02-20,73.647,74.624,73.484,74.624,12800.0
2012-02-21,74.787,74.869,74.054,74.869,22020.0
2012-02-22,74.869,74.869,73.81,74.136,22190.0
2012-02-23,73.728,74.054,72.506,73.076,24930.0
2012-02-24,73.239,73.321,72.506,73.239,12260.0
2012-02-25,73.239,73.321,72.506,73.239,12260.0
2012-02-26,73.239,73.321,72.506,73.239,12260.0
2012-02-27,73.158,74.706,73.076,74.624,19870.0
2012-02-28,74.543,75.358,74.136,74.136,22120.0
2012-02-29,74.38,74.543,73.321,73.973,138410.0
2012-03-01,74.217,76.58,74.217,75.765,54010.0
2012-03-02,76.091,76.58,75.765,76.254,48660.0
2012-03-03,76.091,76.58,75.765,76.254,48660.0
2012-03-04,76.091,76.58,75.765,76.254,48660.0
2012-03-05,75.765,76.905,75.765,76.824,19280.0
2012-03-06,76.905,76.905,75.113,76.172,101180.0
2012-03-07,75.765,76.824,75.683,75.765,24700.0
2012-03-08,75.765,79.024,75.765,78.861,76730.0
2012-03-09,78.779,80.653,78.046,79.594,30710.0
2012-03-10,78.779,80.653,78.046,79.594,30710.0
2012-03-11,78.779,80.653,78.046,79.594,30710.0
2012-03-12,79.594,80.653,79.105,79.431,18930.0
2012-03-13,79.024,80.164,78.127,78.861,43290.0
2012-03-14,78.861,83.26,78.29,81.875,690150.0
2012-03-15,81.956,83.097,81.956,82.934,201020.0
2012-03-16,82.282,86.437,82.282,85.215,1174020.0
2012-03-17,82.282,86.437,82.282,85.215,1174020.0
2012-03-18,82.282,86.437,82.282,85.215,1174020.0
2012-03-19,84.4,85.134,84.4,84.482,68290.0
2012-03-20,84.319,84.726,81.793,82.282,167120.0
2012-03-21,82.364,82.69,81.305,82.038,139370.0
2012-03-22,81.875,82.282,80.409,80.653,43100.0
2012-03-23,80.409,81.223,79.838,80.653,94570.0
2012-03-24,80.409,81.223,79.838,80.653,94570.0
2012-03-25,80.409,81.223,79.838,80.653,94570.0
2012-03-26,80.083,81.956,80.083,81.956,64910.0
2012-03-27,80.653,82.69,80.327,81.06,37340.0
2012-03-28,80.734,81.875,80.734,81.875,13120.0
2012-03-29,80.571,82.119,78.372,81.468,272860.0
2012-03-30,81.468,82.14,80.628,81.888,123200.0
2012-03-31,81.468,82.14,80.628,81.888,123200.0
2012-04-01,81.468,82.14,80.628,81.888,123200.0
2012-04-02,81.636,84.155,81.636,84.155,62410.0
2012-04-03,81.888,87.767,81.888,87.767,121630.0
2012-04-04,85.415,86.843,82.14,85.583,50340.0
2012-04-05,85.415,86.843,82.14,85.583,50340.0
2012-04-06,85.415,86.843,82.14,85.583,50340.0
2012-04-07,85.415,86.843,82.14,85.583,50340.0
2012-04-08,85.415,86.843,82.14,85.583,50340.0
2012-04-09,85.415,86.843,82.14,85.583,50340.0
2012-04-10,83.987,84.743,83.147,84.575,61170.0
2012-04-11,84.155,84.155,83.399,83.903,44170.0
2012-04-12,83.567,84.827,83.483,84.575,161690.0
2012-04-13,84.071,86.003,82.979,83.147,74850.0
2012-04-14,84.071,86.003,82.979,83.147,74850.0
2012-04-15,84.071,86.003,82.979,83.147,74850.0
2012-04-16,82.727,83.987,82.727,82.979,65100.0
2012-04-17,83.567,85.247,82.979,85.247,39730.0
2012-04-18,85.247,86.171,83.987,86.171,60510.0
2012-04-19,86.003,86.087,84.155,86.087,54300.0
2012-04-20,84.911,86.339,84.911,86.087,46650.0
2012-04-21,84.911,86.339,84.911,86.087,46650.0
2012-04-22,84.911,86.339,84.911,86.087,46650.0
2012-04-23,85.499,85.667,84.239,85.247,116950.0
2012-04-24,85.667,85.667,83.903,83.987,107480.0
2012-04-25,84.659,84.995,83.651,83.987,111950.0
2012-04-26,83.987,84.827,83.147,83.987,41410.0
2012-04-27,83.231,83.987,83.231,83.987,23210.0
2012-04-28,83.231,83.987,83.231,83.987,23210.0
2012-04-29,83.231,83.987,83.231,83.987,23210.0
2012-04-30,83.147,83.987,83.147,83.987,41660.0
2012-05-01,83.987,84.743,83.567,84.743,110130.0
2012-05-02,84.827,85.583,83.987,84.995,63890.0
2012-05-03,85.163,85.919,83.567,85.331,56660.0
2012-05-04,85.163,85.919,83.567,85.331,56660.0
2012-05-05,85.163,85.919,83.567,85.331,56660.0
2012-05-06,85.163,85.919,83.567,85.331,56660.0
2012-05-07,83.147,85.163,83.147,84.911,40700.0
2012-05-08,85.247,85.247,83.483,84.071,122830.0
2012-05-09,83.987,84.071,82.223,83.231,29230.0
2012-05-10,84.743,84.743,82.727,83.987,57660.0
2012-05-11,84.323,84.827,83.315,84.239,27540.0
2012-05-12,84.323,84.827,83.315,84.239,27540.0
2012-05-13,84.323,84.827,83.315,84.239,27540.0
2012-05-14,83.987,83.987,82.307,82.727,28520.0
2012-05-15,82.056,83.567,80.544,80.544,35420.0
2012-05-16,80.124,82.056,79.788,79.788,31350.0
2012-05-17,80.124,82.056,79.788,79.788,31350.0
2012-05-18,80.124,82.056,79.788,79.788,31350.0
2012-05-19,80.124,82.056,79.788,79.788,31350.0
2012-05-20,80.124,82.056,79.788,79.788,31350.0
2012-05-21,82.307,82.307,79.116,79.368,96000.0
2012-05-22,79.452,80.208,76.176,79.788,97820.0
2012-05-23,80.544,80.544,78.696,79.368,277570.0
2012-05-24,79.956,80.124,78.948,79.368,58430.0
2012-05-25,80.124,80.628,79.536,80.628,56000.0
2012-05-26,80.124,80.628,79.536,80.628,56000.0
2012-05-27,80.124,80.628,79.536,80.628,56000.0
2012-05-28,80.124,80.628,79.536,80.628,56000.0
2012-05-29,80.964,82.307,79.956,81.132,61830.0
2012-05-30,81.048,81.468,79.62,79.62,21880.0
2012-05-31,80.208,80.964,78.612,78.78,38460.0
2012-06-01,79.368,79.368,77.268,77.772,26410.0
2012-06-02,79.368,79.368,77.268,77.772,26410.0
2012-06-03,79.368,79.368,77.268,77.772,26410.0
2012-06-04,78.024,79.368,76.428,78.108,106020.0
2012-06-05,78.024,79.368,76.428,78.108,106020.0
2012-06-06,78.696,83.147,78.192,79.536,129220.0
2012-06-07,79.788,81.888,79.62,81.888,53200.0
2012-06-08,80.88,83.231,80.376,82.307,45320.0
2012-06-09,80.88,83.231,80.376,82.307,45320.0
2012-06-10,80.88,83.231,80.376,82.307,45320.0
2012-06-11,83.231,85.247,83.231,84.827,120050.0
2012-06-12,84.407,84.743,83.315,83.987,52790.0
2012-06-13,83.819,83.903,82.223,82.391,55270.0
2012-06-14,82.223,82.643,78.696,79.032,74020.0
2012-06-15,79.704,81.132,79.032,81.048,79990.0
2012-06-16,79.704,81.132,79.032,81.048,79990.0
2012-06-17,79.704,81.132,79.032,81.048,79990.0
2012-06-18,81.888,82.643,81.048,82.056,34160.0
2012-06-19,81.384,83.147,81.384,82.727,26120.0
2012-06-20,83.651,83.903,82.475,83.903,26790.0
2012-06-21,83.147,83.987,83.147,83.819,30590.0
2012-06-22,82.307,83.399,81.888,81.888,103760.0
2012-06-23,82.307,83.399,81.888,81.888,103760.0
2012-06-24,82.307,83.399,81.888,81.888,103760.0
2012-06-25,81.888,82.056,81.468,81.468,56640.0
2012-06-26,81.384,81.468,79.788,79.788,75300.0
2012-06-27,81.3,82.895,80.88,81.888,75490.0
2012-06-28,81.888,82.895,81.468,82.056,31660.0
2012-06-29,83.735,84.743,81.888,84.743,38200.0
2012-06-30,83.735,84.743,81.888,84.743,38200.0
2012-07-01,83.735,84.743,81.888,84.743,38200.0
2012-07-02,83.903,84.827,81.636,82.307,238440.0
2012-07-03,81.888,82.979,81.888,82.14,43160.0
2012-07-04,81.972,82.307,81.888,82.307,19590.0
2012-07-05,81.972,83.147,81.972,83.147,21530.0
2012-07-06,82.223,82.979,82.14,82.14,15430.0
2012-07-07,82.223,82.979,82.14,82.14,15430.0
2012-07-08,82.223,82.979,82.14,82.14,15430.0
2012-07-09,81.972,81.972,81.468,81.636,56510.0
2012-07-10,81.972,83.651,81.972,83.399,122270.0
2012-07-11,83.651,83.735,82.307,82.643,27570.0
2012-07-12,83.063,83.147,77.856,79.62,99000.0
2012-07-13,79.788,80.544,79.2,80.04,38300.0
2012-07-14,79.788,80.544,79.2,80.04,38300.0
2012-07-15,79.788,80.544,79.2,80.04,38300.0
2012-07-16,80.712,81.132,80.292,81.132,55380.0
2012-07-17,81.468,81.468,80.628,81.468,395290.0
2012-07-18,80.208,83.735,80.208,82.811,22870.0
2012-07-19,83.567,84.407,83.231,84.407,48540.0
2012-07-20,84.239,84.407,83.735,83.987,42270.0
2012-07-21,84.239,84.407,83.735,83.987,42270.0
2012-07-22,84.239,84.407,83.735,83.987,42270.0
2012-07-23,82.895,83.903,82.307,83.903,25100.0
2012-07-24,83.567,83.987,83.147,83.399,30130.0
2012-07-25,83.147,83.315,83.147,83.147,22920.0
2012-07-26,83.315,83.987,82.811,83.987,15900.0
2012-07-27,82.391,83.735,82.391,83.399,14120.0
2012-07-28,82.391,83.735,82.391,83.399,14120.0
2012-07-29,82.391,83.735,82.391,83.399,14120.0
2012-07-30,83.483,83.735,83.147,83.315,13540.0
2012-07-31,83.147,83.147,82.643,82.895,20230.0
2012-08-01,83.147,83.147,82.475,83.063,32100.0
2012-08-02,83.315,83.315,81.888,81.888,27930.0
2012-08-03,83.063,83.147,82.14,83.147,57120.0
2012-08-04,83.063,83.147,82.14,83.147,57120.0
2012-08-05,83.063,83.147,82.14,83.147,57120.0
2012-08-06,83.315,85.163,83.063,84.323,159670.0
2012-08-07,84.323,84.827,83.987,83.987,16090.0
2012-08-08,84.323,85.247,83.819,84.827,31160.0
2012-08-09,84.827,85.667,84.407,85.667,13870.0
2012-08-10,85.919,86.927,84.995,86.843,18740.0
2012-08-11,85.919,86.927,84.995,86.843,18740.0
2012-08-12,85.919,86.927,84.995,86.843,18740.0
2012-08-13,86.675,86.843,85.919,86.759,19750.0
2012-08-14,86.591,86.675,86.087,86.675,18640.0
2012-08-15,86.507,86.507,84.827,85.079,27040.0
2012-08-16,84.827,85.079,82.14,85.079,52990.0
