,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity
2011-04-23,51.085,52.61,51.085,52.297,6856220.0
2011-04-24,51.085,52.61,51.085,52.297,6856220.0
2011-04-25,51.085,52.61,51.085,52.297,6856220.0
2011-04-26,51.867,52.297,50.968,51.007,7280520.0
2011-04-27,50.811,50.968,49.481,49.677,11160210.0
2011-04-28,50.107,50.342,49.168,49.638,11557880.0
2011-04-29,49.911,50.263,49.52,49.794,6378270.0
2011-04-30,49.911,50.263,49.52,49.794,6378270.0
2011-05-01,49.911,50.263,49.52,49.794,6378270.0
2011-05-02,49.951,51.007,49.951,51.007,4977160.0
2011-05-03,51.007,51.241,49.99,50.224,9621090.0
2011-05-04,50.224,50.263,49.755,50.068,6552310.0
2011-05-05,49.99,50.029,48.777,49.755,8109090.0
2011-05-06,50.068,50.576,49.246,50.342,6846020.0
2011-05-07,50.068,50.576,49.246,50.342,6846020.0
2011-05-08,50.068,50.576,49.246,50.342,6846020.0
2011-05-09,50.381,50.694,49.833,50.42,6528180.0
2011-05-10,50.381,50.537,50.068,50.185,5969360.0
2011-05-11,49.951,50.146,49.677,49.716,8071440.0
2011-05-12,49.638,50.146,49.52,50.146,7930550.0
2011-05-13,50.42,51.202,50.303,51.202,7441520.0
2011-05-14,50.42,51.202,50.303,51.202,7441520.0
2011-05-15,50.42,51.202,50.303,51.202,7441520.0
2011-05-16,50.85,51.359,50.381,50.811,8462780.0
2011-05-17,50.772,50.85,50.303,50.459,6964110.0
2011-05-18,50.655,50.694,50.146,50.42,5710460.0
2011-05-19,50.694,51.28,50.459,51.163,5195430.0
2011-05-20,50.694,51.28,50.459,51.163,5195430.0
2011-05-21,50.694,51.28,50.459,51.163,5195430.0
2011-05-22,50.694,51.28,50.459,51.163,5195430.0
2011-05-23,51.007,51.085,50.185,50.615,8408120.0
2011-05-24,50.42,51.163,50.381,50.968,5300750.0
2011-05-25,50.694,51.398,50.694,51.007,6806660.0
2011-05-26,51.202,51.359,50.381,50.615,6374450.0
2011-05-27,50.968,51.124,50.459,50.655,3943060.0
2011-05-28,50.968,51.124,50.459,50.655,3943060.0
2011-05-29,50.968,51.124,50.459,50.655,3943060.0
2011-05-30,50.772,51.163,50.576,50.733,2630630.0
2011-05-31,50.85,51.007,50.498,50.811,7928380.0
2011-06-01,50.928,51.007,50.498,50.889,8619530.0
2011-06-02,50.928,51.007,50.498,50.889,8619530.0
2011-06-03,50.928,51.007,50.498,50.889,8619530.0
2011-06-04,50.928,51.007,50.498,50.889,8619530.0
2011-06-05,50.928,51.007,50.498,50.889,8619530.0
2011-06-06,51.007,51.32,50.459,50.655,7677370.0
2011-06-07,50.576,50.772,50.381,50.615,5308410.0
2011-06-08,50.146,50.342,49.364,49.598,7318580.0
2011-06-09,49.598,50.342,49.598,49.833,7305140.0
2011-06-10,50.381,50.576,49.911,50.303,6618910.0
2011-06-11,50.381,50.576,49.911,50.303,6618910.0
2011-06-12,50.381,50.576,49.911,50.303,6618910.0
2011-06-13,50.381,50.576,49.911,50.303,6618910.0
2011-06-14,49.911,50.576,49.872,50.381,5742640.0
2011-06-15,50.381,50.655,49.677,49.872,5889000.0
2011-06-16,49.951,49.951,48.151,48.66,13528260.0
2011-06-17,48.581,48.816,48.151,48.621,10150330.0
2011-06-18,48.581,48.816,48.151,48.621,10150330.0
2011-06-19,48.581,48.816,48.151,48.621,10150330.0
2011-06-20,48.269,48.542,48.19,48.19,5130610.0
2011-06-21,48.308,48.894,48.269,48.699,5887020.0
2011-06-22,48.621,48.738,47.76,48.112,7392080.0
2011-06-23,48.151,48.581,47.291,47.486,6464630.0
2011-06-24,47.956,48.503,47.721,48.386,6206970.0
2011-06-25,47.956,48.503,47.721,48.386,6206970.0
2011-06-26,47.956,48.503,47.721,48.386,6206970.0
2011-06-27,48.386,49.246,48.347,48.738,9713970.0
2011-06-28,48.581,49.129,48.503,48.894,6615880.0
2011-06-29,49.129,50.029,49.012,50.029,8389770.0
2011-06-30,50.107,50.498,49.951,50.498,6018820.0
2011-07-01,50.576,50.811,50.263,50.772,4551460.0
2011-07-02,50.576,50.811,50.263,50.772,4551460.0
2011-07-03,50.576,50.811,50.263,50.772,4551460.0
2011-07-04,50.889,51.398,50.694,51.241,2873270.0
2011-07-05,51.32,51.906,51.163,51.437,5962090.0
2011-07-06,51.437,51.515,51.163,51.398,4996500.0
2011-07-07,51.672,52.102,51.359,51.672,5126460.0
2011-07-08,51.398,51.906,51.046,51.711,5250400.0
2011-07-09,51.398,51.906,51.046,51.711,5250400.0
2011-07-10,51.398,51.906,51.046,51.711,5250400.0
2011-07-11,51.28,51.906,51.241,51.515,5145010.0
2011-07-12,51.202,51.202,50.459,50.615,7523020.0
2011-07-13,50.733,51.202,50.576,51.124,4976090.0
2011-07-14,50.928,51.359,50.85,51.085,4923280.0
2011-07-15,50.889,51.711,50.772,51.672,8233720.0
2011-07-16,50.889,51.711,50.772,51.672,8233720.0
2011-07-17,50.889,51.711,50.772,51.672,8233720.0
2011-07-18,51.867,52.689,51.632,52.415,8748050.0
2011-07-19,52.415,52.493,51.985,52.024,6751520.0
2011-07-20,51.75,52.258,51.163,51.437,5217080.0
2011-07-21,51.241,51.476,50.655,50.811,6476630.0
2011-07-22,50.811,51.593,50.498,51.241,6539840.0
2011-07-23,50.811,51.593,50.498,51.241,6539840.0
2011-07-24,50.811,51.593,50.498,51.241,6539840.0
2011-07-25,50.889,51.554,50.615,51.241,5981610.0
2011-07-26,51.241,51.241,49.951,50.263,7769770.0
2011-07-27,50.224,50.811,49.951,50.381,7351610.0
2011-07-28,49.911,50.733,49.716,50.381,6049910.0
2011-07-29,50.694,50.733,49.481,49.677,6266840.0
2011-07-30,50.694,50.733,49.481,49.677,6266840.0
2011-07-31,50.694,50.733,49.481,49.677,6266840.0
2011-08-01,50.107,50.342,49.246,49.364,6419640.0
2011-08-02,49.09,49.403,48.738,49.012,5470550.0
2011-08-03,47.877,48.855,47.564,47.564,7887010.0
2011-08-04,47.721,49.207,46.274,46.86,14740860.0
2011-08-05,44.083,45.883,42.988,43.418,20794260.0
2011-08-06,44.083,45.883,42.988,43.418,20794260.0
2011-08-07,44.083,45.883,42.988,43.418,20794260.0
2011-08-08,42.636,44.631,42.636,43.184,20100260.0
2011-08-09,43.027,45.726,40.797,44.67,24834910.0
2011-08-10,45.765,46.0,43.301,43.575,14390870.0
2011-08-11,43.809,44.122,41.384,43.105,69718540.0
2011-08-12,43.809,45.218,42.949,44.631,11757190.0
2011-08-13,43.809,45.218,42.949,44.631,11757190.0
2011-08-14,43.809,45.218,42.949,44.631,11757190.0
2011-08-15,45.218,45.843,44.865,45.491,8189700.0
2011-08-16,45.022,45.178,44.24,45.178,6286700.0
2011-08-17,44.709,45.296,44.435,45.1,5631440.0
2011-08-18,44.748,44.983,43.223,43.262,6449310.0
2011-08-19,43.027,43.614,41.541,43.457,10100200.0
2011-08-20,43.027,43.614,41.541,43.457,10100200.0
2011-08-21,43.027,43.614,41.541,43.457,10100200.0
2011-08-22,43.223,43.927,42.636,42.636,7071830.0
2011-08-23,42.831,43.027,41.384,41.423,10354830.0
2011-08-24,42.206,42.245,39.859,41.11,14723470.0
2011-08-25,40.68,41.228,39.663,39.859,19409990.0
2011-08-26,39.937,40.602,39.663,40.367,10461060.0
2011-08-27,39.937,40.602,39.663,40.367,10461060.0
2011-08-28,39.937,40.602,39.663,40.367,10461060.0
2011-08-29,40.876,41.658,40.68,41.502,6231840.0
2011-08-30,42.479,42.91,41.58,41.893,11023920.0
2011-08-31,42.206,43.614,42.049,43.301,14882000.0
2011-09-01,43.496,44.318,42.753,44.044,10385460.0
2011-09-02,43.614,43.614,42.91,43.066,7202960.0
2011-09-03,43.614,43.614,42.91,43.066,7202960.0
2011-09-04,43.614,43.614,42.91,43.066,7202960.0
2011-09-05,42.675,42.91,42.127,42.245,5958290.0
2011-09-06,42.049,43.066,42.049,42.91,8323070.0
2011-09-07,43.731,44.122,42.988,44.083,8197830.0
2011-09-08,44.044,45.53,44.005,44.865,10064720.0
2011-09-09,44.592,44.905,43.144,43.575,7023040.0
2011-09-10,44.592,44.905,43.144,43.575,7023040.0
2011-09-11,44.592,44.905,43.144,43.575,7023040.0
2011-09-12,42.479,42.714,42.049,42.401,10037010.0
2011-09-13,42.245,42.401,41.58,42.245,9093260.0
2011-09-14,42.519,42.753,42.167,42.479,7683080.0
2011-09-15,42.91,43.027,42.675,42.949,7430340.0
2011-09-16,43.223,43.379,41.736,42.636,13344850.0
2011-09-17,43.223,43.379,41.736,42.636,13344850.0
2011-09-18,43.223,43.379,41.736,42.636,13344850.0
2011-09-19,42.049,42.753,42.01,42.245,5402390.0
2011-09-20,42.245,43.496,42.167,43.496,6767300.0
2011-09-21,43.418,43.575,42.401,43.223,8435330.0
2011-09-22,42.636,42.988,41.658,42.01,6422360.0
2011-09-23,42.245,42.636,40.719,42.049,9262730.0
2011-09-24,42.245,42.636,40.719,42.049,9262730.0
2011-09-25,42.245,42.636,40.719,42.049,9262730.0
2011-09-26,41.619,43.223,41.58,42.479,7722810.0
2011-09-27,42.988,44.396,42.988,44.24,7303970.0
2011-09-28,44.005,44.592,42.988,43.027,7402650.0
2011-09-29,42.714,43.731,42.636,43.027,6433560.0
2011-09-30,43.105,43.496,42.323,43.496,8760080.0
2011-10-01,43.105,43.496,42.323,43.496,8760080.0
2011-10-02,43.105,43.496,42.323,43.496,8760080.0
2011-10-03,43.379,43.692,43.066,43.379,5170510.0
2011-10-04,43.418,43.614,42.753,43.457,6902200.0
2011-10-05,43.809,43.809,42.245,42.871,6313100.0
2011-10-06,42.597,42.949,41.775,41.932,10580390.0
2011-10-07,41.893,42.167,41.071,41.619,8013650.0
2011-10-08,41.893,42.167,41.071,41.619,8013650.0
2011-10-09,41.893,42.167,41.071,41.619,8013650.0
2011-10-10,41.814,42.714,41.658,42.636,6796610.0
2011-10-11,42.597,42.753,41.736,41.932,5142820.0
2011-10-12,42.01,42.988,41.854,42.91,8342220.0
2011-10-13,42.558,42.753,42.245,42.362,5715770.0
2011-10-14,42.401,42.792,41.697,41.775,7789520.0
2011-10-15,42.401,42.792,41.697,41.775,7789520.0
2011-10-16,42.401,42.792,41.697,41.775,7789520.0
2011-10-17,41.697,41.971,40.641,40.68,11300180.0
2011-10-18,40.68,41.619,40.093,41.462,10978950.0
2011-10-19,41.423,41.658,40.758,40.876,6411200.0
2011-10-20,41.032,41.736,40.641,41.423,6423840.0
2011-10-21,41.775,42.284,41.189,41.893,6874230.0
2011-10-22,41.775,42.284,41.189,41.893,6874230.0
2011-10-23,41.775,42.284,41.189,41.893,6874230.0
2011-10-24,41.775,42.088,41.345,41.893,4593680.0
2011-10-25,42.01,42.479,41.775,42.206,5278270.0
2011-10-26,42.01,43.105,41.971,42.636,6596570.0
2011-10-27,44.592,45.726,44.044,44.631,14884910.0
2011-10-28,44.983,46.117,44.905,45.804,10604040.0
2011-10-29,44.983,46.117,44.905,45.804,10604040.0
2011-10-30,44.983,46.117,44.905,45.804,10604040.0
2011-10-31,45.1,45.687,44.865,44.983,9017470.0
2011-11-01,43.927,44.748,43.144,44.709,10578580.0
2011-11-02,44.983,45.022,43.614,44.748,7787210.0
2011-11-03,44.357,46.039,44.201,45.843,7092850.0
2011-11-04,45.883,46.86,45.648,46.469,8641040.0
2011-11-05,45.883,46.86,45.648,46.469,8641040.0
2011-11-06,45.883,46.86,45.648,46.469,8641040.0
2011-11-07,46.156,46.821,45.843,46.391,7926420.0
2011-11-08,46.547,48.112,46.313,47.173,11366510.0
2011-11-09,47.525,48.19,47.33,47.838,11924870.0
2011-11-10,46.939,47.369,46.352,46.939,9682140.0
2011-11-11,47.173,47.33,46.704,47.173,6845800.0
2011-11-12,47.173,47.33,46.704,47.173,6845800.0
2011-11-13,47.173,47.33,46.704,47.173,6845800.0
2011-11-14,47.33,48.073,47.173,47.76,5776290.0
2011-11-15,47.721,48.269,47.173,48.19,5956410.0
2011-11-16,48.308,49.207,48.19,48.699,7973620.0
2011-11-17,47.956,48.738,47.877,48.581,5959940.0
2011-11-18,48.425,48.777,48.229,48.581,6004630.0
2011-11-19,48.425,48.777,48.229,48.581,6004630.0
2011-11-20,48.425,48.777,48.229,48.581,6004630.0
2011-11-21,48.581,48.621,47.33,47.721,6097820.0
2011-11-22,47.76,48.229,46.978,46.978,5676940.0
2011-11-23,46.508,46.939,46.235,46.782,7237240.0
2011-11-24,46.86,46.978,46.078,46.078,4347910.0
2011-11-25,46.274,46.978,45.609,46.939,4977870.0
2011-11-26,46.274,46.978,45.609,46.939,4977870.0
2011-11-27,46.274,46.978,45.609,46.939,4977870.0
2011-11-28,46.939,47.838,46.743,47.682,5794880.0
2011-11-29,47.76,48.073,47.604,48.034,4428090.0
2011-11-30,47.799,49.246,47.486,49.129,12311080.0
2011-12-01,48.934,49.559,47.838,47.877,13689730.0
2011-12-02,48.347,49.129,48.073,49.012,10484450.0
2011-12-03,48.347,49.129,48.073,49.012,10484450.0
2011-12-04,48.347,49.129,48.073,49.012,10484450.0
2011-12-05,49.168,49.286,48.269,48.621,4452780.0
2011-12-06,48.19,49.559,47.995,49.442,6251130.0
2011-12-07,49.716,50.224,49.598,49.911,9796090.0
2011-12-08,49.716,50.381,49.52,49.872,6518690.0
2011-12-09,49.638,49.833,49.129,49.638,4583340.0
2011-12-10,49.638,49.833,49.129,49.638,4583340.0
2011-12-11,49.638,49.833,49.129,49.638,4583340.0
2011-12-12,49.559,50.146,48.973,49.598,4864870.0
2011-12-13,49.325,50.459,49.09,50.342,6867810.0
2011-12-14,50.342,50.381,49.129,49.481,7498680.0
2011-12-15,49.716,50.029,49.364,50.029,7915320.0
2011-12-16,50.068,50.537,49.325,49.755,8093150.0
2011-12-17,50.068,50.537,49.325,49.755,8093150.0
2011-12-18,50.068,50.537,49.325,49.755,8093150.0
2011-12-19,49.364,50.694,49.286,50.459,8935010.0
2011-12-20,50.459,50.968,50.224,50.694,7560190.0
2011-12-21,50.889,51.046,50.185,50.811,5144490.0
2011-12-22,50.537,50.811,49.403,49.677,7656820.0
2011-12-23,49.872,50.928,49.833,50.537,5036410.0
2011-12-24,49.872,50.928,49.833,50.537,5036410.0
2011-12-25,49.872,50.928,49.833,50.537,5036410.0
2011-12-26,49.872,50.928,49.833,50.537,5036410.0
2011-12-27,50.85,50.85,50.498,50.694,1854350.0
2011-12-28,50.498,51.398,50.303,51.28,3714490.0
2011-12-29,51.241,51.554,51.046,51.32,3250670.0
2011-12-30,51.515,51.867,51.32,51.632,2703000.0
2011-12-31,51.515,51.867,51.32,51.632,2703000.0
2012-01-01,51.515,51.867,51.32,51.632,2703000.0
2012-01-02,52.024,52.806,51.75,52.61,2737640.0
2012-01-03,52.689,53.002,52.102,52.337,5905800.0
2012-01-04,52.024,52.337,51.163,51.789,6136580.0
2012-01-05,51.789,53.275,51.515,53.119,8926550.0
2012-01-06,52.806,53.823,52.767,53.197,6463610.0
2012-01-07,52.806,53.823,52.767,53.197,6463610.0
2012-01-08,52.806,53.823,52.767,53.197,6463610.0
2012-01-09,53.236,54.762,53.08,54.488,6870320.0
2012-01-10,54.762,54.84,53.745,54.136,7856180.0
2012-01-11,54.253,54.371,53.08,53.432,5109310.0
2012-01-12,53.823,53.823,53.158,53.354,4763280.0
2012-01-13,53.275,54.136,52.923,52.962,6337520.0
2012-01-14,53.275,54.136,52.923,52.962,6337520.0
2012-01-15,53.275,54.136,52.923,52.962,6337520.0
2012-01-16,53.158,53.901,53.158,53.901,4531990.0
2012-01-17,54.019,54.527,53.823,54.253,6406980.0
2012-01-18,54.371,54.488,53.706,54.253,6856200.0
2012-01-19,54.371,54.488,53.706,54.449,5882190.0
2012-01-20,54.723,54.723,53.432,53.432,7081370.0
2012-01-21,54.723,54.723,53.432,53.432,7081370.0
2012-01-22,54.723,54.723,53.432,53.432,7081370.0
2012-01-23,53.432,53.549,52.493,52.845,5751800.0
2012-01-24,52.571,52.806,52.024,52.376,6251620.0
2012-01-25,52.649,52.806,51.32,52.571,7140520.0
2012-01-26,52.649,52.767,52.063,52.61,6067040.0
2012-01-27,52.884,53.549,52.024,52.063,5887020.0
2012-01-28,52.884,53.549,52.024,52.063,5887020.0
2012-01-29,52.884,53.549,52.024,52.063,5887020.0
2012-01-30,50.85,52.024,50.694,51.632,8073660.0
2012-01-31,51.828,52.728,51.672,52.571,10239480.0
2012-02-01,53.197,53.314,52.493,53.197,6300880.0
2012-02-02,55.622,56.013,55.075,55.505,15320590.0
2012-02-03,55.7,57.656,55.622,57.226,14120400.0
2012-02-04,55.7,57.656,55.622,57.226,14120400.0
2012-02-05,55.7,57.656,55.622,57.226,14120400.0
2012-02-06,57.656,57.656,56.561,57.578,7398590.0
2012-02-07,57.695,59.534,57.695,58.869,12755880.0
2012-02-08,58.908,59.925,58.908,59.299,9595200.0
2012-02-09,58.869,59.104,57.656,58.869,8036270.0
2012-02-10,58.908,59.299,58.439,59.143,5019500.0
2012-02-11,58.908,59.299,58.439,59.143,5019500.0
2012-02-12,58.908,59.299,58.439,59.143,5019500.0
2012-02-13,59.495,60.316,59.299,60.316,6777940.0
2012-02-14,60.121,60.16,59.808,59.925,6252670.0
2012-02-15,60.316,61.724,60.16,61.724,6814060.0
2012-02-16,61.685,61.685,60.512,61.02,8174360.0
2012-02-17,61.333,61.411,60.629,60.825,4886240.0
2012-02-18,61.333,61.411,60.629,60.825,4886240.0
2012-02-19,61.333,61.411,60.629,60.825,4886240.0
2012-02-20,61.216,61.763,61.02,61.372,2973480.0
2012-02-21,61.177,61.646,60.942,61.02,3795450.0
2012-02-22,60.786,61.763,60.786,61.372,5218150.0
2012-02-23,61.646,63.328,61.646,62.311,10126540.0
2012-02-24,62.311,62.82,62.115,62.115,4982710.0
2012-02-25,62.311,62.82,62.115,62.115,4982710.0
2012-02-26,62.311,62.82,62.115,62.115,4982710.0
2012-02-27,61.959,62.037,61.294,61.411,6353600.0
2012-02-28,61.49,62.702,61.177,62.507,5639590.0
2012-02-29,62.507,62.546,60.903,61.216,9802340.0
2012-03-01,61.177,62.155,60.864,61.881,6349520.0
2012-03-02,62.272,62.507,62.037,62.155,5379730.0
2012-03-03,62.272,62.507,62.037,62.155,5379730.0
2012-03-04,62.272,62.507,62.037,62.155,5379730.0
2012-03-05,62.35,62.428,61.803,62.155,3659590.0
2012-03-06,61.959,62.389,60.707,60.864,6471510.0
2012-03-07,60.864,62.076,60.355,61.529,4948370.0
2012-03-08,61.607,62.155,61.138,61.411,6359470.0
2012-03-09,61.724,62.702,61.724,62.467,9699270.0
2012-03-10,61.724,62.702,61.724,62.467,9699270.0
2012-03-11,61.724,62.702,61.724,62.467,9699270.0
2012-03-12,62.428,63.093,62.233,62.82,6795350.0
2012-03-13,63.367,63.524,61.763,63.054,8564870.0
2012-03-14,63.445,63.602,62.663,62.663,5540370.0
2012-03-15,62.428,63.015,62.037,62.546,5715930.0
2012-03-16,62.859,63.289,62.194,62.859,6681760.0
2012-03-17,62.859,63.289,62.194,62.859,6681760.0
2012-03-18,62.859,63.289,62.194,62.859,6681760.0
2012-03-19,62.976,63.328,62.78,63.289,5297440.0
2012-03-20,63.054,63.406,62.859,63.367,5697760.0
2012-03-21,63.132,63.954,62.898,63.641,8320490.0
2012-03-22,63.124,63.601,62.964,63.283,9661840.0
2012-03-23,63.442,63.482,61.81,62.208,8142930.0
2012-03-24,63.442,63.482,61.81,62.208,8142930.0
2012-03-25,63.442,63.482,61.81,62.208,8142930.0
2012-03-26,62.407,63.203,62.248,63.203,4952960.0
2012-03-27,63.362,63.681,62.248,62.248,7307200.0
2012-03-28,62.168,63.522,61.77,63.243,7662390.0
2012-03-29,63.084,63.243,61.532,61.532,8420250.0
2012-03-30,62.168,62.168,60.775,61.492,11249720.0
2012-03-31,62.168,62.168,60.775,61.492,11249720.0
2012-04-01,62.168,62.168,60.775,61.492,11249720.0
2012-04-02,61.77,64.915,61.77,64.915,13079960.0
2012-04-03,64.875,68.258,64.716,66.467,15679590.0
2012-04-04,66.188,66.347,64.875,65.074,9628400.0
2012-04-05,66.188,66.347,64.875,65.074,9628400.0
2012-04-06,66.188,66.347,64.875,65.074,9628400.0
2012-04-07,66.188,66.347,64.875,65.074,9628400.0
2012-04-08,66.188,66.347,64.875,65.074,9628400.0
2012-04-09,66.188,66.347,64.875,65.074,9628400.0
2012-04-10,65.193,66.467,65.153,65.591,7820770.0
2012-04-11,66.029,66.069,64.915,65.114,9183440.0
2012-04-12,65.273,65.87,65.273,65.711,5171360.0
2012-04-13,65.671,66.069,65.074,65.591,4374020.0
2012-04-14,65.671,66.069,65.074,65.591,4374020.0
2012-04-15,65.671,66.069,65.074,65.591,4374020.0
2012-04-16,65.87,67.223,65.671,67.024,6318180.0
2012-04-17,66.706,67.979,66.626,67.979,5310340.0
2012-04-18,68.099,68.934,67.541,67.661,6747500.0
2012-04-19,67.82,68.974,67.82,68.059,5635760.0
2012-04-20,67.263,67.979,66.347,67.979,9418670.0
2012-04-21,67.263,67.979,66.347,67.979,9418670.0
2012-04-22,67.263,67.979,66.347,67.979,9418670.0
2012-04-23,67.263,67.621,66.546,67.024,6446360.0
2012-04-24,67.263,67.541,66.387,66.546,5442160.0
2012-04-25,66.785,66.785,65.989,66.546,7202090.0
2012-04-26,66.825,67.223,65.989,66.745,7384770.0
2012-04-27,64.875,65.91,63.84,64.755,12764260.0
2012-04-28,64.875,65.91,63.84,64.755,12764260.0
2012-04-29,64.875,65.91,63.84,64.755,12764260.0
2012-04-30,65.074,66.785,64.954,65.989,5607310.0
2012-05-01,66.109,66.347,65.432,65.512,2009370.0
2012-05-02,65.75,66.069,65.432,65.83,57523760.0
2012-05-03,65.87,67.263,65.87,67.263,4828710.0
2012-05-04,65.87,67.263,65.87,67.263,4828710.0
2012-05-05,65.87,67.263,65.87,67.263,4828710.0
2012-05-06,65.87,67.263,65.87,67.263,4828710.0
2012-05-07,65.392,66.944,65.273,66.626,5572240.0
2012-05-08,66.706,67.541,66.467,66.785,6082990.0
2012-05-09,66.745,66.865,65.392,65.75,6967490.0
2012-05-10,65.91,66.228,65.512,65.711,5341950.0
2012-05-11,66.069,66.626,65.83,66.626,5401980.0
2012-05-12,66.069,66.626,65.83,66.626,5401980.0
2012-05-13,66.069,66.626,65.83,66.626,5401980.0
2012-05-14,66.666,66.905,65.034,65.153,5290220.0
2012-05-15,65.671,65.671,64.318,64.318,6839580.0
2012-05-16,64.477,66.228,64.079,65.671,8705420.0
2012-05-17,64.477,66.228,64.079,65.671,8705420.0
2012-05-18,64.477,66.228,64.079,65.671,8705420.0
2012-05-19,64.477,66.228,64.079,65.671,8705420.0
2012-05-20,64.477,66.228,64.079,65.671,8705420.0
2012-05-21,66.467,67.024,65.75,66.984,11414850.0
2012-05-22,67.024,67.9,66.387,67.223,17319040.0
2012-05-23,66.944,67.422,65.91,65.91,6736170.0
2012-05-24,66.228,66.347,65.352,65.591,6404460.0
2012-05-25,65.711,67.024,65.392,66.785,5702190.0
2012-05-26,65.711,67.024,65.392,66.785,5702190.0
2012-05-27,65.711,67.024,65.392,66.785,5702190.0
2012-05-28,65.711,67.024,65.392,66.785,5702190.0
2012-05-29,66.188,66.706,65.472,65.79,7105880.0
2012-05-30,65.591,65.75,64.437,64.437,7088540.0
2012-05-31,64.795,65.034,63.283,63.641,18372340.0
2012-06-01,64.198,64.238,61.969,62.129,9157920.0
2012-06-02,64.198,64.238,61.969,62.129,9157920.0
2012-06-03,64.198,64.238,61.969,62.129,9157920.0
2012-06-04,62.009,62.447,61.492,61.611,4568920.0
2012-06-05,62.009,62.447,61.492,61.611,4568920.0
2012-06-06,62.248,64.636,62.089,63.681,11435190.0
2012-06-07,63.959,64.397,63.163,63.999,6422200.0
2012-06-08,61.611,62.646,61.293,62.328,12244070.0
2012-06-09,61.611,62.646,61.293,62.328,12244070.0
2012-06-10,61.611,62.646,61.293,62.328,12244070.0
2012-06-11,63.283,64.437,63.283,63.92,5645040.0
2012-06-12,63.8,64.357,63.76,64.318,5306450.0
2012-06-13,64.636,64.636,64.079,64.556,6011280.0
2012-06-14,64.397,64.397,63.601,64.198,4253510.0
2012-06-15,64.039,64.437,63.84,63.92,5287250.0
2012-06-16,64.039,64.437,63.84,63.92,5287250.0
2012-06-17,64.039,64.437,63.84,63.92,5287250.0
2012-06-18,64.119,64.755,64.039,64.716,4191190.0
2012-06-19,64.755,65.671,64.636,65.671,3289480.0
2012-06-20,65.75,65.91,64.954,65.233,4026940.0
2012-06-21,65.352,65.87,64.875,65.193,5219370.0
2012-06-22,65.512,65.591,65.153,65.273,3638250.0
2012-06-23,65.512,65.591,65.153,65.273,3638250.0
2012-06-24,65.512,65.591,65.153,65.273,3638250.0
2012-06-25,65.313,65.392,64.158,64.556,4177740.0
2012-06-26,64.556,65.114,64.238,64.636,3681140.0
2012-06-27,65.233,65.949,65.034,65.591,5122490.0
2012-06-28,66.666,67.82,66.308,66.387,8423060.0
2012-06-29,66.984,67.541,66.308,67.541,6101760.0
2012-06-30,66.984,67.541,66.308,67.541,6101760.0
2012-07-01,66.984,67.541,66.308,67.541,6101760.0
2012-07-02,67.661,68.377,67.064,68.377,4177970.0
2012-07-03,68.775,69.691,68.735,69.253,5593650.0
2012-07-04,69.571,69.85,68.735,69.094,2463280.0
2012-07-05,68.974,70.208,68.934,70.208,4870140.0
2012-07-06,70.248,71.004,70.208,70.407,6129550.0
2012-07-07,70.248,71.004,70.208,70.407,6129550.0
2012-07-08,70.248,71.004,70.208,70.407,6129550.0
