,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity
2011-04-24,92.32,92.52,91.78,92.05,1621585.0
2011-04-25,92.32,92.52,91.78,92.05,1621585.0
2011-04-26,91.91,92.05,91.44,91.84,1170803.0
2011-04-27,91.78,92.32,91.64,92.18,1061294.0
2011-04-28,92.65,93.87,92.38,93.53,2564278.0
2011-04-29,93.6,94.94,93.6,94.54,1951419.0
2011-04-30,93.6,94.94,93.6,94.54,1951419.0
2011-05-01,93.6,94.94,93.6,94.54,1951419.0
2011-05-02,95.01,96.29,94.88,95.62,2042215.0
2011-05-03,96.02,96.63,95.68,96.63,2440703.0
2011-05-04,96.56,97.71,95.48,95.55,3205095.0
2011-05-05,95.68,96.02,95.01,96.02,1861334.0
2011-05-06,96.09,98.45,95.68,98.04,2995232.0
2011-05-07,96.09,98.45,95.68,98.04,2995232.0
2011-05-08,96.09,98.45,95.68,98.04,2995232.0
2011-05-09,97.98,98.04,96.7,96.96,1699112.0
2011-05-10,97.37,98.51,97.23,98.11,2592518.0
2011-05-11,99.05,99.79,98.31,99.73,2626753.0
2011-05-12,99.19,100.54,99.12,99.93,3057885.0
2011-05-13,100.4,101.48,100.2,100.67,3047690.0
2011-05-14,100.4,101.48,100.2,100.67,3047690.0
2011-05-15,100.4,101.48,100.2,100.67,3047690.0
2011-05-16,101.08,101.88,100.67,101.41,2324581.0
2011-05-17,101.48,101.48,100.0,100.0,2119108.0
2011-05-18,100.47,101.14,99.86,101.08,1681121.0
2011-05-19,101.48,101.68,100.06,101.08,2045240.0
2011-05-20,101.55,101.61,100.13,100.27,2430149.0
2011-05-21,101.55,101.61,100.13,100.27,2430149.0
2011-05-22,101.55,101.61,100.13,100.27,2430149.0
2011-05-23,99.32,100.0,98.65,98.65,2197417.0
2011-05-24,98.45,99.26,98.31,98.92,1513336.0
2011-05-25,98.51,100.0,98.45,99.53,1377915.0
2011-05-26,99.53,100.06,99.26,99.79,1174732.0
2011-05-27,100.06,100.94,99.59,99.79,1587059.0
2011-05-28,100.06,100.94,99.59,99.79,1587059.0
2011-05-29,100.06,100.94,99.59,99.79,1587059.0
2011-05-30,99.79,100.13,98.72,99.05,990918.0
2011-05-31,99.59,101.08,99.59,101.08,1960955.0
2011-06-01,100.81,100.94,99.86,100.0,1491336.0
2011-06-02,100.81,100.94,99.86,100.0,1491336.0
2011-06-03,99.19,99.59,98.51,99.05,1731826.0
2011-06-04,99.19,99.59,98.51,99.05,1731826.0
2011-06-05,99.19,99.59,98.51,99.05,1731826.0
2011-06-06,99.05,99.39,98.18,98.45,1076356.0
2011-06-07,98.38,98.85,97.57,97.84,1273231.0
2011-06-08,97.44,97.64,96.49,96.49,1811026.0
2011-06-09,96.49,96.9,96.09,96.09,1602324.0
2011-06-10,95.95,95.95,94.61,94.81,1685521.0
2011-06-11,95.95,95.95,94.61,94.81,1685521.0
2011-06-12,95.95,95.95,94.61,94.81,1685521.0
2011-06-13,95.95,95.95,94.61,94.81,1685521.0
2011-06-14,94.88,95.95,94.81,95.82,1797518.0
2011-06-15,95.95,95.95,94.34,94.34,1645027.0
2011-06-16,93.66,94.34,93.46,94.2,2019357.0
2011-06-17,93.66,94.54,93.6,94.2,3037763.0
2011-06-18,93.66,94.54,93.6,94.2,3037763.0
2011-06-19,93.66,94.54,93.6,94.2,3037763.0
2011-06-20,93.73,94.47,93.39,93.87,1310908.0
2011-06-21,93.93,94.67,93.6,94.4,1372200.0
2011-06-22,94.54,94.54,93.19,93.19,1194321.0
2011-06-23,92.79,93.93,91.64,92.52,1864799.0
2011-06-24,92.92,92.92,91.44,92.45,1484252.0
2011-06-25,92.92,92.92,91.44,92.45,1484252.0
2011-06-26,92.92,92.92,91.44,92.45,1484252.0
2011-06-27,92.32,93.46,91.98,93.12,1247809.0
2011-06-28,93.33,94.13,92.72,92.72,1988230.0
2011-06-29,93.12,94.61,92.99,94.34,1102290.0
2011-06-30,93.87,94.88,92.99,94.81,2847159.0
2011-07-01,94.67,95.68,94.4,95.08,1096785.0
2011-07-02,94.67,95.68,94.4,95.08,1096785.0
2011-07-03,94.67,95.68,94.4,95.08,1096785.0
2011-07-04,94.74,95.28,94.61,95.08,602475.0
2011-07-05,94.81,95.08,93.87,94.2,1177487.0
2011-07-06,94.2,94.34,92.85,92.99,1304969.0
2011-07-07,93.66,93.66,92.32,92.92,1670433.0
2011-07-08,93.06,93.33,91.78,91.78,1372070.0
2011-07-09,93.06,93.33,91.78,91.78,1372070.0
2011-07-10,93.06,93.33,91.78,91.78,1372070.0
2011-07-11,91.37,91.64,90.56,90.97,1468574.0
2011-07-12,89.89,92.32,89.22,91.98,2259194.0
2011-07-13,91.91,92.52,91.44,92.11,1140301.0
2011-07-14,91.37,92.11,91.1,91.57,1128090.0
2011-07-15,91.91,92.72,91.44,91.78,1849835.0
2011-07-16,91.91,92.72,91.44,91.78,1849835.0
2011-07-17,91.91,92.72,91.44,91.78,1849835.0
2011-07-18,91.37,92.65,91.24,91.64,3165986.0
2011-07-19,92.52,93.53,92.11,92.99,2019560.0
2011-07-20,93.46,94.13,92.92,94.13,1739265.0
2011-07-21,95.68,95.75,93.46,95.35,2409604.0
2011-07-22,95.35,96.9,95.15,96.36,2023300.0
2011-07-23,95.35,96.9,95.15,96.36,2023300.0
2011-07-24,95.35,96.9,95.15,96.36,2023300.0
2011-07-25,96.63,99.05,96.49,98.31,2679081.0
2011-07-26,98.72,98.92,97.17,98.11,1706650.0
2011-07-27,97.71,98.58,97.03,97.23,2062590.0
2011-07-28,96.29,96.9,95.95,96.63,1674377.0
2011-07-29,95.95,96.02,94.2,95.42,2653168.0
2011-07-30,95.95,96.02,94.2,95.42,2653168.0
2011-07-31,95.95,96.02,94.2,95.42,2653168.0
2011-08-01,95.95,96.02,94.2,95.42,2653168.0
2011-08-02,93.53,94.74,91.17,91.24,3998966.0
2011-08-03,90.29,93.46,90.16,92.32,3895115.0
2011-08-04,93.06,93.66,88.95,89.69,3359846.0
2011-08-05,87.94,89.35,84.97,86.52,5812969.0
2011-08-06,87.94,89.35,84.97,86.52,5812969.0
2011-08-07,87.94,89.35,84.97,86.52,5812969.0
2011-08-08,85.17,87.94,83.42,83.42,4227547.0
2011-08-09,83.29,85.58,79.04,83.02,5512819.0
2011-08-10,84.43,84.5,78.5,78.84,4417930.0
2011-08-11,80.79,82.28,77.56,81.87,4767166.0
2011-08-12,81.33,85.37,79.51,85.37,3500964.0
2011-08-13,81.33,85.37,79.51,85.37,3500964.0
2011-08-14,81.33,85.37,79.51,85.37,3500964.0
2011-08-15,85.98,87.67,85.98,86.79,2202580.0
2011-08-16,86.25,88.54,85.58,88.54,2337274.0
2011-08-17,88.14,91.04,86.66,90.02,2305919.0
2011-08-18,89.49,90.5,86.79,88.07,2510832.0
2011-08-19,87.6,87.8,83.62,86.25,3503813.0
2011-08-20,87.6,87.8,83.62,86.25,3503813.0
2011-08-21,87.6,87.8,83.62,86.25,3503813.0
2011-08-22,85.78,90.7,85.78,88.81,2356384.0
2011-08-23,89.49,90.9,89.22,90.23,2210127.0
2011-08-24,90.36,91.98,89.15,91.3,1962748.0
2011-08-25,91.98,92.72,90.16,91.04,1998407.0
2011-08-26,91.1,92.52,88.34,91.98,2338537.0
2011-08-27,91.1,92.52,88.34,91.98,2338537.0
2011-08-28,91.1,92.52,88.34,91.98,2338537.0
2011-08-29,92.99,93.66,92.58,92.92,1425079.0
2011-08-30,94.07,94.34,93.12,93.6,1727730.0
2011-08-31,94.07,95.08,93.26,95.08,2633491.0
2011-09-01,95.35,97.03,94.07,96.49,2584390.0
2011-09-02,95.68,95.68,92.72,93.73,1878490.0
2011-09-03,95.68,95.68,92.72,93.73,1878490.0
2011-09-04,95.68,95.68,92.72,93.73,1878490.0
2011-09-05,91.71,92.85,90.7,90.83,2234023.0
2011-09-06,90.97,95.95,90.7,94.81,3640988.0
2011-09-07,96.36,96.83,94.88,95.68,2225068.0
2011-09-08,95.68,97.03,95.55,96.16,1636464.0
2011-09-09,95.89,96.56,94.94,95.01,1942700.0
2011-09-10,95.89,96.56,94.94,95.01,1942700.0
2011-09-11,95.89,96.56,94.94,95.01,1942700.0
2011-09-12,93.33,93.87,90.7,91.98,2953104.0
2011-09-13,93.26,93.33,91.37,91.78,2123250.0
2011-09-14,91.17,93.26,91.1,92.65,2055035.0
2011-09-15,92.99,93.73,91.98,92.92,2024575.0
2011-09-16,92.65,93.26,91.84,91.98,5962404.0
2011-09-17,92.65,93.26,91.84,91.98,5962404.0
2011-09-18,92.65,93.26,91.84,91.98,5962404.0
2011-09-19,91.71,91.84,90.23,90.29,1657571.0
2011-09-20,90.36,93.26,90.02,92.99,1541371.0
2011-09-21,93.6,93.6,92.18,93.6,1305412.0
2011-09-22,91.84,92.65,90.36,91.24,1761427.0
2011-09-23,92.65,92.85,89.75,92.05,2102519.0
2011-09-24,92.65,92.85,89.75,92.05,2102519.0
2011-09-25,92.65,92.85,89.75,92.05,2102519.0
2011-09-26,91.3,95.35,91.3,94.4,1803751.0
2011-09-27,95.62,97.71,95.21,97.44,1970779.0
2011-09-28,96.56,98.38,96.56,97.44,1532960.0
2011-09-29,96.9,98.99,96.9,98.65,1262794.0
2011-09-30,98.78,99.53,97.71,99.12,1850463.0
2011-10-01,98.78,99.53,97.71,99.12,1850463.0
2011-10-02,98.78,99.53,97.71,99.12,1850463.0
2011-10-03,98.31,99.32,97.37,98.92,1241915.0
2011-10-04,97.91,98.78,97.23,98.38,1841039.0
2011-10-05,98.92,99.19,96.22,97.57,1797863.0
2011-10-06,97.91,98.92,97.03,98.78,1644486.0
2011-10-07,98.72,101.01,97.5,100.54,1913880.0
2011-10-08,98.72,101.01,97.5,100.54,1913880.0
2011-10-09,98.72,101.01,97.5,100.54,1913880.0
2011-10-10,101.08,101.28,100.0,100.87,1137949.0
2011-10-11,100.4,101.08,99.53,100.33,1402109.0
2011-10-12,100.06,100.54,98.65,99.39,1803158.0
2011-10-13,97.03,97.3,94.61,94.94,3599128.0
2011-10-14,95.28,96.76,94.88,96.16,1592079.0
2011-10-15,95.28,96.76,94.88,96.16,1592079.0
2011-10-16,95.28,96.76,94.88,96.16,1592079.0
2011-10-17,96.63,97.37,95.15,95.42,1689884.0
2011-10-18,95.28,96.63,94.54,96.09,1743005.0
2011-10-19,96.56,96.63,95.75,95.89,1246337.0
2011-10-20,95.48,97.84,95.48,96.36,1605492.0
2011-10-21,97.3,97.44,95.95,97.23,1902417.0
2011-10-22,97.3,97.44,95.95,97.23,1902417.0
2011-10-23,97.3,97.44,95.95,97.23,1902417.0
2011-10-24,97.44,97.44,95.75,96.49,1199933.0
2011-10-25,96.43,96.56,94.67,95.15,1577566.0
2011-10-26,95.08,96.43,94.74,96.02,1261164.0
2011-10-27,98.31,98.31,96.16,96.7,1818045.0
2011-10-28,96.76,98.25,96.76,97.77,1438256.0
2011-10-29,96.76,98.25,96.76,97.77,1438256.0
2011-10-30,96.76,98.25,96.76,97.77,1438256.0
2011-10-31,97.37,98.72,96.9,97.5,1607904.0
2011-11-01,96.09,96.49,93.66,95.75,2196326.0
2011-11-02,96.49,96.49,94.54,95.15,1487729.0
2011-11-03,94.07,96.36,93.8,96.36,1421263.0
2011-11-04,96.7,97.5,96.16,96.7,1317522.0
2011-11-05,96.7,97.5,96.16,96.7,1317522.0
2011-11-06,96.7,97.5,96.16,96.7,1317522.0
2011-11-07,96.49,96.83,95.42,95.68,1242959.0
2011-11-08,96.22,96.7,95.68,96.29,1159989.0
2011-11-09,96.83,97.03,94.67,94.88,1532339.0
2011-11-10,93.66,94.61,93.19,93.8,1706576.0
2011-11-11,94.07,94.94,93.53,94.88,1027668.0
2011-11-12,94.07,94.94,93.53,94.88,1027668.0
2011-11-13,94.07,94.94,93.53,94.88,1027668.0
2011-11-14,95.15,95.89,94.74,95.68,1158748.0
2011-11-15,95.21,96.49,94.47,96.09,1087840.0
2011-11-16,96.16,97.03,95.82,96.7,1253445.0
2011-11-17,96.49,96.96,96.09,96.56,1142299.0
2011-11-18,96.7,97.03,95.68,96.09,1785970.0
2011-11-19,96.7,97.03,95.68,96.09,1785970.0
2011-11-20,96.7,97.03,95.68,96.09,1785970.0
2011-11-21,95.42,95.55,92.32,92.45,2052022.0
2011-11-22,92.32,93.73,92.05,92.11,1665040.0
2011-11-23,91.64,93.12,91.3,91.91,1581426.0
2011-11-24,91.84,92.18,89.62,90.77,1403195.0
2011-11-25,90.36,93.26,89.89,92.11,1639092.0
2011-11-26,90.36,93.26,89.89,92.11,1639092.0
2011-11-27,90.36,93.26,89.89,92.11,1639092.0
2011-11-28,92.99,94.61,92.79,94.61,1634261.0
2011-11-29,94.34,95.42,94.0,95.42,1446400.0
2011-11-30,95.08,97.84,94.88,97.71,2514770.0
2011-12-01,97.57,100.13,97.44,99.26,2188016.0
2011-12-02,100.06,100.4,99.12,99.46,1579032.0
2011-12-03,100.06,100.4,99.12,99.46,1579032.0
2011-12-04,100.06,100.4,99.12,99.46,1579032.0
2011-12-05,100.06,100.06,98.92,99.32,1277546.0
2011-12-06,99.05,100.94,98.99,100.54,1714113.0
2011-12-07,100.81,100.87,99.53,100.27,1821193.0
2011-12-08,100.74,102.56,100.74,101.95,3023253.0
2011-12-09,101.21,104.11,101.14,104.11,2140539.0
2011-12-10,101.21,104.11,101.14,104.11,2140539.0
2011-12-11,101.21,104.11,101.14,104.11,2140539.0
2011-12-12,104.44,105.12,103.64,103.7,2201450.0
2011-12-13,103.91,105.72,103.43,104.85,1978748.0
2011-12-14,104.51,106.13,104.51,105.86,1675006.0
2011-12-15,106.06,107.75,105.99,107.61,2359087.0
2011-12-16,107.81,107.88,106.13,107.14,4199700.0
2011-12-17,107.81,107.88,106.13,107.14,4199700.0
2011-12-18,107.81,107.88,106.13,107.14,4199700.0
2011-12-19,106.2,107.81,106.13,106.74,1398180.0
2011-12-20,106.74,106.94,104.85,106.26,1828363.0
2011-12-21,105.72,106.06,105.19,105.32,1573499.0
2011-12-22,105.66,106.06,104.31,104.98,1529810.0
2011-12-23,105.72,106.47,105.52,106.2,796220.0
2011-12-24,105.72,106.47,105.52,106.2,796220.0
2011-12-25,105.72,106.47,105.52,106.2,796220.0
2011-12-26,105.72,106.47,105.52,106.2,796220.0
2011-12-27,106.94,106.94,105.39,106.2,555651.0
2011-12-28,106.47,108.29,106.47,107.27,1080227.0
2011-12-29,107.27,107.75,106.67,107.21,656783.0
2011-12-30,107.54,107.88,106.87,107.27,726392.0
2011-12-31,107.54,107.88,106.87,107.27,726392.0
2012-01-01,107.54,107.88,106.87,107.27,726392.0
2012-01-02,107.54,107.88,106.87,107.27,726392.0
2012-01-03,108.82,109.36,108.15,109.09,1548020.0
2012-01-04,109.16,109.63,108.35,109.63,1258881.0
2012-01-05,109.84,109.9,108.82,109.7,1246888.0
2012-01-06,110.17,110.85,108.89,110.71,1919746.0
2012-01-07,110.17,110.85,108.89,110.71,1919746.0
2012-01-08,110.17,110.85,108.89,110.71,1919746.0
2012-01-09,110.85,111.05,110.1,110.24,1080824.0
2012-01-10,110.71,111.05,109.36,109.97,1487893.0
2012-01-11,110.64,111.12,108.62,109.3,1399240.0
2012-01-12,109.97,110.51,109.16,110.04,1147172.0
2012-01-13,110.51,110.85,108.96,109.16,958584.0
2012-01-14,110.51,110.85,108.96,109.16,958584.0
2012-01-15,110.51,110.85,108.96,109.16,958584.0
2012-01-16,109.3,111.12,108.89,111.12,1042655.0
2012-01-17,111.18,111.59,110.24,110.44,1622579.0
2012-01-18,110.64,111.32,109.63,111.32,1308833.0
2012-01-19,111.45,111.72,110.71,111.72,1319064.0
2012-01-20,112.19,112.19,109.97,109.97,1846061.0
2012-01-21,112.19,112.19,109.97,109.97,1846061.0
2012-01-22,112.19,112.19,109.97,109.97,1846061.0
2012-01-23,109.84,110.17,108.89,109.84,1376285.0
2012-01-24,109.57,110.91,109.3,110.91,1347837.0
2012-01-25,110.1,110.37,106.33,107.81,2995433.0
2012-01-26,108.49,108.49,107.27,107.95,1490946.0
2012-01-27,107.21,107.75,105.46,105.86,1652107.0
2012-01-28,107.21,107.75,105.46,105.86,1652107.0
2012-01-29,107.21,107.75,105.46,105.86,1652107.0
2012-01-30,105.12,106.87,104.65,104.65,1968710.0
2012-01-31,105.39,105.86,104.38,104.98,1856946.0
2012-02-01,104.11,104.98,102.76,103.37,3769451.0
2012-02-02,104.04,104.31,102.02,103.1,2907369.0
2012-02-03,103.37,105.79,102.76,105.72,2335404.0
2012-02-04,103.37,105.79,102.76,105.72,2335404.0
2012-02-05,103.37,105.79,102.76,105.72,2335404.0
2012-02-06,105.72,106.47,105.19,106.47,1169436.0
2012-02-07,107.14,108.69,106.47,108.49,2110522.0
2012-02-08,109.36,110.31,108.82,109.36,2104799.0
2012-02-09,109.5,110.31,109.23,110.17,1409600.0
2012-02-10,109.7,110.04,108.42,109.36,1268476.0
2012-02-11,109.7,110.04,108.42,109.36,1268476.0
2012-02-12,109.7,110.04,108.42,109.36,1268476.0
2012-02-13,109.9,110.91,109.57,110.64,1162378.0
2012-02-14,109.36,109.77,108.69,109.3,1307744.0
2012-02-15,110.24,110.24,108.62,109.43,1073899.0
2012-02-16,109.23,109.84,109.03,109.43,1041637.0
2012-02-17,110.51,110.51,108.42,109.03,5669400.0
2012-02-18,110.51,110.51,108.42,109.03,5669400.0
2012-02-19,110.51,110.51,108.42,109.03,5669400.0
2012-02-20,109.63,109.77,108.15,108.89,1067190.0
2012-02-21,108.89,109.09,107.95,108.89,1037913.0
2012-02-22,108.89,109.03,107.27,107.27,1256804.0
2012-02-23,107.14,108.08,107.0,108.08,1033774.0
2012-02-24,107.88,108.15,106.8,107.34,959548.0
2012-02-25,107.88,108.15,106.8,107.34,959548.0
2012-02-26,107.88,108.15,106.8,107.34,959548.0
2012-02-27,107.21,107.68,106.53,107.14,1105039.0
2012-02-28,106.74,107.54,106.06,106.6,1215773.0
2012-02-29,106.33,107.0,106.06,106.13,1319819.0
2012-03-01,106.33,106.33,105.05,105.79,1883030.0
2012-03-02,105.66,106.53,105.32,106.06,1256983.0
2012-03-03,105.66,106.53,105.32,106.06,1256983.0
2012-03-04,105.66,106.53,105.32,106.06,1256983.0
2012-03-05,106.47,107.48,105.86,107.41,1510297.0
2012-03-06,107.21,107.75,106.8,106.8,1711230.0
2012-03-07,106.53,108.35,106.53,108.22,2006010.0
2012-03-08,108.85,110.82,108.64,110.82,2772316.0
2012-03-09,110.61,111.88,110.54,111.45,1368924.0
2012-03-10,110.61,111.88,110.54,111.45,1368924.0
2012-03-11,110.61,111.88,110.54,111.45,1368924.0
2012-03-12,111.03,112.44,110.82,111.31,1180378.0
2012-03-13,111.95,112.09,110.89,111.95,1279932.0
2012-03-14,112.51,113.0,111.88,112.72,1426231.0
2012-03-15,112.44,113.42,112.3,112.86,996252.0
2012-03-16,112.72,113.28,112.3,112.51,4596199.0
2012-03-17,112.72,113.28,112.3,112.51,4596199.0
2012-03-18,112.72,113.28,112.3,112.51,4596199.0
2012-03-19,112.44,113.14,111.74,112.37,1064983.0
2012-03-20,112.37,112.93,112.23,112.37,920487.0
2012-03-21,112.58,113.28,112.58,112.58,922455.0
2012-03-22,112.16,112.37,111.31,111.6,1033008.0
2012-03-23,111.31,111.74,110.12,110.68,896958.0
2012-03-24,111.31,111.74,110.12,110.68,896958.0
2012-03-25,111.31,111.74,110.12,110.68,896958.0
2012-03-26,110.47,111.52,110.4,111.45,1062618.0
2012-03-27,111.67,111.95,110.89,111.45,963074.0
2012-03-28,111.45,113.0,111.31,112.44,1353184.0
2012-03-29,112.3,112.44,110.47,110.47,1381599.0
2012-03-30,111.03,111.45,109.77,110.54,1348468.0
2012-03-31,111.03,111.45,109.77,110.54,1348468.0
2012-04-01,111.03,111.45,109.77,110.54,1348468.0
2012-04-02,112.09,113.28,111.17,113.28,1371754.0
2012-04-03,113.28,113.78,112.79,112.79,972006.0
2012-04-04,112.51,113.5,110.89,111.45,1453715.0
2012-04-05,111.81,112.16,110.47,110.82,827103.0
2012-04-06,111.81,112.16,110.47,110.82,827103.0
2012-04-07,111.81,112.16,110.47,110.82,827103.0
2012-04-08,111.81,112.16,110.47,110.82,827103.0
2012-04-09,111.81,112.16,110.47,110.82,827103.0
2012-04-10,109.84,110.47,108.99,108.99,1125053.0
2012-04-11,108.64,109.06,107.94,108.57,1437144.0
2012-04-12,109.63,110.54,108.78,110.26,1546148.0
2012-04-13,110.4,111.31,109.77,110.47,1328587.0
2012-04-14,110.4,111.31,109.77,110.47,1328587.0
2012-04-15,110.4,111.31,109.77,110.47,1328587.0
2012-04-16,110.47,112.58,110.4,112.58,1294069.0
2012-04-17,112.37,113.5,112.23,113.5,1544113.0
2012-04-18,113.5,115.18,113.42,114.62,1863071.0
2012-04-19,115.39,116.1,115.25,115.68,1349508.0
2012-04-20,116.1,118.7,115.68,118.7,3226566.0
2012-04-21,116.1,118.7,115.68,118.7,3226566.0
2012-04-22,116.1,118.7,115.68,118.7,3226566.0
2012-04-23,118.63,119.05,116.52,116.94,1574271.0
2012-04-24,116.94,117.37,116.52,117.15,1295475.0
2012-04-25,117.58,118.21,117.08,117.86,1672275.0
2012-04-26,116.8,117.72,116.1,116.45,1146430.0
2012-04-27,116.8,116.8,115.89,116.1,939794.0
2012-04-28,116.8,116.8,115.89,116.1,939794.0
2012-04-29,116.8,116.8,115.89,116.1,939794.0
2012-04-30,116.73,117.29,116.1,116.66,898797.0
2012-05-01,116.73,117.29,116.1,116.66,898797.0
2012-05-02,118.42,118.49,116.1,116.1,1497676.0
2012-05-03,116.87,117.72,116.03,116.45,831245.0
2012-05-04,116.17,116.66,115.47,116.17,939848.0
2012-05-05,116.17,116.66,115.47,116.17,939848.0
2012-05-06,116.17,116.66,115.47,116.17,939848.0
2012-05-07,111.17,112.58,110.96,112.16,2764158.0
2012-05-08,111.38,111.74,110.26,110.47,2067896.0
2012-05-09,110.26,110.61,109.77,110.47,1505785.0
2012-05-10,110.96,111.03,109.34,109.98,1195889.0
2012-05-11,109.48,110.54,109.06,110.54,1226500.0
2012-05-12,109.48,110.54,109.06,110.54,1226500.0
2012-05-13,109.48,110.54,109.06,110.54,1226500.0
2012-05-14,109.77,109.77,108.36,108.99,1140605.0
2012-05-15,109.06,109.48,108.36,108.92,855010.0
2012-05-16,108.78,109.84,108.5,108.71,1039877.0
2012-05-17,108.78,109.84,108.5,108.71,1039877.0
2012-05-18,106.74,107.94,106.67,107.02,2344165.0
2012-05-19,106.74,107.94,106.67,107.02,2344165.0
2012-05-20,106.74,107.94,106.67,107.02,2344165.0
2012-05-21,106.81,108.15,106.25,107.3,1153865.0
2012-05-22,107.3,108.99,107.02,108.99,1274674.0
2012-05-23,108.5,109.2,106.67,106.67,1174511.0
2012-05-24,107.23,107.8,106.46,106.95,1080052.0
2012-05-25,106.95,107.51,106.81,107.23,1290574.0
2012-05-26,106.95,107.51,106.81,107.23,1290574.0
2012-05-27,106.95,107.51,106.81,107.23,1290574.0
2012-05-28,106.95,107.51,106.81,107.23,1290574.0
2012-05-29,107.65,108.08,106.95,107.37,945894.0
2012-05-30,107.02,107.37,106.67,107.02,1431485.0
2012-05-31,107.09,107.73,106.32,106.67,1380017.0
2012-06-01,107.3,107.3,105.54,105.54,1704540.0
2012-06-02,107.3,107.3,105.54,105.54,1704540.0
2012-06-03,107.3,107.3,105.54,105.54,1704540.0
2012-06-04,105.54,105.9,104.42,104.98,1198244.0
2012-06-05,105.26,105.76,105.12,105.12,776804.0
2012-06-06,105.76,107.58,105.33,107.51,1653836.0
2012-06-07,107.8,108.57,107.3,108.08,991889.0
2012-06-08,107.87,108.5,107.37,108.22,1252826.0
2012-06-09,107.87,108.5,107.37,108.22,1252826.0
2012-06-10,107.87,108.5,107.37,108.22,1252826.0
2012-06-11,109.7,110.33,108.22,108.22,1230659.0
2012-06-12,108.5,110.33,108.36,109.91,1405793.0
2012-06-13,110.4,110.96,110.12,110.96,1846194.0
2012-06-14,111.17,111.67,110.05,110.54,1202873.0
2012-06-15,110.33,110.61,109.41,110.12,4352612.0
2012-06-16,110.33,110.61,109.41,110.12,4352612.0
2012-06-17,110.33,110.61,109.41,110.12,4352612.0
2012-06-18,110.82,110.82,109.63,109.91,726397.0
2012-06-19,109.98,113.78,109.98,113.64,1401035.0
2012-06-20,113.64,113.85,112.37,113.28,904324.0
2012-06-21,113.28,113.99,112.65,113.85,1001141.0
2012-06-22,112.72,114.06,112.72,113.71,836737.0
2012-06-23,112.72,114.06,112.72,113.71,836737.0
2012-06-24,112.72,114.06,112.72,113.71,836737.0
2012-06-25,113.57,113.57,112.23,112.72,874078.0
2012-06-26,112.72,114.69,112.44,114.48,1221989.0
2012-06-27,115.04,115.61,114.2,114.69,1743035.0
2012-06-28,114.97,115.18,113.64,114.62,917787.0
2012-06-29,115.39,115.89,114.76,115.11,1256145.0
2012-06-30,115.39,115.89,114.76,115.11,1256145.0
2012-07-01,115.39,115.89,114.76,115.11,1256145.0
2012-07-02,115.68,116.31,115.39,115.96,1126512.0
2012-07-03,116.59,117.08,115.89,116.73,968273.0
2012-07-04,116.66,117.15,116.45,117.15,593767.0
2012-07-05,117.15,117.86,116.87,116.94,1081662.0
2012-07-06,116.87,117.79,116.45,117.22,1230914.0
2012-07-07,116.87,117.79,116.45,117.22,1230914.0
2012-07-08,116.87,117.79,116.45,117.22,1230914.0
2012-07-09,117.44,118.21,117.37,117.44,806470.0
2012-07-10,117.37,118.0,117.29,117.65,894528.0
2012-07-11,117.58,118.21,117.01,117.86,745978.0
2012-07-12,117.72,118.0,116.66,117.65,723244.0
2012-07-13,117.93,118.56,117.65,117.72,718454.0
2012-07-14,117.93,118.56,117.65,117.72,718454.0
2012-07-15,117.93,118.56,117.65,117.72,718454.0
2012-07-16,117.93,119.12,117.86,118.84,869371.0
2012-07-17,118.84,119.05,118.49,119.05,924137.0
2012-07-18,119.48,120.18,119.19,120.18,1062192.0
2012-07-19,120.25,121.23,120.11,120.81,1116846.0
2012-07-20,121.73,121.73,119.76,120.32,1230802.0
2012-07-21,121.73,121.73,119.76,120.32,1230802.0
2012-07-22,121.73,121.73,119.76,120.32,1230802.0
2012-07-23,119.19,119.9,117.58,118.0,1123796.0
2012-07-24,118.49,118.77,117.29,117.65,804482.0
2012-07-25,117.15,118.63,117.15,118.14,1041783.0
2012-07-26,118.7,118.77,117.01,118.21,1348559.0
2012-07-27,118.91,118.91,117.72,118.84,938844.0
2012-07-28,118.91,118.91,117.72,118.84,938844.0
2012-07-29,118.91,118.91,117.72,118.84,938844.0
2012-07-30,119.26,119.97,118.77,119.41,930674.0
2012-07-31,119.62,122.43,119.62,121.94,1611914.0
2012-08-01,119.62,122.43,119.62,121.94,1611914.0
2012-08-02,121.87,123.49,121.8,122.71,2350393.0
2012-08-03,122.85,123.28,122.43,122.78,974699.0
2012-08-04,122.85,123.28,122.43,122.78,974699.0
2012-08-05,122.85,123.28,122.43,122.78,974699.0
2012-08-06,122.36,122.71,120.6,121.59,1121645.0
2012-08-07,121.66,122.71,121.16,122.01,1111684.0
2012-08-08,122.43,122.71,121.73,121.94,1023627.0
2012-08-09,122.43,123.06,121.94,122.5,889739.0
2012-08-10,122.64,123.06,122.15,122.71,806944.0
2012-08-11,122.64,123.06,122.15,122.71,806944.0
2012-08-12,122.64,123.06,122.15,122.71,806944.0
2012-08-13,122.29,123.13,122.29,122.92,511288.0
2012-08-14,123.21,124.12,122.85,124.12,852213.0
2012-08-15,123.77,124.47,123.7,123.91,713583.0
2012-08-16,123.91,124.26,122.99,123.84,839900.0
2012-08-17,124.68,124.68,123.06,123.56,1107362.0
2012-08-18,124.68,124.68,123.06,123.56,1107362.0
