,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity,DOKA SW Equity
2016-07-02,568.884,578.086,566.792,577.25,4891.0
2016-07-03,568.884,578.086,566.792,577.25,4891.0
2016-07-04,578.086,580.178,565.119,566.374,5992.0
2016-07-05,564.282,566.374,551.315,552.57,6809.0
2016-07-06,551.734,556.335,550.897,551.315,5954.0
2016-07-07,556.335,568.047,553.407,563.864,6130.0
2016-07-08,560.936,589.38,560.936,586.034,12027.0
2016-07-09,560.936,589.38,560.936,586.034,12027.0
2016-07-10,560.936,589.38,560.936,586.034,12027.0
2016-07-11,584.779,602.347,584.779,599.419,9173.0
2016-07-12,599.001,600.256,582.269,585.616,10746.0
2016-07-13,582.687,589.799,577.25,585.616,7877.0
2016-07-14,583.106,586.452,582.269,585.616,4039.0
2016-07-15,583.106,586.452,578.086,585.616,6068.0
2016-07-16,583.106,586.452,578.086,585.616,6068.0
2016-07-17,583.106,586.452,578.086,585.616,6068.0
2016-07-18,585.616,588.125,579.341,586.452,5791.0
2016-07-19,584.779,588.962,584.361,586.87,4539.0
2016-07-20,586.87,592.727,586.87,591.472,3642.0
2016-07-21,593.981,594.818,585.197,586.452,5575.0
2016-07-22,586.87,590.217,583.524,587.289,4450.0
2016-07-23,586.87,590.217,583.524,587.289,4450.0
2016-07-24,586.87,590.217,583.524,587.289,4450.0
2016-07-25,585.616,592.727,583.106,589.799,3679.0
2016-07-26,590.635,594.818,587.289,592.308,3153.0
2016-07-27,592.308,595.236,588.125,589.38,4743.0
2016-07-28,591.472,604.439,591.053,596.491,5864.0
2016-07-29,597.746,597.746,588.544,592.727,5965.0
2016-07-30,597.746,597.746,588.544,592.727,5965.0
2016-07-31,597.746,597.746,588.544,592.727,5965.0
2016-08-01,597.746,597.746,588.544,592.727,5965.0
2016-08-02,592.308,597.746,588.125,595.655,6243.0
2016-08-03,595.655,596.91,590.635,595.236,4210.0
2016-08-04,596.491,606.53,592.727,606.53,4845.0
2016-08-05,605.694,606.53,601.929,606.53,4877.0
2016-08-06,605.694,606.53,601.929,606.53,4877.0
2016-08-07,605.694,606.53,601.929,606.53,4877.0
2016-08-08,606.949,608.204,603.602,607.785,3936.0
2016-08-09,606.53,614.06,606.53,612.387,3698.0
2016-08-10,614.896,616.151,609.877,613.223,4877.0
2016-08-11,612.805,622.426,611.968,622.426,5732.0
2016-08-12,623.681,624.935,616.988,619.498,3923.0
2016-08-13,623.681,624.935,616.988,619.498,3923.0
2016-08-14,623.681,624.935,616.988,619.498,3923.0
2016-08-15,619.079,624.099,617.824,623.681,4223.0
2016-08-16,621.171,626.19,621.171,623.681,7755.0
2016-08-17,621.589,624.099,616.57,616.57,5291.0
2016-08-18,619.916,629.955,617.406,629.537,8107.0
2016-08-19,627.445,628.282,620.752,622.426,3633.0
2016-08-20,627.445,628.282,620.752,622.426,3633.0
2016-08-21,627.445,628.282,620.752,622.426,3633.0
2016-08-22,626.19,629.118,619.916,620.334,5329.0
2016-08-23,618.661,625.772,618.243,624.099,6516.0
2016-08-24,622.844,631.628,620.752,626.609,3660.0
2016-08-25,623.681,627.027,621.171,624.517,8125.0
2016-08-26,625.354,630.373,621.589,629.955,5779.0
2016-08-27,625.354,630.373,621.589,629.955,5779.0
2016-08-28,625.354,630.373,621.589,629.955,5779.0
2016-08-29,629.955,646.687,629.955,643.341,6736.0
2016-08-30,646.687,650.033,641.249,645.014,7925.0
2016-08-31,642.504,646.269,638.739,645.85,9162.0
2016-09-01,642.504,646.687,639.158,639.576,10987.0
2016-09-02,638.739,640.831,630.792,638.739,7543.0
2016-09-03,638.739,640.831,630.792,638.739,7543.0
2016-09-04,638.739,640.831,630.792,638.739,7543.0
2016-09-05,639.576,647.942,639.158,645.432,3797.0
2016-09-06,647.523,647.523,637.903,639.158,5294.0
2016-09-07,606.53,609.04,585.616,588.962,52179.0
2016-09-08,593.981,601.929,589.799,601.929,39302.0
2016-09-09,606.53,614.06,603.602,611.55,21144.0
2016-09-10,606.53,614.06,603.602,611.55,21144.0
2016-09-11,606.53,614.06,603.602,611.55,21144.0
2016-09-12,610.713,611.55,599.419,606.53,14248.0
2016-09-13,607.367,613.223,604.439,610.295,9674.0
2016-09-14,608.622,612.805,605.694,612.805,10924.0
2016-09-15,615.315,616.988,609.458,614.896,10137.0
2016-09-16,614.896,616.988,611.968,615.315,11452.0
2016-09-17,614.896,616.988,611.968,615.315,11452.0
2016-09-18,614.896,616.988,611.968,615.315,11452.0
2016-09-19,619.079,620.752,614.478,620.752,7196.0
2016-09-20,619.079,620.752,614.06,617.406,10524.0
2016-09-21,619.916,620.752,613.641,615.315,8992.0
2016-09-22,615.315,623.681,615.315,620.752,7314.0
2016-09-23,621.589,622.426,616.151,617.406,5720.0
2016-09-24,621.589,622.426,616.151,617.406,5720.0
2016-09-25,621.589,622.426,616.151,617.406,5720.0
2016-09-26,614.478,615.315,609.458,610.713,7065.0
2016-09-27,612.805,612.805,601.929,603.184,13026.0
2016-09-28,606.112,611.132,601.511,605.276,14867.0
2016-09-29,611.132,611.132,596.91,598.164,12183.0
2016-09-30,596.491,602.347,590.635,601.511,28634.0
2016-10-01,596.491,602.347,590.635,601.511,28634.0
2016-10-02,596.491,602.347,590.635,601.511,28634.0
2016-10-03,602.766,612.805,602.347,609.458,6174.0
2016-10-04,609.458,612.805,608.204,608.622,8208.0
2016-10-05,607.367,607.367,600.256,603.184,7974.0
2016-10-06,606.53,613.223,601.511,602.766,11420.0
2016-10-07,599.419,603.184,599.419,600.256,5326.0
2016-10-08,599.419,603.184,599.419,600.256,5326.0
2016-10-09,599.419,603.184,599.419,600.256,5326.0
2016-10-10,602.347,610.713,601.093,609.04,10618.0
2016-10-11,608.204,608.622,600.256,601.093,9940.0
2016-10-12,600.674,607.785,599.419,600.674,12115.0
2016-10-13,602.766,602.766,590.217,593.981,9989.0
2016-10-14,597.328,603.184,597.328,600.674,6272.0
2016-10-15,597.328,603.184,597.328,600.674,6272.0
2016-10-16,597.328,603.184,597.328,600.674,6272.0
2016-10-17,598.164,601.093,595.236,597.328,5655.0
2016-10-18,599.001,602.347,591.89,592.308,12840.0
2016-10-19,595.236,601.511,592.308,601.511,9832.0
2016-10-20,604.063,605.339,599.809,600.235,8381.0
2016-10-21,604.489,604.489,595.555,595.555,12705.0
2016-10-22,604.489,604.489,595.555,595.555,12705.0
2016-10-23,604.489,604.489,595.555,595.555,12705.0
2016-10-24,595.555,602.362,591.727,593.003,9648.0
2016-10-25,595.555,597.257,591.301,591.301,9428.0
2016-10-26,592.152,593.854,587.047,590.025,8873.0
2016-10-27,587.047,591.301,583.219,588.749,9609.0
2016-10-28,589.174,590.451,584.495,586.622,6674.0
2016-10-29,589.174,590.451,584.495,586.622,6674.0
2016-10-30,589.174,590.451,584.495,586.622,6674.0
2016-10-31,582.793,587.898,578.54,584.92,9057.0
2016-11-01,586.197,595.981,586.197,588.749,9784.0
2016-11-02,587.047,590.025,581.943,583.219,13064.0
2016-11-03,584.07,589.174,582.793,585.346,6040.0
2016-11-04,582.793,584.92,574.711,575.136,10011.0
2016-11-05,582.793,584.92,574.711,575.136,10011.0
2016-11-06,582.793,584.92,574.711,575.136,10011.0
2016-11-07,577.689,586.197,577.689,583.644,13084.0
2016-11-08,589.6,601.511,589.6,593.003,11944.0
2016-11-09,584.495,607.892,584.495,607.466,12541.0
2016-11-10,612.146,619.378,608.317,612.571,15886.0
2016-11-11,614.273,616.825,606.19,607.892,8158.0
2016-11-12,614.273,616.825,606.19,607.892,8158.0
2016-11-13,614.273,616.825,606.19,607.892,8158.0
2016-11-14,608.743,619.803,606.616,610.019,12664.0
2016-11-15,612.997,617.676,612.146,617.251,5946.0
2016-11-16,620.228,620.228,615.549,617.676,6225.0
2016-11-17,616.4,622.781,616.4,621.079,6551.0
2016-11-18,621.505,625.333,619.803,621.079,7093.0
2016-11-19,621.505,625.333,619.803,621.079,7093.0
2016-11-20,621.505,625.333,619.803,621.079,7093.0
2016-11-21,623.632,623.632,615.974,616.825,4016.0
2016-11-22,618.527,621.505,614.273,614.698,5687.0
2016-11-23,612.571,617.251,610.444,612.146,7710.0
2016-11-24,610.87,621.079,610.87,620.228,6336.0
2016-11-25,617.676,632.139,617.676,629.587,8972.0
2016-11-26,617.676,632.139,617.676,629.587,8972.0
2016-11-27,617.676,632.139,617.676,629.587,8972.0
2016-11-28,630.438,630.863,623.206,625.333,8941.0
2016-11-29,625.333,627.035,621.93,624.908,4379.0
2016-11-30,620.654,631.289,619.803,624.908,8094.0
2016-12-01,627.46,628.736,622.781,624.908,7776.0
2016-12-02,622.781,623.206,612.146,612.997,6340.0
2016-12-03,622.781,623.206,612.146,612.997,6340.0
2016-12-04,622.781,623.206,612.146,612.997,6340.0
2016-12-05,610.87,621.079,610.444,618.952,8138.0
2016-12-06,618.952,621.505,610.444,612.146,7371.0
2016-12-07,617.251,617.251,601.936,604.914,10406.0
2016-12-08,604.063,611.72,604.063,610.444,9833.0
2016-12-09,611.72,616.825,609.168,614.698,7727.0
2016-12-10,611.72,616.825,609.168,614.698,7727.0
2016-12-11,611.72,616.825,609.168,614.698,7727.0
2016-12-12,619.378,619.378,608.317,608.317,7704.0
2016-12-13,611.72,612.997,605.339,612.997,9150.0
2016-12-14,610.444,612.997,602.362,604.914,8407.0
2016-12-15,602.787,607.892,596.406,604.063,14450.0
2016-12-16,601.086,609.593,599.384,602.787,14701.0
2016-12-17,601.086,609.593,599.384,602.787,14701.0
2016-12-18,601.086,609.593,599.384,602.787,14701.0
2016-12-19,604.914,610.019,599.809,603.638,10139.0
2016-12-20,603.638,603.638,597.257,601.511,10860.0
2016-12-21,607.892,647.454,607.892,643.2,32918.0
2016-12-22,644.476,649.581,638.095,638.946,16755.0
2016-12-23,639.797,658.939,639.797,651.282,10829.0
2016-12-24,639.797,658.939,639.797,651.282,10829.0
2016-12-25,639.797,658.939,639.797,651.282,10829.0
2016-12-26,639.797,658.939,639.797,651.282,10829.0
2016-12-27,650.006,658.089,649.581,652.559,4009.0
2016-12-28,650.857,661.917,650.006,658.089,6950.0
2016-12-29,651.708,658.939,649.155,650.006,6908.0
2016-12-30,649.581,650.857,641.498,644.051,4353.0
2016-12-31,649.581,650.857,641.498,644.051,4353.0
2017-01-01,649.581,650.857,641.498,644.051,4353.0
2017-01-02,649.581,650.857,641.498,644.051,4353.0
2017-01-03,650.857,656.387,646.178,647.028,8816.0
2017-01-04,651.708,651.708,644.901,647.028,9388.0
2017-01-05,645.752,652.559,640.222,643.2,7729.0
2017-01-06,645.752,645.752,630.013,633.416,7564.0
2017-01-07,645.752,645.752,630.013,633.416,7564.0
2017-01-08,645.752,645.752,630.013,633.416,7564.0
2017-01-09,634.266,641.924,634.266,640.647,6950.0
2017-01-10,639.797,643.625,635.117,637.67,10582.0
2017-01-11,639.797,647.028,638.946,644.476,8549.0
2017-01-12,645.752,645.752,637.67,640.222,6821.0
2017-01-13,646.178,646.178,639.797,641.498,7792.0
2017-01-14,646.178,646.178,639.797,641.498,7792.0
2017-01-15,646.178,646.178,639.797,641.498,7792.0
2017-01-16,642.349,644.051,640.647,642.349,4406.0
2017-01-17,640.647,641.498,632.99,635.968,10472.0
2017-01-18,639.371,639.797,634.692,638.52,7220.0
2017-01-19,639.371,644.901,637.244,638.946,8940.0
2017-01-20,638.095,642.774,636.819,641.073,9536.0
2017-01-21,638.095,642.774,636.819,641.073,9536.0
2017-01-22,638.095,642.774,636.819,641.073,9536.0
2017-01-23,641.498,641.498,636.819,639.371,8091.0
2017-01-24,641.498,647.454,638.946,644.476,9175.0
2017-01-25,647.454,653.409,645.752,652.559,8266.0
2017-01-26,655.111,657.238,649.581,654.26,11915.0
2017-01-27,653.409,658.939,650.432,653.409,8949.0
2017-01-28,653.409,658.939,650.432,653.409,8949.0
2017-01-29,653.409,658.939,650.432,653.409,8949.0
2017-01-30,652.559,654.686,649.155,651.708,7077.0
2017-01-31,653.409,654.26,649.155,651.708,8824.0
2017-02-01,653.835,662.768,652.559,660.216,14514.0
2017-02-02,659.365,670.0,657.238,664.895,8608.0
2017-02-03,661.492,670.0,660.641,665.746,10652.0
2017-02-04,661.492,670.0,660.641,665.746,10652.0
2017-02-05,661.492,670.0,660.641,665.746,10652.0
2017-02-06,667.873,670.425,664.47,664.895,8211.0
2017-02-07,667.873,680.635,666.171,677.657,15925.0
2017-02-08,675.105,680.635,675.105,678.082,8403.0
2017-02-09,676.806,681.486,673.403,675.105,15587.0
2017-02-10,677.657,684.889,676.381,684.038,8383.0
2017-02-11,677.657,684.889,676.381,684.038,8383.0
2017-02-12,677.657,684.889,676.381,684.038,8383.0
2017-02-13,686.59,690.844,681.911,688.717,8419.0
2017-02-14,689.143,695.524,685.314,693.397,8792.0
2017-02-15,693.397,695.098,691.695,693.822,9223.0
2017-02-16,689.143,693.822,689.143,689.568,5840.0
2017-02-17,689.568,689.993,682.762,686.59,6286.0
2017-02-18,689.568,689.993,682.762,686.59,6286.0
2017-02-19,689.568,689.993,682.762,686.59,6286.0
2017-02-20,686.165,691.695,685.739,689.143,6910.0
2017-02-21,686.59,696.374,684.038,693.397,10504.0
2017-02-22,693.397,696.8,689.568,692.546,9687.0
2017-02-23,694.247,696.8,692.12,694.673,8355.0
2017-02-24,691.695,693.397,689.143,692.12,9039.0
2017-02-25,691.695,693.397,689.143,692.12,9039.0
2017-02-26,691.695,693.397,689.143,692.12,9039.0
2017-02-27,690.844,699.352,690.844,699.352,7139.0
2017-02-28,697.651,707.009,696.8,706.159,10745.0
2017-03-01,707.86,713.816,705.733,713.816,14170.0
2017-03-02,710.412,720.197,707.435,720.197,12292.0
2017-03-03,716.793,717.219,711.263,717.219,7901.0
2017-03-04,716.793,717.219,711.263,717.219,7901.0
2017-03-05,716.793,717.219,711.263,717.219,7901.0
2017-03-06,714.666,715.517,687.441,704.457,19486.0
2017-03-07,702.33,724.025,702.33,721.473,15273.0
2017-03-08,719.771,719.771,682.762,696.8,41538.0
2017-03-09,693.397,694.247,679.359,687.441,24038.0
2017-03-10,689.143,695.524,685.314,694.673,21508.0
2017-03-11,689.143,695.524,685.314,694.673,21508.0
2017-03-12,689.143,695.524,685.314,694.673,21508.0
2017-03-13,697.651,697.651,686.59,689.143,12723.0
2017-03-14,687.441,689.143,678.508,681.06,16795.0
2017-03-15,680.209,684.463,678.933,681.486,12924.0
2017-03-16,685.314,686.165,675.955,683.612,16055.0
2017-03-17,684.463,687.016,680.209,684.889,17142.0
2017-03-18,684.463,687.016,680.209,684.889,17142.0
2017-03-19,684.463,687.016,680.209,684.889,17142.0
2017-03-20,684.889,687.016,677.657,681.486,10628.0
2017-03-21,679.784,683.187,672.552,675.105,13258.0
2017-03-22,672.127,672.552,658.514,665.32,14554.0
2017-03-23,669.149,678.933,663.193,678.933,12736.0
2017-03-24,681.486,681.486,670.0,679.359,10638.0
2017-03-25,681.486,681.486,670.0,679.359,10638.0
2017-03-26,681.486,681.486,670.0,679.359,10638.0
2017-03-27,678.082,679.359,672.552,676.381,10828.0
2017-03-28,677.232,680.635,675.105,678.933,10639.0
2017-03-29,681.06,684.038,677.657,681.486,8468.0
2017-03-30,678.933,683.612,678.933,683.187,6037.0
2017-03-31,684.889,686.59,673.828,678.082,13434.0
2017-04-01,684.889,686.59,673.828,678.082,13434.0
2017-04-02,684.889,686.59,673.828,678.082,13434.0
2017-04-03,677.657,683.187,677.232,681.911,10478.0
2017-04-04,682.336,686.59,681.06,683.187,9384.0
2017-04-05,682.336,684.038,675.955,680.209,11895.0
2017-04-06,680.209,683.187,674.679,680.209,9761.0
2017-04-07,684.038,686.165,678.082,682.762,10124.0
2017-04-08,684.038,686.165,678.082,682.762,10124.0
2017-04-09,684.038,686.165,678.082,682.762,10124.0
2017-04-10,683.612,685.739,681.06,683.187,5538.0
2017-04-11,678.508,687.866,676.381,681.486,10781.0
2017-04-12,681.486,696.374,681.486,695.949,15720.0
2017-04-13,695.524,698.927,690.844,695.524,8417.0
2017-04-14,695.524,698.927,690.844,695.524,8417.0
2017-04-15,695.524,698.927,690.844,695.524,8417.0
2017-04-16,695.524,698.927,690.844,695.524,8417.0
2017-04-17,695.524,698.927,690.844,695.524,8417.0
2017-04-18,694.673,698.501,685.314,687.866,12266.0
2017-04-19,684.463,694.247,683.612,692.546,8054.0
2017-04-20,689.993,692.971,684.038,690.844,11707.0
2017-04-21,688.292,692.12,686.165,688.717,7865.0
2017-04-22,688.292,692.12,686.165,688.717,7865.0
2017-04-23,688.292,692.12,686.165,688.717,7865.0
2017-04-24,692.546,697.651,690.419,697.651,12652.0
2017-04-25,697.651,712.114,697.651,712.114,17145.0
2017-04-26,709.136,717.219,709.136,715.943,8999.0
2017-04-27,715.517,730.832,712.539,729.13,17169.0
2017-04-28,726.578,728.279,721.047,725.301,12238.0
2017-04-29,726.578,728.279,721.047,725.301,12238.0
2017-04-30,726.578,728.279,721.047,725.301,12238.0
2017-05-01,726.578,728.279,721.047,725.301,12238.0
2017-05-02,727.854,748.698,722.749,737.638,77263.0
2017-05-03,740.19,741.892,733.809,739.339,11309.0
2017-05-04,739.339,743.593,737.638,742.743,11128.0
2017-05-05,740.19,741.892,735.085,740.616,12110.0
2017-05-06,740.19,741.892,735.085,740.616,12110.0
2017-05-07,740.19,741.892,735.085,740.616,12110.0
2017-05-08,741.041,742.317,737.638,742.317,7921.0
2017-05-09,739.765,747.422,739.765,747.422,9525.0
2017-05-10,743.593,748.273,738.489,746.146,10692.0
2017-05-11,742.743,750.4,742.743,743.593,8125.0
2017-05-12,741.892,757.632,741.892,755.505,19076.0
2017-05-13,741.892,757.632,741.892,755.505,19076.0
2017-05-14,741.892,757.632,741.892,755.505,19076.0
2017-05-15,752.527,759.333,752.527,754.654,8584.0
2017-05-16,752.952,757.632,751.676,752.527,9269.0
2017-05-17,752.527,753.803,730.406,731.682,15324.0
2017-05-18,727.428,729.981,710.412,724.025,24531.0
2017-05-19,726.152,734.235,724.451,732.108,11830.0
2017-05-20,726.152,734.235,724.451,732.108,11830.0
2017-05-21,726.152,734.235,724.451,732.108,11830.0
2017-05-22,741.041,741.041,729.981,738.063,12128.0
2017-05-23,735.936,738.489,729.981,737.212,10193.0
2017-05-24,738.489,739.765,734.66,738.063,8738.0
2017-05-25,738.489,739.765,734.66,738.063,8738.0
2017-05-26,738.914,749.974,736.787,748.273,15202.0
2017-05-27,738.914,749.974,736.787,748.273,15202.0
2017-05-28,738.914,749.974,736.787,748.273,15202.0
2017-05-29,746.571,746.997,741.892,743.593,6182.0
2017-05-30,740.19,747.422,739.765,746.146,6382.0
2017-05-31,743.593,748.698,741.041,744.019,8135.0
2017-06-01,742.743,749.124,741.466,743.168,9849.0
2017-06-02,744.019,749.124,740.616,740.616,8255.0
2017-06-03,744.019,749.124,740.616,740.616,8255.0
2017-06-04,744.019,749.124,740.616,740.616,8255.0
2017-06-05,744.019,749.124,740.616,740.616,8255.0
2017-06-06,738.914,741.466,732.959,735.936,9112.0
2017-06-07,738.489,741.041,735.511,738.914,9165.0
2017-06-08,736.787,741.466,728.705,730.406,7884.0
2017-06-09,730.832,737.638,727.854,735.085,8860.0
2017-06-10,730.832,737.638,727.854,735.085,8860.0
2017-06-11,730.832,737.638,727.854,735.085,8860.0
2017-06-12,732.108,733.384,707.86,718.92,10062.0
2017-06-13,718.495,727.003,718.495,724.451,9329.0
2017-06-14,724.451,732.108,724.451,725.727,7060.0
2017-06-15,726.578,726.578,714.241,718.495,11279.0
2017-06-16,724.451,747.422,720.622,747.422,19886.0
2017-06-17,724.451,747.422,720.622,747.422,19886.0
2017-06-18,724.451,747.422,720.622,747.422,19886.0
2017-06-19,748.273,754.228,747.847,749.549,9526.0
2017-06-20,748.698,755.079,741.892,741.892,10105.0
2017-06-21,744.019,747.847,738.063,742.743,7262.0
2017-06-22,747.847,750.4,738.489,738.489,8315.0
2017-06-23,740.616,740.616,731.682,736.362,5667.0
2017-06-24,740.616,740.616,731.682,736.362,5667.0
2017-06-25,740.616,740.616,731.682,736.362,5667.0
2017-06-26,736.362,738.914,734.235,734.235,5094.0
2017-06-27,732.533,733.384,725.301,729.555,8309.0
2017-06-28,727.854,727.854,713.39,721.473,12885.0
2017-06-29,723.6,725.301,700.203,707.435,18697.0
2017-06-30,708.711,715.943,706.584,708.711,10576.0
2017-07-01,708.711,715.943,706.584,708.711,10576.0
2017-07-02,708.711,715.943,706.584,708.711,10576.0
2017-07-03,707.86,716.793,707.86,714.666,11739.0
2017-07-04,715.092,715.943,710.838,711.689,7354.0
2017-07-05,710.838,713.39,706.584,712.114,6747.0
2017-07-06,712.114,713.816,696.374,699.352,12270.0
2017-07-07,702.33,705.308,697.651,705.308,5487.0
2017-07-08,702.33,705.308,697.651,705.308,5487.0
2017-07-09,702.33,705.308,697.651,705.308,5487.0
2017-07-10,705.308,709.136,704.032,707.86,7490.0
2017-07-11,706.159,709.562,695.949,699.778,6992.0
2017-07-12,698.927,709.987,697.651,709.987,8243.0
2017-07-13,706.159,706.584,700.628,706.159,14181.0
2017-07-14,708.285,715.092,706.584,715.092,9315.0
2017-07-15,708.285,715.092,706.584,715.092,9315.0
2017-07-16,708.285,715.092,706.584,715.092,9315.0
2017-07-17,704.457,715.943,704.457,714.666,6754.0
2017-07-18,715.092,718.07,709.136,714.666,6880.0
2017-07-19,713.816,718.495,709.136,712.965,8154.0
2017-07-20,712.539,716.368,710.838,712.539,8202.0
2017-07-21,714.666,714.666,703.181,705.308,9051.0
2017-07-22,714.666,714.666,703.181,705.308,9051.0
2017-07-23,714.666,714.666,703.181,705.308,9051.0
2017-07-24,704.032,707.435,698.076,704.032,9614.0
2017-07-25,702.755,709.987,702.755,706.159,4847.0
2017-07-26,703.181,712.965,702.33,711.263,7281.0
2017-07-27,712.539,720.197,710.838,715.943,4966.0
2017-07-28,711.689,718.92,709.562,714.666,5014.0
2017-07-29,711.689,718.92,709.562,714.666,5014.0
2017-07-30,711.689,718.92,709.562,714.666,5014.0
2017-07-31,713.816,736.787,713.816,733.384,11599.0
2017-08-01,713.816,736.787,713.816,733.384,11599.0
2017-08-02,733.384,744.87,733.384,738.063,8741.0
2017-08-03,740.19,746.571,738.914,738.914,7843.0
2017-08-04,735.936,745.295,734.66,744.019,4607.0
2017-08-05,735.936,745.295,734.66,744.019,4607.0
2017-08-06,735.936,745.295,734.66,744.019,4607.0
2017-08-07,745.72,748.273,742.317,743.168,5352.0
2017-08-08,741.041,749.549,741.041,741.466,4229.0
2017-08-09,735.936,738.489,729.13,732.959,6596.0
2017-08-10,730.406,732.533,721.473,721.898,7348.0
2017-08-11,716.368,718.92,710.838,715.517,6400.0
2017-08-12,716.368,718.92,710.838,715.517,6400.0
2017-08-13,716.368,718.92,710.838,715.517,6400.0
2017-08-14,716.793,731.257,716.793,730.406,6124.0
2017-08-15,732.533,735.936,726.152,728.279,4427.0
2017-08-16,728.279,735.085,728.279,733.384,3720.0
2017-08-17,733.384,733.384,723.6,725.301,5983.0
2017-08-18,723.6,723.6,715.517,718.495,6797.0
2017-08-19,723.6,723.6,715.517,718.495,6797.0
2017-08-20,723.6,723.6,715.517,718.495,6797.0
2017-08-21,718.495,734.66,718.495,724.025,9781.0
2017-08-22,724.876,736.787,724.876,734.235,5701.0
2017-08-23,731.682,741.466,730.406,734.66,6562.0
2017-08-24,735.085,736.787,729.981,734.235,7068.0
2017-08-25,732.533,737.212,729.555,730.406,4808.0
2017-08-26,732.533,737.212,729.555,730.406,4808.0
2017-08-27,732.533,737.212,729.555,730.406,4808.0
2017-08-28,731.257,732.108,726.152,726.152,2655.0
2017-08-29,724.876,724.876,715.943,719.346,7602.0
2017-08-30,728.279,732.959,724.025,732.959,5172.0
2017-08-31,732.533,741.041,732.533,735.511,6569.0
2017-09-01,748.698,769.968,744.444,768.692,21093.0
2017-09-02,748.698,769.968,744.444,768.692,21093.0
2017-09-03,748.698,769.968,744.444,768.692,21093.0
2017-09-04,760.184,780.178,760.184,775.924,14562.0
2017-09-05,778.051,783.581,776.774,778.901,7692.0
2017-09-06,781.028,781.028,773.371,773.371,7195.0
2017-09-07,778.051,784.857,776.774,780.603,11675.0
2017-09-08,778.476,780.178,767.841,775.498,12508.0
2017-09-09,778.476,780.178,767.841,775.498,12508.0
2017-09-10,778.476,780.178,767.841,775.498,12508.0
2017-09-11,773.797,786.984,771.67,771.67,12806.0
2017-09-12,809.955,865.257,806.127,837.606,40181.0
2017-09-13,839.733,840.584,814.635,815.06,26943.0
2017-09-14,819.314,823.143,809.53,819.314,17543.0
2017-09-15,821.866,826.12,814.635,821.441,20412.0
2017-09-16,821.866,826.12,814.635,821.441,20412.0
2017-09-17,821.866,826.12,814.635,821.441,20412.0
2017-09-18,828.673,835.479,822.717,825.27,15545.0
2017-09-19,825.27,834.203,825.27,831.225,9622.0
2017-09-20,827.822,832.927,823.568,829.524,11086.0
2017-09-21,825.27,838.457,825.27,832.501,8497.0
2017-09-22,833.778,840.584,828.673,832.927,6245.0
2017-09-23,833.778,840.584,828.673,832.927,6245.0
2017-09-24,833.778,840.584,828.673,832.927,6245.0
2017-09-25,835.905,840.584,833.778,834.628,8087.0
2017-09-26,833.778,833.778,815.06,815.485,9650.0
2017-09-27,810.806,820.59,810.381,817.612,8960.0
2017-09-28,811.231,826.546,808.679,826.546,9201.0
2017-09-29,831.225,840.158,824.419,840.158,12265.0
2017-09-30,831.225,840.158,824.419,840.158,12265.0
2017-10-01,831.225,840.158,824.419,840.158,12265.0
2017-10-02,846.114,846.114,833.778,844.412,12659.0
2017-10-03,842.711,855.047,840.158,851.644,13037.0
2017-10-04,838.457,848.666,814.635,848.241,16651.0
2017-10-05,843.987,845.263,836.755,839.733,7145.0
2017-10-06,843.987,843.987,834.203,838.457,7106.0
2017-10-07,843.987,843.987,834.203,838.457,7106.0
2017-10-08,843.987,843.987,834.203,838.457,7106.0
2017-10-09,835.905,842.285,835.479,841.009,4622.0
2017-10-10,841.009,849.092,837.606,847.39,6496.0
2017-10-11,850.368,850.368,839.308,846.965,12759.0
2017-10-12,847.816,850.793,844.412,850.793,4808.0
2017-10-13,850.368,852.495,843.136,849.943,7183.0
2017-10-14,850.368,852.495,843.136,849.943,7183.0
2017-10-15,850.368,852.495,843.136,849.943,7183.0
2017-10-16,850.793,850.793,839.733,845.689,4911.0
2017-10-17,846.539,846.965,830.8,839.733,10809.0
2017-10-18,840.584,849.092,835.479,846.539,7129.0
2017-10-19,847.402,847.402,829.28,836.615,9156.0
2017-10-20,837.047,844.813,837.047,840.499,7127.0
2017-10-21,837.047,844.813,837.047,840.499,7127.0
2017-10-22,837.047,844.813,837.047,840.499,7127.0
2017-10-23,838.773,846.108,832.732,844.382,7577.0
2017-10-24,840.93,844.382,837.478,842.224,6827.0
2017-10-25,842.224,850.854,838.341,844.813,9135.0
2017-10-26,850.854,853.011,839.636,853.011,9142.0
2017-10-27,853.011,855.6,849.128,852.148,7124.0
2017-10-28,853.011,855.6,849.128,852.148,7124.0
2017-10-29,853.011,855.6,849.128,852.148,7124.0
2017-10-30,848.265,854.306,843.519,848.265,7380.0
2017-10-31,845.676,851.717,844.813,851.717,6960.0
2017-11-01,852.148,866.387,851.285,853.874,13043.0
2017-11-02,852.58,852.58,827.986,836.184,13539.0
2017-11-03,840.067,853.874,838.341,853.874,8935.0
2017-11-04,840.067,853.874,838.341,853.874,8935.0
2017-11-05,840.067,853.874,838.341,853.874,8935.0
2017-11-06,845.676,852.148,839.636,843.087,8940.0
2017-11-07,842.224,843.95,832.732,834.027,7594.0
2017-11-08,830.143,837.91,830.143,834.889,8115.0
2017-11-09,831.006,832.732,812.022,815.905,12058.0
2017-11-10,824.534,827.986,816.768,821.514,10516.0
2017-11-11,824.534,827.986,816.768,821.514,10516.0
