,KIMBERA MM Equity
2019-08-25,142.3639
2019-08-26,142.3639
2019-08-27,142.3639
2019-08-28,142.3639
2019-08-29,142.3639
2019-08-30,142.3639
2019-08-31,142.3639
2019-09-01,142.3639
2019-09-02,142.3639
2019-09-03,142.3639
2019-09-04,142.3639
2019-09-05,142.3639
2019-09-06,142.3639
2019-09-07,142.3639
2019-09-08,142.3639
2019-09-09,142.3639
2019-09-10,142.3639
2019-09-11,142.3639
2019-09-12,142.3639
2019-09-13,142.3639
2019-09-14,142.3639
2019-09-15,142.3639
2019-09-16,142.3639
2019-09-17,142.3639
2019-09-18,142.3639
2019-09-19,142.3639
2019-09-20,142.3639
2019-09-21,142.3639
2019-09-22,142.3639
2019-09-23,142.3639
2019-09-24,142.3639
2019-09-25,142.3639
2019-09-26,142.3639
2019-09-27,142.3639
2019-09-28,142.3639
2019-09-29,142.3639
2019-09-30,116.9865
2019-10-01,116.9865
2019-10-02,116.9865
2019-10-03,116.9865
2019-10-04,116.9865
2019-10-05,116.9865
2019-10-06,116.9865
2019-10-07,116.9865
2019-10-08,116.9865
2019-10-09,116.9865
2019-10-10,116.9865
2019-10-11,116.9865
2019-10-12,116.9865
2019-10-13,116.9865
2019-10-14,116.9865
2019-10-15,116.9865
2019-10-16,116.9865
2019-10-17,116.9865
2019-10-18,116.9865
2019-10-19,116.9865
2019-10-20,116.9865
2019-10-21,116.9865
2019-10-22,116.9865
2019-10-23,116.9865
2019-10-24,116.9865
2019-10-25,116.9865
2019-10-26,116.9865
2019-10-27,116.9865
2019-10-28,116.9865
2019-10-29,116.9865
2019-10-30,116.9865
2019-10-31,116.9865
2019-11-01,116.9865
2019-11-02,116.9865
2019-11-03,116.9865
2019-11-04,116.9865
2019-11-05,116.9865
2019-11-06,116.9865
2019-11-07,116.9865
2019-11-08,116.9865
2019-11-09,116.9865
2019-11-10,116.9865
2019-11-11,116.9865
2019-11-12,116.9865
2019-11-13,116.9865
2019-11-14,116.9865
2019-11-15,116.9865
2019-11-16,116.9865
2019-11-17,116.9865
2019-11-18,116.9865
2019-11-19,116.9865
2019-11-20,116.9865
2019-11-21,116.9865
2019-11-22,116.9865
2019-11-23,116.9865
2019-11-24,116.9865
2019-11-25,116.9865
2019-11-26,116.9865
2019-11-27,116.9865
2019-11-28,116.9865
2019-11-29,116.9865
2019-11-30,116.9865
2019-12-01,116.9865
2019-12-02,116.9865
2019-12-03,116.9865
2019-12-04,116.9865
2019-12-05,116.9865
2019-12-06,116.9865
2019-12-07,116.9865
2019-12-08,116.9865
2019-12-09,116.9865
2019-12-10,116.9865
2019-12-11,116.9865
2019-12-12,116.9865
2019-12-13,116.9865
2019-12-14,116.9865
2019-12-15,116.9865
2019-12-16,116.9865
2019-12-17,116.9865
2019-12-18,116.9865
2019-12-19,116.9865
2019-12-20,116.9865
2019-12-21,116.9865
2019-12-22,116.9865
2019-12-23,116.9865
2019-12-24,116.9865
2019-12-25,116.9865
2019-12-26,116.9865
2019-12-27,116.9865
2019-12-28,116.9865
2019-12-29,116.9865
2019-12-30,116.9865
2019-12-31,95.0841
2020-01-01,95.0841
2020-01-02,95.0841
2020-01-03,95.0841
2020-01-04,95.0841
2020-01-05,95.0841
2020-01-06,95.0841
2020-01-07,95.0841
2020-01-08,95.0841
2020-01-09,95.0841
2020-01-10,95.0841
2020-01-11,95.0841
2020-01-12,95.0841
2020-01-13,95.0841
2020-01-14,95.0841
2020-01-15,95.0841
2020-01-16,95.0841
2020-01-17,95.0841
2020-01-18,95.0841
2020-01-19,95.0841
2020-01-20,95.0841
2020-01-21,95.0841
2020-01-22,95.0841
2020-01-23,95.0841
2020-01-24,95.0841
2020-01-25,95.0841
2020-01-26,95.0841
2020-01-27,95.0841
2020-01-28,95.0841
2020-01-29,95.0841
2020-01-30,95.0841
2020-01-31,95.0841
2020-02-01,95.0841
2020-02-02,95.0841
2020-02-03,95.0841
2020-02-04,95.0841
2020-02-05,95.0841
2020-02-06,95.0841
2020-02-07,95.0841
2020-02-08,95.0841
2020-02-09,95.0841
2020-02-10,95.0841
2020-02-11,95.0841
2020-02-12,95.0841
2020-02-13,95.0841
2020-02-14,95.0841
2020-02-15,95.0841
2020-02-16,95.0841
2020-02-17,95.0841
2020-02-18,95.0841
2020-02-19,95.0841
2020-02-20,95.0841
2020-02-21,95.0841
2020-02-22,95.0841
2020-02-23,95.0841
2020-02-24,95.0841
2020-02-25,95.0841
2020-02-26,95.0841
2020-02-27,95.0841
2020-02-28,95.0841
2020-02-29,95.0841
2020-03-01,95.0841
2020-03-02,95.0841
2020-03-03,95.0841
2020-03-04,95.0841
2020-03-05,95.0841
2020-03-06,95.0841
2020-03-07,95.0841
2020-03-08,95.0841
2020-03-09,95.0841
2020-03-10,95.0841
2020-03-11,95.0841
2020-03-12,95.0841
2020-03-13,95.0841
2020-03-14,95.0841
2020-03-15,95.0841
2020-03-16,95.0841
2020-03-17,95.0841
2020-03-18,95.0841
2020-03-19,95.0841
2020-03-20,95.0841
2020-03-21,95.0841
2020-03-22,95.0841
2020-03-23,95.0841
2020-03-24,95.0841
2020-03-25,95.0841
2020-03-26,95.0841
2020-03-27,95.0841
2020-03-28,95.0841
2020-03-29,95.0841
2020-03-30,95.0841
2020-03-31,292.1001
2020-04-01,292.1001
2020-04-02,292.1001
2020-04-03,292.1001
2020-04-04,292.1001
2020-04-05,292.1001
2020-04-06,292.1001
2020-04-07,292.1001
2020-04-08,292.1001
2020-04-09,292.1001
2020-04-10,292.1001
2020-04-11,292.1001
2020-04-12,292.1001
2020-04-13,292.1001
2020-04-14,292.1001
2020-04-15,292.1001
2020-04-16,292.1001
2020-04-17,292.1001
2020-04-18,292.1001
2020-04-19,292.1001
2020-04-20,292.1001
2020-04-21,292.1001
2020-04-22,292.1001
2020-04-23,292.1001
2020-04-24,292.1001
2020-04-25,292.1001
2020-04-26,292.1001
2020-04-27,292.1001
2020-04-28,292.1001
2020-04-29,292.1001
2020-04-30,292.1001
2020-05-01,292.1001
2020-05-02,292.1001
2020-05-03,292.1001
2020-05-04,292.1001
2020-05-05,292.1001
2020-05-06,292.1001
2020-05-07,292.1001
2020-05-08,292.1001
2020-05-09,292.1001
2020-05-10,292.1001
2020-05-11,292.1001
2020-05-12,292.1001
2020-05-13,292.1001
2020-05-14,292.1001
2020-05-15,292.1001
2020-05-16,292.1001
2020-05-17,292.1001
2020-05-18,292.1001
2020-05-19,292.1001
2020-05-20,292.1001
2020-05-21,292.1001
2020-05-22,292.1001
2020-05-23,292.1001
2020-05-24,292.1001
2020-05-25,292.1001
2020-05-26,292.1001
2020-05-27,292.1001
2020-05-28,292.1001
2020-05-29,292.1001
2020-05-30,292.1001
2020-05-31,292.1001
2020-06-01,292.1001
2020-06-02,292.1001
2020-06-03,292.1001
2020-06-04,292.1001
2020-06-05,292.1001
2020-06-06,292.1001
2020-06-07,292.1001
2020-06-08,292.1001
2020-06-09,292.1001
2020-06-10,292.1001
2020-06-11,292.1001
2020-06-12,292.1001
2020-06-13,292.1001
2020-06-14,292.1001
2020-06-15,292.1001
2020-06-16,292.1001
2020-06-17,292.1001
2020-06-18,292.1001
2020-06-19,292.1001
2020-06-20,292.1001
2020-06-21,292.1001
2020-06-22,292.1001
2020-06-23,292.1001
2020-06-24,292.1001
2020-06-25,292.1001
2020-06-26,292.1001
2020-06-27,292.1001
2020-06-28,292.1001
2020-06-29,292.1001
2020-06-30,179.7642
2020-07-01,179.7642
2020-07-02,179.7642
2020-07-03,179.7642
2020-07-04,179.7642
2020-07-05,179.7642
2020-07-06,179.7642
2020-07-07,179.7642
2020-07-08,179.7642
2020-07-09,179.7642
2020-07-10,179.7642
2020-07-11,179.7642
2020-07-12,179.7642
2020-07-13,179.7642
2020-07-14,179.7642
2020-07-15,179.7642
2020-07-16,179.7642
2020-07-17,179.7642
2020-07-18,179.7642
2020-07-19,179.7642
2020-07-20,179.7642
2020-07-21,179.7642
2020-07-22,179.7642
2020-07-23,179.7642
2020-07-24,179.7642
2020-07-25,179.7642
2020-07-26,179.7642
2020-07-27,179.7642
2020-07-28,179.7642
2020-07-29,179.7642
2020-07-30,179.7642
2020-07-31,179.7642
2020-08-01,179.7642
2020-08-02,179.7642
2020-08-03,179.7642
2020-08-04,179.7642
2020-08-05,179.7642
2020-08-06,179.7642
2020-08-07,179.7642
2020-08-08,179.7642
2020-08-09,179.7642
2020-08-10,179.7642
2020-08-11,179.7642
2020-08-12,179.7642
2020-08-13,179.7642
2020-08-14,179.7642
2020-08-15,179.7642
2020-08-16,179.7642
2020-08-17,179.7642
2020-08-18,179.7642
2020-08-19,179.7642
2020-08-20,179.7642
2020-08-21,179.7642
2020-08-22,179.7642
2020-08-23,179.7642
2020-08-24,179.7642
2020-08-25,179.7642
2020-08-26,179.7642
2020-08-27,179.7642
2020-08-28,179.7642
2020-08-29,179.7642
2020-08-30,179.7642
2020-08-31,179.7642
2020-09-01,179.7642
2020-09-02,179.7642
2020-09-03,179.7642
2020-09-04,179.7642
2020-09-05,179.7642
2020-09-06,179.7642
2020-09-07,179.7642
2020-09-08,179.7642
2020-09-09,179.7642
2020-09-10,179.7642
2020-09-11,179.7642
2020-09-12,179.7642
2020-09-13,179.7642
2020-09-14,179.7642
2020-09-15,179.7642
2020-09-16,179.7642
2020-09-17,179.7642
2020-09-18,179.7642
2020-09-19,179.7642
2020-09-20,179.7642
2020-09-21,179.7642
2020-09-22,179.7642
2020-09-23,179.7642
2020-09-24,179.7642
2020-09-25,179.7642
2020-09-26,179.7642
2020-09-27,179.7642
2020-09-28,179.7642
2020-09-29,179.7642
2020-09-30,129.2913
2020-10-01,129.2913
2020-10-02,129.2913
2020-10-03,129.2913
2020-10-04,129.2913
2020-10-05,129.2913
2020-10-06,129.2913
2020-10-07,129.2913
2020-10-08,129.2913
2020-10-09,129.2913
2020-10-10,129.2913
2020-10-11,129.2913
2020-10-12,129.2913
2020-10-13,129.2913
2020-10-14,129.2913
2020-10-15,129.2913
2020-10-16,129.2913
2020-10-17,129.2913
2020-10-18,129.2913
2020-10-19,129.2913
2020-10-20,129.2913
2020-10-21,129.2913
2020-10-22,129.2913
2020-10-23,129.2913
2020-10-24,129.2913
2020-10-25,129.2913
2020-10-26,129.2913
2020-10-27,129.2913
2020-10-28,129.2913
2020-10-29,129.2913
2020-10-30,129.2913
2020-10-31,129.2913
2020-11-01,129.2913
2020-11-02,129.2913
2020-11-03,129.2913
2020-11-04,129.2913
2020-11-05,129.2913
2020-11-06,129.2913
2020-11-07,129.2913
2020-11-08,129.2913
2020-11-09,129.2913
2020-11-10,129.2913
2020-11-11,129.2913
2020-11-12,129.2913
2020-11-13,129.2913
2020-11-14,129.2913
2020-11-15,129.2913
2020-11-16,129.2913
2020-11-17,129.2913
2020-11-18,129.2913
2020-11-19,129.2913
2020-11-20,129.2913
2020-11-21,129.2913
2020-11-22,129.2913
2020-11-23,129.2913
2020-11-24,129.2913
2020-11-25,129.2913
2020-11-26,129.2913
2020-11-27,129.2913
2020-11-28,129.2913
2020-11-29,129.2913
2020-11-30,129.2913
2020-12-01,129.2913
2020-12-02,129.2913
2020-12-03,129.2913
2020-12-04,129.2913
2020-12-05,129.2913
2020-12-06,129.2913
2020-12-07,129.2913
2020-12-08,129.2913
2020-12-09,129.2913
2020-12-10,129.2913
2020-12-11,129.2913
2020-12-12,129.2913
2020-12-13,129.2913
2020-12-14,129.2913
2020-12-15,129.2913
2020-12-16,129.2913
2020-12-17,129.2913
2020-12-18,129.2913
2020-12-19,129.2913
2020-12-20,129.2913
2020-12-21,129.2913
2020-12-22,129.2913
2020-12-23,129.2913
2020-12-24,129.2913
2020-12-25,129.2913
2020-12-26,129.2913
2020-12-27,129.2913
2020-12-28,129.2913
2020-12-29,129.2913
2020-12-30,129.2913
2020-12-31,109.7149
2021-01-01,109.7149
2021-01-02,109.7149
2021-01-03,109.7149
2021-01-04,109.7149
2021-01-05,109.7149
2021-01-06,109.7149
2021-01-07,109.7149
2021-01-08,109.7149
2021-01-09,109.7149
2021-01-10,109.7149
2021-01-11,109.7149
2021-01-12,109.7149
2021-01-13,109.7149
2021-01-14,109.7149
2021-01-15,109.7149
2021-01-16,109.7149
2021-01-17,109.7149
2021-01-18,109.7149
2021-01-19,109.7149
2021-01-20,109.7149
2021-01-21,109.7149
2021-01-22,109.7149
2021-01-23,109.7149
2021-01-24,109.7149
2021-01-25,109.7149
2021-01-26,109.7149
2021-01-27,109.7149
2021-01-28,109.7149
2021-01-29,109.7149
2021-01-30,109.7149
2021-01-31,109.7149
2021-02-01,109.7149
2021-02-02,109.7149
2021-02-03,109.7149
2021-02-04,109.7149
2021-02-05,109.7149
2021-02-06,109.7149
2021-02-07,109.7149
2021-02-08,109.7149
2021-02-09,109.7149
2021-02-10,109.7149
2021-02-11,109.7149
2021-02-12,109.7149
2021-02-13,109.7149
2021-02-14,109.7149
2021-02-15,109.7149
2021-02-16,109.7149
2021-02-17,109.7149
2021-02-18,109.7149
2021-02-19,109.7149
2021-02-20,109.7149
2021-02-21,109.7149
2021-02-22,109.7149
2021-02-23,109.7149
2021-02-24,109.7149
2021-02-25,109.7149
2021-02-26,109.7149
2021-02-27,109.7149
2021-02-28,109.7149
2021-03-01,109.7149
2021-03-02,109.7149
2021-03-03,109.7149
2021-03-04,109.7149
2021-03-05,109.7149
2021-03-06,109.7149
2021-03-07,109.7149
2021-03-08,109.7149
2021-03-09,109.7149
2021-03-10,109.7149
2021-03-11,109.7149
2021-03-12,109.7149
2021-03-13,109.7149
2021-03-14,109.7149
2021-03-15,109.7149
2021-03-16,109.7149
2021-03-17,109.7149
2021-03-18,109.7149
2021-03-19,109.7149
2021-03-20,109.7149
2021-03-21,109.7149
2021-03-22,109.7149
2021-03-23,109.7149
2021-03-24,109.7149
2021-03-25,109.7149
2021-03-26,109.7149
2021-03-27,109.7149
2021-03-28,109.7149
2021-03-29,109.7149
2021-03-30,109.7149
2021-03-31,258.592
2021-04-01,258.592
2021-04-02,258.592
2021-04-03,258.592
2021-04-04,258.592
2021-04-05,258.592
2021-04-06,258.592
2021-04-07,258.592
2021-04-08,258.592
2021-04-09,258.592
2021-04-10,258.592
2021-04-11,258.592
2021-04-12,258.592
2021-04-13,258.592
2021-04-14,258.592
2021-04-15,258.592
2021-04-16,258.592
2021-04-17,258.592
2021-04-18,258.592
2021-04-19,258.592
2021-04-20,258.592
2021-04-21,258.592
2021-04-22,258.592
2021-04-23,258.592
2021-04-24,258.592
2021-04-25,258.592
2021-04-26,258.592
2021-04-27,258.592
2021-04-28,258.592
2021-04-29,258.592
2021-04-30,258.592
2021-05-01,258.592
2021-05-02,258.592
2021-05-03,258.592
2021-05-04,258.592
2021-05-05,258.592
2021-05-06,258.592
2021-05-07,258.592
2021-05-08,258.592
2021-05-09,258.592
2021-05-10,258.592
2021-05-11,258.592
2021-05-12,258.592
2021-05-13,258.592
2021-05-14,258.592
2021-05-15,258.592
2021-05-16,258.592
2021-05-17,258.592
2021-05-18,258.592
2021-05-19,258.592
2021-05-20,258.592
2021-05-21,258.592
2021-05-22,258.592
2021-05-23,258.592
2021-05-24,258.592
2021-05-25,258.592
2021-05-26,258.592
2021-05-27,258.592
2021-05-28,258.592
2021-05-29,258.592
2021-05-30,258.592
2021-05-31,258.592
2021-06-01,258.592
2021-06-02,258.592
2021-06-03,258.592
2021-06-04,258.592
2021-06-05,258.592
2021-06-06,258.592
2021-06-07,258.592
2021-06-08,258.592
2021-06-09,258.592
2021-06-10,258.592
2021-06-11,258.592
2021-06-12,258.592
2021-06-13,258.592
2021-06-14,258.592
2021-06-15,258.592
2021-06-16,258.592
2021-06-17,258.592
2021-06-18,258.592
2021-06-19,258.592
2021-06-20,258.592
2021-06-21,258.592
2021-06-22,258.592
2021-06-23,258.592
2021-06-24,258.592
2021-06-25,258.592
2021-06-26,258.592
2021-06-27,258.592
2021-06-28,258.592
2021-06-29,258.592
2021-06-30,153.2517
2021-07-01,153.2517
2021-07-02,153.2517
2021-07-03,153.2517
2021-07-04,153.2517
2021-07-05,153.2517
2021-07-06,153.2517
2021-07-07,153.2517
2021-07-08,153.2517
2021-07-09,153.2517
2021-07-10,153.2517
2021-07-11,153.2517
2021-07-12,153.2517
2021-07-13,153.2517
2021-07-14,153.2517
2021-07-15,153.2517
2021-07-16,153.2517
2021-07-17,153.2517
2021-07-18,153.2517
2021-07-19,153.2517
2021-07-20,153.2517
2021-07-21,153.2517
2021-07-22,153.2517
2021-07-23,153.2517
2021-07-24,153.2517
2021-07-25,153.2517
2021-07-26,153.2517
2021-07-27,153.2517
2021-07-28,153.2517
2021-07-29,153.2517
2021-07-30,153.2517
2021-07-31,153.2517
2021-08-01,153.2517
2021-08-02,153.2517
2021-08-03,153.2517
2021-08-04,153.2517
2021-08-05,153.2517
2021-08-06,153.2517
2021-08-07,153.2517
2021-08-08,153.2517
2021-08-09,153.2517
2021-08-10,153.2517
2021-08-11,153.2517
2021-08-12,153.2517
2021-08-13,153.2517
2021-08-14,153.2517
2021-08-15,153.2517
2021-08-16,153.2517
2021-08-17,153.2517
2021-08-18,153.2517
2021-08-19,153.2517
2021-08-20,153.2517
2021-08-21,153.2517
2021-08-22,153.2517
2021-08-23,153.2517
2021-08-24,153.2517
2021-08-25,153.2517
2021-08-26,153.2517
2021-08-27,153.2517
2021-08-28,153.2517
2021-08-29,153.2517
2021-08-30,153.2517
2021-08-31,153.2517
2021-09-01,153.2517
2021-09-02,153.2517
2021-09-03,153.2517
2021-09-04,153.2517
2021-09-05,153.2517
2021-09-06,153.2517
2021-09-07,153.2517
2021-09-08,153.2517
2021-09-09,153.2517
2021-09-10,153.2517
2021-09-11,153.2517
2021-09-12,153.2517
2021-09-13,153.2517
2021-09-14,153.2517
2021-09-15,153.2517
2021-09-16,153.2517
2021-09-17,153.2517
2021-09-18,153.2517
2021-09-19,153.2517
2021-09-20,153.2517
2021-09-21,153.2517
2021-09-22,153.2517
2021-09-23,153.2517
2021-09-24,153.2517
2021-09-25,153.2517
2021-09-26,153.2517
2021-09-27,153.2517
2021-09-28,153.2517
2021-09-29,153.2517
2021-09-30,103.5703
2021-10-01,103.5703
2021-10-02,103.5703
2021-10-03,103.5703
2021-10-04,103.5703
2021-10-05,103.5703
2021-10-06,103.5703
2021-10-07,103.5703
2021-10-08,103.5703
2021-10-09,103.5703
2021-10-10,103.5703
2021-10-11,103.5703
2021-10-12,103.5703
2021-10-13,103.5703
2021-10-14,103.5703
2021-10-15,103.5703
2021-10-16,103.5703
2021-10-17,103.5703
2021-10-18,103.5703
2021-10-19,103.5703
2021-10-20,103.5703
2021-10-21,103.5703
2021-10-22,103.5703
2021-10-23,103.5703
2021-10-24,103.5703
2021-10-25,103.5703
2021-10-26,103.5703
2021-10-27,103.5703
2021-10-28,103.5703
2021-10-29,103.5703
2021-10-30,103.5703
2021-10-31,103.5703
2021-11-01,103.5703
2021-11-02,103.5703
2021-11-03,103.5703
2021-11-04,103.5703
2021-11-05,103.5703
2021-11-06,103.5703
2021-11-07,103.5703
2021-11-08,103.5703
2021-11-09,103.5703
2021-11-10,103.5703
2021-11-11,103.5703
2021-11-12,103.5703
2021-11-13,103.5703
2021-11-14,103.5703
2021-11-15,103.5703
2021-11-16,103.5703
2021-11-17,103.5703
2021-11-18,103.5703
2021-11-19,103.5703
2021-11-20,103.5703
2021-11-21,103.5703
2021-11-22,103.5703
2021-11-23,103.5703
2021-11-24,103.5703
2021-11-25,103.5703
2021-11-26,103.5703
2021-11-27,103.5703
2021-11-28,103.5703
2021-11-29,103.5703
2021-11-30,103.5703
2021-12-01,103.5703
2021-12-02,103.5703
2021-12-03,103.5703
2021-12-04,103.5703
2021-12-05,103.5703
2021-12-06,103.5703
2021-12-07,103.5703
2021-12-08,103.5703
2021-12-09,103.5703
2021-12-10,103.5703
2021-12-11,103.5703
2021-12-12,103.5703
2021-12-13,103.5703
2021-12-14,103.5703
2021-12-15,103.5703
2021-12-16,103.5703
2021-12-17,103.5703
2021-12-18,103.5703
2021-12-19,103.5703
2021-12-20,103.5703
2021-12-21,103.5703
2021-12-22,103.5703
2021-12-23,103.5703
2021-12-24,103.5703
2021-12-25,103.5703
2021-12-26,103.5703
2021-12-27,103.5703
2021-12-28,103.5703
2021-12-29,103.5703
2021-12-30,103.5703
2021-12-31,77.9316
2022-01-01,77.9316
2022-01-02,77.9316
2022-01-03,77.9316
2022-01-04,77.9316
2022-01-05,77.9316
2022-01-06,77.9316
2022-01-07,77.9316
2022-01-08,77.9316
2022-01-09,77.9316
2022-01-10,77.9316
2022-01-11,77.9316
2022-01-12,77.9316
2022-01-13,77.9316
2022-01-14,77.9316
2022-01-15,77.9316
2022-01-16,77.9316
2022-01-17,77.9316
2022-01-18,77.9316
2022-01-19,77.9316
2022-01-20,77.9316
2022-01-21,77.9316
2022-01-22,77.9316
2022-01-23,77.9316
2022-01-24,77.9316
2022-01-25,77.9316
2022-01-26,77.9316
2022-01-27,77.9316
2022-01-28,77.9316
2022-01-29,77.9316
2022-01-30,77.9316
2022-01-31,77.9316
2022-02-01,77.9316
2022-02-02,77.9316
2022-02-03,77.9316
2022-02-04,77.9316
2022-02-05,77.9316
2022-02-06,77.9316
2022-02-07,77.9316
2022-02-08,77.9316
2022-02-09,77.9316
2022-02-10,77.9316
2022-02-11,77.9316
2022-02-12,77.9316
2022-02-13,77.9316
2022-02-14,77.9316
2022-02-15,77.9316
2022-02-16,77.9316
2022-02-17,77.9316
2022-02-18,77.9316
2022-02-19,77.9316
2022-02-20,77.9316
2022-02-21,77.9316
2022-02-22,77.9316
2022-02-23,77.9316
2022-02-24,77.9316
2022-02-25,77.9316
2022-02-26,77.9316
2022-02-27,77.9316
2022-02-28,77.9316
2022-03-01,77.9316
2022-03-02,77.9316
2022-03-03,77.9316
2022-03-04,77.9316
2022-03-05,77.9316
2022-03-06,77.9316
2022-03-07,77.9316
2022-03-08,77.9316
2022-03-09,77.9316
2022-03-10,77.9316
2022-03-11,77.9316
2022-03-12,77.9316
2022-03-13,77.9316
2022-03-14,77.9316
2022-03-15,77.9316
2022-03-16,77.9316
2022-03-17,77.9316
2022-03-18,77.9316
2022-03-19,77.9316
2022-03-20,77.9316
2022-03-21,77.9316
2022-03-22,77.9316
2022-03-23,77.9316
2022-03-24,77.9316
2022-03-25,77.9316
2022-03-26,77.9316
2022-03-27,77.9316
2022-03-28,77.9316
2022-03-29,77.9316
2022-03-30,77.9316
2022-03-31,188.7878
2022-04-01,188.7878
2022-04-02,188.7878
2022-04-03,188.7878
2022-04-04,188.7878
2022-04-05,188.7878
2022-04-06,188.7878
2022-04-07,188.7878
2022-04-08,188.7878
2022-04-09,188.7878
2022-04-10,188.7878
2022-04-11,188.7878
2022-04-12,188.7878
2022-04-13,188.7878
2022-04-14,188.7878
2022-04-15,188.7878
2022-04-16,188.7878
2022-04-17,188.7878
2022-04-18,188.7878
2022-04-19,188.7878
2022-04-20,188.7878
2022-04-21,188.7878
2022-04-22,188.7878
2022-04-23,188.7878
2022-04-24,188.7878
2022-04-25,188.7878
2022-04-26,188.7878
2022-04-27,188.7878
2022-04-28,188.7878
2022-04-29,188.7878
2022-04-30,188.7878
2022-05-01,188.7878
2022-05-02,188.7878
2022-05-03,188.7878
2022-05-04,188.7878
2022-05-05,188.7878
2022-05-06,188.7878
2022-05-07,188.7878
2022-05-08,188.7878
2022-05-09,188.7878
2022-05-10,188.7878
2022-05-11,188.7878
2022-05-12,188.7878
2022-05-13,188.7878
2022-05-14,188.7878
2022-05-15,188.7878
2022-05-16,188.7878
2022-05-17,188.7878
2022-05-18,188.7878
2022-05-19,188.7878
2022-05-20,188.7878
2022-05-21,188.7878
2022-05-22,188.7878
2022-05-23,188.7878
2022-05-24,188.7878
2022-05-25,188.7878
2022-05-26,188.7878
2022-05-27,188.7878
2022-05-28,188.7878
2022-05-29,188.7878
2022-05-30,188.7878
2022-05-31,188.7878
2022-06-01,188.7878
2022-06-02,188.7878
2022-06-03,188.7878
2022-06-04,188.7878
2022-06-05,188.7878
2022-06-06,188.7878
2022-06-07,188.7878
2022-06-08,188.7878
2022-06-09,188.7878
2022-06-10,188.7878
2022-06-11,188.7878
2022-06-12,188.7878
2022-06-13,188.7878
2022-06-14,188.7878
2022-06-15,188.7878
2022-06-16,188.7878
2022-06-17,188.7878
2022-06-18,188.7878
2022-06-19,188.7878
2022-06-20,188.7878
2022-06-21,188.7878
2022-06-22,188.7878
2022-06-23,188.7878
2022-06-24,188.7878
2022-06-25,188.7878
2022-06-26,188.7878
2022-06-27,188.7878
2022-06-28,188.7878
2022-06-29,188.7878
2022-06-30,112.0765
2022-07-01,112.0765
2022-07-02,112.0765
2022-07-03,112.0765
2022-07-04,112.0765
2022-07-05,112.0765
2022-07-06,112.0765
2022-07-07,112.0765
2022-07-08,112.0765
2022-07-09,112.0765
2022-07-10,112.0765
2022-07-11,112.0765
2022-07-12,112.0765
2022-07-13,112.0765
2022-07-14,112.0765
2022-07-15,112.0765
2022-07-16,112.0765
2022-07-17,112.0765
2022-07-18,112.0765
2022-07-19,112.0765
2022-07-20,112.0765
2022-07-21,112.0765
2022-07-22,112.0765
2022-07-23,112.0765
2022-07-24,112.0765
2022-07-25,112.0765
2022-07-26,112.0765
2022-07-27,112.0765
2022-07-28,112.0765
2022-07-29,112.0765
2022-07-30,112.0765
2022-07-31,112.0765
2022-08-01,112.0765
2022-08-02,112.0765
2022-08-03,112.0765
2022-08-04,112.0765
2022-08-05,112.0765
2022-08-06,112.0765
2022-08-07,112.0765
2022-08-08,112.0765
2022-08-09,112.0765
2022-08-10,112.0765
2022-08-11,112.0765
2022-08-12,112.0765
2022-08-13,112.0765
2022-08-14,112.0765
2022-08-15,112.0765
2022-08-16,112.0765
2022-08-17,112.0765
2022-08-18,112.0765
2022-08-19,112.0765
2022-08-20,112.0765
2022-08-21,112.0765
2022-08-22,112.0765
2022-08-23,112.0765
2022-08-24,112.0765
2022-08-25,112.0765
2022-08-26,112.0765
2022-08-27,112.0765
2022-08-28,112.0765
2022-08-29,112.0765
2022-08-30,112.0765
2022-08-31,112.0765
2022-09-01,112.0765
2022-09-02,112.0765
2022-09-03,112.0765
2022-09-04,112.0765
2022-09-05,112.0765
2022-09-06,112.0765
2022-09-07,112.0765
2022-09-08,112.0765
2022-09-09,112.0765
2022-09-10,112.0765
2022-09-11,112.0765
2022-09-12,112.0765
2022-09-13,112.0765
2022-09-14,112.0765
2022-09-15,112.0765
2022-09-16,112.0765
2022-09-17,112.0765
2022-09-18,112.0765
2022-09-19,112.0765
2022-09-20,112.0765
2022-09-21,112.0765
2022-09-22,112.0765
2022-09-23,112.0765
2022-09-24,112.0765
2022-09-25,112.0765
2022-09-26,112.0765
2022-09-27,112.0765
2022-09-28,112.0765
2022-09-29,112.0765
2022-09-30,97.9792
2022-10-01,97.9792
2022-10-02,97.9792
2022-10-03,97.9792
2022-10-04,97.9792
2022-10-05,97.9792
2022-10-06,97.9792
2022-10-07,97.9792
2022-10-08,97.9792
2022-10-09,97.9792
2022-10-10,97.9792
2022-10-11,97.9792
2022-10-12,97.9792
2022-10-13,97.9792
2022-10-14,97.9792
2022-10-15,97.9792
2022-10-16,97.9792
2022-10-17,97.9792
2022-10-18,97.9792
2022-10-19,97.9792
2022-10-20,97.9792
2022-10-21,97.9792
2022-10-22,97.9792
2022-10-23,97.9792
2022-10-24,97.9792
2022-10-25,97.9792
2022-10-26,97.9792
2022-10-27,97.9792
2022-10-28,97.9792
2022-10-29,97.9792
2022-10-30,97.9792
2022-10-31,97.9792
2022-11-01,97.9792
2022-11-02,97.9792
2022-11-03,97.9792
2022-11-04,97.9792
2022-11-05,97.9792
2022-11-06,97.9792
2022-11-07,97.9792
2022-11-08,97.9792
2022-11-09,97.9792
