,VEI NO Equity
2019-08-27,40.0331
2019-08-28,40.0331
2019-08-29,40.0331
2019-08-30,40.0331
2019-08-31,40.0331
2019-09-01,40.0331
2019-09-02,40.0331
2019-09-03,40.0331
2019-09-04,40.0331
2019-09-05,40.0331
2019-09-06,40.0331
2019-09-07,40.0331
2019-09-08,40.0331
2019-09-09,40.0331
2019-09-10,40.0331
2019-09-11,40.0331
2019-09-12,40.0331
2019-09-13,40.0331
2019-09-14,40.0331
2019-09-15,40.0331
2019-09-16,40.0331
2019-09-17,40.0331
2019-09-18,40.0331
2019-09-19,40.0331
2019-09-20,40.0331
2019-09-21,40.0331
2019-09-22,40.0331
2019-09-23,40.0331
2019-09-24,40.0331
2019-09-25,40.0331
2019-09-26,40.0331
2019-09-27,40.0331
2019-09-28,40.0331
2019-09-29,40.0331
2019-09-30,33.8502
2019-10-01,33.8502
2019-10-02,33.8502
2019-10-03,33.8502
2019-10-04,33.8502
2019-10-05,33.8502
2019-10-06,33.8502
2019-10-07,33.8502
2019-10-08,33.8502
2019-10-09,33.8502
2019-10-10,33.8502
2019-10-11,33.8502
2019-10-12,33.8502
2019-10-13,33.8502
2019-10-14,33.8502
2019-10-15,33.8502
2019-10-16,33.8502
2019-10-17,33.8502
2019-10-18,33.8502
2019-10-19,33.8502
2019-10-20,33.8502
2019-10-21,33.8502
2019-10-22,33.8502
2019-10-23,33.8502
2019-10-24,33.8502
2019-10-25,33.8502
2019-10-26,33.8502
2019-10-27,33.8502
2019-10-28,33.8502
2019-10-29,33.8502
2019-10-30,33.8502
2019-10-31,33.8502
2019-11-01,33.8502
2019-11-02,33.8502
2019-11-03,33.8502
2019-11-04,33.8502
2019-11-05,33.8502
2019-11-06,33.8502
2019-11-07,33.8502
2019-11-08,33.8502
2019-11-09,33.8502
2019-11-10,33.8502
2019-11-11,33.8502
2019-11-12,33.8502
2019-11-13,33.8502
2019-11-14,33.8502
2019-11-15,33.8502
2019-11-16,33.8502
2019-11-17,33.8502
2019-11-18,33.8502
2019-11-19,33.8502
2019-11-20,33.8502
2019-11-21,33.8502
2019-11-22,33.8502
2019-11-23,33.8502
2019-11-24,33.8502
2019-11-25,33.8502
2019-11-26,33.8502
2019-11-27,33.8502
2019-11-28,33.8502
2019-11-29,33.8502
2019-11-30,33.8502
2019-12-01,33.8502
2019-12-02,33.8502
2019-12-03,33.8502
2019-12-04,33.8502
2019-12-05,33.8502
2019-12-06,33.8502
2019-12-07,33.8502
2019-12-08,33.8502
2019-12-09,33.8502
2019-12-10,33.8502
2019-12-11,33.8502
2019-12-12,33.8502
2019-12-13,33.8502
2019-12-14,33.8502
2019-12-15,33.8502
2019-12-16,33.8502
2019-12-17,33.8502
2019-12-18,33.8502
2019-12-19,33.8502
2019-12-20,33.8502
2019-12-21,33.8502
2019-12-22,33.8502
2019-12-23,33.8502
2019-12-24,33.8502
2019-12-25,33.8502
2019-12-26,33.8502
2019-12-27,33.8502
2019-12-28,33.8502
2019-12-29,33.8502
2019-12-30,33.8502
2019-12-31,23.9794
2020-01-01,23.9794
2020-01-02,23.9794
2020-01-03,23.9794
2020-01-04,23.9794
2020-01-05,23.9794
2020-01-06,23.9794
2020-01-07,23.9794
2020-01-08,23.9794
2020-01-09,23.9794
2020-01-10,23.9794
2020-01-11,23.9794
2020-01-12,23.9794
2020-01-13,23.9794
2020-01-14,23.9794
2020-01-15,23.9794
2020-01-16,23.9794
2020-01-17,23.9794
2020-01-18,23.9794
2020-01-19,23.9794
2020-01-20,23.9794
2020-01-21,23.9794
2020-01-22,23.9794
2020-01-23,23.9794
2020-01-24,23.9794
2020-01-25,23.9794
2020-01-26,23.9794
2020-01-27,23.9794
2020-01-28,23.9794
2020-01-29,23.9794
2020-01-30,23.9794
2020-01-31,23.9794
2020-02-01,23.9794
2020-02-02,23.9794
2020-02-03,23.9794
2020-02-04,23.9794
2020-02-05,23.9794
2020-02-06,23.9794
2020-02-07,23.9794
2020-02-08,23.9794
2020-02-09,23.9794
2020-02-10,23.9794
2020-02-11,23.9794
2020-02-12,23.9794
2020-02-13,23.9794
2020-02-14,23.9794
2020-02-15,23.9794
2020-02-16,23.9794
2020-02-17,23.9794
2020-02-18,23.9794
2020-02-19,23.9794
2020-02-20,23.9794
2020-02-21,23.9794
2020-02-22,23.9794
2020-02-23,23.9794
2020-02-24,23.9794
2020-02-25,23.9794
2020-02-26,23.9794
2020-02-27,23.9794
2020-02-28,23.9794
2020-02-29,23.9794
2020-03-01,23.9794
2020-03-02,23.9794
2020-03-03,23.9794
2020-03-04,23.9794
2020-03-05,23.9794
2020-03-06,23.9794
2020-03-07,23.9794
2020-03-08,23.9794
2020-03-09,23.9794
2020-03-10,23.9794
2020-03-11,23.9794
2020-03-12,23.9794
2020-03-13,23.9794
2020-03-14,23.9794
2020-03-15,23.9794
2020-03-16,23.9794
2020-03-17,23.9794
2020-03-18,23.9794
2020-03-19,23.9794
2020-03-20,23.9794
2020-03-21,23.9794
2020-03-22,23.9794
2020-03-23,23.9794
2020-03-24,23.9794
2020-03-25,23.9794
2020-03-26,23.9794
2020-03-27,23.9794
2020-03-28,23.9794
2020-03-29,23.9794
2020-03-30,23.9794
2020-03-31,21.9339
2020-04-01,21.9339
2020-04-02,21.9339
2020-04-03,21.9339
2020-04-04,21.9339
2020-04-05,21.9339
2020-04-06,21.9339
2020-04-07,21.9339
2020-04-08,21.9339
2020-04-09,21.9339
2020-04-10,21.9339
2020-04-11,21.9339
2020-04-12,21.9339
2020-04-13,21.9339
2020-04-14,21.9339
2020-04-15,21.9339
2020-04-16,21.9339
2020-04-17,21.9339
2020-04-18,21.9339
2020-04-19,21.9339
2020-04-20,21.9339
2020-04-21,21.9339
2020-04-22,21.9339
2020-04-23,21.9339
2020-04-24,21.9339
2020-04-25,21.9339
2020-04-26,21.9339
2020-04-27,21.9339
2020-04-28,21.9339
2020-04-29,21.9339
2020-04-30,21.9339
2020-05-01,21.9339
2020-05-02,21.9339
2020-05-03,21.9339
2020-05-04,21.9339
2020-05-05,21.9339
2020-05-06,21.9339
2020-05-07,21.9339
2020-05-08,21.9339
2020-05-09,21.9339
2020-05-10,21.9339
2020-05-11,21.9339
2020-05-12,21.9339
2020-05-13,21.9339
2020-05-14,21.9339
2020-05-15,21.9339
2020-05-16,21.9339
2020-05-17,21.9339
2020-05-18,21.9339
2020-05-19,21.9339
2020-05-20,21.9339
2020-05-21,21.9339
2020-05-22,21.9339
2020-05-23,21.9339
2020-05-24,21.9339
2020-05-25,21.9339
2020-05-26,21.9339
2020-05-27,21.9339
2020-05-28,21.9339
2020-05-29,21.9339
2020-05-30,21.9339
2020-05-31,21.9339
2020-06-01,21.9339
2020-06-02,21.9339
2020-06-03,21.9339
2020-06-04,21.9339
2020-06-05,21.9339
2020-06-06,21.9339
2020-06-07,21.9339
2020-06-08,21.9339
2020-06-09,21.9339
2020-06-10,21.9339
2020-06-11,21.9339
2020-06-12,21.9339
2020-06-13,21.9339
2020-06-14,21.9339
2020-06-15,21.9339
2020-06-16,21.9339
2020-06-17,21.9339
2020-06-18,21.9339
2020-06-19,21.9339
2020-06-20,21.9339
2020-06-21,21.9339
2020-06-22,21.9339
2020-06-23,21.9339
2020-06-24,21.9339
2020-06-25,21.9339
2020-06-26,21.9339
2020-06-27,21.9339
2020-06-28,21.9339
2020-06-29,21.9339
2020-06-30,21.5057
2020-07-01,21.5057
2020-07-02,21.5057
2020-07-03,21.5057
2020-07-04,21.5057
2020-07-05,21.5057
2020-07-06,21.5057
2020-07-07,21.5057
2020-07-08,21.5057
2020-07-09,21.5057
2020-07-10,21.5057
2020-07-11,21.5057
2020-07-12,21.5057
2020-07-13,21.5057
2020-07-14,21.5057
2020-07-15,21.5057
2020-07-16,21.5057
2020-07-17,21.5057
2020-07-18,21.5057
2020-07-19,21.5057
2020-07-20,21.5057
2020-07-21,21.5057
2020-07-22,21.5057
2020-07-23,21.5057
2020-07-24,21.5057
2020-07-25,21.5057
2020-07-26,21.5057
2020-07-27,21.5057
2020-07-28,21.5057
2020-07-29,21.5057
2020-07-30,21.5057
2020-07-31,21.5057
2020-08-01,21.5057
2020-08-02,21.5057
2020-08-03,21.5057
2020-08-04,21.5057
2020-08-05,21.5057
2020-08-06,21.5057
2020-08-07,21.5057
2020-08-08,21.5057
2020-08-09,21.5057
2020-08-10,21.5057
2020-08-11,21.5057
2020-08-12,21.5057
2020-08-13,21.5057
2020-08-14,21.5057
2020-08-15,21.5057
2020-08-16,21.5057
2020-08-17,21.5057
2020-08-18,21.5057
2020-08-19,21.5057
2020-08-20,21.5057
2020-08-21,21.5057
2020-08-22,21.5057
2020-08-23,21.5057
2020-08-24,21.5057
2020-08-25,21.5057
2020-08-26,21.5057
2020-08-27,21.5057
2020-08-28,21.5057
2020-08-29,21.5057
2020-08-30,21.5057
2020-08-31,21.5057
2020-09-01,21.5057
2020-09-02,21.5057
2020-09-03,21.5057
2020-09-04,21.5057
2020-09-05,21.5057
2020-09-06,21.5057
2020-09-07,21.5057
2020-09-08,21.5057
2020-09-09,21.5057
2020-09-10,21.5057
2020-09-11,21.5057
2020-09-12,21.5057
2020-09-13,21.5057
2020-09-14,21.5057
2020-09-15,21.5057
2020-09-16,21.5057
2020-09-17,21.5057
2020-09-18,21.5057
2020-09-19,21.5057
2020-09-20,21.5057
2020-09-21,21.5057
2020-09-22,21.5057
2020-09-23,21.5057
2020-09-24,21.5057
2020-09-25,21.5057
2020-09-26,21.5057
2020-09-27,21.5057
2020-09-28,21.5057
2020-09-29,21.5057
2020-09-30,42.0163
2020-10-01,42.0163
2020-10-02,42.0163
2020-10-03,42.0163
2020-10-04,42.0163
2020-10-05,42.0163
2020-10-06,42.0163
2020-10-07,42.0163
2020-10-08,42.0163
2020-10-09,42.0163
2020-10-10,42.0163
2020-10-11,42.0163
2020-10-12,42.0163
2020-10-13,42.0163
2020-10-14,42.0163
2020-10-15,42.0163
2020-10-16,42.0163
2020-10-17,42.0163
2020-10-18,42.0163
2020-10-19,42.0163
2020-10-20,42.0163
2020-10-21,42.0163
2020-10-22,42.0163
2020-10-23,42.0163
2020-10-24,42.0163
2020-10-25,42.0163
2020-10-26,42.0163
2020-10-27,42.0163
2020-10-28,42.0163
2020-10-29,42.0163
2020-10-30,42.0163
2020-10-31,42.0163
2020-11-01,42.0163
2020-11-02,42.0163
2020-11-03,42.0163
2020-11-04,42.0163
2020-11-05,42.0163
2020-11-06,42.0163
2020-11-07,42.0163
2020-11-08,42.0163
2020-11-09,42.0163
2020-11-10,42.0163
2020-11-11,42.0163
2020-11-12,42.0163
2020-11-13,42.0163
2020-11-14,42.0163
2020-11-15,42.0163
2020-11-16,42.0163
2020-11-17,42.0163
2020-11-18,42.0163
2020-11-19,42.0163
2020-11-20,42.0163
2020-11-21,42.0163
2020-11-22,42.0163
2020-11-23,42.0163
2020-11-24,42.0163
2020-11-25,42.0163
2020-11-26,42.0163
2020-11-27,42.0163
2020-11-28,42.0163
2020-11-29,42.0163
2020-11-30,42.0163
2020-12-01,42.0163
2020-12-02,42.0163
2020-12-03,42.0163
2020-12-04,42.0163
2020-12-05,42.0163
2020-12-06,42.0163
2020-12-07,42.0163
2020-12-08,42.0163
2020-12-09,42.0163
2020-12-10,42.0163
2020-12-11,42.0163
2020-12-12,42.0163
2020-12-13,42.0163
2020-12-14,42.0163
2020-12-15,42.0163
2020-12-16,42.0163
2020-12-17,42.0163
2020-12-18,42.0163
2020-12-19,42.0163
2020-12-20,42.0163
2020-12-21,42.0163
2020-12-22,42.0163
2020-12-23,42.0163
2020-12-24,42.0163
2020-12-25,42.0163
2020-12-26,42.0163
2020-12-27,42.0163
2020-12-28,42.0163
2020-12-29,42.0163
2020-12-30,42.0163
2020-12-31,64.0336
2021-01-01,64.0336
2021-01-02,64.0336
2021-01-03,64.0336
2021-01-04,64.0336
2021-01-05,64.0336
2021-01-06,64.0336
2021-01-07,64.0336
2021-01-08,64.0336
2021-01-09,64.0336
2021-01-10,64.0336
2021-01-11,64.0336
2021-01-12,64.0336
2021-01-13,64.0336
2021-01-14,64.0336
2021-01-15,64.0336
2021-01-16,64.0336
2021-01-17,64.0336
2021-01-18,64.0336
2021-01-19,64.0336
2021-01-20,64.0336
2021-01-21,64.0336
2021-01-22,64.0336
2021-01-23,64.0336
2021-01-24,64.0336
2021-01-25,64.0336
2021-01-26,64.0336
2021-01-27,64.0336
2021-01-28,64.0336
2021-01-29,64.0336
2021-01-30,64.0336
2021-01-31,64.0336
2021-02-01,64.0336
2021-02-02,64.0336
2021-02-03,64.0336
2021-02-04,64.0336
2021-02-05,64.0336
2021-02-06,64.0336
2021-02-07,64.0336
2021-02-08,64.0336
2021-02-09,64.0336
2021-02-10,64.0336
2021-02-11,64.0336
2021-02-12,64.0336
2021-02-13,64.0336
2021-02-14,64.0336
2021-02-15,64.0336
2021-02-16,64.0336
2021-02-17,64.0336
2021-02-18,64.0336
2021-02-19,64.0336
2021-02-20,64.0336
2021-02-21,64.0336
2021-02-22,64.0336
2021-02-23,64.0336
2021-02-24,64.0336
2021-02-25,64.0336
2021-02-26,64.0336
2021-02-27,64.0336
2021-02-28,64.0336
2021-03-01,64.0336
2021-03-02,64.0336
2021-03-03,64.0336
2021-03-04,64.0336
2021-03-05,64.0336
2021-03-06,64.0336
2021-03-07,64.0336
2021-03-08,64.0336
2021-03-09,64.0336
2021-03-10,64.0336
2021-03-11,64.0336
2021-03-12,64.0336
2021-03-13,64.0336
2021-03-14,64.0336
2021-03-15,64.0336
2021-03-16,64.0336
2021-03-17,64.0336
2021-03-18,64.0336
2021-03-19,64.0336
2021-03-20,64.0336
2021-03-21,64.0336
2021-03-22,64.0336
2021-03-23,64.0336
2021-03-24,64.0336
2021-03-25,64.0336
2021-03-26,64.0336
2021-03-27,64.0336
2021-03-28,64.0336
2021-03-29,64.0336
2021-03-30,64.0336
2021-03-31,66.6866
2021-04-01,66.6866
2021-04-02,66.6866
2021-04-03,66.6866
2021-04-04,66.6866
2021-04-05,66.6866
2021-04-06,66.6866
2021-04-07,66.6866
2021-04-08,66.6866
2021-04-09,66.6866
2021-04-10,66.6866
2021-04-11,66.6866
2021-04-12,66.6866
2021-04-13,66.6866
2021-04-14,66.6866
2021-04-15,66.6866
2021-04-16,66.6866
2021-04-17,66.6866
2021-04-18,66.6866
2021-04-19,66.6866
2021-04-20,66.6866
2021-04-21,66.6866
2021-04-22,66.6866
2021-04-23,66.6866
2021-04-24,66.6866
2021-04-25,66.6866
2021-04-26,66.6866
2021-04-27,66.6866
2021-04-28,66.6866
2021-04-29,66.6866
2021-04-30,66.6866
2021-05-01,66.6866
2021-05-02,66.6866
2021-05-03,66.6866
2021-05-04,66.6866
2021-05-05,66.6866
2021-05-06,66.6866
2021-05-07,66.6866
2021-05-08,66.6866
2021-05-09,66.6866
2021-05-10,66.6866
2021-05-11,66.6866
2021-05-12,66.6866
2021-05-13,66.6866
2021-05-14,66.6866
2021-05-15,66.6866
2021-05-16,66.6866
2021-05-17,66.6866
2021-05-18,66.6866
2021-05-19,66.6866
2021-05-20,66.6866
2021-05-21,66.6866
2021-05-22,66.6866
2021-05-23,66.6866
2021-05-24,66.6866
2021-05-25,66.6866
2021-05-26,66.6866
2021-05-27,66.6866
2021-05-28,66.6866
2021-05-29,66.6866
2021-05-30,66.6866
2021-05-31,66.6866
2021-06-01,66.6866
2021-06-02,66.6866
2021-06-03,66.6866
2021-06-04,66.6866
2021-06-05,66.6866
2021-06-06,66.6866
2021-06-07,66.6866
2021-06-08,66.6866
2021-06-09,66.6866
2021-06-10,66.6866
2021-06-11,66.6866
2021-06-12,66.6866
2021-06-13,66.6866
2021-06-14,66.6866
2021-06-15,66.6866
2021-06-16,66.6866
2021-06-17,66.6866
2021-06-18,66.6866
2021-06-19,66.6866
2021-06-20,66.6866
2021-06-21,66.6866
2021-06-22,66.6866
2021-06-23,66.6866
2021-06-24,66.6866
2021-06-25,66.6866
2021-06-26,66.6866
2021-06-27,66.6866
2021-06-28,66.6866
2021-06-29,66.6866
2021-06-30,63.3654
2021-07-01,63.3654
2021-07-02,63.3654
2021-07-03,63.3654
2021-07-04,63.3654
2021-07-05,63.3654
2021-07-06,63.3654
2021-07-07,63.3654
2021-07-08,63.3654
2021-07-09,63.3654
2021-07-10,63.3654
2021-07-11,63.3654
2021-07-12,63.3654
2021-07-13,63.3654
2021-07-14,63.3654
2021-07-15,63.3654
2021-07-16,63.3654
2021-07-17,63.3654
2021-07-18,63.3654
2021-07-19,63.3654
2021-07-20,63.3654
2021-07-21,63.3654
2021-07-22,63.3654
2021-07-23,63.3654
2021-07-24,63.3654
2021-07-25,63.3654
2021-07-26,63.3654
2021-07-27,63.3654
2021-07-28,63.3654
2021-07-29,63.3654
2021-07-30,63.3654
2021-07-31,63.3654
2021-08-01,63.3654
2021-08-02,63.3654
2021-08-03,63.3654
2021-08-04,63.3654
2021-08-05,63.3654
2021-08-06,63.3654
2021-08-07,63.3654
2021-08-08,63.3654
2021-08-09,63.3654
2021-08-10,63.3654
2021-08-11,63.3654
2021-08-12,63.3654
2021-08-13,63.3654
2021-08-14,63.3654
2021-08-15,63.3654
2021-08-16,63.3654
2021-08-17,63.3654
2021-08-18,63.3654
2021-08-19,63.3654
2021-08-20,63.3654
2021-08-21,63.3654
2021-08-22,63.3654
2021-08-23,63.3654
2021-08-24,63.3654
2021-08-25,63.3654
2021-08-26,63.3654
2021-08-27,63.3654
2021-08-28,63.3654
2021-08-29,63.3654
2021-08-30,63.3654
2021-08-31,63.3654
2021-09-01,63.3654
2021-09-02,63.3654
2021-09-03,63.3654
2021-09-04,63.3654
2021-09-05,63.3654
2021-09-06,63.3654
2021-09-07,63.3654
2021-09-08,63.3654
2021-09-09,63.3654
2021-09-10,63.3654
2021-09-11,63.3654
2021-09-12,63.3654
2021-09-13,63.3654
2021-09-14,63.3654
2021-09-15,63.3654
2021-09-16,63.3654
2021-09-17,63.3654
2021-09-18,63.3654
2021-09-19,63.3654
2021-09-20,63.3654
2021-09-21,63.3654
2021-09-22,63.3654
2021-09-23,63.3654
2021-09-24,63.3654
2021-09-25,63.3654
2021-09-26,63.3654
2021-09-27,63.3654
2021-09-28,63.3654
2021-09-29,63.3654
2021-09-30,22.1027
2021-10-01,22.1027
2021-10-02,22.1027
2021-10-03,22.1027
2021-10-04,22.1027
2021-10-05,22.1027
2021-10-06,22.1027
2021-10-07,22.1027
2021-10-08,22.1027
2021-10-09,22.1027
2021-10-10,22.1027
2021-10-11,22.1027
2021-10-12,22.1027
2021-10-13,22.1027
2021-10-14,22.1027
2021-10-15,22.1027
2021-10-16,22.1027
2021-10-17,22.1027
2021-10-18,22.1027
2021-10-19,22.1027
2021-10-20,22.1027
2021-10-21,22.1027
2021-10-22,22.1027
2021-10-23,22.1027
2021-10-24,22.1027
2021-10-25,22.1027
2021-10-26,22.1027
2021-10-27,22.1027
2021-10-28,22.1027
2021-10-29,22.1027
2021-10-30,22.1027
2021-10-31,22.1027
2021-11-01,22.1027
2021-11-02,22.1027
2021-11-03,22.1027
2021-11-04,22.1027
2021-11-05,22.1027
2021-11-06,22.1027
2021-11-07,22.1027
2021-11-08,22.1027
2021-11-09,22.1027
2021-11-10,22.1027
2021-11-11,22.1027
2021-11-12,22.1027
2021-11-13,22.1027
2021-11-14,22.1027
2021-11-15,22.1027
2021-11-16,22.1027
2021-11-17,22.1027
2021-11-18,22.1027
2021-11-19,22.1027
2021-11-20,22.1027
2021-11-21,22.1027
2021-11-22,22.1027
2021-11-23,22.1027
2021-11-24,22.1027
2021-11-25,22.1027
2021-11-26,22.1027
2021-11-27,22.1027
2021-11-28,22.1027
2021-11-29,22.1027
2021-11-30,22.1027
2021-12-01,22.1027
2021-12-02,22.1027
2021-12-03,22.1027
2021-12-04,22.1027
2021-12-05,22.1027
2021-12-06,22.1027
2021-12-07,22.1027
2021-12-08,22.1027
2021-12-09,22.1027
2021-12-10,22.1027
2021-12-11,22.1027
2021-12-12,22.1027
2021-12-13,22.1027
2021-12-14,22.1027
2021-12-15,22.1027
2021-12-16,22.1027
2021-12-17,22.1027
2021-12-18,22.1027
2021-12-19,22.1027
2021-12-20,22.1027
2021-12-21,22.1027
2021-12-22,22.1027
2021-12-23,22.1027
2021-12-24,22.1027
2021-12-25,22.1027
2021-12-26,22.1027
2021-12-27,22.1027
2021-12-28,22.1027
2021-12-29,22.1027
2021-12-30,22.1027
2021-12-31,33.5439
2022-01-01,33.5439
2022-01-02,33.5439
2022-01-03,33.5439
2022-01-04,33.5439
2022-01-05,33.5439
2022-01-06,33.5439
2022-01-07,33.5439
2022-01-08,33.5439
2022-01-09,33.5439
2022-01-10,33.5439
2022-01-11,33.5439
2022-01-12,33.5439
2022-01-13,33.5439
2022-01-14,33.5439
2022-01-15,33.5439
2022-01-16,33.5439
2022-01-17,33.5439
2022-01-18,33.5439
2022-01-19,33.5439
2022-01-20,33.5439
2022-01-21,33.5439
2022-01-22,33.5439
2022-01-23,33.5439
2022-01-24,33.5439
2022-01-25,33.5439
2022-01-26,33.5439
2022-01-27,33.5439
2022-01-28,33.5439
2022-01-29,33.5439
2022-01-30,33.5439
2022-01-31,33.5439
2022-02-01,33.5439
2022-02-02,33.5439
2022-02-03,33.5439
2022-02-04,33.5439
2022-02-05,33.5439
2022-02-06,33.5439
2022-02-07,33.5439
2022-02-08,33.5439
2022-02-09,33.5439
2022-02-10,33.5439
2022-02-11,33.5439
2022-02-12,33.5439
2022-02-13,33.5439
2022-02-14,33.5439
2022-02-15,33.5439
2022-02-16,33.5439
2022-02-17,33.5439
2022-02-18,33.5439
2022-02-19,33.5439
2022-02-20,33.5439
2022-02-21,33.5439
2022-02-22,33.5439
2022-02-23,33.5439
2022-02-24,33.5439
2022-02-25,33.5439
2022-02-26,33.5439
2022-02-27,33.5439
2022-02-28,33.5439
2022-03-01,33.5439
2022-03-02,33.5439
2022-03-03,33.5439
2022-03-04,33.5439
2022-03-05,33.5439
2022-03-06,33.5439
2022-03-07,33.5439
2022-03-08,33.5439
2022-03-09,33.5439
2022-03-10,33.5439
2022-03-11,33.5439
2022-03-12,33.5439
2022-03-13,33.5439
2022-03-14,33.5439
2022-03-15,33.5439
2022-03-16,33.5439
2022-03-17,33.5439
2022-03-18,33.5439
2022-03-19,33.5439
2022-03-20,33.5439
2022-03-21,33.5439
2022-03-22,33.5439
2022-03-23,33.5439
2022-03-24,33.5439
2022-03-25,33.5439
2022-03-26,33.5439
2022-03-27,33.5439
2022-03-28,33.5439
2022-03-29,33.5439
2022-03-30,33.5439
2022-03-31,32.2823
2022-04-01,32.2823
2022-04-02,32.2823
2022-04-03,32.2823
2022-04-04,32.2823
2022-04-05,32.2823
2022-04-06,32.2823
2022-04-07,32.2823
2022-04-08,32.2823
2022-04-09,32.2823
2022-04-10,32.2823
2022-04-11,32.2823
2022-04-12,32.2823
2022-04-13,32.2823
2022-04-14,32.2823
2022-04-15,32.2823
2022-04-16,32.2823
2022-04-17,32.2823
2022-04-18,32.2823
2022-04-19,32.2823
2022-04-20,32.2823
2022-04-21,32.2823
2022-04-22,32.2823
2022-04-23,32.2823
2022-04-24,32.2823
2022-04-25,32.2823
2022-04-26,32.2823
2022-04-27,32.2823
2022-04-28,32.2823
2022-04-29,32.2823
2022-04-30,32.2823
2022-05-01,32.2823
2022-05-02,32.2823
2022-05-03,32.2823
2022-05-04,32.2823
2022-05-05,32.2823
2022-05-06,32.2823
2022-05-07,32.2823
2022-05-08,32.2823
2022-05-09,32.2823
2022-05-10,32.2823
2022-05-11,32.2823
2022-05-12,32.2823
2022-05-13,32.2823
2022-05-14,32.2823
2022-05-15,32.2823
2022-05-16,32.2823
2022-05-17,32.2823
2022-05-18,32.2823
2022-05-19,32.2823
2022-05-20,32.2823
2022-05-21,32.2823
2022-05-22,32.2823
2022-05-23,32.2823
2022-05-24,32.2823
2022-05-25,32.2823
2022-05-26,32.2823
2022-05-27,32.2823
2022-05-28,32.2823
2022-05-29,32.2823
2022-05-30,32.2823
2022-05-31,32.2823
2022-06-01,32.2823
2022-06-02,32.2823
2022-06-03,32.2823
2022-06-04,32.2823
2022-06-05,32.2823
2022-06-06,32.2823
2022-06-07,32.2823
2022-06-08,32.2823
2022-06-09,32.2823
2022-06-10,32.2823
2022-06-11,32.2823
2022-06-12,32.2823
2022-06-13,32.2823
2022-06-14,32.2823
2022-06-15,32.2823
2022-06-16,32.2823
2022-06-17,32.2823
2022-06-18,32.2823
2022-06-19,32.2823
2022-06-20,32.2823
2022-06-21,32.2823
2022-06-22,32.2823
2022-06-23,32.2823
2022-06-24,32.2823
2022-06-25,32.2823
2022-06-26,32.2823
2022-06-27,32.2823
2022-06-28,32.2823
2022-06-29,32.2823
2022-06-30,40.163
2022-07-01,40.163
2022-07-02,40.163
2022-07-03,40.163
2022-07-04,40.163
2022-07-05,40.163
2022-07-06,40.163
2022-07-07,40.163
2022-07-08,40.163
2022-07-09,40.163
2022-07-10,40.163
2022-07-11,40.163
2022-07-12,40.163
2022-07-13,40.163
2022-07-14,40.163
2022-07-15,40.163
2022-07-16,40.163
2022-07-17,40.163
2022-07-18,40.163
2022-07-19,40.163
2022-07-20,40.163
2022-07-21,40.163
2022-07-22,40.163
2022-07-23,40.163
2022-07-24,40.163
2022-07-25,40.163
2022-07-26,40.163
2022-07-27,40.163
2022-07-28,40.163
2022-07-29,40.163
2022-07-30,40.163
2022-07-31,40.163
2022-08-01,40.163
2022-08-02,40.163
2022-08-03,40.163
2022-08-04,40.163
2022-08-05,40.163
2022-08-06,40.163
2022-08-07,40.163
2022-08-08,40.163
2022-08-09,40.163
2022-08-10,40.163
2022-08-11,40.163
2022-08-12,40.163
2022-08-13,40.163
2022-08-14,40.163
2022-08-15,40.163
2022-08-16,40.163
2022-08-17,40.163
2022-08-18,40.163
2022-08-19,40.163
2022-08-20,40.163
2022-08-21,40.163
2022-08-22,40.163
2022-08-23,40.163
2022-08-24,40.163
2022-08-25,40.163
2022-08-26,40.163
2022-08-27,40.163
2022-08-28,40.163
2022-08-29,40.163
2022-08-30,40.163
2022-08-31,40.163
2022-09-01,40.163
2022-09-02,40.163
2022-09-03,40.163
2022-09-04,40.163
2022-09-05,40.163
2022-09-06,40.163
2022-09-07,40.163
2022-09-08,40.163
2022-09-09,40.163
2022-09-10,40.163
2022-09-11,40.163
2022-09-12,40.163
2022-09-13,40.163
2022-09-14,40.163
2022-09-15,40.163
2022-09-16,40.163
2022-09-17,40.163
2022-09-18,40.163
2022-09-19,40.163
2022-09-20,40.163
2022-09-21,40.163
2022-09-22,40.163
2022-09-23,40.163
2022-09-24,40.163
2022-09-25,40.163
2022-09-26,40.163
2022-09-27,40.163
2022-09-28,40.163
2022-09-29,40.163
2022-09-30,34.315
2022-10-01,34.315
2022-10-02,34.315
2022-10-03,34.315
2022-10-04,34.315
2022-10-05,34.315
2022-10-06,34.315
2022-10-07,34.315
2022-10-08,34.315
2022-10-09,34.315
2022-10-10,34.315
2022-10-11,34.315
2022-10-12,34.315
2022-10-13,34.315
2022-10-14,34.315
2022-10-15,34.315
2022-10-16,34.315
2022-10-17,34.315
2022-10-18,34.315
2022-10-19,34.315
2022-10-20,34.315
2022-10-21,34.315
2022-10-22,34.315
2022-10-23,34.315
2022-10-24,34.315
2022-10-25,34.315
2022-10-26,34.315
2022-10-27,34.315
2022-10-28,34.315
2022-10-29,34.315
2022-10-30,34.315
2022-10-31,34.315
2022-11-01,34.315
2022-11-02,34.315
2022-11-03,34.315
2022-11-04,34.315
2022-11-05,34.315
2022-11-06,34.315
2022-11-07,34.315
2022-11-08,34.315
2022-11-09,34.315
2022-11-10,34.315
2022-11-11,34.315
2022-11-12,34.315
2022-11-13,34.315
2022-11-14,34.315
2022-11-15,34.315
