,KTY PW Equity,KTY PW Equity,KTY PW Equity,KTY PW Equity,KTY PW Equity
2021-03-14,410.687,417.104,409.0828,409.0828,5463.0
2021-03-15,412.2913,412.2913,405.0722,408.2806,4622.0
2021-03-16,409.0828,411.4891,405.8743,405.8743,5782.0
2021-03-17,406.6764,409.0828,397.0509,400.2594,4910.0
2021-03-18,403.4679,409.8849,401.0615,401.0615,9034.0
2021-03-19,403.4679,416.3019,402.6658,407.4785,6838.0
2021-03-20,403.4679,416.3019,402.6658,407.4785,6838.0
2021-03-21,403.4679,416.3019,402.6658,407.4785,6838.0
2021-03-22,407.4785,417.9061,406.6764,417.104,5268.0
2021-03-23,417.104,418.7082,409.0828,409.8849,1900.0
2021-03-24,409.8849,450.7932,402.6658,440.3656,31274.0
2021-03-25,437.1571,437.1571,425.9274,432.3443,18488.0
2021-03-26,437.1571,438.7613,429.938,433.1465,4765.0
2021-03-27,437.1571,438.7613,429.938,433.1465,4765.0
2021-03-28,437.1571,438.7613,429.938,433.1465,4765.0
2021-03-29,437.1571,443.5741,437.1571,440.3656,15931.0
2021-03-30,441.1677,451.5953,436.355,451.5953,9339.0
2021-03-31,449.1889,454.8038,444.3762,449.1889,7812.0
2021-04-01,451.5953,451.5953,446.7826,447.5847,4104.0
2021-04-02,451.5953,451.5953,446.7826,447.5847,4104.0
2021-04-03,451.5953,451.5953,446.7826,447.5847,4104.0
2021-04-04,451.5953,451.5953,446.7826,447.5847,4104.0
2021-04-05,451.5953,451.5953,446.7826,447.5847,4104.0
2021-04-06,449.1889,456.408,446.7826,449.991,6723.0
2021-04-07,454.0017,454.0017,447.5847,447.5847,3916.0
2021-04-08,449.991,462.825,445.1783,456.408,6793.0
2021-04-09,462.0229,473.2526,450.7932,458.8144,11267.0
2021-04-10,462.0229,473.2526,450.7932,458.8144,11267.0
2021-04-11,462.0229,473.2526,450.7932,458.8144,11267.0
2021-04-12,466.8356,469.242,463.6271,467.6378,4081.0
2021-04-13,469.242,472.4505,466.0335,466.0335,3993.0
2021-04-14,466.8356,466.8356,462.825,465.2314,2234.0
2021-04-15,464.4293,465.2314,462.0229,462.825,4613.0
2021-04-16,464.4293,468.4399,460.4186,466.0335,5471.0
2021-04-17,464.4293,468.4399,460.4186,466.0335,5471.0
2021-04-18,464.4293,468.4399,460.4186,466.0335,5471.0
2021-04-19,469.242,469.242,461.2208,461.2208,4041.0
2021-04-20,461.2208,466.8356,451.5953,457.2102,5241.0
2021-04-21,456.408,457.2102,449.991,451.5953,2941.0
2021-04-22,456.408,475.659,453.1995,465.2314,20667.0
2021-04-23,465.2314,478.0654,465.2314,474.0547,24454.0
2021-04-24,465.2314,478.0654,465.2314,474.0547,24454.0
2021-04-25,465.2314,478.0654,465.2314,474.0547,24454.0
2021-04-26,477.2632,480.4717,474.0547,474.8569,5151.0
2021-04-27,478.0654,492.5036,476.4611,490.0972,8814.0
2021-04-28,493.3057,493.3057,486.0866,490.8993,6639.0
2021-04-29,492.5036,498.1184,483.6802,498.1184,5309.0
2021-04-30,493.3057,496.5142,486.8887,493.3057,5057.0
2021-05-01,493.3057,496.5142,486.8887,493.3057,5057.0
2021-05-02,493.3057,496.5142,486.8887,493.3057,5057.0
2021-05-03,493.3057,496.5142,486.8887,493.3057,5057.0
2021-05-04,494.9099,494.9099,486.0866,490.8993,5110.0
2021-05-05,491.7014,492.5036,481.2738,486.0866,16618.0
2021-05-06,484.4823,484.4823,479.6696,479.6696,7760.0
2021-05-07,486.8887,505.3375,479.6696,502.9312,26252.0
2021-05-08,486.8887,505.3375,479.6696,502.9312,26252.0
2021-05-09,486.8887,505.3375,479.6696,502.9312,26252.0
2021-05-10,502.9312,519.7758,502.129,519.7758,18600.0
2021-05-11,519.7758,520.5779,513.3588,517.3694,26371.0
2021-05-12,519.7758,520.5779,515.7651,520.5779,54447.0
2021-05-13,521.38,522.1821,516.5673,516.5673,5468.0
2021-05-14,518.1715,522.9842,518.1715,521.38,3796.0
2021-05-15,518.1715,522.9842,518.1715,521.38,3796.0
2021-05-16,518.1715,522.9842,518.1715,521.38,3796.0
2021-05-17,522.9842,522.9842,518.1715,518.1715,12078.0
2021-05-18,518.1715,521.38,510.1503,513.3588,14938.0
2021-05-19,514.1609,515.7651,504.5354,510.9524,16177.0
2021-05-20,508.546,517.3694,503.7333,517.3694,13568.0
2021-05-21,518.9736,528.5991,513.3588,521.38,15782.0
2021-05-22,518.9736,528.5991,513.3588,521.38,15782.0
2021-05-23,518.9736,528.5991,513.3588,521.38,15782.0
2021-05-24,523.7864,526.1927,517.3694,517.3694,9242.0
2021-05-25,520.5779,520.5779,513.3588,517.3694,4410.0
2021-05-26,514.963,518.1715,510.9524,514.1609,8223.0
2021-05-27,517.3694,518.9736,510.9524,515.7651,14574.0
2021-05-28,508.8095,525.1672,507.9486,515.697,26180.0
2021-05-29,508.8095,525.1672,507.9486,515.697,26180.0
2021-05-30,508.8095,525.1672,507.9486,515.697,26180.0
2021-05-31,518.2798,538.0811,518.2798,537.2202,5116.0
2021-06-01,538.0811,542.3858,523.4453,525.1672,4347.0
2021-06-02,523.4453,525.1672,508.8095,509.6705,15668.0
2021-06-03,523.4453,525.1672,508.8095,509.6705,15668.0
2021-06-04,499.3393,507.0877,495.0346,501.0612,12284.0
2021-06-05,499.3393,507.0877,495.0346,501.0612,12284.0
2021-06-06,499.3393,507.0877,495.0346,501.0612,12284.0
2021-06-07,504.5049,522.5844,504.5049,522.5844,6233.0
2021-06-08,523.4453,523.4453,512.2532,518.2798,6441.0
2021-06-09,520.0016,523.4453,513.1142,513.1142,11399.0
2021-06-10,513.1142,520.8625,513.1142,514.836,2716.0
2021-06-11,513.1142,533.7765,513.1142,525.1672,10428.0
2021-06-12,513.1142,533.7765,513.1142,525.1672,10428.0
2021-06-13,513.1142,533.7765,513.1142,525.1672,10428.0
2021-06-14,524.3063,537.2202,520.8625,533.7765,8387.0
2021-06-15,530.3328,532.9156,524.3063,531.1937,5127.0
2021-06-16,528.6109,537.2202,526.8891,531.1937,11623.0
2021-06-17,530.3328,535.4984,525.1672,532.9156,7867.0
2021-06-18,530.3328,538.9421,528.6109,529.4718,13967.0
2021-06-19,530.3328,538.9421,528.6109,529.4718,13967.0
2021-06-20,530.3328,538.9421,528.6109,529.4718,13967.0
2021-06-21,529.4718,530.3328,525.1672,530.3328,5855.0
2021-06-22,530.3328,540.6639,530.3328,538.0811,6646.0
2021-06-23,540.6639,568.2137,539.803,566.4918,13450.0
2021-06-24,564.77,570.7965,559.6044,569.0746,10597.0
2021-06-25,571.6574,573.3793,564.77,567.3528,7003.0
2021-06-26,571.6574,573.3793,564.77,567.3528,7003.0
2021-06-27,571.6574,573.3793,564.77,567.3528,7003.0
2021-06-28,567.3528,567.3528,557.0216,561.3262,3345.0
2021-06-29,563.909,568.2137,558.7435,568.2137,4296.0
2021-06-30,564.77,567.3528,556.1607,558.7435,5409.0
2021-07-01,563.909,568.2137,556.1607,558.7435,4442.0
2021-07-02,558.7435,573.3793,558.7435,566.4918,12367.0
2021-07-03,558.7435,573.3793,558.7435,566.4918,12367.0
2021-07-04,558.7435,573.3793,558.7435,566.4918,12367.0
2021-07-05,569.9355,584.5714,569.9355,584.5714,10780.0
2021-07-06,585.4323,602.6509,584.5714,594.0416,14747.0
2021-07-07,597.4853,609.5383,597.4853,607.8165,4615.0
2021-07-08,609.5383,610.3992,599.2072,603.5118,2488.0
2021-07-09,602.6509,603.5118,594.9025,603.5118,3638.0
2021-07-10,602.6509,603.5118,594.9025,603.5118,3638.0
2021-07-11,602.6509,603.5118,594.9025,603.5118,3638.0
2021-07-12,605.2337,606.0946,597.4853,606.0946,3560.0
2021-07-13,606.0946,617.2867,594.9025,601.7899,4090.0
2021-07-14,602.6509,607.8165,595.7634,595.7634,4014.0
2021-07-15,596.6244,600.929,586.2932,586.2932,4525.0
2021-07-16,588.0151,595.7634,587.1541,588.876,2956.0
2021-07-17,588.0151,595.7634,587.1541,588.876,2956.0
2021-07-18,588.0151,595.7634,587.1541,588.876,2956.0
2021-07-19,591.4588,593.1806,566.4918,568.2137,7465.0
2021-07-20,569.9355,582.8495,566.4918,569.0746,4623.0
2021-07-21,569.9355,587.1541,569.9355,583.7104,4243.0
2021-07-22,584.5714,606.0946,582.8495,594.0416,3797.0
2021-07-23,594.0416,602.6509,589.7369,596.6244,2081.0
2021-07-24,594.0416,602.6509,589.7369,596.6244,2081.0
2021-07-25,594.0416,602.6509,589.7369,596.6244,2081.0
2021-07-26,596.6244,602.6509,587.1541,602.6509,1368.0
2021-07-27,602.6509,602.6509,586.2932,586.2932,2692.0
2021-07-28,592.3197,592.3197,575.1011,587.1541,5186.0
2021-07-29,587.1541,595.7634,575.9621,595.7634,3215.0
2021-07-30,593.1806,608.6774,588.0151,598.3462,5123.0
2021-07-31,593.1806,608.6774,588.0151,598.3462,5123.0
2021-08-01,593.1806,608.6774,588.0151,598.3462,5123.0
2021-08-02,604.3727,610.3992,598.3462,601.7899,2151.0
2021-08-03,600.0681,600.929,581.9886,588.876,5390.0
2021-08-04,589.7369,594.0416,583.7104,586.2932,2491.0
2021-08-05,578.5448,583.7104,563.0481,574.2402,5183.0
2021-08-06,572.5183,576.823,567.3528,572.5183,2435.0
2021-08-07,572.5183,576.823,567.3528,572.5183,2435.0
2021-08-08,572.5183,576.823,567.3528,572.5183,2435.0
2021-08-09,573.3793,581.1276,563.0481,576.823,12039.0
2021-08-10,576.823,594.0416,576.823,585.4323,10552.0
2021-08-11,585.4323,589.7369,575.1011,585.4323,4622.0
2021-08-12,584.5714,584.5714,574.2402,581.1276,2054.0
2021-08-13,582.8495,582.8495,576.823,576.823,718.0
2021-08-14,582.8495,582.8495,576.823,576.823,718.0
2021-08-15,582.8495,582.8495,576.823,576.823,718.0
2021-08-16,577.6839,580.2667,569.0746,569.0746,2488.0
2021-08-17,570.7965,578.5448,569.0746,569.0746,8258.0
2021-08-18,569.9355,573.3793,563.909,568.2137,1439.0
2021-08-19,563.909,570.7965,544.1076,570.7965,6264.0
2021-08-20,571.6574,572.5183,559.6044,563.909,1752.0
2021-08-21,571.6574,572.5183,559.6044,563.909,1752.0
2021-08-22,571.6574,572.5183,559.6044,563.909,1752.0
2021-08-23,563.909,569.9355,563.0481,567.3528,1481.0
2021-08-24,563.909,568.2137,563.909,567.3528,1328.0
2021-08-25,569.9355,575.9621,566.4918,575.1011,1896.0
2021-08-26,576.823,581.9886,565.6309,565.6309,2671.0
2021-08-27,566.4918,571.6574,563.909,564.77,793.0
2021-08-28,566.4918,571.6574,563.909,564.77,793.0
2021-08-29,566.4918,571.6574,563.909,564.77,793.0
2021-08-30,567.3528,585.4323,567.3528,585.4323,6303.0
2021-08-31,581.9886,588.0151,569.0746,571.6574,3918.0
2021-09-01,569.9355,583.7104,569.9355,572.5183,4775.0
2021-09-02,572.5183,572.5183,565.6309,565.6309,1740.0
2021-09-03,568.2137,576.823,563.909,572.5183,2760.0
2021-09-04,568.2137,576.823,563.909,572.5183,2760.0
2021-09-05,568.2137,576.823,563.909,572.5183,2760.0
2021-09-06,574.2402,587.1541,574.2402,578.5448,4377.0
2021-09-07,577.6839,584.5714,577.6839,584.5714,1457.0
2021-09-08,584.5714,584.5714,569.0746,569.0746,2704.0
2021-09-09,568.2137,570.7965,566.4918,566.4918,1887.0
2021-09-10,568.2137,575.9621,568.2137,570.7965,2854.0
2021-09-11,568.2137,575.9621,568.2137,570.7965,2854.0
2021-09-12,568.2137,575.9621,568.2137,570.7965,2854.0
2021-09-13,572.5183,581.9886,572.5183,581.9886,7666.0
2021-09-14,581.9886,581.9886,568.2137,568.2137,6162.0
2021-09-15,567.3528,572.5183,565.6309,569.9355,4894.0
2021-09-16,569.9355,576.823,539.803,542.3858,30483.0
2021-09-17,541.5249,550.9951,540.6639,545.8295,17580.0
2021-09-18,541.5249,550.9951,540.6639,545.8295,17580.0
2021-09-19,541.5249,550.9951,540.6639,545.8295,17580.0
2021-09-20,543.2467,545.8295,532.0546,533.7765,6866.0
2021-09-21,533.7765,540.6639,531.1937,532.0546,3999.0
2021-09-22,535.4984,549.2732,533.7765,548.4123,9783.0
2021-09-23,551.856,558.7435,540.6639,542.3858,5831.0
2021-09-24,547.5514,547.5514,538.9421,541.5249,1881.0
2021-09-25,547.5514,547.5514,538.9421,541.5249,1881.0
2021-09-26,547.5514,547.5514,538.9421,541.5249,1881.0
2021-09-27,542.3858,553.5779,534.6374,538.0811,12550.0
2021-09-28,538.0811,541.5249,532.0546,532.0546,13028.0
2021-09-29,532.0546,548.4123,532.0546,546.6904,6073.0
2021-09-30,548.4123,551.856,546.6904,548.4123,10733.0
2021-10-01,542.3858,545.8295,538.9421,541.5249,6777.0
2021-10-02,542.3858,545.8295,538.9421,541.5249,6777.0
2021-10-03,542.3858,545.8295,538.9421,541.5249,6777.0
2021-10-04,544.9686,550.9951,535.4984,546.6904,5156.0
2021-10-05,542.3858,547.5514,540.6639,544.9686,13225.0
2021-10-06,542.3858,544.9686,538.9421,540.6639,23373.0
2021-10-07,540.6639,545.8295,538.0811,540.6639,15585.0
2021-10-08,538.0811,546.6904,534.6374,540.6639,13636.0
2021-10-09,538.0811,546.6904,534.6374,540.6639,13636.0
2021-10-10,538.0811,546.6904,534.6374,540.6639,13636.0
2021-10-11,542.3858,557.0216,538.9421,556.1607,4026.0
2021-10-12,556.1607,556.1607,541.5249,542.3858,2492.0
2021-10-13,539.803,550.1342,539.803,548.4123,6423.0
2021-10-14,548.4123,556.1607,540.6639,556.1607,10336.0
2021-10-15,556.1607,559.6044,542.3858,546.6904,12612.0
2021-10-16,556.1607,559.6044,542.3858,546.6904,12612.0
2021-10-17,556.1607,559.6044,542.3858,546.6904,12612.0
2021-10-18,545.8295,560.4653,541.5249,555.2997,5571.0
2021-10-19,558.7435,571.6574,558.7435,563.0481,7329.0
2021-10-20,563.0481,563.0481,546.6904,547.5514,12098.0
2021-10-21,546.6904,551.856,546.6904,549.2732,9690.0
2021-10-22,550.9951,550.9951,536.3593,547.5514,9377.0
2021-10-23,550.9951,550.9951,536.3593,547.5514,9377.0
2021-10-24,550.9951,550.9951,536.3593,547.5514,9377.0
2021-10-25,545.8295,545.8295,537.2202,538.9421,8919.0
2021-10-26,539.803,542.3858,537.2202,538.9421,4507.0
2021-10-27,538.9421,541.5249,529.4718,530.3328,8675.0
2021-10-28,532.0546,532.0546,517.4188,527.75,28952.0
2021-10-29,532.0546,541.5249,528.6109,538.9421,4479.0
2021-10-30,532.0546,541.5249,528.6109,538.9421,4479.0
2021-10-31,532.0546,541.5249,528.6109,538.9421,4479.0
2021-11-01,532.0546,541.5249,528.6109,538.9421,4479.0
2021-11-02,539.803,539.803,525.1672,526.0281,6793.0
2021-11-03,526.0281,540.6639,525.1672,538.9421,5982.0
2021-11-04,541.5249,541.5249,528.6109,528.6109,3600.0
2021-11-05,528.6109,536.3593,527.75,533.7765,2851.0
2021-11-06,528.6109,536.3593,527.75,533.7765,2851.0
2021-11-07,528.6109,536.3593,527.75,533.7765,2851.0
2021-11-08,534.6374,536.3593,533.7765,533.7765,6217.0
2021-11-09,535.4984,536.3593,531.1937,536.3593,5544.0
2021-11-10,533.7765,535.4984,529.4718,530.3328,5617.0
2021-11-11,533.7765,535.4984,529.4718,530.3328,5617.0
2021-11-12,530.3328,535.4984,527.75,527.75,2038.0
2021-11-13,530.3328,535.4984,527.75,527.75,2038.0
2021-11-14,530.3328,535.4984,527.75,527.75,2038.0
2021-11-15,526.8891,532.9156,526.8891,528.6109,5390.0
2021-11-16,528.6109,530.3328,526.8891,528.6109,8445.0
2021-11-17,532.0546,532.0546,526.8891,528.6109,2514.0
2021-11-18,530.3328,530.3328,526.0281,528.6109,3764.0
2021-11-19,527.75,535.4984,524.3063,526.8891,4715.0
2021-11-20,527.75,535.4984,524.3063,526.8891,4715.0
2021-11-21,527.75,535.4984,524.3063,526.8891,4715.0
2021-11-22,528.6109,529.4718,509.6705,513.1142,9143.0
2021-11-23,511.3923,516.5579,511.3923,513.1142,1261.0
2021-11-24,514.836,516.5579,510.5314,510.5314,3348.0
2021-11-25,510.5314,516.5579,504.5049,514.836,8363.0
2021-11-26,514.836,516.5579,489.0081,490.73,11105.0
2021-11-27,514.836,516.5579,489.0081,490.73,11105.0
2021-11-28,514.836,516.5579,489.0081,490.73,11105.0
2021-11-29,490.73,499.3393,487.2863,499.3393,5987.0
2021-11-30,499.3393,499.3393,489.0081,499.3393,7259.0
2021-12-01,499.3393,513.9751,495.0346,512.2532,9885.0
2021-12-02,515.697,515.697,492.4519,497.6174,16937.0
2021-12-03,501.9221,507.0877,497.6174,501.9221,3761.0
2021-12-04,501.9221,507.0877,497.6174,501.9221,3761.0
2021-12-05,501.9221,507.0877,497.6174,501.9221,3761.0
2021-12-06,502.783,506.2267,497.6174,497.6174,2558.0
2021-12-07,501.0612,513.1142,500.2002,507.0877,3618.0
2021-12-08,510.5314,514.836,505.3658,505.3658,3634.0
2021-12-09,512.2532,512.2532,495.8956,498.4784,2158.0
2021-12-10,498.4784,506.2267,490.73,495.0346,9047.0
2021-12-11,498.4784,506.2267,490.73,495.0346,9047.0
2021-12-12,498.4784,506.2267,490.73,495.0346,9047.0
2021-12-13,495.8956,501.0612,495.0346,499.3393,3410.0
2021-12-14,499.3393,503.6439,483.8426,484.7035,5414.0
2021-12-15,484.7035,494.1737,475.2333,484.7035,8688.0
2021-12-16,486.4254,489.8691,476.0942,480.3988,5734.0
2021-12-17,482.1207,485.5644,470.9286,477.8161,25903.0
2021-12-18,482.1207,485.5644,470.9286,477.8161,25903.0
2021-12-19,482.1207,485.5644,470.9286,477.8161,25903.0
2021-12-20,476.9551,490.73,467.4849,490.73,3225.0
2021-12-21,491.5909,494.1737,478.677,490.73,8542.0
2021-12-22,490.73,520.8625,490.73,520.8625,15199.0
2021-12-23,525.1672,538.9421,524.3063,531.1937,14610.0
2021-12-24,525.1672,538.9421,524.3063,531.1937,14610.0
2021-12-25,525.1672,538.9421,524.3063,531.1937,14610.0
2021-12-26,525.1672,538.9421,524.3063,531.1937,14610.0
2021-12-27,532.0546,533.7765,514.836,533.7765,9151.0
2021-12-28,534.6374,544.1076,525.1672,536.3593,8400.0
2021-12-29,541.5249,545.8295,528.6109,530.3328,13897.0
2021-12-30,526.8891,528.6109,522.5844,525.1672,13744.0
2021-12-31,526.8891,528.6109,522.5844,525.1672,13744.0
2022-01-01,526.8891,528.6109,522.5844,525.1672,13744.0
2022-01-02,526.8891,528.6109,522.5844,525.1672,13744.0
2022-01-03,533.7765,550.9951,530.3328,541.5249,5836.0
2022-01-04,544.9686,546.6904,534.6374,534.6374,3424.0
2022-01-05,533.7765,553.5779,531.1937,552.7169,13887.0
2022-01-06,533.7765,553.5779,531.1937,552.7169,13887.0
2022-01-07,555.2997,557.8825,544.1076,553.5779,4947.0
2022-01-08,555.2997,557.8825,544.1076,553.5779,4947.0
2022-01-09,555.2997,557.8825,544.1076,553.5779,4947.0
2022-01-10,554.4388,563.909,550.1342,563.909,12757.0
2022-01-11,566.4918,574.2402,558.7435,572.5183,12690.0
2022-01-12,573.3793,581.9886,573.3793,579.4058,12689.0
2022-01-13,580.2667,581.9886,572.5183,581.1276,7724.0
2022-01-14,579.4058,585.4323,574.2402,575.1011,4104.0
2022-01-15,579.4058,585.4323,574.2402,575.1011,4104.0
2022-01-16,579.4058,585.4323,574.2402,575.1011,4104.0
2022-01-17,576.823,576.823,569.0746,572.5183,3494.0
2022-01-18,573.3793,573.3793,549.2732,559.6044,9045.0
2022-01-19,550.9951,572.5183,549.2732,558.7435,6229.0
2022-01-20,563.909,568.2137,550.9951,557.8825,4099.0
2022-01-21,555.2997,555.2997,542.3858,542.3858,2985.0
2022-01-22,555.2997,555.2997,542.3858,542.3858,2985.0
2022-01-23,555.2997,555.2997,542.3858,542.3858,2985.0
2022-01-24,540.6639,543.2467,515.697,532.0546,5668.0
2022-01-25,532.0546,538.0811,524.3063,532.0546,3644.0
2022-01-26,523.4453,539.803,523.4453,534.6374,4078.0
2022-01-27,534.6374,539.803,525.1672,539.803,7765.0
2022-01-28,539.803,545.8295,520.0016,545.8295,7162.0
2022-01-29,539.803,545.8295,520.0016,545.8295,7162.0
2022-01-30,539.803,545.8295,520.0016,545.8295,7162.0
2022-01-31,544.9686,544.9686,522.5844,522.5844,5815.0
2022-02-01,525.1672,532.9156,521.7235,521.7235,2335.0
2022-02-02,525.1672,535.4984,522.5844,532.9156,4206.0
2022-02-03,532.0546,533.7765,526.0281,532.9156,1524.0
2022-02-04,535.4984,535.4984,507.9486,513.1142,4400.0
2022-02-05,535.4984,535.4984,507.9486,513.1142,4400.0
2022-02-06,535.4984,535.4984,507.9486,513.1142,4400.0
2022-02-07,516.5579,534.6374,513.1142,533.7765,2978.0
2022-02-08,537.2202,537.2202,516.5579,521.7235,3815.0
2022-02-09,526.8891,526.8891,515.697,516.5579,4767.0
2022-02-10,519.1407,519.1407,512.2532,519.1407,4384.0
2022-02-11,519.1407,519.1407,509.6705,515.697,1496.0
2022-02-12,519.1407,519.1407,509.6705,515.697,1496.0
2022-02-13,519.1407,519.1407,509.6705,515.697,1496.0
2022-02-14,511.3923,519.1407,498.4784,509.6705,8017.0
2022-02-15,509.6705,518.2798,509.6705,510.5314,3220.0
2022-02-16,514.836,519.1407,507.9486,511.3923,3051.0
2022-02-17,511.3923,516.5579,493.3128,495.8956,5722.0
2022-02-18,495.8956,512.2532,495.8956,509.6705,2854.0
2022-02-19,495.8956,512.2532,495.8956,509.6705,2854.0
2022-02-20,495.8956,512.2532,495.8956,509.6705,2854.0
2022-02-21,509.6705,514.836,495.8956,499.3393,4507.0
2022-02-22,496.7565,514.836,490.73,512.2532,7183.0
2022-02-23,512.2532,514.836,495.8956,511.3923,6390.0
2022-02-24,487.2863,488.1472,435.6305,461.4584,19243.0
2022-02-25,472.6505,507.0877,470.9286,490.73,13874.0
2022-02-26,472.6505,507.0877,470.9286,490.73,13874.0
2022-02-27,472.6505,507.0877,470.9286,490.73,13874.0
2022-02-28,489.0081,495.0346,470.9286,495.0346,14720.0
2022-03-01,494.1737,498.4784,475.2333,475.2333,7200.0
2022-03-02,474.3723,486.4254,473.5114,484.7035,5402.0
2022-03-03,486.4254,496.7565,480.3988,483.8426,3980.0
2022-03-04,484.7035,484.7035,452.8491,452.8491,7745.0
2022-03-05,484.7035,484.7035,452.8491,452.8491,7745.0
2022-03-06,484.7035,484.7035,452.8491,452.8491,7745.0
2022-03-07,456.2928,473.5114,447.6835,468.3458,7583.0
2022-03-08,468.3458,469.2068,447.6835,449.4054,10813.0
2022-03-09,451.1272,476.0942,450.2663,470.0677,13332.0
2022-03-10,476.0942,476.9551,467.4849,474.3723,14222.0
2022-03-11,470.9286,473.5114,458.0147,464.0412,26293.0
2022-03-12,470.9286,473.5114,458.0147,464.0412,26293.0
2022-03-13,470.9286,473.5114,458.0147,464.0412,26293.0
2022-03-14,470.0677,470.0677,450.2663,454.5709,12747.0
2022-03-15,454.5709,471.7895,450.2663,464.9021,13753.0
2022-03-16,467.4849,487.2863,464.9021,487.2863,13966.0
2022-03-17,489.8691,501.0612,489.8691,500.2002,6407.0
2022-03-18,501.9221,538.0811,494.1737,538.0811,17809.0
2022-03-19,501.9221,538.0811,494.1737,538.0811,17809.0
2022-03-20,501.9221,538.0811,494.1737,538.0811,17809.0
2022-03-21,540.6639,540.6639,513.1142,525.1672,9304.0
2022-03-22,532.9156,537.2202,523.4453,537.2202,4205.0
2022-03-23,537.2202,563.0481,526.8891,560.4653,22570.0
2022-03-24,569.0746,581.1276,550.9951,569.0746,17904.0
2022-03-25,569.9355,569.9355,547.5514,551.856,9037.0
2022-03-26,569.9355,569.9355,547.5514,551.856,9037.0
2022-03-27,569.9355,569.9355,547.5514,551.856,9037.0
2022-03-28,550.9951,558.7435,537.2202,555.2997,13195.0
2022-03-29,563.909,563.909,539.803,539.803,5059.0
2022-03-30,542.3858,547.5514,535.4984,535.4984,7787.0
2022-03-31,544.9686,544.9686,521.7235,521.7235,7116.0
2022-04-01,525.1672,539.803,525.1672,539.803,2361.0
2022-04-02,525.1672,539.803,525.1672,539.803,2361.0
2022-04-03,525.1672,539.803,525.1672,539.803,2361.0
2022-04-04,546.6904,566.4918,529.4718,562.1872,9941.0
2022-04-05,559.6044,559.6044,540.6639,543.2467,4182.0
2022-04-06,540.6639,541.5249,532.0546,535.4984,3105.0
2022-04-07,532.0546,540.6639,528.6109,528.6109,2789.0
2022-04-08,532.9156,536.3593,530.3328,532.0546,2425.0
2022-04-09,532.9156,536.3593,530.3328,532.0546,2425.0
2022-04-10,532.9156,536.3593,530.3328,532.0546,2425.0
2022-04-11,533.7765,539.803,523.4453,538.0811,6364.0
2022-04-12,541.5249,542.3858,532.9156,542.3858,4652.0
2022-04-13,543.2467,550.9951,535.4984,542.3858,3464.0
2022-04-14,547.5514,551.856,539.803,539.803,2667.0
2022-04-15,547.5514,551.856,539.803,539.803,2667.0
2022-04-16,547.5514,551.856,539.803,539.803,2667.0
2022-04-17,547.5514,551.856,539.803,539.803,2667.0
2022-04-18,547.5514,551.856,539.803,539.803,2667.0
2022-04-19,543.2467,552.7169,538.9421,547.5514,7530.0
2022-04-20,550.9951,569.9355,544.1076,563.909,7020.0
2022-04-21,579.4058,597.4853,544.1076,559.6044,29573.0
2022-04-22,557.8825,563.0481,547.5514,549.2732,9280.0
2022-04-23,557.8825,563.0481,547.5514,549.2732,9280.0
2022-04-24,557.8825,563.0481,547.5514,549.2732,9280.0
2022-04-25,549.2732,554.4388,526.8891,549.2732,8969.0
2022-04-26,550.9951,558.7435,549.2732,557.0216,7011.0
2022-04-27,545.8295,550.9951,533.7765,542.3858,4286.0
2022-04-28,543.2467,556.1607,541.5249,542.3858,6829.0
2022-04-29,548.4123,556.1607,548.4123,552.7169,2132.0
2022-04-30,548.4123,556.1607,548.4123,552.7169,2132.0
2022-05-01,548.4123,556.1607,548.4123,552.7169,2132.0
2022-05-02,552.7169,555.2997,538.0811,542.3858,4100.0
2022-05-03,552.7169,555.2997,538.0811,542.3858,4100.0
2022-05-04,548.4123,548.4123,534.6374,535.4984,2510.0
2022-05-05,542.3858,545.8295,533.7765,536.3593,3410.0
2022-05-06,538.0811,538.0811,516.5579,520.8625,6556.0
2022-05-07,538.0811,538.0811,516.5579,520.8625,6556.0
2022-05-08,538.0811,538.0811,516.5579,520.8625,6556.0
2022-05-09,524.3063,526.0281,499.3393,499.3393,6954.0
2022-05-10,502.783,510.5314,499.3393,501.0612,5000.0
2022-05-11,513.9751,513.9751,497.6174,507.9486,7199.0
2022-05-12,505.3658,505.3658,489.8691,492.4519,7789.0
2022-05-13,499.3393,515.697,495.8956,507.0877,8608.0
2022-05-14,499.3393,515.697,495.8956,507.0877,8608.0
2022-05-15,499.3393,515.697,495.8956,507.0877,8608.0
2022-05-16,507.0877,532.0546,505.3658,516.5579,4754.0
2022-05-17,520.8625,540.6639,516.5579,529.4718,5663.0
2022-05-18,529.4718,539.803,519.1407,520.0016,8730.0
2022-05-19,516.5579,521.7235,512.2532,512.2532,2555.0
2022-05-20,520.0016,526.0281,515.697,516.5579,2613.0
2022-05-21,520.0016,526.0281,515.697,516.5579,2613.0
2022-05-22,520.0016,526.0281,515.697,516.5579,2613.0
2022-05-23,519.1407,526.0281,514.836,518.2798,10699.0
2022-05-24,523.4453,523.4453,513.1142,513.9751,5700.0
2022-05-25,516.5579,524.3063,513.9751,516.5579,1324.0
2022-05-26,522.5844,522.5844,514.836,520.0016,6828.0
2022-05-27,523.4453,525.1672,516.5579,525.1672,2728.0
2022-05-28,523.4453,525.1672,516.5579,525.1672,2728.0
2022-05-29,523.4453,525.1672,516.5579,525.1672,2728.0
