,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity,INTUCH TB Equity
2016-11-03,38.007,38.366,38.007,38.186,4651200.0
2016-11-04,38.007,38.186,37.649,37.828,5437000.0
2016-11-05,38.007,38.186,37.649,37.828,5437000.0
2016-11-06,38.007,38.186,37.649,37.828,5437000.0
2016-11-07,38.007,38.186,37.649,37.649,5743600.0
2016-11-08,37.649,38.366,37.649,38.007,12136000.0
2016-11-09,37.649,37.828,36.931,37.649,18641200.0
2016-11-10,37.828,38.007,37.469,37.649,6763700.0
2016-11-11,37.469,37.469,37.111,37.29,5471100.0
2016-11-12,37.469,37.469,37.111,37.29,5471100.0
2016-11-13,37.469,37.469,37.111,37.29,5471100.0
2016-11-14,36.931,37.111,36.752,36.752,6891600.0
2016-11-15,36.931,37.111,36.752,36.752,7239800.0
2016-11-16,36.931,37.111,36.394,36.394,9607000.0
2016-11-17,36.214,36.394,35.856,36.035,10821500.0
2016-11-18,36.035,36.214,35.856,36.214,10000500.0
2016-11-19,36.035,36.214,35.856,36.214,10000500.0
2016-11-20,36.035,36.214,35.856,36.214,10000500.0
2016-11-21,36.035,36.035,35.497,35.856,15457800.0
2016-11-22,35.856,36.035,35.497,35.856,6391300.0
2016-11-23,35.676,35.856,35.497,35.856,13949100.0
2016-11-24,35.676,36.035,35.676,35.676,5854800.0
2016-11-25,35.856,36.035,35.676,35.856,7925700.0
2016-11-26,35.856,36.035,35.676,35.856,7925700.0
2016-11-27,35.856,36.035,35.676,35.856,7925700.0
2016-11-28,35.856,35.856,35.676,35.676,4867300.0
2016-11-29,35.856,36.394,35.676,35.676,35894000.0
2016-11-30,35.676,36.035,35.676,35.676,14815600.0
2016-12-01,35.856,36.035,35.676,35.676,9627400.0
2016-12-02,35.676,35.856,35.676,35.676,6476100.0
2016-12-03,35.676,35.856,35.676,35.676,6476100.0
2016-12-04,35.676,35.856,35.676,35.676,6476100.0
2016-12-05,35.676,35.856,35.676,35.676,6476100.0
2016-12-06,35.856,35.856,35.676,35.856,4682400.0
2016-12-07,35.676,36.035,35.676,35.856,14797100.0
2016-12-08,35.856,36.752,35.676,36.214,40445200.0
2016-12-09,36.214,36.394,36.035,36.035,16884900.0
2016-12-10,36.214,36.394,36.035,36.035,16884900.0
2016-12-11,36.214,36.394,36.035,36.035,16884900.0
2016-12-12,36.214,36.394,36.035,36.035,16884900.0
2016-12-13,36.035,36.214,35.676,36.035,19864100.0
2016-12-14,36.035,36.035,35.676,35.856,13115800.0
2016-12-15,35.676,36.035,35.676,36.035,13542800.0
2016-12-16,35.856,36.035,35.497,35.856,21449500.0
2016-12-17,35.856,36.035,35.497,35.856,21449500.0
2016-12-18,35.856,36.035,35.497,35.856,21449500.0
2016-12-19,35.856,36.035,35.676,35.856,3768000.0
2016-12-20,35.856,36.035,35.497,35.676,7531000.0
2016-12-21,35.676,35.856,35.497,35.497,5584700.0
2016-12-22,35.497,35.676,35.318,35.318,9259200.0
2016-12-23,35.318,35.497,34.78,35.139,20040400.0
2016-12-24,35.318,35.497,34.78,35.139,20040400.0
2016-12-25,35.318,35.497,34.78,35.139,20040400.0
2016-12-26,35.318,35.497,35.139,35.318,2692600.0
2016-12-27,35.318,35.497,35.139,35.318,2775700.0
2016-12-28,35.318,35.497,35.139,35.139,5296800.0
2016-12-29,35.139,35.856,35.139,35.676,10709500.0
2016-12-30,35.856,36.035,35.676,35.676,4993100.0
2016-12-31,35.856,36.035,35.676,35.676,4993100.0
2017-01-01,35.856,36.035,35.676,35.676,4993100.0
2017-01-02,35.856,36.035,35.676,35.676,4993100.0
2017-01-03,35.856,36.035,35.676,35.676,4993100.0
2017-01-04,35.856,36.573,35.676,36.394,15341900.0
2017-01-05,36.573,37.29,36.573,37.111,23357600.0
2017-01-06,37.111,37.111,36.752,36.931,9848500.0
2017-01-07,37.111,37.111,36.752,36.931,9848500.0
2017-01-08,37.111,37.111,36.752,36.931,9848500.0
2017-01-09,36.931,37.111,36.573,36.573,6440900.0
2017-01-10,36.573,37.111,36.573,37.111,5948700.0
2017-01-11,37.111,37.649,36.931,37.29,16917300.0
2017-01-12,37.469,37.649,36.931,37.111,9295700.0
2017-01-13,37.29,37.469,36.931,37.29,7389200.0
2017-01-14,37.29,37.469,36.931,37.29,7389200.0
2017-01-15,37.29,37.469,36.931,37.29,7389200.0
2017-01-16,37.29,37.649,37.111,37.29,7614200.0
2017-01-17,37.29,37.469,37.111,37.469,5922300.0
2017-01-18,37.469,37.649,37.111,37.29,5447200.0
2017-01-19,37.29,37.29,36.931,37.111,6021800.0
2017-01-20,37.111,37.649,37.111,37.29,7058900.0
2017-01-21,37.111,37.649,37.111,37.29,7058900.0
2017-01-22,37.111,37.649,37.111,37.29,7058900.0
2017-01-23,37.29,37.649,37.29,37.469,2384000.0
2017-01-24,37.469,38.007,37.469,37.649,7250400.0
2017-01-25,37.828,38.903,37.828,38.724,28406100.0
2017-01-26,38.903,39.083,38.545,38.545,18698700.0
2017-01-27,38.545,39.083,38.366,39.083,12006000.0
2017-01-28,38.545,39.083,38.366,39.083,12006000.0
2017-01-29,38.545,39.083,38.366,39.083,12006000.0
2017-01-30,38.903,39.262,38.724,38.903,5619100.0
2017-01-31,38.724,38.724,38.186,38.366,9513300.0
2017-02-01,38.007,38.724,38.007,38.724,8164600.0
2017-02-02,38.724,38.903,38.366,38.545,7382400.0
2017-02-03,38.366,38.545,37.828,38.186,10435300.0
2017-02-04,38.366,38.545,37.828,38.186,10435300.0
2017-02-05,38.366,38.545,37.828,38.186,10435300.0
2017-02-06,38.007,38.545,37.469,38.366,15186300.0
2017-02-07,38.366,38.903,38.186,38.545,16508700.0
2017-02-08,38.545,39.8,38.545,39.621,35623500.0
2017-02-09,39.441,39.8,39.262,39.8,17317000.0
2017-02-10,39.8,39.979,39.441,39.8,12914500.0
2017-02-11,39.8,39.979,39.441,39.8,12914500.0
2017-02-12,39.8,39.979,39.441,39.8,12914500.0
2017-02-13,39.8,39.979,39.441,39.8,12914500.0
2017-02-14,39.621,39.979,39.441,39.621,8605800.0
2017-02-15,39.441,39.621,39.083,39.441,14182700.0
2017-02-16,39.441,39.621,39.262,39.441,9675700.0
2017-02-17,39.8,39.979,39.441,39.621,18100000.0
2017-02-18,39.8,39.979,39.441,39.621,18100000.0
2017-02-19,39.8,39.979,39.441,39.621,18100000.0
2017-02-20,39.8,39.8,39.441,39.621,7730700.0
2017-02-21,39.621,39.8,39.083,39.083,11140900.0
2017-02-22,39.083,39.262,38.903,39.083,9727000.0
2017-02-23,39.083,39.262,38.545,39.262,7790500.0
2017-02-24,39.262,39.441,38.903,39.262,4881000.0
2017-02-25,39.262,39.441,38.903,39.262,4881000.0
2017-02-26,39.262,39.441,38.903,39.262,4881000.0
2017-02-27,39.262,39.262,38.724,38.724,6472900.0
2017-02-28,38.724,38.903,38.007,38.007,13483000.0
2017-03-01,38.186,38.903,38.186,38.903,6230300.0
2017-03-02,39.083,39.083,38.724,38.724,7543500.0
2017-03-03,38.724,38.903,38.545,38.724,6488400.0
2017-03-04,38.724,38.903,38.545,38.724,6488400.0
2017-03-05,38.724,38.903,38.545,38.724,6488400.0
2017-03-06,38.724,38.903,38.366,38.545,6243500.0
2017-03-07,38.545,38.903,38.366,38.545,7765800.0
2017-03-08,38.366,38.724,38.186,38.545,6722400.0
2017-03-09,38.545,38.724,37.649,38.007,14201800.0
2017-03-10,38.007,38.366,37.828,38.186,5717400.0
2017-03-11,38.007,38.366,37.828,38.186,5717400.0
2017-03-12,38.007,38.366,37.828,38.186,5717400.0
2017-03-13,38.186,38.366,38.007,38.366,5750700.0
2017-03-14,38.366,38.724,38.007,38.545,6232300.0
2017-03-15,38.545,39.083,38.366,38.724,8614200.0
2017-03-16,38.903,39.621,38.903,39.441,20743300.0
2017-03-17,39.441,39.621,39.262,39.621,7457100.0
2017-03-18,39.441,39.621,39.262,39.621,7457100.0
2017-03-19,39.441,39.621,39.262,39.621,7457100.0
2017-03-20,39.621,39.8,39.441,39.621,7184200.0
2017-03-21,39.621,39.979,39.441,39.621,7139900.0
2017-03-22,39.441,39.621,39.262,39.262,5403400.0
2017-03-23,39.621,39.8,39.262,39.441,6807700.0
2017-03-24,39.441,39.979,39.441,39.8,12250600.0
2017-03-25,39.441,39.979,39.441,39.8,12250600.0
2017-03-26,39.441,39.979,39.441,39.8,12250600.0
2017-03-27,39.8,39.979,39.621,39.8,5809900.0
2017-03-28,39.621,39.979,39.621,39.979,7001900.0
2017-03-29,39.979,40.338,39.8,39.979,14747300.0
2017-03-30,39.979,40.338,39.8,40.158,8739200.0
2017-03-31,40.158,40.338,39.979,39.979,4129500.0
2017-04-01,40.158,40.338,39.979,39.979,4129500.0
2017-04-02,40.158,40.338,39.979,39.979,4129500.0
2017-04-03,39.979,40.158,39.621,39.621,5310900.0
2017-04-04,39.441,39.621,39.083,39.441,7984600.0
2017-04-05,39.262,39.441,39.083,39.441,10935600.0
2017-04-06,39.262,39.441,39.083,39.441,10935600.0
2017-04-07,39.338,39.892,39.153,39.892,10109600.0
2017-04-08,39.338,39.892,39.153,39.892,10109600.0
2017-04-09,39.338,39.892,39.153,39.892,10109600.0
2017-04-10,39.892,40.261,39.707,39.892,5737000.0
2017-04-11,39.892,40.261,39.707,39.892,4089000.0
2017-04-12,39.892,40.261,39.707,40.261,8643900.0
2017-04-13,39.892,40.261,39.707,40.261,8643900.0
2017-04-14,39.892,40.261,39.707,40.261,8643900.0
2017-04-15,39.892,40.261,39.707,40.261,8643900.0
2017-04-16,39.892,40.261,39.707,40.261,8643900.0
2017-04-17,40.077,40.077,39.707,39.707,5286100.0
2017-04-18,39.707,39.892,39.338,39.707,4052200.0
2017-04-19,39.523,39.707,39.338,39.707,4925800.0
2017-04-20,39.523,39.707,39.153,39.523,9954700.0
2017-04-21,39.338,39.707,39.338,39.523,5093200.0
2017-04-22,39.338,39.707,39.338,39.523,5093200.0
2017-04-23,39.338,39.707,39.338,39.523,5093200.0
2017-04-24,39.523,39.523,39.338,39.338,2785400.0
2017-04-25,39.338,39.338,38.599,38.784,11833200.0
2017-04-26,38.784,38.969,38.414,38.414,10962000.0
2017-04-27,38.599,39.707,38.599,39.153,10997400.0
2017-04-28,39.338,39.707,39.153,39.523,6512600.0
2017-04-29,39.338,39.707,39.153,39.523,6512600.0
2017-04-30,39.338,39.707,39.153,39.523,6512600.0
2017-05-01,39.338,39.707,39.153,39.523,6512600.0
2017-05-02,39.523,40.261,39.523,40.077,16283500.0
2017-05-03,40.261,40.446,40.077,40.261,6184600.0
2017-05-04,40.261,40.261,39.892,40.077,4546400.0
2017-05-05,40.077,40.446,39.892,40.261,6269100.0
2017-05-06,40.077,40.446,39.892,40.261,6269100.0
2017-05-07,40.077,40.446,39.892,40.261,6269100.0
2017-05-08,40.446,40.446,40.077,40.077,5770800.0
2017-05-09,40.261,40.446,40.077,40.261,4335100.0
2017-05-10,40.261,40.446,40.077,40.261,4335100.0
2017-05-11,40.261,40.631,40.077,40.446,15248000.0
2017-05-12,40.446,40.631,39.892,40.077,17280800.0
2017-05-13,40.446,40.631,39.892,40.077,17280800.0
2017-05-14,40.446,40.631,39.892,40.077,17280800.0
2017-05-15,40.077,40.446,39.892,40.077,7935600.0
2017-05-16,40.261,40.631,40.077,40.631,11762100.0
2017-05-17,40.446,40.815,40.446,40.815,6392700.0
2017-05-18,40.631,40.815,40.261,40.631,4512400.0
2017-05-19,40.446,40.815,40.446,40.631,3901600.0
2017-05-20,40.446,40.815,40.446,40.631,3901600.0
2017-05-21,40.446,40.815,40.446,40.631,3901600.0
2017-05-22,40.631,40.631,40.261,40.631,3807600.0
2017-05-23,40.446,40.631,40.446,40.446,2762300.0
2017-05-24,40.631,40.631,40.261,40.446,4111600.0
2017-05-25,40.631,40.631,40.261,40.446,1753200.0
2017-05-26,40.446,40.631,40.446,40.631,2229800.0
2017-05-27,40.446,40.631,40.446,40.631,2229800.0
2017-05-28,40.446,40.631,40.446,40.631,2229800.0
2017-05-29,40.631,40.631,40.446,40.446,1244000.0
2017-05-30,40.446,40.631,40.261,40.446,2655500.0
2017-05-31,40.446,40.446,39.707,39.707,10515200.0
2017-06-01,39.707,40.077,39.523,39.523,6845300.0
2017-06-02,39.523,40.077,39.523,39.892,5261200.0
2017-06-03,39.523,40.077,39.523,39.892,5261200.0
2017-06-04,39.523,40.077,39.523,39.892,5261200.0
2017-06-05,39.892,40.077,39.707,39.892,15662200.0
2017-06-06,39.892,40.815,39.892,40.446,26407400.0
2017-06-07,40.446,40.815,40.261,40.446,4755900.0
2017-06-08,40.446,41.369,40.446,41.185,13012200.0
2017-06-09,41.185,41.369,40.631,41.0,6301000.0
2017-06-10,41.185,41.369,40.631,41.0,6301000.0
2017-06-11,41.185,41.369,40.631,41.0,6301000.0
2017-06-12,41.0,41.185,40.261,40.631,5537100.0
2017-06-13,40.815,41.185,40.631,41.0,7937800.0
2017-06-14,41.185,41.185,41.0,41.0,2569000.0
2017-06-15,41.0,41.185,41.0,41.0,2673900.0
2017-06-16,41.185,41.185,40.815,41.185,4296200.0
2017-06-17,41.185,41.185,40.815,41.185,4296200.0
2017-06-18,41.185,41.185,40.815,41.185,4296200.0
2017-06-19,41.185,41.923,41.185,41.369,16544400.0
2017-06-20,41.554,41.739,41.369,41.369,3522700.0
2017-06-21,41.554,42.478,41.369,42.478,17359800.0
2017-06-22,42.478,43.216,42.293,43.216,25824500.0
2017-06-23,43.401,43.401,42.662,42.662,7052200.0
2017-06-24,43.401,43.401,42.662,42.662,7052200.0
2017-06-25,43.401,43.401,42.662,42.662,7052200.0
2017-06-26,42.847,43.032,42.662,42.847,2368900.0
2017-06-27,42.847,43.032,42.293,42.478,3916700.0
2017-06-28,42.293,42.478,41.923,42.108,7227700.0
2017-06-29,42.293,42.662,41.739,41.739,8555000.0
2017-06-30,41.554,42.478,41.554,42.108,6766700.0
2017-07-01,41.554,42.478,41.554,42.108,6766700.0
2017-07-02,41.554,42.478,41.554,42.108,6766700.0
2017-07-03,42.293,42.847,42.108,42.662,6093300.0
2017-07-04,42.847,42.847,42.293,42.662,4874200.0
2017-07-05,42.662,42.662,41.739,41.739,6748200.0
2017-07-06,41.739,42.478,41.739,42.293,7465600.0
2017-07-07,42.293,42.478,42.108,42.478,2008400.0
2017-07-08,42.293,42.478,42.108,42.478,2008400.0
2017-07-09,42.293,42.478,42.108,42.478,2008400.0
2017-07-10,42.293,42.478,42.108,42.478,2008400.0
2017-07-11,42.478,43.032,41.923,42.847,7665300.0
2017-07-12,43.032,44.14,43.032,43.955,20441700.0
2017-07-13,44.324,44.509,43.586,43.586,12488700.0
2017-07-14,43.955,44.324,43.77,44.14,11940000.0
2017-07-15,43.955,44.324,43.77,44.14,11940000.0
2017-07-16,43.955,44.324,43.77,44.14,11940000.0
2017-07-17,44.324,44.324,43.77,43.77,3195000.0
2017-07-18,43.77,43.955,43.401,43.401,8788400.0
2017-07-19,43.586,44.324,43.401,44.324,8897300.0
2017-07-20,44.14,44.14,43.77,43.77,3515300.0
2017-07-21,43.77,44.14,43.586,43.77,7407000.0
2017-07-22,43.77,44.14,43.586,43.77,7407000.0
2017-07-23,43.77,44.14,43.586,43.77,7407000.0
2017-07-24,43.77,44.324,43.77,44.324,7249400.0
2017-07-25,44.324,44.694,43.955,44.694,14403200.0
2017-07-26,44.509,44.694,44.324,44.324,6248600.0
2017-07-27,44.324,44.509,43.955,44.324,4862100.0
2017-07-28,44.324,44.509,43.955,44.324,4862100.0
2017-07-29,44.324,44.509,43.955,44.324,4862100.0
2017-07-30,44.324,44.509,43.955,44.324,4862100.0
2017-07-31,44.14,44.14,43.401,44.14,15510700.0
2017-08-01,43.77,44.324,43.77,44.324,5975500.0
2017-08-02,44.324,44.324,43.401,43.401,8763200.0
2017-08-03,43.401,43.955,43.216,43.955,9075600.0
2017-08-04,43.77,44.14,43.77,43.77,2041000.0
2017-08-05,43.77,44.14,43.77,43.77,2041000.0
2017-08-06,43.77,44.14,43.77,43.77,2041000.0
2017-08-07,43.955,43.955,43.216,43.401,4308900.0
2017-08-08,42.293,43.032,41.923,43.032,13663300.0
2017-08-09,43.032,43.216,42.478,43.032,6684500.0
2017-08-10,43.032,43.032,42.478,42.847,4984200.0
2017-08-11,42.847,42.847,42.108,42.108,11328000.0
2017-08-12,42.847,42.847,42.108,42.108,11328000.0
2017-08-13,42.847,42.847,42.108,42.108,11328000.0
2017-08-14,42.847,42.847,42.108,42.108,11328000.0
2017-08-15,42.108,42.478,42.108,42.108,6563700.0
2017-08-16,41.919,42.108,41.731,41.919,12779300.0
2017-08-17,41.919,42.108,41.731,41.731,5209300.0
2017-08-18,41.731,41.919,41.353,41.731,6665700.0
2017-08-19,41.731,41.919,41.353,41.731,6665700.0
2017-08-20,41.731,41.919,41.353,41.731,6665700.0
2017-08-21,41.542,41.919,41.542,41.731,6803600.0
2017-08-22,41.731,41.731,40.786,41.542,15655400.0
2017-08-23,41.731,42.108,41.542,41.919,6585300.0
2017-08-24,41.919,42.108,41.731,41.919,3272200.0
2017-08-25,41.542,42.297,41.542,42.108,8686100.0
2017-08-26,41.542,42.297,41.542,42.108,8686100.0
2017-08-27,41.542,42.297,41.542,42.108,8686100.0
2017-08-28,42.297,42.863,41.919,42.863,6796200.0
2017-08-29,42.863,43.619,42.486,43.619,16373500.0
2017-08-30,43.43,43.808,43.052,43.43,13997300.0
2017-08-31,43.241,43.619,42.863,42.863,9878300.0
2017-09-01,43.052,43.808,42.863,43.619,7080500.0
2017-09-02,43.052,43.808,42.863,43.619,7080500.0
2017-09-03,43.052,43.808,42.863,43.619,7080500.0
2017-09-04,43.43,43.808,43.241,43.43,5558700.0
2017-09-05,43.619,43.619,43.052,43.619,4095900.0
2017-09-06,43.241,43.43,43.052,43.241,3817400.0
2017-09-07,43.241,43.996,43.052,43.808,8764800.0
2017-09-08,44.185,45.129,44.185,44.563,21343100.0
2017-09-09,44.185,45.129,44.185,44.563,21343100.0
2017-09-10,44.185,45.129,44.185,44.563,21343100.0
2017-09-11,44.752,44.941,44.374,44.374,6548200.0
2017-09-12,44.374,44.941,44.185,44.185,5551800.0
2017-09-13,44.185,44.752,44.185,44.185,6046600.0
2017-09-14,44.752,44.941,44.374,44.752,7877100.0
2017-09-15,44.752,44.941,44.374,44.752,9336300.0
2017-09-16,44.752,44.941,44.374,44.752,9336300.0
2017-09-17,44.752,44.941,44.374,44.752,9336300.0
2017-09-18,44.752,45.129,44.563,44.563,9916000.0
2017-09-19,44.752,44.941,44.374,44.563,6268900.0
2017-09-20,44.563,44.752,44.185,44.185,6036500.0
2017-09-21,44.185,44.941,44.185,44.752,12910600.0
2017-09-22,44.374,44.941,44.374,44.563,7296200.0
2017-09-23,44.374,44.941,44.374,44.563,7296200.0
2017-09-24,44.374,44.941,44.374,44.563,7296200.0
2017-09-25,44.563,44.752,44.374,44.374,2790900.0
2017-09-26,44.374,44.374,43.996,43.996,6559500.0
2017-09-27,43.996,44.374,43.808,43.996,8344800.0
2017-09-28,43.996,44.374,43.808,43.808,9261200.0
2017-09-29,43.808,43.996,43.052,43.43,10138600.0
2017-09-30,43.808,43.996,43.052,43.43,10138600.0
2017-10-01,43.808,43.996,43.052,43.43,10138600.0
2017-10-02,43.619,43.808,43.43,43.43,7087900.0
2017-10-03,43.619,43.619,43.241,43.241,6328900.0
2017-10-04,43.619,43.808,43.052,43.052,9235300.0
2017-10-05,43.241,43.619,43.052,43.43,13230800.0
2017-10-06,43.619,43.808,43.241,43.43,7115300.0
2017-10-07,43.619,43.808,43.241,43.43,7115300.0
2017-10-08,43.619,43.808,43.241,43.43,7115300.0
2017-10-09,43.43,43.996,43.241,43.619,8717500.0
2017-10-10,43.808,44.563,43.619,44.563,11430300.0
2017-10-11,44.563,44.752,44.374,44.374,7497800.0
2017-10-12,44.563,44.941,44.374,44.563,13113000.0
2017-10-13,44.563,44.941,44.374,44.563,13113000.0
2017-10-14,44.563,44.941,44.374,44.563,13113000.0
2017-10-15,44.563,44.941,44.374,44.563,13113000.0
2017-10-16,44.563,45.318,44.563,45.318,12449700.0
2017-10-17,45.318,45.318,44.752,45.129,12851900.0
2017-10-18,45.129,45.129,44.185,44.374,12758300.0
2017-10-19,44.374,44.563,43.619,43.808,9836900.0
2017-10-20,43.619,44.374,43.619,43.808,9908200.0
2017-10-21,43.619,44.374,43.619,43.808,9908200.0
2017-10-22,43.619,44.374,43.619,43.808,9908200.0
2017-10-23,43.619,44.374,43.619,43.808,9908200.0
2017-10-24,43.808,44.185,43.808,44.185,5375200.0
2017-10-25,44.185,44.374,43.996,44.374,3088500.0
2017-10-26,44.185,44.374,43.996,44.374,3088500.0
2017-10-27,44.185,44.185,43.43,43.808,10503800.0
2017-10-28,44.185,44.185,43.43,43.808,10503800.0
2017-10-29,44.185,44.185,43.43,43.808,10503800.0
2017-10-30,43.619,43.996,43.43,43.808,5776700.0
2017-10-31,43.619,43.996,43.619,43.808,4184700.0
2017-11-01,43.808,43.996,43.43,43.43,5122600.0
2017-11-02,43.43,43.43,42.486,42.675,16957400.0
2017-11-03,43.052,43.052,41.919,42.297,12981500.0
2017-11-04,43.052,43.052,41.919,42.297,12981500.0
2017-11-05,43.052,43.052,41.919,42.297,12981500.0
2017-11-06,42.108,42.675,41.919,42.486,10868100.0
2017-11-07,42.486,43.052,42.486,42.863,5063200.0
2017-11-08,42.863,43.052,42.297,42.675,6080600.0
2017-11-09,42.675,42.675,41.731,42.297,14168200.0
2017-11-10,42.297,42.486,41.731,41.731,5976900.0
2017-11-11,42.297,42.486,41.731,41.731,5976900.0
2017-11-12,42.297,42.486,41.731,41.731,5976900.0
2017-11-13,41.731,41.919,41.542,41.731,4567800.0
2017-11-14,41.731,42.108,41.731,41.919,7385200.0
2017-11-15,41.731,41.919,41.542,41.542,6178700.0
2017-11-16,41.731,42.108,41.542,41.731,4572300.0
2017-11-17,42.108,42.297,41.731,41.919,5138900.0
2017-11-18,42.108,42.297,41.731,41.919,5138900.0
2017-11-19,42.108,42.297,41.731,41.919,5138900.0
2017-11-20,41.919,42.108,41.353,41.731,6380000.0
2017-11-21,41.731,41.919,41.164,41.164,7980300.0
2017-11-22,41.353,41.731,41.164,41.353,4018900.0
2017-11-23,41.353,41.542,40.786,40.975,5905400.0
2017-11-24,40.975,41.164,40.786,40.975,5971700.0
2017-11-25,40.975,41.164,40.786,40.975,5971700.0
2017-11-26,40.975,41.164,40.786,40.975,5971700.0
2017-11-27,40.786,41.353,40.786,41.164,3946200.0
2017-11-28,41.164,41.353,40.975,41.164,2237300.0
2017-11-29,41.164,41.353,40.975,40.975,3131100.0
2017-11-30,40.975,41.164,40.786,40.975,3176400.0
2017-12-01,41.164,41.353,40.598,40.975,4519900.0
2017-12-02,41.164,41.353,40.598,40.975,4519900.0
2017-12-03,41.164,41.353,40.598,40.975,4519900.0
2017-12-04,40.975,41.164,40.409,40.409,6945000.0
2017-12-05,40.975,41.164,40.409,40.409,6945000.0
2017-12-06,40.409,41.164,40.031,40.975,8244100.0
2017-12-07,40.975,41.353,40.975,41.353,3846400.0
2017-12-08,41.353,41.542,41.164,41.542,3952600.0
2017-12-09,41.353,41.542,41.164,41.542,3952600.0
2017-12-10,41.353,41.542,41.164,41.542,3952600.0
2017-12-11,41.353,41.542,41.164,41.542,3952600.0
2017-12-12,41.542,41.731,41.164,41.353,3622200.0
2017-12-13,41.542,42.297,41.542,42.297,9477700.0
2017-12-14,42.108,42.108,41.731,41.919,6600000.0
2017-12-15,41.731,42.108,41.542,41.542,7274600.0
2017-12-16,41.731,42.108,41.542,41.542,7274600.0
2017-12-17,41.731,42.108,41.542,41.542,7274600.0
2017-12-18,41.542,42.108,41.542,41.919,4714100.0
2017-12-19,41.919,42.108,41.542,41.731,7142700.0
2017-12-20,41.731,42.297,41.731,41.731,5548600.0
2017-12-21,41.731,42.108,41.731,41.919,1974300.0
2017-12-22,41.919,42.108,41.731,41.919,2639700.0
2017-12-23,41.919,42.108,41.731,41.919,2639700.0
2017-12-24,41.919,42.108,41.731,41.919,2639700.0
2017-12-25,42.108,42.108,41.919,42.108,3323300.0
2017-12-26,42.108,42.108,41.731,42.108,3475900.0
2017-12-27,41.919,42.108,41.731,41.731,4071900.0
2017-12-28,42.108,42.675,41.919,42.297,25696600.0
2017-12-29,42.486,42.675,42.297,42.486,5135000.0
2017-12-30,42.486,42.675,42.297,42.486,5135000.0
2017-12-31,42.486,42.675,42.297,42.486,5135000.0
2018-01-01,42.486,42.675,42.297,42.486,5135000.0
2018-01-02,42.486,42.675,42.297,42.486,5135000.0
2018-01-03,42.486,43.808,42.486,43.619,22477500.0
2018-01-04,43.619,43.808,43.241,43.43,11384900.0
2018-01-05,43.43,43.808,43.241,43.43,10348800.0
2018-01-06,43.43,43.808,43.241,43.43,10348800.0
2018-01-07,43.43,43.808,43.241,43.43,10348800.0
2018-01-08,43.43,44.185,43.241,43.43,11007000.0
2018-01-09,43.619,43.808,43.052,43.619,5860900.0
2018-01-10,43.619,44.185,43.43,43.619,13624000.0
2018-01-11,43.619,43.996,43.43,43.808,11166200.0
2018-01-12,43.808,44.563,43.808,43.808,11610600.0
2018-01-13,43.808,44.563,43.808,43.808,11610600.0
2018-01-14,43.808,44.563,43.808,43.808,11610600.0
2018-01-15,43.996,44.563,43.996,43.996,14665900.0
2018-01-16,43.996,44.374,43.808,43.996,7303900.0
2018-01-17,43.996,44.185,43.43,43.619,8257100.0
2018-01-18,43.619,43.996,43.43,43.619,6589500.0
2018-01-19,43.808,43.996,43.43,43.808,5240300.0
2018-01-20,43.808,43.996,43.43,43.808,5240300.0
2018-01-21,43.808,43.996,43.43,43.808,5240300.0
2018-01-22,43.619,44.374,43.619,43.996,4975500.0
2018-01-23,44.185,44.752,43.996,44.374,16840800.0
2018-01-24,44.185,44.563,43.996,43.996,9891500.0
2018-01-25,44.185,44.374,43.43,43.619,9808000.0
2018-01-26,43.619,43.808,43.43,43.619,5370400.0
2018-01-27,43.619,43.808,43.43,43.619,5370400.0
2018-01-28,43.619,43.808,43.43,43.619,5370400.0
2018-01-29,43.619,43.996,43.619,43.808,4949000.0
2018-01-30,43.996,43.996,43.43,43.808,3643500.0
2018-01-31,43.619,43.996,43.43,43.43,5646200.0
2018-02-01,43.43,43.808,43.241,43.619,5034000.0
2018-02-02,43.619,44.185,43.619,43.619,6138500.0
2018-02-03,43.619,44.185,43.619,43.619,6138500.0
2018-02-04,43.619,44.185,43.619,43.619,6138500.0
2018-02-05,43.241,43.619,43.052,43.619,5763300.0
2018-02-06,43.052,43.241,42.297,42.863,16754800.0
2018-02-07,43.052,43.052,42.108,42.297,23707400.0
2018-02-08,42.297,42.675,42.297,42.486,7701900.0
2018-02-09,42.108,42.486,41.919,41.919,12228700.0
2018-02-10,42.108,42.486,41.919,41.919,12228700.0
2018-02-11,42.108,42.486,41.919,41.919,12228700.0
2018-02-12,41.919,43.052,41.919,42.863,9645500.0
2018-02-13,43.052,43.808,42.863,43.241,12989500.0
2018-02-14,43.619,43.808,43.241,43.619,5116000.0
2018-02-15,43.619,44.185,43.43,43.996,7473800.0
2018-02-16,44.185,44.185,43.619,43.808,3167900.0
2018-02-17,44.185,44.185,43.619,43.808,3167900.0
2018-02-18,44.185,44.185,43.619,43.808,3167900.0
2018-02-19,43.808,43.996,43.241,43.43,2529200.0
2018-02-20,43.43,43.808,43.241,43.241,3930500.0
2018-02-21,43.241,43.619,43.241,43.619,2788600.0
2018-02-22,43.43,43.619,42.863,42.863,4599300.0
2018-02-23,43.052,43.43,42.863,43.241,2905800.0
2018-02-24,43.052,43.43,42.863,43.241,2905800.0
2018-02-25,43.052,43.43,42.863,43.241,2905800.0
