,ATO FP Equity,ATO FP Equity,ATO FP Equity,ATO FP Equity,ATO FP Equity
2013-05-01,36.2873,36.45,35.745,35.8263,418414.0
2013-05-02,35.5959,36.8974,35.5959,36.7889,384660.0
2013-05-03,36.6669,37.1482,36.1178,36.1178,349004.0
2013-05-04,36.6669,37.1482,36.1178,36.1178,349004.0
2013-05-05,36.6669,37.1482,36.1178,36.1178,349004.0
2013-05-06,36.3415,37.0669,36.3415,36.8432,227337.0
2013-05-07,36.85,37.4194,36.7822,36.9855,235800.0
2013-05-08,36.9381,37.2499,36.8093,37.0669,154557.0
2013-05-09,37.155,37.3041,36.8228,37.277,103163.0
2013-05-10,37.277,37.5889,37.094,37.4601,212841.0
2013-05-11,37.277,37.5889,37.094,37.4601,212841.0
2013-05-12,37.277,37.5889,37.094,37.4601,212841.0
2013-05-13,37.4668,37.8329,37.4601,37.616,296177.0
2013-05-14,37.7109,37.9346,37.3923,37.5685,157146.0
2013-05-15,37.4668,38.1244,37.399,37.8261,204016.0
2013-05-16,37.6363,38.1651,37.6363,38.1651,233738.0
2013-05-17,37.9888,38.1854,37.6702,37.8058,265524.0
2013-05-18,37.9888,38.1854,37.6702,37.8058,265524.0
2013-05-19,37.9888,38.1854,37.6702,37.8058,265524.0
2013-05-20,37.8261,38.2871,37.738,38.1651,205343.0
2013-05-21,38.0363,38.2329,37.6566,37.8329,260822.0
2013-05-22,37.6566,38.2057,37.6566,38.0973,301211.0
2013-05-23,37.5617,37.7312,37.1211,37.7041,302641.0
2013-05-24,37.7244,38.0702,37.1279,37.3245,247550.0
2013-05-25,37.7244,38.0702,37.1279,37.3245,247550.0
2013-05-26,37.7244,38.0702,37.1279,37.3245,247550.0
2013-05-27,37.4533,37.9481,37.4533,37.677,140420.0
2013-05-28,37.8465,38.3684,37.8126,37.8126,301356.0
2013-05-29,37.8532,37.86,37.399,37.5346,186139.0
2013-05-30,37.616,38.8633,37.5821,38.3752,342772.0
2013-05-31,38.5447,38.5447,37.4194,38.2125,443290.0
2013-06-01,38.5447,38.5447,37.4194,38.2125,443290.0
2013-06-02,38.5447,38.5447,37.4194,38.2125,443290.0
2013-06-03,38.2329,38.6057,37.9346,38.4159,206083.0
2013-06-04,38.6351,38.7996,38.1966,38.409,259066.0
2013-06-05,38.3748,38.5255,37.9637,38.0185,197399.0
2013-06-06,38.3679,38.457,37.9089,38.0459,169883.0
2013-06-07,37.8815,38.0665,37.5595,37.8541,277986.0
2013-06-08,37.8815,38.0665,37.5595,37.8541,277986.0
2013-06-09,37.8815,38.0665,37.5595,37.8541,277986.0
2013-06-10,38.1487,38.2789,37.9089,38.0459,100804.0
2013-06-11,38.1898,38.1966,37.491,37.9294,213272.0
2013-06-12,37.8952,37.9568,37.3882,37.4635,205781.0
2013-06-13,37.2717,37.8678,36.9291,37.8061,187002.0
2013-06-14,37.6828,38.1144,37.5389,37.628,195034.0
2013-06-15,37.6828,38.1144,37.5389,37.628,195034.0
2013-06-16,37.6828,38.1144,37.5389,37.628,195034.0
2013-06-17,37.6074,37.8061,37.395,37.5115,239007.0
2013-06-18,37.5595,37.5663,37.3471,37.4978,352330.0
2013-06-19,37.6622,37.6622,37.2375,37.58,233387.0
2013-06-20,37.2854,37.2854,36.8401,36.9565,221225.0
2013-06-21,36.9634,37.7376,36.9086,37.1073,392713.0
2013-06-22,36.9634,37.7376,36.9086,37.1073,392713.0
2013-06-23,36.9634,37.7376,36.9086,37.1073,392713.0
2013-06-24,37.1278,37.1278,36.2029,36.5386,286212.0
2013-06-25,36.6482,37.0525,36.6482,36.9977,232910.0
2013-06-26,36.8264,37.8061,36.8264,37.7719,358395.0
2013-06-27,38.0939,38.916,38.0939,38.9092,533975.0
2013-06-28,38.7105,39.3271,38.3063,39.0668,491213.0
2013-06-29,38.7105,39.3271,38.3063,39.0668,491213.0
2013-06-30,38.7105,39.3271,38.3063,39.0668,491213.0
2013-07-01,39.4847,39.6286,39.0188,39.4573,322624.0
2013-07-02,39.5806,39.5806,39.0325,39.2244,145029.0
2013-07-03,39.1558,39.2449,38.7448,39.1627,219359.0
2013-07-04,39.2312,39.8684,39.2312,39.8478,166656.0
2013-07-05,39.8889,40.2041,39.4505,39.6423,328945.0
2013-07-06,39.8889,40.2041,39.4505,39.6423,328945.0
2013-07-07,39.8889,40.2041,39.4505,39.6423,328945.0
2013-07-08,39.7382,39.9438,39.5327,39.7177,207698.0
2013-07-09,39.7177,40.0123,39.6834,39.793,213363.0
2013-07-10,39.9575,40.0945,39.0531,39.4642,278275.0
2013-07-11,39.6971,39.7108,39.2107,39.4436,209700.0
2013-07-12,39.6629,39.8752,39.5532,39.6217,139874.0
2013-07-13,39.6629,39.8752,39.5532,39.6217,139874.0
2013-07-14,39.6629,39.8752,39.5532,39.6217,139874.0
2013-07-15,39.9232,40.026,39.704,39.7451,172006.0
2013-07-16,39.7519,39.9438,39.608,39.7382,144175.0
2013-07-17,39.8752,39.9232,39.2244,39.6286,266529.0
2013-07-18,39.6423,39.9095,39.2449,39.793,183200.0
2013-07-19,39.7245,39.8615,39.5806,39.7519,142046.0
2013-07-20,39.7245,39.8615,39.5806,39.7519,142046.0
2013-07-21,39.7245,39.8615,39.5806,39.7519,142046.0
2013-07-22,40.485,40.5604,39.8273,39.8478,183567.0
2013-07-23,40.0534,40.0671,39.6286,39.7108,204636.0
2013-07-24,39.6903,39.8615,39.471,39.7519,218997.0
2013-07-25,39.5738,39.7382,38.594,39.6697,430460.0
2013-07-26,39.6697,39.6697,39.1558,39.4573,218805.0
2013-07-27,39.6697,39.6697,39.1558,39.4573,218805.0
2013-07-28,39.6697,39.6697,39.1558,39.4573,218805.0
2013-07-29,39.5327,39.6491,38.4707,38.642,356774.0
2013-07-30,38.6557,38.8886,38.2035,38.6146,318681.0
2013-07-31,38.5461,38.7859,37.8815,38.7174,289896.0
2013-08-01,38.8612,39.6423,38.8133,39.5943,230342.0
2013-08-02,39.7382,39.8684,39.4025,39.8684,170856.0
2013-08-03,39.7382,39.8684,39.4025,39.8684,170856.0
2013-08-04,39.7382,39.8684,39.4025,39.8684,170856.0
2013-08-05,39.8958,40.0328,39.6491,39.7588,138659.0
2013-08-06,39.7725,40.0945,39.608,39.9986,261714.0
2013-08-07,40.026,40.2589,39.7999,40.2589,424287.0
2013-08-08,40.4097,40.4097,39.9986,40.1767,137640.0
2013-08-09,40.2178,40.4165,40.115,40.4165,173308.0
2013-08-10,40.2178,40.4165,40.115,40.4165,173308.0
2013-08-11,40.2178,40.4165,40.115,40.4165,173308.0
2013-08-12,40.348,40.4919,40.0465,40.2452,188971.0
2013-08-13,40.2178,40.2521,39.7519,39.8547,223471.0
2013-08-14,39.8684,40.2658,39.7108,40.1767,234900.0
2013-08-15,40.0808,40.0808,39.7862,40.0739,89147.0
2013-08-16,40.0808,40.396,39.7999,40.396,213872.0
2013-08-17,40.0808,40.396,39.7999,40.396,213872.0
2013-08-18,40.0808,40.396,39.7999,40.396,213872.0
2013-08-19,40.4234,40.4713,40.0397,40.4371,160556.0
2013-08-20,40.4097,40.4097,39.6629,40.0876,215130.0
2013-08-21,40.1767,40.3206,40.0397,40.0739,182733.0
2013-08-22,39.9095,40.1082,39.8547,39.978,262766.0
2013-08-23,39.978,39.978,39.704,39.7314,156220.0
2013-08-24,39.978,39.978,39.704,39.7314,156220.0
2013-08-25,39.978,39.978,39.704,39.7314,156220.0
2013-08-26,39.841,39.841,39.2997,39.4025,140438.0
2013-08-27,39.6766,39.6766,38.4433,38.6214,352430.0
2013-08-28,38.6009,38.6214,37.7171,38.3131,444275.0
2013-08-29,38.4707,38.7653,38.3063,38.7174,209042.0
2013-08-30,38.6283,38.8681,38.505,38.505,224742.0
2013-08-31,38.6283,38.8681,38.505,38.505,224742.0
2013-09-01,38.6283,38.8681,38.505,38.505,224742.0
2013-09-02,38.827,38.9846,38.6762,38.8338,133388.0
2013-09-03,38.8818,39.1147,38.5735,38.9366,249662.0
2013-09-04,39.012,39.149,38.6557,38.9503,292894.0
2013-09-05,39.0394,39.2244,38.827,39.1284,216127.0
2013-09-06,39.2107,39.2723,38.8749,39.2107,216112.0
2013-09-07,39.2107,39.2723,38.8749,39.2107,216112.0
2013-09-08,39.2107,39.2723,38.8749,39.2107,216112.0
2013-09-09,39.2381,39.2586,38.9092,39.0599,234715.0
2013-09-10,39.2586,40.2315,39.2312,40.0328,320377.0
2013-09-11,39.6903,39.6971,39.0805,39.2244,429279.0
2013-09-12,39.2244,39.3408,38.4502,38.5666,340871.0
2013-09-13,38.6146,38.6146,38.3679,38.4913,240211.0
2013-09-14,38.6146,38.6146,38.3679,38.4913,240211.0
2013-09-15,38.6146,38.6146,38.3679,38.4913,240211.0
2013-09-16,38.4913,39.0599,38.4364,39.0051,353920.0
2013-09-17,39.1764,39.3203,38.8201,39.0188,229817.0
2013-09-18,39.0668,39.4916,39.0051,39.4436,266352.0
2013-09-19,39.656,39.8752,39.3066,39.4642,268578.0
2013-09-20,39.2792,39.6697,39.2244,39.6149,327625.0
2013-09-21,39.2792,39.6697,39.2244,39.6149,327625.0
2013-09-22,39.2792,39.6697,39.2244,39.6149,327625.0
2013-09-23,39.5669,39.8067,39.2586,39.3888,318950.0
2013-09-24,39.3956,39.6286,39.101,39.1147,345281.0
2013-09-25,39.0736,39.4573,38.9503,39.4094,232537.0
2013-09-26,39.5053,39.5121,39.2175,39.4368,146448.0
2013-09-27,39.2792,39.9164,39.2792,39.7382,298425.0
2013-09-28,39.2792,39.9164,39.2792,39.7382,298425.0
2013-09-29,39.2792,39.9164,39.2792,39.7382,298425.0
2013-09-30,39.4916,39.978,39.3203,39.5532,342625.0
2013-10-01,39.7108,40.4576,39.6149,40.4576,326710.0
2013-10-02,40.4576,40.4576,39.0257,39.3682,629224.0
2013-10-03,39.5669,39.5738,39.0942,39.3271,177085.0
2013-10-04,39.3819,39.3819,38.8612,39.1764,256304.0
2013-10-05,39.3819,39.3819,38.8612,39.1764,256304.0
2013-10-06,39.3819,39.3819,38.8612,39.1764,256304.0
2013-10-07,39.0531,39.1764,38.7105,38.7379,284076.0
2013-10-08,38.7037,39.0257,38.6146,38.9023,161383.0
2013-10-09,38.7311,38.8818,38.4844,38.6351,158213.0
2013-10-10,38.8407,39.4162,38.7516,39.4025,282661.0
2013-10-11,39.4984,40.1219,39.4299,40.1082,310135.0
2013-10-12,39.4984,40.1219,39.4299,40.1082,310135.0
2013-10-13,39.4984,40.1219,39.4299,40.1082,310135.0
2013-10-14,39.9643,40.1356,39.5669,39.9164,244052.0
2013-10-15,40.1287,40.2384,39.9027,40.115,243402.0
2013-10-16,40.0808,40.2521,39.8615,40.2247,231616.0
2013-10-17,40.0397,40.1836,39.6697,40.0945,219329.0
2013-10-18,39.9849,40.7385,39.9849,40.7317,384349.0
2013-10-19,39.9849,40.7385,39.9849,40.7317,384349.0
2013-10-20,39.9849,40.7385,39.9849,40.7317,384349.0
2013-10-21,40.7659,41.314,40.7317,41.2455,536639.0
2013-10-22,40.9715,41.314,40.8481,41.1907,371864.0
2013-10-23,41.1085,41.1907,40.7454,40.8961,230261.0
2013-10-24,40.8756,40.9715,40.4097,40.4234,261975.0
2013-10-25,40.0808,41.1428,39.5327,40.9852,582546.0
2013-10-26,40.0808,41.1428,39.5327,40.9852,582546.0
2013-10-27,40.0808,41.1428,39.5327,40.9852,582546.0
2013-10-28,40.8687,41.1222,40.718,41.0263,284780.0
2013-10-29,41.0331,41.684,40.9989,41.5744,420937.0
2013-10-30,41.177,42.3418,41.177,42.102,421253.0
2013-10-31,41.9992,43.4722,41.9307,43.0817,526087.0
2013-11-01,43.0749,43.575,42.9721,43.3078,233807.0
2013-11-02,43.0749,43.575,42.9721,43.3078,233807.0
2013-11-03,43.0749,43.575,42.9721,43.3078,233807.0
2013-11-04,43.3626,44.2533,43.3558,43.8833,412743.0
2013-11-05,43.8765,43.8833,43.2804,43.3695,460576.0
2013-11-06,43.5065,44.5,43.5065,44.13,408607.0
2013-11-07,44.1916,44.8014,44.0615,44.4794,346929.0
2013-11-08,44.4383,44.589,43.9861,44.267,231520.0
2013-11-09,44.4383,44.589,43.9861,44.267,231520.0
2013-11-10,44.4383,44.589,43.9861,44.267,231520.0
2013-11-11,44.404,44.9796,44.3218,44.8973,227258.0
2013-11-12,44.9247,44.9727,44.3287,44.4794,170762.0
2013-11-13,44.9796,45.699,43.9929,44.1231,507822.0
2013-11-14,44.5068,45.0138,43.9381,44.3355,377909.0
2013-11-15,44.8494,46.4389,44.1779,44.3218,755068.0
2013-11-16,44.8494,46.4389,44.1779,44.3218,755068.0
2013-11-17,44.8494,46.4389,44.1779,44.3218,755068.0
2013-11-18,44.4588,44.6849,43.8491,44.1916,316558.0
2013-11-19,44.1848,44.3698,43.8902,44.1231,293279.0
2013-11-20,44.1231,44.1574,43.712,44.0752,326725.0
2013-11-21,42.0677,42.6158,41.6429,42.2732,2018620.0
2013-11-22,42.2869,42.7734,42.2116,42.746,438200.0
2013-11-23,42.2869,42.7734,42.2116,42.746,438200.0
2013-11-24,42.2869,42.7734,42.2116,42.746,438200.0
2013-11-25,43.2256,43.3489,42.8488,43.1023,401826.0
2013-11-26,43.0543,43.3078,42.5267,42.6158,927258.0
2013-11-27,42.6364,42.6843,42.2321,42.4103,294330.0
2013-11-28,42.4651,42.8899,42.3144,42.5816,288498.0
2013-11-29,42.561,42.7665,42.1362,42.6843,382441.0
2013-11-30,42.561,42.7665,42.1362,42.6843,382441.0
2013-12-01,42.561,42.7665,42.1362,42.6843,382441.0
2013-12-02,42.7802,43.0749,42.6706,43.0063,396363.0
2013-12-03,43.1297,43.1639,42.2116,42.2116,409664.0
2013-12-04,42.2527,42.3623,41.6429,42.0403,430201.0
2013-12-05,42.1773,42.6021,41.9444,42.1431,315997.0
2013-12-06,42.1294,42.4788,41.9581,42.376,308147.0
2013-12-07,42.1294,42.4788,41.9581,42.376,308147.0
2013-12-08,42.1294,42.4788,41.9581,42.376,308147.0
2013-12-09,42.5336,42.7049,42.3829,42.5267,282824.0
2013-12-10,42.561,42.6706,42.3006,42.4377,279130.0
2013-12-11,42.3349,42.8351,42.3349,42.4719,297477.0
2013-12-12,42.4103,42.6158,42.3006,42.4993,382629.0
2013-12-13,43.1502,43.5956,42.6501,43.1639,406421.0
2013-12-14,43.1502,43.5956,42.6501,43.1639,406421.0
2013-12-15,43.1502,43.5956,42.6501,43.1639,406421.0
2013-12-16,43.0749,43.253,42.6912,42.8899,302074.0
2013-12-17,42.698,42.8077,42.4377,42.4651,155368.0
2013-12-18,42.5884,42.9173,42.424,42.7734,182547.0
2013-12-19,43.0749,43.4928,42.8899,43.2735,184468.0
2013-12-20,43.2256,44.2944,43.1091,44.1574,541551.0
2013-12-21,43.2256,44.2944,43.1091,44.1574,541551.0
2013-12-22,43.2256,44.2944,43.1091,44.1574,541551.0
2013-12-23,44.1711,44.4657,43.8559,44.082,194547.0
2013-12-24,44.1779,44.5342,44.0478,44.4657,55630.0
2013-12-25,44.1779,44.5342,44.0478,44.4657,55630.0
2013-12-26,44.1779,44.5342,44.0478,44.4657,55630.0
2013-12-27,44.4657,45.0275,44.3081,44.9453,179241.0
2013-12-28,44.4657,45.0275,44.3081,44.9453,179241.0
2013-12-29,44.4657,45.0275,44.3081,44.9453,179241.0
2013-12-30,45.0481,45.4523,44.8836,45.0344,133814.0
2013-12-31,45.2056,45.2056,44.7946,45.0755,45971.0
2014-01-01,45.2056,45.2056,44.7946,45.0755,45971.0
2014-01-02,45.1234,45.2194,44.8425,45.0412,228613.0
2014-01-03,44.9727,45.1577,44.6918,44.8494,177793.0
2014-01-04,44.9727,45.1577,44.6918,44.8494,177793.0
2014-01-05,44.9727,45.1577,44.6918,44.8494,177793.0
2014-01-06,44.9247,45.2673,44.8151,45.0207,176814.0
2014-01-07,44.9658,44.9727,44.1916,44.3972,309892.0
2014-01-08,44.6575,45.4043,44.5822,45.4043,300397.0
2014-01-09,45.4866,46.0963,45.3084,45.4523,328094.0
2014-01-10,45.7606,46.1991,44.8768,45.6852,414054.0
2014-01-11,45.7606,46.1991,44.8768,45.6852,414054.0
2014-01-12,45.7606,46.1991,44.8768,45.6852,414054.0
2014-01-13,45.7264,45.8908,45.1097,45.5482,300402.0
2014-01-14,45.3906,45.9045,45.0207,45.9045,284259.0
2014-01-15,46.1717,46.2471,45.5003,45.5003,333461.0
2014-01-16,45.4317,45.8634,44.9453,45.0755,273423.0
2014-01-17,45.0549,45.7675,45.0549,45.7332,214228.0
2014-01-18,45.0549,45.7675,45.0549,45.7332,214228.0
2014-01-19,45.0549,45.7675,45.0549,45.7332,214228.0
2014-01-20,45.6784,45.9045,45.2536,45.3427,168926.0
2014-01-21,45.4043,45.8702,45.2399,45.7743,297687.0
2014-01-22,45.1508,46.0415,45.0138,45.9319,344340.0
2014-01-23,45.8086,46.3841,45.8086,46.0963,305165.0
2014-01-24,46.0415,46.1854,45.0823,45.144,379083.0
2014-01-25,46.0415,46.1854,45.0823,45.144,379083.0
2014-01-26,46.0415,46.1854,45.0823,45.144,379083.0
2014-01-27,45.0001,45.0138,44.0341,44.219,401416.0
2014-01-28,44.3835,44.959,44.2807,44.6712,340330.0
2014-01-29,45.0275,45.7058,44.5137,44.7055,415653.0
2014-01-30,44.8768,44.9247,44.452,44.8562,175720.0
2014-01-31,45.0138,45.0344,44.0889,44.4588,237194.0
2014-02-01,45.0138,45.0344,44.0889,44.4588,237194.0
2014-02-02,45.0138,45.0344,44.0889,44.4588,237194.0
2014-02-03,44.4794,45.329,44.4794,44.9179,244975.0
2014-02-04,44.6712,44.7192,44.1985,44.4725,338286.0
2014-02-05,44.5,44.8288,44.1574,44.4657,238497.0
2014-02-06,44.637,45.9593,44.5411,45.8565,305734.0
2014-02-07,45.8497,46.665,45.7675,46.5896,411221.0
2014-02-08,45.8497,46.665,45.7675,46.5896,411221.0
2014-02-09,45.8497,46.665,45.7675,46.5896,411221.0
2014-02-10,46.7609,46.8911,45.9182,46.0758,484068.0
2014-02-11,46.1511,46.5896,45.9662,46.5896,290676.0
2014-02-12,46.5896,47.0692,46.4458,47.0624,249956.0
2014-02-13,46.9391,47.4255,46.8637,47.2953,303492.0
2014-02-14,47.2679,47.4392,46.987,47.0213,259047.0
2014-02-15,47.2679,47.4392,46.987,47.0213,259047.0
2014-02-16,47.2679,47.4392,46.987,47.0213,259047.0
2014-02-17,47.2474,47.5968,47.0898,47.5899,245098.0
2014-02-18,47.6173,47.6927,47.1926,47.5762,279360.0
2014-02-19,46.5896,46.9185,45.5003,45.8634,806808.0
2014-02-20,45.5482,46.0415,45.0275,45.9045,588745.0
2014-02-21,45.925,46.1511,45.1508,46.1511,460971.0
2014-02-22,45.925,46.1511,45.1508,46.1511,460971.0
2014-02-23,45.925,46.1511,45.1508,46.1511,460971.0
2014-02-24,46.0278,46.8911,45.973,46.8157,483641.0
2014-02-25,46.5759,47.405,46.5759,47.309,338667.0
2014-02-26,47.3844,47.6105,46.8979,46.987,354559.0
2014-02-27,46.802,47.6516,46.7952,47.6311,338902.0
2014-02-28,47.6859,48.4532,47.6722,48.2682,440067.0
2014-03-01,47.6859,48.4532,47.6722,48.2682,440067.0
2014-03-02,47.6859,48.4532,47.6722,48.2682,440067.0
2014-03-03,47.7475,47.7475,47.1377,47.1377,326017.0
2014-03-04,47.3913,47.9873,47.3364,47.7818,310016.0
2014-03-05,47.9257,48.2477,47.5899,47.9599,275772.0
2014-03-06,48.1723,48.556,47.9051,48.3916,322958.0
2014-03-07,48.4943,48.9876,47.8434,47.8434,291782.0
2014-03-08,48.4943,48.9876,47.8434,47.8434,291782.0
2014-03-09,48.4943,48.9876,47.8434,47.8434,291782.0
2014-03-10,47.864,48.1655,47.3638,47.5283,267561.0
2014-03-11,47.5694,47.5694,46.8431,47.2748,287464.0
2014-03-12,47.0898,47.3913,46.528,46.7952,315195.0
2014-03-13,46.713,47.3296,46.1306,46.3498,339224.0
2014-03-14,46.1443,46.3019,45.5756,45.7675,462266.0
2014-03-15,46.1443,46.3019,45.5756,45.7675,462266.0
2014-03-16,46.1443,46.3019,45.5756,45.7675,462266.0
2014-03-17,45.7675,46.4526,45.6921,46.3087,330715.0
2014-03-18,46.0758,46.4526,45.0481,46.158,483938.0
2014-03-19,46.2128,46.2402,45.096,45.2947,520649.0
2014-03-20,45.2194,45.6921,45.0892,45.4797,260507.0
2014-03-21,45.603,45.7332,45.2331,45.2742,405453.0
2014-03-22,45.603,45.7332,45.2331,45.2742,405453.0
2014-03-23,45.603,45.7332,45.2331,45.2742,405453.0
2014-03-24,45.3564,45.6167,44.6712,44.6712,263484.0
2014-03-25,44.7055,45.651,44.7055,45.5482,256268.0
2014-03-26,45.6236,46.3635,45.6236,46.1923,343704.0
2014-03-27,46.0347,46.5965,45.8291,46.1511,166879.0
2014-03-28,46.3361,46.3361,44.3835,44.9933,528097.0
2014-03-29,46.3361,46.3361,44.3835,44.9933,528097.0
2014-03-30,46.3361,46.3361,44.3835,44.9933,528097.0
2014-03-31,45.0549,45.2536,44.7946,44.9658,503313.0
2014-04-01,44.8699,45.3427,44.7535,45.1234,330208.0
2014-04-02,45.2742,45.4729,44.7672,44.911,221774.0
2014-04-03,44.911,45.0412,44.3355,44.3903,288964.0
2014-04-04,44.4314,44.8014,43.9929,44.8014,270678.0
2014-04-05,44.4314,44.8014,43.9929,44.8014,270678.0
2014-04-06,44.4314,44.8014,43.9929,44.8014,270678.0
2014-04-07,44.3492,44.5822,43.8559,44.2259,222717.0
2014-04-08,44.3903,44.5411,43.2735,43.6435,252766.0
2014-04-09,43.8628,44.3218,43.6504,44.0546,317697.0
2014-04-10,44.3629,45.096,44.315,44.3698,362632.0
2014-04-11,43.6435,43.6846,42.8693,43.1365,475655.0
2014-04-12,43.6435,43.6846,42.8693,43.1365,475655.0
2014-04-13,43.6435,43.6846,42.8693,43.1365,475655.0
2014-04-14,42.883,43.1228,42.0951,42.5062,289574.0
2014-04-15,42.6295,43.1913,42.6021,42.7049,283872.0
2014-04-16,42.8214,43.1023,42.006,42.2938,404209.0
2014-04-17,42.2938,42.2938,41.3483,41.4511,792119.0
2014-04-18,42.2938,42.2938,41.3483,41.4511,792119.0
2014-04-19,42.2938,42.2938,41.3483,41.4511,792119.0
2014-04-20,42.2938,42.2938,41.3483,41.4511,792119.0
2014-04-21,42.2938,42.2938,41.3483,41.4511,792119.0
2014-04-22,42.3075,42.3623,42.0266,42.239,526692.0
2014-04-23,42.3418,42.7323,42.0677,42.7049,292933.0
2014-04-24,42.9789,43.4791,42.7871,43.301,434967.0
2014-04-25,43.2804,43.5682,42.8967,43.3763,532852.0
2014-04-26,43.2804,43.5682,42.8967,43.3763,532852.0
2014-04-27,43.2804,43.5682,42.8967,43.3763,532852.0
2014-04-28,43.5065,43.8217,43.1091,43.1091,455448.0
2014-04-29,43.301,43.5887,43.0063,43.0475,391786.0
2014-04-30,43.1023,43.2598,42.6158,42.6364,401470.0
2014-05-01,43.1023,43.2598,42.6158,42.6364,401470.0
2014-05-02,42.7802,43.0132,42.6638,42.9241,297027.0
2014-05-03,42.7802,43.0132,42.6638,42.9241,297027.0
2014-05-04,42.7802,43.0132,42.6638,42.9241,297027.0
2014-05-05,42.6775,42.8488,42.1842,42.7871,144309.0
2014-05-06,42.8625,43.1297,42.7734,42.8214,138296.0
2014-05-07,42.7597,42.8077,41.7799,41.8142,404413.0
2014-05-08,41.9718,42.4582,41.8964,42.1362,289984.0
2014-05-09,41.9786,42.054,41.5744,41.7183,221202.0
2014-05-10,41.9786,42.054,41.5744,41.7183,221202.0
2014-05-11,41.9786,42.054,41.5744,41.7183,221202.0
2014-05-12,41.8485,41.869,41.6292,41.7799,318913.0
2014-05-13,41.8964,41.9512,41.2798,41.6635,461563.0
2014-05-14,41.684,42.0677,41.3963,41.5881,354289.0
2014-05-15,41.6909,41.7868,41.0331,41.2935,341289.0
2014-05-16,41.4374,41.4374,39.9164,40.0739,693937.0
2014-05-17,41.4374,41.4374,39.9164,40.0739,693937.0
2014-05-18,41.4374,41.4374,39.9164,40.0739,693937.0
2014-05-19,40.1287,40.3617,39.6217,39.6217,424403.0
2014-05-20,39.6012,40.4439,39.6012,40.4234,395852.0
2014-05-21,40.2315,40.9098,40.0739,40.8481,277659.0
2014-05-22,40.8344,41.6566,40.8344,41.6087,365251.0
2014-05-23,41.5744,41.7457,41.2798,41.4374,293657.0
2014-05-24,41.5744,41.7457,41.2798,41.4374,293657.0
2014-05-25,41.5744,41.7457,41.2798,41.4374,293657.0
2014-05-26,42.3418,44.0409,42.2458,44.0135,947364.0
2014-05-27,44.1916,44.8631,43.5202,43.6572,693810.0
2014-05-28,43.8011,44.7398,43.2667,44.4588,615994.0
2014-05-29,44.315,44.7946,43.9861,44.5274,256008.0
2014-05-30,44.1368,45.1508,44.1368,45.1508,949471.0
2014-05-31,44.1368,45.1508,44.1368,45.1508,949471.0
2014-06-01,44.1368,45.1508,44.1368,45.1508,949471.0
2014-06-02,45.3586,45.4486,44.8808,45.0816,296962.0
2014-06-03,44.9639,45.1993,44.3891,44.8046,374392.0
2014-06-04,44.7007,44.9708,44.3198,44.9708,317143.0
2014-06-05,44.9639,45.5386,44.8877,45.4417,262833.0
2014-06-06,45.4417,45.7048,45.2478,45.3655,257030.0
2014-06-07,45.4417,45.7048,45.2478,45.3655,257030.0
2014-06-08,45.4417,45.7048,45.2478,45.3655,257030.0
2014-06-09,45.3724,45.5525,45.0816,45.3655,171296.0
2014-06-10,45.1785,45.4763,44.9777,45.0747,247414.0
2014-06-11,44.8738,44.8808,44.0151,44.2367,429020.0
2014-06-12,43.8351,45.0677,43.8351,44.86,339426.0
2014-06-13,44.6592,44.6592,43.9736,44.3268,269733.0
2014-06-14,44.6592,44.6592,43.9736,44.3268,269733.0
2014-06-15,44.6592,44.6592,43.9736,44.3268,269733.0
2014-06-16,44.4306,44.4722,43.8974,43.8974,311620.0
2014-06-17,44.1675,44.3891,43.8074,44.3198,208322.0
2014-06-18,44.2852,44.4237,44.0013,44.2437,241419.0
2014-06-19,44.3406,44.6038,44.1606,44.1952,146336.0
2014-06-20,44.119,44.3337,43.932,43.9805,223851.0
2014-06-21,44.119,44.3337,43.932,43.9805,223851.0
2014-06-22,44.119,44.3337,43.932,43.9805,223851.0
2014-06-23,44.0775,44.1952,43.4681,43.475,218327.0
2014-06-24,43.5858,43.6827,42.7825,42.7825,299071.0
2014-06-25,42.6578,42.6717,41.8961,42.3047,477001.0
2014-06-26,42.4432,42.554,41.9169,42.4501,216157.0
2014-06-27,42.4432,42.9002,42.3047,42.6578,264902.0
2014-06-28,42.4432,42.9002,42.3047,42.6578,264902.0
2014-06-29,42.4432,42.9002,42.3047,42.6578,264902.0
2014-06-30,42.7617,42.831,42.0346,42.1315,303026.0
2014-07-01,42.2008,42.6578,42.1939,42.5955,290628.0
2014-07-02,42.644,42.7063,42.5193,42.6371,144997.0
2014-07-03,42.5747,42.831,42.3601,42.7894,354249.0
2014-07-04,42.6855,43.5304,42.6855,43.4404,239623.0
2014-07-05,42.6855,43.5304,42.6855,43.4404,239623.0
2014-07-06,42.6855,43.5304,42.6855,43.4404,239623.0
2014-07-07,43.3573,43.7104,42.2839,42.2839,336398.0
2014-07-08,42.2631,42.3047,41.5914,41.5983,238430.0
2014-07-09,41.7368,41.8268,41.1136,41.1205,245692.0
2014-07-10,41.1343,41.1759,40.1025,40.7258,371191.0
2014-07-11,40.795,40.9889,40.4834,40.7258,308197.0
2014-07-12,40.795,40.9889,40.4834,40.7258,308197.0
2014-07-13,40.795,40.9889,40.4834,40.7258,308197.0
2014-07-14,41.0859,41.5014,41.0859,41.2936,188138.0
2014-07-15,41.3075,41.446,40.9266,40.9335,176186.0
