,AIR FP Equity,AIR FP Equity,AIR FP Equity,AIR FP Equity,AIR FP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2017-03-22,63.8214,64.1267,63.1555,63.729,1942474.0
2017-03-23,63.6642,64.7556,63.396,64.6077,1459948.0
2017-03-24,64.4967,64.9684,64.2284,64.7649,1138325.0
2017-03-25,64.4967,64.9684,64.2284,64.7649,1138325.0
2017-03-26,64.4967,64.9684,64.2284,64.7649,1138325.0
2017-03-27,64.1082,64.2839,63.618,64.1267,1342929.0
2017-03-28,64.3024,65.5326,64.3024,65.5141,1089990.0
2017-03-29,65.6713,66.4576,65.6066,66.2448,1341066.0
2017-03-30,66.2448,66.7073,66.0968,66.2633,1117112.0
2017-03-31,65.7638,66.1061,65.5419,65.9766,2074757.0
2017-04-01,65.7638,66.1061,65.5419,65.9766,2074757.0
2017-04-02,65.7638,66.1061,65.5419,65.9766,2074757.0
2017-04-03,66.0413,66.4298,65.9488,66.0043,1272288.0
2017-04-04,65.8471,66.4483,65.5788,66.4298,1165031.0
2017-04-05,66.4298,66.7073,66.1523,66.1986,1311847.0
2017-04-06,65.7823,67.1513,65.6343,67.0773,1382952.0
2017-04-07,66.624,67.068,66.2726,67.0588,1424663.0
2017-04-08,66.624,67.068,66.2726,67.0588,1424663.0
2017-04-09,66.624,67.068,66.2726,67.0588,1424663.0
2017-04-10,66.8275,66.8275,65.7546,65.7546,1920441.0
2017-04-11,65.2459,65.9858,65.1626,65.9488,1967151.0
2017-04-12,65.9766,66.92,65.8193,66.5315,1625849.0
2017-04-13,66.2448,66.587,65.9396,65.9766,1754341.0
2017-04-14,66.2448,66.587,65.9396,65.9766,1754341.0
2017-04-15,66.2448,66.587,65.9396,65.9766,1754341.0
2017-04-16,66.2448,66.587,65.9396,65.9766,1754341.0
2017-04-17,66.2448,66.587,65.9396,65.9766,1754341.0
2017-04-18,66.4668,66.9571,65.2695,65.5523,2099125.0
2017-04-19,65.524,66.1086,65.4769,65.9389,1324250.0
2017-04-20,65.5523,68.2016,65.4675,68.1356,2341444.0
2017-04-21,67.8527,68.2204,67.3153,67.4756,2834463.0
2017-04-22,67.8527,68.2204,67.3153,67.4756,2834463.0
2017-04-23,67.8527,68.2204,67.3153,67.4756,2834463.0
2017-04-24,69.2952,69.9552,68.6635,69.7289,3392539.0
2017-04-25,69.7195,69.8609,69.1161,69.8609,2035966.0
2017-04-26,69.7666,70.3228,69.0689,69.8514,2711216.0
2017-04-27,68.4467,71.4448,68.4467,70.7094,2791834.0
2017-04-28,70.4737,70.5868,69.5309,69.9834,2041707.0
2017-04-29,70.4737,70.5868,69.5309,69.9834,2041707.0
2017-04-30,70.4737,70.5868,69.5309,69.9834,2041707.0
2017-05-01,70.4737,70.5868,69.5309,69.9834,2041707.0
2017-05-02,70.1531,70.7282,69.7195,70.3794,1514930.0
2017-05-03,70.1908,70.2286,69.0312,69.6912,1892839.0
2017-05-04,70.0777,70.7377,69.6817,70.7377,3074091.0
2017-05-05,70.5208,71.539,69.8797,71.539,2373314.0
2017-05-06,70.5208,71.539,69.8797,71.539,2373314.0
2017-05-07,70.5208,71.539,69.8797,71.539,2373314.0
2017-05-08,70.8225,71.473,70.8225,71.0959,1865781.0
2017-05-09,71.1808,71.7182,70.9639,71.1808,1843290.0
2017-05-10,70.9734,71.4165,70.7942,70.9357,1626911.0
2017-05-11,70.9922,71.0205,69.3518,69.7666,2034389.0
2017-05-12,69.9646,70.4454,69.3235,70.2003,1549001.0
2017-05-13,69.9646,70.4454,69.3235,70.2003,1549001.0
2017-05-14,69.9646,70.4454,69.3235,70.2003,1549001.0
2017-05-15,70.2851,70.4925,69.8326,70.0211,1451526.0
2017-05-16,69.8986,70.1908,69.6535,69.9457,1916654.0
2017-05-17,69.578,69.9174,68.145,68.5692,2506050.0
2017-05-18,68.7578,69.3141,67.6453,69.0312,2246008.0
2017-05-19,69.0784,69.8892,68.8992,69.5403,1879911.0
2017-05-20,69.0784,69.8892,68.8992,69.5403,1879911.0
2017-05-21,69.0784,69.8892,68.8992,69.5403,1879911.0
2017-05-22,69.7854,69.9457,68.3147,68.475,1346452.0
2017-05-23,68.1073,69.1632,68.0696,68.2676,1472739.0
2017-05-24,68.211,68.7295,68.0507,68.277,1453146.0
2017-05-25,68.7295,69.0972,68.0884,68.9181,1188382.0
2017-05-26,68.8144,69.6723,68.5975,69.6723,1287651.0
2017-05-27,68.8144,69.6723,68.5975,69.6723,1287651.0
2017-05-28,68.8144,69.6723,68.5975,69.6723,1287651.0
2017-05-29,69.4932,69.6912,69.2763,69.5026,496934.0
2017-05-30,69.1066,69.7006,68.8615,69.0784,1022310.0
2017-05-31,69.1726,69.8232,68.8898,68.8898,2291693.0
2017-06-01,69.0312,70.9451,69.0029,70.9262,1903343.0
2017-06-02,71.2751,71.4165,70.7188,71.2751,1548696.0
2017-06-03,71.2751,71.4165,70.7188,71.2751,1548696.0
2017-06-04,71.2751,71.4165,70.7188,71.2751,1548696.0
2017-06-05,71.1148,71.1808,70.2851,70.4831,1393976.0
2017-06-06,70.0494,70.9168,69.9174,70.4265,1778237.0
2017-06-07,70.2097,70.2286,69.2669,69.2669,2075635.0
2017-06-08,69.0689,69.8892,68.1261,69.5309,2064322.0
2017-06-09,69.7477,71.1808,69.578,71.0959,1696443.0
2017-06-10,69.7477,71.1808,69.578,71.0959,1696443.0
2017-06-11,69.7477,71.1808,69.578,71.0959,1696443.0
2017-06-12,70.7565,70.8414,69.6912,70.0211,1453664.0
2017-06-13,70.0777,70.6811,69.8326,70.3323,950069.0
2017-06-14,70.6717,71.5108,70.5585,70.8319,1554647.0
2017-06-15,70.5962,70.6528,68.9464,69.0878,2453122.0
2017-06-16,69.38,70.6434,69.2198,70.6434,2946719.0
2017-06-17,69.38,70.6434,69.2198,70.6434,2946719.0
2017-06-18,69.38,70.6434,69.2198,70.6434,2946719.0
2017-06-19,70.9734,72.5761,70.9734,72.0293,1754422.0
2017-06-20,72.331,72.8307,71.4825,71.605,1901702.0
2017-06-21,71.1902,71.4259,70.1531,70.9451,1616636.0
2017-06-22,70.6905,70.9262,70.1437,70.7471,1168764.0
2017-06-23,70.8037,71.4919,70.6245,71.3693,1390598.0
2017-06-24,70.8037,71.4919,70.6245,71.3693,1390598.0
2017-06-25,70.8037,71.4919,70.6245,71.3693,1390598.0
2017-06-26,71.6333,72.0764,71.3976,71.605,1341540.0
2017-06-27,71.3882,71.3882,70.0494,70.2191,1823710.0
2017-06-28,69.7666,69.842,68.3713,69.578,2237554.0
2017-06-29,69.5875,69.7006,67.485,68.0884,2917366.0
2017-06-30,68.0884,68.7672,67.881,67.881,2020251.0
2017-07-01,68.0884,68.7672,67.881,67.881,2020251.0
2017-07-02,68.0884,68.7672,67.881,67.881,2020251.0
2017-07-03,68.5598,69.1255,68.3053,68.9181,1203565.0
2017-07-04,68.5033,69.2481,68.4278,68.9181,928386.0
2017-07-05,68.8049,69.7383,68.7484,69.6817,1634111.0
2017-07-06,69.7666,69.974,69.4932,69.8892,2021366.0
2017-07-07,69.8609,70.4454,69.7477,69.8609,1455702.0
2017-07-08,69.8609,70.4454,69.7477,69.8609,1455702.0
2017-07-09,69.8609,70.4454,69.7477,69.8609,1455702.0
2017-07-10,70.04,70.4265,69.5215,70.106,918705.0
2017-07-11,70.0589,70.7188,69.8514,70.1814,1121368.0
2017-07-12,70.4077,70.5868,69.7195,70.37,1783606.0
2017-07-13,70.3983,71.0016,70.04,70.7094,1193906.0
2017-07-14,70.5774,70.6717,69.7477,70.2946,1282579.0
2017-07-15,70.5774,70.6717,69.7477,70.2946,1282579.0
2017-07-16,70.5774,70.6717,69.7477,70.2946,1282579.0
2017-07-17,70.2946,70.3794,69.3895,69.4272,1365925.0
2017-07-18,69.1915,69.3235,68.1167,68.3147,1872482.0
2017-07-19,68.6824,69.644,67.9941,69.4743,1678068.0
2017-07-20,69.7666,69.9269,68.0413,68.2204,1974974.0
2017-07-21,67.6359,68.3995,66.9948,67.287,2615668.0
2017-07-22,67.6359,68.3995,66.9948,67.287,2615668.0
2017-07-23,67.6359,68.3995,66.9948,67.287,2615668.0
2017-07-24,66.9476,68.0507,66.4668,67.5322,1346583.0
2017-07-25,67.4379,69.0689,67.4285,68.475,1647862.0
2017-07-26,68.211,70.3794,68.0979,70.3794,2222491.0
2017-07-27,67.881,68.5692,67.1079,68.1356,3596345.0
2017-07-28,67.8056,68.9087,67.683,68.2393,2280881.0
2017-07-29,67.8056,68.9087,67.683,68.2393,2280881.0
2017-07-30,67.8056,68.9087,67.683,68.2393,2280881.0
2017-07-31,68.0884,68.3053,66.4668,66.5611,2298622.0
2017-08-01,67.881,68.145,66.8062,67.9093,1619840.0
2017-08-02,68.1073,68.2487,66.6931,66.9476,1526417.0
2017-08-03,66.9099,67.8904,66.8345,67.2022,1428208.0
2017-08-04,67.1645,69.3518,66.8911,69.1255,1756136.0
2017-08-05,67.1645,69.3518,66.8911,69.1255,1756136.0
2017-08-06,67.1645,69.3518,66.8911,69.1255,1756136.0
2017-08-07,69.3895,69.4932,68.0979,68.2864,1207571.0
2017-08-08,68.3618,68.4467,67.4096,67.9847,1250049.0
2017-08-09,67.683,67.6925,66.8251,67.4002,1606046.0
2017-08-10,67.3908,67.551,66.7591,66.9382,1252798.0
2017-08-11,66.5988,67.0136,66.1557,66.7025,1701738.0
2017-08-12,66.5988,67.0136,66.1557,66.7025,1701738.0
2017-08-13,66.5988,67.0136,66.1557,66.7025,1701738.0
2017-08-14,67.0231,67.7773,66.9382,67.617,931951.0
2017-08-15,68.0224,68.5692,67.5699,68.2016,985503.0
2017-08-16,68.3995,69.7477,68.3618,68.7107,1481599.0
2017-08-17,68.4467,68.7389,67.7679,68.0601,1850067.0
2017-08-18,67.6736,67.6736,66.7402,67.4096,1858123.0
2017-08-19,67.6736,67.6736,66.7402,67.4096,1858123.0
2017-08-20,67.6736,67.6736,66.7402,67.4096,1858123.0
2017-08-21,67.2399,67.2965,66.3631,66.7874,1230288.0
2017-08-22,67.3153,67.3625,66.7874,67.1739,1071112.0
2017-08-23,67.1928,67.3719,66.5894,66.7591,856121.0
2017-08-24,66.7779,66.9194,66.3443,66.3443,1189469.0
2017-08-25,66.4668,67.4285,66.3443,66.8062,1122032.0
2017-08-26,66.4668,67.4285,66.3443,66.8062,1122032.0
2017-08-27,66.4668,67.4285,66.3443,66.8062,1122032.0
2017-08-28,66.5234,66.6365,65.8634,66.1557,635646.0
2017-08-29,65.5806,65.5806,64.5058,64.7887,1811805.0
2017-08-30,65.2883,65.8729,64.9301,65.8163,1060053.0
2017-08-31,66.1557,66.9854,65.9766,66.5705,1604178.0
2017-09-01,67.9564,68.6352,67.1645,67.2211,1721058.0
2017-09-02,67.9564,68.6352,67.1645,67.2211,1721058.0
2017-09-03,67.9564,68.6352,67.1645,67.2211,1721058.0
2017-09-04,66.6554,67.2776,66.5328,67.0231,532563.0
2017-09-05,67.1079,67.551,66.9099,67.1645,845190.0
2017-09-06,66.7685,67.4002,66.4291,67.3248,1181595.0
2017-09-07,67.419,67.7584,66.2971,66.4008,1968192.0
2017-09-08,66.1557,66.4762,65.5429,66.4668,1252913.0
2017-09-09,66.1557,66.4762,65.5429,66.4668,1252913.0
2017-09-10,66.1557,66.4762,65.5429,66.4668,1252913.0
2017-09-11,66.8439,67.5322,66.6931,66.7685,1315227.0
2017-09-12,66.8911,67.2399,66.514,66.6271,2958609.0
2017-09-13,66.514,66.9382,66.3254,66.8911,1670190.0
2017-09-14,66.6365,67.2211,66.6082,67.0136,1753735.0
2017-09-15,66.8157,67.881,66.8062,67.881,5985680.0
2017-09-16,66.8157,67.881,66.8062,67.881,5985680.0
2017-09-17,66.8157,67.881,66.8062,67.881,5985680.0
2017-09-18,68.2487,69.512,68.013,69.3895,1712269.0
2017-09-19,69.2952,69.8514,68.9558,69.7666,1900806.0
2017-09-20,69.2952,70.3228,69.2386,70.3228,1528932.0
2017-09-21,70.7094,73.5189,70.7094,73.1229,2946892.0
2017-09-22,72.4724,73.5,71.8407,72.9155,2421931.0
2017-09-23,72.4724,73.5,71.8407,72.9155,2421931.0
2017-09-24,72.4724,73.5,71.8407,72.9155,2421931.0
2017-09-25,73.0664,74.3391,73.0475,73.3869,1800310.0
2017-09-26,73.0664,74.2731,72.4913,74.2731,1960532.0
2017-09-27,74.1977,75.7722,74.1411,75.7722,2242300.0
2017-09-28,75.8476,76.0644,75.2442,75.4233,1722169.0
2017-09-29,75.3762,75.8099,75.0274,75.8099,2099116.0
2017-09-30,75.3762,75.8099,75.0274,75.8099,2099116.0
2017-10-01,75.3762,75.8099,75.0274,75.8099,2099116.0
2017-10-02,75.7345,76.1304,75.5553,75.989,1355099.0
2017-10-03,76.0927,76.9789,75.9325,76.9695,1227678.0
2017-10-04,76.8941,77.4409,76.4698,77.4409,1593589.0
2017-10-05,77.4975,77.5446,76.2247,77.1204,1802178.0
2017-10-06,77.0355,77.3844,76.5547,76.6207,1912323.0
2017-10-07,77.0355,77.3844,76.5547,76.6207,1912323.0
2017-10-08,77.0355,77.3844,76.5547,76.6207,1912323.0
2017-10-09,74.9519,75.7722,74.2354,74.8954,3248461.0
2017-10-10,74.5748,74.754,73.9432,74.3297,2020919.0
2017-10-11,73.9149,74.0563,73.0946,73.5283,2461122.0
2017-10-12,73.4058,73.8395,73.2738,73.6886,1544613.0
2017-10-13,72.6327,73.566,72.529,72.7835,1700450.0
2017-10-14,72.6327,73.566,72.529,72.7835,1700450.0
2017-10-15,72.6327,73.566,72.529,72.7835,1700450.0
2017-10-16,72.595,72.9249,71.8125,72.661,1634343.0
2017-10-17,74.1506,76.6867,74.1506,76.1681,3367017.0
2017-10-18,76.1022,76.583,75.3762,76.4981,1707224.0
2017-10-19,76.253,77.0167,75.8287,76.1022,2118635.0
2017-10-20,76.4227,76.6207,75.6308,76.1022,1511806.0
2017-10-21,76.4227,76.6207,75.6308,76.1022,1511806.0
2017-10-22,76.4227,76.6207,75.6308,76.1022,1511806.0
2017-10-23,76.0267,77.1958,75.7345,76.6395,944252.0
2017-10-24,76.5641,78.9682,76.5076,78.4874,2887232.0
2017-10-25,78.1009,79.5056,77.6012,78.6948,2036221.0
2017-10-26,79.0908,81.0424,78.7797,80.901,2146664.0
2017-10-27,81.5232,83.1825,80.9858,81.6081,3112118.0
2017-10-28,81.5232,83.1825,80.9858,81.6081,3112118.0
2017-10-29,81.5232,83.1825,80.9858,81.6081,3112118.0
2017-10-30,81.1084,81.3158,79.5999,79.8639,2219520.0
2017-10-31,80.8444,84.0216,80.5427,82.73,3186345.0
2017-11-01,83.4371,83.4371,82.0512,82.3811,1663464.0
2017-11-02,81.3441,81.9663,80.8727,81.4666,1704866.0
2017-11-03,81.6458,82.7111,81.6458,82.1832,1498114.0
2017-11-04,81.6458,82.7111,81.6458,82.1832,1498114.0
2017-11-05,81.6458,82.7111,81.6458,82.1832,1498114.0
2017-11-06,81.8815,82.2397,81.5798,81.6646,1130253.0
2017-11-07,81.9475,82.0417,81.2875,81.4572,1243787.0
2017-11-08,81.6458,82.4943,80.043,80.571,1554544.0
2017-11-09,80.4201,81.5798,78.9965,79.2605,1963728.0
2017-11-10,79.2888,79.8073,78.4874,78.9305,1564466.0
2017-11-11,79.2888,79.8073,78.4874,78.9305,1564466.0
2017-11-12,79.2888,79.8073,78.4874,78.9305,1564466.0
2017-11-13,78.5911,79.1379,77.5541,78.4874,1611483.0
2017-11-14,78.4403,79.5151,78.2234,78.7608,1522192.0
2017-11-15,80.7313,81.9192,79.4019,80.6087,3015548.0
2017-11-16,81.2309,81.2309,79.977,80.5993,1517840.0
2017-11-17,80.5616,81.2027,79.9487,80.0242,1303346.0
2017-11-18,80.5616,81.2027,79.9487,80.0242,1303346.0
2017-11-19,80.5616,81.2027,79.9487,80.0242,1303346.0
2017-11-20,79.8639,80.6747,79.5245,80.3259,1115602.0
2017-11-21,80.1373,81.7683,79.9487,81.0989,1400629.0
2017-11-22,80.9481,81.4478,80.3919,80.4484,1315358.0
2017-11-23,80.4767,81.2404,80.0713,80.9764,917728.0
2017-11-24,80.8255,81.3912,80.4956,80.8915,951963.0
2017-11-25,80.8255,81.3912,80.4956,80.8915,951963.0
2017-11-26,80.8255,81.3912,80.4956,80.8915,951963.0
2017-11-27,80.6653,81.74,80.373,80.7878,1011712.0
2017-11-28,80.8255,81.8626,80.2504,81.8626,1222274.0
2017-11-29,82.1077,83.3616,82.0512,82.2963,1485386.0
2017-11-30,82.3623,82.664,81.9098,82.2963,2161119.0
2017-12-01,82.3057,82.334,80.4013,80.4296,2055769.0
2017-12-02,82.3057,82.334,80.4013,80.4296,2055769.0
2017-12-03,82.3057,82.334,80.4013,80.4296,2055769.0
2017-12-04,82.1077,83.4182,82.0795,82.8431,1741336.0
2017-12-05,82.6451,83.5031,82.0795,83.5031,1385214.0
2017-12-06,82.796,83.965,82.4566,83.7765,1315476.0
2017-12-07,83.899,84.163,82.4189,82.9845,1462679.0
2017-12-08,83.6256,83.6256,82.3906,82.7488,1264048.0
2017-12-09,83.6256,83.6256,82.3906,82.7488,1264048.0
2017-12-10,83.6256,83.6256,82.3906,82.7488,1264048.0
2017-12-11,82.6546,82.6734,80.9292,81.0141,1591753.0
2017-12-12,81.4478,82.3246,80.7124,82.2397,1186451.0
2017-12-13,81.4572,82.07,81.2027,81.3158,1390206.0
2017-12-14,81.5326,81.5798,80.241,80.4579,1902549.0
2017-12-15,80.4107,81.0141,79.6848,80.373,5085521.0
2017-12-16,80.4107,81.0141,79.6848,80.373,5085521.0
2017-12-17,80.4107,81.0141,79.6848,80.373,5085521.0
2017-12-18,81.0141,81.7966,80.703,81.5798,1339134.0
2017-12-19,81.5798,81.9757,80.769,80.769,1155519.0
2017-12-20,80.6276,81.4761,79.8262,79.9487,1500312.0
2017-12-21,79.6942,80.2787,79.1568,80.0619,1356310.0
2017-12-22,79.8356,80.4484,79.713,79.713,873485.0
2017-12-23,79.8356,80.4484,79.713,79.713,873485.0
2017-12-24,79.8356,80.4484,79.713,79.713,873485.0
2017-12-25,79.8356,80.4484,79.713,79.713,873485.0
2017-12-26,79.8356,80.4484,79.713,79.713,873485.0
2017-12-27,79.6376,80.571,79.4868,80.3636,932890.0
2017-12-28,80.3541,80.3541,78.7985,79.1002,1024248.0
2017-12-29,79.1002,79.3736,78.2517,78.2517,1578785.0
2017-12-30,79.1002,79.3736,78.2517,78.2517,1578785.0
2017-12-31,79.1002,79.3736,78.2517,78.2517,1578785.0
2018-01-01,79.1002,79.3736,78.2517,78.2517,1578785.0
2018-01-02,78.28,78.7043,77.5163,78.016,1372454.0
2018-01-03,78.2517,79.8073,78.1197,79.3076,1623702.0
2018-01-04,79.3736,81.1649,79.3736,80.9104,1796349.0
2018-01-05,81.2969,81.2969,79.5905,80.703,1689901.0
2018-01-06,81.2969,81.2969,79.5905,80.703,1689901.0
2018-01-07,81.2969,81.2969,79.5905,80.703,1689901.0
2018-01-08,80.9198,81.6646,80.8915,81.6646,1330866.0
2018-01-09,81.3724,82.2586,81.3724,81.9098,1117093.0
2018-01-10,81.8815,85.1152,81.5798,85.1058,2630181.0
2018-01-11,85.2378,86.6426,84.7664,84.8701,2816239.0
2018-01-12,85.2378,85.5584,84.757,85.2284,1301019.0
2018-01-13,85.2378,85.5584,84.757,85.2284,1301019.0
2018-01-14,85.2378,85.5584,84.757,85.2284,1301019.0
2018-01-15,85.2284,85.5489,84.493,84.8513,1374298.0
2018-01-16,84.757,85.1058,84.5213,84.823,1621132.0
2018-01-17,84.2573,85.1341,84.1442,84.6061,1287333.0
2018-01-18,85.3132,87.2648,84.8701,85.2284,2656032.0
2018-01-19,85.7375,87.5665,85.6715,87.4817,2523329.0
2018-01-20,85.7375,87.5665,85.6715,87.4817,2523329.0
2018-01-21,85.7375,87.5665,85.6715,87.4817,2523329.0
2018-01-22,87.6796,88.1699,87.3119,87.9153,1866217.0
2018-01-23,88.6224,88.6224,86.4917,86.8311,1848638.0
2018-01-24,86.7934,87.0574,85.3038,85.3227,1770657.0
2018-01-25,85.3227,85.5961,82.2869,82.9657,2766900.0
2018-01-26,83.2108,84.625,83.0317,84.4364,1688553.0
2018-01-27,83.2108,84.625,83.0317,84.4364,1688553.0
2018-01-28,83.2108,84.625,83.0317,84.4364,1688553.0
2018-01-29,85.3227,85.6432,84.5119,85.2472,1589726.0
2018-01-30,84.9644,85.7186,84.2196,84.6627,1353425.0
2018-01-31,84.8607,87.4628,84.8513,87.2082,2051737.0
2018-02-01,87.7739,87.8682,85.5395,85.9543,1963564.0
2018-02-02,84.2479,85.1152,82.1454,82.9374,2700960.0
2018-02-03,84.2479,85.1152,82.1454,82.9374,2700960.0
2018-02-04,84.2479,85.1152,82.1454,82.9374,2700960.0
2018-02-05,82.202,82.202,80.439,81.6458,2275453.0
2018-02-06,78.742,82.1549,77.3561,80.1467,4166870.0
2018-02-07,81.1367,83.3994,80.241,83.3428,2662190.0
2018-02-08,82.7488,83.0222,80.3541,80.6181,2627891.0
2018-02-09,80.0525,80.5521,77.3278,78.7608,3554261.0
2018-02-10,80.0525,80.5521,77.3278,78.7608,3554261.0
2018-02-11,80.0525,80.5521,77.3278,78.7608,3554261.0
2018-02-12,79.1945,79.1945,77.4692,77.7992,2890116.0
2018-02-13,77.7992,79.2039,77.7426,78.3931,2150253.0
2018-02-14,79.1191,79.6471,76.6773,79.3548,2325684.0
2018-02-15,85.3227,88.1227,84.6438,87.5099,5873239.0
2018-02-16,88.0285,90.1309,87.8776,90.0649,3480413.0
2018-02-17,88.0285,90.1309,87.8776,90.0649,3480413.0
2018-02-18,88.0285,90.1309,87.8776,90.0649,3480413.0
2018-02-19,90.0649,90.7437,89.0467,89.4615,1575164.0
2018-02-20,89.1033,91.8939,88.8204,91.4414,2250827.0
2018-02-21,91.8939,92.2616,91.3565,92.073,2045573.0
2018-02-22,91.6394,92.3936,91.4602,92.1108,1946425.0
2018-02-23,92.337,92.6764,91.7619,92.6764,1401492.0
2018-02-24,92.337,92.6764,91.7619,92.6764,1401492.0
2018-02-25,92.337,92.6764,91.7619,92.6764,1401492.0
2018-02-26,92.865,93.9586,92.667,93.2798,1886721.0
2018-02-27,93.3835,94.2509,92.7236,93.063,2326711.0
2018-02-28,92.5633,93.3175,92.1579,92.7141,1718890.0
2018-03-01,92.5539,93.1384,90.64,91.5451,1760776.0
2018-03-02,90.3195,90.3949,88.217,88.5753,2660441.0
2018-03-03,90.3195,90.3949,88.217,88.5753,2660441.0
2018-03-04,90.3195,90.3949,88.217,88.5753,2660441.0
2018-03-05,88.1322,90.4986,88.0002,90.2723,1883059.0
2018-03-06,90.7343,91.8185,90.3854,90.6211,2005926.0
2018-03-07,90.2252,91.0171,89.7538,90.244,1496982.0
2018-03-08,90.2157,91.8939,89.6595,91.5357,1708289.0
2018-03-09,91.3,92.9027,91.1303,92.7047,1667528.0
2018-03-10,91.3,92.9027,91.1303,92.7047,1667528.0
2018-03-11,91.3,92.9027,91.1303,92.7047,1667528.0
2018-03-12,92.865,92.9593,90.2817,90.3854,1824223.0
2018-03-13,90.772,91.7054,89.7161,90.1875,1460828.0
2018-03-14,90.0272,91.2151,89.4521,89.8009,1548763.0
2018-03-15,90.508,91.6676,89.9895,91.3,1492138.0
2018-03-16,90.9323,91.8091,90.2157,90.508,4240400.0
2018-03-17,90.9323,91.8091,90.2157,90.508,4240400.0
2018-03-18,90.9323,91.8091,90.2157,90.508,4240400.0
2018-03-19,90.508,90.64,88.5847,89.0278,1454271.0
2018-03-20,89.3201,91.6959,88.9147,90.9134,1527789.0
2018-03-21,90.7626,90.8003,89.3295,90.046,1306085.0
2018-03-22,89.5652,89.9989,87.4722,89.2164,2307587.0
2018-03-23,88.1982,88.9053,86.6143,87.6042,2232114.0
2018-03-24,88.1982,88.9053,86.6143,87.6042,2232114.0
2018-03-25,88.1982,88.9053,86.6143,87.6042,2232114.0
2018-03-26,87.6136,88.415,86.8123,87.5665,2156370.0
2018-03-27,89.2258,90.0178,88.6224,89.6595,1603029.0
2018-03-28,88.5187,89.009,87.3214,88.6036,2342711.0
2018-03-29,89.075,89.6312,88.2642,88.4339,1787075.0
2018-03-30,89.075,89.6312,88.2642,88.4339,1787075.0
2018-03-31,89.075,89.6312,88.2642,88.4339,1787075.0
2018-04-01,89.075,89.6312,88.2642,88.4339,1787075.0
2018-04-02,89.075,89.6312,88.2642,88.4339,1787075.0
2018-04-03,87.5665,88.6696,86.3126,88.2453,1394820.0
2018-04-04,87.8965,89.1221,86.8594,87.5005,2566788.0
2018-04-05,89.207,89.4898,88.8298,89.4427,2241922.0
2018-04-06,89.3389,89.3484,88.5564,88.9995,1011322.0
2018-04-07,89.3389,89.3484,88.5564,88.9995,1011322.0
2018-04-08,89.3389,89.3484,88.5564,88.9995,1011322.0
2018-04-09,88.9995,89.8292,88.7261,88.9995,1162527.0
2018-04-10,89.7538,89.9612,88.481,89.9612,1549328.0
2018-04-11,89.9235,90.1215,86.85,87.1422,1962224.0
2018-04-12,87.2742,87.9059,85.0681,87.6419,2055722.0
2018-04-13,87.6796,88.7356,85.7469,86.2654,1848098.0
2018-04-14,87.6796,88.7356,85.7469,86.2654,1848098.0
2018-04-15,87.6796,88.7356,85.7469,86.2654,1848098.0
2018-04-16,86.5338,87.8661,86.4859,86.6296,1286645.0
2018-04-17,86.9939,89.4381,86.6584,89.2176,1799910.0
2018-04-18,89.6202,90.8279,89.3614,90.6745,1675107.0
2018-04-19,91.0388,91.4605,89.7448,90.3295,1129502.0
2018-04-20,91.0867,91.6618,90.1282,90.2624,2037611.0
2018-04-21,91.0867,91.6618,90.1282,90.2624,2037611.0
2018-04-22,91.0867,91.6618,90.1282,90.2624,2037611.0
2018-04-23,90.3774,92.3423,90.1857,92.1698,1367855.0
2018-04-24,92.2944,93.0708,91.4988,92.697,1910574.0
2018-04-25,91.8056,92.0452,88.9684,91.0292,2341877.0
2018-04-26,91.3167,91.9302,90.5691,91.5372,1789280.0
2018-04-27,91.0963,93.8855,89.8406,92.9078,2214905.0
2018-04-28,91.0963,93.8855,89.8406,92.9078,2214905.0
2018-04-29,91.0963,93.8855,89.8406,92.9078,2214905.0
2018-04-30,92.8312,94.1827,92.4669,93.3583,2205472.0
2018-05-01,92.8312,94.1827,92.4669,93.3583,2205472.0
2018-05-02,93.9239,94.4415,92.4573,94.0005,2075219.0
2018-05-03,94.0581,94.3839,93.4925,93.991,1373661.0
2018-05-04,94.4702,94.7769,93.7801,94.5948,1300971.0
2018-05-05,94.4702,94.7769,93.7801,94.5948,1300971.0
2018-05-06,94.4702,94.7769,93.7801,94.5948,1300971.0
2018-05-07,94.7865,96.253,94.4031,96.253,1173678.0
2018-05-08,96.0422,96.2339,95.2945,96.0805,1126291.0
2018-05-09,95.0932,95.4191,94.6044,95.0453,1420703.0
2018-05-10,95.007,95.6779,94.9111,95.4958,789718.0
2018-05-11,95.5629,95.6779,94.8249,95.3233,838606.0
2018-05-12,95.5629,95.6779,94.8249,95.3233,838606.0
2018-05-13,95.5629,95.6779,94.8249,95.3233,838606.0
2018-05-14,94.6044,94.8824,92.3615,93.0516,1726805.0
2018-05-15,92.7257,93.9143,91.403,92.2561,2059938.0
2018-05-16,92.0835,92.6682,91.6618,92.3903,1448715.0
2018-05-17,92.4382,93.9143,92.4094,93.9143,1249890.0
2018-05-18,94.3168,94.336,93.3296,93.7801,2456175.0
2018-05-19,94.3168,94.336,93.3296,93.7801,2456175.0
2018-05-20,94.3168,94.336,93.3296,93.7801,2456175.0
2018-05-21,94.4415,96.7706,94.3552,96.6364,1330566.0
2018-05-22,96.809,96.9048,95.8505,96.4831,1362260.0
2018-05-23,96.2722,96.6748,94.4798,94.8536,1350053.0
