,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity
2020-05-03,30.6487,31.5712,29.3269,29.3269,536079.0
2020-05-04,28.6172,29.0963,27.3221,27.3221,398297.0
2020-05-05,28.0318,28.5285,27.3221,27.7302,322734.0
2020-05-06,27.7302,28.2535,27.0737,27.4818,204565.0
2020-05-07,27.8366,28.4221,26.9584,27.9431,212744.0
2020-05-08,28.3334,29.2293,27.8721,29.185,204076.0
2020-05-09,28.3334,29.2293,27.8721,29.185,204076.0
2020-05-10,28.3334,29.2293,27.8721,29.185,204076.0
2020-05-11,29.3358,29.939,29.1051,29.3269,309726.0
2020-05-12,29.1495,29.1495,28.2269,28.3955,215256.0
2020-05-13,28.0672,28.2713,26.3108,26.3108,401599.0
2020-05-14,26.0092,26.0092,24.723,25.5834,358005.0
2020-05-15,25.9915,26.7899,25.3883,26.1689,307807.0
2020-05-16,25.9915,26.7899,25.3883,26.1689,307807.0
2020-05-17,25.9915,26.7899,25.3883,26.1689,307807.0
2020-05-18,27.1713,29.0608,27.1447,29.0608,403189.0
2020-05-19,29.4777,29.593,27.2423,28.3866,693480.0
2020-05-20,27.9431,28.8745,26.4794,28.5995,478578.0
2020-05-21,28.0761,29.8148,27.6592,28.91,402927.0
2020-05-22,28.5906,30.1785,28.014,29.3801,529279.0
2020-05-23,28.5906,30.1785,28.014,29.3801,529279.0
2020-05-24,28.5906,30.1785,28.014,29.3801,529279.0
2020-05-25,29.868,30.7019,29.2382,30.7019,310463.0
2020-05-26,31.5269,33.0349,31.2519,32.6535,594566.0
2020-05-27,32.9994,34.7825,32.3873,32.9551,851136.0
2020-05-28,33.5051,34.0728,31.589,32.2188,530153.0
2020-05-29,31.0478,31.9881,29.8325,30.7462,920154.0
2020-05-30,31.0478,31.9881,29.8325,30.7462,920154.0
2020-05-31,31.0478,31.9881,29.8325,30.7462,920154.0
2020-06-01,32.3962,33.2035,31.4204,32.7422,469086.0
2020-06-02,33.1946,34.33,32.7777,33.3276,602597.0
2020-06-03,33.7978,34.6937,33.3809,34.0639,522885.0
2020-06-04,33.2212,34.0905,32.4051,33.0526,659583.0
2020-06-05,33.6204,34.4631,33.3099,34.3389,687932.0
2020-06-06,33.6204,34.4631,33.3099,34.3389,687932.0
2020-06-07,33.6204,34.4631,33.3099,34.3389,687932.0
2020-06-08,34.2059,34.9421,32.8664,33.2212,744255.0
2020-06-09,33.1857,33.5405,31.2164,32.2809,653072.0
2020-06-10,32.6091,33.5228,30.9946,31.5003,489376.0
2020-06-11,30.7196,30.7196,28.5551,28.5551,823565.0
2020-06-12,28.4132,29.9833,28.085,29.1584,651166.0
2020-06-13,28.4132,29.9833,28.085,29.1584,651166.0
2020-06-14,28.4132,29.9833,28.085,29.1584,651166.0
2020-06-15,28.156,29.5487,27.9697,29.043,495986.0
2020-06-16,30.4535,30.8349,29.3624,30.1608,895129.0
2020-06-17,30.0188,30.7817,29.2737,29.3801,472022.0
2020-06-18,29.2737,30.0366,28.8124,29.318,354608.0
2020-06-19,29.8148,30.0987,28.0318,28.3068,780252.0
2020-06-20,29.8148,30.0987,28.0318,28.3068,780252.0
2020-06-21,29.8148,30.0987,28.0318,28.3068,780252.0
2020-06-22,27.8544,29.1672,27.4374,28.8213,602839.0
2020-06-23,29.3003,31.1898,29.1672,30.2495,741965.0
2020-06-24,30.2938,30.9946,28.9455,28.9455,662455.0
2020-06-25,28.6527,29.5753,28.0318,29.3979,590416.0
2020-06-26,29.6995,30.6132,29.4511,29.6551,558897.0
2020-06-27,29.6995,30.6132,29.4511,29.6551,558897.0
2020-06-28,29.6995,30.6132,29.4511,29.6551,558897.0
2020-06-29,29.4067,30.7995,29.3269,30.3648,541422.0
2020-06-30,30.4358,30.968,30.0366,30.8438,484383.0
2020-07-01,30.7817,30.9325,29.0785,29.4866,590004.0
2020-07-02,29.939,31.2075,29.6995,30.8349,438324.0
2020-07-03,30.5866,30.9591,29.5664,29.8414,397887.0
2020-07-04,30.5866,30.9591,29.5664,29.8414,397887.0
2020-07-05,30.5866,30.9591,29.5664,29.8414,397887.0
2020-07-06,30.6487,31.3849,30.5156,30.968,414583.0
2020-07-07,30.622,31.3317,30.347,31.0833,384096.0
2020-07-08,30.6753,31.0922,30.1696,30.2406,436946.0
2020-07-09,30.7817,30.8083,29.7704,29.7704,374429.0
2020-07-10,29.3979,30.764,29.3446,30.6487,532116.0
2020-07-11,29.3979,30.764,29.3446,30.6487,532116.0
2020-07-12,29.3979,30.764,29.3446,30.6487,532116.0
2020-07-13,31.0301,31.5269,30.8438,31.1543,443223.0
2020-07-14,30.8704,31.3761,30.0987,31.0478,368301.0
2020-07-15,31.2962,31.9881,31.0833,31.4648,411460.0
2020-07-16,31.314,31.6599,30.7817,31.1099,330554.0
2020-07-17,31.3761,31.7043,30.7108,30.7995,334765.0
2020-07-18,31.3761,31.7043,30.7108,30.7995,334765.0
2020-07-19,31.3761,31.7043,30.7108,30.7995,334765.0
2020-07-20,31.172,31.6688,30.5156,31.5091,418642.0
2020-07-21,31.8462,32.1922,30.9503,31.0478,603282.0
2020-07-22,30.6043,31.2696,29.3979,30.5688,698692.0
2020-07-23,30.8882,32.2188,30.693,32.0414,532861.0
2020-07-24,31.2607,31.6244,30.7728,30.8261,600395.0
2020-07-25,31.2607,31.6244,30.7728,30.8261,600395.0
2020-07-26,31.2607,31.6244,30.7728,30.8261,600395.0
2020-07-27,30.214,33.1857,29.1406,32.7865,1102024.0
2020-07-28,33.4696,34.2946,33.2833,33.2833,910116.0
2020-07-29,33.3365,33.5583,31.5357,31.5357,804145.0
2020-07-30,31.6599,31.6688,29.7882,30.1962,567403.0
2020-07-31,30.143,30.3027,29.1761,29.1761,775913.0
2020-08-01,30.143,30.3027,29.1761,29.1761,775913.0
2020-08-02,30.143,30.3027,29.1761,29.1761,775913.0
2020-08-03,29.0253,29.8148,28.5197,29.8148,637906.0
2020-08-04,30.1874,30.3737,29.4955,29.8503,634209.0
2020-08-05,30.0454,30.8704,29.7971,30.7108,428275.0
2020-08-06,30.3914,31.1099,30.214,30.214,439023.0
2020-08-07,30.0632,30.2229,29.4688,30.0366,290804.0
2020-08-08,30.0632,30.2229,29.4688,30.0366,290804.0
2020-08-09,30.0632,30.2229,29.4688,30.0366,290804.0
2020-08-10,30.4358,31.1809,30.2229,31.0745,340806.0
2020-08-11,31.5003,32.4406,31.3583,32.4139,481436.0
2020-08-12,32.2188,32.9728,32.0857,32.476,313823.0
2020-08-13,32.3785,33.2212,32.1744,32.822,410461.0
2020-08-14,32.5648,32.8664,32.1478,32.7599,326510.0
2020-08-15,32.5648,32.8664,32.1478,32.7599,326510.0
2020-08-16,32.5648,32.8664,32.1478,32.7599,326510.0
2020-08-17,32.5825,33.0704,32.3696,32.5115,224936.0
2020-08-18,32.3785,32.9196,32.0325,32.3785,206644.0
2020-08-19,32.1212,32.4672,31.8551,32.0591,245366.0
2020-08-20,31.7043,31.793,30.6487,30.7906,331687.0
2020-08-21,30.9946,31.1543,30.0632,30.1696,268328.0
2020-08-22,30.9946,31.1543,30.0632,30.1696,268328.0
2020-08-23,30.9946,31.1543,30.0632,30.1696,268328.0
2020-08-24,30.489,31.3761,30.3648,31.3761,296956.0
2020-08-25,31.6333,32.3075,31.4293,31.9881,394226.0
2020-08-26,32.1567,32.6268,31.9261,32.5027,358976.0
2020-08-27,32.3873,33.0704,32.1922,32.8397,389197.0
2020-08-28,32.9462,33.0881,32.5293,32.8131,273461.0
2020-08-29,32.9462,33.0881,32.5293,32.8131,273461.0
2020-08-30,32.9462,33.0881,32.5293,32.8131,273461.0
2020-08-31,33.0438,33.6115,32.3873,32.3873,592383.0
2020-09-01,32.6535,32.8131,31.4559,31.8906,345034.0
2020-09-02,32.2809,34.2946,32.0148,34.1083,576673.0
2020-09-03,34.5429,36.0865,34.3389,34.4542,684748.0
2020-09-04,34.3567,36.4945,34.3567,36.2639,624421.0
2020-09-05,34.3567,36.4945,34.3567,36.2639,624421.0
2020-09-06,34.3567,36.4945,34.3567,36.2639,624421.0
2020-09-07,35.9268,37.0711,35.9179,36.4236,475053.0
2020-09-08,36.4058,36.8582,36.0244,36.7961,458576.0
2020-09-09,36.53,36.7074,35.9179,36.1042,377626.0
2020-09-10,36.9114,38.4993,36.9114,37.2042,784473.0
2020-09-11,37.1243,37.2574,36.4236,36.4502,527614.0
2020-09-12,37.1243,37.2574,36.4236,36.4502,527614.0
2020-09-13,37.1243,37.2574,36.4236,36.4502,527614.0
2020-09-14,36.8139,37.8429,36.7074,37.701,455673.0
2020-09-15,34.3478,35.7139,33.6647,35.2171,2881104.0
2020-09-16,35.1639,35.1728,34.0107,34.5163,809712.0
2020-09-17,33.5494,34.0462,33.1857,33.3809,884087.0
2020-09-18,33.4518,33.6026,32.1567,32.1567,1193018.0
2020-09-19,33.4518,33.6026,32.1567,32.1567,1193018.0
2020-09-20,33.4518,33.6026,32.1567,32.1567,1193018.0
2020-09-21,31.9261,32.1744,29.9567,29.9567,870707.0
2020-09-22,30.3737,31.1366,30.1075,30.8438,858393.0
2020-09-23,31.4825,32.2365,30.9148,31.4382,648049.0
2020-09-24,30.8261,32.1744,30.3382,31.5446,605311.0
2020-09-25,31.5623,31.6333,30.5599,31.0745,445579.0
2020-09-26,31.5623,31.6333,30.5599,31.0745,445579.0
2020-09-27,31.5623,31.6333,30.5599,31.0745,445579.0
2020-09-28,31.6777,32.0236,31.4825,31.9881,507022.0
2020-09-29,31.7043,32.3519,31.4293,32.0591,528374.0
2020-09-30,31.7575,33.0615,31.6777,32.751,592019.0
2020-10-01,33.0083,33.3454,32.3785,32.6978,507850.0
2020-10-02,32.3873,33.8776,32.1833,32.8575,822794.0
2020-10-03,32.3873,33.8776,32.1833,32.8575,822794.0
2020-10-04,32.3873,33.8776,32.1833,32.8575,822794.0
2020-10-05,33.3099,33.9486,33.2123,33.7357,394773.0
2020-10-06,33.8333,34.6494,33.7801,34.4454,435241.0
2020-10-07,34.3833,35.2437,34.3478,35.0308,473945.0
2020-10-08,35.572,35.9268,34.7558,34.8091,358948.0
2020-10-09,35.022,35.1462,33.8067,34.0639,490774.0
2020-10-10,35.022,35.1462,33.8067,34.0639,490774.0
2020-10-11,35.022,35.1462,33.8067,34.0639,490774.0
2020-10-12,34.1881,34.3921,33.851,34.2236,503575.0
2020-10-13,34.197,34.197,33.0793,33.3365,346607.0
2020-10-14,33.3897,33.922,33.1857,33.2212,481084.0
2020-10-15,32.822,32.8486,31.7664,32.6357,416657.0
2020-10-16,33.2123,34.5962,33.0526,33.8954,593728.0
2020-10-17,33.2123,34.5962,33.0526,33.8954,593728.0
2020-10-18,33.2123,34.5962,33.0526,33.8954,593728.0
2020-10-19,33.7623,34.7026,33.7623,34.2591,168746.0
2020-10-20,34.1349,34.5518,33.6913,34.2059,392232.0
2020-10-21,34.5873,34.9333,34.0905,34.3833,459893.0
2020-10-22,34.0462,34.9421,33.3631,34.3123,546692.0
2020-10-23,34.1526,35.1728,33.3276,33.6026,738920.0
2020-10-24,34.1526,35.1728,33.3276,33.6026,738920.0
2020-10-25,34.1526,35.1728,33.3276,33.6026,738920.0
2020-10-26,32.9018,34.5252,32.8131,33.2301,439949.0
2020-10-27,33.3809,33.6736,31.9438,31.9438,522742.0
2020-10-28,27.9431,30.5511,27.6681,29.4511,1062666.0
2020-10-29,28.014,28.9809,27.8987,28.1471,1398372.0
2020-10-30,27.7124,28.9809,27.5439,28.8656,812326.0
2020-10-31,27.7124,28.9809,27.5439,28.8656,812326.0
2020-11-01,27.7124,28.9809,27.5439,28.8656,812326.0
2020-11-02,29.114,29.1495,27.9519,27.9519,1391030.0
2020-11-03,28.3777,29.4245,28.2624,28.6261,1317014.0
2020-11-04,27.9608,28.839,27.7302,28.2979,815821.0
2020-11-05,28.6971,28.9809,27.881,28.9809,856148.0
2020-11-06,28.9366,29.4067,27.8455,28.1027,870136.0
2020-11-07,28.9366,29.4067,27.8455,28.1027,870136.0
2020-11-08,28.9366,29.4067,27.8455,28.1027,870136.0
2020-11-09,28.8301,31.864,28.635,31.1898,1022143.0
2020-11-10,31.2075,33.4252,31.0745,33.301,1438575.0
2020-11-11,33.1236,34.5075,32.8397,34.0196,627284.0
2020-11-12,33.4163,33.8421,32.5381,33.2123,641035.0
2020-11-13,32.9462,34.2857,32.8309,33.8067,457963.0
2020-11-14,32.9462,34.2857,32.8309,33.8067,457963.0
2020-11-15,32.9462,34.2857,32.8309,33.8067,457963.0
2020-11-16,34.1792,35.6607,34.1438,34.9333,626605.0
2020-11-17,34.9155,35.501,34.5341,35.2792,486463.0
2020-11-18,35.155,36.1752,35.0397,35.8292,687095.0
2020-11-19,35.4744,36.0332,35.1107,35.705,623001.0
2020-11-20,35.4655,35.909,34.8268,35.0397,689085.0
2020-11-21,35.4655,35.909,34.8268,35.0397,689085.0
2020-11-22,35.4655,35.909,34.8268,35.0397,689085.0
2020-11-23,35.4389,36.4857,35.2881,35.3945,412793.0
2020-11-24,35.8736,37.559,35.847,37.559,556885.0
2020-11-25,37.6034,38.1534,37.2485,37.763,609500.0
2020-11-26,37.9139,37.9139,37.0534,37.5058,331605.0
2020-11-27,37.4792,38.0735,37.1332,37.8961,338401.0
2020-11-28,37.4792,38.0735,37.1332,37.8961,338401.0
2020-11-29,37.4792,38.0735,37.1332,37.8961,338401.0
2020-11-30,37.7453,38.0026,36.9913,36.9913,805464.0
2020-12-01,37.3816,37.8695,37.2308,37.5147,380253.0
2020-12-02,37.3284,37.3461,36.1131,36.6631,498858.0
2020-12-03,36.6808,36.7074,35.9711,36.5566,456975.0
2020-12-04,36.6187,37.5856,36.4236,37.0268,467197.0
2020-12-05,36.6187,37.5856,36.4236,37.0268,467197.0
2020-12-06,36.6187,37.5856,36.4236,37.0268,467197.0
2020-12-07,36.8227,36.9558,36.0599,36.1042,251253.0
2020-12-08,36.0244,36.459,35.5276,36.2639,345834.0
2020-12-09,36.8139,36.8139,36.1042,36.3437,316231.0
2020-12-10,36.3703,36.6542,35.5276,35.9268,270672.0
2020-12-11,35.8115,35.8824,34.6583,34.7026,406476.0
2020-12-12,35.8115,35.8824,34.6583,34.7026,406476.0
2020-12-13,35.8115,35.8824,34.6583,34.7026,406476.0
2020-12-14,34.8179,36.0066,34.8179,35.6695,391398.0
2020-12-15,35.6695,36.4768,35.5897,36.3969,315119.0
2020-12-16,36.5744,37.4969,36.5744,37.0445,364633.0
2020-12-17,37.2574,37.7719,37.2042,37.3461,372348.0
2020-12-18,37.4526,37.8429,37.1776,37.6034,806809.0
2020-12-19,37.4526,37.8429,37.1776,37.6034,806809.0
2020-12-20,37.4526,37.8429,37.1776,37.6034,806809.0
2020-12-21,36.3615,36.6897,34.9687,36.5034,556901.0
2020-12-22,36.7074,37.2574,36.4945,36.5566,207009.0
2020-12-23,37.0889,37.3372,36.5566,37.1332,192121.0
2020-12-24,37.2042,37.3461,36.7074,37.0889,60964.0
2020-12-25,37.2042,37.3461,36.7074,37.0889,60964.0
2020-12-26,37.2042,37.3461,36.7074,37.0889,60964.0
2020-12-27,37.2042,37.3461,36.7074,37.0889,60964.0
2020-12-28,37.4703,37.9139,37.151,37.151,147002.0
2020-12-29,37.2929,37.63,37.009,37.1155,236764.0
2020-12-30,36.9292,37.2574,36.8582,37.1066,172350.0
2020-12-31,36.9913,37.3461,36.8139,37.1776,68211.0
2021-01-01,36.9913,37.3461,36.8139,37.1776,68211.0
2021-01-02,36.9913,37.3461,36.8139,37.1776,68211.0
2021-01-03,36.9913,37.3461,36.8139,37.1776,68211.0
2021-01-04,37.6566,38.4106,36.0865,36.1752,475503.0
2021-01-05,35.9357,36.7695,35.2881,35.847,477592.0
2021-01-06,36.3703,36.8582,34.3744,34.6937,695867.0
2021-01-07,34.9244,35.5099,34.2059,34.3655,669836.0
2021-01-08,34.8534,35.0663,34.2679,34.7292,627453.0
2021-01-09,34.8534,35.0663,34.2679,34.7292,627453.0
2021-01-10,34.8534,35.0663,34.2679,34.7292,627453.0
2021-01-11,34.5607,34.7204,33.4341,34.055,630525.0
2021-01-12,34.1704,36.5921,34.1171,36.4236,742487.0
2021-01-13,36.1929,37.2131,35.98,36.0332,609989.0
2021-01-14,36.2461,37.2485,35.8292,37.1066,539234.0
2021-01-15,37.8606,38.18,36.1397,36.5211,641472.0
2021-01-16,37.8606,38.18,36.1397,36.5211,641472.0
2021-01-17,37.8606,38.18,36.1397,36.5211,641472.0
2021-01-18,36.1131,37.6566,35.847,37.5413,366602.0
2021-01-19,38.0203,38.2776,37.3461,37.4526,521677.0
2021-01-20,37.7276,39.9187,37.6034,39.5461,694459.0
2021-01-21,39.7679,40.5751,39.4308,40.1582,637766.0
2021-01-22,39.8211,39.8566,38.7388,38.7388,601022.0
2021-01-23,39.8211,39.8566,38.7388,38.7388,601022.0
2021-01-24,39.8211,39.8566,38.7388,38.7388,601022.0
2021-01-25,39.0227,39.5904,37.0711,37.1687,563257.0
2021-01-26,36.876,38.1534,36.5921,37.8606,530424.0
2021-01-27,38.1268,38.3751,36.2816,36.6365,599586.0
2021-01-28,36.0865,37.9493,35.4832,37.63,492256.0
2021-01-29,36.7961,38.8364,36.6719,38.455,594781.0
2021-01-30,36.7961,38.8364,36.6719,38.455,594781.0
2021-01-31,36.7961,38.8364,36.6719,38.455,594781.0
2021-02-01,39.0937,39.2977,37.8518,37.9848,452772.0
2021-02-02,38.4816,39.4751,38.4017,39.0404,341578.0
2021-02-03,39.6259,39.892,38.9074,39.5904,450688.0
2021-02-04,39.688,40.1493,39.2179,39.4929,347520.0
2021-02-05,39.5106,39.5727,38.659,38.8719,555161.0
2021-02-06,39.5106,39.5727,38.659,38.8719,555161.0
2021-02-07,39.5106,39.5727,38.659,38.8719,555161.0
2021-02-08,39.1469,39.5461,38.6146,39.1646,319253.0
2021-02-09,39.1646,39.2977,38.5969,38.8364,247174.0
2021-02-10,39.0671,39.2445,38.3219,38.4638,402132.0
2021-02-11,38.4993,38.9606,38.2155,38.9606,302653.0
2021-02-12,39.0671,39.2977,38.3574,38.9961,388216.0
2021-02-13,39.0671,39.2977,38.3574,38.9961,388216.0
2021-02-14,39.0671,39.2977,38.3574,38.9961,388216.0
2021-02-15,39.4485,39.9275,39.1558,39.7856,399213.0
2021-02-16,39.8211,40.6638,39.8122,40.3888,504928.0
2021-02-17,40.1759,40.9122,40.0783,40.2557,535441.0
2021-02-18,40.4864,40.4953,39.5816,39.5816,452022.0
2021-02-19,39.4929,41.5686,39.1824,41.3823,562874.0
2021-02-20,39.4929,41.5686,39.1824,41.3823,562874.0
2021-02-21,39.4929,41.5686,39.1824,41.3823,562874.0
2021-02-22,41.6928,41.6928,38.2687,39.4574,816961.0
2021-02-23,39.7412,40.7614,38.455,38.9429,683760.0
2021-02-24,39.1912,39.5461,38.3574,38.4195,461944.0
2021-02-25,38.5614,39.5283,38.5171,38.6324,527560.0
2021-02-26,38.0026,38.1179,37.4703,37.9759,552095.0
2021-02-27,38.0026,38.1179,37.4703,37.9759,552095.0
2021-02-28,38.0026,38.1179,37.4703,37.9759,552095.0
2021-03-01,38.4106,38.9074,37.9139,38.0292,470182.0
2021-03-02,37.834,38.3219,36.7518,37.2308,716120.0
2021-03-03,37.6389,39.4219,37.6389,39.4219,782365.0
2021-03-04,39.2977,41.1517,38.8187,40.9565,762924.0
2021-03-05,40.3622,40.5041,39.5993,39.8477,666823.0
2021-03-06,40.3622,40.5041,39.5993,39.8477,666823.0
2021-03-07,40.3622,40.5041,39.5993,39.8477,666823.0
2021-03-08,40.238,42.3404,40.0961,42.0654,951527.0
2021-03-09,42.0033,42.6154,41.338,42.4025,729094.0
2021-03-10,42.3493,42.6154,41.0896,41.613,593344.0
2021-03-11,41.7815,41.9501,40.6993,41.2404,524669.0
2021-03-12,41.1517,41.4622,40.5307,41.2581,1158640.0
2021-03-13,41.1517,41.4622,40.5307,41.2581,1158640.0
2021-03-14,41.1517,41.4622,40.5307,41.2581,1158640.0
2021-03-15,41.2493,41.3557,39.6703,40.1404,1292692.0
2021-03-16,40.4243,41.9501,40.4243,41.3025,1193831.0
2021-03-17,41.3202,44.975,41.2227,44.221,1917052.0
2021-03-18,44.3541,44.7799,43.0589,43.5734,1233717.0
2021-03-19,42.8017,43.2718,41.7815,42.3581,1864720.0
2021-03-20,42.8017,43.2718,41.7815,42.3581,1864720.0
2021-03-21,42.8017,43.2718,41.7815,42.3581,1864720.0
2021-03-22,42.1009,42.7218,41.134,41.9501,1630037.0
2021-03-23,41.7638,41.7638,39.8654,40.309,2053870.0
2021-03-24,40.2291,40.5307,38.8808,39.5195,1711406.0
2021-03-25,39.3154,39.6969,38.6413,39.0404,1332732.0
2021-03-26,39.3332,39.7235,38.7654,39.1292,1370105.0
2021-03-27,39.3332,39.7235,38.7654,39.1292,1370105.0
2021-03-28,39.3332,39.7235,38.7654,39.1292,1370105.0
2021-03-29,39.2179,39.3332,38.4195,38.7743,1123008.0
2021-03-30,39.138,39.8388,38.7034,39.8211,1046680.0
2021-03-31,39.7767,40.7969,39.5106,40.3001,1183034.0
2021-04-01,40.3001,42.0122,40.167,41.7106,1201941.0
2021-04-02,40.3001,42.0122,40.167,41.7106,1201941.0
2021-04-03,40.3001,42.0122,40.167,41.7106,1201941.0
2021-04-04,40.3001,42.0122,40.167,41.7106,1201941.0
2021-04-05,40.3001,42.0122,40.167,41.7106,1201941.0
2021-04-06,42.2339,43.5823,42.0565,43.467,1032658.0
2021-04-07,43.467,44.6734,43.3428,43.8396,933118.0
2021-04-08,44.0791,45.0282,42.6065,42.7839,1025727.0
2021-04-09,42.7307,42.7396,41.134,41.2848,917599.0
2021-04-10,42.7307,42.7396,41.134,41.2848,917599.0
2021-04-11,42.7307,42.7396,41.134,41.2848,917599.0
2021-04-12,41.3469,41.6219,40.9477,41.0275,696890.0
2021-04-13,41.0275,41.746,40.8856,41.1961,689701.0
2021-04-14,41.8791,42.2783,41.4001,42.0831,702150.0
2021-04-15,42.1896,42.7839,41.5686,41.6662,775029.0
2021-04-16,41.7727,43.1388,41.6839,43.1033,918766.0
2021-04-17,41.7727,43.1388,41.6839,43.1033,918766.0
2021-04-18,41.7727,43.1388,41.6839,43.1033,918766.0
2021-04-19,43.742,43.742,41.4444,41.4533,1154595.0
2021-04-20,41.888,43.2186,41.5598,42.021,1097446.0
2021-04-21,42.1718,42.4823,41.3557,41.8702,842782.0
2021-04-22,42.1364,42.8726,41.9589,42.3936,542884.0
2021-04-23,42.296,43.5646,42.1097,43.3428,621735.0
2021-04-24,42.296,43.5646,42.1097,43.3428,621735.0
2021-04-25,42.296,43.5646,42.1097,43.3428,621735.0
2021-04-26,43.3517,43.5823,42.7751,43.4404,522234.0
2021-04-27,43.4581,43.5468,42.5799,42.988,595984.0
2021-04-28,43.0146,43.4581,42.6331,42.8105,512888.0
2021-04-29,42.8992,42.9347,40.6993,40.8057,1077198.0
2021-04-30,40.6727,40.8057,39.5638,39.8299,794242.0
2021-05-01,40.6727,40.8057,39.5638,39.8299,794242.0
2021-05-02,40.6727,40.8057,39.5638,39.8299,794242.0
2021-05-03,39.8299,40.3178,39.3509,40.2912,638883.0
2021-05-04,40.2912,40.5219,38.8896,39.0138,824521.0
2021-05-05,39.4041,39.6348,38.7211,39.555,920671.0
2021-05-06,39.6703,40.0074,38.8009,39.0937,501033.0
2021-05-07,39.3775,39.7679,39.0493,39.7412,700340.0
2021-05-08,39.3775,39.7679,39.0493,39.7412,700340.0
2021-05-09,39.3775,39.7679,39.0493,39.7412,700340.0
2021-05-10,40.0428,40.1759,39.6437,39.9453,417791.0
2021-05-11,39.4751,39.5727,38.6058,39.209,827862.0
2021-05-12,39.2622,39.4219,38.7034,38.9163,330564.0
2021-05-13,38.6767,38.7211,37.5058,38.4017,375078.0
2021-05-14,38.8098,39.7412,38.3219,39.6437,503513.0
2021-05-15,38.8098,39.7412,38.3219,39.6437,503513.0
2021-05-16,38.8098,39.7412,38.3219,39.6437,503513.0
2021-05-17,39.7235,40.1316,39.3421,39.4751,306393.0
2021-05-18,39.7945,40.167,39.5638,39.9719,530309.0
2021-05-19,39.5727,39.5727,37.9493,38.2953,670532.0
2021-05-20,38.6058,38.7122,38.0114,38.3929,366788.0
2021-05-21,38.588,39.209,38.588,38.8187,467563.0
2021-05-22,38.588,39.209,38.588,38.8187,467563.0
2021-05-23,38.588,39.209,38.588,38.8187,467563.0
2021-05-24,39.005,39.3864,38.8275,39.1735,181337.0
2021-05-25,39.2179,39.2711,38.7654,38.7654,449599.0
2021-05-26,38.8453,38.9517,38.4284,38.7477,389958.0
2021-05-27,38.6501,40.1759,38.5259,39.9896,1190429.0
2021-05-28,40.0074,40.3977,39.8566,40.0162,534158.0
2021-05-29,40.0074,40.3977,39.8566,40.0162,534158.0
2021-05-30,40.0074,40.3977,39.8566,40.0162,534158.0
2021-05-31,39.9187,39.9985,39.2267,39.2356,308393.0
2021-06-01,39.4308,41.4267,39.413,41.4267,849296.0
2021-06-02,41.6928,42.0476,41.3735,41.8791,637927.0
2021-06-03,41.8972,42.7401,41.7432,42.6766,621169.0
2021-06-04,42.6041,42.9848,42.3322,42.3322,654776.0
2021-06-05,42.6041,42.9848,42.3322,42.3322,654776.0
2021-06-06,42.6041,42.9848,42.3322,42.3322,654776.0
2021-06-07,42.3232,42.4954,42.0785,42.1872,457695.0
2021-06-08,42.2507,42.2507,40.8369,40.9094,553172.0
2021-06-09,40.9275,41.2266,40.0484,40.4291,685895.0
2021-06-10,40.4381,41.1813,40.1209,41.1722,661363.0
2021-06-11,41.2356,42.3322,40.8913,42.1238,600071.0
2021-06-12,41.2356,42.3322,40.8913,42.1238,600071.0
2021-06-13,41.2356,42.3322,40.8913,42.1238,600071.0
2021-06-14,42.2326,42.3957,41.2356,41.2356,389878.0
2021-06-15,41.281,41.7794,40.8913,41.1994,611316.0
2021-06-16,41.281,41.3172,39.8581,40.5469,852266.0
2021-06-17,40.4472,40.8913,39.8037,39.8037,616255.0
2021-06-18,39.704,39.8672,38.4352,39.0334,1598089.0
2021-06-19,39.704,39.8672,38.4352,39.0334,1598089.0
2021-06-20,39.704,39.8672,38.4352,39.0334,1598089.0
2021-06-21,38.544,39.7222,37.7012,39.5318,859045.0
2021-06-22,39.6043,39.7584,38.97,39.5862,517311.0
2021-06-23,39.6225,39.7765,39.115,39.115,416079.0
2021-06-24,39.4322,39.5318,39.0062,39.4231,507554.0
2021-06-25,39.4956,39.5318,38.97,39.3415,463916.0
2021-06-26,39.4956,39.5318,38.97,39.3415,463916.0
2021-06-27,39.4956,39.5318,38.97,39.3415,463916.0
2021-06-28,39.1784,39.2509,38.0999,38.0999,444478.0
2021-06-29,38.0184,39.0243,37.8824,38.4806,787621.0
2021-06-30,38.5531,38.6437,37.1483,37.4927,881554.0
2021-07-01,37.6921,38.0274,37.2752,37.538,588969.0
2021-07-02,37.6105,37.9459,37.3296,37.384,480931.0
2021-07-03,37.6105,37.9459,37.3296,37.384,480931.0
2021-07-04,37.6105,37.9459,37.3296,37.384,480931.0
2021-07-05,37.3387,37.8099,36.958,37.6105,445638.0
2021-07-06,37.5199,37.5199,36.2692,36.2692,665524.0
2021-07-07,36.4596,36.9761,35.8977,36.1333,780942.0
2021-07-08,35.8524,35.952,34.4386,35.2723,811063.0
2021-07-09,35.8433,37.0305,35.3448,36.5774,877923.0
2021-07-10,35.8433,37.0305,35.3448,36.5774,877923.0
2021-07-11,35.8433,37.0305,35.3448,36.5774,877923.0
2021-07-12,36.6046,36.6499,35.1545,36.0427,459564.0
2021-07-13,36.1424,36.9218,36.1152,36.4052,630409.0
2021-07-14,36.2874,36.7586,35.9792,36.1605,396024.0
2021-07-15,36.1152,36.1152,35.227,35.4445,524597.0
