,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity,OTP HB Equity
2020-08-18,10187.6,10308.7,10094.4,10159.6,353259.0
2020-08-19,10206.2,10206.2,10066.4,10066.4,306466.0
2020-08-20,10206.2,10206.2,10066.4,10066.4,306466.0
2020-08-21,10066.4,10066.4,10066.4,10066.4,306466.0
2020-08-22,10066.4,10066.4,10066.4,10066.4,306466.0
2020-08-23,10066.4,10066.4,10066.4,10066.4,306466.0
2020-08-24,10094.4,10122.3,9954.6,10019.8,560805.0
2020-08-25,10038.4,10103.7,9796.1,9796.1,461150.0
2020-08-26,9786.8,9907.9,9628.3,9861.3,402736.0
2020-08-27,9880.0,9898.6,9693.6,9702.9,306329.0
2020-08-28,9693.6,9721.5,9497.8,9497.8,419665.0
2020-08-29,9693.6,9721.5,9497.8,9497.8,419665.0
2020-08-30,9693.6,9721.5,9497.8,9497.8,419665.0
2020-08-31,9479.2,9674.9,9320.7,9358.0,656977.0
2020-09-01,9386.0,9469.9,9222.9,9274.1,457131.0
2020-09-02,9348.7,9497.8,9278.8,9348.7,421905.0
2020-09-03,9441.9,9572.4,9386.0,9460.6,503450.0
2020-09-04,9414.0,9525.8,9330.1,9451.2,289138.0
2020-09-05,9414.0,9525.8,9330.1,9451.2,289138.0
2020-09-06,9414.0,9525.8,9330.1,9451.2,289138.0
2020-09-07,9488.5,9507.2,9395.3,9451.2,195841.0
2020-09-08,9451.2,9628.3,9451.2,9591.0,339008.0
2020-09-09,9553.8,9861.3,9516.5,9749.5,571411.0
2020-09-10,9805.4,9833.4,9628.3,9758.8,337736.0
2020-09-11,9768.1,9926.6,9740.2,9898.6,289882.0
2020-09-12,9768.1,9926.6,9740.2,9898.6,289882.0
2020-09-13,9768.1,9926.6,9740.2,9898.6,289882.0
2020-09-14,9926.6,10038.4,9898.6,9973.2,366135.0
2020-09-15,9954.6,9973.2,9749.5,9749.5,234188.0
2020-09-16,9740.2,9740.2,9414.0,9553.8,392313.0
2020-09-17,9497.8,9535.1,9414.0,9525.8,389978.0
2020-09-18,9507.2,9507.2,9330.1,9330.1,782597.0
2020-09-19,9507.2,9507.2,9330.1,9330.1,782597.0
2020-09-20,9507.2,9507.2,9330.1,9330.1,782597.0
2020-09-21,9316.1,9316.1,8388.7,8659.0,1527143.0
2020-09-22,8621.7,8742.9,8453.9,8528.5,1199729.0
2020-09-23,8575.1,8710.2,8430.6,8463.2,864616.0
2020-09-24,8398.0,8449.3,8267.5,8276.8,1229719.0
2020-09-25,8356.0,8444.6,8300.1,8374.7,643954.0
2020-09-26,8356.0,8444.6,8300.1,8374.7,643954.0
2020-09-27,8356.0,8444.6,8300.1,8374.7,643954.0
2020-09-28,8547.1,8868.7,8458.6,8798.8,1075847.0
2020-09-29,8868.7,8887.3,8626.3,8677.6,563877.0
2020-09-30,8631.0,8761.5,8533.1,8705.6,682956.0
2020-10-01,8766.2,9092.4,8761.5,9087.7,837148.0
2020-10-02,8966.6,9236.9,8952.6,9171.6,705945.0
2020-10-03,8966.6,9236.9,8952.6,9171.6,705945.0
2020-10-04,8966.6,9236.9,8952.6,9171.6,705945.0
2020-10-05,9222.9,9264.8,9087.7,9180.9,357824.0
2020-10-06,9213.6,9367.3,9185.6,9320.7,436317.0
2020-10-07,9302.1,9441.9,9302.1,9395.3,577973.0
2020-10-08,9451.2,9488.5,9208.9,9316.1,479215.0
2020-10-09,9297.4,9339.4,9101.7,9199.6,479638.0
2020-10-10,9297.4,9339.4,9101.7,9199.6,479638.0
2020-10-11,9297.4,9339.4,9101.7,9199.6,479638.0
2020-10-12,9269.5,9274.1,9101.7,9162.3,307222.0
2020-10-13,9143.6,9162.3,8999.2,9134.3,253034.0
2020-10-14,9134.3,9302.1,9101.7,9180.9,287195.0
2020-10-15,9153.0,9180.9,8947.9,8971.2,365029.0
2020-10-16,9013.2,9092.4,8980.5,9041.1,195618.0
2020-10-17,9013.2,9092.4,8980.5,9041.1,195618.0
2020-10-18,9013.2,9092.4,8980.5,9041.1,195618.0
2020-10-19,9083.1,9162.3,9050.4,9162.3,184720.0
2020-10-20,9129.7,9386.0,9129.7,9348.7,472772.0
2020-10-21,9376.7,9469.9,9255.5,9358.0,545229.0
2020-10-22,9339.4,9414.0,9278.8,9386.0,381445.0
2020-10-23,9339.4,9414.0,9278.8,9386.0,381445.0
2020-10-24,9339.4,9414.0,9278.8,9386.0,381445.0
2020-10-25,9339.4,9414.0,9278.8,9386.0,381445.0
2020-10-26,9311.4,9497.8,9274.1,9274.1,561309.0
2020-10-27,9348.7,9386.0,9180.9,9358.0,411324.0
2020-10-28,9278.8,9320.7,9003.8,9078.4,1026076.0
2020-10-29,9055.1,9180.9,9041.1,9097.0,320316.0
2020-10-30,9027.1,9213.6,9003.8,9143.6,336899.0
2020-10-31,9027.1,9213.6,9003.8,9143.6,336899.0
2020-11-01,9027.1,9213.6,9003.8,9143.6,336899.0
2020-11-02,9167.0,9693.6,9167.0,9637.6,722638.0
2020-11-03,9693.6,10057.1,9693.6,10057.1,1004313.0
2020-11-04,9880.0,10336.7,9796.1,10290.1,1065053.0
2020-11-05,10308.7,10429.9,10196.9,10429.9,728648.0
2020-11-06,10439.2,10709.5,10131.6,10355.3,1256610.0
2020-11-07,10439.2,10709.5,10131.6,10355.3,1256610.0
2020-11-08,10439.2,10709.5,10131.6,10355.3,1256610.0
2020-11-09,10467.2,10998.5,9926.6,10942.6,2166135.0
2020-11-10,10886.6,11362.0,10830.7,11240.8,1751405.0
2020-11-11,11184.9,11716.2,10914.6,11576.4,1501700.0
2020-11-12,11371.3,11548.4,11287.4,11464.5,807098.0
2020-11-13,11417.9,11548.4,11026.4,11184.9,774482.0
2020-11-14,11417.9,11548.4,11026.4,11184.9,774482.0
2020-11-15,11417.9,11548.4,11026.4,11184.9,774482.0
2020-11-16,11278.1,11362.0,11026.4,11054.4,556382.0
2020-11-17,11035.8,11082.4,10672.3,10877.3,796228.0
2020-11-18,10868.0,11240.8,10746.8,11184.9,685008.0
2020-11-19,11119.6,11184.9,10942.6,11129.0,421159.0
2020-11-20,11166.2,11343.3,10933.2,11035.8,495025.0
2020-11-21,11166.2,11343.3,10933.2,11035.8,495025.0
2020-11-22,11166.2,11343.3,10933.2,11035.8,495025.0
2020-11-23,11138.3,11250.1,10858.7,10989.2,568000.0
2020-11-24,11091.7,11222.2,10858.7,11166.2,728155.0
2020-11-25,11203.5,11287.4,11101.0,11119.6,652454.0
2020-11-26,11147.6,11194.2,11045.1,11129.0,246764.0
2020-11-27,11166.2,11184.9,11110.3,11147.6,156382.0
2020-11-28,11166.2,11184.9,11110.3,11147.6,156382.0
2020-11-29,11166.2,11184.9,11110.3,11147.6,156382.0
2020-11-30,11091.7,11250.1,11045.1,11119.6,1832775.0
2020-12-01,11194.2,11324.7,11073.0,11073.0,554127.0
2020-12-02,11101.0,11278.1,11035.8,11222.2,482976.0
2020-12-03,11240.8,11240.8,11035.8,11138.3,436943.0
2020-12-04,11138.3,11250.1,11129.0,11147.6,406474.0
2020-12-05,11138.3,11250.1,11129.0,11147.6,406474.0
2020-12-06,11138.3,11250.1,11129.0,11147.6,406474.0
2020-12-07,11119.6,11222.2,11119.6,11184.9,289629.0
2020-12-08,11194.2,11464.5,11166.2,11464.5,382936.0
2020-12-09,11520.4,12061.0,11520.4,11967.8,1121611.0
2020-12-10,11967.8,12163.6,11865.3,12079.7,826191.0
2020-12-11,12117.0,12247.5,12005.1,12191.5,804644.0
2020-12-12,12117.0,12247.5,12005.1,12191.5,804644.0
2020-12-13,12117.0,12247.5,12005.1,12191.5,804644.0
2020-12-14,12163.6,12555.0,12144.9,12340.7,568403.0
2020-12-15,12340.7,12629.6,12294.1,12415.2,853305.0
2020-12-16,12499.1,12583.0,12387.3,12536.4,399782.0
2020-12-17,12545.7,12638.9,12396.6,12611.0,706151.0
2020-12-18,12536.4,12704.2,12527.1,12620.3,898582.0
2020-12-19,12536.4,12704.2,12527.1,12620.3,898582.0
2020-12-20,12536.4,12704.2,12527.1,12620.3,898582.0
2020-12-21,12350.0,12433.9,11856.0,12098.3,791871.0
2020-12-22,12154.2,12387.3,12144.9,12238.1,172001.0
2020-12-23,12303.4,12359.3,12191.5,12247.5,121676.0
2020-12-24,12303.4,12359.3,12191.5,12247.5,121676.0
2020-12-25,12303.4,12359.3,12191.5,12247.5,121676.0
2020-12-26,12303.4,12359.3,12191.5,12247.5,121676.0
2020-12-27,12303.4,12359.3,12191.5,12247.5,121676.0
2020-12-28,12350.0,12452.5,12266.1,12266.1,196529.0
2020-12-29,12359.3,12424.6,12303.4,12303.4,100525.0
2020-12-30,12350.0,12517.8,12331.3,12452.5,216472.0
2020-12-31,12350.0,12517.8,12331.3,12452.5,216472.0
2021-01-01,12350.0,12517.8,12331.3,12452.5,216472.0
2021-01-02,12350.0,12517.8,12331.3,12452.5,216472.0
2021-01-03,12350.0,12517.8,12331.3,12452.5,216472.0
2021-01-04,12536.4,12676.2,12527.1,12638.9,314532.0
2021-01-05,12573.7,12713.5,12517.8,12713.5,278483.0
2021-01-06,12732.1,12806.7,12676.2,12722.8,265976.0
2021-01-07,12769.4,12853.3,12555.0,12853.3,422922.0
2021-01-08,12853.3,13049.0,12788.1,13002.4,469221.0
2021-01-09,12853.3,13049.0,12788.1,13002.4,469221.0
2021-01-10,12853.3,13049.0,12788.1,13002.4,469221.0
2021-01-11,13002.4,13505.8,12965.2,13384.6,670630.0
2021-01-12,13384.6,13412.5,13170.2,13207.5,389079.0
2021-01-13,13142.2,13282.1,12965.2,13086.3,341776.0
2021-01-14,13114.3,13207.5,13030.4,13049.0,423102.0
2021-01-15,13114.3,13123.6,12862.6,12899.9,328227.0
2021-01-16,13114.3,13123.6,12862.6,12899.9,328227.0
2021-01-17,13114.3,13123.6,12862.6,12899.9,328227.0
2021-01-18,12927.9,13160.9,12825.3,13160.9,167166.0
2021-01-19,13188.9,13291.4,13021.1,13142.2,395048.0
2021-01-20,13188.9,13235.5,12965.2,12993.1,385297.0
2021-01-21,13132.9,13198.2,12881.3,12937.2,394389.0
2021-01-22,12955.8,12955.8,12648.2,12676.2,392008.0
2021-01-23,12955.8,12955.8,12648.2,12676.2,392008.0
2021-01-24,12955.8,12955.8,12648.2,12676.2,392008.0
2021-01-25,12760.1,12816.0,12350.0,12350.0,649927.0
2021-01-26,12312.7,12638.9,12312.7,12489.8,288701.0
2021-01-27,12489.8,12629.6,12144.9,12396.6,511411.0
2021-01-28,12256.8,12666.9,12219.5,12592.3,246016.0
2021-01-29,12545.7,12722.8,12452.5,12583.0,575946.0
2021-01-30,12545.7,12722.8,12452.5,12583.0,575946.0
2021-01-31,12545.7,12722.8,12452.5,12583.0,575946.0
2021-02-01,12769.4,12862.6,12676.2,12778.7,261171.0
2021-02-02,12853.3,12955.8,12816.0,12946.5,329687.0
2021-02-03,13039.7,13039.7,12834.7,12834.7,252147.0
2021-02-04,12853.3,12946.5,12657.6,12778.7,179596.0
2021-02-05,12769.4,12834.7,12694.9,12694.9,224040.0
2021-02-06,12769.4,12834.7,12694.9,12694.9,224040.0
2021-02-07,12769.4,12834.7,12694.9,12694.9,224040.0
2021-02-08,12806.7,12834.7,12676.2,12694.9,201141.0
2021-02-09,12750.8,12750.8,12536.4,12601.6,178541.0
2021-02-10,12629.6,12648.2,12312.7,12322.0,435397.0
2021-02-11,12415.2,12573.7,12387.3,12443.2,356739.0
2021-02-12,12443.2,12443.2,12228.8,12256.8,291695.0
2021-02-13,12443.2,12443.2,12228.8,12256.8,291695.0
2021-02-14,12443.2,12443.2,12228.8,12256.8,291695.0
2021-02-15,12387.3,12433.9,12210.2,12350.0,379720.0
2021-02-16,12424.6,12704.2,12350.0,12676.2,808727.0
2021-02-17,12750.8,12927.9,12638.9,12666.9,690645.0
2021-02-18,12629.6,12722.8,12405.9,12433.9,423709.0
2021-02-19,12415.2,12583.0,12322.0,12517.8,583420.0
2021-02-20,12415.2,12583.0,12322.0,12517.8,583420.0
2021-02-21,12415.2,12583.0,12322.0,12517.8,583420.0
2021-02-22,12508.4,12508.4,12154.2,12303.4,524659.0
2021-02-23,12284.7,12377.9,11828.0,12042.4,802854.0
2021-02-24,12033.1,12350.0,11995.8,12210.2,574682.0
2021-02-25,12368.6,12527.1,12312.7,12508.4,408951.0
2021-02-26,12396.6,12722.8,12359.3,12722.8,825145.0
2021-02-27,12396.6,12722.8,12359.3,12722.8,825145.0
2021-02-28,12396.6,12722.8,12359.3,12722.8,825145.0
2021-03-01,12769.4,13030.4,12769.4,12974.5,488225.0
2021-03-02,12965.2,13002.4,12732.1,12750.8,408524.0
2021-03-03,12778.7,12844.0,12443.2,12583.0,665268.0
2021-03-04,12452.5,12489.8,12089.0,12284.7,967292.0
2021-03-05,12256.8,12555.0,12023.8,12452.5,786281.0
2021-03-06,12256.8,12555.0,12023.8,12452.5,786281.0
2021-03-07,12256.8,12555.0,12023.8,12452.5,786281.0
2021-03-08,12443.2,12499.1,12303.4,12415.2,508012.0
2021-03-09,12433.9,12527.1,12368.6,12368.6,297213.0
2021-03-10,12471.2,12657.6,12396.6,12657.6,362434.0
2021-03-11,12685.5,12825.3,12685.5,12741.5,390149.0
2021-03-12,12750.8,12769.4,12461.8,12499.1,275506.0
2021-03-13,12750.8,12769.4,12461.8,12499.1,275506.0
2021-03-14,12750.8,12769.4,12461.8,12499.1,275506.0
2021-03-15,12750.8,12769.4,12461.8,12499.1,275506.0
2021-03-16,12741.5,12741.5,12601.6,12713.5,439816.0
2021-03-17,12741.5,12741.5,12359.3,12443.2,365983.0
2021-03-18,12583.0,12806.7,12489.8,12769.4,661795.0
2021-03-19,12685.5,12871.9,12583.0,12657.6,757906.0
2021-03-20,12685.5,12871.9,12583.0,12657.6,757906.0
2021-03-21,12685.5,12871.9,12583.0,12657.6,757906.0
2021-03-22,12657.6,12825.3,12573.7,12573.7,463322.0
2021-03-23,12573.7,12648.2,12368.6,12396.6,391533.0
2021-03-24,12396.6,12741.5,12312.7,12741.5,261000.0
2021-03-25,12629.6,12778.7,12536.4,12638.9,393745.0
2021-03-26,12722.8,12732.1,12564.4,12564.4,205289.0
2021-03-27,12722.8,12732.1,12564.4,12564.4,205289.0
2021-03-28,12722.8,12732.1,12564.4,12564.4,205289.0
2021-03-29,12583.0,12694.9,12545.7,12583.0,198904.0
2021-03-30,12564.4,12620.3,12415.2,12443.2,239803.0
2021-03-31,12396.6,12545.7,12303.4,12303.4,609804.0
2021-04-01,12377.9,12657.6,12377.9,12638.9,221978.0
2021-04-02,12377.9,12657.6,12377.9,12638.9,221978.0
2021-04-03,12377.9,12657.6,12377.9,12638.9,221978.0
2021-04-04,12377.9,12657.6,12377.9,12638.9,221978.0
2021-04-05,12377.9,12657.6,12377.9,12638.9,221978.0
2021-04-06,12676.2,12732.1,12545.7,12671.5,366622.0
2021-04-07,12713.5,12718.2,12606.3,12666.9,263312.0
2021-04-08,12722.8,12722.8,12513.1,12643.6,308145.0
2021-04-09,12597.0,12615.6,12377.9,12396.6,366955.0
2021-04-10,12597.0,12615.6,12377.9,12396.6,366955.0
2021-04-11,12597.0,12615.6,12377.9,12396.6,366955.0
2021-04-12,12396.6,12461.8,12210.2,12210.2,371806.0
2021-04-13,12210.2,12377.9,12042.4,12079.7,503262.0
2021-04-14,12163.6,12163.6,11883.9,12056.4,707079.0
2021-04-15,12079.7,12294.1,11935.2,12224.2,357071.0
2021-04-16,12177.6,12368.6,12163.6,12298.7,492248.0
2021-04-17,12177.6,12368.6,12163.6,12298.7,492248.0
2021-04-18,12177.6,12368.6,12163.6,12298.7,492248.0
2021-04-19,12312.7,12359.3,12177.6,12242.8,132548.0
2021-04-20,12210.2,12270.8,11995.8,12270.8,318131.0
2021-04-21,12289.4,12340.7,12144.9,12228.8,365333.0
2021-04-22,12256.8,12345.3,12196.2,12233.5,250165.0
2021-04-23,12200.9,12303.4,12098.3,12303.4,291786.0
2021-04-24,12200.9,12303.4,12098.3,12303.4,291786.0
2021-04-25,12200.9,12303.4,12098.3,12303.4,291786.0
2021-04-26,12238.1,12466.5,12228.8,12466.5,247387.0
2021-04-27,12480.5,12517.8,12303.4,12480.5,252015.0
2021-04-28,12485.1,12559.7,12396.6,12489.8,263777.0
2021-04-29,12475.8,12666.9,12424.6,12592.3,299177.0
2021-04-30,12592.3,12657.6,12527.1,12555.0,282995.0
2021-05-01,12592.3,12657.6,12527.1,12555.0,282995.0
2021-05-02,12592.3,12657.6,12527.1,12555.0,282995.0
2021-05-03,12592.3,12615.6,12494.5,12587.7,124395.0
2021-05-04,12583.0,12937.2,12569.0,12937.2,1089776.0
2021-05-05,12946.5,13179.5,12946.5,13156.2,640972.0
2021-05-06,13179.5,13263.4,13049.0,13263.4,479298.0
2021-05-07,13226.1,13305.4,12932.5,12932.5,488607.0
2021-05-08,13226.1,13305.4,12932.5,12932.5,488607.0
2021-05-09,13226.1,13305.4,12932.5,12932.5,488607.0
2021-05-10,13002.4,13049.0,12834.7,12979.1,340735.0
2021-05-11,12946.5,13184.2,12858.0,13170.2,284701.0
2021-05-12,13142.2,13254.1,13002.4,13030.4,152917.0
2021-05-13,13002.4,13421.9,12918.5,13421.9,552993.0
2021-05-14,13421.9,13608.3,13384.6,13608.3,678003.0
2021-05-15,13421.9,13608.3,13384.6,13608.3,678003.0
2021-05-16,13421.9,13608.3,13384.6,13608.3,678003.0
2021-05-17,13589.6,14046.4,13482.5,14023.1,1080144.0
2021-05-18,13999.8,14144.2,13859.9,14041.7,519180.0
2021-05-19,13897.2,13911.2,13706.2,13799.4,293202.0
2021-05-20,13808.7,14437.8,13808.7,14437.8,865218.0
2021-05-21,14358.6,14549.7,14260.7,14549.7,594959.0
2021-05-22,14358.6,14549.7,14260.7,14549.7,594959.0
2021-05-23,14358.6,14549.7,14260.7,14549.7,594959.0
2021-05-24,14358.6,14549.7,14260.7,14549.7,594959.0
2021-05-25,14545.0,14624.2,14316.7,14423.8,564090.0
2021-05-26,14526.4,14666.2,14409.9,14666.2,556450.0
2021-05-27,14628.9,14680.2,14372.6,14465.8,701261.0
2021-05-28,14484.4,14624.2,14372.6,14624.2,176427.0
2021-05-29,14484.4,14624.2,14372.6,14624.2,176427.0
2021-05-30,14484.4,14624.2,14372.6,14624.2,176427.0
2021-05-31,14624.2,14624.2,14433.2,14554.3,88625.0
2021-06-01,14614.9,14875.9,14614.9,14787.4,506053.0
2021-06-02,14820.0,14847.9,14652.2,14652.2,260376.0
2021-06-03,14661.5,14959.8,14661.5,14936.5,542683.0
2021-06-04,14903.9,15183.5,14829.3,15183.5,376924.0
2021-06-05,14903.9,15183.5,14829.3,15183.5,376924.0
2021-06-06,14903.9,15183.5,14829.3,15183.5,376924.0
2021-06-07,15146.2,15514.4,15108.9,15477.1,487457.0
2021-06-08,15421.2,15845.3,15416.5,15803.3,1229102.0
2021-06-09,15663.5,15868.6,15351.3,15570.3,599204.0
2021-06-10,15537.7,15640.2,15397.9,15547.0,349984.0
2021-06-11,15449.1,15593.6,15407.2,15435.1,236275.0
2021-06-12,15449.1,15593.6,15407.2,15435.1,236275.0
2021-06-13,15449.1,15593.6,15407.2,15435.1,236275.0
2021-06-14,15435.1,15519.0,15323.3,15500.4,193948.0
2021-06-15,15509.7,15696.1,15416.5,15658.8,281455.0
2021-06-16,15696.1,15733.4,15164.8,15379.2,520306.0
2021-06-17,15416.5,15640.2,15365.2,15626.2,415409.0
2021-06-18,15658.8,15705.5,15272.0,15272.0,953422.0
2021-06-19,15658.8,15705.5,15272.0,15272.0,953422.0
2021-06-20,15658.8,15705.5,15272.0,15272.0,953422.0
2021-06-21,15314.0,15379.2,15020.4,15379.2,289461.0
2021-06-22,15379.2,15444.5,15104.3,15206.8,249648.0
2021-06-23,15360.6,15514.4,15248.7,15453.8,378534.0
2021-06-24,15547.0,15612.2,15397.9,15537.7,350856.0
2021-06-25,15565.6,15798.7,15537.7,15612.2,419788.0
2021-06-26,15565.6,15798.7,15537.7,15612.2,419788.0
2021-06-27,15565.6,15798.7,15537.7,15612.2,419788.0
2021-06-28,15630.9,15630.9,15346.6,15379.2,207424.0
2021-06-29,15435.1,15523.7,15155.5,15169.5,417546.0
2021-06-30,15155.5,15425.8,14847.9,14871.2,520969.0
2021-07-01,14913.2,15239.4,14913.2,15183.5,387769.0
2021-07-02,15192.8,15281.4,14978.4,14997.1,286425.0
2021-07-03,15192.8,15281.4,14978.4,14997.1,286425.0
2021-07-04,15192.8,15281.4,14978.4,14997.1,286425.0
2021-07-05,14997.1,15062.3,14852.6,14875.9,177215.0
2021-07-06,14838.6,14908.5,14726.8,14740.8,153406.0
2021-07-07,14913.2,14978.4,14638.2,14680.2,231113.0
2021-07-08,14680.2,14773.4,14633.6,14712.8,242472.0
2021-07-09,14764.1,15085.6,14736.1,15085.6,271626.0
2021-07-10,14764.1,15085.6,14736.1,15085.6,271626.0
2021-07-11,14764.1,15085.6,14736.1,15085.6,271626.0
2021-07-12,14964.5,15132.2,14917.8,14917.8,265567.0
2021-07-13,14959.8,15001.7,14633.6,14642.9,300602.0
2021-07-14,14610.3,14745.4,14512.4,14512.4,397075.0
2021-07-15,14582.3,14852.6,14493.8,14726.8,174261.0
2021-07-16,14875.9,14959.8,14773.4,14959.8,243773.0
2021-07-17,14875.9,14959.8,14773.4,14959.8,243773.0
2021-07-18,14875.9,14959.8,14773.4,14959.8,243773.0
2021-07-19,14880.6,14955.1,14847.9,14922.5,144827.0
2021-07-20,14917.8,15006.4,14703.5,14922.5,229957.0
2021-07-21,14889.9,14969.1,14834.0,14875.9,221144.0
2021-07-22,14913.2,14913.2,14708.1,14801.3,183060.0
2021-07-23,14680.2,14820.0,14680.2,14792.0,103813.0
2021-07-24,14680.2,14820.0,14680.2,14792.0,103813.0
2021-07-25,14680.2,14820.0,14680.2,14792.0,103813.0
2021-07-26,14726.8,14731.4,14563.7,14563.7,255744.0
2021-07-27,14587.0,14633.6,14479.8,14614.9,376663.0
2021-07-28,14596.3,14820.0,14596.3,14820.0,241460.0
2021-07-29,14847.9,15211.5,14838.6,15211.5,469630.0
2021-07-30,15183.5,15281.4,15076.3,15202.1,240176.0
2021-07-31,15183.5,15281.4,15076.3,15202.1,240176.0
2021-08-01,15183.5,15281.4,15076.3,15202.1,240176.0
2021-08-02,15244.1,15519.0,15225.4,15519.0,268667.0
2021-08-03,15519.0,15561.0,15286.0,15430.5,231906.0
2021-08-04,15444.5,15519.0,15304.7,15379.2,135875.0
2021-08-05,15435.1,15528.4,15328.0,15379.2,256813.0
2021-08-06,15472.4,15472.4,15341.9,15444.5,159189.0
2021-08-07,15472.4,15472.4,15341.9,15444.5,159189.0
2021-08-08,15472.4,15472.4,15341.9,15444.5,159189.0
2021-08-09,15444.5,15444.5,15276.7,15281.4,76702.0
2021-08-10,15295.3,15332.6,15192.8,15332.6,323095.0
2021-08-11,15379.2,15519.0,15328.0,15519.0,317657.0
2021-08-12,15519.0,15565.6,15435.1,15533.0,300484.0
2021-08-13,15528.4,15547.0,15416.5,15547.0,210825.0
2021-08-14,15528.4,15547.0,15416.5,15547.0,210825.0
2021-08-15,15528.4,15547.0,15416.5,15547.0,210825.0
2021-08-16,15537.7,15551.7,15421.2,15547.0,169336.0
2021-08-17,15537.7,16329.9,15486.4,16329.9,1076850.0
2021-08-18,16292.7,16777.3,16292.7,16777.3,600202.0
2021-08-19,16637.5,16637.5,16236.7,16535.0,400155.0
2021-08-20,16637.5,16637.5,16236.7,16535.0,400155.0
2021-08-21,16637.5,16637.5,16236.7,16535.0,400155.0
2021-08-22,16637.5,16637.5,16236.7,16535.0,400155.0
2021-08-23,16609.6,16684.1,16507.0,16581.6,192343.0
2021-08-24,16609.6,16609.6,16343.9,16404.5,202087.0
2021-08-25,16404.5,16404.5,16036.3,16064.3,373830.0
2021-08-26,16073.6,16166.8,15882.5,15952.5,303954.0
2021-08-27,15985.1,16288.0,15901.2,16288.0,257595.0
2021-08-28,15985.1,16288.0,15901.2,16288.0,257595.0
2021-08-29,15985.1,16288.0,15901.2,16288.0,257595.0
2021-08-30,16329.9,16539.7,16311.3,16535.0,248019.0
2021-08-31,16581.6,16637.5,16432.5,16637.5,517145.0
2021-09-01,16637.5,16772.7,16507.0,16609.6,362689.0
2021-09-02,16521.0,16642.2,16446.5,16642.2,184766.0
2021-09-03,16511.7,16823.9,16511.7,16786.7,257763.0
2021-09-04,16511.7,16823.9,16511.7,16786.7,257763.0
2021-09-05,16511.7,16823.9,16511.7,16786.7,257763.0
2021-09-06,16796.0,17094.2,16796.0,17094.2,300516.0
2021-09-07,17057.0,17234.1,17019.7,17145.5,413805.0
2021-09-08,17136.2,17168.8,16968.4,17168.8,326312.0
2021-09-09,17112.9,17476.4,17057.0,17476.4,387899.0
2021-09-10,17429.8,17523.0,17276.0,17429.8,196229.0
2021-09-11,17429.8,17523.0,17276.0,17429.8,196229.0
2021-09-12,17429.8,17523.0,17276.0,17429.8,196229.0
2021-09-13,17420.5,17504.4,17271.3,17439.1,208727.0
2021-09-14,17327.3,17443.8,17019.7,17150.2,287460.0
2021-09-15,17280.7,17280.7,17010.4,17047.6,268660.0
2021-09-16,17010.4,17150.2,16945.1,17043.0,248864.0
2021-09-17,16987.1,17043.0,16828.6,16879.9,373145.0
2021-09-18,16987.1,17043.0,16828.6,16879.9,373145.0
2021-09-19,16987.1,17043.0,16828.6,16879.9,373145.0
2021-09-20,16791.3,16791.3,16329.9,16339.3,411254.0
2021-09-21,16385.9,16749.4,16190.1,16208.8,377356.0
2021-09-22,16357.9,16525.7,16278.7,16451.1,232815.0
2021-09-23,16768.0,16777.3,16609.6,16679.5,256303.0
2021-09-24,16730.7,16763.4,16311.3,16311.3,229193.0
2021-09-25,16730.7,16763.4,16311.3,16311.3,229193.0
2021-09-26,16730.7,16763.4,16311.3,16311.3,229193.0
2021-09-27,16497.7,16521.0,16283.3,16371.9,297809.0
2021-09-28,16497.7,16535.0,16274.0,16362.6,277956.0
2021-09-29,16348.6,16563.0,16348.6,16563.0,159439.0
2021-09-30,16572.3,17047.6,16558.3,16963.8,718083.0
2021-10-01,16856.6,17411.1,16782.0,17411.1,493445.0
2021-10-02,16856.6,17411.1,16782.0,17411.1,493445.0
2021-10-03,16856.6,17411.1,16782.0,17411.1,493445.0
2021-10-04,17411.1,17523.0,17122.2,17234.1,331843.0
2021-10-05,17196.8,17350.6,17108.2,17168.8,160884.0
2021-10-06,17126.9,17140.8,16684.1,17098.9,290731.0
2021-10-07,17290.0,17387.8,17182.8,17331.9,316683.0
2021-10-08,17336.6,17411.1,17243.4,17327.3,138238.0
2021-10-09,17336.6,17411.1,17243.4,17327.3,138238.0
2021-10-10,17336.6,17411.1,17243.4,17327.3,138238.0
2021-10-11,17215.4,17504.4,17215.4,17504.4,215569.0
2021-10-12,17439.1,17616.2,17327.3,17574.3,296293.0
2021-10-13,17485.7,17914.5,17448.4,17774.7,309812.0
2021-10-14,17774.7,17942.4,17774.7,17839.9,167486.0
2021-10-15,17853.9,17877.2,17448.4,17709.4,286069.0
2021-10-16,17853.9,17877.2,17448.4,17709.4,286069.0
2021-10-17,17853.9,17877.2,17448.4,17709.4,286069.0
2021-10-18,17532.3,17793.3,17532.3,17751.4,187123.0
2021-10-19,17793.3,17798.0,17476.4,17476.4,126421.0
2021-10-20,17523.0,17653.5,17308.6,17373.9,217152.0
2021-10-21,17425.1,17700.1,17322.6,17700.1,249651.0
2021-10-22,17602.2,17881.8,17602.2,17695.4,149357.0
2021-10-23,17602.2,17881.8,17602.2,17695.4,149357.0
2021-10-24,17602.2,17881.8,17602.2,17695.4,149357.0
2021-10-25,17714.1,17849.2,17518.3,17546.3,144751.0
2021-10-26,17616.2,17942.4,17616.2,17942.4,251888.0
