,UNAT NA Equity,UNAT NA Equity,UNAT NA Equity,UNAT NA Equity,UNAT NA Equity
2016-06-24,33.1738,34.9581,33.1348,34.3864,46783.0
2016-06-25,33.1738,34.9581,33.1348,34.3864,46783.0
2016-06-26,33.1738,34.9581,33.1348,34.3864,46783.0
2016-06-27,33.7671,34.3864,33.6805,33.923,8401.0
2016-06-28,34.5423,34.9321,34.3041,34.4557,13595.0
2016-06-29,35.3175,35.4171,34.8152,35.3738,7909.0
2016-06-30,35.3955,36.2486,35.3955,35.9238,15586.0
2016-07-01,36.4305,37.0022,36.3786,36.4132,9393.0
2016-07-02,36.4305,37.0022,36.3786,36.4132,9393.0
2016-07-03,36.4305,37.0022,36.3786,36.4132,9393.0
2016-07-04,36.738,36.855,36.4175,36.5301,11943.0
2016-07-05,36.253,36.5518,36.0624,36.5518,9346.0
2016-07-06,36.6298,36.6298,35.729,35.729,3687.0
2016-07-07,35.9455,36.4609,35.9455,36.0971,3981.0
2016-07-08,35.9758,36.3829,35.716,36.2573,17839.0
2016-07-09,35.9758,36.3829,35.716,36.2573,17839.0
2016-07-10,35.9758,36.3829,35.716,36.2573,17839.0
2016-07-11,36.3786,36.4392,36.1317,36.3959,19829.0
2016-07-12,35.6943,36.3959,35.6943,36.2443,23171.0
2016-07-13,36.3786,36.3786,35.9282,36.3742,6720.0
2016-07-14,36.3786,36.6384,36.3786,36.4046,5128.0
2016-07-15,36.1404,36.2443,36.136,36.2443,264.0
2016-07-16,36.1404,36.2443,36.136,36.2443,264.0
2016-07-17,36.1404,36.2443,36.136,36.2443,264.0
2016-07-18,36.3483,36.4046,36.188,36.3612,5484.0
2016-07-19,36.3786,36.3916,35.9065,36.0321,1399.0
2016-07-20,36.292,36.292,36.1187,36.201,3056.0
2016-07-21,36.9243,36.9243,35.7246,35.7246,9774.0
2016-07-22,36.1317,36.227,35.7463,36.227,6783.0
2016-07-23,36.1317,36.227,35.7463,36.227,6783.0
2016-07-24,36.1317,36.227,35.7463,36.227,6783.0
2016-07-25,36.2876,36.5518,36.0711,36.0971,8928.0
2016-07-26,36.149,36.4782,36.136,36.1404,5893.0
2016-07-27,36.6601,36.6601,35.8719,36.1144,20641.0
2016-07-28,35.9801,36.0278,35.7463,36.0278,1125.0
2016-07-29,35.8719,36.2963,35.3608,36.2963,7283.0
2016-07-30,35.8719,36.2963,35.3608,36.2963,7283.0
2016-07-31,35.8719,36.2963,35.3608,36.2963,7283.0
2016-08-01,36.3612,36.3612,35.612,35.7593,5473.0
2016-08-02,35.677,36.3526,35.599,35.599,1526.0
2016-08-03,35.6293,35.7939,35.1486,35.1486,9212.0
2016-08-04,37.4972,37.4972,34.9916,35.5372,7915.0
2016-08-05,35.559,36.0567,35.559,35.8559,3116.0
2016-08-06,35.559,36.0567,35.559,35.8559,3116.0
2016-08-07,35.559,36.0567,35.559,35.8559,3116.0
2016-08-08,35.8864,35.9956,35.559,35.6202,12613.0
2016-08-09,35.9999,36.1265,35.9999,36.1265,8163.0
2016-08-10,36.0741,36.1134,35.7729,35.7729,5400.0
2016-08-11,36.2313,36.5499,36.0567,36.5456,4849.0
2016-08-12,36.5325,36.5761,36.2793,36.5761,10825.0
2016-08-13,36.5325,36.5761,36.2793,36.5761,10825.0
2016-08-14,36.5325,36.5761,36.2793,36.5761,10825.0
2016-08-15,36.5761,36.6242,36.24,36.419,2880.0
2016-08-16,36.2749,36.3273,36.0916,36.1265,24200.0
2016-08-17,36.3361,36.3361,36.0698,36.0698,618.0
2016-08-18,36.4103,36.4103,36.0523,36.0523,1439.0
2016-08-19,36.0392,36.0392,35.8821,35.9737,956.0
2016-08-20,36.0392,36.0392,35.8821,35.9737,956.0
2016-08-21,36.0392,36.0392,35.8821,35.9737,956.0
2016-08-22,35.9781,36.1396,35.5329,35.6725,3139.0
2016-08-23,36.1047,36.1047,35.8559,35.8559,4895.0
2016-08-24,35.7598,35.8471,35.7511,35.7511,2952.0
2016-08-25,35.4455,35.8559,35.4455,35.8297,6858.0
2016-08-26,35.821,35.9694,35.5765,35.9694,3463.0
2016-08-27,35.821,35.9694,35.5765,35.9694,3463.0
2016-08-28,35.821,35.9694,35.5765,35.9694,3463.0
2016-08-29,35.9519,36.2007,35.8079,36.1309,8342.0
2016-08-30,36.2487,36.323,36.1222,36.1964,6987.0
2016-08-31,36.1789,36.2662,35.9519,35.9999,3511.0
2016-09-01,36.3011,36.3622,36.0741,36.1091,8831.0
2016-09-02,36.0523,37.6238,36.0523,37.6238,20478.0
2016-09-03,36.0523,37.6238,36.0523,37.6238,20478.0
2016-09-04,36.0523,37.6238,36.0523,37.6238,20478.0
2016-09-05,37.567,37.567,37.2222,37.2615,15189.0
2016-09-06,37.3575,37.3575,36.8948,37.1043,4625.0
2016-09-07,37.1043,37.1043,36.8424,36.9079,4099.0
2016-09-08,36.742,36.7857,36.2531,36.2575,7927.0
2016-09-09,36.3186,36.3186,35.7642,35.8253,5655.0
2016-09-10,36.3186,36.3186,35.7642,35.8253,5655.0
2016-09-11,36.3186,36.3186,35.7642,35.8253,5655.0
2016-09-12,35.6944,35.6944,35.3582,35.5721,9633.0
2016-09-13,35.7031,35.8122,35.2928,35.3932,6482.0
2016-09-14,35.4936,35.4979,35.3059,35.3582,8362.0
2016-09-15,35.3975,35.3975,35.1924,35.3844,1699.0
2016-09-16,35.3582,35.415,35.0963,35.14,2356.0
2016-09-17,35.3582,35.415,35.0963,35.14,2356.0
2016-09-18,35.3582,35.415,35.0963,35.14,2356.0
2016-09-19,35.4805,35.642,35.3582,35.6333,3737.0
2016-09-20,35.559,35.6202,35.4892,35.5329,4093.0
2016-09-21,35.6202,35.6202,35.2884,35.3539,4915.0
2016-09-22,35.5634,36.24,35.5634,36.2313,3038.0
2016-09-23,36.2313,36.2313,35.9912,36.1483,1361.0
2016-09-24,36.2313,36.2313,35.9912,36.1483,1361.0
2016-09-25,36.2313,36.2313,35.9912,36.1483,1361.0
2016-09-26,35.9257,35.9257,35.3888,35.5154,5113.0
2016-09-27,35.4848,35.9563,35.4848,35.9563,2043.0
2016-09-28,36.1876,36.2749,36.0349,36.1047,3864.0
2016-09-29,36.0698,36.2138,35.8122,35.8122,3717.0
2016-09-30,35.4455,35.9214,35.3582,35.9214,7978.0
2016-10-01,35.4455,35.9214,35.3582,35.9214,7978.0
2016-10-02,35.4455,35.9214,35.3582,35.9214,7978.0
2016-10-03,36.0829,36.1003,35.8253,36.0654,1318.0
2016-10-04,36.2749,36.6722,36.2749,36.563,5904.0
2016-10-05,35.9737,35.9737,35.6769,35.6769,8862.0
2016-10-06,35.7467,35.7773,35.4979,35.6813,2936.0
2016-10-07,35.7031,35.7249,35.2797,35.284,3611.0
2016-10-08,35.7031,35.7249,35.2797,35.284,3611.0
2016-10-09,35.7031,35.7249,35.2797,35.284,3611.0
2016-10-10,35.9606,35.9606,35.4455,35.4761,2298.0
2016-10-11,35.6027,36.0174,35.5503,35.5503,7404.0
2016-10-12,35.5765,35.7773,35.4194,35.7773,4529.0
2016-10-13,35.2186,35.2186,34.2757,34.5114,35287.0
2016-10-14,34.5638,34.6904,34.2146,34.3368,22793.0
2016-10-15,34.5638,34.6904,34.2146,34.3368,22793.0
2016-10-16,34.5638,34.6904,34.2146,34.3368,22793.0
2016-10-17,34.3542,34.4721,33.9614,33.9614,15151.0
2016-10-18,34.9741,34.9741,34.1796,34.3411,7172.0
2016-10-19,34.3499,34.3499,34.0661,34.1316,12349.0
2016-10-20,34.1884,34.3106,34.0094,34.2407,17660.0
2016-10-21,34.3761,34.4154,34.1185,34.1796,10205.0
2016-10-22,34.3761,34.4154,34.1185,34.1796,10205.0
2016-10-23,34.3761,34.4154,34.1185,34.1796,10205.0
2016-10-24,34.2495,34.4285,34.088,34.088,25495.0
2016-10-25,34.1665,34.2888,34.088,34.088,15413.0
2016-10-26,34.0487,34.1054,33.6951,33.7518,9840.0
2016-10-27,34.0248,34.3286,33.6287,33.906,13927.0
2016-10-28,33.7299,33.8312,33.325,33.7475,27358.0
2016-10-29,33.7299,33.8312,33.325,33.7475,27358.0
2016-10-30,33.7299,33.8312,33.325,33.7475,27358.0
2016-10-31,33.7255,33.8048,33.5231,33.6287,4928.0
2016-11-01,33.9148,33.9412,33.6947,33.8048,7195.0
2016-11-02,33.7827,33.8136,33.4702,33.4702,11499.0
2016-11-03,33.4526,33.5891,33.2501,33.2501,6215.0
2016-11-04,33.281,33.281,32.9288,32.9508,6630.0
2016-11-05,33.281,33.281,32.9288,32.9508,6630.0
2016-11-06,33.281,33.281,32.9288,32.9508,6630.0
2016-11-07,33.3778,33.6155,33.2325,33.6155,23717.0
2016-11-08,33.5275,33.8004,33.4086,33.8004,21720.0
2016-11-09,32.9772,33.3778,32.5987,33.3558,30336.0
2016-11-10,33.7695,33.7695,32.1321,32.317,31818.0
2016-11-11,32.7087,32.7087,31.9252,32.0617,40664.0
2016-11-12,32.7087,32.7087,31.9252,32.0617,40664.0
2016-11-13,32.7087,32.7087,31.9252,32.0617,40664.0
2016-11-14,32.4711,32.4711,32.0705,32.0925,9587.0
2016-11-15,32.3522,32.5723,32.2774,32.5723,14994.0
2016-11-16,32.744,32.744,32.1233,32.295,23068.0
2016-11-17,32.4799,32.4799,32.0881,32.2818,7579.0
2016-11-18,32.5679,32.5723,32.1717,32.3654,8441.0
2016-11-19,32.5679,32.5723,32.1717,32.3654,8441.0
2016-11-20,32.5679,32.5723,32.1717,32.3654,8441.0
2016-11-21,32.5327,32.5327,31.9913,32.2862,11450.0
2016-11-22,32.4534,32.4711,32.2642,32.3258,12543.0
2016-11-23,32.3962,32.4931,32.0441,32.2158,9794.0
2016-11-24,32.3478,32.3654,32.1321,32.3126,24234.0
2016-11-25,32.5415,33.0081,32.4755,33.0081,9417.0
2016-11-26,32.5415,33.0081,32.4755,33.0081,9417.0
2016-11-27,32.5415,33.0081,32.4755,33.0081,9417.0
2016-11-28,32.942,32.942,32.5943,32.7484,20285.0
2016-11-29,32.7308,32.7836,32.5063,32.5063,8849.0
2016-11-30,32.5679,33.6727,32.5679,33.391,26558.0
2016-12-01,33.1929,33.1929,32.1893,32.3522,29478.0
2016-12-02,32.2862,32.6735,32.1321,32.6163,10549.0
2016-12-03,32.2862,32.6735,32.1321,32.6163,10549.0
2016-12-04,32.2862,32.6735,32.1321,32.6163,10549.0
2016-12-05,32.6163,33.4526,32.6163,33.1357,39384.0
2016-12-06,33.0213,33.2986,32.7263,33.2986,9864.0
2016-12-07,33.0125,33.0125,32.5723,32.6031,7504.0
2016-12-08,32.8188,32.8188,32.4843,32.6999,7865.0
2016-12-09,32.898,33.3778,32.8936,33.281,11977.0
2016-12-10,32.898,33.3778,32.8936,33.281,11977.0
2016-12-11,32.898,33.3778,32.8936,33.281,11977.0
2016-12-12,33.4526,33.4526,33.0565,33.4526,7467.0
2016-12-13,33.5451,34.0028,33.4526,33.9016,19794.0
2016-12-14,33.6155,33.8092,33.5979,33.8092,9326.0
2016-12-15,33.6287,33.7827,33.2325,33.7827,24081.0
2016-12-16,33.5715,33.9896,33.4746,33.6111,10334.0
2016-12-17,33.5715,33.9896,33.4746,33.6111,10334.0
2016-12-18,33.5715,33.9896,33.4746,33.6111,10334.0
2016-12-19,33.9852,34.2449,33.8576,34.0777,11748.0
2016-12-20,34.1921,34.6631,34.1921,34.6631,9592.0
2016-12-21,34.5971,34.6455,34.3065,34.5883,8981.0
2016-12-22,34.2581,34.5266,34.2581,34.3858,13049.0
2016-12-23,34.6411,34.6411,34.4342,34.4342,2376.0
2016-12-24,34.6411,34.6411,34.4342,34.4342,2376.0
2016-12-25,34.6411,34.6411,34.4342,34.4342,2376.0
2016-12-26,34.6411,34.6411,34.4342,34.4342,2376.0
2016-12-27,34.4694,34.5794,34.3506,34.5354,4878.0
2016-12-28,34.1305,34.4694,34.1305,34.3594,9428.0
2016-12-29,34.6631,34.6631,34.2889,34.2889,6914.0
2016-12-30,34.2889,34.465,34.2185,34.377,8889.0
2016-12-31,34.2889,34.465,34.2185,34.377,8889.0
2017-01-01,34.2889,34.465,34.2185,34.377,8889.0
2017-01-02,34.2449,34.7247,34.2449,34.5662,6425.0
2017-01-03,34.6983,34.7819,34.2845,34.2845,11627.0
2017-01-04,34.4298,34.5618,34.2009,34.5618,5329.0
2017-01-05,34.333,34.4386,34.2097,34.4034,3877.0
2017-01-06,34.333,34.465,34.1833,34.465,2727.0
2017-01-07,34.333,34.465,34.1833,34.465,2727.0
2017-01-08,34.333,34.465,34.1833,34.465,2727.0
2017-01-09,34.4254,34.4254,34.2361,34.4166,9354.0
2017-01-10,34.421,34.465,34.1393,34.4562,5235.0
2017-01-11,34.2625,34.5839,33.9544,34.2801,18153.0
2017-01-12,34.2361,34.5927,34.1261,34.5927,5829.0
2017-01-13,34.5398,34.5398,34.1789,34.3594,5703.0
2017-01-14,34.5398,34.5398,34.1789,34.3594,5703.0
2017-01-15,34.5398,34.5398,34.1789,34.3594,5703.0
2017-01-16,34.3726,34.421,34.1965,34.2449,10172.0
2017-01-17,34.333,34.333,33.9148,34.0645,6801.0
2017-01-18,34.3242,34.3242,33.9148,33.9148,17486.0
2017-01-19,34.2625,34.2625,34.0204,34.0204,1621.0
2017-01-20,34.0336,34.421,34.0248,34.3286,10761.0
2017-01-21,34.0336,34.421,34.0248,34.3286,10761.0
2017-01-22,34.0336,34.421,34.0248,34.3286,10761.0
2017-01-23,34.3153,34.5706,33.84,34.2801,6141.0
2017-01-24,34.2141,34.3638,34.2141,34.3638,6056.0
2017-01-25,34.487,34.6763,34.487,34.5883,7735.0
2017-01-26,33.6683,33.6903,33.0565,33.1181,64702.0
2017-01-27,33.2237,33.457,33.1313,33.3646,11876.0
2017-01-28,33.2237,33.457,33.1313,33.3646,11876.0
2017-01-29,33.2237,33.457,33.1313,33.3646,11876.0
2017-01-30,33.4526,33.4526,33.1049,33.1137,21537.0
2017-01-31,33.1665,33.3778,32.9772,32.9993,9995.0
2017-02-01,33.2061,33.4042,32.9684,33.0345,17709.0
2017-02-02,32.898,33.2413,32.8628,33.1269,12139.0
2017-02-03,33.0257,33.5142,33.0257,33.3382,16190.0
2017-02-04,33.0257,33.5142,33.0257,33.3382,16190.0
2017-02-05,33.0257,33.5142,33.0257,33.3382,16190.0
2017-02-06,33.5979,33.6287,33.303,33.3778,18367.0
2017-02-07,33.3866,33.9368,33.3822,33.6111,16344.0
2017-02-08,34.0777,34.333,33.6683,34.2889,20302.0
2017-02-09,34.5287,34.7994,34.3778,34.5908,9498.0
2017-02-10,35.0302,35.0302,34.2358,34.3822,11179.0
2017-02-11,35.0302,35.0302,34.2358,34.3822,11179.0
2017-02-12,35.0302,35.0302,34.2358,34.3822,11179.0
2017-02-13,34.6174,34.6263,34.4088,34.5731,3143.0
2017-02-14,34.5287,34.7506,34.4577,34.5464,4666.0
2017-02-15,34.4932,34.9325,34.1958,34.9325,11116.0
2017-02-16,34.9902,35.1056,34.9015,35.0923,9490.0
2017-02-17,35.0657,39.779,34.9769,39.4151,156054.0
2017-02-18,35.0657,39.779,34.9769,39.4151,156054.0
2017-02-19,35.0657,39.779,34.9769,39.4151,156054.0
2017-02-20,36.4815,37.4578,34.7151,37.4578,86500.0
2017-02-21,37.3469,37.946,37.3469,37.6709,22618.0
2017-02-22,37.8395,40.0098,37.7241,39.3929,47426.0
2017-02-23,39.0556,39.5482,39.0556,39.2952,15940.0
2017-02-24,39.1044,39.5882,39.0556,39.2864,33323.0
2017-02-25,39.1044,39.5882,39.0556,39.2864,33323.0
2017-02-26,39.1044,39.5882,39.0556,39.2864,33323.0
2017-02-27,39.242,40.032,39.1488,39.6325,16855.0
2017-02-28,39.7834,39.9121,39.2908,39.455,18215.0
2017-03-01,39.8101,40.0675,39.7035,40.0675,28950.0
2017-03-02,39.7302,39.8544,39.3485,39.7302,19300.0
2017-03-03,39.4994,39.6192,39.3307,39.3441,8354.0
2017-03-04,39.4994,39.6192,39.3307,39.3441,8354.0
2017-03-05,39.4994,39.6192,39.3307,39.3441,8354.0
2017-03-06,39.0822,40.2983,39.0822,39.5482,18769.0
2017-03-07,39.6814,40.0808,39.6237,39.6237,9903.0
2017-03-08,39.8678,39.9388,39.5038,39.5704,8967.0
2017-03-09,39.8766,40.5557,39.8678,40.5202,25495.0
2017-03-10,40.3915,40.8708,40.387,40.8708,18299.0
2017-03-11,40.3915,40.8708,40.387,40.8708,18299.0
2017-03-12,40.3915,40.8708,40.387,40.8708,18299.0
2017-03-13,40.8752,40.8752,40.1651,40.1651,14616.0
2017-03-14,40.2272,41.0084,40.2272,40.9862,5322.0
2017-03-15,41.0172,41.0971,40.6577,40.9196,9291.0
2017-03-16,41.1459,41.3235,41.0172,41.2746,17785.0
2017-03-17,40.9418,41.3057,40.7864,41.2702,6544.0
2017-03-18,40.9418,41.3057,40.7864,41.2702,6544.0
2017-03-19,40.9418,41.3057,40.7864,41.2702,6544.0
2017-03-20,41.1992,41.4965,41.1104,41.4965,12848.0
2017-03-21,41.2835,41.5409,41.0261,41.1415,24434.0
2017-03-22,41.0039,41.5409,40.9373,41.1193,13195.0
2017-03-23,41.2169,41.6208,40.9462,41.5054,11629.0
2017-03-24,41.6297,41.6297,41.2835,41.6119,9984.0
2017-03-25,41.6297,41.6297,41.2835,41.6119,9984.0
2017-03-26,41.6297,41.6297,41.2835,41.6119,9984.0
2017-03-27,40.9862,41.6297,40.964,41.4122,7505.0
2017-03-28,41.4965,41.4965,41.1859,41.2303,4785.0
2017-03-29,41.3057,41.6253,41.2702,41.3279,2232.0
2017-03-30,41.4255,41.5187,41.3368,41.4078,7049.0
2017-03-31,41.3634,41.3634,40.9551,41.1371,7451.0
2017-04-01,41.3634,41.3634,40.9551,41.1371,7451.0
2017-04-02,41.3634,41.3634,40.9551,41.1371,7451.0
2017-04-03,41.4477,41.4921,41.1415,41.1415,11788.0
2017-04-04,41.1415,41.2347,40.9285,41.0661,6785.0
2017-04-05,41.2303,41.4255,41.1237,41.3279,7132.0
2017-04-06,40.6222,41.7185,39.6991,41.6297,24017.0
2017-04-07,41.7362,42.251,41.6119,42.0735,20941.0
2017-04-08,41.7362,42.251,41.6119,42.0735,20941.0
2017-04-09,41.7362,42.251,41.6119,42.0735,20941.0
2017-04-10,42.5218,42.5972,42.149,42.3842,10024.0
2017-04-11,42.4951,42.7703,42.4729,42.7703,5840.0
2017-04-12,42.7126,42.9789,42.5706,42.6549,10899.0
2017-04-13,42.5928,42.828,42.5928,42.6948,14723.0
2017-04-14,42.5928,42.828,42.5928,42.6948,14723.0
2017-04-15,42.5928,42.828,42.5928,42.6948,14723.0
2017-04-16,42.5928,42.828,42.5928,42.6948,14723.0
2017-04-17,42.5928,42.828,42.5928,42.6948,14723.0
2017-04-18,42.6061,42.8058,42.3309,42.5218,4633.0
2017-04-19,42.3043,42.4729,42.1179,42.2067,2563.0
2017-04-20,42.7037,43.0144,42.3664,42.3664,11665.0
2017-04-21,42.1578,42.5306,41.9492,42.5306,3587.0
2017-04-22,42.1578,42.5306,41.9492,42.5306,3587.0
2017-04-23,42.1578,42.5306,41.9492,42.5306,3587.0
2017-04-24,42.6061,43.1165,42.4774,42.6682,18198.0
2017-04-25,43.0943,43.0943,42.4951,42.4951,12132.0
2017-04-26,42.5262,42.7304,42.3842,42.7304,4021.0
2017-04-27,42.7304,42.7304,42.2954,42.5395,3789.0
2017-04-28,42.2865,42.7304,42.2732,42.5129,6059.0
2017-04-29,42.2865,42.7304,42.2732,42.5129,6059.0
2017-04-30,42.2865,42.7304,42.2732,42.5129,6059.0
2017-05-01,42.2865,42.7304,42.2732,42.5129,6059.0
2017-05-02,42.6061,43.223,42.6061,43.0943,15806.0
2017-05-03,43.0588,43.2008,42.8191,43.0499,21534.0
2017-05-04,43.3258,43.3705,42.901,42.9234,6596.0
2017-05-05,42.9994,43.1156,42.9726,43.0128,4348.0
2017-05-06,42.9994,43.1156,42.9726,43.0128,4348.0
2017-05-07,42.9994,43.1156,42.9726,43.0128,4348.0
2017-05-08,43.0754,43.8176,43.0754,43.8176,9431.0
2017-05-09,43.7103,44.2871,43.7103,44.0725,7741.0
2017-05-10,43.6656,44.1351,43.6656,44.0278,6328.0
2017-05-11,44.5285,44.5285,43.9965,44.0322,4368.0
2017-05-12,44.1932,44.3094,43.7908,43.7908,2881.0
2017-05-13,44.1932,44.3094,43.7908,43.7908,2881.0
2017-05-14,44.1932,44.3094,43.7908,43.7908,2881.0
2017-05-15,43.8668,44.22,43.8668,44.1798,8071.0
2017-05-16,44.0054,44.5106,44.0054,44.2871,9592.0
2017-05-17,44.3407,44.4883,43.9517,43.9517,5889.0
2017-05-18,44.1977,44.2111,43.5583,43.7416,5964.0
2017-05-19,43.7282,44.1887,43.7282,44.0188,16318.0
2017-05-20,43.7282,44.1887,43.7282,44.0188,16318.0
2017-05-21,43.7282,44.1887,43.7282,44.0188,16318.0
2017-05-22,44.1664,44.4838,43.8802,44.4838,3271.0
2017-05-23,44.2066,44.533,44.2066,44.4436,3199.0
2017-05-24,44.3452,44.8192,44.3452,44.8192,3110.0
2017-05-25,44.6582,45.2216,44.6582,44.9175,4139.0
2017-05-26,45.4809,45.4809,44.8639,45.1411,8197.0
2017-05-27,45.4809,45.4809,44.8639,45.1411,8197.0
2017-05-28,45.4809,45.4809,44.8639,45.1411,8197.0
2017-05-29,45.1143,45.1947,45.0785,45.1947,2099.0
2017-05-30,45.0785,45.2037,44.448,45.1232,25873.0
2017-05-31,45.5971,45.5971,45.15,45.4451,5571.0
2017-06-01,45.3736,45.6419,45.1679,45.3199,7876.0
2017-06-02,45.4898,45.7492,45.4809,45.4809,3211.0
2017-06-03,45.4898,45.7492,45.4809,45.4809,3211.0
2017-06-04,45.4898,45.7492,45.4809,45.4809,3211.0
2017-06-05,45.6419,45.6866,45.4719,45.4719,4068.0
2017-06-06,45.4272,45.8565,45.4272,45.4898,6337.0
2017-06-07,45.3825,45.8654,45.3199,45.4809,8023.0
2017-06-08,45.4898,45.5077,44.8996,45.4272,18111.0
2017-06-09,44.8907,45.3646,44.4078,44.8102,9365.0
2017-06-10,44.8907,45.3646,44.4078,44.8102,9365.0
2017-06-11,44.8907,45.3646,44.4078,44.8102,9365.0
2017-06-12,44.8281,44.8281,44.1216,44.4212,16839.0
2017-06-13,44.0635,44.2513,44.0635,44.2513,1308.0
2017-06-14,44.4883,44.4883,43.9473,43.9696,6308.0
2017-06-15,43.8444,44.3139,43.7774,44.3139,1260.0
2017-06-16,44.5464,44.7923,44.305,44.305,4407.0
2017-06-17,44.5464,44.7923,44.305,44.305,4407.0
2017-06-18,44.5464,44.7923,44.305,44.305,4407.0
2017-06-19,44.7118,44.9891,44.6224,44.6224,641.0
2017-06-20,45.0517,45.5345,44.8996,44.9533,16774.0
2017-06-21,44.3854,44.8192,44.3273,44.7655,2550.0
2017-06-22,44.694,44.837,44.618,44.7655,4591.0
2017-06-23,44.6314,44.8013,44.4078,44.6314,8370.0
2017-06-24,44.6314,44.8013,44.4078,44.6314,8370.0
2017-06-25,44.6314,44.8013,44.4078,44.6314,8370.0
2017-06-26,44.685,45.3468,44.685,44.9622,5332.0
2017-06-27,44.7118,44.9175,44.3229,44.3229,7551.0
2017-06-28,44.2826,44.7387,44.0948,44.0948,2184.0
2017-06-29,44.296,44.448,43.0083,43.0843,9071.0
2017-06-30,43.1156,43.7192,43.1022,43.3615,2578.0
2017-07-01,43.1156,43.7192,43.1022,43.3615,2578.0
2017-07-02,43.1156,43.7192,43.1022,43.3615,2578.0
2017-07-03,43.3302,43.518,43.0754,43.1559,2908.0
2017-07-04,43.0173,43.4107,43.0173,43.3124,2283.0
2017-07-05,43.1916,43.6432,43.0128,43.3526,2799.0
2017-07-06,43.1916,43.1916,42.4002,42.901,7053.0
2017-07-07,42.6819,43.1738,42.6506,42.986,4129.0
2017-07-08,42.6819,43.1738,42.6506,42.986,4129.0
2017-07-09,42.6819,43.1738,42.6506,42.986,4129.0
2017-07-10,43.6119,43.992,43.0575,43.992,15096.0
2017-07-11,43.5538,43.5538,43.2364,43.2766,9986.0
2017-07-12,43.3705,43.9965,43.2811,43.9965,4616.0
2017-07-13,43.9965,44.4078,43.8847,44.1619,3261.0
2017-07-14,43.9294,44.3854,43.9294,44.3452,6222.0
2017-07-15,43.9294,44.3854,43.9294,44.3452,6222.0
2017-07-16,43.9294,44.3854,43.9294,44.3452,6222.0
2017-07-17,44.4436,44.6135,44.2155,44.6135,7101.0
2017-07-18,44.5241,44.5241,44.1753,44.1753,2196.0
2017-07-19,44.372,44.4704,44.372,44.3765,2661.0
2017-07-20,44.4123,44.8281,44.3944,44.3944,13112.0
2017-07-21,44.4972,44.9354,44.3899,44.4793,12052.0
2017-07-22,44.4972,44.9354,44.3899,44.4793,12052.0
2017-07-23,44.4972,44.9354,44.3899,44.4793,12052.0
2017-07-24,44.4972,44.5911,44.0456,44.5911,4460.0
2017-07-25,44.1261,44.9354,44.1261,44.9354,2974.0
2017-07-26,44.3854,44.9175,44.3854,44.7476,4108.0
2017-07-27,44.3989,44.8013,44.3586,44.6358,5599.0
2017-07-28,44.1753,44.3989,43.9517,44.1485,6788.0
2017-07-29,44.1753,44.3989,43.9517,44.1485,6788.0
2017-07-30,44.1753,44.3989,43.9517,44.1485,6788.0
2017-07-31,44.0635,44.5509,43.8176,43.8176,15013.0
2017-08-01,44.7118,44.7118,43.84,44.1395,3337.0
2017-08-02,44.2334,44.2334,43.831,43.9473,3547.0
2017-08-03,44.1396,44.3558,43.9144,44.3558,2944.0
2017-08-04,44.2027,44.6351,44.2027,44.608,2113.0
2017-08-05,44.2027,44.6351,44.2027,44.608,2113.0
2017-08-06,44.2027,44.6351,44.2027,44.608,2113.0
2017-08-07,44.59,44.6576,44.4234,44.4549,2446.0
2017-08-08,44.5675,44.9503,44.563,44.9503,2433.0
2017-08-09,44.9278,45.0404,44.7296,45.0314,21668.0
2017-08-10,44.6936,44.7567,44.4909,44.5134,2417.0
2017-08-11,44.7431,44.7431,44.2297,44.4504,4879.0
2017-08-12,44.7431,44.7431,44.2297,44.4504,4879.0
2017-08-13,44.7431,44.7431,44.2297,44.4504,4879.0
2017-08-14,44.4594,44.7657,44.3423,44.7071,4458.0
2017-08-15,45.1395,45.1395,44.8152,44.9684,2358.0
2017-08-16,45.0359,45.3377,45.0359,45.2476,2566.0
2017-08-17,45.2206,45.2656,45.0855,45.1936,5098.0
2017-08-18,44.8963,44.8963,44.7927,44.8422,413.0
2017-08-19,44.8963,44.8963,44.7927,44.8422,413.0
2017-08-20,44.8963,44.8963,44.7927,44.8422,413.0
2017-08-21,44.8377,44.9729,44.7702,44.8422,1975.0
2017-08-22,44.9233,45.1936,44.9233,45.0404,5426.0
2017-08-23,45.1305,45.1305,44.8918,44.8918,2018.0
2017-08-24,45.1755,45.2206,45.0314,45.2206,3599.0
2017-08-25,45.2386,45.2386,44.9008,45.0044,2202.0
2017-08-26,45.2386,45.2386,44.9008,45.0044,2202.0
2017-08-27,45.2386,45.2386,44.9008,45.0044,2202.0
2017-08-28,44.9503,45.0179,44.5315,44.6666,2015.0
2017-08-29,44.4729,44.6576,44.3468,44.617,7337.0
2017-08-30,44.6801,44.8197,44.6351,44.6351,2261.0
2017-08-31,44.7251,45.0855,44.7251,45.0674,8746.0
2017-09-01,44.9503,45.3107,44.9503,45.0404,5320.0
2017-09-02,44.9503,45.3107,44.9503,45.0404,5320.0
2017-09-03,44.9503,45.3107,44.9503,45.0404,5320.0
2017-09-04,44.9323,45.1485,44.9233,45.1125,8405.0
2017-09-05,45.0404,45.2116,45.0314,45.0314,2251.0
2017-09-06,44.9188,45.2386,44.8648,45.0404,2186.0
2017-09-07,45.1485,45.5719,45.1395,45.2206,3377.0
