,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity
2020-11-25,81.2329,81.586,79.6528,80.2291,499815.0
2020-11-26,80.2662,80.954,80.0989,80.2105,277638.0
2020-11-27,80.415,83.3148,80.0618,83.3148,690191.0
2020-11-28,80.415,83.3148,80.0618,83.3148,690191.0
2020-11-29,80.415,83.3148,80.0618,83.3148,690191.0
2020-11-30,82.8501,83.1847,82.0508,82.7757,977032.0
2020-12-01,83.1847,83.2219,81.9206,82.6642,442568.0
2020-12-02,82.5898,83.7423,82.4411,83.6494,910397.0
2020-12-03,83.4077,83.6122,82.7014,83.4263,599208.0
2020-12-04,83.3706,83.7981,82.8873,83.6494,678971.0
2020-12-05,83.3706,83.7981,82.8873,83.6494,678971.0
2020-12-06,83.3706,83.7981,82.8873,83.6494,678971.0
2020-12-07,83.4635,84.0398,82.9988,83.4449,467891.0
2020-12-08,82.5341,82.8129,81.8091,82.1251,597611.0
2020-12-09,82.5341,83.8539,82.4039,83.0546,545334.0
2020-12-10,82.9988,83.0546,80.6938,80.9168,707781.0
2020-12-11,80.6008,81.1957,79.4297,79.7643,653139.0
2020-12-12,80.6008,81.1957,79.4297,79.7643,653139.0
2020-12-13,80.6008,81.1957,79.4297,79.7643,653139.0
2020-12-14,79.9316,80.954,79.9316,80.3406,354392.0
2020-12-15,80.0989,81.1399,79.9502,80.5451,407466.0
2020-12-16,80.5823,80.5823,79.4112,79.9688,625423.0
2020-12-17,80.1733,81.1399,79.9502,80.7124,590463.0
2020-12-18,80.4893,81.7162,80.4521,81.1213,613176.0
2020-12-19,80.4893,81.7162,80.4521,81.1213,613176.0
2020-12-20,80.4893,81.7162,80.4521,81.1213,613176.0
2020-12-21,80.6008,80.6008,78.3516,79.1509,454613.0
2020-12-22,79.4669,81.0284,79.4297,80.638,363992.0
2020-12-23,80.7124,81.8277,80.6938,81.4187,278180.0
2020-12-24,81.9206,83.1661,81.5117,82.72,153708.0
2020-12-25,81.9206,83.1661,81.5117,82.72,153708.0
2020-12-26,81.9206,83.1661,81.5117,82.72,153708.0
2020-12-27,81.9206,83.1661,81.5117,82.72,153708.0
2020-12-28,82.9616,83.7423,82.311,82.6642,261004.0
2020-12-29,82.627,83.3148,82.4783,82.9244,255757.0
2020-12-30,83.1289,83.1289,82.1251,82.1251,251251.0
2020-12-31,81.8091,82.5341,81.6604,81.6604,183178.0
2021-01-01,81.8091,82.5341,81.6604,81.6604,183178.0
2021-01-02,81.8091,82.5341,81.6604,81.6604,183178.0
2021-01-03,81.8091,82.5341,81.6604,81.6604,183178.0
2021-01-04,82.5712,84.0955,82.5527,83.7981,673755.0
2021-01-05,83.4821,83.4821,82.5341,82.8687,475288.0
2021-01-06,83.3334,83.3706,82.1437,82.7943,422737.0
2021-01-07,82.8129,84.0955,82.6084,83.9468,461334.0
2021-01-08,84.1513,84.2071,83.0917,83.3892,459646.0
2021-01-09,84.1513,84.2071,83.0917,83.3892,459646.0
2021-01-10,84.1513,84.2071,83.0917,83.3892,459646.0
2021-01-11,83.3706,85.2109,83.3706,85.2109,584657.0
2021-01-12,85.4339,85.5083,83.4263,83.4263,586129.0
2021-01-13,83.259,83.668,82.7385,82.7757,418554.0
2021-01-14,83.1289,83.668,82.8687,83.4635,535049.0
2021-01-15,83.4821,83.6866,82.943,83.4263,683750.0
2021-01-16,83.4821,83.6866,82.943,83.4263,683750.0
2021-01-17,83.4821,83.6866,82.943,83.4263,683750.0
2021-01-18,82.9802,82.9802,80.6752,81.3258,644305.0
2021-01-19,81.5303,82.0508,80.731,81.1771,600845.0
2021-01-20,81.6232,82.0508,81.1771,81.5303,550549.0
2021-01-21,81.7348,81.9578,81.0098,81.1771,592823.0
2021-01-22,79.9316,79.9874,78.8349,79.9874,675219.0
2021-01-23,79.9316,79.9874,78.8349,79.9874,675219.0
2021-01-24,79.9316,79.9874,78.8349,79.9874,675219.0
2021-01-25,80.4335,80.638,78.649,78.649,505198.0
2021-01-26,78.8349,80.0246,78.7606,79.0394,430873.0
2021-01-27,79.0208,79.0952,77.1805,77.9426,661721.0
2021-01-28,77.5151,78.649,76.6043,78.1843,510538.0
2021-01-29,77.3664,79.3182,76.8831,77.9241,640989.0
2021-01-30,77.3664,79.3182,76.8831,77.9241,640989.0
2021-01-31,77.3664,79.3182,76.8831,77.9241,640989.0
2021-02-01,78.4817,79.5041,78.0728,79.1695,479107.0
2021-02-02,79.3554,80.1175,78.8163,79.6156,584909.0
2021-02-03,80.0618,80.638,79.2253,79.7458,355980.0
2021-02-04,80.3778,81.1399,79.6342,81.1399,570385.0
2021-02-05,80.9354,81.1027,79.7829,80.1919,334233.0
2021-02-06,80.9354,81.1027,79.7829,80.1919,334233.0
2021-02-07,80.9354,81.1027,79.7829,80.1919,334233.0
2021-02-08,81.0284,81.8835,80.7681,80.9354,443299.0
2021-02-09,80.6194,80.8053,79.4483,80.0246,494542.0
2021-02-10,80.2105,80.5637,78.9836,79.1323,492621.0
2021-02-11,79.1137,80.006,78.7048,79.0022,398323.0
2021-02-12,78.7791,79.5599,78.6118,79.2067,376786.0
2021-02-13,78.7791,79.5599,78.6118,79.2067,376786.0
2021-02-14,78.7791,79.5599,78.6118,79.2067,376786.0
2021-02-15,79.374,80.3964,79.0952,79.9502,464423.0
2021-02-16,79.9688,80.6566,79.7272,79.8201,475362.0
2021-02-17,81.0656,82.3854,79.374,79.8387,884258.0
2021-02-18,79.8387,80.1919,77.2363,77.608,860431.0
2021-02-19,77.8311,80.1547,76.9203,80.1547,1064624.0
2021-02-20,77.8311,80.1547,76.9203,80.1547,1064624.0
2021-02-21,77.8311,80.1547,76.9203,80.1547,1064624.0
2021-02-22,80.1547,80.1547,78.8907,79.5599,607745.0
2021-02-23,79.5599,79.8387,78.7977,79.6528,656176.0
2021-02-24,79.9131,81.1771,79.6528,81.0098,649236.0
2021-02-25,81.6232,81.6418,80.1175,80.3592,446680.0
2021-02-26,79.8759,80.4521,79.1881,79.5227,792612.0
2021-02-27,79.8759,80.4521,79.1881,79.5227,792612.0
2021-02-28,79.8759,80.4521,79.1881,79.5227,792612.0
2021-03-01,79.9688,81.679,79.9316,81.4373,540623.0
2021-03-02,81.1957,81.5303,80.7681,81.0656,445466.0
2021-03-03,81.2329,81.679,80.6752,81.2143,472015.0
2021-03-04,81.1213,81.3258,80.0432,80.9354,400244.0
2021-03-05,80.3034,81.0284,79.7458,80.415,521289.0
2021-03-06,80.3034,81.0284,79.7458,80.415,521289.0
2021-03-07,80.3034,81.0284,79.7458,80.415,521289.0
2021-03-08,80.8797,82.3668,80.6566,82.311,408241.0
2021-03-09,82.2738,83.5936,81.4745,83.3706,593228.0
2021-03-10,83.3706,87.4229,83.0917,87.3671,962125.0
2021-03-11,87.5716,88.6312,85.5269,85.7313,692123.0
2021-03-12,85.564,85.8429,84.7461,85.5454,295156.0
2021-03-13,85.564,85.8429,84.7461,85.5454,295156.0
2021-03-14,85.564,85.8429,84.7461,85.5454,295156.0
2021-03-15,85.973,86.0473,84.7275,85.0436,504372.0
2021-03-16,85.3596,86.2332,85.0621,85.8615,457337.0
2021-03-17,85.8429,86.6236,85.3596,85.4711,358282.0
2021-03-18,85.4525,87.5716,85.3224,87.237,581732.0
2021-03-19,86.9954,88.3338,86.4563,87.7389,1176046.0
2021-03-20,86.9954,88.3338,86.4563,87.7389,1176046.0
2021-03-21,86.9954,88.3338,86.4563,87.7389,1176046.0
2021-03-22,87.1255,88.0363,87.0511,87.8133,333420.0
2021-03-23,87.0325,88.2222,86.9396,87.6274,383108.0
2021-03-24,87.0697,88.4453,87.0325,87.6832,485635.0
2021-03-25,87.6832,88.3523,86.698,88.2408,417524.0
2021-03-26,88.278,89.1517,88.0735,88.6312,470931.0
2021-03-27,88.278,89.1517,88.0735,88.6312,470931.0
2021-03-28,88.278,89.1517,88.0735,88.6312,470931.0
2021-03-29,88.8914,89.2818,88.7055,89.1145,535319.0
2021-03-30,89.4119,89.4677,88.7613,88.91,418420.0
2021-03-31,88.9472,89.2632,88.2222,88.5568,572735.0
2021-04-01,89.0401,89.951,88.7055,89.6164,410798.0
2021-04-02,89.0401,89.951,88.7055,89.6164,410798.0
2021-04-03,89.0401,89.951,88.7055,89.6164,410798.0
2021-04-04,89.0401,89.951,88.7055,89.6164,410798.0
2021-04-05,89.0401,89.951,88.7055,89.6164,410798.0
2021-04-06,90.6202,90.992,89.858,90.5458,482945.0
2021-04-07,90.5458,91.3637,90.1926,90.6388,697757.0
2021-04-08,90.6759,90.8432,89.858,90.3971,424391.0
2021-04-09,90.3042,91.9028,90.2484,91.6797,594703.0
2021-04-10,90.3042,91.9028,90.2484,91.6797,594703.0
2021-04-11,90.3042,91.9028,90.2484,91.6797,594703.0
2021-04-12,91.624,91.9772,90.6759,90.6759,534266.0
2021-04-13,90.7131,91.3823,90.5644,91.215,493758.0
2021-04-14,91.5496,91.5868,90.0253,90.1183,480490.0
2021-04-15,90.2856,91.8099,90.267,91.4567,477616.0
2021-04-16,92.4791,94.8026,92.0329,94.6168,817739.0
2021-04-17,92.4791,94.8026,92.0329,94.6168,817739.0
2021-04-18,92.4791,94.8026,92.0329,94.6168,817739.0
2021-04-19,94.5238,95.4068,94.1056,94.8026,547031.0
2021-04-20,95.2209,95.6856,93.3155,93.5479,671836.0
2021-04-21,93.0367,96.1503,91.4938,96.1503,824116.0
2021-04-22,95.918,96.1039,93.362,94.152,657985.0
2021-04-23,93.7338,95.1744,93.4085,94.9885,499194.0
2021-04-24,93.7338,95.1744,93.4085,94.9885,499194.0
2021-04-25,93.7338,95.1744,93.4085,94.9885,499194.0
2021-04-26,95.0074,95.0074,93.9696,94.4885,380332.0
2021-04-27,94.4413,95.3376,94.1206,94.8659,386183.0
2021-04-28,95.1961,95.3376,94.1017,94.5829,325299.0
2021-04-29,95.0074,95.3376,94.347,94.4885,405111.0
2021-04-30,94.8659,95.2905,94.2715,94.2715,551920.0
2021-05-01,94.8659,95.2905,94.2715,94.2715,551920.0
2021-05-02,94.8659,95.2905,94.2715,94.2715,551920.0
2021-05-03,94.4413,95.2433,94.2904,95.1018,252227.0
2021-05-04,95.0074,95.5263,93.7998,93.7998,467808.0
2021-05-05,94.7244,96.9887,94.5829,96.6113,522819.0
2021-05-06,96.5641,97.3661,96.2339,96.9415,292542.0
2021-05-07,97.3661,97.9794,97.0831,97.602,378941.0
2021-05-08,97.3661,97.9794,97.0831,97.602,378941.0
2021-05-09,97.3661,97.9794,97.0831,97.602,378941.0
2021-05-10,97.9322,98.4039,97.7435,98.0265,334239.0
2021-05-11,97.0831,97.0831,94.9131,95.6207,658380.0
2021-05-12,95.432,95.9509,94.63,95.1489,364689.0
2021-05-13,94.347,96.0452,93.3469,95.9037,444451.0
2021-05-14,96.5641,96.8472,95.7622,96.8472,334641.0
2021-05-15,96.5641,96.8472,95.7622,96.8472,334641.0
2021-05-16,96.5641,96.8472,95.7622,96.8472,334641.0
2021-05-17,97.0359,97.5076,96.6585,96.7528,498021.0
2021-05-18,97.6491,97.9322,96.9415,97.1774,482280.0
2021-05-19,96.7528,97.2246,95.8565,96.9415,608925.0
2021-05-20,97.4133,97.7435,96.3283,97.5076,445111.0
2021-05-21,97.6963,99.3474,97.5076,99.0172,614318.0
2021-05-22,97.6963,99.3474,97.5076,99.0172,614318.0
2021-05-23,97.6963,99.3474,97.5076,99.0172,614318.0
2021-05-24,99.3002,99.3002,98.4039,98.7813,171275.0
2021-05-25,99.1587,99.253,97.9322,98.2152,357268.0
2021-05-26,98.3096,98.4511,97.4604,97.4604,522176.0
2021-05-27,97.4604,98.0265,96.4698,97.6491,693076.0
2021-05-28,97.6491,98.97,97.6491,98.687,454184.0
2021-05-29,97.6491,98.97,97.6491,98.687,454184.0
2021-05-30,97.6491,98.97,97.6491,98.687,454184.0
2021-05-31,98.687,100.2437,98.687,99.3474,376291.0
2021-06-01,99.6304,101.0928,99.3946,99.8191,406687.0
2021-06-02,100.3852,100.3852,99.3946,99.9606,401510.0
2021-06-03,99.6304,100.2909,98.3096,100.1493,409114.0
2021-06-04,100.2909,100.7626,99.4417,100.7626,316987.0
2021-06-05,100.2909,100.7626,99.4417,100.7626,316987.0
2021-06-06,100.2909,100.7626,99.4417,100.7626,316987.0
2021-06-07,100.5739,100.8569,100.055,100.055,349703.0
2021-06-08,100.2437,100.2437,98.9228,99.1115,476613.0
2021-06-09,99.3946,100.055,98.97,99.4889,376207.0
2021-06-10,99.9606,100.338,99.3946,99.3946,423082.0
2021-06-11,99.7248,100.5267,99.3474,99.8191,293139.0
2021-06-12,99.7248,100.5267,99.3474,99.8191,293139.0
2021-06-13,99.7248,100.5267,99.3474,99.8191,293139.0
2021-06-14,100.2909,100.6211,99.8663,100.4324,353757.0
2021-06-15,101.0928,101.9891,100.6211,100.8098,464449.0
2021-06-16,101.1872,101.7532,100.7626,100.9985,435280.0
2021-06-17,100.5267,100.7626,99.8663,100.5739,351707.0
2021-06-18,100.6682,101.0456,99.2059,99.3474,824889.0
2021-06-19,100.6682,101.0456,99.2059,99.3474,824889.0
2021-06-20,100.6682,101.0456,99.2059,99.3474,824889.0
2021-06-21,99.0643,101.2815,98.7341,100.8098,522724.0
2021-06-22,100.9985,101.9419,100.9513,101.6117,502795.0
2021-06-23,101.5174,101.8476,100.7154,100.9513,308240.0
2021-06-24,101.3758,101.5645,100.5739,100.5739,478006.0
2021-06-25,100.6682,101.0456,100.2437,100.2437,342025.0
2021-06-26,100.6682,101.0456,100.2437,100.2437,342025.0
2021-06-27,100.6682,101.0456,100.2437,100.2437,342025.0
2021-06-28,100.2909,100.7626,99.6776,99.9606,400740.0
2021-06-29,100.5739,100.9513,100.1493,100.4324,297289.0
2021-06-30,100.5739,101.8004,98.0737,98.3096,799308.0
2021-07-01,98.4983,99.3002,96.9887,98.8285,681493.0
2021-07-02,99.253,99.3946,96.4226,97.1774,643750.0
2021-07-03,99.253,99.3946,96.4226,97.1774,643750.0
2021-07-04,99.253,99.3946,96.4226,97.1774,643750.0
2021-07-05,96.9887,98.168,96.517,97.885,405463.0
2021-07-06,97.885,98.4511,96.6113,97.3189,460293.0
2021-07-07,97.5076,99.0643,97.3661,99.0643,438594.0
2021-07-08,98.4039,98.4983,97.4133,97.6963,561596.0
2021-07-09,98.5454,99.5833,98.0265,99.3002,382102.0
2021-07-10,98.5454,99.5833,98.0265,99.3002,382102.0
2021-07-11,98.5454,99.5833,98.0265,99.3002,382102.0
2021-07-12,99.1115,100.4324,98.9228,100.338,347282.0
2021-07-13,100.3852,101.4702,100.055,101.423,435759.0
2021-07-14,100.9041,101.14,100.5267,100.8569,357914.0
2021-07-15,101.0456,102.3193,100.6682,101.7061,435344.0
2021-07-16,101.8948,102.0363,100.5267,100.6682,569787.0
2021-07-17,101.8948,102.0363,100.5267,100.6682,569787.0
2021-07-18,101.8948,102.0363,100.5267,100.6682,569787.0
2021-07-19,99.8663,100.1022,98.2624,99.1115,580507.0
2021-07-20,96.2339,97.8378,95.0074,96.8472,1250133.0
2021-07-21,94.3093,95.6679,92.5544,95.0546,1089571.0
2021-07-22,95.0546,96.6585,95.0074,95.8565,528094.0
2021-07-23,96.517,97.5076,96.3755,96.8944,527301.0
2021-07-24,96.517,97.5076,96.3755,96.8944,527301.0
2021-07-25,96.517,97.5076,96.3755,96.8944,527301.0
2021-07-26,96.6113,98.3096,96.3755,97.0359,461415.0
2021-07-27,96.6113,97.1774,96.2339,97.0831,473136.0
2021-07-28,97.1774,97.5548,96.517,97.4604,330082.0
2021-07-29,97.9794,98.2152,97.5548,97.5548,328226.0
2021-07-30,97.2246,98.5926,96.8472,98.2152,537333.0
2021-07-31,97.2246,98.5926,96.8472,98.2152,537333.0
2021-08-01,97.2246,98.5926,96.8472,98.2152,537333.0
2021-08-02,98.7341,99.4417,97.9794,98.3567,292921.0
2021-08-03,98.168,98.4039,97.2718,97.9794,442577.0
2021-08-04,98.3096,99.4417,98.1209,98.1209,295962.0
2021-08-05,97.6963,99.3002,97.6963,98.2624,368618.0
2021-08-06,98.0737,98.4983,97.9322,97.9794,245816.0
2021-08-07,98.0737,98.4983,97.9322,97.9794,245816.0
2021-08-08,98.0737,98.4983,97.9322,97.9794,245816.0
2021-08-09,97.9322,98.9228,97.8378,98.7341,343106.0
2021-08-10,98.9228,99.7248,98.8757,99.4417,241090.0
2021-08-11,99.6776,100.5267,99.3946,100.4324,335002.0
2021-08-12,100.4795,100.9041,100.1965,100.5267,243747.0
2021-08-13,100.338,101.5174,100.338,101.2815,289893.0
2021-08-14,100.338,101.5174,100.338,101.2815,289893.0
2021-08-15,100.338,101.5174,100.338,101.2815,289893.0
2021-08-16,100.9041,101.7061,100.8569,100.9513,237160.0
2021-08-17,100.7626,100.9513,98.4511,98.4511,541717.0
2021-08-18,98.7341,99.0172,98.3096,98.6398,360492.0
2021-08-19,97.885,98.0265,96.2339,96.9415,411888.0
2021-08-20,96.6113,97.2246,95.8565,96.8472,371234.0
2021-08-21,96.6113,97.2246,95.8565,96.8472,371234.0
2021-08-22,96.6113,97.2246,95.8565,96.8472,371234.0
2021-08-23,97.2718,98.1209,96.9887,97.7435,403038.0
2021-08-24,98.168,98.687,97.6963,98.2624,286420.0
2021-08-25,98.2624,98.5926,97.4133,97.6963,287566.0
2021-08-26,97.2718,97.5076,96.6585,97.2718,418100.0
2021-08-27,97.4604,97.9322,96.7057,97.7435,342082.0
2021-08-28,97.4604,97.9322,96.7057,97.7435,342082.0
2021-08-29,97.4604,97.9322,96.7057,97.7435,342082.0
2021-08-30,97.9322,98.6398,97.7907,98.1209,213331.0
2021-08-31,98.4039,99.2059,98.3567,98.4983,712283.0
2021-09-01,98.97,99.1115,96.1868,96.3283,519199.0
2021-09-02,96.3283,97.1774,96.2811,96.4226,413022.0
2021-09-03,96.5641,96.8472,95.715,96.2339,302222.0
2021-09-04,96.5641,96.8472,95.715,96.2339,302222.0
2021-09-05,96.5641,96.8472,95.715,96.2339,302222.0
2021-09-06,96.1868,96.8,96.1868,96.6113,357640.0
2021-09-07,96.2339,96.3755,92.0449,94.196,1021386.0
2021-09-08,93.4035,93.8753,91.9695,93.2337,629162.0
2021-09-09,93.0261,96.2339,92.2525,94.7716,872551.0
2021-09-10,94.3942,95.9509,94.3942,94.8187,547536.0
2021-09-11,94.3942,95.9509,94.3942,94.8187,547536.0
2021-09-12,94.3942,95.9509,94.3942,94.8187,547536.0
2021-09-13,95.0546,96.4698,94.8187,94.8187,583932.0
2021-09-14,94.8187,95.5735,94.6772,95.2905,459374.0
2021-09-15,95.2905,95.8565,93.9696,94.3093,900096.0
2021-09-16,95.1018,96.1396,95.0074,95.5263,551164.0
2021-09-17,96.0924,96.2811,93.3469,93.3469,1246521.0
2021-09-18,96.0924,96.2811,93.3469,93.3469,1246521.0
2021-09-19,96.0924,96.2811,93.3469,93.3469,1246521.0
2021-09-20,92.2902,92.4601,90.9694,91.6864,708810.0
2021-09-21,91.9317,92.4034,91.4034,91.894,380868.0
2021-09-22,92.4601,92.5355,91.8751,92.2902,347711.0
2021-09-23,92.7997,93.1771,92.328,92.9884,449252.0
2021-09-24,92.3846,92.8563,91.46,92.0072,478254.0
2021-09-25,92.3846,92.8563,91.46,92.0072,478254.0
2021-09-26,92.3846,92.8563,91.46,92.0072,478254.0
2021-09-27,92.4978,92.5167,90.007,90.3656,715449.0
2021-09-28,90.1202,90.4599,88.139,89.0636,1067306.0
2021-09-29,89.2334,89.6485,88.2899,88.8371,904362.0
2021-09-30,89.8372,90.2712,88.6673,89.0447,614874.0
2021-10-01,87.7993,88.6673,87.4785,87.6672,567315.0
2021-10-02,87.7993,88.6673,87.4785,87.6672,567315.0
2021-10-03,87.7993,88.6673,87.4785,87.6672,567315.0
2021-10-04,87.9691,88.8183,87.4408,87.8559,491614.0
2021-10-05,87.7238,88.1201,87.1766,87.4408,622711.0
2021-10-06,86.6105,86.7049,84.6104,85.7237,734910.0
2021-10-07,87.4408,88.0824,86.8181,87.7427,756202.0
2021-10-08,87.7804,88.1578,87.0634,87.1955,517074.0
2021-10-09,87.7804,88.1578,87.0634,87.1955,517074.0
2021-10-10,87.7804,88.1578,87.0634,87.1955,517074.0
2021-10-11,86.8558,88.1956,86.7426,88.1012,411953.0
2021-10-12,87.4031,88.4597,86.6483,88.1012,501763.0
2021-10-13,87.6672,89.139,87.4597,88.7239,380847.0
2021-10-14,88.4031,88.9503,86.7615,88.9503,631911.0
2021-10-15,89.4221,89.6485,89.007,89.3089,608383.0
2021-10-16,89.4221,89.6485,89.007,89.3089,608383.0
2021-10-17,89.4221,89.6485,89.007,89.3089,608383.0
2021-10-18,88.7428,89.8749,88.139,89.8749,578309.0
2021-10-19,90.158,90.3656,89.0636,90.2901,467598.0
2021-10-20,87.8937,89.8183,87.3464,89.139,776374.0
2021-10-21,87.9314,89.6863,87.9314,89.3277,429601.0
2021-10-22,90.105,92.0197,89.6879,91.413,607913.0
2021-10-23,90.105,92.0197,89.6879,91.413,607913.0
2021-10-24,90.105,92.0197,89.6879,91.413,607913.0
2021-10-25,92.9107,92.9107,91.1097,91.6974,586109.0
2021-10-26,91.7543,92.304,91.2614,91.8491,357652.0
2021-10-27,91.6216,93.8775,91.6216,93.65,779834.0
2021-10-28,93.6121,95.5458,93.4036,95.1666,599685.0
2021-10-29,94.3704,94.8823,93.6121,94.2377,766446.0
2021-10-30,94.3704,94.8823,93.6121,94.2377,766446.0
2021-10-31,94.3704,94.8823,93.6121,94.2377,766446.0
2021-11-01,94.5789,95.0244,94.3515,95.0244,392070.0
2021-11-02,94.7685,95.7353,94.6358,95.5458,470004.0
2021-11-03,95.3562,96.3515,95.1666,96.0671,386352.0
2021-11-04,96.3515,96.541,95.4036,95.9249,538046.0
2021-11-05,95.7353,96.541,95.688,95.8775,415818.0
2021-11-06,95.7353,96.541,95.688,95.8775,415818.0
2021-11-07,95.7353,96.541,95.688,95.8775,415818.0
2021-11-08,95.7353,96.3515,95.7353,96.2093,335746.0
2021-11-09,96.0197,96.7306,95.9723,96.4936,362143.0
2021-11-10,96.5884,97.0624,96.1619,96.2567,476145.0
2021-11-11,96.1145,96.778,95.9723,96.4936,416399.0
2021-11-12,96.2093,97.0624,96.1619,97.015,313170.0
2021-11-13,96.2093,97.0624,96.1619,97.015,313170.0
2021-11-14,96.2093,97.0624,96.1619,97.015,313170.0
2021-11-15,96.5884,97.2519,96.3515,97.0624,397723.0
2021-11-16,97.0624,97.5363,96.6832,97.2993,349580.0
2021-11-17,97.0624,98.2946,97.015,97.6785,422204.0
2021-11-18,97.8681,98.4842,97.4415,97.6311,457598.0
2021-11-19,97.9155,98.2946,97.3467,98.105,578807.0
2021-11-20,97.9155,98.2946,97.3467,98.105,578807.0
2021-11-21,97.9155,98.2946,97.3467,98.105,578807.0
2021-11-22,98.1524,99.1477,97.7259,98.8633,487692.0
2021-11-23,98.0576,98.5316,95.451,95.688,773557.0
2021-11-24,95.7353,95.8775,93.9344,94.0292,571854.0
2021-11-25,94.0102,94.2946,92.9107,93.3657,465942.0
2021-11-26,90.1618,92.304,90.0481,90.7495,721789.0
2021-11-27,90.1618,92.304,90.0481,90.7495,721789.0
2021-11-28,90.1618,92.304,90.0481,90.7495,721789.0
2021-11-29,91.1666,91.6595,89.5362,89.5362,828908.0
2021-11-30,88.9106,89.0813,88.0765,88.0765,1361455.0
2021-12-01,88.8727,89.7827,88.323,89.3846,593279.0
2021-12-02,88.3798,89.1192,87.7163,88.6642,530396.0
2021-12-03,89.5552,92.1524,89.4794,90.9201,599303.0
2021-12-04,89.5552,92.1524,89.4794,90.9201,599303.0
2021-12-05,89.5552,92.1524,89.4794,90.9201,599303.0
2021-12-06,91.5457,92.6074,90.5789,91.9059,498558.0
2021-12-07,92.1145,93.0244,92.0386,92.6263,663214.0
2021-12-08,92.1713,93.4036,91.5457,91.6026,597428.0
2021-12-09,91.5268,91.7164,90.2756,90.4083,469470.0
2021-12-10,90.2377,91.7543,90.0102,90.7495,393457.0
2021-12-11,90.2377,91.7543,90.0102,90.7495,393457.0
2021-12-12,90.2377,91.7543,90.0102,90.7495,393457.0
2021-12-13,90.7306,91.5078,90.105,90.105,440783.0
2021-12-14,90.3325,91.1855,88.7211,88.7211,495727.0
2021-12-15,88.3798,88.9486,88.0765,88.6452,492740.0
2021-12-16,89.8775,90.5031,89.631,89.8396,453911.0
2021-12-17,90.2187,90.3704,88.6452,89.2898,911139.0
2021-12-18,90.2187,90.3704,88.6452,89.2898,911139.0
2021-12-19,90.2187,90.3704,88.6452,89.2898,911139.0
2021-12-20,87.6595,88.1523,87.1286,87.5268,417264.0
2021-12-21,88.4178,88.7969,88.0007,88.0007,270350.0
2021-12-22,88.2661,88.7021,87.6026,88.7021,322627.0
2021-12-23,89.1192,89.5552,88.7211,89.0244,292548.0
2021-12-24,89.0813,89.214,88.7969,89.0813,59627.0
2021-12-25,89.0813,89.214,88.7969,89.0813,59627.0
2021-12-26,89.0813,89.214,88.7969,89.0813,59627.0
2021-12-27,88.5505,89.8775,88.5505,89.8585,276744.0
2021-12-28,89.8017,91.4889,89.7827,91.2045,229218.0
2021-12-29,91.1666,91.451,90.9201,91.3562,270310.0
2021-12-30,91.2424,91.6405,90.9012,91.6026,197291.0
2021-12-31,91.5647,91.7732,90.9201,91.4699,112864.0
2022-01-01,91.5647,91.7732,90.9201,91.4699,112864.0
2022-01-02,91.5647,91.7732,90.9201,91.4699,112864.0
2022-01-03,91.6974,93.0813,91.6595,92.5694,320190.0
2022-01-04,93.2709,93.5363,92.2661,93.3657,350617.0
2022-01-05,93.5552,94.7116,92.2851,92.5694,619028.0
2022-01-06,91.6026,93.0813,91.5078,92.5315,545664.0
2022-01-07,92.5126,93.1571,92.0197,92.2851,468394.0
2022-01-08,92.5126,93.1571,92.0197,92.2851,468394.0
2022-01-09,92.5126,93.1571,92.0197,92.2851,468394.0
2022-01-10,92.6642,92.8917,90.56,90.9012,497807.0
2022-01-11,91.1287,92.3609,91.1287,91.6974,374348.0
2022-01-12,92.4557,92.5884,91.451,92.0955,362897.0
2022-01-13,91.9438,92.2282,91.3751,92.1713,514994.0
2022-01-14,91.2614,93.5363,91.2045,91.868,808454.0
2022-01-15,91.2614,93.5363,91.2045,91.868,808454.0
2022-01-16,91.2614,93.5363,91.2045,91.868,808454.0
2022-01-17,92.1334,93.4984,91.868,92.4557,295778.0
2022-01-18,92.2472,92.2472,89.1761,89.8017,707050.0
2022-01-19,89.1381,91.3941,89.1002,90.6358,463857.0
2022-01-20,90.8822,91.2614,89.7827,90.7116,431912.0
2022-01-21,89.5552,89.5552,86.6547,88.3419,846054.0
2022-01-22,89.5552,89.5552,86.6547,88.3419,846054.0
2022-01-23,89.5552,89.5552,86.6547,88.3419,846054.0
2022-01-24,87.394,89.0623,84.5504,85.3846,709905.0
2022-01-25,86.3135,86.6547,85.2898,85.9722,545115.0
2022-01-26,86.4651,88.8538,86.2945,88.1334,562780.0
2022-01-27,87.0149,89.195,86.3703,88.3988,656504.0
2022-01-28,86.958,87.8869,85.0054,85.612,667026.0
2022-01-29,86.958,87.8869,85.0054,85.612,667026.0
2022-01-30,86.958,87.8869,85.0054,85.612,667026.0
2022-01-31,86.5789,87.3182,85.9533,86.7874,480132.0
2022-02-01,87.2613,87.3372,86.1808,86.6357,578808.0
2022-02-02,87.1855,88.1713,86.6737,87.9438,463332.0
2022-02-03,87.5647,87.7163,85.4604,85.7637,469666.0
2022-02-04,85.8775,86.1618,83.7163,84.0954,518740.0
2022-02-05,85.8775,86.1618,83.7163,84.0954,518740.0
2022-02-06,85.8775,86.1618,83.7163,84.0954,518740.0
2022-02-07,84.285,84.5694,82.7305,83.7732,405770.0
2022-02-08,83.849,84.8348,83.5457,84.0386,463039.0
