,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity
2015-02-17,4.94,5.042,4.849,5.021,1799048.0
2015-02-18,4.984,5.205,4.96,5.015,2914994.0
2015-02-19,5.017,5.134,4.959,5.091,1648493.0
2015-02-20,5.1,5.1,5.009,5.024,418029.0
2015-02-21,5.1,5.1,5.009,5.024,418029.0
2015-02-22,5.1,5.1,5.009,5.024,418029.0
2015-02-23,5.019,5.058,4.916,4.979,703122.0
2015-02-24,4.976,5.122,4.926,5.075,833256.0
2015-02-25,5.023,5.114,5.012,5.068,1244878.0
2015-02-26,5.114,5.131,5.026,5.131,597814.0
2015-02-27,5.158,5.229,5.039,5.131,1741388.0
2015-02-28,5.158,5.229,5.039,5.131,1741388.0
2015-03-01,5.158,5.229,5.039,5.131,1741388.0
2015-03-02,5.185,5.185,5.051,5.083,1485526.0
2015-03-03,5.12,5.129,5.015,5.107,1069098.0
2015-03-04,5.065,5.13,5.006,5.094,1044673.0
2015-03-05,5.111,5.111,5.024,5.028,1333770.0
2015-03-06,5.03,5.065,4.963,5.021,1122353.0
2015-03-07,5.03,5.065,4.963,5.021,1122353.0
2015-03-08,5.03,5.065,4.963,5.021,1122353.0
2015-03-09,5.004,5.031,4.949,4.998,833256.0
2015-03-10,4.984,5.029,4.893,4.94,922147.0
2015-03-11,4.996,4.996,4.892,4.899,884909.0
2015-03-12,4.921,4.971,4.894,4.942,850874.0
2015-03-13,4.903,4.925,4.802,4.826,501715.0
2015-03-14,4.903,4.925,4.802,4.826,501715.0
2015-03-15,4.903,4.925,4.802,4.826,501715.0
2015-03-16,4.826,4.879,4.797,4.797,345955.0
2015-03-17,4.797,4.853,4.748,4.795,1632076.0
2015-03-18,4.797,5.01,4.794,4.932,4028137.0
2015-03-19,4.92,4.942,4.797,4.887,1292928.0
2015-03-20,4.903,5.067,4.903,5.067,1311747.0
2015-03-21,4.903,5.067,4.903,5.067,1311747.0
2015-03-22,4.903,5.067,4.903,5.067,1311747.0
2015-03-23,5.031,5.122,4.979,4.987,1622867.0
2015-03-24,5.009,5.109,4.954,4.979,1499540.0
2015-03-25,4.982,5.051,4.936,4.957,1719766.0
2015-03-26,4.941,4.985,4.825,4.985,680299.0
2015-03-27,4.986,4.986,4.814,4.826,1260895.0
2015-03-28,4.986,4.986,4.814,4.826,1260895.0
2015-03-29,4.986,4.986,4.814,4.826,1260895.0
2015-03-30,4.858,4.92,4.836,4.887,771592.0
2015-03-31,4.882,4.9,4.839,4.887,1423862.0
2015-04-01,4.86,5.13,4.857,5.009,3716617.0
2015-04-02,5.01,5.125,4.992,5.047,1536378.0
2015-04-03,5.01,5.125,4.992,5.047,1536378.0
2015-04-04,5.01,5.125,4.992,5.047,1536378.0
2015-04-05,5.01,5.125,4.992,5.047,1536378.0
2015-04-06,5.048,5.122,5.04,5.1,888112.0
2015-04-07,5.101,5.111,4.953,4.985,781603.0
2015-04-08,5.021,5.041,4.966,5.026,321530.0
2015-04-09,5.026,5.09,4.951,4.952,373584.0
2015-04-10,4.951,5.023,4.951,4.998,532547.0
2015-04-11,4.951,5.023,4.951,4.998,532547.0
2015-04-12,4.951,5.023,4.951,4.998,532547.0
2015-04-13,5.013,5.04,4.925,4.936,665483.0
2015-04-14,4.968,5.084,4.952,5.084,1087517.0
2015-04-15,5.043,5.108,5.031,5.108,1492733.0
2015-04-16,5.107,5.119,5.01,5.046,651069.0
2015-04-17,5.014,5.047,4.97,5.012,551767.0
2015-04-18,5.014,5.047,4.97,5.012,551767.0
2015-04-19,5.014,5.047,4.97,5.012,551767.0
2015-04-20,5.021,5.048,4.903,4.915,1110741.0
2015-04-21,5.021,5.048,4.903,4.915,1110741.0
2015-04-22,4.949,5.04,4.949,5.04,880905.0
2015-04-23,5.017,5.151,5.015,5.151,709529.0
2015-04-24,5.156,5.21,5.035,5.09,1673318.0
2015-04-25,5.156,5.21,5.035,5.09,1673318.0
2015-04-26,5.156,5.21,5.035,5.09,1673318.0
2015-04-27,5.056,5.142,4.982,5.07,1149180.0
2015-04-28,5.106,5.119,5.015,5.052,801223.0
2015-04-29,5.051,5.091,5.028,5.058,942568.0
2015-04-30,5.058,5.192,5.019,5.192,1555197.0
2015-05-01,5.058,5.192,5.019,5.192,1555197.0
2015-05-02,5.058,5.192,5.019,5.192,1555197.0
2015-05-03,5.058,5.192,5.019,5.192,1555197.0
2015-05-04,5.203,5.217,5.1,5.217,1365803.0
2015-05-05,5.235,5.235,5.16,5.164,1624068.0
2015-05-06,5.175,5.175,5.01,5.12,972198.0
2015-05-07,5.131,5.183,5.07,5.148,933359.0
2015-05-08,5.167,5.207,5.118,5.143,582999.0
2015-05-09,5.167,5.207,5.118,5.143,582999.0
2015-05-10,5.167,5.207,5.118,5.143,582999.0
2015-05-11,5.156,5.289,5.149,5.21,1141572.0
2015-05-12,5.204,5.355,5.192,5.339,1194827.0
2015-05-13,5.376,5.401,5.234,5.258,1220053.0
2015-05-14,5.294,5.353,5.256,5.334,836459.0
2015-05-15,5.317,5.367,5.286,5.338,1501542.0
2015-05-16,5.317,5.367,5.286,5.338,1501542.0
2015-05-17,5.317,5.367,5.286,5.338,1501542.0
2015-05-18,5.351,5.36,5.198,5.216,486500.0
2015-05-19,5.235,5.339,5.204,5.339,372382.0
2015-05-20,5.35,5.35,5.199,5.22,633050.0
2015-05-21,5.224,5.239,5.032,5.046,1431470.0
2015-05-22,5.032,5.144,4.938,5.092,1041470.0
2015-05-23,5.032,5.144,4.938,5.092,1041470.0
2015-05-24,5.032,5.144,4.938,5.092,1041470.0
2015-05-25,5.052,5.127,5.051,5.117,292300.0
2015-05-26,5.094,5.192,5.065,5.143,1874325.0
2015-05-27,5.187,5.225,5.106,5.185,1363000.0
2015-05-28,5.21,5.214,5.018,5.041,906131.0
2015-05-29,5.053,5.105,4.943,4.991,1092722.0
2015-05-30,5.053,5.105,4.943,4.991,1092722.0
2015-05-31,5.053,5.105,4.943,4.991,1092722.0
2015-06-01,5.025,5.179,4.986,5.147,1278913.0
2015-06-02,5.157,5.171,5.059,5.154,544559.0
2015-06-03,5.151,5.169,5.058,5.144,421633.0
2015-06-04,5.151,5.169,5.058,5.144,421633.0
2015-06-05,5.18,5.18,5.044,5.115,420031.0
2015-06-06,5.18,5.18,5.044,5.115,420031.0
2015-06-07,5.18,5.18,5.044,5.115,420031.0
2015-06-08,5.107,5.126,5.046,5.046,397208.0
2015-06-09,5.043,5.068,4.988,5.016,297906.0
2015-06-10,5.019,5.058,4.942,4.994,738759.0
2015-06-11,5.078,5.078,4.909,4.979,644662.0
2015-06-12,4.929,5.04,4.929,4.981,711531.0
2015-06-13,4.929,5.04,4.929,4.981,711531.0
2015-06-14,4.929,5.04,4.929,4.981,711531.0
2015-06-15,4.979,5.023,4.942,4.991,259066.0
2015-06-16,5.006,5.016,4.963,4.991,356766.0
2015-06-17,4.981,5.064,4.956,5.051,383994.0
2015-06-18,5.019,5.073,5.004,5.066,473286.0
2015-06-19,5.054,5.141,5.041,5.091,948574.0
2015-06-20,5.054,5.141,5.041,5.091,948574.0
2015-06-21,5.054,5.141,5.041,5.091,948574.0
2015-06-22,5.132,5.206,5.122,5.197,928954.0
2015-06-23,5.184,5.237,5.137,5.237,904529.0
2015-06-24,5.201,5.201,4.949,4.993,4088199.0
2015-06-25,4.985,4.991,4.86,4.892,1189622.0
2015-06-26,4.937,5.005,4.849,4.979,936161.0
2015-06-27,4.937,5.005,4.849,4.979,936161.0
2015-06-28,4.937,5.005,4.849,4.979,936161.0
2015-06-29,4.91,5.011,4.897,4.917,1098728.0
2015-06-30,4.927,4.993,4.884,4.884,1554396.0
2015-07-01,4.919,4.999,4.792,4.991,2006060.0
2015-07-02,4.966,5.023,4.87,4.923,864488.0
2015-07-03,4.897,4.939,4.857,4.892,604621.0
2015-07-04,4.897,4.939,4.857,4.892,604621.0
2015-07-05,4.897,4.939,4.857,4.892,604621.0
2015-07-06,4.858,4.955,4.847,4.904,866089.0
2015-07-07,4.885,4.913,4.86,4.873,454867.0
2015-07-08,4.848,4.944,4.848,4.937,616633.0
2015-07-09,4.848,4.944,4.848,4.937,616633.0
2015-07-10,4.959,5.013,4.893,4.923,950977.0
2015-07-11,4.959,5.013,4.893,4.923,950977.0
2015-07-12,4.959,5.013,4.893,4.923,950977.0
2015-07-13,4.908,4.985,4.893,4.893,377988.0
2015-07-14,4.91,5.116,4.91,5.066,2050906.0
2015-07-15,5.105,5.124,5.076,5.116,777599.0
2015-07-16,5.121,5.15,5.064,5.075,449662.0
2015-07-17,5.104,5.136,5.069,5.116,436048.0
2015-07-18,5.104,5.136,5.069,5.116,436048.0
2015-07-19,5.104,5.136,5.069,5.116,436048.0
2015-07-20,5.116,5.127,5.054,5.109,753174.0
2015-07-21,5.07,5.121,5.061,5.061,293902.0
2015-07-22,5.069,5.073,4.887,4.912,1399437.0
2015-07-23,4.939,4.985,4.893,4.942,942168.0
2015-07-24,4.927,4.986,4.804,4.855,884909.0
2015-07-25,4.927,4.986,4.804,4.855,884909.0
2015-07-26,4.927,4.986,4.804,4.855,884909.0
2015-07-27,4.822,4.96,4.804,4.929,549765.0
2015-07-28,4.895,4.991,4.874,4.973,572988.0
2015-07-29,4.971,5.069,4.928,5.036,1330566.0
2015-07-30,5.025,5.112,4.988,5.008,880504.0
2015-07-31,4.985,5.195,4.984,5.171,1505146.0
2015-08-01,4.985,5.195,4.984,5.171,1505146.0
2015-08-02,4.985,5.195,4.984,5.171,1505146.0
2015-08-03,5.202,5.229,5.185,5.206,817640.0
2015-08-04,5.211,5.308,5.115,5.21,1070299.0
2015-08-05,5.241,5.241,5.121,5.126,646664.0
2015-08-06,5.124,5.167,5.04,5.085,910535.0
2015-08-07,5.122,5.16,5.0,5.01,637855.0
2015-08-08,5.122,5.16,5.0,5.01,637855.0
2015-08-09,5.122,5.16,5.0,5.01,637855.0
2015-08-10,5.046,5.088,4.964,4.986,1133564.0
2015-08-11,4.979,5.041,4.942,5.023,775597.0
2015-08-12,5.061,5.07,4.93,5.001,1140371.0
2015-08-13,5.024,5.035,4.968,5.005,432444.0
2015-08-14,4.976,5.069,4.958,5.028,1033461.0
2015-08-15,4.976,5.069,4.958,5.028,1033461.0
2015-08-16,4.976,5.069,4.958,5.028,1033461.0
2015-08-17,5.041,5.104,4.99,5.054,788810.0
2015-08-18,5.031,5.069,4.978,5.029,1335371.0
2015-08-19,5.025,5.025,4.884,4.946,655473.0
2015-08-20,4.917,4.975,4.868,4.907,891315.0
2015-08-21,4.91,4.932,4.82,4.865,539754.0
2015-08-22,4.91,4.932,4.82,4.865,539754.0
2015-08-23,4.91,4.932,4.82,4.865,539754.0
2015-08-24,4.832,4.85,4.611,4.761,697917.0
2015-08-25,4.813,4.848,4.689,4.689,420432.0
2015-08-26,4.724,4.855,4.714,4.855,622639.0
2015-08-27,4.864,5.068,4.845,5.025,1123554.0
2015-08-28,4.994,4.994,4.804,4.804,467280.0
2015-08-29,4.994,4.994,4.804,4.804,467280.0
2015-08-30,4.994,4.994,4.804,4.804,467280.0
2015-08-31,4.794,4.794,4.671,4.719,1287322.0
2015-09-01,4.688,4.688,4.532,4.58,1378616.0
2015-09-02,4.582,4.61,4.426,4.48,1588431.0
2015-09-03,4.506,4.654,4.437,4.48,1937990.0
2015-09-04,4.466,4.52,4.384,4.492,1221254.0
2015-09-05,4.466,4.52,4.384,4.492,1221254.0
2015-09-06,4.466,4.52,4.384,4.492,1221254.0
2015-09-07,4.466,4.52,4.384,4.492,1221254.0
2015-09-08,4.527,4.557,4.435,4.492,1330166.0
2015-09-09,4.474,4.708,4.432,4.679,1515556.0
2015-09-10,4.615,4.776,4.561,4.679,2007662.0
2015-09-11,4.654,4.924,4.627,4.898,1983637.0
2015-09-12,4.654,4.924,4.627,4.898,1983637.0
2015-09-13,4.654,4.924,4.627,4.898,1983637.0
2015-09-14,4.862,5.003,4.834,4.991,1668514.0
2015-09-15,5.023,5.092,4.895,5.079,1666111.0
2015-09-16,5.115,5.278,5.05,5.216,2547817.0
2015-09-17,5.234,5.258,5.091,5.236,3709410.0
2015-09-18,5.306,5.306,5.129,5.129,1619663.0
2015-09-19,5.306,5.306,5.129,5.129,1619663.0
2015-09-20,5.306,5.306,5.129,5.129,1619663.0
2015-09-21,5.116,5.191,5.046,5.106,977404.0
2015-09-22,5.15,5.252,4.929,5.241,1488729.0
2015-09-23,5.24,5.246,5.048,5.051,1735382.0
2015-09-24,5.04,5.04,4.877,5.008,2046902.0
2015-09-25,4.963,5.073,4.934,5.025,1784633.0
2015-09-26,4.963,5.073,4.934,5.025,1784633.0
2015-09-27,4.963,5.073,4.934,5.025,1784633.0
2015-09-28,4.99,5.031,4.842,4.918,1761809.0
2015-09-29,4.883,5.016,4.874,4.929,1135967.0
2015-09-30,4.968,5.116,4.904,5.091,1249683.0
2015-10-01,5.11,5.181,4.974,5.03,1085915.0
2015-10-02,5.016,5.161,5.014,5.159,925350.0
2015-10-03,5.016,5.161,5.014,5.159,925350.0
2015-10-04,5.016,5.161,5.014,5.159,925350.0
2015-10-05,5.16,5.216,5.104,5.141,1036264.0
2015-10-06,5.154,5.21,5.092,5.179,2865743.0
2015-10-07,5.182,5.292,5.088,5.281,1202835.0
2015-10-08,5.243,5.278,5.104,5.215,1169201.0
2015-10-09,5.184,5.245,5.036,5.191,1849900.0
2015-10-10,5.184,5.245,5.036,5.191,1849900.0
2015-10-11,5.184,5.245,5.036,5.191,1849900.0
2015-10-12,5.184,5.245,5.036,5.191,1849900.0
2015-10-13,5.191,5.23,5.109,5.23,1256490.0
2015-10-14,5.252,5.26,5.018,5.036,1031059.0
2015-10-15,5.058,5.127,5.031,5.092,1266100.0
2015-10-16,5.092,5.135,5.004,5.079,930956.0
2015-10-17,5.092,5.135,5.004,5.079,930956.0
2015-10-18,5.092,5.135,5.004,5.079,930956.0
2015-10-19,5.04,5.12,5.013,5.013,859282.0
2015-10-20,5.031,5.075,4.913,4.917,817640.0
2015-10-21,4.867,4.942,4.818,4.915,1261696.0
2015-10-22,4.903,5.161,4.898,5.111,1164396.0
2015-10-23,5.13,5.204,4.984,4.996,798820.0
2015-10-24,5.13,5.204,4.984,4.996,798820.0
2015-10-25,5.13,5.204,4.984,4.996,798820.0
2015-10-26,5.026,5.035,4.918,4.96,755976.0
2015-10-27,4.95,5.141,4.922,5.091,734354.0
2015-10-28,5.092,5.243,5.092,5.176,846069.0
2015-10-29,5.154,5.288,5.154,5.262,1081911.0
2015-10-30,5.295,5.579,5.281,5.54,3057540.0
2015-10-31,5.295,5.579,5.281,5.54,3057540.0
2015-11-01,5.295,5.579,5.281,5.54,3057540.0
2015-11-02,5.295,5.579,5.281,5.54,3057540.0
2015-11-03,5.54,5.724,5.524,5.628,2518587.0
2015-11-04,5.628,5.806,5.628,5.796,2768443.0
2015-11-05,5.776,5.859,5.706,5.775,1385022.0
2015-11-06,5.775,5.803,5.573,5.664,2236697.0
2015-11-07,5.775,5.803,5.573,5.664,2236697.0
2015-11-08,5.775,5.803,5.573,5.664,2236697.0
2015-11-09,5.738,5.738,5.391,5.419,2450517.0
2015-11-10,5.419,5.678,5.419,5.678,2464131.0
2015-11-11,5.729,5.824,5.529,5.719,1823873.0
2015-11-12,5.748,5.814,5.665,5.741,4524246.0
2015-11-13,5.783,5.834,5.703,5.803,2258319.0
2015-11-14,5.783,5.834,5.703,5.803,2258319.0
2015-11-15,5.783,5.834,5.703,5.803,2258319.0
2015-11-16,5.826,5.905,5.724,5.724,2427693.0
2015-11-17,5.685,5.84,5.508,5.774,3216503.0
2015-11-18,5.803,5.867,5.791,5.827,1541183.0
2015-11-19,5.753,5.829,5.66,5.803,2456122.0
2015-11-20,5.753,5.829,5.66,5.803,2456122.0
2015-11-21,5.753,5.829,5.66,5.803,2456122.0
2015-11-22,5.753,5.829,5.66,5.803,2456122.0
2015-11-23,5.761,5.862,5.691,5.714,2068124.0
2015-11-24,5.696,5.743,5.6,5.685,1807056.0
2015-11-25,5.639,5.69,5.53,5.583,1520762.0
2015-11-26,5.618,5.745,5.573,5.718,898122.0
2015-11-27,5.714,5.714,5.553,5.583,799621.0
2015-11-28,5.714,5.714,5.553,5.583,799621.0
2015-11-29,5.714,5.714,5.553,5.583,799621.0
2015-11-30,5.628,5.683,5.538,5.652,1693339.0
2015-12-01,5.694,5.794,5.445,5.525,1820269.0
2015-12-02,5.49,5.605,5.466,5.538,1146377.0
2015-12-03,5.603,5.665,5.527,5.615,1164396.0
2015-12-04,5.6,5.6,5.364,5.364,2122580.0
2015-12-05,5.6,5.6,5.364,5.364,2122580.0
2015-12-06,5.6,5.6,5.364,5.364,2122580.0
2015-12-07,5.352,5.468,5.352,5.383,937763.0
2015-12-08,5.382,5.538,5.306,5.538,31883544.0
2015-12-09,5.542,5.701,5.515,5.701,2025680.0
2015-12-10,5.672,5.78,5.642,5.723,1188421.0
2015-12-11,5.683,5.788,5.632,5.705,1437877.0
2015-12-12,5.683,5.788,5.632,5.705,1437877.0
2015-12-13,5.683,5.788,5.632,5.705,1437877.0
2015-12-14,5.758,5.759,5.636,5.699,826449.0
2015-12-15,5.691,5.801,5.658,5.705,1242876.0
2015-12-16,5.73,5.801,5.607,5.667,889714.0
2015-12-17,5.709,5.773,5.645,5.749,1362599.0
2015-12-18,5.709,5.714,5.565,5.612,1228061.0
2015-12-19,5.709,5.714,5.565,5.612,1228061.0
2015-12-20,5.709,5.714,5.565,5.612,1228061.0
2015-12-21,5.654,5.721,5.417,5.538,1607251.0
2015-12-22,5.536,5.645,5.48,5.615,667486.0
2015-12-23,5.654,5.712,5.555,5.697,1038266.0
2015-12-24,5.654,5.712,5.555,5.697,1038266.0
2015-12-25,5.654,5.712,5.555,5.697,1038266.0
2015-12-26,5.654,5.712,5.555,5.697,1038266.0
2015-12-27,5.654,5.712,5.555,5.697,1038266.0
2015-12-28,5.667,5.849,5.606,5.795,937363.0
2015-12-29,5.753,5.914,5.718,5.834,741562.0
2015-12-30,5.791,5.886,5.735,5.886,1508349.0
2015-12-31,5.791,5.886,5.735,5.886,1508349.0
2016-01-01,5.791,5.886,5.735,5.886,1508349.0
2016-01-02,5.791,5.886,5.735,5.886,1508349.0
2016-01-03,5.791,5.886,5.735,5.886,1508349.0
2016-01-04,5.82,5.82,5.645,5.718,1501142.0
2016-01-05,5.757,5.864,5.612,5.718,2739213.0
2016-01-06,5.718,5.718,5.616,5.654,1891543.0
2016-01-07,5.64,5.64,5.454,5.454,1892343.0
2016-01-08,5.473,5.588,5.473,5.588,946572.0
2016-01-09,5.473,5.588,5.473,5.588,946572.0
2016-01-10,5.473,5.588,5.473,5.588,946572.0
2016-01-11,5.6,5.753,5.552,5.615,1648493.0
2016-01-12,5.655,5.804,5.655,5.714,843666.0
2016-01-13,5.757,5.771,5.607,5.628,726746.0
2016-01-14,5.628,5.697,5.526,5.594,1373410.0
2016-01-15,5.578,5.763,5.476,5.538,1708955.0
2016-01-16,5.578,5.763,5.476,5.538,1708955.0
2016-01-17,5.578,5.763,5.476,5.538,1708955.0
2016-01-18,5.536,5.659,5.395,5.397,972198.0
2016-01-19,5.435,5.499,5.33,5.365,934960.0
2016-01-20,5.359,5.359,5.207,5.306,1268503.0
2016-01-21,5.339,5.37,5.254,5.274,1366604.0
2016-01-22,5.3,5.472,5.249,5.472,3970478.0
2016-01-23,5.3,5.472,5.249,5.472,3970478.0
2016-01-24,5.3,5.472,5.249,5.472,3970478.0
2016-01-25,5.3,5.472,5.249,5.472,3970478.0
2016-01-26,5.433,5.472,5.296,5.296,1114344.0
2016-01-27,5.293,5.395,5.244,5.391,2804080.0
2016-01-28,5.391,5.636,5.312,5.594,4670396.0
2016-01-29,5.615,5.958,5.615,5.882,4412932.0
2016-01-30,5.615,5.958,5.615,5.882,4412932.0
2016-01-31,5.615,5.958,5.615,5.882,4412932.0
2016-02-01,5.866,5.999,5.807,5.898,2504172.0
2016-02-02,5.887,5.929,5.746,5.794,1935588.0
2016-02-03,5.791,5.904,5.734,5.895,2075331.0
2016-02-04,5.91,5.987,5.75,5.795,1986040.0
2016-02-05,5.766,5.91,5.758,5.897,884909.0
2016-02-06,5.766,5.91,5.758,5.897,884909.0
2016-02-07,5.766,5.91,5.758,5.897,884909.0
2016-02-08,5.766,5.91,5.758,5.897,884909.0
2016-02-09,5.766,5.91,5.758,5.897,884909.0
2016-02-10,5.891,5.981,5.853,5.961,1306942.0
2016-02-11,5.937,5.964,5.794,5.852,1706152.0
2016-02-12,5.889,5.895,5.773,5.892,986613.0
2016-02-13,5.889,5.895,5.773,5.892,986613.0
2016-02-14,5.889,5.895,5.773,5.892,986613.0
2016-02-15,5.886,5.961,5.852,5.938,848872.0
2016-02-16,5.937,6.048,5.896,5.938,1073903.0
2016-02-17,5.976,6.092,5.96,6.053,1269704.0
2016-02-18,6.084,6.085,5.945,6.021,1789037.0
2016-02-19,5.978,6.061,5.978,6.014,2052908.0
2016-02-20,5.978,6.061,5.978,6.014,2052908.0
2016-02-21,5.978,6.061,5.978,6.014,2052908.0
2016-02-22,6.062,6.16,5.992,6.063,1544786.0
2016-02-23,6.027,6.05,5.985,6.003,719939.0
2016-02-24,5.976,5.976,5.829,5.892,1547990.0
2016-02-25,5.851,6.061,5.838,6.061,1488729.0
2016-02-26,6.061,6.153,5.87,5.931,1407846.0
2016-02-27,6.061,6.153,5.87,5.931,1407846.0
2016-02-28,6.061,6.153,5.87,5.931,1407846.0
2016-02-29,5.891,6.016,5.853,6.014,1595238.0
2016-03-01,5.96,6.031,5.92,5.976,3102386.0
2016-03-02,5.974,6.05,5.906,5.95,3229317.0
2016-03-03,5.955,6.076,5.941,6.012,3200086.0
2016-03-04,6.089,6.115,5.974,6.074,3251339.0
2016-03-05,6.089,6.115,5.974,6.074,3251339.0
2016-03-06,6.089,6.115,5.974,6.074,3251339.0
2016-03-07,6.04,6.113,5.989,5.995,2344408.0
2016-03-08,5.998,6.058,5.986,6.026,1510752.0
2016-03-09,6.061,6.173,6.01,6.098,2387252.0
2016-03-10,6.079,6.281,6.079,6.201,3962469.0
2016-03-11,6.207,6.255,6.139,6.237,1479519.0
2016-03-12,6.207,6.255,6.139,6.237,1479519.0
2016-03-13,6.207,6.255,6.139,6.237,1479519.0
2016-03-14,6.272,6.37,5.969,6.084,5053190.0
2016-03-15,6.041,6.139,5.94,6.134,2262724.0
2016-03-16,6.134,6.207,6.08,6.179,613430.0
2016-03-17,6.274,6.308,6.169,6.255,1170002.0
2016-03-18,6.258,6.294,6.168,6.269,1047876.0
2016-03-19,6.258,6.294,6.168,6.269,1047876.0
2016-03-20,6.258,6.294,6.168,6.269,1047876.0
2016-03-21,6.272,6.339,6.227,6.269,607023.0
2016-03-22,6.28,6.39,6.22,6.338,1055484.0
2016-03-23,6.341,6.41,6.231,6.33,1091521.0
2016-03-24,6.327,6.356,6.097,6.21,1597641.0
2016-03-25,6.327,6.356,6.097,6.21,1597641.0
2016-03-26,6.327,6.356,6.097,6.21,1597641.0
2016-03-27,6.327,6.356,6.097,6.21,1597641.0
2016-03-28,6.259,6.375,6.259,6.332,936161.0
2016-03-29,6.332,6.358,6.282,6.322,1586029.0
2016-03-30,6.336,6.348,6.233,6.285,2804480.0
2016-03-31,6.285,6.29,6.175,6.227,1673318.0
2016-04-01,6.156,6.289,6.144,6.21,1025053.0
2016-04-02,6.156,6.289,6.144,6.21,1025053.0
2016-04-03,6.156,6.289,6.144,6.21,1025053.0
2016-04-04,6.164,6.186,6.039,6.151,901326.0
2016-04-05,6.126,6.204,6.053,6.141,971398.0
2016-04-06,6.118,6.174,6.033,6.071,596000.0
2016-04-07,6.048,6.236,5.983,6.014,2018400.0
2016-04-08,6.085,6.227,6.018,6.227,3122400.0
2016-04-09,6.085,6.227,6.018,6.227,3122400.0
2016-04-10,6.085,6.227,6.018,6.227,3122400.0
2016-04-11,6.271,6.271,6.197,6.263,866800.0
2016-04-12,6.264,6.353,6.247,6.343,1876000.0
2016-04-13,6.394,6.424,6.259,6.362,3952800.0
2016-04-14,6.378,6.378,6.196,6.214,1941200.0
2016-04-15,6.219,6.374,6.219,6.361,774800.0
2016-04-16,6.219,6.374,6.219,6.361,774800.0
2016-04-17,6.219,6.374,6.219,6.361,774800.0
2016-04-18,6.317,6.365,6.242,6.334,2637600.0
2016-04-19,6.334,6.504,6.302,6.504,1869600.0
2016-04-20,6.446,6.482,6.374,6.45,10046000.0
2016-04-21,6.446,6.482,6.374,6.45,10046000.0
2016-04-22,6.459,7.141,6.448,7.11,5964400.0
2016-04-23,6.459,7.141,6.448,7.11,5964400.0
2016-04-24,6.459,7.141,6.448,7.11,5964400.0
2016-04-25,7.118,7.185,6.901,6.958,7903200.0
2016-04-26,7.011,7.167,6.719,7.109,3344000.0
2016-04-27,7.129,7.216,6.995,7.199,1094000.0
2016-04-28,7.177,7.2,7.036,7.168,2640000.0
2016-04-29,7.105,7.347,7.105,7.284,3303200.0
2016-04-30,7.105,7.347,7.105,7.284,3303200.0
2016-05-01,7.105,7.347,7.105,7.284,3303200.0
2016-05-02,7.232,7.276,7.15,7.232,1033200.0
2016-05-03,7.129,7.191,7.02,7.185,1585200.0
2016-05-04,7.201,7.311,7.085,7.245,1690800.0
2016-05-05,7.252,7.307,7.213,7.267,1186800.0
2016-05-06,7.258,7.512,7.208,7.445,2524800.0
2016-05-07,7.258,7.512,7.208,7.445,2524800.0
2016-05-08,7.258,7.512,7.208,7.445,2524800.0
2016-05-09,7.432,7.526,7.39,7.432,1544400.0
2016-05-10,7.502,7.623,7.44,7.529,1810400.0
2016-05-11,7.582,7.691,7.451,7.529,2369600.0
2016-05-12,7.529,7.849,7.529,7.845,5110400.0
2016-05-13,7.807,7.971,7.709,7.95,2298000.0
2016-05-14,7.807,7.971,7.709,7.95,2298000.0
2016-05-15,7.807,7.971,7.709,7.95,2298000.0
2016-05-16,7.992,8.002,7.842,7.901,3479200.0
2016-05-17,7.829,8.026,7.788,7.993,2352000.0
2016-05-18,7.956,7.956,7.779,7.805,1544800.0
2016-05-19,7.761,7.83,7.729,7.748,1278000.0
2016-05-20,7.769,7.961,7.761,7.838,1085600.0
2016-05-21,7.769,7.961,7.761,7.838,1085600.0
2016-05-22,7.769,7.961,7.761,7.838,1085600.0
2016-05-23,7.772,7.872,7.684,7.824,1159200.0
2016-05-24,7.936,7.936,7.723,7.761,2089200.0
2016-05-25,7.859,7.859,7.614,7.705,1413600.0
2016-05-26,7.859,7.859,7.614,7.705,1413600.0
2016-05-27,7.771,7.819,7.593,7.626,2185600.0
2016-05-28,7.771,7.819,7.593,7.626,2185600.0
2016-05-29,7.771,7.819,7.593,7.626,2185600.0
2016-05-30,7.627,7.7,7.544,7.663,1519200.0
2016-05-31,7.672,7.856,7.622,7.816,2906400.0
2016-06-01,7.778,7.816,7.691,7.76,938400.0
2016-06-02,7.797,7.797,7.714,7.762,620000.0
2016-06-03,7.794,7.923,7.761,7.805,952000.0
2016-06-04,7.794,7.923,7.761,7.805,952000.0
2016-06-05,7.794,7.923,7.761,7.805,952000.0
2016-06-06,7.823,7.876,7.734,7.734,521600.0
2016-06-07,7.717,7.766,7.647,7.703,749600.0
2016-06-08,7.738,7.885,7.734,7.787,972800.0
2016-06-09,7.767,7.807,7.716,7.763,863200.0
2016-06-10,7.742,7.762,7.684,7.709,2610800.0
2016-06-11,7.742,7.762,7.684,7.709,2610800.0
2016-06-12,7.742,7.762,7.684,7.709,2610800.0
2016-06-13,7.678,7.73,7.641,7.69,574400.0
2016-06-14,7.735,8.171,7.609,8.035,2230800.0
2016-06-15,8.114,8.114,7.801,7.908,1008800.0
2016-06-16,7.89,7.901,7.739,7.821,2296400.0
