,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity
2018-03-31,11.363,11.543,11.341,11.543,709700.0
2018-04-01,11.363,11.543,11.341,11.543,709700.0
2018-04-02,11.527,11.618,11.363,11.426,801100.0
2018-04-03,11.495,11.565,11.395,11.485,1560800.0
2018-04-04,11.437,11.644,11.389,11.644,1120100.0
2018-04-05,11.687,11.74,11.421,11.538,1150100.0
2018-04-06,11.575,11.628,11.235,11.283,1752000.0
2018-04-07,11.575,11.628,11.235,11.283,1752000.0
2018-04-08,11.575,11.628,11.235,11.283,1752000.0
2018-04-09,11.294,11.368,10.89,10.89,1800500.0
2018-04-10,10.959,11.001,10.794,10.97,1973700.0
2018-04-11,10.97,11.145,10.948,11.049,1095400.0
2018-04-12,11.102,11.171,10.975,11.033,1656900.0
2018-04-13,10.996,11.076,10.842,10.89,774300.0
2018-04-14,10.996,11.076,10.842,10.89,774300.0
2018-04-15,10.996,11.076,10.842,10.89,774300.0
2018-04-16,10.927,11.012,10.784,10.89,1567900.0
2018-04-17,10.874,11.076,10.847,11.065,790600.0
2018-04-18,11.076,11.198,10.948,11.071,921000.0
2018-04-19,11.044,11.044,10.879,10.975,1517100.0
2018-04-20,10.932,11.347,10.863,11.23,2262900.0
2018-04-21,10.932,11.347,10.863,11.23,2262900.0
2018-04-22,10.932,11.347,10.863,11.23,2262900.0
2018-04-23,11.118,11.203,10.98,11.14,1473500.0
2018-04-24,11.214,11.416,11.129,11.15,1360200.0
2018-04-25,11.15,11.299,11.113,11.24,1312700.0
2018-04-26,11.288,11.336,11.113,11.113,1569900.0
2018-04-27,11.209,11.416,11.209,11.315,1877400.0
2018-04-28,11.209,11.416,11.209,11.315,1877400.0
2018-04-29,11.209,11.416,11.209,11.315,1877400.0
2018-04-30,11.341,11.421,11.251,11.31,1211400.0
2018-05-01,11.341,11.421,11.251,11.31,1211400.0
2018-05-02,11.251,11.299,11.033,11.278,1813900.0
2018-05-03,11.241,11.317,11.16,11.16,1355100.0
2018-05-04,11.16,11.17,10.969,10.969,1891500.0
2018-05-05,11.16,11.17,10.969,10.969,1891500.0
2018-05-06,11.16,11.17,10.969,10.969,1891500.0
2018-05-07,11.046,11.246,11.013,11.138,1651400.0
2018-05-08,11.165,11.263,11.024,11.024,1410700.0
2018-05-09,11.094,11.094,10.855,10.915,1520600.0
2018-05-10,11.078,11.284,10.98,11.181,2604300.0
2018-05-11,11.257,11.257,10.888,11.078,2195000.0
2018-05-12,11.257,11.257,10.888,11.078,2195000.0
2018-05-13,11.257,11.257,10.888,11.078,2195000.0
2018-05-14,11.132,11.132,10.877,11.084,2088800.0
2018-05-15,10.927,10.927,10.487,10.702,5060500.0
2018-05-16,10.814,10.921,10.702,10.786,2992900.0
2018-05-17,10.769,10.797,10.549,10.69,2056800.0
2018-05-18,10.679,10.679,10.454,10.589,1929600.0
2018-05-19,10.679,10.679,10.454,10.589,1929600.0
2018-05-20,10.679,10.679,10.454,10.589,1929600.0
2018-05-21,10.702,10.741,10.51,10.572,2237200.0
2018-05-22,10.668,11.028,10.572,10.955,2419300.0
2018-05-23,10.927,10.927,10.606,10.645,2506000.0
2018-05-24,10.634,10.696,10.392,10.555,2932300.0
2018-05-25,10.606,10.673,10.409,10.549,3975800.0
2018-05-26,10.606,10.673,10.409,10.549,3975800.0
2018-05-27,10.606,10.673,10.409,10.549,3975800.0
2018-05-28,10.516,10.516,10.11,10.189,2823900.0
2018-05-29,10.257,10.431,10.206,10.431,5227500.0
2018-05-30,10.437,10.91,10.392,10.837,32674400.0
2018-05-31,10.437,10.91,10.392,10.837,32674400.0
2018-06-01,10.814,11.237,10.747,11.146,3222000.0
2018-06-02,10.814,11.237,10.747,11.146,3222000.0
2018-06-03,10.814,11.237,10.747,11.146,3222000.0
2018-06-04,11.237,11.265,10.921,11.107,2305100.0
2018-06-05,11.096,11.214,10.825,11.023,2121400.0
2018-06-06,11.023,11.023,10.668,10.916,2170500.0
2018-06-07,10.747,10.977,10.465,10.769,3849900.0
2018-06-08,10.775,10.786,10.42,10.673,2449800.0
2018-06-09,10.775,10.786,10.42,10.673,2449800.0
2018-06-10,10.775,10.786,10.42,10.673,2449800.0
2018-06-11,10.702,10.87,10.594,10.752,1822200.0
2018-06-12,10.814,10.814,10.493,10.611,1819000.0
2018-06-13,10.673,10.797,10.589,10.724,1644200.0
2018-06-14,10.724,10.763,10.617,10.73,1859400.0
2018-06-15,10.645,10.814,10.645,10.707,2356700.0
2018-06-16,10.645,10.814,10.645,10.707,2356700.0
2018-06-17,10.645,10.814,10.645,10.707,2356700.0
2018-06-18,10.69,10.707,10.589,10.707,1086200.0
2018-06-19,10.668,10.73,10.594,10.645,2576700.0
2018-06-20,10.707,10.899,10.651,10.797,1483400.0
2018-06-21,10.747,10.797,10.454,10.516,1920400.0
2018-06-22,10.561,10.589,10.335,10.51,2500300.0
2018-06-23,10.561,10.589,10.335,10.51,2500300.0
2018-06-24,10.561,10.589,10.335,10.51,2500300.0
2018-06-25,10.482,10.656,10.482,10.617,1214600.0
2018-06-26,10.623,10.668,10.533,10.611,782700.0
2018-06-27,10.645,10.645,10.324,10.471,1291200.0
2018-06-28,10.482,10.583,10.364,10.459,1013900.0
2018-06-29,10.499,10.589,10.38,10.533,1858200.0
2018-06-30,10.499,10.589,10.38,10.533,1858200.0
2018-07-01,10.499,10.589,10.38,10.533,1858200.0
2018-07-02,10.533,10.623,10.476,10.611,820000.0
2018-07-03,10.64,10.87,10.634,10.713,1243300.0
2018-07-04,10.825,11.169,10.718,11.113,1044100.0
2018-07-05,11.158,11.175,10.893,11.085,1291600.0
2018-07-06,11.056,11.135,10.961,11.118,712900.0
2018-07-07,11.056,11.135,10.961,11.118,712900.0
2018-07-08,11.056,11.135,10.961,11.118,712900.0
2018-07-09,11.056,11.135,10.961,11.118,712900.0
2018-07-10,11.18,11.208,11.039,11.152,1131700.0
2018-07-11,11.124,11.186,10.966,10.966,1169200.0
2018-07-12,11.011,11.09,10.854,10.904,1648900.0
2018-07-13,10.966,11.113,10.825,11.023,836000.0
2018-07-14,10.966,11.113,10.825,11.023,836000.0
2018-07-15,10.966,11.113,10.825,11.023,836000.0
2018-07-16,11.096,11.265,11.023,11.259,1144800.0
2018-07-17,11.265,11.36,11.22,11.299,1002700.0
2018-07-18,11.276,11.332,11.214,11.282,579700.0
2018-07-19,11.214,11.231,11.034,11.18,785100.0
2018-07-20,11.276,11.344,11.068,11.118,1323400.0
2018-07-21,11.276,11.344,11.068,11.118,1323400.0
2018-07-22,11.276,11.344,11.068,11.118,1323400.0
2018-07-23,11.146,11.146,10.983,11.011,620000.0
2018-07-24,11.068,11.293,11.068,11.152,1211500.0
2018-07-25,11.18,11.462,11.18,11.417,1512700.0
2018-07-26,11.332,11.603,11.248,11.327,1145300.0
2018-07-27,11.338,11.473,11.231,11.327,1022400.0
2018-07-28,11.338,11.473,11.231,11.327,1022400.0
2018-07-29,11.338,11.473,11.231,11.327,1022400.0
2018-07-30,11.4,11.422,11.237,11.321,320800.0
2018-07-31,11.27,11.417,11.27,11.383,832300.0
2018-08-01,11.394,11.422,11.338,11.394,833600.0
2018-08-02,11.394,11.422,11.31,11.332,1021200.0
2018-08-03,11.332,11.49,11.304,11.468,690200.0
2018-08-04,11.332,11.49,11.304,11.468,690200.0
2018-08-05,11.332,11.49,11.304,11.468,690200.0
2018-08-06,11.541,11.563,11.389,11.445,842100.0
2018-08-07,11.659,11.721,11.237,11.321,1610900.0
2018-08-08,11.383,11.575,11.377,11.417,2501200.0
2018-08-09,11.434,11.518,11.27,11.355,1147200.0
2018-08-10,11.369,11.444,11.08,11.19,2369800.0
2018-08-11,11.369,11.444,11.08,11.19,2369800.0
2018-08-12,11.369,11.444,11.08,11.19,2369800.0
2018-08-13,11.248,11.415,11.115,11.3,1267600.0
2018-08-14,11.392,11.767,11.357,11.709,2078100.0
2018-08-15,11.675,11.865,11.525,11.853,2387800.0
2018-08-16,11.882,12.223,11.819,12.015,4979900.0
2018-08-17,11.934,11.946,11.651,11.767,1262700.0
2018-08-18,11.934,11.946,11.651,11.767,1262700.0
2018-08-19,11.934,11.946,11.651,11.767,1262700.0
2018-08-20,11.767,11.767,11.496,11.623,1400400.0
2018-08-21,11.594,11.64,11.363,11.392,1007700.0
2018-08-22,11.334,11.692,11.3,11.64,1223900.0
2018-08-23,11.68,11.692,11.398,11.478,1038500.0
2018-08-24,11.6,11.6,11.305,11.305,1630700.0
2018-08-25,11.6,11.6,11.305,11.305,1630700.0
2018-08-26,11.6,11.6,11.305,11.305,1630700.0
2018-08-27,11.357,11.496,11.334,11.496,1100500.0
2018-08-28,11.438,11.628,11.403,11.467,1082800.0
2018-08-29,11.525,11.594,11.375,11.542,1463300.0
2018-08-30,11.542,11.588,11.334,11.38,931600.0
2018-08-31,11.461,11.738,11.398,11.594,2823500.0
2018-09-01,11.461,11.738,11.398,11.594,2823500.0
2018-09-02,11.461,11.738,11.398,11.594,2823500.0
2018-09-03,11.565,11.813,11.432,11.513,855600.0
2018-09-04,11.513,11.53,11.334,11.352,1769800.0
2018-09-05,11.352,11.467,11.328,11.421,723100.0
2018-09-06,11.467,11.478,11.219,11.392,1448900.0
2018-09-07,11.467,11.478,11.219,11.392,1448900.0
2018-09-08,11.467,11.478,11.219,11.392,1448900.0
2018-09-09,11.467,11.478,11.219,11.392,1448900.0
2018-09-10,11.478,11.611,11.346,11.438,1852400.0
2018-09-11,11.38,11.403,11.155,11.196,1358300.0
2018-09-12,11.3,11.357,11.167,11.277,1942300.0
2018-09-13,11.294,11.334,11.017,11.155,1413000.0
2018-09-14,11.086,11.294,11.086,11.161,1162000.0
2018-09-15,11.086,11.294,11.086,11.161,1162000.0
2018-09-16,11.086,11.294,11.086,11.161,1162000.0
2018-09-17,11.161,11.334,11.144,11.219,671700.0
2018-09-18,11.277,11.305,11.092,11.15,1917200.0
2018-09-19,11.179,11.277,11.104,11.19,1598400.0
2018-09-20,11.19,11.559,11.19,11.305,1741000.0
2018-09-21,11.305,11.617,11.305,11.49,1862800.0
2018-09-22,11.305,11.617,11.305,11.49,1862800.0
2018-09-23,11.305,11.617,11.305,11.49,1862800.0
2018-09-24,11.38,11.542,11.19,11.3,1151900.0
2018-09-25,11.202,11.346,11.179,11.19,924300.0
2018-09-26,11.196,11.502,11.196,11.421,1924200.0
2018-09-27,11.403,11.536,11.375,11.432,1173600.0
2018-09-28,11.38,11.565,11.265,11.536,1708900.0
2018-09-29,11.38,11.565,11.265,11.536,1708900.0
2018-09-30,11.38,11.565,11.265,11.536,1708900.0
2018-10-01,11.536,11.565,11.375,11.38,826000.0
2018-10-02,11.507,11.796,11.461,11.767,3962600.0
2018-10-03,11.871,12.199,11.871,12.107,2079700.0
2018-10-04,11.957,12.459,11.934,12.373,4093700.0
2018-10-05,12.459,12.574,12.223,12.326,729700.0
2018-10-06,12.459,12.574,12.223,12.326,729700.0
2018-10-07,12.459,12.574,12.223,12.326,729700.0
2018-10-08,12.69,12.747,12.165,12.459,3021300.0
2018-10-09,12.517,12.638,12.373,12.488,2650300.0
2018-10-10,12.459,12.494,12.211,12.228,1147300.0
2018-10-11,12.344,12.586,12.153,12.228,2863800.0
2018-10-12,12.344,12.586,12.153,12.228,2863800.0
2018-10-13,12.344,12.586,12.153,12.228,2863800.0
2018-10-14,12.344,12.586,12.153,12.228,2863800.0
2018-10-15,12.401,12.736,12.39,12.638,3102200.0
2018-10-16,12.592,12.822,12.569,12.69,2957300.0
2018-10-17,12.661,12.915,12.413,12.701,2129800.0
2018-10-18,12.69,12.984,12.621,12.747,2131700.0
2018-10-19,12.915,12.915,12.661,12.69,4539000.0
2018-10-20,12.915,12.915,12.661,12.69,4539000.0
2018-10-21,12.915,12.915,12.661,12.69,4539000.0
2018-10-22,12.799,12.851,12.592,12.69,2021200.0
2018-10-23,12.684,12.747,12.551,12.672,2258700.0
2018-10-24,12.672,12.776,12.592,12.632,1819800.0
2018-10-25,12.707,12.932,12.626,12.707,3683600.0
2018-10-26,12.794,12.949,12.626,12.932,4445900.0
2018-10-27,12.794,12.949,12.626,12.932,4445900.0
2018-10-28,12.794,12.949,12.626,12.932,4445900.0
2018-10-29,13.094,13.376,12.805,12.845,2576700.0
2018-10-30,12.938,13.197,12.805,12.892,4045500.0
2018-10-31,12.978,13.145,12.753,12.84,2213400.0
2018-11-01,12.863,13.203,12.747,12.949,3783600.0
2018-11-02,12.863,13.203,12.747,12.949,3783600.0
2018-11-03,12.863,13.203,12.747,12.949,3783600.0
2018-11-04,12.863,13.203,12.747,12.949,3783600.0
2018-11-05,12.978,13.336,12.828,13.267,4258000.0
2018-11-06,13.174,13.457,13.14,13.261,4982600.0
2018-11-07,13.44,13.636,13.18,13.301,2555600.0
2018-11-08,13.324,13.411,12.967,12.967,1952000.0
2018-11-09,12.995,13.255,12.967,13.18,2383300.0
2018-11-10,12.995,13.255,12.967,13.18,2383300.0
2018-11-11,12.995,13.255,12.967,13.18,2383300.0
2018-11-12,13.211,13.395,13.115,13.324,1727100.0
2018-11-13,13.395,13.395,13.163,13.324,1518000.0
2018-11-14,13.336,13.467,13.3,13.389,2468800.0
2018-11-15,13.336,13.467,13.3,13.389,2468800.0
2018-11-16,13.514,13.669,13.395,13.574,2111300.0
2018-11-17,13.514,13.669,13.395,13.574,2111300.0
2018-11-18,13.514,13.669,13.395,13.574,2111300.0
2018-11-19,13.58,13.622,13.467,13.544,1320300.0
2018-11-20,13.58,13.622,13.467,13.544,1320300.0
2018-11-21,13.485,13.514,13.288,13.389,1544100.0
2018-11-22,13.395,13.592,13.336,13.544,1590600.0
2018-11-23,13.544,13.58,13.235,13.276,884000.0
2018-11-24,13.544,13.58,13.235,13.276,884000.0
2018-11-25,13.544,13.58,13.235,13.276,884000.0
2018-11-26,13.366,13.413,12.99,13.08,1914500.0
2018-11-27,13.127,13.568,13.074,13.467,2195600.0
2018-11-28,13.461,13.574,13.401,13.485,1140200.0
2018-11-29,13.485,13.586,13.336,13.485,1053100.0
2018-11-30,13.491,13.491,13.276,13.383,1343200.0
2018-12-01,13.491,13.491,13.276,13.383,1343200.0
2018-12-02,13.491,13.491,13.276,13.383,1343200.0
2018-12-03,13.395,13.657,13.366,13.407,1569500.0
2018-12-04,13.437,13.753,13.437,13.526,1902800.0
2018-12-05,13.544,13.872,13.526,13.604,2364400.0
2018-12-06,13.556,13.693,13.455,13.616,2168500.0
2018-12-07,13.568,13.657,13.199,13.217,2247200.0
2018-12-08,13.568,13.657,13.199,13.217,2247200.0
2018-12-09,13.568,13.657,13.199,13.217,2247200.0
2018-12-10,13.282,13.52,13.205,13.235,1551700.0
2018-12-11,13.395,13.669,13.395,13.663,1980700.0
2018-12-12,13.687,14.169,13.657,14.032,3483500.0
2018-12-13,14.05,14.431,14.026,14.116,2280200.0
2018-12-14,14.134,14.461,14.086,14.36,1890800.0
2018-12-15,14.134,14.461,14.086,14.36,1890800.0
2018-12-16,14.134,14.461,14.086,14.36,1890800.0
2018-12-17,14.36,14.395,14.05,14.05,1297600.0
2018-12-18,14.201,14.201,13.765,13.777,1745300.0
2018-12-19,13.814,13.941,13.614,13.614,1828200.0
2018-12-20,13.626,13.88,13.626,13.747,1843700.0
2018-12-21,13.838,14.225,13.789,14.159,1900900.0
2018-12-22,13.838,14.225,13.789,14.159,1900900.0
2018-12-23,13.838,14.225,13.789,14.159,1900900.0
2018-12-24,13.838,14.225,13.789,14.159,1900900.0
2018-12-25,13.838,14.225,13.789,14.159,1900900.0
2018-12-26,14.08,14.189,13.904,14.098,924700.0
2018-12-27,14.122,14.177,13.989,14.116,1097500.0
2018-12-28,14.346,14.383,14.165,14.292,1052800.0
2018-12-29,14.346,14.383,14.165,14.292,1052800.0
2018-12-30,14.346,14.383,14.165,14.292,1052800.0
2018-12-31,14.346,14.383,14.165,14.292,1052800.0
2019-01-01,14.346,14.383,14.165,14.292,1052800.0
2019-01-02,14.383,14.698,14.256,14.661,1118200.0
2019-01-03,14.673,14.716,14.34,14.704,2069700.0
2019-01-04,15.231,15.485,15.055,15.285,4035600.0
2019-01-05,15.231,15.485,15.055,15.285,4035600.0
2019-01-06,15.231,15.485,15.055,15.285,4035600.0
2019-01-07,15.321,15.37,14.964,15.11,1861600.0
2019-01-08,15.11,15.128,14.94,15.019,1211400.0
2019-01-09,15.019,15.134,14.994,15.019,1736900.0
2019-01-10,15.019,15.206,14.988,15.14,1830900.0
2019-01-11,15.055,15.57,15.055,15.437,2380400.0
2019-01-12,15.055,15.57,15.055,15.437,2380400.0
2019-01-13,15.055,15.57,15.055,15.437,2380400.0
2019-01-14,15.449,15.594,15.267,15.382,2284300.0
2019-01-15,15.467,15.564,15.194,15.231,2208400.0
2019-01-16,15.261,15.297,15.073,15.297,2118800.0
2019-01-17,15.291,15.321,15.091,15.176,1736800.0
2019-01-18,15.206,15.552,15.206,15.382,1641000.0
2019-01-19,15.206,15.552,15.206,15.382,1641000.0
2019-01-20,15.206,15.552,15.206,15.382,1641000.0
2019-01-21,15.382,15.418,15.158,15.297,573900.0
2019-01-22,15.315,15.4,15.212,15.382,1423000.0
2019-01-23,15.382,15.539,15.315,15.352,2168800.0
2019-01-24,15.358,15.655,15.358,15.655,2699900.0
2019-01-25,15.358,15.655,15.358,15.655,2699900.0
2019-01-26,15.358,15.655,15.358,15.655,2699900.0
2019-01-27,15.358,15.655,15.358,15.655,2699900.0
2019-01-28,15.685,15.885,15.412,15.594,1788800.0
2019-01-29,15.606,15.739,15.424,15.63,2369300.0
2019-01-30,15.6,15.691,15.497,15.546,1292200.0
2019-01-31,15.57,15.83,15.424,15.576,1461000.0
2019-02-01,15.594,15.703,15.533,15.576,1346400.0
2019-02-02,15.594,15.703,15.533,15.576,1346400.0
2019-02-03,15.594,15.703,15.533,15.576,1346400.0
2019-02-04,15.6,15.739,15.455,15.673,1213700.0
2019-02-05,15.655,15.957,15.539,15.897,1438100.0
2019-02-06,15.8,15.854,15.279,15.328,3488700.0
2019-02-07,15.273,15.667,15.14,15.309,1444900.0
2019-02-08,15.273,15.733,15.243,15.624,1464800.0
2019-02-09,15.273,15.733,15.243,15.624,1464800.0
2019-02-10,15.273,15.733,15.243,15.624,1464800.0
2019-02-11,15.6,15.6,15.194,15.437,1464400.0
2019-02-12,15.612,15.636,15.321,15.321,1466300.0
2019-02-13,15.406,15.594,15.352,15.546,1486200.0
2019-02-14,15.552,15.679,15.291,15.594,1246500.0
2019-02-15,15.594,15.667,15.37,15.6,1333500.0
2019-02-16,15.594,15.667,15.37,15.6,1333500.0
2019-02-17,15.594,15.667,15.37,15.6,1333500.0
2019-02-18,15.594,15.636,15.443,15.503,413500.0
2019-02-19,15.588,15.921,15.515,15.594,870900.0
2019-02-20,15.618,15.891,15.509,15.588,2133800.0
2019-02-21,15.715,15.715,15.116,15.182,2752000.0
2019-02-22,15.231,15.309,15.079,15.14,1496200.0
2019-02-23,15.231,15.309,15.079,15.14,1496200.0
2019-02-24,15.231,15.309,15.079,15.14,1496200.0
2019-02-25,15.243,15.243,15.061,15.17,1207800.0
2019-02-26,15.17,15.261,15.097,15.134,1467400.0
2019-02-27,15.14,15.346,15.079,15.237,996400.0
2019-02-28,15.2,15.285,15.103,15.116,1398900.0
2019-03-01,15.128,15.249,14.904,14.904,1194900.0
2019-03-02,15.128,15.249,14.904,14.904,1194900.0
2019-03-03,15.128,15.249,14.904,14.904,1194900.0
2019-03-04,15.128,15.249,14.904,14.904,1194900.0
2019-03-05,15.128,15.249,14.904,14.904,1194900.0
2019-03-06,14.904,15.091,14.867,14.97,1434800.0
2019-03-07,14.97,15.14,14.752,14.885,1697200.0
2019-03-08,14.885,15.219,14.867,15.116,1576500.0
2019-03-09,14.885,15.219,14.867,15.116,1576500.0
2019-03-10,14.885,15.219,14.867,15.116,1576500.0
2019-03-11,15.2,15.618,15.2,15.449,1602200.0
2019-03-12,15.491,15.806,15.352,15.648,2124800.0
2019-03-13,15.673,16.048,15.564,15.854,2078500.0
2019-03-14,15.885,15.963,15.642,15.655,1782500.0
2019-03-15,15.685,15.945,15.685,15.879,2183500.0
2019-03-16,15.685,15.945,15.685,15.879,2183500.0
2019-03-17,15.685,15.945,15.685,15.879,2183500.0
2019-03-18,15.897,15.957,15.697,15.848,1047200.0
2019-03-19,15.867,15.915,15.661,15.661,1232000.0
2019-03-20,15.697,15.739,15.358,15.37,1364700.0
2019-03-21,15.412,15.412,14.976,15.079,1675700.0
2019-03-22,15.019,15.079,14.758,14.813,1619000.0
2019-03-23,15.019,15.079,14.758,14.813,1619000.0
2019-03-24,15.019,15.079,14.758,14.813,1619000.0
2019-03-25,14.813,14.994,14.776,14.928,1487800.0
2019-03-26,15.019,15.134,14.867,14.946,1361500.0
2019-03-27,14.892,14.916,14.443,14.564,1660300.0
2019-03-28,14.413,15.001,14.268,14.916,2399200.0
2019-03-29,15.049,15.443,14.94,15.019,2442600.0
2019-03-30,15.049,15.443,14.94,15.019,2442600.0
2019-03-31,15.049,15.443,14.94,15.019,2442600.0
2019-04-01,15.073,15.297,14.776,15.091,1092600.0
2019-04-02,15.2,15.255,14.97,15.128,715800.0
2019-04-03,15.17,15.231,14.861,15.091,1268000.0
2019-04-04,15.14,15.158,14.898,15.146,1291900.0
2019-04-05,15.14,15.558,15.103,15.479,2085100.0
2019-04-06,15.14,15.558,15.103,15.479,2085100.0
2019-04-07,15.14,15.558,15.103,15.479,2085100.0
2019-04-08,15.443,15.715,15.406,15.685,1115700.0
2019-04-09,15.655,15.739,15.473,15.527,775200.0
2019-04-10,15.594,15.764,15.509,15.564,908500.0
2019-04-11,15.588,15.679,15.279,15.321,1254300.0
2019-04-12,15.285,15.479,14.988,15.061,1272700.0
2019-04-13,15.285,15.479,14.988,15.061,1272700.0
2019-04-14,15.285,15.479,14.988,15.061,1272700.0
2019-04-15,15.14,15.455,15.061,15.455,901100.0
2019-04-16,15.497,15.667,15.443,15.558,1202100.0
2019-04-17,15.642,15.648,15.188,15.521,2033800.0
2019-04-18,15.521,15.758,15.449,15.758,1218200.0
2019-04-19,15.521,15.758,15.449,15.758,1218200.0
2019-04-20,15.521,15.758,15.449,15.758,1218200.0
2019-04-21,15.521,15.758,15.449,15.758,1218200.0
2019-04-22,15.77,16.103,15.606,15.921,1858600.0
2019-04-23,16.072,16.072,15.788,15.836,1300700.0
2019-04-24,15.903,15.951,15.594,15.933,1230200.0
2019-04-25,16.042,16.042,15.661,15.812,994400.0
2019-04-26,15.873,15.921,15.679,15.745,794900.0
2019-04-27,15.873,15.921,15.679,15.745,794900.0
2019-04-28,15.873,15.921,15.679,15.745,794900.0
2019-04-29,15.885,15.921,15.727,15.836,820800.0
2019-04-30,15.957,15.994,15.618,15.897,1267600.0
2019-05-01,15.957,15.994,15.618,15.897,1267600.0
2019-05-02,15.939,16.03,15.745,16.018,1117500.0
2019-05-03,16.036,16.042,15.867,15.867,1059200.0
2019-05-04,16.036,16.042,15.867,15.867,1059200.0
2019-05-05,16.036,16.042,15.867,15.867,1059200.0
2019-05-06,15.84,15.846,15.584,15.815,1500700.0
2019-05-07,15.785,15.955,15.651,15.888,1282000.0
2019-05-08,15.888,16.09,15.827,16.083,824300.0
2019-05-09,15.955,16.09,15.864,16.053,1382600.0
2019-05-10,16.071,16.071,15.73,15.84,1351300.0
2019-05-11,16.071,16.071,15.73,15.84,1351300.0
2019-05-12,16.071,16.071,15.73,15.84,1351300.0
2019-05-13,15.693,15.724,15.389,15.468,1714600.0
2019-05-14,15.754,15.779,15.474,15.663,1409500.0
2019-05-15,15.334,15.413,15.084,15.297,1807900.0
2019-05-16,15.236,15.267,14.986,15.114,1130000.0
2019-05-17,15.053,15.09,14.767,14.773,1463700.0
2019-05-18,15.053,15.09,14.767,14.773,1463700.0
2019-05-19,15.053,15.09,14.767,14.773,1463700.0
2019-05-20,14.792,15.378,14.792,15.347,1454700.0
2019-05-21,15.452,15.556,15.316,15.445,1258300.0
2019-05-22,15.476,15.698,15.439,15.495,951100.0
2019-05-23,15.408,15.674,15.285,15.563,804800.0
2019-05-24,15.63,15.723,15.439,15.476,681100.0
2019-05-25,15.63,15.723,15.439,15.476,681100.0
2019-05-26,15.63,15.723,15.439,15.476,681100.0
2019-05-27,15.513,15.624,15.433,15.532,571800.0
2019-05-28,15.569,15.963,15.569,15.871,1406000.0
2019-05-29,15.852,15.988,15.785,15.785,1260900.0
2019-05-30,15.84,15.963,15.735,15.828,1731700.0
2019-05-31,15.969,16.358,15.877,16.358,1579100.0
2019-06-01,15.969,16.358,15.877,16.358,1579100.0
2019-06-02,15.969,16.358,15.877,16.358,1579100.0
2019-06-03,16.358,16.494,16.068,16.302,1335000.0
2019-06-04,16.309,16.438,16.222,16.37,1045600.0
2019-06-05,16.37,16.481,16.265,16.438,988200.0
2019-06-06,16.494,16.777,16.444,16.777,1545600.0
2019-06-07,16.845,16.95,16.734,16.925,1652000.0
2019-06-08,16.845,16.95,16.734,16.925,1652000.0
2019-06-09,16.845,16.95,16.734,16.925,1652000.0
2019-06-10,16.882,16.919,16.722,16.894,1059100.0
2019-06-11,16.925,16.925,16.66,16.703,1268800.0
2019-06-12,16.753,16.753,16.555,16.555,1337900.0
2019-06-13,16.642,16.845,16.45,16.568,1491500.0
2019-06-14,16.605,16.605,16.105,16.389,1783700.0
2019-06-15,16.605,16.605,16.105,16.389,1783700.0
2019-06-16,16.605,16.605,16.105,16.389,1783700.0
2019-06-17,16.395,16.494,16.154,16.339,1479200.0
2019-06-18,16.506,16.549,16.284,16.463,1639500.0
2019-06-19,16.481,16.685,16.235,16.617,1232900.0
2019-06-20,16.481,16.685,16.235,16.617,1232900.0
2019-06-21,16.722,16.833,16.543,16.543,1316600.0
2019-06-22,16.722,16.833,16.543,16.543,1316600.0
2019-06-23,16.722,16.833,16.543,16.543,1316600.0
