,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity
2011-05-06,9.999,10.232,9.999,10.151,474875.0
2011-05-07,9.999,10.232,9.999,10.151,474875.0
2011-05-08,9.999,10.232,9.999,10.151,474875.0
2011-05-09,10.092,10.21,10.092,10.151,416750.0
2011-05-10,10.151,10.224,10.077,10.129,276625.0
2011-05-11,10.154,10.18,10.021,10.114,530000.0
2011-05-12,10.095,10.191,9.911,9.911,396750.0
2011-05-13,9.97,10.129,9.855,10.025,523875.0
2011-05-14,9.97,10.129,9.855,10.025,523875.0
2011-05-15,9.97,10.129,9.855,10.025,523875.0
2011-05-16,10.007,10.398,9.855,10.04,1165250.0
2011-05-17,10.11,10.328,10.051,10.077,464375.0
2011-05-18,10.143,10.269,9.999,10.095,531875.0
2011-05-19,10.162,10.284,10.051,10.081,732875.0
2011-05-20,10.095,10.151,10.058,10.14,303750.0
2011-05-21,10.095,10.151,10.058,10.14,303750.0
2011-05-22,10.095,10.151,10.058,10.14,303750.0
2011-05-23,10.121,10.151,10.021,10.151,395000.0
2011-05-24,10.206,10.232,10.047,10.151,1036625.0
2011-05-25,10.217,10.217,10.055,10.125,631750.0
2011-05-26,10.169,10.169,9.992,10.114,393000.0
2011-05-27,10.088,10.151,9.973,10.069,595750.0
2011-05-28,10.088,10.151,9.973,10.069,595750.0
2011-05-29,10.088,10.151,9.973,10.069,595750.0
2011-05-30,10.095,10.095,9.966,10.003,175500.0
2011-05-31,10.007,10.055,9.874,9.874,849000.0
2011-06-01,9.87,10.021,9.785,9.985,611500.0
2011-06-02,10.007,10.121,9.925,9.996,385000.0
2011-06-03,10.007,10.114,9.933,9.933,379500.0
2011-06-04,10.007,10.114,9.933,9.933,379500.0
2011-06-05,10.007,10.114,9.933,9.933,379500.0
2011-06-06,9.948,10.021,9.903,9.985,323625.0
2011-06-07,10.003,10.04,9.818,9.837,314250.0
2011-06-08,9.841,9.892,9.756,9.837,284125.0
2011-06-09,9.841,9.841,9.604,9.782,1127250.0
2011-06-10,9.782,9.782,9.641,9.686,602250.0
2011-06-11,9.782,9.782,9.641,9.686,602250.0
2011-06-12,9.782,9.782,9.641,9.686,602250.0
2011-06-13,9.722,9.722,9.523,9.523,664625.0
2011-06-14,9.542,9.59,9.394,9.431,705250.0
2011-06-15,9.431,9.656,9.394,9.615,1262250.0
2011-06-16,9.615,9.848,9.542,9.782,1117625.0
2011-06-17,9.8,9.855,9.649,9.711,846750.0
2011-06-18,9.8,9.855,9.649,9.711,846750.0
2011-06-19,9.8,9.855,9.649,9.711,846750.0
2011-06-20,9.645,9.925,9.641,9.922,376750.0
2011-06-21,9.848,10.058,9.841,9.966,638875.0
2011-06-22,9.859,10.007,9.711,9.711,596875.0
2011-06-23,9.859,10.007,9.711,9.711,596875.0
2011-06-24,9.748,10.147,9.726,10.081,1152375.0
2011-06-25,9.748,10.147,9.726,10.081,1152375.0
2011-06-26,9.748,10.147,9.726,10.081,1152375.0
2011-06-27,10.073,10.154,10.033,10.077,745000.0
2011-06-28,10.117,10.162,9.988,10.069,456500.0
2011-06-29,10.069,10.151,9.959,10.021,625875.0
2011-06-30,10.132,10.151,10.007,10.151,583375.0
2011-07-01,10.169,10.206,9.855,9.855,1395625.0
2011-07-02,10.169,10.206,9.855,9.855,1395625.0
2011-07-03,10.169,10.206,9.855,9.855,1395625.0
2011-07-04,9.896,9.999,9.852,9.896,412500.0
2011-07-05,9.896,10.077,9.896,10.077,554875.0
2011-07-06,10.069,10.092,9.933,10.04,779125.0
2011-07-07,10.044,10.136,9.977,10.062,789125.0
2011-07-08,10.044,10.092,9.848,10.062,740625.0
2011-07-09,10.044,10.092,9.848,10.062,740625.0
2011-07-10,10.044,10.092,9.848,10.062,740625.0
2011-07-11,9.966,10.029,9.844,9.951,562750.0
2011-07-12,9.889,9.97,9.8,9.8,567250.0
2011-07-13,9.841,10.058,9.726,9.837,545875.0
2011-07-14,9.837,9.933,9.763,9.933,552875.0
2011-07-15,9.925,9.966,9.638,9.638,1565500.0
2011-07-16,9.925,9.966,9.638,9.638,1565500.0
2011-07-17,9.925,9.966,9.638,9.638,1565500.0
2011-07-18,9.612,9.815,9.597,9.722,277875.0
2011-07-19,9.722,9.818,9.678,9.678,364250.0
2011-07-20,9.652,9.719,9.523,9.523,392000.0
2011-07-21,9.556,9.663,9.412,9.412,431625.0
2011-07-22,9.516,9.671,9.423,9.671,622500.0
2011-07-23,9.516,9.671,9.423,9.671,622500.0
2011-07-24,9.516,9.671,9.423,9.671,622500.0
2011-07-25,9.656,9.689,9.401,9.435,616000.0
2011-07-26,9.508,9.693,9.423,9.678,1271000.0
2011-07-27,9.671,9.678,9.471,9.56,418875.0
2011-07-28,9.586,9.745,9.567,9.652,551500.0
2011-07-29,9.652,9.778,9.527,9.645,719750.0
2011-07-30,9.652,9.778,9.527,9.645,719750.0
2011-07-31,9.652,9.778,9.527,9.645,719750.0
2011-08-01,9.767,9.925,9.693,9.925,703875.0
2011-08-02,9.925,9.925,9.634,9.634,445000.0
2011-08-03,9.645,9.689,9.449,9.689,636375.0
2011-08-04,9.671,9.726,9.357,9.542,1322750.0
2011-08-05,9.56,9.722,9.324,9.722,1331125.0
2011-08-06,9.56,9.722,9.324,9.722,1331125.0
2011-08-07,9.56,9.722,9.324,9.722,1331125.0
2011-08-08,9.505,9.516,8.859,9.154,652625.0
2011-08-09,9.158,9.412,9.043,9.195,904375.0
2011-08-10,9.228,9.449,9.043,9.449,1095625.0
2011-08-11,9.491,9.568,9.345,9.479,1247750.0
2011-08-12,9.414,9.464,9.299,9.299,1240750.0
2011-08-13,9.414,9.464,9.299,9.299,1240750.0
2011-08-14,9.414,9.464,9.299,9.299,1240750.0
2011-08-15,9.414,9.529,9.345,9.51,729875.0
2011-08-16,9.51,9.552,9.318,9.376,2301375.0
2011-08-17,9.402,9.602,9.364,9.56,583250.0
2011-08-18,9.495,9.533,9.379,9.499,476000.0
2011-08-19,9.487,9.514,9.414,9.414,2974625.0
2011-08-20,9.487,9.514,9.414,9.414,2974625.0
2011-08-21,9.487,9.514,9.414,9.414,2974625.0
2011-08-22,9.418,9.491,9.276,9.452,652375.0
2011-08-23,9.437,9.441,9.333,9.376,337750.0
2011-08-24,9.349,9.426,9.28,9.329,395875.0
2011-08-25,9.364,9.402,9.249,9.341,248250.0
2011-08-26,9.337,9.499,9.256,9.414,302000.0
2011-08-27,9.337,9.499,9.256,9.414,302000.0
2011-08-28,9.337,9.499,9.256,9.414,302000.0
2011-08-29,9.429,9.721,9.429,9.606,547875.0
2011-08-30,9.641,9.718,9.51,9.606,821125.0
2011-08-31,9.679,9.837,9.675,9.721,1339625.0
2011-09-01,9.771,10.06,9.771,9.89,2134000.0
2011-09-02,9.841,10.013,9.841,9.963,632375.0
2011-09-03,9.841,10.013,9.841,9.963,632375.0
2011-09-04,9.841,10.013,9.841,9.963,632375.0
2011-09-05,9.817,9.952,9.721,9.856,426625.0
2011-09-06,9.929,10.106,9.748,10.106,567625.0
2011-09-07,9.929,10.106,9.748,10.106,567625.0
2011-09-08,10.148,10.336,10.048,10.183,525750.0
2011-09-09,10.04,10.14,9.933,10.106,511375.0
2011-09-10,10.04,10.14,9.933,10.106,511375.0
2011-09-11,10.04,10.14,9.933,10.106,511375.0
2011-09-12,9.887,10.152,9.887,10.125,541625.0
2011-09-13,10.152,10.152,9.952,10.106,572500.0
2011-09-14,10.102,10.19,9.987,10.179,517375.0
2011-09-15,10.163,10.317,10.075,10.075,373875.0
2011-09-16,9.956,10.294,9.956,10.202,661000.0
2011-09-17,9.956,10.294,9.956,10.202,661000.0
2011-09-18,9.956,10.294,9.956,10.202,661000.0
2011-09-19,10.317,10.317,10.021,10.086,497875.0
2011-09-20,10.067,10.455,10.056,10.451,831250.0
2011-09-21,10.486,10.717,10.417,10.571,533500.0
2011-09-22,10.183,10.321,9.994,10.083,715875.0
2011-09-23,9.956,10.171,9.948,10.01,443125.0
2011-09-24,9.956,10.171,9.948,10.01,443125.0
2011-09-25,9.956,10.171,9.948,10.01,443125.0
2011-09-26,10.006,10.083,9.91,10.013,311875.0
2011-09-27,10.163,10.236,10.017,10.183,938625.0
2011-09-28,10.121,10.236,10.021,10.067,704125.0
2011-09-29,10.063,10.106,9.956,9.987,1613875.0
2011-09-30,9.96,10.156,9.929,10.029,860500.0
2011-10-01,9.96,10.156,9.929,10.029,860500.0
2011-10-02,9.96,10.156,9.929,10.029,860500.0
2011-10-03,10.021,10.305,9.883,10.271,683625.0
2011-10-04,10.34,10.34,9.794,9.875,1079250.0
2011-10-05,9.914,10.048,9.76,9.875,755000.0
2011-10-06,10.01,10.067,9.779,9.798,591625.0
2011-10-07,9.875,9.925,9.641,9.798,372250.0
2011-10-08,9.875,9.925,9.641,9.798,372250.0
2011-10-09,9.875,9.925,9.641,9.798,372250.0
2011-10-10,9.914,9.987,9.817,9.933,329875.0
2011-10-11,9.933,10.183,9.933,10.183,743625.0
2011-10-12,9.933,10.183,9.933,10.183,743625.0
2011-10-13,10.313,10.448,10.133,10.448,1016125.0
2011-10-14,10.451,10.471,10.34,10.436,426625.0
2011-10-15,10.451,10.471,10.34,10.436,426625.0
2011-10-16,10.451,10.471,10.34,10.436,426625.0
2011-10-17,10.225,10.471,10.225,10.471,268500.0
2011-10-18,10.398,10.682,10.378,10.682,494250.0
2011-10-19,10.682,10.686,10.332,10.413,710750.0
2011-10-20,10.386,10.509,10.336,10.44,346625.0
2011-10-21,10.382,10.563,10.344,10.448,568250.0
2011-10-22,10.382,10.563,10.344,10.448,568250.0
2011-10-23,10.382,10.563,10.344,10.448,568250.0
2011-10-24,10.509,10.567,10.298,10.413,569375.0
2011-10-25,10.421,10.505,10.186,10.275,764375.0
2011-10-26,10.271,10.609,10.271,10.609,668250.0
2011-10-27,10.759,10.763,10.202,10.259,1150625.0
2011-10-28,10.259,10.548,10.221,10.471,515875.0
2011-10-29,10.259,10.548,10.221,10.471,515875.0
2011-10-30,10.259,10.548,10.221,10.471,515875.0
2011-10-31,10.298,10.751,10.298,10.567,536625.0
2011-11-01,10.382,10.682,10.321,10.528,769625.0
2011-11-02,10.382,10.682,10.321,10.528,769625.0
2011-11-03,10.528,10.874,10.455,10.817,745750.0
2011-11-04,10.82,10.909,10.509,10.909,511750.0
2011-11-05,10.82,10.909,10.509,10.909,511750.0
2011-11-06,10.82,10.909,10.509,10.909,511750.0
2011-11-07,10.817,10.966,10.817,10.84,310875.0
2011-11-08,11.012,11.012,10.644,10.905,750000.0
2011-11-09,10.84,10.989,10.609,10.655,878250.0
2011-11-10,10.763,10.843,10.667,10.69,294375.0
2011-11-11,10.69,10.805,10.605,10.759,403875.0
2011-11-12,10.69,10.805,10.605,10.759,403875.0
2011-11-13,10.69,10.805,10.605,10.759,403875.0
2011-11-14,10.663,10.767,10.49,10.755,416625.0
2011-11-15,10.663,10.767,10.49,10.755,416625.0
2011-11-16,10.678,10.882,10.605,10.809,746875.0
2011-11-17,10.713,10.92,10.705,10.901,554375.0
2011-11-18,10.928,10.928,10.745,10.838,348375.0
2011-11-19,10.928,10.928,10.745,10.838,348375.0
2011-11-20,10.928,10.928,10.745,10.838,348375.0
2011-11-21,10.873,10.955,10.78,10.955,629625.0
2011-11-22,11.025,11.068,10.897,11.01,454375.0
2011-11-23,10.99,11.045,10.87,10.908,673500.0
2011-11-24,10.947,11.01,10.834,10.908,836500.0
2011-11-25,10.955,11.06,10.889,11.006,531125.0
2011-11-26,10.955,11.06,10.889,11.006,531125.0
2011-11-27,10.955,11.06,10.889,11.006,531125.0
2011-11-28,11.018,11.072,10.908,10.908,816625.0
2011-11-29,10.986,11.018,10.908,10.967,466375.0
2011-11-30,10.986,11.181,10.986,10.994,801125.0
2011-12-01,11.041,11.197,10.936,10.967,988125.0
2011-12-02,11.033,11.208,10.733,10.842,692125.0
2011-12-03,11.033,11.208,10.733,10.842,692125.0
2011-12-04,11.033,11.208,10.733,10.842,692125.0
2011-12-05,10.811,11.041,10.776,11.006,510000.0
2011-12-06,11.025,11.177,10.959,11.142,643875.0
2011-12-07,11.053,11.298,11.053,11.181,736000.0
2011-12-08,11.228,11.551,11.158,11.551,1250625.0
2011-12-09,11.512,11.649,11.325,11.376,844125.0
2011-12-10,11.512,11.649,11.325,11.376,844125.0
2011-12-11,11.512,11.649,11.325,11.376,844125.0
2011-12-12,11.333,11.458,11.298,11.298,556625.0
2011-12-13,11.329,11.485,11.127,11.228,765125.0
2011-12-14,11.259,11.473,11.259,11.446,705000.0
2011-12-15,11.684,11.684,11.388,11.395,562000.0
2011-12-16,11.403,11.657,11.403,11.59,1036375.0
2011-12-17,11.403,11.657,11.403,11.59,1036375.0
2011-12-18,11.403,11.657,11.403,11.59,1036375.0
2011-12-19,11.684,11.808,11.59,11.727,485750.0
2011-12-20,11.84,12.034,11.746,11.949,728125.0
2011-12-21,11.964,12.003,11.769,11.805,592500.0
2011-12-22,11.871,11.972,11.847,11.941,681500.0
2011-12-23,12.011,12.097,11.801,11.96,275875.0
2011-12-24,12.011,12.097,11.801,11.96,275875.0
2011-12-25,12.011,12.097,11.801,11.96,275875.0
2011-12-26,11.871,12.116,11.871,11.964,223750.0
2011-12-27,12.031,12.136,11.964,12.038,419875.0
2011-12-28,11.98,12.038,11.824,11.89,410500.0
2011-12-29,11.96,11.995,11.641,11.672,716625.0
2011-12-30,11.96,11.995,11.641,11.672,716625.0
2011-12-31,11.96,11.995,11.641,11.672,716625.0
2012-01-01,11.96,11.995,11.641,11.672,716625.0
2012-01-02,11.688,11.906,11.629,11.688,274750.0
2012-01-03,11.769,11.851,11.528,11.575,885375.0
2012-01-04,11.434,11.746,11.434,11.711,431000.0
2012-01-05,11.707,11.945,11.629,11.886,418375.0
2012-01-06,11.836,12.031,11.836,11.956,436250.0
2012-01-07,11.836,12.031,11.836,11.956,436250.0
2012-01-08,11.836,12.031,11.836,11.956,436250.0
2012-01-09,11.956,12.155,11.875,12.023,741250.0
2012-01-10,12.054,12.147,11.828,11.89,597000.0
2012-01-11,11.906,12.085,11.89,12.034,912250.0
2012-01-12,12.034,12.155,11.898,12.019,403750.0
2012-01-13,12.023,12.233,11.945,12.233,563500.0
2012-01-14,12.023,12.233,11.945,12.233,563500.0
2012-01-15,12.023,12.233,11.945,12.233,563500.0
2012-01-16,12.194,12.334,12.081,12.272,252625.0
2012-01-17,12.42,12.42,12.023,12.05,757625.0
2012-01-18,12.089,12.132,11.773,11.96,803250.0
2012-01-19,12.069,12.136,11.945,12.054,733875.0
2012-01-20,12.073,12.128,11.96,12.058,511500.0
2012-01-21,12.073,12.128,11.96,12.058,511500.0
2012-01-22,12.073,12.128,11.96,12.058,511500.0
2012-01-23,12.069,12.171,11.882,11.882,627875.0
2012-01-24,11.918,12.034,11.859,11.941,479625.0
2012-01-25,11.918,12.034,11.859,11.941,479625.0
2012-01-26,11.882,12.038,11.785,11.898,1157125.0
2012-01-27,11.894,11.925,11.625,11.668,1625250.0
2012-01-28,11.894,11.925,11.625,11.668,1625250.0
2012-01-29,11.894,11.925,11.625,11.668,1625250.0
2012-01-30,11.653,11.992,11.532,11.882,1151375.0
2012-01-31,11.882,11.995,11.785,11.82,1099875.0
2012-02-01,11.867,11.925,11.625,11.633,2006250.0
2012-02-02,11.692,11.766,11.415,11.52,1118750.0
2012-02-03,11.528,11.614,11.454,11.493,804625.0
2012-02-04,11.528,11.614,11.454,11.493,804625.0
2012-02-05,11.528,11.614,11.454,11.493,804625.0
2012-02-06,11.489,11.559,11.318,11.337,1813125.0
2012-02-07,11.337,11.477,11.298,11.434,1578250.0
2012-02-08,11.485,11.657,11.462,11.559,2765375.0
2012-02-09,11.536,11.614,11.489,11.551,1331000.0
2012-02-10,11.575,11.672,11.505,11.641,1282000.0
2012-02-11,11.575,11.672,11.505,11.641,1282000.0
2012-02-12,11.575,11.672,11.505,11.641,1282000.0
2012-02-13,11.68,11.715,11.621,11.695,880125.0
2012-02-14,11.723,11.742,11.579,11.738,432250.0
2012-02-15,11.738,11.828,11.734,11.785,762000.0
2012-02-16,11.781,11.918,11.731,11.859,469125.0
2012-02-17,11.875,11.882,11.824,11.882,791125.0
2012-02-18,11.875,11.882,11.824,11.882,791125.0
2012-02-19,11.875,11.882,11.824,11.882,791125.0
2012-02-20,11.875,11.882,11.824,11.882,791125.0
2012-02-21,11.875,11.882,11.824,11.882,791125.0
2012-02-22,11.867,12.023,11.867,11.968,372125.0
2012-02-23,11.964,12.015,11.801,11.801,605250.0
2012-02-24,11.797,11.898,11.719,11.727,2474625.0
2012-02-25,11.797,11.898,11.719,11.727,2474625.0
2012-02-26,11.797,11.898,11.719,11.727,2474625.0
2012-02-27,11.801,11.808,11.688,11.808,949500.0
2012-02-28,11.879,11.96,11.805,11.805,536375.0
2012-02-29,11.882,12.031,11.828,11.836,528375.0
2012-03-01,11.836,12.069,11.805,11.972,781375.0
2012-03-02,11.902,12.108,11.828,11.976,1570750.0
2012-03-03,11.902,12.108,11.828,11.976,1570750.0
2012-03-04,11.902,12.108,11.828,11.976,1570750.0
2012-03-05,11.972,12.249,11.886,12.249,691000.0
2012-03-06,12.206,12.642,12.069,12.592,1962750.0
2012-03-07,12.642,12.829,12.549,12.654,2291625.0
2012-03-08,12.662,12.662,12.358,12.467,1540125.0
2012-03-09,12.564,12.755,12.459,12.705,884375.0
2012-03-10,12.564,12.755,12.459,12.705,884375.0
2012-03-11,12.564,12.755,12.459,12.705,884375.0
2012-03-12,12.708,13.004,12.619,12.903,704750.0
2012-03-13,12.903,12.969,12.666,12.728,754000.0
2012-03-14,12.736,12.856,12.599,12.677,834125.0
2012-03-15,12.673,12.962,12.673,12.915,616125.0
2012-03-16,12.903,12.966,12.642,12.642,587750.0
2012-03-17,12.903,12.966,12.642,12.642,587750.0
2012-03-18,12.903,12.966,12.642,12.642,587750.0
2012-03-19,12.65,12.958,12.595,12.88,578625.0
2012-03-20,12.806,12.923,12.697,12.74,1175375.0
2012-03-21,12.697,12.919,12.697,12.817,516375.0
2012-03-22,12.779,12.93,12.743,12.798,1011875.0
2012-03-23,12.763,12.868,12.654,12.794,1004875.0
2012-03-24,12.763,12.868,12.654,12.794,1004875.0
2012-03-25,12.763,12.868,12.654,12.794,1004875.0
2012-03-26,12.763,12.794,12.533,12.712,963750.0
2012-03-27,12.712,12.903,12.638,12.856,517500.0
2012-03-28,12.841,12.856,12.627,12.798,557875.0
2012-03-29,12.798,12.853,12.677,12.74,935875.0
2012-03-30,12.892,12.895,12.642,12.747,613250.0
2012-03-31,12.892,12.895,12.642,12.747,613250.0
2012-04-01,12.892,12.895,12.642,12.747,613250.0
2012-04-02,12.814,13.191,12.724,13.09,1114375.0
2012-04-03,13.129,13.191,12.634,12.634,792250.0
2012-04-04,12.603,12.603,12.233,12.408,1475250.0
2012-04-05,12.389,12.584,12.381,12.467,432625.0
2012-04-06,12.389,12.584,12.381,12.467,432625.0
2012-04-07,12.389,12.584,12.381,12.467,432625.0
2012-04-08,12.389,12.584,12.381,12.467,432625.0
2012-04-09,12.463,12.506,12.342,12.502,443750.0
2012-04-10,12.576,12.716,12.451,12.685,964875.0
2012-04-11,12.708,12.958,12.525,12.728,429625.0
2012-04-12,12.728,12.973,12.447,12.973,890125.0
2012-04-13,12.837,12.973,12.747,12.895,651000.0
2012-04-14,12.837,12.973,12.747,12.895,651000.0
2012-04-15,12.837,12.973,12.747,12.895,651000.0
2012-04-16,12.839,13.23,12.787,13.17,986875.0
2012-04-17,13.166,13.361,12.851,13.05,767500.0
2012-04-18,13.05,13.21,12.779,12.95,465375.0
2012-04-19,12.97,13.186,12.926,13.062,393750.0
2012-04-20,13.066,13.162,13.002,13.134,432000.0
2012-04-21,13.066,13.162,13.002,13.134,432000.0
2012-04-22,13.066,13.162,13.002,13.134,432000.0
2012-04-23,13.13,13.361,12.978,13.361,420250.0
2012-04-24,13.266,13.365,13.018,13.07,944375.0
2012-04-25,13.114,13.146,12.974,13.09,709500.0
2012-04-26,13.01,13.11,12.759,13.03,859625.0
2012-04-27,13.126,13.17,12.851,13.006,543875.0
2012-04-28,13.126,13.17,12.851,13.006,543875.0
2012-04-29,13.126,13.17,12.851,13.006,543875.0
2012-04-30,12.859,13.282,12.859,13.11,1066750.0
2012-05-01,12.859,13.282,12.859,13.11,1066750.0
2012-05-02,13.11,13.286,13.11,13.222,1869875.0
2012-05-03,13.302,13.469,12.799,13.326,1303125.0
2012-05-04,13.322,13.653,13.218,13.569,838000.0
2012-05-05,13.322,13.653,13.218,13.569,838000.0
2012-05-06,13.322,13.653,13.218,13.569,838000.0
2012-05-07,13.589,13.944,13.517,13.944,1246375.0
2012-05-08,13.944,14.068,13.88,13.992,2049750.0
2012-05-09,13.984,14.036,13.761,13.964,879250.0
2012-05-10,13.884,14.124,13.88,13.968,870125.0
2012-05-11,13.904,14.156,13.904,14.072,395125.0
2012-05-12,13.904,14.156,13.904,14.072,395125.0
2012-05-13,13.904,14.156,13.904,14.072,395125.0
2012-05-14,14.12,14.12,13.501,13.868,1364000.0
2012-05-15,13.677,13.996,13.401,13.569,1045875.0
2012-05-16,13.84,14.0,13.473,13.848,1121500.0
2012-05-17,13.86,14.212,13.709,13.769,847125.0
2012-05-18,13.848,14.028,13.669,13.808,972125.0
2012-05-19,13.848,14.028,13.669,13.808,972125.0
2012-05-20,13.848,14.028,13.669,13.808,972125.0
2012-05-21,13.92,13.94,13.421,13.633,861500.0
2012-05-22,13.701,13.745,13.549,13.569,519500.0
2012-05-23,13.569,13.812,13.373,13.569,910125.0
2012-05-24,13.569,13.765,13.493,13.669,710875.0
2012-05-25,13.593,13.745,13.409,13.497,666250.0
2012-05-26,13.593,13.745,13.409,13.497,666250.0
2012-05-27,13.593,13.745,13.409,13.497,666250.0
2012-05-28,13.497,13.848,13.457,13.681,292875.0
2012-05-29,13.661,13.697,13.23,13.23,919875.0
2012-05-30,13.074,13.357,12.998,13.206,1005375.0
2012-05-31,13.401,13.637,13.226,13.349,4268875.0
2012-06-01,13.345,13.832,13.17,13.689,1012625.0
2012-06-02,13.345,13.832,13.17,13.689,1012625.0
2012-06-03,13.345,13.832,13.17,13.689,1012625.0
2012-06-04,13.693,14.008,13.569,13.832,802125.0
2012-06-05,13.832,14.108,13.693,14.004,761875.0
2012-06-06,14.028,14.164,13.868,14.048,1065375.0
2012-06-07,14.028,14.164,13.868,14.048,1065375.0
2012-06-08,14.12,14.283,13.788,14.255,1335000.0
2012-06-09,14.12,14.283,13.788,14.255,1335000.0
2012-06-10,14.12,14.283,13.788,14.255,1335000.0
2012-06-11,14.255,14.399,14.008,14.267,1023375.0
2012-06-12,14.219,14.467,14.088,14.467,1353375.0
2012-06-13,14.555,14.766,14.395,14.694,787500.0
2012-06-14,14.666,14.954,14.487,14.874,612250.0
2012-06-15,14.918,15.03,14.567,14.647,3294250.0
2012-06-16,14.918,15.03,14.567,14.647,3294250.0
2012-06-17,14.918,15.03,14.567,14.647,3294250.0
2012-06-18,14.587,14.834,14.579,14.579,634750.0
2012-06-19,14.678,14.678,14.331,14.391,669125.0
2012-06-20,14.499,14.782,14.423,14.647,790375.0
2012-06-21,14.607,14.686,14.547,14.627,473750.0
2012-06-22,14.591,14.647,14.331,14.403,271125.0
2012-06-23,14.591,14.647,14.331,14.403,271125.0
2012-06-24,14.591,14.647,14.331,14.403,271125.0
2012-06-25,14.427,14.87,14.355,14.655,442375.0
2012-06-26,14.479,14.862,14.479,14.758,471375.0
2012-06-27,14.754,15.093,14.583,14.966,495625.0
2012-06-28,15.042,15.042,14.846,14.926,521625.0
2012-06-29,14.926,15.169,14.686,14.826,729375.0
2012-06-30,14.926,15.169,14.686,14.826,729375.0
2012-07-01,14.926,15.169,14.686,14.826,729375.0
2012-07-02,14.866,15.03,14.658,14.778,751125.0
2012-07-03,14.778,14.934,14.247,14.403,904000.0
2012-07-04,14.315,14.463,14.096,14.148,698875.0
2012-07-05,14.267,14.327,13.968,14.088,891250.0
2012-07-06,14.227,14.275,14.056,14.231,368250.0
2012-07-07,14.227,14.275,14.056,14.231,368250.0
2012-07-08,14.227,14.275,14.056,14.231,368250.0
2012-07-09,14.227,14.275,14.056,14.231,368250.0
2012-07-10,14.259,14.447,13.872,14.064,854750.0
2012-07-11,14.128,14.647,14.06,14.547,1692750.0
2012-07-12,14.427,14.658,14.419,14.587,382375.0
2012-07-13,14.595,14.647,14.359,14.487,926000.0
2012-07-14,14.595,14.647,14.359,14.487,926000.0
2012-07-15,14.595,14.647,14.359,14.487,926000.0
2012-07-16,14.487,14.527,14.359,14.447,1323375.0
2012-07-17,14.367,14.527,14.271,14.447,242750.0
2012-07-18,14.443,14.447,14.267,14.367,633375.0
2012-07-19,14.367,14.459,14.235,14.347,1246125.0
2012-07-20,14.347,14.395,14.008,14.287,1497750.0
2012-07-21,14.347,14.395,14.008,14.287,1497750.0
2012-07-22,14.347,14.395,14.008,14.287,1497750.0
2012-07-23,14.287,14.575,14.132,14.375,890875.0
2012-07-24,14.367,14.762,14.227,14.567,1048750.0
2012-07-25,14.563,14.738,14.503,14.647,1038375.0
2012-07-26,14.658,14.982,14.607,14.946,1106375.0
2012-07-27,14.942,15.03,14.595,14.966,1681875.0
2012-07-28,14.942,15.03,14.595,14.966,1681875.0
2012-07-29,14.942,15.03,14.595,14.966,1681875.0
2012-07-30,14.962,14.962,14.559,14.726,501125.0
2012-07-31,14.75,14.966,14.587,14.587,1029750.0
2012-08-01,14.651,14.754,13.968,14.028,1412125.0
2012-08-02,14.028,14.503,14.028,14.208,910250.0
2012-08-03,14.247,14.447,14.02,14.208,678500.0
2012-08-04,14.247,14.447,14.02,14.208,678500.0
2012-08-05,14.247,14.447,14.02,14.208,678500.0
2012-08-06,14.287,14.567,14.219,14.351,588875.0
2012-08-07,14.351,14.563,14.036,14.036,785250.0
2012-08-08,14.028,14.455,14.028,14.423,883875.0
2012-08-09,14.475,14.483,14.14,14.303,773375.0
2012-08-10,14.407,14.651,14.291,14.651,755875.0
2012-08-11,14.407,14.651,14.291,14.651,755875.0
2012-08-12,14.407,14.651,14.291,14.651,755875.0
2012-08-13,14.594,14.648,14.245,14.467,511625.0
2012-08-14,14.459,14.857,14.438,14.557,778750.0
2012-08-15,14.495,14.734,14.434,14.734,375875.0
2012-08-16,14.73,14.779,14.553,14.627,362250.0
2012-08-17,14.701,14.791,14.541,14.697,343875.0
2012-08-18,14.701,14.791,14.541,14.697,343875.0
2012-08-19,14.701,14.791,14.541,14.697,343875.0
2012-08-20,14.615,14.734,14.59,14.611,278500.0
2012-08-21,14.734,14.853,14.623,14.837,311625.0
2012-08-22,14.767,14.824,14.635,14.791,341625.0
2012-08-23,14.791,14.791,14.467,14.693,315625.0
2012-08-24,14.726,14.726,14.52,14.713,303000.0
2012-08-25,14.726,14.726,14.52,14.713,303000.0
2012-08-26,14.726,14.726,14.52,14.713,303000.0
2012-08-27,14.652,14.746,14.557,14.672,221250.0
2012-08-28,14.672,14.717,14.569,14.627,437625.0
2012-08-29,14.791,14.791,14.45,14.549,397875.0
2012-08-30,14.495,14.545,14.282,14.343,374625.0
2012-08-31,14.343,14.376,13.743,13.875,1050875.0
2012-09-01,14.343,14.376,13.743,13.875,1050875.0
2012-09-02,14.343,14.376,13.743,13.875,1050875.0
2012-09-03,13.953,14.216,13.752,14.158,759000.0
2012-09-04,14.142,14.385,13.994,14.343,794625.0
2012-09-05,14.286,14.446,14.269,14.405,547375.0
2012-09-06,14.405,14.442,14.027,14.138,715375.0
2012-09-07,14.405,14.442,14.027,14.138,715375.0
2012-09-08,14.405,14.442,14.027,14.138,715375.0
