,ADVANC TB Equity
2016-06-09,98.1017
2016-06-10,98.1017
2016-06-11,98.1017
2016-06-12,98.1017
2016-06-13,98.1017
2016-06-14,98.1017
2016-06-15,98.1017
2016-06-16,98.1017
2016-06-17,98.1017
2016-06-18,98.1017
2016-06-19,98.1017
2016-06-20,98.1017
2016-06-21,98.1017
2016-06-22,98.1017
2016-06-23,98.1017
2016-06-24,98.1017
2016-06-25,98.1017
2016-06-26,98.1017
2016-06-27,98.1017
2016-06-28,98.1017
2016-06-29,98.1017
2016-06-30,77.5969
2016-07-01,77.5969
2016-07-02,77.5969
2016-07-03,77.5969
2016-07-04,77.5969
2016-07-05,77.5969
2016-07-06,77.5969
2016-07-07,77.5969
2016-07-08,77.5969
2016-07-09,77.5969
2016-07-10,77.5969
2016-07-11,77.5969
2016-07-12,77.5969
2016-07-13,77.5969
2016-07-14,77.5969
2016-07-15,77.5969
2016-07-16,77.5969
2016-07-17,77.5969
2016-07-18,77.5969
2016-07-19,77.5969
2016-07-20,77.5969
2016-07-21,77.5969
2016-07-22,77.5969
2016-07-23,77.5969
2016-07-24,77.5969
2016-07-25,77.5969
2016-07-26,77.5969
2016-07-27,77.5969
2016-07-28,77.5969
2016-07-29,77.5969
2016-07-30,77.5969
2016-07-31,77.5969
2016-08-01,77.5969
2016-08-02,77.5969
2016-08-03,77.5969
2016-08-04,77.5969
2016-08-05,77.5969
2016-08-06,77.5969
2016-08-07,77.5969
2016-08-08,77.5969
2016-08-09,77.5969
2016-08-10,77.5969
2016-08-11,77.5969
2016-08-12,77.5969
2016-08-13,77.5969
2016-08-14,77.5969
2016-08-15,77.5969
2016-08-16,77.5969
2016-08-17,77.5969
2016-08-18,77.5969
2016-08-19,77.5969
2016-08-20,77.5969
2016-08-21,77.5969
2016-08-22,77.5969
2016-08-23,77.5969
2016-08-24,77.5969
2016-08-25,77.5969
2016-08-26,77.5969
2016-08-27,77.5969
2016-08-28,77.5969
2016-08-29,77.5969
2016-08-30,77.5969
2016-08-31,77.5969
2016-09-01,77.5969
2016-09-02,77.5969
2016-09-03,77.5969
2016-09-04,77.5969
2016-09-05,77.5969
2016-09-06,77.5969
2016-09-07,77.5969
2016-09-08,77.5969
2016-09-09,77.5969
2016-09-10,77.5969
2016-09-11,77.5969
2016-09-12,77.5969
2016-09-13,77.5969
2016-09-14,77.5969
2016-09-15,77.5969
2016-09-16,77.5969
2016-09-17,77.5969
2016-09-18,77.5969
2016-09-19,77.5969
2016-09-20,77.5969
2016-09-21,77.5969
2016-09-22,77.5969
2016-09-23,77.5969
2016-09-24,77.5969
2016-09-25,77.5969
2016-09-26,77.5969
2016-09-27,77.5969
2016-09-28,77.5969
2016-09-29,77.5969
2016-09-30,94.3421
2016-10-01,94.3421
2016-10-02,94.3421
2016-10-03,94.3421
2016-10-04,94.3421
2016-10-05,94.3421
2016-10-06,94.3421
2016-10-07,94.3421
2016-10-08,94.3421
2016-10-09,94.3421
2016-10-10,94.3421
2016-10-11,94.3421
2016-10-12,94.3421
2016-10-13,94.3421
2016-10-14,94.3421
2016-10-15,94.3421
2016-10-16,94.3421
2016-10-17,94.3421
2016-10-18,94.3421
2016-10-19,94.3421
2016-10-20,94.3421
2016-10-21,94.3421
2016-10-22,94.3421
2016-10-23,94.3421
2016-10-24,94.3421
2016-10-25,94.3421
2016-10-26,94.3421
2016-10-27,94.3421
2016-10-28,94.3421
2016-10-29,94.3421
2016-10-30,94.3421
2016-10-31,94.3421
2016-11-01,94.3421
2016-11-02,94.3421
2016-11-03,94.3421
2016-11-04,94.3421
2016-11-05,94.3421
2016-11-06,94.3421
2016-11-07,94.3421
2016-11-08,94.3421
2016-11-09,94.3421
2016-11-10,94.3421
2016-11-11,94.3421
2016-11-12,94.3421
2016-11-13,94.3421
2016-11-14,94.3421
2016-11-15,94.3421
2016-11-16,94.3421
2016-11-17,94.3421
2016-11-18,94.3421
2016-11-19,94.3421
2016-11-20,94.3421
2016-11-21,94.3421
2016-11-22,94.3421
2016-11-23,94.3421
2016-11-24,94.3421
2016-11-25,94.3421
2016-11-26,94.3421
2016-11-27,94.3421
2016-11-28,94.3421
2016-11-29,94.3421
2016-11-30,94.3421
2016-12-01,94.3421
2016-12-02,94.3421
2016-12-03,94.3421
2016-12-04,94.3421
2016-12-05,94.3421
2016-12-06,94.3421
2016-12-07,94.3421
2016-12-08,94.3421
2016-12-09,94.3421
2016-12-10,94.3421
2016-12-11,94.3421
2016-12-12,94.3421
2016-12-13,94.3421
2016-12-14,94.3421
2016-12-15,94.3421
2016-12-16,94.3421
2016-12-17,94.3421
2016-12-18,94.3421
2016-12-19,94.3421
2016-12-20,94.3421
2016-12-21,94.3421
2016-12-22,94.3421
2016-12-23,94.3421
2016-12-24,94.3421
2016-12-25,94.3421
2016-12-26,94.3421
2016-12-27,94.3421
2016-12-28,94.3421
2016-12-29,94.3421
2016-12-30,94.3421
2016-12-31,67.4396
2017-01-01,67.4396
2017-01-02,67.4396
2017-01-03,67.4396
2017-01-04,67.4396
2017-01-05,67.4396
2017-01-06,67.4396
2017-01-07,67.4396
2017-01-08,67.4396
2017-01-09,67.4396
2017-01-10,67.4396
2017-01-11,67.4396
2017-01-12,67.4396
2017-01-13,67.4396
2017-01-14,67.4396
2017-01-15,67.4396
2017-01-16,67.4396
2017-01-17,67.4396
2017-01-18,67.4396
2017-01-19,67.4396
2017-01-20,67.4396
2017-01-21,67.4396
2017-01-22,67.4396
2017-01-23,67.4396
2017-01-24,67.4396
2017-01-25,67.4396
2017-01-26,67.4396
2017-01-27,67.4396
2017-01-28,67.4396
2017-01-29,67.4396
2017-01-30,67.4396
2017-01-31,67.4396
2017-02-01,67.4396
2017-02-02,67.4396
2017-02-03,67.4396
2017-02-04,67.4396
2017-02-05,67.4396
2017-02-06,67.4396
2017-02-07,67.4396
2017-02-08,67.4396
2017-02-09,67.4396
2017-02-10,67.4396
2017-02-11,67.4396
2017-02-12,67.4396
2017-02-13,67.4396
2017-02-14,67.4396
2017-02-15,67.4396
2017-02-16,67.4396
2017-02-17,67.4396
2017-02-18,67.4396
2017-02-19,67.4396
2017-02-20,67.4396
2017-02-21,67.4396
2017-02-22,67.4396
2017-02-23,67.4396
2017-02-24,67.4396
2017-02-25,67.4396
2017-02-26,67.4396
2017-02-27,67.4396
2017-02-28,67.4396
2017-03-01,67.4396
2017-03-02,67.4396
2017-03-03,67.4396
2017-03-04,67.4396
2017-03-05,67.4396
2017-03-06,67.4396
2017-03-07,67.4396
2017-03-08,67.4396
2017-03-09,67.4396
2017-03-10,67.4396
2017-03-11,67.4396
2017-03-12,67.4396
2017-03-13,67.4396
2017-03-14,67.4396
2017-03-15,67.4396
2017-03-16,67.4396
2017-03-17,67.4396
2017-03-18,67.4396
2017-03-19,67.4396
2017-03-20,67.4396
2017-03-21,67.4396
2017-03-22,67.4396
2017-03-23,67.4396
2017-03-24,67.4396
2017-03-25,67.4396
2017-03-26,67.4396
2017-03-27,67.4396
2017-03-28,67.4396
2017-03-29,67.4396
2017-03-30,67.4396
2017-03-31,81.1105
2017-04-01,81.1105
2017-04-02,81.1105
2017-04-03,81.1105
2017-04-04,81.1105
2017-04-05,81.1105
2017-04-06,81.1105
2017-04-07,81.1105
2017-04-08,81.1105
2017-04-09,81.1105
2017-04-10,81.1105
2017-04-11,81.1105
2017-04-12,81.1105
2017-04-13,81.1105
2017-04-14,81.1105
2017-04-15,81.1105
2017-04-16,81.1105
2017-04-17,81.1105
2017-04-18,81.1105
2017-04-19,81.1105
2017-04-20,81.1105
2017-04-21,81.1105
2017-04-22,81.1105
2017-04-23,81.1105
2017-04-24,81.1105
2017-04-25,81.1105
2017-04-26,81.1105
2017-04-27,81.1105
2017-04-28,81.1105
2017-04-29,81.1105
2017-04-30,81.1105
2017-05-01,81.1105
2017-05-02,81.1105
2017-05-03,81.1105
2017-05-04,81.1105
2017-05-05,81.1105
2017-05-06,81.1105
2017-05-07,81.1105
2017-05-08,81.1105
2017-05-09,81.1105
2017-05-10,81.1105
2017-05-11,81.1105
2017-05-12,81.1105
2017-05-13,81.1105
2017-05-14,81.1105
2017-05-15,81.1105
2017-05-16,81.1105
2017-05-17,81.1105
2017-05-18,81.1105
2017-05-19,81.1105
2017-05-20,81.1105
2017-05-21,81.1105
2017-05-22,81.1105
2017-05-23,81.1105
2017-05-24,81.1105
2017-05-25,81.1105
2017-05-26,81.1105
2017-05-27,81.1105
2017-05-28,81.1105
2017-05-29,81.1105
2017-05-30,81.1105
2017-05-31,81.1105
2017-06-01,81.1105
2017-06-02,81.1105
2017-06-03,81.1105
2017-06-04,81.1105
2017-06-05,81.1105
2017-06-06,81.1105
2017-06-07,81.1105
2017-06-08,81.1105
2017-06-09,81.1105
2017-06-10,81.1105
2017-06-11,81.1105
2017-06-12,81.1105
2017-06-13,81.1105
2017-06-14,81.1105
2017-06-15,81.1105
2017-06-16,81.1105
2017-06-17,81.1105
2017-06-18,81.1105
2017-06-19,81.1105
2017-06-20,81.1105
2017-06-21,81.1105
2017-06-22,81.1105
2017-06-23,81.1105
2017-06-24,81.1105
2017-06-25,81.1105
2017-06-26,81.1105
2017-06-27,81.1105
2017-06-28,81.1105
2017-06-29,81.1105
2017-06-30,60.9894
2017-07-01,60.9894
2017-07-02,60.9894
2017-07-03,60.9894
2017-07-04,60.9894
2017-07-05,60.9894
2017-07-06,60.9894
2017-07-07,60.9894
2017-07-08,60.9894
2017-07-09,60.9894
2017-07-10,60.9894
2017-07-11,60.9894
2017-07-12,60.9894
2017-07-13,60.9894
2017-07-14,60.9894
2017-07-15,60.9894
2017-07-16,60.9894
2017-07-17,60.9894
2017-07-18,60.9894
2017-07-19,60.9894
2017-07-20,60.9894
2017-07-21,60.9894
2017-07-22,60.9894
2017-07-23,60.9894
2017-07-24,60.9894
2017-07-25,60.9894
2017-07-26,60.9894
2017-07-27,60.9894
2017-07-28,60.9894
2017-07-29,60.9894
2017-07-30,60.9894
2017-07-31,60.9894
2017-08-01,60.9894
2017-08-02,60.9894
2017-08-03,60.9894
2017-08-04,60.9894
2017-08-05,60.9894
2017-08-06,60.9894
2017-08-07,60.9894
2017-08-08,60.9894
2017-08-09,60.9894
2017-08-10,60.9894
2017-08-11,60.9894
2017-08-12,60.9894
2017-08-13,60.9894
2017-08-14,60.9894
2017-08-15,60.9894
2017-08-16,60.9894
2017-08-17,60.9894
2017-08-18,60.9894
2017-08-19,60.9894
2017-08-20,60.9894
2017-08-21,60.9894
2017-08-22,60.9894
2017-08-23,60.9894
2017-08-24,60.9894
2017-08-25,60.9894
2017-08-26,60.9894
2017-08-27,60.9894
2017-08-28,60.9894
2017-08-29,60.9894
2017-08-30,60.9894
2017-08-31,60.9894
2017-09-01,60.9894
2017-09-02,60.9894
2017-09-03,60.9894
2017-09-04,60.9894
2017-09-05,60.9894
2017-09-06,60.9894
2017-09-07,60.9894
2017-09-08,60.9894
2017-09-09,60.9894
2017-09-10,60.9894
2017-09-11,60.9894
2017-09-12,60.9894
2017-09-13,60.9894
2017-09-14,60.9894
2017-09-15,60.9894
2017-09-16,60.9894
2017-09-17,60.9894
2017-09-18,60.9894
2017-09-19,60.9894
2017-09-20,60.9894
2017-09-21,60.9894
2017-09-22,60.9894
2017-09-23,60.9894
2017-09-24,60.9894
2017-09-25,60.9894
2017-09-26,60.9894
2017-09-27,60.9894
2017-09-28,60.9894
2017-09-29,60.9894
2017-09-30,74.0759
2017-10-01,74.0759
2017-10-02,74.0759
2017-10-03,74.0759
2017-10-04,74.0759
2017-10-05,74.0759
2017-10-06,74.0759
2017-10-07,74.0759
2017-10-08,74.0759
2017-10-09,74.0759
2017-10-10,74.0759
2017-10-11,74.0759
2017-10-12,74.0759
2017-10-13,74.0759
2017-10-14,74.0759
2017-10-15,74.0759
2017-10-16,74.0759
2017-10-17,74.0759
2017-10-18,74.0759
2017-10-19,74.0759
2017-10-20,74.0759
2017-10-21,74.0759
2017-10-22,74.0759
2017-10-23,74.0759
2017-10-24,74.0759
2017-10-25,74.0759
2017-10-26,74.0759
2017-10-27,74.0759
2017-10-28,74.0759
2017-10-29,74.0759
2017-10-30,74.0759
2017-10-31,74.0759
2017-11-01,74.0759
2017-11-02,74.0759
2017-11-03,74.0759
2017-11-04,74.0759
2017-11-05,74.0759
2017-11-06,74.0759
2017-11-07,74.0759
2017-11-08,74.0759
2017-11-09,74.0759
2017-11-10,74.0759
2017-11-11,74.0759
2017-11-12,74.0759
2017-11-13,74.0759
2017-11-14,74.0759
2017-11-15,74.0759
2017-11-16,74.0759
2017-11-17,74.0759
2017-11-18,74.0759
2017-11-19,74.0759
2017-11-20,74.0759
2017-11-21,74.0759
2017-11-22,74.0759
2017-11-23,74.0759
2017-11-24,74.0759
2017-11-25,74.0759
2017-11-26,74.0759
2017-11-27,74.0759
2017-11-28,74.0759
2017-11-29,74.0759
2017-11-30,74.0759
2017-12-01,74.0759
2017-12-02,74.0759
2017-12-03,74.0759
2017-12-04,74.0759
2017-12-05,74.0759
2017-12-06,74.0759
2017-12-07,74.0759
2017-12-08,74.0759
2017-12-09,74.0759
2017-12-10,74.0759
2017-12-11,74.0759
2017-12-12,74.0759
2017-12-13,74.0759
2017-12-14,74.0759
2017-12-15,74.0759
2017-12-16,74.0759
2017-12-17,74.0759
2017-12-18,74.0759
2017-12-19,74.0759
2017-12-20,74.0759
2017-12-21,74.0759
2017-12-22,74.0759
2017-12-23,74.0759
2017-12-24,74.0759
2017-12-25,74.0759
2017-12-26,74.0759
2017-12-27,74.0759
2017-12-28,74.0759
2017-12-29,74.0759
2017-12-30,74.0759
2017-12-31,64.7595
2018-01-01,64.7595
2018-01-02,64.7595
2018-01-03,64.7595
2018-01-04,64.7595
2018-01-05,64.7595
2018-01-06,64.7595
2018-01-07,64.7595
2018-01-08,64.7595
2018-01-09,64.7595
2018-01-10,64.7595
2018-01-11,64.7595
2018-01-12,64.7595
2018-01-13,64.7595
2018-01-14,64.7595
2018-01-15,64.7595
2018-01-16,64.7595
2018-01-17,64.7595
2018-01-18,64.7595
2018-01-19,64.7595
2018-01-20,64.7595
2018-01-21,64.7595
2018-01-22,64.7595
2018-01-23,64.7595
2018-01-24,64.7595
2018-01-25,64.7595
2018-01-26,64.7595
2018-01-27,64.7595
2018-01-28,64.7595
2018-01-29,64.7595
2018-01-30,64.7595
2018-01-31,64.7595
2018-02-01,64.7595
2018-02-02,64.7595
2018-02-03,64.7595
2018-02-04,64.7595
2018-02-05,64.7595
2018-02-06,64.7595
2018-02-07,64.7595
2018-02-08,64.7595
2018-02-09,64.7595
2018-02-10,64.7595
2018-02-11,64.7595
2018-02-12,64.7595
2018-02-13,64.7595
2018-02-14,64.7595
2018-02-15,64.7595
2018-02-16,64.7595
2018-02-17,64.7595
2018-02-18,64.7595
2018-02-19,64.7595
2018-02-20,64.7595
2018-02-21,64.7595
2018-02-22,64.7595
2018-02-23,64.7595
2018-02-24,64.7595
2018-02-25,64.7595
2018-02-26,64.7595
2018-02-27,64.7595
2018-02-28,64.7595
2018-03-01,64.7595
2018-03-02,64.7595
2018-03-03,64.7595
2018-03-04,64.7595
2018-03-05,64.7595
2018-03-06,64.7595
2018-03-07,64.7595
2018-03-08,64.7595
2018-03-09,64.7595
2018-03-10,64.7595
2018-03-11,64.7595
2018-03-12,64.7595
2018-03-13,64.7595
2018-03-14,64.7595
2018-03-15,64.7595
2018-03-16,64.7595
2018-03-17,64.7595
2018-03-18,64.7595
2018-03-19,64.7595
2018-03-20,64.7595
2018-03-21,64.7595
2018-03-22,64.7595
2018-03-23,64.7595
2018-03-24,64.7595
2018-03-25,64.7595
2018-03-26,64.7595
2018-03-27,64.7595
2018-03-28,64.7595
2018-03-29,64.7595
2018-03-30,64.7595
2018-03-31,71.3901
2018-04-01,71.3901
2018-04-02,71.3901
2018-04-03,71.3901
2018-04-04,71.3901
2018-04-05,71.3901
2018-04-06,71.3901
2018-04-07,71.3901
2018-04-08,71.3901
2018-04-09,71.3901
2018-04-10,71.3901
2018-04-11,71.3901
2018-04-12,71.3901
2018-04-13,71.3901
2018-04-14,71.3901
2018-04-15,71.3901
2018-04-16,71.3901
2018-04-17,71.3901
2018-04-18,71.3901
2018-04-19,71.3901
2018-04-20,71.3901
2018-04-21,71.3901
2018-04-22,71.3901
2018-04-23,71.3901
2018-04-24,71.3901
2018-04-25,71.3901
2018-04-26,71.3901
2018-04-27,71.3901
2018-04-28,71.3901
2018-04-29,71.3901
2018-04-30,71.3901
2018-05-01,71.3901
2018-05-02,71.3901
2018-05-03,71.3901
2018-05-04,71.3901
2018-05-05,71.3901
2018-05-06,71.3901
2018-05-07,71.3901
2018-05-08,71.3901
2018-05-09,71.3901
2018-05-10,71.3901
2018-05-11,71.3901
2018-05-12,71.3901
2018-05-13,71.3901
2018-05-14,71.3901
2018-05-15,71.3901
2018-05-16,71.3901
2018-05-17,71.3901
2018-05-18,71.3901
2018-05-19,71.3901
2018-05-20,71.3901
2018-05-21,71.3901
2018-05-22,71.3901
2018-05-23,71.3901
2018-05-24,71.3901
2018-05-25,71.3901
2018-05-26,71.3901
2018-05-27,71.3901
2018-05-28,71.3901
2018-05-29,71.3901
2018-05-30,71.3901
2018-05-31,71.3901
2018-06-01,71.3901
2018-06-02,71.3901
2018-06-03,71.3901
2018-06-04,71.3901
2018-06-05,71.3901
2018-06-06,71.3901
2018-06-07,71.3901
2018-06-08,71.3901
2018-06-09,71.3901
2018-06-10,71.3901
2018-06-11,71.3901
2018-06-12,71.3901
2018-06-13,71.3901
2018-06-14,71.3901
2018-06-15,71.3901
2018-06-16,71.3901
2018-06-17,71.3901
2018-06-18,71.3901
2018-06-19,71.3901
2018-06-20,71.3901
2018-06-21,71.3901
2018-06-22,71.3901
2018-06-23,71.3901
2018-06-24,71.3901
2018-06-25,71.3901
2018-06-26,71.3901
2018-06-27,71.3901
2018-06-28,71.3901
2018-06-29,71.3901
2018-06-30,62.1336
2018-07-01,62.1336
2018-07-02,62.1336
2018-07-03,62.1336
2018-07-04,62.1336
2018-07-05,62.1336
2018-07-06,62.1336
2018-07-07,62.1336
2018-07-08,62.1336
2018-07-09,62.1336
2018-07-10,62.1336
2018-07-11,62.1336
2018-07-12,62.1336
2018-07-13,62.1336
2018-07-14,62.1336
2018-07-15,62.1336
2018-07-16,62.1336
2018-07-17,62.1336
2018-07-18,62.1336
2018-07-19,62.1336
2018-07-20,62.1336
2018-07-21,62.1336
2018-07-22,62.1336
2018-07-23,62.1336
2018-07-24,62.1336
2018-07-25,62.1336
2018-07-26,62.1336
2018-07-27,62.1336
2018-07-28,62.1336
2018-07-29,62.1336
2018-07-30,62.1336
2018-07-31,62.1336
2018-08-01,62.1336
2018-08-02,62.1336
2018-08-03,62.1336
2018-08-04,62.1336
2018-08-05,62.1336
2018-08-06,62.1336
2018-08-07,62.1336
2018-08-08,62.1336
2018-08-09,62.1336
2018-08-10,62.1336
2018-08-11,62.1336
2018-08-12,62.1336
2018-08-13,62.1336
2018-08-14,62.1336
2018-08-15,62.1336
2018-08-16,62.1336
2018-08-17,62.1336
2018-08-18,62.1336
2018-08-19,62.1336
2018-08-20,62.1336
2018-08-21,62.1336
2018-08-22,62.1336
2018-08-23,62.1336
2018-08-24,62.1336
2018-08-25,62.1336
2018-08-26,62.1336
2018-08-27,62.1336
2018-08-28,62.1336
2018-08-29,62.1336
2018-08-30,62.1336
2018-08-31,62.1336
2018-09-01,62.1336
2018-09-02,62.1336
2018-09-03,62.1336
2018-09-04,62.1336
2018-09-05,62.1336
2018-09-06,62.1336
2018-09-07,62.1336
2018-09-08,62.1336
2018-09-09,62.1336
2018-09-10,62.1336
2018-09-11,62.1336
2018-09-12,62.1336
2018-09-13,62.1336
2018-09-14,62.1336
2018-09-15,62.1336
2018-09-16,62.1336
2018-09-17,62.1336
2018-09-18,62.1336
2018-09-19,62.1336
2018-09-20,62.1336
2018-09-21,62.1336
2018-09-22,62.1336
2018-09-23,62.1336
2018-09-24,62.1336
2018-09-25,62.1336
2018-09-26,62.1336
2018-09-27,62.1336
2018-09-28,62.1336
2018-09-29,62.1336
2018-09-30,66.067
2018-10-01,66.067
2018-10-02,66.067
2018-10-03,66.067
2018-10-04,66.067
2018-10-05,66.067
2018-10-06,66.067
2018-10-07,66.067
2018-10-08,66.067
2018-10-09,66.067
2018-10-10,66.067
2018-10-11,66.067
2018-10-12,66.067
2018-10-13,66.067
2018-10-14,66.067
2018-10-15,66.067
2018-10-16,66.067
2018-10-17,66.067
2018-10-18,66.067
2018-10-19,66.067
2018-10-20,66.067
2018-10-21,66.067
2018-10-22,66.067
2018-10-23,66.067
2018-10-24,66.067
2018-10-25,66.067
2018-10-26,66.067
2018-10-27,66.067
2018-10-28,66.067
2018-10-29,66.067
2018-10-30,66.067
2018-10-31,66.067
2018-11-01,66.067
2018-11-02,66.067
2018-11-03,66.067
2018-11-04,66.067
2018-11-05,66.067
2018-11-06,66.067
2018-11-07,66.067
2018-11-08,66.067
2018-11-09,66.067
2018-11-10,66.067
2018-11-11,66.067
2018-11-12,66.067
2018-11-13,66.067
2018-11-14,66.067
2018-11-15,66.067
2018-11-16,66.067
2018-11-17,66.067
2018-11-18,66.067
2018-11-19,66.067
2018-11-20,66.067
2018-11-21,66.067
2018-11-22,66.067
2018-11-23,66.067
2018-11-24,66.067
2018-11-25,66.067
2018-11-26,66.067
2018-11-27,66.067
2018-11-28,66.067
2018-11-29,66.067
2018-11-30,66.067
2018-12-01,66.067
2018-12-02,66.067
2018-12-03,66.067
2018-12-04,66.067
2018-12-05,66.067
2018-12-06,66.067
2018-12-07,66.067
2018-12-08,66.067
2018-12-09,66.067
2018-12-10,66.067
2018-12-11,66.067
2018-12-12,66.067
2018-12-13,66.067
2018-12-14,66.067
2018-12-15,66.067
2018-12-16,66.067
2018-12-17,66.067
2018-12-18,66.067
2018-12-19,66.067
2018-12-20,66.067
2018-12-21,66.067
2018-12-22,66.067
2018-12-23,66.067
2018-12-24,66.067
2018-12-25,66.067
2018-12-26,66.067
2018-12-27,66.067
2018-12-28,66.067
2018-12-29,66.067
2018-12-30,66.067
2018-12-31,55.0478
2019-01-01,55.0478
2019-01-02,55.0478
2019-01-03,55.0478
2019-01-04,55.0478
2019-01-05,55.0478
2019-01-06,55.0478
2019-01-07,55.0478
2019-01-08,55.0478
2019-01-09,55.0478
2019-01-10,55.0478
2019-01-11,55.0478
2019-01-12,55.0478
2019-01-13,55.0478
2019-01-14,55.0478
2019-01-15,55.0478
2019-01-16,55.0478
2019-01-17,55.0478
2019-01-18,55.0478
2019-01-19,55.0478
2019-01-20,55.0478
2019-01-21,55.0478
2019-01-22,55.0478
2019-01-23,55.0478
2019-01-24,55.0478
2019-01-25,55.0478
2019-01-26,55.0478
2019-01-27,55.0478
2019-01-28,55.0478
2019-01-29,55.0478
2019-01-30,55.0478
2019-01-31,55.0478
2019-02-01,55.0478
2019-02-02,55.0478
2019-02-03,55.0478
2019-02-04,55.0478
2019-02-05,55.0478
2019-02-06,55.0478
2019-02-07,55.0478
2019-02-08,55.0478
2019-02-09,55.0478
2019-02-10,55.0478
2019-02-11,55.0478
2019-02-12,55.0478
2019-02-13,55.0478
2019-02-14,55.0478
2019-02-15,55.0478
2019-02-16,55.0478
2019-02-17,55.0478
2019-02-18,55.0478
2019-02-19,55.0478
2019-02-20,55.0478
2019-02-21,55.0478
2019-02-22,55.0478
2019-02-23,55.0478
2019-02-24,55.0478
2019-02-25,55.0478
2019-02-26,55.0478
2019-02-27,55.0478
2019-02-28,55.0478
2019-03-01,55.0478
2019-03-02,55.0478
2019-03-03,55.0478
2019-03-04,55.0478
2019-03-05,55.0478
2019-03-06,55.0478
2019-03-07,55.0478
2019-03-08,55.0478
2019-03-09,55.0478
2019-03-10,55.0478
2019-03-11,55.0478
2019-03-12,55.0478
2019-03-13,55.0478
2019-03-14,55.0478
2019-03-15,55.0478
2019-03-16,55.0478
2019-03-17,55.0478
2019-03-18,55.0478
2019-03-19,55.0478
2019-03-20,55.0478
2019-03-21,55.0478
2019-03-22,55.0478
2019-03-23,55.0478
2019-03-24,55.0478
2019-03-25,55.0478
2019-03-26,55.0478
2019-03-27,55.0478
2019-03-28,55.0478
2019-03-29,55.0478
2019-03-30,55.0478
2019-03-31,55.9924
2019-04-01,55.9924
2019-04-02,55.9924
2019-04-03,55.9924
2019-04-04,55.9924
2019-04-05,55.9924
2019-04-06,55.9924
2019-04-07,55.9924
2019-04-08,55.9924
2019-04-09,55.9924
2019-04-10,55.9924
2019-04-11,55.9924
2019-04-12,55.9924
2019-04-13,55.9924
2019-04-14,55.9924
2019-04-15,55.9924
2019-04-16,55.9924
2019-04-17,55.9924
2019-04-18,55.9924
2019-04-19,55.9924
2019-04-20,55.9924
2019-04-21,55.9924
2019-04-22,55.9924
2019-04-23,55.9924
2019-04-24,55.9924
2019-04-25,55.9924
2019-04-26,55.9924
2019-04-27,55.9924
2019-04-28,55.9924
2019-04-29,55.9924
2019-04-30,55.9924
2019-05-01,55.9924
2019-05-02,55.9924
2019-05-03,55.9924
2019-05-04,55.9924
2019-05-05,55.9924
2019-05-06,55.9924
2019-05-07,55.9924
2019-05-08,55.9924
2019-05-09,55.9924
2019-05-10,55.9924
2019-05-11,55.9924
2019-05-12,55.9924
2019-05-13,55.9924
2019-05-14,55.9924
2019-05-15,55.9924
2019-05-16,55.9924
2019-05-17,55.9924
2019-05-18,55.9924
2019-05-19,55.9924
2019-05-20,55.9924
2019-05-21,55.9924
2019-05-22,55.9924
2019-05-23,55.9924
2019-05-24,55.9924
2019-05-25,55.9924
2019-05-26,55.9924
2019-05-27,55.9924
2019-05-28,55.9924
2019-05-29,55.9924
2019-05-30,55.9924
2019-05-31,55.9924
2019-06-01,55.9924
2019-06-02,55.9924
2019-06-03,55.9924
2019-06-04,55.9924
2019-06-05,55.9924
2019-06-06,55.9924
2019-06-07,55.9924
2019-06-08,55.9924
2019-06-09,55.9924
2019-06-10,55.9924
2019-06-11,55.9924
2019-06-12,55.9924
2019-06-13,55.9924
2019-06-14,55.9924
2019-06-15,55.9924
2019-06-16,55.9924
2019-06-17,55.9924
2019-06-18,55.9924
2019-06-19,55.9924
2019-06-20,55.9924
2019-06-21,55.9924
2019-06-22,55.9924
2019-06-23,55.9924
2019-06-24,55.9924
2019-06-25,55.9924
2019-06-26,55.9924
2019-06-27,55.9924
2019-06-28,55.9924
2019-06-29,55.9924
2019-06-30,48.221
2019-07-01,48.221
2019-07-02,48.221
2019-07-03,48.221
2019-07-04,48.221
2019-07-05,48.221
2019-07-06,48.221
2019-07-07,48.221
2019-07-08,48.221
2019-07-09,48.221
2019-07-10,48.221
2019-07-11,48.221
2019-07-12,48.221
2019-07-13,48.221
2019-07-14,48.221
2019-07-15,48.221
2019-07-16,48.221
2019-07-17,48.221
2019-07-18,48.221
2019-07-19,48.221
2019-07-20,48.221
2019-07-21,48.221
2019-07-22,48.221
2019-07-23,48.221
2019-07-24,48.221
2019-07-25,48.221
2019-07-26,48.221
2019-07-27,48.221
2019-07-28,48.221
2019-07-29,48.221
2019-07-30,48.221
2019-07-31,48.221
2019-08-01,48.221
2019-08-02,48.221
2019-08-03,48.221
2019-08-04,48.221
2019-08-05,48.221
2019-08-06,48.221
2019-08-07,48.221
2019-08-08,48.221
2019-08-09,48.221
2019-08-10,48.221
2019-08-11,48.221
2019-08-12,48.221
2019-08-13,48.221
2019-08-14,48.221
2019-08-15,48.221
2019-08-16,48.221
2019-08-17,48.221
2019-08-18,48.221
2019-08-19,48.221
2019-08-20,48.221
2019-08-21,48.221
2019-08-22,48.221
2019-08-23,48.221
2019-08-24,48.221
2019-08-25,48.221
2019-08-26,48.221
2019-08-27,48.221
2019-08-28,48.221
2019-08-29,48.221
2019-08-30,48.221
