,CG US Equity
2023-02-23,21.3043
2023-02-24,21.3043
2023-02-25,21.3043
2023-02-26,21.3043
2023-02-27,21.3043
2023-02-28,21.3043
2023-03-01,21.3043
2023-03-02,21.3043
2023-03-03,21.3043
2023-03-04,21.3043
2023-03-05,21.3043
2023-03-06,21.3043
2023-03-07,21.3043
2023-03-08,21.3043
2023-03-09,21.3043
2023-03-10,21.3043
2023-03-11,21.3043
2023-03-12,21.3043
2023-03-13,21.3043
2023-03-14,21.3043
2023-03-15,21.3043
2023-03-16,21.3043
2023-03-17,21.3043
2023-03-18,21.3043
2023-03-19,21.3043
2023-03-20,21.3043
2023-03-21,21.3043
2023-03-22,21.3043
2023-03-23,21.3043
2023-03-24,21.3043
2023-03-25,21.3043
2023-03-26,21.3043
2023-03-27,21.3043
2023-03-28,21.3043
2023-03-29,21.3043
2023-03-30,21.3043
2023-03-31,12.4801
2023-04-01,12.4801
2023-04-02,12.4801
2023-04-03,12.4801
2023-04-04,12.4801
2023-04-05,12.4801
2023-04-06,12.4801
2023-04-07,12.4801
2023-04-08,12.4801
2023-04-09,12.4801
2023-04-10,12.4801
2023-04-11,12.4801
2023-04-12,12.4801
2023-04-13,12.4801
2023-04-14,12.4801
2023-04-15,12.4801
2023-04-16,12.4801
2023-04-17,12.4801
2023-04-18,12.4801
2023-04-19,12.4801
2023-04-20,12.4801
2023-04-21,12.4801
2023-04-22,12.4801
2023-04-23,12.4801
2023-04-24,12.4801
2023-04-25,12.4801
2023-04-26,12.4801
2023-04-27,12.4801
2023-04-28,12.4801
2023-04-29,12.4801
2023-04-30,12.4801
2023-05-01,12.4801
2023-05-02,12.4801
2023-05-03,12.4801
2023-05-04,12.4801
2023-05-05,12.4801
2023-05-06,12.4801
2023-05-07,12.4801
2023-05-08,12.4801
2023-05-09,12.4801
2023-05-10,12.4801
2023-05-11,12.4801
2023-05-12,12.4801
2023-05-13,12.4801
2023-05-14,12.4801
2023-05-15,12.4801
2023-05-16,12.4801
2023-05-17,12.4801
2023-05-18,12.4801
2023-05-19,12.4801
2023-05-20,12.4801
2023-05-21,12.4801
2023-05-22,12.4801
2023-05-23,12.4801
2023-05-24,12.4801
2023-05-25,12.4801
2023-05-26,12.4801
2023-05-27,12.4801
2023-05-28,12.4801
2023-05-29,12.4801
2023-05-30,12.4801
2023-05-31,12.4801
2023-06-01,12.4801
2023-06-02,12.4801
2023-06-03,12.4801
2023-06-04,12.4801
2023-06-05,12.4801
2023-06-06,12.4801
2023-06-07,12.4801
2023-06-08,12.4801
2023-06-09,12.4801
2023-06-10,12.4801
2023-06-11,12.4801
2023-06-12,12.4801
2023-06-13,12.4801
2023-06-14,12.4801
2023-06-15,12.4801
2023-06-16,12.4801
2023-06-17,12.4801
2023-06-18,12.4801
2023-06-19,12.4801
2023-06-20,12.4801
2023-06-21,12.4801
2023-06-22,12.4801
2023-06-23,12.4801
2023-06-24,12.4801
2023-06-25,12.4801
2023-06-26,12.4801
2023-06-27,12.4801
2023-06-28,12.4801
2023-06-29,12.4801
2023-06-30,6.8669
2023-07-01,6.8669
2023-07-02,6.8669
2023-07-03,6.8669
2023-07-04,6.8669
2023-07-05,6.8669
2023-07-06,6.8669
2023-07-07,6.8669
2023-07-08,6.8669
2023-07-09,6.8669
2023-07-10,6.8669
2023-07-11,6.8669
2023-07-12,6.8669
2023-07-13,6.8669
2023-07-14,6.8669
2023-07-15,6.8669
2023-07-16,6.8669
2023-07-17,6.8669
2023-07-18,6.8669
2023-07-19,6.8669
2023-07-20,6.8669
2023-07-21,6.8669
2023-07-22,6.8669
2023-07-23,6.8669
2023-07-24,6.8669
2023-07-25,6.8669
2023-07-26,6.8669
2023-07-27,6.8669
2023-07-28,6.8669
2023-07-29,6.8669
2023-07-30,6.8669
2023-07-31,6.8669
2023-08-01,6.8669
2023-08-02,6.8669
2023-08-03,6.8669
2023-08-04,6.8669
2023-08-05,6.8669
2023-08-06,6.8669
2023-08-07,6.8669
2023-08-08,6.8669
2023-08-09,6.8669
2023-08-10,6.8669
2023-08-11,6.8669
2023-08-12,6.8669
2023-08-13,6.8669
2023-08-14,6.8669
2023-08-15,6.8669
2023-08-16,6.8669
2023-08-17,6.8669
2023-08-18,6.8669
2023-08-19,6.8669
2023-08-20,6.8669
2023-08-21,6.8669
2023-08-22,6.8669
2023-08-23,6.8669
2023-08-24,6.8669
2023-08-25,6.8669
2023-08-26,6.8669
2023-08-27,6.8669
2023-08-28,6.8669
2023-08-29,6.8669
2023-08-30,6.8669
2023-08-31,6.8669
2023-09-01,6.8669
2023-09-02,6.8669
2023-09-03,6.8669
2023-09-04,6.8669
2023-09-05,6.8669
2023-09-06,6.8669
2023-09-07,6.8669
2023-09-08,6.8669
2023-09-09,6.8669
2023-09-10,6.8669
2023-09-11,6.8669
2023-09-12,6.8669
2023-09-13,6.8669
2023-09-14,6.8669
2023-09-15,6.8669
2023-09-16,6.8669
2023-09-17,6.8669
2023-09-18,6.8669
2023-09-19,6.8669
2023-09-20,6.8669
2023-09-21,6.8669
2023-09-22,6.8669
2023-09-23,6.8669
2023-09-24,6.8669
2023-09-25,6.8669
2023-09-26,6.8669
2023-09-27,6.8669
2023-09-28,6.8669
2023-09-29,6.8669
2023-09-30,3.5023
2023-10-01,3.5023
2023-10-02,3.5023
2023-10-03,3.5023
2023-10-04,3.5023
2023-10-05,3.5023
2023-10-06,3.5023
2023-10-07,3.5023
2023-10-08,3.5023
2023-10-09,3.5023
2023-10-10,3.5023
2023-10-11,3.5023
2023-10-12,3.5023
2023-10-13,3.5023
2023-10-14,3.5023
2023-10-15,3.5023
2023-10-16,3.5023
2023-10-17,3.5023
2023-10-18,3.5023
2023-10-19,3.5023
2023-10-20,3.5023
2023-10-21,3.5023
2023-10-22,3.5023
2023-10-23,3.5023
2023-10-24,3.5023
2023-10-25,3.5023
2023-10-26,3.5023
2023-10-27,3.5023
2023-10-28,3.5023
2023-10-29,3.5023
2023-10-30,3.5023
2023-10-31,3.5023
2023-11-01,3.5023
2023-11-02,3.5023
2023-11-03,3.5023
2023-11-04,3.5023
2023-11-05,3.5023
2023-11-06,3.5023
2023-11-07,3.5023
2023-11-08,3.5023
2023-11-09,3.5023
2023-11-10,3.5023
2023-11-11,3.5023
2023-11-12,3.5023
2023-11-13,3.5023
2023-11-14,3.5023
2023-11-15,3.5023
2023-11-16,3.5023
2023-11-17,3.5023
2023-11-18,3.5023
2023-11-19,3.5023
2023-11-20,3.5023
2023-11-21,3.5023
2023-11-22,3.5023
2023-11-23,3.5023
2023-11-24,3.5023
2023-11-25,3.5023
2023-11-26,3.5023
2023-11-27,3.5023
2023-11-28,3.5023
2023-11-29,3.5023
2023-11-30,3.5023
2023-12-01,3.5023
2023-12-02,3.5023
2023-12-03,3.5023
2023-12-04,3.5023
2023-12-05,3.5023
2023-12-06,3.5023
2023-12-07,3.5023
2023-12-08,3.5023
2023-12-09,3.5023
2023-12-10,3.5023
2023-12-11,3.5023
2023-12-12,3.5023
2023-12-13,3.5023
2023-12-14,3.5023
2023-12-15,3.5023
2023-12-16,3.5023
2023-12-17,3.5023
2023-12-18,3.5023
2023-12-19,3.5023
2023-12-20,3.5023
2023-12-21,3.5023
2023-12-22,3.5023
2023-12-23,3.5023
2023-12-24,3.5023
2023-12-25,3.5023
2023-12-26,3.5023
2023-12-27,3.5023
2023-12-28,3.5023
2023-12-29,3.5023
2023-12-30,3.5023
2023-12-31,-10.6621
2024-01-01,-10.6621
2024-01-02,-10.6621
2024-01-03,-10.6621
2024-01-04,-10.6621
2024-01-05,-10.6621
2024-01-06,-10.6621
2024-01-07,-10.6621
2024-01-08,-10.6621
2024-01-09,-10.6621
2024-01-10,-10.6621
2024-01-11,-10.6621
2024-01-12,-10.6621
2024-01-13,-10.6621
2024-01-14,-10.6621
2024-01-15,-10.6621
2024-01-16,-10.6621
2024-01-17,-10.6621
2024-01-18,-10.6621
2024-01-19,-10.6621
2024-01-20,-10.6621
2024-01-21,-10.6621
2024-01-22,-10.6621
2024-01-23,-10.6621
2024-01-24,-10.6621
2024-01-25,-10.6621
2024-01-26,-10.6621
2024-01-27,-10.6621
2024-01-28,-10.6621
2024-01-29,-10.6621
2024-01-30,-10.6621
2024-01-31,-10.6621
2024-02-01,-10.6621
2024-02-02,-10.6621
2024-02-03,-10.6621
2024-02-04,-10.6621
2024-02-05,-10.6621
2024-02-06,-10.6621
2024-02-07,-10.6621
2024-02-08,-10.6621
2024-02-09,-10.6621
2024-02-10,-10.6621
2024-02-11,-10.6621
2024-02-12,-10.6621
2024-02-13,-10.6621
2024-02-14,-10.6621
2024-02-15,-10.6621
2024-02-16,-10.6621
2024-02-17,-10.6621
2024-02-18,-10.6621
2024-02-19,-10.6621
2024-02-20,-10.6621
2024-02-21,-10.6621
2024-02-22,-10.6621
2024-02-23,-10.6621
2024-02-24,-10.6621
2024-02-25,-10.6621
2024-02-26,-10.6621
2024-02-27,-10.6621
2024-02-28,-10.6621
2024-02-29,-10.6621
2024-03-01,-10.6621
2024-03-02,-10.6621
2024-03-03,-10.6621
2024-03-04,-10.6621
2024-03-05,-10.6621
2024-03-06,-10.6621
2024-03-07,-10.6621
2024-03-08,-10.6621
2024-03-09,-10.6621
2024-03-10,-10.6621
2024-03-11,-10.6621
2024-03-12,-10.6621
2024-03-13,-10.6621
2024-03-14,-10.6621
2024-03-15,-10.6621
2024-03-16,-10.6621
2024-03-17,-10.6621
2024-03-18,-10.6621
2024-03-19,-10.6621
2024-03-20,-10.6621
2024-03-21,-10.6621
2024-03-22,-10.6621
2024-03-23,-10.6621
2024-03-24,-10.6621
2024-03-25,-10.6621
2024-03-26,-10.6621
2024-03-27,-10.6621
2024-03-28,-10.6621
2024-03-29,-10.6621
2024-03-30,-10.6621
2024-03-31,-10.6621
2024-04-01,-10.6621
2024-04-02,-10.6621
2024-04-03,-10.6621
2024-04-04,-10.6621
2024-04-05,-10.6621
2024-04-06,-10.6621
2024-04-07,-10.6621
2024-04-08,-10.6621
