,LAZ US Equity
2023-04-01,34.0394
2023-04-02,34.0394
2023-04-03,34.0394
2023-04-04,34.0394
2023-04-05,34.0394
2023-04-06,34.0394
2023-04-07,34.0394
2023-04-08,34.0394
2023-04-09,34.0394
2023-04-10,34.0394
2023-04-11,34.0394
2023-04-12,34.0394
2023-04-13,34.0394
2023-04-14,34.0394
2023-04-15,34.0394
2023-04-16,34.0394
2023-04-17,34.0394
2023-04-18,34.0394
2023-04-19,34.0394
2023-04-20,34.0394
2023-04-21,34.0394
2023-04-22,34.0394
2023-04-23,34.0394
2023-04-24,34.0394
2023-04-25,34.0394
2023-04-26,34.0394
2023-04-27,34.0394
2023-04-28,34.0394
2023-04-29,34.0394
2023-04-30,34.0394
2023-05-01,34.0394
2023-05-02,34.0394
2023-05-03,34.0394
2023-05-04,34.0394
2023-05-05,34.0394
2023-05-06,34.0394
2023-05-07,34.0394
2023-05-08,34.0394
2023-05-09,34.0394
2023-05-10,34.0394
2023-05-11,34.0394
2023-05-12,34.0394
2023-05-13,34.0394
2023-05-14,34.0394
2023-05-15,34.0394
2023-05-16,34.0394
2023-05-17,34.0394
2023-05-18,34.0394
2023-05-19,34.0394
2023-05-20,34.0394
2023-05-21,34.0394
2023-05-22,34.0394
2023-05-23,34.0394
2023-05-24,34.0394
2023-05-25,34.0394
2023-05-26,34.0394
2023-05-27,34.0394
2023-05-28,34.0394
2023-05-29,34.0394
2023-05-30,34.0394
2023-05-31,34.0394
2023-06-01,34.0394
2023-06-02,34.0394
2023-06-03,34.0394
2023-06-04,34.0394
2023-06-05,34.0394
2023-06-06,34.0394
2023-06-07,34.0394
2023-06-08,34.0394
2023-06-09,34.0394
2023-06-10,34.0394
2023-06-11,34.0394
2023-06-12,34.0394
2023-06-13,34.0394
2023-06-14,34.0394
2023-06-15,34.0394
2023-06-16,34.0394
2023-06-17,34.0394
2023-06-18,34.0394
2023-06-19,34.0394
2023-06-20,34.0394
2023-06-21,34.0394
2023-06-22,34.0394
2023-06-23,34.0394
2023-06-24,34.0394
2023-06-25,34.0394
2023-06-26,34.0394
2023-06-27,34.0394
2023-06-28,34.0394
2023-06-29,34.0394
2023-06-30,0.3674
2023-07-01,0.3674
2023-07-02,0.3674
2023-07-03,0.3674
2023-07-04,0.3674
2023-07-05,0.3674
2023-07-06,0.3674
2023-07-07,0.3674
2023-07-08,0.3674
2023-07-09,0.3674
2023-07-10,0.3674
2023-07-11,0.3674
2023-07-12,0.3674
2023-07-13,0.3674
2023-07-14,0.3674
2023-07-15,0.3674
2023-07-16,0.3674
2023-07-17,0.3674
2023-07-18,0.3674
2023-07-19,0.3674
2023-07-20,0.3674
2023-07-21,0.3674
2023-07-22,0.3674
2023-07-23,0.3674
2023-07-24,0.3674
2023-07-25,0.3674
2023-07-26,0.3674
2023-07-27,0.3674
2023-07-28,0.3674
2023-07-29,0.3674
2023-07-30,0.3674
2023-07-31,0.3674
2023-08-01,0.3674
2023-08-02,0.3674
2023-08-03,0.3674
2023-08-04,0.3674
2023-08-05,0.3674
2023-08-06,0.3674
2023-08-07,0.3674
2023-08-08,0.3674
2023-08-09,0.3674
2023-08-10,0.3674
2023-08-11,0.3674
2023-08-12,0.3674
2023-08-13,0.3674
2023-08-14,0.3674
2023-08-15,0.3674
2023-08-16,0.3674
2023-08-17,0.3674
2023-08-18,0.3674
2023-08-19,0.3674
2023-08-20,0.3674
2023-08-21,0.3674
2023-08-22,0.3674
2023-08-23,0.3674
2023-08-24,0.3674
2023-08-25,0.3674
2023-08-26,0.3674
2023-08-27,0.3674
2023-08-28,0.3674
2023-08-29,0.3674
2023-08-30,0.3674
2023-08-31,0.3674
2023-09-01,0.3674
2023-09-02,0.3674
2023-09-03,0.3674
2023-09-04,0.3674
2023-09-05,0.3674
2023-09-06,0.3674
2023-09-07,0.3674
2023-09-08,0.3674
2023-09-09,0.3674
2023-09-10,0.3674
2023-09-11,0.3674
2023-09-12,0.3674
2023-09-13,0.3674
2023-09-14,0.3674
2023-09-15,0.3674
2023-09-16,0.3674
2023-09-17,0.3674
2023-09-18,0.3674
2023-09-19,0.3674
2023-09-20,0.3674
2023-09-21,0.3674
2023-09-22,0.3674
2023-09-23,0.3674
2023-09-24,0.3674
2023-09-25,0.3674
2023-09-26,0.3674
2023-09-27,0.3674
2023-09-28,0.3674
2023-09-29,0.3674
2023-09-30,-20.9733
2023-10-01,-20.9733
2023-10-02,-20.9733
2023-10-03,-20.9733
2023-10-04,-20.9733
2023-10-05,-20.9733
2023-10-06,-20.9733
2023-10-07,-20.9733
2023-10-08,-20.9733
2023-10-09,-20.9733
2023-10-10,-20.9733
2023-10-11,-20.9733
2023-10-12,-20.9733
2023-10-13,-20.9733
2023-10-14,-20.9733
2023-10-15,-20.9733
2023-10-16,-20.9733
2023-10-17,-20.9733
2023-10-18,-20.9733
2023-10-19,-20.9733
2023-10-20,-20.9733
2023-10-21,-20.9733
2023-10-22,-20.9733
2023-10-23,-20.9733
2023-10-24,-20.9733
2023-10-25,-20.9733
2023-10-26,-20.9733
2023-10-27,-20.9733
2023-10-28,-20.9733
2023-10-29,-20.9733
2023-10-30,-20.9733
2023-10-31,-20.9733
2023-11-01,-20.9733
2023-11-02,-20.9733
2023-11-03,-20.9733
2023-11-04,-20.9733
2023-11-05,-20.9733
2023-11-06,-20.9733
2023-11-07,-20.9733
2023-11-08,-20.9733
2023-11-09,-20.9733
2023-11-10,-20.9733
2023-11-11,-20.9733
2023-11-12,-20.9733
2023-11-13,-20.9733
2023-11-14,-20.9733
2023-11-15,-20.9733
2023-11-16,-20.9733
2023-11-17,-20.9733
2023-11-18,-20.9733
2023-11-19,-20.9733
2023-11-20,-20.9733
2023-11-21,-20.9733
2023-11-22,-20.9733
2023-11-23,-20.9733
2023-11-24,-20.9733
2023-11-25,-20.9733
2023-11-26,-20.9733
2023-11-27,-20.9733
2023-11-28,-20.9733
2023-11-29,-20.9733
2023-11-30,-20.9733
2023-12-01,-20.9733
2023-12-02,-20.9733
2023-12-03,-20.9733
2023-12-04,-20.9733
2023-12-05,-20.9733
2023-12-06,-20.9733
2023-12-07,-20.9733
2023-12-08,-20.9733
2023-12-09,-20.9733
2023-12-10,-20.9733
2023-12-11,-20.9733
2023-12-12,-20.9733
2023-12-13,-20.9733
2023-12-14,-20.9733
2023-12-15,-20.9733
2023-12-16,-20.9733
2023-12-17,-20.9733
2023-12-18,-20.9733
2023-12-19,-20.9733
2023-12-20,-20.9733
2023-12-21,-20.9733
2023-12-22,-20.9733
2023-12-23,-20.9733
2023-12-24,-20.9733
2023-12-25,-20.9733
2023-12-26,-20.9733
2023-12-27,-20.9733
2023-12-28,-20.9733
2023-12-29,-20.9733
2023-12-30,-20.9733
2023-12-31,-15.4004
2024-01-01,-15.4004
2024-01-02,-15.4004
2024-01-03,-15.4004
2024-01-04,-15.4004
2024-01-05,-15.4004
2024-01-06,-15.4004
2024-01-07,-15.4004
2024-01-08,-15.4004
2024-01-09,-15.4004
2024-01-10,-15.4004
2024-01-11,-15.4004
2024-01-12,-15.4004
2024-01-13,-15.4004
2024-01-14,-15.4004
2024-01-15,-15.4004
2024-01-16,-15.4004
2024-01-17,-15.4004
2024-01-18,-15.4004
2024-01-19,-15.4004
2024-01-20,-15.4004
2024-01-21,-15.4004
2024-01-22,-15.4004
2024-01-23,-15.4004
2024-01-24,-15.4004
2024-01-25,-15.4004
2024-01-26,-15.4004
2024-01-27,-15.4004
2024-01-28,-15.4004
2024-01-29,-15.4004
2024-01-30,-15.4004
2024-01-31,-15.4004
2024-02-01,-15.4004
2024-02-02,-15.4004
2024-02-03,-15.4004
2024-02-04,-15.4004
2024-02-05,-15.4004
2024-02-06,-15.4004
2024-02-07,-15.4004
2024-02-08,-15.4004
2024-02-09,-15.4004
2024-02-10,-15.4004
2024-02-11,-15.4004
2024-02-12,-15.4004
2024-02-13,-15.4004
2024-02-14,-15.4004
2024-02-15,-15.4004
2024-02-16,-15.4004
2024-02-17,-15.4004
2024-02-18,-15.4004
2024-02-19,-15.4004
2024-02-20,-15.4004
2024-02-21,-15.4004
2024-02-22,-15.4004
2024-02-23,-15.4004
2024-02-24,-15.4004
2024-02-25,-15.4004
2024-02-26,-15.4004
2024-02-27,-15.4004
2024-02-28,-15.4004
2024-02-29,-15.4004
2024-03-01,-15.4004
2024-03-02,-15.4004
2024-03-03,-15.4004
2024-03-04,-15.4004
2024-03-05,-15.4004
2024-03-06,-15.4004
2024-03-07,-15.4004
2024-03-08,-15.4004
2024-03-09,-15.4004
2024-03-10,-15.4004
2024-03-11,-15.4004
2024-03-12,-15.4004
2024-03-13,-15.4004
2024-03-14,-15.4004
2024-03-15,-15.4004
2024-03-16,-15.4004
2024-03-17,-15.4004
2024-03-18,-15.4004
2024-03-19,-15.4004
2024-03-20,-15.4004
2024-03-21,-15.4004
2024-03-22,-15.4004
2024-03-23,-15.4004
2024-03-24,-15.4004
2024-03-25,-15.4004
2024-03-26,-15.4004
2024-03-27,-15.4004
2024-03-28,-15.4004
2024-03-29,-15.4004
2024-03-30,-15.4004
2024-03-31,-15.4004
2024-04-01,-15.4004
2024-04-02,-15.4004
2024-04-03,-15.4004
2024-04-04,-15.4004
2024-04-05,-15.4004
2024-04-06,-15.4004
2024-04-07,-15.4004
2024-04-08,-15.4004
