,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity
2021-07-16,8818.0,9081.0,8803.0,8905.0,2435300.0
2021-07-17,8818.0,9081.0,8803.0,8905.0,2435300.0
2021-07-18,8818.0,9081.0,8803.0,8905.0,2435300.0
2021-07-19,8905.0,9110.0,8905.0,9037.0,2433100.0
2021-07-20,8905.0,9110.0,8905.0,9037.0,2433100.0
2021-07-21,9081.0,9110.0,8905.0,8964.0,1857600.0
2021-07-22,8993.0,9621.0,8978.0,9606.0,7982100.0
2021-07-23,9577.0,9577.0,9299.0,9518.0,2851800.0
2021-07-24,9577.0,9577.0,9299.0,9518.0,2851800.0
2021-07-25,9577.0,9577.0,9299.0,9518.0,2851800.0
2021-07-26,9518.0,9577.0,9329.0,9358.0,1555800.0
2021-07-27,9372.0,9562.0,9241.0,9343.0,1583900.0
2021-07-28,9343.0,9796.0,9343.0,9781.0,3039200.0
2021-07-29,9781.0,10088.0,9737.0,9956.0,2697400.0
2021-07-30,9986.0,10059.0,9664.0,9898.0,2758100.0
2021-07-31,9986.0,10059.0,9664.0,9898.0,2758100.0
2021-08-01,9986.0,10059.0,9664.0,9898.0,2758100.0
2021-08-02,9986.0,10059.0,9737.0,9898.0,1194600.0
2021-08-03,9898.0,9913.0,9752.0,9883.0,1404900.0
2021-08-04,9869.0,9913.0,9694.0,9781.0,1191100.0
2021-08-05,9840.0,10015.0,9285.0,9416.0,4279600.0
2021-08-06,9343.0,9548.0,9329.0,9445.0,1631800.0
2021-08-07,9343.0,9548.0,9329.0,9445.0,1631800.0
2021-08-08,9343.0,9548.0,9329.0,9445.0,1631800.0
2021-08-09,9825.0,10029.0,9504.0,9664.0,5549000.0
2021-08-10,9825.0,10146.0,9650.0,9986.0,7353700.0
2021-08-11,9825.0,10146.0,9650.0,9986.0,7353700.0
2021-08-12,10161.0,10365.0,10029.0,10102.0,6456800.0
2021-08-13,10190.0,10205.0,9898.0,9986.0,3136800.0
2021-08-14,10190.0,10205.0,9898.0,9986.0,3136800.0
2021-08-15,10190.0,10205.0,9898.0,9986.0,3136800.0
2021-08-16,9986.0,10248.0,9898.0,10132.0,4042400.0
2021-08-17,9986.0,10248.0,9898.0,10132.0,4042400.0
2021-08-18,10102.0,10102.0,9533.0,9577.0,7173500.0
2021-08-19,9577.0,9664.0,9081.0,9343.0,6442600.0
2021-08-20,9343.0,9460.0,9081.0,9227.0,3771000.0
2021-08-21,9343.0,9460.0,9081.0,9227.0,3771000.0
2021-08-22,9343.0,9460.0,9081.0,9227.0,3771000.0
2021-08-23,9197.0,9387.0,9168.0,9372.0,2706600.0
2021-08-24,9402.0,9460.0,8803.0,8935.0,7483900.0
2021-08-25,8935.0,9139.0,8905.0,8993.0,1959100.0
2021-08-26,9008.0,9110.0,8964.0,9022.0,2232900.0
2021-08-27,9022.0,9051.0,8818.0,8905.0,1596100.0
2021-08-28,9022.0,9051.0,8818.0,8905.0,1596100.0
2021-08-29,9022.0,9051.0,8818.0,8905.0,1596100.0
2021-08-30,9051.0,9241.0,9008.0,9227.0,2996600.0
2021-08-31,9256.0,9343.0,9124.0,9343.0,2428500.0
2021-09-01,9343.0,9533.0,9285.0,9489.0,2647200.0
2021-09-02,9577.0,9723.0,9489.0,9664.0,2884200.0
2021-09-03,9781.0,10015.0,9694.0,9883.0,3470000.0
2021-09-04,9781.0,10015.0,9694.0,9883.0,3470000.0
2021-09-05,9781.0,10015.0,9694.0,9883.0,3470000.0
2021-09-06,9942.0,10190.0,9810.0,9854.0,1994300.0
2021-09-07,9869.0,9956.0,9752.0,9913.0,1064400.0
2021-09-08,9927.0,10161.0,9913.0,10102.0,3711000.0
2021-09-09,10102.0,10102.0,9883.0,10102.0,2928800.0
2021-09-10,10088.0,10117.0,9956.0,10000.0,1361600.0
2021-09-11,10088.0,10117.0,9956.0,10000.0,1361600.0
2021-09-12,10088.0,10117.0,9956.0,10000.0,1361600.0
2021-09-13,10000.0,10205.0,9942.0,10190.0,1969400.0
2021-09-14,10263.0,10570.0,10248.0,10380.0,4111000.0
2021-09-15,10394.0,10876.0,10380.0,10511.0,7063100.0
2021-09-16,10672.0,10949.0,10511.0,10657.0,5094400.0
2021-09-17,10482.0,10540.0,10292.0,10409.0,4178000.0
2021-09-18,10482.0,10540.0,10292.0,10409.0,4178000.0
2021-09-19,10482.0,10540.0,10292.0,10409.0,4178000.0
2021-09-20,10511.0,10511.0,10234.0,10307.0,1657600.0
2021-09-21,10248.0,10365.0,10132.0,10336.0,2967600.0
2021-09-22,10336.0,10730.0,10336.0,10599.0,5525200.0
2021-09-23,10745.0,10949.0,10745.0,10935.0,5325200.0
2021-09-24,11066.0,11168.0,10686.0,10774.0,5960600.0
2021-09-25,11066.0,11168.0,10686.0,10774.0,5960600.0
2021-09-26,11066.0,11168.0,10686.0,10774.0,5960600.0
2021-09-27,10832.0,11095.0,10701.0,10818.0,2815300.0
2021-09-28,11008.0,11504.0,11008.0,11504.0,8110000.0
2021-09-29,11504.0,11738.0,11402.0,11402.0,6296200.0
2021-09-30,11519.0,12438.0,11519.0,12146.0,10377800.0
2021-10-01,12205.0,12701.0,12205.0,12365.0,8163800.0
2021-10-02,12205.0,12701.0,12205.0,12365.0,8163800.0
2021-10-03,12205.0,12701.0,12205.0,12365.0,8163800.0
2021-10-04,12847.0,14511.0,12832.0,14351.0,14176700.0
2021-10-05,15139.0,15767.0,14365.0,14497.0,11392400.0
2021-10-06,15592.0,15650.0,14759.0,14978.0,7975900.0
2021-10-07,14307.0,14307.0,13942.0,13942.0,9258600.0
2021-10-08,13548.0,14891.0,13431.0,14511.0,9878300.0
2021-10-09,13548.0,14891.0,13431.0,14511.0,9878300.0
2021-10-10,13548.0,14891.0,13431.0,14511.0,9878300.0
2021-10-11,14672.0,15679.0,14511.0,15621.0,7529400.0
2021-10-12,15767.0,16205.0,15183.0,15431.0,8845700.0
2021-10-13,15416.0,15650.0,15110.0,15329.0,4508700.0
2021-10-14,15270.0,15431.0,14876.0,14920.0,5001900.0
2021-10-15,15037.0,15358.0,14847.0,15183.0,4779400.0
2021-10-16,15037.0,15358.0,14847.0,15183.0,4779400.0
2021-10-17,15037.0,15358.0,14847.0,15183.0,4779400.0
2021-10-18,15066.0,15300.0,14905.0,14993.0,4065100.0
2021-10-19,14949.0,15081.0,14832.0,14847.0,2916000.0
2021-10-20,14949.0,15081.0,14832.0,14847.0,2916000.0
2021-10-21,13811.0,14249.0,13811.0,14146.0,11720700.0
2021-10-22,13256.0,14292.0,13183.0,13898.0,8629100.0
2021-10-23,13256.0,14292.0,13183.0,13898.0,8629100.0
2021-10-24,13256.0,14292.0,13183.0,13898.0,8629100.0
2021-10-25,14249.0,14628.0,14249.0,14511.0,4086500.0
2021-10-26,14599.0,14716.0,14234.0,14716.0,4182900.0
2021-10-27,14716.0,14716.0,14073.0,14103.0,3019400.0
2021-10-28,13927.0,13927.0,13124.0,13124.0,8828100.0
2021-10-29,12847.0,13314.0,12424.0,12613.0,14505300.0
2021-10-30,12847.0,13314.0,12424.0,12613.0,14505300.0
2021-10-31,12847.0,13314.0,12424.0,12613.0,14505300.0
2021-11-01,12292.0,13066.0,12029.0,12993.0,8565800.0
2021-11-02,12701.0,12920.0,12467.0,12570.0,4887500.0
2021-11-03,12964.0,13139.0,12832.0,13022.0,4887400.0
2021-11-04,13431.0,13489.0,12949.0,13081.0,6459600.0
2021-11-05,13081.0,13095.0,12789.0,13037.0,3285900.0
2021-11-06,13081.0,13095.0,12789.0,13037.0,3285900.0
2021-11-07,13081.0,13095.0,12789.0,13037.0,3285900.0
2021-11-08,13139.0,13227.0,13037.0,13212.0,2289900.0
2021-11-09,13402.0,13489.0,13154.0,13241.0,4313900.0
2021-11-10,13241.0,13241.0,12876.0,13008.0,5554900.0
2021-11-11,13343.0,13497.0,13142.0,13328.0,5716200.0
2021-11-12,13343.0,13405.0,12772.0,12833.0,7600200.0
2021-11-13,13343.0,13405.0,12772.0,12833.0,7600200.0
2021-11-14,13343.0,13405.0,12772.0,12833.0,7600200.0
2021-11-15,12756.0,12756.0,11938.0,11938.0,13203200.0
2021-11-16,11969.0,12185.0,11752.0,11799.0,8718600.0
2021-11-17,11969.0,12432.0,11953.0,12324.0,6970800.0
2021-11-18,12293.0,12308.0,11953.0,12046.0,3040500.0
2021-11-19,12169.0,12633.0,12061.0,12463.0,4425600.0
2021-11-20,12169.0,12633.0,12061.0,12463.0,4425600.0
2021-11-21,12169.0,12633.0,12061.0,12463.0,4425600.0
2021-11-22,12463.0,12494.0,12185.0,12355.0,2767500.0
2021-11-23,12725.0,13019.0,12525.0,13003.0,6752000.0
2021-11-24,13281.0,13281.0,12880.0,13019.0,4838800.0
2021-11-25,13158.0,13389.0,12988.0,13312.0,4058900.0
2021-11-26,13220.0,13250.0,12571.0,12617.0,4406800.0
2021-11-27,13220.0,13250.0,12571.0,12617.0,4406800.0
2021-11-28,13220.0,13250.0,12571.0,12617.0,4406800.0
2021-11-29,12355.0,12926.0,12293.0,12895.0,3655400.0
2021-11-30,12664.0,13312.0,12602.0,13312.0,5651700.0
2021-12-01,12972.0,13220.0,12818.0,12911.0,3340500.0
2021-12-02,13003.0,13559.0,12972.0,13513.0,5238600.0
2021-12-03,13513.0,13559.0,13235.0,13312.0,1862100.0
2021-12-04,13513.0,13559.0,13235.0,13312.0,1862100.0
2021-12-05,13513.0,13559.0,13235.0,13312.0,1862100.0
2021-12-06,13328.0,13374.0,13081.0,13281.0,1554400.0
2021-12-07,13266.0,13297.0,12926.0,12972.0,2650400.0
2021-12-08,13127.0,13127.0,12849.0,12864.0,1567400.0
2021-12-09,12972.0,13220.0,12818.0,12818.0,2093100.0
2021-12-10,12818.0,12864.0,12401.0,12416.0,3488000.0
2021-12-11,12818.0,12864.0,12401.0,12416.0,3488000.0
2021-12-12,12818.0,12864.0,12401.0,12416.0,3488000.0
2021-12-13,12509.0,12694.0,12478.0,12494.0,1205800.0
2021-12-14,12478.0,12586.0,12200.0,12555.0,2238100.0
2021-12-15,12586.0,12833.0,12401.0,12555.0,2508100.0
2021-12-16,12617.0,12710.0,12324.0,12355.0,1976500.0
2021-12-17,12509.0,12772.0,12509.0,12772.0,2974200.0
2021-12-18,12509.0,12772.0,12509.0,12772.0,2974200.0
2021-12-19,12509.0,12772.0,12509.0,12772.0,2974200.0
2021-12-20,12772.0,12772.0,12355.0,12370.0,1943300.0
2021-12-21,12401.0,12664.0,12401.0,12602.0,1192600.0
2021-12-22,12664.0,12772.0,12447.0,12447.0,1422700.0
2021-12-23,12478.0,12571.0,12355.0,12386.0,1118400.0
2021-12-24,12370.0,12509.0,12277.0,12416.0,1108800.0
2021-12-25,12370.0,12509.0,12277.0,12416.0,1108800.0
2021-12-26,12370.0,12509.0,12277.0,12416.0,1108800.0
2021-12-27,12447.0,12478.0,12386.0,12447.0,584700.0
2021-12-28,12447.0,13250.0,12447.0,13204.0,4824700.0
2021-12-29,13189.0,13220.0,12988.0,13050.0,1474700.0
2021-12-30,13003.0,13003.0,12525.0,12602.0,2800400.0
2021-12-31,13003.0,13003.0,12525.0,12602.0,2800400.0
2022-01-01,13003.0,13003.0,12525.0,12602.0,2800400.0
2022-01-02,13003.0,13003.0,12525.0,12602.0,2800400.0
2022-01-03,11953.0,12277.0,11938.0,12123.0,6248000.0
2022-01-04,12138.0,12339.0,12123.0,12308.0,3148100.0
2022-01-05,12447.0,12803.0,12355.0,12386.0,3537100.0
2022-01-06,12386.0,12416.0,12077.0,12123.0,3597300.0
2022-01-07,12293.0,12586.0,12169.0,12370.0,4142100.0
2022-01-08,12293.0,12586.0,12169.0,12370.0,4142100.0
2022-01-09,12293.0,12586.0,12169.0,12370.0,4142100.0
2022-01-10,12416.0,12494.0,12339.0,12386.0,997200.0
2022-01-11,12571.0,12772.0,12432.0,12463.0,2554500.0
2022-01-12,12525.0,12633.0,12416.0,12463.0,1386900.0
2022-01-13,12633.0,12849.0,12540.0,12725.0,2109100.0
2022-01-14,12818.0,12895.0,12664.0,12787.0,1899700.0
2022-01-15,12818.0,12895.0,12664.0,12787.0,1899700.0
2022-01-16,12818.0,12895.0,12664.0,12787.0,1899700.0
2022-01-17,12942.0,13065.0,12880.0,13050.0,2603100.0
2022-01-18,13111.0,13250.0,12741.0,12864.0,3156200.0
2022-01-19,12895.0,13081.0,12694.0,12942.0,1383200.0
2022-01-20,12942.0,13034.0,12818.0,12864.0,1465800.0
2022-01-21,12818.0,12895.0,12694.0,12849.0,1176700.0
2022-01-22,12818.0,12895.0,12694.0,12849.0,1176700.0
2022-01-23,12818.0,12895.0,12694.0,12849.0,1176700.0
2022-01-24,12849.0,13281.0,12803.0,13281.0,4409400.0
2022-01-25,13328.0,13451.0,13003.0,13111.0,2437700.0
2022-01-26,13111.0,13328.0,13050.0,13220.0,2321800.0
2022-01-27,13220.0,13683.0,13189.0,13683.0,5322500.0
2022-01-28,13698.0,14023.0,13513.0,13930.0,3732600.0
2022-01-29,13698.0,14023.0,13513.0,13930.0,3732600.0
2022-01-30,13698.0,14023.0,13513.0,13930.0,3732600.0
2022-01-31,13930.0,13992.0,13358.0,13374.0,3660000.0
2022-02-01,13930.0,13992.0,13358.0,13374.0,3660000.0
2022-02-02,13374.0,13482.0,13065.0,13173.0,2195200.0
2022-02-03,13189.0,13235.0,12586.0,12926.0,3394600.0
2022-02-04,12926.0,13081.0,12787.0,12849.0,1219500.0
2022-02-05,12926.0,13081.0,12787.0,12849.0,1219500.0
2022-02-06,12926.0,13081.0,12787.0,12849.0,1219500.0
2022-02-07,12988.0,13173.0,12972.0,13019.0,2379600.0
2022-02-08,13158.0,13189.0,12849.0,12864.0,4245300.0
2022-02-09,12988.0,13374.0,12926.0,13374.0,3160900.0
2022-02-10,13405.0,13436.0,13096.0,13127.0,1934600.0
2022-02-11,13127.0,13513.0,13065.0,13513.0,2595900.0
2022-02-12,13127.0,13513.0,13065.0,13513.0,2595900.0
2022-02-13,13127.0,13513.0,13065.0,13513.0,2595900.0
2022-02-14,13513.0,14192.0,13513.0,14162.0,5991900.0
2022-02-15,14162.0,14455.0,14084.0,14440.0,3541700.0
2022-02-16,14486.0,14656.0,14331.0,14501.0,3412500.0
2022-02-17,14455.0,14470.0,14084.0,14192.0,2998100.0
2022-02-18,14084.0,14316.0,13961.0,14270.0,1670700.0
2022-02-19,14084.0,14316.0,13961.0,14270.0,1670700.0
2022-02-20,14084.0,14316.0,13961.0,14270.0,1670700.0
2022-02-21,14285.0,14486.0,14254.0,14301.0,1498600.0
2022-02-22,14424.0,14470.0,14131.0,14331.0,2174400.0
2022-02-23,14656.0,14887.0,14470.0,14810.0,4480000.0
2022-02-24,15134.0,16895.0,14995.0,16663.0,19453000.0
2022-02-25,16679.0,17111.0,16463.0,16478.0,8341200.0
2022-02-26,16679.0,17111.0,16463.0,16478.0,8341200.0
2022-02-27,16679.0,17111.0,16463.0,16478.0,8341200.0
2022-02-28,16679.0,17111.0,16463.0,16478.0,8341200.0
2022-03-01,16895.0,17575.0,16895.0,17080.0,8939000.0
2022-03-02,17621.0,18053.0,17250.0,17374.0,7478400.0
2022-03-03,17621.0,18053.0,17250.0,17374.0,7478400.0
2022-03-04,18084.0,18161.0,17605.0,18053.0,12324500.0
2022-03-05,18084.0,18161.0,17605.0,18053.0,12324500.0
2022-03-06,18084.0,18161.0,17605.0,18053.0,12324500.0
2022-03-07,18532.0,18656.0,18300.0,18578.0,11311000.0
2022-03-08,18408.0,18408.0,17312.0,17482.0,9665100.0
2022-03-09,17544.0,18007.0,17049.0,17173.0,7098500.0
2022-03-10,16849.0,17096.0,16169.0,16771.0,7828000.0
2022-03-11,16277.0,17281.0,16231.0,16710.0,3818000.0
2022-03-12,16277.0,17281.0,16231.0,16710.0,3818000.0
2022-03-13,16277.0,17281.0,16231.0,16710.0,3818000.0
2022-03-14,16895.0,16910.0,15907.0,16077.0,5760100.0
2022-03-15,16061.0,16216.0,15752.0,15953.0,3423100.0
2022-03-16,16077.0,16663.0,16061.0,16663.0,3449600.0
2022-03-17,16679.0,16741.0,16123.0,16246.0,4173600.0
2022-03-18,16308.0,16818.0,16246.0,16663.0,3322300.0
2022-03-19,16308.0,16818.0,16246.0,16663.0,3322300.0
2022-03-20,16308.0,16818.0,16246.0,16663.0,3322300.0
2022-03-21,16663.0,16679.0,16370.0,16463.0,3184500.0
2022-03-22,16416.0,17034.0,16385.0,16895.0,5209400.0
2022-03-23,17173.0,17358.0,17127.0,17327.0,5351500.0
2022-03-24,17605.0,17744.0,16988.0,17173.0,11516500.0
2022-03-25,17297.0,17667.0,17297.0,17621.0,9149000.0
2022-03-26,17297.0,17667.0,17297.0,17621.0,9149000.0
2022-03-27,17297.0,17667.0,17297.0,17621.0,9149000.0
2022-03-28,17636.0,18192.0,17636.0,18130.0,6139800.0
2022-03-29,18161.0,18316.0,17667.0,17899.0,6603800.0
2022-03-30,17914.0,17945.0,17389.0,17497.0,8894300.0
2022-03-31,17544.0,17791.0,17544.0,17636.0,7237200.0
2022-04-01,17667.0,17806.0,17559.0,17806.0,12158600.0
2022-04-02,17667.0,17806.0,17559.0,17806.0,12158600.0
2022-04-03,17667.0,17806.0,17559.0,17806.0,12158600.0
2022-04-04,18524.0,18524.0,18524.0,18524.0,2043100.0
2022-04-05,17834.0,18196.0,17678.0,18110.0,9575000.0
2022-04-06,18300.0,19163.0,18300.0,19077.0,10995200.0
2022-04-07,19094.0,19232.0,18179.0,18783.0,8539200.0
2022-04-08,18766.0,19094.0,18680.0,18973.0,5062600.0
2022-04-09,18766.0,19094.0,18680.0,18973.0,5062600.0
2022-04-10,18766.0,19094.0,18680.0,18973.0,5062600.0
2022-04-11,19094.0,19577.0,18801.0,18973.0,7191100.0
2022-04-12,18956.0,19025.0,18386.0,18386.0,4635900.0
2022-04-13,18852.0,19543.0,18852.0,19457.0,8244000.0
2022-04-14,19474.0,19647.0,19215.0,19543.0,4332900.0
2022-04-15,19474.0,19647.0,19215.0,19543.0,4332900.0
2022-04-16,19474.0,19647.0,19215.0,19543.0,4332900.0
2022-04-17,19474.0,19647.0,19215.0,19543.0,4332900.0
2022-04-18,19474.0,19629.0,19060.0,19129.0,5527100.0
2022-04-19,19301.0,19301.0,18680.0,18732.0,5017300.0
2022-04-20,18973.0,19060.0,18438.0,18749.0,4644800.0
2022-04-21,18887.0,19249.0,18714.0,18835.0,4943900.0
2022-04-22,18818.0,19025.0,18611.0,18835.0,4347500.0
2022-04-23,18818.0,19025.0,18611.0,18835.0,4347500.0
2022-04-24,18818.0,19025.0,18611.0,18835.0,4347500.0
2022-04-25,18576.0,18628.0,18369.0,18507.0,4055000.0
2022-04-26,18507.0,18576.0,18162.0,18162.0,3972400.0
2022-04-27,18162.0,18801.0,18162.0,18714.0,3240100.0
2022-04-28,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-04-29,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-04-30,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-01,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-02,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-03,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-04,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-05,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-06,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-07,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-08,19077.0,19612.0,18939.0,19612.0,8582400.0
2022-05-09,19888.0,20268.0,19353.0,19716.0,9592100.0
2022-05-10,19232.0,19888.0,18783.0,19802.0,10687300.0
2022-05-11,20648.0,21235.0,19957.0,19957.0,9993500.0
2022-05-12,19957.0,21010.0,19957.0,20372.0,9475000.0
2022-05-13,20717.0,21977.0,20613.0,21908.0,10436500.0
2022-05-14,20717.0,21977.0,20613.0,21908.0,10436500.0
2022-05-15,20717.0,21977.0,20613.0,21908.0,10436500.0
2022-05-16,20717.0,21977.0,20613.0,21908.0,10436500.0
2022-05-17,22098.0,23186.0,21994.0,22996.0,7142300.0
2022-05-18,23168.0,23427.0,22133.0,22443.0,7790700.0
2022-05-19,22063.0,22322.0,21580.0,21718.0,6494300.0
2022-05-20,21874.0,22840.0,21874.0,22823.0,4831400.0
2022-05-21,21874.0,22840.0,21874.0,22823.0,4831400.0
2022-05-22,21874.0,22840.0,21874.0,22823.0,4831400.0
2022-05-23,22996.0,23341.0,22581.0,22720.0,4005000.0
2022-05-24,22581.0,23030.0,22564.0,22823.0,2605000.0
2022-05-25,22599.0,23203.0,22512.0,22927.0,4143500.0
2022-05-26,22599.0,23203.0,22512.0,22927.0,4143500.0
2022-05-27,23203.0,23237.0,22564.0,22685.0,2862400.0
2022-05-28,23203.0,23237.0,22564.0,22685.0,2862400.0
2022-05-29,23203.0,23237.0,22564.0,22685.0,2862400.0
2022-05-30,22789.0,22892.0,22512.0,22616.0,2608600.0
2022-05-31,22875.0,24170.0,22823.0,24170.0,6144000.0
2022-06-01,22875.0,24170.0,22823.0,24170.0,6144000.0
2022-06-02,24101.0,24170.0,23755.0,23945.0,3166300.0
2022-06-03,24083.0,24688.0,24066.0,24135.0,3304700.0
2022-06-04,24083.0,24688.0,24066.0,24135.0,3304700.0
2022-06-05,24083.0,24688.0,24066.0,24135.0,3304700.0
2022-06-06,24239.0,24532.0,24066.0,24273.0,2317600.0
2022-06-07,24308.0,25551.0,24308.0,25171.0,4236300.0
2022-06-08,25033.0,25171.0,24187.0,24273.0,4462200.0
2022-06-09,24273.0,24394.0,24032.0,24170.0,3010800.0
2022-06-10,23893.0,24032.0,23168.0,23255.0,5146600.0
2022-06-11,23893.0,24032.0,23168.0,23255.0,5146600.0
2022-06-12,23893.0,24032.0,23168.0,23255.0,5146600.0
2022-06-13,22443.0,22892.0,21960.0,22650.0,6138600.0
2022-06-14,22098.0,23065.0,22081.0,22702.0,4035500.0
2022-06-15,22702.0,22771.0,21615.0,21718.0,5585900.0
2022-06-16,22443.0,22996.0,22288.0,22512.0,4152600.0
2022-06-17,22409.0,22409.0,21684.0,21960.0,4871500.0
2022-06-18,22409.0,22409.0,21684.0,21960.0,4871500.0
2022-06-19,22409.0,22409.0,21684.0,21960.0,4871500.0
2022-06-20,22063.0,22081.0,21235.0,21615.0,5023500.0
2022-06-21,22357.0,22840.0,22063.0,22771.0,5879200.0
2022-06-22,22840.0,23134.0,22253.0,22754.0,6384300.0
2022-06-23,22737.0,22737.0,21994.0,22236.0,3586600.0
2022-06-24,22426.0,22547.0,22150.0,22236.0,1772300.0
2022-06-25,22426.0,22547.0,22150.0,22236.0,1772300.0
2022-06-26,22426.0,22547.0,22150.0,22236.0,1772300.0
2022-06-27,22236.0,22340.0,21753.0,21908.0,3579900.0
2022-06-28,21925.0,22219.0,21822.0,22063.0,1729700.0
2022-06-29,22046.0,22046.0,21684.0,21770.0,2202500.0
2022-06-30,21425.0,21632.0,21062.0,21183.0,4094800.0
2022-07-01,21183.0,21528.0,20682.0,20734.0,4248800.0
2022-07-02,21183.0,21528.0,20682.0,20734.0,4248800.0
2022-07-03,21183.0,21528.0,20682.0,20734.0,4248800.0
2022-07-04,20734.0,21062.0,20182.0,20751.0,5241900.0
2022-07-05,21079.0,22789.0,21079.0,22789.0,7752100.0
2022-07-06,22443.0,22443.0,21805.0,22098.0,3938600.0
2022-07-07,22098.0,22305.0,21874.0,21994.0,1583200.0
2022-07-08,22461.0,22789.0,22305.0,22305.0,2994600.0
2022-07-09,22461.0,22789.0,22305.0,22305.0,2994600.0
2022-07-10,22461.0,22789.0,22305.0,22305.0,2994600.0
2022-07-11,22288.0,22443.0,21563.0,21666.0,5211800.0
2022-07-12,21960.0,23237.0,21891.0,22996.0,6715600.0
2022-07-13,23272.0,23565.0,22789.0,23341.0,5676500.0
2022-07-14,23341.0,23790.0,22754.0,23496.0,4289900.0
2022-07-15,23341.0,23341.0,22789.0,22789.0,2910500.0
2022-07-16,23341.0,23341.0,22789.0,22789.0,2910500.0
2022-07-17,23341.0,23341.0,22789.0,22789.0,2910500.0
2022-07-18,22322.0,23030.0,22236.0,22806.0,1613300.0
2022-07-19,22685.0,23376.0,22530.0,23307.0,2600100.0
2022-07-20,23548.0,23704.0,23410.0,23514.0,2552800.0
2022-07-21,23548.0,23738.0,23393.0,23583.0,2086300.0
2022-07-22,23635.0,24394.0,23462.0,24222.0,2944700.0
2022-07-23,23635.0,24394.0,23462.0,24222.0,2944700.0
2022-07-24,23635.0,24394.0,23462.0,24222.0,2944700.0
2022-07-25,24239.0,24653.0,24187.0,24204.0,3452400.0
2022-07-26,24394.0,24584.0,24325.0,24584.0,2353300.0
2022-07-27,24947.0,27070.0,24947.0,26863.0,8455200.0
2022-07-28,26880.0,27605.0,26518.0,27053.0,5124000.0
2022-07-29,27156.0,27519.0,27053.0,27346.0,3920000.0
2022-07-30,27156.0,27519.0,27053.0,27346.0,3920000.0
2022-07-31,27156.0,27519.0,27053.0,27346.0,3920000.0
2022-08-01,27346.0,28227.0,27070.0,28140.0,4759700.0
2022-08-02,28140.0,28140.0,27381.0,27450.0,3258400.0
2022-08-03,27450.0,28037.0,27450.0,27795.0,2599400.0
2022-08-04,27640.0,27761.0,27122.0,27208.0,3990800.0
2022-08-05,26587.0,27830.0,26587.0,27450.0,4714300.0
2022-08-06,26587.0,27830.0,26587.0,27450.0,4714300.0
2022-08-07,26587.0,27830.0,26587.0,27450.0,4714300.0
2022-08-08,27070.0,27381.0,26932.0,27346.0,2988500.0
2022-08-09,27553.0,27933.0,27553.0,27778.0,3062400.0
2022-08-10,27899.0,28503.0,27743.0,27830.0,3540200.0
2022-08-11,27553.0,27553.0,25896.0,25965.0,23464200.0
2022-08-12,25931.0,26500.0,25568.0,26069.0,6061500.0
2022-08-13,25931.0,26500.0,25568.0,26069.0,6061500.0
2022-08-14,25931.0,26500.0,25568.0,26069.0,6061500.0
2022-08-15,26103.0,26397.0,25758.0,25758.0,3763000.0
2022-08-16,25758.0,25965.0,25206.0,25344.0,4011900.0
2022-08-17,25758.0,25965.0,25206.0,25344.0,4011900.0
2022-08-18,25620.0,25965.0,25344.0,25413.0,4406500.0
2022-08-19,25620.0,26397.0,25585.0,25896.0,4180700.0
2022-08-20,25620.0,26397.0,25585.0,25896.0,4180700.0
2022-08-21,25620.0,26397.0,25585.0,25896.0,4180700.0
2022-08-22,26086.0,26276.0,25206.0,25516.0,3640900.0
2022-08-23,25516.0,26466.0,25516.0,26414.0,4437100.0
2022-08-24,26328.0,26690.0,25965.0,26638.0,3148700.0
2022-08-25,26673.0,26794.0,26414.0,26587.0,2497400.0
2022-08-26,26742.0,26759.0,26483.0,26587.0,1431800.0
2022-08-27,26742.0,26759.0,26483.0,26587.0,1431800.0
2022-08-28,26742.0,26759.0,26483.0,26587.0,1431800.0
2022-08-29,26328.0,27450.0,26000.0,27312.0,4278400.0
2022-08-30,27484.0,27605.0,27139.0,27225.0,3806400.0
2022-08-31,27191.0,27225.0,26708.0,27139.0,2139400.0
2022-09-01,27225.0,27847.0,27070.0,27761.0,4091300.0
2022-09-02,27899.0,28140.0,27864.0,27951.0,2955700.0
2022-09-03,27899.0,28140.0,27864.0,27951.0,2955700.0
2022-09-04,27899.0,28140.0,27864.0,27951.0,2955700.0
2022-09-05,27968.0,29901.0,27968.0,29383.0,6620800.0
2022-09-06,29815.0,30713.0,29815.0,30506.0,6105800.0
2022-09-07,30385.0,30799.0,29850.0,30402.0,3273000.0
2022-09-08,30109.0,30281.0,29418.0,29453.0,3430300.0
2022-09-09,29504.0,30022.0,28883.0,29919.0,2177800.0
2022-09-10,29504.0,30022.0,28883.0,29919.0,2177800.0
