,UNTR IJ Equity,UNTR IJ Equity,UNTR IJ Equity,UNTR IJ Equity,UNTR IJ Equity
2016-08-30,10684.0,11319.0,10684.0,11319.0,9489400.0
2016-08-31,11441.0,11471.0,11198.0,11350.0,5756800.0
2016-09-01,11350.0,11592.0,10987.0,11380.0,4120900.0
2016-09-02,11592.0,11592.0,11259.0,11562.0,1603300.0
2016-09-03,11592.0,11592.0,11259.0,11562.0,1603300.0
2016-09-04,11592.0,11592.0,11259.0,11562.0,1603300.0
2016-09-05,11441.0,11577.0,11138.0,11214.0,1289700.0
2016-09-06,11153.0,11652.0,11017.0,11652.0,2622700.0
2016-09-07,11622.0,11652.0,11274.0,11319.0,4517200.0
2016-09-08,11259.0,11319.0,10896.0,10896.0,3614200.0
2016-09-09,10926.0,10987.0,10593.0,10593.0,2586600.0
2016-09-10,10926.0,10987.0,10593.0,10593.0,2586600.0
2016-09-11,10926.0,10987.0,10593.0,10593.0,2586600.0
2016-09-12,10926.0,10987.0,10593.0,10593.0,2586600.0
2016-09-13,10744.0,10744.0,10487.0,10563.0,2666100.0
2016-09-14,10472.0,10472.0,10109.0,10185.0,2732900.0
2016-09-15,10048.0,10639.0,10003.0,10593.0,4923200.0
2016-09-16,10654.0,10805.0,10472.0,10805.0,4510100.0
2016-09-17,10654.0,10805.0,10472.0,10805.0,4510100.0
2016-09-18,10654.0,10805.0,10472.0,10805.0,4510100.0
2016-09-19,10790.0,10835.0,10654.0,10790.0,1175800.0
2016-09-20,10775.0,10775.0,10533.0,10699.0,3596300.0
2016-09-21,10533.0,10744.0,10472.0,10654.0,1685900.0
2016-09-22,10654.0,11047.0,10654.0,10881.0,5770900.0
2016-09-23,10714.0,10896.0,10563.0,10850.0,3289500.0
2016-09-24,10714.0,10896.0,10563.0,10850.0,3289500.0
2016-09-25,10714.0,10896.0,10563.0,10850.0,3289500.0
2016-09-26,10714.0,10714.0,10321.0,10412.0,4624000.0
2016-09-27,10290.0,10971.0,10230.0,10956.0,6356300.0
2016-09-28,10926.0,11183.0,10866.0,11047.0,6342300.0
2016-09-29,11165.0,11363.0,11028.0,11287.0,3619400.0
2016-09-30,10997.0,11134.0,10707.0,10799.0,5666100.0
2016-10-01,10997.0,11134.0,10707.0,10799.0,5666100.0
2016-10-02,10997.0,11134.0,10707.0,10799.0,5666100.0
2016-10-03,10982.0,11272.0,10890.0,11195.0,4803100.0
2016-10-04,11180.0,11348.0,11119.0,11256.0,3257800.0
2016-10-05,11348.0,11485.0,11195.0,11409.0,5204100.0
2016-10-06,11470.0,11790.0,11409.0,11775.0,8690600.0
2016-10-07,11775.0,11866.0,11683.0,11866.0,2772300.0
2016-10-08,11775.0,11866.0,11683.0,11866.0,2772300.0
2016-10-09,11775.0,11866.0,11683.0,11866.0,2772300.0
2016-10-10,11744.0,11744.0,11409.0,11500.0,2239300.0
2016-10-11,11500.0,11882.0,11500.0,11866.0,4828500.0
2016-10-12,11653.0,11912.0,11546.0,11653.0,4795000.0
2016-10-13,11836.0,12019.0,11805.0,11836.0,5019500.0
2016-10-14,11866.0,11897.0,11317.0,11714.0,5687000.0
2016-10-15,11866.0,11897.0,11317.0,11714.0,5687000.0
2016-10-16,11866.0,11897.0,11317.0,11714.0,5687000.0
2016-10-17,11592.0,12111.0,11409.0,12080.0,9210300.0
2016-10-18,11897.0,12187.0,11897.0,12080.0,6748200.0
2016-10-19,12095.0,12416.0,11973.0,12263.0,6230100.0
2016-10-20,12141.0,12339.0,12141.0,12233.0,3372300.0
2016-10-21,12324.0,12583.0,12263.0,12324.0,6854500.0
2016-10-22,12324.0,12583.0,12263.0,12324.0,6854500.0
2016-10-23,12324.0,12583.0,12263.0,12324.0,6854500.0
2016-10-24,12477.0,12507.0,12263.0,12400.0,4215200.0
2016-10-25,12400.0,12721.0,12400.0,12660.0,3679300.0
2016-10-26,12583.0,12904.0,12507.0,12904.0,2873600.0
2016-10-27,12995.0,13178.0,12904.0,13148.0,5064400.0
2016-10-28,12995.0,13087.0,12766.0,12873.0,2700600.0
2016-10-29,12995.0,13087.0,12766.0,12873.0,2700600.0
2016-10-30,12995.0,13087.0,12766.0,12873.0,2700600.0
2016-10-31,12873.0,13224.0,12873.0,13193.0,3462400.0
2016-11-01,12995.0,13605.0,12934.0,13590.0,6410900.0
2016-11-02,13727.0,13849.0,13392.0,13590.0,6523900.0
2016-11-03,13529.0,13529.0,12766.0,13331.0,7575200.0
2016-11-04,12812.0,13422.0,12812.0,13331.0,6006400.0
2016-11-05,12812.0,13422.0,12812.0,13331.0,6006400.0
2016-11-06,12812.0,13422.0,12812.0,13331.0,6006400.0
2016-11-07,13422.0,13682.0,13346.0,13590.0,4633800.0
2016-11-08,13727.0,14124.0,13727.0,14002.0,7703000.0
2016-11-09,13727.0,14292.0,13254.0,13865.0,5434900.0
2016-11-10,14032.0,14581.0,14032.0,14200.0,8925900.0
2016-11-11,14032.0,14627.0,13529.0,13941.0,11258900.0
2016-11-12,14032.0,14627.0,13529.0,13941.0,11258900.0
2016-11-13,14032.0,14627.0,13529.0,13941.0,11258900.0
2016-11-14,14292.0,14292.0,13300.0,13300.0,6734500.0
2016-11-15,12934.0,13148.0,12507.0,12629.0,7197400.0
2016-11-16,12812.0,14337.0,12705.0,13971.0,6311700.0
2016-11-17,13727.0,13849.0,13285.0,13361.0,3230000.0
2016-11-18,13407.0,13407.0,12660.0,12995.0,3428600.0
2016-11-19,13407.0,13407.0,12660.0,12995.0,3428600.0
2016-11-20,13407.0,13407.0,12660.0,12995.0,3428600.0
2016-11-21,12568.0,12797.0,12568.0,12675.0,5622300.0
2016-11-22,12522.0,13178.0,12522.0,13071.0,3974100.0
2016-11-23,13102.0,13483.0,13102.0,13361.0,5493100.0
2016-11-24,12934.0,13483.0,12934.0,13102.0,3273300.0
2016-11-25,13422.0,13422.0,13148.0,13361.0,2495500.0
2016-11-26,13422.0,13422.0,13148.0,13361.0,2495500.0
2016-11-27,13422.0,13422.0,13148.0,13361.0,2495500.0
2016-11-28,13437.0,13437.0,13117.0,13117.0,3123900.0
2016-11-29,12965.0,13392.0,12965.0,13285.0,5601000.0
2016-11-30,13422.0,13422.0,12812.0,12812.0,6929400.0
2016-12-01,13239.0,13712.0,13193.0,13575.0,4093600.0
2016-12-02,14032.0,14032.0,13865.0,14017.0,6316900.0
2016-12-03,14032.0,14032.0,13865.0,14017.0,6316900.0
2016-12-04,14032.0,14032.0,13865.0,14017.0,6316900.0
2016-12-05,14154.0,14551.0,14032.0,14337.0,6191600.0
2016-12-06,14612.0,14612.0,14048.0,14185.0,1721200.0
2016-12-07,14185.0,14215.0,13849.0,14048.0,4396100.0
2016-12-08,13849.0,13941.0,13498.0,13788.0,4820200.0
2016-12-09,13666.0,14032.0,13666.0,13910.0,4589200.0
2016-12-10,13666.0,14032.0,13666.0,13910.0,4589200.0
2016-12-11,13666.0,14032.0,13666.0,13910.0,4589200.0
2016-12-12,13666.0,14032.0,13666.0,13910.0,4589200.0
2016-12-13,13971.0,14078.0,13422.0,13712.0,4546800.0
2016-12-14,13712.0,13758.0,13621.0,13621.0,4165300.0
2016-12-15,13605.0,13926.0,13544.0,13758.0,4199800.0
2016-12-16,13712.0,13834.0,13407.0,13407.0,5354100.0
2016-12-17,13712.0,13834.0,13407.0,13407.0,5354100.0
2016-12-18,13712.0,13834.0,13407.0,13407.0,5354100.0
2016-12-19,13285.0,13346.0,12843.0,12873.0,4682900.0
2016-12-20,12843.0,12965.0,12583.0,12629.0,4705100.0
2016-12-21,12873.0,12904.0,12294.0,12294.0,3157200.0
2016-12-22,12507.0,12538.0,11714.0,11912.0,6621900.0
2016-12-23,11714.0,12278.0,11714.0,12004.0,4281600.0
2016-12-24,11714.0,12278.0,11714.0,12004.0,4281600.0
2016-12-25,11714.0,12278.0,11714.0,12004.0,4281600.0
2016-12-26,11714.0,12278.0,11714.0,12004.0,4281600.0
2016-12-27,12202.0,12370.0,12034.0,12233.0,3204300.0
2016-12-28,12507.0,12675.0,12385.0,12675.0,3281000.0
2016-12-29,12446.0,12812.0,12446.0,12782.0,3132200.0
2016-12-30,12751.0,13087.0,12721.0,12965.0,2367800.0
2016-12-31,12751.0,13087.0,12721.0,12965.0,2367800.0
2017-01-01,12751.0,13087.0,12721.0,12965.0,2367800.0
2017-01-02,12751.0,13087.0,12721.0,12965.0,2367800.0
2017-01-03,12934.0,12934.0,12553.0,12812.0,2865600.0
2017-01-04,12827.0,13071.0,12751.0,13056.0,2615000.0
2017-01-05,12751.0,13468.0,12751.0,13407.0,3816300.0
2017-01-06,13300.0,13498.0,13178.0,13239.0,1652600.0
2017-01-07,13300.0,13498.0,13178.0,13239.0,1652600.0
2017-01-08,13300.0,13498.0,13178.0,13239.0,1652600.0
2017-01-09,13544.0,13544.0,13239.0,13361.0,2823600.0
2017-01-10,13117.0,13437.0,13056.0,13392.0,2445700.0
2017-01-11,13422.0,13422.0,13178.0,13300.0,1592100.0
2017-01-12,13239.0,13239.0,12949.0,12949.0,2319300.0
2017-01-13,13117.0,13483.0,13010.0,13376.0,4668300.0
2017-01-14,13117.0,13483.0,13010.0,13376.0,4668300.0
2017-01-15,13117.0,13483.0,13010.0,13376.0,4668300.0
2017-01-16,13132.0,13407.0,13132.0,13148.0,1287400.0
2017-01-17,13056.0,13178.0,13041.0,13056.0,698200.0
2017-01-18,13209.0,13239.0,13163.0,13239.0,1549500.0
2017-01-19,13239.0,13285.0,13224.0,13285.0,4317400.0
2017-01-20,13239.0,13575.0,13117.0,13422.0,2241000.0
2017-01-21,13239.0,13575.0,13117.0,13422.0,2241000.0
2017-01-22,13239.0,13575.0,13117.0,13422.0,2241000.0
2017-01-23,13544.0,13544.0,13117.0,13407.0,2533500.0
2017-01-24,13544.0,13941.0,13498.0,13910.0,7806300.0
2017-01-25,13910.0,13971.0,13712.0,13804.0,3654400.0
2017-01-26,13910.0,14017.0,13834.0,13971.0,3925700.0
2017-01-27,14017.0,14017.0,13590.0,13788.0,1268400.0
2017-01-28,14017.0,14017.0,13590.0,13788.0,1268400.0
2017-01-29,14017.0,14017.0,13590.0,13788.0,1268400.0
2017-01-30,14017.0,14017.0,13636.0,13651.0,893700.0
2017-01-31,13804.0,13804.0,13331.0,13331.0,2047000.0
2017-02-01,13468.0,13849.0,13468.0,13605.0,3418700.0
2017-02-02,13666.0,13804.0,13636.0,13788.0,3861000.0
2017-02-03,13865.0,14048.0,13849.0,14032.0,8766300.0
2017-02-04,13865.0,14048.0,13849.0,14032.0,8766300.0
2017-02-05,13865.0,14048.0,13849.0,14032.0,8766300.0
2017-02-06,14032.0,14185.0,14032.0,14078.0,2216500.0
2017-02-07,14078.0,14109.0,13880.0,14093.0,3320800.0
2017-02-08,14078.0,14078.0,13987.0,14032.0,3529000.0
2017-02-09,14032.0,14032.0,13788.0,13880.0,2773700.0
2017-02-10,13971.0,14276.0,13788.0,14032.0,9565900.0
2017-02-11,13971.0,14276.0,13788.0,14032.0,9565900.0
2017-02-12,13971.0,14276.0,13788.0,14032.0,9565900.0
2017-02-13,14093.0,14276.0,14093.0,14231.0,3061600.0
2017-02-14,14078.0,14231.0,14032.0,14048.0,2440200.0
2017-02-15,14078.0,14231.0,14032.0,14048.0,2440200.0
2017-02-16,13895.0,14536.0,13895.0,14536.0,4085100.0
2017-02-17,14093.0,14856.0,13926.0,14566.0,6471200.0
2017-02-18,14093.0,14856.0,13926.0,14566.0,6471200.0
2017-02-19,14093.0,14856.0,13926.0,14566.0,6471200.0
2017-02-20,14764.0,15070.0,14612.0,14902.0,2546600.0
2017-02-21,14947.0,15008.0,14902.0,14932.0,3127200.0
2017-02-22,14886.0,14978.0,14490.0,14871.0,3282700.0
2017-02-23,15024.0,15039.0,14917.0,15039.0,5536400.0
2017-02-24,15131.0,15573.0,15115.0,15558.0,4753300.0
2017-02-25,15131.0,15573.0,15115.0,15558.0,4753300.0
2017-02-26,15131.0,15573.0,15115.0,15558.0,4753300.0
2017-02-27,15176.0,15359.0,15054.0,15207.0,2784100.0
2017-02-28,15314.0,15542.0,15039.0,15039.0,6150000.0
2017-03-01,15222.0,15222.0,14490.0,14581.0,2475200.0
2017-03-02,14795.0,15375.0,14795.0,15298.0,3291500.0
2017-03-03,15298.0,15329.0,15039.0,15314.0,2215100.0
2017-03-04,15298.0,15329.0,15039.0,15314.0,2215100.0
2017-03-05,15298.0,15329.0,15039.0,15314.0,2215100.0
2017-03-06,15314.0,15985.0,15314.0,15985.0,8768000.0
2017-03-07,16076.0,16229.0,15634.0,15863.0,4097500.0
2017-03-08,16046.0,16046.0,15558.0,15619.0,3732400.0
2017-03-09,15268.0,15985.0,15268.0,15802.0,4620700.0
2017-03-10,15802.0,15802.0,15375.0,15710.0,4051800.0
2017-03-11,15802.0,15802.0,15375.0,15710.0,4051800.0
2017-03-12,15802.0,15802.0,15375.0,15710.0,4051800.0
2017-03-13,15710.0,15802.0,15436.0,15497.0,2019400.0
2017-03-14,15588.0,15939.0,15588.0,15832.0,4308100.0
2017-03-15,15832.0,15832.0,15329.0,15466.0,1962200.0
2017-03-16,15680.0,15786.0,15619.0,15680.0,4174700.0
2017-03-17,15817.0,16473.0,15741.0,16473.0,5801500.0
2017-03-18,15817.0,16473.0,15741.0,16473.0,5801500.0
2017-03-19,15817.0,16473.0,15741.0,16473.0,5801500.0
2017-03-20,16595.0,16641.0,15710.0,15908.0,3075800.0
2017-03-21,16015.0,16625.0,16015.0,16625.0,3943200.0
2017-03-22,16549.0,16961.0,16229.0,16961.0,5783500.0
2017-03-23,16869.0,17068.0,16808.0,16839.0,3413700.0
2017-03-24,16854.0,17037.0,16808.0,16946.0,2557200.0
2017-03-25,16854.0,17037.0,16808.0,16946.0,2557200.0
2017-03-26,16854.0,17037.0,16808.0,16946.0,2557200.0
2017-03-27,16686.0,16732.0,16518.0,16564.0,4892400.0
2017-03-28,16686.0,16732.0,16518.0,16564.0,4892400.0
2017-03-29,16778.0,17205.0,16747.0,16991.0,3458300.0
2017-03-30,16778.0,17144.0,16686.0,16991.0,4239800.0
2017-03-31,17022.0,17022.0,16168.0,16168.0,4614700.0
2017-04-01,17022.0,17022.0,16168.0,16168.0,4614700.0
2017-04-02,17022.0,17022.0,16168.0,16168.0,4614700.0
2017-04-03,16473.0,17312.0,16473.0,16976.0,6550200.0
2017-04-04,17693.0,17967.0,17540.0,17784.0,4085800.0
2017-04-05,17784.0,17815.0,17403.0,17693.0,6156100.0
2017-04-06,17693.0,17800.0,17418.0,17693.0,2791500.0
2017-04-07,17540.0,17632.0,17357.0,17510.0,2974600.0
2017-04-08,17540.0,17632.0,17357.0,17510.0,2974600.0
2017-04-09,17540.0,17632.0,17357.0,17510.0,2974600.0
2017-04-10,17510.0,17556.0,17403.0,17449.0,1627500.0
2017-04-11,17464.0,17754.0,17296.0,17693.0,7201500.0
2017-04-12,17754.0,17815.0,17556.0,17693.0,2478100.0
2017-04-13,17662.0,17662.0,17022.0,17174.0,3870000.0
2017-04-14,17662.0,17662.0,17022.0,17174.0,3870000.0
2017-04-15,17662.0,17662.0,17022.0,17174.0,3870000.0
2017-04-16,17662.0,17662.0,17022.0,17174.0,3870000.0
2017-04-17,17373.0,17373.0,16610.0,16610.0,3769300.0
2017-04-18,16839.0,17037.0,16778.0,16991.0,3445500.0
2017-04-19,16839.0,17037.0,16778.0,16991.0,3445500.0
2017-04-20,16778.0,16976.0,16564.0,16717.0,5085100.0
2017-04-21,16656.0,16686.0,16412.0,16427.0,2823200.0
2017-04-22,16656.0,16686.0,16412.0,16427.0,2823200.0
2017-04-23,16656.0,16686.0,16412.0,16427.0,2823200.0
2017-04-24,16656.0,16686.0,16412.0,16427.0,2823200.0
2017-04-25,16381.0,16427.0,15954.0,16229.0,5957200.0
2017-04-26,16441.0,17308.0,16348.0,17277.0,5980500.0
2017-04-27,17277.0,17277.0,16797.0,16875.0,3235800.0
2017-04-28,16936.0,16998.0,16611.0,16658.0,3862400.0
2017-04-29,16936.0,16998.0,16611.0,16658.0,3862400.0
2017-04-30,16936.0,16998.0,16611.0,16658.0,3862400.0
2017-05-01,16936.0,16998.0,16611.0,16658.0,3862400.0
2017-05-02,16658.0,16658.0,16008.0,16101.0,5115500.0
2017-05-03,16085.0,16364.0,15946.0,16039.0,2906400.0
2017-05-04,16162.0,16162.0,15435.0,15512.0,4997600.0
2017-05-05,15574.0,15605.0,15326.0,15512.0,4371700.0
2017-05-06,15574.0,15605.0,15326.0,15512.0,4371700.0
2017-05-07,15574.0,15605.0,15326.0,15512.0,4371700.0
2017-05-08,15698.0,16302.0,15698.0,16039.0,8069700.0
2017-05-09,16101.0,16224.0,15326.0,15791.0,7799800.0
2017-05-10,15791.0,15791.0,15497.0,15512.0,3632700.0
2017-05-11,15791.0,15791.0,15497.0,15512.0,3632700.0
2017-05-12,15667.0,15698.0,15048.0,15094.0,6216600.0
2017-05-13,15667.0,15698.0,15048.0,15094.0,6216600.0
2017-05-14,15667.0,15698.0,15048.0,15094.0,6216600.0
2017-05-15,15110.0,15280.0,14924.0,15203.0,2611400.0
2017-05-16,15265.0,15295.0,14630.0,14754.0,4722000.0
2017-05-17,14707.0,14924.0,14258.0,14305.0,7034400.0
2017-05-18,14305.0,14862.0,14165.0,14521.0,8523300.0
2017-05-19,14692.0,15094.0,14490.0,14955.0,7065300.0
2017-05-20,14692.0,15094.0,14490.0,14955.0,7065300.0
2017-05-21,14692.0,15094.0,14490.0,14955.0,7065300.0
2017-05-22,15234.0,15481.0,14939.0,15110.0,5781200.0
2017-05-23,15295.0,15357.0,15032.0,15234.0,6348800.0
2017-05-24,15172.0,15234.0,14862.0,14924.0,3787900.0
2017-05-25,15172.0,15234.0,14862.0,14924.0,3787900.0
2017-05-26,15218.0,15280.0,14893.0,15218.0,8073300.0
2017-05-27,15218.0,15280.0,14893.0,15218.0,8073300.0
2017-05-28,15218.0,15280.0,14893.0,15218.0,8073300.0
2017-05-29,15326.0,16162.0,15265.0,16116.0,7014200.0
2017-05-30,16286.0,16782.0,16224.0,16766.0,6460000.0
2017-05-31,16426.0,17200.0,16255.0,17200.0,9556500.0
2017-06-01,16426.0,17200.0,16255.0,17200.0,9556500.0
2017-06-02,16844.0,16844.0,16410.0,16441.0,3974900.0
2017-06-03,16844.0,16844.0,16410.0,16441.0,3974900.0
2017-06-04,16844.0,16844.0,16410.0,16441.0,3974900.0
2017-06-05,16549.0,16720.0,16224.0,16441.0,3106200.0
2017-06-06,16704.0,16751.0,16565.0,16689.0,4264100.0
2017-06-07,16859.0,16859.0,16689.0,16813.0,2691800.0
2017-06-08,16844.0,16936.0,16735.0,16844.0,2045900.0
2017-06-09,16906.0,16906.0,16085.0,16410.0,5631900.0
2017-06-10,16906.0,16906.0,16085.0,16410.0,5631900.0
2017-06-11,16906.0,16906.0,16085.0,16410.0,5631900.0
2017-06-12,16255.0,16844.0,16255.0,16766.0,3610100.0
2017-06-13,16844.0,16921.0,16658.0,16921.0,1771800.0
2017-06-14,16735.0,17153.0,16735.0,17153.0,3012000.0
2017-06-15,17014.0,17014.0,16751.0,17014.0,2782800.0
2017-06-16,17014.0,17014.0,16410.0,16410.0,9610200.0
2017-06-17,17014.0,17014.0,16410.0,16410.0,9610200.0
2017-06-18,17014.0,17014.0,16410.0,16410.0,9610200.0
2017-06-19,16503.0,16658.0,16193.0,16379.0,3472500.0
2017-06-20,16565.0,16720.0,16457.0,16720.0,4884400.0
2017-06-21,16580.0,16844.0,16457.0,16844.0,4307100.0
2017-06-22,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-23,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-24,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-25,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-26,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-27,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-28,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-29,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-06-30,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-07-01,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-07-02,17029.0,17060.0,16906.0,16998.0,3455800.0
2017-07-03,17215.0,17927.0,16209.0,17865.0,10273000.0
2017-07-04,17896.0,17896.0,17494.0,17649.0,3009800.0
2017-07-05,17726.0,17726.0,17091.0,17231.0,2499500.0
2017-07-06,17416.0,17416.0,17262.0,17401.0,2911100.0
2017-07-07,17556.0,17556.0,16720.0,16844.0,1722500.0
2017-07-08,17556.0,17556.0,16720.0,16844.0,1722500.0
2017-07-09,17556.0,17556.0,16720.0,16844.0,1722500.0
2017-07-10,16998.0,17277.0,16998.0,17107.0,1287200.0
2017-07-11,17107.0,17324.0,17107.0,17324.0,1567600.0
2017-07-12,17029.0,17401.0,17029.0,17293.0,2729400.0
2017-07-13,17339.0,17370.0,17045.0,17339.0,4077000.0
2017-07-14,17463.0,17463.0,17045.0,17339.0,2016700.0
2017-07-15,17463.0,17463.0,17045.0,17339.0,2016700.0
2017-07-16,17463.0,17463.0,17045.0,17339.0,2016700.0
2017-07-17,17339.0,17416.0,17246.0,17308.0,1883000.0
2017-07-18,17107.0,17339.0,17107.0,17324.0,2895800.0
2017-07-19,17339.0,17803.0,17231.0,17680.0,7173300.0
2017-07-20,17711.0,17896.0,17556.0,17865.0,4140500.0
2017-07-21,17865.0,17881.0,17757.0,17850.0,2854700.0
2017-07-22,17865.0,17881.0,17757.0,17850.0,2854700.0
2017-07-23,17865.0,17881.0,17757.0,17850.0,2854700.0
2017-07-24,17865.0,17896.0,17293.0,17525.0,3999200.0
2017-07-25,17370.0,17896.0,17354.0,17896.0,3281200.0
2017-07-26,17896.0,17896.0,17649.0,17865.0,1874300.0
2017-07-27,17896.0,17958.0,17850.0,17927.0,2014100.0
2017-07-28,18283.0,18314.0,18098.0,18175.0,4231600.0
2017-07-29,18283.0,18314.0,18098.0,18175.0,4231600.0
2017-07-30,18283.0,18314.0,18098.0,18175.0,4231600.0
2017-07-31,18268.0,18701.0,18175.0,18639.0,4072600.0
2017-08-01,18763.0,19135.0,18763.0,18887.0,4369700.0
2017-08-02,18887.0,18887.0,18283.0,18825.0,1767100.0
2017-08-03,18578.0,18578.0,18082.0,18082.0,1957900.0
2017-08-04,18113.0,18407.0,17865.0,18082.0,2089400.0
2017-08-05,18113.0,18407.0,17865.0,18082.0,2089400.0
2017-08-06,18113.0,18407.0,17865.0,18082.0,2089400.0
2017-08-07,18144.0,18190.0,17649.0,17772.0,1248100.0
2017-08-08,17943.0,18129.0,17865.0,18082.0,2652000.0
2017-08-09,18144.0,18469.0,17958.0,18469.0,2673100.0
2017-08-10,18423.0,18903.0,18268.0,18841.0,1343300.0
2017-08-11,18701.0,18763.0,18314.0,18330.0,2169400.0
2017-08-12,18701.0,18763.0,18314.0,18330.0,2169400.0
2017-08-13,18701.0,18763.0,18314.0,18330.0,2169400.0
2017-08-14,18330.0,18578.0,18314.0,18516.0,1882400.0
2017-08-15,18299.0,18701.0,18268.0,18686.0,2296400.0
2017-08-16,18686.0,18748.0,18345.0,18562.0,1982600.0
2017-08-17,18686.0,18748.0,18345.0,18562.0,1982600.0
2017-08-18,18516.0,18670.0,17958.0,18252.0,3902600.0
2017-08-19,18516.0,18670.0,17958.0,18252.0,3902600.0
2017-08-20,18516.0,18670.0,17958.0,18252.0,3902600.0
2017-08-21,18361.0,18361.0,17803.0,17896.0,2335600.0
2017-08-22,17989.0,18330.0,17989.0,18299.0,3101100.0
2017-08-23,18392.0,18392.0,18221.0,18268.0,1259100.0
2017-08-24,18392.0,18887.0,18330.0,18872.0,6593600.0
2017-08-25,18810.0,19011.0,18531.0,18794.0,1612800.0
2017-08-26,18810.0,19011.0,18531.0,18794.0,1612800.0
2017-08-27,18810.0,19011.0,18531.0,18794.0,1612800.0
2017-08-28,18949.0,19197.0,18701.0,18949.0,2128600.0
2017-08-29,19104.0,19104.0,18794.0,18949.0,1796700.0
2017-08-30,18825.0,18949.0,18562.0,18763.0,2802300.0
2017-08-31,18856.0,18856.0,18500.0,18763.0,2476100.0
2017-09-01,18856.0,18856.0,18500.0,18763.0,2476100.0
2017-09-02,18856.0,18856.0,18500.0,18763.0,2476100.0
2017-09-03,18856.0,18856.0,18500.0,18763.0,2476100.0
2017-09-04,18825.0,18841.0,18268.0,18392.0,1700500.0
2017-09-05,18485.0,18825.0,18392.0,18825.0,1883100.0
2017-09-06,18701.0,18779.0,18655.0,18779.0,1570400.0
2017-09-07,18887.0,19801.0,18810.0,19801.0,2987500.0
2017-09-08,19754.0,19754.0,19553.0,19568.0,1526400.0
2017-09-09,19754.0,19754.0,19553.0,19568.0,1526400.0
2017-09-10,19754.0,19754.0,19553.0,19568.0,1526400.0
2017-09-11,19785.0,19785.0,19553.0,19723.0,1374400.0
2017-09-12,19723.0,19723.0,19537.0,19568.0,1622100.0
2017-09-13,19367.0,19568.0,18392.0,18810.0,2398000.0
2017-09-14,18810.0,18965.0,18562.0,18578.0,2834100.0
2017-09-15,18732.0,19228.0,18485.0,19228.0,3295600.0
2017-09-16,18732.0,19228.0,18485.0,19228.0,3295600.0
2017-09-17,18732.0,19228.0,18485.0,19228.0,3295600.0
2017-09-18,19228.0,19259.0,18872.0,19011.0,1340600.0
2017-09-19,19073.0,19444.0,18856.0,19259.0,3609900.0
2017-09-20,19754.0,19940.0,19352.0,19801.0,3066300.0
2017-09-21,19754.0,19940.0,19352.0,19801.0,3066300.0
2017-09-22,19801.0,19986.0,18995.0,18995.0,3418000.0
2017-09-23,19801.0,19986.0,18995.0,18995.0,3418000.0
2017-09-24,19801.0,19986.0,18995.0,18995.0,3418000.0
2017-09-25,18995.0,19166.0,18531.0,18748.0,1337300.0
2017-09-26,18887.0,19599.0,18841.0,19197.0,4945700.0
2017-09-27,19383.0,19475.0,18624.0,18841.0,1917100.0
2017-09-28,18841.0,19754.0,18841.0,19444.0,2743300.0
2017-09-29,19073.0,20064.0,19073.0,19816.0,2358900.0
2017-09-30,19073.0,20064.0,19073.0,19816.0,2358900.0
2017-10-01,19073.0,20064.0,19073.0,19816.0,2358900.0
2017-10-02,19878.0,20157.0,19692.0,19878.0,819300.0
2017-10-03,20249.0,20869.0,19940.0,20435.0,3820000.0
2017-10-04,20621.0,21209.0,20435.0,20776.0,2277300.0
2017-10-05,20559.0,20559.0,19847.0,19924.0,3802800.0
2017-10-06,20241.0,20460.0,20101.0,20319.0,2458200.0
2017-10-07,20241.0,20460.0,20101.0,20319.0,2458200.0
2017-10-08,20241.0,20460.0,20101.0,20319.0,2458200.0
2017-10-09,20304.0,20710.0,20226.0,20694.0,2826500.0
2017-10-10,20741.0,21397.0,20507.0,21397.0,3431000.0
2017-10-11,21241.0,21428.0,21163.0,21397.0,2490700.0
2017-10-12,21397.0,22178.0,21163.0,21678.0,3660900.0
2017-10-13,21553.0,21725.0,21178.0,21397.0,2288100.0
2017-10-14,21553.0,21725.0,21178.0,21397.0,2288100.0
2017-10-15,21553.0,21725.0,21178.0,21397.0,2288100.0
2017-10-16,21428.0,22115.0,21303.0,21522.0,3401900.0
2017-10-17,21897.0,22084.0,21256.0,21256.0,2932300.0
2017-10-18,21428.0,21803.0,21256.0,21803.0,2916100.0
2017-10-19,21865.0,21865.0,21459.0,21459.0,1445500.0
2017-10-20,21553.0,21584.0,20616.0,20616.0,4100300.0
2017-10-21,21553.0,21584.0,20616.0,20616.0,4100300.0
2017-10-22,21553.0,21584.0,20616.0,20616.0,4100300.0
2017-10-23,20772.0,20819.0,20085.0,20085.0,3941500.0
2017-10-24,20085.0,20272.0,20022.0,20022.0,3892900.0
2017-10-25,20179.0,22178.0,20116.0,21834.0,13271000.0
