,PAMP AR Equity
2019-05-12,34.0506
2019-05-13,34.0506
2019-05-14,34.0506
2019-05-15,34.0506
2019-05-16,34.0506
2019-05-17,34.0506
2019-05-18,34.0506
2019-05-19,34.0506
2019-05-20,34.0506
2019-05-21,34.0506
2019-05-22,34.0506
2019-05-23,34.0506
2019-05-24,34.0506
2019-05-25,34.0506
2019-05-26,34.0506
2019-05-27,34.0506
2019-05-28,34.0506
2019-05-29,34.0506
2019-05-30,34.0506
2019-05-31,34.0506
2019-06-01,34.0506
2019-06-02,34.0506
2019-06-03,34.0506
2019-06-04,34.0506
2019-06-05,34.0506
2019-06-06,34.0506
2019-06-07,34.0506
2019-06-08,34.0506
2019-06-09,34.0506
2019-06-10,34.0506
2019-06-11,34.0506
2019-06-12,34.0506
2019-06-13,34.0506
2019-06-14,34.0506
2019-06-15,34.0506
2019-06-16,34.0506
2019-06-17,34.0506
2019-06-18,34.0506
2019-06-19,34.0506
2019-06-20,34.0506
2019-06-21,34.0506
2019-06-22,34.0506
2019-06-23,34.0506
2019-06-24,34.0506
2019-06-25,34.0506
2019-06-26,34.0506
2019-06-27,34.0506
2019-06-28,34.0506
2019-06-29,34.0506
2019-06-30,73.5267
2019-07-01,73.5267
2019-07-02,73.5267
2019-07-03,73.5267
2019-07-04,73.5267
2019-07-05,73.5267
2019-07-06,73.5267
2019-07-07,73.5267
2019-07-08,73.5267
2019-07-09,73.5267
2019-07-10,73.5267
2019-07-11,73.5267
2019-07-12,73.5267
2019-07-13,73.5267
2019-07-14,73.5267
2019-07-15,73.5267
2019-07-16,73.5267
2019-07-17,73.5267
2019-07-18,73.5267
2019-07-19,73.5267
2019-07-20,73.5267
2019-07-21,73.5267
2019-07-22,73.5267
2019-07-23,73.5267
2019-07-24,73.5267
2019-07-25,73.5267
2019-07-26,73.5267
2019-07-27,73.5267
2019-07-28,73.5267
2019-07-29,73.5267
2019-07-30,73.5267
2019-07-31,73.5267
2019-08-01,73.5267
2019-08-02,73.5267
2019-08-03,73.5267
2019-08-04,73.5267
2019-08-05,73.5267
2019-08-06,73.5267
2019-08-07,73.5267
2019-08-08,73.5267
2019-08-09,73.5267
2019-08-10,73.5267
2019-08-11,73.5267
2019-08-12,73.5267
2019-08-13,73.5267
2019-08-14,73.5267
2019-08-15,73.5267
2019-08-16,73.5267
2019-08-17,73.5267
2019-08-18,73.5267
2019-08-19,73.5267
2019-08-20,73.5267
2019-08-21,73.5267
2019-08-22,73.5267
2019-08-23,73.5267
2019-08-24,73.5267
2019-08-25,73.5267
2019-08-26,73.5267
2019-08-27,73.5267
2019-08-28,73.5267
2019-08-29,73.5267
2019-08-30,73.5267
2019-08-31,73.5267
2019-09-01,73.5267
2019-09-02,73.5267
2019-09-03,73.5267
2019-09-04,73.5267
2019-09-05,73.5267
2019-09-06,73.5267
2019-09-07,73.5267
2019-09-08,73.5267
2019-09-09,73.5267
2019-09-10,73.5267
2019-09-11,73.5267
2019-09-12,73.5267
2019-09-13,73.5267
2019-09-14,73.5267
2019-09-15,73.5267
2019-09-16,73.5267
2019-09-17,73.5267
2019-09-18,73.5267
2019-09-19,73.5267
2019-09-20,73.5267
2019-09-21,73.5267
2019-09-22,73.5267
2019-09-23,73.5267
2019-09-24,73.5267
2019-09-25,73.5267
2019-09-26,73.5267
2019-09-27,73.5267
2019-09-28,73.5267
2019-09-29,73.5267
2019-09-30,86.8013
2019-10-01,86.8013
2019-10-02,86.8013
2019-10-03,86.8013
2019-10-04,86.8013
2019-10-05,86.8013
2019-10-06,86.8013
2019-10-07,86.8013
2019-10-08,86.8013
2019-10-09,86.8013
2019-10-10,86.8013
2019-10-11,86.8013
2019-10-12,86.8013
2019-10-13,86.8013
2019-10-14,86.8013
2019-10-15,86.8013
2019-10-16,86.8013
2019-10-17,86.8013
2019-10-18,86.8013
2019-10-19,86.8013
2019-10-20,86.8013
2019-10-21,86.8013
2019-10-22,86.8013
2019-10-23,86.8013
2019-10-24,86.8013
2019-10-25,86.8013
2019-10-26,86.8013
2019-10-27,86.8013
2019-10-28,86.8013
2019-10-29,86.8013
2019-10-30,86.8013
2019-10-31,86.8013
2019-11-01,86.8013
2019-11-02,86.8013
2019-11-03,86.8013
2019-11-04,86.8013
2019-11-05,86.8013
2019-11-06,86.8013
2019-11-07,86.8013
2019-11-08,86.8013
2019-11-09,86.8013
2019-11-10,86.8013
2019-11-11,86.8013
2019-11-12,86.8013
2019-11-13,86.8013
2019-11-14,86.8013
2019-11-15,86.8013
2019-11-16,86.8013
2019-11-17,86.8013
2019-11-18,86.8013
2019-11-19,86.8013
2019-11-20,86.8013
2019-11-21,86.8013
2019-11-22,86.8013
2019-11-23,86.8013
2019-11-24,86.8013
2019-11-25,86.8013
2019-11-26,86.8013
2019-11-27,86.8013
2019-11-28,86.8013
2019-11-29,86.8013
2019-11-30,86.8013
2019-12-01,86.8013
2019-12-02,86.8013
2019-12-03,86.8013
2019-12-04,86.8013
2019-12-05,86.8013
2019-12-06,86.8013
2019-12-07,86.8013
2019-12-08,86.8013
2019-12-09,86.8013
2019-12-10,86.8013
2019-12-11,86.8013
2019-12-12,86.8013
2019-12-13,86.8013
2019-12-14,86.8013
2019-12-15,86.8013
2019-12-16,86.8013
2019-12-17,86.8013
2019-12-18,86.8013
2019-12-19,86.8013
2019-12-20,86.8013
2019-12-21,86.8013
2019-12-22,86.8013
2019-12-23,86.8013
2019-12-24,86.8013
2019-12-25,86.8013
2019-12-26,86.8013
2019-12-27,86.8013
2019-12-28,86.8013
2019-12-29,86.8013
2019-12-30,86.8013
2019-12-31,44.0542
2020-01-01,44.0542
2020-01-02,44.0542
2020-01-03,44.0542
2020-01-04,44.0542
2020-01-05,44.0542
2020-01-06,44.0542
2020-01-07,44.0542
2020-01-08,44.0542
2020-01-09,44.0542
2020-01-10,44.0542
2020-01-11,44.0542
2020-01-12,44.0542
2020-01-13,44.0542
2020-01-14,44.0542
2020-01-15,44.0542
2020-01-16,44.0542
2020-01-17,44.0542
2020-01-18,44.0542
2020-01-19,44.0542
2020-01-20,44.0542
2020-01-21,44.0542
2020-01-22,44.0542
2020-01-23,44.0542
2020-01-24,44.0542
2020-01-25,44.0542
2020-01-26,44.0542
2020-01-27,44.0542
2020-01-28,44.0542
2020-01-29,44.0542
2020-01-30,44.0542
2020-01-31,44.0542
2020-02-01,44.0542
2020-02-02,44.0542
2020-02-03,44.0542
2020-02-04,44.0542
2020-02-05,44.0542
2020-02-06,44.0542
2020-02-07,44.0542
2020-02-08,44.0542
2020-02-09,44.0542
2020-02-10,44.0542
2020-02-11,44.0542
2020-02-12,44.0542
2020-02-13,44.0542
2020-02-14,44.0542
2020-02-15,44.0542
2020-02-16,44.0542
2020-02-17,44.0542
2020-02-18,44.0542
2020-02-19,44.0542
2020-02-20,44.0542
2020-02-21,44.0542
2020-02-22,44.0542
2020-02-23,44.0542
2020-02-24,44.0542
2020-02-25,44.0542
2020-02-26,44.0542
2020-02-27,44.0542
2020-02-28,44.0542
2020-02-29,44.0542
2020-03-01,44.0542
2020-03-02,44.0542
2020-03-03,44.0542
2020-03-04,44.0542
2020-03-05,44.0542
2020-03-06,44.0542
2020-03-07,44.0542
2020-03-08,44.0542
2020-03-09,44.0542
2020-03-10,44.0542
2020-03-11,44.0542
2020-03-12,44.0542
2020-03-13,44.0542
2020-03-14,44.0542
2020-03-15,44.0542
2020-03-16,44.0542
2020-03-17,44.0542
2020-03-18,44.0542
2020-03-19,44.0542
2020-03-20,44.0542
2020-03-21,44.0542
2020-03-22,44.0542
2020-03-23,44.0542
2020-03-24,44.0542
2020-03-25,44.0542
2020-03-26,44.0542
2020-03-27,44.0542
2020-03-28,44.0542
2020-03-29,44.0542
2020-03-30,44.0542
2020-03-31,29.3159
2020-04-01,29.3159
2020-04-02,29.3159
2020-04-03,29.3159
2020-04-04,29.3159
2020-04-05,29.3159
2020-04-06,29.3159
2020-04-07,29.3159
2020-04-08,29.3159
2020-04-09,29.3159
2020-04-10,29.3159
2020-04-11,29.3159
2020-04-12,29.3159
2020-04-13,29.3159
2020-04-14,29.3159
2020-04-15,29.3159
2020-04-16,29.3159
2020-04-17,29.3159
2020-04-18,29.3159
2020-04-19,29.3159
2020-04-20,29.3159
2020-04-21,29.3159
2020-04-22,29.3159
2020-04-23,29.3159
2020-04-24,29.3159
2020-04-25,29.3159
2020-04-26,29.3159
2020-04-27,29.3159
2020-04-28,29.3159
2020-04-29,29.3159
2020-04-30,29.3159
2020-05-01,29.3159
2020-05-02,29.3159
2020-05-03,29.3159
2020-05-04,29.3159
2020-05-05,29.3159
2020-05-06,29.3159
2020-05-07,29.3159
2020-05-08,29.3159
2020-05-09,29.3159
2020-05-10,29.3159
2020-05-11,29.3159
2020-05-12,29.3159
2020-05-13,29.3159
2020-05-14,29.3159
2020-05-15,29.3159
2020-05-16,29.3159
2020-05-17,29.3159
2020-05-18,29.3159
2020-05-19,29.3159
2020-05-20,29.3159
2020-05-21,29.3159
2020-05-22,29.3159
2020-05-23,29.3159
2020-05-24,29.3159
2020-05-25,29.3159
2020-05-26,29.3159
2020-05-27,29.3159
2020-05-28,29.3159
2020-05-29,29.3159
2020-05-30,29.3159
2020-05-31,29.3159
2020-06-01,29.3159
2020-06-02,29.3159
2020-06-03,29.3159
2020-06-04,29.3159
2020-06-05,29.3159
2020-06-06,29.3159
2020-06-07,29.3159
2020-06-08,29.3159
2020-06-09,29.3159
2020-06-10,29.3159
2020-06-11,29.3159
2020-06-12,29.3159
2020-06-13,29.3159
2020-06-14,29.3159
2020-06-15,29.3159
2020-06-16,29.3159
2020-06-17,29.3159
2020-06-18,29.3159
2020-06-19,29.3159
2020-06-20,29.3159
2020-06-21,29.3159
2020-06-22,29.3159
2020-06-23,29.3159
2020-06-24,29.3159
2020-06-25,29.3159
2020-06-26,29.3159
2020-06-27,29.3159
2020-06-28,29.3159
2020-06-29,29.3159
2020-06-30,9.6587
2020-07-01,9.6587
2020-07-02,9.6587
2020-07-03,9.6587
2020-07-04,9.6587
2020-07-05,9.6587
2020-07-06,9.6587
2020-07-07,9.6587
2020-07-08,9.6587
2020-07-09,9.6587
2020-07-10,9.6587
2020-07-11,9.6587
2020-07-12,9.6587
2020-07-13,9.6587
2020-07-14,9.6587
2020-07-15,9.6587
2020-07-16,9.6587
2020-07-17,9.6587
2020-07-18,9.6587
2020-07-19,9.6587
2020-07-20,9.6587
2020-07-21,9.6587
2020-07-22,9.6587
2020-07-23,9.6587
2020-07-24,9.6587
2020-07-25,9.6587
2020-07-26,9.6587
2020-07-27,9.6587
2020-07-28,9.6587
2020-07-29,9.6587
2020-07-30,9.6587
2020-07-31,9.6587
2020-08-01,9.6587
2020-08-02,9.6587
2020-08-03,9.6587
2020-08-04,9.6587
2020-08-05,9.6587
2020-08-06,9.6587
2020-08-07,9.6587
2020-08-08,9.6587
2020-08-09,9.6587
2020-08-10,9.6587
2020-08-11,9.6587
2020-08-12,9.6587
2020-08-13,9.6587
2020-08-14,9.6587
2020-08-15,9.6587
2020-08-16,9.6587
2020-08-17,9.6587
2020-08-18,9.6587
2020-08-19,9.6587
2020-08-20,9.6587
2020-08-21,9.6587
2020-08-22,9.6587
2020-08-23,9.6587
2020-08-24,9.6587
2020-08-25,9.6587
2020-08-26,9.6587
2020-08-27,9.6587
2020-08-28,9.6587
2020-08-29,9.6587
2020-08-30,9.6587
2020-08-31,9.6587
2020-09-01,9.6587
2020-09-02,9.6587
2020-09-03,9.6587
2020-09-04,9.6587
2020-09-05,9.6587
2020-09-06,9.6587
2020-09-07,9.6587
2020-09-08,9.6587
2020-09-09,9.6587
2020-09-10,9.6587
2020-09-11,9.6587
2020-09-12,9.6587
2020-09-13,9.6587
2020-09-14,9.6587
2020-09-15,9.6587
2020-09-16,9.6587
2020-09-17,9.6587
2020-09-18,9.6587
2020-09-19,9.6587
2020-09-20,9.6587
2020-09-21,9.6587
2020-09-22,9.6587
2020-09-23,9.6587
2020-09-24,9.6587
2020-09-25,9.6587
2020-09-26,9.6587
2020-09-27,9.6587
2020-09-28,9.6587
2020-09-29,9.6587
2020-09-30,6.5791
2020-10-01,6.5791
2020-10-02,6.5791
2020-10-03,6.5791
2020-10-04,6.5791
2020-10-05,6.5791
2020-10-06,6.5791
2020-10-07,6.5791
2020-10-08,6.5791
2020-10-09,6.5791
2020-10-10,6.5791
2020-10-11,6.5791
2020-10-12,6.5791
2020-10-13,6.5791
2020-10-14,6.5791
2020-10-15,6.5791
2020-10-16,6.5791
2020-10-17,6.5791
2020-10-18,6.5791
2020-10-19,6.5791
2020-10-20,6.5791
2020-10-21,6.5791
2020-10-22,6.5791
2020-10-23,6.5791
2020-10-24,6.5791
2020-10-25,6.5791
2020-10-26,6.5791
2020-10-27,6.5791
2020-10-28,6.5791
2020-10-29,6.5791
2020-10-30,6.5791
2020-10-31,6.5791
2020-11-01,6.5791
2020-11-02,6.5791
2020-11-03,6.5791
2020-11-04,6.5791
2020-11-05,6.5791
2020-11-06,6.5791
2020-11-07,6.5791
2020-11-08,6.5791
2020-11-09,6.5791
2020-11-10,6.5791
2020-11-11,6.5791
2020-11-12,6.5791
2020-11-13,6.5791
2020-11-14,6.5791
2020-11-15,6.5791
2020-11-16,6.5791
2020-11-17,6.5791
2020-11-18,6.5791
2020-11-19,6.5791
2020-11-20,6.5791
2020-11-21,6.5791
2020-11-22,6.5791
2020-11-23,6.5791
2020-11-24,6.5791
2020-11-25,6.5791
2020-11-26,6.5791
2020-11-27,6.5791
2020-11-28,6.5791
2020-11-29,6.5791
2020-11-30,6.5791
2020-12-01,6.5791
2020-12-02,6.5791
2020-12-03,6.5791
2020-12-04,6.5791
2020-12-05,6.5791
2020-12-06,6.5791
2020-12-07,6.5791
2020-12-08,6.5791
2020-12-09,6.5791
2020-12-10,6.5791
2020-12-11,6.5791
2020-12-12,6.5791
2020-12-13,6.5791
2020-12-14,6.5791
2020-12-15,6.5791
2020-12-16,6.5791
2020-12-17,6.5791
2020-12-18,6.5791
2020-12-19,6.5791
2020-12-20,6.5791
2020-12-21,6.5791
2020-12-22,6.5791
2020-12-23,6.5791
2020-12-24,6.5791
2020-12-25,6.5791
2020-12-26,6.5791
2020-12-27,6.5791
2020-12-28,6.5791
2020-12-29,6.5791
2020-12-30,6.5791
2020-12-31,-26.7507
2021-01-01,-26.7507
2021-01-02,-26.7507
2021-01-03,-26.7507
2021-01-04,-26.7507
2021-01-05,-26.7507
2021-01-06,-26.7507
2021-01-07,-26.7507
2021-01-08,-26.7507
2021-01-09,-26.7507
2021-01-10,-26.7507
2021-01-11,-26.7507
2021-01-12,-26.7507
2021-01-13,-26.7507
2021-01-14,-26.7507
2021-01-15,-26.7507
2021-01-16,-26.7507
2021-01-17,-26.7507
2021-01-18,-26.7507
2021-01-19,-26.7507
2021-01-20,-26.7507
2021-01-21,-26.7507
2021-01-22,-26.7507
2021-01-23,-26.7507
2021-01-24,-26.7507
2021-01-25,-26.7507
2021-01-26,-26.7507
2021-01-27,-26.7507
2021-01-28,-26.7507
2021-01-29,-26.7507
2021-01-30,-26.7507
2021-01-31,-26.7507
2021-02-01,-26.7507
2021-02-02,-26.7507
2021-02-03,-26.7507
2021-02-04,-26.7507
2021-02-05,-26.7507
2021-02-06,-26.7507
2021-02-07,-26.7507
2021-02-08,-26.7507
2021-02-09,-26.7507
2021-02-10,-26.7507
2021-02-11,-26.7507
2021-02-12,-26.7507
2021-02-13,-26.7507
2021-02-14,-26.7507
2021-02-15,-26.7507
2021-02-16,-26.7507
2021-02-17,-26.7507
2021-02-18,-26.7507
2021-02-19,-26.7507
2021-02-20,-26.7507
2021-02-21,-26.7507
2021-02-22,-26.7507
2021-02-23,-26.7507
2021-02-24,-26.7507
2021-02-25,-26.7507
2021-02-26,-26.7507
2021-02-27,-26.7507
2021-02-28,-26.7507
2021-03-01,-26.7507
2021-03-02,-26.7507
2021-03-03,-26.7507
2021-03-04,-26.7507
2021-03-05,-26.7507
2021-03-06,-26.7507
2021-03-07,-26.7507
2021-03-08,-26.7507
2021-03-09,-26.7507
2021-03-10,-26.7507
2021-03-11,-26.7507
2021-03-12,-26.7507
2021-03-13,-26.7507
2021-03-14,-26.7507
2021-03-15,-26.7507
2021-03-16,-26.7507
2021-03-17,-26.7507
2021-03-18,-26.7507
2021-03-19,-26.7507
2021-03-20,-26.7507
2021-03-21,-26.7507
2021-03-22,-26.7507
2021-03-23,-26.7507
2021-03-24,-26.7507
2021-03-25,-26.7507
2021-03-26,-26.7507
2021-03-27,-26.7507
2021-03-28,-26.7507
2021-03-29,-26.7507
2021-03-30,-26.7507
2021-03-31,-22.7086
2021-04-01,-22.7086
2021-04-02,-22.7086
2021-04-03,-22.7086
2021-04-04,-22.7086
2021-04-05,-22.7086
2021-04-06,-22.7086
2021-04-07,-22.7086
2021-04-08,-22.7086
2021-04-09,-22.7086
2021-04-10,-22.7086
2021-04-11,-22.7086
2021-04-12,-22.7086
2021-04-13,-22.7086
2021-04-14,-22.7086
2021-04-15,-22.7086
2021-04-16,-22.7086
2021-04-17,-22.7086
2021-04-18,-22.7086
2021-04-19,-22.7086
2021-04-20,-22.7086
2021-04-21,-22.7086
2021-04-22,-22.7086
2021-04-23,-22.7086
2021-04-24,-22.7086
2021-04-25,-22.7086
2021-04-26,-22.7086
2021-04-27,-22.7086
2021-04-28,-22.7086
2021-04-29,-22.7086
2021-04-30,-22.7086
2021-05-01,-22.7086
2021-05-02,-22.7086
2021-05-03,-22.7086
2021-05-04,-22.7086
2021-05-05,-22.7086
2021-05-06,-22.7086
2021-05-07,-22.7086
2021-05-08,-22.7086
2021-05-09,-22.7086
2021-05-10,-22.7086
2021-05-11,-22.7086
2021-05-12,-22.7086
2021-05-13,-22.7086
2021-05-14,-22.7086
2021-05-15,-22.7086
2021-05-16,-22.7086
2021-05-17,-22.7086
2021-05-18,-22.7086
2021-05-19,-22.7086
2021-05-20,-22.7086
2021-05-21,-22.7086
2021-05-22,-22.7086
2021-05-23,-22.7086
2021-05-24,-22.7086
2021-05-25,-22.7086
2021-05-26,-22.7086
2021-05-27,-22.7086
2021-05-28,-22.7086
2021-05-29,-22.7086
2021-05-30,-22.7086
2021-05-31,-22.7086
2021-06-01,-22.7086
2021-06-02,-22.7086
2021-06-03,-22.7086
2021-06-04,-22.7086
2021-06-05,-22.7086
2021-06-06,-22.7086
2021-06-07,-22.7086
2021-06-08,-22.7086
2021-06-09,-22.7086
2021-06-10,-22.7086
2021-06-11,-22.7086
2021-06-12,-22.7086
2021-06-13,-22.7086
2021-06-14,-22.7086
2021-06-15,-22.7086
2021-06-16,-22.7086
2021-06-17,-22.7086
2021-06-18,-22.7086
2021-06-19,-22.7086
2021-06-20,-22.7086
2021-06-21,-22.7086
2021-06-22,-22.7086
2021-06-23,-22.7086
2021-06-24,-22.7086
2021-06-25,-22.7086
2021-06-26,-22.7086
2021-06-27,-22.7086
2021-06-28,-22.7086
2021-06-29,-22.7086
2021-06-30,-16.1556
2021-07-01,-16.1556
2021-07-02,-16.1556
2021-07-03,-16.1556
2021-07-04,-16.1556
2021-07-05,-16.1556
2021-07-06,-16.1556
2021-07-07,-16.1556
2021-07-08,-16.1556
2021-07-09,-16.1556
2021-07-10,-16.1556
2021-07-11,-16.1556
2021-07-12,-16.1556
2021-07-13,-16.1556
2021-07-14,-16.1556
2021-07-15,-16.1556
2021-07-16,-16.1556
2021-07-17,-16.1556
2021-07-18,-16.1556
2021-07-19,-16.1556
2021-07-20,-16.1556
2021-07-21,-16.1556
2021-07-22,-16.1556
2021-07-23,-16.1556
2021-07-24,-16.1556
2021-07-25,-16.1556
2021-07-26,-16.1556
2021-07-27,-16.1556
2021-07-28,-16.1556
2021-07-29,-16.1556
2021-07-30,-16.1556
2021-07-31,-16.1556
2021-08-01,-16.1556
2021-08-02,-16.1556
2021-08-03,-16.1556
2021-08-04,-16.1556
2021-08-05,-16.1556
2021-08-06,-16.1556
2021-08-07,-16.1556
2021-08-08,-16.1556
2021-08-09,-16.1556
2021-08-10,-16.1556
2021-08-11,-16.1556
2021-08-12,-16.1556
2021-08-13,-16.1556
2021-08-14,-16.1556
2021-08-15,-16.1556
2021-08-16,-16.1556
2021-08-17,-16.1556
2021-08-18,-16.1556
2021-08-19,-16.1556
2021-08-20,-16.1556
2021-08-21,-16.1556
2021-08-22,-16.1556
2021-08-23,-16.1556
2021-08-24,-16.1556
2021-08-25,-16.1556
2021-08-26,-16.1556
2021-08-27,-16.1556
2021-08-28,-16.1556
2021-08-29,-16.1556
2021-08-30,-16.1556
2021-08-31,-16.1556
2021-09-01,-16.1556
2021-09-02,-16.1556
2021-09-03,-16.1556
2021-09-04,-16.1556
2021-09-05,-16.1556
2021-09-06,-16.1556
2021-09-07,-16.1556
2021-09-08,-16.1556
2021-09-09,-16.1556
2021-09-10,-16.1556
2021-09-11,-16.1556
2021-09-12,-16.1556
2021-09-13,-16.1556
2021-09-14,-16.1556
2021-09-15,-16.1556
2021-09-16,-16.1556
2021-09-17,-16.1556
2021-09-18,-16.1556
2021-09-19,-16.1556
2021-09-20,-16.1556
2021-09-21,-16.1556
2021-09-22,-16.1556
2021-09-23,-16.1556
2021-09-24,-16.1556
2021-09-25,-16.1556
2021-09-26,-16.1556
2021-09-27,-16.1556
2021-09-28,-16.1556
2021-09-29,-16.1556
2021-09-30,-10.1905
2021-10-01,-10.1905
2021-10-02,-10.1905
2021-10-03,-10.1905
2021-10-04,-10.1905
2021-10-05,-10.1905
2021-10-06,-10.1905
2021-10-07,-10.1905
2021-10-08,-10.1905
2021-10-09,-10.1905
2021-10-10,-10.1905
2021-10-11,-10.1905
2021-10-12,-10.1905
2021-10-13,-10.1905
2021-10-14,-10.1905
2021-10-15,-10.1905
2021-10-16,-10.1905
2021-10-17,-10.1905
2021-10-18,-10.1905
2021-10-19,-10.1905
2021-10-20,-10.1905
2021-10-21,-10.1905
2021-10-22,-10.1905
2021-10-23,-10.1905
2021-10-24,-10.1905
2021-10-25,-10.1905
2021-10-26,-10.1905
2021-10-27,-10.1905
2021-10-28,-10.1905
2021-10-29,-10.1905
2021-10-30,-10.1905
2021-10-31,-10.1905
2021-11-01,-10.1905
2021-11-02,-10.1905
2021-11-03,-10.1905
2021-11-04,-10.1905
2021-11-05,-10.1905
2021-11-06,-10.1905
2021-11-07,-10.1905
2021-11-08,-10.1905
2021-11-09,-10.1905
2021-11-10,-10.1905
2021-11-11,-10.1905
2021-11-12,-10.1905
2021-11-13,-10.1905
2021-11-14,-10.1905
2021-11-15,-10.1905
2021-11-16,-10.1905
2021-11-17,-10.1905
2021-11-18,-10.1905
2021-11-19,-10.1905
2021-11-20,-10.1905
2021-11-21,-10.1905
2021-11-22,-10.1905
2021-11-23,-10.1905
2021-11-24,-10.1905
2021-11-25,-10.1905
2021-11-26,-10.1905
2021-11-27,-10.1905
2021-11-28,-10.1905
2021-11-29,-10.1905
2021-11-30,-10.1905
2021-12-01,-10.1905
2021-12-02,-10.1905
2021-12-03,-10.1905
2021-12-04,-10.1905
2021-12-05,-10.1905
2021-12-06,-10.1905
2021-12-07,-10.1905
2021-12-08,-10.1905
2021-12-09,-10.1905
2021-12-10,-10.1905
2021-12-11,-10.1905
2021-12-12,-10.1905
2021-12-13,-10.1905
2021-12-14,-10.1905
2021-12-15,-10.1905
2021-12-16,-10.1905
2021-12-17,-10.1905
2021-12-18,-10.1905
2021-12-19,-10.1905
2021-12-20,-10.1905
2021-12-21,-10.1905
2021-12-22,-10.1905
2021-12-23,-10.1905
2021-12-24,-10.1905
2021-12-25,-10.1905
2021-12-26,-10.1905
2021-12-27,-10.1905
2021-12-28,-10.1905
2021-12-29,-10.1905
2021-12-30,-10.1905
2021-12-31,17.8459
2022-01-01,17.8459
2022-01-02,17.8459
2022-01-03,17.8459
2022-01-04,17.8459
2022-01-05,17.8459
2022-01-06,17.8459
2022-01-07,17.8459
2022-01-08,17.8459
2022-01-09,17.8459
2022-01-10,17.8459
2022-01-11,17.8459
2022-01-12,17.8459
2022-01-13,17.8459
2022-01-14,17.8459
2022-01-15,17.8459
2022-01-16,17.8459
2022-01-17,17.8459
2022-01-18,17.8459
2022-01-19,17.8459
2022-01-20,17.8459
2022-01-21,17.8459
2022-01-22,17.8459
2022-01-23,17.8459
2022-01-24,17.8459
2022-01-25,17.8459
2022-01-26,17.8459
2022-01-27,17.8459
2022-01-28,17.8459
2022-01-29,17.8459
2022-01-30,17.8459
2022-01-31,17.8459
2022-02-01,17.8459
2022-02-02,17.8459
2022-02-03,17.8459
2022-02-04,17.8459
2022-02-05,17.8459
2022-02-06,17.8459
2022-02-07,17.8459
2022-02-08,17.8459
2022-02-09,17.8459
2022-02-10,17.8459
2022-02-11,17.8459
2022-02-12,17.8459
2022-02-13,17.8459
2022-02-14,17.8459
2022-02-15,17.8459
2022-02-16,17.8459
2022-02-17,17.8459
2022-02-18,17.8459
2022-02-19,17.8459
2022-02-20,17.8459
2022-02-21,17.8459
2022-02-22,17.8459
2022-02-23,17.8459
2022-02-24,17.8459
2022-02-25,17.8459
2022-02-26,17.8459
2022-02-27,17.8459
2022-02-28,17.8459
2022-03-01,17.8459
2022-03-02,17.8459
2022-03-03,17.8459
2022-03-04,17.8459
2022-03-05,17.8459
2022-03-06,17.8459
2022-03-07,17.8459
2022-03-08,17.8459
2022-03-09,17.8459
2022-03-10,17.8459
2022-03-11,17.8459
2022-03-12,17.8459
2022-03-13,17.8459
2022-03-14,17.8459
2022-03-15,17.8459
2022-03-16,17.8459
2022-03-17,17.8459
2022-03-18,17.8459
2022-03-19,17.8459
2022-03-20,17.8459
2022-03-21,17.8459
2022-03-22,17.8459
2022-03-23,17.8459
2022-03-24,17.8459
2022-03-25,17.8459
2022-03-26,17.8459
2022-03-27,17.8459
2022-03-28,17.8459
2022-03-29,17.8459
2022-03-30,17.8459
2022-03-31,19.7563
2022-04-01,19.7563
2022-04-02,19.7563
2022-04-03,19.7563
2022-04-04,19.7563
2022-04-05,19.7563
2022-04-06,19.7563
2022-04-07,19.7563
2022-04-08,19.7563
2022-04-09,19.7563
2022-04-10,19.7563
2022-04-11,19.7563
2022-04-12,19.7563
2022-04-13,19.7563
2022-04-14,19.7563
2022-04-15,19.7563
2022-04-16,19.7563
2022-04-17,19.7563
2022-04-18,19.7563
2022-04-19,19.7563
2022-04-20,19.7563
2022-04-21,19.7563
2022-04-22,19.7563
2022-04-23,19.7563
2022-04-24,19.7563
2022-04-25,19.7563
2022-04-26,19.7563
2022-04-27,19.7563
2022-04-28,19.7563
2022-04-29,19.7563
2022-04-30,19.7563
2022-05-01,19.7563
2022-05-02,19.7563
2022-05-03,19.7563
2022-05-04,19.7563
2022-05-05,19.7563
2022-05-06,19.7563
2022-05-07,19.7563
2022-05-08,19.7563
2022-05-09,19.7563
2022-05-10,19.7563
2022-05-11,19.7563
2022-05-12,19.7563
2022-05-13,19.7563
2022-05-14,19.7563
2022-05-15,19.7563
2022-05-16,19.7563
2022-05-17,19.7563
2022-05-18,19.7563
2022-05-19,19.7563
2022-05-20,19.7563
2022-05-21,19.7563
2022-05-22,19.7563
2022-05-23,19.7563
2022-05-24,19.7563
2022-05-25,19.7563
2022-05-26,19.7563
2022-05-27,19.7563
2022-05-28,19.7563
2022-05-29,19.7563
2022-05-30,19.7563
2022-05-31,19.7563
2022-06-01,19.7563
2022-06-02,19.7563
2022-06-03,19.7563
2022-06-04,19.7563
2022-06-05,19.7563
2022-06-06,19.7563
2022-06-07,19.7563
2022-06-08,19.7563
2022-06-09,19.7563
2022-06-10,19.7563
2022-06-11,19.7563
2022-06-12,19.7563
2022-06-13,19.7563
2022-06-14,19.7563
2022-06-15,19.7563
2022-06-16,19.7563
2022-06-17,19.7563
2022-06-18,19.7563
2022-06-19,19.7563
