,GGAL AR Equity
2016-06-24,37.8801
2016-06-25,37.8801
2016-06-26,37.8801
2016-06-27,37.8801
2016-06-28,37.8801
2016-06-29,37.8801
2016-06-30,38.1897
2016-07-01,38.1897
2016-07-02,38.1897
2016-07-03,38.1897
2016-07-04,38.1897
2016-07-05,38.1897
2016-07-06,38.1897
2016-07-07,38.1897
2016-07-08,38.1897
2016-07-09,38.1897
2016-07-10,38.1897
2016-07-11,38.1897
2016-07-12,38.1897
2016-07-13,38.1897
2016-07-14,38.1897
2016-07-15,38.1897
2016-07-16,38.1897
2016-07-17,38.1897
2016-07-18,38.1897
2016-07-19,38.1897
2016-07-20,38.1897
2016-07-21,38.1897
2016-07-22,38.1897
2016-07-23,38.1897
2016-07-24,38.1897
2016-07-25,38.1897
2016-07-26,38.1897
2016-07-27,38.1897
2016-07-28,38.1897
2016-07-29,38.1897
2016-07-30,38.1897
2016-07-31,38.1897
2016-08-01,38.1897
2016-08-02,38.1897
2016-08-03,38.1897
2016-08-04,38.1897
2016-08-05,38.1897
2016-08-06,38.1897
2016-08-07,38.1897
2016-08-08,38.1897
2016-08-09,38.1897
2016-08-10,38.1897
2016-08-11,38.1897
2016-08-12,38.1897
2016-08-13,38.1897
2016-08-14,38.1897
2016-08-15,38.1897
2016-08-16,38.1897
2016-08-17,38.1897
2016-08-18,38.1897
2016-08-19,38.1897
2016-08-20,38.1897
2016-08-21,38.1897
2016-08-22,38.1897
2016-08-23,38.1897
2016-08-24,38.1897
2016-08-25,38.1897
2016-08-26,38.1897
2016-08-27,38.1897
2016-08-28,38.1897
2016-08-29,38.1897
2016-08-30,38.1897
2016-08-31,38.1897
2016-09-01,38.1897
2016-09-02,38.1897
2016-09-03,38.1897
2016-09-04,38.1897
2016-09-05,38.1897
2016-09-06,38.1897
2016-09-07,38.1897
2016-09-08,38.1897
2016-09-09,38.1897
2016-09-10,38.1897
2016-09-11,38.1897
2016-09-12,38.1897
2016-09-13,38.1897
2016-09-14,38.1897
2016-09-15,38.1897
2016-09-16,38.1897
2016-09-17,38.1897
2016-09-18,38.1897
2016-09-19,38.1897
2016-09-20,38.1897
2016-09-21,38.1897
2016-09-22,38.1897
2016-09-23,38.1897
2016-09-24,38.1897
2016-09-25,38.1897
2016-09-26,38.1897
2016-09-27,38.1897
2016-09-28,38.1897
2016-09-29,38.1897
2016-09-30,37.2248
2016-10-01,37.2248
2016-10-02,37.2248
2016-10-03,37.2248
2016-10-04,37.2248
2016-10-05,37.2248
2016-10-06,37.2248
2016-10-07,37.2248
2016-10-08,37.2248
2016-10-09,37.2248
2016-10-10,37.2248
2016-10-11,37.2248
2016-10-12,37.2248
2016-10-13,37.2248
2016-10-14,37.2248
2016-10-15,37.2248
2016-10-16,37.2248
2016-10-17,37.2248
2016-10-18,37.2248
2016-10-19,37.2248
2016-10-20,37.2248
2016-10-21,37.2248
2016-10-22,37.2248
2016-10-23,37.2248
2016-10-24,37.2248
2016-10-25,37.2248
2016-10-26,37.2248
2016-10-27,37.2248
2016-10-28,37.2248
2016-10-29,37.2248
2016-10-30,37.2248
2016-10-31,37.2248
2016-11-01,37.2248
2016-11-02,37.2248
2016-11-03,37.2248
2016-11-04,37.2248
2016-11-05,37.2248
2016-11-06,37.2248
2016-11-07,37.2248
2016-11-08,37.2248
2016-11-09,37.2248
2016-11-10,37.2248
2016-11-11,37.2248
2016-11-12,37.2248
2016-11-13,37.2248
2016-11-14,37.2248
2016-11-15,37.2248
2016-11-16,37.2248
2016-11-17,37.2248
2016-11-18,37.2248
2016-11-19,37.2248
2016-11-20,37.2248
2016-11-21,37.2248
2016-11-22,37.2248
2016-11-23,37.2248
2016-11-24,37.2248
2016-11-25,37.2248
2016-11-26,37.2248
2016-11-27,37.2248
2016-11-28,37.2248
2016-11-29,37.2248
2016-11-30,37.2248
2016-12-01,37.2248
2016-12-02,37.2248
2016-12-03,37.2248
2016-12-04,37.2248
2016-12-05,37.2248
2016-12-06,37.2248
2016-12-07,37.2248
2016-12-08,37.2248
2016-12-09,37.2248
2016-12-10,37.2248
2016-12-11,37.2248
2016-12-12,37.2248
2016-12-13,37.2248
2016-12-14,37.2248
2016-12-15,37.2248
2016-12-16,37.2248
2016-12-17,37.2248
2016-12-18,37.2248
2016-12-19,37.2248
2016-12-20,37.2248
2016-12-21,37.2248
2016-12-22,37.2248
2016-12-23,37.2248
2016-12-24,37.2248
2016-12-25,37.2248
2016-12-26,37.2248
2016-12-27,37.2248
2016-12-28,37.2248
2016-12-29,37.2248
2016-12-30,37.2248
2016-12-31,37.2993
2017-01-01,37.2993
2017-01-02,37.2993
2017-01-03,37.2993
2017-01-04,37.2993
2017-01-05,37.2993
2017-01-06,37.2993
2017-01-07,37.2993
2017-01-08,37.2993
2017-01-09,37.2993
2017-01-10,37.2993
2017-01-11,37.2993
2017-01-12,37.2993
2017-01-13,37.2993
2017-01-14,37.2993
2017-01-15,37.2993
2017-01-16,37.2993
2017-01-17,37.2993
2017-01-18,37.2993
2017-01-19,37.2993
2017-01-20,37.2993
2017-01-21,37.2993
2017-01-22,37.2993
2017-01-23,37.2993
2017-01-24,37.2993
2017-01-25,37.2993
2017-01-26,37.2993
2017-01-27,37.2993
2017-01-28,37.2993
2017-01-29,37.2993
2017-01-30,37.2993
2017-01-31,37.2993
2017-02-01,37.2993
2017-02-02,37.2993
2017-02-03,37.2993
2017-02-04,37.2993
2017-02-05,37.2993
2017-02-06,37.2993
2017-02-07,37.2993
2017-02-08,37.2993
2017-02-09,37.2993
2017-02-10,37.2993
2017-02-11,37.2993
2017-02-12,37.2993
2017-02-13,37.2993
2017-02-14,37.2993
2017-02-15,37.2993
2017-02-16,37.2993
2017-02-17,37.2993
2017-02-18,37.2993
2017-02-19,37.2993
2017-02-20,37.2993
2017-02-21,37.2993
2017-02-22,37.2993
2017-02-23,37.2993
2017-02-24,37.2993
2017-02-25,37.2993
2017-02-26,37.2993
2017-02-27,37.2993
2017-02-28,37.2993
2017-03-01,37.2993
2017-03-02,37.2993
2017-03-03,37.2993
2017-03-04,37.2993
2017-03-05,37.2993
2017-03-06,37.2993
2017-03-07,37.2993
2017-03-08,37.2993
2017-03-09,37.2993
2017-03-10,37.2993
2017-03-11,37.2993
2017-03-12,37.2993
2017-03-13,37.2993
2017-03-14,37.2993
2017-03-15,37.2993
2017-03-16,37.2993
2017-03-17,37.2993
2017-03-18,37.2993
2017-03-19,37.2993
2017-03-20,37.2993
2017-03-21,37.2993
2017-03-22,37.2993
2017-03-23,37.2993
2017-03-24,37.2993
2017-03-25,37.2993
2017-03-26,37.2993
2017-03-27,37.2993
2017-03-28,37.2993
2017-03-29,37.2993
2017-03-30,37.2993
2017-03-31,34.8254
2017-04-01,34.8254
2017-04-02,34.8254
2017-04-03,34.8254
2017-04-04,34.8254
2017-04-05,34.8254
2017-04-06,34.8254
2017-04-07,34.8254
2017-04-08,34.8254
2017-04-09,34.8254
2017-04-10,34.8254
2017-04-11,34.8254
2017-04-12,34.8254
2017-04-13,34.8254
2017-04-14,34.8254
2017-04-15,34.8254
2017-04-16,34.8254
2017-04-17,34.8254
2017-04-18,34.8254
2017-04-19,34.8254
2017-04-20,34.8254
2017-04-21,34.8254
2017-04-22,34.8254
2017-04-23,34.8254
2017-04-24,34.8254
2017-04-25,34.8254
2017-04-26,34.8254
2017-04-27,34.8254
2017-04-28,34.8254
2017-04-29,34.8254
2017-04-30,34.8254
2017-05-01,34.8254
2017-05-02,34.8254
2017-05-03,34.8254
2017-05-04,34.8254
2017-05-05,34.8254
2017-05-06,34.8254
2017-05-07,34.8254
2017-05-08,34.8254
2017-05-09,34.8254
2017-05-10,34.8254
2017-05-11,34.8254
2017-05-12,34.8254
2017-05-13,34.8254
2017-05-14,34.8254
2017-05-15,34.8254
2017-05-16,34.8254
2017-05-17,34.8254
2017-05-18,34.8254
2017-05-19,34.8254
2017-05-20,34.8254
2017-05-21,34.8254
2017-05-22,34.8254
2017-05-23,34.8254
2017-05-24,34.8254
2017-05-25,34.8254
2017-05-26,34.8254
2017-05-27,34.8254
2017-05-28,34.8254
2017-05-29,34.8254
2017-05-30,34.8254
2017-05-31,34.8254
2017-06-01,34.8254
2017-06-02,34.8254
2017-06-03,34.8254
2017-06-04,34.8254
2017-06-05,34.8254
2017-06-06,34.8254
2017-06-07,34.8254
2017-06-08,34.8254
2017-06-09,34.8254
2017-06-10,34.8254
2017-06-11,34.8254
2017-06-12,34.8254
2017-06-13,34.8254
2017-06-14,34.8254
2017-06-15,34.8254
2017-06-16,34.8254
2017-06-17,34.8254
2017-06-18,34.8254
2017-06-19,34.8254
2017-06-20,34.8254
2017-06-21,34.8254
2017-06-22,34.8254
2017-06-23,34.8254
2017-06-24,34.8254
2017-06-25,34.8254
2017-06-26,34.8254
2017-06-27,34.8254
2017-06-28,34.8254
2017-06-29,34.8254
2017-06-30,36.7779
2017-07-01,36.7779
2017-07-02,36.7779
2017-07-03,36.7779
2017-07-04,36.7779
2017-07-05,36.7779
2017-07-06,36.7779
2017-07-07,36.7779
2017-07-08,36.7779
2017-07-09,36.7779
2017-07-10,36.7779
2017-07-11,36.7779
2017-07-12,36.7779
2017-07-13,36.7779
2017-07-14,36.7779
2017-07-15,36.7779
2017-07-16,36.7779
2017-07-17,36.7779
2017-07-18,36.7779
2017-07-19,36.7779
2017-07-20,36.7779
2017-07-21,36.7779
2017-07-22,36.7779
2017-07-23,36.7779
2017-07-24,36.7779
2017-07-25,36.7779
2017-07-26,36.7779
2017-07-27,36.7779
2017-07-28,36.7779
2017-07-29,36.7779
2017-07-30,36.7779
2017-07-31,36.7779
2017-08-01,36.7779
2017-08-02,36.7779
2017-08-03,36.7779
2017-08-04,36.7779
2017-08-05,36.7779
2017-08-06,36.7779
2017-08-07,36.7779
2017-08-08,36.7779
2017-08-09,36.7779
2017-08-10,36.7779
2017-08-11,36.7779
2017-08-12,36.7779
2017-08-13,36.7779
2017-08-14,36.7779
2017-08-15,36.7779
2017-08-16,36.7779
2017-08-17,36.7779
2017-08-18,36.7779
2017-08-19,36.7779
2017-08-20,36.7779
2017-08-21,36.7779
2017-08-22,36.7779
2017-08-23,36.7779
2017-08-24,36.7779
2017-08-25,36.7779
2017-08-26,36.7779
2017-08-27,36.7779
2017-08-28,36.7779
2017-08-29,36.7779
2017-08-30,36.7779
2017-08-31,36.7779
2017-09-01,36.7779
2017-09-02,36.7779
2017-09-03,36.7779
2017-09-04,36.7779
2017-09-05,36.7779
2017-09-06,36.7779
2017-09-07,36.7779
2017-09-08,36.7779
2017-09-09,36.7779
2017-09-10,36.7779
2017-09-11,36.7779
2017-09-12,36.7779
2017-09-13,36.7779
2017-09-14,36.7779
2017-09-15,36.7779
2017-09-16,36.7779
2017-09-17,36.7779
2017-09-18,36.7779
2017-09-19,36.7779
2017-09-20,36.7779
2017-09-21,36.7779
2017-09-22,36.7779
2017-09-23,36.7779
2017-09-24,36.7779
2017-09-25,36.7779
2017-09-26,36.7779
2017-09-27,36.7779
2017-09-28,36.7779
2017-09-29,36.7779
2017-09-30,30.6679
2017-10-01,30.6679
2017-10-02,30.6679
2017-10-03,30.6679
2017-10-04,30.6679
2017-10-05,30.6679
2017-10-06,30.6679
2017-10-07,30.6679
2017-10-08,30.6679
2017-10-09,30.6679
2017-10-10,30.6679
2017-10-11,30.6679
2017-10-12,30.6679
2017-10-13,30.6679
2017-10-14,30.6679
2017-10-15,30.6679
2017-10-16,30.6679
2017-10-17,30.6679
2017-10-18,30.6679
2017-10-19,30.6679
2017-10-20,30.6679
2017-10-21,30.6679
2017-10-22,30.6679
2017-10-23,30.6679
2017-10-24,30.6679
2017-10-25,30.6679
2017-10-26,30.6679
2017-10-27,30.6679
2017-10-28,30.6679
2017-10-29,30.6679
2017-10-30,30.6679
2017-10-31,30.6679
2017-11-01,30.6679
2017-11-02,30.6679
2017-11-03,30.6679
2017-11-04,30.6679
2017-11-05,30.6679
2017-11-06,30.6679
2017-11-07,30.6679
2017-11-08,30.6679
2017-11-09,30.6679
2017-11-10,30.6679
2017-11-11,30.6679
2017-11-12,30.6679
2017-11-13,30.6679
2017-11-14,30.6679
2017-11-15,30.6679
2017-11-16,30.6679
2017-11-17,30.6679
2017-11-18,30.6679
2017-11-19,30.6679
2017-11-20,30.6679
2017-11-21,30.6679
2017-11-22,30.6679
2017-11-23,30.6679
2017-11-24,30.6679
2017-11-25,30.6679
2017-11-26,30.6679
2017-11-27,30.6679
2017-11-28,30.6679
2017-11-29,30.6679
2017-11-30,30.6679
2017-12-01,30.6679
2017-12-02,30.6679
2017-12-03,30.6679
2017-12-04,30.6679
2017-12-05,30.6679
2017-12-06,30.6679
2017-12-07,30.6679
2017-12-08,30.6679
2017-12-09,30.6679
2017-12-10,30.6679
2017-12-11,30.6679
2017-12-12,30.6679
2017-12-13,30.6679
2017-12-14,30.6679
2017-12-15,30.6679
2017-12-16,30.6679
2017-12-17,30.6679
2017-12-18,30.6679
2017-12-19,30.6679
2017-12-20,30.6679
2017-12-21,30.6679
2017-12-22,30.6679
2017-12-23,30.6679
2017-12-24,30.6679
2017-12-25,30.6679
2017-12-26,30.6679
2017-12-27,30.6679
2017-12-28,30.6679
2017-12-29,30.6679
2017-12-30,30.6679
2017-12-31,29.867
2018-01-01,29.867
2018-01-02,29.867
2018-01-03,29.867
2018-01-04,29.867
2018-01-05,29.867
2018-01-06,29.867
2018-01-07,29.867
2018-01-08,29.867
2018-01-09,29.867
2018-01-10,29.867
2018-01-11,29.867
2018-01-12,29.867
2018-01-13,29.867
2018-01-14,29.867
2018-01-15,29.867
2018-01-16,29.867
2018-01-17,29.867
2018-01-18,29.867
2018-01-19,29.867
2018-01-20,29.867
2018-01-21,29.867
2018-01-22,29.867
2018-01-23,29.867
2018-01-24,29.867
2018-01-25,29.867
2018-01-26,29.867
2018-01-27,29.867
2018-01-28,29.867
2018-01-29,29.867
2018-01-30,29.867
2018-01-31,29.867
2018-02-01,29.867
2018-02-02,29.867
2018-02-03,29.867
2018-02-04,29.867
2018-02-05,29.867
2018-02-06,29.867
2018-02-07,29.867
2018-02-08,29.867
2018-02-09,29.867
2018-02-10,29.867
2018-02-11,29.867
2018-02-12,29.867
2018-02-13,29.867
2018-02-14,29.867
2018-02-15,29.867
2018-02-16,29.867
2018-02-17,29.867
2018-02-18,29.867
2018-02-19,29.867
2018-02-20,29.867
2018-02-21,29.867
2018-02-22,29.867
2018-02-23,29.867
2018-02-24,29.867
2018-02-25,29.867
2018-02-26,29.867
2018-02-27,29.867
2018-02-28,29.867
2018-03-01,29.867
2018-03-02,29.867
2018-03-03,29.867
2018-03-04,29.867
2018-03-05,29.867
2018-03-06,29.867
2018-03-07,29.867
2018-03-08,29.867
2018-03-09,29.867
2018-03-10,29.867
2018-03-11,29.867
2018-03-12,29.867
2018-03-13,29.867
2018-03-14,29.867
2018-03-15,29.867
2018-03-16,29.867
2018-03-17,29.867
2018-03-18,29.867
2018-03-19,29.867
2018-03-20,29.867
2018-03-21,29.867
2018-03-22,29.867
2018-03-23,29.867
2018-03-24,29.867
2018-03-25,29.867
2018-03-26,29.867
2018-03-27,29.867
2018-03-28,29.867
2018-03-29,29.867
2018-03-30,29.867
2018-03-31,28.042
2018-04-01,28.042
2018-04-02,28.042
2018-04-03,28.042
2018-04-04,28.042
2018-04-05,28.042
2018-04-06,28.042
2018-04-07,28.042
2018-04-08,28.042
2018-04-09,28.042
2018-04-10,28.042
2018-04-11,28.042
2018-04-12,28.042
2018-04-13,28.042
2018-04-14,28.042
2018-04-15,28.042
2018-04-16,28.042
2018-04-17,28.042
2018-04-18,28.042
2018-04-19,28.042
2018-04-20,28.042
2018-04-21,28.042
2018-04-22,28.042
2018-04-23,28.042
2018-04-24,28.042
2018-04-25,28.042
2018-04-26,28.042
2018-04-27,28.042
2018-04-28,28.042
2018-04-29,28.042
2018-04-30,28.042
2018-05-01,28.042
2018-05-02,28.042
2018-05-03,28.042
2018-05-04,28.042
2018-05-05,28.042
2018-05-06,28.042
2018-05-07,28.042
2018-05-08,28.042
2018-05-09,28.042
2018-05-10,28.042
2018-05-11,28.042
2018-05-12,28.042
2018-05-13,28.042
2018-05-14,28.042
2018-05-15,28.042
2018-05-16,28.042
2018-05-17,28.042
2018-05-18,28.042
2018-05-19,28.042
2018-05-20,28.042
2018-05-21,28.042
2018-05-22,28.042
2018-05-23,28.042
2018-05-24,28.042
2018-05-25,28.042
2018-05-26,28.042
2018-05-27,28.042
2018-05-28,28.042
2018-05-29,28.042
2018-05-30,28.042
2018-05-31,28.042
2018-06-01,28.042
2018-06-02,28.042
2018-06-03,28.042
2018-06-04,28.042
2018-06-05,28.042
2018-06-06,28.042
2018-06-07,28.042
2018-06-08,28.042
2018-06-09,28.042
2018-06-10,28.042
2018-06-11,28.042
2018-06-12,28.042
2018-06-13,28.042
2018-06-14,28.042
2018-06-15,28.042
2018-06-16,28.042
2018-06-17,28.042
2018-06-18,28.042
2018-06-19,28.042
2018-06-20,28.042
2018-06-21,28.042
2018-06-22,28.042
2018-06-23,28.042
2018-06-24,28.042
2018-06-25,28.042
2018-06-26,28.042
2018-06-27,28.042
2018-06-28,28.042
2018-06-29,28.042
2018-06-30,32.5252
2018-07-01,32.5252
2018-07-02,32.5252
2018-07-03,32.5252
2018-07-04,32.5252
2018-07-05,32.5252
2018-07-06,32.5252
2018-07-07,32.5252
2018-07-08,32.5252
2018-07-09,32.5252
2018-07-10,32.5252
2018-07-11,32.5252
2018-07-12,32.5252
2018-07-13,32.5252
2018-07-14,32.5252
2018-07-15,32.5252
2018-07-16,32.5252
2018-07-17,32.5252
2018-07-18,32.5252
2018-07-19,32.5252
2018-07-20,32.5252
2018-07-21,32.5252
2018-07-22,32.5252
2018-07-23,32.5252
2018-07-24,32.5252
2018-07-25,32.5252
2018-07-26,32.5252
2018-07-27,32.5252
2018-07-28,32.5252
2018-07-29,32.5252
2018-07-30,32.5252
2018-07-31,32.5252
2018-08-01,32.5252
2018-08-02,32.5252
2018-08-03,32.5252
2018-08-04,32.5252
2018-08-05,32.5252
2018-08-06,32.5252
2018-08-07,32.5252
2018-08-08,32.5252
2018-08-09,32.5252
2018-08-10,32.5252
2018-08-11,32.5252
2018-08-12,32.5252
2018-08-13,32.5252
2018-08-14,32.5252
2018-08-15,32.5252
2018-08-16,32.5252
2018-08-17,32.5252
2018-08-18,32.5252
2018-08-19,32.5252
2018-08-20,32.5252
2018-08-21,32.5252
2018-08-22,32.5252
2018-08-23,32.5252
2018-08-24,32.5252
2018-08-25,32.5252
2018-08-26,32.5252
2018-08-27,32.5252
2018-08-28,32.5252
2018-08-29,32.5252
2018-08-30,32.5252
2018-08-31,32.5252
2018-09-01,32.5252
2018-09-02,32.5252
2018-09-03,32.5252
2018-09-04,32.5252
2018-09-05,32.5252
2018-09-06,32.5252
2018-09-07,32.5252
2018-09-08,32.5252
2018-09-09,32.5252
2018-09-10,32.5252
2018-09-11,32.5252
2018-09-12,32.5252
2018-09-13,32.5252
2018-09-14,32.5252
2018-09-15,32.5252
2018-09-16,32.5252
2018-09-17,32.5252
2018-09-18,32.5252
2018-09-19,32.5252
2018-09-20,32.5252
2018-09-21,32.5252
2018-09-22,32.5252
2018-09-23,32.5252
2018-09-24,32.5252
2018-09-25,32.5252
2018-09-26,32.5252
2018-09-27,32.5252
2018-09-28,32.5252
2018-09-29,32.5252
2018-09-30,30.9458
2018-10-01,30.9458
2018-10-02,30.9458
2018-10-03,30.9458
2018-10-04,30.9458
2018-10-05,30.9458
2018-10-06,30.9458
2018-10-07,30.9458
2018-10-08,30.9458
2018-10-09,30.9458
2018-10-10,30.9458
2018-10-11,30.9458
2018-10-12,30.9458
2018-10-13,30.9458
2018-10-14,30.9458
2018-10-15,30.9458
2018-10-16,30.9458
2018-10-17,30.9458
2018-10-18,30.9458
2018-10-19,30.9458
2018-10-20,30.9458
2018-10-21,30.9458
2018-10-22,30.9458
2018-10-23,30.9458
2018-10-24,30.9458
2018-10-25,30.9458
2018-10-26,30.9458
2018-10-27,30.9458
2018-10-28,30.9458
2018-10-29,30.9458
2018-10-30,30.9458
2018-10-31,30.9458
2018-11-01,30.9458
2018-11-02,30.9458
2018-11-03,30.9458
2018-11-04,30.9458
2018-11-05,30.9458
2018-11-06,30.9458
2018-11-07,30.9458
2018-11-08,30.9458
2018-11-09,30.9458
2018-11-10,30.9458
2018-11-11,30.9458
2018-11-12,30.9458
2018-11-13,30.9458
2018-11-14,30.9458
2018-11-15,30.9458
2018-11-16,30.9458
2018-11-17,30.9458
2018-11-18,30.9458
2018-11-19,30.9458
2018-11-20,30.9458
2018-11-21,30.9458
2018-11-22,30.9458
2018-11-23,30.9458
2018-11-24,30.9458
2018-11-25,30.9458
2018-11-26,30.9458
2018-11-27,30.9458
2018-11-28,30.9458
2018-11-29,30.9458
2018-11-30,30.9458
2018-12-01,30.9458
2018-12-02,30.9458
2018-12-03,30.9458
2018-12-04,30.9458
2018-12-05,30.9458
2018-12-06,30.9458
2018-12-07,30.9458
2018-12-08,30.9458
2018-12-09,30.9458
2018-12-10,30.9458
2018-12-11,30.9458
2018-12-12,30.9458
2018-12-13,30.9458
2018-12-14,30.9458
2018-12-15,30.9458
2018-12-16,30.9458
2018-12-17,30.9458
2018-12-18,30.9458
2018-12-19,30.9458
2018-12-20,30.9458
2018-12-21,30.9458
2018-12-22,30.9458
2018-12-23,30.9458
2018-12-24,30.9458
2018-12-25,30.9458
2018-12-26,30.9458
2018-12-27,30.9458
2018-12-28,30.9458
2018-12-29,30.9458
2018-12-30,30.9458
2018-12-31,30.0252
2019-01-01,30.0252
2019-01-02,30.0252
2019-01-03,30.0252
2019-01-04,30.0252
2019-01-05,30.0252
2019-01-06,30.0252
2019-01-07,30.0252
2019-01-08,30.0252
2019-01-09,30.0252
2019-01-10,30.0252
2019-01-11,30.0252
2019-01-12,30.0252
2019-01-13,30.0252
2019-01-14,30.0252
2019-01-15,30.0252
2019-01-16,30.0252
2019-01-17,30.0252
2019-01-18,30.0252
2019-01-19,30.0252
2019-01-20,30.0252
2019-01-21,30.0252
2019-01-22,30.0252
2019-01-23,30.0252
2019-01-24,30.0252
2019-01-25,30.0252
2019-01-26,30.0252
2019-01-27,30.0252
2019-01-28,30.0252
2019-01-29,30.0252
2019-01-30,30.0252
2019-01-31,30.0252
2019-02-01,30.0252
2019-02-02,30.0252
2019-02-03,30.0252
2019-02-04,30.0252
2019-02-05,30.0252
2019-02-06,30.0252
2019-02-07,30.0252
2019-02-08,30.0252
2019-02-09,30.0252
2019-02-10,30.0252
2019-02-11,30.0252
2019-02-12,30.0252
2019-02-13,30.0252
2019-02-14,30.0252
2019-02-15,30.0252
2019-02-16,30.0252
2019-02-17,30.0252
2019-02-18,30.0252
2019-02-19,30.0252
2019-02-20,30.0252
2019-02-21,30.0252
2019-02-22,30.0252
2019-02-23,30.0252
2019-02-24,30.0252
2019-02-25,30.0252
2019-02-26,30.0252
2019-02-27,30.0252
2019-02-28,30.0252
2019-03-01,30.0252
2019-03-02,30.0252
2019-03-03,30.0252
2019-03-04,30.0252
2019-03-05,30.0252
2019-03-06,30.0252
2019-03-07,30.0252
2019-03-08,30.0252
2019-03-09,30.0252
2019-03-10,30.0252
2019-03-11,30.0252
2019-03-12,30.0252
2019-03-13,30.0252
2019-03-14,30.0252
2019-03-15,30.0252
2019-03-16,30.0252
2019-03-17,30.0252
2019-03-18,30.0252
2019-03-19,30.0252
2019-03-20,30.0252
2019-03-21,30.0252
2019-03-22,30.0252
2019-03-23,30.0252
2019-03-24,30.0252
2019-03-25,30.0252
2019-03-26,30.0252
2019-03-27,30.0252
2019-03-28,30.0252
2019-03-29,30.0252
2019-03-30,30.0252
2019-03-31,37.2724
2019-04-01,37.2724
2019-04-02,37.2724
2019-04-03,37.2724
2019-04-04,37.2724
2019-04-05,37.2724
2019-04-06,37.2724
2019-04-07,37.2724
2019-04-08,37.2724
2019-04-09,37.2724
2019-04-10,37.2724
2019-04-11,37.2724
2019-04-12,37.2724
2019-04-13,37.2724
2019-04-14,37.2724
2019-04-15,37.2724
2019-04-16,37.2724
2019-04-17,37.2724
2019-04-18,37.2724
2019-04-19,37.2724
2019-04-20,37.2724
2019-04-21,37.2724
2019-04-22,37.2724
2019-04-23,37.2724
2019-04-24,37.2724
2019-04-25,37.2724
2019-04-26,37.2724
2019-04-27,37.2724
2019-04-28,37.2724
2019-04-29,37.2724
2019-04-30,37.2724
2019-05-01,37.2724
2019-05-02,37.2724
2019-05-03,37.2724
2019-05-04,37.2724
2019-05-05,37.2724
2019-05-06,37.2724
2019-05-07,37.2724
2019-05-08,37.2724
2019-05-09,37.2724
2019-05-10,37.2724
2019-05-11,37.2724
2019-05-12,37.2724
2019-05-13,37.2724
2019-05-14,37.2724
2019-05-15,37.2724
2019-05-16,37.2724
2019-05-17,37.2724
2019-05-18,37.2724
2019-05-19,37.2724
2019-05-20,37.2724
2019-05-21,37.2724
2019-05-22,37.2724
2019-05-23,37.2724
2019-05-24,37.2724
2019-05-25,37.2724
2019-05-26,37.2724
2019-05-27,37.2724
2019-05-28,37.2724
2019-05-29,37.2724
2019-05-30,37.2724
2019-05-31,37.2724
2019-06-01,37.2724
2019-06-02,37.2724
2019-06-03,37.2724
2019-06-04,37.2724
2019-06-05,37.2724
2019-06-06,37.2724
2019-06-07,37.2724
2019-06-08,37.2724
2019-06-09,37.2724
2019-06-10,37.2724
2019-06-11,37.2724
2019-06-12,37.2724
2019-06-13,37.2724
2019-06-14,37.2724
2019-06-15,37.2724
2019-06-16,37.2724
2019-06-17,37.2724
2019-06-18,37.2724
2019-06-19,37.2724
2019-06-20,37.2724
2019-06-21,37.2724
2019-06-22,37.2724
2019-06-23,37.2724
2019-06-24,37.2724
2019-06-25,37.2724
2019-06-26,37.2724
2019-06-27,37.2724
2019-06-28,37.2724
2019-06-29,37.2724
2019-06-30,48.8803
2019-07-01,48.8803
2019-07-02,48.8803
2019-07-03,48.8803
2019-07-04,48.8803
2019-07-05,48.8803
2019-07-06,48.8803
2019-07-07,48.8803
2019-07-08,48.8803
2019-07-09,48.8803
2019-07-10,48.8803
2019-07-11,48.8803
2019-07-12,48.8803
2019-07-13,48.8803
2019-07-14,48.8803
2019-07-15,48.8803
2019-07-16,48.8803
2019-07-17,48.8803
2019-07-18,48.8803
2019-07-19,48.8803
2019-07-20,48.8803
2019-07-21,48.8803
2019-07-22,48.8803
2019-07-23,48.8803
2019-07-24,48.8803
2019-07-25,48.8803
2019-07-26,48.8803
2019-07-27,48.8803
2019-07-28,48.8803
2019-07-29,48.8803
2019-07-30,48.8803
2019-07-31,48.8803
2019-08-01,48.8803
2019-08-02,48.8803
2019-08-03,48.8803
2019-08-04,48.8803
2019-08-05,48.8803
2019-08-06,48.8803
2019-08-07,48.8803
2019-08-08,48.8803
2019-08-09,48.8803
2019-08-10,48.8803
2019-08-11,48.8803
2019-08-12,48.8803
2019-08-13,48.8803
2019-08-14,48.8803
2019-08-15,48.8803
2019-08-16,48.8803
2019-08-17,48.8803
2019-08-18,48.8803
2019-08-19,48.8803
2019-08-20,48.8803
2019-08-21,48.8803
2019-08-22,48.8803
2019-08-23,48.8803
2019-08-24,48.8803
2019-08-25,48.8803
2019-08-26,48.8803
2019-08-27,48.8803
2019-08-28,48.8803
2019-08-29,48.8803
2019-08-30,48.8803
2019-08-31,48.8803
2019-09-01,48.8803
2019-09-02,48.8803
2019-09-03,48.8803
2019-09-04,48.8803
2019-09-05,48.8803
2019-09-06,48.8803
2019-09-07,48.8803
2019-09-08,48.8803
2019-09-09,48.8803
2019-09-10,48.8803
2019-09-11,48.8803
2019-09-12,48.8803
2019-09-13,48.8803
2019-09-14,48.8803
2019-09-15,48.8803
2019-09-16,48.8803
