,RAY Index,RAY Index,RAY Index,RAY Index,RAY Index
1981-08-02,79.02,79.02,79.02,79.47,
1981-08-03,78.76,78.76,78.76,79.204,
1981-08-04,79.15,79.15,79.15,79.596,
1981-08-05,80.14,80.14,80.14,80.592,
1981-08-06,80.18,80.18,80.18,80.63,
1981-08-07,79.75,79.75,79.75,80.205,
1981-08-08,79.75,79.75,79.75,80.205,
1981-08-09,79.75,79.75,79.75,80.205,
1981-08-10,80.04,80.04,80.04,80.494,
1981-08-11,80.79,80.79,80.79,81.245,
1981-08-12,80.6,80.6,80.6,81.054,
1981-08-13,80.73,80.73,80.73,81.191,
1981-08-14,80.21,80.21,80.21,80.662,
1981-08-15,80.21,80.21,80.21,80.662,
1981-08-16,80.21,80.21,80.21,80.662,
1981-08-17,79.43,79.43,79.43,79.884,
1981-08-18,78.62,78.62,78.62,79.073,
1981-08-19,78.83,78.83,78.83,79.274,
1981-08-20,78.9,78.9,78.9,79.351,
1981-08-21,78.13,78.13,78.13,78.567,
1981-08-22,78.13,78.13,78.13,78.567,
1981-08-23,78.13,78.13,78.13,78.567,
1981-08-24,75.77,75.77,75.77,76.204,
1981-08-25,75.4,75.4,75.4,75.823,
1981-08-26,75.32,75.32,75.32,75.742,
1981-08-27,74.45,74.45,74.45,74.871,
1981-08-28,74.83,74.83,74.83,75.252,
1981-08-29,74.83,74.83,74.83,75.252,
1981-08-30,74.83,74.83,74.83,75.252,
1981-08-31,74.0,74.0,74.0,74.424,
1981-09-01,74.14,74.14,74.14,74.566,
1981-09-02,74.39,74.39,74.39,74.811,
1981-09-03,72.86,72.86,72.86,73.276,
1981-09-04,72.14,72.14,72.14,72.552,
1981-09-05,72.14,72.14,72.14,72.552,
1981-09-06,72.14,72.14,72.14,72.552,
1981-09-07,72.14,72.14,72.14,72.552,
1981-09-08,70.64,70.64,70.64,71.044,
1981-09-09,70.85,70.85,70.85,71.251,
1981-09-10,72.02,72.02,72.02,72.432,
1981-09-11,72.86,72.86,72.86,73.276,
1981-09-12,72.86,72.86,72.86,73.276,
1981-09-13,72.86,72.86,72.86,73.276,
1981-09-14,72.28,72.28,72.28,72.688,
1981-09-15,71.81,71.81,71.81,72.214,
1981-09-16,71.19,71.19,71.19,71.599,
1981-09-17,70.11,70.11,70.11,70.505,
1981-09-18,69.5,69.5,69.5,69.895,
1981-09-19,69.5,69.5,69.5,69.895,
1981-09-20,69.5,69.5,69.5,69.895,
1981-09-21,69.91,69.91,69.91,70.309,
1981-09-22,69.6,69.6,69.6,69.999,
1981-09-23,68.8,68.8,68.8,69.193,
1981-09-24,68.56,68.56,68.56,68.948,
1981-09-25,66.93,66.93,66.93,67.309,
1981-09-26,66.93,66.93,66.93,67.309,
1981-09-27,66.93,66.93,66.93,67.309,
1981-09-28,68.36,68.36,68.36,68.747,
1981-09-29,68.91,68.91,68.91,69.302,
1981-09-30,69.12,69.12,69.12,69.514,
1981-10-01,69.71,69.71,69.71,70.102,
1981-10-02,71.13,71.13,71.13,71.534,
1981-10-03,71.13,71.13,71.13,71.534,
1981-10-04,71.13,71.13,71.13,71.534,
1981-10-05,71.33,71.33,71.33,71.735,
1981-10-06,71.32,71.32,71.32,71.719,
1981-10-07,72.45,72.45,72.45,72.862,
1981-10-08,73.09,73.09,73.09,73.504,
1981-10-09,72.73,72.73,72.73,73.145,
1981-10-10,72.73,72.73,72.73,73.145,
1981-10-11,72.73,72.73,72.73,73.145,
1981-10-12,72.58,72.58,72.58,72.987,
1981-10-13,72.44,72.44,72.44,72.856,
1981-10-14,71.3,71.3,71.3,71.702,
1981-10-15,71.76,71.76,71.76,72.165,
1981-10-16,71.51,71.51,71.51,71.915,
1981-10-17,71.51,71.51,71.51,71.915,
1981-10-18,71.51,71.51,71.51,71.915,
1981-10-19,71.37,71.37,71.37,71.768,
1981-10-20,72.11,72.11,72.11,72.519,
1981-10-21,72.06,72.06,72.06,72.475,
1981-10-22,71.83,71.83,71.83,72.236,
1981-10-23,71.28,71.28,71.28,71.686,
1981-10-24,71.28,71.28,71.28,71.686,
1981-10-25,71.28,71.28,71.28,71.686,
1981-10-26,71.0,71.0,71.0,71.398,
1981-10-27,71.64,71.64,71.64,72.045,
1981-10-28,71.8,71.8,71.8,72.209,
1981-10-29,71.52,71.52,71.52,71.92,
1981-10-30,73.07,73.07,73.07,73.482,
1981-10-31,73.07,73.07,73.07,73.482,
1981-11-01,73.07,73.07,73.07,73.482,
1981-11-02,74.5,74.5,74.5,74.92,
1981-11-03,74.86,74.86,74.86,75.284,
1981-11-04,74.9,74.9,74.9,75.328,
1981-11-05,74.32,74.32,74.32,74.74,
1981-11-06,73.94,73.94,73.94,74.359,
1981-11-07,73.94,73.94,73.94,74.359,
1981-11-08,73.94,73.94,73.94,74.359,
1981-11-09,74.23,74.23,74.23,74.647,
1981-11-10,73.95,73.95,73.95,74.375,
1981-11-11,74.1,74.1,74.1,74.522,
1981-11-12,74.29,74.29,74.29,74.713,
1981-11-13,73.41,73.41,73.41,73.831,
1981-11-14,73.41,73.41,73.41,73.831,
1981-11-15,73.41,73.41,73.41,73.831,
1981-11-16,72.44,72.44,72.44,72.856,
1981-11-17,72.88,72.88,72.88,73.297,
1981-11-18,72.54,72.54,72.54,72.949,
1981-11-19,72.87,72.87,72.87,73.286,
1981-11-20,73.53,73.53,73.53,73.945,
1981-11-21,73.53,73.53,73.53,73.945,
1981-11-22,73.53,73.53,73.53,73.945,
1981-11-23,73.4,73.4,73.4,73.82,
1981-11-24,74.35,74.35,74.35,74.773,
1981-11-25,74.64,74.64,74.64,75.067,
1981-11-26,74.64,74.64,74.64,75.067,
1981-11-27,75.25,75.25,75.25,75.676,
1981-11-28,75.25,75.25,75.25,75.676,
1981-11-29,75.25,75.25,75.25,75.676,
1981-11-30,75.89,75.89,75.89,76.324,
1981-12-01,75.7,75.7,75.7,76.133,
1981-12-02,74.93,74.93,74.93,75.36,
1981-12-03,75.21,75.21,75.21,75.633,
1981-12-04,75.75,75.75,75.75,76.177,
1981-12-05,75.75,75.75,75.75,76.177,
1981-12-06,75.75,75.75,75.75,76.177,
1981-12-07,75.17,75.17,75.17,75.595,
1981-12-08,74.8,74.8,74.8,75.23,
1981-12-09,75.16,75.16,75.16,75.584,
1981-12-10,75.31,75.31,75.31,75.742,
1981-12-11,74.89,74.89,74.89,75.317,
1981-12-12,74.89,74.89,74.89,75.317,
1981-12-13,74.89,74.89,74.89,75.317,
1981-12-14,73.68,73.68,73.68,74.103,
1981-12-15,73.76,73.76,73.76,74.179,
1981-12-16,73.49,73.49,73.49,73.912,
1981-12-17,73.8,73.8,73.8,74.217,
1981-12-18,74.3,74.3,74.3,74.718,
1981-12-19,74.3,74.3,74.3,74.718,
1981-12-20,74.3,74.3,74.3,74.718,
1981-12-21,73.91,73.91,73.91,74.326,
1981-12-22,73.65,73.65,73.65,74.065,
1981-12-23,73.37,73.37,73.37,73.787,
1981-12-24,73.53,73.53,73.53,73.945,
1981-12-25,73.53,73.53,73.53,73.945,
1981-12-26,73.53,73.53,73.53,73.945,
1981-12-27,73.53,73.53,73.53,73.945,
1981-12-28,73.33,73.33,73.33,73.744,
1981-12-29,72.95,72.95,72.95,73.368,
1981-12-30,73.26,73.26,73.26,73.678,
1981-12-31,73.51,73.51,73.51,73.929,
1982-01-01,73.51,73.51,73.51,73.929,
1982-01-02,73.51,73.51,73.51,73.929,
1982-01-03,73.51,73.51,73.51,73.929,
1982-01-04,73.62,73.62,73.62,74.032,
1982-01-05,72.1,72.1,72.1,72.508,
1982-01-06,71.55,71.55,71.55,71.958,
1982-01-07,71.38,71.38,71.38,71.779,
1982-01-08,71.67,71.67,71.67,72.073,
1982-01-09,71.67,71.67,71.67,72.073,
1982-01-10,71.67,71.67,71.67,72.073,
1982-01-11,70.06,70.06,70.06,70.456,
1982-01-12,69.72,69.72,69.72,70.118,
1982-01-13,68.85,68.85,68.85,69.242,
1982-01-14,69.2,69.2,69.2,69.59,
1982-01-15,69.66,69.66,69.66,70.053,
1982-01-16,69.66,69.66,69.66,70.053,
1982-01-17,69.66,69.66,69.66,70.053,
1982-01-18,70.07,70.07,70.07,70.467,
1982-01-19,69.41,69.41,69.41,69.808,
1982-01-20,69.01,69.01,69.01,69.405,
1982-01-21,69.22,69.22,69.22,69.612,
1982-01-22,68.95,68.95,68.95,69.34,
1982-01-23,68.95,68.95,68.95,69.34,
1982-01-24,68.95,68.95,68.95,69.34,
1982-01-25,68.72,68.72,68.72,69.111,
1982-01-26,68.55,68.55,68.55,68.937,
1982-01-27,68.84,68.84,68.84,69.231,
1982-01-28,70.66,70.66,70.66,71.06,
1982-01-29,71.47,71.47,71.47,71.877,
1982-01-30,71.47,71.47,71.47,71.877,
1982-01-31,71.47,71.47,71.47,71.877,
1982-02-01,70.1,70.1,70.1,70.494,
1982-02-02,70.27,70.27,70.27,70.668,
1982-02-03,69.56,69.56,69.56,69.96,
1982-02-04,69.43,69.43,69.43,69.824,
1982-02-05,69.95,69.95,69.95,70.347,
1982-02-06,69.95,69.95,69.95,70.347,
1982-02-07,69.95,69.95,69.95,70.347,
1982-02-08,68.4,68.4,68.4,68.79,
1982-02-09,67.81,67.81,67.81,68.191,
1982-02-10,68.24,68.24,68.24,68.627,
1982-02-11,68.13,68.13,68.13,68.518,
1982-02-12,68.12,68.12,68.12,68.502,
1982-02-13,68.12,68.12,68.12,68.502,
1982-02-14,68.12,68.12,68.12,68.502,
1982-02-15,68.12,68.12,68.12,68.502,
1982-02-16,67.84,67.84,67.84,68.224,
1982-02-17,67.73,67.73,67.73,68.115,
1982-02-18,67.81,67.81,67.81,68.197,
1982-02-19,67.5,67.5,67.5,67.886,
1982-02-20,67.5,67.5,67.5,67.886,
1982-02-21,67.5,67.5,67.5,67.886,
1982-02-22,66.57,66.57,66.57,66.95,
1982-02-23,66.43,66.43,66.43,66.803,
1982-02-24,67.43,67.43,67.43,67.81,
1982-02-25,67.4,67.4,67.4,67.783,
1982-02-26,67.29,67.29,67.29,67.674,
1982-02-27,67.29,67.29,67.29,67.674,
1982-02-28,67.29,67.29,67.29,67.674,
1982-03-01,67.48,67.48,67.48,67.859,
1982-03-02,67.18,67.18,67.18,67.56,
1982-03-03,66.17,66.17,66.17,66.547,
1982-03-04,65.5,65.5,65.5,65.867,
1982-03-05,65.1,65.1,65.1,65.464,
1982-03-06,65.1,65.1,65.1,65.464,
1982-03-07,65.1,65.1,65.1,65.464,
1982-03-08,63.97,63.97,63.97,64.332,
1982-03-09,64.48,64.48,64.48,64.844,
1982-03-10,64.83,64.83,64.83,65.197,
1982-03-11,64.77,64.77,64.77,65.137,
1982-03-12,64.25,64.25,64.25,64.609,
1982-03-13,64.25,64.25,64.25,64.609,
1982-03-14,64.25,64.25,64.25,64.609,
1982-03-15,64.58,64.58,64.58,64.942,
1982-03-16,64.53,64.53,64.53,64.893,
1982-03-17,64.44,64.44,64.44,64.805,
1982-03-18,65.21,65.21,65.21,65.584,
1982-03-19,65.42,65.42,65.42,65.796,
1982-03-20,65.42,65.42,65.42,65.796,
1982-03-21,65.42,65.42,65.42,65.796,
1982-03-22,66.69,66.69,66.69,67.07,
1982-03-23,67.08,67.08,67.08,67.462,
1982-03-24,66.79,66.79,66.79,67.173,
1982-03-25,67.0,67.0,67.0,67.38,
1982-03-26,66.4,66.4,66.4,66.776,
1982-03-27,66.4,66.4,66.4,66.776,
1982-03-28,66.4,66.4,66.4,66.776,
1982-03-29,66.51,66.51,66.51,66.885,
1982-03-30,66.55,66.55,66.55,66.928,
1982-03-31,66.43,66.43,66.43,66.803,
1982-04-01,67.42,67.42,67.42,67.805,
1982-04-02,68.15,68.15,68.15,68.54,
1982-04-03,68.15,68.15,68.15,68.54,
1982-04-04,68.15,68.15,68.15,68.54,
1982-04-05,67.97,67.97,67.97,68.355,
1982-04-06,68.34,68.34,68.34,68.725,
1982-04-07,68.45,68.45,68.45,68.839,
1982-04-08,68.87,68.87,68.87,69.264,
1982-04-09,68.87,68.87,68.87,69.264,
1982-04-10,68.87,68.87,68.87,69.264,
1982-04-11,68.87,68.87,68.87,69.264,
1982-04-12,68.75,68.75,68.75,69.139,
1982-04-13,68.74,68.74,68.74,69.133,
1982-04-14,68.65,68.65,68.65,69.041,
1982-04-15,68.9,68.9,68.9,69.291,
1982-04-16,69.23,69.23,69.23,69.628,
1982-04-17,69.23,69.23,69.23,69.628,
1982-04-18,69.23,69.23,69.23,69.628,
1982-04-19,69.21,69.21,69.21,69.607,
1982-04-20,68.59,68.59,68.59,68.975,
1982-04-21,68.74,68.74,68.74,69.128,
1982-04-22,69.5,69.5,69.5,69.895,
1982-04-23,70.28,70.28,70.28,70.674,
1982-04-24,70.28,70.28,70.28,70.674,
1982-04-25,70.28,70.28,70.28,70.674,
1982-04-26,70.61,70.61,70.61,71.006,
1982-04-27,69.98,69.98,69.98,70.374,
1982-04-28,69.61,69.61,69.61,70.004,
1982-04-29,69.02,69.02,69.02,69.411,
1982-04-30,69.13,69.13,69.13,69.52,
1982-05-01,69.13,69.13,69.13,69.52,
1982-05-02,69.13,69.13,69.13,69.52,
1982-05-03,69.37,69.37,69.37,69.765,
1982-05-04,69.76,69.76,69.76,70.151,
1982-05-05,69.82,69.82,69.82,70.222,
1982-05-06,70.38,70.38,70.38,70.777,
1982-05-07,70.87,70.87,70.87,71.272,
1982-05-08,70.87,70.87,70.87,71.272,
1982-05-09,70.87,70.87,70.87,71.272,
1982-05-10,70.32,70.32,70.32,70.723,
1982-05-11,70.93,70.93,70.93,71.338,
1982-05-12,70.75,70.75,70.75,71.153,
1982-05-13,70.34,70.34,70.34,70.744,
1982-05-14,70.29,70.29,70.29,70.69,
1982-05-15,70.29,70.29,70.29,70.69,
1982-05-16,70.29,70.29,70.29,70.69,
1982-05-17,69.52,69.52,69.52,69.917,
1982-05-18,68.98,68.98,68.98,69.373,
1982-05-19,68.46,68.46,68.46,68.85,
1982-05-20,68.2,68.2,68.2,68.589,
1982-05-21,68.34,68.34,68.34,68.725,
1982-05-22,68.34,68.34,68.34,68.725,
1982-05-23,68.34,68.34,68.34,68.725,
1982-05-24,68.23,68.23,68.23,68.616,
1982-05-25,68.01,68.01,68.01,68.404,
1982-05-26,67.19,67.19,67.19,67.571,
1982-05-27,66.91,66.91,66.91,67.288,
1982-05-28,66.65,66.65,66.65,67.026,
1982-05-29,66.65,66.65,66.65,67.026,
1982-05-30,66.65,66.65,66.65,67.026,
1982-05-31,66.65,66.65,66.65,67.026,
1982-06-01,66.39,66.39,66.39,66.765,
1982-06-02,66.57,66.57,66.57,66.95,
1982-06-03,66.42,66.42,66.42,66.792,
1982-06-04,65.42,65.42,65.42,65.791,
1982-06-05,65.42,65.42,65.42,65.791,
1982-06-06,65.42,65.42,65.42,65.791,
1982-06-07,65.31,65.31,65.31,65.676,
1982-06-08,65.02,65.02,65.02,65.388,
1982-06-09,64.56,64.56,64.56,64.925,
1982-06-10,64.86,64.86,64.86,65.225,
1982-06-11,65.87,65.87,65.87,66.248,
1982-06-12,65.87,65.87,65.87,66.248,
1982-06-13,65.87,65.87,65.87,66.248,
1982-06-14,65.11,65.11,65.11,65.48,
1982-06-15,64.9,64.9,64.9,65.268,
1982-06-16,64.5,64.5,64.5,64.865,
1982-06-17,63.82,63.82,63.82,64.185,
1982-06-18,63.5,63.5,63.5,63.864,
1982-06-19,63.5,63.5,63.5,63.864,
1982-06-20,63.5,63.5,63.5,63.864,
1982-06-21,63.48,63.48,63.48,63.836,
1982-06-22,64.04,64.04,64.04,64.397,
1982-06-23,65.06,65.06,65.06,65.426,
1982-06-24,64.9,64.9,64.9,65.268,
1982-06-25,64.48,64.48,64.48,64.844,
1982-06-26,64.48,64.48,64.48,64.844,
1982-06-27,64.48,64.48,64.48,64.844,
1982-06-28,64.97,64.97,64.97,65.339,
1982-06-29,64.95,64.95,64.95,65.323,
1982-06-30,64.8,64.8,64.8,65.17,
1982-07-01,64.29,64.29,64.29,64.653,
1982-07-02,63.79,63.79,63.79,64.152,
1982-07-03,63.79,63.79,63.79,64.152,
1982-07-04,63.79,63.79,63.79,64.152,
1982-07-05,63.79,63.79,63.79,64.152,
1982-07-06,63.54,63.54,63.54,63.902,
1982-07-07,63.45,63.45,63.45,63.809,
1982-07-08,63.5,63.5,63.5,63.858,
1982-07-09,64.25,64.25,64.25,64.615,
1982-07-10,64.25,64.25,64.25,64.615,
1982-07-11,64.25,64.25,64.25,64.615,
1982-07-12,64.69,64.69,64.69,65.056,
1982-07-13,64.65,64.65,64.65,65.012,
1982-07-14,65.07,65.07,65.07,65.437,
1982-07-15,65.1,65.1,65.1,65.47,
1982-07-16,65.41,65.41,65.41,65.785,
1982-07-17,65.41,65.41,65.41,65.785,
1982-07-18,65.41,65.41,65.41,65.785,
1982-07-19,65.28,65.28,65.28,65.655,
1982-07-20,65.67,65.67,65.67,66.041,
1982-07-21,65.69,65.69,65.69,66.068,
1982-07-22,65.76,65.76,65.76,66.134,
1982-07-23,65.64,65.64,65.64,66.014,
1982-07-24,65.64,65.64,65.64,66.014,
1982-07-25,65.64,65.64,65.64,66.014,
1982-07-26,65.19,65.19,65.19,65.562,
1982-07-27,64.68,64.68,64.68,65.045,
1982-07-28,63.68,63.68,63.68,64.038,
1982-07-29,63.6,63.6,63.6,63.962,
1982-07-30,63.35,63.35,63.35,63.711,
1982-07-31,63.35,63.35,63.35,63.711,
1982-08-01,63.35,63.35,63.35,63.711,
1982-08-02,64.27,64.27,64.27,64.631,
1982-08-03,63.74,63.74,63.74,64.103,
1982-08-04,62.83,62.83,62.83,63.183,
1982-08-05,62.27,62.27,62.27,62.623,
1982-08-06,61.52,61.52,61.52,61.871,
1982-08-07,61.52,61.52,61.52,61.871,
1982-08-08,61.52,61.52,61.52,61.871,
1982-08-09,61.0,61.0,61.0,61.349,
1982-08-10,60.88,60.88,60.88,61.224,
1982-08-11,60.7,60.7,60.7,61.038,
1982-08-12,60.53,60.53,60.53,60.881,
1982-08-13,61.22,61.22,61.22,61.567,
1982-08-14,61.22,61.22,61.22,61.567,
1982-08-15,61.22,61.22,61.22,61.567,
1982-08-16,61.41,61.41,61.41,61.762,
1982-08-17,63.98,63.98,63.98,64.343,
1982-08-18,64.08,64.08,64.08,64.441,
1982-08-19,64.24,64.24,64.24,64.609,
1982-08-20,66.28,66.28,66.28,66.656,
1982-08-21,66.28,66.28,66.28,66.656,
1982-08-22,66.28,66.28,66.28,66.656,
1982-08-23,67.97,67.97,67.97,68.355,
1982-08-24,67.83,67.83,67.83,68.213,
1982-08-25,69.13,69.13,69.13,69.52,
1982-08-26,69.81,69.81,69.81,70.211,
1982-08-27,69.06,69.06,69.06,69.449,
1982-08-28,69.06,69.06,69.06,69.449,
1982-08-29,69.06,69.06,69.06,69.449,
1982-08-30,69.29,69.29,69.29,69.683,
1982-08-31,70.27,70.27,70.27,70.668,
1982-09-01,69.67,69.67,69.67,70.069,
1982-09-02,70.78,70.78,70.78,71.18,
1982-09-03,72.07,72.07,72.07,72.475,
1982-09-04,72.07,72.07,72.07,72.475,
1982-09-05,72.07,72.07,72.07,72.475,
1982-09-06,72.07,72.07,72.07,72.475,
1982-09-07,71.38,71.38,71.38,71.784,
1982-09-08,71.85,71.85,71.85,72.263,
1982-09-09,71.84,71.84,71.84,72.247,
1982-09-10,71.3,71.3,71.3,71.702,
1982-09-11,71.3,71.3,71.3,71.702,
1982-09-12,71.3,71.3,71.3,71.702,
1982-09-13,71.9,71.9,71.9,72.307,
1982-09-14,72.46,72.46,72.46,72.867,
1982-09-15,73.02,73.02,73.02,73.439,
1982-09-16,72.9,72.9,72.9,73.319,
1982-09-17,72.25,72.25,72.25,72.655,
1982-09-18,72.25,72.25,72.25,72.655,
1982-09-19,72.25,72.25,72.25,72.655,
1982-09-20,72.16,72.16,72.16,72.573,
1982-09-21,73.41,73.41,73.41,73.831,
1982-09-22,73.08,73.08,73.08,73.499,
1982-09-23,72.94,72.94,72.94,73.357,
1982-09-24,72.72,72.72,72.72,73.134,
1982-09-25,72.72,72.72,72.72,73.134,
1982-09-26,72.72,72.72,72.72,73.134,
1982-09-27,72.85,72.85,72.85,73.259,
1982-09-28,72.7,72.7,72.7,73.112,
1982-09-29,71.83,71.83,71.83,72.236,
1982-09-30,71.23,71.23,71.23,71.637,
1982-10-01,72.02,72.02,72.02,72.432,
1982-10-02,72.02,72.02,72.02,72.432,
1982-10-03,72.02,72.02,72.02,72.432,
1982-10-04,71.78,71.78,71.78,72.187,
1982-10-05,72.1,72.1,72.1,72.508,
1982-10-06,74.22,74.22,74.22,74.642,
1982-10-07,75.81,75.81,75.81,76.237,
1982-10-08,77.17,77.17,77.17,77.609,
1982-10-09,77.17,77.17,77.17,77.609,
1982-10-10,77.17,77.17,77.17,77.609,
1982-10-11,78.98,78.98,78.98,79.427,
1982-10-12,79.01,79.01,79.01,79.459,
1982-10-13,80.46,80.46,80.46,80.918,
1982-10-14,79.38,79.38,79.38,79.83,
1982-10-15,78.88,78.88,78.88,79.329,
1982-10-16,78.88,78.88,78.88,79.329,
1982-10-17,78.88,78.88,78.88,79.329,
1982-10-18,80.51,80.51,80.51,80.973,
1982-10-19,80.5,80.5,80.5,80.962,
1982-10-20,82.01,82.01,82.01,82.475,
1982-10-21,81.99,81.99,81.99,82.453,
1982-10-22,82.04,82.04,82.04,82.508,
1982-10-23,82.04,82.04,82.04,82.508,
1982-10-24,82.04,82.04,82.04,82.508,
1982-10-25,79.07,79.07,79.07,79.519,
1982-10-26,79.51,79.51,79.51,79.966,
1982-10-27,80.18,80.18,80.18,80.635,
1982-10-28,79.37,79.37,79.37,79.819,
1982-10-29,79.48,79.48,79.48,79.933,
1982-10-30,79.48,79.48,79.48,79.933,
1982-10-31,79.48,79.48,79.48,79.933,
1982-11-01,80.42,80.42,80.42,80.88,
1982-11-02,81.69,81.69,81.69,82.154,
1982-11-03,84.63,84.63,84.63,85.115,
1982-11-04,84.25,84.25,84.25,84.729,
1982-11-05,84.55,84.55,84.55,85.034,
1982-11-06,84.55,84.55,84.55,85.034,
1982-11-07,84.55,84.55,84.55,85.034,
1982-11-08,83.73,83.73,83.73,84.206,
1982-11-09,85.14,85.14,85.14,85.627,
1982-11-10,84.28,84.28,84.28,84.756,
1982-11-11,84.63,84.63,84.63,85.115,
1982-11-12,83.7,83.7,83.7,84.174,
1982-11-13,83.7,83.7,83.7,84.174,
1982-11-14,83.7,83.7,83.7,84.174,
1982-11-15,82.26,82.26,82.26,82.726,
1982-11-16,81.17,81.17,81.17,81.637,
1982-11-17,82.54,82.54,82.54,83.009,
1982-11-18,82.89,82.89,82.89,83.362,
1982-11-19,82.32,82.32,82.32,82.785,
1982-11-20,82.32,82.32,82.32,82.785,
1982-11-21,82.32,82.32,82.32,82.785,
1982-11-22,80.74,80.74,80.74,81.201,
1982-11-23,80.04,80.04,80.04,80.494,
1982-11-24,80.58,80.58,80.58,81.044,
1982-11-25,80.58,80.58,80.58,81.044,
1982-11-26,81.14,81.14,81.14,81.604,
1982-11-27,81.14,81.14,81.14,81.604,
1982-11-28,81.14,81.14,81.14,81.604,
1982-11-29,80.74,80.74,80.74,81.196,
1982-11-30,83.03,83.03,83.03,83.504,
1982-12-01,83.3,83.3,83.3,83.771,
1982-12-02,83.31,83.31,83.31,83.787,
1982-12-03,83.28,83.28,83.28,83.749,
1982-12-04,83.28,83.28,83.28,83.749,
1982-12-05,83.28,83.28,83.28,83.749,
1982-12-06,84.79,84.79,84.79,85.273,
1982-12-07,85.36,85.36,85.36,85.845,
1982-12-08,84.97,84.97,84.97,85.447,
1982-12-09,83.97,83.97,83.97,84.446,
1982-12-10,83.55,83.55,83.55,84.027,
1982-12-11,83.55,83.55,83.55,84.027,
1982-12-12,83.55,83.55,83.55,84.027,
1982-12-13,83.69,83.69,83.69,84.163,
1982-12-14,82.37,82.37,82.37,82.834,
1982-12-15,81.03,81.03,81.03,81.49,
1982-12-16,80.98,80.98,80.98,81.441,
1982-12-17,82.18,82.18,82.18,82.644,
1982-12-18,82.18,82.18,82.18,82.644,
1982-12-19,82.18,82.18,82.18,82.644,
1982-12-20,81.52,81.52,81.52,81.98,
1982-12-21,82.66,82.66,82.66,83.134,
1982-12-22,82.91,82.91,82.91,83.379,
1982-12-23,83.41,83.41,83.41,83.885,
1982-12-24,83.41,83.41,83.41,83.885,
1982-12-25,83.41,83.41,83.41,83.885,
1982-12-26,83.41,83.41,83.41,83.885,
1982-12-27,84.65,84.65,84.65,85.126,
1982-12-28,83.96,83.96,83.96,84.435,
1982-12-29,84.23,84.23,84.23,84.712,
1982-12-30,83.87,83.87,83.87,84.348,
1982-12-31,84.06,84.06,84.06,84.538,
1983-01-01,84.06,84.06,84.06,84.538,
1983-01-02,84.06,84.06,84.06,84.538,
1983-01-03,82.82,82.82,82.82,83.292,
1983-01-04,84.29,84.29,84.29,84.761,
1983-01-05,84.76,84.76,84.76,85.246,
1983-01-06,86.76,86.76,86.76,87.249,
1983-01-07,86.82,86.82,86.82,87.315,
1983-01-08,86.82,86.82,86.82,87.315,
1983-01-09,86.82,86.82,86.82,87.315,
1983-01-10,87.76,87.76,87.76,88.262,
1983-01-11,87.3,87.3,87.3,87.799,
1983-01-12,87.81,87.81,87.81,88.311,
1983-01-13,87.37,87.37,87.37,87.864,
1983-01-14,87.93,87.93,87.93,88.43,
1983-01-15,87.93,87.93,87.93,88.43,
1983-01-16,87.93,87.93,87.93,88.43,
1983-01-17,88.09,88.09,88.09,88.588,
1983-01-18,87.94,87.94,87.94,88.436,
1983-01-19,87.29,87.29,87.29,87.783,
1983-01-20,87.76,87.76,87.76,88.256,
1983-01-21,86.42,86.42,86.42,86.917,
1983-01-22,86.42,86.42,86.42,86.917,
1983-01-23,86.42,86.42,86.42,86.917,
1983-01-24,84.02,84.02,84.02,84.5,
1983-01-25,84.96,84.96,84.96,85.442,
1983-01-26,84.98,84.98,84.98,85.464,
1983-01-27,86.49,86.49,86.49,86.982,
1983-01-28,86.69,86.69,86.69,87.178,
1983-01-29,86.69,86.69,86.69,87.178,
1983-01-30,86.69,86.69,86.69,87.178,
1983-01-31,87.14,87.14,87.14,87.63,
1983-02-01,86.03,86.03,86.03,86.514,
1983-02-02,86.06,86.06,86.06,86.552,
1983-02-03,86.67,86.67,86.67,87.162,
1983-02-04,87.73,87.73,87.73,88.229,
1983-02-05,87.73,87.73,87.73,88.229,
1983-02-06,87.73,87.73,87.73,88.229,
1983-02-07,88.22,88.22,88.22,88.719,
1983-02-08,87.62,87.62,87.62,88.12,
1983-02-09,87.32,87.32,87.32,87.815,
1983-02-10,88.66,88.66,88.66,89.165,
1983-02-11,88.81,88.81,88.81,89.318,
1983-02-12,88.81,88.81,88.81,89.318,
1983-02-13,88.81,88.81,88.81,89.318,
1983-02-14,89.58,89.58,89.58,90.085,
1983-02-15,89.43,89.43,89.43,89.938,
1983-02-16,89.0,89.0,89.0,89.508,
1983-02-17,88.95,88.95,88.95,89.454,
1983-02-18,89.31,89.31,89.31,89.819,
1983-02-19,89.31,89.31,89.31,89.819,
1983-02-20,89.31,89.31,89.31,89.819,
1983-02-21,89.31,89.31,89.31,89.819,
1983-02-22,87.92,87.92,87.92,88.42,
1983-02-23,88.57,88.57,88.57,89.067,
1983-02-24,90.1,90.1,90.1,90.608,
1983-02-25,90.19,90.19,90.19,90.7,
1983-02-26,90.19,90.19,90.19,90.7,
1983-02-27,90.19,90.19,90.19,90.7,
1983-02-28,89.33,89.33,89.33,89.835,
1983-03-01,90.75,90.75,90.75,91.267,
1983-03-02,91.58,91.58,91.58,92.099,
1983-03-03,92.3,92.3,92.3,92.829,
1983-03-04,92.46,92.46,92.46,92.987,
1983-03-05,92.46,92.46,92.46,92.987,
1983-03-06,92.46,92.46,92.46,92.987,
