,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index
2013-06-20,1624.62,1624.62,1584.32,1588.19,783320962.0
2013-06-21,1588.62,1599.19,1577.7,1592.43,1521151050.0
2013-06-22,1588.62,1599.19,1577.7,1592.43,1521151050.0
2013-06-23,1588.62,1599.19,1577.7,1592.43,1521151050.0
2013-06-24,1588.77,1588.77,1560.33,1573.09,700687993.0
2013-06-25,1577.52,1593.79,1577.09,1588.03,605506941.0
2013-06-26,1592.27,1606.83,1592.27,1603.26,568844622.0
2013-06-27,1606.44,1620.07,1606.44,1613.2,518668686.0
2013-06-28,1611.12,1615.94,1601.06,1606.28,1081289092.0
2013-06-29,1611.12,1615.94,1601.06,1606.28,1081289092.0
2013-06-30,1611.12,1615.94,1601.06,1606.28,1081289092.0
2013-07-01,1609.78,1626.61,1609.78,1614.96,526115144.0
2013-07-02,1614.29,1624.26,1606.77,1614.08,527795641.0
2013-07-03,1611.48,1618.97,1604.57,1615.41,303759124.0
2013-07-04,1611.48,1618.97,1604.57,1615.41,303759124.0
2013-07-05,1618.65,1632.07,1614.71,1631.89,430664624.0
2013-07-06,1618.65,1632.07,1614.71,1631.89,430664624.0
2013-07-07,1618.65,1632.07,1614.71,1631.89,430664624.0
2013-07-08,1634.2,1644.68,1634.2,1640.46,742917112.0
2013-07-09,1643.93,1654.18,1643.93,1652.32,521108561.0
2013-07-10,1651.56,1657.92,1647.66,1652.62,509090320.0
2013-07-11,1657.41,1676.63,1657.41,1675.02,566455769.0
2013-07-12,1675.26,1680.19,1672.33,1680.19,588945711.0
2013-07-13,1675.26,1680.19,1672.33,1680.19,588945711.0
2013-07-14,1675.26,1680.19,1672.33,1680.19,588945711.0
2013-07-15,1679.59,1684.51,1677.89,1682.5,427337647.0
2013-07-16,1682.7,1683.73,1671.84,1676.26,476974371.0
2013-07-17,1677.91,1684.75,1677.91,1680.91,566833077.0
2013-07-18,1681.05,1693.12,1681.05,1689.37,539273922.0
2013-07-19,1686.15,1692.09,1684.08,1692.09,770584222.0
2013-07-20,1686.15,1692.09,1684.08,1692.09,770584222.0
2013-07-21,1686.15,1692.09,1684.08,1692.09,770584222.0
2013-07-22,1694.41,1697.61,1690.67,1695.53,502083094.0
2013-07-23,1696.63,1698.78,1691.13,1692.39,459706010.0
2013-07-24,1696.06,1698.38,1682.57,1685.94,532656565.0
2013-07-25,1685.21,1690.94,1680.07,1690.25,518129206.0
2013-07-26,1687.31,1691.85,1676.03,1691.65,466156036.0
2013-07-27,1687.31,1691.85,1676.03,1691.65,466156036.0
2013-07-28,1687.31,1691.85,1676.03,1691.65,466156036.0
2013-07-29,1690.32,1690.92,1681.86,1685.33,419819566.0
2013-07-30,1687.92,1693.19,1682.42,1685.96,499839311.0
2013-07-31,1687.76,1698.43,1684.94,1685.73,664419817.0
2013-08-01,1689.42,1707.85,1689.42,1706.87,530951103.0
2013-08-02,1706.1,1709.67,1700.68,1709.67,503275562.0
2013-08-03,1706.1,1709.67,1700.68,1709.67,503275562.0
2013-08-04,1706.1,1709.67,1700.68,1709.67,503275562.0
2013-08-05,1708.01,1709.24,1703.55,1707.14,369575846.0
2013-08-06,1705.79,1705.79,1693.29,1697.37,454070412.0
2013-08-07,1695.3,1695.3,1684.91,1690.91,445614157.0
2013-08-08,1693.35,1700.18,1688.38,1697.48,453654661.0
2013-08-09,1696.1,1699.42,1686.02,1691.42,412941185.0
2013-08-10,1696.1,1699.42,1686.02,1691.42,412941185.0
2013-08-11,1696.1,1699.42,1686.02,1691.42,412941185.0
2013-08-12,1688.37,1691.49,1683.35,1689.47,382142536.0
2013-08-13,1690.65,1696.81,1682.62,1694.16,413884819.0
2013-08-14,1693.88,1695.52,1684.83,1685.39,420471644.0
2013-08-15,1679.61,1679.61,1658.59,1661.32,510318465.0
2013-08-16,1661.22,1663.6,1652.61,1655.83,650111743.0
2013-08-17,1661.22,1663.6,1652.61,1655.83,650111743.0
2013-08-18,1661.22,1663.6,1652.61,1655.83,650111743.0
2013-08-19,1655.25,1659.18,1645.84,1646.06,442953897.0
2013-08-20,1646.81,1658.92,1646.08,1652.35,436119599.0
2013-08-21,1650.66,1656.99,1639.43,1642.8,479892025.0
2013-08-22,1645.03,1659.55,1645.03,1656.96,407240094.0
2013-08-23,1659.92,1664.85,1654.81,1663.5,454291300.0
2013-08-24,1659.92,1664.85,1654.81,1663.5,454291300.0
2013-08-25,1659.92,1664.85,1654.81,1663.5,454291300.0
2013-08-26,1664.29,1669.51,1656.02,1656.78,416322378.0
2013-08-27,1652.54,1652.54,1629.05,1630.48,506000059.0
2013-08-28,1630.25,1641.18,1627.47,1634.96,438063032.0
2013-08-29,1633.5,1646.41,1630.88,1638.17,389334834.0
2013-08-30,1638.89,1640.08,1628.05,1632.97,542310518.0
2013-08-31,1638.89,1640.08,1628.05,1632.97,542310518.0
2013-09-01,1638.89,1640.08,1628.05,1632.97,542310518.0
2013-09-02,1638.89,1640.08,1628.05,1632.97,542310518.0
2013-09-03,1635.95,1651.35,1633.41,1639.77,525167810.0
2013-09-04,1640.72,1655.72,1637.41,1653.08,530963727.0
2013-09-05,1653.28,1659.17,1653.07,1655.08,435460118.0
2013-09-06,1657.44,1664.83,1640.62,1655.17,492524600.0
2013-09-07,1657.44,1664.83,1640.62,1655.17,492524600.0
2013-09-08,1657.44,1664.83,1640.62,1655.17,492524600.0
2013-09-09,1656.85,1672.4,1656.85,1671.71,440884784.0
2013-09-10,1674.32,1684.09,1674.32,1683.99,499155028.0
2013-09-11,1681.04,1689.13,1678.7,1689.13,484793069.0
2013-09-12,1689.21,1689.97,1681.96,1683.42,459040656.0
2013-09-13,1685.04,1688.73,1682.22,1687.99,395148098.0
2013-09-14,1685.04,1688.73,1682.22,1687.99,395148098.0
2013-09-15,1685.04,1688.73,1682.22,1687.99,395148098.0
2013-09-16,1691.7,1704.95,1691.7,1697.6,459764473.0
2013-09-17,1697.73,1705.52,1697.73,1704.76,425239905.0
2013-09-18,1705.74,1729.44,1700.35,1725.52,580426239.0
2013-09-19,1727.34,1729.86,1720.2,1722.34,514394006.0
2013-09-20,1722.44,1725.23,1708.89,1709.91,1383413657.0
2013-09-21,1722.44,1725.23,1708.89,1709.91,1383413657.0
2013-09-22,1722.44,1725.23,1708.89,1709.91,1383413657.0
2013-09-23,1711.44,1711.44,1697.1,1701.84,511866185.0
2013-09-24,1702.6,1707.63,1694.9,1697.42,509947401.0
2013-09-25,1698.02,1701.71,1691.88,1692.77,475587745.0
2013-09-26,1694.05,1703.85,1693.11,1698.67,440223493.0
2013-09-27,1695.52,1695.52,1687.11,1691.75,489103114.0
2013-09-28,1695.52,1695.52,1687.11,1691.75,489103114.0
2013-09-29,1695.52,1695.52,1687.11,1691.75,489103114.0
2013-09-30,1687.26,1687.26,1674.99,1681.55,629131264.0
2013-10-01,1682.41,1696.55,1682.07,1695.0,462701069.0
2013-10-02,1691.9,1693.87,1680.34,1693.87,484326526.0
2013-10-03,1692.35,1692.35,1670.36,1678.66,499857008.0
2013-10-04,1678.79,1691.94,1677.33,1690.5,440017055.0
2013-10-05,1678.79,1691.94,1677.33,1690.5,440017055.0
2013-10-06,1678.79,1691.94,1677.33,1690.5,440017055.0
2013-10-07,1687.15,1687.15,1674.7,1676.12,425290327.0
2013-10-08,1676.22,1676.79,1655.03,1655.45,571411523.0
2013-10-09,1656.99,1662.47,1646.47,1656.4,574130136.0
2013-10-10,1660.88,1692.56,1660.88,1692.56,552177621.0
2013-10-11,1691.09,1703.44,1688.52,1703.2,482553180.0
2013-10-12,1691.09,1703.44,1688.52,1703.2,482553180.0
2013-10-13,1691.09,1703.44,1688.52,1703.2,482553180.0
2013-10-14,1699.86,1711.03,1692.13,1710.14,424196644.0
2013-10-15,1709.17,1711.57,1695.93,1698.06,532916149.0
2013-10-16,1700.49,1721.76,1700.49,1721.54,543564783.0
2013-10-17,1720.17,1733.45,1714.12,1733.15,542925279.0
2013-10-18,1736.72,1745.31,1735.74,1744.5,703510853.0
2013-10-19,1736.72,1745.31,1735.74,1744.5,703510853.0
2013-10-20,1736.72,1745.31,1735.74,1744.5,703510853.0
2013-10-21,1745.2,1747.79,1740.67,1744.66,498906027.0
2013-10-22,1746.48,1759.33,1746.48,1754.67,569504401.0
2013-10-23,1752.27,1752.27,1740.5,1746.38,533654074.0
2013-10-24,1747.48,1753.94,1745.5,1752.07,525480407.0
2013-10-25,1756.01,1759.82,1752.45,1759.77,541907723.0
2013-10-26,1756.01,1759.82,1752.45,1759.77,541907723.0
2013-10-27,1756.01,1759.82,1752.45,1759.77,541907723.0
2013-10-28,1759.42,1764.99,1757.67,1762.11,579556623.0
2013-10-29,1762.93,1772.09,1762.93,1771.95,501806211.0
2013-10-30,1772.27,1775.22,1757.24,1763.31,480263720.0
2013-10-31,1763.24,1768.53,1755.72,1756.54,635805652.0
2013-11-01,1758.7,1765.67,1752.7,1761.64,549504315.0
2013-11-02,1758.7,1765.67,1752.7,1761.64,549504315.0
2013-11-03,1758.7,1765.67,1752.7,1761.64,549504315.0
2013-11-04,1763.4,1768.78,1761.56,1767.93,431930873.0
2013-11-05,1765.67,1767.03,1755.76,1762.97,487444070.0
2013-11-06,1765.0,1773.74,1764.4,1770.49,499953719.0
2013-11-07,1770.74,1774.54,1746.2,1747.15,602191295.0
2013-11-08,1748.37,1770.78,1747.63,1770.61,575603678.0
2013-11-09,1748.37,1770.78,1747.63,1770.61,575603678.0
2013-11-10,1748.37,1770.78,1747.63,1770.61,575603678.0
2013-11-11,1769.96,1773.44,1767.85,1771.89,388547626.0
2013-11-12,1769.51,1771.78,1762.29,1767.69,457417806.0
2013-11-13,1764.37,1782.0,1760.64,1782.0,528086784.0
2013-11-14,1782.75,1791.53,1780.22,1790.62,526450145.0
2013-11-15,1790.66,1798.22,1790.66,1798.18,668120333.0
2013-11-16,1790.66,1798.22,1790.66,1798.18,668120333.0
2013-11-17,1790.66,1798.22,1790.66,1798.18,668120333.0
2013-11-18,1798.82,1802.33,1788.0,1791.53,496627668.0
2013-11-19,1790.79,1795.51,1784.72,1787.87,471416983.0
2013-11-20,1789.59,1795.73,1777.23,1781.37,486419499.0
2013-11-21,1783.52,1797.16,1783.52,1795.85,501020561.0
2013-11-22,1797.21,1804.84,1794.7,1804.76,450318008.0
2013-11-23,1797.21,1804.84,1794.7,1804.76,450318008.0
2013-11-24,1797.21,1804.84,1794.7,1804.76,450318008.0
2013-11-25,1806.33,1808.1,1800.58,1802.48,482740873.0
2013-11-26,1802.87,1808.42,1800.77,1802.75,566536583.0
2013-11-27,1803.48,1808.27,1802.77,1807.23,380423916.0
2013-11-28,1803.48,1808.27,1802.77,1807.23,380423916.0
2013-11-29,1808.69,1813.55,1803.98,1805.81,357478742.0
2013-11-30,1808.69,1813.55,1803.98,1805.81,357478742.0
2013-12-01,1808.69,1813.55,1803.98,1805.81,357478742.0
2013-12-02,1806.55,1810.02,1798.6,1800.9,470156047.0
2013-12-03,1800.1,1800.1,1787.85,1795.15,535826847.0
2013-12-04,1793.15,1799.8,1779.09,1792.81,591186237.0
2013-12-05,1792.82,1792.82,1783.38,1785.03,576708565.0
2013-12-06,1788.36,1806.04,1788.36,1805.09,516851957.0
2013-12-07,1788.36,1806.04,1788.36,1805.09,516851957.0
2013-12-08,1788.36,1806.04,1788.36,1805.09,516851957.0
2013-12-09,1806.21,1811.52,1806.21,1808.37,495544629.0
2013-12-10,1807.6,1808.52,1801.75,1802.62,484093257.0
2013-12-11,1802.76,1802.97,1780.09,1782.22,561170132.0
2013-12-12,1781.71,1782.99,1772.28,1775.5,527653432.0
2013-12-13,1777.98,1780.92,1772.45,1775.32,450441535.0
2013-12-14,1777.98,1780.92,1772.45,1775.32,450441535.0
2013-12-15,1777.98,1780.92,1772.45,1775.32,450441535.0
2013-12-16,1777.48,1792.22,1777.48,1786.54,537011908.0
2013-12-17,1786.47,1786.77,1777.05,1781.0,513352171.0
2013-12-18,1781.46,1811.08,1767.99,1810.65,702164228.0
2013-12-19,1809.0,1810.88,1801.35,1809.6,518257802.0
2013-12-20,1810.39,1823.75,1810.25,1818.32,1402679317.0
2013-12-21,1810.39,1823.75,1810.25,1818.32,1402679317.0
2013-12-22,1810.39,1823.75,1810.25,1818.32,1402679317.0
2013-12-23,1822.92,1829.75,1822.92,1827.99,439203202.0
2013-12-24,1828.02,1833.32,1828.02,1833.32,187691762.0
2013-12-25,1828.02,1833.32,1828.02,1833.32,187691762.0
2013-12-26,1834.96,1842.84,1834.96,1842.02,298737274.0
2013-12-27,1842.97,1844.89,1839.81,1841.4,274879140.0
2013-12-28,1842.97,1844.89,1839.81,1841.4,274879140.0
2013-12-29,1842.97,1844.89,1839.81,1841.4,274879140.0
2013-12-30,1841.47,1842.47,1838.77,1841.07,308193077.0
2013-12-31,1842.61,1849.44,1842.41,1848.36,399844767.0
2014-01-01,1842.61,1849.44,1842.41,1848.36,399844767.0
2014-01-02,1845.86,1845.86,1827.74,1831.98,463338447.0
2014-01-03,1833.21,1838.24,1829.13,1831.37,399831229.0
2014-01-04,1833.21,1838.24,1829.13,1831.37,399831229.0
2014-01-05,1833.21,1838.24,1829.13,1831.37,399831229.0
2014-01-06,1832.31,1837.16,1823.73,1826.77,500749385.0
2014-01-07,1828.71,1840.1,1828.71,1837.88,508596667.0
2014-01-08,1837.9,1840.02,1831.4,1837.49,589383169.0
2014-01-09,1839.0,1843.23,1830.38,1838.13,529520714.0
2014-01-10,1840.06,1843.15,1832.43,1842.37,491739084.0
2014-01-11,1840.06,1843.15,1832.43,1842.37,491739084.0
2014-01-12,1840.06,1843.15,1832.43,1842.37,491739084.0
2014-01-13,1841.26,1843.45,1815.52,1819.2,585806740.0
2014-01-14,1821.36,1839.26,1821.36,1838.88,521314071.0
2014-01-15,1840.52,1850.84,1840.52,1848.38,563999694.0
2014-01-16,1847.99,1847.99,1840.3,1845.89,486069672.0
2014-01-17,1844.23,1846.04,1835.23,1838.7,819605143.0
2014-01-18,1844.23,1846.04,1835.23,1838.7,819605143.0
2014-01-19,1844.23,1846.04,1835.23,1838.7,819605143.0
2014-01-20,1844.23,1846.04,1835.23,1838.7,819605143.0
2014-01-21,1841.05,1849.31,1832.38,1843.8,610444556.0
2014-01-22,1844.71,1846.87,1840.88,1844.86,512338820.0
2014-01-23,1842.29,1842.29,1820.06,1828.46,593087122.0
2014-01-24,1826.96,1826.96,1790.29,1790.29,730151063.0
2014-01-25,1826.96,1826.96,1790.29,1790.29,730151063.0
2014-01-26,1826.96,1826.96,1790.29,1790.29,730151063.0
2014-01-27,1791.03,1795.98,1772.88,1781.56,653126549.0
2014-01-28,1783.0,1793.87,1779.49,1792.5,526147611.0
2014-01-29,1790.15,1790.15,1770.45,1774.2,655960558.0
2014-01-30,1777.17,1798.77,1777.17,1794.19,571050995.0
2014-01-31,1790.88,1793.88,1772.26,1782.59,776329667.0
2014-02-01,1790.88,1793.88,1772.26,1782.59,776329667.0
2014-02-02,1790.88,1793.88,1772.26,1782.59,776329667.0
2014-02-03,1782.68,1784.83,1739.66,1741.89,759497603.0
2014-02-04,1743.82,1758.73,1743.82,1755.2,635294316.0
2014-02-05,1753.38,1755.79,1737.92,1751.64,590110909.0
2014-02-06,1752.99,1774.06,1752.99,1773.43,571755658.0
2014-02-07,1776.01,1798.03,1776.01,1797.02,600247727.0
2014-02-08,1776.01,1798.03,1776.01,1797.02,600247727.0
2014-02-09,1776.01,1798.03,1776.01,1797.02,600247727.0
2014-02-10,1796.2,1799.94,1791.83,1799.84,498168802.0
2014-02-11,1800.45,1823.54,1800.41,1819.75,546459736.0
2014-02-12,1820.12,1826.55,1815.97,1819.26,496327682.0
2014-02-13,1814.82,1830.25,1809.22,1829.83,542928555.0
2014-02-14,1828.46,1841.65,1825.59,1838.63,495117498.0
2014-02-15,1828.46,1841.65,1825.59,1838.63,495117498.0
2014-02-16,1828.46,1841.65,1825.59,1838.63,495117498.0
2014-02-17,1828.46,1841.65,1825.59,1838.63,495117498.0
2014-02-18,1839.03,1842.87,1835.01,1840.76,546618474.0
2014-02-19,1838.9,1847.5,1826.99,1828.75,530650339.0
2014-02-20,1829.24,1842.79,1824.58,1839.78,520620964.0
2014-02-21,1841.07,1846.13,1835.6,1836.25,681513721.0
2014-02-22,1841.07,1846.13,1835.6,1836.25,681513721.0
2014-02-23,1841.07,1846.13,1835.6,1836.25,681513721.0
2014-02-24,1836.78,1858.71,1836.78,1847.61,705543684.0
2014-02-25,1847.66,1852.91,1840.19,1845.12,505512801.0
2014-02-26,1845.79,1852.65,1840.66,1845.16,505238592.0
2014-02-27,1844.9,1854.53,1841.13,1854.29,517164913.0
2014-02-28,1855.12,1867.92,1847.67,1859.45,728624427.0
2014-03-01,1855.12,1867.92,1847.67,1859.45,728624427.0
2014-03-02,1855.12,1867.92,1847.67,1859.45,728624427.0
2014-03-03,1857.68,1857.68,1834.44,1845.73,508998559.0
2014-03-04,1849.23,1876.23,1849.23,1873.91,555989269.0
2014-03-05,1874.05,1876.53,1871.11,1873.81,490908632.0
2014-03-06,1874.18,1881.94,1874.18,1877.03,506237548.0
2014-03-07,1878.52,1883.57,1870.56,1878.04,507130778.0
2014-03-08,1878.52,1883.57,1870.56,1878.04,507130778.0
2014-03-09,1878.52,1883.57,1870.56,1878.04,507130778.0
2014-03-10,1877.86,1877.87,1867.04,1877.17,439330726.0
2014-03-11,1878.26,1882.35,1863.88,1867.63,452021726.0
2014-03-12,1866.15,1868.38,1854.38,1868.2,459683704.0
2014-03-13,1869.06,1874.4,1841.86,1846.34,528187880.0
2014-03-14,1845.07,1852.44,1839.57,1841.13,513409546.0
2014-03-15,1845.07,1852.44,1839.57,1841.13,513409546.0
2014-03-16,1845.07,1852.44,1839.57,1841.13,513409546.0
2014-03-17,1842.81,1862.3,1842.81,1858.83,474079199.0
2014-03-18,1858.92,1873.76,1858.92,1872.25,420516602.0
2014-03-19,1872.25,1874.14,1850.35,1860.77,512768848.0
2014-03-20,1860.09,1873.49,1854.63,1872.01,481715359.0
2014-03-21,1874.53,1883.97,1863.46,1866.52,1556334298.0
2014-03-22,1874.53,1883.97,1863.46,1866.52,1556334298.0
2014-03-23,1874.53,1883.97,1863.46,1866.52,1556334298.0
2014-03-24,1867.67,1873.34,1849.69,1857.44,609139000.0
2014-03-25,1859.48,1871.87,1855.96,1865.62,514678894.0
2014-03-26,1867.09,1875.92,1852.56,1852.56,572994903.0
2014-03-27,1852.11,1855.55,1842.11,1849.04,598292926.0
2014-03-28,1850.07,1866.63,1850.07,1857.62,466573962.0
2014-03-29,1850.07,1866.63,1850.07,1857.62,466573962.0
2014-03-30,1850.07,1866.63,1850.07,1857.62,466573962.0
2014-03-31,1859.16,1875.18,1859.16,1872.34,588338470.0
2014-04-01,1873.96,1885.84,1873.96,1885.52,528822127.0
2014-04-02,1886.61,1893.17,1883.79,1890.9,475492429.0
2014-04-03,1891.43,1893.8,1882.65,1888.77,499900999.0
2014-04-04,1890.25,1897.28,1863.26,1865.09,668879962.0
2014-04-05,1890.25,1897.28,1863.26,1865.09,668879962.0
2014-04-06,1890.25,1897.28,1863.26,1865.09,668879962.0
2014-04-07,1863.92,1864.04,1841.48,1845.04,691982245.0
2014-04-08,1845.48,1854.95,1837.49,1851.96,577725666.0
2014-04-09,1852.64,1872.43,1852.38,1872.18,543696431.0
2014-04-10,1872.28,1872.53,1830.87,1833.08,660580206.0
2014-04-11,1830.65,1835.07,1814.36,1815.69,681861307.0
2014-04-12,1830.65,1835.07,1814.36,1815.69,681861307.0
2014-04-13,1830.65,1835.07,1814.36,1815.69,681861307.0
2014-04-14,1818.18,1834.19,1815.8,1830.61,544581487.0
2014-04-15,1831.45,1844.02,1816.29,1842.98,630045627.0
2014-04-16,1846.01,1862.31,1846.01,1862.31,583572660.0
2014-04-17,1861.73,1869.63,1856.72,1864.85,686778734.0
2014-04-18,1861.73,1869.63,1856.72,1864.85,686778734.0
2014-04-19,1861.73,1869.63,1856.72,1864.85,686778734.0
2014-04-20,1861.73,1869.63,1856.72,1864.85,686778734.0
2014-04-21,1865.79,1871.89,1863.18,1871.89,457800052.0
2014-04-22,1872.57,1884.89,1872.57,1879.55,508315643.0
2014-04-23,1879.32,1879.75,1873.91,1875.39,496694819.0
2014-04-24,1881.97,1884.06,1870.24,1878.61,536761232.0
2014-04-25,1877.72,1877.72,1859.7,1863.4,541251170.0
2014-04-26,1877.72,1877.72,1859.7,1863.4,541251170.0
2014-04-27,1877.72,1877.72,1859.7,1863.4,541251170.0
2014-04-28,1865.0,1877.01,1850.61,1869.43,666878411.0
2014-04-29,1870.78,1880.6,1870.78,1878.33,512177304.0
2014-04-30,1877.1,1885.2,1872.69,1883.95,645938434.0
2014-05-01,1884.39,1888.59,1878.04,1883.68,482317366.0
2014-05-02,1885.3,1891.33,1878.5,1881.14,480716413.0
2014-05-03,1885.3,1891.33,1878.5,1881.14,480716413.0
2014-05-04,1885.3,1891.33,1878.5,1881.14,480716413.0
2014-05-05,1879.45,1885.51,1866.77,1884.66,426896854.0
2014-05-06,1883.69,1883.69,1867.72,1867.72,490144207.0
2014-05-07,1868.53,1878.83,1859.79,1878.21,612165632.0
2014-05-08,1877.39,1889.07,1870.05,1875.63,511345771.0
2014-05-09,1875.27,1878.57,1867.02,1878.48,488678725.0
2014-05-10,1875.27,1878.57,1867.02,1878.48,488678725.0
2014-05-11,1875.27,1878.57,1867.02,1878.48,488678725.0
2014-05-12,1880.03,1897.13,1880.03,1896.65,464325768.0
2014-05-13,1896.75,1902.17,1896.06,1897.45,427819537.0
2014-05-14,1897.13,1897.13,1885.77,1888.53,437091843.0
2014-05-15,1888.16,1888.16,1862.36,1870.85,561061671.0
2014-05-16,1871.19,1878.28,1864.82,1877.86,637825175.0
2014-05-17,1871.19,1878.28,1864.82,1877.86,637825175.0
2014-05-18,1871.19,1878.28,1864.82,1877.86,637825175.0
2014-05-19,1876.66,1886.0,1872.42,1885.08,444486792.0
2014-05-20,1884.88,1884.88,1868.14,1872.83,449739459.0
2014-05-21,1873.34,1888.8,1873.34,1888.03,421479286.0
2014-05-22,1888.19,1896.33,1885.39,1892.49,398900401.0
2014-05-23,1893.32,1901.26,1893.32,1900.53,386249672.0
2014-05-24,1893.32,1901.26,1893.32,1900.53,386249672.0
2014-05-25,1893.32,1901.26,1893.32,1900.53,386249672.0
2014-05-26,1893.32,1901.26,1893.32,1900.53,386249672.0
2014-05-27,1902.01,1912.28,1902.01,1911.91,479164005.0
2014-05-28,1911.77,1914.46,1907.3,1909.78,421454036.0
2014-05-29,1910.6,1920.03,1909.82,1920.03,379231799.0
2014-05-30,1920.33,1924.03,1916.64,1923.57,609798432.0
2014-05-31,1920.33,1924.03,1916.64,1923.57,609798432.0
2014-06-01,1920.33,1924.03,1916.64,1923.57,609798432.0
2014-06-02,1923.87,1925.88,1915.98,1924.97,383535250.0
2014-06-03,1923.07,1925.07,1918.79,1924.24,419737324.0
2014-06-04,1923.06,1928.63,1918.6,1927.88,410844635.0
2014-06-05,1928.52,1941.74,1922.93,1940.46,439411373.0
2014-06-06,1942.41,1949.44,1942.41,1949.44,459428348.0
2014-06-07,1942.41,1949.44,1942.41,1949.44,459428348.0
2014-06-08,1942.41,1949.44,1942.41,1949.44,459428348.0
2014-06-09,1948.97,1955.55,1947.16,1951.27,433737143.0
2014-06-10,1950.34,1950.86,1944.64,1950.79,412486028.0
2014-06-11,1949.37,1949.37,1940.08,1943.89,397056277.0
2014-06-12,1943.35,1943.35,1925.78,1930.11,469795940.0
2014-06-13,1930.8,1937.3,1927.69,1936.16,454782022.0
2014-06-14,1930.8,1937.3,1927.69,1936.16,454782022.0
2014-06-15,1930.8,1937.3,1927.69,1936.16,454782022.0
2014-06-16,1934.84,1941.15,1930.91,1937.78,461743961.0
2014-06-17,1937.15,1943.69,1933.55,1941.99,424817819.0
2014-06-18,1942.73,1957.74,1939.29,1956.98,450175282.0
2014-06-19,1957.5,1959.87,1952.26,1959.48,487951244.0
2014-06-20,1960.45,1963.91,1959.17,1962.87,1225010597.0
2014-06-21,1960.45,1963.91,1959.17,1962.87,1225010597.0
2014-06-22,1960.45,1963.91,1959.17,1962.87,1225010597.0
2014-06-23,1962.92,1963.74,1958.89,1962.61,429726108.0
2014-06-24,1961.97,1968.17,1948.34,1949.98,481626683.0
2014-06-25,1949.27,1960.83,1947.49,1959.53,469446911.0
2014-06-26,1959.89,1959.89,1944.69,1957.22,417090162.0
2014-06-27,1956.56,1961.47,1952.18,1960.96,754974628.0
2014-06-28,1956.56,1961.47,1952.18,1960.96,754974628.0
2014-06-29,1956.56,1961.47,1952.18,1960.96,754974628.0
2014-06-30,1960.79,1964.24,1958.22,1960.23,543446734.0
2014-07-01,1962.29,1978.58,1962.29,1973.32,453395480.0
2014-07-02,1973.06,1976.67,1972.58,1974.62,398543763.0
2014-07-03,1975.88,1985.59,1975.88,1985.44,372778080.0
2014-07-04,1975.88,1985.59,1975.88,1985.44,372778080.0
2014-07-05,1975.88,1985.59,1975.88,1985.44,372778080.0
2014-07-06,1975.88,1985.59,1975.88,1985.44,372778080.0
2014-07-07,1984.22,1984.22,1974.88,1977.65,411961181.0
2014-07-08,1976.39,1976.39,1959.46,1963.71,500784964.0
2014-07-09,1965.1,1974.15,1965.1,1972.83,424467522.0
2014-07-10,1966.67,1969.84,1952.86,1964.68,431707556.0
2014-07-11,1965.76,1968.67,1959.63,1967.57,389943155.0
2014-07-12,1965.76,1968.67,1959.63,1967.57,389943155.0
2014-07-13,1965.76,1968.67,1959.63,1967.57,389943155.0
2014-07-14,1969.86,1979.85,1969.86,1977.1,413153414.0
2014-07-15,1977.36,1982.52,1965.34,1973.28,574597471.0
2014-07-16,1976.35,1983.94,1975.67,1981.57,563271444.0
2014-07-17,1979.75,1981.8,1955.59,1958.12,570555745.0
2014-07-18,1961.54,1979.91,1960.82,1978.22,598989885.0
2014-07-19,1961.54,1979.91,1960.82,1978.22,598989885.0
2014-07-20,1961.54,1979.91,1960.82,1978.22,598989885.0
2014-07-21,1976.93,1976.93,1965.77,1973.63,412421872.0
2014-07-22,1975.65,1986.24,1975.65,1983.53,442676572.0
2014-07-23,1985.32,1989.23,1982.44,1987.01,500128440.0
2014-07-24,1988.07,1991.39,1985.79,1987.98,508563523.0
2014-07-25,1984.6,1984.6,1974.37,1978.34,429045443.0
2014-07-26,1984.6,1984.6,1974.37,1978.34,429045443.0
