,ITV LN Equity
2019-07-26,60.1351
2019-07-27,60.1351
2019-07-28,60.1351
2019-07-29,60.1351
2019-07-30,60.1351
2019-07-31,60.1351
2019-08-01,60.1351
2019-08-02,60.1351
2019-08-03,60.1351
2019-08-04,60.1351
2019-08-05,60.1351
2019-08-06,60.1351
2019-08-07,60.1351
2019-08-08,60.1351
2019-08-09,60.1351
2019-08-10,60.1351
2019-08-11,60.1351
2019-08-12,60.1351
2019-08-13,60.1351
2019-08-14,60.1351
2019-08-15,60.1351
2019-08-16,60.1351
2019-08-17,60.1351
2019-08-18,60.1351
2019-08-19,60.1351
2019-08-20,60.1351
2019-08-21,60.1351
2019-08-22,60.1351
2019-08-23,60.1351
2019-08-24,60.1351
2019-08-25,60.1351
2019-08-26,60.1351
2019-08-27,60.1351
2019-08-28,60.1351
2019-08-29,60.1351
2019-08-30,60.1351
2019-08-31,60.1351
2019-09-01,60.1351
2019-09-02,60.1351
2019-09-03,60.1351
2019-09-04,60.1351
2019-09-05,60.1351
2019-09-06,60.1351
2019-09-07,60.1351
2019-09-08,60.1351
2019-09-09,60.1351
2019-09-10,60.1351
2019-09-11,60.1351
2019-09-12,60.1351
2019-09-13,60.1351
2019-09-14,60.1351
2019-09-15,60.1351
2019-09-16,60.1351
2019-09-17,60.1351
2019-09-18,60.1351
2019-09-19,60.1351
2019-09-20,60.1351
2019-09-21,60.1351
2019-09-22,60.1351
2019-09-23,60.1351
2019-09-24,60.1351
2019-09-25,60.1351
2019-09-26,60.1351
2019-09-27,60.1351
2019-09-28,60.1351
2019-09-29,60.1351
2019-09-30,60.1351
2019-10-01,60.1351
2019-10-02,60.1351
2019-10-03,60.1351
2019-10-04,60.1351
2019-10-05,60.1351
2019-10-06,60.1351
2019-10-07,60.1351
2019-10-08,60.1351
2019-10-09,60.1351
2019-10-10,60.1351
2019-10-11,60.1351
2019-10-12,60.1351
2019-10-13,60.1351
2019-10-14,60.1351
2019-10-15,60.1351
2019-10-16,60.1351
2019-10-17,60.1351
2019-10-18,60.1351
2019-10-19,60.1351
2019-10-20,60.1351
2019-10-21,60.1351
2019-10-22,60.1351
2019-10-23,60.1351
2019-10-24,60.1351
2019-10-25,60.1351
2019-10-26,60.1351
2019-10-27,60.1351
2019-10-28,60.1351
2019-10-29,60.1351
2019-10-30,60.1351
2019-10-31,60.1351
2019-11-01,60.1351
2019-11-02,60.1351
2019-11-03,60.1351
2019-11-04,60.1351
2019-11-05,60.1351
2019-11-06,60.1351
2019-11-07,60.1351
2019-11-08,60.1351
2019-11-09,60.1351
2019-11-10,60.1351
2019-11-11,60.1351
2019-11-12,60.1351
2019-11-13,60.1351
2019-11-14,60.1351
2019-11-15,60.1351
2019-11-16,60.1351
2019-11-17,60.1351
2019-11-18,60.1351
2019-11-19,60.1351
2019-11-20,60.1351
2019-11-21,60.1351
2019-11-22,60.1351
2019-11-23,60.1351
2019-11-24,60.1351
2019-11-25,60.1351
2019-11-26,60.1351
2019-11-27,60.1351
2019-11-28,60.1351
2019-11-29,60.1351
2019-11-30,60.1351
2019-12-01,60.1351
2019-12-02,60.1351
2019-12-03,60.1351
2019-12-04,60.1351
2019-12-05,60.1351
2019-12-06,60.1351
2019-12-07,60.1351
2019-12-08,60.1351
2019-12-09,60.1351
2019-12-10,60.1351
2019-12-11,60.1351
2019-12-12,60.1351
2019-12-13,60.1351
2019-12-14,60.1351
2019-12-15,60.1351
2019-12-16,60.1351
2019-12-17,60.1351
2019-12-18,60.1351
2019-12-19,60.1351
2019-12-20,60.1351
2019-12-21,60.1351
2019-12-22,60.1351
2019-12-23,60.1351
2019-12-24,60.1351
2019-12-25,60.1351
2019-12-26,60.1351
2019-12-27,60.1351
2019-12-28,60.1351
2019-12-29,60.1351
2019-12-30,60.1351
2019-12-31,56.8851
2020-01-01,56.8851
2020-01-02,56.8851
2020-01-03,56.8851
2020-01-04,56.8851
2020-01-05,56.8851
2020-01-06,56.8851
2020-01-07,56.8851
2020-01-08,56.8851
2020-01-09,56.8851
2020-01-10,56.8851
2020-01-11,56.8851
2020-01-12,56.8851
2020-01-13,56.8851
2020-01-14,56.8851
2020-01-15,56.8851
2020-01-16,56.8851
2020-01-17,56.8851
2020-01-18,56.8851
2020-01-19,56.8851
2020-01-20,56.8851
2020-01-21,56.8851
2020-01-22,56.8851
2020-01-23,56.8851
2020-01-24,56.8851
2020-01-25,56.8851
2020-01-26,56.8851
2020-01-27,56.8851
2020-01-28,56.8851
2020-01-29,56.8851
2020-01-30,56.8851
2020-01-31,56.8851
2020-02-01,56.8851
2020-02-02,56.8851
2020-02-03,56.8851
2020-02-04,56.8851
2020-02-05,56.8851
2020-02-06,56.8851
2020-02-07,56.8851
2020-02-08,56.8851
2020-02-09,56.8851
2020-02-10,56.8851
2020-02-11,56.8851
2020-02-12,56.8851
2020-02-13,56.8851
2020-02-14,56.8851
2020-02-15,56.8851
2020-02-16,56.8851
2020-02-17,56.8851
2020-02-18,56.8851
2020-02-19,56.8851
2020-02-20,56.8851
2020-02-21,56.8851
2020-02-22,56.8851
2020-02-23,56.8851
2020-02-24,56.8851
2020-02-25,56.8851
2020-02-26,56.8851
2020-02-27,56.8851
2020-02-28,56.8851
2020-02-29,56.8851
2020-03-01,56.8851
2020-03-02,56.8851
2020-03-03,56.8851
2020-03-04,56.8851
2020-03-05,56.8851
2020-03-06,56.8851
2020-03-07,56.8851
2020-03-08,56.8851
2020-03-09,56.8851
2020-03-10,56.8851
2020-03-11,56.8851
2020-03-12,56.8851
2020-03-13,56.8851
2020-03-14,56.8851
2020-03-15,56.8851
2020-03-16,56.8851
2020-03-17,56.8851
2020-03-18,56.8851
2020-03-19,56.8851
2020-03-20,56.8851
2020-03-21,56.8851
2020-03-22,56.8851
2020-03-23,56.8851
2020-03-24,56.8851
2020-03-25,56.8851
2020-03-26,56.8851
2020-03-27,56.8851
2020-03-28,56.8851
2020-03-29,56.8851
2020-03-30,56.8851
2020-03-31,56.8851
2020-04-01,56.8851
2020-04-02,56.8851
2020-04-03,56.8851
2020-04-04,56.8851
2020-04-05,56.8851
2020-04-06,56.8851
2020-04-07,56.8851
2020-04-08,56.8851
2020-04-09,56.8851
2020-04-10,56.8851
2020-04-11,56.8851
2020-04-12,56.8851
2020-04-13,56.8851
2020-04-14,56.8851
2020-04-15,56.8851
2020-04-16,56.8851
2020-04-17,56.8851
2020-04-18,56.8851
2020-04-19,56.8851
2020-04-20,56.8851
2020-04-21,56.8851
2020-04-22,56.8851
2020-04-23,56.8851
2020-04-24,56.8851
2020-04-25,56.8851
2020-04-26,56.8851
2020-04-27,56.8851
2020-04-28,56.8851
2020-04-29,56.8851
2020-04-30,56.8851
2020-05-01,56.8851
2020-05-02,56.8851
2020-05-03,56.8851
2020-05-04,56.8851
2020-05-05,56.8851
2020-05-06,56.8851
2020-05-07,56.8851
2020-05-08,56.8851
2020-05-09,56.8851
2020-05-10,56.8851
2020-05-11,56.8851
2020-05-12,56.8851
2020-05-13,56.8851
2020-05-14,56.8851
2020-05-15,56.8851
2020-05-16,56.8851
2020-05-17,56.8851
2020-05-18,56.8851
2020-05-19,56.8851
2020-05-20,56.8851
2020-05-21,56.8851
2020-05-22,56.8851
2020-05-23,56.8851
2020-05-24,56.8851
2020-05-25,56.8851
2020-05-26,56.8851
2020-05-27,56.8851
2020-05-28,56.8851
2020-05-29,56.8851
2020-05-30,56.8851
2020-05-31,56.8851
2020-06-01,56.8851
2020-06-02,56.8851
2020-06-03,56.8851
2020-06-04,56.8851
2020-06-05,56.8851
2020-06-06,56.8851
2020-06-07,56.8851
2020-06-08,56.8851
2020-06-09,56.8851
2020-06-10,56.8851
2020-06-11,56.8851
2020-06-12,56.8851
2020-06-13,56.8851
2020-06-14,56.8851
2020-06-15,56.8851
2020-06-16,56.8851
2020-06-17,56.8851
2020-06-18,56.8851
2020-06-19,56.8851
2020-06-20,56.8851
2020-06-21,56.8851
2020-06-22,56.8851
2020-06-23,56.8851
2020-06-24,56.8851
2020-06-25,56.8851
2020-06-26,56.8851
2020-06-27,56.8851
2020-06-28,56.8851
2020-06-29,56.8851
2020-06-30,36.9552
2020-07-01,36.9552
2020-07-02,36.9552
2020-07-03,36.9552
2020-07-04,36.9552
2020-07-05,36.9552
2020-07-06,36.9552
2020-07-07,36.9552
2020-07-08,36.9552
2020-07-09,36.9552
2020-07-10,36.9552
2020-07-11,36.9552
2020-07-12,36.9552
2020-07-13,36.9552
2020-07-14,36.9552
2020-07-15,36.9552
2020-07-16,36.9552
2020-07-17,36.9552
2020-07-18,36.9552
2020-07-19,36.9552
2020-07-20,36.9552
2020-07-21,36.9552
2020-07-22,36.9552
2020-07-23,36.9552
2020-07-24,36.9552
2020-07-25,36.9552
2020-07-26,36.9552
2020-07-27,36.9552
2020-07-28,36.9552
2020-07-29,36.9552
2020-07-30,36.9552
2020-07-31,36.9552
2020-08-01,36.9552
2020-08-02,36.9552
2020-08-03,36.9552
2020-08-04,36.9552
2020-08-05,36.9552
2020-08-06,36.9552
2020-08-07,36.9552
2020-08-08,36.9552
2020-08-09,36.9552
2020-08-10,36.9552
2020-08-11,36.9552
2020-08-12,36.9552
2020-08-13,36.9552
2020-08-14,36.9552
2020-08-15,36.9552
2020-08-16,36.9552
2020-08-17,36.9552
2020-08-18,36.9552
2020-08-19,36.9552
2020-08-20,36.9552
2020-08-21,36.9552
2020-08-22,36.9552
2020-08-23,36.9552
2020-08-24,36.9552
2020-08-25,36.9552
2020-08-26,36.9552
2020-08-27,36.9552
2020-08-28,36.9552
2020-08-29,36.9552
2020-08-30,36.9552
2020-08-31,36.9552
2020-09-01,36.9552
2020-09-02,36.9552
2020-09-03,36.9552
2020-09-04,36.9552
2020-09-05,36.9552
2020-09-06,36.9552
2020-09-07,36.9552
2020-09-08,36.9552
2020-09-09,36.9552
2020-09-10,36.9552
2020-09-11,36.9552
2020-09-12,36.9552
2020-09-13,36.9552
2020-09-14,36.9552
2020-09-15,36.9552
2020-09-16,36.9552
2020-09-17,36.9552
2020-09-18,36.9552
2020-09-19,36.9552
2020-09-20,36.9552
2020-09-21,36.9552
2020-09-22,36.9552
2020-09-23,36.9552
2020-09-24,36.9552
2020-09-25,36.9552
2020-09-26,36.9552
2020-09-27,36.9552
2020-09-28,36.9552
2020-09-29,36.9552
2020-09-30,36.9552
2020-10-01,36.9552
2020-10-02,36.9552
2020-10-03,36.9552
2020-10-04,36.9552
2020-10-05,36.9552
2020-10-06,36.9552
2020-10-07,36.9552
2020-10-08,36.9552
2020-10-09,36.9552
2020-10-10,36.9552
2020-10-11,36.9552
2020-10-12,36.9552
2020-10-13,36.9552
2020-10-14,36.9552
2020-10-15,36.9552
2020-10-16,36.9552
2020-10-17,36.9552
2020-10-18,36.9552
2020-10-19,36.9552
2020-10-20,36.9552
2020-10-21,36.9552
2020-10-22,36.9552
2020-10-23,36.9552
2020-10-24,36.9552
2020-10-25,36.9552
2020-10-26,36.9552
2020-10-27,36.9552
2020-10-28,36.9552
2020-10-29,36.9552
2020-10-30,36.9552
2020-10-31,36.9552
2020-11-01,36.9552
2020-11-02,36.9552
2020-11-03,36.9552
2020-11-04,36.9552
2020-11-05,36.9552
2020-11-06,36.9552
2020-11-07,36.9552
2020-11-08,36.9552
2020-11-09,36.9552
2020-11-10,36.9552
2020-11-11,36.9552
2020-11-12,36.9552
2020-11-13,36.9552
2020-11-14,36.9552
2020-11-15,36.9552
2020-11-16,36.9552
2020-11-17,36.9552
2020-11-18,36.9552
2020-11-19,36.9552
2020-11-20,36.9552
2020-11-21,36.9552
2020-11-22,36.9552
2020-11-23,36.9552
2020-11-24,36.9552
2020-11-25,36.9552
2020-11-26,36.9552
2020-11-27,36.9552
2020-11-28,36.9552
2020-11-29,36.9552
2020-11-30,36.9552
2020-12-01,36.9552
2020-12-02,36.9552
2020-12-03,36.9552
2020-12-04,36.9552
2020-12-05,36.9552
2020-12-06,36.9552
2020-12-07,36.9552
2020-12-08,36.9552
2020-12-09,36.9552
2020-12-10,36.9552
2020-12-11,36.9552
2020-12-12,36.9552
2020-12-13,36.9552
2020-12-14,36.9552
2020-12-15,36.9552
2020-12-16,36.9552
2020-12-17,36.9552
2020-12-18,36.9552
2020-12-19,36.9552
2020-12-20,36.9552
2020-12-21,36.9552
2020-12-22,36.9552
2020-12-23,36.9552
2020-12-24,36.9552
2020-12-25,36.9552
2020-12-26,36.9552
2020-12-27,36.9552
2020-12-28,36.9552
2020-12-29,36.9552
2020-12-30,36.9552
2020-12-31,28.934
2021-01-01,28.934
2021-01-02,28.934
2021-01-03,28.934
2021-01-04,28.934
2021-01-05,28.934
2021-01-06,28.934
2021-01-07,28.934
2021-01-08,28.934
2021-01-09,28.934
2021-01-10,28.934
2021-01-11,28.934
2021-01-12,28.934
2021-01-13,28.934
2021-01-14,28.934
2021-01-15,28.934
2021-01-16,28.934
2021-01-17,28.934
2021-01-18,28.934
2021-01-19,28.934
2021-01-20,28.934
2021-01-21,28.934
2021-01-22,28.934
2021-01-23,28.934
2021-01-24,28.934
2021-01-25,28.934
2021-01-26,28.934
2021-01-27,28.934
2021-01-28,28.934
2021-01-29,28.934
2021-01-30,28.934
2021-01-31,28.934
2021-02-01,28.934
2021-02-02,28.934
2021-02-03,28.934
2021-02-04,28.934
2021-02-05,28.934
2021-02-06,28.934
2021-02-07,28.934
2021-02-08,28.934
2021-02-09,28.934
2021-02-10,28.934
2021-02-11,28.934
2021-02-12,28.934
2021-02-13,28.934
2021-02-14,28.934
2021-02-15,28.934
2021-02-16,28.934
2021-02-17,28.934
2021-02-18,28.934
2021-02-19,28.934
2021-02-20,28.934
2021-02-21,28.934
2021-02-22,28.934
2021-02-23,28.934
2021-02-24,28.934
2021-02-25,28.934
2021-02-26,28.934
2021-02-27,28.934
2021-02-28,28.934
2021-03-01,28.934
2021-03-02,28.934
2021-03-03,28.934
2021-03-04,28.934
2021-03-05,28.934
2021-03-06,28.934
2021-03-07,28.934
2021-03-08,28.934
2021-03-09,28.934
2021-03-10,28.934
2021-03-11,28.934
2021-03-12,28.934
2021-03-13,28.934
2021-03-14,28.934
2021-03-15,28.934
2021-03-16,28.934
2021-03-17,28.934
2021-03-18,28.934
2021-03-19,28.934
2021-03-20,28.934
2021-03-21,28.934
2021-03-22,28.934
2021-03-23,28.934
2021-03-24,28.934
2021-03-25,28.934
2021-03-26,28.934
2021-03-27,28.934
2021-03-28,28.934
2021-03-29,28.934
2021-03-30,28.934
2021-03-31,28.934
2021-04-01,28.934
2021-04-02,28.934
2021-04-03,28.934
2021-04-04,28.934
2021-04-05,28.934
2021-04-06,28.934
2021-04-07,28.934
2021-04-08,28.934
2021-04-09,28.934
2021-04-10,28.934
2021-04-11,28.934
2021-04-12,28.934
2021-04-13,28.934
2021-04-14,28.934
2021-04-15,28.934
2021-04-16,28.934
2021-04-17,28.934
2021-04-18,28.934
2021-04-19,28.934
2021-04-20,28.934
2021-04-21,28.934
2021-04-22,28.934
2021-04-23,28.934
2021-04-24,28.934
2021-04-25,28.934
2021-04-26,28.934
2021-04-27,28.934
2021-04-28,28.934
2021-04-29,28.934
2021-04-30,28.934
2021-05-01,28.934
2021-05-02,28.934
2021-05-03,28.934
2021-05-04,28.934
2021-05-05,28.934
2021-05-06,28.934
2021-05-07,28.934
2021-05-08,28.934
2021-05-09,28.934
2021-05-10,28.934
2021-05-11,28.934
2021-05-12,28.934
2021-05-13,28.934
2021-05-14,28.934
2021-05-15,28.934
2021-05-16,28.934
2021-05-17,28.934
2021-05-18,28.934
2021-05-19,28.934
2021-05-20,28.934
2021-05-21,28.934
2021-05-22,28.934
2021-05-23,28.934
2021-05-24,28.934
2021-05-25,28.934
2021-05-26,28.934
2021-05-27,28.934
2021-05-28,28.934
2021-05-29,28.934
2021-05-30,28.934
2021-05-31,28.934
2021-06-01,28.934
2021-06-02,28.934
2021-06-03,28.934
2021-06-04,28.934
2021-06-05,28.934
2021-06-06,28.934
2021-06-07,28.934
2021-06-08,28.934
2021-06-09,28.934
2021-06-10,28.934
2021-06-11,28.934
2021-06-12,28.934
2021-06-13,28.934
2021-06-14,28.934
2021-06-15,28.934
2021-06-16,28.934
2021-06-17,28.934
2021-06-18,28.934
2021-06-19,28.934
2021-06-20,28.934
2021-06-21,28.934
2021-06-22,28.934
2021-06-23,28.934
2021-06-24,28.934
2021-06-25,28.934
2021-06-26,28.934
2021-06-27,28.934
2021-06-28,28.934
2021-06-29,28.934
2021-06-30,33.8133
2021-07-01,33.8133
2021-07-02,33.8133
2021-07-03,33.8133
2021-07-04,33.8133
2021-07-05,33.8133
2021-07-06,33.8133
2021-07-07,33.8133
2021-07-08,33.8133
2021-07-09,33.8133
2021-07-10,33.8133
2021-07-11,33.8133
2021-07-12,33.8133
2021-07-13,33.8133
2021-07-14,33.8133
2021-07-15,33.8133
2021-07-16,33.8133
2021-07-17,33.8133
2021-07-18,33.8133
2021-07-19,33.8133
2021-07-20,33.8133
2021-07-21,33.8133
2021-07-22,33.8133
2021-07-23,33.8133
2021-07-24,33.8133
2021-07-25,33.8133
2021-07-26,33.8133
2021-07-27,33.8133
2021-07-28,33.8133
2021-07-29,33.8133
2021-07-30,33.8133
2021-07-31,33.8133
2021-08-01,33.8133
2021-08-02,33.8133
2021-08-03,33.8133
2021-08-04,33.8133
2021-08-05,33.8133
2021-08-06,33.8133
2021-08-07,33.8133
2021-08-08,33.8133
2021-08-09,33.8133
2021-08-10,33.8133
2021-08-11,33.8133
2021-08-12,33.8133
2021-08-13,33.8133
2021-08-14,33.8133
2021-08-15,33.8133
2021-08-16,33.8133
2021-08-17,33.8133
2021-08-18,33.8133
2021-08-19,33.8133
2021-08-20,33.8133
2021-08-21,33.8133
2021-08-22,33.8133
2021-08-23,33.8133
2021-08-24,33.8133
2021-08-25,33.8133
2021-08-26,33.8133
2021-08-27,33.8133
2021-08-28,33.8133
2021-08-29,33.8133
2021-08-30,33.8133
2021-08-31,33.8133
2021-09-01,33.8133
2021-09-02,33.8133
2021-09-03,33.8133
2021-09-04,33.8133
2021-09-05,33.8133
2021-09-06,33.8133
2021-09-07,33.8133
2021-09-08,33.8133
2021-09-09,33.8133
2021-09-10,33.8133
2021-09-11,33.8133
2021-09-12,33.8133
2021-09-13,33.8133
2021-09-14,33.8133
2021-09-15,33.8133
2021-09-16,33.8133
2021-09-17,33.8133
2021-09-18,33.8133
2021-09-19,33.8133
2021-09-20,33.8133
2021-09-21,33.8133
2021-09-22,33.8133
2021-09-23,33.8133
2021-09-24,33.8133
2021-09-25,33.8133
2021-09-26,33.8133
2021-09-27,33.8133
2021-09-28,33.8133
2021-09-29,33.8133
2021-09-30,33.8133
2021-10-01,33.8133
2021-10-02,33.8133
2021-10-03,33.8133
2021-10-04,33.8133
2021-10-05,33.8133
2021-10-06,33.8133
2021-10-07,33.8133
2021-10-08,33.8133
2021-10-09,33.8133
2021-10-10,33.8133
2021-10-11,33.8133
2021-10-12,33.8133
2021-10-13,33.8133
2021-10-14,33.8133
2021-10-15,33.8133
2021-10-16,33.8133
2021-10-17,33.8133
2021-10-18,33.8133
2021-10-19,33.8133
2021-10-20,33.8133
2021-10-21,33.8133
2021-10-22,33.8133
2021-10-23,33.8133
2021-10-24,33.8133
2021-10-25,33.8133
2021-10-26,33.8133
2021-10-27,33.8133
2021-10-28,33.8133
2021-10-29,33.8133
2021-10-30,33.8133
2021-10-31,33.8133
2021-11-01,33.8133
2021-11-02,33.8133
2021-11-03,33.8133
2021-11-04,33.8133
2021-11-05,33.8133
2021-11-06,33.8133
2021-11-07,33.8133
2021-11-08,33.8133
2021-11-09,33.8133
2021-11-10,33.8133
2021-11-11,33.8133
2021-11-12,33.8133
2021-11-13,33.8133
2021-11-14,33.8133
2021-11-15,33.8133
2021-11-16,33.8133
2021-11-17,33.8133
2021-11-18,33.8133
2021-11-19,33.8133
2021-11-20,33.8133
2021-11-21,33.8133
2021-11-22,33.8133
2021-11-23,33.8133
2021-11-24,33.8133
2021-11-25,33.8133
2021-11-26,33.8133
2021-11-27,33.8133
2021-11-28,33.8133
2021-11-29,33.8133
2021-11-30,33.8133
2021-12-01,33.8133
2021-12-02,33.8133
2021-12-03,33.8133
2021-12-04,33.8133
2021-12-05,33.8133
2021-12-06,33.8133
2021-12-07,33.8133
2021-12-08,33.8133
2021-12-09,33.8133
2021-12-10,33.8133
2021-12-11,33.8133
2021-12-12,33.8133
2021-12-13,33.8133
2021-12-14,33.8133
2021-12-15,33.8133
2021-12-16,33.8133
2021-12-17,33.8133
2021-12-18,33.8133
2021-12-19,33.8133
2021-12-20,33.8133
2021-12-21,33.8133
2021-12-22,33.8133
2021-12-23,33.8133
2021-12-24,33.8133
2021-12-25,33.8133
2021-12-26,33.8133
2021-12-27,33.8133
2021-12-28,33.8133
2021-12-29,33.8133
2021-12-30,33.8133
2021-12-31,29.0546
2022-01-01,29.0546
2022-01-02,29.0546
2022-01-03,29.0546
2022-01-04,29.0546
2022-01-05,29.0546
2022-01-06,29.0546
2022-01-07,29.0546
2022-01-08,29.0546
2022-01-09,29.0546
2022-01-10,29.0546
2022-01-11,29.0546
2022-01-12,29.0546
2022-01-13,29.0546
2022-01-14,29.0546
2022-01-15,29.0546
2022-01-16,29.0546
2022-01-17,29.0546
2022-01-18,29.0546
2022-01-19,29.0546
2022-01-20,29.0546
2022-01-21,29.0546
2022-01-22,29.0546
2022-01-23,29.0546
2022-01-24,29.0546
2022-01-25,29.0546
2022-01-26,29.0546
2022-01-27,29.0546
2022-01-28,29.0546
2022-01-29,29.0546
2022-01-30,29.0546
2022-01-31,29.0546
2022-02-01,29.0546
2022-02-02,29.0546
2022-02-03,29.0546
2022-02-04,29.0546
2022-02-05,29.0546
2022-02-06,29.0546
2022-02-07,29.0546
2022-02-08,29.0546
2022-02-09,29.0546
2022-02-10,29.0546
2022-02-11,29.0546
2022-02-12,29.0546
2022-02-13,29.0546
2022-02-14,29.0546
2022-02-15,29.0546
2022-02-16,29.0546
2022-02-17,29.0546
2022-02-18,29.0546
2022-02-19,29.0546
2022-02-20,29.0546
2022-02-21,29.0546
2022-02-22,29.0546
2022-02-23,29.0546
2022-02-24,29.0546
2022-02-25,29.0546
2022-02-26,29.0546
2022-02-27,29.0546
2022-02-28,29.0546
2022-03-01,29.0546
2022-03-02,29.0546
2022-03-03,29.0546
2022-03-04,29.0546
2022-03-05,29.0546
2022-03-06,29.0546
2022-03-07,29.0546
2022-03-08,29.0546
2022-03-09,29.0546
2022-03-10,29.0546
2022-03-11,29.0546
2022-03-12,29.0546
2022-03-13,29.0546
2022-03-14,29.0546
2022-03-15,29.0546
2022-03-16,29.0546
2022-03-17,29.0546
2022-03-18,29.0546
2022-03-19,29.0546
2022-03-20,29.0546
2022-03-21,29.0546
2022-03-22,29.0546
2022-03-23,29.0546
2022-03-24,29.0546
2022-03-25,29.0546
2022-03-26,29.0546
2022-03-27,29.0546
2022-03-28,29.0546
2022-03-29,29.0546
2022-03-30,29.0546
2022-03-31,29.0546
2022-04-01,29.0546
2022-04-02,29.0546
2022-04-03,29.0546
2022-04-04,29.0546
2022-04-05,29.0546
2022-04-06,29.0546
2022-04-07,29.0546
2022-04-08,29.0546
2022-04-09,29.0546
2022-04-10,29.0546
2022-04-11,29.0546
2022-04-12,29.0546
2022-04-13,29.0546
2022-04-14,29.0546
2022-04-15,29.0546
2022-04-16,29.0546
2022-04-17,29.0546
2022-04-18,29.0546
2022-04-19,29.0546
2022-04-20,29.0546
2022-04-21,29.0546
2022-04-22,29.0546
2022-04-23,29.0546
2022-04-24,29.0546
2022-04-25,29.0546
2022-04-26,29.0546
2022-04-27,29.0546
2022-04-28,29.0546
2022-04-29,29.0546
2022-04-30,29.0546
2022-05-01,29.0546
2022-05-02,29.0546
2022-05-03,29.0546
2022-05-04,29.0546
2022-05-05,29.0546
2022-05-06,29.0546
2022-05-07,29.0546
2022-05-08,29.0546
2022-05-09,29.0546
2022-05-10,29.0546
2022-05-11,29.0546
2022-05-12,29.0546
2022-05-13,29.0546
2022-05-14,29.0546
2022-05-15,29.0546
2022-05-16,29.0546
2022-05-17,29.0546
2022-05-18,29.0546
2022-05-19,29.0546
2022-05-20,29.0546
2022-05-21,29.0546
2022-05-22,29.0546
2022-05-23,29.0546
2022-05-24,29.0546
2022-05-25,29.0546
2022-05-26,29.0546
2022-05-27,29.0546
2022-05-28,29.0546
2022-05-29,29.0546
2022-05-30,29.0546
2022-05-31,29.0546
2022-06-01,29.0546
2022-06-02,29.0546
2022-06-03,29.0546
2022-06-04,29.0546
2022-06-05,29.0546
2022-06-06,29.0546
2022-06-07,29.0546
2022-06-08,29.0546
2022-06-09,29.0546
2022-06-10,29.0546
2022-06-11,29.0546
2022-06-12,29.0546
2022-06-13,29.0546
2022-06-14,29.0546
2022-06-15,29.0546
2022-06-16,29.0546
2022-06-17,29.0546
2022-06-18,29.0546
2022-06-19,29.0546
2022-06-20,29.0546
2022-06-21,29.0546
2022-06-22,29.0546
2022-06-23,29.0546
2022-06-24,29.0546
2022-06-25,29.0546
2022-06-26,29.0546
2022-06-27,29.0546
2022-06-28,29.0546
2022-06-29,29.0546
2022-06-30,31.809
2022-07-01,31.809
2022-07-02,31.809
2022-07-03,31.809
2022-07-04,31.809
2022-07-05,31.809
2022-07-06,31.809
2022-07-07,31.809
2022-07-08,31.809
2022-07-09,31.809
2022-07-10,31.809
2022-07-11,31.809
2022-07-12,31.809
2022-07-13,31.809
2022-07-14,31.809
2022-07-15,31.809
2022-07-16,31.809
2022-07-17,31.809
2022-07-18,31.809
2022-07-19,31.809
2022-07-20,31.809
2022-07-21,31.809
2022-07-22,31.809
2022-07-23,31.809
2022-07-24,31.809
2022-07-25,31.809
2022-07-26,31.809
2022-07-27,31.809
2022-07-28,31.809
2022-07-29,31.809
2022-07-30,31.809
2022-07-31,31.809
2022-08-01,31.809
2022-08-02,31.809
2022-08-03,31.809
2022-08-04,31.809
2022-08-05,31.809
2022-08-06,31.809
2022-08-07,31.809
2022-08-08,31.809
2022-08-09,31.809
2022-08-10,31.809
2022-08-11,31.809
2022-08-12,31.809
2022-08-13,31.809
2022-08-14,31.809
2022-08-15,31.809
2022-08-16,31.809
2022-08-17,31.809
2022-08-18,31.809
2022-08-19,31.809
2022-08-20,31.809
2022-08-21,31.809
2022-08-22,31.809
2022-08-23,31.809
2022-08-24,31.809
2022-08-25,31.809
2022-08-26,31.809
2022-08-27,31.809
2022-08-28,31.809
2022-08-29,31.809
2022-08-30,31.809
2022-08-31,31.809
2022-09-01,31.809
2022-09-02,31.809
2022-09-03,31.809
2022-09-04,31.809
2022-09-05,31.809
2022-09-06,31.809
2022-09-07,31.809
2022-09-08,31.809
2022-09-09,31.809
2022-09-10,31.809
2022-09-11,31.809
2022-09-12,31.809
2022-09-13,31.809
2022-09-14,31.809
2022-09-15,31.809
2022-09-16,31.809
2022-09-17,31.809
2022-09-18,31.809
2022-09-19,31.809
2022-09-20,31.809
2022-09-21,31.809
2022-09-22,31.809
2022-09-23,31.809
2022-09-24,31.809
2022-09-25,31.809
2022-09-26,31.809
2022-09-27,31.809
2022-09-28,31.809
2022-09-29,31.809
2022-09-30,31.809
2022-10-01,31.809
2022-10-02,31.809
2022-10-03,31.809
2022-10-04,31.809
2022-10-05,31.809
2022-10-06,31.809
2022-10-07,31.809
2022-10-08,31.809
2022-10-09,31.809
2022-10-10,31.809
2022-10-11,31.809
2022-10-12,31.809
2022-10-13,31.809
2022-10-14,31.809
2022-10-15,31.809
2022-10-16,31.809
2022-10-17,31.809
2022-10-18,31.809
2022-10-19,31.809
2022-10-20,31.809
2022-10-21,31.809
2022-10-22,31.809
2022-10-23,31.809
2022-10-24,31.809
2022-10-25,31.809
2022-10-26,31.809
2022-10-27,31.809
2022-10-28,31.809
