,NXT LN Equity
2019-09-06,278.5175
2019-09-07,278.5175
2019-09-08,278.5175
2019-09-09,278.5175
2019-09-10,278.5175
2019-09-11,278.5175
2019-09-12,278.5175
2019-09-13,278.5175
2019-09-14,278.5175
2019-09-15,278.5175
2019-09-16,278.5175
2019-09-17,278.5175
2019-09-18,278.5175
2019-09-19,278.5175
2019-09-20,278.5175
2019-09-21,278.5175
2019-09-22,278.5175
2019-09-23,278.5175
2019-09-24,278.5175
2019-09-25,278.5175
2019-09-26,278.5175
2019-09-27,278.5175
2019-09-28,278.5175
2019-09-29,278.5175
2019-09-30,278.5175
2019-10-01,278.5175
2019-10-02,278.5175
2019-10-03,278.5175
2019-10-04,278.5175
2019-10-05,278.5175
2019-10-06,278.5175
2019-10-07,278.5175
2019-10-08,278.5175
2019-10-09,278.5175
2019-10-10,278.5175
2019-10-11,278.5175
2019-10-12,278.5175
2019-10-13,278.5175
2019-10-14,278.5175
2019-10-15,278.5175
2019-10-16,278.5175
2019-10-17,278.5175
2019-10-18,278.5175
2019-10-19,278.5175
2019-10-20,278.5175
2019-10-21,278.5175
2019-10-22,278.5175
2019-10-23,278.5175
2019-10-24,278.5175
2019-10-25,278.5175
2019-10-26,278.5175
2019-10-27,278.5175
2019-10-28,278.5175
2019-10-29,278.5175
2019-10-30,278.5175
2019-10-31,278.5175
2019-11-01,278.5175
2019-11-02,278.5175
2019-11-03,278.5175
2019-11-04,278.5175
2019-11-05,278.5175
2019-11-06,278.5175
2019-11-07,278.5175
2019-11-08,278.5175
2019-11-09,278.5175
2019-11-10,278.5175
2019-11-11,278.5175
2019-11-12,278.5175
2019-11-13,278.5175
2019-11-14,278.5175
2019-11-15,278.5175
2019-11-16,278.5175
2019-11-17,278.5175
2019-11-18,278.5175
2019-11-19,278.5175
2019-11-20,278.5175
2019-11-21,278.5175
2019-11-22,278.5175
2019-11-23,278.5175
2019-11-24,278.5175
2019-11-25,278.5175
2019-11-26,278.5175
2019-11-27,278.5175
2019-11-28,278.5175
2019-11-29,278.5175
2019-11-30,278.5175
2019-12-01,278.5175
2019-12-02,278.5175
2019-12-03,278.5175
2019-12-04,278.5175
2019-12-05,278.5175
2019-12-06,278.5175
2019-12-07,278.5175
2019-12-08,278.5175
2019-12-09,278.5175
2019-12-10,278.5175
2019-12-11,278.5175
2019-12-12,278.5175
2019-12-13,278.5175
2019-12-14,278.5175
2019-12-15,278.5175
2019-12-16,278.5175
2019-12-17,278.5175
2019-12-18,278.5175
2019-12-19,278.5175
2019-12-20,278.5175
2019-12-21,278.5175
2019-12-22,278.5175
2019-12-23,278.5175
2019-12-24,278.5175
2019-12-25,278.5175
2019-12-26,278.5175
2019-12-27,278.5175
2019-12-28,278.5175
2019-12-29,278.5175
2019-12-30,278.5175
2019-12-31,278.5175
2020-01-01,278.5175
2020-01-02,278.5175
2020-01-03,278.5175
2020-01-04,278.5175
2020-01-05,278.5175
2020-01-06,278.5175
2020-01-07,278.5175
2020-01-08,278.5175
2020-01-09,278.5175
2020-01-10,278.5175
2020-01-11,278.5175
2020-01-12,278.5175
2020-01-13,278.5175
2020-01-14,278.5175
2020-01-15,278.5175
2020-01-16,278.5175
2020-01-17,278.5175
2020-01-18,278.5175
2020-01-19,278.5175
2020-01-20,278.5175
2020-01-21,278.5175
2020-01-22,278.5175
2020-01-23,278.5175
2020-01-24,278.5175
2020-01-25,151.0957
2020-01-26,151.0957
2020-01-27,151.0957
2020-01-28,151.0957
2020-01-29,151.0957
2020-01-30,151.0957
2020-01-31,151.0957
2020-02-01,151.0957
2020-02-02,151.0957
2020-02-03,151.0957
2020-02-04,151.0957
2020-02-05,151.0957
2020-02-06,151.0957
2020-02-07,151.0957
2020-02-08,151.0957
2020-02-09,151.0957
2020-02-10,151.0957
2020-02-11,151.0957
2020-02-12,151.0957
2020-02-13,151.0957
2020-02-14,151.0957
2020-02-15,151.0957
2020-02-16,151.0957
2020-02-17,151.0957
2020-02-18,151.0957
2020-02-19,151.0957
2020-02-20,151.0957
2020-02-21,151.0957
2020-02-22,151.0957
2020-02-23,151.0957
2020-02-24,151.0957
2020-02-25,151.0957
2020-02-26,151.0957
2020-02-27,151.0957
2020-02-28,151.0957
2020-02-29,151.0957
2020-03-01,151.0957
2020-03-02,151.0957
2020-03-03,151.0957
2020-03-04,151.0957
2020-03-05,151.0957
2020-03-06,151.0957
2020-03-07,151.0957
2020-03-08,151.0957
2020-03-09,151.0957
2020-03-10,151.0957
2020-03-11,151.0957
2020-03-12,151.0957
2020-03-13,151.0957
2020-03-14,151.0957
2020-03-15,151.0957
2020-03-16,151.0957
2020-03-17,151.0957
2020-03-18,151.0957
2020-03-19,151.0957
2020-03-20,151.0957
2020-03-21,151.0957
2020-03-22,151.0957
2020-03-23,151.0957
2020-03-24,151.0957
2020-03-25,151.0957
2020-03-26,151.0957
2020-03-27,151.0957
2020-03-28,151.0957
2020-03-29,151.0957
2020-03-30,151.0957
2020-03-31,151.0957
2020-04-01,151.0957
2020-04-02,151.0957
2020-04-03,151.0957
2020-04-04,151.0957
2020-04-05,151.0957
2020-04-06,151.0957
2020-04-07,151.0957
2020-04-08,151.0957
2020-04-09,151.0957
2020-04-10,151.0957
2020-04-11,151.0957
2020-04-12,151.0957
2020-04-13,151.0957
2020-04-14,151.0957
2020-04-15,151.0957
2020-04-16,151.0957
2020-04-17,151.0957
2020-04-18,151.0957
2020-04-19,151.0957
2020-04-20,151.0957
2020-04-21,151.0957
2020-04-22,151.0957
2020-04-23,151.0957
2020-04-24,151.0957
2020-04-25,151.0957
2020-04-26,151.0957
2020-04-27,151.0957
2020-04-28,151.0957
2020-04-29,151.0957
2020-04-30,151.0957
2020-05-01,151.0957
2020-05-02,151.0957
2020-05-03,151.0957
2020-05-04,151.0957
2020-05-05,151.0957
2020-05-06,151.0957
2020-05-07,151.0957
2020-05-08,151.0957
2020-05-09,151.0957
2020-05-10,151.0957
2020-05-11,151.0957
2020-05-12,151.0957
2020-05-13,151.0957
2020-05-14,151.0957
2020-05-15,151.0957
2020-05-16,151.0957
2020-05-17,151.0957
2020-05-18,151.0957
2020-05-19,151.0957
2020-05-20,151.0957
2020-05-21,151.0957
2020-05-22,151.0957
2020-05-23,151.0957
2020-05-24,151.0957
2020-05-25,151.0957
2020-05-26,151.0957
2020-05-27,151.0957
2020-05-28,151.0957
2020-05-29,151.0957
2020-05-30,151.0957
2020-05-31,151.0957
2020-06-01,151.0957
2020-06-02,151.0957
2020-06-03,151.0957
2020-06-04,151.0957
2020-06-05,151.0957
2020-06-06,151.0957
2020-06-07,151.0957
2020-06-08,151.0957
2020-06-09,151.0957
2020-06-10,151.0957
2020-06-11,151.0957
2020-06-12,151.0957
2020-06-13,151.0957
2020-06-14,151.0957
2020-06-15,151.0957
2020-06-16,151.0957
2020-06-17,151.0957
2020-06-18,151.0957
2020-06-19,151.0957
2020-06-20,151.0957
2020-06-21,151.0957
2020-06-22,151.0957
2020-06-23,151.0957
2020-06-24,151.0957
2020-06-25,151.0957
2020-06-26,151.0957
2020-06-27,151.0957
2020-06-28,151.0957
2020-06-29,151.0957
2020-06-30,151.0957
2020-07-01,151.0957
2020-07-02,151.0957
2020-07-03,151.0957
2020-07-04,151.0957
2020-07-05,151.0957
2020-07-06,151.0957
2020-07-07,151.0957
2020-07-08,151.0957
2020-07-09,151.0957
2020-07-10,151.0957
2020-07-11,151.0957
2020-07-12,151.0957
2020-07-13,151.0957
2020-07-14,151.0957
2020-07-15,151.0957
2020-07-16,151.0957
2020-07-17,151.0957
2020-07-18,151.0957
2020-07-19,151.0957
2020-07-20,151.0957
2020-07-21,151.0957
2020-07-22,151.0957
2020-07-23,151.0957
2020-07-24,151.0957
2020-07-25,106.8599
2020-07-26,106.8599
2020-07-27,106.8599
2020-07-28,106.8599
2020-07-29,106.8599
2020-07-30,106.8599
2020-07-31,106.8599
2020-08-01,106.8599
2020-08-02,106.8599
2020-08-03,106.8599
2020-08-04,106.8599
2020-08-05,106.8599
2020-08-06,106.8599
2020-08-07,106.8599
2020-08-08,106.8599
2020-08-09,106.8599
2020-08-10,106.8599
2020-08-11,106.8599
2020-08-12,106.8599
2020-08-13,106.8599
2020-08-14,106.8599
2020-08-15,106.8599
2020-08-16,106.8599
2020-08-17,106.8599
2020-08-18,106.8599
2020-08-19,106.8599
2020-08-20,106.8599
2020-08-21,106.8599
2020-08-22,106.8599
2020-08-23,106.8599
2020-08-24,106.8599
2020-08-25,106.8599
2020-08-26,106.8599
2020-08-27,106.8599
2020-08-28,106.8599
2020-08-29,106.8599
2020-08-30,106.8599
2020-08-31,106.8599
2020-09-01,106.8599
2020-09-02,106.8599
2020-09-03,106.8599
2020-09-04,106.8599
2020-09-05,106.8599
2020-09-06,106.8599
2020-09-07,106.8599
2020-09-08,106.8599
2020-09-09,106.8599
2020-09-10,106.8599
2020-09-11,106.8599
2020-09-12,106.8599
2020-09-13,106.8599
2020-09-14,106.8599
2020-09-15,106.8599
2020-09-16,106.8599
2020-09-17,106.8599
2020-09-18,106.8599
2020-09-19,106.8599
2020-09-20,106.8599
2020-09-21,106.8599
2020-09-22,106.8599
2020-09-23,106.8599
2020-09-24,106.8599
2020-09-25,106.8599
2020-09-26,106.8599
2020-09-27,106.8599
2020-09-28,106.8599
2020-09-29,106.8599
2020-09-30,106.8599
2020-10-01,106.8599
2020-10-02,106.8599
2020-10-03,106.8599
2020-10-04,106.8599
2020-10-05,106.8599
2020-10-06,106.8599
2020-10-07,106.8599
2020-10-08,106.8599
2020-10-09,106.8599
2020-10-10,106.8599
2020-10-11,106.8599
2020-10-12,106.8599
2020-10-13,106.8599
2020-10-14,106.8599
2020-10-15,106.8599
2020-10-16,106.8599
2020-10-17,106.8599
2020-10-18,106.8599
2020-10-19,106.8599
2020-10-20,106.8599
2020-10-21,106.8599
2020-10-22,106.8599
2020-10-23,106.8599
2020-10-24,106.8599
2020-10-25,106.8599
2020-10-26,106.8599
2020-10-27,106.8599
2020-10-28,106.8599
2020-10-29,106.8599
2020-10-30,106.8599
2020-10-31,106.8599
2020-11-01,106.8599
2020-11-02,106.8599
2020-11-03,106.8599
2020-11-04,106.8599
2020-11-05,106.8599
2020-11-06,106.8599
2020-11-07,106.8599
2020-11-08,106.8599
2020-11-09,106.8599
2020-11-10,106.8599
2020-11-11,106.8599
2020-11-12,106.8599
2020-11-13,106.8599
2020-11-14,106.8599
2020-11-15,106.8599
2020-11-16,106.8599
2020-11-17,106.8599
2020-11-18,106.8599
2020-11-19,106.8599
2020-11-20,106.8599
2020-11-21,106.8599
2020-11-22,106.8599
2020-11-23,106.8599
2020-11-24,106.8599
2020-11-25,106.8599
2020-11-26,106.8599
2020-11-27,106.8599
2020-11-28,106.8599
2020-11-29,106.8599
2020-11-30,106.8599
2020-12-01,106.8599
2020-12-02,106.8599
2020-12-03,106.8599
2020-12-04,106.8599
2020-12-05,106.8599
2020-12-06,106.8599
2020-12-07,106.8599
2020-12-08,106.8599
2020-12-09,106.8599
2020-12-10,106.8599
2020-12-11,106.8599
2020-12-12,106.8599
2020-12-13,106.8599
2020-12-14,106.8599
2020-12-15,106.8599
2020-12-16,106.8599
2020-12-17,106.8599
2020-12-18,106.8599
2020-12-19,106.8599
2020-12-20,106.8599
2020-12-21,106.8599
2020-12-22,106.8599
2020-12-23,106.8599
2020-12-24,106.8599
2020-12-25,106.8599
2020-12-26,106.8599
2020-12-27,106.8599
2020-12-28,106.8599
2020-12-29,106.8599
2020-12-30,106.8599
2020-12-31,106.8599
2021-01-01,106.8599
2021-01-02,106.8599
2021-01-03,106.8599
2021-01-04,106.8599
2021-01-05,106.8599
2021-01-06,106.8599
2021-01-07,106.8599
2021-01-08,106.8599
2021-01-09,106.8599
2021-01-10,106.8599
2021-01-11,106.8599
2021-01-12,106.8599
2021-01-13,106.8599
2021-01-14,106.8599
2021-01-15,106.8599
2021-01-16,106.8599
2021-01-17,106.8599
2021-01-18,106.8599
2021-01-19,106.8599
2021-01-20,106.8599
2021-01-21,106.8599
2021-01-22,106.8599
2021-01-23,106.8599
2021-01-24,106.8599
2021-01-25,106.8599
2021-01-26,106.8599
2021-01-27,106.8599
2021-01-28,106.8599
2021-01-29,106.8599
2021-01-30,52.0138
2021-01-31,52.0138
2021-02-01,52.0138
2021-02-02,52.0138
2021-02-03,52.0138
2021-02-04,52.0138
2021-02-05,52.0138
2021-02-06,52.0138
2021-02-07,52.0138
2021-02-08,52.0138
2021-02-09,52.0138
2021-02-10,52.0138
2021-02-11,52.0138
2021-02-12,52.0138
2021-02-13,52.0138
2021-02-14,52.0138
2021-02-15,52.0138
2021-02-16,52.0138
2021-02-17,52.0138
2021-02-18,52.0138
2021-02-19,52.0138
2021-02-20,52.0138
2021-02-21,52.0138
2021-02-22,52.0138
2021-02-23,52.0138
2021-02-24,52.0138
2021-02-25,52.0138
2021-02-26,52.0138
2021-02-27,52.0138
2021-02-28,52.0138
2021-03-01,52.0138
2021-03-02,52.0138
2021-03-03,52.0138
2021-03-04,52.0138
2021-03-05,52.0138
2021-03-06,52.0138
2021-03-07,52.0138
2021-03-08,52.0138
2021-03-09,52.0138
2021-03-10,52.0138
2021-03-11,52.0138
2021-03-12,52.0138
2021-03-13,52.0138
2021-03-14,52.0138
2021-03-15,52.0138
2021-03-16,52.0138
2021-03-17,52.0138
2021-03-18,52.0138
2021-03-19,52.0138
2021-03-20,52.0138
2021-03-21,52.0138
2021-03-22,52.0138
2021-03-23,52.0138
2021-03-24,52.0138
2021-03-25,52.0138
2021-03-26,52.0138
2021-03-27,52.0138
2021-03-28,52.0138
2021-03-29,52.0138
2021-03-30,52.0138
2021-03-31,52.0138
2021-04-01,52.0138
2021-04-02,52.0138
2021-04-03,52.0138
2021-04-04,52.0138
2021-04-05,52.0138
2021-04-06,52.0138
2021-04-07,52.0138
2021-04-08,52.0138
2021-04-09,52.0138
2021-04-10,52.0138
2021-04-11,52.0138
2021-04-12,52.0138
2021-04-13,52.0138
2021-04-14,52.0138
2021-04-15,52.0138
2021-04-16,52.0138
2021-04-17,52.0138
2021-04-18,52.0138
2021-04-19,52.0138
2021-04-20,52.0138
2021-04-21,52.0138
2021-04-22,52.0138
2021-04-23,52.0138
2021-04-24,52.0138
2021-04-25,52.0138
2021-04-26,52.0138
2021-04-27,52.0138
2021-04-28,52.0138
2021-04-29,52.0138
2021-04-30,52.0138
2021-05-01,52.0138
2021-05-02,52.0138
2021-05-03,52.0138
2021-05-04,52.0138
2021-05-05,52.0138
2021-05-06,52.0138
2021-05-07,52.0138
2021-05-08,52.0138
2021-05-09,52.0138
2021-05-10,52.0138
2021-05-11,52.0138
2021-05-12,52.0138
2021-05-13,52.0138
2021-05-14,52.0138
2021-05-15,52.0138
2021-05-16,52.0138
2021-05-17,52.0138
2021-05-18,52.0138
2021-05-19,52.0138
2021-05-20,52.0138
2021-05-21,52.0138
2021-05-22,52.0138
2021-05-23,52.0138
2021-05-24,52.0138
2021-05-25,52.0138
2021-05-26,52.0138
2021-05-27,52.0138
2021-05-28,52.0138
2021-05-29,52.0138
2021-05-30,52.0138
2021-05-31,52.0138
2021-06-01,52.0138
2021-06-02,52.0138
2021-06-03,52.0138
2021-06-04,52.0138
2021-06-05,52.0138
2021-06-06,52.0138
2021-06-07,52.0138
2021-06-08,52.0138
2021-06-09,52.0138
2021-06-10,52.0138
2021-06-11,52.0138
2021-06-12,52.0138
2021-06-13,52.0138
2021-06-14,52.0138
2021-06-15,52.0138
2021-06-16,52.0138
2021-06-17,52.0138
2021-06-18,52.0138
2021-06-19,52.0138
2021-06-20,52.0138
2021-06-21,52.0138
2021-06-22,52.0138
2021-06-23,52.0138
2021-06-24,52.0138
2021-06-25,52.0138
2021-06-26,52.0138
2021-06-27,52.0138
2021-06-28,52.0138
2021-06-29,52.0138
2021-06-30,52.0138
2021-07-01,52.0138
2021-07-02,52.0138
2021-07-03,52.0138
2021-07-04,52.0138
2021-07-05,52.0138
2021-07-06,52.0138
2021-07-07,52.0138
2021-07-08,52.0138
2021-07-09,52.0138
2021-07-10,52.0138
2021-07-11,52.0138
2021-07-12,52.0138
2021-07-13,52.0138
2021-07-14,52.0138
2021-07-15,52.0138
2021-07-16,52.0138
2021-07-17,52.0138
2021-07-18,52.0138
2021-07-19,52.0138
2021-07-20,52.0138
2021-07-21,52.0138
2021-07-22,52.0138
2021-07-23,52.0138
2021-07-24,52.0138
2021-07-25,52.0138
2021-07-26,52.0138
2021-07-27,52.0138
2021-07-28,52.0138
2021-07-29,52.0138
2021-07-30,52.0138
2021-07-31,88.2848
2021-08-01,88.2848
2021-08-02,88.2848
2021-08-03,88.2848
2021-08-04,88.2848
2021-08-05,88.2848
2021-08-06,88.2848
2021-08-07,88.2848
2021-08-08,88.2848
2021-08-09,88.2848
2021-08-10,88.2848
2021-08-11,88.2848
2021-08-12,88.2848
2021-08-13,88.2848
2021-08-14,88.2848
2021-08-15,88.2848
2021-08-16,88.2848
2021-08-17,88.2848
2021-08-18,88.2848
2021-08-19,88.2848
2021-08-20,88.2848
2021-08-21,88.2848
2021-08-22,88.2848
2021-08-23,88.2848
2021-08-24,88.2848
2021-08-25,88.2848
2021-08-26,88.2848
2021-08-27,88.2848
2021-08-28,88.2848
2021-08-29,88.2848
2021-08-30,88.2848
2021-08-31,88.2848
2021-09-01,88.2848
2021-09-02,88.2848
2021-09-03,88.2848
2021-09-04,88.2848
2021-09-05,88.2848
2021-09-06,88.2848
2021-09-07,88.2848
2021-09-08,88.2848
2021-09-09,88.2848
2021-09-10,88.2848
2021-09-11,88.2848
2021-09-12,88.2848
2021-09-13,88.2848
2021-09-14,88.2848
2021-09-15,88.2848
2021-09-16,88.2848
2021-09-17,88.2848
2021-09-18,88.2848
2021-09-19,88.2848
2021-09-20,88.2848
2021-09-21,88.2848
2021-09-22,88.2848
2021-09-23,88.2848
2021-09-24,88.2848
2021-09-25,88.2848
2021-09-26,88.2848
2021-09-27,88.2848
2021-09-28,88.2848
2021-09-29,88.2848
2021-09-30,88.2848
2021-10-01,88.2848
2021-10-02,88.2848
2021-10-03,88.2848
2021-10-04,88.2848
2021-10-05,88.2848
2021-10-06,88.2848
2021-10-07,88.2848
2021-10-08,88.2848
2021-10-09,88.2848
2021-10-10,88.2848
2021-10-11,88.2848
2021-10-12,88.2848
2021-10-13,88.2848
2021-10-14,88.2848
2021-10-15,88.2848
2021-10-16,88.2848
2021-10-17,88.2848
2021-10-18,88.2848
2021-10-19,88.2848
2021-10-20,88.2848
2021-10-21,88.2848
2021-10-22,88.2848
2021-10-23,88.2848
2021-10-24,88.2848
2021-10-25,88.2848
2021-10-26,88.2848
2021-10-27,88.2848
2021-10-28,88.2848
2021-10-29,88.2848
2021-10-30,88.2848
2021-10-31,88.2848
2021-11-01,88.2848
2021-11-02,88.2848
2021-11-03,88.2848
2021-11-04,88.2848
2021-11-05,88.2848
2021-11-06,88.2848
2021-11-07,88.2848
2021-11-08,88.2848
2021-11-09,88.2848
2021-11-10,88.2848
2021-11-11,88.2848
2021-11-12,88.2848
2021-11-13,88.2848
2021-11-14,88.2848
2021-11-15,88.2848
2021-11-16,88.2848
2021-11-17,88.2848
2021-11-18,88.2848
2021-11-19,88.2848
2021-11-20,88.2848
2021-11-21,88.2848
2021-11-22,88.2848
2021-11-23,88.2848
2021-11-24,88.2848
2021-11-25,88.2848
2021-11-26,88.2848
2021-11-27,88.2848
2021-11-28,88.2848
2021-11-29,88.2848
2021-11-30,88.2848
2021-12-01,88.2848
2021-12-02,88.2848
2021-12-03,88.2848
2021-12-04,88.2848
2021-12-05,88.2848
2021-12-06,88.2848
2021-12-07,88.2848
2021-12-08,88.2848
2021-12-09,88.2848
2021-12-10,88.2848
2021-12-11,88.2848
2021-12-12,88.2848
2021-12-13,88.2848
2021-12-14,88.2848
2021-12-15,88.2848
2021-12-16,88.2848
2021-12-17,88.2848
2021-12-18,88.2848
2021-12-19,88.2848
2021-12-20,88.2848
2021-12-21,88.2848
2021-12-22,88.2848
2021-12-23,88.2848
2021-12-24,88.2848
2021-12-25,88.2848
2021-12-26,88.2848
2021-12-27,88.2848
2021-12-28,88.2848
2021-12-29,88.2848
2021-12-30,88.2848
2021-12-31,88.2848
2022-01-01,88.2848
2022-01-02,88.2848
2022-01-03,88.2848
2022-01-04,88.2848
2022-01-05,88.2848
2022-01-06,88.2848
2022-01-07,88.2848
2022-01-08,88.2848
2022-01-09,88.2848
2022-01-10,88.2848
2022-01-11,88.2848
2022-01-12,88.2848
2022-01-13,88.2848
2022-01-14,88.2848
2022-01-15,88.2848
2022-01-16,88.2848
2022-01-17,88.2848
2022-01-18,88.2848
2022-01-19,88.2848
2022-01-20,88.2848
2022-01-21,88.2848
2022-01-22,88.2848
2022-01-23,88.2848
2022-01-24,88.2848
2022-01-25,88.2848
2022-01-26,88.2848
2022-01-27,88.2848
2022-01-28,88.2848
2022-01-29,81.094
2022-01-30,81.094
2022-01-31,81.094
2022-02-01,81.094
2022-02-02,81.094
2022-02-03,81.094
2022-02-04,81.094
2022-02-05,81.094
2022-02-06,81.094
2022-02-07,81.094
2022-02-08,81.094
2022-02-09,81.094
2022-02-10,81.094
2022-02-11,81.094
2022-02-12,81.094
2022-02-13,81.094
2022-02-14,81.094
2022-02-15,81.094
2022-02-16,81.094
2022-02-17,81.094
2022-02-18,81.094
2022-02-19,81.094
2022-02-20,81.094
2022-02-21,81.094
2022-02-22,81.094
2022-02-23,81.094
2022-02-24,81.094
2022-02-25,81.094
2022-02-26,81.094
2022-02-27,81.094
2022-02-28,81.094
2022-03-01,81.094
2022-03-02,81.094
2022-03-03,81.094
2022-03-04,81.094
2022-03-05,81.094
2022-03-06,81.094
2022-03-07,81.094
2022-03-08,81.094
2022-03-09,81.094
2022-03-10,81.094
2022-03-11,81.094
2022-03-12,81.094
2022-03-13,81.094
2022-03-14,81.094
2022-03-15,81.094
2022-03-16,81.094
2022-03-17,81.094
2022-03-18,81.094
2022-03-19,81.094
2022-03-20,81.094
2022-03-21,81.094
2022-03-22,81.094
2022-03-23,81.094
2022-03-24,81.094
2022-03-25,81.094
2022-03-26,81.094
2022-03-27,81.094
2022-03-28,81.094
2022-03-29,81.094
2022-03-30,81.094
2022-03-31,81.094
2022-04-01,81.094
2022-04-02,81.094
2022-04-03,81.094
2022-04-04,81.094
2022-04-05,81.094
2022-04-06,81.094
2022-04-07,81.094
2022-04-08,81.094
2022-04-09,81.094
2022-04-10,81.094
2022-04-11,81.094
2022-04-12,81.094
2022-04-13,81.094
2022-04-14,81.094
2022-04-15,81.094
2022-04-16,81.094
2022-04-17,81.094
2022-04-18,81.094
2022-04-19,81.094
2022-04-20,81.094
2022-04-21,81.094
2022-04-22,81.094
2022-04-23,81.094
2022-04-24,81.094
2022-04-25,81.094
2022-04-26,81.094
2022-04-27,81.094
2022-04-28,81.094
2022-04-29,81.094
2022-04-30,81.094
2022-05-01,81.094
2022-05-02,81.094
2022-05-03,81.094
2022-05-04,81.094
2022-05-05,81.094
2022-05-06,81.094
2022-05-07,81.094
2022-05-08,81.094
2022-05-09,81.094
2022-05-10,81.094
2022-05-11,81.094
2022-05-12,81.094
2022-05-13,81.094
2022-05-14,81.094
2022-05-15,81.094
2022-05-16,81.094
2022-05-17,81.094
2022-05-18,81.094
2022-05-19,81.094
2022-05-20,81.094
2022-05-21,81.094
2022-05-22,81.094
2022-05-23,81.094
2022-05-24,81.094
2022-05-25,81.094
2022-05-26,81.094
2022-05-27,81.094
2022-05-28,81.094
2022-05-29,81.094
2022-05-30,81.094
2022-05-31,81.094
2022-06-01,81.094
2022-06-02,81.094
2022-06-03,81.094
2022-06-04,81.094
2022-06-05,81.094
2022-06-06,81.094
2022-06-07,81.094
2022-06-08,81.094
2022-06-09,81.094
2022-06-10,81.094
2022-06-11,81.094
2022-06-12,81.094
2022-06-13,81.094
2022-06-14,81.094
2022-06-15,81.094
2022-06-16,81.094
2022-06-17,81.094
2022-06-18,81.094
2022-06-19,81.094
2022-06-20,81.094
2022-06-21,81.094
2022-06-22,81.094
2022-06-23,81.094
2022-06-24,81.094
2022-06-25,81.094
2022-06-26,81.094
2022-06-27,81.094
2022-06-28,81.094
2022-06-29,81.094
2022-06-30,81.094
2022-07-01,81.094
2022-07-02,81.094
2022-07-03,81.094
2022-07-04,81.094
2022-07-05,81.094
2022-07-06,81.094
2022-07-07,81.094
2022-07-08,81.094
2022-07-09,81.094
2022-07-10,81.094
2022-07-11,81.094
2022-07-12,81.094
2022-07-13,81.094
2022-07-14,81.094
2022-07-15,81.094
2022-07-16,81.094
2022-07-17,81.094
2022-07-18,81.094
2022-07-19,81.094
2022-07-20,81.094
2022-07-21,81.094
2022-07-22,81.094
2022-07-23,81.094
2022-07-24,81.094
2022-07-25,81.094
2022-07-26,81.094
2022-07-27,81.094
2022-07-28,81.094
2022-07-29,81.094
2022-07-30,76.3142
2022-07-31,76.3142
2022-08-01,76.3142
2022-08-02,76.3142
2022-08-03,76.3142
2022-08-04,76.3142
2022-08-05,76.3142
2022-08-06,76.3142
2022-08-07,76.3142
2022-08-08,76.3142
2022-08-09,76.3142
2022-08-10,76.3142
2022-08-11,76.3142
2022-08-12,76.3142
2022-08-13,76.3142
2022-08-14,76.3142
2022-08-15,76.3142
2022-08-16,76.3142
2022-08-17,76.3142
2022-08-18,76.3142
2022-08-19,76.3142
2022-08-20,76.3142
2022-08-21,76.3142
2022-08-22,76.3142
2022-08-23,76.3142
2022-08-24,76.3142
2022-08-25,76.3142
2022-08-26,76.3142
2022-08-27,76.3142
2022-08-28,76.3142
2022-08-29,76.3142
2022-08-30,76.3142
2022-08-31,76.3142
2022-09-01,76.3142
2022-09-02,76.3142
2022-09-03,76.3142
2022-09-04,76.3142
2022-09-05,76.3142
2022-09-06,76.3142
2022-09-07,76.3142
2022-09-08,76.3142
2022-09-09,76.3142
2022-09-10,76.3142
2022-09-11,76.3142
2022-09-12,76.3142
2022-09-13,76.3142
2022-09-14,76.3142
2022-09-15,76.3142
2022-09-16,76.3142
2022-09-17,76.3142
2022-09-18,76.3142
2022-09-19,76.3142
2022-09-20,76.3142
2022-09-21,76.3142
2022-09-22,76.3142
2022-09-23,76.3142
2022-09-24,76.3142
2022-09-25,76.3142
2022-09-26,76.3142
2022-09-27,76.3142
2022-09-28,76.3142
2022-09-29,76.3142
2022-09-30,76.3142
2022-10-01,76.3142
2022-10-02,76.3142
2022-10-03,76.3142
2022-10-04,76.3142
2022-10-05,76.3142
2022-10-06,76.3142
2022-10-07,76.3142
2022-10-08,76.3142
2022-10-09,76.3142
2022-10-10,76.3142
2022-10-11,76.3142
2022-10-12,76.3142
2022-10-13,76.3142
2022-10-14,76.3142
2022-10-15,76.3142
2022-10-16,76.3142
2022-10-17,76.3142
2022-10-18,76.3142
2022-10-19,76.3142
2022-10-20,76.3142
2022-10-21,76.3142
2022-10-22,76.3142
2022-10-23,76.3142
2022-10-24,76.3142
2022-10-25,76.3142
2022-10-26,76.3142
2022-10-27,76.3142
2022-10-28,76.3142
2022-10-29,76.3142
2022-10-30,76.3142
2022-10-31,76.3142
2022-11-01,76.3142
2022-11-02,76.3142
2022-11-03,76.3142
2022-11-04,76.3142
2022-11-05,76.3142
2022-11-06,76.3142
2022-11-07,76.3142
2022-11-08,76.3142
2022-11-09,76.3142
2022-11-10,76.3142
2022-11-11,76.3142
2022-11-12,76.3142
2022-11-13,76.3142
2022-11-14,76.3142
2022-11-15,76.3142
2022-11-16,76.3142
2022-11-17,76.3142
2022-11-18,76.3142
2022-11-19,76.3142
2022-11-20,76.3142
2022-11-21,76.3142
2022-11-22,76.3142
2022-11-23,76.3142
2022-11-24,76.3142
2022-11-25,76.3142
2022-11-26,76.3142
2022-11-27,76.3142
2022-11-28,76.3142
2022-11-29,76.3142
