,DNLM LN Equity
2016-06-01,58.0292
2016-06-02,58.0292
2016-06-03,58.0292
2016-06-04,58.0292
2016-06-05,58.0292
2016-06-06,58.0292
2016-06-07,58.0292
2016-06-08,58.0292
2016-06-09,58.0292
2016-06-10,58.0292
2016-06-11,58.0292
2016-06-12,58.0292
2016-06-13,58.0292
2016-06-14,58.0292
2016-06-15,58.0292
2016-06-16,58.0292
2016-06-17,58.0292
2016-06-18,58.0292
2016-06-19,58.0292
2016-06-20,58.0292
2016-06-21,58.0292
2016-06-22,58.0292
2016-06-23,58.0292
2016-06-24,58.0292
2016-06-25,58.0292
2016-06-26,58.0292
2016-06-27,58.0292
2016-06-28,58.0292
2016-06-29,58.0292
2016-06-30,58.0292
2016-07-01,58.0292
2016-07-02,99.9511
2016-07-03,99.9511
2016-07-04,99.9511
2016-07-05,99.9511
2016-07-06,99.9511
2016-07-07,99.9511
2016-07-08,99.9511
2016-07-09,99.9511
2016-07-10,99.9511
2016-07-11,99.9511
2016-07-12,99.9511
2016-07-13,99.9511
2016-07-14,99.9511
2016-07-15,99.9511
2016-07-16,99.9511
2016-07-17,99.9511
2016-07-18,99.9511
2016-07-19,99.9511
2016-07-20,99.9511
2016-07-21,99.9511
2016-07-22,99.9511
2016-07-23,99.9511
2016-07-24,99.9511
2016-07-25,99.9511
2016-07-26,99.9511
2016-07-27,99.9511
2016-07-28,99.9511
2016-07-29,99.9511
2016-07-30,99.9511
2016-07-31,99.9511
2016-08-01,99.9511
2016-08-02,99.9511
2016-08-03,99.9511
2016-08-04,99.9511
2016-08-05,99.9511
2016-08-06,99.9511
2016-08-07,99.9511
2016-08-08,99.9511
2016-08-09,99.9511
2016-08-10,99.9511
2016-08-11,99.9511
2016-08-12,99.9511
2016-08-13,99.9511
2016-08-14,99.9511
2016-08-15,99.9511
2016-08-16,99.9511
2016-08-17,99.9511
2016-08-18,99.9511
2016-08-19,99.9511
2016-08-20,99.9511
2016-08-21,99.9511
2016-08-22,99.9511
2016-08-23,99.9511
2016-08-24,99.9511
2016-08-25,99.9511
2016-08-26,99.9511
2016-08-27,99.9511
2016-08-28,99.9511
2016-08-29,99.9511
2016-08-30,99.9511
2016-08-31,99.9511
2016-09-01,99.9511
2016-09-02,99.9511
2016-09-03,99.9511
2016-09-04,99.9511
2016-09-05,99.9511
2016-09-06,99.9511
2016-09-07,99.9511
2016-09-08,99.9511
2016-09-09,99.9511
2016-09-10,99.9511
2016-09-11,99.9511
2016-09-12,99.9511
2016-09-13,99.9511
2016-09-14,99.9511
2016-09-15,99.9511
2016-09-16,99.9511
2016-09-17,99.9511
2016-09-18,99.9511
2016-09-19,99.9511
2016-09-20,99.9511
2016-09-21,99.9511
2016-09-22,99.9511
2016-09-23,99.9511
2016-09-24,99.9511
2016-09-25,99.9511
2016-09-26,99.9511
2016-09-27,99.9511
2016-09-28,99.9511
2016-09-29,99.9511
2016-09-30,99.9511
2016-10-01,99.9511
2016-10-02,99.9511
2016-10-03,99.9511
2016-10-04,99.9511
2016-10-05,99.9511
2016-10-06,99.9511
2016-10-07,99.9511
2016-10-08,99.9511
2016-10-09,99.9511
2016-10-10,99.9511
2016-10-11,99.9511
2016-10-12,99.9511
2016-10-13,99.9511
2016-10-14,99.9511
2016-10-15,99.9511
2016-10-16,99.9511
2016-10-17,99.9511
2016-10-18,99.9511
2016-10-19,99.9511
2016-10-20,99.9511
2016-10-21,99.9511
2016-10-22,99.9511
2016-10-23,99.9511
2016-10-24,99.9511
2016-10-25,99.9511
2016-10-26,99.9511
2016-10-27,99.9511
2016-10-28,99.9511
2016-10-29,99.9511
2016-10-30,99.9511
2016-10-31,99.9511
2016-11-01,99.9511
2016-11-02,99.9511
2016-11-03,99.9511
2016-11-04,99.9511
2016-11-05,99.9511
2016-11-06,99.9511
2016-11-07,99.9511
2016-11-08,99.9511
2016-11-09,99.9511
2016-11-10,99.9511
2016-11-11,99.9511
2016-11-12,99.9511
2016-11-13,99.9511
2016-11-14,99.9511
2016-11-15,99.9511
2016-11-16,99.9511
2016-11-17,99.9511
2016-11-18,99.9511
2016-11-19,99.9511
2016-11-20,99.9511
2016-11-21,99.9511
2016-11-22,99.9511
2016-11-23,99.9511
2016-11-24,99.9511
2016-11-25,99.9511
2016-11-26,99.9511
2016-11-27,99.9511
2016-11-28,99.9511
2016-11-29,99.9511
2016-11-30,99.9511
2016-12-01,99.9511
2016-12-02,99.9511
2016-12-03,99.9511
2016-12-04,99.9511
2016-12-05,99.9511
2016-12-06,99.9511
2016-12-07,99.9511
2016-12-08,99.9511
2016-12-09,99.9511
2016-12-10,99.9511
2016-12-11,99.9511
2016-12-12,99.9511
2016-12-13,99.9511
2016-12-14,99.9511
2016-12-15,99.9511
2016-12-16,99.9511
2016-12-17,99.9511
2016-12-18,99.9511
2016-12-19,99.9511
2016-12-20,99.9511
2016-12-21,99.9511
2016-12-22,99.9511
2016-12-23,99.9511
2016-12-24,99.9511
2016-12-25,99.9511
2016-12-26,99.9511
2016-12-27,99.9511
2016-12-28,99.9511
2016-12-29,99.9511
2016-12-30,99.9511
2016-12-31,73.5697
2017-01-01,73.5697
2017-01-02,73.5697
2017-01-03,73.5697
2017-01-04,73.5697
2017-01-05,73.5697
2017-01-06,73.5697
2017-01-07,73.5697
2017-01-08,73.5697
2017-01-09,73.5697
2017-01-10,73.5697
2017-01-11,73.5697
2017-01-12,73.5697
2017-01-13,73.5697
2017-01-14,73.5697
2017-01-15,73.5697
2017-01-16,73.5697
2017-01-17,73.5697
2017-01-18,73.5697
2017-01-19,73.5697
2017-01-20,73.5697
2017-01-21,73.5697
2017-01-22,73.5697
2017-01-23,73.5697
2017-01-24,73.5697
2017-01-25,73.5697
2017-01-26,73.5697
2017-01-27,73.5697
2017-01-28,73.5697
2017-01-29,73.5697
2017-01-30,73.5697
2017-01-31,73.5697
2017-02-01,73.5697
2017-02-02,73.5697
2017-02-03,73.5697
2017-02-04,73.5697
2017-02-05,73.5697
2017-02-06,73.5697
2017-02-07,73.5697
2017-02-08,73.5697
2017-02-09,73.5697
2017-02-10,73.5697
2017-02-11,73.5697
2017-02-12,73.5697
2017-02-13,73.5697
2017-02-14,73.5697
2017-02-15,73.5697
2017-02-16,73.5697
2017-02-17,73.5697
2017-02-18,73.5697
2017-02-19,73.5697
2017-02-20,73.5697
2017-02-21,73.5697
2017-02-22,73.5697
2017-02-23,73.5697
2017-02-24,73.5697
2017-02-25,73.5697
2017-02-26,73.5697
2017-02-27,73.5697
2017-02-28,73.5697
2017-03-01,73.5697
2017-03-02,73.5697
2017-03-03,73.5697
2017-03-04,73.5697
2017-03-05,73.5697
2017-03-06,73.5697
2017-03-07,73.5697
2017-03-08,73.5697
2017-03-09,73.5697
2017-03-10,73.5697
2017-03-11,73.5697
2017-03-12,73.5697
2017-03-13,73.5697
2017-03-14,73.5697
2017-03-15,73.5697
2017-03-16,73.5697
2017-03-17,73.5697
2017-03-18,73.5697
2017-03-19,73.5697
2017-03-20,73.5697
2017-03-21,73.5697
2017-03-22,73.5697
2017-03-23,73.5697
2017-03-24,73.5697
2017-03-25,73.5697
2017-03-26,73.5697
2017-03-27,73.5697
2017-03-28,73.5697
2017-03-29,73.5697
2017-03-30,73.5697
2017-03-31,73.5697
2017-04-01,73.5697
2017-04-02,73.5697
2017-04-03,73.5697
2017-04-04,73.5697
2017-04-05,73.5697
2017-04-06,73.5697
2017-04-07,73.5697
2017-04-08,73.5697
2017-04-09,73.5697
2017-04-10,73.5697
2017-04-11,73.5697
2017-04-12,73.5697
2017-04-13,73.5697
2017-04-14,73.5697
2017-04-15,73.5697
2017-04-16,73.5697
2017-04-17,73.5697
2017-04-18,73.5697
2017-04-19,73.5697
2017-04-20,73.5697
2017-04-21,73.5697
2017-04-22,73.5697
2017-04-23,73.5697
2017-04-24,73.5697
2017-04-25,73.5697
2017-04-26,73.5697
2017-04-27,73.5697
2017-04-28,73.5697
2017-04-29,73.5697
2017-04-30,73.5697
2017-05-01,73.5697
2017-05-02,73.5697
2017-05-03,73.5697
2017-05-04,73.5697
2017-05-05,73.5697
2017-05-06,73.5697
2017-05-07,73.5697
2017-05-08,73.5697
2017-05-09,73.5697
2017-05-10,73.5697
2017-05-11,73.5697
2017-05-12,73.5697
2017-05-13,73.5697
2017-05-14,73.5697
2017-05-15,73.5697
2017-05-16,73.5697
2017-05-17,73.5697
2017-05-18,73.5697
2017-05-19,73.5697
2017-05-20,73.5697
2017-05-21,73.5697
2017-05-22,73.5697
2017-05-23,73.5697
2017-05-24,73.5697
2017-05-25,73.5697
2017-05-26,73.5697
2017-05-27,73.5697
2017-05-28,73.5697
2017-05-29,73.5697
2017-05-30,73.5697
2017-05-31,73.5697
2017-06-01,73.5697
2017-06-02,73.5697
2017-06-03,73.5697
2017-06-04,73.5697
2017-06-05,73.5697
2017-06-06,73.5697
2017-06-07,73.5697
2017-06-08,73.5697
2017-06-09,73.5697
2017-06-10,73.5697
2017-06-11,73.5697
2017-06-12,73.5697
2017-06-13,73.5697
2017-06-14,73.5697
2017-06-15,73.5697
2017-06-16,73.5697
2017-06-17,73.5697
2017-06-18,73.5697
2017-06-19,73.5697
2017-06-20,73.5697
2017-06-21,73.5697
2017-06-22,73.5697
2017-06-23,73.5697
2017-06-24,73.5697
2017-06-25,73.5697
2017-06-26,73.5697
2017-06-27,73.5697
2017-06-28,73.5697
2017-06-29,73.5697
2017-06-30,73.5697
2017-07-01,69.7186
2017-07-02,69.7186
2017-07-03,69.7186
2017-07-04,69.7186
2017-07-05,69.7186
2017-07-06,69.7186
2017-07-07,69.7186
2017-07-08,69.7186
2017-07-09,69.7186
2017-07-10,69.7186
2017-07-11,69.7186
2017-07-12,69.7186
2017-07-13,69.7186
2017-07-14,69.7186
2017-07-15,69.7186
2017-07-16,69.7186
2017-07-17,69.7186
2017-07-18,69.7186
2017-07-19,69.7186
2017-07-20,69.7186
2017-07-21,69.7186
2017-07-22,69.7186
2017-07-23,69.7186
2017-07-24,69.7186
2017-07-25,69.7186
2017-07-26,69.7186
2017-07-27,69.7186
2017-07-28,69.7186
2017-07-29,69.7186
2017-07-30,69.7186
2017-07-31,69.7186
2017-08-01,69.7186
2017-08-02,69.7186
2017-08-03,69.7186
2017-08-04,69.7186
2017-08-05,69.7186
2017-08-06,69.7186
2017-08-07,69.7186
2017-08-08,69.7186
2017-08-09,69.7186
2017-08-10,69.7186
2017-08-11,69.7186
2017-08-12,69.7186
2017-08-13,69.7186
2017-08-14,69.7186
2017-08-15,69.7186
2017-08-16,69.7186
2017-08-17,69.7186
2017-08-18,69.7186
2017-08-19,69.7186
2017-08-20,69.7186
2017-08-21,69.7186
2017-08-22,69.7186
2017-08-23,69.7186
2017-08-24,69.7186
2017-08-25,69.7186
2017-08-26,69.7186
2017-08-27,69.7186
2017-08-28,69.7186
2017-08-29,69.7186
2017-08-30,69.7186
2017-08-31,69.7186
2017-09-01,69.7186
2017-09-02,69.7186
2017-09-03,69.7186
2017-09-04,69.7186
2017-09-05,69.7186
2017-09-06,69.7186
2017-09-07,69.7186
2017-09-08,69.7186
2017-09-09,69.7186
2017-09-10,69.7186
2017-09-11,69.7186
2017-09-12,69.7186
2017-09-13,69.7186
2017-09-14,69.7186
2017-09-15,69.7186
2017-09-16,69.7186
2017-09-17,69.7186
2017-09-18,69.7186
2017-09-19,69.7186
2017-09-20,69.7186
2017-09-21,69.7186
2017-09-22,69.7186
2017-09-23,69.7186
2017-09-24,69.7186
2017-09-25,69.7186
2017-09-26,69.7186
2017-09-27,69.7186
2017-09-28,69.7186
2017-09-29,69.7186
2017-09-30,69.7186
2017-10-01,69.7186
2017-10-02,69.7186
2017-10-03,69.7186
2017-10-04,69.7186
2017-10-05,69.7186
2017-10-06,69.7186
2017-10-07,69.7186
2017-10-08,69.7186
2017-10-09,69.7186
2017-10-10,69.7186
2017-10-11,69.7186
2017-10-12,69.7186
2017-10-13,69.7186
2017-10-14,69.7186
2017-10-15,69.7186
2017-10-16,69.7186
2017-10-17,69.7186
2017-10-18,69.7186
2017-10-19,69.7186
2017-10-20,69.7186
2017-10-21,69.7186
2017-10-22,69.7186
2017-10-23,69.7186
2017-10-24,69.7186
2017-10-25,69.7186
2017-10-26,69.7186
2017-10-27,69.7186
2017-10-28,69.7186
2017-10-29,69.7186
2017-10-30,69.7186
2017-10-31,69.7186
2017-11-01,69.7186
2017-11-02,69.7186
2017-11-03,69.7186
2017-11-04,69.7186
2017-11-05,69.7186
2017-11-06,69.7186
2017-11-07,69.7186
2017-11-08,69.7186
2017-11-09,69.7186
2017-11-10,69.7186
2017-11-11,69.7186
2017-11-12,69.7186
2017-11-13,69.7186
2017-11-14,69.7186
2017-11-15,69.7186
2017-11-16,69.7186
2017-11-17,69.7186
2017-11-18,69.7186
2017-11-19,69.7186
2017-11-20,69.7186
2017-11-21,69.7186
2017-11-22,69.7186
2017-11-23,69.7186
2017-11-24,69.7186
2017-11-25,69.7186
2017-11-26,69.7186
2017-11-27,69.7186
2017-11-28,69.7186
2017-11-29,69.7186
2017-11-30,69.7186
2017-12-01,69.7186
2017-12-02,69.7186
2017-12-03,69.7186
2017-12-04,69.7186
2017-12-05,69.7186
2017-12-06,69.7186
2017-12-07,69.7186
2017-12-08,69.7186
2017-12-09,69.7186
2017-12-10,69.7186
2017-12-11,69.7186
2017-12-12,69.7186
2017-12-13,69.7186
2017-12-14,69.7186
2017-12-15,69.7186
2017-12-16,69.7186
2017-12-17,69.7186
2017-12-18,69.7186
2017-12-19,69.7186
2017-12-20,69.7186
2017-12-21,69.7186
2017-12-22,69.7186
2017-12-23,69.7186
2017-12-24,69.7186
2017-12-25,69.7186
2017-12-26,69.7186
2017-12-27,69.7186
2017-12-28,69.7186
2017-12-29,69.7186
2017-12-30,68.7122
2017-12-31,68.7122
2018-01-01,68.7122
2018-01-02,68.7122
2018-01-03,68.7122
2018-01-04,68.7122
2018-01-05,68.7122
2018-01-06,68.7122
2018-01-07,68.7122
2018-01-08,68.7122
2018-01-09,68.7122
2018-01-10,68.7122
2018-01-11,68.7122
2018-01-12,68.7122
2018-01-13,68.7122
2018-01-14,68.7122
2018-01-15,68.7122
2018-01-16,68.7122
2018-01-17,68.7122
2018-01-18,68.7122
2018-01-19,68.7122
2018-01-20,68.7122
2018-01-21,68.7122
2018-01-22,68.7122
2018-01-23,68.7122
2018-01-24,68.7122
2018-01-25,68.7122
2018-01-26,68.7122
2018-01-27,68.7122
2018-01-28,68.7122
2018-01-29,68.7122
2018-01-30,68.7122
2018-01-31,68.7122
2018-02-01,68.7122
2018-02-02,68.7122
2018-02-03,68.7122
2018-02-04,68.7122
2018-02-05,68.7122
2018-02-06,68.7122
2018-02-07,68.7122
2018-02-08,68.7122
2018-02-09,68.7122
2018-02-10,68.7122
2018-02-11,68.7122
2018-02-12,68.7122
2018-02-13,68.7122
2018-02-14,68.7122
2018-02-15,68.7122
2018-02-16,68.7122
2018-02-17,68.7122
2018-02-18,68.7122
2018-02-19,68.7122
2018-02-20,68.7122
2018-02-21,68.7122
2018-02-22,68.7122
2018-02-23,68.7122
2018-02-24,68.7122
2018-02-25,68.7122
2018-02-26,68.7122
2018-02-27,68.7122
2018-02-28,68.7122
2018-03-01,68.7122
2018-03-02,68.7122
2018-03-03,68.7122
2018-03-04,68.7122
2018-03-05,68.7122
2018-03-06,68.7122
2018-03-07,68.7122
2018-03-08,68.7122
2018-03-09,68.7122
2018-03-10,68.7122
2018-03-11,68.7122
2018-03-12,68.7122
2018-03-13,68.7122
2018-03-14,68.7122
2018-03-15,68.7122
2018-03-16,68.7122
2018-03-17,68.7122
2018-03-18,68.7122
2018-03-19,68.7122
2018-03-20,68.7122
2018-03-21,68.7122
2018-03-22,68.7122
2018-03-23,68.7122
2018-03-24,68.7122
2018-03-25,68.7122
2018-03-26,68.7122
2018-03-27,68.7122
2018-03-28,68.7122
2018-03-29,68.7122
2018-03-30,68.7122
2018-03-31,68.7122
2018-04-01,68.7122
2018-04-02,68.7122
2018-04-03,68.7122
2018-04-04,68.7122
2018-04-05,68.7122
2018-04-06,68.7122
2018-04-07,68.7122
2018-04-08,68.7122
2018-04-09,68.7122
2018-04-10,68.7122
2018-04-11,68.7122
2018-04-12,68.7122
2018-04-13,68.7122
2018-04-14,68.7122
2018-04-15,68.7122
2018-04-16,68.7122
2018-04-17,68.7122
2018-04-18,68.7122
2018-04-19,68.7122
2018-04-20,68.7122
2018-04-21,68.7122
2018-04-22,68.7122
2018-04-23,68.7122
2018-04-24,68.7122
2018-04-25,68.7122
2018-04-26,68.7122
2018-04-27,68.7122
2018-04-28,68.7122
2018-04-29,68.7122
2018-04-30,68.7122
2018-05-01,68.7122
2018-05-02,68.7122
2018-05-03,68.7122
2018-05-04,68.7122
2018-05-05,68.7122
2018-05-06,68.7122
2018-05-07,68.7122
2018-05-08,68.7122
2018-05-09,68.7122
2018-05-10,68.7122
2018-05-11,68.7122
2018-05-12,68.7122
2018-05-13,68.7122
2018-05-14,68.7122
2018-05-15,68.7122
2018-05-16,68.7122
2018-05-17,68.7122
2018-05-18,68.7122
2018-05-19,68.7122
2018-05-20,68.7122
2018-05-21,68.7122
2018-05-22,68.7122
2018-05-23,68.7122
2018-05-24,68.7122
2018-05-25,68.7122
2018-05-26,68.7122
2018-05-27,68.7122
2018-05-28,68.7122
2018-05-29,68.7122
2018-05-30,68.7122
2018-05-31,68.7122
2018-06-01,68.7122
2018-06-02,68.7122
2018-06-03,68.7122
2018-06-04,68.7122
2018-06-05,68.7122
2018-06-06,68.7122
2018-06-07,68.7122
2018-06-08,68.7122
2018-06-09,68.7122
2018-06-10,68.7122
2018-06-11,68.7122
2018-06-12,68.7122
2018-06-13,68.7122
2018-06-14,68.7122
2018-06-15,68.7122
2018-06-16,68.7122
2018-06-17,68.7122
2018-06-18,68.7122
2018-06-19,68.7122
2018-06-20,68.7122
2018-06-21,68.7122
2018-06-22,68.7122
2018-06-23,68.7122
2018-06-24,68.7122
2018-06-25,68.7122
2018-06-26,68.7122
2018-06-27,68.7122
2018-06-28,68.7122
2018-06-29,68.7122
2018-06-30,59.8856
2018-07-01,59.8856
2018-07-02,59.8856
2018-07-03,59.8856
2018-07-04,59.8856
2018-07-05,59.8856
2018-07-06,59.8856
2018-07-07,59.8856
2018-07-08,59.8856
2018-07-09,59.8856
2018-07-10,59.8856
2018-07-11,59.8856
2018-07-12,59.8856
2018-07-13,59.8856
2018-07-14,59.8856
2018-07-15,59.8856
2018-07-16,59.8856
2018-07-17,59.8856
2018-07-18,59.8856
2018-07-19,59.8856
2018-07-20,59.8856
2018-07-21,59.8856
2018-07-22,59.8856
2018-07-23,59.8856
2018-07-24,59.8856
2018-07-25,59.8856
2018-07-26,59.8856
2018-07-27,59.8856
2018-07-28,59.8856
2018-07-29,59.8856
2018-07-30,59.8856
2018-07-31,59.8856
2018-08-01,59.8856
2018-08-02,59.8856
2018-08-03,59.8856
2018-08-04,59.8856
2018-08-05,59.8856
2018-08-06,59.8856
2018-08-07,59.8856
2018-08-08,59.8856
2018-08-09,59.8856
2018-08-10,59.8856
2018-08-11,59.8856
2018-08-12,59.8856
2018-08-13,59.8856
2018-08-14,59.8856
2018-08-15,59.8856
2018-08-16,59.8856
2018-08-17,59.8856
2018-08-18,59.8856
2018-08-19,59.8856
2018-08-20,59.8856
2018-08-21,59.8856
2018-08-22,59.8856
2018-08-23,59.8856
2018-08-24,59.8856
2018-08-25,59.8856
2018-08-26,59.8856
2018-08-27,59.8856
2018-08-28,59.8856
2018-08-29,59.8856
2018-08-30,59.8856
2018-08-31,59.8856
2018-09-01,59.8856
2018-09-02,59.8856
2018-09-03,59.8856
2018-09-04,59.8856
2018-09-05,59.8856
2018-09-06,59.8856
2018-09-07,59.8856
2018-09-08,59.8856
2018-09-09,59.8856
2018-09-10,59.8856
2018-09-11,59.8856
2018-09-12,59.8856
2018-09-13,59.8856
2018-09-14,59.8856
2018-09-15,59.8856
2018-09-16,59.8856
2018-09-17,59.8856
2018-09-18,59.8856
2018-09-19,59.8856
2018-09-20,59.8856
2018-09-21,59.8856
2018-09-22,59.8856
2018-09-23,59.8856
2018-09-24,59.8856
2018-09-25,59.8856
2018-09-26,59.8856
2018-09-27,59.8856
2018-09-28,59.8856
2018-09-29,59.8856
2018-09-30,59.8856
2018-10-01,59.8856
2018-10-02,59.8856
2018-10-03,59.8856
2018-10-04,59.8856
2018-10-05,59.8856
2018-10-06,59.8856
2018-10-07,59.8856
2018-10-08,59.8856
2018-10-09,59.8856
2018-10-10,59.8856
2018-10-11,59.8856
2018-10-12,59.8856
2018-10-13,59.8856
2018-10-14,59.8856
2018-10-15,59.8856
2018-10-16,59.8856
2018-10-17,59.8856
2018-10-18,59.8856
2018-10-19,59.8856
2018-10-20,59.8856
2018-10-21,59.8856
2018-10-22,59.8856
2018-10-23,59.8856
2018-10-24,59.8856
2018-10-25,59.8856
2018-10-26,59.8856
2018-10-27,59.8856
2018-10-28,59.8856
2018-10-29,59.8856
2018-10-30,59.8856
2018-10-31,59.8856
2018-11-01,59.8856
2018-11-02,59.8856
2018-11-03,59.8856
2018-11-04,59.8856
2018-11-05,59.8856
2018-11-06,59.8856
2018-11-07,59.8856
2018-11-08,59.8856
2018-11-09,59.8856
2018-11-10,59.8856
2018-11-11,59.8856
2018-11-12,59.8856
2018-11-13,59.8856
2018-11-14,59.8856
2018-11-15,59.8856
2018-11-16,59.8856
2018-11-17,59.8856
2018-11-18,59.8856
2018-11-19,59.8856
2018-11-20,59.8856
2018-11-21,59.8856
2018-11-22,59.8856
2018-11-23,59.8856
2018-11-24,59.8856
2018-11-25,59.8856
2018-11-26,59.8856
2018-11-27,59.8856
2018-11-28,59.8856
2018-11-29,59.8856
2018-11-30,59.8856
2018-12-01,59.8856
2018-12-02,59.8856
2018-12-03,59.8856
2018-12-04,59.8856
2018-12-05,59.8856
2018-12-06,59.8856
2018-12-07,59.8856
2018-12-08,59.8856
2018-12-09,59.8856
2018-12-10,59.8856
2018-12-11,59.8856
2018-12-12,59.8856
2018-12-13,59.8856
2018-12-14,59.8856
2018-12-15,59.8856
2018-12-16,59.8856
2018-12-17,59.8856
2018-12-18,59.8856
2018-12-19,59.8856
2018-12-20,59.8856
2018-12-21,59.8856
2018-12-22,59.8856
2018-12-23,59.8856
2018-12-24,59.8856
2018-12-25,59.8856
2018-12-26,59.8856
2018-12-27,59.8856
2018-12-28,59.8856
2018-12-29,62.5744
2018-12-30,62.5744
2018-12-31,62.5744
2019-01-01,62.5744
2019-01-02,62.5744
2019-01-03,62.5744
2019-01-04,62.5744
2019-01-05,62.5744
2019-01-06,62.5744
2019-01-07,62.5744
2019-01-08,62.5744
2019-01-09,62.5744
2019-01-10,62.5744
2019-01-11,62.5744
2019-01-12,62.5744
2019-01-13,62.5744
2019-01-14,62.5744
2019-01-15,62.5744
2019-01-16,62.5744
2019-01-17,62.5744
2019-01-18,62.5744
2019-01-19,62.5744
2019-01-20,62.5744
2019-01-21,62.5744
2019-01-22,62.5744
2019-01-23,62.5744
2019-01-24,62.5744
2019-01-25,62.5744
2019-01-26,62.5744
2019-01-27,62.5744
2019-01-28,62.5744
2019-01-29,62.5744
2019-01-30,62.5744
2019-01-31,62.5744
2019-02-01,62.5744
2019-02-02,62.5744
2019-02-03,62.5744
2019-02-04,62.5744
2019-02-05,62.5744
2019-02-06,62.5744
2019-02-07,62.5744
2019-02-08,62.5744
2019-02-09,62.5744
2019-02-10,62.5744
2019-02-11,62.5744
2019-02-12,62.5744
2019-02-13,62.5744
2019-02-14,62.5744
2019-02-15,62.5744
2019-02-16,62.5744
2019-02-17,62.5744
2019-02-18,62.5744
2019-02-19,62.5744
2019-02-20,62.5744
2019-02-21,62.5744
2019-02-22,62.5744
2019-02-23,62.5744
2019-02-24,62.5744
2019-02-25,62.5744
2019-02-26,62.5744
2019-02-27,62.5744
2019-02-28,62.5744
2019-03-01,62.5744
2019-03-02,62.5744
2019-03-03,62.5744
2019-03-04,62.5744
2019-03-05,62.5744
2019-03-06,62.5744
2019-03-07,62.5744
2019-03-08,62.5744
2019-03-09,62.5744
2019-03-10,62.5744
2019-03-11,62.5744
2019-03-12,62.5744
2019-03-13,62.5744
2019-03-14,62.5744
2019-03-15,62.5744
2019-03-16,62.5744
2019-03-17,62.5744
2019-03-18,62.5744
2019-03-19,62.5744
2019-03-20,62.5744
2019-03-21,62.5744
2019-03-22,62.5744
2019-03-23,62.5744
2019-03-24,62.5744
2019-03-25,62.5744
2019-03-26,62.5744
2019-03-27,62.5744
2019-03-28,62.5744
2019-03-29,62.5744
2019-03-30,62.5744
2019-03-31,62.5744
2019-04-01,62.5744
2019-04-02,62.5744
2019-04-03,62.5744
2019-04-04,62.5744
2019-04-05,62.5744
2019-04-06,62.5744
2019-04-07,62.5744
2019-04-08,62.5744
2019-04-09,62.5744
2019-04-10,62.5744
2019-04-11,62.5744
2019-04-12,62.5744
2019-04-13,62.5744
2019-04-14,62.5744
2019-04-15,62.5744
2019-04-16,62.5744
2019-04-17,62.5744
2019-04-18,62.5744
2019-04-19,62.5744
2019-04-20,62.5744
2019-04-21,62.5744
2019-04-22,62.5744
2019-04-23,62.5744
2019-04-24,62.5744
2019-04-25,62.5744
2019-04-26,62.5744
2019-04-27,62.5744
2019-04-28,62.5744
2019-04-29,62.5744
2019-04-30,62.5744
2019-05-01,62.5744
2019-05-02,62.5744
2019-05-03,62.5744
2019-05-04,62.5744
2019-05-05,62.5744
2019-05-06,62.5744
2019-05-07,62.5744
2019-05-08,62.5744
2019-05-09,62.5744
2019-05-10,62.5744
2019-05-11,62.5744
2019-05-12,62.5744
2019-05-13,62.5744
2019-05-14,62.5744
2019-05-15,62.5744
2019-05-16,62.5744
2019-05-17,62.5744
2019-05-18,62.5744
2019-05-19,62.5744
2019-05-20,62.5744
2019-05-21,62.5744
2019-05-22,62.5744
2019-05-23,62.5744
2019-05-24,62.5744
2019-05-25,62.5744
2019-05-26,62.5744
2019-05-27,62.5744
2019-05-28,62.5744
2019-05-29,62.5744
2019-05-30,62.5744
2019-05-31,62.5744
2019-06-01,62.5744
2019-06-02,62.5744
2019-06-03,62.5744
2019-06-04,62.5744
2019-06-05,62.5744
2019-06-06,62.5744
2019-06-07,62.5744
2019-06-08,62.5744
2019-06-09,62.5744
2019-06-10,62.5744
2019-06-11,62.5744
2019-06-12,62.5744
2019-06-13,62.5744
2019-06-14,62.5744
2019-06-15,62.5744
2019-06-16,62.5744
2019-06-17,62.5744
2019-06-18,62.5744
2019-06-19,62.5744
2019-06-20,62.5744
2019-06-21,62.5744
2019-06-22,62.5744
2019-06-23,62.5744
2019-06-24,62.5744
2019-06-25,62.5744
2019-06-26,62.5744
2019-06-27,62.5744
2019-06-28,62.5744
2019-06-29,63.2137
2019-06-30,63.2137
2019-07-01,63.2137
2019-07-02,63.2137
2019-07-03,63.2137
2019-07-04,63.2137
2019-07-05,63.2137
2019-07-06,63.2137
2019-07-07,63.2137
2019-07-08,63.2137
2019-07-09,63.2137
2019-07-10,63.2137
2019-07-11,63.2137
2019-07-12,63.2137
2019-07-13,63.2137
2019-07-14,63.2137
2019-07-15,63.2137
2019-07-16,63.2137
2019-07-17,63.2137
2019-07-18,63.2137
2019-07-19,63.2137
2019-07-20,63.2137
2019-07-21,63.2137
2019-07-22,63.2137
2019-07-23,63.2137
2019-07-24,63.2137
2019-07-25,63.2137
2019-07-26,63.2137
2019-07-27,63.2137
2019-07-28,63.2137
2019-07-29,63.2137
2019-07-30,63.2137
2019-07-31,63.2137
2019-08-01,63.2137
2019-08-02,63.2137
2019-08-03,63.2137
2019-08-04,63.2137
2019-08-05,63.2137
2019-08-06,63.2137
2019-08-07,63.2137
2019-08-08,63.2137
2019-08-09,63.2137
