,ADM LN Equity
,RETURN_COM_EQY
2019-09-05,54.1478
2019-09-06,54.1478
2019-09-07,54.1478
2019-09-08,54.1478
2019-09-09,54.1478
2019-09-10,54.1478
2019-09-11,54.1478
2019-09-12,54.1478
2019-09-13,54.1478
2019-09-14,54.1478
2019-09-15,54.1478
2019-09-16,54.1478
2019-09-17,54.1478
2019-09-18,54.1478
2019-09-19,54.1478
2019-09-20,54.1478
2019-09-21,54.1478
2019-09-22,54.1478
2019-09-23,54.1478
2019-09-24,54.1478
2019-09-25,54.1478
2019-09-26,54.1478
2019-09-27,54.1478
2019-09-28,54.1478
2019-09-29,54.1478
2019-09-30,54.1478
2019-10-01,54.1478
2019-10-02,54.1478
2019-10-03,54.1478
2019-10-04,54.1478
2019-10-05,54.1478
2019-10-06,54.1478
2019-10-07,54.1478
2019-10-08,54.1478
2019-10-09,54.1478
2019-10-10,54.1478
2019-10-11,54.1478
2019-10-12,54.1478
2019-10-13,54.1478
2019-10-14,54.1478
2019-10-15,54.1478
2019-10-16,54.1478
2019-10-17,54.1478
2019-10-18,54.1478
2019-10-19,54.1478
2019-10-20,54.1478
2019-10-21,54.1478
2019-10-22,54.1478
2019-10-23,54.1478
2019-10-24,54.1478
2019-10-25,54.1478
2019-10-26,54.1478
2019-10-27,54.1478
2019-10-28,54.1478
2019-10-29,54.1478
2019-10-30,54.1478
2019-10-31,54.1478
2019-11-01,54.1478
2019-11-02,54.1478
2019-11-03,54.1478
2019-11-04,54.1478
2019-11-05,54.1478
2019-11-06,54.1478
2019-11-07,54.1478
2019-11-08,54.1478
2019-11-09,54.1478
2019-11-10,54.1478
2019-11-11,54.1478
2019-11-12,54.1478
2019-11-13,54.1478
2019-11-14,54.1478
2019-11-15,54.1478
2019-11-16,54.1478
2019-11-17,54.1478
2019-11-18,54.1478
2019-11-19,54.1478
2019-11-20,54.1478
2019-11-21,54.1478
2019-11-22,54.1478
2019-11-23,54.1478
2019-11-24,54.1478
2019-11-25,54.1478
2019-11-26,54.1478
2019-11-27,54.1478
2019-11-28,54.1478
2019-11-29,54.1478
2019-11-30,54.1478
2019-12-01,54.1478
2019-12-02,54.1478
2019-12-03,54.1478
2019-12-04,54.1478
2019-12-05,54.1478
2019-12-06,54.1478
2019-12-07,54.1478
2019-12-08,54.1478
2019-12-09,54.1478
2019-12-10,54.1478
2019-12-11,54.1478
2019-12-12,54.1478
2019-12-13,54.1478
2019-12-14,54.1478
2019-12-15,54.1478
2019-12-16,54.1478
2019-12-17,54.1478
2019-12-18,54.1478
2019-12-19,54.1478
2019-12-20,54.1478
2019-12-21,54.1478
2019-12-22,54.1478
2019-12-23,54.1478
2019-12-24,54.1478
2019-12-25,54.1478
2019-12-26,54.1478
2019-12-27,54.1478
2019-12-28,54.1478
2019-12-29,54.1478
2019-12-30,54.1478
2019-12-31,51.8558
2020-01-01,51.8558
2020-01-02,51.8558
2020-01-03,51.8558
2020-01-04,51.8558
2020-01-05,51.8558
2020-01-06,51.8558
2020-01-07,51.8558
2020-01-08,51.8558
2020-01-09,51.8558
2020-01-10,51.8558
2020-01-11,51.8558
2020-01-12,51.8558
2020-01-13,51.8558
2020-01-14,51.8558
2020-01-15,51.8558
2020-01-16,51.8558
2020-01-17,51.8558
2020-01-18,51.8558
2020-01-19,51.8558
2020-01-20,51.8558
2020-01-21,51.8558
2020-01-22,51.8558
2020-01-23,51.8558
2020-01-24,51.8558
2020-01-25,51.8558
2020-01-26,51.8558
2020-01-27,51.8558
2020-01-28,51.8558
2020-01-29,51.8558
2020-01-30,51.8558
2020-01-31,51.8558
2020-02-01,51.8558
2020-02-02,51.8558
2020-02-03,51.8558
2020-02-04,51.8558
2020-02-05,51.8558
2020-02-06,51.8558
2020-02-07,51.8558
2020-02-08,51.8558
2020-02-09,51.8558
2020-02-10,51.8558
2020-02-11,51.8558
2020-02-12,51.8558
2020-02-13,51.8558
2020-02-14,51.8558
2020-02-15,51.8558
2020-02-16,51.8558
2020-02-17,51.8558
2020-02-18,51.8558
2020-02-19,51.8558
2020-02-20,51.8558
2020-02-21,51.8558
2020-02-22,51.8558
2020-02-23,51.8558
2020-02-24,51.8558
2020-02-25,51.8558
2020-02-26,51.8558
2020-02-27,51.8558
2020-02-28,51.8558
2020-02-29,51.8558
2020-03-01,51.8558
2020-03-02,51.8558
2020-03-03,51.8558
2020-03-04,51.8558
2020-03-05,51.8558
2020-03-06,51.8558
2020-03-07,51.8558
2020-03-08,51.8558
2020-03-09,51.8558
2020-03-10,51.8558
2020-03-11,51.8558
2020-03-12,51.8558
2020-03-13,51.8558
2020-03-14,51.8558
2020-03-15,51.8558
2020-03-16,51.8558
2020-03-17,51.8558
2020-03-18,51.8558
2020-03-19,51.8558
2020-03-20,51.8558
2020-03-21,51.8558
2020-03-22,51.8558
2020-03-23,51.8558
2020-03-24,51.8558
2020-03-25,51.8558
2020-03-26,51.8558
2020-03-27,51.8558
2020-03-28,51.8558
2020-03-29,51.8558
2020-03-30,51.8558
2020-03-31,51.8558
2020-04-01,51.8558
2020-04-02,51.8558
2020-04-03,51.8558
2020-04-04,51.8558
2020-04-05,51.8558
2020-04-06,51.8558
2020-04-07,51.8558
2020-04-08,51.8558
2020-04-09,51.8558
2020-04-10,51.8558
2020-04-11,51.8558
2020-04-12,51.8558
2020-04-13,51.8558
2020-04-14,51.8558
2020-04-15,51.8558
2020-04-16,51.8558
2020-04-17,51.8558
2020-04-18,51.8558
2020-04-19,51.8558
2020-04-20,51.8558
2020-04-21,51.8558
2020-04-22,51.8558
2020-04-23,51.8558
2020-04-24,51.8558
2020-04-25,51.8558
2020-04-26,51.8558
2020-04-27,51.8558
2020-04-28,51.8558
2020-04-29,51.8558
2020-04-30,51.8558
2020-05-01,51.8558
2020-05-02,51.8558
2020-05-03,51.8558
2020-05-04,51.8558
2020-05-05,51.8558
2020-05-06,51.8558
2020-05-07,51.8558
2020-05-08,51.8558
2020-05-09,51.8558
2020-05-10,51.8558
2020-05-11,51.8558
2020-05-12,51.8558
2020-05-13,51.8558
2020-05-14,51.8558
2020-05-15,51.8558
2020-05-16,51.8558
2020-05-17,51.8558
2020-05-18,51.8558
2020-05-19,51.8558
2020-05-20,51.8558
2020-05-21,51.8558
2020-05-22,51.8558
2020-05-23,51.8558
2020-05-24,51.8558
2020-05-25,51.8558
2020-05-26,51.8558
2020-05-27,51.8558
2020-05-28,51.8558
2020-05-29,51.8558
2020-05-30,51.8558
2020-05-31,51.8558
2020-06-01,51.8558
2020-06-02,51.8558
2020-06-03,51.8558
2020-06-04,51.8558
2020-06-05,51.8558
2020-06-06,51.8558
2020-06-07,51.8558
2020-06-08,51.8558
2020-06-09,51.8558
2020-06-10,51.8558
2020-06-11,51.8558
2020-06-12,51.8558
2020-06-13,51.8558
2020-06-14,51.8558
2020-06-15,51.8558
2020-06-16,51.8558
2020-06-17,51.8558
2020-06-18,51.8558
2020-06-19,51.8558
2020-06-20,51.8558
2020-06-21,51.8558
2020-06-22,51.8558
2020-06-23,51.8558
2020-06-24,51.8558
2020-06-25,51.8558
2020-06-26,51.8558
2020-06-27,51.8558
2020-06-28,51.8558
2020-06-29,51.8558
2020-06-30,53.2635
2020-07-01,53.2635
2020-07-02,53.2635
2020-07-03,53.2635
2020-07-04,53.2635
2020-07-05,53.2635
2020-07-06,53.2635
2020-07-07,53.2635
2020-07-08,53.2635
2020-07-09,53.2635
2020-07-10,53.2635
2020-07-11,53.2635
2020-07-12,53.2635
2020-07-13,53.2635
2020-07-14,53.2635
2020-07-15,53.2635
2020-07-16,53.2635
2020-07-17,53.2635
2020-07-18,53.2635
2020-07-19,53.2635
2020-07-20,53.2635
2020-07-21,53.2635
2020-07-22,53.2635
2020-07-23,53.2635
2020-07-24,53.2635
2020-07-25,53.2635
2020-07-26,53.2635
2020-07-27,53.2635
2020-07-28,53.2635
2020-07-29,53.2635
2020-07-30,53.2635
2020-07-31,53.2635
2020-08-01,53.2635
2020-08-02,53.2635
2020-08-03,53.2635
2020-08-04,53.2635
2020-08-05,53.2635
2020-08-06,53.2635
2020-08-07,53.2635
2020-08-08,53.2635
2020-08-09,53.2635
2020-08-10,53.2635
2020-08-11,53.2635
2020-08-12,53.2635
2020-08-13,53.2635
2020-08-14,53.2635
2020-08-15,53.2635
2020-08-16,53.2635
2020-08-17,53.2635
2020-08-18,53.2635
2020-08-19,53.2635
2020-08-20,53.2635
2020-08-21,53.2635
2020-08-22,53.2635
2020-08-23,53.2635
2020-08-24,53.2635
2020-08-25,53.2635
2020-08-26,53.2635
2020-08-27,53.2635
2020-08-28,53.2635
2020-08-29,53.2635
2020-08-30,53.2635
2020-08-31,53.2635
2020-09-01,53.2635
2020-09-02,53.2635
2020-09-03,53.2635
2020-09-04,53.2635
2020-09-05,53.2635
2020-09-06,53.2635
2020-09-07,53.2635
2020-09-08,53.2635
2020-09-09,53.2635
2020-09-10,53.2635
2020-09-11,53.2635
2020-09-12,53.2635
2020-09-13,53.2635
2020-09-14,53.2635
2020-09-15,53.2635
2020-09-16,53.2635
2020-09-17,53.2635
2020-09-18,53.2635
2020-09-19,53.2635
2020-09-20,53.2635
2020-09-21,53.2635
2020-09-22,53.2635
2020-09-23,53.2635
2020-09-24,53.2635
2020-09-25,53.2635
2020-09-26,53.2635
2020-09-27,53.2635
2020-09-28,53.2635
2020-09-29,53.2635
2020-09-30,53.2635
2020-10-01,53.2635
2020-10-02,53.2635
2020-10-03,53.2635
2020-10-04,53.2635
2020-10-05,53.2635
2020-10-06,53.2635
2020-10-07,53.2635
2020-10-08,53.2635
2020-10-09,53.2635
2020-10-10,53.2635
2020-10-11,53.2635
2020-10-12,53.2635
2020-10-13,53.2635
2020-10-14,53.2635
2020-10-15,53.2635
2020-10-16,53.2635
2020-10-17,53.2635
2020-10-18,53.2635
2020-10-19,53.2635
2020-10-20,53.2635
2020-10-21,53.2635
2020-10-22,53.2635
2020-10-23,53.2635
2020-10-24,53.2635
2020-10-25,53.2635
2020-10-26,53.2635
2020-10-27,53.2635
2020-10-28,53.2635
2020-10-29,53.2635
2020-10-30,53.2635
2020-10-31,53.2635
2020-11-01,53.2635
2020-11-02,53.2635
2020-11-03,53.2635
2020-11-04,53.2635
2020-11-05,53.2635
2020-11-06,53.2635
2020-11-07,53.2635
2020-11-08,53.2635
2020-11-09,53.2635
2020-11-10,53.2635
2020-11-11,53.2635
2020-11-12,53.2635
2020-11-13,53.2635
2020-11-14,53.2635
2020-11-15,53.2635
2020-11-16,53.2635
2020-11-17,53.2635
2020-11-18,53.2635
2020-11-19,53.2635
2020-11-20,53.2635
2020-11-21,53.2635
2020-11-22,53.2635
2020-11-23,53.2635
2020-11-24,53.2635
2020-11-25,53.2635
2020-11-26,53.2635
2020-11-27,53.2635
2020-11-28,53.2635
2020-11-29,53.2635
2020-11-30,53.2635
2020-12-01,53.2635
2020-12-02,53.2635
2020-12-03,53.2635
2020-12-04,53.2635
2020-12-05,53.2635
2020-12-06,53.2635
2020-12-07,53.2635
2020-12-08,53.2635
2020-12-09,53.2635
2020-12-10,53.2635
2020-12-11,53.2635
2020-12-12,53.2635
2020-12-13,53.2635
2020-12-14,53.2635
2020-12-15,53.2635
2020-12-16,53.2635
2020-12-17,53.2635
2020-12-18,53.2635
2020-12-19,53.2635
2020-12-20,53.2635
2020-12-21,53.2635
2020-12-22,53.2635
2020-12-23,53.2635
2020-12-24,53.2635
2020-12-25,53.2635
2020-12-26,53.2635
2020-12-27,53.2635
2020-12-28,53.2635
2020-12-29,53.2635
2020-12-30,53.2635
2020-12-31,52.3021
2021-01-01,52.3021
2021-01-02,52.3021
2021-01-03,52.3021
2021-01-04,52.3021
2021-01-05,52.3021
2021-01-06,52.3021
2021-01-07,52.3021
2021-01-08,52.3021
2021-01-09,52.3021
2021-01-10,52.3021
2021-01-11,52.3021
2021-01-12,52.3021
2021-01-13,52.3021
2021-01-14,52.3021
2021-01-15,52.3021
2021-01-16,52.3021
2021-01-17,52.3021
2021-01-18,52.3021
2021-01-19,52.3021
2021-01-20,52.3021
2021-01-21,52.3021
2021-01-22,52.3021
2021-01-23,52.3021
2021-01-24,52.3021
2021-01-25,52.3021
2021-01-26,52.3021
2021-01-27,52.3021
2021-01-28,52.3021
2021-01-29,52.3021
2021-01-30,52.3021
2021-01-31,52.3021
2021-02-01,52.3021
2021-02-02,52.3021
2021-02-03,52.3021
2021-02-04,52.3021
2021-02-05,52.3021
2021-02-06,52.3021
2021-02-07,52.3021
2021-02-08,52.3021
2021-02-09,52.3021
2021-02-10,52.3021
2021-02-11,52.3021
2021-02-12,52.3021
2021-02-13,52.3021
2021-02-14,52.3021
2021-02-15,52.3021
2021-02-16,52.3021
2021-02-17,52.3021
2021-02-18,52.3021
2021-02-19,52.3021
2021-02-20,52.3021
2021-02-21,52.3021
2021-02-22,52.3021
2021-02-23,52.3021
2021-02-24,52.3021
2021-02-25,52.3021
2021-02-26,52.3021
2021-02-27,52.3021
2021-02-28,52.3021
2021-03-01,52.3021
2021-03-02,52.3021
2021-03-03,52.3021
2021-03-04,52.3021
2021-03-05,52.3021
2021-03-06,52.3021
2021-03-07,52.3021
2021-03-08,52.3021
2021-03-09,52.3021
2021-03-10,52.3021
2021-03-11,52.3021
2021-03-12,52.3021
2021-03-13,52.3021
2021-03-14,52.3021
2021-03-15,52.3021
2021-03-16,52.3021
2021-03-17,52.3021
2021-03-18,52.3021
2021-03-19,52.3021
2021-03-20,52.3021
2021-03-21,52.3021
2021-03-22,52.3021
2021-03-23,52.3021
2021-03-24,52.3021
2021-03-25,52.3021
2021-03-26,52.3021
2021-03-27,52.3021
2021-03-28,52.3021
2021-03-29,52.3021
2021-03-30,52.3021
2021-03-31,52.3021
2021-04-01,52.3021
2021-04-02,52.3021
2021-04-03,52.3021
2021-04-04,52.3021
2021-04-05,52.3021
2021-04-06,52.3021
2021-04-07,52.3021
2021-04-08,52.3021
2021-04-09,52.3021
2021-04-10,52.3021
2021-04-11,52.3021
2021-04-12,52.3021
2021-04-13,52.3021
2021-04-14,52.3021
2021-04-15,52.3021
2021-04-16,52.3021
2021-04-17,52.3021
2021-04-18,52.3021
2021-04-19,52.3021
2021-04-20,52.3021
2021-04-21,52.3021
2021-04-22,52.3021
2021-04-23,52.3021
2021-04-24,52.3021
2021-04-25,52.3021
2021-04-26,52.3021
2021-04-27,52.3021
2021-04-28,52.3021
2021-04-29,52.3021
2021-04-30,52.3021
2021-05-01,52.3021
2021-05-02,52.3021
2021-05-03,52.3021
2021-05-04,52.3021
2021-05-05,52.3021
2021-05-06,52.3021
2021-05-07,52.3021
2021-05-08,52.3021
2021-05-09,52.3021
2021-05-10,52.3021
2021-05-11,52.3021
2021-05-12,52.3021
2021-05-13,52.3021
2021-05-14,52.3021
2021-05-15,52.3021
2021-05-16,52.3021
2021-05-17,52.3021
2021-05-18,52.3021
2021-05-19,52.3021
2021-05-20,52.3021
2021-05-21,52.3021
2021-05-22,52.3021
2021-05-23,52.3021
2021-05-24,52.3021
2021-05-25,52.3021
2021-05-26,52.3021
2021-05-27,52.3021
2021-05-28,52.3021
2021-05-29,52.3021
2021-05-30,52.3021
2021-05-31,52.3021
2021-06-01,52.3021
2021-06-02,52.3021
2021-06-03,52.3021
2021-06-04,52.3021
2021-06-05,52.3021
2021-06-06,52.3021
2021-06-07,52.3021
2021-06-08,52.3021
2021-06-09,52.3021
2021-06-10,52.3021
2021-06-11,52.3021
2021-06-12,52.3021
2021-06-13,52.3021
2021-06-14,52.3021
2021-06-15,52.3021
2021-06-16,52.3021
2021-06-17,52.3021
2021-06-18,52.3021
2021-06-19,52.3021
2021-06-20,52.3021
2021-06-21,52.3021
2021-06-22,52.3021
2021-06-23,52.3021
2021-06-24,52.3021
2021-06-25,52.3021
2021-06-26,52.3021
2021-06-27,52.3021
2021-06-28,52.3021
2021-06-29,52.3021
2021-06-30,80.6957
2021-07-01,80.6957
2021-07-02,80.6957
2021-07-03,80.6957
2021-07-04,80.6957
2021-07-05,80.6957
2021-07-06,80.6957
2021-07-07,80.6957
2021-07-08,80.6957
2021-07-09,80.6957
2021-07-10,80.6957
2021-07-11,80.6957
2021-07-12,80.6957
2021-07-13,80.6957
2021-07-14,80.6957
2021-07-15,80.6957
2021-07-16,80.6957
2021-07-17,80.6957
2021-07-18,80.6957
2021-07-19,80.6957
2021-07-20,80.6957
2021-07-21,80.6957
2021-07-22,80.6957
2021-07-23,80.6957
2021-07-24,80.6957
2021-07-25,80.6957
2021-07-26,80.6957
2021-07-27,80.6957
2021-07-28,80.6957
2021-07-29,80.6957
2021-07-30,80.6957
2021-07-31,80.6957
2021-08-01,80.6957
2021-08-02,80.6957
2021-08-03,80.6957
2021-08-04,80.6957
2021-08-05,80.6957
2021-08-06,80.6957
2021-08-07,80.6957
2021-08-08,80.6957
2021-08-09,80.6957
2021-08-10,80.6957
2021-08-11,80.6957
2021-08-12,80.6957
2021-08-13,80.6957
2021-08-14,80.6957
2021-08-15,80.6957
2021-08-16,80.6957
2021-08-17,80.6957
2021-08-18,80.6957
2021-08-19,80.6957
2021-08-20,80.6957
2021-08-21,80.6957
2021-08-22,80.6957
2021-08-23,80.6957
2021-08-24,80.6957
2021-08-25,80.6957
2021-08-26,80.6957
2021-08-27,80.6957
2021-08-28,80.6957
2021-08-29,80.6957
2021-08-30,80.6957
2021-08-31,80.6957
2021-09-01,80.6957
2021-09-02,80.6957
2021-09-03,80.6957
2021-09-04,80.6957
2021-09-05,80.6957
2021-09-06,80.6957
2021-09-07,80.6957
2021-09-08,80.6957
2021-09-09,80.6957
2021-09-10,80.6957
2021-09-11,80.6957
2021-09-12,80.6957
2021-09-13,80.6957
2021-09-14,80.6957
2021-09-15,80.6957
2021-09-16,80.6957
2021-09-17,80.6957
2021-09-18,80.6957
2021-09-19,80.6957
2021-09-20,80.6957
2021-09-21,80.6957
2021-09-22,80.6957
2021-09-23,80.6957
2021-09-24,80.6957
2021-09-25,80.6957
2021-09-26,80.6957
2021-09-27,80.6957
2021-09-28,80.6957
2021-09-29,80.6957
2021-09-30,80.6957
2021-10-01,80.6957
2021-10-02,80.6957
2021-10-03,80.6957
2021-10-04,80.6957
2021-10-05,80.6957
2021-10-06,80.6957
2021-10-07,80.6957
2021-10-08,80.6957
2021-10-09,80.6957
2021-10-10,80.6957
2021-10-11,80.6957
2021-10-12,80.6957
2021-10-13,80.6957
2021-10-14,80.6957
2021-10-15,80.6957
2021-10-16,80.6957
2021-10-17,80.6957
2021-10-18,80.6957
2021-10-19,80.6957
2021-10-20,80.6957
2021-10-21,80.6957
2021-10-22,80.6957
2021-10-23,80.6957
2021-10-24,80.6957
2021-10-25,80.6957
2021-10-26,80.6957
2021-10-27,80.6957
2021-10-28,80.6957
2021-10-29,80.6957
2021-10-30,80.6957
2021-10-31,80.6957
2021-11-01,80.6957
2021-11-02,80.6957
2021-11-03,80.6957
2021-11-04,80.6957
2021-11-05,80.6957
2021-11-06,80.6957
2021-11-07,80.6957
2021-11-08,80.6957
2021-11-09,80.6957
2021-11-10,80.6957
2021-11-11,80.6957
2021-11-12,80.6957
2021-11-13,80.6957
2021-11-14,80.6957
2021-11-15,80.6957
2021-11-16,80.6957
2021-11-17,80.6957
2021-11-18,80.6957
2021-11-19,80.6957
2021-11-20,80.6957
2021-11-21,80.6957
2021-11-22,80.6957
2021-11-23,80.6957
2021-11-24,80.6957
2021-11-25,80.6957
2021-11-26,80.6957
2021-11-27,80.6957
2021-11-28,80.6957
2021-11-29,80.6957
2021-11-30,80.6957
2021-12-01,80.6957
2021-12-02,80.6957
2021-12-03,80.6957
2021-12-04,80.6957
2021-12-05,80.6957
2021-12-06,80.6957
2021-12-07,80.6957
2021-12-08,80.6957
2021-12-09,80.6957
2021-12-10,80.6957
2021-12-11,80.6957
2021-12-12,80.6957
2021-12-13,80.6957
2021-12-14,80.6957
2021-12-15,80.6957
2021-12-16,80.6957
2021-12-17,80.6957
2021-12-18,80.6957
2021-12-19,80.6957
2021-12-20,80.6957
2021-12-21,80.6957
2021-12-22,80.6957
2021-12-23,80.6957
2021-12-24,80.6957
2021-12-25,80.6957
2021-12-26,80.6957
2021-12-27,80.6957
2021-12-28,80.6957
2021-12-29,80.6957
2021-12-30,80.6957
2021-12-31,79.233
2022-01-01,79.233
2022-01-02,79.233
2022-01-03,79.233
2022-01-04,79.233
2022-01-05,79.233
2022-01-06,79.233
2022-01-07,79.233
2022-01-08,79.233
2022-01-09,79.233
2022-01-10,79.233
2022-01-11,79.233
2022-01-12,79.233
2022-01-13,79.233
2022-01-14,79.233
2022-01-15,79.233
2022-01-16,79.233
2022-01-17,79.233
2022-01-18,79.233
2022-01-19,79.233
2022-01-20,79.233
2022-01-21,79.233
2022-01-22,79.233
2022-01-23,79.233
2022-01-24,79.233
2022-01-25,79.233
2022-01-26,79.233
2022-01-27,79.233
2022-01-28,79.233
2022-01-29,79.233
2022-01-30,79.233
2022-01-31,79.233
2022-02-01,79.233
2022-02-02,79.233
2022-02-03,79.233
2022-02-04,79.233
2022-02-05,79.233
2022-02-06,79.233
2022-02-07,79.233
2022-02-08,79.233
2022-02-09,79.233
2022-02-10,79.233
2022-02-11,79.233
2022-02-12,79.233
2022-02-13,79.233
2022-02-14,79.233
2022-02-15,79.233
2022-02-16,79.233
2022-02-17,79.233
2022-02-18,79.233
2022-02-19,79.233
2022-02-20,79.233
2022-02-21,79.233
2022-02-22,79.233
2022-02-23,79.233
2022-02-24,79.233
2022-02-25,79.233
2022-02-26,79.233
2022-02-27,79.233
2022-02-28,79.233
2022-03-01,79.233
2022-03-02,79.233
2022-03-03,79.233
2022-03-04,79.233
2022-03-05,79.233
2022-03-06,79.233
2022-03-07,79.233
2022-03-08,79.233
2022-03-09,79.233
2022-03-10,79.233
2022-03-11,79.233
2022-03-12,79.233
2022-03-13,79.233
2022-03-14,79.233
2022-03-15,79.233
2022-03-16,79.233
2022-03-17,79.233
2022-03-18,79.233
2022-03-19,79.233
2022-03-20,79.233
2022-03-21,79.233
2022-03-22,79.233
2022-03-23,79.233
2022-03-24,79.233
2022-03-25,79.233
2022-03-26,79.233
2022-03-27,79.233
2022-03-28,79.233
2022-03-29,79.233
2022-03-30,79.233
2022-03-31,79.233
2022-04-01,79.233
2022-04-02,79.233
2022-04-03,79.233
2022-04-04,79.233
2022-04-05,79.233
2022-04-06,79.233
2022-04-07,79.233
2022-04-08,79.233
2022-04-09,79.233
2022-04-10,79.233
2022-04-11,79.233
2022-04-12,79.233
2022-04-13,79.233
2022-04-14,79.233
2022-04-15,79.233
2022-04-16,79.233
2022-04-17,79.233
2022-04-18,79.233
2022-04-19,79.233
2022-04-20,79.233
2022-04-21,79.233
2022-04-22,79.233
2022-04-23,79.233
2022-04-24,79.233
2022-04-25,79.233
2022-04-26,79.233
2022-04-27,79.233
2022-04-28,79.233
2022-04-29,79.233
2022-04-30,79.233
2022-05-01,79.233
2022-05-02,79.233
2022-05-03,79.233
2022-05-04,79.233
2022-05-05,79.233
2022-05-06,79.233
2022-05-07,79.233
2022-05-08,79.233
2022-05-09,79.233
2022-05-10,79.233
2022-05-11,79.233
2022-05-12,79.233
2022-05-13,79.233
2022-05-14,79.233
2022-05-15,79.233
2022-05-16,79.233
2022-05-17,79.233
2022-05-18,79.233
2022-05-19,79.233
2022-05-20,79.233
2022-05-21,79.233
2022-05-22,79.233
2022-05-23,79.233
2022-05-24,79.233
2022-05-25,79.233
2022-05-26,79.233
2022-05-27,79.233
2022-05-28,79.233
2022-05-29,79.233
2022-05-30,79.233
2022-05-31,79.233
2022-06-01,79.233
2022-06-02,79.233
2022-06-03,79.233
2022-06-04,79.233
2022-06-05,79.233
2022-06-06,79.233
2022-06-07,79.233
2022-06-08,79.233
2022-06-09,79.233
2022-06-10,79.233
2022-06-11,79.233
2022-06-12,79.233
2022-06-13,79.233
2022-06-14,79.233
2022-06-15,79.233
2022-06-16,79.233
2022-06-17,79.233
2022-06-18,79.233
2022-06-19,79.233
2022-06-20,79.233
2022-06-21,79.233
2022-06-22,79.233
2022-06-23,79.233
2022-06-24,79.233
2022-06-25,79.233
2022-06-26,79.233
2022-06-27,79.233
2022-06-28,79.233
2022-06-29,79.233
2022-06-30,27.1163
2022-07-01,27.1163
2022-07-02,27.1163
2022-07-03,27.1163
2022-07-04,27.1163
2022-07-05,27.1163
2022-07-06,27.1163
2022-07-07,27.1163
2022-07-08,27.1163
2022-07-09,27.1163
2022-07-10,27.1163
2022-07-11,27.1163
2022-07-12,27.1163
2022-07-13,27.1163
2022-07-14,27.1163
2022-07-15,27.1163
2022-07-16,27.1163
2022-07-17,27.1163
2022-07-18,27.1163
2022-07-19,27.1163
2022-07-20,27.1163
2022-07-21,27.1163
2022-07-22,27.1163
2022-07-23,27.1163
2022-07-24,27.1163
2022-07-25,27.1163
2022-07-26,27.1163
2022-07-27,27.1163
2022-07-28,27.1163
2022-07-29,27.1163
2022-07-30,27.1163
2022-07-31,27.1163
2022-08-01,27.1163
2022-08-02,27.1163
2022-08-03,27.1163
2022-08-04,27.1163
2022-08-05,27.1163
2022-08-06,27.1163
2022-08-07,27.1163
2022-08-08,27.1163
2022-08-09,27.1163
2022-08-10,27.1163
2022-08-11,27.1163
2022-08-12,27.1163
2022-08-13,27.1163
2022-08-14,27.1163
2022-08-15,27.1163
2022-08-16,27.1163
2022-08-17,27.1163
2022-08-18,27.1163
2022-08-19,27.1163
2022-08-20,27.1163
2022-08-21,27.1163
2022-08-22,27.1163
2022-08-23,27.1163
2022-08-24,27.1163
2022-08-25,27.1163
2022-08-26,27.1163
2022-08-27,27.1163
2022-08-28,27.1163
2022-08-29,27.1163
2022-08-30,27.1163
2022-08-31,27.1163
2022-09-01,27.1163
2022-09-02,27.1163
2022-09-03,27.1163
2022-09-04,27.1163
2022-09-05,27.1163
2022-09-06,27.1163
2022-09-07,27.1163
2022-09-08,27.1163
2022-09-09,27.1163
2022-09-10,27.1163
2022-09-11,27.1163
2022-09-12,27.1163
2022-09-13,27.1163
2022-09-14,27.1163
2022-09-15,27.1163
2022-09-16,27.1163
2022-09-17,27.1163
2022-09-18,27.1163
2022-09-19,27.1163
2022-09-20,27.1163
2022-09-21,27.1163
2022-09-22,27.1163
2022-09-23,27.1163
2022-09-24,27.1163
2022-09-25,27.1163
2022-09-26,27.1163
2022-09-27,27.1163
2022-09-28,27.1163
2022-09-29,27.1163
2022-09-30,27.1163
2022-10-01,27.1163
2022-10-02,27.1163
2022-10-03,27.1163
2022-10-04,27.1163
2022-10-05,27.1163
2022-10-06,27.1163
2022-10-07,27.1163
2022-10-08,27.1163
2022-10-09,27.1163
2022-10-10,27.1163
2022-10-11,27.1163
2022-10-12,27.1163
2022-10-13,27.1163
2022-10-14,27.1163
2022-10-15,27.1163
2022-10-16,27.1163
2022-10-17,27.1163
2022-10-18,27.1163
2022-10-19,27.1163
2022-10-20,27.1163
2022-10-21,27.1163
2022-10-22,27.1163
2022-10-23,27.1163
2022-10-24,27.1163
2022-10-25,27.1163
2022-10-26,27.1163
2022-10-27,27.1163
2022-10-28,27.1163
2022-10-29,27.1163
2022-10-30,27.1163
2022-10-31,27.1163
2022-11-01,27.1163
2022-11-02,27.1163
2022-11-03,27.1163
2022-11-04,27.1163
2022-11-05,27.1163
2022-11-06,27.1163
2022-11-07,27.1163
2022-11-08,27.1163
2022-11-09,27.1163
2022-11-10,27.1163
2022-11-11,27.1163
2022-11-12,27.1163
2022-11-13,27.1163
2022-11-14,27.1163
2022-11-15,27.1163
2022-11-16,27.1163
2022-11-17,27.1163
2022-11-18,27.1163
2022-11-19,27.1163
2022-11-20,27.1163
2022-11-21,27.1163
2022-11-22,27.1163
2022-11-23,27.1163
2022-11-24,27.1163
2022-11-25,27.1163
2022-11-26,27.1163
