,MONY LN Equity
2019-08-11,55.3729
2019-08-12,55.3729
2019-08-13,55.3729
2019-08-14,55.3729
2019-08-15,55.3729
2019-08-16,55.3729
2019-08-17,55.3729
2019-08-18,55.3729
2019-08-19,55.3729
2019-08-20,55.3729
2019-08-21,55.3729
2019-08-22,55.3729
2019-08-23,55.3729
2019-08-24,55.3729
2019-08-25,55.3729
2019-08-26,55.3729
2019-08-27,55.3729
2019-08-28,55.3729
2019-08-29,55.3729
2019-08-30,55.3729
2019-08-31,55.3729
2019-09-01,55.3729
2019-09-02,55.3729
2019-09-03,55.3729
2019-09-04,55.3729
2019-09-05,55.3729
2019-09-06,55.3729
2019-09-07,55.3729
2019-09-08,55.3729
2019-09-09,55.3729
2019-09-10,55.3729
2019-09-11,55.3729
2019-09-12,55.3729
2019-09-13,55.3729
2019-09-14,55.3729
2019-09-15,55.3729
2019-09-16,55.3729
2019-09-17,55.3729
2019-09-18,55.3729
2019-09-19,55.3729
2019-09-20,55.3729
2019-09-21,55.3729
2019-09-22,55.3729
2019-09-23,55.3729
2019-09-24,55.3729
2019-09-25,55.3729
2019-09-26,55.3729
2019-09-27,55.3729
2019-09-28,55.3729
2019-09-29,55.3729
2019-09-30,55.3729
2019-10-01,55.3729
2019-10-02,55.3729
2019-10-03,55.3729
2019-10-04,55.3729
2019-10-05,55.3729
2019-10-06,55.3729
2019-10-07,55.3729
2019-10-08,55.3729
2019-10-09,55.3729
2019-10-10,55.3729
2019-10-11,55.3729
2019-10-12,55.3729
2019-10-13,55.3729
2019-10-14,55.3729
2019-10-15,55.3729
2019-10-16,55.3729
2019-10-17,55.3729
2019-10-18,55.3729
2019-10-19,55.3729
2019-10-20,55.3729
2019-10-21,55.3729
2019-10-22,55.3729
2019-10-23,55.3729
2019-10-24,55.3729
2019-10-25,55.3729
2019-10-26,55.3729
2019-10-27,55.3729
2019-10-28,55.3729
2019-10-29,55.3729
2019-10-30,55.3729
2019-10-31,55.3729
2019-11-01,55.3729
2019-11-02,55.3729
2019-11-03,55.3729
2019-11-04,55.3729
2019-11-05,55.3729
2019-11-06,55.3729
2019-11-07,55.3729
2019-11-08,55.3729
2019-11-09,55.3729
2019-11-10,55.3729
2019-11-11,55.3729
2019-11-12,55.3729
2019-11-13,55.3729
2019-11-14,55.3729
2019-11-15,55.3729
2019-11-16,55.3729
2019-11-17,55.3729
2019-11-18,55.3729
2019-11-19,55.3729
2019-11-20,55.3729
2019-11-21,55.3729
2019-11-22,55.3729
2019-11-23,55.3729
2019-11-24,55.3729
2019-11-25,55.3729
2019-11-26,55.3729
2019-11-27,55.3729
2019-11-28,55.3729
2019-11-29,55.3729
2019-11-30,55.3729
2019-12-01,55.3729
2019-12-02,55.3729
2019-12-03,55.3729
2019-12-04,55.3729
2019-12-05,55.3729
2019-12-06,55.3729
2019-12-07,55.3729
2019-12-08,55.3729
2019-12-09,55.3729
2019-12-10,55.3729
2019-12-11,55.3729
2019-12-12,55.3729
2019-12-13,55.3729
2019-12-14,55.3729
2019-12-15,55.3729
2019-12-16,55.3729
2019-12-17,55.3729
2019-12-18,55.3729
2019-12-19,55.3729
2019-12-20,55.3729
2019-12-21,55.3729
2019-12-22,55.3729
2019-12-23,55.3729
2019-12-24,55.3729
2019-12-25,55.3729
2019-12-26,55.3729
2019-12-27,55.3729
2019-12-28,55.3729
2019-12-29,55.3729
2019-12-30,55.3729
2019-12-31,47.4737
2020-01-01,47.4737
2020-01-02,47.4737
2020-01-03,47.4737
2020-01-04,47.4737
2020-01-05,47.4737
2020-01-06,47.4737
2020-01-07,47.4737
2020-01-08,47.4737
2020-01-09,47.4737
2020-01-10,47.4737
2020-01-11,47.4737
2020-01-12,47.4737
2020-01-13,47.4737
2020-01-14,47.4737
2020-01-15,47.4737
2020-01-16,47.4737
2020-01-17,47.4737
2020-01-18,47.4737
2020-01-19,47.4737
2020-01-20,47.4737
2020-01-21,47.4737
2020-01-22,47.4737
2020-01-23,47.4737
2020-01-24,47.4737
2020-01-25,47.4737
2020-01-26,47.4737
2020-01-27,47.4737
2020-01-28,47.4737
2020-01-29,47.4737
2020-01-30,47.4737
2020-01-31,47.4737
2020-02-01,47.4737
2020-02-02,47.4737
2020-02-03,47.4737
2020-02-04,47.4737
2020-02-05,47.4737
2020-02-06,47.4737
2020-02-07,47.4737
2020-02-08,47.4737
2020-02-09,47.4737
2020-02-10,47.4737
2020-02-11,47.4737
2020-02-12,47.4737
2020-02-13,47.4737
2020-02-14,47.4737
2020-02-15,47.4737
2020-02-16,47.4737
2020-02-17,47.4737
2020-02-18,47.4737
2020-02-19,47.4737
2020-02-20,47.4737
2020-02-21,47.4737
2020-02-22,47.4737
2020-02-23,47.4737
2020-02-24,47.4737
2020-02-25,47.4737
2020-02-26,47.4737
2020-02-27,47.4737
2020-02-28,47.4737
2020-02-29,47.4737
2020-03-01,47.4737
2020-03-02,47.4737
2020-03-03,47.4737
2020-03-04,47.4737
2020-03-05,47.4737
2020-03-06,47.4737
2020-03-07,47.4737
2020-03-08,47.4737
2020-03-09,47.4737
2020-03-10,47.4737
2020-03-11,47.4737
2020-03-12,47.4737
2020-03-13,47.4737
2020-03-14,47.4737
2020-03-15,47.4737
2020-03-16,47.4737
2020-03-17,47.4737
2020-03-18,47.4737
2020-03-19,47.4737
2020-03-20,47.4737
2020-03-21,47.4737
2020-03-22,47.4737
2020-03-23,47.4737
2020-03-24,47.4737
2020-03-25,47.4737
2020-03-26,47.4737
2020-03-27,47.4737
2020-03-28,47.4737
2020-03-29,47.4737
2020-03-30,47.4737
2020-03-31,47.4737
2020-04-01,47.4737
2020-04-02,47.4737
2020-04-03,47.4737
2020-04-04,47.4737
2020-04-05,47.4737
2020-04-06,47.4737
2020-04-07,47.4737
2020-04-08,47.4737
2020-04-09,47.4737
2020-04-10,47.4737
2020-04-11,47.4737
2020-04-12,47.4737
2020-04-13,47.4737
2020-04-14,47.4737
2020-04-15,47.4737
2020-04-16,47.4737
2020-04-17,47.4737
2020-04-18,47.4737
2020-04-19,47.4737
2020-04-20,47.4737
2020-04-21,47.4737
2020-04-22,47.4737
2020-04-23,47.4737
2020-04-24,47.4737
2020-04-25,47.4737
2020-04-26,47.4737
2020-04-27,47.4737
2020-04-28,47.4737
2020-04-29,47.4737
2020-04-30,47.4737
2020-05-01,47.4737
2020-05-02,47.4737
2020-05-03,47.4737
2020-05-04,47.4737
2020-05-05,47.4737
2020-05-06,47.4737
2020-05-07,47.4737
2020-05-08,47.4737
2020-05-09,47.4737
2020-05-10,47.4737
2020-05-11,47.4737
2020-05-12,47.4737
2020-05-13,47.4737
2020-05-14,47.4737
2020-05-15,47.4737
2020-05-16,47.4737
2020-05-17,47.4737
2020-05-18,47.4737
2020-05-19,47.4737
2020-05-20,47.4737
2020-05-21,47.4737
2020-05-22,47.4737
2020-05-23,47.4737
2020-05-24,47.4737
2020-05-25,47.4737
2020-05-26,47.4737
2020-05-27,47.4737
2020-05-28,47.4737
2020-05-29,47.4737
2020-05-30,47.4737
2020-05-31,47.4737
2020-06-01,47.4737
2020-06-02,47.4737
2020-06-03,47.4737
2020-06-04,47.4737
2020-06-05,47.4737
2020-06-06,47.4737
2020-06-07,47.4737
2020-06-08,47.4737
2020-06-09,47.4737
2020-06-10,47.4737
2020-06-11,47.4737
2020-06-12,47.4737
2020-06-13,47.4737
2020-06-14,47.4737
2020-06-15,47.4737
2020-06-16,47.4737
2020-06-17,47.4737
2020-06-18,47.4737
2020-06-19,47.4737
2020-06-20,47.4737
2020-06-21,47.4737
2020-06-22,47.4737
2020-06-23,47.4737
2020-06-24,47.4737
2020-06-25,47.4737
2020-06-26,47.4737
2020-06-27,47.4737
2020-06-28,47.4737
2020-06-29,47.4737
2020-06-30,46.5611
2020-07-01,46.5611
2020-07-02,46.5611
2020-07-03,46.5611
2020-07-04,46.5611
2020-07-05,46.5611
2020-07-06,46.5611
2020-07-07,46.5611
2020-07-08,46.5611
2020-07-09,46.5611
2020-07-10,46.5611
2020-07-11,46.5611
2020-07-12,46.5611
2020-07-13,46.5611
2020-07-14,46.5611
2020-07-15,46.5611
2020-07-16,46.5611
2020-07-17,46.5611
2020-07-18,46.5611
2020-07-19,46.5611
2020-07-20,46.5611
2020-07-21,46.5611
2020-07-22,46.5611
2020-07-23,46.5611
2020-07-24,46.5611
2020-07-25,46.5611
2020-07-26,46.5611
2020-07-27,46.5611
2020-07-28,46.5611
2020-07-29,46.5611
2020-07-30,46.5611
2020-07-31,46.5611
2020-08-01,46.5611
2020-08-02,46.5611
2020-08-03,46.5611
2020-08-04,46.5611
2020-08-05,46.5611
2020-08-06,46.5611
2020-08-07,46.5611
2020-08-08,46.5611
2020-08-09,46.5611
2020-08-10,46.5611
2020-08-11,46.5611
2020-08-12,46.5611
2020-08-13,46.5611
2020-08-14,46.5611
2020-08-15,46.5611
2020-08-16,46.5611
2020-08-17,46.5611
2020-08-18,46.5611
2020-08-19,46.5611
2020-08-20,46.5611
2020-08-21,46.5611
2020-08-22,46.5611
2020-08-23,46.5611
2020-08-24,46.5611
2020-08-25,46.5611
2020-08-26,46.5611
2020-08-27,46.5611
2020-08-28,46.5611
2020-08-29,46.5611
2020-08-30,46.5611
2020-08-31,46.5611
2020-09-01,46.5611
2020-09-02,46.5611
2020-09-03,46.5611
2020-09-04,46.5611
2020-09-05,46.5611
2020-09-06,46.5611
2020-09-07,46.5611
2020-09-08,46.5611
2020-09-09,46.5611
2020-09-10,46.5611
2020-09-11,46.5611
2020-09-12,46.5611
2020-09-13,46.5611
2020-09-14,46.5611
2020-09-15,46.5611
2020-09-16,46.5611
2020-09-17,46.5611
2020-09-18,46.5611
2020-09-19,46.5611
2020-09-20,46.5611
2020-09-21,46.5611
2020-09-22,46.5611
2020-09-23,46.5611
2020-09-24,46.5611
2020-09-25,46.5611
2020-09-26,46.5611
2020-09-27,46.5611
2020-09-28,46.5611
2020-09-29,46.5611
2020-09-30,46.5611
2020-10-01,46.5611
2020-10-02,46.5611
2020-10-03,46.5611
2020-10-04,46.5611
2020-10-05,46.5611
2020-10-06,46.5611
2020-10-07,46.5611
2020-10-08,46.5611
2020-10-09,46.5611
2020-10-10,46.5611
2020-10-11,46.5611
2020-10-12,46.5611
2020-10-13,46.5611
2020-10-14,46.5611
2020-10-15,46.5611
2020-10-16,46.5611
2020-10-17,46.5611
2020-10-18,46.5611
2020-10-19,46.5611
2020-10-20,46.5611
2020-10-21,46.5611
2020-10-22,46.5611
2020-10-23,46.5611
2020-10-24,46.5611
2020-10-25,46.5611
2020-10-26,46.5611
2020-10-27,46.5611
2020-10-28,46.5611
2020-10-29,46.5611
2020-10-30,46.5611
2020-10-31,46.5611
2020-11-01,46.5611
2020-11-02,46.5611
2020-11-03,46.5611
2020-11-04,46.5611
2020-11-05,46.5611
2020-11-06,46.5611
2020-11-07,46.5611
2020-11-08,46.5611
2020-11-09,46.5611
2020-11-10,46.5611
2020-11-11,46.5611
2020-11-12,46.5611
2020-11-13,46.5611
2020-11-14,46.5611
2020-11-15,46.5611
2020-11-16,46.5611
2020-11-17,46.5611
2020-11-18,46.5611
2020-11-19,46.5611
2020-11-20,46.5611
2020-11-21,46.5611
2020-11-22,46.5611
2020-11-23,46.5611
2020-11-24,46.5611
2020-11-25,46.5611
2020-11-26,46.5611
2020-11-27,46.5611
2020-11-28,46.5611
2020-11-29,46.5611
2020-11-30,46.5611
2020-12-01,46.5611
2020-12-02,46.5611
2020-12-03,46.5611
2020-12-04,46.5611
2020-12-05,46.5611
2020-12-06,46.5611
2020-12-07,46.5611
2020-12-08,46.5611
2020-12-09,46.5611
2020-12-10,46.5611
2020-12-11,46.5611
2020-12-12,46.5611
2020-12-13,46.5611
2020-12-14,46.5611
2020-12-15,46.5611
2020-12-16,46.5611
2020-12-17,46.5611
2020-12-18,46.5611
2020-12-19,46.5611
2020-12-20,46.5611
2020-12-21,46.5611
2020-12-22,46.5611
2020-12-23,46.5611
2020-12-24,46.5611
2020-12-25,46.5611
2020-12-26,46.5611
2020-12-27,46.5611
2020-12-28,46.5611
2020-12-29,46.5611
2020-12-30,46.5611
2020-12-31,33.9872
2021-01-01,33.9872
2021-01-02,33.9872
2021-01-03,33.9872
2021-01-04,33.9872
2021-01-05,33.9872
2021-01-06,33.9872
2021-01-07,33.9872
2021-01-08,33.9872
2021-01-09,33.9872
2021-01-10,33.9872
2021-01-11,33.9872
2021-01-12,33.9872
2021-01-13,33.9872
2021-01-14,33.9872
2021-01-15,33.9872
2021-01-16,33.9872
2021-01-17,33.9872
2021-01-18,33.9872
2021-01-19,33.9872
2021-01-20,33.9872
2021-01-21,33.9872
2021-01-22,33.9872
2021-01-23,33.9872
2021-01-24,33.9872
2021-01-25,33.9872
2021-01-26,33.9872
2021-01-27,33.9872
2021-01-28,33.9872
2021-01-29,33.9872
2021-01-30,33.9872
2021-01-31,33.9872
2021-02-01,33.9872
2021-02-02,33.9872
2021-02-03,33.9872
2021-02-04,33.9872
2021-02-05,33.9872
2021-02-06,33.9872
2021-02-07,33.9872
2021-02-08,33.9872
2021-02-09,33.9872
2021-02-10,33.9872
2021-02-11,33.9872
2021-02-12,33.9872
2021-02-13,33.9872
2021-02-14,33.9872
2021-02-15,33.9872
2021-02-16,33.9872
2021-02-17,33.9872
2021-02-18,33.9872
2021-02-19,33.9872
2021-02-20,33.9872
2021-02-21,33.9872
2021-02-22,33.9872
2021-02-23,33.9872
2021-02-24,33.9872
2021-02-25,33.9872
2021-02-26,33.9872
2021-02-27,33.9872
2021-02-28,33.9872
2021-03-01,33.9872
2021-03-02,33.9872
2021-03-03,33.9872
2021-03-04,33.9872
2021-03-05,33.9872
2021-03-06,33.9872
2021-03-07,33.9872
2021-03-08,33.9872
2021-03-09,33.9872
2021-03-10,33.9872
2021-03-11,33.9872
2021-03-12,33.9872
2021-03-13,33.9872
2021-03-14,33.9872
2021-03-15,33.9872
2021-03-16,33.9872
2021-03-17,33.9872
2021-03-18,33.9872
2021-03-19,33.9872
2021-03-20,33.9872
2021-03-21,33.9872
2021-03-22,33.9872
2021-03-23,33.9872
2021-03-24,33.9872
2021-03-25,33.9872
2021-03-26,33.9872
2021-03-27,33.9872
2021-03-28,33.9872
2021-03-29,33.9872
2021-03-30,33.9872
2021-03-31,33.9872
2021-04-01,33.9872
2021-04-02,33.9872
2021-04-03,33.9872
2021-04-04,33.9872
2021-04-05,33.9872
2021-04-06,33.9872
2021-04-07,33.9872
2021-04-08,33.9872
2021-04-09,33.9872
2021-04-10,33.9872
2021-04-11,33.9872
2021-04-12,33.9872
2021-04-13,33.9872
2021-04-14,33.9872
2021-04-15,33.9872
2021-04-16,33.9872
2021-04-17,33.9872
2021-04-18,33.9872
2021-04-19,33.9872
2021-04-20,33.9872
2021-04-21,33.9872
2021-04-22,33.9872
2021-04-23,33.9872
2021-04-24,33.9872
2021-04-25,33.9872
2021-04-26,33.9872
2021-04-27,33.9872
2021-04-28,33.9872
2021-04-29,33.9872
2021-04-30,33.9872
2021-05-01,33.9872
2021-05-02,33.9872
2021-05-03,33.9872
2021-05-04,33.9872
2021-05-05,33.9872
2021-05-06,33.9872
2021-05-07,33.9872
2021-05-08,33.9872
2021-05-09,33.9872
2021-05-10,33.9872
2021-05-11,33.9872
2021-05-12,33.9872
2021-05-13,33.9872
2021-05-14,33.9872
2021-05-15,33.9872
2021-05-16,33.9872
2021-05-17,33.9872
2021-05-18,33.9872
2021-05-19,33.9872
2021-05-20,33.9872
2021-05-21,33.9872
2021-05-22,33.9872
2021-05-23,33.9872
2021-05-24,33.9872
2021-05-25,33.9872
2021-05-26,33.9872
2021-05-27,33.9872
2021-05-28,33.9872
2021-05-29,33.9872
2021-05-30,33.9872
2021-05-31,33.9872
2021-06-01,33.9872
2021-06-02,33.9872
2021-06-03,33.9872
2021-06-04,33.9872
2021-06-05,33.9872
2021-06-06,33.9872
2021-06-07,33.9872
2021-06-08,33.9872
2021-06-09,33.9872
2021-06-10,33.9872
2021-06-11,33.9872
2021-06-12,33.9872
2021-06-13,33.9872
2021-06-14,33.9872
2021-06-15,33.9872
2021-06-16,33.9872
2021-06-17,33.9872
2021-06-18,33.9872
2021-06-19,33.9872
2021-06-20,33.9872
2021-06-21,33.9872
2021-06-22,33.9872
2021-06-23,33.9872
2021-06-24,33.9872
2021-06-25,33.9872
2021-06-26,33.9872
2021-06-27,33.9872
2021-06-28,33.9872
2021-06-29,33.9872
2021-06-30,29.2042
2021-07-01,29.2042
2021-07-02,29.2042
2021-07-03,29.2042
2021-07-04,29.2042
2021-07-05,29.2042
2021-07-06,29.2042
2021-07-07,29.2042
2021-07-08,29.2042
2021-07-09,29.2042
2021-07-10,29.2042
2021-07-11,29.2042
2021-07-12,29.2042
2021-07-13,29.2042
2021-07-14,29.2042
2021-07-15,29.2042
2021-07-16,29.2042
2021-07-17,29.2042
2021-07-18,29.2042
2021-07-19,29.2042
2021-07-20,29.2042
2021-07-21,29.2042
2021-07-22,29.2042
2021-07-23,29.2042
2021-07-24,29.2042
2021-07-25,29.2042
2021-07-26,29.2042
2021-07-27,29.2042
2021-07-28,29.2042
2021-07-29,29.2042
2021-07-30,29.2042
2021-07-31,29.2042
2021-08-01,29.2042
2021-08-02,29.2042
2021-08-03,29.2042
2021-08-04,29.2042
2021-08-05,29.2042
2021-08-06,29.2042
2021-08-07,29.2042
2021-08-08,29.2042
2021-08-09,29.2042
2021-08-10,29.2042
2021-08-11,29.2042
2021-08-12,29.2042
2021-08-13,29.2042
2021-08-14,29.2042
2021-08-15,29.2042
2021-08-16,29.2042
2021-08-17,29.2042
2021-08-18,29.2042
2021-08-19,29.2042
2021-08-20,29.2042
2021-08-21,29.2042
2021-08-22,29.2042
2021-08-23,29.2042
2021-08-24,29.2042
2021-08-25,29.2042
2021-08-26,29.2042
2021-08-27,29.2042
2021-08-28,29.2042
2021-08-29,29.2042
2021-08-30,29.2042
2021-08-31,29.2042
2021-09-01,29.2042
2021-09-02,29.2042
2021-09-03,29.2042
2021-09-04,29.2042
2021-09-05,29.2042
2021-09-06,29.2042
2021-09-07,29.2042
2021-09-08,29.2042
2021-09-09,29.2042
2021-09-10,29.2042
2021-09-11,29.2042
2021-09-12,29.2042
2021-09-13,29.2042
2021-09-14,29.2042
2021-09-15,29.2042
2021-09-16,29.2042
2021-09-17,29.2042
2021-09-18,29.2042
2021-09-19,29.2042
2021-09-20,29.2042
2021-09-21,29.2042
2021-09-22,29.2042
2021-09-23,29.2042
2021-09-24,29.2042
2021-09-25,29.2042
2021-09-26,29.2042
2021-09-27,29.2042
2021-09-28,29.2042
2021-09-29,29.2042
2021-09-30,29.2042
2021-10-01,29.2042
2021-10-02,29.2042
2021-10-03,29.2042
2021-10-04,29.2042
2021-10-05,29.2042
2021-10-06,29.2042
2021-10-07,29.2042
2021-10-08,29.2042
2021-10-09,29.2042
2021-10-10,29.2042
2021-10-11,29.2042
2021-10-12,29.2042
2021-10-13,29.2042
2021-10-14,29.2042
2021-10-15,29.2042
2021-10-16,29.2042
2021-10-17,29.2042
2021-10-18,29.2042
2021-10-19,29.2042
2021-10-20,29.2042
2021-10-21,29.2042
2021-10-22,29.2042
2021-10-23,29.2042
2021-10-24,29.2042
2021-10-25,29.2042
2021-10-26,29.2042
2021-10-27,29.2042
2021-10-28,29.2042
2021-10-29,29.2042
2021-10-30,29.2042
2021-10-31,29.2042
2021-11-01,29.2042
2021-11-02,29.2042
2021-11-03,29.2042
2021-11-04,29.2042
2021-11-05,29.2042
2021-11-06,29.2042
2021-11-07,29.2042
2021-11-08,29.2042
2021-11-09,29.2042
2021-11-10,29.2042
2021-11-11,29.2042
2021-11-12,29.2042
2021-11-13,29.2042
2021-11-14,29.2042
2021-11-15,29.2042
2021-11-16,29.2042
2021-11-17,29.2042
2021-11-18,29.2042
2021-11-19,29.2042
2021-11-20,29.2042
2021-11-21,29.2042
2021-11-22,29.2042
2021-11-23,29.2042
2021-11-24,29.2042
2021-11-25,29.2042
2021-11-26,29.2042
2021-11-27,29.2042
2021-11-28,29.2042
2021-11-29,29.2042
2021-11-30,29.2042
2021-12-01,29.2042
2021-12-02,29.2042
2021-12-03,29.2042
2021-12-04,29.2042
2021-12-05,29.2042
2021-12-06,29.2042
2021-12-07,29.2042
2021-12-08,29.2042
2021-12-09,29.2042
2021-12-10,29.2042
2021-12-11,29.2042
2021-12-12,29.2042
2021-12-13,29.2042
2021-12-14,29.2042
2021-12-15,29.2042
2021-12-16,29.2042
2021-12-17,29.2042
2021-12-18,29.2042
2021-12-19,29.2042
2021-12-20,29.2042
2021-12-21,29.2042
2021-12-22,29.2042
2021-12-23,29.2042
2021-12-24,29.2042
2021-12-25,29.2042
2021-12-26,29.2042
2021-12-27,29.2042
2021-12-28,29.2042
2021-12-29,29.2042
2021-12-30,29.2042
2021-12-31,25.5949
2022-01-01,25.5949
2022-01-02,25.5949
2022-01-03,25.5949
2022-01-04,25.5949
2022-01-05,25.5949
2022-01-06,25.5949
2022-01-07,25.5949
2022-01-08,25.5949
2022-01-09,25.5949
2022-01-10,25.5949
2022-01-11,25.5949
2022-01-12,25.5949
2022-01-13,25.5949
2022-01-14,25.5949
2022-01-15,25.5949
2022-01-16,25.5949
2022-01-17,25.5949
2022-01-18,25.5949
2022-01-19,25.5949
2022-01-20,25.5949
2022-01-21,25.5949
2022-01-22,25.5949
2022-01-23,25.5949
2022-01-24,25.5949
2022-01-25,25.5949
2022-01-26,25.5949
2022-01-27,25.5949
2022-01-28,25.5949
2022-01-29,25.5949
2022-01-30,25.5949
2022-01-31,25.5949
2022-02-01,25.5949
2022-02-02,25.5949
2022-02-03,25.5949
2022-02-04,25.5949
2022-02-05,25.5949
2022-02-06,25.5949
2022-02-07,25.5949
2022-02-08,25.5949
2022-02-09,25.5949
2022-02-10,25.5949
2022-02-11,25.5949
2022-02-12,25.5949
2022-02-13,25.5949
2022-02-14,25.5949
2022-02-15,25.5949
2022-02-16,25.5949
2022-02-17,25.5949
2022-02-18,25.5949
2022-02-19,25.5949
2022-02-20,25.5949
2022-02-21,25.5949
2022-02-22,25.5949
2022-02-23,25.5949
2022-02-24,25.5949
2022-02-25,25.5949
2022-02-26,25.5949
2022-02-27,25.5949
2022-02-28,25.5949
2022-03-01,25.5949
2022-03-02,25.5949
2022-03-03,25.5949
2022-03-04,25.5949
2022-03-05,25.5949
2022-03-06,25.5949
2022-03-07,25.5949
2022-03-08,25.5949
2022-03-09,25.5949
2022-03-10,25.5949
2022-03-11,25.5949
2022-03-12,25.5949
2022-03-13,25.5949
2022-03-14,25.5949
2022-03-15,25.5949
2022-03-16,25.5949
2022-03-17,25.5949
2022-03-18,25.5949
2022-03-19,25.5949
2022-03-20,25.5949
2022-03-21,25.5949
2022-03-22,25.5949
2022-03-23,25.5949
2022-03-24,25.5949
2022-03-25,25.5949
2022-03-26,25.5949
2022-03-27,25.5949
2022-03-28,25.5949
2022-03-29,25.5949
2022-03-30,25.5949
2022-03-31,25.5949
2022-04-01,25.5949
2022-04-02,25.5949
2022-04-03,25.5949
2022-04-04,25.5949
2022-04-05,25.5949
2022-04-06,25.5949
2022-04-07,25.5949
2022-04-08,25.5949
2022-04-09,25.5949
2022-04-10,25.5949
2022-04-11,25.5949
2022-04-12,25.5949
2022-04-13,25.5949
2022-04-14,25.5949
2022-04-15,25.5949
2022-04-16,25.5949
2022-04-17,25.5949
2022-04-18,25.5949
2022-04-19,25.5949
2022-04-20,25.5949
2022-04-21,25.5949
2022-04-22,25.5949
2022-04-23,25.5949
2022-04-24,25.5949
2022-04-25,25.5949
2022-04-26,25.5949
2022-04-27,25.5949
2022-04-28,25.5949
2022-04-29,25.5949
2022-04-30,25.5949
2022-05-01,25.5949
2022-05-02,25.5949
2022-05-03,25.5949
2022-05-04,25.5949
2022-05-05,25.5949
2022-05-06,25.5949
2022-05-07,25.5949
2022-05-08,25.5949
2022-05-09,25.5949
2022-05-10,25.5949
2022-05-11,25.5949
2022-05-12,25.5949
2022-05-13,25.5949
2022-05-14,25.5949
2022-05-15,25.5949
2022-05-16,25.5949
2022-05-17,25.5949
2022-05-18,25.5949
2022-05-19,25.5949
2022-05-20,25.5949
2022-05-21,25.5949
2022-05-22,25.5949
2022-05-23,25.5949
2022-05-24,25.5949
2022-05-25,25.5949
2022-05-26,25.5949
2022-05-27,25.5949
2022-05-28,25.5949
2022-05-29,25.5949
2022-05-30,25.5949
2022-05-31,25.5949
2022-06-01,25.5949
2022-06-02,25.5949
2022-06-03,25.5949
2022-06-04,25.5949
2022-06-05,25.5949
2022-06-06,25.5949
2022-06-07,25.5949
2022-06-08,25.5949
2022-06-09,25.5949
2022-06-10,25.5949
2022-06-11,25.5949
2022-06-12,25.5949
2022-06-13,25.5949
2022-06-14,25.5949
2022-06-15,25.5949
2022-06-16,25.5949
2022-06-17,25.5949
2022-06-18,25.5949
2022-06-19,25.5949
2022-06-20,25.5949
2022-06-21,25.5949
2022-06-22,25.5949
2022-06-23,25.5949
2022-06-24,25.5949
2022-06-25,25.5949
2022-06-26,25.5949
2022-06-27,25.5949
2022-06-28,25.5949
2022-06-29,25.5949
2022-06-30,30.0913
2022-07-01,30.0913
2022-07-02,30.0913
2022-07-03,30.0913
2022-07-04,30.0913
2022-07-05,30.0913
2022-07-06,30.0913
2022-07-07,30.0913
2022-07-08,30.0913
2022-07-09,30.0913
2022-07-10,30.0913
2022-07-11,30.0913
2022-07-12,30.0913
2022-07-13,30.0913
2022-07-14,30.0913
2022-07-15,30.0913
2022-07-16,30.0913
2022-07-17,30.0913
2022-07-18,30.0913
2022-07-19,30.0913
2022-07-20,30.0913
2022-07-21,30.0913
2022-07-22,30.0913
2022-07-23,30.0913
2022-07-24,30.0913
2022-07-25,30.0913
2022-07-26,30.0913
2022-07-27,30.0913
2022-07-28,30.0913
2022-07-29,30.0913
2022-07-30,30.0913
2022-07-31,30.0913
2022-08-01,30.0913
2022-08-02,30.0913
2022-08-03,30.0913
2022-08-04,30.0913
2022-08-05,30.0913
2022-08-06,30.0913
2022-08-07,30.0913
2022-08-08,30.0913
2022-08-09,30.0913
2022-08-10,30.0913
2022-08-11,30.0913
2022-08-12,30.0913
2022-08-13,30.0913
2022-08-14,30.0913
2022-08-15,30.0913
2022-08-16,30.0913
2022-08-17,30.0913
2022-08-18,30.0913
2022-08-19,30.0913
2022-08-20,30.0913
2022-08-21,30.0913
2022-08-22,30.0913
2022-08-23,30.0913
2022-08-24,30.0913
2022-08-25,30.0913
2022-08-26,30.0913
2022-08-27,30.0913
2022-08-28,30.0913
2022-08-29,30.0913
2022-08-30,30.0913
2022-08-31,30.0913
2022-09-01,30.0913
2022-09-02,30.0913
2022-09-03,30.0913
2022-09-04,30.0913
2022-09-05,30.0913
2022-09-06,30.0913
2022-09-07,30.0913
2022-09-08,30.0913
2022-09-09,30.0913
2022-09-10,30.0913
2022-09-11,30.0913
2022-09-12,30.0913
2022-09-13,30.0913
2022-09-14,30.0913
2022-09-15,30.0913
2022-09-16,30.0913
2022-09-17,30.0913
2022-09-18,30.0913
2022-09-19,30.0913
2022-09-20,30.0913
2022-09-21,30.0913
2022-09-22,30.0913
2022-09-23,30.0913
2022-09-24,30.0913
2022-09-25,30.0913
2022-09-26,30.0913
2022-09-27,30.0913
2022-09-28,30.0913
2022-09-29,30.0913
2022-09-30,30.0913
2022-10-01,30.0913
2022-10-02,30.0913
2022-10-03,30.0913
2022-10-04,30.0913
2022-10-05,30.0913
2022-10-06,30.0913
2022-10-07,30.0913
2022-10-08,30.0913
2022-10-09,30.0913
2022-10-10,30.0913
2022-10-11,30.0913
2022-10-12,30.0913
2022-10-13,30.0913
2022-10-14,30.0913
2022-10-15,30.0913
2022-10-16,30.0913
2022-10-17,30.0913
2022-10-18,30.0913
