,SMWH LN Equity
2016-06-17,71.5719
2016-06-18,71.5719
2016-06-19,71.5719
2016-06-20,71.5719
2016-06-21,71.5719
2016-06-22,71.5719
2016-06-23,71.5719
2016-06-24,71.5719
2016-06-25,71.5719
2016-06-26,71.5719
2016-06-27,71.5719
2016-06-28,71.5719
2016-06-29,71.5719
2016-06-30,71.5719
2016-07-01,71.5719
2016-07-02,71.5719
2016-07-03,71.5719
2016-07-04,71.5719
2016-07-05,71.5719
2016-07-06,71.5719
2016-07-07,71.5719
2016-07-08,71.5719
2016-07-09,71.5719
2016-07-10,71.5719
2016-07-11,71.5719
2016-07-12,71.5719
2016-07-13,71.5719
2016-07-14,71.5719
2016-07-15,71.5719
2016-07-16,71.5719
2016-07-17,71.5719
2016-07-18,71.5719
2016-07-19,71.5719
2016-07-20,71.5719
2016-07-21,71.5719
2016-07-22,71.5719
2016-07-23,71.5719
2016-07-24,71.5719
2016-07-25,71.5719
2016-07-26,71.5719
2016-07-27,71.5719
2016-07-28,71.5719
2016-07-29,71.5719
2016-07-30,71.5719
2016-07-31,71.5719
2016-08-01,71.5719
2016-08-02,71.5719
2016-08-03,71.5719
2016-08-04,71.5719
2016-08-05,71.5719
2016-08-06,71.5719
2016-08-07,71.5719
2016-08-08,71.5719
2016-08-09,71.5719
2016-08-10,71.5719
2016-08-11,71.5719
2016-08-12,71.5719
2016-08-13,71.5719
2016-08-14,71.5719
2016-08-15,71.5719
2016-08-16,71.5719
2016-08-17,71.5719
2016-08-18,71.5719
2016-08-19,71.5719
2016-08-20,71.5719
2016-08-21,71.5719
2016-08-22,71.5719
2016-08-23,71.5719
2016-08-24,71.5719
2016-08-25,71.5719
2016-08-26,71.5719
2016-08-27,71.5719
2016-08-28,71.5719
2016-08-29,71.5719
2016-08-30,71.5719
2016-08-31,68.5714
2016-09-01,68.5714
2016-09-02,68.5714
2016-09-03,68.5714
2016-09-04,68.5714
2016-09-05,68.5714
2016-09-06,68.5714
2016-09-07,68.5714
2016-09-08,68.5714
2016-09-09,68.5714
2016-09-10,68.5714
2016-09-11,68.5714
2016-09-12,68.5714
2016-09-13,68.5714
2016-09-14,68.5714
2016-09-15,68.5714
2016-09-16,68.5714
2016-09-17,68.5714
2016-09-18,68.5714
2016-09-19,68.5714
2016-09-20,68.5714
2016-09-21,68.5714
2016-09-22,68.5714
2016-09-23,68.5714
2016-09-24,68.5714
2016-09-25,68.5714
2016-09-26,68.5714
2016-09-27,68.5714
2016-09-28,68.5714
2016-09-29,68.5714
2016-09-30,68.5714
2016-10-01,68.5714
2016-10-02,68.5714
2016-10-03,68.5714
2016-10-04,68.5714
2016-10-05,68.5714
2016-10-06,68.5714
2016-10-07,68.5714
2016-10-08,68.5714
2016-10-09,68.5714
2016-10-10,68.5714
2016-10-11,68.5714
2016-10-12,68.5714
2016-10-13,68.5714
2016-10-14,68.5714
2016-10-15,68.5714
2016-10-16,68.5714
2016-10-17,68.5714
2016-10-18,68.5714
2016-10-19,68.5714
2016-10-20,68.5714
2016-10-21,68.5714
2016-10-22,68.5714
2016-10-23,68.5714
2016-10-24,68.5714
2016-10-25,68.5714
2016-10-26,68.5714
2016-10-27,68.5714
2016-10-28,68.5714
2016-10-29,68.5714
2016-10-30,68.5714
2016-10-31,68.5714
2016-11-01,68.5714
2016-11-02,68.5714
2016-11-03,68.5714
2016-11-04,68.5714
2016-11-05,68.5714
2016-11-06,68.5714
2016-11-07,68.5714
2016-11-08,68.5714
2016-11-09,68.5714
2016-11-10,68.5714
2016-11-11,68.5714
2016-11-12,68.5714
2016-11-13,68.5714
2016-11-14,68.5714
2016-11-15,68.5714
2016-11-16,68.5714
2016-11-17,68.5714
2016-11-18,68.5714
2016-11-19,68.5714
2016-11-20,68.5714
2016-11-21,68.5714
2016-11-22,68.5714
2016-11-23,68.5714
2016-11-24,68.5714
2016-11-25,68.5714
2016-11-26,68.5714
2016-11-27,68.5714
2016-11-28,68.5714
2016-11-29,68.5714
2016-11-30,68.5714
2016-12-01,68.5714
2016-12-02,68.5714
2016-12-03,68.5714
2016-12-04,68.5714
2016-12-05,68.5714
2016-12-06,68.5714
2016-12-07,68.5714
2016-12-08,68.5714
2016-12-09,68.5714
2016-12-10,68.5714
2016-12-11,68.5714
2016-12-12,68.5714
2016-12-13,68.5714
2016-12-14,68.5714
2016-12-15,68.5714
2016-12-16,68.5714
2016-12-17,68.5714
2016-12-18,68.5714
2016-12-19,68.5714
2016-12-20,68.5714
2016-12-21,68.5714
2016-12-22,68.5714
2016-12-23,68.5714
2016-12-24,68.5714
2016-12-25,68.5714
2016-12-26,68.5714
2016-12-27,68.5714
2016-12-28,68.5714
2016-12-29,68.5714
2016-12-30,68.5714
2016-12-31,68.5714
2017-01-01,68.5714
2017-01-02,68.5714
2017-01-03,68.5714
2017-01-04,68.5714
2017-01-05,68.5714
2017-01-06,68.5714
2017-01-07,68.5714
2017-01-08,68.5714
2017-01-09,68.5714
2017-01-10,68.5714
2017-01-11,68.5714
2017-01-12,68.5714
2017-01-13,68.5714
2017-01-14,68.5714
2017-01-15,68.5714
2017-01-16,68.5714
2017-01-17,68.5714
2017-01-18,68.5714
2017-01-19,68.5714
2017-01-20,68.5714
2017-01-21,68.5714
2017-01-22,68.5714
2017-01-23,68.5714
2017-01-24,68.5714
2017-01-25,68.5714
2017-01-26,68.5714
2017-01-27,68.5714
2017-01-28,68.5714
2017-01-29,68.5714
2017-01-30,68.5714
2017-01-31,68.5714
2017-02-01,68.5714
2017-02-02,68.5714
2017-02-03,68.5714
2017-02-04,68.5714
2017-02-05,68.5714
2017-02-06,68.5714
2017-02-07,68.5714
2017-02-08,68.5714
2017-02-09,68.5714
2017-02-10,68.5714
2017-02-11,68.5714
2017-02-12,68.5714
2017-02-13,68.5714
2017-02-14,68.5714
2017-02-15,68.5714
2017-02-16,68.5714
2017-02-17,68.5714
2017-02-18,68.5714
2017-02-19,68.5714
2017-02-20,68.5714
2017-02-21,68.5714
2017-02-22,68.5714
2017-02-23,68.5714
2017-02-24,68.5714
2017-02-25,68.5714
2017-02-26,68.5714
2017-02-27,68.5714
2017-02-28,66.6667
2017-03-01,66.6667
2017-03-02,66.6667
2017-03-03,66.6667
2017-03-04,66.6667
2017-03-05,66.6667
2017-03-06,66.6667
2017-03-07,66.6667
2017-03-08,66.6667
2017-03-09,66.6667
2017-03-10,66.6667
2017-03-11,66.6667
2017-03-12,66.6667
2017-03-13,66.6667
2017-03-14,66.6667
2017-03-15,66.6667
2017-03-16,66.6667
2017-03-17,66.6667
2017-03-18,66.6667
2017-03-19,66.6667
2017-03-20,66.6667
2017-03-21,66.6667
2017-03-22,66.6667
2017-03-23,66.6667
2017-03-24,66.6667
2017-03-25,66.6667
2017-03-26,66.6667
2017-03-27,66.6667
2017-03-28,66.6667
2017-03-29,66.6667
2017-03-30,66.6667
2017-03-31,66.6667
2017-04-01,66.6667
2017-04-02,66.6667
2017-04-03,66.6667
2017-04-04,66.6667
2017-04-05,66.6667
2017-04-06,66.6667
2017-04-07,66.6667
2017-04-08,66.6667
2017-04-09,66.6667
2017-04-10,66.6667
2017-04-11,66.6667
2017-04-12,66.6667
2017-04-13,66.6667
2017-04-14,66.6667
2017-04-15,66.6667
2017-04-16,66.6667
2017-04-17,66.6667
2017-04-18,66.6667
2017-04-19,66.6667
2017-04-20,66.6667
2017-04-21,66.6667
2017-04-22,66.6667
2017-04-23,66.6667
2017-04-24,66.6667
2017-04-25,66.6667
2017-04-26,66.6667
2017-04-27,66.6667
2017-04-28,66.6667
2017-04-29,66.6667
2017-04-30,66.6667
2017-05-01,66.6667
2017-05-02,66.6667
2017-05-03,66.6667
2017-05-04,66.6667
2017-05-05,66.6667
2017-05-06,66.6667
2017-05-07,66.6667
2017-05-08,66.6667
2017-05-09,66.6667
2017-05-10,66.6667
2017-05-11,66.6667
2017-05-12,66.6667
2017-05-13,66.6667
2017-05-14,66.6667
2017-05-15,66.6667
2017-05-16,66.6667
2017-05-17,66.6667
2017-05-18,66.6667
2017-05-19,66.6667
2017-05-20,66.6667
2017-05-21,66.6667
2017-05-22,66.6667
2017-05-23,66.6667
2017-05-24,66.6667
2017-05-25,66.6667
2017-05-26,66.6667
2017-05-27,66.6667
2017-05-28,66.6667
2017-05-29,66.6667
2017-05-30,66.6667
2017-05-31,66.6667
2017-06-01,66.6667
2017-06-02,66.6667
2017-06-03,66.6667
2017-06-04,66.6667
2017-06-05,66.6667
2017-06-06,66.6667
2017-06-07,66.6667
2017-06-08,66.6667
2017-06-09,66.6667
2017-06-10,66.6667
2017-06-11,66.6667
2017-06-12,66.6667
2017-06-13,66.6667
2017-06-14,66.6667
2017-06-15,66.6667
2017-06-16,66.6667
2017-06-17,66.6667
2017-06-18,66.6667
2017-06-19,66.6667
2017-06-20,66.6667
2017-06-21,66.6667
2017-06-22,66.6667
2017-06-23,66.6667
2017-06-24,66.6667
2017-06-25,66.6667
2017-06-26,66.6667
2017-06-27,66.6667
2017-06-28,66.6667
2017-06-29,66.6667
2017-06-30,66.6667
2017-07-01,66.6667
2017-07-02,66.6667
2017-07-03,66.6667
2017-07-04,66.6667
2017-07-05,66.6667
2017-07-06,66.6667
2017-07-07,66.6667
2017-07-08,66.6667
2017-07-09,66.6667
2017-07-10,66.6667
2017-07-11,66.6667
2017-07-12,66.6667
2017-07-13,66.6667
2017-07-14,66.6667
2017-07-15,66.6667
2017-07-16,66.6667
2017-07-17,66.6667
2017-07-18,66.6667
2017-07-19,66.6667
2017-07-20,66.6667
2017-07-21,66.6667
2017-07-22,66.6667
2017-07-23,66.6667
2017-07-24,66.6667
2017-07-25,66.6667
2017-07-26,66.6667
2017-07-27,66.6667
2017-07-28,66.6667
2017-07-29,66.6667
2017-07-30,66.6667
2017-07-31,66.6667
2017-08-01,66.6667
2017-08-02,66.6667
2017-08-03,66.6667
2017-08-04,66.6667
2017-08-05,66.6667
2017-08-06,66.6667
2017-08-07,66.6667
2017-08-08,66.6667
2017-08-09,66.6667
2017-08-10,66.6667
2017-08-11,66.6667
2017-08-12,66.6667
2017-08-13,66.6667
2017-08-14,66.6667
2017-08-15,66.6667
2017-08-16,66.6667
2017-08-17,66.6667
2017-08-18,66.6667
2017-08-19,66.6667
2017-08-20,66.6667
2017-08-21,66.6667
2017-08-22,66.6667
2017-08-23,66.6667
2017-08-24,66.6667
2017-08-25,66.6667
2017-08-26,66.6667
2017-08-27,66.6667
2017-08-28,66.6667
2017-08-29,66.6667
2017-08-30,66.6667
2017-08-31,65.3521
2017-09-01,65.3521
2017-09-02,65.3521
2017-09-03,65.3521
2017-09-04,65.3521
2017-09-05,65.3521
2017-09-06,65.3521
2017-09-07,65.3521
2017-09-08,65.3521
2017-09-09,65.3521
2017-09-10,65.3521
2017-09-11,65.3521
2017-09-12,65.3521
2017-09-13,65.3521
2017-09-14,65.3521
2017-09-15,65.3521
2017-09-16,65.3521
2017-09-17,65.3521
2017-09-18,65.3521
2017-09-19,65.3521
2017-09-20,65.3521
2017-09-21,65.3521
2017-09-22,65.3521
2017-09-23,65.3521
2017-09-24,65.3521
2017-09-25,65.3521
2017-09-26,65.3521
2017-09-27,65.3521
2017-09-28,65.3521
2017-09-29,65.3521
2017-09-30,65.3521
2017-10-01,65.3521
2017-10-02,65.3521
2017-10-03,65.3521
2017-10-04,65.3521
2017-10-05,65.3521
2017-10-06,65.3521
2017-10-07,65.3521
2017-10-08,65.3521
2017-10-09,65.3521
2017-10-10,65.3521
2017-10-11,65.3521
2017-10-12,65.3521
2017-10-13,65.3521
2017-10-14,65.3521
2017-10-15,65.3521
2017-10-16,65.3521
2017-10-17,65.3521
2017-10-18,65.3521
2017-10-19,65.3521
2017-10-20,65.3521
2017-10-21,65.3521
2017-10-22,65.3521
2017-10-23,65.3521
2017-10-24,65.3521
2017-10-25,65.3521
2017-10-26,65.3521
2017-10-27,65.3521
2017-10-28,65.3521
2017-10-29,65.3521
2017-10-30,65.3521
2017-10-31,65.3521
2017-11-01,65.3521
2017-11-02,65.3521
2017-11-03,65.3521
2017-11-04,65.3521
2017-11-05,65.3521
2017-11-06,65.3521
2017-11-07,65.3521
2017-11-08,65.3521
2017-11-09,65.3521
2017-11-10,65.3521
2017-11-11,65.3521
2017-11-12,65.3521
2017-11-13,65.3521
2017-11-14,65.3521
2017-11-15,65.3521
2017-11-16,65.3521
2017-11-17,65.3521
2017-11-18,65.3521
2017-11-19,65.3521
2017-11-20,65.3521
2017-11-21,65.3521
2017-11-22,65.3521
2017-11-23,65.3521
2017-11-24,65.3521
2017-11-25,65.3521
2017-11-26,65.3521
2017-11-27,65.3521
2017-11-28,65.3521
2017-11-29,65.3521
2017-11-30,65.3521
2017-12-01,65.3521
2017-12-02,65.3521
2017-12-03,65.3521
2017-12-04,65.3521
2017-12-05,65.3521
2017-12-06,65.3521
2017-12-07,65.3521
2017-12-08,65.3521
2017-12-09,65.3521
2017-12-10,65.3521
2017-12-11,65.3521
2017-12-12,65.3521
2017-12-13,65.3521
2017-12-14,65.3521
2017-12-15,65.3521
2017-12-16,65.3521
2017-12-17,65.3521
2017-12-18,65.3521
2017-12-19,65.3521
2017-12-20,65.3521
2017-12-21,65.3521
2017-12-22,65.3521
2017-12-23,65.3521
2017-12-24,65.3521
2017-12-25,65.3521
2017-12-26,65.3521
2017-12-27,65.3521
2017-12-28,65.3521
2017-12-29,65.3521
2017-12-30,65.3521
2017-12-31,65.3521
2018-01-01,65.3521
2018-01-02,65.3521
2018-01-03,65.3521
2018-01-04,65.3521
2018-01-05,65.3521
2018-01-06,65.3521
2018-01-07,65.3521
2018-01-08,65.3521
2018-01-09,65.3521
2018-01-10,65.3521
2018-01-11,65.3521
2018-01-12,65.3521
2018-01-13,65.3521
2018-01-14,65.3521
2018-01-15,65.3521
2018-01-16,65.3521
2018-01-17,65.3521
2018-01-18,65.3521
2018-01-19,65.3521
2018-01-20,65.3521
2018-01-21,65.3521
2018-01-22,65.3521
2018-01-23,65.3521
2018-01-24,65.3521
2018-01-25,65.3521
2018-01-26,65.3521
2018-01-27,65.3521
2018-01-28,65.3521
2018-01-29,65.3521
2018-01-30,65.3521
2018-01-31,65.3521
2018-02-01,65.3521
2018-02-02,65.3521
2018-02-03,65.3521
2018-02-04,65.3521
2018-02-05,65.3521
2018-02-06,65.3521
2018-02-07,65.3521
2018-02-08,65.3521
2018-02-09,65.3521
2018-02-10,65.3521
2018-02-11,65.3521
2018-02-12,65.3521
2018-02-13,65.3521
2018-02-14,65.3521
2018-02-15,65.3521
2018-02-16,65.3521
2018-02-17,65.3521
2018-02-18,65.3521
2018-02-19,65.3521
2018-02-20,65.3521
2018-02-21,65.3521
2018-02-22,65.3521
2018-02-23,65.3521
2018-02-24,65.3521
2018-02-25,65.3521
2018-02-26,65.3521
2018-02-27,65.3521
2018-02-28,60.9626
2018-03-01,60.9626
2018-03-02,60.9626
2018-03-03,60.9626
2018-03-04,60.9626
2018-03-05,60.9626
2018-03-06,60.9626
2018-03-07,60.9626
2018-03-08,60.9626
2018-03-09,60.9626
2018-03-10,60.9626
2018-03-11,60.9626
2018-03-12,60.9626
2018-03-13,60.9626
2018-03-14,60.9626
2018-03-15,60.9626
2018-03-16,60.9626
2018-03-17,60.9626
2018-03-18,60.9626
2018-03-19,60.9626
2018-03-20,60.9626
2018-03-21,60.9626
2018-03-22,60.9626
2018-03-23,60.9626
2018-03-24,60.9626
2018-03-25,60.9626
2018-03-26,60.9626
2018-03-27,60.9626
2018-03-28,60.9626
2018-03-29,60.9626
2018-03-30,60.9626
2018-03-31,60.9626
2018-04-01,60.9626
2018-04-02,60.9626
2018-04-03,60.9626
2018-04-04,60.9626
2018-04-05,60.9626
2018-04-06,60.9626
2018-04-07,60.9626
2018-04-08,60.9626
2018-04-09,60.9626
2018-04-10,60.9626
2018-04-11,60.9626
2018-04-12,60.9626
2018-04-13,60.9626
2018-04-14,60.9626
2018-04-15,60.9626
2018-04-16,60.9626
2018-04-17,60.9626
2018-04-18,60.9626
2018-04-19,60.9626
2018-04-20,60.9626
2018-04-21,60.9626
2018-04-22,60.9626
2018-04-23,60.9626
2018-04-24,60.9626
2018-04-25,60.9626
2018-04-26,60.9626
2018-04-27,60.9626
2018-04-28,60.9626
2018-04-29,60.9626
2018-04-30,60.9626
2018-05-01,60.9626
2018-05-02,60.9626
2018-05-03,60.9626
2018-05-04,60.9626
2018-05-05,60.9626
2018-05-06,60.9626
2018-05-07,60.9626
2018-05-08,60.9626
2018-05-09,60.9626
2018-05-10,60.9626
2018-05-11,60.9626
2018-05-12,60.9626
2018-05-13,60.9626
2018-05-14,60.9626
2018-05-15,60.9626
2018-05-16,60.9626
2018-05-17,60.9626
2018-05-18,60.9626
2018-05-19,60.9626
2018-05-20,60.9626
2018-05-21,60.9626
2018-05-22,60.9626
2018-05-23,60.9626
2018-05-24,60.9626
2018-05-25,60.9626
2018-05-26,60.9626
2018-05-27,60.9626
2018-05-28,60.9626
2018-05-29,60.9626
2018-05-30,60.9626
2018-05-31,60.9626
2018-06-01,60.9626
2018-06-02,60.9626
2018-06-03,60.9626
2018-06-04,60.9626
2018-06-05,60.9626
2018-06-06,60.9626
2018-06-07,60.9626
2018-06-08,60.9626
2018-06-09,60.9626
2018-06-10,60.9626
2018-06-11,60.9626
2018-06-12,60.9626
2018-06-13,60.9626
2018-06-14,60.9626
2018-06-15,60.9626
2018-06-16,60.9626
2018-06-17,60.9626
2018-06-18,60.9626
2018-06-19,60.9626
2018-06-20,60.9626
2018-06-21,60.9626
2018-06-22,60.9626
2018-06-23,60.9626
2018-06-24,60.9626
2018-06-25,60.9626
2018-06-26,60.9626
2018-06-27,60.9626
2018-06-28,60.9626
2018-06-29,60.9626
2018-06-30,60.9626
2018-07-01,60.9626
2018-07-02,60.9626
2018-07-03,60.9626
2018-07-04,60.9626
2018-07-05,60.9626
2018-07-06,60.9626
2018-07-07,60.9626
2018-07-08,60.9626
2018-07-09,60.9626
2018-07-10,60.9626
2018-07-11,60.9626
2018-07-12,60.9626
2018-07-13,60.9626
2018-07-14,60.9626
2018-07-15,60.9626
2018-07-16,60.9626
2018-07-17,60.9626
2018-07-18,60.9626
2018-07-19,60.9626
2018-07-20,60.9626
2018-07-21,60.9626
2018-07-22,60.9626
2018-07-23,60.9626
2018-07-24,60.9626
2018-07-25,60.9626
2018-07-26,60.9626
2018-07-27,60.9626
2018-07-28,60.9626
2018-07-29,60.9626
2018-07-30,60.9626
2018-07-31,60.9626
2018-08-01,60.9626
2018-08-02,60.9626
2018-08-03,60.9626
2018-08-04,60.9626
2018-08-05,60.9626
2018-08-06,60.9626
2018-08-07,60.9626
2018-08-08,60.9626
2018-08-09,60.9626
2018-08-10,60.9626
2018-08-11,60.9626
2018-08-12,60.9626
2018-08-13,60.9626
2018-08-14,60.9626
2018-08-15,60.9626
2018-08-16,60.9626
2018-08-17,60.9626
2018-08-18,60.9626
2018-08-19,60.9626
2018-08-20,60.9626
2018-08-21,60.9626
2018-08-22,60.9626
2018-08-23,60.9626
2018-08-24,60.9626
2018-08-25,60.9626
2018-08-26,60.9626
2018-08-27,60.9626
2018-08-28,60.9626
2018-08-29,60.9626
2018-08-30,60.9626
2018-08-31,54.1353
2018-09-01,54.1353
2018-09-02,54.1353
2018-09-03,54.1353
2018-09-04,54.1353
2018-09-05,54.1353
2018-09-06,54.1353
2018-09-07,54.1353
2018-09-08,54.1353
2018-09-09,54.1353
2018-09-10,54.1353
2018-09-11,54.1353
2018-09-12,54.1353
2018-09-13,54.1353
2018-09-14,54.1353
2018-09-15,54.1353
2018-09-16,54.1353
2018-09-17,54.1353
2018-09-18,54.1353
2018-09-19,54.1353
2018-09-20,54.1353
2018-09-21,54.1353
2018-09-22,54.1353
2018-09-23,54.1353
2018-09-24,54.1353
2018-09-25,54.1353
2018-09-26,54.1353
2018-09-27,54.1353
2018-09-28,54.1353
2018-09-29,54.1353
2018-09-30,54.1353
2018-10-01,54.1353
2018-10-02,54.1353
2018-10-03,54.1353
2018-10-04,54.1353
2018-10-05,54.1353
2018-10-06,54.1353
2018-10-07,54.1353
2018-10-08,54.1353
2018-10-09,54.1353
2018-10-10,54.1353
2018-10-11,54.1353
2018-10-12,54.1353
2018-10-13,54.1353
2018-10-14,54.1353
2018-10-15,54.1353
2018-10-16,54.1353
2018-10-17,54.1353
2018-10-18,54.1353
2018-10-19,54.1353
2018-10-20,54.1353
2018-10-21,54.1353
2018-10-22,54.1353
2018-10-23,54.1353
2018-10-24,54.1353
2018-10-25,54.1353
2018-10-26,54.1353
2018-10-27,54.1353
2018-10-28,54.1353
2018-10-29,54.1353
2018-10-30,54.1353
2018-10-31,54.1353
2018-11-01,54.1353
2018-11-02,54.1353
2018-11-03,54.1353
2018-11-04,54.1353
2018-11-05,54.1353
2018-11-06,54.1353
2018-11-07,54.1353
2018-11-08,54.1353
2018-11-09,54.1353
2018-11-10,54.1353
2018-11-11,54.1353
2018-11-12,54.1353
2018-11-13,54.1353
2018-11-14,54.1353
2018-11-15,54.1353
2018-11-16,54.1353
2018-11-17,54.1353
2018-11-18,54.1353
2018-11-19,54.1353
2018-11-20,54.1353
2018-11-21,54.1353
2018-11-22,54.1353
2018-11-23,54.1353
2018-11-24,54.1353
2018-11-25,54.1353
2018-11-26,54.1353
2018-11-27,54.1353
2018-11-28,54.1353
2018-11-29,54.1353
2018-11-30,54.1353
2018-12-01,54.1353
2018-12-02,54.1353
2018-12-03,54.1353
2018-12-04,54.1353
2018-12-05,54.1353
2018-12-06,54.1353
2018-12-07,54.1353
2018-12-08,54.1353
2018-12-09,54.1353
2018-12-10,54.1353
2018-12-11,54.1353
2018-12-12,54.1353
2018-12-13,54.1353
2018-12-14,54.1353
2018-12-15,54.1353
2018-12-16,54.1353
2018-12-17,54.1353
2018-12-18,54.1353
2018-12-19,54.1353
2018-12-20,54.1353
2018-12-21,54.1353
2018-12-22,54.1353
2018-12-23,54.1353
2018-12-24,54.1353
2018-12-25,54.1353
2018-12-26,54.1353
2018-12-27,54.1353
2018-12-28,54.1353
2018-12-29,54.1353
2018-12-30,54.1353
2018-12-31,54.1353
2019-01-01,54.1353
2019-01-02,54.1353
2019-01-03,54.1353
2019-01-04,54.1353
2019-01-05,54.1353
2019-01-06,54.1353
2019-01-07,54.1353
2019-01-08,54.1353
2019-01-09,54.1353
2019-01-10,54.1353
2019-01-11,54.1353
2019-01-12,54.1353
2019-01-13,54.1353
2019-01-14,54.1353
2019-01-15,54.1353
2019-01-16,54.1353
2019-01-17,54.1353
2019-01-18,54.1353
2019-01-19,54.1353
2019-01-20,54.1353
2019-01-21,54.1353
2019-01-22,54.1353
2019-01-23,54.1353
2019-01-24,54.1353
2019-01-25,54.1353
2019-01-26,54.1353
2019-01-27,54.1353
2019-01-28,54.1353
2019-01-29,54.1353
2019-01-30,54.1353
2019-01-31,54.1353
2019-02-01,54.1353
2019-02-02,54.1353
2019-02-03,54.1353
2019-02-04,54.1353
2019-02-05,54.1353
2019-02-06,54.1353
2019-02-07,54.1353
2019-02-08,54.1353
2019-02-09,54.1353
2019-02-10,54.1353
2019-02-11,54.1353
2019-02-12,54.1353
2019-02-13,54.1353
2019-02-14,54.1353
2019-02-15,54.1353
2019-02-16,54.1353
2019-02-17,54.1353
2019-02-18,54.1353
2019-02-19,54.1353
2019-02-20,54.1353
2019-02-21,54.1353
2019-02-22,54.1353
2019-02-23,54.1353
2019-02-24,54.1353
2019-02-25,54.1353
2019-02-26,54.1353
2019-02-27,54.1353
2019-02-28,47.4227
2019-03-01,47.4227
2019-03-02,47.4227
2019-03-03,47.4227
2019-03-04,47.4227
2019-03-05,47.4227
2019-03-06,47.4227
2019-03-07,47.4227
2019-03-08,47.4227
2019-03-09,47.4227
2019-03-10,47.4227
2019-03-11,47.4227
2019-03-12,47.4227
2019-03-13,47.4227
2019-03-14,47.4227
2019-03-15,47.4227
2019-03-16,47.4227
2019-03-17,47.4227
2019-03-18,47.4227
2019-03-19,47.4227
2019-03-20,47.4227
2019-03-21,47.4227
2019-03-22,47.4227
2019-03-23,47.4227
2019-03-24,47.4227
2019-03-25,47.4227
2019-03-26,47.4227
2019-03-27,47.4227
2019-03-28,47.4227
2019-03-29,47.4227
2019-03-30,47.4227
2019-03-31,47.4227
2019-04-01,47.4227
2019-04-02,47.4227
2019-04-03,47.4227
2019-04-04,47.4227
2019-04-05,47.4227
2019-04-06,47.4227
2019-04-07,47.4227
2019-04-08,47.4227
2019-04-09,47.4227
2019-04-10,47.4227
2019-04-11,47.4227
2019-04-12,47.4227
2019-04-13,47.4227
2019-04-14,47.4227
2019-04-15,47.4227
2019-04-16,47.4227
2019-04-17,47.4227
2019-04-18,47.4227
2019-04-19,47.4227
2019-04-20,47.4227
2019-04-21,47.4227
2019-04-22,47.4227
2019-04-23,47.4227
2019-04-24,47.4227
2019-04-25,47.4227
2019-04-26,47.4227
2019-04-27,47.4227
2019-04-28,47.4227
2019-04-29,47.4227
2019-04-30,47.4227
2019-05-01,47.4227
2019-05-02,47.4227
2019-05-03,47.4227
2019-05-04,47.4227
2019-05-05,47.4227
2019-05-06,47.4227
2019-05-07,47.4227
2019-05-08,47.4227
2019-05-09,47.4227
2019-05-10,47.4227
2019-05-11,47.4227
2019-05-12,47.4227
2019-05-13,47.4227
2019-05-14,47.4227
2019-05-15,47.4227
2019-05-16,47.4227
2019-05-17,47.4227
2019-05-18,47.4227
2019-05-19,47.4227
2019-05-20,47.4227
2019-05-21,47.4227
2019-05-22,47.4227
2019-05-23,47.4227
2019-05-24,47.4227
2019-05-25,47.4227
2019-05-26,47.4227
2019-05-27,47.4227
2019-05-28,47.4227
2019-05-29,47.4227
2019-05-30,47.4227
2019-05-31,47.4227
2019-06-01,47.4227
2019-06-02,47.4227
2019-06-03,47.4227
2019-06-04,47.4227
2019-06-05,47.4227
2019-06-06,47.4227
2019-06-07,47.4227
2019-06-08,47.4227
2019-06-09,47.4227
2019-06-10,47.4227
2019-06-11,47.4227
2019-06-12,47.4227
2019-06-13,47.4227
2019-06-14,47.4227
2019-06-15,47.4227
2019-06-16,47.4227
2019-06-17,47.4227
2019-06-18,47.4227
2019-06-19,47.4227
2019-06-20,47.4227
2019-06-21,47.4227
2019-06-22,47.4227
2019-06-23,47.4227
2019-06-24,47.4227
2019-06-25,47.4227
2019-06-26,47.4227
2019-06-27,47.4227
2019-06-28,47.4227
2019-06-29,47.4227
2019-06-30,47.4227
2019-07-01,47.4227
2019-07-02,47.4227
2019-07-03,47.4227
2019-07-04,47.4227
2019-07-05,47.4227
2019-07-06,47.4227
2019-07-07,47.4227
2019-07-08,47.4227
2019-07-09,47.4227
2019-07-10,47.4227
2019-07-11,47.4227
2019-07-12,47.4227
2019-07-13,47.4227
2019-07-14,47.4227
2019-07-15,47.4227
2019-07-16,47.4227
2019-07-17,47.4227
2019-07-18,47.4227
2019-07-19,47.4227
2019-07-20,47.4227
2019-07-21,47.4227
2019-07-22,47.4227
2019-07-23,47.4227
2019-07-24,47.4227
2019-07-25,47.4227
2019-07-26,47.4227
2019-07-27,47.4227
2019-07-28,47.4227
2019-07-29,47.4227
2019-07-30,47.4227
2019-07-31,47.4227
2019-08-01,47.4227
2019-08-02,47.4227
2019-08-03,47.4227
2019-08-04,47.4227
2019-08-05,47.4227
2019-08-06,47.4227
2019-08-07,47.4227
2019-08-08,47.4227
2019-08-09,47.4227
2019-08-10,47.4227
2019-08-11,47.4227
2019-08-12,47.4227
2019-08-13,47.4227
2019-08-14,47.4227
2019-08-15,47.4227
2019-08-16,47.4227
2019-08-17,47.4227
2019-08-18,47.4227
2019-08-19,47.4227
2019-08-20,47.4227
2019-08-21,47.4227
2019-08-22,47.4227
2019-08-23,47.4227
2019-08-24,47.4227
2019-08-25,47.4227
