,PFC LN Equity
2019-06-11,7.9061
2019-06-12,7.9061
2019-06-13,7.9061
2019-06-14,7.9061
2019-06-15,7.9061
2019-06-16,7.9061
2019-06-17,7.9061
2019-06-18,7.9061
2019-06-19,7.9061
2019-06-20,7.9061
2019-06-21,7.9061
2019-06-22,7.9061
2019-06-23,7.9061
2019-06-24,7.9061
2019-06-25,7.9061
2019-06-26,7.9061
2019-06-27,7.9061
2019-06-28,7.9061
2019-06-29,7.9061
2019-06-30,30.3867
2019-07-01,30.3867
2019-07-02,30.3867
2019-07-03,30.3867
2019-07-04,30.3867
2019-07-05,30.3867
2019-07-06,30.3867
2019-07-07,30.3867
2019-07-08,30.3867
2019-07-09,30.3867
2019-07-10,30.3867
2019-07-11,30.3867
2019-07-12,30.3867
2019-07-13,30.3867
2019-07-14,30.3867
2019-07-15,30.3867
2019-07-16,30.3867
2019-07-17,30.3867
2019-07-18,30.3867
2019-07-19,30.3867
2019-07-20,30.3867
2019-07-21,30.3867
2019-07-22,30.3867
2019-07-23,30.3867
2019-07-24,30.3867
2019-07-25,30.3867
2019-07-26,30.3867
2019-07-27,30.3867
2019-07-28,30.3867
2019-07-29,30.3867
2019-07-30,30.3867
2019-07-31,30.3867
2019-08-01,30.3867
2019-08-02,30.3867
2019-08-03,30.3867
2019-08-04,30.3867
2019-08-05,30.3867
2019-08-06,30.3867
2019-08-07,30.3867
2019-08-08,30.3867
2019-08-09,30.3867
2019-08-10,30.3867
2019-08-11,30.3867
2019-08-12,30.3867
2019-08-13,30.3867
2019-08-14,30.3867
2019-08-15,30.3867
2019-08-16,30.3867
2019-08-17,30.3867
2019-08-18,30.3867
2019-08-19,30.3867
2019-08-20,30.3867
2019-08-21,30.3867
2019-08-22,30.3867
2019-08-23,30.3867
2019-08-24,30.3867
2019-08-25,30.3867
2019-08-26,30.3867
2019-08-27,30.3867
2019-08-28,30.3867
2019-08-29,30.3867
2019-08-30,30.3867
2019-08-31,30.3867
2019-09-01,30.3867
2019-09-02,30.3867
2019-09-03,30.3867
2019-09-04,30.3867
2019-09-05,30.3867
2019-09-06,30.3867
2019-09-07,30.3867
2019-09-08,30.3867
2019-09-09,30.3867
2019-09-10,30.3867
2019-09-11,30.3867
2019-09-12,30.3867
2019-09-13,30.3867
2019-09-14,30.3867
2019-09-15,30.3867
2019-09-16,30.3867
2019-09-17,30.3867
2019-09-18,30.3867
2019-09-19,30.3867
2019-09-20,30.3867
2019-09-21,30.3867
2019-09-22,30.3867
2019-09-23,30.3867
2019-09-24,30.3867
2019-09-25,30.3867
2019-09-26,30.3867
2019-09-27,30.3867
2019-09-28,30.3867
2019-09-29,30.3867
2019-09-30,30.3867
2019-10-01,30.3867
2019-10-02,30.3867
2019-10-03,30.3867
2019-10-04,30.3867
2019-10-05,30.3867
2019-10-06,30.3867
2019-10-07,30.3867
2019-10-08,30.3867
2019-10-09,30.3867
2019-10-10,30.3867
2019-10-11,30.3867
2019-10-12,30.3867
2019-10-13,30.3867
2019-10-14,30.3867
2019-10-15,30.3867
2019-10-16,30.3867
2019-10-17,30.3867
2019-10-18,30.3867
2019-10-19,30.3867
2019-10-20,30.3867
2019-10-21,30.3867
2019-10-22,30.3867
2019-10-23,30.3867
2019-10-24,30.3867
2019-10-25,30.3867
2019-10-26,30.3867
2019-10-27,30.3867
2019-10-28,30.3867
2019-10-29,30.3867
2019-10-30,30.3867
2019-10-31,30.3867
2019-11-01,30.3867
2019-11-02,30.3867
2019-11-03,30.3867
2019-11-04,30.3867
2019-11-05,30.3867
2019-11-06,30.3867
2019-11-07,30.3867
2019-11-08,30.3867
2019-11-09,30.3867
2019-11-10,30.3867
2019-11-11,30.3867
2019-11-12,30.3867
2019-11-13,30.3867
2019-11-14,30.3867
2019-11-15,30.3867
2019-11-16,30.3867
2019-11-17,30.3867
2019-11-18,30.3867
2019-11-19,30.3867
2019-11-20,30.3867
2019-11-21,30.3867
2019-11-22,30.3867
2019-11-23,30.3867
2019-11-24,30.3867
2019-11-25,30.3867
2019-11-26,30.3867
2019-11-27,30.3867
2019-11-28,30.3867
2019-11-29,30.3867
2019-11-30,30.3867
2019-12-01,30.3867
2019-12-02,30.3867
2019-12-03,30.3867
2019-12-04,30.3867
2019-12-05,30.3867
2019-12-06,30.3867
2019-12-07,30.3867
2019-12-08,30.3867
2019-12-09,30.3867
2019-12-10,30.3867
2019-12-11,30.3867
2019-12-12,30.3867
2019-12-13,30.3867
2019-12-14,30.3867
2019-12-15,30.3867
2019-12-16,30.3867
2019-12-17,30.3867
2019-12-18,30.3867
2019-12-19,30.3867
2019-12-20,30.3867
2019-12-21,30.3867
2019-12-22,30.3867
2019-12-23,30.3867
2019-12-24,30.3867
2019-12-25,30.3867
2019-12-26,30.3867
2019-12-27,30.3867
2019-12-28,30.3867
2019-12-29,30.3867
2019-12-30,30.3867
2019-12-31,10.8955
2020-01-01,10.8955
2020-01-02,10.8955
2020-01-03,10.8955
2020-01-04,10.8955
2020-01-05,10.8955
2020-01-06,10.8955
2020-01-07,10.8955
2020-01-08,10.8955
2020-01-09,10.8955
2020-01-10,10.8955
2020-01-11,10.8955
2020-01-12,10.8955
2020-01-13,10.8955
2020-01-14,10.8955
2020-01-15,10.8955
2020-01-16,10.8955
2020-01-17,10.8955
2020-01-18,10.8955
2020-01-19,10.8955
2020-01-20,10.8955
2020-01-21,10.8955
2020-01-22,10.8955
2020-01-23,10.8955
2020-01-24,10.8955
2020-01-25,10.8955
2020-01-26,10.8955
2020-01-27,10.8955
2020-01-28,10.8955
2020-01-29,10.8955
2020-01-30,10.8955
2020-01-31,10.8955
2020-02-01,10.8955
2020-02-02,10.8955
2020-02-03,10.8955
2020-02-04,10.8955
2020-02-05,10.8955
2020-02-06,10.8955
2020-02-07,10.8955
2020-02-08,10.8955
2020-02-09,10.8955
2020-02-10,10.8955
2020-02-11,10.8955
2020-02-12,10.8955
2020-02-13,10.8955
2020-02-14,10.8955
2020-02-15,10.8955
2020-02-16,10.8955
2020-02-17,10.8955
2020-02-18,10.8955
2020-02-19,10.8955
2020-02-20,10.8955
2020-02-21,10.8955
2020-02-22,10.8955
2020-02-23,10.8955
2020-02-24,10.8955
2020-02-25,10.8955
2020-02-26,10.8955
2020-02-27,10.8955
2020-02-28,10.8955
2020-02-29,10.8955
2020-03-01,10.8955
2020-03-02,10.8955
2020-03-03,10.8955
2020-03-04,10.8955
2020-03-05,10.8955
2020-03-06,10.8955
2020-03-07,10.8955
2020-03-08,10.8955
2020-03-09,10.8955
2020-03-10,10.8955
2020-03-11,10.8955
2020-03-12,10.8955
2020-03-13,10.8955
2020-03-14,10.8955
2020-03-15,10.8955
2020-03-16,10.8955
2020-03-17,10.8955
2020-03-18,10.8955
2020-03-19,10.8955
2020-03-20,10.8955
2020-03-21,10.8955
2020-03-22,10.8955
2020-03-23,10.8955
2020-03-24,10.8955
2020-03-25,10.8955
2020-03-26,10.8955
2020-03-27,10.8955
2020-03-28,10.8955
2020-03-29,10.8955
2020-03-30,10.8955
2020-03-31,10.8955
2020-04-01,10.8955
2020-04-02,10.8955
2020-04-03,10.8955
2020-04-04,10.8955
2020-04-05,10.8955
2020-04-06,10.8955
2020-04-07,10.8955
2020-04-08,10.8955
2020-04-09,10.8955
2020-04-10,10.8955
2020-04-11,10.8955
2020-04-12,10.8955
2020-04-13,10.8955
2020-04-14,10.8955
2020-04-15,10.8955
2020-04-16,10.8955
2020-04-17,10.8955
2020-04-18,10.8955
2020-04-19,10.8955
2020-04-20,10.8955
2020-04-21,10.8955
2020-04-22,10.8955
2020-04-23,10.8955
2020-04-24,10.8955
2020-04-25,10.8955
2020-04-26,10.8955
2020-04-27,10.8955
2020-04-28,10.8955
2020-04-29,10.8955
2020-04-30,10.8955
2020-05-01,10.8955
2020-05-02,10.8955
2020-05-03,10.8955
2020-05-04,10.8955
2020-05-05,10.8955
2020-05-06,10.8955
2020-05-07,10.8955
2020-05-08,10.8955
2020-05-09,10.8955
2020-05-10,10.8955
2020-05-11,10.8955
2020-05-12,10.8955
2020-05-13,10.8955
2020-05-14,10.8955
2020-05-15,10.8955
2020-05-16,10.8955
2020-05-17,10.8955
2020-05-18,10.8955
2020-05-19,10.8955
2020-05-20,10.8955
2020-05-21,10.8955
2020-05-22,10.8955
2020-05-23,10.8955
2020-05-24,10.8955
2020-05-25,10.8955
2020-05-26,10.8955
2020-05-27,10.8955
2020-05-28,10.8955
2020-05-29,10.8955
2020-05-30,10.8955
2020-05-31,10.8955
2020-06-01,10.8955
2020-06-02,10.8955
2020-06-03,10.8955
2020-06-04,10.8955
2020-06-05,10.8955
2020-06-06,10.8955
2020-06-07,10.8955
2020-06-08,10.8955
2020-06-09,10.8955
2020-06-10,10.8955
2020-06-11,10.8955
2020-06-12,10.8955
2020-06-13,10.8955
2020-06-14,10.8955
2020-06-15,10.8955
2020-06-16,10.8955
2020-06-17,10.8955
2020-06-18,10.8955
2020-06-19,10.8955
2020-06-20,10.8955
2020-06-21,10.8955
2020-06-22,10.8955
2020-06-23,10.8955
2020-06-24,10.8955
2020-06-25,10.8955
2020-06-26,10.8955
2020-06-27,10.8955
2020-06-28,10.8955
2020-06-29,10.8955
2020-06-30,-21.4925
2020-07-01,-21.4925
2020-07-02,-21.4925
2020-07-03,-21.4925
2020-07-04,-21.4925
2020-07-05,-21.4925
2020-07-06,-21.4925
2020-07-07,-21.4925
2020-07-08,-21.4925
2020-07-09,-21.4925
2020-07-10,-21.4925
2020-07-11,-21.4925
2020-07-12,-21.4925
2020-07-13,-21.4925
2020-07-14,-21.4925
2020-07-15,-21.4925
2020-07-16,-21.4925
2020-07-17,-21.4925
2020-07-18,-21.4925
2020-07-19,-21.4925
2020-07-20,-21.4925
2020-07-21,-21.4925
2020-07-22,-21.4925
2020-07-23,-21.4925
2020-07-24,-21.4925
2020-07-25,-21.4925
2020-07-26,-21.4925
2020-07-27,-21.4925
2020-07-28,-21.4925
2020-07-29,-21.4925
2020-07-30,-21.4925
2020-07-31,-21.4925
2020-08-01,-21.4925
2020-08-02,-21.4925
2020-08-03,-21.4925
2020-08-04,-21.4925
2020-08-05,-21.4925
2020-08-06,-21.4925
2020-08-07,-21.4925
2020-08-08,-21.4925
2020-08-09,-21.4925
2020-08-10,-21.4925
2020-08-11,-21.4925
2020-08-12,-21.4925
2020-08-13,-21.4925
2020-08-14,-21.4925
2020-08-15,-21.4925
2020-08-16,-21.4925
2020-08-17,-21.4925
2020-08-18,-21.4925
2020-08-19,-21.4925
2020-08-20,-21.4925
2020-08-21,-21.4925
2020-08-22,-21.4925
2020-08-23,-21.4925
2020-08-24,-21.4925
2020-08-25,-21.4925
2020-08-26,-21.4925
2020-08-27,-21.4925
2020-08-28,-21.4925
2020-08-29,-21.4925
2020-08-30,-21.4925
2020-08-31,-21.4925
2020-09-01,-21.4925
2020-09-02,-21.4925
2020-09-03,-21.4925
2020-09-04,-21.4925
2020-09-05,-21.4925
2020-09-06,-21.4925
2020-09-07,-21.4925
2020-09-08,-21.4925
2020-09-09,-21.4925
2020-09-10,-21.4925
2020-09-11,-21.4925
2020-09-12,-21.4925
2020-09-13,-21.4925
2020-09-14,-21.4925
2020-09-15,-21.4925
2020-09-16,-21.4925
2020-09-17,-21.4925
2020-09-18,-21.4925
2020-09-19,-21.4925
2020-09-20,-21.4925
2020-09-21,-21.4925
2020-09-22,-21.4925
2020-09-23,-21.4925
2020-09-24,-21.4925
2020-09-25,-21.4925
2020-09-26,-21.4925
2020-09-27,-21.4925
2020-09-28,-21.4925
2020-09-29,-21.4925
2020-09-30,-21.4925
2020-10-01,-21.4925
2020-10-02,-21.4925
2020-10-03,-21.4925
2020-10-04,-21.4925
2020-10-05,-21.4925
2020-10-06,-21.4925
2020-10-07,-21.4925
2020-10-08,-21.4925
2020-10-09,-21.4925
2020-10-10,-21.4925
2020-10-11,-21.4925
2020-10-12,-21.4925
2020-10-13,-21.4925
2020-10-14,-21.4925
2020-10-15,-21.4925
2020-10-16,-21.4925
2020-10-17,-21.4925
2020-10-18,-21.4925
2020-10-19,-21.4925
2020-10-20,-21.4925
2020-10-21,-21.4925
2020-10-22,-21.4925
2020-10-23,-21.4925
2020-10-24,-21.4925
2020-10-25,-21.4925
2020-10-26,-21.4925
2020-10-27,-21.4925
2020-10-28,-21.4925
2020-10-29,-21.4925
2020-10-30,-21.4925
2020-10-31,-21.4925
2020-11-01,-21.4925
2020-11-02,-21.4925
2020-11-03,-21.4925
2020-11-04,-21.4925
2020-11-05,-21.4925
2020-11-06,-21.4925
2020-11-07,-21.4925
2020-11-08,-21.4925
2020-11-09,-21.4925
2020-11-10,-21.4925
2020-11-11,-21.4925
2020-11-12,-21.4925
2020-11-13,-21.4925
2020-11-14,-21.4925
2020-11-15,-21.4925
2020-11-16,-21.4925
2020-11-17,-21.4925
2020-11-18,-21.4925
2020-11-19,-21.4925
2020-11-20,-21.4925
2020-11-21,-21.4925
2020-11-22,-21.4925
2020-11-23,-21.4925
2020-11-24,-21.4925
2020-11-25,-21.4925
2020-11-26,-21.4925
2020-11-27,-21.4925
2020-11-28,-21.4925
2020-11-29,-21.4925
2020-11-30,-21.4925
2020-12-01,-21.4925
2020-12-02,-21.4925
2020-12-03,-21.4925
2020-12-04,-21.4925
2020-12-05,-21.4925
2020-12-06,-21.4925
2020-12-07,-21.4925
2020-12-08,-21.4925
2020-12-09,-21.4925
2020-12-10,-21.4925
2020-12-11,-21.4925
2020-12-12,-21.4925
2020-12-13,-21.4925
2020-12-14,-21.4925
2020-12-15,-21.4925
2020-12-16,-21.4925
2020-12-17,-21.4925
2020-12-18,-21.4925
2020-12-19,-21.4925
2020-12-20,-21.4925
2020-12-21,-21.4925
2020-12-22,-21.4925
2020-12-23,-21.4925
2020-12-24,-21.4925
2020-12-25,-21.4925
2020-12-26,-21.4925
2020-12-27,-21.4925
2020-12-28,-21.4925
2020-12-29,-21.4925
2020-12-30,-21.4925
2020-12-31,-37.0656
2021-01-01,-37.0656
2021-01-02,-37.0656
2021-01-03,-37.0656
2021-01-04,-37.0656
2021-01-05,-37.0656
2021-01-06,-37.0656
2021-01-07,-37.0656
2021-01-08,-37.0656
2021-01-09,-37.0656
2021-01-10,-37.0656
2021-01-11,-37.0656
2021-01-12,-37.0656
2021-01-13,-37.0656
2021-01-14,-37.0656
2021-01-15,-37.0656
2021-01-16,-37.0656
2021-01-17,-37.0656
2021-01-18,-37.0656
2021-01-19,-37.0656
2021-01-20,-37.0656
2021-01-21,-37.0656
2021-01-22,-37.0656
2021-01-23,-37.0656
2021-01-24,-37.0656
2021-01-25,-37.0656
2021-01-26,-37.0656
2021-01-27,-37.0656
2021-01-28,-37.0656
2021-01-29,-37.0656
2021-01-30,-37.0656
2021-01-31,-37.0656
2021-02-01,-37.0656
2021-02-02,-37.0656
2021-02-03,-37.0656
2021-02-04,-37.0656
2021-02-05,-37.0656
2021-02-06,-37.0656
2021-02-07,-37.0656
2021-02-08,-37.0656
2021-02-09,-37.0656
2021-02-10,-37.0656
2021-02-11,-37.0656
2021-02-12,-37.0656
2021-02-13,-37.0656
2021-02-14,-37.0656
2021-02-15,-37.0656
2021-02-16,-37.0656
2021-02-17,-37.0656
2021-02-18,-37.0656
2021-02-19,-37.0656
2021-02-20,-37.0656
2021-02-21,-37.0656
2021-02-22,-37.0656
2021-02-23,-37.0656
2021-02-24,-37.0656
2021-02-25,-37.0656
2021-02-26,-37.0656
2021-02-27,-37.0656
2021-02-28,-37.0656
2021-03-01,-37.0656
2021-03-02,-37.0656
2021-03-03,-37.0656
2021-03-04,-37.0656
2021-03-05,-37.0656
2021-03-06,-37.0656
2021-03-07,-37.0656
2021-03-08,-37.0656
2021-03-09,-37.0656
2021-03-10,-37.0656
2021-03-11,-37.0656
2021-03-12,-37.0656
2021-03-13,-37.0656
2021-03-14,-37.0656
2021-03-15,-37.0656
2021-03-16,-37.0656
2021-03-17,-37.0656
2021-03-18,-37.0656
2021-03-19,-37.0656
2021-03-20,-37.0656
2021-03-21,-37.0656
2021-03-22,-37.0656
2021-03-23,-37.0656
2021-03-24,-37.0656
2021-03-25,-37.0656
2021-03-26,-37.0656
2021-03-27,-37.0656
2021-03-28,-37.0656
2021-03-29,-37.0656
2021-03-30,-37.0656
2021-03-31,-37.0656
2021-04-01,-37.0656
2021-04-02,-37.0656
2021-04-03,-37.0656
2021-04-04,-37.0656
2021-04-05,-37.0656
2021-04-06,-37.0656
2021-04-07,-37.0656
2021-04-08,-37.0656
2021-04-09,-37.0656
2021-04-10,-37.0656
2021-04-11,-37.0656
2021-04-12,-37.0656
2021-04-13,-37.0656
2021-04-14,-37.0656
2021-04-15,-37.0656
2021-04-16,-37.0656
2021-04-17,-37.0656
2021-04-18,-37.0656
2021-04-19,-37.0656
2021-04-20,-37.0656
2021-04-21,-37.0656
2021-04-22,-37.0656
2021-04-23,-37.0656
2021-04-24,-37.0656
2021-04-25,-37.0656
2021-04-26,-37.0656
2021-04-27,-37.0656
2021-04-28,-37.0656
2021-04-29,-37.0656
2021-04-30,-37.0656
2021-05-01,-37.0656
2021-05-02,-37.0656
2021-05-03,-37.0656
2021-05-04,-37.0656
2021-05-05,-37.0656
2021-05-06,-37.0656
2021-05-07,-37.0656
2021-05-08,-37.0656
2021-05-09,-37.0656
2021-05-10,-37.0656
2021-05-11,-37.0656
2021-05-12,-37.0656
2021-05-13,-37.0656
2021-05-14,-37.0656
2021-05-15,-37.0656
2021-05-16,-37.0656
2021-05-17,-37.0656
2021-05-18,-37.0656
2021-05-19,-37.0656
2021-05-20,-37.0656
2021-05-21,-37.0656
2021-05-22,-37.0656
2021-05-23,-37.0656
2021-05-24,-37.0656
2021-05-25,-37.0656
2021-05-26,-37.0656
2021-05-27,-37.0656
2021-05-28,-37.0656
2021-05-29,-37.0656
2021-05-30,-37.0656
2021-05-31,-37.0656
2021-06-01,-37.0656
2021-06-02,-37.0656
2021-06-03,-37.0656
2021-06-04,-37.0656
2021-06-05,-37.0656
2021-06-06,-37.0656
2021-06-07,-37.0656
2021-06-08,-37.0656
2021-06-09,-37.0656
2021-06-10,-37.0656
2021-06-11,-37.0656
2021-06-12,-37.0656
2021-06-13,-37.0656
2021-06-14,-37.0656
2021-06-15,-37.0656
2021-06-16,-37.0656
2021-06-17,-37.0656
2021-06-18,-37.0656
2021-06-19,-37.0656
2021-06-20,-37.0656
2021-06-21,-37.0656
2021-06-22,-37.0656
2021-06-23,-37.0656
2021-06-24,-37.0656
2021-06-25,-37.0656
2021-06-26,-37.0656
2021-06-27,-37.0656
2021-06-28,-37.0656
2021-06-29,-37.0656
2021-06-30,-42.6439
2021-07-01,-42.6439
2021-07-02,-42.6439
2021-07-03,-42.6439
2021-07-04,-42.6439
2021-07-05,-42.6439
2021-07-06,-42.6439
2021-07-07,-42.6439
2021-07-08,-42.6439
2021-07-09,-42.6439
2021-07-10,-42.6439
2021-07-11,-42.6439
2021-07-12,-42.6439
2021-07-13,-42.6439
2021-07-14,-42.6439
2021-07-15,-42.6439
2021-07-16,-42.6439
2021-07-17,-42.6439
2021-07-18,-42.6439
2021-07-19,-42.6439
2021-07-20,-42.6439
2021-07-21,-42.6439
2021-07-22,-42.6439
2021-07-23,-42.6439
2021-07-24,-42.6439
2021-07-25,-42.6439
2021-07-26,-42.6439
2021-07-27,-42.6439
2021-07-28,-42.6439
2021-07-29,-42.6439
2021-07-30,-42.6439
2021-07-31,-42.6439
2021-08-01,-42.6439
2021-08-02,-42.6439
2021-08-03,-42.6439
2021-08-04,-42.6439
2021-08-05,-42.6439
2021-08-06,-42.6439
2021-08-07,-42.6439
2021-08-08,-42.6439
2021-08-09,-42.6439
2021-08-10,-42.6439
2021-08-11,-42.6439
2021-08-12,-42.6439
2021-08-13,-42.6439
2021-08-14,-42.6439
2021-08-15,-42.6439
2021-08-16,-42.6439
2021-08-17,-42.6439
2021-08-18,-42.6439
2021-08-19,-42.6439
2021-08-20,-42.6439
2021-08-21,-42.6439
2021-08-22,-42.6439
2021-08-23,-42.6439
2021-08-24,-42.6439
2021-08-25,-42.6439
2021-08-26,-42.6439
2021-08-27,-42.6439
2021-08-28,-42.6439
2021-08-29,-42.6439
2021-08-30,-42.6439
2021-08-31,-42.6439
2021-09-01,-42.6439
2021-09-02,-42.6439
2021-09-03,-42.6439
2021-09-04,-42.6439
2021-09-05,-42.6439
2021-09-06,-42.6439
2021-09-07,-42.6439
2021-09-08,-42.6439
2021-09-09,-42.6439
2021-09-10,-42.6439
2021-09-11,-42.6439
2021-09-12,-42.6439
2021-09-13,-42.6439
2021-09-14,-42.6439
2021-09-15,-42.6439
2021-09-16,-42.6439
2021-09-17,-42.6439
2021-09-18,-42.6439
2021-09-19,-42.6439
2021-09-20,-42.6439
2021-09-21,-42.6439
2021-09-22,-42.6439
2021-09-23,-42.6439
2021-09-24,-42.6439
2021-09-25,-42.6439
2021-09-26,-42.6439
2021-09-27,-42.6439
2021-09-28,-42.6439
2021-09-29,-42.6439
2021-09-30,-42.6439
2021-10-01,-42.6439
2021-10-02,-42.6439
2021-10-03,-42.6439
2021-10-04,-42.6439
2021-10-05,-42.6439
2021-10-06,-42.6439
2021-10-07,-42.6439
2021-10-08,-42.6439
2021-10-09,-42.6439
2021-10-10,-42.6439
2021-10-11,-42.6439
2021-10-12,-42.6439
2021-10-13,-42.6439
2021-10-14,-42.6439
2021-10-15,-42.6439
2021-10-16,-42.6439
2021-10-17,-42.6439
2021-10-18,-42.6439
2021-10-19,-42.6439
2021-10-20,-42.6439
2021-10-21,-42.6439
2021-10-22,-42.6439
2021-10-23,-42.6439
2021-10-24,-42.6439
2021-10-25,-42.6439
2021-10-26,-42.6439
2021-10-27,-42.6439
2021-10-28,-42.6439
2021-10-29,-42.6439
2021-10-30,-42.6439
2021-10-31,-42.6439
2021-11-01,-42.6439
2021-11-02,-42.6439
2021-11-03,-42.6439
2021-11-04,-42.6439
2021-11-05,-42.6439
2021-11-06,-42.6439
2021-11-07,-42.6439
2021-11-08,-42.6439
2021-11-09,-42.6439
2021-11-10,-42.6439
2021-11-11,-42.6439
2021-11-12,-42.6439
2021-11-13,-42.6439
2021-11-14,-42.6439
2021-11-15,-42.6439
2021-11-16,-42.6439
2021-11-17,-42.6439
2021-11-18,-42.6439
2021-11-19,-42.6439
2021-11-20,-42.6439
2021-11-21,-42.6439
2021-11-22,-42.6439
2021-11-23,-42.6439
2021-11-24,-42.6439
2021-11-25,-42.6439
2021-11-26,-42.6439
2021-11-27,-42.6439
2021-11-28,-42.6439
2021-11-29,-42.6439
2021-11-30,-42.6439
2021-12-01,-42.6439
2021-12-02,-42.6439
2021-12-03,-42.6439
2021-12-04,-42.6439
2021-12-05,-42.6439
2021-12-06,-42.6439
2021-12-07,-42.6439
2021-12-08,-42.6439
2021-12-09,-42.6439
2021-12-10,-42.6439
2021-12-11,-42.6439
2021-12-12,-42.6439
2021-12-13,-42.6439
2021-12-14,-42.6439
2021-12-15,-42.6439
2021-12-16,-42.6439
2021-12-17,-42.6439
2021-12-18,-42.6439
2021-12-19,-42.6439
2021-12-20,-42.6439
2021-12-21,-42.6439
2021-12-22,-42.6439
2021-12-23,-42.6439
2021-12-24,-42.6439
2021-12-25,-42.6439
2021-12-26,-42.6439
2021-12-27,-42.6439
2021-12-28,-42.6439
2021-12-29,-42.6439
2021-12-30,-42.6439
2021-12-31,-60.049
2022-01-01,-60.049
2022-01-02,-60.049
2022-01-03,-60.049
2022-01-04,-60.049
2022-01-05,-60.049
2022-01-06,-60.049
2022-01-07,-60.049
2022-01-08,-60.049
2022-01-09,-60.049
2022-01-10,-60.049
2022-01-11,-60.049
2022-01-12,-60.049
2022-01-13,-60.049
2022-01-14,-60.049
2022-01-15,-60.049
2022-01-16,-60.049
2022-01-17,-60.049
2022-01-18,-60.049
2022-01-19,-60.049
2022-01-20,-60.049
2022-01-21,-60.049
2022-01-22,-60.049
2022-01-23,-60.049
2022-01-24,-60.049
2022-01-25,-60.049
2022-01-26,-60.049
2022-01-27,-60.049
2022-01-28,-60.049
2022-01-29,-60.049
2022-01-30,-60.049
2022-01-31,-60.049
2022-02-01,-60.049
2022-02-02,-60.049
2022-02-03,-60.049
2022-02-04,-60.049
2022-02-05,-60.049
2022-02-06,-60.049
2022-02-07,-60.049
2022-02-08,-60.049
2022-02-09,-60.049
2022-02-10,-60.049
2022-02-11,-60.049
2022-02-12,-60.049
2022-02-13,-60.049
2022-02-14,-60.049
2022-02-15,-60.049
2022-02-16,-60.049
2022-02-17,-60.049
2022-02-18,-60.049
2022-02-19,-60.049
2022-02-20,-60.049
2022-02-21,-60.049
2022-02-22,-60.049
2022-02-23,-60.049
2022-02-24,-60.049
2022-02-25,-60.049
2022-02-26,-60.049
2022-02-27,-60.049
2022-02-28,-60.049
2022-03-01,-60.049
2022-03-02,-60.049
2022-03-03,-60.049
2022-03-04,-60.049
2022-03-05,-60.049
2022-03-06,-60.049
2022-03-07,-60.049
2022-03-08,-60.049
2022-03-09,-60.049
2022-03-10,-60.049
2022-03-11,-60.049
2022-03-12,-60.049
2022-03-13,-60.049
2022-03-14,-60.049
2022-03-15,-60.049
2022-03-16,-60.049
2022-03-17,-60.049
2022-03-18,-60.049
2022-03-19,-60.049
2022-03-20,-60.049
2022-03-21,-60.049
2022-03-22,-60.049
2022-03-23,-60.049
2022-03-24,-60.049
2022-03-25,-60.049
2022-03-26,-60.049
2022-03-27,-60.049
2022-03-28,-60.049
2022-03-29,-60.049
2022-03-30,-60.049
2022-03-31,-60.049
2022-04-01,-60.049
2022-04-02,-60.049
2022-04-03,-60.049
2022-04-04,-60.049
2022-04-05,-60.049
2022-04-06,-60.049
2022-04-07,-60.049
2022-04-08,-60.049
2022-04-09,-60.049
2022-04-10,-60.049
2022-04-11,-60.049
2022-04-12,-60.049
2022-04-13,-60.049
2022-04-14,-60.049
2022-04-15,-60.049
2022-04-16,-60.049
2022-04-17,-60.049
2022-04-18,-60.049
2022-04-19,-60.049
2022-04-20,-60.049
2022-04-21,-60.049
2022-04-22,-60.049
2022-04-23,-60.049
2022-04-24,-60.049
2022-04-25,-60.049
2022-04-26,-60.049
2022-04-27,-60.049
2022-04-28,-60.049
2022-04-29,-60.049
2022-04-30,-60.049
2022-05-01,-60.049
2022-05-02,-60.049
2022-05-03,-60.049
2022-05-04,-60.049
2022-05-05,-60.049
2022-05-06,-60.049
2022-05-07,-60.049
2022-05-08,-60.049
2022-05-09,-60.049
2022-05-10,-60.049
2022-05-11,-60.049
2022-05-12,-60.049
2022-05-13,-60.049
2022-05-14,-60.049
2022-05-15,-60.049
2022-05-16,-60.049
2022-05-17,-60.049
2022-05-18,-60.049
2022-05-19,-60.049
2022-05-20,-60.049
2022-05-21,-60.049
2022-05-22,-60.049
2022-05-23,-60.049
2022-05-24,-60.049
2022-05-25,-60.049
2022-05-26,-60.049
2022-05-27,-60.049
2022-05-28,-60.049
2022-05-29,-60.049
2022-05-30,-60.049
2022-05-31,-60.049
2022-06-01,-60.049
2022-06-02,-60.049
2022-06-03,-60.049
2022-06-04,-60.049
2022-06-05,-60.049
2022-06-06,-60.049
2022-06-07,-60.049
2022-06-08,-60.049
2022-06-09,-60.049
2022-06-10,-60.049
2022-06-11,-60.049
2022-06-12,-60.049
2022-06-13,-60.049
2022-06-14,-60.049
2022-06-15,-60.049
2022-06-16,-60.049
2022-06-17,-60.049
2022-06-18,-60.049
2022-06-19,-60.049
2022-06-20,-60.049
2022-06-21,-60.049
2022-06-22,-60.049
2022-06-23,-60.049
2022-06-24,-60.049
2022-06-25,-60.049
2022-06-26,-60.049
2022-06-27,-60.049
2022-06-28,-60.049
2022-06-29,-60.049
2022-06-30,-28.7081
2022-07-01,-28.7081
2022-07-02,-28.7081
2022-07-03,-28.7081
