,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity
2011-05-10,17.724,17.805,17.52,17.765,25440.0
2011-05-11,17.846,17.968,17.683,17.846,94513.0
2011-05-12,17.765,18.05,17.113,17.439,128133.0
2011-05-13,17.479,17.602,16.705,17.031,71734.0
2011-05-14,17.479,17.602,16.705,17.031,71734.0
2011-05-15,17.479,17.602,16.705,17.031,71734.0
2011-05-16,16.95,17.887,16.461,17.642,96457.0
2011-05-17,17.642,18.294,17.602,18.294,219866.0
2011-05-18,18.417,18.417,17.928,18.254,113745.0
2011-05-19,18.417,18.417,17.928,18.254,113745.0
2011-05-20,18.091,18.498,17.928,18.131,122917.0
2011-05-21,18.091,18.498,17.928,18.131,122917.0
2011-05-22,18.091,18.498,17.928,18.131,122917.0
2011-05-23,18.131,18.417,18.091,18.254,71424.0
2011-05-24,18.417,18.417,17.765,17.846,78107.0
2011-05-25,17.805,18.091,17.316,17.561,81135.0
2011-05-26,17.788,17.953,17.582,17.788,22035.0
2011-05-27,17.953,17.953,17.293,17.499,33171.0
2011-05-28,17.953,17.953,17.293,17.499,33171.0
2011-05-29,17.953,17.953,17.293,17.499,33171.0
2011-05-30,17.499,17.499,16.715,17.499,63916.0
2011-05-31,17.334,19.191,17.252,18.118,168715.0
2011-06-01,17.994,18.448,17.747,18.201,72701.0
2011-06-02,18.159,18.861,17.54,18.696,115936.0
2011-06-03,18.159,18.572,18.118,18.572,214882.0
2011-06-04,18.159,18.572,18.118,18.572,214882.0
2011-06-05,18.159,18.572,18.118,18.572,214882.0
2011-06-06,18.325,18.572,18.201,18.242,62899.0
2011-06-07,18.283,18.49,18.159,18.325,46299.0
2011-06-08,18.407,19.315,18.242,19.15,144850.0
2011-06-09,19.15,19.81,19.067,19.604,468904.0
2011-06-10,19.563,20.058,18.985,18.985,86637.0
2011-06-11,19.563,20.058,18.985,18.985,86637.0
2011-06-12,19.563,20.058,18.985,18.985,86637.0
2011-06-13,19.233,19.769,18.985,19.769,38328.0
2011-06-14,20.636,20.636,19.81,20.141,72523.0
2011-06-15,20.141,20.182,18.985,19.604,125325.0
2011-06-16,19.398,19.645,18.572,19.645,96705.0
2011-06-17,19.687,19.728,18.985,19.398,102455.0
2011-06-18,19.687,19.728,18.985,19.398,102455.0
2011-06-19,19.687,19.728,18.985,19.398,102455.0
2011-06-20,19.15,19.15,18.82,19.067,67507.0
2011-06-21,18.944,18.944,17.334,18.572,90213.0
2011-06-22,18.572,19.356,18.531,19.356,26861.0
2011-06-23,18.985,19.398,18.737,19.398,19191.0
2011-06-24,19.356,19.645,19.026,19.563,42471.0
2011-06-25,19.356,19.645,19.026,19.563,42471.0
2011-06-26,19.356,19.645,19.026,19.563,42471.0
2011-06-27,19.356,19.356,18.779,19.191,78912.0
2011-06-28,18.985,19.315,18.985,19.274,26107.0
2011-06-29,19.356,19.48,19.15,19.356,112089.0
2011-06-30,19.356,19.975,19.191,19.769,53390.0
2011-07-01,19.769,20.099,19.521,19.893,41393.0
2011-07-02,19.769,20.099,19.521,19.893,41393.0
2011-07-03,19.769,20.099,19.521,19.893,41393.0
2011-07-04,19.769,19.893,19.15,19.852,24095.0
2011-07-05,19.81,19.893,19.563,19.81,100024.0
2011-07-06,19.81,20.223,19.439,19.563,125831.0
2011-07-07,19.604,19.769,19.48,19.563,27786.0
2011-07-08,19.81,19.852,19.439,19.81,62819.0
2011-07-09,19.81,19.852,19.439,19.81,62819.0
2011-07-10,19.81,19.852,19.439,19.81,62819.0
2011-07-11,19.975,20.223,19.81,20.099,22681.0
2011-07-12,20.099,20.141,19.81,19.975,8757.0
2011-07-13,19.975,20.306,19.81,20.306,409217.0
2011-07-14,20.306,20.306,20.058,20.099,2040.0
2011-07-15,20.223,20.223,19.975,20.141,28853.0
2011-07-16,20.223,20.223,19.975,20.141,28853.0
2011-07-17,20.223,20.223,19.975,20.141,28853.0
2011-07-18,20.141,20.306,18.407,19.934,8672.0
2011-07-19,19.893,20.141,19.563,20.141,41985.0
2011-07-20,19.975,20.182,19.769,20.099,25221.0
2011-07-21,20.058,20.141,18.49,19.81,27420.0
2011-07-22,19.398,19.975,19.398,19.975,15628.0
2011-07-23,19.398,19.975,19.398,19.975,15628.0
2011-07-24,19.398,19.975,19.398,19.975,15628.0
2011-07-25,19.81,21.296,19.398,21.214,45926.0
2011-07-26,21.296,22.864,20.883,21.131,121864.0
2011-07-27,21.049,21.049,20.347,20.595,213988.0
2011-07-28,20.636,20.636,20.264,20.388,28043.0
2011-07-29,20.388,20.388,20.058,20.058,24287.0
2011-07-30,20.388,20.388,20.058,20.058,24287.0
2011-07-31,20.388,20.388,20.058,20.058,24287.0
2011-08-01,18.861,20.058,18.82,19.48,98044.0
2011-08-02,19.48,19.769,19.274,19.274,17162.0
2011-08-03,19.274,19.563,18.366,18.366,84910.0
2011-08-04,18.655,18.655,17.334,17.829,161339.0
2011-08-05,17.829,17.829,16.261,16.715,296773.0
2011-08-06,17.829,17.829,16.261,16.715,296773.0
2011-08-07,17.829,17.829,16.261,16.715,296773.0
2011-08-08,16.715,16.715,14.775,15.188,143748.0
2011-08-09,15.105,16.013,15.023,15.642,537699.0
2011-08-10,16.963,16.963,16.261,16.674,226291.0
2011-08-11,14.982,17.582,14.982,16.88,406778.0
2011-08-12,16.921,17.086,16.509,16.921,155521.0
2011-08-13,16.921,17.086,16.509,16.921,155521.0
2011-08-14,16.921,17.086,16.509,16.921,155521.0
2011-08-15,16.921,17.252,16.921,17.252,267016.0
2011-08-16,17.21,18.159,16.178,18.159,173920.0
2011-08-17,18.201,19.563,17.747,19.563,76950.0
2011-08-18,19.563,19.769,17.829,18.366,77166.0
2011-08-19,17.747,18.407,17.375,18.242,128520.0
2011-08-20,17.747,18.407,17.375,18.242,128520.0
2011-08-21,17.747,18.407,17.375,18.242,128520.0
2011-08-22,18.077,18.448,17.582,18.325,30570.0
2011-08-23,18.572,18.985,17.994,18.902,14074.0
2011-08-24,18.902,18.902,18.366,18.531,27975.0
2011-08-25,18.49,18.696,18.201,18.283,15779.0
2011-08-26,18.283,18.325,17.334,17.912,25733.0
2011-08-27,18.283,18.325,17.334,17.912,25733.0
2011-08-28,18.283,18.325,17.334,17.912,25733.0
2011-08-29,17.912,17.994,17.582,17.582,12282.0
2011-08-30,17.912,17.994,17.582,17.582,12282.0
2011-08-31,17.912,17.994,17.582,17.582,12282.0
2011-09-01,17.912,17.994,17.582,17.582,12282.0
2011-09-02,17.582,18.49,17.045,18.49,78302.0
2011-09-03,17.582,18.49,17.045,18.49,78302.0
2011-09-04,17.582,18.49,17.045,18.49,78302.0
2011-09-05,18.242,18.861,18.242,18.82,49265.0
2011-09-06,18.82,20.223,18.82,19.645,62410.0
2011-09-07,19.728,20.264,19.563,20.017,54219.0
2011-09-08,19.975,20.058,19.81,20.017,19017.0
2011-09-09,19.728,19.893,19.563,19.893,54040.0
2011-09-10,19.728,19.893,19.563,19.893,54040.0
2011-09-11,19.728,19.893,19.563,19.893,54040.0
2011-09-12,18.985,20.223,18.985,19.852,56955.0
2011-09-13,19.81,20.223,19.439,19.975,48584.0
2011-09-14,19.81,20.141,19.604,19.604,67645.0
2011-09-15,19.645,19.81,19.439,19.687,70064.0
2011-09-16,19.398,19.934,18.737,19.067,94147.0
2011-09-17,19.398,19.934,18.737,19.067,94147.0
2011-09-18,19.398,19.934,18.737,19.067,94147.0
2011-09-19,18.861,19.645,18.366,18.985,99505.0
2011-09-20,18.531,19.439,18.531,19.191,52649.0
2011-09-21,19.191,19.398,18.985,19.274,46783.0
2011-09-22,19.191,19.191,18.407,18.407,44852.0
2011-09-23,18.572,19.191,17.375,17.375,23640.0
2011-09-24,18.572,19.191,17.375,17.375,23640.0
2011-09-25,18.572,19.191,17.375,17.375,23640.0
2011-09-26,17.375,18.655,17.375,17.953,69693.0
2011-09-27,18.325,19.769,18.325,19.15,109123.0
2011-09-28,19.15,20.223,18.985,19.645,86043.0
2011-09-29,19.645,20.636,19.15,19.15,59425.0
2011-09-30,19.398,22.122,19.398,20.883,424343.0
2011-10-01,19.398,22.122,19.398,20.883,424343.0
2011-10-02,19.398,22.122,19.398,20.883,424343.0
2011-10-03,20.636,20.718,19.81,20.471,103045.0
2011-10-04,19.975,21.049,19.975,20.801,111911.0
2011-10-05,20.429,20.636,20.017,20.388,43219.0
2011-10-06,20.388,20.636,19.645,20.058,66850.0
2011-10-07,20.099,20.388,19.687,20.388,92940.0
2011-10-08,20.099,20.388,19.687,20.388,92940.0
2011-10-09,20.099,20.388,19.687,20.388,92940.0
2011-10-10,20.595,20.595,20.017,20.306,128913.0
2011-10-11,20.223,20.306,19.728,19.893,14160.0
2011-10-12,19.893,20.058,19.645,19.852,35157.0
2011-10-13,19.81,19.852,19.398,19.439,12214.0
2011-10-14,19.563,19.645,19.315,19.356,16045.0
2011-10-15,19.563,19.645,19.315,19.356,16045.0
2011-10-16,19.563,19.645,19.315,19.356,16045.0
2011-10-17,19.563,19.687,18.613,18.613,15162.0
2011-10-18,18.655,19.356,18.655,19.315,34555.0
2011-10-19,19.315,19.563,18.737,18.737,28916.0
2011-10-20,18.737,19.067,18.407,18.572,25320.0
2011-10-21,18.655,18.944,18.283,18.902,16126.0
2011-10-22,18.655,18.944,18.283,18.902,16126.0
2011-10-23,18.655,18.944,18.283,18.902,16126.0
2011-10-24,18.944,19.398,18.944,19.026,25114.0
2011-10-25,19.067,19.356,18.944,19.15,25666.0
2011-10-26,19.233,19.604,18.985,19.48,37949.0
2011-10-27,19.521,20.553,19.067,20.553,30863.0
2011-10-28,19.81,20.677,19.81,20.141,56366.0
2011-10-29,19.81,20.677,19.81,20.141,56366.0
2011-10-30,19.81,20.677,19.81,20.141,56366.0
2011-10-31,20.058,20.347,19.81,19.81,47672.0
2011-11-01,19.687,19.687,18.985,18.985,25262.0
2011-11-02,19.356,19.975,18.985,19.81,55868.0
2011-11-03,19.728,20.223,19.026,19.893,63152.0
2011-11-04,19.893,20.058,19.48,19.81,28234.0
2011-11-05,19.893,20.058,19.48,19.81,28234.0
2011-11-06,19.893,20.058,19.48,19.81,28234.0
2011-11-07,19.893,20.058,19.48,19.81,28234.0
2011-11-08,19.893,20.058,19.48,19.81,28234.0
2011-11-09,19.893,20.058,19.48,19.81,28234.0
2011-11-10,19.81,19.893,19.067,19.81,15725.0
2011-11-11,19.81,19.81,19.067,19.398,16261.0
2011-11-12,19.81,19.81,19.067,19.398,16261.0
2011-11-13,19.81,19.81,19.067,19.398,16261.0
2011-11-14,19.604,19.604,19.067,19.15,11672.0
2011-11-15,19.15,19.15,18.366,18.407,79889.0
2011-11-16,18.448,18.49,17.912,17.994,64484.0
2011-11-17,18.159,18.407,17.829,17.994,31529.0
2011-11-18,17.994,18.283,17.953,17.953,51655.0
2011-11-19,17.994,18.283,17.953,17.953,51655.0
2011-11-20,17.994,18.283,17.953,17.953,51655.0
2011-11-21,17.953,18.159,17.045,17.582,36927.0
2011-11-22,17.829,18.159,17.169,17.252,27847.0
2011-11-23,17.252,17.706,17.086,17.54,40994.0
2011-11-24,17.664,17.664,17.293,17.375,22966.0
2011-11-25,17.293,17.293,16.591,16.756,89413.0
2011-11-26,17.293,17.293,16.591,16.756,89413.0
2011-11-27,17.293,17.293,16.591,16.756,89413.0
2011-11-28,17.334,17.334,16.467,16.509,95224.0
2011-11-29,16.55,16.921,16.426,16.798,38832.0
2011-11-30,16.509,17.664,16.509,17.664,212762.0
2011-12-01,17.417,17.706,16.963,17.334,113364.0
2011-12-02,17.334,17.499,17.334,17.499,32885.0
2011-12-03,17.334,17.499,17.334,17.499,32885.0
2011-12-04,17.334,17.499,17.334,17.499,32885.0
2011-12-05,17.499,18.572,17.252,18.572,69606.0
2011-12-06,17.334,19.398,17.334,19.398,33222.0
2011-12-07,19.315,19.893,18.779,19.728,87854.0
2011-12-08,19.645,19.687,18.985,19.521,34968.0
2011-12-09,17.747,19.315,17.747,19.109,20711.0
2011-12-10,17.747,19.315,17.747,19.109,20711.0
2011-12-11,17.747,19.315,17.747,19.109,20711.0
2011-12-12,18.985,19.81,18.613,19.233,47521.0
2011-12-13,19.563,19.934,19.233,19.728,230307.0
2011-12-14,19.81,19.81,18.655,19.645,36458.0
2011-12-15,19.645,19.645,18.448,18.696,39361.0
2011-12-16,18.944,19.563,18.696,19.067,46759.0
2011-12-17,18.944,19.563,18.696,19.067,46759.0
2011-12-18,18.944,19.563,18.696,19.067,46759.0
2011-12-19,18.902,19.48,18.49,19.439,27474.0
2011-12-20,18.779,19.48,18.779,18.82,36496.0
2011-12-21,19.233,19.233,18.613,18.82,102600.0
2011-12-22,18.944,19.026,18.613,19.026,19316.0
2011-12-23,19.026,19.109,18.861,18.861,9945.0
2011-12-24,19.026,19.109,18.861,18.861,9945.0
2011-12-25,19.026,19.109,18.861,18.861,9945.0
2011-12-26,18.861,18.944,18.737,18.902,1048.0
2011-12-27,18.944,19.026,18.613,18.944,14332.0
2011-12-28,18.655,18.737,18.407,18.49,17440.0
2011-12-29,18.407,18.572,17.953,18.49,20969.0
2011-12-30,18.49,18.779,18.325,18.655,22569.0
2011-12-31,18.49,18.779,18.325,18.655,22569.0
2012-01-01,18.49,18.779,18.325,18.655,22569.0
2012-01-02,18.655,18.655,17.829,18.325,16147.0
2012-01-03,18.407,18.407,17.953,18.242,52154.0
2012-01-04,18.242,18.242,17.747,17.912,91121.0
2012-01-05,17.953,18.159,17.747,18.077,28288.0
2012-01-06,18.077,18.201,17.912,18.201,28842.0
2012-01-07,18.077,18.201,17.912,18.201,28842.0
2012-01-08,18.077,18.201,17.912,18.201,28842.0
2012-01-09,18.242,18.448,18.077,18.407,38321.0
2012-01-10,18.407,18.407,18.077,18.077,18231.0
2012-01-11,18.077,18.118,17.871,17.994,19610.0
2012-01-12,17.912,19.109,17.912,18.944,80806.0
2012-01-13,18.902,19.398,18.366,18.985,56035.0
2012-01-14,18.902,19.398,18.366,18.985,56035.0
2012-01-15,18.902,19.398,18.366,18.985,56035.0
2012-01-16,18.985,19.067,18.861,18.944,14371.0
2012-01-17,18.737,19.067,18.696,19.067,23813.0
2012-01-18,18.861,19.315,18.861,19.233,27314.0
2012-01-19,19.109,19.398,19.026,19.398,18578.0
2012-01-20,19.15,19.356,18.902,19.233,66299.0
2012-01-21,19.15,19.356,18.902,19.233,66299.0
2012-01-22,19.15,19.356,18.902,19.233,66299.0
2012-01-23,19.233,19.398,19.067,19.398,15606.0
2012-01-24,19.398,19.398,18.572,18.737,25267.0
2012-01-25,18.779,18.902,18.572,18.572,21980.0
2012-01-26,18.655,18.779,18.531,18.696,51446.0
2012-01-27,18.902,18.944,18.572,18.737,17683.0
2012-01-28,18.902,18.944,18.572,18.737,17683.0
2012-01-29,18.902,18.944,18.572,18.737,17683.0
2012-01-30,18.737,18.82,18.49,18.655,22690.0
2012-01-31,18.779,19.191,18.696,19.191,86978.0
2012-02-01,19.191,19.769,19.191,19.728,55698.0
2012-02-02,19.728,19.81,18.985,19.233,54213.0
2012-02-03,19.233,19.315,18.655,19.274,36917.0
2012-02-04,19.233,19.315,18.655,19.274,36917.0
2012-02-05,19.233,19.315,18.655,19.274,36917.0
2012-02-06,19.356,19.398,19.109,19.398,69672.0
2012-02-07,19.398,19.687,19.15,19.398,51179.0
2012-02-08,19.604,19.604,19.233,19.356,58653.0
2012-02-09,19.356,19.398,18.985,19.315,40416.0
2012-02-10,19.15,19.274,18.944,19.233,13722.0
2012-02-11,19.15,19.274,18.944,19.233,13722.0
2012-02-12,19.15,19.274,18.944,19.233,13722.0
2012-02-13,18.861,19.315,18.861,19.315,14680.0
2012-02-14,19.274,19.274,19.067,19.067,10245.0
2012-02-15,18.779,19.233,18.737,19.15,35058.0
2012-02-16,19.109,19.233,18.82,19.15,44803.0
2012-02-17,19.15,19.315,19.109,19.233,23627.0
2012-02-18,19.15,19.315,19.109,19.233,23627.0
2012-02-19,19.15,19.315,19.109,19.233,23627.0
2012-02-20,19.274,19.563,19.109,19.274,41700.0
2012-02-21,19.274,19.274,18.902,19.026,44603.0
2012-02-22,19.026,19.109,18.944,18.944,27577.0
2012-02-23,18.696,18.985,18.696,18.737,38292.0
2012-02-24,18.944,19.026,18.613,18.861,63039.0
2012-02-25,18.944,19.026,18.613,18.861,63039.0
2012-02-26,18.944,19.026,18.613,18.861,63039.0
2012-02-27,18.779,18.779,18.201,18.201,27980.0
2012-02-28,18.325,18.49,18.325,18.448,18190.0
2012-02-29,18.448,18.572,18.366,18.572,38716.0
2012-03-01,18.49,18.572,18.448,18.531,23553.0
2012-03-02,18.531,18.572,18.407,18.572,13769.0
2012-03-03,18.531,18.572,18.407,18.572,13769.0
2012-03-04,18.531,18.572,18.407,18.572,13769.0
2012-03-05,18.655,18.655,18.242,18.49,14432.0
2012-03-06,18.407,18.531,18.325,18.49,24335.0
2012-03-07,18.448,18.49,17.871,17.994,61204.0
2012-03-08,18.159,18.325,18.159,18.283,21792.0
2012-03-09,18.49,18.49,18.077,18.159,6186.0
2012-03-10,18.49,18.49,18.077,18.159,6186.0
2012-03-11,18.49,18.49,18.077,18.159,6186.0
2012-03-12,18.159,18.366,18.077,18.366,16838.0
2012-03-13,18.49,18.49,18.036,18.118,33522.0
2012-03-14,18.283,18.861,18.118,18.861,125077.0
2012-03-15,18.779,18.779,18.49,18.49,55309.0
2012-03-16,18.49,18.737,18.159,18.159,85141.0
2012-03-17,18.49,18.737,18.159,18.159,85141.0
2012-03-18,18.49,18.737,18.159,18.159,85141.0
2012-03-19,18.325,18.655,18.325,18.448,53337.0
2012-03-20,18.366,18.655,18.366,18.655,58438.0
2012-03-21,18.655,18.737,18.49,18.737,89713.0
2012-03-22,18.696,18.696,18.49,18.572,36637.0
2012-03-23,18.572,18.613,18.407,18.613,72253.0
2012-03-24,18.572,18.613,18.407,18.613,72253.0
2012-03-25,18.572,18.613,18.407,18.613,72253.0
2012-03-26,19.398,19.398,18.613,18.613,49354.0
2012-03-27,18.696,18.737,18.572,18.696,46993.0
2012-03-28,18.696,18.696,18.572,18.655,23020.0
2012-03-29,18.655,18.655,18.118,18.655,35420.0
2012-03-30,18.531,18.779,18.531,18.779,104451.0
2012-03-31,18.531,18.779,18.531,18.779,104451.0
2012-04-01,18.531,18.779,18.531,18.779,104451.0
2012-04-02,18.779,18.779,18.613,18.779,40391.0
2012-04-03,18.779,18.82,18.572,18.613,36499.0
2012-04-04,18.572,18.572,18.407,18.531,1068733.0
2012-04-05,18.49,18.49,18.118,18.159,387197.0
2012-04-06,18.325,18.49,18.242,18.49,24058.0
2012-04-07,18.325,18.49,18.242,18.49,24058.0
2012-04-08,18.325,18.49,18.242,18.49,24058.0
2012-04-09,18.242,18.407,18.242,18.407,126400.0
2012-04-10,18.242,18.944,18.242,18.655,504953.0
2012-04-11,18.779,19.81,18.655,18.861,147425.0
2012-04-12,18.861,19.191,18.448,18.49,90452.0
2012-04-13,18.531,18.985,18.49,18.985,29869.0
2012-04-14,18.531,18.985,18.49,18.985,29869.0
2012-04-15,18.531,18.985,18.49,18.985,29869.0
2012-04-16,18.985,18.985,18.613,18.985,15290.0
2012-04-17,18.944,18.944,18.613,18.861,10605.0
2012-04-18,19.233,19.233,18.779,18.902,28753.0
2012-04-19,18.82,18.944,18.531,18.531,75678.0
2012-04-20,18.531,18.779,18.325,18.325,84771.0
2012-04-21,18.531,18.779,18.325,18.325,84771.0
2012-04-22,18.531,18.779,18.325,18.325,84771.0
2012-04-23,18.531,18.779,18.325,18.325,84771.0
2012-04-24,18.407,20.099,18.407,19.563,460439.0
2012-04-25,19.604,19.852,19.398,19.398,202054.0
2012-04-26,19.563,19.81,19.233,19.81,56090.0
2012-04-27,19.81,20.223,19.604,19.81,39426.0
2012-04-28,19.81,20.223,19.604,19.81,39426.0
2012-04-29,19.81,20.223,19.604,19.81,39426.0
2012-04-30,19.852,20.553,19.769,20.388,51853.0
2012-05-01,19.852,20.553,19.769,20.388,51853.0
2012-05-02,20.512,20.76,20.264,20.471,138327.0
2012-05-03,20.636,21.007,19.893,19.893,73491.0
2012-05-04,19.893,20.801,19.893,20.76,63488.0
2012-05-05,19.893,20.801,19.893,20.76,63488.0
2012-05-06,19.893,20.801,19.893,20.76,63488.0
2012-05-07,20.801,20.801,20.017,20.553,49016.0
2012-05-08,20.966,21.049,20.058,20.141,99208.0
2012-05-09,20.388,20.429,20.141,20.264,56242.0
2012-05-10,20.223,20.388,19.81,19.81,105594.0
2012-05-11,19.728,19.852,19.687,19.728,36156.0
2012-05-12,19.728,19.852,19.687,19.728,36156.0
2012-05-13,19.728,19.852,19.687,19.728,36156.0
2012-05-14,19.728,19.975,19.728,19.975,42066.0
2012-05-15,19.81,20.017,19.026,19.233,130698.0
2012-05-16,18.985,19.191,18.944,18.985,415790.0
2012-05-17,19.026,19.563,18.985,19.356,58914.0
2012-05-18,19.274,19.48,19.109,19.48,14300.0
2012-05-19,19.274,19.48,19.109,19.48,14300.0
2012-05-20,19.274,19.48,19.109,19.48,14300.0
2012-05-21,19.687,19.81,19.398,19.645,29398.0
2012-05-22,21.502,21.502,19.645,20.553,69254.0
2012-05-23,20.388,20.429,20.017,20.223,160424.0
2012-05-24,20.636,20.636,19.893,20.306,66147.0
2012-05-25,20.294,20.836,20.086,20.752,135116.0
2012-05-26,20.294,20.836,20.086,20.752,135116.0
2012-05-27,20.294,20.836,20.086,20.752,135116.0
2012-05-28,20.836,21.086,20.419,21.044,34420.0
2012-05-29,20.836,21.336,20.502,20.752,133391.0
2012-05-30,20.919,20.961,20.544,20.669,41353.0
2012-05-31,20.419,20.711,20.419,20.502,129266.0
2012-06-01,20.502,20.877,20.044,20.627,296015.0
2012-06-02,20.502,20.877,20.044,20.627,296015.0
2012-06-03,20.502,20.877,20.044,20.627,296015.0
2012-06-04,20.627,21.294,20.627,20.919,111931.0
2012-06-05,20.919,20.919,20.086,20.252,103828.0
2012-06-06,20.086,20.461,20.002,20.002,68687.0
2012-06-07,20.294,21.044,20.294,20.877,33796.0
2012-06-08,20.836,21.127,20.627,20.836,58830.0
2012-06-09,20.836,21.127,20.627,20.836,58830.0
2012-06-10,20.836,21.127,20.627,20.836,58830.0
2012-06-11,21.044,21.044,20.752,20.752,38697.0
2012-06-12,20.752,21.252,20.669,21.252,41083.0
2012-06-13,21.252,21.419,20.836,20.836,47480.0
2012-06-14,20.836,21.752,20.836,21.419,78819.0
2012-06-15,21.419,21.502,20.752,21.002,37197.0
2012-06-16,21.419,21.502,20.752,21.002,37197.0
2012-06-17,21.419,21.502,20.752,21.002,37197.0
2012-06-18,21.002,21.002,20.127,20.294,48348.0
2012-06-19,20.336,21.211,20.336,20.627,40148.0
2012-06-20,20.836,21.752,20.836,21.252,182008.0
2012-06-21,21.252,21.752,21.086,21.752,100873.0
2012-06-22,21.752,23.919,21.586,23.336,144071.0
2012-06-23,21.752,23.919,21.586,23.336,144071.0
2012-06-24,21.752,23.919,21.586,23.336,144071.0
2012-06-25,23.169,25.253,21.836,21.836,206900.0
2012-06-26,22.002,23.919,22.002,22.419,164357.0
2012-06-27,22.586,23.586,22.586,23.003,105242.0
2012-06-28,23.253,23.336,22.919,23.336,40526.0
2012-06-29,23.669,23.669,23.086,23.336,77419.0
2012-06-30,23.669,23.669,23.086,23.336,77419.0
2012-07-01,23.669,23.669,23.086,23.336,77419.0
2012-07-02,23.003,23.253,22.669,23.169,73439.0
2012-07-03,23.253,24.503,23.086,23.336,59056.0
2012-07-04,23.503,24.419,23.086,23.253,86408.0
2012-07-05,23.669,23.669,23.003,23.336,50663.0
2012-07-06,23.336,23.586,22.002,23.169,112729.0
2012-07-07,23.336,23.586,22.002,23.169,112729.0
2012-07-08,23.336,23.586,22.002,23.169,112729.0
2012-07-09,22.919,23.753,22.919,23.503,54871.0
2012-07-10,23.503,23.586,23.003,23.336,80386.0
2012-07-11,23.169,23.336,22.919,22.919,240754.0
2012-07-12,23.086,23.086,22.252,22.753,68838.0
2012-07-13,22.669,22.919,22.336,22.419,65150.0
2012-07-14,22.669,22.919,22.336,22.419,65150.0
2012-07-15,22.669,22.919,22.336,22.419,65150.0
2012-07-16,22.503,22.669,22.252,22.669,25625.0
2012-07-17,22.669,23.669,22.669,23.336,149736.0
2012-07-18,23.336,23.419,23.003,23.336,46787.0
2012-07-19,23.336,23.503,22.836,22.836,39545.0
2012-07-20,23.169,23.419,22.919,22.919,25636.0
2012-07-21,23.169,23.419,22.919,22.919,25636.0
2012-07-22,23.169,23.419,22.919,22.919,25636.0
2012-07-23,23.003,23.753,22.836,23.753,31475.0
2012-07-24,23.003,23.503,23.003,23.086,44026.0
2012-07-25,23.086,24.003,23.003,23.169,289276.0
2012-07-26,23.336,23.336,23.169,23.169,43480.0
2012-07-27,23.169,23.753,23.169,23.336,43376.0
2012-07-28,23.169,23.753,23.169,23.336,43376.0
2012-07-29,23.169,23.753,23.169,23.336,43376.0
2012-07-30,23.419,23.836,23.336,23.419,31028.0
2012-07-31,23.419,23.669,22.419,23.253,98434.0
2012-08-01,23.253,23.419,23.003,23.253,61446.0
2012-08-02,23.336,23.336,22.836,23.086,12498.0
2012-08-03,23.169,23.336,22.919,23.253,18822.0
2012-08-04,23.169,23.336,22.919,23.253,18822.0
2012-08-05,23.169,23.336,22.919,23.253,18822.0
2012-08-06,23.253,23.586,23.003,23.253,28373.0
2012-08-07,23.169,23.503,23.086,23.086,81022.0
2012-08-08,23.086,24.419,23.086,24.169,137358.0
2012-08-09,24.503,25.003,23.836,24.169,31835.0
2012-08-10,24.003,26.003,23.836,26.003,57644.0
2012-08-11,24.003,26.003,23.836,26.003,57644.0
2012-08-12,24.003,26.003,23.836,26.003,57644.0
2012-08-13,25.67,26.003,24.836,25.003,84909.0
2012-08-14,25.336,25.42,25.003,25.003,208306.0
2012-08-15,25.169,25.169,24.669,25.003,9936.0
