,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity
2022-09-23,79.848,80.354,76.286,77.879,644425.0
2022-09-24,79.848,80.354,76.286,77.879,644425.0
2022-09-25,79.848,80.354,76.286,77.879,644425.0
2022-09-26,77.204,80.185,76.511,78.723,667941.0
2022-09-27,78.948,80.391,78.067,79.417,661138.0
2022-09-28,78.442,79.848,77.148,79.829,537859.0
2022-09-29,79.679,79.829,76.754,77.935,662880.0
2022-09-30,77.748,79.51,77.148,78.535,511855.0
2022-10-01,77.748,79.51,77.148,78.535,511855.0
2022-10-02,77.748,79.51,77.148,78.535,511855.0
2022-10-03,78.029,79.454,76.586,79.398,455388.0
2022-10-04,80.579,82.735,79.867,82.735,483840.0
2022-10-05,82.735,82.735,78.517,79.492,454941.0
2022-10-06,80.054,82.679,79.848,81.329,1033883.0
2022-10-07,80.973,83.185,79.454,80.504,865525.0
2022-10-08,80.973,83.185,79.454,80.504,865525.0
2022-10-09,80.973,83.185,79.454,80.504,865525.0
2022-10-10,82.547,83.747,80.86,80.86,465726.0
2022-10-11,81.873,83.691,81.366,83.129,750183.0
2022-10-12,82.997,83.372,80.823,81.329,520623.0
2022-10-13,81.179,84.872,80.523,83.654,737288.0
2022-10-14,84.366,85.041,83.241,84.122,581757.0
2022-10-15,84.366,85.041,83.241,84.122,581757.0
2022-10-16,84.366,85.041,83.241,84.122,581757.0
2022-10-17,84.122,86.56,82.716,86.56,413158.0
2022-10-18,87.178,87.722,85.997,86.897,516724.0
2022-10-19,86.897,87.647,85.341,85.341,373497.0
2022-10-20,85.341,86.897,84.647,86.503,448754.0
2022-10-21,86.916,87.441,85.716,86.785,625349.0
2022-10-22,86.916,87.441,85.716,86.785,625349.0
2022-10-23,86.916,87.441,85.716,86.785,625349.0
2022-10-24,87.047,88.303,86.203,86.766,632023.0
2022-10-25,86.766,89.147,86.335,89.034,674669.0
2022-10-26,88.809,90.29,87.403,90.29,813300.0
2022-10-27,86.241,89.053,85.51,88.266,913255.0
2022-10-28,87.441,88.959,86.616,87.497,485950.0
2022-10-29,87.441,88.959,86.616,87.497,485950.0
2022-10-30,87.441,88.959,86.616,87.497,485950.0
2022-10-31,87.066,90.197,86.316,89.99,766042.0
2022-11-01,90.928,93.684,89.915,93.046,725846.0
2022-11-02,93.459,95.568,92.69,94.724,509878.0
2022-11-03,93.74,95.146,93.384,93.553,453014.0
2022-11-04,93.787,94.162,92.09,93.14,326827.0
2022-11-05,93.787,94.162,92.09,93.14,326827.0
2022-11-06,93.787,94.162,92.09,93.14,326827.0
2022-11-07,92.803,96.084,92.653,95.193,551142.0
2022-11-08,95.334,98.146,95.334,97.302,495993.0
2022-11-09,97.302,97.302,94.912,96.037,528547.0
2022-11-10,95.287,98.989,94.49,97.958,725182.0
2022-11-11,99.271,100.208,97.958,98.474,918610.0
2022-11-12,99.271,100.208,97.958,98.474,918610.0
2022-11-13,99.271,100.208,97.958,98.474,918610.0
2022-11-14,99.966,100.779,97.576,99.631,610467.0
2022-11-15,99.631,99.918,98.245,98.675,447560.0
2022-11-16,98.675,99.105,96.237,97.767,941029.0
2022-11-17,98.006,98.484,96.572,97.432,435730.0
2022-11-18,97.432,99.153,96.189,99.153,728565.0
2022-11-19,97.432,99.153,96.189,99.153,728565.0
2022-11-20,97.432,99.153,96.189,99.153,728565.0
2022-11-21,98.197,98.532,96.189,96.189,674881.0
2022-11-22,96.189,98.293,95.003,97.862,363276.0
2022-11-23,97.862,99.488,96.572,99.44,613079.0
2022-11-24,99.583,99.918,97.767,99.727,846038.0
2022-11-25,99.727,100.779,98.866,99.344,318510.0
2022-11-26,99.727,100.779,98.866,99.344,318510.0
2022-11-27,99.727,100.779,98.866,99.344,318510.0
2022-11-28,99.344,100.97,98.962,100.396,449132.0
2022-11-29,100.396,101.113,99.775,100.54,244370.0
2022-11-30,100.874,103.647,100.874,102.93,893175.0
2022-12-01,103.934,105.894,103.934,104.938,676011.0
2022-12-02,105.177,106.85,104.747,106.133,546355.0
2022-12-03,105.177,106.85,104.747,106.133,546355.0
2022-12-04,105.177,106.85,104.747,106.133,546355.0
2022-12-05,107.089,108.189,106.802,107.472,638141.0
2022-12-06,107.424,107.998,106.468,106.994,356022.0
2022-12-07,106.946,107.759,105.894,107.089,435144.0
2022-12-08,106.994,108.38,106.707,107.089,1248276.0
2022-12-09,108.045,108.715,106.994,107.376,675926.0
2022-12-10,108.045,108.715,106.994,107.376,675926.0
2022-12-11,108.045,108.715,106.994,107.376,675926.0
2022-12-12,107.185,107.567,105.894,106.994,373838.0
2022-12-13,107.281,109.767,106.755,108.763,531938.0
2022-12-14,108.571,108.571,105.942,107.854,777660.0
2022-12-15,107.854,108.428,106.085,107.137,596028.0
2022-12-16,106.277,107.041,105.129,105.464,447674.0
2022-12-17,106.277,107.041,105.129,105.464,447674.0
2022-12-18,106.277,107.041,105.129,105.464,447674.0
2022-12-19,105.751,107.089,103.552,104.125,452149.0
2022-12-20,102.978,104.651,101.544,104.508,430387.0
2022-12-21,105.177,106.468,104.651,106.468,291624.0
2022-12-22,104.795,107.089,104.795,105.464,339074.0
2022-12-23,106.085,106.085,103.695,104.699,327314.0
2022-12-24,106.085,106.085,103.695,104.699,327314.0
2022-12-25,106.085,106.085,103.695,104.699,327314.0
2022-12-26,106.085,106.085,103.695,104.699,327314.0
2022-12-27,105.559,105.798,104.125,104.46,273418.0
2022-12-28,104.46,105.273,103.36,104.269,283641.0
2022-12-29,104.269,106.324,103.838,106.324,280752.0
2022-12-30,106.133,106.133,103.838,103.838,189700.0
2022-12-31,106.133,106.133,103.838,103.838,189700.0
2023-01-01,106.133,106.133,103.838,103.838,189700.0
2023-01-02,105.081,106.372,105.081,106.372,193801.0
2023-01-03,106.372,108.571,106.133,107.52,342720.0
2023-01-04,107.95,110.292,107.615,110.292,382852.0
2023-01-05,110.292,110.818,109.097,110.675,189544.0
2023-01-06,110.292,110.818,109.097,110.675,189544.0
2023-01-07,110.292,110.818,109.097,110.675,189544.0
2023-01-08,110.292,110.818,109.097,110.675,189544.0
2023-01-09,110.675,113.304,110.197,113.304,693913.0
2023-01-10,112.922,113.878,111.631,113.591,423790.0
2023-01-11,113.782,114.547,111.87,112.205,355438.0
2023-01-12,112.205,112.205,108.284,111.153,686160.0
2023-01-13,92.747,94.468,91.313,93.512,4984001.0
2023-01-14,92.747,94.468,91.313,93.512,4984001.0
2023-01-15,92.747,94.468,91.313,93.512,4984001.0
2023-01-16,92.747,93.034,91.313,91.791,1192340.0
2023-01-17,91.772,91.886,90.816,91.695,616128.0
2023-01-18,92.097,94.525,92.097,94.372,734417.0
2023-01-19,93.512,94.812,93.321,94.047,496694.0
2023-01-20,94.411,95.214,93.321,94.831,455457.0
2023-01-21,94.411,95.214,93.321,94.831,455457.0
2023-01-22,94.411,95.214,93.321,94.831,455457.0
2023-01-23,95.195,96.906,95.137,96.906,366794.0
2023-01-24,97.05,98.914,96.524,98.675,431812.0
2023-01-25,95.482,98.245,95.443,97.528,560574.0
2023-01-26,98.006,98.58,97.719,98.245,260640.0
2023-01-27,98.245,99.775,98.006,99.727,278987.0
2023-01-28,98.245,99.775,98.006,99.727,278987.0
2023-01-29,98.245,99.775,98.006,99.727,278987.0
2023-01-30,99.583,100.014,98.627,100.014,332374.0
2023-01-31,99.823,100.492,99.297,100.492,365162.0
2023-02-01,100.587,102.022,100.205,101.066,473558.0
2023-02-02,101.639,103.504,101.639,102.978,1062440.0
2023-02-03,102.595,104.364,102.165,104.03,352359.0
2023-02-04,102.595,104.364,102.165,104.03,352359.0
2023-02-05,102.595,104.364,102.165,104.03,352359.0
2023-02-06,103.217,103.838,102.165,103.408,367890.0
2023-02-07,103.217,104.125,102.261,103.265,572437.0
2023-02-08,103.599,110.197,103.217,103.504,1190802.0
2023-02-09,102.069,106.563,99.679,103.982,690579.0
2023-02-10,103.456,104.508,99.201,100.062,579167.0
2023-02-11,103.456,104.508,99.201,100.062,579167.0
2023-02-12,103.456,104.508,99.201,100.062,579167.0
2023-02-13,99.536,103.647,99.536,103.456,491719.0
2023-02-14,103.169,104.221,101.639,103.456,510440.0
2023-02-15,102.787,105.177,102.309,104.986,432570.0
2023-02-16,105.655,106.563,105.034,106.563,304391.0
2023-02-17,106.085,106.372,104.221,105.32,414689.0
2023-02-18,106.085,106.372,104.221,105.32,414689.0
2023-02-19,106.085,106.372,104.221,105.32,414689.0
2023-02-20,105.416,106.085,104.603,105.846,315557.0
2023-02-21,106.133,106.707,104.747,106.277,276959.0
2023-02-22,106.085,106.085,103.552,104.173,355549.0
2023-02-23,104.555,106.898,104.46,106.611,327320.0
2023-02-24,106.611,107.185,104.508,105.273,579106.0
2023-02-25,106.611,107.185,104.508,105.273,579106.0
2023-02-26,106.611,107.185,104.508,105.273,579106.0
2023-02-27,105.273,108.38,105.081,108.189,434749.0
2023-02-28,108.045,109.002,106.802,108.954,391118.0
2023-03-01,108.954,111.105,108.571,109.002,512066.0
2023-03-02,108.045,111.105,106.659,111.057,487844.0
2023-03-03,110.914,112.778,110.436,112.539,491264.0
2023-03-04,110.914,112.778,110.436,112.539,491264.0
2023-03-05,110.914,112.778,110.436,112.539,491264.0
2023-03-06,112.539,113.591,112.061,112.922,356569.0
2023-03-07,112.826,113.591,112.013,113.591,363747.0
2023-03-08,113.591,114.021,112.348,112.826,355609.0
2023-03-09,112.635,113.256,110.531,113.065,446463.0
2023-03-10,110.579,112.635,110.388,112.061,327861.0
2023-03-11,110.579,112.635,110.388,112.061,327861.0
2023-03-12,110.579,112.635,110.388,112.061,327861.0
2023-03-13,111.344,111.774,106.181,106.372,611762.0
2023-03-14,106.372,106.611,101.018,101.496,842154.0
2023-03-15,101.783,103.169,99.488,102.452,1060378.0
2023-03-16,103.647,104.221,101.448,103.504,646790.0
2023-03-17,104.125,105.177,102.309,102.978,749960.0
2023-03-18,104.125,105.177,102.309,102.978,749960.0
2023-03-19,104.125,105.177,102.309,102.978,749960.0
2023-03-20,102.261,105.655,100.874,105.273,520541.0
2023-03-21,106.038,107.615,105.655,107.567,446351.0
2023-03-22,107.472,107.998,106.085,107.615,249871.0
2023-03-23,106.563,107.615,104.842,106.085,436409.0
2023-03-24,106.085,107.902,105.559,107.52,681770.0
2023-03-25,106.085,107.902,105.559,107.52,681770.0
2023-03-26,106.085,107.902,105.559,107.52,681770.0
2023-03-27,107.567,109.193,107.472,108.284,528537.0
2023-03-28,109.145,109.145,106.181,106.898,284876.0
2023-03-29,106.611,108.715,105.99,108.524,363775.0
2023-03-30,108.524,111.296,108.524,111.01,1989297.0
2023-03-31,110.962,111.822,109.958,110.866,1485924.0
2023-04-01,110.962,111.822,109.958,110.866,1485924.0
2023-04-02,110.962,111.822,109.958,110.866,1485924.0
2023-04-03,110.866,110.914,104.938,106.277,638556.0
2023-04-04,107.472,108.619,106.707,107.376,302618.0
2023-04-05,107.089,108.332,106.372,106.898,285413.0
2023-04-06,106.946,108.524,106.516,107.567,315738.0
2023-04-07,106.946,108.524,106.516,107.567,315738.0
2023-04-08,106.946,108.524,106.516,107.567,315738.0
2023-04-09,106.946,108.524,106.516,107.567,315738.0
2023-04-10,106.946,108.524,106.516,107.567,315738.0
2023-04-11,107.567,107.998,106.946,107.089,405730.0
2023-04-12,107.089,107.711,103.647,104.125,488856.0
2023-04-13,104.173,105.464,103.934,105.034,317991.0
2023-04-14,105.034,105.225,103.169,103.647,390146.0
2023-04-15,105.034,105.225,103.169,103.647,390146.0
2023-04-16,105.034,105.225,103.169,103.647,390146.0
2023-04-17,103.982,104.699,102.93,103.36,348549.0
2023-04-18,103.36,105.273,103.265,105.273,350516.0
2023-04-19,105.081,105.655,103.886,105.177,396034.0
2023-04-20,105.034,108.237,104.03,107.472,1125410.0
2023-04-21,107.681,109.193,106.999,108.267,855319.0
2023-04-22,107.681,109.193,106.999,108.267,855319.0
2023-04-23,107.681,109.193,106.999,108.267,855319.0
2023-04-24,108.267,109.291,106.852,108.706,223218.0
2023-04-25,108.657,108.657,106.121,106.657,399091.0
2023-04-26,110.949,124.604,110.169,123.678,6817532.0
2023-04-27,122.117,122.263,117.533,120.361,1836733.0
2023-04-28,120.361,122.702,118.996,122.702,661714.0
2023-04-29,120.361,122.702,118.996,122.702,661714.0
2023-04-30,120.361,122.702,118.996,122.702,661714.0
2023-05-01,120.361,122.702,118.996,122.702,661714.0
2023-05-02,121.922,122.751,120.02,120.605,602219.0
2023-05-03,120.654,123.824,120.508,122.751,465833.0
2023-05-04,121.922,124.312,121.142,123.97,396951.0
2023-05-05,123.58,123.97,120.849,122.214,261157.0
2023-05-06,123.58,123.97,120.849,122.214,261157.0
2023-05-07,123.58,123.97,120.849,122.214,261157.0
2023-05-08,122.214,123.726,121.727,123.482,366609.0
2023-05-09,123.482,125.823,122.214,123.385,728008.0
2023-05-10,122.8,124.75,122.8,123.482,209843.0
2023-05-11,123.141,125.092,122.556,122.897,373485.0
2023-05-12,123.678,124.019,122.312,122.897,345949.0
2023-05-13,123.678,124.019,122.312,122.897,345949.0
2023-05-14,123.678,124.019,122.312,122.897,345949.0
2023-05-15,122.361,124.555,120.166,123.678,432133.0
2023-05-16,123.678,125.287,122.556,123.726,314587.0
2023-05-17,121.629,124.214,121.629,123.336,159223.0
2023-05-18,121.629,124.214,121.629,123.336,159223.0
2023-05-19,121.824,126.409,121.19,126.067,1989770.0
2023-05-20,121.824,126.409,121.19,126.067,1989770.0
2023-05-21,121.824,126.409,121.19,126.067,1989770.0
2023-05-22,123.873,124.848,120.02,122.995,1107613.0
2023-05-23,123.482,125.823,123.482,124.019,508425.0
2023-05-24,122.946,133.626,121.483,127.628,1121164.0
2023-05-25,128.603,129.188,123.287,123.434,1421199.0
2023-05-26,123.336,123.775,122.214,122.653,741103.0
2023-05-27,123.336,123.775,122.214,122.653,741103.0
2023-05-28,123.336,123.775,122.214,122.653,741103.0
2023-05-29,122.653,123.336,121.288,122.214,310193.0
2023-05-30,121.922,122.897,121.385,122.068,385281.0
2023-05-31,121.483,122.8,120.459,121.922,443668.0
2023-06-01,122.897,123.921,120.947,123.336,321661.0
2023-06-02,123.873,124.604,122.897,123.629,305203.0
2023-06-03,123.873,124.604,122.897,123.629,305203.0
2023-06-04,123.873,124.604,122.897,123.629,305203.0
2023-06-05,123.873,124.019,120.361,121.824,627429.0
2023-06-06,123.873,124.019,120.361,121.824,627429.0
2023-06-07,121.727,122.166,117.435,117.484,673605.0
2023-06-08,117.484,118.947,116.85,117.338,442157.0
2023-06-09,117.338,117.63,116.021,116.704,357127.0
2023-06-10,117.338,117.63,116.021,116.704,357127.0
2023-06-11,117.338,117.63,116.021,116.704,357127.0
2023-06-12,116.752,118.898,116.411,116.557,295318.0
2023-06-13,116.85,118.118,116.557,117.045,454354.0
2023-06-14,116.704,117.728,114.509,116.996,1680805.0
2023-06-15,118.118,120.508,118.118,118.215,451005.0
2023-06-16,118.215,119.825,116.606,116.606,931869.0
2023-06-17,118.215,119.825,116.606,116.606,931869.0
2023-06-18,118.215,119.825,116.606,116.606,931869.0
2023-06-19,116.606,116.606,113.924,113.924,401333.0
2023-06-20,113.875,115.484,112.851,115.289,335801.0
2023-06-21,115.289,115.289,113.582,113.777,304518.0
2023-06-22,113.29,113.339,112.071,112.412,372691.0
2023-06-23,113.29,113.339,112.071,112.412,372691.0
2023-06-24,113.29,113.339,112.071,112.412,372691.0
2023-06-25,113.29,113.339,112.071,112.412,372691.0
2023-06-26,113.875,113.875,111.876,112.948,334127.0
2023-06-27,112.753,113.144,111.144,112.9,173570.0
2023-06-28,112.851,113.924,111.973,113.582,313854.0
2023-06-29,112.753,113.631,111.924,112.558,288440.0
2023-06-30,112.168,112.656,111.29,112.022,654471.0
2023-07-01,112.168,112.656,111.29,112.022,654471.0
2023-07-02,112.168,112.656,111.29,112.022,654471.0
2023-07-03,111.583,112.9,108.949,112.558,510837.0
2023-07-04,114.509,116.46,114.509,115.241,379093.0
2023-07-05,114.802,115.143,114.119,114.85,347189.0
2023-07-06,114.85,114.85,111.827,112.119,374013.0
2023-07-07,112.119,113.777,111.68,113.192,192103.0
2023-07-08,112.119,113.777,111.68,113.192,192103.0
2023-07-09,112.119,113.777,111.68,113.192,192103.0
2023-07-10,112.753,115.826,112.656,115.826,260493.0
2023-07-11,115.582,119.386,114.753,116.46,723635.0
2023-07-12,118.313,118.313,115.484,117.679,277621.0
2023-07-13,117.533,117.777,116.509,116.752,209634.0
2023-07-14,115.728,120.995,115.582,120.41,766055.0
2023-07-15,115.728,120.995,115.582,120.41,766055.0
2023-07-16,115.728,120.995,115.582,120.41,766055.0
2023-07-17,119.191,122.019,118.849,120.069,583009.0
2023-07-18,119.874,122.068,119.776,120.947,311882.0
2023-07-19,120.654,121.922,119.386,121.727,364871.0
2023-07-20,120.751,121.142,118.898,119.727,444751.0
2023-07-21,119.679,120.605,117.923,120.605,477369.0
2023-07-22,119.679,120.605,117.923,120.605,477369.0
2023-07-23,119.679,120.605,117.923,120.605,477369.0
2023-07-24,119.581,123.775,118.606,121.58,776960.0
2023-07-25,120.995,124.799,118.118,124.507,2253613.0
2023-07-26,124.507,124.653,120.995,123.531,1035544.0
2023-07-27,124.36,125.238,123.092,123.678,631863.0
2023-07-28,123.58,128.896,120.215,124.214,904353.0
2023-07-29,123.58,128.896,120.215,124.214,904353.0
2023-07-30,123.58,128.896,120.215,124.214,904353.0
2023-07-31,125.433,125.433,122.995,123.385,560487.0
2023-08-01,123.385,123.385,120.995,121.434,314404.0
2023-08-02,118.996,120.703,113.29,114.07,1064280.0
2023-08-03,113.826,117.386,113.582,116.704,404728.0
2023-08-04,117.143,119.532,116.801,117.777,287541.0
2023-08-05,117.143,119.532,116.801,117.777,287541.0
2023-08-06,117.143,119.532,116.801,117.777,287541.0
2023-08-07,117.045,117.191,116.07,117.094,552967.0
2023-08-08,116.899,117.825,115.289,116.606,393488.0
2023-08-09,116.509,118.996,115.923,116.85,374591.0
2023-08-10,116.85,118.703,116.362,118.215,210156.0
2023-08-11,118.069,118.654,116.411,116.411,219234.0
2023-08-12,118.069,118.654,116.411,116.411,219234.0
2023-08-13,118.069,118.654,116.411,116.411,219234.0
2023-08-14,116.411,116.704,113.339,114.509,364097.0
2023-08-15,114.509,115.192,111.729,113.68,407735.0
2023-08-16,113.68,114.07,111.632,111.876,244945.0
2023-08-17,111.827,112.9,110.656,111.778,319551.0
2023-08-18,109.486,111.583,109.34,110.608,448286.0
2023-08-19,109.486,111.583,109.34,110.608,448286.0
2023-08-20,109.486,111.583,109.34,110.608,448286.0
2023-08-21,110.217,111.339,108.706,109.34,285636.0
2023-08-22,108.218,109.291,107.194,108.949,459516.0
2023-08-23,108.267,109.925,108.072,109.388,241983.0
2023-08-24,110.315,111.778,108.998,109.73,399196.0
2023-08-25,109.535,111.339,108.998,110.217,219074.0
2023-08-26,109.535,111.339,108.998,110.217,219074.0
2023-08-27,109.535,111.339,108.998,110.217,219074.0
2023-08-28,110.217,110.412,108.949,110.12,152129.0
2023-08-29,110.022,111.388,109.486,111.193,234072.0
2023-08-30,109.291,111.437,106.316,106.316,463269.0
2023-08-31,106.316,108.023,105.731,106.023,691749.0
2023-09-01,106.316,107.681,105.682,107.242,488448.0
2023-09-02,106.316,107.681,105.682,107.242,488448.0
2023-09-03,106.316,107.681,105.682,107.242,488448.0
2023-09-04,106.804,109.388,106.755,108.852,252133.0
2023-09-05,108.12,110.169,107.486,109.242,173641.0
2023-09-06,109.242,110.949,109.144,110.12,272024.0
2023-09-07,110.12,110.364,108.559,109.535,232755.0
2023-09-08,108.949,111.437,108.949,110.998,384850.0
2023-09-09,108.949,111.437,108.949,110.998,384850.0
2023-09-10,108.949,111.437,108.949,110.998,384850.0
2023-09-11,109.291,111.729,109.144,109.876,377931.0
2023-09-12,109.876,110.705,108.901,109.144,316745.0
2023-09-13,108.754,109.486,106.365,109.047,375430.0
2023-09-14,109.047,112.314,107.242,111.193,772407.0
2023-09-15,111.193,112.217,109.876,111.534,501997.0
2023-09-16,111.193,112.217,109.876,111.534,501997.0
2023-09-17,111.193,112.217,109.876,111.534,501997.0
2023-09-18,110.754,111.534,109.974,110.851,164558.0
2023-09-19,110.851,110.949,108.267,108.267,438791.0
2023-09-20,108.267,110.022,107.438,108.998,235837.0
2023-09-21,107.584,108.901,105.292,105.974,303295.0
2023-09-22,105.633,105.633,103.439,104.073,267533.0
2023-09-23,105.633,105.633,103.439,104.073,267533.0
2023-09-24,105.633,105.633,103.439,104.073,267533.0
2023-09-25,102.561,102.561,99.391,100.561,363412.0
2023-09-26,100.269,100.659,97.381,99.098,344728.0
2023-09-27,98.854,99.586,97.781,98.22,374406.0
2023-09-28,98.025,98.025,95.899,97.684,559361.0
2023-09-29,97.635,98.708,95.977,97.42,487013.0
2023-09-30,97.635,98.708,95.977,97.42,487013.0
2023-10-01,97.635,98.708,95.977,97.42,487013.0
2023-10-02,97.42,99.196,96.133,99.196,367269.0
2023-10-03,99.196,101.878,97.245,97.538,593539.0
2023-10-04,96.562,97.781,95.821,96.23,317762.0
2023-10-05,96.113,98.513,96.074,96.777,160559.0
2023-10-06,96.777,97.128,95.197,97.128,254048.0
2023-10-07,96.777,97.128,95.197,97.128,254048.0
2023-10-08,96.777,97.128,95.197,97.128,254048.0
2023-10-09,95.45,97.05,94.943,95.099,208374.0
2023-10-10,95.099,99.147,95.099,99.147,321110.0
2023-10-11,98.952,98.952,96.972,97.167,209034.0
2023-10-12,97.167,97.733,93.812,94.416,763648.0
2023-10-13,93.714,94.416,91.744,91.783,303347.0
2023-10-14,93.714,94.416,91.744,91.783,303347.0
2023-10-15,93.714,94.416,91.744,91.783,303347.0
2023-10-16,91.724,92.134,89.988,90.71,410034.0
2023-10-17,89.735,92.173,89.735,91.9,578758.0
2023-10-18,91.9,92.778,90.027,90.729,274900.0
2023-10-19,89.715,90.495,89.11,89.403,182080.0
2023-10-20,89.383,91.685,87.784,91.081,513269.0
2023-10-21,89.383,91.685,87.784,91.081,513269.0
2023-10-22,89.383,91.685,87.784,91.081,513269.0
2023-10-23,91.78,92.64,88.86,90.56,504442.0
2023-10-24,90.56,92.74,90.18,92.34,270059.0
2023-10-25,92.34,92.34,88.5,89.62,508081.0
2023-10-26,89.5,89.84,87.4,89.78,431563.0
2023-10-27,89.78,90.3,88.1,88.94,314335.0
2023-10-28,89.78,90.3,88.1,88.94,314335.0
2023-10-29,89.78,90.3,88.1,88.94,314335.0
2023-10-30,90.5,92.08,89.7,91.68,387909.0
2023-10-31,91.68,92.42,90.64,91.26,262721.0
2023-11-01,91.26,91.54,89.42,90.72,416830.0
2023-11-02,91.72,93.0,90.64,92.18,309019.0
2023-11-03,92.0,93.66,92.0,93.3,217938.0
2023-11-04,92.0,93.66,92.0,93.3,217938.0
2023-11-05,92.0,93.66,92.0,93.3,217938.0
2023-11-06,93.46,94.04,91.98,92.3,261443.0
2023-11-07,91.28,92.84,90.04,92.7,440740.0
2023-11-08,92.12,96.2,91.98,95.6,366692.0
