,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity
2011-05-11,96.505,97.064,95.106,95.386,113175.0
2011-05-12,95.106,95.106,93.708,94.827,267905.0
2011-05-13,95.106,95.386,94.267,94.547,285577.0
2011-05-14,95.106,95.386,94.267,94.547,285577.0
2011-05-15,95.106,95.386,94.267,94.547,285577.0
2011-05-16,94.267,95.106,92.589,94.547,213003.0
2011-05-17,94.267,96.225,93.708,93.987,450184.0
2011-05-18,94.267,95.386,93.987,95.386,120246.0
2011-05-19,95.386,95.945,93.987,94.827,164854.0
2011-05-20,94.827,95.945,94.547,95.386,153792.0
2011-05-21,94.827,95.945,94.547,95.386,153792.0
2011-05-22,94.827,95.945,94.547,95.386,153792.0
2011-05-23,94.547,94.547,92.309,92.309,261316.0
2011-05-24,92.309,93.428,91.19,92.029,569581.0
2011-05-25,91.19,92.029,90.071,92.029,301378.0
2011-05-26,92.029,92.029,90.631,91.19,218830.0
2011-05-27,91.19,91.75,90.351,91.75,329395.0
2011-05-28,91.19,91.75,90.351,91.75,329395.0
2011-05-29,91.19,91.75,90.351,91.75,329395.0
2011-05-30,91.75,92.309,90.351,90.631,156783.0
2011-05-31,90.631,92.869,90.631,92.309,327346.0
2011-06-01,92.309,92.869,91.19,92.869,143940.0
2011-06-02,92.309,92.869,91.19,92.869,143940.0
2011-06-03,91.75,92.029,90.351,90.91,152427.0
2011-06-04,91.75,92.029,90.351,90.91,152427.0
2011-06-05,91.75,92.029,90.351,90.91,152427.0
2011-06-06,91.75,92.029,90.351,90.91,152427.0
2011-06-07,90.351,90.631,88.673,89.792,246486.0
2011-06-08,89.512,89.512,86.435,86.994,464981.0
2011-06-09,87.274,88.113,85.596,87.554,322594.0
2011-06-10,87.274,87.274,85.596,85.875,244985.0
2011-06-11,87.274,87.274,85.596,85.875,244985.0
2011-06-12,87.274,87.274,85.596,85.875,244985.0
2011-06-13,85.596,85.875,84.197,85.316,216375.0
2011-06-14,85.596,86.715,85.596,86.435,171258.0
2011-06-15,86.155,86.435,82.099,83.218,376168.0
2011-06-16,82.239,82.798,79.582,81.12,508497.0
2011-06-17,80.84,81.959,79.721,80.001,643746.0
2011-06-18,80.84,81.959,79.721,80.001,643746.0
2011-06-19,80.84,81.959,79.721,80.001,643746.0
2011-06-20,80.001,80.7,78.323,79.162,356584.0
2011-06-21,79.302,80.84,79.302,80.421,231346.0
2011-06-22,80.84,80.98,77.903,77.903,540483.0
2011-06-23,77.763,78.183,76.505,77.064,275643.0
2011-06-24,77.763,78.183,76.505,77.064,275643.0
2011-06-25,77.763,78.183,76.505,77.064,275643.0
2011-06-26,77.763,78.183,76.505,77.064,275643.0
2011-06-27,77.064,77.763,74.686,75.526,343025.0
2011-06-28,75.665,77.204,75.246,76.784,332465.0
2011-06-29,77.064,82.099,77.064,81.4,798719.0
2011-06-30,81.959,84.757,81.54,83.498,786056.0
2011-07-01,83.498,83.917,81.68,83.358,598196.0
2011-07-02,83.498,83.917,81.68,83.358,598196.0
2011-07-03,83.498,83.917,81.68,83.358,598196.0
2011-07-04,83.917,84.757,83.358,83.917,255523.0
2011-07-05,83.917,85.316,83.218,84.197,271433.0
2011-07-06,83.777,84.197,82.659,82.659,271823.0
2011-07-07,83.358,84.477,81.819,84.197,340792.0
2011-07-08,84.197,85.036,82.798,82.798,347511.0
2011-07-09,84.197,85.036,82.798,82.798,347511.0
2011-07-10,84.197,85.036,82.798,82.798,347511.0
2011-07-11,81.959,82.239,79.302,79.582,411055.0
2011-07-12,78.323,79.861,77.204,79.302,474265.0
2011-07-13,78.742,81.4,78.742,80.98,256156.0
2011-07-14,79.721,80.001,77.763,77.903,345333.0
2011-07-15,77.624,77.624,75.945,76.225,380263.0
2011-07-16,77.624,77.624,75.945,76.225,380263.0
2011-07-17,77.624,77.624,75.945,76.225,380263.0
2011-07-18,75.526,75.945,73.148,73.148,278863.0
2011-07-19,73.428,75.246,72.309,74.686,407714.0
2011-07-20,74.826,76.365,74.826,75.805,261900.0
2011-07-21,75.805,75.945,71.05,73.428,645858.0
2011-07-22,73.847,74.826,73.008,73.987,276969.0
2011-07-23,73.847,74.826,73.008,73.987,276969.0
2011-07-24,73.847,74.826,73.008,73.987,276969.0
2011-07-25,73.288,74.127,71.889,73.148,191298.0
2011-07-26,73.568,73.568,68.812,69.092,769431.0
2011-07-27,68.812,69.791,67.414,67.693,502459.0
2011-07-28,67.274,68.113,66.295,67.693,614117.0
2011-07-29,67.134,68.952,66.574,68.393,748652.0
2011-07-30,67.134,68.952,66.574,68.393,748652.0
2011-07-31,67.134,68.952,66.574,68.393,748652.0
2011-08-01,69.512,71.05,65.875,66.435,468863.0
2011-08-02,65.735,66.435,63.637,64.057,724334.0
2011-08-03,62.938,65.316,61.819,63.358,910068.0
2011-08-04,64.197,65.456,57.903,57.903,443118.0
2011-08-05,54.826,62.938,51.889,57.204,1503338.0
2011-08-06,54.826,62.938,51.889,57.204,1503338.0
2011-08-07,54.826,62.938,51.889,57.204,1503338.0
2011-08-08,55.805,58.742,53.008,53.707,1102668.0
2011-08-09,53.707,58.882,50.63,58.882,1430778.0
2011-08-10,59.861,62.099,54.546,55.525,1433088.0
2011-08-11,57.483,57.483,53.707,57.344,843360.0
2011-08-12,57.903,60.84,55.385,59.581,496216.0
2011-08-13,57.903,60.84,55.385,59.581,496216.0
2011-08-14,57.903,60.84,55.385,59.581,496216.0
2011-08-15,60.281,62.239,59.302,60.56,328733.0
2011-08-16,60.98,61.12,57.344,60.42,555911.0
2011-08-17,60.56,60.56,57.903,58.323,762760.0
2011-08-18,57.623,58.043,53.847,54.127,1155150.0
2011-08-19,53.707,55.385,50.77,53.008,888105.0
2011-08-20,53.707,55.385,50.77,53.008,888105.0
2011-08-21,53.707,55.385,50.77,53.008,888105.0
2011-08-22,52.728,53.707,51.749,52.448,494876.0
2011-08-23,53.148,54.267,52.029,53.148,711472.0
2011-08-24,54.546,55.945,52.308,52.868,1647456.0
2011-08-25,53.987,54.826,52.728,53.148,1856122.0
2011-08-26,53.008,53.847,51.609,53.148,623346.0
2011-08-27,53.008,53.847,51.609,53.148,623346.0
2011-08-28,53.008,53.847,51.609,53.148,623346.0
2011-08-29,53.847,55.805,53.847,55.805,603487.0
2011-08-30,56.784,56.924,55.805,56.924,589049.0
2011-08-31,57.064,60.001,57.064,59.162,581255.0
2011-09-01,59.861,59.861,57.344,58.602,1257436.0
2011-09-02,57.903,57.903,55.246,55.385,526037.0
2011-09-03,57.903,57.903,55.246,55.385,526037.0
2011-09-04,57.903,57.903,55.246,55.385,526037.0
2011-09-05,53.987,54.546,52.588,53.008,677580.0
2011-09-06,52.728,53.148,50.63,51.469,1070173.0
2011-09-07,52.868,53.847,52.448,53.427,609115.0
2011-09-08,53.567,54.966,53.427,54.127,469495.0
2011-09-09,53.987,54.127,51.889,52.169,253075.0
2011-09-10,53.987,54.127,51.889,52.169,253075.0
2011-09-11,53.987,54.127,51.889,52.169,253075.0
2011-09-12,50.77,51.19,49.371,50.071,466712.0
2011-09-13,50.91,51.329,48.812,49.791,705784.0
2011-09-14,49.511,50.91,48.952,50.77,289418.0
2011-09-15,51.19,54.267,50.91,54.267,715314.0
2011-09-16,54.406,55.246,53.288,54.826,644746.0
2011-09-17,54.406,55.246,53.288,54.826,644746.0
2011-09-18,54.406,55.246,53.288,54.826,644746.0
2011-09-19,53.427,53.987,51.749,52.169,367045.0
2011-09-20,51.749,52.868,51.05,52.169,479205.0
2011-09-21,52.029,52.308,51.469,51.609,366309.0
2011-09-22,49.791,50.49,47.973,47.973,383869.0
2011-09-23,48.392,48.672,44.616,46.714,1443291.0
2011-09-24,48.392,48.672,44.616,46.714,1443291.0
2011-09-25,48.392,48.672,44.616,46.714,1443291.0
2011-09-26,46.155,47.553,45.595,46.434,601243.0
2011-09-27,47.693,49.231,46.994,49.092,1020359.0
2011-09-28,48.532,50.63,48.113,49.791,1057996.0
2011-09-29,49.651,51.469,49.231,51.329,611830.0
2011-09-30,50.77,51.329,49.092,49.791,381948.0
2011-10-01,50.77,51.329,49.092,49.791,381948.0
2011-10-02,50.77,51.329,49.092,49.791,381948.0
2011-10-03,48.392,49.092,47.553,48.812,602113.0
2011-10-04,48.252,48.392,45.595,45.875,629594.0
2011-10-05,46.714,47.553,46.015,47.413,374186.0
2011-10-06,48.113,49.231,47.693,49.092,518414.0
2011-10-07,49.511,50.071,48.672,50.071,992015.0
2011-10-08,49.511,50.071,48.672,50.071,992015.0
2011-10-09,49.511,50.071,48.672,50.071,992015.0
2011-10-10,50.35,52.588,50.211,52.588,627371.0
2011-10-11,52.169,54.127,51.609,54.127,593590.0
2011-10-12,53.707,54.826,52.308,54.826,679743.0
2011-10-13,54.267,56.085,52.448,52.588,526710.0
2011-10-14,53.008,55.385,52.448,55.106,442161.0
2011-10-15,53.008,55.385,52.448,55.106,442161.0
2011-10-16,53.008,55.385,52.448,55.106,442161.0
2011-10-17,55.665,56.924,53.148,53.427,641945.0
2011-10-18,52.868,53.987,51.889,53.288,376493.0
2011-10-19,53.707,54.127,53.008,53.288,389442.0
2011-10-20,52.728,53.847,52.029,52.169,426161.0
2011-10-21,52.308,53.288,51.469,53.008,456866.0
2011-10-22,52.308,53.288,51.469,53.008,456866.0
2011-10-23,52.308,53.288,51.469,53.008,456866.0
2011-10-24,53.707,56.784,53.707,56.784,562345.0
2011-10-25,57.064,57.623,56.085,57.064,686003.0
2011-10-26,56.225,57.763,55.945,56.784,306169.0
2011-10-27,58.742,61.819,58.742,61.12,614872.0
2011-10-28,68.253,72.029,66.295,69.651,3615859.0
2011-10-29,68.253,72.029,66.295,69.651,3615859.0
2011-10-30,68.253,72.029,66.295,69.651,3615859.0
2011-10-31,69.232,69.232,66.574,66.854,580416.0
2011-11-01,64.896,65.176,62.658,62.938,814199.0
2011-11-02,63.218,65.735,61.539,65.595,641160.0
2011-11-03,64.057,66.435,63.497,66.435,563211.0
2011-11-04,67.134,68.393,65.735,66.015,338980.0
2011-11-05,67.134,68.393,65.735,66.015,338980.0
2011-11-06,67.134,68.393,65.735,66.015,338980.0
2011-11-07,65.875,67.134,64.197,65.316,278766.0
2011-11-08,65.735,66.295,65.036,65.176,229640.0
2011-11-09,66.295,66.574,62.099,62.938,401958.0
2011-11-10,61.959,64.337,60.98,62.518,290914.0
2011-11-11,63.078,65.316,62.938,65.316,320382.0
2011-11-12,63.078,65.316,62.938,65.316,320382.0
2011-11-13,63.078,65.316,62.938,65.316,320382.0
2011-11-14,66.015,66.854,63.218,64.476,362227.0
2011-11-15,64.057,64.337,60.98,62.798,666854.0
2011-11-16,62.518,62.938,59.861,60.7,461068.0
2011-11-17,60.281,61.12,56.924,59.441,513706.0
2011-11-18,59.022,59.861,57.763,59.861,417172.0
2011-11-19,59.022,59.861,57.763,59.861,417172.0
2011-11-20,59.022,59.861,57.763,59.861,417172.0
2011-11-21,58.742,58.742,54.826,55.246,447864.0
2011-11-22,56.225,56.364,52.588,53.148,926658.0
2011-11-23,52.588,53.008,50.49,50.77,900180.0
2011-11-24,51.609,53.008,50.77,51.749,750456.0
2011-11-25,52.029,53.707,50.071,53.567,310652.0
2011-11-26,52.029,53.707,50.071,53.567,310652.0
2011-11-27,52.029,53.707,50.071,53.567,310652.0
2011-11-28,54.127,57.344,54.127,57.344,516605.0
2011-11-29,57.344,58.882,55.945,57.483,446881.0
2011-11-30,56.644,61.679,56.364,61.539,903600.0
2011-12-01,61.819,62.099,59.441,60.84,664779.0
2011-12-02,61.539,61.959,59.441,59.861,352421.0
2011-12-03,61.539,61.959,59.441,59.861,352421.0
2011-12-04,61.539,61.959,59.441,59.861,352421.0
2011-12-05,61.26,62.099,59.721,62.099,328224.0
2011-12-06,60.84,61.679,59.861,60.56,521512.0
2011-12-07,61.26,62.099,59.302,60.281,581253.0
2011-12-08,60.281,60.7,58.742,59.302,506326.0
2011-12-09,58.742,60.7,58.742,59.721,310279.0
2011-12-10,58.742,60.7,58.742,59.721,310279.0
2011-12-11,58.742,60.7,58.742,59.721,310279.0
2011-12-12,59.721,59.861,57.064,57.204,337225.0
2011-12-13,57.344,59.581,56.784,58.882,323729.0
2011-12-14,57.903,59.581,57.344,57.483,411748.0
2011-12-15,57.623,59.861,56.924,58.882,416644.0
2011-12-16,58.882,59.441,58.043,58.462,274960.0
2011-12-17,58.882,59.441,58.043,58.462,274960.0
2011-12-18,58.882,59.441,58.043,58.462,274960.0
2011-12-19,57.623,59.302,57.483,57.903,354281.0
2011-12-20,57.903,60.7,57.623,59.721,499606.0
2011-12-21,60.281,61.679,59.861,60.7,543129.0
2011-12-22,60.84,62.239,60.84,61.819,256622.0
2011-12-23,62.239,62.518,61.26,61.819,110058.0
2011-12-24,62.239,62.518,61.26,61.819,110058.0
2011-12-25,62.239,62.518,61.26,61.819,110058.0
2011-12-26,62.239,62.518,61.26,61.819,110058.0
2011-12-27,62.099,62.798,61.819,62.518,66724.0
2011-12-28,62.518,62.938,61.26,61.26,159307.0
2011-12-29,61.12,61.819,60.84,61.679,177308.0
2011-12-30,61.679,62.658,60.98,62.658,289885.0
2011-12-31,61.679,62.658,60.98,62.658,289885.0
2012-01-01,61.679,62.658,60.98,62.658,289885.0
2012-01-02,62.658,63.078,62.239,62.938,187485.0
2012-01-03,63.637,64.896,63.218,64.896,775580.0
2012-01-04,64.896,64.896,63.637,64.337,533267.0
2012-01-05,64.337,64.756,62.938,63.218,150705.0
2012-01-06,64.337,64.756,62.938,63.218,150705.0
2012-01-07,64.337,64.756,62.938,63.218,150705.0
2012-01-08,64.337,64.756,62.938,63.218,150705.0
2012-01-09,63.218,63.777,62.379,62.798,371063.0
2012-01-10,63.497,66.435,63.218,66.155,439930.0
2012-01-11,65.595,66.015,64.756,65.456,238691.0
2012-01-12,65.316,66.295,65.176,65.316,825092.0
2012-01-13,65.875,66.155,64.337,65.456,305221.0
2012-01-14,65.875,66.155,64.337,65.456,305221.0
2012-01-15,65.875,66.155,64.337,65.456,305221.0
2012-01-16,65.456,66.714,65.036,66.435,172451.0
2012-01-17,66.994,68.393,66.854,68.393,787601.0
2012-01-18,67.973,68.532,66.714,67.414,322764.0
2012-01-19,67.973,69.512,67.553,69.512,651601.0
2012-01-20,68.952,69.092,67.833,68.672,402519.0
2012-01-21,68.952,69.092,67.833,68.672,402519.0
2012-01-22,68.952,69.092,67.833,68.672,402519.0
2012-01-23,68.672,69.372,67.973,68.812,226679.0
2012-01-24,68.672,68.812,65.735,66.714,267131.0
2012-01-25,67.833,69.092,66.574,67.134,399884.0
2012-01-26,67.693,71.749,66.854,71.19,648149.0
2012-01-27,70.491,72.728,70.491,71.609,385519.0
2012-01-28,70.491,72.728,70.491,71.609,385519.0
2012-01-29,70.491,72.728,70.491,71.609,385519.0
2012-01-30,70.77,71.33,69.232,69.512,377779.0
2012-01-31,69.512,71.609,69.512,70.351,369190.0
2012-02-01,70.77,74.826,70.351,74.547,525951.0
2012-02-02,74.547,76.644,74.127,76.644,429207.0
2012-02-03,76.644,78.463,76.225,77.624,1316138.0
2012-02-04,76.644,78.463,76.225,77.624,1316138.0
2012-02-05,76.644,78.463,76.225,77.624,1316138.0
2012-02-06,77.064,77.204,74.966,76.784,484916.0
2012-02-07,76.505,76.644,73.288,74.547,648833.0
2012-02-08,74.547,75.945,73.987,74.407,253188.0
2012-02-09,74.407,75.805,73.847,73.847,782538.0
2012-02-10,72.309,73.148,70.351,71.33,859305.0
2012-02-11,72.309,73.148,70.351,71.33,859305.0
2012-02-12,72.309,73.148,70.351,71.33,859305.0
2012-02-13,70.77,71.05,68.113,69.512,1120738.0
2012-02-14,69.372,69.372,68.113,68.393,1021588.0
2012-02-15,68.812,71.889,68.812,71.47,573919.0
2012-02-16,70.91,70.91,69.931,70.491,453824.0
2012-02-17,70.91,72.728,70.91,72.029,202281.0
2012-02-18,70.91,72.728,70.91,72.029,202281.0
2012-02-19,70.91,72.728,70.91,72.029,202281.0
2012-02-20,72.169,73.148,72.169,72.449,256358.0
2012-02-21,72.169,72.449,71.05,72.169,216051.0
2012-02-22,72.449,72.449,69.651,70.77,280846.0
2012-02-23,70.351,70.491,67.693,68.253,724488.0
2012-02-24,68.672,68.672,66.435,67.553,813534.0
2012-02-25,68.672,68.672,66.435,67.553,813534.0
2012-02-26,68.672,68.672,66.435,67.553,813534.0
2012-02-27,67.553,67.553,65.595,66.155,670541.0
2012-02-28,66.714,68.253,66.295,67.973,779773.0
2012-02-29,68.253,69.372,66.435,67.414,628833.0
2012-03-01,67.693,67.693,66.155,66.435,503965.0
2012-03-02,66.854,67.134,65.456,66.435,435261.0
2012-03-03,66.854,67.134,65.456,66.435,435261.0
2012-03-04,66.854,67.134,65.456,66.435,435261.0
2012-03-05,66.435,66.435,65.176,65.735,384971.0
2012-03-06,65.735,65.735,61.539,61.959,1395939.0
2012-03-07,61.679,63.358,61.26,63.078,921162.0
2012-03-08,63.777,64.616,63.218,64.337,298103.0
2012-03-09,64.756,66.854,64.616,66.155,581170.0
2012-03-10,64.756,66.854,64.616,66.155,581170.0
2012-03-11,64.756,66.854,64.616,66.155,581170.0
2012-03-12,66.015,66.714,65.036,65.875,391950.0
2012-03-13,66.435,67.134,65.456,65.735,601245.0
2012-03-14,66.714,69.651,66.714,68.253,1099776.0
2012-03-15,67.833,69.232,67.134,68.812,833955.0
2012-03-16,68.532,69.512,68.113,68.393,231426.0
2012-03-17,68.532,69.512,68.113,68.393,231426.0
2012-03-18,68.532,69.512,68.113,68.393,231426.0
2012-03-19,68.113,68.672,67.553,67.833,478622.0
2012-03-20,68.113,68.113,65.456,65.735,434595.0
2012-03-21,66.295,66.714,65.036,65.036,396081.0
2012-03-22,64.896,65.735,64.756,65.595,752264.0
2012-03-23,65.595,66.574,63.917,65.875,461154.0
2012-03-24,65.595,66.574,63.917,65.875,461154.0
2012-03-25,65.595,66.574,63.917,65.875,461154.0
2012-03-26,66.574,68.532,66.015,68.253,556964.0
2012-03-27,68.532,69.931,68.393,69.232,672800.0
2012-03-28,69.092,69.651,68.253,68.532,489195.0
2012-03-29,68.672,69.372,66.994,66.994,665481.0
2012-03-30,68.253,69.372,67.973,68.532,645719.0
2012-03-31,68.253,69.372,67.973,68.532,645719.0
2012-04-01,68.253,69.372,67.973,68.532,645719.0
2012-04-02,68.672,72.449,68.672,72.449,851658.0
2012-04-03,72.169,72.868,71.889,72.309,399690.0
2012-04-04,71.609,72.449,70.491,70.91,517246.0
2012-04-05,71.05,72.728,70.63,71.19,253073.0
2012-04-06,71.05,72.728,70.63,71.19,253073.0
2012-04-07,71.05,72.728,70.63,71.19,253073.0
2012-04-08,71.05,72.728,70.63,71.19,253073.0
2012-04-09,71.05,72.728,70.63,71.19,253073.0
2012-04-10,70.77,71.19,69.512,70.071,353549.0
2012-04-11,70.071,71.47,69.931,70.491,453341.0
2012-04-12,71.33,72.449,70.071,72.449,290225.0
2012-04-13,72.449,72.449,70.491,71.33,214426.0
2012-04-14,72.449,72.449,70.491,71.33,214426.0
2012-04-15,72.449,72.449,70.491,71.33,214426.0
2012-04-16,71.33,72.588,71.05,72.029,293565.0
2012-04-17,71.47,75.526,71.47,75.526,548627.0
2012-04-18,75.106,76.085,74.127,74.966,590915.0
2012-04-19,74.966,75.665,74.407,74.966,612451.0
2012-04-20,74.686,75.386,73.008,73.428,420306.0
2012-04-21,74.686,75.386,73.008,73.428,420306.0
2012-04-22,74.686,75.386,73.008,73.428,420306.0
2012-04-23,73.568,73.707,71.19,72.029,444578.0
2012-04-24,72.029,73.288,71.609,72.309,680754.0
2012-04-25,72.588,75.805,72.588,75.665,488697.0
2012-04-26,75.246,76.505,69.931,71.19,1213249.0
2012-04-27,71.927,74.727,71.632,73.99,452824.0
2012-04-28,71.927,74.727,71.632,73.99,452824.0
2012-04-29,71.927,74.727,71.632,73.99,452824.0
2012-04-30,74.875,74.875,73.106,73.401,231524.0
2012-05-01,74.875,74.875,73.106,73.401,231524.0
2012-05-02,73.253,73.99,72.074,72.516,354961.0
2012-05-03,73.695,74.58,72.959,74.285,269803.0
2012-05-04,74.285,74.285,72.074,72.516,360506.0
2012-05-05,74.285,74.285,72.074,72.516,360506.0
2012-05-06,74.285,74.285,72.074,72.516,360506.0
2012-05-07,70.453,72.959,69.716,72.516,202340.0
2012-05-08,71.632,72.959,70.895,71.927,377874.0
2012-05-09,71.927,72.664,69.863,71.779,408227.0
2012-05-10,72.074,73.99,71.485,72.959,354078.0
2012-05-11,71.927,73.99,71.927,73.99,495142.0
2012-05-12,71.927,73.99,71.927,73.99,495142.0
2012-05-13,71.927,73.99,71.927,73.99,495142.0
2012-05-14,73.106,73.106,71.632,71.927,535757.0
2012-05-15,73.106,73.106,71.485,71.779,309548.0
2012-05-16,70.6,71.19,69.569,70.011,207864.0
2012-05-17,70.6,71.19,69.569,70.011,207864.0
2012-05-18,68.832,68.832,66.621,67.8,368703.0
2012-05-19,68.832,68.832,66.621,67.8,368703.0
2012-05-20,68.832,68.832,66.621,67.8,368703.0
2012-05-21,67.8,70.011,67.505,69.421,289650.0
2012-05-22,70.158,72.664,70.158,72.369,317565.0
2012-05-23,71.632,71.779,68.684,69.274,386234.0
2012-05-24,69.716,69.863,67.358,69.569,471890.0
2012-05-25,69.274,70.158,68.389,69.716,218484.0
2012-05-26,69.274,70.158,68.389,69.716,218484.0
2012-05-27,69.274,70.158,68.389,69.716,218484.0
2012-05-28,69.863,71.337,69.274,70.305,238282.0
2012-05-29,70.453,73.106,70.305,72.369,412646.0
2012-05-30,71.927,73.401,71.337,72.074,359004.0
2012-05-31,72.959,74.138,72.222,73.106,912017.0
2012-06-01,73.401,73.401,68.537,69.126,1531315.0
2012-06-02,73.401,73.401,68.537,69.126,1531315.0
2012-06-03,73.401,73.401,68.537,69.126,1531315.0
2012-06-04,68.684,69.421,67.8,68.684,240290.0
2012-06-05,68.832,69.716,67.947,68.979,422894.0
2012-06-06,68.832,69.716,67.947,68.979,422894.0
2012-06-07,70.011,72.369,70.011,72.074,476887.0
2012-06-08,71.632,71.632,69.863,70.895,338288.0
2012-06-09,71.632,71.632,69.863,70.895,338288.0
2012-06-10,71.632,71.632,69.863,70.895,338288.0
2012-06-11,72.222,72.959,70.453,70.6,247738.0
2012-06-12,70.305,71.042,69.716,70.453,335004.0
2012-06-13,70.453,70.895,68.242,68.832,549152.0
2012-06-14,68.095,68.242,66.473,68.242,391138.0
2012-06-15,68.537,69.421,68.537,68.832,275961.0
2012-06-16,68.537,69.421,68.537,68.832,275961.0
2012-06-17,68.537,69.421,68.537,68.832,275961.0
2012-06-18,69.716,70.6,67.505,68.242,504433.0
2012-06-19,68.389,70.158,68.095,69.569,305879.0
2012-06-20,70.158,70.158,68.832,68.979,363581.0
2012-06-21,69.274,70.305,68.095,68.537,223008.0
2012-06-22,69.274,70.305,68.095,68.537,223008.0
2012-06-23,69.274,70.305,68.095,68.537,223008.0
2012-06-24,69.274,70.305,68.095,68.537,223008.0
2012-06-25,68.389,68.389,65.442,66.621,389580.0
2012-06-26,67.063,67.063,65.294,66.179,316516.0
2012-06-27,67.505,69.274,66.915,69.126,314693.0
2012-06-28,69.126,69.863,68.389,69.421,367509.0
2012-06-29,71.779,72.516,71.042,71.779,468110.0
2012-06-30,71.779,72.516,71.042,71.779,468110.0
2012-07-01,71.779,72.516,71.042,71.779,468110.0
2012-07-02,71.485,73.253,71.485,72.664,264350.0
2012-07-03,72.959,73.695,72.959,73.695,257898.0
2012-07-04,73.548,73.99,72.664,73.253,150456.0
2012-07-05,73.253,73.99,72.222,73.106,265580.0
2012-07-06,72.664,73.106,71.19,71.19,140460.0
2012-07-07,72.664,73.106,71.19,71.19,140460.0
2012-07-08,72.664,73.106,71.19,71.19,140460.0
2012-07-09,71.337,71.337,69.863,71.042,308176.0
2012-07-10,70.895,72.959,70.895,72.811,589724.0
2012-07-11,72.369,73.253,72.074,73.106,425769.0
2012-07-12,72.811,73.695,71.042,72.369,432160.0
2012-07-13,72.222,74.875,72.222,74.727,405890.0
2012-07-14,72.222,74.875,72.222,74.727,405890.0
2012-07-15,72.222,74.875,72.222,74.727,405890.0
2012-07-16,74.285,75.759,73.99,75.759,274065.0
2012-07-17,75.464,76.054,73.253,73.695,221619.0
2012-07-18,73.99,74.138,72.664,73.843,204543.0
2012-07-19,74.138,75.464,74.138,75.317,215480.0
2012-07-20,75.464,75.464,73.99,74.58,230886.0
2012-07-21,75.464,75.464,73.99,74.58,230886.0
2012-07-22,75.464,75.464,73.99,74.58,230886.0
2012-07-23,73.99,74.138,72.369,73.106,328018.0
2012-07-24,72.811,74.138,72.811,73.401,158747.0
2012-07-25,72.811,74.138,72.664,72.811,239382.0
2012-07-26,73.106,74.727,71.927,74.432,277842.0
2012-07-27,75.022,76.054,73.843,75.759,181256.0
2012-07-28,75.022,76.054,73.843,75.759,181256.0
2012-07-29,75.022,76.054,73.843,75.759,181256.0
2012-07-30,76.054,76.643,75.169,76.201,148239.0
2012-07-31,76.349,76.349,75.169,76.201,153250.0
2012-08-01,76.054,76.349,75.317,75.906,217779.0
