,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity
2020-04-26,54.3518,54.6624,53.3424,54.1189,346685.0
2020-04-27,54.7789,56.2153,54.74,54.74,562468.0
2020-04-28,55.9435,58.3505,55.9047,58.0788,1080218.0
2020-04-29,58.3117,59.2046,57.1859,58.6223,764972.0
2020-04-30,59.0105,59.4376,57.9623,58.1176,338441.0
2020-05-01,59.0105,59.4376,57.9623,58.1176,338441.0
2020-05-02,59.0105,59.4376,57.9623,58.1176,338441.0
2020-05-03,59.0105,59.4376,57.9623,58.1176,338441.0
2020-05-04,57.0694,57.0694,55.2059,55.9824,726143.0
2020-05-05,56.6812,58.1952,56.5647,58.0011,611315.0
2020-05-06,58.6611,58.6611,53.8083,54.6624,2544294.0
2020-05-07,55.0118,57.6517,54.2353,57.3412,1481640.0
2020-05-08,57.5353,58.9329,56.8365,57.4188,910437.0
2020-05-09,57.5353,58.9329,56.8365,57.4188,910437.0
2020-05-10,57.5353,58.9329,56.8365,57.4188,910437.0
2020-05-11,57.4576,58.1564,55.4,55.5165,831588.0
2020-05-12,55.6718,56.2541,55.2447,55.7882,436022.0
2020-05-13,55.3612,55.6718,54.2353,55.0506,686362.0
2020-05-14,54.4294,54.4294,52.5271,53.4589,848893.0
2020-05-15,54.1577,54.7789,53.2648,53.6142,602332.0
2020-05-16,54.1577,54.7789,53.2648,53.6142,602332.0
2020-05-17,54.1577,54.7789,53.2648,53.6142,602332.0
2020-05-18,55.2059,56.06,54.74,56.06,455441.0
2020-05-19,56.6035,57.9623,55.5553,56.9917,653892.0
2020-05-20,56.7976,56.7976,55.7494,55.9047,334851.0
2020-05-21,56.7976,56.7976,55.7494,55.9047,334851.0
2020-05-22,55.5165,55.8659,54.5071,55.633,804509.0
2020-05-23,55.5165,55.8659,54.5071,55.633,804509.0
2020-05-24,55.5165,55.8659,54.5071,55.633,804509.0
2020-05-25,55.9435,58.3894,55.7494,57.2635,827965.0
2020-05-26,57.6517,58.8164,57.4188,58.1952,578419.0
2020-05-27,58.2341,60.6799,58.1952,59.2823,742602.0
2020-05-28,59.787,61.0681,59.2435,60.5246,736911.0
2020-05-29,60.4858,60.4858,58.9329,59.4764,1180844.0
2020-05-30,60.4858,60.4858,58.9329,59.4764,1180844.0
2020-05-31,60.4858,60.4858,58.9329,59.4764,1180844.0
2020-06-01,60.5634,60.9517,59.6705,59.9423,391057.0
2020-06-02,60.3305,61.3787,59.8258,61.1458,441606.0
2020-06-03,61.8058,63.4751,61.6116,63.4363,522377.0
2020-06-04,63.4751,64.9504,62.6987,64.2516,877408.0
2020-06-05,64.8339,65.6492,64.4845,65.0669,557915.0
2020-06-06,64.8339,65.6492,64.4845,65.0669,557915.0
2020-06-07,64.8339,65.6492,64.4845,65.0669,557915.0
2020-06-08,64.8728,66.0763,64.1351,64.3681,462308.0
2020-06-09,64.7563,65.1445,62.1552,62.5046,526692.0
2020-06-10,62.5822,63.3587,61.1846,62.194,482668.0
2020-06-11,61.2622,61.2622,57.8458,58.2341,1139330.0
2020-06-12,57.4188,59.2435,56.4871,57.38,1196958.0
2020-06-13,57.4188,59.2435,56.4871,57.38,1196958.0
2020-06-14,57.4188,59.2435,56.4871,57.38,1196958.0
2020-06-15,57.0306,57.4576,55.4,57.147,1791421.0
2020-06-16,59.0105,60.0587,58.1952,58.8164,991377.0
2020-06-17,58.7776,60.9517,58.04,58.7388,1224270.0
2020-06-18,58.5447,59.3988,57.8847,59.0493,511274.0
2020-06-19,58.5447,59.3988,57.8847,59.0493,511274.0
2020-06-20,58.5447,59.3988,57.8847,59.0493,511274.0
2020-06-21,58.5447,59.3988,57.8847,59.0493,511274.0
2020-06-22,59.0105,59.4376,57.3412,57.3412,568073.0
2020-06-23,57.6517,59.127,57.6517,59.127,607083.0
2020-06-24,59.0882,59.127,57.2635,57.2635,579995.0
2020-06-25,57.2247,58.0011,56.2541,57.7294,430311.0
2020-06-26,58.2341,58.9329,57.7682,58.3117,419030.0
2020-06-27,58.2341,58.9329,57.7682,58.3117,419030.0
2020-06-28,58.2341,58.9329,57.7682,58.3117,419030.0
2020-06-29,58.3117,58.8552,57.6906,58.5447,259092.0
2020-06-30,58.3894,60.1364,57.9235,59.4764,547860.0
2020-07-01,59.6317,61.3399,59.554,60.6023,675923.0
2020-07-02,61.1846,61.8446,60.7964,61.4564,421275.0
2020-07-03,61.4564,62.1163,61.0681,61.5728,698110.0
2020-07-04,61.4564,62.1163,61.0681,61.5728,698110.0
2020-07-05,61.4564,62.1163,61.0681,61.5728,698110.0
2020-07-06,62.4269,63.0481,61.8834,62.2328,291677.0
2020-07-07,62.5434,62.9316,61.8834,62.6987,295368.0
2020-07-08,62.6987,63.1257,62.2328,62.4269,427132.0
2020-07-09,62.5046,62.9704,61.4175,61.4175,353128.0
2020-07-10,61.4175,62.4269,61.1846,61.9999,256528.0
2020-07-11,61.4175,62.4269,61.1846,61.9999,256528.0
2020-07-12,61.4175,62.4269,61.1846,61.9999,256528.0
2020-07-13,62.1552,63.3198,62.1552,63.1646,249155.0
2020-07-14,63.0481,63.2034,62.0387,63.1646,258333.0
2020-07-15,63.5916,64.8728,63.281,64.5234,521950.0
2020-07-16,64.4457,65.8045,63.9798,65.1833,465483.0
2020-07-17,65.9986,67.3962,63.6304,66.1539,913775.0
2020-07-18,65.9986,67.3962,63.6304,66.1539,913775.0
2020-07-19,65.9986,67.3962,63.6304,66.1539,913775.0
2020-07-20,66.1539,67.4351,65.7269,66.8915,604621.0
2020-07-21,66.9692,67.7068,65.6492,65.6492,538079.0
2020-07-22,65.688,66.7751,65.4163,66.6198,279242.0
2020-07-23,66.6198,67.1633,66.0374,67.008,411625.0
2020-07-24,66.1539,66.581,64.7951,66.1539,539997.0
2020-07-25,66.1539,66.581,64.7951,66.1539,539997.0
2020-07-26,66.1539,66.581,64.7951,66.1539,539997.0
2020-07-27,66.1539,66.3092,65.1057,65.4551,479074.0
2020-07-28,65.5716,66.3868,64.4845,64.5622,444416.0
2020-07-29,64.601,64.9504,63.8245,64.7951,312675.0
2020-07-30,64.8339,65.1445,62.9316,63.1257,438140.0
2020-07-31,63.2034,64.1351,62.9316,63.4363,448429.0
2020-08-01,63.2034,64.1351,62.9316,63.4363,448429.0
2020-08-02,63.2034,64.1351,62.9316,63.4363,448429.0
2020-08-03,63.4363,64.6786,62.621,64.5622,425650.0
2020-08-04,64.8339,65.3775,64.1351,64.9892,289290.0
2020-08-05,65.1057,65.3386,64.2904,65.2222,247153.0
2020-08-06,65.2222,65.4163,64.2904,64.6786,238419.0
2020-08-07,64.6786,65.2998,63.9798,65.2222,280834.0
2020-08-08,64.6786,65.2998,63.9798,65.2222,280834.0
2020-08-09,64.6786,65.2998,63.9798,65.2222,280834.0
2020-08-10,65.4551,65.9986,65.1445,65.1833,377406.0
2020-08-11,65.6104,66.4257,65.4163,66.3092,423040.0
2020-08-12,66.3868,66.5033,65.6104,66.3868,272355.0
2020-08-13,66.3868,67.008,66.0763,66.6198,346522.0
2020-08-14,66.6198,66.6198,65.4939,66.2704,229616.0
2020-08-15,66.6198,66.6198,65.4939,66.2704,229616.0
2020-08-16,66.6198,66.6198,65.4939,66.2704,229616.0
2020-08-17,66.4257,67.0857,66.3092,66.6974,280943.0
2020-08-18,66.5421,66.6974,65.4163,65.6104,377014.0
2020-08-19,65.6104,66.3868,65.1833,66.0374,404938.0
2020-08-20,65.6104,66.1539,65.028,65.8821,221069.0
2020-08-21,65.7657,66.1539,64.9116,65.7269,315675.0
2020-08-22,65.7657,66.1539,64.9116,65.7269,315675.0
2020-08-23,65.7657,66.1539,64.9116,65.7269,315675.0
2020-08-24,66.3092,67.1245,66.1539,66.6974,387025.0
2020-08-25,67.1245,67.2021,65.9986,66.0374,389099.0
2020-08-26,66.0374,66.7362,65.8045,66.3868,269360.0
2020-08-27,66.5421,66.6974,65.8045,66.1151,768604.0
2020-08-28,66.2704,66.5033,65.3386,65.6492,439274.0
2020-08-29,66.2704,66.5033,65.3386,65.6492,439274.0
2020-08-30,66.2704,66.5033,65.3386,65.6492,439274.0
2020-08-31,65.8045,66.1927,65.4939,65.688,475234.0
2020-09-01,65.8433,66.0763,64.7951,65.4551,336552.0
2020-09-02,65.2222,66.1151,65.1445,65.4551,300460.0
2020-09-03,65.5327,66.3868,64.7563,64.7563,485682.0
2020-09-04,64.6786,65.1057,63.7469,64.2516,540423.0
2020-09-05,64.6786,65.1057,63.7469,64.2516,540423.0
2020-09-06,64.6786,65.1057,63.7469,64.2516,540423.0
2020-09-07,64.7951,66.0374,64.6398,66.0374,292617.0
2020-09-08,65.9986,66.2316,65.2998,65.921,346704.0
2020-09-09,65.921,66.6198,65.4551,66.2704,628285.0
2020-09-10,65.9986,67.9398,65.6104,67.9398,775475.0
2020-09-11,67.9398,71.0067,67.7845,70.5021,1123687.0
2020-09-12,67.9398,71.0067,67.7845,70.5021,1123687.0
2020-09-13,67.9398,71.0067,67.7845,70.5021,1123687.0
2020-09-14,70.8126,71.9773,70.7738,71.5114,710103.0
2020-09-15,71.6667,73.1808,71.5114,72.6373,632918.0
2020-09-16,72.6373,73.6079,72.2879,73.3749,482278.0
2020-09-17,72.8314,75.4714,72.5985,74.1902,641428.0
2020-09-18,74.1902,74.3067,72.8702,72.9091,379411.0
2020-09-19,74.1902,74.3067,72.8702,72.9091,379411.0
2020-09-20,74.1902,74.3067,72.8702,72.9091,379411.0
2020-09-21,72.2102,72.2102,70.4244,70.735,496499.0
2020-09-22,70.735,71.4726,70.0362,70.5797,343739.0
2020-09-23,70.8515,71.5503,69.9974,69.9974,228316.0
2020-09-24,69.2209,70.0362,68.6386,69.8809,348190.0
2020-09-25,70.0362,70.8515,69.9585,70.5021,253802.0
2020-09-26,70.0362,70.8515,69.9585,70.5021,253802.0
2020-09-27,70.0362,70.8515,69.9585,70.5021,253802.0
2020-09-28,71.0456,71.7832,70.3079,70.6962,323832.0
2020-09-29,70.6573,70.9291,69.5703,69.8809,246243.0
2020-09-30,69.8809,70.8126,69.2209,69.9974,419647.0
2020-10-01,70.3079,70.4632,69.6868,70.3079,194086.0
2020-10-02,69.8809,70.3079,69.2985,70.3079,179496.0
2020-10-03,69.8809,70.3079,69.2985,70.3079,179496.0
2020-10-04,69.8809,70.3079,69.2985,70.3079,179496.0
2020-10-05,70.6573,71.2009,69.9585,70.2691,271668.0
2020-10-06,70.2691,70.6962,69.4538,70.4244,369704.0
2020-10-07,69.8809,70.3079,69.3762,69.415,296443.0
2020-10-08,69.4927,69.8809,69.1821,69.7256,292445.0
2020-10-09,69.8421,71.0456,69.8032,70.3856,285910.0
2020-10-10,69.8421,71.0456,69.8032,70.3856,285910.0
2020-10-11,69.8421,71.0456,69.8032,70.3856,285910.0
2020-10-12,70.3856,70.6962,69.6868,70.4632,392986.0
2020-10-13,70.4632,71.9385,70.4244,70.5409,414852.0
2020-10-14,70.4632,70.7738,69.8032,70.3856,364117.0
2020-10-15,70.2303,70.2303,68.3668,69.1433,336825.0
2020-10-16,69.4538,70.1526,68.7939,69.5703,263021.0
2020-10-17,69.4538,70.1526,68.7939,69.5703,263021.0
2020-10-18,69.4538,70.1526,68.7939,69.5703,263021.0
2020-10-19,69.6091,70.6573,69.4538,70.1526,333892.0
2020-10-20,70.5409,70.8126,69.2985,70.5409,259357.0
2020-10-21,70.5409,70.5409,68.988,69.1044,420930.0
2020-10-22,69.8809,69.8809,67.2798,69.648,391355.0
2020-10-23,69.8809,72.4432,69.6091,71.395,703794.0
2020-10-24,69.8809,72.4432,69.6091,71.395,703794.0
2020-10-25,69.8809,72.4432,69.6091,71.395,703794.0
2020-10-26,70.8126,72.1714,69.8421,69.9585,545205.0
2020-10-27,69.4927,69.4927,66.7751,68.2892,486860.0
2020-10-28,67.2409,67.2409,64.1739,64.7175,686030.0
2020-10-29,64.4457,64.7951,63.0869,63.8634,623426.0
2020-10-30,63.7469,64.0575,63.3975,64.0575,176386.0
2020-10-31,63.7469,64.0575,63.3975,64.0575,176386.0
2020-11-01,63.7469,64.0575,63.3975,64.0575,176386.0
2020-11-02,64.0575,65.7269,64.0575,65.7269,325905.0
2020-11-03,65.9598,66.9304,65.7269,66.5421,245517.0
2020-11-04,65.9986,68.5997,65.261,68.4833,475794.0
2020-11-05,69.0268,69.648,68.755,69.1821,205676.0
2020-11-06,68.8327,69.2597,67.8621,68.5221,270358.0
2020-11-07,68.8327,69.2597,67.8621,68.5221,270358.0
2020-11-08,68.8327,69.2597,67.8621,68.5221,270358.0
2020-11-09,69.3762,72.1326,69.3762,70.5021,562575.0
2020-11-10,70.6573,73.0643,70.3468,71.822,676071.0
2020-11-11,71.822,72.9867,71.3173,72.7926,384140.0
2020-11-12,72.055,72.482,70.8903,71.9385,299728.0
2020-11-13,71.1232,72.1714,70.8126,72.0938,248800.0
2020-11-14,71.1232,72.1714,70.8126,72.0938,248800.0
2020-11-15,71.1232,72.1714,70.8126,72.0938,248800.0
2020-11-16,72.2102,73.8796,72.1714,73.0643,357672.0
2020-11-17,73.0643,73.3361,72.055,72.3655,266375.0
2020-11-18,72.3655,73.1808,71.9385,72.7538,241042.0
2020-11-19,72.2102,73.3361,72.2102,73.2196,279659.0
2020-11-20,73.142,74.229,73.1032,73.5302,517263.0
2020-11-21,73.142,74.229,73.1032,73.5302,517263.0
2020-11-22,73.142,74.229,73.1032,73.5302,517263.0
2020-11-23,73.9573,75.6266,73.802,75.0055,623809.0
2020-11-24,75.6266,75.9761,74.2679,74.6561,424542.0
2020-11-25,74.9278,75.1608,73.8408,74.0349,388258.0
2020-11-26,73.9961,75.122,73.6079,75.0831,467795.0
2020-11-27,75.4714,76.5972,75.3161,75.7431,401222.0
2020-11-28,75.4714,76.5972,75.3161,75.7431,401222.0
2020-11-29,75.4714,76.5972,75.3161,75.7431,401222.0
2020-11-30,74.5784,74.6561,72.2102,72.2102,2962969.0
2020-12-01,72.5985,73.2585,72.4044,72.6373,345606.0
2020-12-02,72.6373,72.9867,72.1326,72.3267,338048.0
2020-12-03,72.8702,73.3749,72.0938,72.8702,350224.0
2020-12-04,72.9867,74.9667,72.5597,74.9667,604695.0
2020-12-05,72.9867,74.9667,72.5597,74.9667,604695.0
2020-12-06,72.9867,74.9667,72.5597,74.9667,604695.0
2020-12-07,74.9667,75.7431,74.3843,75.1608,559613.0
2020-12-08,75.1607,79.2969,74.4087,78.6284,745856.0
2020-12-09,78.7955,79.3804,76.8319,76.999,468746.0
2020-12-10,76.9572,76.999,75.495,75.6203,327175.0
2020-12-11,75.7874,76.0381,73.6985,75.7039,650902.0
2020-12-12,75.7874,76.0381,73.6985,75.7039,650902.0
2020-12-13,75.7874,76.0381,73.6985,75.7039,650902.0
2020-12-14,75.9545,76.3306,75.0354,75.3279,397282.0
2020-12-15,75.3279,75.7039,74.5341,75.5785,323249.0
2020-12-16,75.6203,75.7456,74.4505,74.7012,321786.0
2020-12-17,75.0354,75.1607,74.2416,74.3669,297469.0
2020-12-18,74.5341,75.2025,73.9074,74.1998,373517.0
2020-12-19,74.5341,75.2025,73.9074,74.1998,373517.0
2020-12-20,74.5341,75.2025,73.9074,74.1998,373517.0
2020-12-21,72.8629,73.4478,71.3171,72.9882,447973.0
2020-12-22,72.6958,73.6985,72.4869,72.9464,334227.0
2020-12-23,72.9047,74.1163,72.7793,74.1163,484789.0
2020-12-24,72.9047,74.1163,72.7793,74.1163,484789.0
2020-12-25,72.9047,74.1163,72.7793,74.1163,484789.0
2020-12-26,72.9047,74.1163,72.7793,74.1163,484789.0
2020-12-27,72.9047,74.1163,72.7793,74.1163,484789.0
2020-12-28,74.2416,74.8265,74.1163,74.6594,224906.0
2020-12-29,74.7847,75.7456,74.7847,75.7039,334339.0
2020-12-30,75.7039,75.8292,74.9101,74.9101,221639.0
2020-12-31,75.7039,75.8292,74.9101,74.9101,221639.0
2021-01-01,75.7039,75.8292,74.9101,74.9101,221639.0
2021-01-02,75.7039,75.8292,74.9101,74.9101,221639.0
2021-01-03,75.7039,75.8292,74.9101,74.9101,221639.0
2021-01-04,75.871,76.7066,75.1607,75.4532,444448.0
2021-01-05,75.495,76.3723,75.2443,75.9963,177517.0
2021-01-06,75.495,76.3723,75.2443,75.9963,177517.0
2021-01-07,76.2052,77.2079,75.871,76.3306,450881.0
2021-01-08,76.623,78.1271,76.5812,77.7928,512769.0
2021-01-09,76.623,78.1271,76.5812,77.7928,512769.0
2021-01-10,76.623,78.1271,76.5812,77.7928,512769.0
2021-01-11,77.9599,78.4195,76.5395,76.5395,403227.0
2021-01-12,76.5395,77.4586,76.1217,77.2915,296650.0
2021-01-13,77.2079,78.336,76.8319,77.8764,320371.0
2021-01-14,77.8764,79.7564,77.7928,79.7147,450557.0
2021-01-15,79.5893,79.9236,79.0044,79.7147,389749.0
2021-01-16,79.5893,79.9236,79.0044,79.7147,389749.0
2021-01-17,79.5893,79.9236,79.0044,79.7147,389749.0
2021-01-18,80.6338,84.3104,80.6338,82.2632,745250.0
2021-01-19,82.681,84.7282,82.5557,83.3077,662398.0
2021-01-20,83.5584,84.1433,82.7228,82.7228,519506.0
2021-01-21,82.7228,84.0597,82.3468,82.6392,485854.0
2021-01-22,82.6392,82.8899,81.5112,81.6783,521991.0
2021-01-23,82.6392,82.8899,81.5112,81.6783,521991.0
2021-01-24,82.6392,82.8899,81.5112,81.6783,521991.0
2021-01-25,82.0961,82.5557,80.1325,80.2996,407105.0
2021-01-26,80.2996,80.968,79.5058,79.8818,277984.0
2021-01-27,79.7982,79.9653,78.7537,79.0044,401320.0
2021-01-28,78.5449,79.0462,76.3306,78.4195,432556.0
2021-01-29,77.6675,78.6284,76.7901,77.9182,378404.0
2021-01-30,77.6675,78.6284,76.7901,77.9182,378404.0
2021-01-31,77.6675,78.6284,76.7901,77.9182,378404.0
2021-02-01,78.2524,79.5893,78.1688,79.5893,317504.0
2021-02-02,80.2996,80.8845,79.9236,80.8009,260013.0
2021-02-03,81.0516,82.3885,80.7174,81.8872,568117.0
2021-02-04,83.5584,85.3131,82.3885,84.1433,728615.0
2021-02-05,84.6446,85.2295,83.3912,85.0624,579777.0
2021-02-06,84.6446,85.2295,83.3912,85.0624,579777.0
2021-02-07,84.6446,85.2295,83.3912,85.0624,579777.0
2021-02-08,85.7309,85.7309,84.3104,84.3939,382952.0
2021-02-09,84.3939,84.3939,82.4303,83.5166,375977.0
2021-02-10,83.5584,83.6419,82.2632,83.1406,390252.0
2021-02-11,83.1406,84.5611,82.7645,83.5166,390867.0
2021-02-12,83.5166,83.8926,82.5557,82.8481,233677.0
2021-02-13,83.5166,83.8926,82.5557,82.8481,233677.0
2021-02-14,83.5166,83.8926,82.5557,82.8481,233677.0
2021-02-15,83.4748,83.5166,82.7228,83.1823,274647.0
2021-02-16,83.1823,83.2241,81.7201,81.8454,229588.0
2021-02-17,81.7618,81.9707,81.0934,81.4694,345488.0
2021-02-18,81.4694,82.2632,80.8845,80.8845,444977.0
2021-02-19,80.8845,82.0543,80.8845,81.9707,243556.0
2021-02-20,80.8845,82.0543,80.8845,81.9707,243556.0
2021-02-21,80.8845,82.0543,80.8845,81.9707,243556.0
2021-02-22,81.7618,82.681,81.1769,82.5557,258224.0
2021-02-23,82.5557,83.3077,80.5085,81.8454,354631.0
2021-02-24,81.9707,83.3077,81.9707,82.9734,376259.0
2021-02-25,83.057,85.146,83.057,84.3939,392083.0
2021-02-26,83.3495,84.7282,82.5139,83.6419,367734.0
2021-02-27,83.3495,84.7282,82.5139,83.6419,367734.0
2021-02-28,83.3495,84.7282,82.5139,83.6419,367734.0
2021-03-01,83.7255,85.6473,83.7255,85.6473,334761.0
2021-03-02,85.7309,88.4047,85.7309,86.7336,523385.0
2021-03-03,86.8171,88.9061,86.8171,88.9061,484157.0
2021-03-04,88.5719,88.9896,87.402,87.9034,258879.0
2021-03-05,86.9007,89.0732,86.3158,88.8225,388211.0
2021-03-06,86.9007,89.0732,86.3158,88.8225,388211.0
2021-03-07,86.9007,89.0732,86.3158,88.8225,388211.0
2021-03-08,89.4074,89.9088,88.5719,89.7417,520304.0
2021-03-09,89.4074,90.9115,89.0732,90.1595,250136.0
2021-03-10,90.3266,90.9115,89.4074,90.0759,2242113.0
2021-03-11,90.4101,90.8279,89.2403,90.1595,790440.0
2021-03-12,90.1595,90.4101,89.2403,89.8252,446244.0
2021-03-13,90.1595,90.4101,89.2403,89.8252,446244.0
2021-03-14,90.1595,90.4101,89.2403,89.8252,446244.0
2021-03-15,90.0759,90.4937,89.0732,89.2403,351608.0
2021-03-16,89.7417,91.0786,89.7417,89.9923,503374.0
2021-03-17,89.9923,89.9923,88.4883,88.8225,550448.0
2021-03-18,88.9061,89.4074,87.4856,87.9869,401177.0
2021-03-19,87.4856,88.2376,87.0678,88.1541,804021.0
2021-03-20,87.4856,88.2376,87.0678,88.1541,804021.0
2021-03-21,87.4856,88.2376,87.0678,88.1541,804021.0
2021-03-22,88.1541,88.6554,87.4856,87.9869,256427.0
2021-03-23,87.7363,88.6554,87.1514,88.6554,303428.0
2021-03-24,88.3212,88.9061,87.9869,88.6554,215044.0
2021-03-25,88.739,89.1568,87.402,88.0705,227887.0
2021-03-26,88.739,89.491,88.4047,88.739,317282.0
2021-03-27,88.739,89.491,88.4047,88.739,317282.0
2021-03-28,88.739,89.491,88.4047,88.739,317282.0
2021-03-29,89.2403,89.4074,88.0705,88.4047,270006.0
2021-03-30,88.5719,89.0732,87.9034,88.6554,217895.0
2021-03-31,89.0732,89.491,88.1541,88.2376,363778.0
2021-04-01,88.5719,89.7417,88.4883,89.6581,155729.0
2021-04-02,88.5719,89.7417,88.4883,89.6581,155729.0
2021-04-03,88.5719,89.7417,88.4883,89.6581,155729.0
2021-04-04,88.5719,89.7417,88.4883,89.6581,155729.0
2021-04-05,88.5719,89.7417,88.4883,89.6581,155729.0
2021-04-06,90.5773,93.0004,90.4937,92.2484,566148.0
2021-04-07,92.2484,94.7552,91.9977,94.1703,377279.0
2021-04-08,94.6716,95.8414,94.5045,95.0894,320787.0
2021-04-09,95.4236,96.5935,95.173,96.0921,408223.0
2021-04-10,95.4236,96.5935,95.173,96.0921,408223.0
2021-04-11,95.4236,96.5935,95.173,96.0921,408223.0
2021-04-12,96.5935,97.2619,95.5908,95.8414,368983.0
2021-04-13,95.8414,98.3482,95.6743,98.0975,310542.0
2021-04-14,98.0975,99.518,97.429,98.9331,364118.0
2021-04-15,98.9331,100.4371,98.5989,100.1029,363300.0
2021-04-16,100.1029,101.1892,99.9358,101.022,257795.0
2021-04-17,100.1029,101.1892,99.9358,101.022,257795.0
2021-04-18,100.1029,101.1892,99.9358,101.022,257795.0
2021-04-19,101.022,101.5234,98.0139,98.1811,515822.0
2021-04-20,98.1811,99.518,97.5126,98.766,399141.0
2021-04-21,99.0166,100.27,98.6824,99.7687,504228.0
2021-04-22,100.27,101.5234,100.0193,100.6043,498305.0
2021-04-23,100.5207,101.6905,100.1865,100.8549,527331.0
2021-04-24,100.5207,101.6905,100.1865,100.8549,527331.0
2021-04-25,100.5207,101.6905,100.1865,100.8549,527331.0
2021-04-26,101.022,103.6124,101.022,103.0274,470989.0
2021-04-27,103.1946,103.4452,101.1892,101.7741,294807.0
2021-04-28,101.9412,102.7768,100.1865,102.359,510202.0
2021-04-29,102.7768,103.863,102.6097,103.863,333986.0
2021-04-30,104.0301,104.2808,102.1083,102.1919,184775.0
2021-05-01,104.0301,104.2808,102.1083,102.1919,184775.0
2021-05-02,104.0301,104.2808,102.1083,102.1919,184775.0
2021-05-03,102.5261,103.863,101.5234,103.6959,327416.0
2021-05-04,103.6124,104.6986,102.5261,102.5261,320612.0
2021-05-05,103.1946,104.1973,102.5261,104.1973,309917.0
2021-05-06,104.0301,105.5342,100.6878,104.2808,1312563.0
2021-05-07,104.0208,104.8876,100.7268,101.2469,1339579.0
2021-05-08,104.0208,104.8876,100.7268,101.2469,1339579.0
2021-05-09,104.0208,104.8876,100.7268,101.2469,1339579.0
2021-05-10,101.8537,102.2004,99.86,100.5534,560488.0
2021-05-11,99.6866,99.6866,97.2595,97.7796,401664.0
2021-05-12,97.6929,99.1665,97.5195,99.1665,280718.0
2021-05-13,97.6929,99.1665,97.5195,99.1665,280718.0
2021-05-14,100.0333,100.3801,98.1263,99.2532,347329.0
2021-05-15,100.0333,100.3801,98.1263,99.2532,347329.0
2021-05-16,100.0333,100.3801,98.1263,99.2532,347329.0
2021-05-17,99.5132,100.2067,99.2532,99.9467,263128.0
2021-05-18,100.12,101.2469,99.86,100.3801,243138.0
2021-05-19,99.86,99.86,98.473,98.8198,294765.0
2021-05-20,98.8198,100.2934,98.3863,100.2934,307267.0
2021-05-21,100.5534,100.5534,98.9931,99.3399,245884.0
2021-05-22,100.5534,100.5534,98.9931,99.3399,245884.0
2021-05-23,100.5534,100.5534,98.9931,99.3399,245884.0
2021-05-24,99.3399,99.5999,97.9529,99.5999,208429.0
2021-05-25,99.5999,99.6866,98.473,98.6464,387717.0
2021-05-26,99.1665,99.3399,98.1263,98.5597,224864.0
2021-05-27,98.5597,99.6866,97.7796,99.2532,607033.0
2021-05-28,99.3399,99.7733,98.9931,99.0798,173712.0
2021-05-29,99.3399,99.7733,98.9931,99.0798,173712.0
2021-05-30,99.3399,99.7733,98.9931,99.0798,173712.0
2021-05-31,99.0798,100.2067,98.7331,99.0798,417819.0
2021-06-01,99.0798,100.8135,98.9064,100.8135,251847.0
2021-06-02,100.8135,100.9002,99.7733,100.0333,286809.0
2021-06-03,100.0333,101.3336,99.5132,101.3336,343761.0
2021-06-04,101.1602,101.767,100.8135,101.1602,236582.0
2021-06-05,101.1602,101.767,100.8135,101.1602,236582.0
2021-06-06,101.1602,101.767,100.8135,101.1602,236582.0
2021-06-07,101.2469,102.0271,100.9002,101.2469,532082.0
2021-06-08,101.2469,101.6803,100.2934,101.4203,739935.0
2021-06-09,101.4203,101.767,99.9467,100.6401,437801.0
2021-06-10,100.6401,100.9002,99.3399,100.3801,239074.0
2021-06-11,100.3801,100.3801,99.1665,99.4266,154198.0
2021-06-12,100.3801,100.3801,99.1665,99.4266,154198.0
2021-06-13,100.3801,100.3801,99.1665,99.4266,154198.0
2021-06-14,99.5999,100.0333,98.9064,99.3399,229812.0
2021-06-15,99.3399,99.6866,98.0396,98.213,226380.0
2021-06-16,98.213,98.9931,96.9127,97.1728,232971.0
2021-06-17,97.1728,97.6062,95.9592,96.826,509775.0
2021-06-18,96.826,98.3863,95.8725,95.8725,821395.0
2021-06-19,96.826,98.3863,95.8725,95.8725,821395.0
2021-06-20,96.826,98.3863,95.8725,95.8725,821395.0
2021-06-21,95.3524,95.6125,94.2255,94.4856,591312.0
2021-06-22,94.7456,95.179,93.1853,93.6187,396202.0
2021-06-23,93.7054,94.0521,91.4516,91.625,693235.0
2021-06-24,92.0584,93.0119,91.7984,92.4051,547263.0
2021-06-25,92.0584,93.0119,91.7984,92.4051,547263.0
2021-06-26,92.0584,93.0119,91.7984,92.4051,547263.0
2021-06-27,92.0584,93.0119,91.7984,92.4051,547263.0
2021-06-28,92.5785,92.6652,90.8448,91.1916,264978.0
2021-06-29,91.3649,93.4454,90.6715,93.4454,337938.0
2021-06-30,93.1853,93.7054,91.3649,91.625,372687.0
2021-07-01,91.5383,92.4051,91.2783,92.0584,453958.0
2021-07-02,92.4051,93.6187,92.1451,92.9253,466690.0
2021-07-03,92.4051,93.6187,92.1451,92.9253,466690.0
2021-07-04,92.4051,93.6187,92.1451,92.9253,466690.0
2021-07-05,92.5785,94.3122,92.2318,94.2255,265845.0
2021-07-06,94.0521,95.0924,93.7054,94.3122,272412.0
2021-07-07,94.4856,95.179,93.9655,94.919,259768.0
2021-07-08,94.8323,95.7858,94.2255,95.6125,335846.0
