,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity
2020-08-12,119.394,120.507,118.652,119.007,2228306.0
2020-08-13,118.41,120.2,117.974,118.587,1648668.0
2020-08-14,118.313,118.41,116.667,117.942,2124534.0
2020-08-15,118.313,118.41,116.667,117.942,2124534.0
2020-08-16,118.313,118.41,116.667,117.942,2124534.0
2020-08-17,117.813,118.571,117.199,117.441,1638000.0
2020-08-18,116.264,117.425,115.489,116.135,1862581.0
2020-08-19,115.909,117.022,115.489,116.925,1497882.0
2020-08-20,115.554,116.231,114.779,115.199,2345631.0
2020-08-21,115.505,116.183,114.392,115.312,1936051.0
2020-08-22,115.505,116.183,114.392,115.312,1936051.0
2020-08-23,115.505,116.183,114.392,115.312,1936051.0
2020-08-24,116.054,117.538,115.538,117.538,2438032.0
2020-08-25,117.78,118.797,116.586,117.07,2381231.0
2020-08-26,116.57,117.07,116.118,117.07,1601853.0
2020-08-27,118.555,119.765,116.845,119.265,4231318.0
2020-08-28,119.765,122.185,119.523,120.152,4660118.0
2020-08-29,119.765,122.185,119.523,120.152,4660118.0
2020-08-30,119.765,122.185,119.523,120.152,4660118.0
2020-08-31,120.927,121.411,118.28,118.28,2796880.0
2020-09-01,119.039,119.668,117.651,118.571,2240816.0
2020-09-02,118.91,119.862,118.458,119.797,3057304.0
2020-09-03,120.2,121.088,116.909,117.425,4254863.0
2020-09-04,116.974,119.152,116.651,117.264,3790073.0
2020-09-05,116.974,119.152,116.651,117.264,3790073.0
2020-09-06,116.974,119.152,116.651,117.264,3790073.0
2020-09-07,118.006,119.894,117.361,119.603,2235620.0
2020-09-08,120.168,120.475,117.974,118.216,3322942.0
2020-09-09,118.765,122.717,118.587,122.362,4504920.0
2020-09-10,122.056,123.185,121.556,122.266,3370031.0
2020-09-11,122.201,122.298,119.716,120.2,2796617.0
2020-09-12,122.201,122.298,119.716,120.2,2796617.0
2020-09-13,122.201,122.298,119.716,120.2,2796617.0
2020-09-14,121.104,121.394,119.281,120.12,3422054.0
2020-09-15,119.91,120.862,118.49,119.023,4001007.0
2020-09-16,119.394,121.814,119.023,121.749,4118256.0
2020-09-17,120.894,121.152,119.797,120.459,3540123.0
2020-09-18,120.039,120.41,113.86,114.069,11297780.0
2020-09-19,120.039,120.41,113.86,114.069,11297780.0
2020-09-20,120.039,120.41,113.86,114.069,11297780.0
2020-09-21,112.972,113.005,109.923,110.665,5719977.0
2020-09-22,111.327,112.375,111.004,111.698,3034289.0
2020-09-23,111.44,114.65,110.988,113.311,3153640.0
2020-09-24,112.198,113.827,111.488,112.327,2214763.0
2020-09-25,112.827,113.279,110.891,111.262,2493036.0
2020-09-26,112.827,113.279,110.891,111.262,2493036.0
2020-09-27,112.827,113.279,110.891,111.262,2493036.0
2020-09-28,112.472,114.392,112.472,114.344,2900034.0
2020-09-29,114.102,114.36,113.021,113.456,1968750.0
2020-09-30,112.94,114.553,112.44,113.537,2536536.0
2020-10-01,114.666,115.57,113.747,115.247,2674795.0
2020-10-02,114.118,115.36,113.505,115.28,2431629.0
2020-10-03,114.118,115.36,113.505,115.28,2431629.0
2020-10-04,114.118,115.36,113.505,115.28,2431629.0
2020-10-05,115.764,117.425,115.489,116.538,2550218.0
2020-10-06,116.974,117.861,116.022,117.49,2940942.0
2020-10-07,116.812,117.216,115.667,116.022,2484070.0
2020-10-08,116.57,117.377,115.715,116.699,2913971.0
2020-10-09,116.715,117.329,115.247,115.86,2193316.0
2020-10-10,116.715,117.329,115.247,115.86,2193316.0
2020-10-11,116.715,117.329,115.247,115.86,2193316.0
2020-10-12,115.78,117.216,115.554,116.312,2358995.0
2020-10-13,116.377,116.457,113.682,113.682,2904455.0
2020-10-14,113.682,116.957,113.682,116.49,2556886.0
2020-10-15,115.747,116.086,114.86,115.86,2700311.0
2020-10-16,116.974,118.813,116.441,118.732,4235889.0
2020-10-17,116.974,118.813,116.441,118.732,4235889.0
2020-10-18,116.974,118.813,116.441,118.732,4235889.0
2020-10-19,118.7,119.975,118.41,119.781,3734619.0
2020-10-20,121.088,122.266,117.441,119.394,6884861.0
2020-10-21,121.007,122.217,119.555,119.571,4990482.0
2020-10-22,119.491,120.555,117.474,120.475,3422077.0
2020-10-23,120.846,122.701,120.12,120.604,3867498.0
2020-10-24,120.846,122.701,120.12,120.604,3867498.0
2020-10-25,120.846,122.701,120.12,120.604,3867498.0
2020-10-26,119.394,120.878,118.361,118.426,3465023.0
2020-10-27,118.426,119.313,116.619,117.232,3022732.0
2020-10-28,115.586,115.651,112.295,113.23,4463195.0
2020-10-29,112.94,113.989,111.73,112.424,3233199.0
2020-10-30,111.907,112.924,111.407,112.537,1473531.0
2020-10-31,111.907,112.924,111.407,112.537,1473531.0
2020-11-01,111.907,112.924,111.407,112.537,1473531.0
2020-11-02,113.101,115.844,112.23,115.844,3010598.0
2020-11-03,117.087,119.878,116.828,119.878,3417879.0
2020-11-04,117.458,120.555,116.36,119.846,2502414.0
2020-11-05,120.362,121.281,119.587,119.797,2855929.0
2020-11-06,118.99,119.991,117.845,118.151,2337892.0
2020-11-07,118.99,119.991,117.845,118.151,2337892.0
2020-11-08,118.99,119.991,117.845,118.151,2337892.0
2020-11-09,119.442,124.928,119.2,123.556,7764475.0
2020-11-10,124.234,127.687,123.314,126.606,7718505.0
2020-11-11,125.864,128.429,124.879,126.219,4475624.0
2020-11-12,124.621,126.832,124.46,125.589,4087742.0
2020-11-13,125.347,125.428,123.347,125.267,4347410.0
2020-11-14,125.347,125.428,123.347,125.267,4347410.0
2020-11-15,125.347,125.428,123.347,125.267,4347410.0
2020-11-16,125.88,128.606,125.702,125.799,3739608.0
2020-11-17,125.783,127.525,125.622,126.816,3712998.0
2020-11-18,126.622,128.219,126.041,126.686,3348711.0
2020-11-19,124.557,126.089,124.089,125.525,4111618.0
2020-11-20,125.121,126.945,124.976,125.993,3103356.0
2020-11-21,125.121,126.945,124.976,125.993,3103356.0
2020-11-22,125.121,126.945,124.976,125.993,3103356.0
2020-11-23,126.606,127.558,126.315,126.444,2510244.0
2020-11-24,125.363,126.574,124.008,126.541,4178373.0
2020-11-25,126.977,128.348,126.331,127.945,3961209.0
2020-11-26,127.945,128.155,125.751,126.251,2949919.0
2020-11-27,125.896,127.138,125.896,126.106,2519131.0
2020-11-28,125.896,127.138,125.896,126.106,2519131.0
2020-11-29,125.896,127.138,125.896,126.106,2519131.0
2020-11-30,125.847,126.622,124.476,125.218,3723358.0
2020-12-01,125.041,126.816,124.395,126.654,2292100.0
2020-12-02,126.461,127.751,126.122,127.509,2636416.0
2020-12-03,127.3,127.461,126.493,127.219,2468468.0
2020-12-04,127.154,128.187,126.977,127.348,2880249.0
2020-12-05,127.154,128.187,126.977,127.348,2880249.0
2020-12-06,127.154,128.187,126.977,127.348,2880249.0
2020-12-07,127.461,127.687,125.799,126.557,2390221.0
2020-12-08,126.557,127.025,125.896,126.912,2323709.0
2020-12-09,127.122,128.364,127.122,127.832,2720443.0
2020-12-10,127.832,128.348,126.138,126.88,2302825.0
2020-12-11,126.557,126.719,124.234,125.025,2900095.0
2020-12-12,126.557,126.719,124.234,125.025,2900095.0
2020-12-13,126.557,126.719,124.234,125.025,2900095.0
2020-12-14,125.686,127.59,125.444,125.815,2781964.0
2020-12-15,124.992,125.283,113.747,119.684,11654024.0
2020-12-16,119.394,121.152,116.167,117.619,6957472.0
2020-12-17,118.071,118.2,115.312,115.425,4895372.0
2020-12-18,115.36,117.361,113.908,117.103,6938162.0
2020-12-19,115.36,117.361,113.908,117.103,6938162.0
2020-12-20,115.36,117.361,113.908,117.103,6938162.0
2020-12-21,115.263,117.425,114.311,114.424,4564167.0
2020-12-22,114.876,115.651,113.505,114.795,2859644.0
2020-12-23,114.795,116.183,114.069,116.167,1712556.0
2020-12-24,114.795,116.183,114.069,116.167,1712556.0
2020-12-25,114.795,116.183,114.069,116.167,1712556.0
2020-12-26,114.795,116.183,114.069,116.167,1712556.0
2020-12-27,114.795,116.183,114.069,116.167,1712556.0
2020-12-28,117.619,117.764,115.78,117.474,2057068.0
2020-12-29,117.619,117.78,116.36,117.038,2137032.0
2020-12-30,116.941,117.829,116.264,116.264,2759536.0
2020-12-31,116.941,117.829,116.264,116.264,2759536.0
2021-01-01,116.941,117.829,116.264,116.264,2759536.0
2021-01-02,116.941,117.829,116.264,116.264,2759536.0
2021-01-03,116.941,117.829,116.264,116.264,2759536.0
2021-01-04,117.022,117.329,115.538,115.973,2616922.0
2021-01-05,115.828,117.216,115.796,115.796,1429098.0
2021-01-06,115.828,117.216,115.796,115.796,1429098.0
2021-01-07,117.78,120.797,116.925,120.797,4535846.0
2021-01-08,120.797,120.943,118.41,118.781,2767713.0
2021-01-09,120.797,120.943,118.41,118.781,2767713.0
2021-01-10,120.797,120.943,118.41,118.781,2767713.0
2021-01-11,118.748,119.846,117.716,118.006,1928295.0
2021-01-12,118.006,121.33,117.942,121.056,3304946.0
2021-01-13,121.023,121.169,119.507,120.927,2367528.0
2021-01-14,121.249,124.04,121.088,123.653,3603387.0
2021-01-15,123.427,125.202,121.814,123.056,4033039.0
2021-01-16,123.427,125.202,121.814,123.056,4033039.0
2021-01-17,123.427,125.202,121.814,123.056,4033039.0
2021-01-18,122.782,123.75,122.217,123.54,1899027.0
2021-01-19,124.783,127.767,124.718,125.735,3773846.0
2021-01-20,125.783,128.219,125.783,128.171,3419362.0
2021-01-21,128.348,132.801,127.897,132.253,6014606.0
2021-01-22,131.382,132.947,130.962,132.463,2921143.0
2021-01-23,131.382,132.947,130.962,132.463,2921143.0
2021-01-24,131.382,132.947,130.962,132.463,2921143.0
2021-01-25,132.624,133.834,130.22,130.236,3456867.0
2021-01-26,130.349,132.269,129.978,132.043,2775807.0
2021-01-27,132.188,132.995,128.59,129.881,4171072.0
2021-01-28,129.026,129.429,125.847,127.767,3884580.0
2021-01-29,127.267,128.945,125.67,127.283,4940915.0
2021-01-30,127.267,128.945,125.67,127.283,4940915.0
2021-01-31,127.267,128.945,125.67,127.283,4940915.0
2021-02-01,122.879,123.411,119.491,121.782,13931325.0
2021-02-02,122.943,122.992,119.071,119.281,8681934.0
2021-02-03,120.2,120.749,118.748,120.442,4614123.0
2021-02-04,120.846,121.991,120.249,121.556,4435461.0
2021-02-05,121.749,122.137,120.217,120.217,3416898.0
2021-02-06,121.749,122.137,120.217,120.217,3416898.0
2021-02-07,121.749,122.137,120.217,120.217,3416898.0
2021-02-08,120.297,122.088,119.846,120.297,3716030.0
2021-02-09,120.313,121.314,119.862,120.184,2891616.0
2021-02-10,120.781,122.04,120.362,121.023,3876342.0
2021-02-11,121.039,121.572,119.991,120.475,2674341.0
2021-02-12,120.475,121.023,119.733,120.668,2888370.0
2021-02-13,120.475,121.023,119.733,120.668,2888370.0
2021-02-14,120.475,121.023,119.733,120.668,2888370.0
2021-02-15,121.249,123.314,121.12,123.282,3974208.0
2021-02-16,122.892,124.735,121.945,124.735,4783865.0
2021-02-17,124.121,124.32,121.497,121.929,4597266.0
2021-02-18,121.929,122.842,120.434,121.414,4017986.0
2021-02-19,121.729,122.128,120.866,121.231,3977609.0
2021-02-20,121.729,122.128,120.866,121.231,3977609.0
2021-02-21,121.729,122.128,120.866,121.231,3977609.0
2021-02-22,121.231,121.663,120.002,121.53,3523601.0
2021-02-23,121.729,122.277,119.77,122.277,3764008.0
2021-02-24,122.36,123.971,122.078,123.789,3252001.0
2021-02-25,124.005,126.462,123.988,125.25,4517931.0
2021-02-26,123.589,124.685,122.709,122.908,3905016.0
2021-02-27,123.589,124.685,122.709,122.908,3905016.0
2021-02-28,123.589,124.685,122.709,122.908,3905016.0
2021-03-01,123.822,125.4,123.722,125.117,2667389.0
2021-03-02,125.283,126.628,124.652,125.931,3259472.0
2021-03-03,126.313,127.426,126.047,127.409,3095831.0
2021-03-04,126.961,129.917,126.562,129.385,3851311.0
2021-03-05,129.153,131.112,128.289,130.199,3074310.0
2021-03-06,129.153,131.112,128.289,130.199,3074310.0
2021-03-07,129.153,131.112,128.289,130.199,3074310.0
2021-03-08,131.112,133.454,130.78,133.454,3565104.0
2021-03-09,133.653,135.065,132.773,133.437,3835091.0
2021-03-10,132.889,134.517,132.275,134.002,2913952.0
2021-03-11,134.002,134.517,132.839,134.168,2882235.0
2021-03-12,134.019,135.048,133.72,134.384,3743095.0
2021-03-13,134.019,135.048,133.72,134.384,3743095.0
2021-03-14,134.019,135.048,133.72,134.384,3743095.0
2021-03-15,134.384,135.596,133.205,133.471,3153807.0
2021-03-16,133.471,134.583,132.74,133.304,3679635.0
2021-03-17,132.956,133.803,132.109,132.408,4430001.0
2021-03-18,132.856,133.587,131.959,133.089,3325072.0
2021-03-19,132.225,134.484,132.159,132.59,4683226.0
2021-03-20,132.225,134.484,132.159,132.59,4683226.0
2021-03-21,132.225,134.484,132.159,132.59,4683226.0
2021-03-22,132.026,133.221,131.345,132.541,2093518.0
2021-03-23,131.81,132.773,130.946,132.175,2562011.0
2021-03-24,131.195,134.467,131.195,134.185,3481003.0
2021-03-25,132.208,133.221,129.302,130.73,6298628.0
2021-03-26,131.543,131.864,130.274,130.477,3243513.0
2021-03-27,131.543,131.864,130.274,130.477,3243513.0
2021-03-28,131.543,131.864,130.274,130.477,3243513.0
2021-03-29,129.428,130.612,128.802,129.005,2954224.0
2021-03-30,129.394,131.593,129.275,131.458,3027058.0
2021-03-31,131.424,131.932,130.138,130.189,2592201.0
2021-04-01,130.274,130.646,129.512,129.512,1741249.0
2021-04-02,130.274,130.646,129.512,129.512,1741249.0
2021-04-03,130.274,130.646,129.512,129.512,1741249.0
2021-04-04,130.274,130.646,129.512,129.512,1741249.0
2021-04-05,130.274,130.646,129.512,129.512,1741249.0
2021-04-06,130.257,133.843,130.121,132.524,4869644.0
2021-04-07,132.388,134.469,132.388,134.199,3508841.0
2021-04-08,134.436,134.943,132.879,133.471,3274125.0
2021-04-09,133.607,133.657,132.152,133.116,3218170.0
2021-04-10,133.607,133.657,132.152,133.116,3218170.0
2021-04-11,133.607,133.657,132.152,133.116,3218170.0
2021-04-12,133.065,134.182,132.727,133.81,3049401.0
2021-04-13,134.165,134.266,132.558,133.099,3626164.0
2021-04-14,133.065,133.657,131.492,132.524,3553331.0
2021-04-15,132.693,132.998,131.424,131.576,3045093.0
2021-04-16,131.982,134.317,131.982,134.249,4791660.0
2021-04-17,131.982,134.317,131.982,134.249,4791660.0
2021-04-18,131.982,134.317,131.982,134.249,4791660.0
2021-04-19,134.08,134.165,132.473,132.541,3747307.0
2021-04-20,132.219,132.794,128.26,128.836,4423570.0
2021-04-21,129.546,131.238,128.074,128.632,2470103.0
2021-04-22,128.971,129.174,127.499,128.142,2300308.0
2021-04-23,127.82,128.751,127.347,128.751,2262939.0
2021-04-24,127.82,128.751,127.347,128.751,2262939.0
2021-04-25,127.82,128.751,127.347,128.751,2262939.0
2021-04-26,129.258,130.291,128.176,129.648,2951388.0
2021-04-27,129.665,129.665,121.933,125.773,14529644.0
2021-04-28,126.044,127.448,123.506,124.454,6773160.0
2021-04-29,125.164,127.651,124.792,125.689,5503114.0
2021-04-30,125.875,126.991,125.536,125.824,2126909.0
2021-05-01,125.875,126.991,125.536,125.824,2126909.0
2021-05-02,125.875,126.991,125.536,125.824,2126909.0
2021-05-03,126.078,126.264,124.386,125.367,3412418.0
2021-05-04,125.655,126.535,123.811,124.115,3763374.0
2021-05-05,125.13,125.824,124.775,125.519,3277871.0
2021-05-06,125.367,126.89,124.775,126.89,3419208.0
2021-05-07,127.736,128.328,126.484,127.059,3365391.0
2021-05-08,127.736,128.328,126.484,127.059,3365391.0
2021-05-09,127.736,128.328,126.484,127.059,3365391.0
2021-05-10,127.736,128.159,126.247,127.499,2440700.0
2021-05-11,126.619,127.144,124.504,124.504,3501280.0
2021-05-12,125.198,126.518,124.301,125.452,2041955.0
2021-05-13,125.198,126.518,124.301,125.452,2041955.0
2021-05-14,126.704,130.629,126.602,130.629,5403362.0
2021-05-15,126.704,130.629,126.602,130.629,5403362.0
2021-05-16,126.704,130.629,126.602,130.629,5403362.0
2021-05-17,130.663,130.697,128.413,129.275,2285471.0
2021-05-18,129.918,130.51,128.666,129.631,2182710.0
2021-05-19,127.99,130.257,127.414,128.294,3847305.0
2021-05-20,128.734,130.527,127.753,130.46,2743773.0
2021-05-21,130.494,131.001,129.462,130.917,2833421.0
2021-05-22,130.494,131.001,129.462,130.917,2833421.0
2021-05-23,130.494,131.001,129.462,130.917,2833421.0
2021-05-24,130.646,131.695,129.851,130.358,2086610.0
2021-05-25,130.274,130.984,129.191,129.597,2272036.0
2021-05-26,128.937,129.191,124.504,125.892,6664197.0
2021-05-27,125.773,126.738,125.08,125.909,4892044.0
2021-05-28,126.619,129.935,125.604,129.022,4899678.0
2021-05-29,126.619,129.935,125.604,129.022,4899678.0
2021-05-30,126.619,129.935,125.604,129.022,4899678.0
2021-05-31,128.785,128.785,126.112,126.112,3559372.0
2021-06-01,126.974,128.345,126.467,127.753,3289945.0
2021-06-02,127.753,130.104,127.584,129.428,3020828.0
2021-06-03,129.428,130.087,128.582,130.037,2298641.0
2021-06-04,129.901,131.187,129.512,130.51,2570625.0
2021-06-05,129.901,131.187,129.512,130.51,2570625.0
2021-06-06,129.901,131.187,129.512,130.51,2570625.0
2021-06-07,130.426,130.51,128.886,129.377,1837565.0
2021-06-08,129.428,129.428,128.362,128.548,2124649.0
2021-06-09,128.582,128.988,127.82,128.176,1996895.0
2021-06-10,128.176,130.087,128.108,129.428,2736956.0
2021-06-11,128.7,130.274,128.7,130.274,1930995.0
2021-06-12,128.7,130.274,128.7,130.274,1930995.0
2021-06-13,128.7,130.274,128.7,130.274,1930995.0
2021-06-14,130.274,132.118,130.274,130.747,2019477.0
2021-06-15,130.866,131.306,130.02,131.035,2040690.0
2021-06-16,131.12,131.678,129.868,130.358,2045379.0
2021-06-17,131.086,132.93,130.291,130.392,4568395.0
2021-06-18,129.529,130.494,128.193,128.751,4656688.0
2021-06-19,129.529,130.494,128.193,128.751,4656688.0
2021-06-20,129.529,130.494,128.193,128.751,4656688.0
2021-06-21,127.787,130.95,127.008,130.764,3390217.0
2021-06-22,131.12,132.625,130.713,131.762,2905156.0
2021-06-23,133.573,136.246,133.42,134.097,5753993.0
2021-06-24,134.503,136.923,134.453,136.449,3442035.0
2021-06-25,134.503,136.923,134.453,136.449,3442035.0
2021-06-26,134.503,136.923,134.453,136.449,3442035.0
2021-06-27,134.503,136.923,134.453,136.449,3442035.0
2021-06-28,136.449,136.55,134.859,135.823,2960547.0
2021-06-29,135.823,137.65,135.434,135.721,2293208.0
2021-06-30,135.603,136.195,133.522,134.706,2512472.0
2021-07-01,135.366,136.364,134.74,136.161,1729926.0
2021-07-02,136.161,136.55,134.791,135.265,2145646.0
2021-07-03,136.161,136.55,134.791,135.265,2145646.0
2021-07-04,136.161,136.55,134.791,135.265,2145646.0
2021-07-05,135.298,136.229,134.808,136.111,1650013.0
2021-07-06,136.144,136.229,133.86,134.148,2134572.0
2021-07-07,135.772,136.906,135.045,136.906,2985784.0
2021-07-08,137.041,138.395,135.958,136.584,3407534.0
2021-07-09,136.855,139.004,135.992,138.564,3424855.0
2021-07-10,136.855,139.004,135.992,138.564,3424855.0
2021-07-11,136.855,139.004,135.992,138.564,3424855.0
2021-07-12,139.224,139.647,137.447,139.291,1909704.0
2021-07-13,139.393,140.171,138.31,139.021,2400381.0
2021-07-14,138.97,139.173,138.293,138.733,2063412.0
2021-07-15,139.071,140.509,138.411,139.037,3358289.0
2021-07-16,140.002,144.553,140.002,143.064,7946366.0
2021-07-17,140.002,144.553,140.002,143.064,7946366.0
2021-07-18,140.002,144.553,140.002,143.064,7946366.0
2021-07-19,143.809,144.012,136.449,137.007,6335530.0
2021-07-20,138.039,139.071,135.163,137.447,3364830.0
2021-07-21,137.955,138.851,136.347,138.445,3167588.0
2021-07-22,139.054,139.663,137.955,138.547,3133709.0
2021-07-23,139.139,139.494,138.225,138.902,3185701.0
2021-07-24,139.139,139.494,138.225,138.902,3185701.0
2021-07-25,139.139,139.494,138.225,138.902,3185701.0
2021-07-26,138.31,141.051,137.853,140.391,3158116.0
2021-07-27,140.425,141.423,139.613,141.118,2600352.0
2021-07-28,141.203,142.827,141.169,141.44,2752132.0
2021-07-29,141.406,143.758,141.406,142.793,2595339.0
2021-07-30,142.455,142.709,140.848,141.914,2006750.0
2021-07-31,142.455,142.709,140.848,141.914,2006750.0
2021-08-01,142.455,142.709,140.848,141.914,2006750.0
2021-08-02,141.914,142.607,141.44,141.981,2183164.0
2021-08-03,141.998,142.675,141.237,142.472,2783200.0
2021-08-04,142.963,143.166,142.134,143.081,2474985.0
2021-08-05,142.844,143.944,142.557,143.809,2151597.0
2021-08-06,143.775,144.299,143.132,143.825,1882773.0
2021-08-07,143.775,144.299,143.132,143.825,1882773.0
2021-08-08,143.775,144.299,143.132,143.825,1882773.0
2021-08-09,143.707,143.927,142.489,143.606,2142953.0
2021-08-10,143.25,144.401,142.15,144.333,2505332.0
2021-08-11,144.231,145.077,143.267,144.925,2083486.0
2021-08-12,145.162,145.264,143.893,144.553,1838375.0
2021-08-13,144.181,145.162,144.079,144.468,2345191.0
2021-08-14,144.181,145.162,144.079,144.468,2345191.0
2021-08-15,144.181,145.162,144.079,144.468,2345191.0
2021-08-16,143.893,144.282,142.963,143.013,1995358.0
2021-08-17,142.675,143.707,142.235,142.963,2527898.0
2021-08-18,142.878,143.301,141.88,142.404,1829083.0
2021-08-19,140.797,141.947,140.002,141.085,2963348.0
2021-08-20,141.051,143.572,140.746,143.25,2973545.0
2021-08-21,141.051,143.572,140.746,143.25,2973545.0
2021-08-22,141.051,143.572,140.746,143.25,2973545.0
2021-08-23,143.606,144.231,142.624,143.453,2312758.0
2021-08-24,143.453,143.673,142.049,142.489,1597900.0
2021-08-25,142.472,143.25,141.711,143.25,1296285.0
2021-08-26,142.675,142.861,142.15,142.404,1366767.0
2021-08-27,142.201,142.692,142.049,142.269,1298685.0
2021-08-28,142.201,142.692,142.049,142.269,1298685.0
2021-08-29,142.201,142.692,142.049,142.269,1298685.0
2021-08-30,142.523,142.54,141.66,141.795,1309448.0
2021-08-31,141.795,142.201,140.628,140.949,3575913.0
2021-09-01,141.795,142.844,141.609,142.015,1917438.0
2021-09-02,142.134,143.792,141.947,143.352,2157708.0
2021-09-03,143.386,143.69,142.489,142.489,1916638.0
2021-09-04,143.386,143.69,142.489,142.489,1916638.0
2021-09-05,143.386,143.69,142.489,142.489,1916638.0
2021-09-06,143.538,145.483,143.47,144.993,2921488.0
2021-09-07,145.111,145.686,143.402,143.673,2332494.0
2021-09-08,143.386,143.386,142.032,142.167,2712235.0
2021-09-09,141.271,145.061,140.848,144.164,3218527.0
2021-09-10,143.809,143.809,141.998,142.117,2149594.0
2021-09-11,143.809,143.809,141.998,142.117,2149594.0
2021-09-12,143.809,143.809,141.998,142.117,2149594.0
2021-09-13,142.59,143.927,142.218,142.37,2502637.0
2021-09-14,142.438,142.861,141.135,141.761,1993712.0
2021-09-15,141.609,142.59,141.118,141.744,2634253.0
2021-09-16,142.184,143.572,141.981,143.301,2098771.0
2021-09-17,143.809,145.856,143.809,144.299,4631725.0
2021-09-18,143.809,145.856,143.809,144.299,4631725.0
2021-09-19,143.809,145.856,143.809,144.299,4631725.0
2021-09-20,142.793,143.436,140.476,141.102,3810611.0
2021-09-21,141.102,143.098,140.831,140.831,2368868.0
2021-09-22,142.184,143.69,142.184,142.726,3277678.0
2021-09-23,143.386,146.059,143.132,145.5,4165829.0
2021-09-24,145.67,145.771,144.113,144.756,2914400.0
2021-09-25,145.67,145.771,144.113,144.756,2914400.0
2021-09-26,145.67,145.771,144.113,144.756,2914400.0
2021-09-27,145.5,147.818,145.128,147.683,2562844.0
2021-09-28,147.734,149.544,147.023,147.141,3718388.0
2021-09-29,147.615,149.832,147.615,148.918,2650703.0
2021-09-30,149.375,150.085,148.529,149.984,2765765.0
2021-10-01,148.884,148.969,145.686,148.833,5041693.0
2021-10-02,148.884,148.969,145.686,148.833,5041693.0
2021-10-03,148.884,148.969,145.686,148.833,5041693.0
2021-10-04,149.51,150.914,148.106,149.07,3123180.0
2021-10-05,149.798,151.27,148.867,151.067,3255168.0
2021-10-06,150.745,152.099,149.087,151.016,3512920.0
2021-10-07,151.913,153.046,151.337,151.676,3825625.0
2021-10-08,152.352,154.095,151.54,153.604,3383350.0
2021-10-09,152.352,154.095,151.54,153.604,3383350.0
2021-10-10,152.352,154.095,151.54,153.604,3383350.0
2021-10-11,153.791,154.721,153.368,154.721,2934933.0
2021-10-12,151.642,153.672,150.914,153.672,4100944.0
2021-10-13,153.655,154.653,152.555,154.45,3020167.0
2021-10-14,154.806,156.684,154.552,155.601,3340254.0
2021-10-15,156.582,157.631,155.838,156.548,3399819.0
2021-10-16,156.582,157.631,155.838,156.548,3399819.0
2021-10-17,156.582,157.631,155.838,156.548,3399819.0
2021-10-18,156.548,159.255,156.531,156.565,3622637.0
2021-10-19,156.498,158.325,156.091,157.208,3467513.0
2021-10-20,157.445,158.054,154.197,155.516,5413704.0
2021-10-21,157.343,161.235,155.753,160.71,6149636.0
2021-10-22,160.778,164.551,160.727,163.299,5819299.0
2021-10-23,160.778,164.551,160.727,163.299,5819299.0
2021-10-24,160.778,164.551,160.727,163.299,5819299.0
2021-10-25,163.299,166.226,163.299,165.278,4572986.0
2021-10-26,165.058,166.395,162.622,164.652,5179892.0
2021-10-27,164.652,164.703,163.57,163.773,2713113.0
2021-10-28,163.773,165.109,163.18,164.534,5104879.0
2021-10-29,164.657,165.008,162.917,163.69,3910241.0
2021-10-30,164.657,165.008,162.917,163.69,3910241.0
2021-10-31,164.657,165.008,162.917,163.69,3910241.0
2021-11-01,164.094,165.184,162.899,163.883,2512526.0
2021-11-02,163.919,164.798,163.163,164.798,1722480.0
2021-11-03,164.885,166.678,163.936,166.678,2318699.0
2021-11-04,166.731,168.928,166.731,167.258,4831704.0
2021-11-05,167.012,169.139,166.942,168.753,1291102.0
2021-11-06,167.012,169.139,166.942,168.753,1291102.0
2021-11-07,167.012,169.139,166.942,168.753,1291102.0
2021-11-08,168.594,168.594,166.925,167.698,2233716.0
2021-11-09,167.874,168.19,166.749,167.153,1924309.0
2021-11-10,167.171,169.245,167.171,167.926,2190130.0
2021-11-11,168.577,169.983,168.489,169.192,1559488.0
2021-11-12,169.192,170.264,168.05,169.684,2045347.0
2021-11-13,169.192,170.264,168.05,169.684,2045347.0
2021-11-14,169.192,170.264,168.05,169.684,2045347.0
2021-11-15,169.227,170.844,169.016,170.423,1577352.0
2021-11-16,170.932,171.653,169.667,170.282,1410486.0
2021-11-17,170.282,171.178,169.262,169.966,2065058.0
2021-11-18,169.456,169.719,168.454,169.544,2167976.0
2021-11-19,169.544,169.913,166.731,168.313,3674652.0
2021-11-20,169.544,169.913,166.731,168.313,3674652.0
2021-11-21,169.544,169.913,166.731,168.313,3674652.0
2021-11-22,168.12,170.493,168.12,170.036,2502619.0
2021-11-23,169.333,170.563,168.436,169.719,2155501.0
2021-11-24,169.719,171.231,169.333,170.001,2487040.0
2021-11-25,170.018,171.038,169.702,169.878,1458347.0
2021-11-26,166.889,166.889,160.983,161.282,6405549.0
2021-11-27,166.889,166.889,160.983,161.282,6405549.0
2021-11-28,166.889,166.889,160.983,161.282,6405549.0
2021-11-29,161.106,162.794,160.333,161.335,3121556.0
2021-11-30,160.403,160.719,157.995,160.262,5815432.0
2021-12-01,160.825,162.653,160.825,162.6,2647140.0
2021-12-02,161.598,162.899,160.157,162.635,1968319.0
2021-12-03,163.479,164.147,160.842,161.51,2565180.0
2021-12-04,163.479,164.147,160.842,161.51,2565180.0
