,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity
2020-08-03,56.421,57.799,54.957,57.799,633412.0
2020-08-04,58.058,58.316,56.594,57.369,532042.0
2020-08-05,57.455,59.264,57.283,58.833,625724.0
2020-08-06,59.092,59.092,57.541,58.316,470317.0
2020-08-07,58.316,59.264,57.713,59.178,643849.0
2020-08-08,58.316,59.264,57.713,59.178,643849.0
2020-08-09,58.316,59.264,57.713,59.178,643849.0
2020-08-10,59.178,59.436,58.489,58.489,491357.0
2020-08-11,58.575,60.125,58.575,59.436,591807.0
2020-08-12,59.436,60.47,59.178,59.953,470665.0
2020-08-13,59.608,61.073,59.35,60.728,406155.0
2020-08-14,60.728,61.159,59.436,59.608,457208.0
2020-08-15,60.728,61.159,59.436,59.608,457208.0
2020-08-16,60.728,61.159,59.436,59.608,457208.0
2020-08-17,59.608,60.211,58.747,60.039,369291.0
2020-08-18,59.867,60.728,59.005,59.522,368784.0
2020-08-19,59.867,61.331,59.867,60.9,499757.0
2020-08-20,60.125,61.159,59.953,60.987,352356.0
2020-08-21,61.073,61.676,60.384,61.331,296371.0
2020-08-22,61.073,61.676,60.384,61.331,296371.0
2020-08-23,61.073,61.676,60.384,61.331,296371.0
2020-08-24,61.417,62.623,61.417,61.848,406960.0
2020-08-25,61.848,62.02,60.987,61.59,337179.0
2020-08-26,61.934,62.796,61.503,62.193,509251.0
2020-08-27,62.365,63.485,62.193,62.623,482631.0
2020-08-28,62.623,63.14,62.193,62.882,331811.0
2020-08-29,62.623,63.14,62.193,62.882,331811.0
2020-08-30,62.623,63.14,62.193,62.882,331811.0
2020-08-31,62.968,63.399,62.02,62.279,312265.0
2020-09-01,62.193,62.968,61.676,62.193,347648.0
2020-09-02,62.193,63.054,61.417,61.59,341242.0
2020-09-03,62.02,62.193,59.264,59.264,332849.0
2020-09-04,58.661,60.039,57.455,57.713,508681.0
2020-09-05,58.661,60.039,57.455,57.713,508681.0
2020-09-06,58.661,60.039,57.455,57.713,508681.0
2020-09-07,57.972,59.436,57.972,58.747,206767.0
2020-09-08,58.833,59.005,57.972,58.402,699673.0
2020-09-09,58.402,58.661,57.455,57.972,245821.0
2020-09-10,58.575,58.575,57.196,58.316,286641.0
2020-09-11,58.402,60.211,58.316,59.092,457551.0
2020-09-12,58.402,60.211,58.316,59.092,457551.0
2020-09-13,58.402,60.211,58.316,59.092,457551.0
2020-09-14,59.092,59.092,57.627,58.144,409301.0
2020-09-15,58.316,59.953,58.316,58.833,514144.0
2020-09-16,58.833,59.867,58.833,58.919,285620.0
2020-09-17,58.575,58.575,57.11,57.541,548801.0
2020-09-18,57.541,57.541,56.68,56.766,503146.0
2020-09-19,57.541,57.541,56.68,56.766,503146.0
2020-09-20,57.541,57.541,56.68,56.766,503146.0
2020-09-21,57.455,57.627,54.785,55.388,536777.0
2020-09-22,55.388,56.766,54.612,54.871,526860.0
2020-09-23,54.871,56.077,54.612,54.785,528392.0
2020-09-24,54.698,55.474,53.837,55.388,417952.0
2020-09-25,55.646,57.455,54.182,56.766,890836.0
2020-09-26,55.646,57.455,54.182,56.766,890836.0
2020-09-27,55.646,57.455,54.182,56.766,890836.0
2020-09-28,56.766,57.972,56.163,57.11,458846.0
2020-09-29,57.541,58.144,57.11,57.455,308900.0
2020-09-30,57.455,60.298,57.024,59.436,1112829.0
2020-10-01,59.436,60.642,58.402,60.211,459176.0
2020-10-02,59.867,60.47,58.316,58.833,367590.0
2020-10-03,59.867,60.47,58.316,58.833,367590.0
2020-10-04,59.867,60.47,58.316,58.833,367590.0
2020-10-05,58.833,59.781,58.402,58.489,453924.0
2020-10-06,58.575,59.35,58.402,58.661,318132.0
2020-10-07,58.575,59.436,58.402,58.489,317569.0
2020-10-08,59.005,60.728,58.402,58.402,675983.0
2020-10-09,58.402,62.279,58.402,61.331,822850.0
2020-10-10,58.402,62.279,58.402,61.331,822850.0
2020-10-11,58.402,62.279,58.402,61.331,822850.0
2020-10-12,61.417,61.934,59.867,60.039,482127.0
2020-10-13,60.039,60.211,59.35,59.608,314612.0
2020-10-14,59.608,61.848,59.608,61.245,482726.0
2020-10-15,61.245,62.623,60.642,60.987,455350.0
2020-10-16,61.503,62.451,61.245,61.934,501101.0
2020-10-17,61.503,62.451,61.245,61.934,501101.0
2020-10-18,61.503,62.451,61.245,61.934,501101.0
2020-10-19,62.193,62.623,61.159,61.676,369293.0
2020-10-20,61.676,63.399,61.59,61.934,505469.0
2020-10-21,62.02,62.02,59.35,59.35,652887.0
2020-10-22,59.005,60.211,57.283,58.144,855517.0
2020-10-23,61.245,67.878,60.125,63.399,3138423.0
2020-10-24,61.245,67.878,60.125,63.399,3138423.0
2020-10-25,61.245,67.878,60.125,63.399,3138423.0
2020-10-26,64.088,64.777,59.695,59.867,1994231.0
2020-10-27,60.211,63.485,60.211,62.882,1215930.0
2020-10-28,62.968,62.968,59.178,59.695,984872.0
2020-10-29,59.436,60.47,57.455,58.747,806634.0
2020-10-30,57.886,58.661,57.024,58.489,536463.0
2020-10-31,57.886,58.661,57.024,58.489,536463.0
2020-11-01,57.886,58.661,57.024,58.489,536463.0
2020-11-02,58.833,59.695,58.144,59.436,522790.0
2020-11-03,59.867,60.384,58.747,59.436,506286.0
2020-11-04,58.575,61.762,58.575,61.245,723333.0
2020-11-05,62.106,62.796,61.073,61.073,1022580.0
2020-11-06,61.073,61.848,59.867,60.47,563362.0
2020-11-07,61.073,61.848,59.867,60.47,563362.0
2020-11-08,61.073,61.848,59.867,60.47,563362.0
2020-11-09,61.245,61.934,55.56,57.886,1634619.0
2020-11-10,57.886,57.972,56.249,57.713,1235881.0
2020-11-11,57.713,58.919,57.024,57.713,692319.0
2020-11-12,57.713,58.919,57.627,58.23,484620.0
2020-11-13,57.713,59.178,57.713,58.919,486846.0
2020-11-14,57.713,59.178,57.713,58.919,486846.0
2020-11-15,57.713,59.178,57.713,58.919,486846.0
2020-11-16,59.092,61.159,59.005,60.039,814343.0
2020-11-17,59.867,61.245,59.608,60.298,325884.0
2020-11-18,59.867,61.934,59.867,60.814,453604.0
2020-11-19,59.953,60.814,59.695,59.695,594927.0
2020-11-20,59.867,60.987,59.867,60.298,345755.0
2020-11-21,59.867,60.987,59.867,60.298,345755.0
2020-11-22,59.867,60.987,59.867,60.298,345755.0
2020-11-23,60.298,61.245,59.522,59.608,553690.0
2020-11-24,59.867,61.503,59.436,61.245,793250.0
2020-11-25,61.159,62.623,60.556,61.934,580417.0
2020-11-26,61.59,64.432,61.417,63.226,866871.0
2020-11-27,63.226,65.552,63.054,65.38,553992.0
2020-11-28,63.226,65.552,63.054,65.38,553992.0
2020-11-29,63.226,65.552,63.054,65.38,553992.0
2020-11-30,65.207,66.069,63.657,63.829,961609.0
2020-12-01,63.829,65.897,63.829,65.035,523620.0
2020-12-02,64.949,65.38,63.829,64.174,572541.0
2020-12-03,64.432,67.361,64.26,66.5,691068.0
2020-12-04,66.586,67.275,66.069,66.5,458557.0
2020-12-05,66.586,67.275,66.069,66.5,458557.0
2020-12-06,66.586,67.275,66.069,66.5,458557.0
2020-12-07,66.5,67.016,65.983,66.155,367176.0
2020-12-08,66.155,66.844,65.38,66.844,363826.0
2020-12-09,66.758,67.189,64.949,65.294,552988.0
2020-12-10,64.777,65.552,64.174,64.863,381921.0
2020-12-11,64.777,64.863,63.657,64.518,260053.0
2020-12-12,64.777,64.863,63.657,64.518,260053.0
2020-12-13,64.777,64.863,63.657,64.518,260053.0
2020-12-14,64.777,65.897,64.432,65.207,356184.0
2020-12-15,65.207,66.155,64.26,65.38,321330.0
2020-12-16,65.466,66.241,64.691,65.638,406467.0
2020-12-17,65.897,66.241,64.002,65.207,576913.0
2020-12-18,65.035,66.241,64.863,66.069,519738.0
2020-12-19,65.035,66.241,64.863,66.069,519738.0
2020-12-20,65.035,66.241,64.863,66.069,519738.0
2020-12-21,65.207,65.38,64.088,64.346,388849.0
2020-12-22,64.604,65.121,64.174,64.26,217961.0
2020-12-23,64.174,65.38,64.088,65.207,290667.0
2020-12-24,64.174,65.38,64.088,65.207,290667.0
2020-12-25,64.174,65.38,64.088,65.207,290667.0
2020-12-26,64.174,65.38,64.088,65.207,290667.0
2020-12-27,64.174,65.38,64.088,65.207,290667.0
2020-12-28,65.207,65.638,64.518,65.207,236512.0
2020-12-29,65.035,65.81,63.915,64.518,374045.0
2020-12-30,64.518,64.604,63.485,63.485,348951.0
2020-12-31,64.518,64.604,63.485,63.485,348951.0
2021-01-01,64.518,64.604,63.485,63.485,348951.0
2021-01-02,64.518,64.604,63.485,63.485,348951.0
2021-01-03,64.518,64.604,63.485,63.485,348951.0
2021-01-04,64.26,66.586,63.915,65.207,662657.0
2021-01-05,64.604,69.428,64.432,68.825,636095.0
2021-01-06,64.604,69.428,64.432,68.825,636095.0
2021-01-07,70.979,72.788,69.342,70.548,1000346.0
2021-01-08,70.72,72.357,69.428,70.807,736717.0
2021-01-09,70.72,72.357,69.428,70.807,736717.0
2021-01-10,70.72,72.357,69.428,70.807,736717.0
2021-01-11,71.065,72.615,70.204,70.979,441226.0
2021-01-12,73.132,75.716,72.788,73.046,836048.0
2021-01-13,73.046,73.175,72.012,72.702,480400.0
2021-01-14,72.96,74.64,72.357,73.391,604877.0
2021-01-15,73.391,73.434,70.979,71.582,611913.0
2021-01-16,73.391,73.434,70.979,71.582,611913.0
2021-01-17,73.391,73.434,70.979,71.582,611913.0
2021-01-18,71.539,73.305,70.979,72.142,445892.0
2021-01-19,72.572,72.702,71.366,71.84,450369.0
2021-01-20,71.926,73.563,71.711,72.917,615137.0
2021-01-21,72.96,73.132,70.074,71.409,888379.0
2021-01-22,71.409,71.409,70.074,70.979,549913.0
2021-01-23,71.409,71.409,70.074,70.979,549913.0
2021-01-24,71.409,71.409,70.074,70.979,549913.0
2021-01-25,71.496,71.711,69.299,69.687,672948.0
2021-01-26,69.514,70.548,69.514,70.247,430565.0
2021-01-27,70.247,70.591,67.749,68.524,646627.0
2021-01-28,67.964,68.955,65.81,68.653,512935.0
2021-01-29,68.05,69.041,66.973,67.835,351949.0
2021-01-30,68.05,69.041,66.973,67.835,351949.0
2021-01-31,68.05,69.041,66.973,67.835,351949.0
2021-02-01,68.136,71.022,68.136,70.763,504776.0
2021-02-02,68.438,70.16,67.792,69.601,800917.0
2021-02-03,69.773,70.548,68.911,69.17,527538.0
2021-02-04,69.17,69.902,68.179,68.481,714386.0
2021-02-05,68.868,70.204,68.782,70.031,526625.0
2021-02-06,68.868,70.204,68.782,70.031,526625.0
2021-02-07,68.868,70.204,68.782,70.031,526625.0
2021-02-08,70.074,71.926,69.945,71.539,948691.0
2021-02-09,66.758,67.878,63.269,66.112,5494024.0
2021-02-10,66.327,66.327,61.503,62.02,2626377.0
2021-02-11,62.236,63.442,62.193,63.355,1698235.0
2021-02-12,63.226,63.226,61.633,61.977,1478140.0
2021-02-13,63.226,63.226,61.633,61.977,1478140.0
2021-02-14,63.226,63.226,61.633,61.977,1478140.0
2021-02-15,62.193,62.666,60.9,61.633,1083861.0
2021-02-16,61.633,61.891,60.642,60.814,739817.0
2021-02-17,60.944,61.245,59.824,60.384,1162793.0
2021-02-18,60.298,60.384,58.015,58.144,1258343.0
2021-02-19,58.359,60.211,58.359,59.264,1096337.0
2021-02-20,58.359,60.211,58.359,59.264,1096337.0
2021-02-21,58.359,60.211,58.359,59.264,1096337.0
2021-02-22,59.695,61.159,59.048,60.685,1822467.0
2021-02-23,60.728,60.728,58.144,59.135,1353530.0
2021-02-24,59.307,59.867,58.402,58.661,967761.0
2021-02-25,59.092,59.781,58.747,59.221,799652.0
2021-02-26,58.015,59.393,56.852,59.221,1360731.0
2021-02-27,58.015,59.393,56.852,59.221,1360731.0
2021-02-28,58.015,59.393,56.852,59.221,1360731.0
2021-03-01,59.695,61.547,59.695,61.202,910163.0
2021-03-02,61.159,62.365,60.685,60.685,903946.0
2021-03-03,60.728,63.399,60.728,62.882,1377952.0
2021-03-04,62.451,62.58,60.944,61.503,901915.0
2021-03-05,60.944,61.159,59.393,59.522,979743.0
2021-03-06,60.944,61.159,59.393,59.522,979743.0
2021-03-07,60.944,61.159,59.393,59.522,979743.0
2021-03-08,59.565,60.944,58.919,60.685,903656.0
2021-03-09,60.513,61.719,60.298,61.417,517651.0
2021-03-10,61.331,61.503,60.341,61.073,860559.0
2021-03-11,62.193,63.14,61.719,62.623,1123398.0
2021-03-12,62.537,63.614,61.891,62.106,858413.0
2021-03-13,62.537,63.614,61.891,62.106,858413.0
2021-03-14,62.537,63.614,61.891,62.106,858413.0
2021-03-15,62.451,64.045,62.451,63.312,777779.0
2021-03-16,63.657,65.552,63.571,65.121,855842.0
2021-03-17,65.121,65.38,64.217,64.949,602039.0
2021-03-18,65.078,66.284,64.949,65.552,772491.0
2021-03-19,65.466,66.844,65.251,66.543,995389.0
2021-03-20,65.466,66.844,65.251,66.543,995389.0
2021-03-21,65.466,66.844,65.251,66.543,995389.0
2021-03-22,65.121,65.38,64.045,64.389,1318333.0
2021-03-23,64.303,65.035,63.571,64.777,833499.0
2021-03-24,64.604,66.5,64.045,66.069,997451.0
2021-03-25,66.112,67.576,65.81,67.016,832870.0
2021-03-26,67.576,70.16,67.576,69.644,940391.0
2021-03-27,67.576,70.16,67.576,69.644,940391.0
2021-03-28,67.576,70.16,67.576,69.644,940391.0
2021-03-29,69.988,70.117,68.265,68.308,603013.0
2021-03-30,68.567,69.471,68.395,68.955,362357.0
2021-03-31,69.041,70.505,68.911,69.816,622526.0
2021-04-01,70.204,71.022,70.031,70.979,378189.0
2021-04-02,70.204,71.022,70.031,70.979,378189.0
2021-04-03,70.204,71.022,70.031,70.979,378189.0
2021-04-04,70.204,71.022,70.031,70.979,378189.0
2021-04-05,70.204,71.022,70.031,70.979,378189.0
2021-04-06,71.065,72.357,71.065,71.84,702606.0
2021-04-07,71.883,72.615,71.323,72.099,578255.0
2021-04-08,72.271,73.692,72.142,73.649,551175.0
2021-04-09,73.692,74.812,72.702,72.745,518705.0
2021-04-10,73.692,74.812,72.702,72.745,518705.0
2021-04-11,73.692,74.812,72.702,72.745,518705.0
2021-04-12,73.089,73.089,70.893,71.151,697068.0
2021-04-13,71.151,72.012,70.29,71.539,850028.0
2021-04-14,71.453,72.745,71.453,72.486,451627.0
2021-04-15,72.486,73.52,72.314,72.615,501584.0
2021-04-16,72.917,73.52,72.185,72.4,680496.0
2021-04-17,72.917,73.52,72.185,72.4,680496.0
2021-04-18,72.917,73.52,72.185,72.4,680496.0
2021-04-19,72.486,75.975,72.486,73.778,1416458.0
2021-04-20,73.692,74.08,69.299,69.471,1732585.0
2021-04-21,69.601,69.988,67.533,67.835,776367.0
2021-04-22,68.998,69.299,66.887,67.404,654916.0
2021-04-23,67.189,68.222,67.146,67.749,645183.0
2021-04-24,67.189,68.222,67.146,67.749,645183.0
2021-04-25,67.189,68.222,67.146,67.749,645183.0
2021-04-26,67.921,69.471,67.878,68.696,698003.0
2021-04-27,68.653,69.859,68.222,69.041,794221.0
2021-04-28,69.041,69.428,67.232,67.232,1006061.0
2021-04-29,68.179,71.84,66.5,66.715,1995990.0
2021-04-30,66.93,68.567,66.37,66.5,654790.0
2021-05-01,66.93,68.567,66.37,66.5,654790.0
2021-05-02,66.93,68.567,66.37,66.5,654790.0
2021-05-03,66.758,70.72,66.5,70.462,921502.0
2021-05-04,70.548,71.582,68.696,68.955,1138855.0
2021-05-05,69.299,71.323,69.299,71.323,734818.0
2021-05-06,71.151,71.151,69.601,69.859,762039.0
2021-05-07,70.031,71.323,68.696,71.237,804906.0
2021-05-08,70.031,71.323,68.696,71.237,804906.0
2021-05-09,70.031,71.323,68.696,71.237,804906.0
2021-05-10,71.237,71.754,69.644,69.902,510634.0
2021-05-11,68.911,68.955,67.016,67.749,1167252.0
2021-05-12,67.878,68.868,66.93,66.93,452266.0
2021-05-13,67.878,68.868,66.93,66.93,452266.0
2021-05-14,67.816,68.169,66.297,67.355,626763.0
2021-05-15,67.816,68.169,66.297,67.355,626763.0
2021-05-16,67.816,68.169,66.297,67.355,626763.0
2021-05-17,67.41,67.527,65.782,66.324,713295.0
2021-05-18,66.324,68.467,66.207,68.467,682344.0
2021-05-19,68.359,68.359,64.923,65.646,401044.0
2021-05-20,66.008,67.084,65.285,66.822,607520.0
2021-05-21,66.822,67.183,66.279,66.37,342069.0
2021-05-22,66.822,67.183,66.279,66.37,342069.0
2021-05-23,66.822,67.183,66.279,66.37,342069.0
2021-05-24,66.279,68.088,66.008,67.726,523423.0
2021-05-25,68.088,68.992,67.003,67.274,440760.0
2021-05-26,67.816,67.816,66.55,67.636,447591.0
2021-05-27,67.636,68.178,67.093,67.545,689799.0
2021-05-28,67.636,67.636,66.46,66.822,784936.0
2021-05-29,67.636,67.636,66.46,66.822,784936.0
2021-05-30,67.636,67.636,66.46,66.822,784936.0
2021-05-31,66.822,67.816,65.827,67.816,1928274.0
2021-06-01,67.816,69.444,67.364,68.269,733279.0
2021-06-02,68.269,68.721,67.364,67.455,426226.0
2021-06-03,67.455,67.726,66.55,67.364,447206.0
2021-06-04,67.455,68.178,67.093,67.726,346788.0
2021-06-05,67.455,68.178,67.093,67.726,346788.0
2021-06-06,67.455,68.178,67.093,67.726,346788.0
2021-06-07,67.907,68.269,66.731,66.731,322506.0
2021-06-08,66.731,67.455,66.279,67.003,504844.0
2021-06-09,67.093,67.455,66.189,66.46,297819.0
2021-06-10,66.641,67.183,66.008,66.912,467041.0
2021-06-11,67.364,68.63,67.093,67.274,499303.0
2021-06-12,67.364,68.63,67.093,67.274,499303.0
2021-06-13,67.364,68.63,67.093,67.274,499303.0
2021-06-14,67.636,69.173,67.545,67.726,688985.0
2021-06-15,67.907,67.907,64.38,65.013,1146470.0
2021-06-16,65.013,65.194,63.747,64.742,559124.0
2021-06-17,63.928,65.194,63.386,64.29,430983.0
2021-06-18,64.29,64.923,63.205,63.747,494523.0
2021-06-19,64.29,64.923,63.205,63.747,494523.0
2021-06-20,64.29,64.923,63.205,63.747,494523.0
2021-06-21,63.295,63.928,62.843,63.567,407936.0
2021-06-22,63.295,63.657,61.758,63.567,536561.0
2021-06-23,63.567,64.109,61.396,62.301,852235.0
2021-06-24,62.934,64.2,62.482,63.657,611774.0
2021-06-25,62.934,64.2,62.482,63.657,611774.0
2021-06-26,62.934,64.2,62.482,63.657,611774.0
2021-06-27,62.934,64.2,62.482,63.657,611774.0
2021-06-28,63.386,63.386,62.029,62.21,571203.0
2021-06-29,62.21,64.019,62.21,63.838,638707.0
2021-06-30,63.838,63.928,62.391,63.114,444479.0
2021-07-01,63.114,64.742,63.114,64.109,640091.0
2021-07-02,64.561,65.465,64.29,64.742,426306.0
2021-07-03,64.561,65.465,64.29,64.742,426306.0
2021-07-04,64.561,65.465,64.29,64.742,426306.0
2021-07-05,64.2,64.742,63.476,64.561,489971.0
2021-07-06,64.38,65.013,63.567,64.471,434704.0
2021-07-07,64.471,65.013,63.476,64.109,721329.0
2021-07-08,68.178,70.8,67.545,69.082,2374325.0
2021-07-09,69.263,69.625,66.731,67.455,1259994.0
2021-07-10,69.263,69.625,66.731,67.455,1259994.0
2021-07-11,69.263,69.625,66.731,67.455,1259994.0
2021-07-12,67.816,67.907,66.731,66.822,658963.0
2021-07-13,66.822,66.822,65.194,65.918,823915.0
2021-07-14,65.918,66.641,65.556,66.008,530612.0
2021-07-15,66.098,66.098,63.838,64.019,1141141.0
2021-07-16,64.2,64.923,63.747,64.29,985909.0
2021-07-17,64.2,64.923,63.747,64.29,985909.0
2021-07-18,64.2,64.923,63.747,64.29,985909.0
2021-07-19,64.29,64.29,62.753,63.567,860470.0
2021-07-20,63.747,63.747,62.753,63.386,598048.0
2021-07-21,63.476,64.923,63.476,64.742,1042547.0
2021-07-22,63.205,65.375,61.849,65.375,1580785.0
2021-07-23,64.2,64.652,62.029,62.843,1704329.0
2021-07-24,64.2,64.652,62.029,62.843,1704329.0
2021-07-25,64.2,64.652,62.029,62.843,1704329.0
2021-07-26,62.843,63.747,62.391,62.934,769207.0
2021-07-27,63.024,63.205,62.21,62.662,518947.0
2021-07-28,62.662,63.114,62.572,62.934,421906.0
2021-07-29,63.205,63.567,62.482,62.572,522030.0
2021-07-30,62.572,63.024,62.301,62.662,580673.0
2021-07-31,62.572,63.024,62.301,62.662,580673.0
2021-08-01,62.572,63.024,62.301,62.662,580673.0
2021-08-02,62.662,63.657,62.662,63.386,616117.0
2021-08-03,63.295,63.386,62.21,62.662,754763.0
2021-08-04,62.662,64.109,62.572,63.114,459032.0
2021-08-05,62.934,63.657,62.572,63.205,608488.0
2021-08-06,63.205,63.657,62.662,63.114,753086.0
2021-08-07,63.205,63.657,62.662,63.114,753086.0
2021-08-08,63.205,63.657,62.662,63.114,753086.0
2021-08-09,63.114,64.471,62.753,64.29,468109.0
2021-08-10,64.29,65.194,63.928,64.832,605841.0
2021-08-11,64.923,65.465,63.657,65.285,718962.0
2021-08-12,65.285,67.003,65.104,66.822,851436.0
2021-08-13,66.822,70.258,66.822,69.444,1761161.0
2021-08-14,66.822,70.258,66.822,69.444,1761161.0
2021-08-15,66.822,70.258,66.822,69.444,1761161.0
2021-08-16,69.444,70.8,68.811,70.167,1014396.0
2021-08-17,69.987,71.072,69.806,69.896,770390.0
2021-08-18,69.987,72.066,69.896,71.976,1023845.0
2021-08-19,71.524,71.705,69.896,70.981,930731.0
2021-08-20,70.348,72.066,70.258,71.343,411073.0
2021-08-21,70.348,72.066,70.258,71.343,411073.0
2021-08-22,70.348,72.066,70.258,71.343,411073.0
2021-08-23,71.433,72.428,70.439,71.524,733252.0
2021-08-24,71.524,72.88,71.433,72.428,694503.0
2021-08-25,72.428,73.965,72.428,73.423,762584.0
2021-08-26,73.694,74.96,73.603,73.694,763122.0
2021-08-27,73.875,74.688,73.332,74.146,545117.0
2021-08-28,73.875,74.688,73.332,74.146,545117.0
2021-08-29,73.875,74.688,73.332,74.146,545117.0
2021-08-30,74.056,74.327,73.332,74.236,546139.0
2021-08-31,74.146,74.508,73.332,74.056,642685.0
2021-09-01,74.417,75.593,73.875,74.327,610923.0
2021-09-02,74.327,75.954,74.146,74.598,545386.0
2021-09-03,74.598,74.96,73.965,74.688,508240.0
2021-09-04,74.598,74.96,73.965,74.688,508240.0
2021-09-05,74.598,74.96,73.965,74.688,508240.0
2021-09-06,74.688,75.05,73.965,74.688,665083.0
2021-09-07,74.327,75.05,73.965,74.327,312244.0
2021-09-08,74.146,75.593,73.513,74.598,583685.0
2021-09-09,74.598,75.412,74.146,75.05,514437.0
2021-09-10,75.05,75.774,73.965,74.056,383828.0
2021-09-11,75.05,75.774,73.965,74.056,383828.0
2021-09-12,75.05,75.774,73.965,74.056,383828.0
2021-09-13,73.965,74.146,72.066,72.97,500693.0
2021-09-14,72.88,73.513,71.885,72.609,399215.0
2021-09-15,72.157,73.061,71.976,72.428,445529.0
2021-09-16,74.598,83.098,74.508,79.571,3748317.0
2021-09-17,79.662,82.917,76.678,82.284,2561881.0
2021-09-18,79.662,82.917,76.678,82.284,2561881.0
2021-09-19,79.662,82.917,76.678,82.284,2561881.0
2021-09-20,81.38,81.651,78.486,79.481,883419.0
2021-09-21,79.481,79.571,75.864,78.215,1402703.0
2021-09-22,78.577,80.747,78.577,80.475,687199.0
2021-09-23,80.566,80.566,77.401,77.672,1161886.0
2021-09-24,77.763,78.577,76.497,77.22,822689.0
2021-09-25,77.763,78.577,76.497,77.22,822689.0
2021-09-26,77.763,78.577,76.497,77.22,822689.0
2021-09-27,76.859,76.859,69.444,70.258,2256117.0
2021-09-28,70.077,70.077,66.098,66.731,1426241.0
2021-09-29,66.912,67.093,65.194,65.556,1142849.0
2021-09-30,65.918,66.098,62.482,65.827,2337032.0
2021-10-01,63.838,64.109,61.939,63.928,2120024.0
2021-10-02,63.838,64.109,61.939,63.928,2120024.0
2021-10-03,63.838,64.109,61.939,63.928,2120024.0
2021-10-04,63.657,63.747,59.045,59.317,1813297.0
2021-10-05,59.588,60.04,58.051,59.136,1250891.0
2021-10-06,58.774,58.774,56.062,57.599,1324441.0
2021-10-07,57.87,58.141,54.886,55.338,1532309.0
2021-10-08,55.248,55.248,53.168,53.258,1247610.0
2021-10-09,55.248,55.248,53.168,53.258,1247610.0
2021-10-10,55.248,55.248,53.168,53.258,1247610.0
2021-10-11,53.168,53.168,51.088,52.173,1175542.0
2021-10-12,51.993,52.987,51.269,51.631,1223696.0
2021-10-13,51.54,53.62,51.088,52.626,1385089.0
2021-10-14,53.168,53.801,50.998,51.45,1534962.0
2021-10-15,52.083,52.173,50.365,50.817,1357127.0
2021-10-16,52.083,52.173,50.365,50.817,1357127.0
2021-10-17,52.083,52.173,50.365,50.817,1357127.0
2021-10-18,51.088,53.439,50.908,53.168,1021856.0
2021-10-19,53.439,53.62,51.179,52.083,1194873.0
2021-10-20,52.083,52.445,51.54,52.173,517661.0
2021-10-21,52.173,52.716,51.721,52.354,558039.0
2021-10-22,52.354,52.354,51.54,51.631,468547.0
2021-10-23,52.354,52.354,51.54,51.631,468547.0
2021-10-24,52.354,52.354,51.54,51.631,468547.0
2021-10-25,51.721,54.163,50.817,51.812,2018681.0
2021-10-26,51.902,55.067,47.743,53.439,4268420.0
2021-10-27,52.354,52.897,50.636,51.993,1893609.0
2021-10-28,51.993,54.434,51.631,54.163,2059379.0
2021-10-29,54.253,54.976,53.53,54.072,1145922.0
2021-10-30,54.253,54.976,53.53,54.072,1145922.0
2021-10-31,54.253,54.976,53.53,54.072,1145922.0
2021-11-01,54.072,55.157,53.801,54.072,841677.0
2021-11-02,54.163,54.163,51.902,51.902,913814.0
2021-11-03,51.812,52.173,51.179,51.631,850776.0
2021-11-04,51.54,51.812,50.998,51.269,1518560.0
2021-11-05,51.269,51.631,50.636,51.631,629327.0
2021-11-06,51.269,51.631,50.636,51.631,629327.0
2021-11-07,51.269,51.631,50.636,51.631,629327.0
2021-11-08,51.631,51.721,49.732,50.365,1268958.0
2021-11-09,50.546,52.987,50.184,51.902,828583.0
2021-11-10,52.354,52.354,50.998,51.179,600564.0
2021-11-11,51.54,51.631,50.365,50.817,808722.0
2021-11-12,50.817,51.54,50.365,50.998,624124.0
2021-11-13,50.817,51.54,50.365,50.998,624124.0
2021-11-14,50.817,51.54,50.365,50.998,624124.0
2021-11-15,51.088,52.128,50.998,51.269,639787.0
2021-11-16,51.993,53.078,51.405,52.038,552332.0
2021-11-17,52.038,52.038,50.681,51.088,698541.0
2021-11-18,51.088,51.495,50.681,50.727,540742.0
2021-11-19,50.636,51.269,50.049,50.636,992466.0
2021-11-20,50.636,51.269,50.049,50.636,992466.0
2021-11-21,50.636,51.269,50.049,50.636,992466.0
2021-11-22,50.636,50.998,49.506,49.596,1044266.0
2021-11-23,49.416,49.732,46.884,47.019,1399361.0
2021-11-24,47.065,47.607,46.341,47.291,924155.0
2021-11-25,47.562,47.698,46.115,47.517,1285651.0
2021-11-26,46.432,48.466,45.663,46.658,1076918.0
2021-11-27,46.432,48.466,45.663,46.658,1076918.0
2021-11-28,46.432,48.466,45.663,46.658,1076918.0
2021-11-29,47.11,48.014,46.386,46.432,752873.0
2021-11-30,46.567,46.703,45.256,45.347,1118036.0
2021-12-01,45.392,46.929,44.994,46.477,959014.0
2021-12-02,46.115,46.16,44.017,44.65,1116812.0
2021-12-03,45.048,45.618,43.348,43.402,1091120.0
2021-12-04,45.048,45.618,43.348,43.402,1091120.0
2021-12-05,45.048,45.618,43.348,43.402,1091120.0
2021-12-06,43.71,45.193,42.914,45.193,783260.0
2021-12-07,45.799,46.296,45.392,45.799,639980.0
2021-12-08,45.799,47.743,45.753,47.426,880527.0
2021-12-09,47.562,47.562,46.115,46.432,512124.0
